Time,ChActive,HwActive,ActPow,PrimTSet,HwTSet,HwTOutlet,PrimT
2018-01-16T02:12:48.255Z,,,,,0,21.3,
2018-01-16T02:12:58.255Z,,,,,0,21.3,
2018-01-16T02:13:08.256Z,,,,,0,21.3,
2018-01-16T02:13:18.254Z,,,,,0,21.3,
2018-01-16T02:13:28.385Z,,,,,0,21.3,
2018-01-16T02:13:38.266Z,,,,,0,21.3,
2018-01-16T02:13:48.259Z,,,,,0,21.3,
2018-01-16T02:13:58.256Z,,,,,0,21.3,
2018-01-16T02:14:08.255Z,,,,,0,21.3,34.6
2018-01-16T02:14:18.255Z,,,,,0,21.3,
2018-01-16T02:14:28.359Z,,,,,0,21.3,
2018-01-16T02:14:38.254Z,,,,,0,21.3,
2018-01-16T02:14:48.255Z,,,,,0,21.3,
2018-01-16T02:14:58.261Z,,,,,0,21.3,
2018-01-16T02:15:08.258Z,,,,,0,21.3,
2018-01-16T02:15:18.257Z,,,,,0,21.3,
2018-01-16T02:15:28.345Z,,,,,0,21.3,
2018-01-16T02:15:38.255Z,,,,,0,21.3,
2018-01-16T02:15:48.257Z,,,,,0,21.3,
2018-01-16T02:15:58.256Z,,,,,0,21.3,
2018-01-16T02:16:08.257Z,,,,,0,21.3,34.5
2018-01-16T02:16:18.254Z,,,,,0,21.3,
2018-01-16T02:16:28.336Z,,,,,0,21.3,
2018-01-16T02:16:38.256Z,,,,,0,21.3,
2018-01-16T02:16:48.257Z,,,,,0,21.2,
2018-01-16T02:16:58.256Z,,,,,0,21.2,
2018-01-16T02:17:08.255Z,,,,,0,21.2,
2018-01-16T02:17:18.490Z,,,,,0,21.2,
2018-01-16T02:17:28.375Z,,,,,0,21.2,
2018-01-16T02:17:38.256Z,,,,,0,21.2,
2018-01-16T02:17:48.256Z,,,,,0,21.2,
2018-01-16T02:17:58.257Z,,,,,0,21.2,
2018-01-16T02:18:08.363Z,,,,,0,21.2,34.4
2018-01-16T02:18:18.255Z,,,,,0,21.2,
2018-01-16T02:18:28.335Z,,,,,0,21.2,
2018-01-16T02:18:38.284Z,,,,,0,21.2,
2018-01-16T02:18:48.257Z,,,,,0,21.2,
2018-01-16T02:18:58.255Z,,,,,0,21.2,
2018-01-16T02:19:08.260Z,,,,,0,21.2,
2018-01-16T02:19:18.260Z,,,,,0,21.2,
2018-01-16T02:19:28.358Z,,,,,0,21.2,
2018-01-16T02:19:38.258Z,,,,,0,21.2,
2018-01-16T02:19:48.256Z,,,,,0,21.2,
2018-01-16T02:19:58.259Z,,,,,0,21.2,
2018-01-16T02:20:08.265Z,,,,,0,21.2,34.3
2018-01-16T02:20:18.256Z,,,,,0,21.2,
2018-01-16T02:20:28.345Z,,,,,0,21.2,
2018-01-16T02:20:38.257Z,,,,,0,21.2,
2018-01-16T02:20:48.255Z,,,,,0,21.2,
2018-01-16T02:20:58.255Z,,,,,0,21.2,
2018-01-16T02:21:08.259Z,,,,,0,21.2,
2018-01-16T02:21:18.257Z,,,,,0,21.2,
2018-01-16T02:21:28.346Z,,,,,0,21.2,
2018-01-16T02:21:38.257Z,,,,,0,21.2,
2018-01-16T02:21:48.256Z,,,,,0,21.2,
2018-01-16T02:21:58.258Z,,,,,0,21.2,34.2
2018-01-16T02:22:08.256Z,,,,,0,21.2,
2018-01-16T02:22:18.256Z,,,,,0,21.2,
2018-01-16T02:22:28.336Z,,,,,0,21.2,
2018-01-16T02:22:38.256Z,,,,,0,21.2,
2018-01-16T02:22:48.257Z,,,,,0,21.2,
2018-01-16T02:22:58.408Z,,,,,0,21.2,
2018-01-16T02:23:08.258Z,,,,,0,21.1,
2018-01-16T02:23:18.255Z,,,,,0,21.2,
2018-01-16T02:23:28.346Z,,,,,0,21.2,
2018-01-16T02:23:38.259Z,,,,,0,21.2,
2018-01-16T02:23:48.256Z,,,,,0,21.2,
2018-01-16T02:23:58.256Z,,,,,0,21.1,34.1
2018-01-16T02:24:08.256Z,,,,,0,21.1,
2018-01-16T02:24:18.288Z,,,,,0,21.1,
2018-01-16T02:24:28.382Z,,,,,0,21.1,
2018-01-16T02:24:38.256Z,,,,,0,21.1,
2018-01-16T02:24:48.259Z,,,,,0,21.1,
2018-01-16T02:24:58.257Z,,,,,0,21.1,
2018-01-16T02:25:08.256Z,,,,,0,21.1,
2018-01-16T02:25:18.257Z,,,,,0,21.1,
2018-01-16T02:25:28.346Z,,,,,0,21.1,
2018-01-16T02:25:38.256Z,,,,,0,21.1,
2018-01-16T02:25:48.257Z,,,,,0,21.1,
2018-01-16T02:25:58.256Z,,,,,0,21.1,
2018-01-16T02:26:08.259Z,,,,,0,21.1,34
2018-01-16T02:26:18.256Z,,,,,0,21.1,
2018-01-16T02:26:28.386Z,,,,,0,21.1,
2018-01-16T02:26:38.396Z,,,,,0,21.1,
2018-01-16T02:26:48.258Z,,,,,0,21.1,
2018-01-16T02:26:58.256Z,,,,,0,21.1,
2018-01-16T02:27:08.256Z,,,,,0,21.1,
2018-01-16T02:27:18.257Z,,,,,0,21.1,
2018-01-16T02:27:28.340Z,,,,,0,21.1,
2018-01-16T02:27:38.256Z,,,,,0,21.1,
2018-01-16T02:27:48.256Z,,,,,0,21.1,
2018-01-16T02:27:58.256Z,,,,,0,21.1,34
2018-01-16T02:28:08.259Z,,,,,0,21.1,34
2018-01-16T02:28:18.256Z,,,,,0,21.1,33.9
2018-01-16T02:28:28.336Z,,,,,0,21.1,
2018-01-16T02:28:38.309Z,,,,,0,21.1,
2018-01-16T02:28:48.257Z,,,,,0,21.1,
2018-01-16T02:28:58.258Z,,,,,0,21.1,
2018-01-16T02:29:08.257Z,,,,,0,21.1,
2018-01-16T02:29:18.256Z,,,,,0,21.1,
2018-01-16T02:29:28.346Z,,,,,0,21.1,
2018-01-16T02:29:38.256Z,,,,,0,21.1,
2018-01-16T02:29:48.256Z,,,,,0,21.1,
2018-01-16T02:29:58.264Z,,,,,0,20.9,
2018-01-16T02:30:08.267Z,,,,,0,21.1,
2018-01-16T02:30:18.259Z,,,,,0,20.9,33.8
2018-01-16T02:30:28.419Z,,,,,0,20.9,
2018-01-16T02:30:38.258Z,,,,,0,20.9,
2018-01-16T02:30:48.257Z,,,,,0,20.9,
2018-01-16T02:30:58.256Z,,,,,0,20.9,
2018-01-16T02:31:08.257Z,,,,,0,20.9,
2018-01-16T02:31:18.257Z,,,,,0,20.9,
2018-01-16T02:31:28.337Z,,,,,0,20.9,
2018-01-16T02:31:38.256Z,,,,,0,20.9,
2018-01-16T02:31:48.256Z,,,,,0,20.9,
2018-01-16T02:31:58.256Z,,,,,0,20.9,
2018-01-16T02:32:08.259Z,,,,,0,20.9,
2018-01-16T02:32:18.292Z,,,,,0,20.9,33.7
2018-01-16T02:32:28.338Z,,,,,0,20.9,
2018-01-16T02:32:38.257Z,,,,,0,20.9,
2018-01-16T02:32:48.260Z,,,,,0,20.9,
2018-01-16T02:32:58.432Z,,,,,0,20.9,
2018-01-16T02:33:08.257Z,,,,,0,20.9,
2018-01-16T02:33:18.257Z,,,,,0,20.9,
2018-01-16T02:33:28.347Z,,,,,0,20.9,
2018-01-16T02:33:38.257Z,,,,,0,20.9,
2018-01-16T02:33:48.257Z,,,,,0,20.9,
2018-01-16T02:33:58.259Z,,,,,0,20.9,
2018-01-16T02:34:08.257Z,,,,,0,20.9,
2018-01-16T02:34:18.257Z,,,,,0,20.9,
2018-01-16T02:34:28.337Z,,,,,0,20.9,33.6
2018-01-16T02:34:38.258Z,,,,,0,20.9,
2018-01-16T02:34:48.259Z,,,,,0,20.9,
2018-01-16T02:34:58.258Z,,,,,0,20.9,
2018-01-16T02:35:08.260Z,,,,,0,20.9,
2018-01-16T02:35:18.259Z,,,,,0,20.9,
2018-01-16T02:35:28.352Z,,,,,0,20.9,
2018-01-16T02:35:38.257Z,,,,,0,20.9,
2018-01-16T02:35:48.262Z,,,,,0,20.9,
2018-01-16T02:35:58.257Z,,,,,0,20.9,
2018-01-16T02:36:08.265Z,,,,,0,20.9,
2018-01-16T02:36:18.259Z,,,,,0,20.9,
2018-01-16T02:36:28.341Z,,,,,0,20.9,
2018-01-16T02:36:38.257Z,,,,,0,20.9,
2018-01-16T02:36:48.258Z,,,,,0,20.9,33.5
2018-01-16T02:36:58.258Z,,,,,0,20.8,
2018-01-16T02:37:08.259Z,,,,,0,20.8,
2018-01-16T02:37:18.422Z,,,,,0,20.8,
2018-01-16T02:37:28.340Z,,,,,0,20.8,
2018-01-16T02:37:38.258Z,,,,,0,20.8,
2018-01-16T02:37:48.257Z,,,,,0,20.8,
2018-01-16T02:37:58.257Z,,,,,0,20.8,
2018-01-16T02:38:08.257Z,,,,,0,20.8,
2018-01-16T02:38:18.258Z,,,,,0,20.8,
2018-01-16T02:38:28.338Z,,,,,0,20.8,
2018-01-16T02:38:38.257Z,,,,,0,20.8,
2018-01-16T02:38:48.259Z,,,,,0,20.8,33.4
2018-01-16T02:38:58.258Z,,,,,0,20.8,
2018-01-16T02:39:08.332Z,,,,,0,20.8,
2018-01-16T02:39:18.263Z,,,,,0,20.8,
2018-01-16T02:39:28.348Z,,,,,0,20.8,
2018-01-16T02:39:38.258Z,,,,,0,20.8,
2018-01-16T02:39:48.258Z,,,,,0,20.8,
2018-01-16T02:39:58.258Z,,,,,0,20.8,
2018-01-16T02:40:08.258Z,,,,,0,20.8,
2018-01-16T02:40:18.258Z,,,,,0,20.8,
2018-01-16T02:40:28.338Z,,,,,0,20.8,
2018-01-16T02:40:38.262Z,,,,,0,20.8,33.3
2018-01-16T02:40:48.258Z,,,,,0,20.8,33.4
2018-01-16T02:40:58.258Z,,,,,0,20.8,33.3
2018-01-16T02:41:08.260Z,,,,,0,20.8,
2018-01-16T02:41:18.259Z,,,,,0,20.8,
2018-01-16T02:41:28.352Z,,,,,0,20.8,
2018-01-16T02:41:38.259Z,,,,,0,20.8,
2018-01-16T02:41:48.259Z,,,,,0,20.8,
2018-01-16T02:41:58.262Z,,,,,0,20.8,
2018-01-16T02:42:08.371Z,,,,,0,20.8,
2018-01-16T02:42:18.259Z,,,,,0,20.8,
2018-01-16T02:42:28.351Z,,,,,0,20.8,
2018-01-16T02:42:38.276Z,,,,,0,20.8,
2018-01-16T02:42:48.258Z,,,,,0,20.8,
2018-01-16T02:42:58.259Z,,,,,0,20.8,
2018-01-16T02:43:08.258Z,,,,,0,20.8,33.2
2018-01-16T02:43:18.263Z,,,,,0,20.8,
2018-01-16T02:43:28.352Z,,,,,0,20.8,
2018-01-16T02:43:38.262Z,,,,,0,20.8,
2018-01-16T02:43:48.258Z,,,,,0,20.8,
2018-01-16T02:43:58.258Z,,,,,0,20.8,
2018-01-16T02:44:18.259Z,,,,,0,20.8,
2018-01-16T02:44:28.348Z,,,,,0,20.6,
2018-01-16T02:44:38.258Z,,,,,0,20.8,
2018-01-16T02:44:48.260Z,,,,,0,20.8,
2018-01-16T02:44:58.260Z,,,,,0,20.8,
2018-01-16T02:45:08.259Z,,,,,0,20.6,
2018-01-16T02:45:18.259Z,,,,,0,20.6,33.1
2018-01-16T02:45:28.350Z,,,,,0,20.6,
2018-01-16T02:45:38.262Z,,,,,0,20.6,
2018-01-16T02:45:48.362Z,,,,,0,20.6,
2018-01-16T02:45:58.259Z,,,,,0,20.6,
2018-01-16T02:46:08.259Z,,,,,0,20.6,
2018-01-16T02:46:18.260Z,,,,,0,20.6,
2018-01-16T02:46:28.349Z,,,,,0,20.6,
2018-01-16T02:46:38.259Z,,,,,0,20.6,
2018-01-16T02:46:48.259Z,,,,,0,20.6,
2018-01-16T02:46:58.262Z,,,,,0,20.6,
2018-01-16T02:47:08.259Z,,,,,0,20.6,
2018-01-16T02:47:18.259Z,,,,,0,20.6,
2018-01-16T02:47:28.349Z,,,,,0,20.6,33.1
2018-01-16T02:47:38.259Z,,,,,0,20.6,32.9
2018-01-16T02:47:48.259Z,,,,,0,20.6,
2018-01-16T02:47:58.261Z,,,,,0,20.6,
2018-01-16T02:48:08.259Z,,,,,0,20.6,
2018-01-16T02:48:18.259Z,,,,,0,20.6,
2018-01-16T02:48:28.504Z,,,,,0,20.6,
2018-01-16T02:48:38.259Z,,,,,0,20.6,
2018-01-16T02:48:48.259Z,,,,,0,20.6,
2018-01-16T02:48:58.260Z,,,,,0,20.6,
2018-01-16T02:49:08.506Z,,,,,0,20.6,
2018-01-16T02:49:18.260Z,,,,,0,20.6,
2018-01-16T02:49:28.349Z,,,,,0,20.6,
2018-01-16T02:49:38.260Z,,,,,0,20.6,
2018-01-16T02:49:48.260Z,,,,,0,20.6,32.8
2018-01-16T02:49:58.259Z,,,,,0,20.6,
2018-01-16T02:50:08.259Z,,,,,0,20.6,
2018-01-16T02:50:18.259Z,,,,,0,20.6,
2018-01-16T02:50:28.341Z,,,,,0,20.6,
2018-01-16T02:50:38.259Z,,,,,0,20.6,
2018-01-16T02:50:48.259Z,,,,,0,20.6,
2018-01-16T02:50:58.259Z,,,,,0,20.6,
2018-01-16T02:51:18.264Z,,,,,0,20.6,
2018-01-16T02:51:28.495Z,0,0,0,5,0,20.6,32.8
2018-01-16T02:51:38.259Z,,,,,0,20.6,
2018-01-16T02:51:48.263Z,,,,,0,20.6,
2018-01-16T02:51:58.259Z,,,,,0,20.6,32.7
2018-01-16T02:52:08.265Z,,,,,0,20.6,
2018-01-16T02:52:18.260Z,,,,,0,20.6,
2018-01-16T02:52:28.343Z,,,,,0,20.6,
2018-01-16T02:52:38.260Z,,,,,0,20.6,
2018-01-16T02:52:48.261Z,,,,,0,20.5,
2018-01-16T02:52:58.259Z,,,,,0,20.5,
2018-01-16T02:53:08.260Z,,,,,0,20.5,
2018-01-16T02:53:18.263Z,,,,,0,20.5,
2018-01-16T02:53:28.341Z,,,,,0,20.5,
2018-01-16T02:53:38.260Z,,,,,0,20.5,
2018-01-16T02:53:48.260Z,,,,,0,20.5,
2018-01-16T02:53:58.260Z,,,,,0,20.5,
2018-01-16T02:54:08.260Z,,,,,0,20.5,
2018-01-16T02:54:18.260Z,,,,,0,20.5,32.6
2018-01-16T02:54:28.340Z,,,,,0,20.5,
2018-01-16T02:54:38.262Z,,,,,0,20.5,
2018-01-16T02:54:48.260Z,,,,,0,20.5,
2018-01-16T02:54:58.260Z,,,,,0,20.5,
2018-01-16T02:55:08.261Z,,,,,0,20.5,
2018-01-16T02:55:18.260Z,,,,,0,20.5,
2018-01-16T02:55:28.340Z,,,,,0,20.5,
2018-01-16T02:55:38.260Z,,,,,0,20.5,
2018-01-16T02:55:48.260Z,,,,,0,20.5,
2018-01-16T02:55:58.260Z,,,,,0,20.5,
2018-01-16T02:56:08.260Z,,,,,0,20.5,
2018-01-16T02:56:18.260Z,,,,,0,20.5,32.5
2018-01-16T02:56:28.350Z,,,,,0,20.5,
2018-01-16T02:56:38.261Z,,,,,0,20.5,
2018-01-16T02:56:48.260Z,,,,,0,20.5,
2018-01-16T02:56:58.260Z,,,,,0,20.5,
2018-01-16T02:57:08.261Z,,,,,0,20.5,
2018-01-16T02:57:18.262Z,,,,,0,20.5,
2018-01-16T02:57:28.340Z,,,,,0,20.5,
2018-01-16T02:57:38.264Z,,,,,0,20.5,
2018-01-16T02:57:48.261Z,,,,,0,20.5,
2018-01-16T02:57:58.260Z,,,,,0,20.5,
2018-01-16T02:58:18.260Z,,,,,0,20.5,
2018-01-16T02:58:28.586Z,,,,,0,20.5,
2018-01-16T02:58:38.261Z,,,,,0,20.5,32.4
2018-01-16T02:58:48.261Z,,,,,0,20.5,
2018-01-16T02:58:58.261Z,,,,,0,20.5,
2018-01-16T02:59:18.261Z,,,,,0,20.5,
2018-01-16T02:59:28.351Z,,,,,0,20.5,
2018-01-16T02:59:38.260Z,,,,,0,20.5,
2018-01-16T02:59:48.262Z,,,,,0,20.5,
2018-01-16T02:59:58.261Z,,,,,0,20.5,
2018-01-16T03:00:08.261Z,,,,,0,20.5,
2018-01-16T03:00:18.261Z,,,,,0,20.5,
2018-01-16T03:00:28.351Z,,,,,0,20.5,
2018-01-16T03:00:38.261Z,,,,,0,20.5,
2018-01-16T03:00:48.263Z,,,,,0,20.5,
2018-01-16T03:00:58.264Z,,,,,0,20.4,32.3
2018-01-16T03:01:08.261Z,,,,,0,20.4,32.4
2018-01-16T03:01:18.261Z,,,,,0,20.5,32.3
2018-01-16T03:01:28.351Z,,,,,0,20.5,
2018-01-16T03:01:38.261Z,,,,,0,20.5,
2018-01-16T03:01:48.261Z,,,,,0,20.4,
2018-01-16T03:01:58.261Z,,,,,0,20.4,
2018-01-16T03:02:08.261Z,,,,,0,20.4,
2018-01-16T03:02:18.264Z,,,,,0,20.4,
2018-01-16T03:02:28.344Z,,,,,0,20.4,
2018-01-16T03:02:38.261Z,,,,,0,20.4,
2018-01-16T03:02:48.266Z,,,,,0,20.4,
2018-01-16T03:02:58.267Z,,,,,0,20.4,
2018-01-16T03:03:08.261Z,,,,,0,20.4,
2018-01-16T03:03:18.267Z,,,,,0,20.4,
2018-01-16T03:03:28.341Z,,,,,0,20.4,32.2
2018-01-16T03:03:38.261Z,,,,,0,20.4,
2018-01-16T03:03:48.261Z,,,,,0,20.4,
2018-01-16T03:03:58.261Z,,,,,0,20.4,
2018-01-16T03:04:08.264Z,,,,,0,20.4,
2018-01-16T03:04:18.354Z,,,,,0,20.4,
2018-01-16T03:04:28.314Z,,,,,0,20.4,
2018-01-16T03:04:38.266Z,,,,,0,20.4,
2018-01-16T03:04:48.265Z,,,,,0,20.4,
2018-01-16T03:04:58.264Z,,,,,0,20.4,
2018-01-16T03:05:18.478Z,,,,,0,20.4,
2018-01-16T03:05:28.341Z,,,,,0,20.4,
2018-01-16T03:05:38.262Z,,,,,0,20.4,
2018-01-16T03:05:48.281Z,,,,,0,20.4,32.1
2018-01-16T03:05:58.265Z,,,,,0,20.4,
2018-01-16T03:06:18.276Z,,,,,0,20.4,
2018-01-16T03:06:28.356Z,,,,,0,20.4,
2018-01-16T03:06:38.262Z,,,,,0,20.4,
2018-01-16T03:06:48.267Z,,,,,0,20.4,
2018-01-16T03:06:58.263Z,,,,,0,20.4,
2018-01-16T03:07:08.262Z,,,,,0,20.4,
2018-01-16T03:07:18.262Z,,,,,0,20.4,
2018-01-16T03:07:28.354Z,,,,,0,20.4,
2018-01-16T03:07:38.262Z,,,,,0,20.4,
2018-01-16T03:07:48.290Z,,,,,0,20.4,
2018-01-16T03:07:58.468Z,,,,,0,20.4,32
2018-01-16T03:08:08.262Z,,,,,0,20.4,
2018-01-16T03:08:18.265Z,,,,,0,20.4,
2018-01-16T03:08:28.347Z,,,,,0,20.4,
2018-01-16T03:08:38.262Z,,,,,0,20.4,
2018-01-16T03:08:48.263Z,,,,,0,20.4,
2018-01-16T03:08:58.263Z,,,,,0,20.4,
2018-01-16T03:09:08.262Z,,,,,0,20.2,
2018-01-16T03:09:18.262Z,,,,,0,20.4,
2018-01-16T03:09:28.342Z,,,,,0,20.2,
2018-01-16T03:09:38.262Z,,,,,0,20.4,
2018-01-16T03:09:48.262Z,,,,,0,20.4,
2018-01-16T03:09:58.263Z,,,,,0,20.4,
2018-01-16T03:10:08.263Z,,,,,0,20.2,
2018-01-16T03:10:18.263Z,,,,,0,20.4,
2018-01-16T03:10:28.347Z,,,,,0,20.2,31.9
2018-01-16T03:10:38.269Z,,,,,0,20.2,
2018-01-16T03:10:48.264Z,,,,,0,20.2,
2018-01-16T03:10:58.262Z,,,,,0,20.4,
2018-01-16T03:11:18.265Z,,,,,0,20.2,
2018-01-16T03:11:28.353Z,,,,,0,20.2,
2018-01-16T03:11:38.263Z,,,,,0,20.2,
2018-01-16T03:11:48.262Z,,,,,0,20.2,
2018-01-16T03:11:58.263Z,,,,,0,20.2,
2018-01-16T03:12:18.264Z,,,,,0,20.2,
2018-01-16T03:12:28.343Z,,,,,0,20.2,
2018-01-16T03:12:38.263Z,,,,,0,20.2,31.8
2018-01-16T03:12:48.263Z,,,,,0,20.2,31.9
2018-01-16T03:12:58.263Z,,,,,0,20.2,
2018-01-16T03:13:08.263Z,,,,,,,31.8
2018-01-16T03:13:18.263Z,,,,,0,20.2,
2018-01-16T03:13:28.353Z,,,,,0,20.2,
2018-01-16T03:13:38.457Z,,,,,0,20.2,
2018-01-16T03:13:48.266Z,,,,,0,20.2,
2018-01-16T03:13:58.262Z,,,,,0,20.2,
2018-01-16T03:14:08.267Z,,,,,0,20.2,
2018-01-16T03:14:18.263Z,,,,,0,20.2,
2018-01-16T03:14:28.353Z,,,,,0,20.2,
2018-01-16T03:14:38.268Z,,,,,0,20.2,
2018-01-16T03:14:48.263Z,,,,,0,20.2,
2018-01-16T03:14:58.262Z,,,,,0,20.2,
2018-01-16T03:15:08.265Z,,,,,0,20.2,
2018-01-16T03:15:18.263Z,,,,,0,20.2,31.7
2018-01-16T03:15:28.356Z,,,,,0,20.2,
2018-01-16T03:15:38.263Z,,,,,0,20.2,
2018-01-16T03:15:48.264Z,,,,,0,20.2,
2018-01-16T03:15:58.267Z,,,,,0,20.2,
2018-01-16T03:16:08.263Z,,,,,0,20.2,
2018-01-16T03:16:18.263Z,,,,,0,20.2,
2018-01-16T03:16:28.352Z,,,,,0,20.2,
2018-01-16T03:16:38.267Z,,,,,0,20.2,
2018-01-16T03:16:48.263Z,,,,,0,20.2,
