Time,HwTSet,ActPow,ChActive,PrimT,HwTOutlet,PrimTSet,HwActive
2017-11-29T04:24:47.228Z,0,,,58.9,33.5,,
2017-11-29T04:24:57.228Z,0,29,,58.9,33.5,61,
2017-11-29T04:25:07.230Z,0,29,,58.9,33.5,,
2017-11-29T04:25:17.233Z,0,30,,58.5,33.5,,
2017-11-29T04:25:27.228Z,0,,,58.4,33.5,60,
2017-11-29T04:25:37.228Z,0,,,58.6,33.5,,
2017-11-29T04:25:47.228Z,0,31,,59,33.4,61,
2017-11-29T04:25:57.228Z,0,,,60.1,33.4,,
2017-11-29T04:26:07.229Z,0,,,61.1,33.4,,
2017-11-29T04:26:17.227Z,0,,,61.3,33.4,,
2017-11-29T04:26:27.229Z,0,30,,62,33.4,,
2017-11-29T04:26:37.233Z,0,,,62.1,33.4,,
2017-11-29T04:26:47.235Z,0,29,,63.2,33.4,,
2017-11-29T04:26:57.229Z,0,,,63.3,33.4,,
2017-11-29T04:27:07.229Z,0,,,63.8,33.4,,
2017-11-29T04:27:17.228Z,0,30,,64,33.4,,
2017-11-29T04:27:27.229Z,0,,,64.5,33.4,,
2017-11-29T04:27:37.228Z,0,29,,64.6,33.4,,
2017-11-29T04:27:47.230Z,0,,,,33.4,,
2017-11-29T04:27:57.228Z,0,,,,33.4,,
2017-11-29T04:28:07.230Z,0,0,1,64.8,33.4,,0
2017-11-29T04:28:17.231Z,0,,,59.9,33.5,,
2017-11-29T04:28:27.233Z,0,,,57.9,33.5,,
2017-11-29T04:28:37.228Z,0,,,56.4,33.5,,
2017-11-29T04:28:47.232Z,0,,,55.7,33.5,,
2017-11-29T04:28:57.231Z,0,,,54.9,33.5,,
2017-11-29T04:29:07.229Z,0,40,1,58.7,33.5,,0
2017-11-29T04:29:17.229Z,0,30,,63.2,33.5,,
2017-11-29T04:29:27.234Z,0,30,,64.1,33.5,,
2017-11-29T04:29:37.234Z,0,0,1,62.9,33.5,,0
2017-11-29T04:29:47.475Z,0,,,59.7,33.5,,
2017-11-29T04:29:57.229Z,0,,,58.9,33.5,,
2017-11-29T04:30:07.229Z,0,,,57.8,33.5,,
2017-11-29T04:30:17.229Z,0,,,56.9,33.5,,
2017-11-29T04:30:27.229Z,0,,,55.9,33.5,,
2017-11-29T04:30:37.228Z,0,,,54.9,33.6,,
2017-11-29T04:30:47.234Z,0,,,53.9,33.5,,
2017-11-29T04:30:57.234Z,0,,,53.7,33.6,,
2017-11-29T04:31:07.230Z,0,,,52.9,33.6,,
2017-11-29T04:31:17.229Z,0,,,52.6,33.6,,
2017-11-29T04:31:27.232Z,0,,,52.7,33.6,,
2017-11-29T04:31:37.229Z,0,,,53,33.6,,
2017-11-29T04:31:47.230Z,0,,,53.2,33.6,,
2017-11-29T04:31:57.229Z,0,,,,33.6,,
2017-11-29T04:32:07.229Z,0,,,52.9,33.6,,
2017-11-29T04:32:17.229Z,0,,,52.7,33.6,,
2017-11-29T04:32:27.234Z,0,,,51.9,33.6,,
2017-11-29T04:32:37.230Z,0,,,51.6,33.6,,
2017-11-29T04:32:47.229Z,0,,,50.7,33.6,,
2017-11-29T04:32:57.229Z,0,,,49.9,33.6,,
2017-11-29T04:33:07.230Z,0,,,49.6,33.6,,
2017-11-29T04:33:17.229Z,0,,,48.9,33.6,,
2017-11-29T04:33:27.229Z,0,,,48.6,33.6,,
2017-11-29T04:33:37.235Z,0,,,48.2,33.6,,
2017-11-29T04:33:47.229Z,0,,,47.9,33.6,,
2017-11-29T04:33:57.232Z,0,,,47.4,33.6,,
2017-11-29T04:34:07.229Z,0,40,1,51.2,33.6,,0
2017-11-29T04:34:17.230Z,0,30,,56,33.6,,
2017-11-29T04:34:27.229Z,0,29,,56.2,33.6,,
2017-11-29T04:34:37.234Z,0,29,,57,33.6,,
2017-11-29T04:34:47.229Z,0,,,57.3,33.6,,
2017-11-29T04:34:57.229Z,0,,,,33.6,,
2017-11-29T04:35:07.229Z,0,,,,33.6,,
2017-11-29T04:35:17.231Z,0,30,,,33.6,,
2017-11-29T04:35:27.234Z,0,,,,33.6,,
2017-11-29T04:35:37.230Z,0,29,,57,33.6,,
2017-11-29T04:35:47.234Z,0,30,,56.9,33.6,,
2017-11-29T04:35:57.264Z,0,31,,56.9,33.5,,
2017-11-29T04:36:07.230Z,0,,,57,33.6,,
2017-11-29T04:36:17.230Z,0,,,57.4,33.5,,
2017-11-29T04:36:27.230Z,0,33,,58,33.5,,
2017-11-29T04:36:37.231Z,0,34,,59,33.5,,
2017-11-29T04:36:47.229Z,0,34,1,60,33.5,61,0
2017-11-29T04:36:57.230Z,0,,,60.2,33.5,,
2017-11-29T04:37:07.230Z,0,,,61.1,33.5,,
2017-11-29T04:37:17.229Z,0,33,,61.4,33.5,,
2017-11-29T04:37:27.233Z,0,29,,,33.5,,
2017-11-29T04:37:37.230Z,0,,,61.2,33.5,,
2017-11-29T04:37:47.230Z,0,30,,61.1,33.5,,
2017-11-29T04:37:57.229Z,0,,,,33.5,,
2017-11-29T04:38:07.230Z,0,,,61.2,33.5,,
2017-11-29T04:38:17.230Z,0,29,,61.3,33.5,,
2017-11-29T04:38:27.243Z,0,30,,61.4,33.5,,
2017-11-29T04:38:37.230Z,0,29,,61.6,33.5,,
2017-11-29T04:38:47.230Z,0,30,,62,33.5,,
2017-11-29T04:38:57.231Z,0,,,62.2,33.5,,
2017-11-29T04:39:07.230Z,0,29,,62.6,33.5,,
2017-11-29T04:39:17.230Z,0,,,63.1,33.5,,
2017-11-29T04:39:27.233Z,0,,,63.2,33.5,,
2017-11-29T04:39:37.235Z,0,30,,63.4,33.5,,
2017-11-29T04:39:47.230Z,0,,,63.6,33.5,,
2017-11-29T04:39:57.231Z,0,30,,63.9,33.5,,
2017-11-29T04:40:07.234Z,0,,,64,33.6,,
2017-11-29T04:40:17.230Z,0,,,64.1,33.6,,
2017-11-29T04:40:27.232Z,0,29,,64.2,33.6,,
2017-11-29T04:40:37.231Z,0,,,64.5,33.6,,
2017-11-29T04:40:47.230Z,0,,,64.6,33.6,,
2017-11-29T04:40:57.230Z,0,,,64.8,33.6,,
2017-11-29T04:41:07.236Z,0,0,1,63.9,33.6,,0
2017-11-29T04:41:17.230Z,0,,,59.9,33.6,,
2017-11-29T04:41:27.231Z,0,,,58.9,33.6,,
2017-11-29T04:41:37.234Z,0,,,57.7,33.7,,
2017-11-29T04:41:47.241Z,0,,,56.9,33.6,,
2017-11-29T04:41:57.231Z,0,,,56.6,33.6,,
2017-11-29T04:42:07.230Z,0,,,56.4,33.7,,
2017-11-29T04:42:17.231Z,0,,,,33.7,,
2017-11-29T04:42:27.231Z,0,,,,33.7,,
2017-11-29T04:42:37.231Z,0,,,,33.7,,
2017-11-29T04:42:47.230Z,0,,,56.5,33.7,,
2017-11-29T04:42:57.235Z,0,,,56.6,33.7,,
2017-11-29T04:43:07.231Z,0,,,56.5,33.7,,
2017-11-29T04:43:17.231Z,0,,,55.9,33.7,,
2017-11-29T04:43:27.231Z,0,,,55.7,33.8,,
2017-11-29T04:43:37.231Z,0,,,54.8,33.8,,
2017-11-29T04:43:47.232Z,0,36,1,59.4,33.8,,0
2017-11-29T04:43:57.232Z,0,30,,61.2,33.8,,
2017-11-29T04:44:07.232Z,0,29,,62,33.8,,
2017-11-29T04:44:17.231Z,0,,,62.4,33.8,,
2017-11-29T04:44:27.231Z,0,30,,62.6,33.8,,
2017-11-29T04:44:37.231Z,0,29,,62.8,33.8,,
2017-11-29T04:44:47.231Z,0,29,,63.1,33.8,,
2017-11-29T04:44:57.234Z,0,30,,,33.8,,
2017-11-29T04:45:07.233Z,0,29,,,33.8,,
2017-11-29T04:45:17.447Z,0,30,,62.9,33.8,,
2017-11-29T04:45:27.233Z,0,29,,,33.8,,
2017-11-29T04:45:37.235Z,0,30,,63.1,33.8,,
2017-11-29T04:45:47.233Z,0,,,,33.8,,
2017-11-29T04:45:57.235Z,0,,,63.4,33.8,,
2017-11-29T04:46:07.231Z,0,29,,64,33.8,,
2017-11-29T04:46:17.233Z,0,,,64.5,33.8,,
2017-11-29T04:46:27.233Z,0,0,1,64.9,33.9,,0
2017-11-29T04:46:37.234Z,0,,,60.9,33.9,,
2017-11-29T04:46:47.236Z,0,,,58.9,33.9,,
2017-11-29T04:46:57.235Z,0,,,57.9,33.9,,
2017-11-29T04:47:07.231Z,0,,,56.9,33.9,,
2017-11-29T04:47:17.237Z,0,,,56.7,33.9,,
2017-11-29T04:47:27.235Z,0,,,56.4,33.9,,
2017-11-29T04:47:37.231Z,0,,,56.3,33.9,,
2017-11-29T04:47:47.232Z,0,,,56.2,33.9,,
2017-11-29T04:47:57.236Z,0,,,56.1,33.9,,
2017-11-29T04:48:07.236Z,0,,,56.2,33.9,,
2017-11-29T04:48:17.235Z,0,,,,33.9,,
2017-11-29T04:48:27.237Z,0,,,56.3,34,,
2017-11-29T04:48:37.231Z,0,,,,34,,
2017-11-29T04:48:47.235Z,0,,,55.9,34,,
2017-11-29T04:48:57.237Z,0,,,,34,,
2017-11-29T04:49:07.234Z,0,,,55.3,34,,
2017-11-29T04:49:17.232Z,0,42,1,56.2,34,,0
2017-11-29T04:49:27.244Z,0,32,,61.1,34,,
2017-11-29T04:49:37.232Z,0,30,,62.5,34,,
2017-11-29T04:49:47.233Z,0,29,,63.2,34,,
2017-11-29T04:49:57.233Z,0,,,63.4,34,,
2017-11-29T04:50:07.237Z,0,30,,64,34,,
2017-11-29T04:50:17.232Z,0,29,,64.1,34,,
2017-11-29T04:50:27.247Z,0,,,64.4,34,,
2017-11-29T04:50:37.232Z,0,,,64.5,34,,
2017-11-29T04:50:47.232Z,0,30,,64.4,34,,
2017-11-29T04:50:57.232Z,0,29,,64.2,34,,
2017-11-29T04:51:07.235Z,0,,,,34,,
2017-11-29T04:51:17.233Z,0,,,64.4,34,,
2017-11-29T04:51:27.233Z,0,,,64.6,34,,
2017-11-29T04:51:37.238Z,0,30,,64.9,34,,
2017-11-29T04:51:47.235Z,0,0,1,63.3,34,,0
2017-11-29T04:51:57.239Z,0,,,59.9,34,,
2017-11-29T04:52:07.257Z,0,,,58.9,34,,
2017-11-29T04:52:17.232Z,0,,,57.8,34.1,,
2017-11-29T04:52:27.240Z,0,,,56.9,34.1,,
2017-11-29T04:52:37.232Z,0,,,,34.1,,
2017-11-29T04:52:47.232Z,0,,,56.7,34.1,,
2017-11-29T04:52:57.232Z,0,,,,34.1,,
2017-11-29T04:53:07.232Z,0,,,,34.1,,
2017-11-29T04:53:17.233Z,0,,,56.8,34.1,,
2017-11-29T04:53:27.235Z,0,,,,34.1,,
2017-11-29T04:53:37.232Z,0,,,56.9,34.1,,
2017-11-29T04:53:47.232Z,0,,,,34.1,,
2017-11-29T04:53:57.233Z,0,,,,34.1,,
2017-11-29T04:54:07.233Z,0,,,56.6,34.1,,
2017-11-29T04:54:17.238Z,0,,,55.9,34.1,,
2017-11-29T04:54:27.234Z,0,,,55.6,34.1,,
2017-11-29T04:54:37.233Z,0,,,54.8,34.1,,
2017-11-29T04:54:47.233Z,0,38,1,59.3,34.1,,0
2017-11-29T04:54:57.233Z,0,30,,63.1,34.1,,
2017-11-29T04:55:07.232Z,0,29,,,34.1,,
2017-11-29T04:55:17.233Z,0,,,64,34.2,,
2017-11-29T04:55:27.233Z,0,30,,64.5,34.2,,
2017-11-29T04:55:37.250Z,0,29,,64.7,34.2,,
2017-11-29T04:55:47.263Z,0,0,1,63.6,34.2,,0
2017-11-29T04:55:57.238Z,0,,,59.7,34.2,,
2017-11-29T04:56:07.260Z,0,,,56.8,34.2,,
2017-11-29T04:56:17.233Z,0,,,55.7,34.2,,
2017-11-29T04:56:27.233Z,0,,,54.9,34.2,60,
2017-11-29T04:56:37.233Z,0,,,53.9,34.2,61,
2017-11-29T04:56:47.238Z,0,,,53.4,34.2,60,
2017-11-29T04:56:57.233Z,0,,,52.9,34.2,,
2017-11-29T04:57:07.233Z,0,,,53,34.2,,
2017-11-29T04:57:17.234Z,0,,,53.1,34.2,,
2017-11-29T04:57:27.233Z,0,,,53.5,34.2,,
2017-11-29T04:57:37.233Z,0,,,54,34.2,,
2017-11-29T04:57:47.233Z,0,,,54.3,34.2,,
2017-11-29T04:57:57.233Z,0,,,54.6,34.2,,
2017-11-29T04:58:07.233Z,0,,,,34.2,,
2017-11-29T04:58:17.234Z,0,,,53.9,34.2,,
2017-11-29T04:58:27.233Z,0,,,53.6,34.2,,
2017-11-29T04:58:37.233Z,0,,,52.8,34.2,,
2017-11-29T04:58:47.235Z,0,,,51.9,34.2,,
2017-11-29T04:58:57.237Z,0,,,50.9,34.2,,
2017-11-29T04:59:07.233Z,0,,,50.5,34.2,,
2017-11-29T04:59:17.234Z,0,,,49.9,34.2,,
2017-11-29T04:59:27.234Z,0,,,49.6,34.2,,
2017-11-29T04:59:37.236Z,0,,,49.2,34.2,,
2017-11-29T04:59:47.236Z,0,40,1,52.4,34.2,,0
2017-11-29T04:59:57.239Z,0,29,,58,34.2,,
2017-11-29T05:00:07.239Z,0,30,,59,34.2,,
2017-11-29T05:00:17.237Z,0,29,,60,34.2,,
2017-11-29T05:00:27.233Z,0,,,60.4,34.2,,
2017-11-29T05:00:37.233Z,0,30,,60.7,34.2,,
2017-11-29T05:00:47.239Z,0,29,,,34.2,,
2017-11-29T05:00:57.234Z,0,30,,60.9,34.1,,
2017-11-29T05:01:07.233Z,0,,,60.6,34.2,,
2017-11-29T05:01:17.234Z,0,29,,60.7,34.1,,
2017-11-29T05:01:27.234Z,0,,,,34.1,,
2017-11-29T05:01:37.238Z,0,30,,60.6,34.1,,
2017-11-29T05:01:47.234Z,0,,,60.2,34.1,,
2017-11-29T05:01:57.236Z,0,,,60.4,34.1,,
2017-11-29T05:02:07.234Z,0,30,,61.1,34.1,,
2017-11-29T05:02:17.234Z,0,,,61.6,34.1,,
2017-11-29T05:02:27.235Z,0,30,,62.2,34.1,,
2017-11-29T05:02:37.234Z,0,29,,63.1,34.1,,
2017-11-29T05:02:47.234Z,0,0,1,64.2,34.1,,0
2017-11-29T05:02:57.234Z,0,,,59.9,34.1,,
2017-11-29T05:03:07.237Z,0,,,57.8,34.1,,
2017-11-29T05:03:17.234Z,0,,,55.9,34.1,,
2017-11-29T05:03:27.234Z,0,,,55.5,34.1,,
2017-11-29T05:03:37.235Z,0,,,54.8,34.1,,
2017-11-29T05:03:47.235Z,0,,,54.5,34.1,,
2017-11-29T05:03:57.234Z,0,,,54.3,34.1,,
2017-11-29T05:04:07.235Z,0,,,,34.1,,
2017-11-29T05:04:17.236Z,0,,,54.1,34.1,,
2017-11-29T05:04:27.235Z,0,,,54.3,34.1,,
2017-11-29T05:04:37.234Z,0,,,54.4,34.1,,
2017-11-29T05:04:47.234Z,0,,,54.5,34.1,,
2017-11-29T05:04:57.234Z,0,,,54.6,34.1,,
2017-11-29T05:05:07.236Z,0,,,54.8,34.1,,
2017-11-29T05:05:17.235Z,0,,,54.7,34.1,,
2017-11-29T05:05:27.236Z,0,,,53.9,34.1,,
2017-11-29T05:05:37.240Z,0,41,1,56.2,34.1,,0
2017-11-29T05:05:47.240Z,0,30,,61.3,34.1,,
2017-11-29T05:05:57.240Z,0,30,,62.1,34.1,,
2017-11-29T05:06:07.234Z,0,29,,62.6,34.1,,
2017-11-29T05:06:17.238Z,0,,,63.1,34.1,,
2017-11-29T05:06:27.236Z,0,,,63.2,34.1,,
2017-11-29T05:06:37.237Z,0,,,63.5,34.1,,
2017-11-29T05:06:47.239Z,0,30,,63.8,34.1,,
2017-11-29T05:06:57.240Z,0,0,1,60.8,34.1,,0
2017-11-29T05:07:07.235Z,0,,,57.9,34.1,,
2017-11-29T05:07:17.236Z,0,,,55.9,34.1,,
2017-11-29T05:07:27.240Z,0,,,53.9,34.1,,
2017-11-29T05:07:37.236Z,0,,,52.9,34.1,,
2017-11-29T05:07:47.235Z,0,,,52.8,34.1,,
2017-11-29T05:07:57.354Z,0,,,52.3,34.1,,
2017-11-29T05:08:07.235Z,0,,,52.4,34.1,,
2017-11-29T05:08:17.240Z,0,,,53,34.1,,
2017-11-29T05:08:27.235Z,0,,,53.2,34.1,,
2017-11-29T05:08:37.235Z,0,,,53.6,34.1,,
2017-11-29T05:08:47.235Z,0,,,54.1,34.1,,
2017-11-29T05:08:57.241Z,0,,,54.6,34.1,,
2017-11-29T05:09:07.237Z,0,,,55,34.1,,
2017-11-29T05:09:17.235Z,0,,,55.2,34.1,,
2017-11-29T05:09:27.236Z,0,,,54.9,34.1,,
2017-11-29T05:09:37.236Z,0,,,54.7,34.1,,
2017-11-29T05:09:47.236Z,0,,,53.9,34.1,,
2017-11-29T05:09:57.237Z,0,,,52.9,34.1,,
2017-11-29T05:10:07.235Z,0,,,52.7,34.1,,
2017-11-29T05:10:17.240Z,0,,,51.9,34.1,,
2017-11-29T05:10:27.235Z,0,,,51.2,34.1,,
2017-11-29T05:10:37.236Z,0,41,1,53.6,34.1,,0
2017-11-29T05:10:47.235Z,0,31,,59.1,34.1,,
2017-11-29T05:10:57.235Z,0,30,,61.1,34.1,,
2017-11-29T05:11:07.237Z,0,29,,62,34.1,,
2017-11-29T05:11:17.243Z,0,29,,63.1,34.1,,
2017-11-29T05:11:27.236Z,0,0,1,64.1,34.1,,0
2017-11-29T05:11:37.236Z,0,,,59.8,34.1,,
2017-11-29T05:11:47.241Z,0,,,56.7,34.1,,
2017-11-29T05:11:57.259Z,0,,,54.9,34.1,,
2017-11-29T05:12:07.237Z,0,,,53.8,34.1,,
2017-11-29T05:12:17.236Z,0,,,52.9,34.1,,
2017-11-29T05:12:27.236Z,0,,,51.9,34.1,,
2017-11-29T05:12:37.238Z,0,,,51.7,34.1,,
2017-11-29T05:12:47.235Z,0,,,50.9,34.1,,
2017-11-29T05:12:57.235Z,0,,,50.6,34.1,,
2017-11-29T05:13:07.243Z,0,,,50.4,34.1,,
2017-11-29T05:13:17.242Z,0,,,50.6,34.1,,
2017-11-29T05:13:27.236Z,0,,,51.1,34,,
2017-11-29T05:13:37.236Z,0,,,52,34,,
2017-11-29T05:13:47.237Z,0,,,52.3,34,,
2017-11-29T05:13:57.238Z,0,,,53,34,61,
2017-11-29T05:14:07.236Z,0,,,53.4,34,,
2017-11-29T05:14:17.236Z,0,,,,34,,
2017-11-29T05:14:27.236Z,0,,,52.9,34,60,
2017-11-29T05:14:37.236Z,0,,,52.8,34,61,
2017-11-29T05:14:47.240Z,0,,,51.9,34,60,
2017-11-29T05:14:57.236Z,0,,,51.6,34,61,
2017-11-29T05:15:07.236Z,0,,,50.9,34,,
2017-11-29T05:15:17.237Z,0,,,50.3,34,60,
2017-11-29T05:15:27.237Z,0,,,49.6,34,,
2017-11-29T05:15:37.236Z,0,42,1,51.2,34,,0
2017-11-29T05:15:47.236Z,0,30,,58.3,34,61,
2017-11-29T05:15:57.239Z,0,29,,59.1,34,60,
2017-11-29T05:16:07.236Z,0,29,,61.2,33.9,,
2017-11-29T05:16:17.236Z,0,30,,62,34,,
2017-11-29T05:16:27.237Z,0,29,,63.1,33.9,,
2017-11-29T05:16:37.237Z,0,,,63.3,33.9,,
2017-11-29T05:16:47.241Z,0,30,,64,33.9,61,
2017-11-29T05:16:57.236Z,0,0,1,62.9,33.9,60,0
2017-11-29T05:17:07.241Z,0,,,57.7,33.9,,
2017-11-29T05:17:17.236Z,0,,,54.8,33.9,,
2017-11-29T05:17:27.242Z,0,,,52.9,33.9,61,
2017-11-29T05:17:37.236Z,0,,,51.9,33.9,,
2017-11-29T05:17:47.260Z,0,,,50.9,33.9,,
2017-11-29T05:17:57.253Z,0,,,49.9,33.9,,
2017-11-29T05:18:07.241Z,0,,,49.7,33.9,,
2017-11-29T05:18:17.237Z,0,,,49.6,33.9,,
2017-11-29T05:18:27.237Z,0,,,50,33.9,,
2017-11-29T05:18:37.242Z,0,,,51,33.9,,
2017-11-29T05:18:47.236Z,0,,,51.1,33.9,60,
2017-11-29T05:18:57.236Z,0,,,52,33.9,61,
2017-11-29T05:19:07.244Z,0,,,53,33.9,,
2017-11-29T05:19:17.237Z,0,,,53.2,33.9,,
2017-11-29T05:19:27.239Z,0,,,53.6,33.9,60,
2017-11-29T05:19:37.237Z,0,,,,33.9,,
2017-11-29T05:19:47.487Z,0,,,52.9,33.9,61,
2017-11-29T05:19:57.237Z,0,,,52.7,33.9,60,
2017-11-29T05:20:07.239Z,0,,,51.8,33.8,,
2017-11-29T05:20:17.261Z,0,,,50.9,33.8,61,
2017-11-29T05:20:27.237Z,0,,,49.8,33.8,,
2017-11-29T05:20:37.240Z,0,41,1,51.2,33.8,,0
2017-11-29T05:20:47.238Z,0,30,,58,33.8,,
2017-11-29T05:20:57.242Z,0,29,,59.1,33.8,,
2017-11-29T05:21:09.290Z,0,30,,60.1,33.8,,
2017-11-29T05:21:19.681Z,0,29,,62,33.8,,
2017-11-29T05:21:35.765Z,0,,,62.2,33.8,,
2017-11-29T05:21:47.908Z,0,,,62.6,33.8,,
2017-11-29T05:21:51.729Z,0,30,,63.3,33.8,,
2017-11-29T05:21:57.489Z,0,29,,64,33.8,,
2017-11-29T05:22:07.237Z,0,,,64.2,33.8,,
2017-11-29T05:22:17.239Z,0,,,,33.8,,
2017-11-29T05:22:27.239Z,0,,,64.6,33.8,,
2017-11-29T05:22:37.237Z,0,,,,33.8,,
2017-11-29T05:22:47.240Z,0,30,,64.5,33.8,,
2017-11-29T05:22:57.240Z,0,,,64.2,33.8,,
2017-11-29T05:23:07.237Z,0,,,,33.8,,
2017-11-29T05:23:17.237Z,0,29,,64.5,33.8,,
2017-11-29T05:23:27.249Z,0,0,1,62.8,33.8,,0
2017-11-29T05:23:37.268Z,0,,,58.8,33.8,,
2017-11-29T05:23:47.237Z,0,,,56.8,33.8,,
2017-11-29T05:23:57.237Z,0,,,55.9,33.8,,
2017-11-29T05:24:07.239Z,0,,,55.7,33.8,,
2017-11-29T05:24:17.237Z,0,,,55.4,33.8,,
2017-11-29T05:24:27.238Z,0,,,,33.8,,
2017-11-29T05:24:37.244Z,0,,,55.5,33.8,,
2017-11-29T05:24:47.240Z,0,,,56,33.8,,
2017-11-29T05:24:57.239Z,0,,,,33.8,,
2017-11-29T05:25:07.237Z,0,,,56.2,33.8,,
2017-11-29T05:25:17.242Z,0,,,56.4,33.8,,
2017-11-29T05:25:27.242Z,0,,,56.6,33.8,,
2017-11-29T05:25:37.238Z,0,,,56.7,33.8,,
2017-11-29T05:25:47.481Z,0,,,56.8,33.8,,
2017-11-29T05:25:57.238Z,0,,,56.7,33.8,,
2017-11-29T05:26:07.239Z,0,,,55.9,33.8,,
2017-11-29T05:26:17.237Z,0,,,55.7,33.8,,
2017-11-29T05:26:27.253Z,0,44,1,54.6,33.8,,0
2017-11-29T05:26:37.242Z,0,32,,61.3,33.8,,
2017-11-29T05:26:47.243Z,0,30,,63.3,33.8,,
2017-11-29T05:26:57.238Z,0,29,,64.2,33.8,,
2017-11-29T05:27:07.243Z,0,0,1,64.8,33.8,,0
2017-11-29T05:27:17.243Z,0,,,59.7,33.8,,
2017-11-29T05:27:27.243Z,0,,,56.9,33.8,,
2017-11-29T05:27:37.238Z,0,,,55.5,33.8,,
2017-11-29T05:27:47.243Z,0,,,54.7,33.8,,
2017-11-29T05:27:57.239Z,0,,,53.8,33.8,,
2017-11-29T05:28:07.238Z,0,,,52.9,33.8,,
2017-11-29T05:28:17.239Z,0,,,52.7,33.8,,
2017-11-29T05:28:27.434Z,0,,,52.3,33.8,,
2017-11-29T05:28:37.238Z,0,,,51.9,33.8,,
2017-11-29T05:28:47.242Z,0,,,51.7,33.8,,
2017-11-29T05:28:57.239Z,0,,,51.6,33.8,,
2017-11-29T05:29:07.238Z,0,,,52,33.8,,
2017-11-29T05:29:17.239Z,0,,,52.2,33.8,,
2017-11-29T05:29:27.253Z,0,,,53,33.8,,
2017-11-29T05:29:37.238Z,0,,,53.2,33.8,,
2017-11-29T05:29:47.238Z,0,,,,33.8,,
2017-11-29T05:29:57.239Z,0,,,52.9,33.8,,
2017-11-29T05:30:07.243Z,0,,,52.4,33.8,,
2017-11-29T05:30:17.423Z,0,,,51.9,33.8,,
2017-11-29T05:30:27.239Z,0,,,50.9,33.8,,
2017-11-29T05:30:37.238Z,0,,,50.6,33.8,,
2017-11-29T05:30:47.239Z,0,,,49.9,33.8,,
2017-11-29T05:30:57.239Z,0,,,49.6,33.8,,
2017-11-29T05:31:07.239Z,0,,,49.2,33.8,,
2017-11-29T05:31:17.239Z,0,,,48.9,33.8,,
2017-11-29T05:31:27.241Z,0,,1,48.5,33.8,,0
2017-11-29T05:31:37.238Z,0,34,,55.2,33.8,,
2017-11-29T05:31:47.238Z,0,30,,58,33.8,,
2017-11-29T05:31:57.239Z,0,29,,59.3,33.8,,
2017-11-29T05:32:07.239Z,0,30,,60.4,33.7,,
2017-11-29T05:32:17.240Z,0,30,,61.1,33.8,,
2017-11-29T05:32:27.422Z,0,29,,61.6,33.8,,
2017-11-29T05:32:37.240Z,0,29,,62,33.8,,
2017-11-29T05:32:47.239Z,0,,,,33.7,,
2017-11-29T05:32:57.239Z,0,29,,61.9,33.7,,
2017-11-29T05:33:07.244Z,0,,,,33.7,,
2017-11-29T05:33:17.239Z,0,,,61.8,33.7,,
2017-11-29T05:33:27.240Z,0,,,61.4,33.7,,
2017-11-29T05:33:37.239Z,0,30,,60.9,33.7,,
2017-11-29T05:33:47.260Z,0,30,,60,33.7,,
2017-11-29T05:33:57.239Z,0,29,,60,33.7,,
2017-11-29T05:34:07.239Z,0,,,60.5,33.7,,
2017-11-29T05:34:17.239Z,0,30,,61.3,33.7,,
2017-11-29T05:34:27.239Z,0,30,,62.2,33.7,,
2017-11-29T05:34:37.239Z,0,29,,63.1,33.7,,
2017-11-29T05:34:47.239Z,0,30,,63.3,33.7,,
2017-11-29T05:34:57.241Z,0,29,,64,33.7,,
2017-11-29T05:35:07.239Z,0,30,,64.2,33.7,,
2017-11-29T05:35:17.240Z,0,,,64.8,33.7,,
2017-11-29T05:35:27.251Z,0,0,1,62.6,33.7,,0
2017-11-29T05:35:37.239Z,0,,,58.7,33.7,,
2017-11-29T05:35:47.240Z,0,,,56.9,33.7,,
2017-11-29T05:35:57.240Z,0,,,55.7,33.7,,
2017-11-29T05:36:07.242Z,0,,,54.7,33.7,,
2017-11-29T05:36:17.239Z,0,,,53.9,33.8,,
2017-11-29T05:36:27.240Z,0,,1,53.5,33.8,,0
2017-11-29T05:36:37.240Z,0,33,,60.2,33.8,,
2017-11-29T05:36:47.243Z,0,30,,62.2,33.8,,
2017-11-29T05:36:57.285Z,0,30,1,64,33.7,61,0
2017-11-29T05:37:07.240Z,0,,,64.1,33.8,,
2017-11-29T05:37:17.240Z,0,0,1,62.9,33.8,,0
2017-11-29T05:37:27.240Z,0,,,59.8,33.8,,
2017-11-29T05:37:37.240Z,0,,,57.9,33.8,,
2017-11-29T05:37:47.240Z,0,,,55.7,33.8,,
2017-11-29T05:37:57.240Z,0,,,53.9,33.8,,
2017-11-29T05:38:07.249Z,0,,,52.9,33.8,,
2017-11-29T05:38:17.240Z,0,,,51.9,33.8,,
2017-11-29T05:38:27.240Z,0,,,50.9,33.8,,
2017-11-29T05:38:37.245Z,0,,,50.6,33.8,,
2017-11-29T05:38:47.241Z,0,,,50.5,33.8,,
2017-11-29T05:38:57.240Z,0,,,51,33.8,,
2017-11-29T05:39:07.240Z,0,,,51.2,33.8,,
2017-11-29T05:39:17.259Z,0,,,51.5,33.8,,
2017-11-29T05:39:27.241Z,0,,,51.8,33.8,,
2017-11-29T05:39:37.245Z,0,,,,33.8,,
2017-11-29T05:39:47.240Z,0,,,51.5,33.8,,
2017-11-29T05:39:57.242Z,0,,,50.9,33.8,,
