Time,PrimT,HwActive,ChActive,ActPow,HwTOutlet,PrimTSet,HwTSet
2017-11-28T07:34:52.111Z,53.3,,,,36.5,,0
2017-11-28T07:34:57.019Z,52.8,,,,36.5,,0
2017-11-28T07:35:07.034Z,51.9,,,,36.5,,0
2017-11-28T07:35:17.116Z,51.5,,,,36.5,,0
2017-11-28T07:35:27.040Z,51.1,0,2,0,36.4,57,0
2017-11-28T07:35:37.022Z,52,0,2,43,36.4,,0
2017-11-28T07:35:47.031Z,57.4,,,30,36.4,,0
2017-11-28T07:35:57.030Z,58.2,,,30,36.3,,0
2017-11-28T07:36:07.024Z,58.7,,,29,36.3,,0
2017-11-28T07:36:17.119Z,58.8,,,,36.3,,0
2017-11-28T07:36:27.018Z,58.9,,,30,36.2,,0
2017-11-28T07:36:37.092Z,58.9,,,30,36.2,,0
2017-11-28T07:36:47.032Z,58.7,,,29,36.2,,0
2017-11-28T07:36:57.017Z,58.8,,,30,36.2,,0
2017-11-28T07:37:07.041Z,58.6,,,,36.1,,0
2017-11-28T07:37:17.111Z,58.3,,,29,36.1,,0
2017-11-28T07:37:27.021Z,,,,30,36.1,,0
2017-11-28T07:37:37.019Z,58.7,,,29,36.1,,0
2017-11-28T07:37:47.023Z,59.4,,,30,36,,0
2017-11-28T07:37:57.025Z,59.8,,,,36,,0
2017-11-28T07:38:07.023Z,60.1,,,29,36,,0
2017-11-28T07:38:17.104Z,60.6,,,30,36,,0
2017-11-28T07:38:27.019Z,60.9,,,29,35.9,,0
2017-11-28T07:38:37.038Z,59.5,0,2,0,35.9,,0
2017-11-28T07:38:47.048Z,55.6,,,,35.9,,0
2017-11-28T07:38:57.037Z,54.5,,,,35.9,,0
2017-11-28T07:39:07.039Z,53.5,,,,35.9,,0
2017-11-28T07:39:17.142Z,52.9,,,,35.8,,0
2017-11-28T07:39:27.039Z,52.7,,,,35.8,,0
2017-11-28T07:39:37.019Z,52.6,,,,35.8,,0
2017-11-28T07:39:47.018Z,52.7,,,,35.8,,0
2017-11-28T07:39:57.021Z,52.8,,,,35.8,,0
2017-11-28T07:40:07.018Z,53,,,,35.8,,0
2017-11-28T07:40:17.098Z,53.1,,,,35.7,,0
2017-11-28T07:40:27.020Z,53,,,,35.7,,0
2017-11-28T07:40:37.018Z,52.7,,,,35.7,,0
2017-11-28T07:40:47.019Z,52.1,,,,35.7,,0
2017-11-28T07:40:57.019Z,51.5,,,,35.7,,0
2017-11-28T07:41:07.018Z,50.9,,,,35.6,,0
2017-11-28T07:41:17.109Z,54.1,0,2,40,35.6,,0
2017-11-28T07:41:27.031Z,57.3,,,30,35.6,,0
2017-11-28T07:41:37.018Z,58,,,30,35.6,,0
2017-11-28T07:41:47.034Z,58.2,,,,35.6,,0
2017-11-28T07:41:57.019Z,58.3,,,,35.6,,0
2017-11-28T07:42:07.022Z,58.4,,,,35.5,,0
2017-11-28T07:42:17.098Z,,,,29,35.5,,0
2017-11-28T07:42:27.018Z,,,,30,35.5,,0
2017-11-28T07:42:37.028Z,58.3,,,,35.5,,0
2017-11-28T07:42:47.023Z,58.1,,,,35.5,,0
2017-11-28T07:42:57.032Z,,,,,35.4,,0
2017-11-28T07:43:07.019Z,58.3,,,,35.4,,0
2017-11-28T07:43:17.293Z,58.7,,,29,35.4,,0
2017-11-28T07:43:27.020Z,59.3,,,,35.4,,0
2017-11-28T07:43:37.027Z,59.8,,,30,35.4,,0
2017-11-28T07:43:47.021Z,60.1,,,29,35.3,,0
2017-11-28T07:43:57.020Z,60.5,,,30,35.3,,0
2017-11-28T07:44:07.019Z,60.8,,,29,35.3,,0
2017-11-28T07:44:17.111Z,60.9,,,30,35.3,,0
2017-11-28T07:44:27.024Z,59.9,0,2,0,35.3,,0
2017-11-28T07:44:37.050Z,56.5,,,,35.3,,0
2017-11-28T07:44:47.036Z,54.6,,,,35.3,,0
2017-11-28T07:44:57.094Z,53.5,,,,35.3,,0
2017-11-28T07:45:07.025Z,53,,,,35.3,,0
2017-11-28T07:45:17.120Z,52.9,,,,35.2,,0
2017-11-28T07:45:27.021Z,,,,,35.2,,0
2017-11-28T07:45:37.021Z,53,,,,35.2,,0
2017-11-28T07:45:47.020Z,53.1,,,,35.2,,0
2017-11-28T07:45:57.030Z,53.3,,,,35.2,,0
2017-11-28T07:46:07.037Z,53.4,,,,35.2,,0
2017-11-28T07:46:17.131Z,53.3,,,,35.1,,0
2017-11-28T07:46:27.028Z,52.9,,,,35.1,,0
2017-11-28T07:46:37.037Z,52.4,,,,35.1,,0
2017-11-28T07:46:47.020Z,51.8,,,,35.1,,0
2017-11-28T07:46:57.041Z,51.3,,,,35.1,,0
2017-11-28T07:47:07.028Z,50.7,0,2,,35.1,,0
2017-11-28T07:47:17.140Z,55.3,,,38,35.1,,0
2017-11-28T07:47:27.056Z,58,,,29,35.1,,0
2017-11-28T07:47:37.048Z,58.3,,,30,34.9,,0
2017-11-28T07:47:47.026Z,58.6,,,,34.9,,0
2017-11-28T07:47:57.060Z,58.7,,,,34.9,,0
2017-11-28T07:48:07.020Z,58.8,,,,34.9,,0
2017-11-28T07:48:17.133Z,,,,,34.9,,0
2017-11-28T07:48:27.037Z,58.7,,,29,34.9,,0
2017-11-28T07:48:37.021Z,58.6,,,,34.9,,0
2017-11-28T07:48:47.142Z,58.4,,,30,34.9,,0
2017-11-28T07:48:57.068Z,58.5,,,,34.8,,0
2017-11-28T07:49:07.062Z,58.8,,,29,34.8,,0
2017-11-28T07:49:17.100Z,59.3,,,,34.8,,0
2017-11-28T07:49:27.020Z,60,,,,34.8,,0
2017-11-28T07:49:37.030Z,60.5,,,,34.8,,0
2017-11-28T07:49:47.056Z,60.7,,,30,34.8,,0
2017-11-28T07:49:57.118Z,61.1,,,,34.8,,0
2017-11-28T07:50:07.068Z,57.8,0,2,0,34.8,,0
2017-11-28T07:50:17.145Z,55.5,,,,34.8,,0
2017-11-28T07:50:27.064Z,53.9,,,,34.7,,0
2017-11-28T07:50:37.085Z,53.4,,,,34.8,,0
2017-11-28T07:50:47.041Z,53.1,,,,34.7,,0
2017-11-28T07:50:57.039Z,53,,,,34.7,,0
2017-11-28T07:51:07.061Z,,,,,34.7,,0
2017-11-28T07:51:17.137Z,53.1,,,,34.7,,0
2017-11-28T07:51:27.041Z,53.2,,,,34.7,,0
2017-11-28T07:51:37.027Z,53.3,,,,34.7,,0
2017-11-28T07:51:47.027Z,53.4,,,,34.7,,0
2017-11-28T07:51:57.052Z,53.3,,,,34.7,,0
2017-11-28T07:52:07.044Z,52.9,,,,34.7,,0
2017-11-28T07:52:17.144Z,52.3,,,,34.7,,0
2017-11-28T07:52:27.022Z,51.8,,,,34.7,,0
2017-11-28T07:52:37.023Z,51.3,,,,34.6,,0
2017-11-28T07:52:52.161Z,50.9,,,,34.6,,0
2017-11-28T07:52:57.025Z,54,0,2,41,34.6,,0
2017-11-28T07:53:07.051Z,58,,,30,34.6,,0
2017-11-28T07:53:17.271Z,58.3,,,,34.6,,0
2017-11-28T07:53:27.077Z,58.7,,,29,34.6,,0
2017-11-28T07:53:37.106Z,58.9,,,,34.6,,0
2017-11-28T07:53:47.095Z,58.9,,,,34.6,,0
2017-11-28T07:53:57.066Z,59.3,,,30,34.6,,0
2017-11-28T07:54:07.100Z,59,,,29,34.5,,0
2017-11-28T07:54:17.161Z,58.9,,,30,34.5,,0
2017-11-28T07:54:27.138Z,58.7,,,,34.5,,0
2017-11-28T07:54:37.134Z,,,,,34.5,,0
2017-11-28T07:54:47.232Z,59,,,29,34.5,,0
2017-11-28T07:54:57.126Z,59.6,,,30,34.5,,0
2017-11-28T07:55:07.069Z,60.1,,,29,34.5,,0
2017-11-28T07:55:17.115Z,60.6,,,30,34.5,,0
2017-11-28T07:55:27.425Z,61.1,0,2,0,34.5,,0
2017-11-28T07:55:37.103Z,57.3,,,,34.5,,0
2017-11-28T07:55:47.051Z,54.9,,,,34.5,,0
2017-11-28T07:55:57.125Z,53.9,,,,34.5,,0
2017-11-28T07:56:07.128Z,53.5,,,,34.5,,0
2017-11-28T07:56:17.142Z,53.2,,,,34.5,,0
2017-11-28T07:56:27.081Z,,,,,34.4,,0
2017-11-28T07:56:37.124Z,,,,,34.4,,0
2017-11-28T07:56:47.108Z,53.3,,,,34.4,,0
2017-11-28T07:56:57.205Z,53.4,,,,34.4,,0
2017-11-28T07:57:07.083Z,53.6,,,,34.4,,0
2017-11-28T07:57:17.244Z,53.7,,,,34.4,,0
2017-11-28T07:57:27.080Z,53.6,,,,34.4,,0
2017-11-28T07:57:37.103Z,53.2,,,,34.4,,0
2017-11-28T07:57:47.108Z,52.7,,,,34.4,,0
2017-11-28T07:57:57.139Z,52.1,,,,34.4,,0
2017-11-28T07:58:07.071Z,51.7,,,,34.4,,0
2017-11-28T07:58:17.150Z,51.3,,,,34.4,,0
2017-11-28T07:58:27.103Z,51.1,,,,34.4,,0
2017-11-28T07:58:37.082Z,51,0,2,44,34.4,,0
2017-11-28T07:58:47.112Z,57.3,,,33,34.4,,0
2017-11-28T07:58:57.117Z,58.7,,,29,34.4,,0
2017-11-28T07:59:07.098Z,59.1,,,,34.4,,0
2017-11-28T07:59:17.187Z,59.5,,,,34.3,,0
2017-11-28T07:59:27.120Z,,,,30,34.3,,0
2017-11-28T07:59:37.068Z,,,,29,34.3,,0
2017-11-28T07:59:47.048Z,59.6,,,30,34.3,,0
2017-11-28T07:59:57.044Z,59.5,,,,34.3,,0
2017-11-28T08:00:07.033Z,59.4,,,29,34.3,,0
2017-11-28T08:00:17.146Z,59.1,,,30,34.3,,0
2017-11-28T08:00:27.043Z,59.3,,,29,34.3,,0
2017-11-28T08:00:37.047Z,59.6,,,,34.3,,0
2017-11-28T08:00:47.319Z,60.1,,,30,34.3,,0
2017-11-28T08:00:57.100Z,60.8,,,,34.3,,0
2017-11-28T08:01:07.117Z,59.7,0,2,0,34.3,,0
2017-11-28T08:01:20.349Z,55.9,,,,34.3,,0
2017-11-28T08:01:27.064Z,54.7,,,,34.3,,0
2017-11-28T08:01:37.091Z,53.9,,,,34.3,,0
2017-11-28T08:01:47.069Z,53.6,,,,34.3,,0
2017-11-28T08:01:57.022Z,53.5,,,,34.3,,0
2017-11-28T08:02:07.036Z,,,,,34.3,,0
2017-11-28T08:02:17.102Z,53.6,,,,34.3,,0
2017-11-28T08:02:27.035Z,53.7,,,,34.3,,0
2017-11-28T08:02:37.030Z,53.8,,,,34.3,,0
2017-11-28T08:02:47.116Z,54,,,,34.3,,0
2017-11-28T08:02:57.052Z,53.9,,,,34.3,,0
2017-11-28T08:03:07.216Z,53.7,,,,34.3,,0
2017-11-28T08:03:17.166Z,53.3,,,,34.3,,0
2017-11-28T08:03:27.078Z,52.8,,,,34.2,,0
2017-11-28T08:03:37.055Z,52.2,,,,34.2,,0
2017-11-28T08:03:47.130Z,51.8,,,,34.2,,0
2017-11-28T08:03:57.096Z,51.5,,,,34.2,,0
2017-11-28T08:04:07.134Z,51.3,,,,34.2,,0
2017-11-28T08:04:17.092Z,51.1,,,,34.2,,0
2017-11-28T08:04:27.126Z,50.9,,,,34.2,,0
2017-11-28T08:04:37.217Z,54.8,0,2,39,34.2,,0
2017-11-28T08:04:47.086Z,58.3,,,29,34.2,,0
2017-11-28T08:04:57.109Z,59.1,,,30,34.2,,0
2017-11-28T08:05:07.092Z,59.4,,,,34.2,,0
2017-11-28T08:05:17.217Z,59.6,,,29,34.2,,0
2017-11-28T08:05:27.080Z,59.7,,,,34.2,,0
2017-11-28T08:05:37.120Z,59.5,,,,34.2,,0
2017-11-28T08:05:47.072Z,59.4,,,,34.1,,0
2017-11-28T08:05:57.060Z,59.3,,,30,34.1,,0
2017-11-28T08:06:07.140Z,59.1,,,29,34.2,,0
2017-11-28T08:06:17.259Z,,,,30,34.1,,0
2017-11-28T08:06:27.037Z,,,,,34.1,,0
2017-11-28T08:06:37.029Z,59.8,,,,34.1,,0
2017-11-28T08:06:47.134Z,60.4,,,,34.1,,0
2017-11-28T08:06:57.189Z,61.1,,,0,34.1,,0
2017-11-28T08:07:07.074Z,57.6,0,2,,34.1,,0
2017-11-28T08:07:17.216Z,55.5,,,,34.1,,0
2017-11-28T08:07:27.094Z,54.1,,,,34.1,,0
2017-11-28T08:07:37.054Z,53.7,,,,34.1,,0
2017-11-28T08:07:47.112Z,53.4,,,,34.1,,0
2017-11-28T08:07:57.108Z,,,,,34.1,,0
2017-11-28T08:08:07.117Z,,,,,34.1,,0
2017-11-28T08:08:17.453Z,,,,,34.1,,0
2017-11-28T08:08:27.128Z,53.5,,,,34.1,,0
2017-11-28T08:08:37.135Z,53.6,,,,34.1,,0
2017-11-28T08:08:47.133Z,53.7,,,,34.1,,0
2017-11-28T08:08:57.087Z,53.6,,,,34.1,,0
2017-11-28T08:09:07.081Z,53.2,,,,34.1,,0
2017-11-28T08:09:17.072Z,52.7,,,,34.1,,0
2017-11-28T08:09:27.029Z,52.1,,,,34.1,,0
2017-11-28T08:09:37.032Z,51.6,,,,34.1,,0
2017-11-28T08:09:47.024Z,51.1,,,,34.1,,0
2017-11-28T08:09:57.042Z,51.3,0,2,45,34.1,,0
2017-11-28T08:10:07.084Z,56.5,,,35,34.1,,0
2017-11-28T08:10:17.181Z,58.2,,,30,34.1,,0
2017-11-28T08:10:27.051Z,58.5,,,29,34.1,,0
2017-11-28T08:10:37.023Z,58.7,,,,34.1,,0
2017-11-28T08:10:47.083Z,,,,,34.1,,0
2017-11-28T08:10:57.041Z,,,,30,34.1,,0
2017-11-28T08:11:07.082Z,58.6,,,,34.1,,0
2017-11-28T08:11:17.198Z,58.4,,,29,34.1,,0
2017-11-28T08:11:27.093Z,58.2,,,30,34.1,,0
2017-11-28T08:11:37.044Z,58.1,,,29,34.1,,0
2017-11-28T08:11:47.092Z,58.2,,,30,34.1,,0
2017-11-28T08:11:57.030Z,58.5,,,,34.1,,0
2017-11-28T08:12:07.036Z,59,,,29,34.1,,0
2017-11-28T08:12:17.243Z,59.5,,,,34,,0
2017-11-28T08:12:27.056Z,59.9,,,,34.1,,0
2017-11-28T08:12:37.063Z,60.1,,,30,34.1,,0
2017-11-28T08:12:47.061Z,60.5,,,,34.1,,0
2017-11-28T08:12:57.049Z,60.7,,,29,34.1,,0
2017-11-28T08:13:07.056Z,60.8,,,,34.1,,0
2017-11-28T08:13:17.141Z,61.1,0,2,0,34.1,,0
2017-11-28T08:13:27.049Z,57.3,,,,34,,0
2017-11-28T08:13:37.056Z,54.8,,,,34.1,,0
2017-11-28T08:13:47.300Z,53.6,,,,34,,0
2017-11-28T08:13:57.052Z,53.1,,,,34.1,,0
2017-11-28T08:14:07.089Z,52.9,,,,34.1,,0
2017-11-28T08:14:17.089Z,,,,,34.1,,0
2017-11-28T08:14:27.100Z,53,,,,34.1,,0
2017-11-28T08:14:37.112Z,53.1,,,,34.1,,0
2017-11-28T08:14:47.108Z,53.3,,,,34.1,,0
2017-11-28T08:14:57.066Z,53.4,,,,34.1,,0
2017-11-28T08:15:07.045Z,53.3,,,,34.1,,0
2017-11-28T08:15:17.150Z,53,,,,34.1,,0
2017-11-28T08:15:27.075Z,52.4,,,,34.1,,0
2017-11-28T08:15:37.117Z,51.9,,,,34.1,,0
2017-11-28T08:15:54.170Z,51.3,,,,34.1,,0
2017-11-28T08:15:57.107Z,50.9,,,,34,,0
2017-11-28T08:16:07.053Z,54.7,0,2,39,34,,0
2017-11-28T08:16:17.190Z,58,,,30,34,,0
2017-11-28T08:16:27.071Z,58.4,,,29,34,,0
2017-11-28T08:16:37.097Z,58.7,,,30,34.1,,0
2017-11-28T08:16:47.102Z,58.9,,,29,34.1,,0
2017-11-28T08:16:57.133Z,59,,,29,34.1,,0
2017-11-28T08:17:07.061Z,59.1,,,,34.1,,0
2017-11-28T08:17:17.130Z,59,,,,34,,0
2017-11-28T08:17:27.116Z,58.9,,,,34,,0
2017-11-28T08:17:37.097Z,58.8,,,,34.1,,0
2017-11-28T08:17:47.064Z,,,,,34,,0
2017-11-28T08:17:57.087Z,59.1,,,,34,,0
2017-11-28T08:18:07.044Z,59.6,,,30,34,,0
2017-11-28T08:18:17.171Z,60.1,,,29,34,,0
2017-11-28T08:18:27.129Z,60.6,,,,34,,0
2017-11-28T08:18:37.131Z,61.1,,,0,34,,0
2017-11-28T08:18:47.093Z,57.1,0,2,,34,,0
2017-11-28T08:18:57.054Z,55.2,,,,34,,0
2017-11-28T08:19:07.064Z,53.9,,,,34,,0
2017-11-28T08:19:17.077Z,53.4,,,,34,,0
2017-11-28T08:19:27.038Z,53.2,,,,34,,0
2017-11-28T08:19:37.031Z,,,,,34,,0
2017-11-28T08:19:47.025Z,,,,,34,,0
2017-11-28T08:19:57.115Z,53.3,,,,34,,0
2017-11-28T08:20:07.027Z,53.5,,,,34,,0
2017-11-28T08:20:17.119Z,53.6,,,,34,,0
2017-11-28T08:20:27.031Z,53.7,,,,34,,0
2017-11-28T08:20:37.025Z,53.5,,,,34,,0
2017-11-28T08:20:47.040Z,53.2,,,,34,,0
2017-11-28T08:20:57.036Z,52.7,,,,34,,0
2017-11-28T08:21:07.024Z,52.1,,,,34,,0
2017-11-28T08:21:17.120Z,51.7,,,,34,,0
2017-11-28T08:21:27.046Z,51.3,,,,34,,0
2017-11-28T08:21:37.041Z,51.1,,,,34,,0
2017-11-28T08:21:47.025Z,51,0,2,45,34,,0
2017-11-28T08:21:57.049Z,56.8,,,35,34,,0
2017-11-28T08:22:07.038Z,58.7,,,29,34,,0
2017-11-28T08:22:17.136Z,59.3,,,,34,,0
2017-11-28T08:22:27.078Z,59.6,,,,34,,0
2017-11-28T08:22:37.036Z,59.8,,,,34,,0
2017-11-28T08:22:47.025Z,59.9,,,30,34,,0
2017-11-28T08:22:57.024Z,59.7,,,29,34,,0
2017-11-28T08:23:07.025Z,59.6,,,,34,,0
2017-11-28T08:23:17.105Z,59.5,,,,34,,0
2017-11-28T08:23:27.048Z,,,,,34,,0
2017-11-28T08:23:37.036Z,,,,30,34,,0
2017-11-28T08:23:47.030Z,59.7,,,,34,,0
2017-11-28T08:23:57.097Z,60.4,,,30,33.9,,0
2017-11-28T08:24:07.025Z,61.1,,,30,34,,0
2017-11-28T08:24:17.116Z,58.3,0,2,0,33.9,,0
2017-11-28T08:24:27.036Z,55.5,,,,34,,0
2017-11-28T08:24:37.036Z,54.3,,,,34,,0
2017-11-28T08:24:47.065Z,53.7,,,,34,,0
2017-11-28T08:24:57.026Z,53.5,,,,33.9,,0
2017-11-28T08:25:07.045Z,53.6,,,,34,,0
2017-11-28T08:25:17.109Z,,,,,34,,0
2017-11-28T08:25:27.060Z,53.7,,,,34,,0
2017-11-28T08:25:37.041Z,53.8,,,,34,,0
2017-11-28T08:25:47.027Z,54,,,,34,,0
2017-11-28T08:25:57.027Z,54.1,,,,34,,0
2017-11-28T08:26:07.040Z,53.9,,,,34,,0
2017-11-28T08:26:17.111Z,53.6,,,,34,,0
2017-11-28T08:26:27.026Z,53.2,,,,34,,0
2017-11-28T08:26:37.048Z,52.7,,,,34,,0
2017-11-28T08:26:47.039Z,52.1,,,,34,,0
2017-11-28T08:26:57.034Z,51.8,,,,34,,0
2017-11-28T08:27:07.026Z,51.5,,,,34,,0
2017-11-28T08:27:17.110Z,51.3,,,,34,,0
2017-11-28T08:27:27.038Z,51.1,,,,34,,0
2017-11-28T08:27:37.040Z,50.9,,,,34,,0
2017-11-28T08:27:47.036Z,53.9,0,2,41,34,,0
2017-11-28T08:27:57.077Z,58.2,,,30,34,,0
2017-11-28T08:28:07.026Z,59.1,,,,33.9,,0
2017-11-28T08:28:17.109Z,59.5,,,29,33.9,,0
2017-11-28T08:28:27.026Z,,,,30,33.9,,0
2017-11-28T08:28:37.028Z,,,,,33.9,,0
2017-11-28T08:28:47.199Z,59.4,,,,33.9,,0
2017-11-28T08:28:57.027Z,59.5,,,,33.9,,0
2017-11-28T08:29:07.031Z,59.1,,,29,33.9,,0
2017-11-28T08:29:17.106Z,,,,30,33.9,,0
2017-11-28T08:29:27.066Z,59,,,,33.9,,0
2017-11-28T08:29:37.032Z,59.1,,,29,33.9,,0
2017-11-28T08:29:47.059Z,59.7,,,,33.9,,0
2017-11-28T08:29:57.053Z,60.1,,,29,33.9,,0
2017-11-28T08:30:07.028Z,61.1,,,0,33.9,,0
2017-11-28T08:30:17.108Z,57.2,0,2,,33.9,55,0
2017-11-28T08:30:27.122Z,54.9,,,,33.9,,0
2017-11-28T08:30:37.090Z,53.8,,,,33.9,,0
2017-11-28T08:30:47.051Z,53.4,,,,33.9,,0
2017-11-28T08:30:57.029Z,53.2,,,,33.9,,0
2017-11-28T08:31:07.029Z,53.1,,,,33.9,,0
2017-11-28T08:31:17.106Z,,,,,33.9,,0
2017-11-28T08:31:27.028Z,,,,,33.9,,0
2017-11-28T08:31:37.066Z,53.2,,,,33.9,,0
2017-11-28T08:31:47.097Z,53.3,,,,33.9,,0
2017-11-28T08:31:57.042Z,,,,,33.9,,0
2017-11-28T08:32:07.033Z,53.1,,,,33.9,,0
2017-11-28T08:32:17.110Z,52.7,,,,33.9,,0
2017-11-28T08:32:27.026Z,52.1,,,,33.9,,0
2017-11-28T08:32:37.028Z,51.5,,,,33.9,,0
2017-11-28T08:32:47.040Z,51,,,,33.9,,0
2017-11-28T08:32:57.035Z,50.5,,,,33.9,,0
2017-11-28T08:33:07.063Z,50.1,,,,33.9,,0
2017-11-28T08:33:17.119Z,49.7,,,,33.9,,0
2017-11-28T08:33:27.035Z,49.5,,,,33.9,,0
2017-11-28T08:33:37.043Z,49.2,,,,33.9,,0
2017-11-28T08:33:47.032Z,49,,,,33.9,,0
2017-11-28T08:33:57.033Z,49.6,0,2,45,33.9,,0
2017-11-28T08:34:07.031Z,55.5,,,32,33.9,,0
2017-11-28T08:34:17.107Z,56.5,,,29,33.9,,0
2017-11-28T08:34:27.057Z,56.7,,,,33.9,,0
2017-11-28T08:34:37.036Z,,,,,33.9,,0
2017-11-28T08:34:47.225Z,56.6,,,30,33.9,,0
2017-11-28T08:34:57.041Z,56.4,,,29,33.9,,0
2017-11-28T08:35:07.138Z,56.2,,,,33.9,,0
2017-11-28T08:35:17.147Z,56.1,,,30,33.8,,0
2017-11-28T08:35:27.030Z,55.9,,,30,33.9,,0
2017-11-28T08:35:37.027Z,55.9,0,2,30,33.9,55,0
2017-11-28T08:35:47.032Z,56.1,,,,33.9,,0
2017-11-28T08:35:57.031Z,56.5,,,29,33.9,,0
2017-11-28T08:36:07.073Z,57,,,,33.8,,0
2017-11-28T08:36:17.266Z,57.6,,,,33.8,,0
2017-11-28T08:36:27.047Z,58,,,29,33.8,,0
2017-11-28T08:36:37.028Z,58.3,,,,33.8,,0
2017-11-28T08:36:47.124Z,58.5,,,,33.8,,0
2017-11-28T08:36:57.107Z,58.6,,,30,33.8,,0
2017-11-28T08:37:07.094Z,58.7,,,29,33.8,,0
2017-11-28T08:37:17.118Z,58.8,,,30,33.8,,0
2017-11-28T08:37:27.136Z,58.9,,,,33.8,,0
2017-11-28T08:37:37.036Z,55.7,0,2,0,33.8,,0
2017-11-28T08:37:47.028Z,53.1,,,,33.8,,0
2017-11-28T08:37:57.113Z,51.7,,,,33.8,,0
2017-11-28T08:38:07.026Z,51.2,,,,33.8,,0
2017-11-28T08:38:17.119Z,51,,,,33.8,,0
2017-11-28T08:38:27.067Z,51,,,,33.8,,0
2017-11-28T08:38:37.035Z,51.1,,,,33.8,,0
2017-11-28T08:38:47.028Z,51.3,,,,33.8,,0
2017-11-28T08:38:57.037Z,51.4,,,,33.8,,0
2017-11-28T08:39:07.029Z,51.5,,,,33.8,,0
2017-11-28T08:39:17.284Z,,,,,33.8,,0
2017-11-28T08:39:27.034Z,51.2,,,,33.8,,0
2017-11-28T08:39:37.037Z,50.6,,,,33.8,,0
2017-11-28T08:39:47.063Z,49.9,,,,33.8,,0
2017-11-28T08:39:57.036Z,49.5,,,,33.8,,0
2017-11-28T08:40:07.051Z,49.1,,,,33.8,,0
2017-11-28T08:40:17.155Z,48.9,0,2,45,33.8,,0
2017-11-28T08:40:27.028Z,54.9,,,34,33.8,,0
2017-11-28T08:40:37.039Z,56.5,,,29,33.8,,0
2017-11-28T08:40:47.035Z,56.9,,,,33.8,,0
2017-11-28T08:40:57.027Z,57.2,,,,33.8,,0
2017-11-28T08:41:07.043Z,57.3,,,30,33.8,,0
2017-11-28T08:41:17.119Z,,,,29,33.8,,0
2017-11-28T08:41:27.030Z,,,,30,33.8,,0
2017-11-28T08:41:37.050Z,57.2,,,29,33.8,,0
2017-11-28T08:41:47.040Z,57.1,,,30,33.7,,0
2017-11-28T08:41:57.069Z,57,,,,33.7,,0
2017-11-28T08:42:07.037Z,57.2,,,,33.7,,0
2017-11-28T08:42:17.131Z,57.6,,,29,33.7,,0
2017-11-28T08:42:27.177Z,58.1,,,,33.7,,0
2017-11-28T08:42:37.044Z,58.6,,,30,33.7,,0
2017-11-28T08:42:47.030Z,59,,,0,,,
2017-11-28T08:42:57.028Z,55.2,0,2,,33.7,,0
2017-11-28T08:43:07.034Z,53.1,,,,33.7,,0
2017-11-28T08:43:17.169Z,51.9,,,,33.7,,0
2017-11-28T08:43:27.028Z,51.5,,,,33.7,,0
2017-11-28T08:43:37.034Z,51.3,,,,33.7,,0
2017-11-28T08:43:47.058Z,,,,,33.7,,0
2017-11-28T08:43:57.034Z,,,,,33.7,,0
2017-11-28T08:44:07.032Z,51.4,,,,33.7,,0
2017-11-28T08:44:17.110Z,51.5,,,,33.7,,0
2017-11-28T08:44:27.029Z,51.6,,,,33.7,,0
2017-11-28T08:44:37.037Z,,,,,33.7,,0
2017-11-28T08:44:47.189Z,51.4,,,,,,
2017-11-28T08:44:57.032Z,50.9,,,,33.7,,0
2017-11-28T08:45:07.028Z,50.3,,,,33.7,,0
2017-11-28T08:45:17.109Z,49.9,,,,33.7,,0
2017-11-28T08:45:27.036Z,49.5,,,,33.7,,0
2017-11-28T08:45:37.028Z,49.2,,,,33.7,,0
2017-11-28T08:45:47.067Z,49.1,,,,33.7,,0
2017-11-28T08:45:57.033Z,48.9,0,2,,33.7,,0
2017-11-28T08:46:07.044Z,54.7,,,35,33.7,,0
2017-11-28T08:46:17.120Z,56.5,,,29,33.7,,0
2017-11-28T08:46:27.049Z,57,,,30,33.7,,0
2017-11-28T08:46:37.050Z,57.2,,,,33.7,,0
2017-11-28T08:46:47.096Z,57.3,,,29,33.7,,0
2017-11-28T08:46:57.147Z,57.2,,,30,33.7,,0
2017-11-28T08:47:07.078Z,,,,,33.7,,0
2017-11-28T08:47:17.180Z,57,,,,33.6,,0
2017-11-28T08:47:27.360Z,56.9,,,29,33.7,,0
2017-11-28T08:47:37.315Z,56.8,,,,33.6,,0
2017-11-28T08:47:47.097Z,57,,,30,,,
2017-11-28T08:47:57.077Z,57.3,,,,33.6,,0
2017-11-28T08:48:07.148Z,58,,,29,33.6,,0
2017-11-28T08:48:17.110Z,58.4,,,,33.6,,0
2017-11-28T08:48:27.068Z,58.8,,,,33.6,,0
2017-11-28T08:48:37.030Z,57.8,0,2,0,33.6,,0
2017-11-28T08:48:47.030Z,53.9,,,,33.6,,0
2017-11-28T08:48:57.031Z,52.3,,,,33.6,,0
2017-11-28T08:49:07.033Z,51.6,,,,33.6,,0
2017-11-28T08:49:17.112Z,51.3,,,,33.6,,0
2017-11-28T08:49:27.036Z,51.2,,,,33.6,,0
2017-11-28T08:49:37.039Z,,,,,33.6,,0
2017-11-28T08:49:47.272Z,51.3,,,,33.6,,0
2017-11-28T08:49:57.031Z,51.4,,,,33.6,,0
2017-11-28T08:50:07.030Z,51.5,,,,33.6,,0
2017-11-28T08:50:17.135Z,51.6,,,,33.6,,0
2017-11-28T08:50:27.107Z,51.5,,,,33.6,,0
