Time,PrimTSet,ChActive,HwTOutlet,HwActive,PrimT,HwTSet,ActPow
2017-11-19T08:21:17.943Z,,,32.5,,,0,
2017-11-19T08:21:27.950Z,57,1,32.5,0,58.4,0,29
2017-11-19T08:21:37.943Z,,,32.5,,,0,
2017-11-19T08:21:47.943Z,,,32.5,,,0,30
2017-11-19T08:21:57.943Z,,,32.5,,58.6,0,
2017-11-19T08:22:07.943Z,,,32.5,,59,0,29
2017-11-19T08:22:17.943Z,,,32.5,,59.3,0,
2017-11-19T08:22:27.943Z,,,32.5,,59.6,0,30
2017-11-19T08:22:37.993Z,,,32.5,,59.8,0,29
2017-11-19T08:22:47.943Z,,,32.6,,60,0,30
2017-11-19T08:22:57.943Z,,,32.6,,60.1,0,
2017-11-19T08:23:07.943Z,,,32.6,,60.4,0,29
2017-11-19T08:23:17.945Z,,,32.6,,60.5,0,30
2017-11-19T08:23:27.943Z,,,32.6,,60.8,0,29
2017-11-19T08:23:37.948Z,,1,32.6,0,58.8,0,0
2017-11-19T08:23:47.944Z,,,32.6,,56.8,0,
2017-11-19T08:23:57.948Z,,,32.6,,54.9,0,
2017-11-19T08:24:07.944Z,,,32.6,,54.5,0,
2017-11-19T08:24:17.943Z,,,32.6,,54,0,
2017-11-19T08:24:27.943Z,,,32.6,,54,0,
2017-11-19T08:24:37.952Z,,,32.7,,,0,
2017-11-19T08:24:47.943Z,,,32.7,,,0,
2017-11-19T08:24:57.945Z,,,32.7,,54.1,0,
2017-11-19T08:25:07.943Z,,,32.7,,,0,
2017-11-19T08:25:17.944Z,,,32.7,,53.9,0,
2017-11-19T08:25:27.943Z,,,32.7,,,0,
2017-11-19T08:25:37.943Z,,,32.7,,53.6,0,
2017-11-19T08:25:47.944Z,,,32.7,,53.2,0,
2017-11-19T08:25:57.944Z,,,32.7,,52.9,0,
2017-11-19T08:26:07.944Z,,,32.7,,52.6,0,
2017-11-19T08:26:17.944Z,,,32.7,,52.3,0,
2017-11-19T08:26:27.946Z,,,32.7,,52.1,0,
2017-11-19T08:26:37.948Z,,,32.8,,51.9,0,
2017-11-19T08:26:47.944Z,,,32.7,,51.8,0,
2017-11-19T08:26:57.944Z,,,32.8,,51.5,0,
2017-11-19T08:27:07.944Z,,,32.8,,51.2,0,
2017-11-19T08:27:17.944Z,,1,32.8,0,51.1,0,45
2017-11-19T08:27:27.944Z,,,32.8,,56,0,37
2017-11-19T08:27:37.943Z,,,32.8,,57.3,0,30
2017-11-19T08:27:47.944Z,,,32.8,,57.7,0,29
2017-11-19T08:27:57.944Z,,,32.8,,,0,30
2017-11-19T08:28:07.945Z,,,32.8,,,0,
2017-11-19T08:28:17.944Z,,,32.8,,57.6,0,29
2017-11-19T08:28:28.061Z,,,32.8,,,0,
2017-11-19T08:28:37.961Z,,,32.8,,,0,
2017-11-19T08:28:47.945Z,,,32.8,,,0,30
2017-11-19T08:28:57.945Z,,,32.8,,,0,
2017-11-19T08:29:08.076Z,,,32.8,,57.7,0,29
2017-11-19T08:29:17.945Z,,,32.8,,58,0,29
2017-11-19T08:29:27.944Z,,,32.8,,58.1,0,30
2017-11-19T08:29:37.944Z,,,32.8,,58.4,0,29
2017-11-19T08:29:47.945Z,,,32.9,,58.7,0,
2017-11-19T08:29:57.948Z,5,0,32.9,0,56.9,0,0
2017-11-19T08:30:07.945Z,,,32.9,,53.9,0,
2017-11-19T08:30:17.947Z,57,1,32.9,0,53.2,0,45
2017-11-19T08:30:27.945Z,,,32.9,,60,0,31
2017-11-19T08:30:38.019Z,,,32.9,,59.9,0,30
2017-11-19T08:30:47.944Z,,,32.9,,59.4,0,
2017-11-19T08:30:57.946Z,,,32.9,,59.8,0,29
2017-11-19T08:31:07.944Z,,,32.9,,59.9,0,30
2017-11-19T08:31:17.945Z,,,32.9,,60.1,0,29
2017-11-19T08:31:27.946Z,,,32.9,,60,0,
2017-11-19T08:31:37.945Z,,,32.9,,60.2,0,30
2017-11-19T08:31:47.945Z,,,32.9,,60.4,0,
2017-11-19T08:31:57.945Z,,,33.1,,,0,
2017-11-19T08:32:07.944Z,,,33.1,,,0,29
2017-11-19T08:32:17.945Z,,,33.1,,60.6,0,
2017-11-19T08:32:27.945Z,,,33.1,,60.8,0,30
2017-11-19T08:32:37.993Z,,1,33.1,0,58.9,0,0
2017-11-19T08:32:47.945Z,,,33.1,,55.7,0,
2017-11-19T08:32:57.945Z,,,33.1,,54.9,0,
2017-11-19T08:33:07.945Z,,,33.1,,54.5,0,
2017-11-19T08:33:17.945Z,,,33.1,,53.9,0,
2017-11-19T08:33:27.947Z,,,33.1,,53.8,0,
2017-11-19T08:33:37.946Z,,,33.1,,,0,
2017-11-19T08:33:47.945Z,,,33.2,,53.9,0,
2017-11-19T08:33:57.945Z,,,33.2,,,0,
2017-11-19T08:34:07.946Z,,,33.2,,,0,
2017-11-19T08:34:17.945Z,,,33.2,,,0,
2017-11-19T08:34:27.945Z,,,33.2,,53.8,0,
2017-11-19T08:34:37.955Z,,,33.2,,53.5,0,
2017-11-19T08:34:47.945Z,,,33.2,,52.9,0,
2017-11-19T08:34:57.949Z,,,33.2,,52.7,0,
2017-11-19T08:35:07.946Z,,,33.2,,52.4,0,
2017-11-19T08:35:17.945Z,,,33.2,,52.2,0,
2017-11-19T08:35:27.947Z,,,33.2,,52.1,0,
2017-11-19T08:35:37.945Z,,,33.2,,51.9,0,
2017-11-19T08:35:47.946Z,,,33.2,,,0,
2017-11-19T08:35:57.945Z,,,33.2,,51.7,0,
2017-11-19T08:36:07.946Z,,,33.2,,51.5,0,
2017-11-19T08:36:17.950Z,,,33.2,,51.2,0,
2017-11-19T08:36:27.946Z,,1,33.3,0,50.7,0,
2017-11-19T08:36:37.980Z,,,33.2,,56,0,36
2017-11-19T08:36:47.951Z,,,33.3,,57.2,0,30
2017-11-19T08:36:57.946Z,,,33.2,,58,0,29
2017-11-19T08:37:07.946Z,,,33.3,,,0,30
2017-11-19T08:37:17.945Z,,,33.2,,58.1,0,
2017-11-19T08:37:27.949Z,,,33.3,,,0,29
2017-11-19T08:37:37.946Z,,,33.3,,,0,
2017-11-19T08:37:47.946Z,,,33.3,,,0,
2017-11-19T08:37:57.946Z,,,33.3,,,0,30
2017-11-19T08:38:07.949Z,,,33.3,,58.2,0,29
2017-11-19T08:38:17.951Z,,,33.3,,58.3,0,30
2017-11-19T08:38:27.948Z,,,33.3,,58.5,0,
2017-11-19T08:38:37.948Z,,,33.3,,59,0,
2017-11-19T08:38:47.952Z,,,33.3,,59.1,0,29
2017-11-19T08:38:57.947Z,,,33.3,,59.5,0,30
2017-11-19T08:39:07.949Z,,,33.3,,59.8,0,
2017-11-19T08:39:17.948Z,,,33.3,,60,0,
2017-11-19T08:39:27.946Z,,,33.3,,,0,
2017-11-19T08:39:37.946Z,,,33.3,,60.1,0,
2017-11-19T08:39:47.947Z,,,33.3,,60.4,0,29
2017-11-19T08:39:57.947Z,,,33.3,,60.6,0,30
2017-11-19T08:40:07.946Z,,,33.3,,61.1,0,29
2017-11-19T08:40:17.947Z,,1,33.3,0,57.8,0,0
2017-11-19T08:40:27.949Z,,,33.3,,55.7,0,
2017-11-19T08:40:37.985Z,,,33.3,,54.9,0,
2017-11-19T08:40:47.947Z,,,33.3,,54.4,0,
2017-11-19T08:40:57.946Z,,,33.3,,54,0,
2017-11-19T08:41:07.946Z,,,33.4,,,0,
2017-11-19T08:41:17.946Z,,,33.4,,54.1,0,
2017-11-19T08:41:27.946Z,,,33.4,,54.3,0,
2017-11-19T08:41:37.947Z,,,33.4,,54.4,0,
2017-11-19T08:41:47.947Z,,,33.4,,,0,
2017-11-19T08:41:57.947Z,,,33.4,,,0,
2017-11-19T08:42:07.951Z,,,33.4,,54.3,0,
2017-11-19T08:42:17.948Z,,,33.4,,53.9,0,
2017-11-19T08:42:27.947Z,,,33.4,,53.6,0,
2017-11-19T08:42:38.197Z,,,33.4,,53.3,0,
2017-11-19T08:42:47.952Z,,,33.4,,52.9,0,
2017-11-19T08:42:57.947Z,,,33.4,,,0,
2017-11-19T08:43:07.947Z,,,33.4,,52.7,0,
2017-11-19T08:43:17.947Z,,,33.4,,,0,
2017-11-19T08:43:27.947Z,,,33.4,,52.6,0,
2017-11-19T08:43:38.059Z,,,33.4,,52.4,0,
2017-11-19T08:43:47.953Z,,,33.4,,52.3,0,
2017-11-19T08:43:57.947Z,,,33.4,,52.1,0,
2017-11-19T08:44:07.947Z,,,33.4,,51.9,0,
2017-11-19T08:44:17.953Z,,,33.4,,51.7,0,
2017-11-19T08:44:27.947Z,,,33.4,,51.4,0,
2017-11-19T08:44:37.951Z,,,33.4,,51.2,0,
2017-11-19T08:44:47.950Z,,,33.4,,50.9,0,
2017-11-19T08:44:57.960Z,,1,33.4,0,54.4,0,40
2017-11-19T08:45:07.947Z,,,33.4,,58,0,29
2017-11-19T08:45:17.948Z,55,,33.4,,58.4,0,30
2017-11-19T08:45:27.947Z,,,33.4,,58.7,0,
2017-11-19T08:45:37.949Z,,1,33.4,0,58.9,0,0
2017-11-19T08:45:47.948Z,,,33.4,,53.8,0,
2017-11-19T08:45:57.948Z,,,33.4,,51.9,0,
2017-11-19T08:46:07.969Z,,,33.4,,50.9,0,
2017-11-19T08:46:17.947Z,,,33.4,,50.6,0,
2017-11-19T08:46:27.952Z,,,33.4,,50.2,0,
2017-11-19T08:46:37.964Z,,,33.4,,49.9,0,
2017-11-19T08:46:47.947Z,,,33.4,,50,0,
2017-11-19T08:46:57.947Z,,,33.4,,50.1,0,
2017-11-19T08:47:07.948Z,,,33.4,,50.3,0,
2017-11-19T08:47:17.951Z,,,33.4,,50.6,0,
2017-11-19T08:47:27.948Z,,,33.4,,50.9,0,
2017-11-19T08:47:37.948Z,,,33.4,,,0,
2017-11-19T08:47:47.948Z,,,33.4,,50.5,0,
2017-11-19T08:47:57.949Z,,,33.4,,49.9,0,
2017-11-19T08:48:07.949Z,,,33.4,,49.7,0,
2017-11-19T08:48:17.950Z,,,33.4,,49.4,0,
2017-11-19T08:48:27.949Z,,,33.4,,49.1,0,
2017-11-19T08:48:37.956Z,,,33.4,,48.9,0,
2017-11-19T08:48:47.951Z,,,33.4,,,0,
2017-11-19T08:48:57.949Z,,,33.4,,,0,
2017-11-19T08:49:07.948Z,,,33.4,,,0,
2017-11-19T08:49:17.949Z,,,33.4,,,0,
2017-11-19T08:49:27.948Z,,,33.4,,,0,
2017-11-19T08:49:37.948Z,,,33.4,,48.7,0,
2017-11-19T08:49:47.952Z,,,33.4,,,0,
2017-11-19T08:49:57.962Z,,1,33.3,0,52.6,0,40
2017-11-19T08:50:07.950Z,,,33.4,,55,0,30
2017-11-19T08:50:17.950Z,,,33.3,,56.2,0,30
2017-11-19T08:50:27.948Z,,,33.3,,56.6,0,
2017-11-19T08:50:37.981Z,,,33.3,,56.7,0,
2017-11-19T08:50:47.948Z,,,33.3,,,0,29
2017-11-19T08:50:57.948Z,,,33.3,,56.8,0,30
2017-11-19T08:51:07.951Z,,,33.3,,,0,29
2017-11-19T08:51:17.953Z,,,33.3,,56.9,0,
2017-11-19T08:51:27.951Z,,,33.3,,57,0,29
2017-11-19T08:51:37.949Z,,,33.3,,57.1,0,
2017-11-19T08:51:47.949Z,,,33.3,,57.2,0,
2017-11-19T08:51:57.950Z,,,33.3,,57.4,0,
2017-11-19T08:52:07.949Z,,,33.3,,58,0,30
2017-11-19T08:52:17.948Z,,,33.3,,58.3,0,
2017-11-19T08:52:27.948Z,,,33.3,,58.6,0,29
2017-11-19T08:52:37.974Z,,1,33.3,0,58.9,0,0
2017-11-19T08:52:47.952Z,,,33.3,,54.8,0,
2017-11-19T08:52:57.951Z,,,33.4,,52.9,0,
2017-11-19T08:53:07.948Z,,,33.3,,51.7,0,
2017-11-19T08:53:17.951Z,,,33.4,,51.3,0,
2017-11-19T08:53:27.949Z,,,33.4,,51.1,0,
2017-11-19T08:53:37.949Z,,,33.4,,,0,
2017-11-19T08:53:47.951Z,,,33.4,,51.2,0,
2017-11-19T08:53:57.950Z,,0,33.4,0,51.5,0,
2017-11-19T08:54:07.951Z,,,49.4,,,0,
2017-11-19T08:54:17.951Z,,,49.6,,,0,
2017-11-19T08:54:27.948Z,,,49.3,,51.4,0,
2017-11-19T08:54:37.951Z,,,49.1,,51.3,0,
2017-11-19T08:54:47.952Z,,,48.8,,51.5,0,
2017-11-19T08:54:57.949Z,,1,48.5,0,51.4,0,
2017-11-19T08:55:07.952Z,,1,48.2,0,54.8,0,40
2017-11-19T08:55:17.950Z,,1,47.9,0,59.9,0,0
2017-11-19T08:55:27.951Z,,,47.7,,54.7,0,
2017-11-19T08:55:37.950Z,,,47.4,,52.8,0,
2017-11-19T08:55:47.949Z,,,47.1,,51.2,0,
2017-11-19T08:55:57.953Z,,,46.9,,50.6,0,
2017-11-19T08:56:07.950Z,,,46.7,,50.1,0,
2017-11-19T08:56:17.953Z,,,46.4,,49.8,0,
2017-11-19T08:56:27.953Z,,,46.2,,49.7,0,
2017-11-19T08:56:37.954Z,,,46,,49.8,0,
2017-11-19T08:56:47.949Z,,,45.8,,49.9,0,
2017-11-19T08:56:57.952Z,,,45.6,,,0,
2017-11-19T08:57:07.953Z,,,45.4,,50,0,
2017-11-19T08:57:17.949Z,,,45.2,,50.1,0,
2017-11-19T08:57:27.950Z,,,45,,49.9,0,
2017-11-19T08:57:37.950Z,,,44.8,,49.8,0,
2017-11-19T08:57:47.956Z,,,44.6,,49.5,0,
2017-11-19T08:57:57.950Z,,,44.4,,49.1,0,
2017-11-19T08:58:07.954Z,,,44.2,,48.9,0,
2017-11-19T08:58:17.950Z,,,44,,48.6,0,
2017-11-19T08:58:27.954Z,,,43.9,,48.4,0,
2017-11-19T08:58:37.971Z,,,43.7,,48.3,0,
2017-11-19T08:58:47.955Z,,,43.6,,48.2,0,
2017-11-19T08:58:57.955Z,,,43.4,,,0,
2017-11-19T08:59:07.954Z,,,43.3,,,0,
2017-11-19T08:59:17.949Z,,,43.1,,48.1,0,
2017-11-19T08:59:27.952Z,,,43,,47.9,0,
2017-11-19T08:59:37.949Z,,,42.8,,47.8,0,
2017-11-19T08:59:47.949Z,,,42.7,,47.6,0,
2017-11-19T08:59:57.950Z,,,42.5,,47.3,0,
2017-11-19T09:00:07.950Z,,1,42.4,0,51.1,0,40
2017-11-19T09:00:17.956Z,,,42.3,,54.1,0,32
2017-11-19T09:00:27.950Z,,,42.2,,55.1,0,30
2017-11-19T09:00:37.993Z,,,42.1,,55.5,0,29
2017-11-19T09:00:47.959Z,,,41.9,,55.7,0,30
2017-11-19T09:00:57.950Z,,,41.8,,56,0,29
2017-11-19T09:01:07.950Z,,,41.7,,,0,30
2017-11-19T09:01:17.953Z,,,41.6,,,0,
2017-11-19T09:01:27.958Z,,,41.5,,56.1,0,29
2017-11-19T09:01:37.954Z,,,41.3,,,0,30
2017-11-19T09:01:47.955Z,,,41.2,,56.2,0,
2017-11-19T09:01:57.950Z,,,41.1,,56.3,0,29
2017-11-19T09:02:07.955Z,,,40.9,,56.6,0,30
2017-11-19T09:02:17.950Z,,,40.8,,57,0,
2017-11-19T09:02:27.950Z,,,40.7,,57.4,0,
2017-11-19T09:02:37.956Z,,,40.6,,58,0,30
2017-11-19T09:02:47.961Z,,,40.5,,58.1,0,29
2017-11-19T09:02:57.955Z,,,40.4,,58.4,0,
2017-11-19T09:03:07.957Z,,,40.4,,58.7,0,30
2017-11-19T09:03:17.955Z,,,40.3,,59,0,29
2017-11-19T09:03:27.952Z,,1,40.2,0,54.9,0,0
2017-11-19T09:03:37.952Z,,,40.1,,52.9,0,
2017-11-19T09:03:47.950Z,,,40,,51.6,0,
2017-11-19T09:03:57.956Z,,,39.9,,51.3,0,
2017-11-19T09:04:07.951Z,,,39.8,,51.1,0,
2017-11-19T09:04:17.951Z,,,39.8,,,0,
2017-11-19T09:04:27.956Z,,,39.7,,51.3,0,
2017-11-19T09:04:37.955Z,,,39.6,,51.4,0,
2017-11-19T09:04:47.951Z,,,39.5,,51.6,0,
2017-11-19T09:04:57.951Z,,,39.5,,51.7,0,
2017-11-19T09:05:07.951Z,,,39.4,,51.8,0,
2017-11-19T09:05:17.951Z,,,39.3,,51.7,0,
2017-11-19T09:05:27.951Z,,,39.2,,51.5,0,
2017-11-19T09:05:38.045Z,,,39.2,,50.9,0,
2017-11-19T09:05:47.951Z,,,39.1,,50.7,0,
2017-11-19T09:05:57.952Z,,,38.9,,50.3,0,
2017-11-19T09:06:07.951Z,0,0,39.8,2,50.1,54,44
2017-11-19T09:06:17.963Z,,0,22.5,0,48.4,0,0
2017-11-19T09:06:27.951Z,,,22.5,,49.3,0,
2017-11-19T09:06:37.956Z,,,22.6,,49.2,0,
2017-11-19T09:06:47.951Z,,,22.6,,,0,
2017-11-19T09:06:57.975Z,,0,36,0,47.1,54,0
2017-11-19T09:07:07.951Z,,,38.6,,46.4,0,
2017-11-19T09:07:17.951Z,,,38.5,,,0,
2017-11-19T09:07:27.951Z,,,38.5,,46.3,0,
2017-11-19T09:07:37.951Z,,,38.4,,,0,
2017-11-19T09:07:47.951Z,,,38.3,,46.2,0,
2017-11-19T09:07:57.952Z,55,1,38.2,0,,0,
2017-11-19T09:08:07.957Z,0,0,43.9,2,48.1,54,30
2017-11-19T09:08:17.952Z,,,31.4,,51.3,54,99
2017-11-19T09:08:27.965Z,,0,47.3,0,52.2,0,0
2017-11-19T09:08:37.951Z,,,47.1,,51.9,0,
2017-11-19T09:08:47.952Z,,,46.9,,51.7,0,
2017-11-19T09:08:57.951Z,,,46.8,,51.6,0,
2017-11-19T09:09:07.951Z,,,46.6,,,0,
2017-11-19T09:09:17.952Z,,,46.4,,51.5,0,
2017-11-19T09:09:27.953Z,55,1,46.2,0,52.3,0,45
2017-11-19T09:09:37.952Z,,,46,,58.1,0,35
2017-11-19T09:09:47.952Z,,1,45.8,0,56.8,0,0
2017-11-19T09:09:57.953Z,,,45.6,,52.7,0,
2017-11-19T09:10:07.951Z,,,45.5,,50.9,0,
2017-11-19T09:10:17.952Z,,,45.3,,49.6,0,
2017-11-19T09:10:27.959Z,,,45.1,,48.8,0,
2017-11-19T09:10:37.953Z,,,45,,48.3,0,
2017-11-19T09:10:47.955Z,,,44.8,,48,0,
2017-11-19T09:10:57.965Z,0,0,24.9,2,47.9,54,30
2017-11-19T09:11:07.964Z,,,45.6,,52,54,108
2017-11-19T09:11:17.952Z,,,46.7,,54,54,121
2017-11-19T09:11:27.952Z,,0,47.9,0,55,0,0
2017-11-19T09:11:37.952Z,,,47.7,,54.8,0,
2017-11-19T09:11:47.952Z,,,47.5,,54.6,0,
2017-11-19T09:11:57.955Z,,,47.3,,54.5,0,
2017-11-19T09:12:07.952Z,,,47.2,,54.4,0,
2017-11-19T09:12:17.955Z,,,47,,,0,
2017-11-19T09:12:27.953Z,55,1,46.9,0,55.4,0,45
2017-11-19T09:12:37.988Z,,1,46.7,0,60.4,0,0
2017-11-19T09:12:47.952Z,,,46.5,,54.8,0,
2017-11-19T09:12:57.966Z,,,46.3,,50.9,0,
2017-11-19T09:13:07.952Z,,,46.2,,49.4,0,
2017-11-19T09:13:17.952Z,,,46,,48.6,0,
2017-11-19T09:13:27.952Z,,,45.8,,47.9,0,
2017-11-19T09:13:37.952Z,,,45.7,,47.3,0,
2017-11-19T09:13:47.952Z,,,45.6,,46.9,0,
2017-11-19T09:13:57.954Z,,,45.4,,,0,
2017-11-19T09:14:07.955Z,,,45.2,,46.7,0,
2017-11-19T09:14:17.953Z,,,45.1,,46.6,0,
2017-11-19T09:14:27.952Z,,,44.9,,46.7,0,
2017-11-19T09:14:37.953Z,,,44.8,,46.9,0,
2017-11-19T09:14:47.954Z,,,44.6,,47,0,
2017-11-19T09:14:57.952Z,,,44.4,,46.9,0,
2017-11-19T09:15:07.953Z,,,44.2,,46.8,0,
2017-11-19T09:15:17.953Z,,,44.1,,46.6,0,
2017-11-19T09:15:27.953Z,,,44,,46.4,0,
2017-11-19T09:15:37.953Z,,,43.8,,46.1,0,
2017-11-19T09:15:47.953Z,,,43.7,,45.9,0,
2017-11-19T09:15:57.953Z,,,43.5,,45.6,0,
2017-11-19T09:16:07.953Z,,,43.4,,45.5,0,
2017-11-19T09:16:17.955Z,,,43.3,,,0,
2017-11-19T09:16:27.953Z,,,43.1,,45.4,0,
2017-11-19T09:16:37.959Z,,,43,,,0,
2017-11-19T09:16:47.953Z,,,42.9,,45.3,0,
2017-11-19T09:16:57.953Z,,,42.7,,45.2,0,
2017-11-19T09:17:07.953Z,,,42.6,,45,0,
2017-11-19T09:17:17.953Z,,,42.5,,44.9,0,
2017-11-19T09:17:27.953Z,,1,42.4,0,45.1,0,45
2017-11-19T09:17:37.953Z,,,42.2,,51.1,0,33
2017-11-19T09:17:47.953Z,,,42.1,,52.6,0,30
2017-11-19T09:17:57.953Z,,,42,,53.1,0,30
2017-11-19T09:18:07.953Z,,,41.9,,53.3,0,
2017-11-19T09:18:17.953Z,,,41.8,,53.5,0,29
2017-11-19T09:18:27.959Z,,,41.7,,53.6,0,30
2017-11-19T09:18:37.953Z,,,41.5,,53.7,0,29
2017-11-19T09:18:47.959Z,,,41.4,,,0,30
2017-11-19T09:18:57.965Z,,,41.3,,53.8,0,29
2017-11-19T09:19:07.954Z,,,41.2,,53.9,0,
2017-11-19T09:19:17.954Z,,,41.1,,54,0,29
2017-11-19T09:19:27.953Z,,,40.9,,54.3,0,
2017-11-19T09:19:37.954Z,,,40.8,,54.7,0,30
2017-11-19T09:19:47.958Z,,,40.7,,55.1,0,30
2017-11-19T09:19:57.954Z,,,40.6,,55.5,0,29
2017-11-19T09:20:07.957Z,,,40.5,,56,0,29
2017-11-19T09:20:17.953Z,,,40.4,,56.2,0,30
2017-11-19T09:20:27.956Z,,,40.3,,56.4,0,29
2017-11-19T09:20:37.953Z,,,40.2,,56.7,0,30
2017-11-19T09:20:47.955Z,,,40.1,,56.8,0,
2017-11-19T09:20:57.954Z,,,40,,57,0,30
2017-11-19T09:21:07.954Z,,,40,,57.2,0,
2017-11-19T09:21:17.960Z,,,39.9,,57.4,0,
2017-11-19T09:21:27.954Z,55,1,39.8,0,57.7,0,29
2017-11-19T09:21:37.953Z,,,39.7,,58,0,30
2017-11-19T09:21:47.953Z,,,39.6,,58.2,0,
2017-11-19T09:21:57.953Z,,,39.6,,58.4,0,
2017-11-19T09:22:07.958Z,,,39.5,,58.6,0,
2017-11-19T09:22:17.953Z,,,39.4,,58.8,0,
2017-11-19T09:22:27.954Z,,1,39.3,0,56.5,0,0
2017-11-19T09:22:37.954Z,,,39.2,,53.8,0,
2017-11-19T09:22:47.957Z,,,39.2,,52.8,0,
2017-11-19T09:22:57.954Z,,,39.1,,51.9,0,
2017-11-19T09:23:07.954Z,,,38.9,,51.7,0,
2017-11-19T09:23:17.954Z,,,38.9,,,0,
2017-11-19T09:23:27.954Z,,,38.8,,,0,
2017-11-19T09:23:37.956Z,,,38.7,,51.9,0,
2017-11-19T09:23:47.954Z,,,38.7,,52,0,
2017-11-19T09:23:57.956Z,,,38.6,,,0,
2017-11-19T09:24:07.955Z,,,38.5,,52.1,0,
2017-11-19T09:24:17.956Z,,,38.5,,,0,
2017-11-19T09:24:27.966Z,,,38.4,,51.9,0,
2017-11-19T09:24:37.962Z,,,38.3,,51.5,0,
2017-11-19T09:24:47.966Z,,,38.3,,51.1,0,
2017-11-19T09:24:57.957Z,,,38.2,,50.7,0,
2017-11-19T09:25:07.954Z,,,38.2,,50.5,0,
2017-11-19T09:25:17.954Z,,,38.1,,50.3,0,
2017-11-19T09:25:27.954Z,,,38,,50.2,0,
2017-11-19T09:25:37.954Z,,,38,,,0,
2017-11-19T09:25:47.954Z,,,37.9,,50.1,0,
2017-11-19T09:25:57.955Z,,,37.9,,,0,
2017-11-19T09:26:07.955Z,,,37.8,,49.9,0,
2017-11-19T09:26:17.954Z,,,37.8,,49.8,0,
2017-11-19T09:26:27.954Z,,,37.7,,49.6,0,
2017-11-19T09:26:37.954Z,,,37.7,,49.3,0,
2017-11-19T09:26:47.955Z,,,37.6,,49.1,0,
2017-11-19T09:26:57.967Z,,1,37.5,0,51.2,0,42
2017-11-19T09:27:07.957Z,,,37.5,,56.1,0,30
2017-11-19T09:27:17.954Z,,,37.4,,56.4,0,29
2017-11-19T09:27:27.954Z,,,37.4,,56.8,0,
2017-11-19T09:27:37.955Z,,,37.3,,57,0,30
2017-11-19T09:27:47.957Z,,,37.3,,57.1,0,
2017-11-19T09:27:57.954Z,,,37.2,,,0,
2017-11-19T09:28:07.955Z,,,37.2,,57,0,29
2017-11-19T09:28:17.957Z,,,37.1,,,0,
2017-11-19T09:28:27.955Z,,,37.1,,,0,30
2017-11-19T09:28:37.954Z,,,36.9,,,0,
2017-11-19T09:28:47.959Z,,,36.9,,57.1,0,29
2017-11-19T09:28:57.955Z,,,36.8,,57.3,0,30
2017-11-19T09:29:07.961Z,,,36.8,,57.7,0,29
2017-11-19T09:29:17.955Z,,,36.8,,58,0,
2017-11-19T09:29:27.955Z,,,36.7,,58.3,0,30
2017-11-19T09:29:37.955Z,,,36.7,,58.5,0,29
2017-11-19T09:29:47.954Z,,,36.7,,58.7,0,
2017-11-19T09:29:57.955Z,,,36.6,,58.8,0,
2017-11-19T09:30:07.955Z,,,36.6,,58.9,0,0
2017-11-19T09:30:17.956Z,,1,36.6,0,55.5,0,
2017-11-19T09:30:27.955Z,,,36.5,,52.8,0,
2017-11-19T09:30:37.955Z,,,36.5,,51.5,0,
2017-11-19T09:30:47.955Z,,,36.4,,51.2,0,
2017-11-19T09:30:57.955Z,,,36.4,,50.9,0,
2017-11-19T09:31:08.050Z,,,36.4,,,0,
2017-11-19T09:31:17.955Z,,,36.3,,51,0,
2017-11-19T09:31:27.955Z,,,36.3,,51.1,0,
2017-11-19T09:31:37.955Z,,,36.3,,,0,
2017-11-19T09:31:47.967Z,,,36.2,,,0,
2017-11-19T09:31:57.955Z,,,36.2,,,0,
2017-11-19T09:32:07.955Z,,,36.2,,50.9,0,
2017-11-19T09:32:17.955Z,,,36.1,,50.4,0,
2017-11-19T09:32:27.955Z,,,36.1,,49.9,0,
2017-11-19T09:32:37.955Z,,,36.1,,49.5,0,
2017-11-19T09:32:47.955Z,,,36,,49.1,0,
2017-11-19T09:32:57.969Z,,1,36,0,51.4,0,42
2017-11-19T09:33:07.956Z,,,36,,56,0,29
2017-11-19T09:33:17.956Z,,,35.9,,56.3,0,
2017-11-19T09:33:27.956Z,,,35.9,,56.7,0,30
2017-11-19T09:33:37.956Z,,,35.9,,57,0,
2017-11-19T09:33:47.955Z,,,35.9,,,0,
2017-11-19T09:33:58.042Z,,,35.8,,57.1,0,
2017-11-19T09:34:07.956Z,,,35.8,,56.9,0,29
2017-11-19T09:34:17.956Z,,,35.8,,,0,30
2017-11-19T09:34:27.958Z,,,35.8,,56.8,0,
2017-11-19T09:34:37.956Z,,,35.7,,,0,29
2017-11-19T09:34:47.955Z,,,35.7,,57,0,30
2017-11-19T09:34:57.956Z,,,35.7,,57.1,0,
2017-11-19T09:35:07.957Z,,,35.6,,57.6,0,
2017-11-19T09:35:17.957Z,,,35.6,,58,0,29
2017-11-19T09:35:27.956Z,,,35.6,,58.1,0,
2017-11-19T09:35:37.955Z,,,35.6,,58.3,0,30
2017-11-19T09:35:47.956Z,,,35.6,,58.5,0,29
2017-11-19T09:35:57.956Z,,,35.5,,58.6,0,
2017-11-19T09:36:07.957Z,,,35.5,,58.7,0,30
2017-11-19T09:36:17.956Z,,,35.5,,,0,
2017-11-19T09:36:27.956Z,,,35.4,,58.8,0,
2017-11-19T09:36:37.956Z,,1,35.4,0,59,0,0
2017-11-19T09:36:47.956Z,,,35.4,,55.9,0,
