Time,HwTSet,ActPow,PrimT,ChActive,HwActive,HwTOutlet,PrimTSet
2017-11-11T01:24:45.153Z,0,,,,,22.8,
2017-11-11T01:24:55.062Z,0,,,,,22.8,
2017-11-11T01:25:05.060Z,0,,,,,22.8,
2017-11-11T01:25:15.069Z,0,,,,,22.8,
2017-11-11T01:25:25.129Z,0,,,,,22.8,
2017-11-11T01:25:35.097Z,0,,,,,22.8,
2017-11-11T01:25:45.333Z,0,,,,,22.8,
2017-11-11T01:25:55.059Z,0,,,,,22.8,
2017-11-11T01:26:05.059Z,0,,,,,22.8,
2017-11-11T01:26:15.062Z,0,,38.4,,,22.8,
2017-11-11T01:26:25.174Z,0,,,,,22.8,
2017-11-11T01:26:35.060Z,0,,,,,22.8,
2017-11-11T01:26:45.150Z,0,,,,,22.8,
2017-11-11T01:26:55.060Z,0,,,,,22.8,
2017-11-11T01:27:05.060Z,0,,,,,22.7,
2017-11-11T01:27:15.061Z,0,,,,,22.7,
2017-11-11T01:27:25.069Z,0,,,,,22.7,
2017-11-11T01:27:35.071Z,0,,,,,22.7,
2017-11-11T01:27:45.166Z,0,,38.3,,,22.7,
2017-11-11T01:27:55.068Z,0,,,,,22.7,
2017-11-11T01:28:05.061Z,0,,,,,22.7,
2017-11-11T01:28:15.060Z,0,,,,,22.7,
2017-11-11T01:28:25.069Z,0,,,,,22.7,
2017-11-11T01:28:35.077Z,0,,,,,22.7,
2017-11-11T01:28:45.186Z,0,,,,,22.7,
2017-11-11T01:28:55.061Z,0,,,,,22.7,
2017-11-11T01:29:05.060Z,0,,,,,22.7,
2017-11-11T01:29:15.064Z,0,,,,,22.7,
2017-11-11T01:29:25.161Z,0,,,,,22.7,
2017-11-11T01:29:35.061Z,0,,38.2,,,22.7,
2017-11-11T01:29:45.140Z,0,,,,,22.7,
2017-11-11T01:29:55.060Z,0,,,,,22.7,
2017-11-11T01:30:05.358Z,0,,,,,22.7,
2017-11-11T01:30:15.153Z,0,,,,,22.6,
2017-11-11T01:30:25.238Z,0,,,,,22.7,
2017-11-11T01:30:35.076Z,0,,,,,22.7,
2017-11-11T01:30:45.141Z,0,,,,,22.7,
2017-11-11T01:30:55.083Z,0,,,,,22.6,
2017-11-11T01:31:05.128Z,0,,38.1,,,22.7,
2017-11-11T01:31:15.060Z,0,,,,,22.7,
2017-11-11T01:31:25.084Z,0,,,,,22.6,
2017-11-11T01:31:35.068Z,0,,,,,22.7,
2017-11-11T01:31:45.189Z,0,,,,,22.7,
2017-11-11T01:31:55.061Z,0,,,,,22.7,
2017-11-11T01:32:05.076Z,0,,,,,22.7,
2017-11-11T01:32:15.071Z,0,,,,,22.6,
2017-11-11T01:32:25.066Z,0,,,,,22.6,
2017-11-11T01:32:35.107Z,0,,,,,22.7,
2017-11-11T01:32:45.153Z,0,,38,,,22.6,
2017-11-11T01:32:55.098Z,0,,,,,22.6,
2017-11-11T01:33:05.067Z,0,,,,,22.7,
2017-11-11T01:33:15.084Z,0,,,,,22.6,
2017-11-11T01:33:25.073Z,0,,,,,22.6,
2017-11-11T01:33:35.104Z,0,,,,,22.7,
2017-11-11T01:33:45.152Z,0,,,,,22.6,
2017-11-11T01:33:55.061Z,0,,,,,22.6,
2017-11-11T01:34:05.062Z,0,,37.9,,,22.7,
2017-11-11T01:34:15.061Z,0,,37.9,,,22.7,
2017-11-11T01:34:25.079Z,0,,,,,22.6,
2017-11-11T01:34:35.067Z,0,,,,,22.6,
2017-11-11T01:34:45.177Z,0,,,,,22.6,
2017-11-11T01:34:55.105Z,0,,,,,22.6,
2017-11-11T01:35:05.109Z,0,,,,,22.6,
2017-11-11T01:35:15.061Z,0,,,,,22.6,
2017-11-11T01:35:25.061Z,0,,,,,22.6,
2017-11-11T01:35:35.113Z,0,,,,,22.6,
2017-11-11T01:35:46.458Z,0,,,,,22.6,
2017-11-11T01:35:55.077Z,0,,,,,22.6,
2017-11-11T01:36:05.085Z,0,,37.8,,,22.6,
2017-11-11T01:36:15.063Z,0,,,,,22.6,
2017-11-11T01:36:25.076Z,0,,,,,22.6,
2017-11-11T01:36:35.062Z,0,,,,,22.6,
2017-11-11T01:36:45.171Z,0,,,,,22.6,
2017-11-11T01:36:55.124Z,0,,,,,22.6,
2017-11-11T01:37:05.095Z,0,,,,,22.6,
2017-11-11T01:37:15.100Z,0,,,,,22.6,
2017-11-11T01:37:25.087Z,0,,,,,22.6,
2017-11-11T01:37:35.080Z,0,,,,,22.6,
2017-11-11T01:37:45.171Z,0,,37.7,,,22.6,
2017-11-11T01:37:55.063Z,0,,,,,22.6,
2017-11-11T01:38:05.062Z,0,,,,,22.6,
2017-11-11T01:38:15.079Z,0,,,,,22.6,
2017-11-11T01:38:25.107Z,0,,,,,22.6,
2017-11-11T01:38:35.067Z,0,,,,,22.6,
2017-11-11T01:38:45.204Z,0,,,,,22.6,
2017-11-11T01:38:55.081Z,0,,,,,22.5,
2017-11-11T01:39:05.061Z,0,,,,,22.5,
2017-11-11T01:39:15.064Z,0,,37.6,,,22.5,
2017-11-11T01:39:25.063Z,0,,,,,22.5,
2017-11-11T01:39:35.063Z,0,,,,,22.5,
2017-11-11T01:39:45.158Z,0,,,,,22.5,
2017-11-11T01:39:55.065Z,0,,,,,22.5,
2017-11-11T01:40:05.090Z,0,,,,,22.5,
2017-11-11T01:40:15.242Z,0,,,,,22.5,
2017-11-11T01:40:25.075Z,0,,,,,22.5,
2017-11-11T01:40:35.098Z,0,,,,,22.5,
2017-11-11T01:40:45.293Z,0,,,,,22.5,
2017-11-11T01:40:55.071Z,0,,37.5,,,22.5,
2017-11-11T01:41:05.146Z,0,,,,,22.5,
2017-11-11T01:41:15.081Z,0,,,,,22.5,
2017-11-11T01:41:25.071Z,0,,,,,22.5,
2017-11-11T01:41:35.160Z,0,,,,,22.5,
2017-11-11T01:41:45.218Z,0,,,,,22.5,
2017-11-11T01:41:55.111Z,0,,,,,22.5,
2017-11-11T01:42:05.071Z,0,,,,,22.5,
2017-11-11T01:42:15.071Z,0,,,,,22.5,
2017-11-11T01:42:25.095Z,0,,,,,22.5,
2017-11-11T01:42:35.076Z,0,,37.4,,,22.4,
2017-11-11T01:42:45.173Z,0,,,,,22.4,
2017-11-11T01:42:55.115Z,0,,,,,22.4,
2017-11-11T01:43:05.067Z,0,,,,,22.4,
2017-11-11T01:43:15.155Z,0,,,,,22.4,
2017-11-11T01:43:25.206Z,0,,,,,22.4,
2017-11-11T01:43:35.100Z,0,,,,,22.4,
2017-11-11T01:43:45.155Z,0,,,,,22.4,
2017-11-11T01:43:55.106Z,0,,,,,22.4,
2017-11-11T01:44:05.100Z,0,,,,,22.4,
2017-11-11T01:44:15.069Z,0,,,,,22.4,
2017-11-11T01:44:25.085Z,0,,37.3,,,22.4,
2017-11-11T01:44:35.069Z,0,,,,,22.4,
2017-11-11T01:44:45.290Z,0,,,,,22.4,
2017-11-11T01:44:55.070Z,0,,,,,22.4,
2017-11-11T01:45:05.075Z,0,,,,,22.4,
2017-11-11T01:45:15.186Z,0,,,,,22.4,
2017-11-11T01:45:30.092Z,0,,,,,22.4,
2017-11-11T01:45:35.069Z,0,,,,,22.4,
2017-11-11T01:45:45.424Z,0,,,,,22.4,
2017-11-11T01:45:55.254Z,0,,37.2,,,22.2,
2017-11-11T01:46:05.138Z,0,,,,,22.4,
2017-11-11T01:46:15.099Z,0,,,,,22.4,
2017-11-11T01:46:25.173Z,0,,,,,22.2,
2017-11-11T01:46:35.067Z,0,,,,,22.2,
2017-11-11T01:46:45.196Z,0,,,,,22.2,
2017-11-11T01:46:55.068Z,0,,,,,22.2,
2017-11-11T01:47:05.191Z,0,,,,,22.4,
2017-11-11T01:47:15.064Z,0,,,,,22.2,
2017-11-11T01:47:25.144Z,0,,,,,22.2,
2017-11-11T01:47:35.116Z,0,,,,,22.2,
2017-11-11T01:47:45.470Z,0,,37.1,,,22.2,
2017-11-11T01:47:55.278Z,0,,,,,22.2,
2017-11-11T01:48:05.360Z,0,,,,,22.2,
2017-11-11T01:48:15.063Z,0,,,,,22.2,
2017-11-11T01:48:25.278Z,0,,,,,22.2,
2017-11-11T01:48:35.065Z,0,,,,,22.2,
2017-11-11T01:48:45.215Z,0,,,,,22.2,
2017-11-11T01:48:55.073Z,0,,,,,22.2,
2017-11-11T01:49:05.063Z,0,,,,,22.2,
2017-11-11T01:49:15.133Z,0,,36.9,,,22.2,
2017-11-11T01:49:25.112Z,0,,36.9,,,22.2,
2017-11-11T01:49:35.092Z,0,,,,,22.2,
2017-11-11T01:49:45.276Z,0,,,,,22.2,
2017-11-11T01:49:55.064Z,0,,,,,22.2,
2017-11-11T01:50:05.080Z,0,,,,,22.2,
2017-11-11T01:50:15.074Z,0,,,,,22.2,
2017-11-11T01:50:25.063Z,0,,,,,22.2,
2017-11-11T01:50:35.079Z,0,,,,,22.2,
2017-11-11T01:50:45.172Z,0,,,,,22.2,
2017-11-11T01:50:55.074Z,0,,,,,22.2,
2017-11-11T01:51:05.083Z,0,,,,,22.2,
2017-11-11T01:51:15.093Z,0,,36.8,,,22.2,
2017-11-11T01:51:25.084Z,0,,,,,22.2,
2017-11-11T01:51:35.080Z,0,,,,,22.1,
2017-11-11T01:51:45.190Z,0,,,,,22.1,
2017-11-11T01:51:55.124Z,0,,,,,22.1,
2017-11-11T01:52:05.130Z,0,,,,,22.1,
2017-11-11T01:52:15.113Z,0,,,,,22.1,
2017-11-11T01:52:25.068Z,0,,,,,22.1,
2017-11-11T01:52:35.173Z,0,,,,,22.1,
2017-11-11T01:52:45.163Z,0,,,,,22.1,
2017-11-11T01:52:55.070Z,0,,36.7,,,22.1,
2017-11-11T01:53:05.113Z,0,,,,,22.1,
2017-11-11T01:53:15.064Z,0,,,,,22.1,
2017-11-11T01:53:25.102Z,0,,,,,22.1,
2017-11-11T01:53:35.092Z,0,,,,,22.1,
2017-11-11T01:53:45.163Z,0,,,,,22.1,
2017-11-11T01:53:55.086Z,0,,,,,22.1,
2017-11-11T01:54:05.067Z,0,,,,,22.1,
2017-11-11T01:54:15.081Z,0,,,,,22.1,
2017-11-11T01:54:25.294Z,0,,,,,22.1,
2017-11-11T01:54:35.074Z,0,,,,,22.1,
2017-11-11T01:54:45.204Z,0,,36.6,,,22.1,
2017-11-11T01:54:55.066Z,0,,,,,22.1,
2017-11-11T01:55:05.072Z,0,,,,,22.1,
2017-11-11T01:55:15.090Z,0,,,,,22.1,
2017-11-11T01:55:25.124Z,0,,,,,22.1,
2017-11-11T01:55:35.109Z,0,,,,,22.1,
2017-11-11T01:55:45.216Z,0,,,,,22.1,
2017-11-11T01:55:55.269Z,0,,,,,22.1,
2017-11-11T01:56:05.064Z,0,,,,,22.1,
2017-11-11T01:56:15.064Z,0,,,,,22,
2017-11-11T01:56:25.074Z,0,,,,,22,
2017-11-11T01:56:35.064Z,0,,36.5,,,22,
2017-11-11T01:56:45.181Z,0,,,,,22,
2017-11-11T01:56:55.119Z,0,,,,,22,
2017-11-11T01:57:05.065Z,0,,,,,22,
2017-11-11T01:57:15.268Z,0,,,,,22,
2017-11-11T01:57:25.066Z,0,,,,,22,
2017-11-11T01:57:35.071Z,0,,,,,22,
2017-11-11T01:57:45.475Z,0,,,,,22,
2017-11-11T01:57:55.069Z,0,,,,,22,
2017-11-11T01:58:05.064Z,0,,,,,22,
2017-11-11T01:58:15.066Z,0,,36.4,,,22,
2017-11-11T01:58:25.077Z,0,,36.5,,,22,
2017-11-11T01:58:35.103Z,0,,36.4,,,22,
2017-11-11T01:58:45.208Z,0,,,,,22,
2017-11-11T01:58:55.082Z,0,,,,,22,
2017-11-11T01:59:05.085Z,0,,,,,22,
2017-11-11T01:59:15.362Z,0,,,,,22,
2017-11-11T01:59:25.107Z,0,,,,,22,
2017-11-11T01:59:35.134Z,0,,,,,22,
2017-11-11T01:59:45.211Z,0,,,,,22,
2017-11-11T01:59:55.136Z,0,,36.3,,,22,
2017-11-11T02:00:05.078Z,0,,36.4,,,22,
2017-11-11T02:00:15.112Z,0,,36.3,,,22,
2017-11-11T02:00:25.101Z,0,,,,,22,
2017-11-11T02:00:35.072Z,0,,,,,22,
2017-11-11T02:00:45.161Z,0,,,,,22,
2017-11-11T02:00:55.335Z,0,,,,,22,
2017-11-11T02:01:05.069Z,0,,,,,22,
2017-11-11T02:01:15.120Z,0,,,,,21.9,
2017-11-11T02:01:25.140Z,0,,,,,22,
2017-11-11T02:01:35.104Z,0,,36.2,,,22,
2017-11-11T02:01:45.207Z,0,,36.3,,,21.9,
2017-11-11T02:01:55.067Z,0,,,,,22,
2017-11-11T02:02:05.088Z,0,,36.2,,,21.9,
2017-11-11T02:02:15.075Z,0,,,,,21.9,
2017-11-11T02:02:25.137Z,0,,,,,21.9,
2017-11-11T02:02:35.068Z,0,,,,,21.9,
2017-11-11T02:02:45.156Z,0,,,,,21.9,
2017-11-11T02:02:55.065Z,0,,,,,21.9,
2017-11-11T02:03:05.065Z,0,,,,,21.9,
2017-11-11T02:03:15.079Z,0,,,,,21.9,
2017-11-11T02:03:25.073Z,0,,36.1,,,21.9,
2017-11-11T02:03:35.070Z,0,,36.2,,,21.9,
2017-11-11T02:03:45.163Z,0,,,,,21.9,
2017-11-11T02:03:55.152Z,0,,36.1,,,21.9,
2017-11-11T02:04:05.066Z,0,,,,,21.9,
2017-11-11T02:04:15.076Z,0,,,,,21.9,
2017-11-11T02:04:25.270Z,0,,,,,21.9,
2017-11-11T02:04:35.069Z,0,,,,,21.9,
2017-11-11T02:04:45.194Z,0,,,,,21.9,
2017-11-11T02:04:55.110Z,0,,,,,21.9,
2017-11-11T02:05:05.069Z,0,,,,,21.9,
2017-11-11T02:05:15.065Z,0,,,,,21.9,
2017-11-11T02:05:25.067Z,0,,,,,21.9,
2017-11-11T02:05:35.072Z,0,,,,,21.9,
2017-11-11T02:05:45.155Z,0,,36,,,21.9,
2017-11-11T02:05:55.110Z,0,,,,,21.9,
2017-11-11T02:06:05.073Z,0,,,,,21.9,
2017-11-11T02:06:15.066Z,0,,,,,21.9,
2017-11-11T02:06:25.195Z,0,,,,,21.9,
2017-11-11T02:06:35.067Z,0,,,,,21.9,
2017-11-11T02:06:45.180Z,0,,,,,21.9,
2017-11-11T02:06:55.173Z,0,,,,,21.9,
2017-11-11T02:07:05.106Z,0,,,,,21.9,
2017-11-11T02:07:15.090Z,0,,35.9,,,21.9,
2017-11-11T02:07:25.079Z,0,,35.9,,,21.9,
2017-11-11T02:07:35.131Z,0,,,,,21.9,
2017-11-11T02:07:45.205Z,0,,,,,21.9,
2017-11-11T02:07:55.072Z,0,,,,,21.7,
2017-11-11T02:08:05.066Z,0,,,,,21.7,
2017-11-11T02:08:15.075Z,0,,,,,21.7,
2017-11-11T02:08:25.066Z,0,,,,,21.7,
2017-11-11T02:08:35.066Z,0,0,35.9,0,0,21.7,5
2017-11-11T02:08:45.207Z,0,,,,,21.7,
2017-11-11T02:08:55.096Z,0,,,,,21.7,
2017-11-11T02:09:05.067Z,0,,,,,21.7,
2017-11-11T02:09:15.095Z,0,,35.8,,,21.7,
2017-11-11T02:09:25.074Z,0,,,,,21.7,
2017-11-11T02:09:35.069Z,0,,,,,21.7,
2017-11-11T02:09:45.382Z,0,,,,,21.7,
2017-11-11T02:09:55.068Z,0,,,,,21.7,
2017-11-11T02:10:05.066Z,0,,,,,21.7,
2017-11-11T02:10:15.066Z,0,,,,,21.7,
2017-11-11T02:10:25.079Z,0,,,,,21.7,
2017-11-11T02:10:35.067Z,0,,,,,21.7,
2017-11-11T02:10:45.194Z,0,,,,,21.7,
2017-11-11T02:10:55.084Z,0,,,,,21.7,
2017-11-11T02:11:05.110Z,0,,,,,21.7,
2017-11-11T02:11:15.070Z,0,,35.7,,,21.7,
2017-11-11T02:11:25.074Z,0,,,,,21.7,
2017-11-11T02:11:35.078Z,0,,,,,21.7,
2017-11-11T02:11:45.170Z,0,,,,,21.7,
2017-11-11T02:11:55.097Z,0,,,,,21.7,
2017-11-11T02:12:05.160Z,0,,,,,21.7,
2017-11-11T02:12:15.177Z,0,,,,,21.7,
2017-11-11T02:12:25.189Z,0,,,,,21.7,
2017-11-11T02:12:35.109Z,0,,,,,21.7,
2017-11-11T02:12:45.163Z,0,,,,,21.7,
2017-11-11T02:12:55.067Z,0,,,,,21.7,
2017-11-11T02:13:05.067Z,0,,35.6,,,21.7,
2017-11-11T02:13:15.102Z,0,,35.7,,,21.7,
2017-11-11T02:13:25.066Z,0,,35.6,,,21.7,
2017-11-11T02:13:35.067Z,0,,,,,21.7,
2017-11-11T02:13:45.203Z,0,,,,,21.7,
2017-11-11T02:13:55.088Z,0,,,,,21.7,
2017-11-11T02:14:05.072Z,0,,,,,21.7,
2017-11-11T02:14:15.072Z,0,,,,,21.7,
2017-11-11T02:14:25.089Z,0,,,,,21.7,
2017-11-11T02:14:35.097Z,0,,,,,21.6,
2017-11-11T02:14:45.168Z,0,,,,,21.7,
2017-11-11T02:14:55.073Z,0,,35.5,,,21.6,
2017-11-11T02:15:05.067Z,0,,,,,21.6,
2017-11-11T02:15:15.221Z,0,,,,,21.6,
2017-11-11T02:15:25.067Z,0,,,,,21.6,
2017-11-11T02:15:35.068Z,0,,,,,21.6,
2017-11-11T02:15:45.161Z,0,,,,,21.6,
2017-11-11T02:15:55.111Z,0,,,,,21.6,
2017-11-11T02:16:05.126Z,0,,,,,21.6,
2017-11-11T02:16:15.072Z,0,,,,,21.6,
2017-11-11T02:16:25.073Z,0,,,,,21.6,
2017-11-11T02:16:35.101Z,0,,35.4,,,21.6,
2017-11-11T02:16:45.208Z,0,,,,,21.6,
2017-11-11T02:16:55.077Z,0,,,,,21.6,
2017-11-11T02:17:05.068Z,0,,,,,21.6,
2017-11-11T02:17:15.069Z,0,,,,,21.6,
2017-11-11T02:17:25.067Z,0,,,,,21.6,
2017-11-11T02:17:35.117Z,0,,,,,21.6,
2017-11-11T02:17:45.167Z,0,,,,,21.6,
2017-11-11T02:17:55.069Z,0,,,,,21.6,
2017-11-11T02:18:05.079Z,0,,,,,21.6,
2017-11-11T02:18:15.095Z,0,,,,,21.6,
2017-11-11T02:18:25.068Z,0,,,,,21.6,
2017-11-11T02:18:35.082Z,0,,,,,21.6,
2017-11-11T02:18:45.200Z,0,,35.3,,,21.6,
2017-11-11T02:18:55.093Z,0,,,,,21.6,
2017-11-11T02:19:05.070Z,0,,,,,21.6,
2017-11-11T02:19:15.068Z,0,,,,,21.6,
2017-11-11T02:19:25.072Z,0,,,,,21.6,
2017-11-11T02:19:35.073Z,0,,,,,21.6,
2017-11-11T02:19:45.195Z,0,,,,,21.6,
2017-11-11T02:19:55.068Z,0,,,,,21.6,
2017-11-11T02:20:05.071Z,0,,,,,21.6,
2017-11-11T02:20:15.068Z,0,,,,,21.6,
2017-11-11T02:20:25.104Z,0,,,,,21.6,
2017-11-11T02:20:35.095Z,0,,,,,21.6,
2017-11-11T02:20:45.215Z,0,,,,,21.6,
2017-11-11T02:20:55.097Z,0,,35.2,,,21.6,
2017-11-11T02:21:05.069Z,0,,,,,21.6,
2017-11-11T02:21:15.071Z,0,,,,,21.6,
2017-11-11T02:21:25.082Z,0,,,,,21.5,
2017-11-11T02:21:35.106Z,0,,,,,21.5,
2017-11-11T02:21:45.167Z,0,,,,,21.5,
2017-11-11T02:21:55.078Z,0,,,,,21.5,
2017-11-11T02:22:05.072Z,0,,,,,21.5,
2017-11-11T02:22:15.080Z,0,,,,,21.5,
2017-11-11T02:22:25.070Z,0,,35.1,,,21.5,
2017-11-11T02:22:35.086Z,0,,35.2,,,21.5,
2017-11-11T02:22:45.162Z,0,,35.1,,,21.5,
2017-11-11T02:22:55.073Z,0,,,,,21.5,
2017-11-11T02:23:05.073Z,0,,,,,21.5,
2017-11-11T02:23:15.072Z,0,,,,,21.5,
2017-11-11T02:23:25.073Z,0,,,,,21.5,
2017-11-11T02:23:35.069Z,0,,,,,21.5,
2017-11-11T02:23:45.158Z,0,,,,,21.5,
2017-11-11T02:23:55.243Z,0,,,,,21.5,
2017-11-11T02:24:05.078Z,0,,,,,21.5,
2017-11-11T02:24:15.073Z,0,,,,,21.5,
2017-11-11T02:24:25.113Z,0,,,,,21.5,
2017-11-11T02:24:35.083Z,0,,34.9,,,21.5,
2017-11-11T02:24:45.168Z,0,,,,,21.5,
2017-11-11T02:24:55.069Z,0,,,,,21.5,
2017-11-11T02:25:05.075Z,0,,,,,21.5,
2017-11-11T02:25:15.069Z,0,,,,,21.5,
2017-11-11T02:25:25.069Z,0,,,,,21.5,
2017-11-11T02:25:35.080Z,0,,,,,21.5,
2017-11-11T02:25:45.168Z,0,,,,,21.5,
2017-11-11T02:25:55.069Z,0,,,,,21.5,
2017-11-11T02:26:05.076Z,0,,,,,21.5,
2017-11-11T02:26:15.073Z,0,,,,,21.5,
2017-11-11T02:26:25.103Z,0,,34.8,,,21.5,
2017-11-11T02:26:35.077Z,0,,,,,21.5,
2017-11-11T02:26:45.202Z,0,,,,,21.5,
2017-11-11T02:26:55.077Z,0,,,,,21.5,
2017-11-11T02:27:05.083Z,0,,,,,21.5,
2017-11-11T02:27:15.114Z,0,,,,,21.5,
2017-11-11T02:27:25.097Z,0,,,,,21.5,
2017-11-11T02:27:35.103Z,0,,,,,21.5,
2017-11-11T02:27:45.202Z,0,,,,,21.3,
2017-11-11T02:27:55.073Z,0,,,,,21.5,
2017-11-11T02:28:10.113Z,0,,,,,21.3,
2017-11-11T02:28:15.078Z,0,,,,,21.3,
2017-11-11T02:28:25.105Z,0,,,,,21.3,
2017-11-11T02:28:35.427Z,0,,34.7,,,21.3,
2017-11-11T02:28:45.207Z,0,,,,,21.3,
2017-11-11T02:28:55.069Z,0,,,,,21.3,
2017-11-11T02:29:05.073Z,0,,,,,21.3,
2017-11-11T02:29:15.071Z,0,,,,,21.3,
2017-11-11T02:29:25.070Z,0,,,,,21.3,
2017-11-11T02:29:35.070Z,0,,,,,21.3,
2017-11-11T02:29:50.250Z,0,,,,,21.3,
2017-11-11T02:29:55.069Z,0,,,,,21.3,
2017-11-11T02:30:05.070Z,0,,,,,21.3,
2017-11-11T02:30:15.104Z,0,,,,,21.3,
2017-11-11T02:30:25.069Z,0,,,,,21.3,
2017-11-11T02:30:35.107Z,0,,34.6,,,21.3,
2017-11-11T02:30:45.171Z,0,,,,,21.3,
2017-11-11T02:30:55.078Z,0,,,,,21.3,
2017-11-11T02:31:05.070Z,0,,,,,21.3,
2017-11-11T02:31:15.082Z,0,,,,,21.3,
2017-11-11T02:31:25.070Z,0,,,,,21.3,
2017-11-11T02:31:35.070Z,0,,,,,21.3,
2017-11-11T02:31:45.209Z,0,,,,,21.3,
2017-11-11T02:31:55.080Z,0,,,,,21.3,
2017-11-11T02:32:05.082Z,0,,,,,21.3,
2017-11-11T02:32:15.073Z,0,,34.5,,,21.3,
2017-11-11T02:32:25.070Z,0,,,,,21.3,
2017-11-11T02:32:35.081Z,0,,,,,21.3,
2017-11-11T02:32:45.215Z,0,,,,,21.3,
2017-11-11T02:32:55.135Z,0,,,,,21.3,
2017-11-11T02:33:05.081Z,0,,,,,21.3,
2017-11-11T02:33:15.070Z,0,,,,,21.3,
2017-11-11T02:33:25.075Z,0,,,,,21.3,
2017-11-11T02:33:35.070Z,0,,,,,21.3,
2017-11-11T02:33:45.211Z,0,,,,,21.3,
2017-11-11T02:33:55.070Z,0,,,,,21.3,
2017-11-11T02:34:05.070Z,0,,,,,21.3,
2017-11-11T02:34:15.088Z,0,,,,,21.3,
2017-11-11T02:34:25.070Z,0,,,,,21.3,
2017-11-11T02:34:35.116Z,0,,34.4,,,21.3,
2017-11-11T02:34:45.161Z,0,,,,,21.3,
2017-11-11T02:34:55.070Z,0,,,,,21.3,
2017-11-11T02:35:05.071Z,0,,,,,21.3,
2017-11-11T02:35:15.072Z,0,,,,,21.3,
2017-11-11T02:35:25.271Z,0,,,,,21.3,
2017-11-11T02:35:35.088Z,0,,,,,21.3,
2017-11-11T02:35:45.224Z,0,,,,,21.3,
2017-11-11T02:35:55.121Z,0,,,,,21.2,
2017-11-11T02:36:05.070Z,0,,,,,21.3,
2017-11-11T02:36:15.071Z,0,,,,,21.3,
2017-11-11T02:36:25.073Z,0,,,,,21.2,
2017-11-11T02:36:35.087Z,0,,,,,21.2,
2017-11-11T02:36:50.267Z,0,,34.3,,,21.2,
2017-11-11T02:36:55.100Z,0,,,,,21.2,
2017-11-11T02:37:05.072Z,0,,,,,21.2,
2017-11-11T02:37:15.082Z,0,,,,,21.2,
2017-11-11T02:37:25.103Z,0,,,,,21.2,
2017-11-11T02:37:35.073Z,0,,,,,21.2,
2017-11-11T02:37:45.202Z,0,,,,,21.2,
2017-11-11T02:37:55.078Z,0,,,,,21.2,
2017-11-11T02:38:05.095Z,0,,,,,21.2,
2017-11-11T02:38:15.108Z,0,,,,,21.2,
2017-11-11T02:38:25.071Z,0,,,,,21.2,
2017-11-11T02:38:35.100Z,0,,,,,21.2,
2017-11-11T02:38:45.238Z,0,,34.2,,,21.2,
2017-11-11T02:38:55.280Z,0,,,,,21.2,
2017-11-11T02:39:05.149Z,0,,,,,21.2,
2017-11-11T02:39:15.102Z,0,,,,,21.2,
2017-11-11T02:39:25.122Z,0,,,,,21.2,
2017-11-11T02:39:35.071Z,0,,,,,21.2,
2017-11-11T02:39:45.173Z,0,,,,,21.2,
2017-11-11T02:39:55.074Z,0,,,,,21.2,
2017-11-11T02:40:05.099Z,0,,,,,21.2,
2017-11-11T02:40:15.075Z,0,,,,,21.2,
2017-11-11T02:40:25.087Z,0,,,,,21.2,
2017-11-11T02:40:35.081Z,0,,,,,21.2,
2017-11-11T02:40:45.168Z,0,,34.1,,,21.2,
2017-11-11T02:40:55.123Z,0,,,,,21.2,
2017-11-11T02:41:05.108Z,0,,,,,21.2,
2017-11-11T02:41:15.076Z,0,,,,,21.2,
2017-11-11T02:41:25.139Z,0,,,,,21.2,
2017-11-11T02:41:35.144Z,0,,,,,21.2,
2017-11-11T02:41:45.167Z,0,,,,,21.2,
2017-11-11T02:41:55.174Z,0,,,,,21.2,
2017-11-11T02:42:05.122Z,0,,,,,21.2,
2017-11-11T02:42:15.080Z,0,,,,,21.2,
2017-11-11T02:42:25.100Z,0,,,,,21.2,
2017-11-11T02:42:35.089Z,0,,,,,21.2,
2017-11-11T02:42:45.206Z,0,,34,,,21.2,
2017-11-11T02:42:55.075Z,0,,34.1,,,21.2,
2017-11-11T02:43:05.080Z,0,,34,,,21.2,
2017-11-11T02:43:15.092Z,0,,,,,21.2,
2017-11-11T02:43:25.075Z,0,,,,,21.2,
2017-11-11T02:43:35.235Z,0,,,,,21.2,
2017-11-11T02:43:45.202Z,0,,,,,21.2,
2017-11-11T02:43:55.075Z,0,,,,,21.2,
2017-11-11T02:44:05.077Z,0,,,,,21.2,
2017-11-11T02:44:15.084Z,0,,,,,21.2,
2017-11-11T02:44:25.084Z,0,,,,,21.2,
2017-11-11T02:44:35.081Z,0,,,,,21.2,
2017-11-11T02:44:45.186Z,0,,34,,,21.2,
2017-11-11T02:44:55.075Z,0,,33.9,,,21.2,
2017-11-11T02:45:05.071Z,0,,34,,,21.2,
2017-11-11T02:45:15.084Z,0,,33.9,,,21.2,
2017-11-11T02:45:25.111Z,0,,,,,21.1,
2017-11-11T02:45:35.102Z,0,,,,,21.1,
2017-11-11T02:45:45.192Z,0,,,,,21.2,
2017-11-11T02:45:55.076Z,0,,,,,21.1,
2017-11-11T02:46:05.093Z,0,,,,,21.1,
2017-11-11T02:46:15.078Z,0,,,,,21.1,
2017-11-11T02:46:25.094Z,0,,,,,21.1,
2017-11-11T02:46:35.115Z,0,,,,,21.1,
2017-11-11T02:46:45.156Z,0,,,,,21.1,
2017-11-11T02:46:55.080Z,0,,,,,21.1,
