Time,ChActive,HwActive,ActPow,PrimTSet,PrimT,HwTSet,HwTOutlet
2017-12-24T01:22:10.538Z,,,,,,0,22.6
2017-12-24T01:22:20.544Z,,,,,34.1,0,22.6
2017-12-24T01:22:30.539Z,,,,,,0,22.5
2017-12-24T01:22:40.539Z,,,,,,0,22.6
2017-12-24T01:22:50.539Z,,,,,,0,22.5
2017-12-24T01:23:00.540Z,,,,,,0,22.5
2017-12-24T01:23:10.540Z,,,,,,0,22.5
2017-12-24T01:23:20.539Z,,,,,,0,22.5
2017-12-24T01:23:30.538Z,,,,,,0,22.5
2017-12-24T01:23:40.544Z,,,,,,0,22.5
2017-12-24T01:23:50.539Z,,,,,,0,22.5
2017-12-24T01:24:00.539Z,,,,,,0,22.5
2017-12-24T01:24:10.538Z,,,,,,0,22.5
2017-12-24T01:24:20.539Z,,,,,,0,22.5
2017-12-24T01:24:30.547Z,,,,,34,0,22.5
2017-12-24T01:24:40.538Z,,,,,,0,22.5
2017-12-24T01:24:50.539Z,,,,,,0,22.5
2017-12-24T01:25:00.539Z,,,,,,0,22.5
2017-12-24T01:25:10.543Z,,,,,,0,22.5
2017-12-24T01:25:20.538Z,,,,,,0,22.5
2017-12-24T01:25:30.538Z,,,,,,0,22.5
2017-12-24T01:25:40.542Z,,,,,,0,22.5
2017-12-24T01:25:50.538Z,,,,,,0,22.5
2017-12-24T01:26:00.539Z,,,,,,0,22.5
2017-12-24T01:26:10.539Z,,,,,,0,22.5
2017-12-24T01:26:20.539Z,,,,,,0,22.5
2017-12-24T01:26:30.539Z,,,,,33.9,0,22.5
2017-12-24T01:26:40.539Z,,,,,33.9,0,22.4
2017-12-24T01:26:50.540Z,,,,,,0,22.4
2017-12-24T01:27:00.539Z,,,,,,0,22.4
2017-12-24T01:27:10.539Z,,,,,,0,22.4
2017-12-24T01:27:20.541Z,,,,,,0,22.4
2017-12-24T01:27:30.539Z,,,,,,0,22.4
2017-12-24T01:27:40.539Z,,,,,,0,22.4
2017-12-24T01:27:50.539Z,,,,,,0,22.4
2017-12-24T01:28:00.539Z,,,,,,0,22.4
2017-12-24T01:28:10.539Z,,,,,,0,22.4
2017-12-24T01:28:20.539Z,,,,,,0,22.4
2017-12-24T01:28:30.544Z,,,,,33.8,0,22.4
2017-12-24T01:28:40.539Z,,,,,33.9,0,22.4
2017-12-24T01:28:50.539Z,,,,,33.8,0,22.4
2017-12-24T01:29:00.539Z,,,,,,0,22.4
2017-12-24T01:29:10.539Z,,,,,,0,22.4
2017-12-24T01:29:20.539Z,,,,,,0,22.4
2017-12-24T01:29:30.540Z,,,,,,0,22.4
2017-12-24T01:29:40.539Z,,,,,,0,22.4
2017-12-24T01:29:50.539Z,,,,,,0,22.2
2017-12-24T01:30:00.539Z,,,,,,0,22.4
2017-12-24T01:30:10.539Z,,,,,,0,22.2
2017-12-24T01:30:20.539Z,,,,,,0,22.4
2017-12-24T01:30:30.539Z,,,,,,0,22.4
2017-12-24T01:30:40.539Z,,,,,,0,22.2
2017-12-24T01:30:50.543Z,,,,,,0,22.2
2017-12-24T01:31:00.543Z,,,,,33.7,0,22.2
2017-12-24T01:31:10.732Z,,,,,,0,22.2
2017-12-24T01:31:20.539Z,,,,,,0,22.2
2017-12-24T01:31:30.539Z,,,,,,0,22.2
2017-12-24T01:31:40.545Z,,,,,,0,22.2
2017-12-24T01:31:50.540Z,,,,,,0,22.2
2017-12-24T01:32:00.542Z,,,,,,0,22.2
2017-12-24T01:32:10.539Z,,,,,,0,22.2
2017-12-24T01:32:20.542Z,,,,,,0,22.2
2017-12-24T01:32:30.540Z,,,,,,0,22.2
2017-12-24T01:32:40.540Z,,,,,,0,22.2
2017-12-24T01:32:50.541Z,,,,,,0,22.2
2017-12-24T01:33:00.540Z,,,,,,0,22.2
2017-12-24T01:33:10.540Z,,,,,,0,22.2
2017-12-24T01:33:25.633Z,,,,,33.6,0,22.2
2017-12-24T01:33:30.540Z,,,,,,0,22.2
2017-12-24T01:33:40.542Z,,,,,,0,22.2
2017-12-24T01:33:50.544Z,,,,,,0,22.2
2017-12-24T01:34:00.540Z,,,,,,0,22.2
2017-12-24T01:34:10.551Z,,,,,,0,22.2
2017-12-24T01:34:20.548Z,,,,,,0,22.1
2017-12-24T01:34:30.541Z,,,,,,0,22.1
2017-12-24T01:34:40.544Z,,,,,,0,22.1
2017-12-24T01:34:50.541Z,,,,,,0,22.1
2017-12-24T01:35:00.541Z,,,,,,0,22.2
2017-12-24T01:35:10.542Z,,,,,,0,22.1
2017-12-24T01:35:20.540Z,,,,,,0,22.1
2017-12-24T01:35:30.540Z,,,,,33.5,0,22.1
2017-12-24T01:35:40.540Z,,,,,,0,22.1
2017-12-24T01:35:50.540Z,,,,,,0,22.1
2017-12-24T01:36:00.545Z,,,,,,0,22.1
2017-12-24T01:36:10.542Z,,,,,,0,22.1
2017-12-24T01:36:20.540Z,,,,,,0,22.1
2017-12-24T01:36:30.542Z,,,,,,0,22.1
2017-12-24T01:36:40.543Z,,,,,,0,22.1
2017-12-24T01:36:50.542Z,,,,,,0,22.1
2017-12-24T01:37:00.543Z,,,,,,0,22.1
2017-12-24T01:37:10.543Z,,,,,,0,22.1
2017-12-24T01:37:20.541Z,,,,,,0,22.1
2017-12-24T01:37:30.545Z,,,,,,0,22.1
2017-12-24T01:37:40.540Z,,,,,,0,22.1
2017-12-24T01:37:50.540Z,,,,,33.4,0,22.1
2017-12-24T01:38:00.540Z,,,,,,0,22.1
2017-12-24T01:38:10.540Z,,,,,,0,22.1
2017-12-24T01:38:20.540Z,,,,,,0,22.1
2017-12-24T01:38:30.541Z,,,,,,0,22.1
2017-12-24T01:38:40.542Z,,,,,,0,22.1
2017-12-24T01:38:50.540Z,,,,,,0,22.1
2017-12-24T01:39:00.540Z,,,,,,0,22.1
2017-12-24T01:39:10.546Z,,,,,,0,22.1
2017-12-24T01:39:20.541Z,,,,,,0,22.1
2017-12-24T01:39:30.543Z,,,,,,0,22
2017-12-24T01:39:40.547Z,,,,,,0,22.1
2017-12-24T01:39:50.542Z,,,,,,0,22
2017-12-24T01:40:00.541Z,,,,,33.3,0,22
2017-12-24T01:40:10.545Z,,,,,33.4,0,22
2017-12-24T01:40:20.541Z,,,,,33.3,0,22
2017-12-24T01:40:30.541Z,,,,,,0,22
2017-12-24T01:40:40.542Z,,,,,,0,22
2017-12-24T01:40:50.543Z,,,,,,0,22
2017-12-24T01:41:00.541Z,,,,,,0,22
2017-12-24T01:41:10.544Z,,,,,,0,22
2017-12-24T01:41:20.541Z,,,,,,0,22
2017-12-24T01:41:30.544Z,,,,,,0,22
2017-12-24T01:41:40.542Z,,,,,,0,22
2017-12-24T01:41:50.546Z,,,,,,0,22
2017-12-24T01:42:00.541Z,,,,,,0,22
2017-12-24T01:42:10.548Z,,,,,,0,22
2017-12-24T01:42:20.541Z,,,,,,0,22
2017-12-24T01:42:30.542Z,,,,,33.2,0,22
2017-12-24T01:42:40.541Z,,,,,,0,22
2017-12-24T01:42:50.541Z,,,,,,0,22
2017-12-24T01:43:00.542Z,,,,,,0,22
2017-12-24T01:43:10.541Z,,,,,,0,22
2017-12-24T01:43:20.541Z,,,,,,0,22
2017-12-24T01:43:30.541Z,,,,,,0,22
2017-12-24T01:43:40.542Z,,,,,,0,22
2017-12-24T01:43:50.541Z,,,,,,0,22
2017-12-24T01:44:00.541Z,,,,,,0,22
2017-12-24T01:44:10.541Z,,,,,,0,22
2017-12-24T01:44:20.543Z,,,,,,0,21.9
2017-12-24T01:44:30.542Z,,,,,,0,21.9
2017-12-24T01:44:40.541Z,,,,,,0,21.9
2017-12-24T01:44:50.543Z,,,,,33.1,0,21.9
2017-12-24T01:45:00.541Z,,,,,,0,21.9
2017-12-24T01:45:10.544Z,,,,,,0,21.9
2017-12-24T01:45:20.542Z,,,,,,0,21.9
2017-12-24T01:45:30.541Z,,,,,,0,21.9
2017-12-24T01:45:40.544Z,,,,,,0,21.9
2017-12-24T01:45:50.542Z,,,,,,0,21.9
2017-12-24T01:46:00.542Z,,,,,,0,21.9
2017-12-24T01:46:10.541Z,,,,,,0,21.9
2017-12-24T01:46:20.547Z,,,,,,0,21.9
2017-12-24T01:46:30.541Z,,,,,,0,21.9
2017-12-24T01:46:40.542Z,,,,,,0,21.9
2017-12-24T01:46:50.542Z,,,,,33.1,0,21.9
2017-12-24T01:47:00.541Z,,,,,32.9,0,21.9
2017-12-24T01:47:10.542Z,,,,,32.9,0,21.9
2017-12-24T01:47:20.542Z,,,,,,0,21.9
2017-12-24T01:47:30.542Z,,,,,,0,21.9
2017-12-24T01:47:40.541Z,,,,,,0,21.9
2017-12-24T01:47:50.545Z,,,,,,0,21.9
2017-12-24T01:48:00.542Z,,,,,,0,21.9
2017-12-24T01:48:10.542Z,,,,,,0,21.9
2017-12-24T01:48:20.542Z,,,,,,0,21.9
2017-12-24T01:48:30.542Z,,,,,,0,21.9
2017-12-24T01:48:40.542Z,,,,,,0,21.9
2017-12-24T01:48:50.545Z,,,,,,0,21.7
2017-12-24T01:49:00.542Z,,,,,,0,21.9
2017-12-24T01:49:10.546Z,,,,,32.8,0,21.7
2017-12-24T01:49:20.547Z,,,,,32.9,0,21.9
2017-12-24T01:49:30.542Z,,,,,32.8,0,21.7
2017-12-24T01:49:40.548Z,,,,,,0,21.7
2017-12-24T01:49:50.542Z,,,,,,0,21.7
2017-12-24T01:50:00.542Z,,,,,,0,21.7
2017-12-24T01:50:10.542Z,,,,,,0,21.7
2017-12-24T01:50:20.542Z,,,,,,0,21.7
2017-12-24T01:50:30.542Z,,,,,,0,21.7
2017-12-24T01:50:40.542Z,,,,,,0,21.7
2017-12-24T01:50:50.544Z,,,,,,0,21.7
2017-12-24T01:51:00.544Z,,,,,,0,21.7
2017-12-24T01:51:10.542Z,,,,,,0,21.7
2017-12-24T01:51:20.542Z,,,,,,0,21.7
2017-12-24T01:51:30.544Z,,,,,,0,21.7
2017-12-24T01:51:40.542Z,,,,,,0,21.7
2017-12-24T01:51:50.544Z,,,,,,0,21.7
2017-12-24T01:52:00.548Z,,,,,32.7,0,21.7
2017-12-24T01:52:10.545Z,,,,,,0,21.7
2017-12-24T01:52:20.542Z,,,,,,0,21.7
2017-12-24T01:52:30.544Z,,,,,,0,21.7
2017-12-24T01:52:40.543Z,,,,,,0,21.7
2017-12-24T01:52:50.543Z,,,,,,0,21.7
2017-12-24T01:53:00.543Z,,,,,,0,21.7
2017-12-24T01:53:10.550Z,,,,,,0,21.7
2017-12-24T01:53:20.545Z,,,,,,0,21.7
2017-12-24T01:53:30.544Z,,,,,,0,21.7
2017-12-24T01:53:40.543Z,,,,,,0,21.7
2017-12-24T01:53:50.545Z,,,,,,0,21.7
2017-12-24T01:54:00.546Z,,,,,,0,21.7
2017-12-24T01:54:10.545Z,,,,,,0,21.7
2017-12-24T01:54:20.545Z,,,,,,0,21.7
2017-12-24T01:54:30.543Z,,,,,32.6,0,21.6
2017-12-24T01:54:40.550Z,,,,,,0,21.6
2017-12-24T01:54:50.543Z,,,,,,0,21.6
2017-12-24T01:55:00.545Z,,,,,,0,21.6
2017-12-24T01:55:10.543Z,,,,,,0,21.7
2017-12-24T01:55:20.543Z,,,,,,0,21.6
2017-12-24T01:55:30.548Z,,,,,,0,21.6
2017-12-24T01:55:40.546Z,,,,,,0,21.6
2017-12-24T01:55:50.546Z,,,,,,0,21.6
2017-12-24T01:56:00.547Z,,,,,,0,21.6
2017-12-24T01:56:10.544Z,,,,,,0,21.6
2017-12-24T01:56:20.544Z,,,,,,0,21.6
2017-12-24T01:56:30.543Z,,,,,,0,21.6
2017-12-24T01:56:40.548Z,,,,,32.5,0,21.6
2017-12-24T01:56:50.543Z,,,,,,0,21.6
2017-12-24T01:57:00.543Z,,,,,,0,21.6
2017-12-24T01:57:10.543Z,,,,,,0,21.6
2017-12-24T01:57:20.545Z,,,,,,0,21.6
2017-12-24T01:57:30.547Z,,,,,,0,21.6
2017-12-24T01:57:40.544Z,,,,,,0,21.6
2017-12-24T01:57:50.545Z,,,,,,0,21.6
2017-12-24T01:58:00.552Z,,,,,,0,21.6
2017-12-24T01:58:10.543Z,,,,,,0,21.6
2017-12-24T01:58:20.544Z,,,,,,0,21.6
2017-12-24T01:58:30.544Z,,,,,,0,21.6
2017-12-24T01:58:40.543Z,,,,,,0,21.6
2017-12-24T01:58:50.544Z,,,,,,0,21.6
2017-12-24T01:59:00.544Z,,,,,32.4,0,21.6
2017-12-24T01:59:10.544Z,,,,,,0,21.6
2017-12-24T01:59:20.543Z,,,,,,0,21.6
2017-12-24T01:59:30.544Z,,,,,,0,21.6
2017-12-24T01:59:40.544Z,,,,,,0,21.6
2017-12-24T01:59:50.544Z,,,,,,0,21.6
2017-12-24T02:00:00.545Z,,,,,,0,21.6
2017-12-24T02:00:10.544Z,,,,,,0,21.5
2017-12-24T02:00:20.543Z,,,,,,0,21.5
2017-12-24T02:00:30.544Z,,,,,,0,21.5
2017-12-24T02:00:40.543Z,,,,,,0,21.6
2017-12-24T02:00:50.543Z,,,,,,0,21.6
2017-12-24T02:01:00.544Z,,,,,,0,21.6
2017-12-24T02:01:10.552Z,,,,,,0,21.5
2017-12-24T02:01:20.543Z,,,,,,0,21.5
2017-12-24T02:01:30.547Z,,,,,32.3,0,21.5
2017-12-24T02:01:40.544Z,,,,,,0,21.5
2017-12-24T02:01:50.545Z,,,,,,0,21.5
2017-12-24T02:02:00.544Z,,,,,,0,21.5
2017-12-24T02:02:10.544Z,,,,,,0,21.5
2017-12-24T02:02:20.544Z,,,,,,0,21.5
2017-12-24T02:02:30.544Z,,,,,,0,21.5
2017-12-24T02:02:40.544Z,,,,,,0,21.5
2017-12-24T02:02:50.546Z,,,,,,0,21.5
2017-12-24T02:03:00.544Z,,,,,,0,21.5
2017-12-24T02:03:10.545Z,,,,,,0,21.5
2017-12-24T02:03:20.544Z,,,,,,0,21.5
2017-12-24T02:03:30.544Z,,,,,,0,21.5
2017-12-24T02:03:40.546Z,,,,,32.2,0,21.5
2017-12-24T02:03:50.544Z,,,,,32.3,0,21.5
2017-12-24T02:04:00.550Z,,,,,,0,21.5
2017-12-24T02:04:10.546Z,,,,,32.2,0,21.5
2017-12-24T02:04:20.546Z,,,,,,0,21.5
2017-12-24T02:04:30.547Z,,,,,,0,21.5
2017-12-24T02:04:40.544Z,,,,,,0,21.5
2017-12-24T02:04:50.546Z,,,,,,0,21.5
2017-12-24T02:05:00.544Z,,,,,,0,21.5
2017-12-24T02:05:10.548Z,,,,,,0,21.5
2017-12-24T02:05:20.709Z,,,,,,0,21.5
2017-12-24T02:05:30.545Z,,,,,,0,21.5
2017-12-24T02:05:40.544Z,,,,,,0,21.5
2017-12-24T02:05:50.545Z,,,,,,0,21.5
2017-12-24T02:06:00.546Z,,,,,,0,21.5
2017-12-24T02:06:10.544Z,,,,,,0,21.5
2017-12-24T02:06:20.545Z,,,,,,0,21.5
2017-12-24T02:06:30.549Z,,,,,,0,21.5
2017-12-24T02:06:40.545Z,,,,,32.1,0,21.5
2017-12-24T02:06:50.545Z,,,,,,0,21.5
2017-12-24T02:07:00.545Z,,,,,,0,21.3
2017-12-24T02:07:10.544Z,,,,,,0,21.3
2017-12-24T02:07:20.546Z,,,,,,0,21.3
2017-12-24T02:07:30.545Z,,,,,,0,21.5
2017-12-24T02:07:40.549Z,,,,,,0,21.3
2017-12-24T02:07:50.549Z,,,,,,0,21.3
2017-12-24T02:08:00.545Z,,,,,,0,21.3
2017-12-24T02:08:10.547Z,,,,,,0,21.3
2017-12-24T02:08:20.547Z,,,,,,0,21.3
2017-12-24T02:08:30.545Z,,,,,,0,21.3
2017-12-24T02:08:40.545Z,,,,,,0,21.3
2017-12-24T02:08:50.546Z,,,,,,0,21.3
2017-12-24T02:09:00.547Z,,,,,32,0,21.3
2017-12-24T02:09:10.547Z,,,,,,0,21.3
2017-12-24T02:09:20.545Z,,,,,,0,21.3
2017-12-24T02:09:30.545Z,,,,,,0,21.3
2017-12-24T02:09:40.545Z,,,,,,0,21.3
2017-12-24T02:09:50.545Z,,,,,,0,21.3
2017-12-24T02:10:00.546Z,,,,,,0,21.3
2017-12-24T02:10:10.545Z,,,,,,0,21.3
2017-12-24T02:10:20.545Z,,,,,,0,21.3
2017-12-24T02:10:30.546Z,,,,,,0,21.3
2017-12-24T02:10:40.547Z,,,,,,0,21.3
2017-12-24T02:10:50.545Z,,,,,,0,21.3
2017-12-24T02:11:00.545Z,,,,,,0,21.3
2017-12-24T02:11:10.545Z,,,,,,0,21.3
2017-12-24T02:11:20.548Z,,,,,,0,21.3
2017-12-24T02:11:30.548Z,,,,,32,0,21.3
2017-12-24T02:11:40.545Z,,,,,32,0,21.3
2017-12-24T02:11:50.549Z,,,,,31.9,0,21.3
2017-12-24T02:12:00.547Z,,,,,,0,21.3
2017-12-24T02:12:10.551Z,,,,,,0,21.3
2017-12-24T02:12:20.546Z,,,,,,0,21.2
2017-12-24T02:12:30.548Z,,,,,,0,21.3
2017-12-24T02:12:40.551Z,,,,,,0,21.3
2017-12-24T02:12:50.549Z,,,,,,0,21.3
2017-12-24T02:13:00.555Z,,,,,,0,21.3
2017-12-24T02:13:10.546Z,,,,,,0,21.3
2017-12-24T02:13:20.549Z,,,,,,0,21.3
2017-12-24T02:13:30.550Z,,,,,,0,21.2
2017-12-24T02:13:40.546Z,,,,,,0,21.3
2017-12-24T02:13:50.546Z,,,,,,0,21.3
2017-12-24T02:14:00.546Z,,,,,,0,21.2
2017-12-24T02:14:10.546Z,,,,,,0,21.2
2017-12-24T02:14:20.551Z,,,,,31.8,0,21.2
2017-12-24T02:14:30.546Z,,,,,,0,21.2
2017-12-24T02:14:40.549Z,,,,,,0,21.2
2017-12-24T02:14:50.549Z,,,,,,0,21.2
2017-12-24T02:15:00.552Z,,,,,,0,21.2
2017-12-24T02:15:10.551Z,,,,,,0,21.2
2017-12-24T02:15:20.545Z,,,,,,0,21.2
2017-12-24T02:15:30.550Z,0,0,0,5,31.8,0,21.2
2017-12-24T02:15:40.546Z,,,,,,0,21.2
2017-12-24T02:15:50.545Z,,,,,,0,21.2
2017-12-24T02:16:00.548Z,,,,,,0,21.2
2017-12-24T02:16:10.546Z,,,,,,0,21.2
2017-12-24T02:16:20.546Z,,,,,,0,21.2
2017-12-24T02:16:30.549Z,,,,,,0,21.2
2017-12-24T02:16:40.546Z,,,,,,0,21.2
2017-12-24T02:16:50.545Z,,,,,,0,21.2
2017-12-24T02:17:00.546Z,,,,,31.7,0,21.2
2017-12-24T02:17:10.547Z,,,,,,0,21.2
2017-12-24T02:17:20.546Z,,,,,,0,21.2
2017-12-24T02:17:30.546Z,,,,,,0,21.2
2017-12-24T02:17:40.546Z,,,,,,0,21.2
2017-12-24T02:17:50.545Z,,,,,,0,21.2
2017-12-24T02:18:00.550Z,,,,,,0,21.2
2017-12-24T02:18:10.546Z,,,,,,0,21.2
2017-12-24T02:18:20.546Z,,,,,,0,21.2
2017-12-24T02:18:30.546Z,,,,,,0,21.2
2017-12-24T02:18:40.546Z,,,,,,0,21.2
2017-12-24T02:18:50.548Z,,,,,,0,21.2
2017-12-24T02:19:00.546Z,,,,,,0,21.2
2017-12-24T02:19:10.546Z,,,,,31.6,0,21.2
2017-12-24T02:19:20.546Z,,,,,31.7,0,21.2
2017-12-24T02:19:30.552Z,,,,,31.6,0,21.2
2017-12-24T02:19:40.546Z,,,,,,0,21.2
2017-12-24T02:19:50.547Z,,,,,,0,21.2
2017-12-24T02:20:00.546Z,,,,,,0,21.1
2017-12-24T02:20:10.548Z,,,,,,0,21.2
2017-12-24T02:20:20.546Z,,,,,,0,21.2
2017-12-24T02:20:30.546Z,,,,,,0,21.2
2017-12-24T02:20:40.557Z,,,,,,0,21.1
2017-12-24T02:20:50.547Z,,,,,,0,21.1
2017-12-24T02:21:00.546Z,,,,,,0,21.2
2017-12-24T02:21:10.546Z,,,,,,0,21.1
2017-12-24T02:21:20.551Z,,,,,,0,21.1
2017-12-24T02:21:30.547Z,,,,,,0,21.2
2017-12-24T02:21:40.547Z,,,,,,0,21.1
2017-12-24T02:21:50.662Z,,,,,,0,21.1
2017-12-24T02:22:00.546Z,,,,,,0,21.1
2017-12-24T02:22:10.546Z,,,,,,0,21.1
2017-12-24T02:22:20.549Z,,,,,31.5,0,21.1
2017-12-24T02:22:30.552Z,,,,,,0,21.1
2017-12-24T02:22:40.549Z,,,,,,0,21.1
2017-12-24T02:22:50.547Z,,,,,,0,21.1
2017-12-24T02:23:00.546Z,,,,,,0,21.1
2017-12-24T02:23:10.549Z,,,,,,0,21.1
2017-12-24T02:23:20.555Z,,,,,,0,21.1
2017-12-24T02:23:30.547Z,,,,,,0,21.1
2017-12-24T02:23:40.546Z,,,,,,0,21.1
2017-12-24T02:23:50.626Z,,,,,,0,21.1
2017-12-24T02:24:00.546Z,,,,,,0,21.1
2017-12-24T02:24:10.551Z,,,,,,0,21.1
2017-12-24T02:24:20.546Z,,,,,,0,21.1
2017-12-24T02:24:30.547Z,,,,,,0,21.1
2017-12-24T02:24:40.546Z,,,,,31.4,0,21.1
2017-12-24T02:24:50.547Z,,,,,,0,21.1
2017-12-24T02:25:00.547Z,,,,,,0,21.1
2017-12-24T02:25:10.551Z,,,,,,0,21.1
2017-12-24T02:25:20.551Z,,,,,,0,21.1
2017-12-24T02:25:30.549Z,,,,,,0,21.1
2017-12-24T02:25:40.546Z,,,,,,0,21.1
2017-12-24T02:25:50.548Z,,,,,,0,21.1
2017-12-24T02:26:00.547Z,,,,,,0,21.1
2017-12-24T02:26:10.548Z,,,,,,0,21.1
2017-12-24T02:26:20.548Z,,,,,,0,21.1
2017-12-24T02:26:30.546Z,,,,,,0,21.1
2017-12-24T02:26:40.548Z,,,,,,0,21.1
2017-12-24T02:26:50.552Z,,,,,,0,21.1
2017-12-24T02:27:00.548Z,,,,,,0,21.1
2017-12-24T02:27:10.547Z,,,,,,0,21.1
2017-12-24T02:27:20.547Z,,,,,,0,21.1
2017-12-24T02:27:30.548Z,,,,,31.3,0,21.1
2017-12-24T02:27:40.552Z,,,,,,0,21.1
2017-12-24T02:27:50.547Z,,,,,,0,20.9
2017-12-24T02:28:00.547Z,,,,,,0,21.1
2017-12-24T02:28:10.552Z,,,,,,0,20.9
2017-12-24T02:28:20.547Z,,,,,,0,21.1
2017-12-24T02:28:30.548Z,,,,,,0,21.1
2017-12-24T02:28:40.547Z,,,,,,0,20.9
2017-12-24T02:28:50.549Z,,,,,,0,20.9
2017-12-24T02:29:00.548Z,,,,,,0,20.9
2017-12-24T02:29:10.549Z,,,,,,0,20.9
2017-12-24T02:29:20.551Z,,,,,,0,20.9
2017-12-24T02:29:30.548Z,,,,,,0,20.9
2017-12-24T02:29:40.547Z,,,,,,0,20.9
2017-12-24T02:29:50.547Z,,,,,,0,20.9
2017-12-24T02:30:00.552Z,,,,,,0,20.9
2017-12-24T02:30:10.551Z,,,,,31.2,0,20.9
2017-12-24T02:30:20.549Z,,,,,,0,20.9
2017-12-24T02:30:30.551Z,,,,,,0,20.9
2017-12-24T02:30:40.551Z,,,,,,0,20.9
2017-12-24T02:30:50.547Z,,,,,,0,20.9
2017-12-24T02:31:00.548Z,,,,,,0,20.9
2017-12-24T02:31:10.547Z,,,,,,0,20.9
2017-12-24T02:31:20.547Z,,,,,,0,20.9
2017-12-24T02:31:30.552Z,,,,,,0,20.9
2017-12-24T02:31:40.553Z,,,,,,0,20.9
2017-12-24T02:31:50.548Z,,,,,,0,20.9
2017-12-24T02:32:00.553Z,,,,,,0,20.9
2017-12-24T02:32:10.551Z,,,,,,0,20.9
2017-12-24T02:32:20.548Z,,,,,,0,20.9
2017-12-24T02:32:30.549Z,,,,,,0,20.9
2017-12-24T02:32:40.547Z,,,,,,0,20.9
2017-12-24T02:32:50.548Z,,,,,,0,20.9
2017-12-24T02:33:00.547Z,,,,,31.1,0,20.9
2017-12-24T02:33:10.551Z,,,,,,0,20.9
2017-12-24T02:33:20.548Z,,,,,,0,20.9
2017-12-24T02:33:30.548Z,,,,,,0,20.9
2017-12-24T02:33:40.549Z,,,,,,0,20.9
2017-12-24T02:33:50.548Z,,,,,,0,20.9
2017-12-24T02:34:00.548Z,,,,,,0,20.9
2017-12-24T02:34:10.548Z,,,,,,0,20.9
2017-12-24T02:34:20.548Z,,,,,,0,20.9
2017-12-24T02:34:30.549Z,,,,,,0,20.9
2017-12-24T02:34:40.547Z,,,,,,0,20.9
2017-12-24T02:34:50.762Z,,,,,,0,20.9
2017-12-24T02:35:00.548Z,,,,,,0,20.9
2017-12-24T02:35:10.549Z,,,,,,0,20.9
2017-12-24T02:35:20.548Z,,,,,31.1,0,20.9
2017-12-24T02:35:30.551Z,,,,,31.1,0,20.9
2017-12-24T02:35:40.548Z,,,,,30.9,0,20.9
2017-12-24T02:35:50.548Z,,,,,,0,20.9
2017-12-24T02:36:00.549Z,,,,,,0,20.9
2017-12-24T02:36:10.548Z,,,,,,0,20.9
2017-12-24T02:36:20.548Z,,,,,,0,20.9
2017-12-24T02:36:30.551Z,,,,,,0,20.9
2017-12-24T02:36:40.548Z,,,,,,0,20.8
2017-12-24T02:36:50.553Z,,,,,,0,20.9
2017-12-24T02:37:00.550Z,,,,,,0,20.8
2017-12-24T02:37:10.549Z,,,,,,0,20.8
2017-12-24T02:37:20.549Z,,,,,,0,20.8
2017-12-24T02:37:30.550Z,,,,,,0,20.8
2017-12-24T02:37:40.549Z,,,,,,0,20.8
2017-12-24T02:37:50.551Z,,,,,,0,20.8
2017-12-24T02:38:00.550Z,,,,,,0,20.8
2017-12-24T02:38:10.549Z,,,,,30.8,0,20.8
2017-12-24T02:38:20.548Z,,,,,,0,20.8
2017-12-24T02:38:30.557Z,,,,,,0,20.8
2017-12-24T02:38:40.551Z,,,,,,0,20.8
2017-12-24T02:38:50.548Z,,,,,,0,20.8
2017-12-24T02:39:00.549Z,,,,,,0,20.8
2017-12-24T02:39:10.549Z,,,,,,0,20.8
2017-12-24T02:39:20.550Z,,,,,,0,20.8
2017-12-24T02:39:30.549Z,,,,,,0,20.8
2017-12-24T02:39:40.549Z,,,,,,0,20.8
2017-12-24T02:39:50.549Z,,,,,,0,20.8
2017-12-24T02:40:00.549Z,,,,,,0,20.8
2017-12-24T02:40:10.549Z,,,,,,0,20.8
2017-12-24T02:40:20.551Z,,,,,,0,20.8
2017-12-24T02:40:30.550Z,,,,,,0,20.8
2017-12-24T02:40:40.548Z,,,,,,0,20.8
2017-12-24T02:40:50.549Z,,,,,30.7,0,20.8
2017-12-24T02:41:00.549Z,,,,,,0,20.8
2017-12-24T02:41:10.551Z,,,,,,0,20.8
2017-12-24T02:41:20.549Z,,,,,,0,20.8
2017-12-24T02:41:30.549Z,,,,,,0,20.8
2017-12-24T02:41:40.549Z,,,,,,0,20.8
2017-12-24T02:41:50.549Z,,,,,,0,20.8
2017-12-24T02:42:00.550Z,,,,,,0,20.8
2017-12-24T02:42:10.549Z,,,,,,0,20.8
2017-12-24T02:42:20.549Z,,,,,,0,20.8
2017-12-24T02:42:30.549Z,,,,,,0,20.8
2017-12-24T02:42:40.549Z,,,,,,0,20.8
2017-12-24T02:42:50.551Z,,,,,,0,20.8
2017-12-24T02:43:00.553Z,,,,,,0,20.8
2017-12-24T02:43:10.549Z,,,,,,0,20.8
2017-12-24T02:43:20.550Z,,,,,,0,20.8
2017-12-24T02:43:30.549Z,,,,,,0,20.8
2017-12-24T02:43:40.550Z,,,,,,0,20.8
2017-12-24T02:43:50.550Z,,,,,,0,20.8
2017-12-24T02:44:00.698Z,,,,,,0,20.8
2017-12-24T02:44:10.552Z,,,,,30.6,0,20.8
2017-12-24T02:44:20.550Z,,,,,,0,20.8
2017-12-24T02:44:30.550Z,,,,,,0,20.8
