Time,PrimT,ActPow,ChActive,HwTOutlet,HwActive,HwTSet,PrimTSet
2018-01-08T05:39:54.524Z,61.5,,,34.5,,0,
2018-01-08T05:40:04.534Z,61.4,,,34.5,,0,
2018-01-08T05:40:14.524Z,61.3,30,,34.5,,0,
2018-01-08T05:40:24.524Z,61.4,29,,34.6,,0,
2018-01-08T05:40:34.524Z,61.8,,,34.5,,0,
2018-01-08T05:40:44.524Z,62,29,,34.6,,0,
2018-01-08T05:40:54.524Z,62.2,,,34.6,,0,
2018-01-08T05:41:04.554Z,,,,34.5,,0,
2018-01-08T05:41:14.674Z,62.4,30,,34.6,,0,
2018-01-08T05:41:24.526Z,,,,34.6,,0,
2018-01-08T05:41:34.524Z,62.5,29,,34.6,,0,
2018-01-08T05:41:44.524Z,62.7,30,,34.6,,0,
2018-01-08T05:41:54.524Z,62.8,,,34.6,,0,
2018-01-08T05:42:04.525Z,62.9,29,,34.6,,0,
2018-01-08T05:42:14.524Z,63.2,29,,34.6,,0,
2018-01-08T05:42:24.524Z,63.3,,,34.6,,0,
2018-01-08T05:42:34.524Z,63.4,,,34.6,,0,
2018-01-08T05:42:44.554Z,63.5,,,34.6,,0,
2018-01-08T05:42:54.527Z,,,,34.6,,0,
2018-01-08T05:43:04.525Z,63.6,,,34.6,,0,
2018-01-08T05:43:14.524Z,63.8,,,34.6,,0,
2018-01-08T05:43:24.644Z,63.9,30,,34.6,,0,
2018-01-08T05:43:34.539Z,64,30,,34.6,,0,
2018-01-08T05:43:44.528Z,64.1,,,34.6,,0,
2018-01-08T05:43:54.527Z,64.2,29,,34.6,,0,
2018-01-08T05:44:04.525Z,64.4,30,,34.6,,0,
2018-01-08T05:44:14.527Z,,,,34.6,,0,
2018-01-08T05:44:24.548Z,64.5,,,34.6,,0,
2018-01-08T05:44:34.567Z,64.6,29,,34.7,,0,
2018-01-08T05:44:44.526Z,64.8,,,34.7,,0,
2018-01-08T05:44:54.711Z,64.9,30,,34.7,,0,
2018-01-08T05:45:04.531Z,65.1,29,,34.7,,0,
2018-01-08T05:45:14.526Z,65.2,,,34.7,,0,
2018-01-08T05:45:24.529Z,,30,,34.7,,0,
2018-01-08T05:45:34.525Z,65.3,,,34.7,,0,
2018-01-08T05:45:44.526Z,65.4,29,,34.7,,0,
2018-01-08T05:45:54.525Z,65.5,30,,34.7,,0,
2018-01-08T05:46:04.525Z,65.6,29,,34.7,,0,
2018-01-08T05:46:14.525Z,65.8,30,,34.7,,0,
2018-01-08T05:46:24.544Z,,29,,34.7,,0,
2018-01-08T05:46:34.524Z,65.9,30,,34.8,,0,
2018-01-08T05:46:44.713Z,63.2,0,1,34.8,0,0,
2018-01-08T05:46:54.525Z,60.9,,,34.8,,0,
2018-01-08T05:47:04.527Z,60,,,,,,
2018-01-08T05:47:14.586Z,59.6,,,34.8,,0,
2018-01-08T05:47:24.525Z,59.5,,,34.8,,0,
2018-01-08T05:47:34.543Z,59.4,,,34.8,,0,
2018-01-08T05:47:44.526Z,,,,34.8,,0,
2018-01-08T05:47:54.535Z,,,,34.8,,0,
2018-01-08T05:48:04.526Z,59.5,,,34.8,,0,
2018-01-08T05:48:14.526Z,59.3,,,34.8,,0,
2018-01-08T05:48:24.525Z,59,,,34.8,,0,
2018-01-08T05:48:34.526Z,58.7,,,34.9,,0,
2018-01-08T05:48:44.526Z,58.4,,,34.8,,0,
2018-01-08T05:48:54.526Z,58.2,,,34.9,,0,
2018-01-08T05:49:04.526Z,58.1,,,34.9,,0,
2018-01-08T05:49:14.548Z,57.9,,,34.9,,0,
2018-01-08T05:49:24.614Z,57.8,,,34.9,,0,
2018-01-08T05:49:34.527Z,57.6,,,34.9,,0,
2018-01-08T05:49:44.526Z,57.3,,,34.9,,0,
2018-01-08T05:49:54.526Z,57,,,34.9,,0,
2018-01-08T05:50:04.525Z,56.8,,,34.9,,0,
2018-01-08T05:50:14.526Z,56.6,,,34.9,,0,
2018-01-08T05:50:24.526Z,56.4,,,34.9,,0,
2018-01-08T05:50:34.526Z,56.2,,,34.9,,0,
2018-01-08T05:50:44.529Z,56,,,34.9,,0,
2018-01-08T05:50:54.526Z,58.3,42,1,34.9,0,0,
2018-01-08T05:51:04.527Z,61.8,30,,34.9,,0,
2018-01-08T05:51:14.527Z,61.9,29,,34.9,,0,
2018-01-08T05:51:24.529Z,,30,,34.9,,0,
2018-01-08T05:51:34.539Z,,29,,34.9,,0,
2018-01-08T05:51:44.526Z,61.8,,,34.8,,0,
2018-01-08T05:51:54.526Z,61.6,30,,34.8,,0,
2018-01-08T05:52:04.526Z,61.5,29,,34.9,,0,
2018-01-08T05:52:14.547Z,61.4,,,34.9,,0,
2018-01-08T05:52:24.537Z,61.5,,,34.9,,0,
2018-01-08T05:52:34.527Z,61.6,30,,34.9,,0,
2018-01-08T05:52:44.526Z,62,29,,34.9,,0,
2018-01-08T05:52:54.544Z,62.2,30,,34.9,,0,
2018-01-08T05:53:04.553Z,62.5,,,34.9,,0,
2018-01-08T05:53:14.526Z,,29,,34.9,,0,
2018-01-08T05:53:24.526Z,62.6,,,34.9,,0,
2018-01-08T05:53:34.526Z,62.7,,,34.9,,0,
2018-01-08T05:53:44.526Z,,30,,34.9,,0,
2018-01-08T05:53:54.553Z,62.9,,,34.9,,0,
2018-01-08T05:54:04.539Z,63.2,30,,34.9,,0,
2018-01-08T05:54:14.527Z,63.3,,,34.9,,0,
2018-01-08T05:54:24.527Z,63.4,29,,34.8,,0,
2018-01-08T05:54:34.526Z,63.5,,,34.9,,0,
2018-01-08T05:54:44.526Z,63.6,,,34.9,,0,
2018-01-08T05:54:54.534Z,63.8,30,,34.9,,0,
2018-01-08T05:55:04.526Z,63.9,,,34.9,,0,
2018-01-08T05:55:14.526Z,64,30,,34.9,,0,
2018-01-08T05:55:24.528Z,64.1,,,34.9,,0,
2018-01-08T05:55:34.526Z,64.2,,,34.9,,0,
2018-01-08T05:55:44.526Z,64.4,,,34.9,,0,
2018-01-08T05:55:54.526Z,64.5,29,,34.9,,0,
2018-01-08T05:56:04.527Z,64.6,,,34.9,,0,
2018-01-08T05:56:14.544Z,64.7,,,34.9,,0,
2018-01-08T05:56:24.527Z,64.8,,,34.9,,0,
2018-01-08T05:56:34.541Z,64.9,30,,34.9,,0,
2018-01-08T05:56:44.539Z,65.1,30,,34.9,,0,
2018-01-08T05:56:54.527Z,65.2,,,34.9,,0,
2018-01-08T05:57:04.527Z,,29,,34.9,,0,
2018-01-08T05:57:14.527Z,65.3,,,34.9,,0,
2018-01-08T05:57:24.527Z,65.4,30,,34.9,,0,
2018-01-08T05:57:34.527Z,65.5,29,,34.9,,0,
2018-01-08T05:57:44.546Z,65.6,30,,34.9,,0,
2018-01-08T05:57:54.527Z,65.8,,,34.9,,0,
2018-01-08T05:58:04.529Z,65.9,,,34.9,,0,
2018-01-08T05:58:14.527Z,66,30,,34.9,,0,
2018-01-08T05:58:24.527Z,62.6,0,1,34.9,0,0,
2018-01-08T05:58:34.542Z,60.8,,,34.9,,0,
2018-01-08T05:58:44.528Z,59.9,,,35.1,,0,
2018-01-08T05:58:54.527Z,59.6,,,35.1,,0,
2018-01-08T05:59:04.528Z,59.5,,,35.1,,0,
2018-01-08T05:59:14.527Z,,,,35.1,,0,
2018-01-08T05:59:24.544Z,,,,35.1,,0,
2018-01-08T05:59:34.527Z,,,,35.1,,0,
2018-01-08T05:59:44.566Z,,,,35.1,,0,
2018-01-08T05:59:54.527Z,59.3,,,35.1,,0,
2018-01-08T06:00:04.570Z,59,,,35.1,,0,
2018-01-08T06:00:14.544Z,58.7,,,35.1,,0,
2018-01-08T06:00:24.556Z,58.4,,,35.1,,0,
2018-01-08T06:00:34.530Z,58.2,,,35.1,,0,
2018-01-08T06:00:44.527Z,58,,,35.1,,0,
2018-01-08T06:00:54.566Z,57.9,,,35.1,,0,
2018-01-08T06:01:04.534Z,57.8,,,,,,
2018-01-08T06:01:14.561Z,57.6,,,35.1,,0,
2018-01-08T06:01:24.585Z,57.3,,,35.1,,0,
2018-01-08T06:01:34.531Z,57,,,35.1,,0,
2018-01-08T06:01:44.537Z,56.8,,,35.1,,0,
2018-01-08T06:01:54.551Z,56.5,,,35.1,,0,
2018-01-08T06:02:04.566Z,56.3,,,35.1,,0,
2018-01-08T06:02:14.531Z,56.1,,,35.1,,0,
2018-01-08T06:02:24.546Z,55.9,,,35.1,,0,
2018-01-08T06:02:34.531Z,58.9,41,1,35.1,0,0,
2018-01-08T06:02:44.528Z,61.8,30,,35.1,,0,
2018-01-08T06:02:54.529Z,62,30,,35.1,,0,
2018-01-08T06:03:04.528Z,,29,,35.1,,0,
2018-01-08T06:03:14.533Z,61.9,29,,35.1,,0,
2018-01-08T06:03:24.589Z,61.8,,,35.1,,0,
2018-01-08T06:03:34.562Z,61.6,30,,35.1,,0,
2018-01-08T06:03:44.566Z,61.5,29,,35.1,,0,
2018-01-08T06:03:54.557Z,61.4,,,35.1,,0,
2018-01-08T06:04:04.591Z,61.5,,,35.1,,0,
2018-01-08T06:04:14.528Z,61.8,30,,35.1,,0,
2018-01-08T06:04:24.530Z,62,29,,35.1,,0,
2018-01-08T06:04:34.529Z,62.4,,,35.1,,0,
2018-01-08T06:04:44.575Z,62.5,30,,35.1,,0,
2018-01-08T06:04:54.543Z,62.6,29,,35.1,,0,
2018-01-08T06:05:04.532Z,,30,,,,,
2018-01-08T06:05:14.595Z,62.7,29,,35.1,,0,
2018-01-08T06:05:24.546Z,62.8,,,35.1,,0,
2018-01-08T06:05:34.530Z,62.9,30,,35.1,,0,
2018-01-08T06:05:44.538Z,63.1,29,,35.1,,0,
2018-01-08T06:05:54.549Z,63.3,,,35.1,,0,
2018-01-08T06:06:04.536Z,63.4,,,35.1,,0,
2018-01-08T06:06:14.529Z,63.5,30,,35.1,,0,
2018-01-08T06:06:24.529Z,63.6,,,35.1,,0,
2018-01-08T06:06:34.528Z,63.8,,,35.1,,0,
2018-01-08T06:06:44.528Z,63.9,,,35.1,,0,
2018-01-08T06:06:54.529Z,64,29,,35.1,,0,
2018-01-08T06:07:04.579Z,64.1,,,35.1,,0,
2018-01-08T06:07:14.528Z,64.2,30,,35.1,,0,
2018-01-08T06:07:24.529Z,64.4,,,35.1,,0,
2018-01-08T06:07:34.915Z,64.5,,,35.1,,0,
2018-01-08T06:07:47.688Z,64.6,29,,35.1,,0,
2018-01-08T06:07:54.529Z,64.7,,,35.1,,0,
2018-01-08T06:08:04.529Z,64.8,30,,,,,
2018-01-08T06:08:14.546Z,64.9,,,35.1,,0,
2018-01-08T06:08:24.541Z,65.1,29,,35.1,,0,
2018-01-08T06:08:34.575Z,65.2,,,35.1,,0,
2018-01-08T06:08:44.613Z,65.3,30,,35.1,,0,
2018-01-08T06:08:54.528Z,65.4,29,,35.2,,0,
2018-01-08T06:09:04.534Z,,,,35.2,,0,
2018-01-08T06:09:14.560Z,65.5,,,35.2,,0,
2018-01-08T06:09:24.535Z,65.6,30,,35.2,,0,
2018-01-08T06:09:34.531Z,65.8,,,35.2,,0,
2018-01-08T06:09:44.529Z,65.9,,,35.2,,0,
2018-01-08T06:09:54.529Z,64.6,0,1,35.2,0,0,
2018-01-08T06:10:04.529Z,61.4,,,35.2,,0,
2018-01-08T06:10:14.541Z,60.2,,,35.2,,0,
2018-01-08T06:10:24.529Z,59.7,,,35.2,,0,
2018-01-08T06:10:34.599Z,59.5,,,35.2,,0,
2018-01-08T06:10:44.551Z,59.4,,,35.2,,0,
2018-01-08T06:10:54.552Z,,,,35.2,,0,
2018-01-08T06:11:04.529Z,,,,35.2,,0,
2018-01-08T06:11:14.564Z,,,,35.2,,0,
2018-01-08T06:11:24.532Z,59.3,,,35.2,,0,
2018-01-08T06:11:34.542Z,59,,,35.2,,0,
2018-01-08T06:11:44.545Z,58.7,,,35.2,,0,
2018-01-08T06:11:54.581Z,58.4,,,35.2,,0,
2018-01-08T06:12:04.530Z,58.2,,,35.2,,0,
2018-01-08T06:12:14.530Z,58,,,35.2,,0,
2018-01-08T06:12:24.581Z,57.9,,,35.2,,0,
2018-01-08T06:12:34.606Z,57.7,,,35.2,,0,
2018-01-08T06:12:44.548Z,57.6,,,35.3,,0,
2018-01-08T06:12:54.774Z,57.3,,,35.2,,0,
2018-01-08T06:13:04.575Z,57,,,35.2,,0,
2018-01-08T06:13:14.570Z,56.8,,,35.2,,0,
2018-01-08T06:13:24.547Z,56.5,,,35.2,,0,
2018-01-08T06:13:34.530Z,56.3,,,35.2,,0,
2018-01-08T06:13:44.530Z,56.1,,,35.2,,0,
2018-01-08T06:13:54.530Z,55.9,,1,35.2,0,0,
2018-01-08T06:14:04.530Z,60.4,38,,,,,
2018-01-08T06:14:14.549Z,61.9,30,,35.2,,0,
2018-01-08T06:14:24.530Z,62,,,35.2,,0,
2018-01-08T06:14:34.544Z,61.9,29,,35.2,,0,
2018-01-08T06:14:44.530Z,,30,,35.2,,0,
2018-01-08T06:14:54.530Z,61.8,,,35.2,,0,
2018-01-08T06:15:04.530Z,61.5,29,,,,,
2018-01-08T06:15:14.533Z,61.4,,,35.2,,0,
2018-01-08T06:15:24.530Z,,30,,35.2,,0,
2018-01-08T06:15:34.531Z,61.5,,,35.2,,0,
2018-01-08T06:15:44.536Z,61.8,29,,35.2,,0,
2018-01-08T06:15:54.564Z,62,,,35.2,,0,
2018-01-08T06:16:04.533Z,62.2,,,35.2,,0,
2018-01-08T06:16:14.531Z,62.4,30,,35.2,,0,
2018-01-08T06:16:24.530Z,,,,35.2,,0,
2018-01-08T06:16:34.530Z,62.5,,,35.2,,0,
2018-01-08T06:16:44.598Z,,,,35.2,,0,
2018-01-08T06:16:54.531Z,,29,,35.2,,0,
2018-01-08T06:17:04.556Z,62.7,30,,35.1,,0,
2018-01-08T06:17:14.533Z,62.8,,,35.1,,0,
2018-01-08T06:17:24.531Z,62.9,29,,35.1,,0,
2018-01-08T06:17:34.530Z,,30,,35.1,,0,
2018-01-08T06:17:44.770Z,63.2,29,,35.1,,0,
2018-01-08T06:17:54.576Z,,,,35.1,,0,
2018-01-08T06:18:04.531Z,63.3,30,,35.1,,0,
2018-01-08T06:18:14.532Z,,,,35.1,,0,
2018-01-08T06:18:24.623Z,63.4,29,,,,,
2018-01-08T06:18:34.531Z,63.5,30,,35.1,,0,
2018-01-08T06:18:44.533Z,,,,35.1,,0,
2018-01-08T06:18:54.530Z,63.6,29,,35.1,,0,
2018-01-08T06:19:04.531Z,63.8,29,,,,,
2018-01-08T06:19:14.544Z,,30,,35.1,,0,
2018-01-08T06:19:24.555Z,63.9,29,,35.2,,0,
2018-01-08T06:19:34.530Z,64,,,35.2,,0,
2018-01-08T06:19:44.534Z,,,,35.1,,0,
2018-01-08T06:19:54.531Z,64.1,,,35.2,,0,
2018-01-08T06:20:04.552Z,64.2,30,,,,,
2018-01-08T06:20:14.531Z,,,,35.2,,0,
2018-01-08T06:20:24.540Z,64.4,29,,35.2,,0,
2018-01-08T06:20:34.531Z,64.5,30,,35.2,,0,
2018-01-08T06:20:44.531Z,,,,35.2,,0,
2018-01-08T06:20:54.581Z,64.6,29,,35.2,,0,
2018-01-08T06:21:04.538Z,,,,35.2,,0,
2018-01-08T06:21:14.544Z,64.7,30,,35.2,,0,
2018-01-08T06:21:24.531Z,64.8,29,,35.2,,0,
2018-01-08T06:21:34.565Z,64.9,,,35.2,,0,
2018-01-08T06:21:44.561Z,,30,,35.2,,0,
2018-01-08T06:21:54.580Z,65.1,29,,,,,
2018-01-08T06:22:04.551Z,,30,,35.2,,0,
2018-01-08T06:22:14.532Z,,,,35.2,,0,
2018-01-08T06:22:24.531Z,65.2,29,,35.2,,0,
2018-01-08T06:22:34.551Z,65.3,,,35.2,,0,
2018-01-08T06:22:44.552Z,,,,35.2,,0,
2018-01-08T06:22:54.534Z,65.4,,,35.2,,0,
2018-01-08T06:23:14.653Z,65.5,30,,35.2,,0,
2018-01-08T06:23:24.531Z,65.6,,,35.2,,0,
2018-01-08T06:23:34.585Z,,,,35.2,,0,
2018-01-08T06:23:44.533Z,,,,35.3,,0,
2018-01-08T06:23:54.532Z,65.8,29,,35.3,,0,
2018-01-08T06:24:04.532Z,,,,35.3,,0,
2018-01-08T06:24:14.531Z,65.9,30,,35.3,,0,
2018-01-08T06:24:24.532Z,65.6,0,1,,0,,
2018-01-08T06:24:34.564Z,61.8,,,35.3,,0,
2018-01-08T06:24:44.561Z,60.2,,,35.3,,0,
2018-01-08T06:24:54.531Z,59.6,,,,,,
2018-01-08T06:25:04.533Z,59.4,,,35.3,,0,
2018-01-08T06:25:14.533Z,59.3,,,35.3,,0,
2018-01-08T06:25:24.701Z,59.1,,,35.3,,0,
2018-01-08T06:25:34.532Z,,,,35.3,,0,
2018-01-08T06:25:44.534Z,,,,35.3,,0,
2018-01-08T06:25:54.545Z,59,,,35.3,,0,
2018-01-08T06:26:04.532Z,58.8,,,,,,
2018-01-08T06:26:14.532Z,58.4,,,35.3,,0,
2018-01-08T06:26:24.539Z,58,,,35.3,,0,
2018-01-08T06:26:34.536Z,57.8,,,,,,
2018-01-08T06:26:44.571Z,57.4,,,35.3,,0,
2018-01-08T06:26:54.535Z,57.3,,,35.3,,0,
2018-01-08T06:27:04.578Z,57.1,,,,,,
2018-01-08T06:27:14.740Z,57,,,35.4,,0,
2018-01-08T06:27:24.532Z,56.8,,,35.4,,0,
2018-01-08T06:27:34.532Z,56.6,,,35.3,,0,
2018-01-08T06:27:44.621Z,,,,35.3,,0,
2018-01-08T06:27:54.542Z,56.1,,,,,,
2018-01-08T06:28:04.616Z,55.7,,1,35.4,0,0,
2018-01-08T06:28:14.552Z,60.7,36,,35.3,,0,
2018-01-08T06:28:24.532Z,61.9,30,,,,,
2018-01-08T06:28:34.532Z,,29,,35.3,,0,
2018-01-08T06:28:44.560Z,,,,35.3,,0,
2018-01-08T06:28:54.532Z,61.8,30,,,,,
2018-01-08T06:29:04.533Z,61.6,29,,35.3,,0,
2018-01-08T06:29:14.548Z,61.5,30,,35.3,,0,
2018-01-08T06:29:24.532Z,,,,35.3,,0,
2018-01-08T06:29:34.532Z,61.4,29,,,,,
2018-01-08T06:29:44.534Z,61.6,30,,35.3,,0,
2018-01-08T06:29:54.532Z,,,,35.3,,0,
2018-01-08T06:30:04.532Z,62.2,29,,,,,
2018-01-08T06:30:14.533Z,62.5,30,,35.3,,0,
2018-01-08T06:30:24.532Z,62.6,,,35.3,,0,
2018-01-08T06:30:34.564Z,,,,35.3,,0,
2018-01-08T06:30:44.533Z,62.8,30,,35.3,,0,
2018-01-08T06:30:54.600Z,,,,35.3,,0,
2018-01-08T06:31:04.533Z,,,,35.3,,0,
2018-01-08T06:31:14.537Z,63.1,30,,,,,
2018-01-08T06:31:24.533Z,63.2,29,,35.3,,0,
2018-01-08T06:31:34.534Z,63.4,30,,35.3,,0,
2018-01-08T06:31:44.536Z,63.5,29,,,,,
2018-01-08T06:31:54.534Z,63.6,,,35.3,,0,
2018-01-08T06:32:04.543Z,,,,35.3,,0,
2018-01-08T06:32:14.533Z,63.8,,,,,,
2018-01-08T06:32:24.533Z,64,,,35.3,,0,
2018-01-08T06:32:34.532Z,64.1,30,,35.3,,0,
2018-01-08T06:32:44.532Z,64.2,,,35.3,,0,
2018-01-08T06:32:54.572Z,,,,35.3,,0,
2018-01-08T06:33:04.533Z,64.4,30,,,,,
2018-01-08T06:33:14.535Z,64.5,29,,35.3,,0,
2018-01-08T06:33:24.532Z,64.6,,,35.3,,0,
2018-01-08T06:33:34.544Z,,,,35.3,,0,
2018-01-08T06:33:44.534Z,64.8,30,,,,,
2018-01-08T06:33:54.532Z,64.9,29,,35.3,,0,
2018-01-08T06:34:04.547Z,65.1,,,,,,
2018-01-08T06:34:14.533Z,65.2,,,35.3,,0,
2018-01-08T06:34:24.550Z,,,,35.3,,0,
2018-01-08T06:34:34.533Z,65.4,30,,35.3,,0,
2018-01-08T06:34:44.533Z,65.5,29,,,,,
2018-01-08T06:34:54.544Z,65.6,,,35.3,,0,
2018-01-08T06:35:04.567Z,,,,35.3,,0,
2018-01-08T06:35:14.540Z,,,,35.3,,0,
2018-01-08T06:35:24.543Z,65.9,29,,,,,
2018-01-08T06:35:34.541Z,64,0,1,35.3,0,0,
2018-01-08T06:35:44.534Z,61.2,,,35.3,,0,
2018-01-08T06:35:54.537Z,60,,,35.3,,0,
2018-01-08T06:36:04.586Z,59.8,,,35.3,,0,
2018-01-08T06:36:14.587Z,59.4,,,35.3,,0,
2018-01-08T06:36:24.553Z,,,,35.3,,0,
2018-01-08T06:36:34.533Z,59.3,,,35.3,,0,
2018-01-08T06:36:54.544Z,59.4,,,35.3,,0,
2018-01-08T06:37:04.533Z,,,,35.3,,0,
2018-01-08T06:37:14.534Z,58.9,,,,,,
2018-01-08T06:37:24.533Z,58.5,,,35.3,,0,
2018-01-08T06:37:34.719Z,,,,35.3,,0,
2018-01-08T06:37:44.535Z,58,,,,,,
2018-01-08T06:37:54.533Z,57.8,,,35.3,,0,
2018-01-08T06:38:04.547Z,,,,35.3,,0,
2018-01-08T06:38:14.549Z,57.7,,,,,,
2018-01-08T06:38:24.534Z,57.4,,,35.3,,0,
2018-01-08T06:38:34.543Z,,,,35.3,,0,
2018-01-08T06:38:44.547Z,57.2,,,35.3,,0,
2018-01-08T06:38:54.550Z,56.8,,,,,,
2018-01-08T06:39:04.537Z,56.8,0,1,35.3,0,0,62
2018-01-08T06:39:14.535Z,56.5,,,35.3,,0,
2018-01-08T06:39:24.534Z,56.1,,,,,,
2018-01-08T06:39:34.537Z,55.9,,,35.3,,0,
2018-01-08T06:39:44.534Z,60.5,37,1,35.3,0,0,
2018-01-08T06:39:54.534Z,62,30,,35.3,,0,
2018-01-08T06:40:04.539Z,,,,35.3,,0,
2018-01-08T06:40:14.535Z,62.1,29,,,,,
2018-01-08T06:40:24.534Z,62,29,,35.3,,0,
2018-01-08T06:40:34.534Z,61.9,30,,35.3,,0,
2018-01-08T06:40:44.534Z,61.8,29,,,,,
2018-01-08T06:40:54.535Z,61.6,,,35.3,,0,
2018-01-08T06:41:04.536Z,,,,35.3,,0,
2018-01-08T06:41:14.537Z,,30,,35.2,,0,
2018-01-08T06:41:24.539Z,62.1,30,,,,,
2018-01-08T06:41:34.548Z,,,,35.2,,0,
2018-01-08T06:41:44.548Z,62.5,29,,,,,
2018-01-08T06:41:54.557Z,62.8,30,,35.2,,0,
2018-01-08T06:42:04.546Z,,,,35.2,,0,
2018-01-08T06:42:14.556Z,,29,,35.2,,0,
2018-01-08T06:42:24.534Z,62.9,30,,,,,
2018-01-08T06:42:34.534Z,63.2,29,,35.2,,0,
2018-01-08T06:42:44.544Z,63.3,,,35.2,,0,
2018-01-08T06:42:54.535Z,63.4,30,,,,,
2018-01-08T06:43:04.535Z,,,,35.2,,0,
2018-01-08T06:43:14.535Z,63.5,,,,,,
2018-01-08T06:43:24.534Z,63.8,30,,35.2,,0,
2018-01-08T06:43:34.534Z,,,,35.2,,0,
2018-01-08T06:43:44.535Z,64,30,,,,,
2018-01-08T06:43:54.537Z,64.2,29,,35.2,,0,
2018-01-08T06:44:14.535Z,64.4,,,35.2,,0,
2018-01-08T06:44:29.615Z,64.6,30,,35.2,,0,
2018-01-08T06:44:34.534Z,,,,35.2,,0,
2018-01-08T06:44:44.535Z,64.7,29,,35.2,,0,
2018-01-08T06:44:54.535Z,64.9,30,,,,,
2018-01-08T06:45:04.551Z,65.1,,,35.2,,0,
2018-01-08T06:45:14.535Z,65.2,,0,35.2,2,0,0
2018-01-08T06:45:24.548Z,65.1,0,0,54.1,0,54,
2018-01-08T06:45:34.535Z,60.8,,,53.6,,0,
2018-01-08T06:45:44.579Z,,,,53.3,,0,
2018-01-08T06:45:54.534Z,,,,53.1,,0,
2018-01-08T06:46:04.581Z,,,,52.6,,0,
2018-01-08T06:46:14.634Z,60.7,,,,,,
2018-01-08T06:46:24.544Z,60.8,,1,52.4,0,0,62
2018-01-08T06:46:34.536Z,66.2,36,,52.2,,0,
2018-01-08T06:46:44.644Z,62.9,0,1,52,0,0,
2018-01-08T06:46:54.707Z,57.6,,,51.8,,0,
2018-01-08T06:47:04.612Z,54.8,,,51.6,,0,
2018-01-08T06:47:14.541Z,53.6,,,51.4,,0,
2018-01-08T06:47:24.548Z,,,,51,,0,
2018-01-08T06:47:34.555Z,52.9,,,,,,
2018-01-08T06:47:44.579Z,53.1,,,50.8,,0,
2018-01-08T06:47:54.623Z,,,,50.6,,0,
2018-01-08T06:48:04.544Z,53.6,,,50.4,,0,
2018-01-08T06:48:14.589Z,54,,,50.2,,0,
2018-01-08T06:48:24.592Z,54.3,,,50,,0,
2018-01-08T06:48:34.586Z,53.9,,,49.8,,0,
2018-01-08T06:48:44.571Z,,,,49.7,,0,
2018-01-08T06:48:54.605Z,53.6,,,49.4,,0,
2018-01-08T06:49:04.553Z,53.3,,,49.2,,0,
2018-01-08T06:49:14.539Z,53,,,49,,0,
2018-01-08T06:49:24.537Z,52.9,,,48.8,,0,
2018-01-08T06:49:34.553Z,,,,48.5,,0,
2018-01-08T06:49:54.536Z,,,,48.3,,0,
2018-01-08T06:50:04.595Z,52.7,,,48.2,,0,
2018-01-08T06:50:14.550Z,52.4,,,48,,0,
2018-01-08T06:50:24.543Z,51.9,,,47.9,,0,
2018-01-08T06:50:34.566Z,,,,47.7,,0,
2018-01-08T06:50:44.537Z,51.7,,,47.6,,0,
2018-01-08T06:50:54.546Z,51.3,,,47.4,,0,
2018-01-08T06:51:04.536Z,,,,47.1,,0,
2018-01-08T06:51:14.536Z,51.1,,,,,,
2018-01-08T06:51:24.536Z,51,44,1,48.6,0,0,
2018-01-08T06:51:34.544Z,56.2,33,,48.5,,0,
2018-01-08T06:51:44.536Z,,,,48.5,,0,
2018-01-08T06:51:54.561Z,56.7,30,,48.3,,0,
2018-01-08T06:52:04.616Z,56.8,0,0,48.1,2,0,0
2018-01-08T06:52:14.597Z,58,30,0,51.9,2,54,
2018-01-08T06:52:24.584Z,53.8,30,,47.8,,54,
2018-01-08T06:52:34.536Z,54,29,,54.7,,54,
2018-01-08T06:52:44.546Z,53.7,0,0,55,0,0,
2018-01-08T06:52:54.592Z,53.3,,,54.7,,0,
2018-01-08T06:53:04.583Z,53.4,,0,54.8,2,0,
2018-01-08T06:53:14.608Z,51,43,0,51.6,2,54,
2018-01-08T06:53:24.749Z,50,0,0,50.8,0,54,
2018-01-08T06:53:34.613Z,50,,,50.5,,0,
2018-01-08T06:53:44.541Z,,,,50.2,,0,
2018-01-08T06:53:54.623Z,,,,50,,0,
2018-01-08T06:54:04.620Z,49.9,,,49.9,,0,
2018-01-08T06:54:14.637Z,,,,49.7,,0,
2018-01-08T06:54:24.627Z,51,45,1,49.4,0,0,62
2018-01-08T06:54:34.552Z,56.1,36,,49.3,,0,
2018-01-08T06:54:44.547Z,56.9,29,,49.1,,0,
2018-01-08T06:54:54.631Z,56.8,,,48.9,,0,
2018-01-08T06:55:04.599Z,56.6,,,48.8,,0,
2018-01-08T06:55:14.537Z,55.9,30,,48.6,,0,
2018-01-08T06:55:24.596Z,55.7,29,,48.5,,0,
2018-01-08T06:55:34.649Z,55.4,30,,48.3,,0,
2018-01-08T06:55:44.558Z,55.5,29,,48.1,,0,
2018-01-08T06:55:54.559Z,55.7,,,48,,0,
2018-01-08T06:56:04.545Z,56,29,,47.8,,0,
2018-01-08T06:56:14.562Z,56.1,30,,47.6,,0,
2018-01-08T06:56:24.538Z,56.3,31,,47.5,,0,
2018-01-08T06:56:34.541Z,57,33,,47.4,,0,
2018-01-08T06:56:44.542Z,57.1,34,,47.2,,0,
2018-01-08T06:56:54.537Z,57.6,36,,47.1,,0,
2018-01-08T06:57:04.537Z,58,37,,46.9,,0,
