Time,HwTSet,ChActive,HwTOutlet,ActPow,PrimT,HwActive,PrimTSet
2017-11-03T01:18:02.320Z,0,,29,,,,
2017-11-03T01:18:12.322Z,0,,29,,40,,
2017-11-03T01:18:22.322Z,0,,29,,,,
2017-11-03T01:18:32.324Z,0,,29,,,,
2017-11-03T01:18:42.321Z,0,,29,,,,
2017-11-03T01:18:52.332Z,0,,29,,,,
2017-11-03T01:19:02.321Z,0,,29,,,,
2017-11-03T01:19:12.321Z,0,,29,,,,
2017-11-03T01:19:22.321Z,0,,29,,,,
2017-11-03T01:19:32.324Z,0,,28.9,,39.9,,
2017-11-03T01:19:42.321Z,0,1,28.9,,39.9,0,45
2017-11-03T01:19:52.331Z,0,1,28.9,38,45.2,0,
2017-11-03T01:20:02.323Z,0,,28.9,29,47.9,,
2017-11-03T01:20:12.323Z,0,,28.9,29,46.8,,
2017-11-03T01:20:22.331Z,0,,28.9,,46.7,,
2017-11-03T01:20:32.326Z,0,,28.9,,45.9,,
2017-11-03T01:20:42.327Z,0,,28.9,,44.9,,
2017-11-03T01:20:52.332Z,0,,28.9,,44.6,,
2017-11-03T01:21:02.321Z,0,,28.9,,44.3,,
2017-11-03T01:21:12.329Z,0,,28.9,,44,,
2017-11-03T01:21:22.323Z,0,,28.9,30,44,,
2017-11-03T01:21:32.321Z,0,,28.7,29,44.1,,
2017-11-03T01:21:42.331Z,0,,28.9,,44.5,,
2017-11-03T01:21:52.322Z,0,,28.7,30,45.1,,
2017-11-03T01:22:02.322Z,0,,28.7,,45.6,,
2017-11-03T01:22:12.333Z,0,,28.7,29,46.1,,
2017-11-03T01:22:22.324Z,0,,28.7,30,46.6,,
2017-11-03T01:22:32.323Z,0,,28.7,30,47.1,,
2017-11-03T01:22:42.327Z,0,,28.7,29,47.7,,
2017-11-03T01:22:52.322Z,0,,28.7,30,48,,
2017-11-03T01:23:02.319Z,0,,28.7,,48.3,,
2017-11-03T01:23:12.328Z,0,,28.7,,48.5,,
2017-11-03T01:23:22.325Z,0,,28.7,,48.6,,
2017-11-03T01:23:32.323Z,0,,28.7,,48.7,,
2017-11-03T01:23:42.324Z,0,,28.7,29,48.8,,
2017-11-03T01:23:52.323Z,0,,28.7,30,49,,
2017-11-03T01:24:02.323Z,0,1,28.9,0,45.9,0,
2017-11-03T01:24:12.323Z,0,,28.9,,43.8,,
2017-11-03T01:24:22.387Z,0,,28.9,,43,,
2017-11-03T01:24:32.325Z,0,,28.9,,42.8,,
2017-11-03T01:24:42.324Z,0,,28.9,,,,
2017-11-03T01:24:52.319Z,0,,28.9,,43,,
2017-11-03T01:25:02.325Z,0,,28.9,,43.2,,
2017-11-03T01:25:12.332Z,0,,28.9,,43.5,,
2017-11-03T01:25:22.323Z,0,,28.9,,43.7,,
2017-11-03T01:25:32.333Z,0,,28.9,,43.9,,
2017-11-03T01:25:42.326Z,0,,28.9,,,,
2017-11-03T01:25:52.334Z,0,,28.9,,43.7,,
2017-11-03T01:26:02.329Z,0,,28.9,,43.5,,
2017-11-03T01:26:12.323Z,,,,,43.3,,
2017-11-03T01:26:22.324Z,0,,28.9,,43,,
2017-11-03T01:26:32.331Z,0,,28.9,,42.8,,
2017-11-03T01:26:42.324Z,0,,28.9,,42.4,,
2017-11-03T01:26:52.327Z,0,,28.9,,42.1,,
2017-11-03T01:27:02.327Z,0,,29,,41.8,,
2017-11-03T01:27:12.328Z,0,,29,,41.7,,
2017-11-03T01:27:22.324Z,0,,29,,41.5,,
2017-11-03T01:27:32.332Z,0,,29,,,,
2017-11-03T01:27:42.331Z,0,,29,,41.4,,
2017-11-03T01:27:52.334Z,0,,29,,41.3,,
2017-11-03T01:28:02.340Z,0,,29,,,,
2017-11-03T01:28:12.324Z,0,,29,,41.2,,
2017-11-03T01:28:22.327Z,0,,29,,,,
2017-11-03T01:28:32.324Z,0,,29,,,,
2017-11-03T01:28:42.333Z,0,,29,,,,
2017-11-03T01:28:52.320Z,0,,29,,41.1,,
2017-11-03T01:29:02.347Z,0,,29,,,,
2017-11-03T01:29:12.319Z,0,,29,,,,
2017-11-03T01:29:22.332Z,0,,29,,41,,
2017-11-03T01:29:32.334Z,0,,29,,,,
2017-11-03T01:29:42.325Z,0,,29,,40.9,,
2017-11-03T01:29:52.325Z,0,,29,,,,
2017-11-03T01:30:02.339Z,0,,29,,,,
2017-11-03T01:30:12.330Z,0,,29,,40.8,,
2017-11-03T01:30:22.324Z,0,,29,,,,
2017-11-03T01:30:32.328Z,0,,29.1,,40.7,,
2017-11-03T01:30:42.328Z,0,,29.1,,,,
2017-11-03T01:30:52.326Z,0,,29.1,,40.6,,
2017-11-03T01:31:02.330Z,0,,29,,,,
2017-11-03T01:31:12.329Z,0,,29.1,,40.5,,
2017-11-03T01:31:22.331Z,0,,29.1,,,,
2017-11-03T01:31:32.334Z,0,,29.1,,,,
2017-11-03T01:31:42.328Z,0,,29.1,,40.4,,
2017-11-03T01:31:52.334Z,0,,29.1,,,,
2017-11-03T01:32:02.330Z,0,,29.1,,40.3,,
2017-11-03T01:32:12.326Z,0,,29.1,,,,
2017-11-03T01:32:22.333Z,0,,29.1,,,,
2017-11-03T01:32:32.334Z,0,,29.1,,41.1,,
2017-11-03T01:32:42.327Z,0,,29,,40.5,,
2017-11-03T01:32:52.325Z,0,,29.1,,40.3,,
2017-11-03T01:33:02.329Z,0,,29.1,,40.2,,
2017-11-03T01:33:12.343Z,0,,29,,39.6,,
2017-11-03T01:33:22.482Z,0,,29,,38.9,,
2017-11-03T01:33:32.335Z,0,1,29,39,43,0,
2017-11-03T01:33:42.335Z,0,,29,30,45.2,,
2017-11-03T01:33:52.340Z,0,,29,30,46,,
2017-11-03T01:34:02.328Z,0,,29,,,,
2017-11-03T01:34:12.329Z,0,,29,,46.2,,
2017-11-03T01:34:22.334Z,0,,29,29,46.5,,
2017-11-03T01:34:32.326Z,0,,29,,46.7,,
2017-11-03T01:34:42.333Z,0,,29,30,46.6,,
2017-11-03T01:34:52.326Z,0,,29,,46.7,,
2017-11-03T01:35:02.331Z,0,,29,,,,
2017-11-03T01:35:12.332Z,0,,29,,46.8,,
2017-11-03T01:35:22.326Z,0,,29,29,,,
2017-11-03T01:35:32.334Z,0,,29,,47.1,,
2017-11-03T01:35:42.327Z,0,,29,30,,,
2017-11-03T01:35:52.334Z,0,,29,29,47.4,,
2017-11-03T01:36:02.336Z,0,,29,29,48,,
2017-11-03T01:36:12.333Z,0,,29,,48.4,,
2017-11-03T01:36:22.320Z,0,,29.1,,49,,
2017-11-03T01:36:32.336Z,0,1,29.1,0,46.8,0,
2017-11-03T01:36:42.334Z,0,,29.1,,44.8,,
2017-11-03T01:36:52.334Z,0,,29.1,,43.6,,
2017-11-03T01:37:02.329Z,0,,29.1,,43.2,,
2017-11-03T01:37:12.326Z,0,,29.1,,43.1,,
2017-11-03T01:37:22.327Z,0,,29.1,,,,
2017-11-03T01:37:32.332Z,0,,29.1,,43.2,,
2017-11-03T01:37:42.329Z,0,,29.1,,43.3,,
2017-11-03T01:37:52.335Z,0,,29.1,,43.4,,
2017-11-03T01:38:02.327Z,0,,29.1,,43.6,,
2017-11-03T01:38:12.333Z,0,,29.1,,,,
2017-11-03T01:38:22.329Z,0,,29.1,,,,
2017-11-03T01:38:32.334Z,0,,29.1,,43.4,,
2017-11-03T01:38:42.330Z,0,,29.1,,43.3,,
2017-11-03T01:38:52.333Z,0,,29.1,,43.1,,
2017-11-03T01:39:02.329Z,0,,29.1,,42.9,,
2017-11-03T01:39:12.329Z,0,,29.1,,42.6,,
2017-11-03T01:39:22.331Z,0,,29.1,,42.2,,
2017-11-03T01:39:32.336Z,0,,29.1,,41.9,,
2017-11-03T01:39:42.321Z,0,,29.2,,41.8,,
2017-11-03T01:39:52.328Z,0,,29.2,,41.6,,
2017-11-03T01:40:02.328Z,0,,29.2,,41.5,,
2017-11-03T01:40:12.334Z,0,,29.2,,41.4,,
2017-11-03T01:40:22.329Z,0,,29.2,,41.3,,
2017-11-03T01:40:32.328Z,0,,29.2,,41.2,,
2017-11-03T01:40:42.328Z,0,,29.2,,,,
2017-11-03T01:40:52.337Z,0,,29.2,,,,
2017-11-03T01:41:02.333Z,0,,29.2,,,,
2017-11-03T01:41:12.330Z,0,,29.2,,41.1,,
2017-11-03T01:41:22.335Z,0,,29.2,,,,
2017-11-03T01:41:32.330Z,0,,29.2,,,,
2017-11-03T01:41:42.328Z,0,,29.2,,,,
2017-11-03T01:41:52.329Z,0,,29.2,,41,,
2017-11-03T01:42:02.328Z,0,,29.2,,,,
2017-11-03T01:42:12.328Z,0,,29.2,,41,,
2017-11-03T01:42:22.329Z,0,,29.2,,40.9,,
2017-11-03T01:42:32.329Z,0,,29.2,,,,
2017-11-03T01:42:42.341Z,0,,29.2,,40.8,,
2017-11-03T01:42:52.348Z,0,,29.2,,,,
2017-11-03T01:43:02.329Z,0,,29.2,,40.7,,
2017-11-03T01:43:12.333Z,0,,29.2,,,,
2017-11-03T01:43:27.344Z,0,,29.2,,40.6,,
2017-11-03T01:43:32.331Z,0,,29.2,,,,
2017-11-03T01:43:42.330Z,0,,29.2,,,,
2017-11-03T01:43:52.330Z,0,,29.2,,40.5,,
2017-11-03T01:44:02.331Z,0,,29.2,,,,
2017-11-03T01:44:12.329Z,0,,29.2,,40.4,,
2017-11-03T01:44:22.329Z,0,,29.2,,,,
2017-11-03T01:44:32.331Z,0,,29.2,,,,
2017-11-03T01:44:42.336Z,0,,29.2,,40.3,,
2017-11-03T01:44:52.329Z,0,,29.2,,,,
2017-11-03T01:45:02.322Z,0,,29.2,,,,
2017-11-03T01:45:12.557Z,0,,29.2,,40.2,,
2017-11-03T01:45:22.332Z,0,,29.2,,,,
2017-11-03T01:45:32.335Z,0,,29.2,,,,
2017-11-03T01:45:42.331Z,0,,29.2,,40.1,,
2017-11-03T01:45:52.656Z,0,,29.2,,,,
2017-11-03T01:46:02.337Z,0,,29.2,,,,
2017-11-03T01:46:12.336Z,0,,29.2,,40.5,,
2017-11-03T01:46:22.331Z,0,,29.2,,40.1,,
2017-11-03T01:46:32.367Z,0,,29.2,,,,
2017-11-03T01:46:42.333Z,0,,29.2,,39.5,,
2017-11-03T01:46:52.323Z,0,1,29.2,45,39.2,0,
2017-11-03T01:47:02.331Z,0,,29.2,35,44.1,,
2017-11-03T01:47:12.333Z,0,,29.2,30,45.6,,
2017-11-03T01:47:22.351Z,0,,29.2,29,45.9,,
2017-11-03T01:47:32.330Z,0,,29.2,30,46.1,,
2017-11-03T01:47:42.336Z,0,,29.2,29,46.3,,
2017-11-03T01:47:52.337Z,0,,29.1,,46.4,,
2017-11-03T01:48:02.336Z,0,,29.1,30,46.6,,
2017-11-03T01:48:12.332Z,0,,29.1,,,,
2017-11-03T01:48:22.333Z,0,,29.2,,,,
2017-11-03T01:48:32.332Z,0,,29.2,,46.7,,
2017-11-03T01:48:42.332Z,0,,29.1,29,46.8,,
2017-11-03T01:48:52.331Z,0,,29.1,,46.9,,
2017-11-03T01:49:02.333Z,0,,29.1,,47,,
2017-11-03T01:49:12.333Z,0,,29.1,30,47.1,,
2017-11-03T01:49:22.334Z,0,,29.1,29,47.4,,
2017-11-03T01:49:32.331Z,0,,29.1,29,48,,
2017-11-03T01:49:42.336Z,0,,29.2,30,48.4,,
2017-11-03T01:49:52.331Z,0,,29.2,29,49,,
2017-11-03T01:50:02.331Z,0,1,29.1,0,46.8,0,
2017-11-03T01:50:12.331Z,0,,29.1,,44.6,,
2017-11-03T01:50:22.337Z,0,,29.2,,43.4,,
2017-11-03T01:50:32.331Z,0,,29.2,,43.2,,
2017-11-03T01:50:42.322Z,0,,29.2,,43.1,,
2017-11-03T01:50:52.333Z,0,,29.2,,43.2,,
2017-11-03T01:51:02.341Z,0,,29.2,,43.3,,
2017-11-03T01:51:12.341Z,0,,29.2,,43.4,,
2017-11-03T01:51:22.332Z,0,,29.2,,43.6,,
2017-11-03T01:51:32.336Z,0,,29.2,,43.7,,
2017-11-03T01:51:42.549Z,0,,29.2,,,,
2017-11-03T01:51:52.332Z,0,,29.2,,43.6,,
2017-11-03T01:52:02.333Z,0,,29.2,,43.5,,
2017-11-03T01:52:12.322Z,0,,29.2,,43.3,,
2017-11-03T01:52:22.332Z,0,,29.2,,43.1,,
2017-11-03T01:52:32.336Z,0,,29.2,,42.9,,
2017-11-03T01:52:42.330Z,0,,29.2,,42.6,,
2017-11-03T01:52:52.332Z,0,,29.3,,42.3,,
2017-11-03T01:53:02.337Z,0,,29.2,,42,,
2017-11-03T01:53:12.334Z,0,,29.3,,41.8,,
2017-11-03T01:53:22.339Z,0,,29.3,,41.7,,
2017-11-03T01:53:32.333Z,0,,29.3,,41.6,,
2017-11-03T01:53:42.332Z,0,,29.3,,41.5,,
2017-11-03T01:53:52.333Z,0,,29.3,,41.4,,
2017-11-03T01:54:02.332Z,0,,29.3,,41.3,,
2017-11-03T01:54:12.337Z,0,,29.3,,41.2,,
2017-11-03T01:54:22.343Z,0,,29.3,,41.1,,
2017-11-03T01:54:32.333Z,0,,29.3,,41,,
2017-11-03T01:54:42.338Z,0,,29.3,,40.9,,
2017-11-03T01:54:52.333Z,0,,29.3,,40.8,,
2017-11-03T01:55:02.324Z,0,,29.3,,40.6,,
2017-11-03T01:55:12.337Z,0,,29.3,,40.5,,
2017-11-03T01:55:22.336Z,0,,29.3,,40.4,,
2017-11-03T01:55:32.335Z,0,,29.3,,40.2,,
2017-11-03T01:55:42.323Z,0,,29.3,,40.1,,
2017-11-03T01:55:52.324Z,0,,29.3,,39.9,,
2017-11-03T01:56:02.322Z,0,,29.3,,39.8,,
2017-11-03T01:56:12.333Z,,1,,0,39.8,0,45
2017-11-03T01:56:22.337Z,0,,29.3,,39.6,,
2017-11-03T01:56:32.323Z,0,,29.3,,39.5,,
2017-11-03T01:56:42.325Z,0,,29.3,,39.4,,
2017-11-03T01:56:52.323Z,0,,29.3,,39.3,,
2017-11-03T01:57:02.323Z,0,,29.3,,39.2,,
2017-11-03T01:57:12.323Z,0,,29.3,,39.1,,
2017-11-03T01:57:22.334Z,0,1,29.3,,38.9,0,
2017-11-03T01:57:32.327Z,0,,29.3,33,45,,
2017-11-03T01:57:42.323Z,0,,29.3,29,46.1,,
2017-11-03T01:57:52.326Z,0,,29.3,,46.5,,
2017-11-03T01:58:02.323Z,0,,29.3,,46.7,,
2017-11-03T01:58:12.323Z,0,,29.3,30,46.8,,
2017-11-03T01:58:22.439Z,0,,29.3,,,,
2017-11-03T01:58:32.338Z,0,,29.3,29,,,
2017-11-03T01:58:42.323Z,0,,29.3,,,,
2017-11-03T01:58:52.323Z,0,,29.3,30,,,
2017-11-03T01:59:02.324Z,0,,29.3,29,,,
2017-11-03T01:59:12.324Z,0,,29.3,,46.9,,
2017-11-03T01:59:22.338Z,0,,29.3,29,47.1,,
2017-11-03T01:59:32.323Z,0,,29.3,30,47.3,,
2017-11-03T01:59:42.324Z,0,,29.3,,47.6,,
2017-11-03T01:59:52.328Z,0,,29.3,29,47.9,,
2017-11-03T02:00:02.324Z,0,,29.3,30,48.3,,
2017-11-03T02:00:12.324Z,0,,29.3,,48.8,,
2017-11-03T02:00:22.339Z,0,1,29.3,0,46.8,0,
2017-11-03T02:00:32.323Z,0,,29.3,,44.8,,
2017-11-03T02:00:42.324Z,0,,29.3,,43.8,,
2017-11-03T02:00:52.327Z,0,,29.3,,43.4,,
2017-11-03T02:01:02.569Z,0,,29.3,,43.3,,
2017-11-03T02:01:12.324Z,0,,29.3,,43.4,,
2017-11-03T02:01:22.324Z,0,,29.3,,43.5,,
2017-11-03T02:01:32.324Z,0,,29.3,,43.6,,
2017-11-03T02:01:42.324Z,0,,29.3,,43.8,,
2017-11-03T02:01:52.531Z,0,,29.3,,43.9,,
2017-11-03T02:02:02.324Z,0,,29.3,,,,
2017-11-03T02:02:12.324Z,0,,29.5,,43.8,,
2017-11-03T02:02:22.324Z,0,,29.3,,43.7,,
2017-11-03T02:02:32.329Z,0,,29.5,,43.6,,
2017-11-03T02:02:42.324Z,0,,29.5,,43.4,,
2017-11-03T02:02:52.336Z,0,,29.5,,43.2,,
2017-11-03T02:03:02.324Z,0,,29.5,,42.9,,
2017-11-03T02:03:12.324Z,0,,29.5,,42.7,,
2017-11-03T02:03:22.329Z,0,,29.5,,42.3,,
2017-11-03T02:03:32.324Z,0,,29.5,,42.1,,
2017-11-03T02:03:42.324Z,0,,29.5,,42,,
2017-11-03T02:03:52.327Z,0,,29.5,,41.9,,
2017-11-03T02:04:02.324Z,0,,29.5,,41.8,,
2017-11-03T02:04:12.324Z,0,,29.5,,41.7,,
2017-11-03T02:04:22.325Z,0,,29.5,,41.6,,
2017-11-03T02:04:32.325Z,0,,29.5,,,,
2017-11-03T02:04:42.325Z,0,,29.5,,,,
2017-11-03T02:04:52.324Z,0,,29.5,,,,
2017-11-03T02:05:02.324Z,0,,29.5,,41.5,,
2017-11-03T02:05:12.324Z,0,,29.5,,,,
2017-11-03T02:05:22.325Z,0,,29.5,,,,
2017-11-03T02:05:32.324Z,0,,29.5,,,,
2017-11-03T02:05:42.325Z,0,,29.5,,41.4,,
2017-11-03T02:05:52.325Z,0,,29.5,,,,
2017-11-03T02:06:02.325Z,0,,29.5,,,,
2017-11-03T02:06:22.328Z,0,,29.5,,41.3,,
2017-11-03T02:06:32.325Z,0,,29.5,,41.2,,
2017-11-03T02:06:42.324Z,0,,29.5,,,,
2017-11-03T02:06:52.328Z,0,,29.5,,41.1,,
2017-11-03T02:07:02.326Z,0,,29.5,,,,
2017-11-03T02:07:12.325Z,0,,29.5,,41,,
2017-11-03T02:07:22.325Z,0,,29.5,,,,
2017-11-03T02:07:32.326Z,0,,29.5,,40.9,,
2017-11-03T02:07:42.325Z,0,,29.5,,,,
2017-11-03T02:07:52.330Z,0,,29.5,,,,
2017-11-03T02:08:02.325Z,0,,29.5,,40.8,,
2017-11-03T02:08:12.337Z,0,,29.5,,,,
2017-11-03T02:08:22.325Z,0,,29.5,,,,
2017-11-03T02:08:32.325Z,0,,29.5,,40.7,,
2017-11-03T02:08:42.340Z,0,,29.5,,,,
2017-11-03T02:08:52.325Z,0,,29.5,,40.6,,
2017-11-03T02:09:02.326Z,0,,29.5,,,,
2017-11-03T02:09:12.325Z,0,,29.5,,,,
2017-11-03T02:09:22.330Z,0,,29.5,,40.5,,
2017-11-03T02:09:32.325Z,0,,29.5,,,,
2017-11-03T02:09:42.325Z,0,,29.5,,,,
2017-11-03T02:09:52.330Z,0,,29.5,,,,
2017-11-03T02:10:02.325Z,0,,29.5,,40.4,,
2017-11-03T02:10:12.330Z,0,,29.5,,,,
2017-11-03T02:10:22.325Z,0,,29.5,,,,
2017-11-03T02:10:32.325Z,0,,29.5,,40.8,,
2017-11-03T02:10:42.325Z,0,,29.5,,40.4,,
2017-11-03T02:10:52.330Z,0,,29.5,,,,
2017-11-03T02:11:02.328Z,0,,29.5,,39.9,,
2017-11-03T02:11:12.325Z,0,,29.5,,39.3,,
2017-11-03T02:11:22.327Z,0,1,29.3,45,39.3,0,
2017-11-03T02:11:32.330Z,0,,29.3,33,45,,
2017-11-03T02:11:42.325Z,0,,29.3,29,45.8,,
2017-11-03T02:11:52.325Z,0,,29.3,,46,,
2017-11-03T02:12:02.325Z,0,,29.3,,46.2,,
2017-11-03T02:12:12.330Z,0,,29.3,,46.5,,
2017-11-03T02:12:22.331Z,0,,29.3,,46.6,,
2017-11-03T02:12:32.325Z,0,,29.3,,46.8,,
2017-11-03T02:12:42.326Z,0,,29.3,,,,
2017-11-03T02:12:52.325Z,0,,29.3,30,,,
2017-11-03T02:13:02.325Z,0,,29.3,29,46.9,,
2017-11-03T02:13:12.326Z,0,,29.3,30,47,,
2017-11-03T02:13:22.327Z,0,,29.3,,47.1,,
2017-11-03T02:13:32.339Z,0,,29.3,29,47.2,,
2017-11-03T02:13:42.325Z,0,,29.3,30,47.3,,
2017-11-03T02:13:52.325Z,0,,29.3,,47.7,,
2017-11-03T02:14:02.331Z,0,,29.3,29,48.1,,
2017-11-03T02:14:12.326Z,0,,29.3,30,48.6,,
2017-11-03T02:14:22.328Z,0,1,29.3,0,48.7,0,
2017-11-03T02:14:32.326Z,0,,29.3,,45.5,,
2017-11-03T02:14:42.331Z,0,,29.3,,44.1,,
2017-11-03T02:14:52.326Z,0,,29.3,,43.5,,
2017-11-03T02:15:02.325Z,0,,29.3,,43.2,,
2017-11-03T02:15:12.326Z,0,,29.3,,43.3,,
2017-11-03T02:15:22.327Z,0,,29.3,,43.4,,
2017-11-03T02:15:32.326Z,0,,29.5,,43.5,,
2017-11-03T02:15:42.327Z,0,,29.3,,43.6,,
2017-11-03T02:15:52.326Z,0,,29.5,,43.7,,
2017-11-03T02:16:02.326Z,0,,29.5,,43.8,,
2017-11-03T02:16:12.333Z,0,,29.3,,,,
2017-11-03T02:16:22.379Z,0,,29.5,,43.6,,
2017-11-03T02:16:32.410Z,0,,29.5,,43.5,,
2017-11-03T02:16:42.327Z,0,,29.5,,43.3,,
2017-11-03T02:16:52.330Z,0,,29.5,,43.1,,
2017-11-03T02:17:02.326Z,0,,29.5,,42.9,,
2017-11-03T02:17:12.332Z,0,,29.5,,42.6,,
2017-11-03T02:17:22.508Z,0,,29.5,,42.3,,
2017-11-03T02:17:32.326Z,0,,29.5,,42.1,,
2017-11-03T02:17:42.326Z,0,,29.5,,41.9,,
2017-11-03T02:17:52.326Z,0,,29.5,,41.8,,
2017-11-03T02:18:02.327Z,0,,29.5,,41.7,,
2017-11-03T02:18:12.331Z,0,,29.5,,41.6,,
2017-11-03T02:18:22.331Z,0,,29.5,,41.5,,
2017-11-03T02:18:32.327Z,0,,29.5,,41.4,,
2017-11-03T02:18:42.327Z,0,,29.5,,41.3,,
2017-11-03T02:18:52.327Z,0,,29.5,,41.2,,
2017-11-03T02:19:02.327Z,0,,29.5,,41.1,,
2017-11-03T02:19:12.330Z,0,,29.5,,40.9,,
2017-11-03T02:19:22.327Z,0,,29.5,,40.8,,
2017-11-03T02:19:32.332Z,0,,29.5,,40.7,,
2017-11-03T02:19:42.333Z,0,,29.5,,40.6,,
2017-11-03T02:19:52.326Z,0,,29.5,,40.4,,
2017-11-03T02:20:02.327Z,0,,29.5,,40.3,,
2017-11-03T02:20:12.433Z,0,,29.5,,40.2,,
2017-11-03T02:20:22.328Z,0,,29.5,,40.1,,
2017-11-03T02:20:32.333Z,0,,29.5,,39.9,,
2017-11-03T02:20:42.327Z,0,,29.5,,39.8,,
2017-11-03T02:20:52.334Z,0,,29.5,,39.7,,
2017-11-03T02:21:02.327Z,0,,29.5,,39.6,,
2017-11-03T02:21:12.330Z,0,,29.5,,39.5,,
2017-11-03T02:21:22.327Z,0,,29.5,,39.4,,
2017-11-03T02:21:32.327Z,0,,29.5,,39.3,,
2017-11-03T02:21:42.327Z,0,,29.5,,39.2,,
2017-11-03T02:21:52.417Z,0,,29.5,,39.1,,
2017-11-03T02:22:02.332Z,0,1,29.5,45,39.2,0,
2017-11-03T02:22:12.328Z,0,,29.5,34,45,,
2017-11-03T02:22:22.328Z,0,,29.5,30,46.2,,
2017-11-03T02:22:32.328Z,0,,29.5,,46.5,,
2017-11-03T02:22:42.327Z,0,,29.5,,46.7,,
2017-11-03T02:22:52.327Z,0,,29.5,,46.8,,
2017-11-03T02:23:02.327Z,0,,29.5,,,,
2017-11-03T02:23:12.327Z,0,,29.5,29,,,
2017-11-03T02:23:22.327Z,0,,29.5,30,46.7,,
2017-11-03T02:23:32.329Z,0,,29.5,,,,
2017-11-03T02:23:42.329Z,0,,29.5,,46.8,,
2017-11-03T02:23:52.328Z,0,,29.5,,46.9,,
2017-11-03T02:24:02.327Z,0,,29.5,29,47,,
2017-11-03T02:24:12.331Z,0,,29.5,,47.3,,
2017-11-03T02:24:22.329Z,0,,29.5,30,47.6,,
2017-11-03T02:24:32.329Z,0,,29.5,29,48,,
2017-11-03T02:24:42.333Z,0,,29.5,,48.4,,
2017-11-03T02:24:52.328Z,0,,29.5,0,49,,
2017-11-03T02:25:02.328Z,0,1,29.5,,46.5,0,
2017-11-03T02:25:12.328Z,0,,29.5,,44.5,,
2017-11-03T02:25:22.328Z,0,,29.5,,43.6,,
2017-11-03T02:25:32.332Z,0,,29.5,,43.3,,
2017-11-03T02:25:42.330Z,0,,29.6,,,,
2017-11-03T02:25:52.332Z,0,,29.5,,43.4,,
2017-11-03T02:26:02.329Z,0,,29.6,,43.5,,
2017-11-03T02:26:12.344Z,0,,29.6,,43.6,,
2017-11-03T02:26:22.339Z,0,,29.6,,43.8,,
2017-11-03T02:26:32.333Z,0,,29.6,,,,
2017-11-03T02:26:42.328Z,0,,29.6,,43.9,,
2017-11-03T02:26:52.328Z,0,,29.6,,43.8,,
2017-11-03T02:27:02.328Z,0,,29.6,,43.6,,
2017-11-03T02:27:12.328Z,0,,29.6,,43.5,,
2017-11-03T02:27:22.330Z,0,,29.6,,43.3,,
2017-11-03T02:27:32.328Z,0,,29.6,,43.1,,
2017-11-03T02:27:42.336Z,0,,29.6,,42.8,,
2017-11-03T02:27:52.328Z,0,,29.6,,42.6,,
2017-11-03T02:28:02.344Z,0,,29.6,,42.3,,
2017-11-03T02:28:12.329Z,0,,29.6,,42.1,,
2017-11-03T02:28:22.347Z,0,,29.6,,41.9,,
2017-11-03T02:28:32.330Z,0,,29.6,,,,
2017-11-03T02:28:42.334Z,0,,29.6,,41.8,,
2017-11-03T02:28:52.337Z,0,,29.6,,41.7,,
2017-11-03T02:29:02.330Z,0,,29.6,,41.6,,
2017-11-03T02:29:12.328Z,0,,29.6,,41.5,,
2017-11-03T02:29:22.332Z,0,,29.6,,,,
2017-11-03T02:29:32.329Z,0,,29.6,,,,
2017-11-03T02:29:42.340Z,0,,29.6,,,,
2017-11-03T02:29:52.353Z,0,,29.6,,41.4,,
2017-11-03T02:30:02.328Z,0,,29.6,,,,
2017-11-03T02:30:12.335Z,0,,29.6,,,,
2017-11-03T02:30:22.332Z,0,,29.6,,41.3,,
2017-11-03T02:30:32.329Z,0,,29.6,,,,
2017-11-03T02:30:42.357Z,0,,29.6,,,,
2017-11-03T02:30:52.328Z,0,,29.6,,,,
2017-11-03T02:31:02.328Z,0,,29.6,,41.2,,
2017-11-03T02:31:12.329Z,0,,29.6,,,,
2017-11-03T02:31:22.334Z,0,,29.6,,41.1,,
2017-11-03T02:31:32.329Z,0,,29.6,,,,
2017-11-03T02:31:42.329Z,0,,29.6,,,,
2017-11-03T02:31:52.330Z,0,,29.6,,41,,
2017-11-03T02:32:02.330Z,0,,29.6,,,,
2017-11-03T02:32:12.329Z,0,,29.6,,40.9,,
2017-11-03T02:32:22.329Z,0,,29.6,,,,
2017-11-03T02:32:32.329Z,0,,29.6,,40.8,,
2017-11-03T02:32:42.329Z,0,,29.6,,,,
2017-11-03T02:32:52.329Z,0,,29.6,,,,
2017-11-03T02:33:02.329Z,0,,29.6,,40.7,,
2017-11-03T02:33:12.329Z,0,,29.6,,,,
2017-11-03T02:33:22.329Z,0,,29.6,,,,
2017-11-03T02:33:32.329Z,0,,29.6,,40.6,,
2017-11-03T02:33:42.330Z,0,,29.6,,,,
2017-11-03T02:33:52.331Z,0,,29.6,,,,
2017-11-03T02:34:02.329Z,0,,29.6,,40.5,,
2017-11-03T02:34:12.338Z,0,,29.6,,,,
2017-11-03T02:34:22.332Z,0,,29.6,,,,
2017-11-03T02:34:32.329Z,0,,29.6,,40.4,,
2017-11-03T02:34:42.334Z,0,,29.6,,,,
2017-11-03T02:34:52.329Z,0,,29.6,,,,
2017-11-03T02:35:02.329Z,0,,29.6,,,,
2017-11-03T02:35:12.329Z,0,,29.6,,40.3,,
2017-11-03T02:35:22.331Z,0,,29.6,,40.7,,
