Time,HwActive,ActPow,ChActive,PrimT,HwTSet,PrimTSet,HwTOutlet
2017-11-25T01:16:56.468Z,,,,53.4,0,,32
2017-11-25T01:17:06.246Z,,,,52.9,0,,32
2017-11-25T01:17:16.253Z,,,,52.7,0,,32
2017-11-25T01:17:26.246Z,,,,52.6,0,,32.1
2017-11-25T01:17:36.246Z,,,,,0,,32.1
2017-11-25T01:17:46.248Z,,,,52.7,0,,32.1
2017-11-25T01:17:56.431Z,,,,52.8,0,,32.1
2017-11-25T01:18:06.252Z,,,,,0,,32.1
2017-11-25T01:18:16.246Z,,,,52.9,0,,32.1
2017-11-25T01:18:26.249Z,,,,53,0,,32.1
2017-11-25T01:18:36.247Z,,,,53.1,0,,32.1
2017-11-25T01:18:46.249Z,,,,52.9,0,,32.1
2017-11-25T01:18:56.455Z,,,,52.4,0,,32.1
2017-11-25T01:19:06.250Z,,,,51.9,0,,32.2
2017-11-25T01:19:16.260Z,,,,51.4,0,,32.2
2017-11-25T01:19:26.246Z,,,,51,0,,32.2
2017-11-25T01:19:36.261Z,0,42,2,53.4,0,,32.2
2017-11-25T01:19:46.248Z,,30,,58.6,0,,32.2
2017-11-25T01:19:56.337Z,,,,59.5,0,,32.2
2017-11-25T01:20:06.250Z,,30,,60.1,0,,32.2
2017-11-25T01:20:16.362Z,,29,,60.6,0,,32.2
2017-11-25T01:20:26.246Z,0,0,2,59.6,0,,32.2
2017-11-25T01:20:36.262Z,,,,55.1,0,,32.2
2017-11-25T01:20:46.250Z,,,,53.3,0,,32.2
2017-11-25T01:20:56.337Z,,,,51.8,0,,32.2
2017-11-25T01:21:06.251Z,,,,50.7,0,,32.2
2017-11-25T01:21:16.250Z,,,,50.1,0,,32.2
2017-11-25T01:21:26.252Z,,,,49.6,0,,32.2
2017-11-25T01:21:36.247Z,,,,49.2,0,,32.3
2017-11-25T01:21:46.247Z,,,,49.1,0,,32.3
2017-11-25T01:21:56.337Z,,,,49.2,0,,32.3
2017-11-25T01:22:06.248Z,,,,49.6,0,,32.3
2017-11-25T01:22:16.247Z,,,,50.1,0,,32.3
2017-11-25T01:22:26.247Z,,,,50.5,0,,32.3
2017-11-25T01:22:36.248Z,,,,50.9,0,,32.3
2017-11-25T01:22:46.247Z,,,,51,0,,32.3
2017-11-25T01:22:56.337Z,,,,50.6,0,,32.3
2017-11-25T01:23:06.253Z,,,,50.1,0,,32.3
2017-11-25T01:23:16.251Z,,,,49.5,0,,32.3
2017-11-25T01:23:26.251Z,,,,48.9,0,,32.3
2017-11-25T01:23:36.252Z,,,,48.4,0,,32.3
2017-11-25T01:23:46.247Z,,,,47.9,0,,32.3
2017-11-25T01:23:56.337Z,,,,47.3,0,,32.3
2017-11-25T01:24:06.247Z,,,,46.9,0,,32.3
2017-11-25T01:24:16.247Z,,,,46.7,0,,32.3
2017-11-25T01:24:26.252Z,,,,46.5,0,,32.3
2017-11-25T01:24:36.248Z,0,41,2,49.3,0,,32.3
2017-11-25T01:24:46.251Z,,29,,55.1,0,,32.3
2017-11-25T01:24:56.337Z,,30,,56.2,0,,32.3
2017-11-25T01:25:06.250Z,,30,,57,0,,32.3
2017-11-25T01:25:16.249Z,,,,57.2,0,,32.3
2017-11-25T01:25:26.247Z,,,,57.6,0,,32.3
2017-11-25T01:25:36.252Z,,29,,57.8,0,,32.3
2017-11-25T01:25:46.247Z,,,,58,0,,32.3
2017-11-25T01:25:56.339Z,,,,57.8,0,,32.3
2017-11-25T01:26:06.252Z,,,,57.4,0,,32.3
2017-11-25T01:26:16.247Z,,30,,57.1,0,,32.3
2017-11-25T01:26:26.248Z,,,,,0,,32.3
2017-11-25T01:26:36.248Z,,29,,56.5,0,,32.3
2017-11-25T01:26:46.248Z,,30,,57.1,0,,32.3
2017-11-25T01:26:56.338Z,,29,,57.7,0,,32.3
2017-11-25T01:27:06.250Z,,29,,58.3,0,,32.3
2017-11-25T01:27:16.247Z,,,,58.8,0,,32.3
2017-11-25T01:27:26.252Z,,30,,59.4,0,,32.3
2017-11-25T01:27:36.254Z,,30,,60,0,,32.3
2017-11-25T01:27:46.248Z,,,,60.6,0,,32.4
2017-11-25T01:27:56.338Z,0,0,2,60.9,0,,32.3
2017-11-25T01:28:06.248Z,,,,56.5,0,,32.4
2017-11-25T01:28:16.248Z,,,,53.8,0,,32.4
2017-11-25T01:28:26.253Z,,,,52.7,0,,32.4
2017-11-25T01:28:36.248Z,,,,51.6,0,,32.4
2017-11-25T01:28:46.248Z,,,,51.1,0,,32.4
2017-11-25T01:28:56.338Z,,,,50.7,0,,32.4
2017-11-25T01:29:06.247Z,,,,50.5,0,,32.4
2017-11-25T01:29:16.250Z,,,,50.4,0,,32.4
2017-11-25T01:29:26.248Z,,,,50.5,0,,32.4
2017-11-25T01:29:36.260Z,0,42,2,53.2,0,,32.4
2017-11-25T01:29:46.265Z,,29,,59.3,0,,32.4
2017-11-25T01:29:56.339Z,,0,,61.2,0,,32.4
2017-11-25T01:30:06.254Z,0,,2,58.5,0,,32.4
2017-11-25T01:30:16.248Z,,,,55.3,0,,32.5
2017-11-25T01:30:26.248Z,0,0,2,53.3,0,57,32.4
2017-11-25T01:30:36.252Z,,,,51.9,0,,32.4
2017-11-25T01:30:46.249Z,,,,50.6,0,,32.5
2017-11-25T01:30:56.338Z,,,,49.7,0,,32.5
2017-11-25T01:31:06.248Z,,,,48.9,0,,32.5
2017-11-25T01:31:16.249Z,,,,48.4,0,,32.5
2017-11-25T01:31:26.249Z,,,,47.9,0,,32.5
2017-11-25T01:31:36.249Z,,,,47.7,0,,32.5
2017-11-25T01:31:46.248Z,,,,,0,,32.5
2017-11-25T01:31:56.338Z,,,,48.1,0,,32.5
2017-11-25T01:32:06.248Z,,,,48.6,0,,32.5
2017-11-25T01:32:16.441Z,,,,49.1,0,,32.5
2017-11-25T01:32:26.251Z,,,,49.3,0,,32.5
2017-11-25T01:32:36.602Z,,,,,0,,32.5
2017-11-25T01:32:46.248Z,,,,49,0,,32.5
2017-11-25T01:32:56.458Z,,,,48.6,0,,32.5
2017-11-25T01:33:06.252Z,,,,48.2,0,,32.5
2017-11-25T01:33:16.250Z,,,,47.7,0,,32.5
2017-11-25T01:33:26.249Z,,,,47.1,0,,32.5
2017-11-25T01:33:36.253Z,,,,46.6,0,,32.5
2017-11-25T01:33:46.249Z,,,,46.2,0,,32.5
2017-11-25T01:33:56.339Z,,,,45.9,0,,32.5
2017-11-25T01:34:06.251Z,,,,45.6,0,,32.5
2017-11-25T01:34:16.249Z,,,,45.5,0,,32.5
2017-11-25T01:34:26.249Z,,,,,0,,32.5
2017-11-25T01:34:36.267Z,0,,0,46.8,0,5,32.5
2017-11-25T01:34:46.249Z,0,45,2,47,0,57,32.5
2017-11-25T01:34:56.339Z,,33,,54.1,0,,32.5
2017-11-25T01:35:06.252Z,,29,,57.4,0,,32.5
2017-11-25T01:35:16.249Z,,30,,58.1,0,,32.5
2017-11-25T01:35:26.249Z,0,0,0,57.8,0,5,32.5
2017-11-25T01:35:36.263Z,0,45,2,53,0,57,32.4
2017-11-25T01:35:46.249Z,,34,,57.9,0,,32.5
2017-11-25T01:35:56.339Z,,30,,60.2,0,,32.4
2017-11-25T01:36:06.249Z,,,,59.8,0,,32.4
2017-11-25T01:36:16.249Z,0,0,0,58.1,0,5,32.4
2017-11-25T01:36:26.254Z,,,,52.7,0,,32.4
2017-11-25T01:36:36.249Z,,,,49.9,0,,32.4
2017-11-25T01:36:46.249Z,,,,48.1,0,,32.4
2017-11-25T01:36:56.340Z,,,,46.8,0,,32.4
2017-11-25T01:37:06.250Z,,,,45.9,0,,32.4
2017-11-25T01:37:16.249Z,,,,45.7,0,,32.4
2017-11-25T01:37:26.249Z,,,,46,0,,32.4
2017-11-25T01:37:36.250Z,,,,46.7,0,,32.4
2017-11-25T01:37:46.249Z,,,,47.3,0,,32.4
2017-11-25T01:37:56.341Z,,,,48,0,,32.4
2017-11-25T01:38:06.250Z,,,,48.6,0,,32.4
2017-11-25T01:38:16.254Z,,,,49.2,0,,32.4
2017-11-25T01:38:26.249Z,,,,49.7,0,,32.4
2017-11-25T01:38:36.251Z,,,,50.1,0,,32.4
2017-11-25T01:38:46.249Z,,,,49.9,0,,32.4
2017-11-25T01:38:56.346Z,,,,49.4,0,,32.4
2017-11-25T01:39:06.251Z,,,,48.7,0,,32.4
2017-11-25T01:39:16.250Z,,,,48.2,0,,32.4
2017-11-25T01:39:26.249Z,,,,48.1,0,,32.4
2017-11-25T01:39:36.251Z,,,,,0,,32.4
2017-11-25T01:39:46.352Z,,,,48,0,,32.4
2017-11-25T01:39:56.299Z,,,,,0,,32.4
2017-11-25T01:40:06.250Z,,,,47.9,0,,32.4
2017-11-25T01:40:16.249Z,,,,47.8,0,,32.4
2017-11-25T01:40:26.249Z,,,,,0,,32.3
2017-11-25T01:40:36.250Z,,,,47.7,0,,32.3
2017-11-25T01:40:46.250Z,,,,,0,,32.4
2017-11-25T01:40:56.340Z,,,,,0,,32.3
2017-11-25T01:41:06.250Z,,,,47.6,0,,32.3
2017-11-25T01:41:16.250Z,,,,,0,,32.3
2017-11-25T01:41:26.250Z,,,,,0,,32.3
2017-11-25T01:41:36.250Z,,,,47.4,0,,32.3
2017-11-25T01:41:46.250Z,,,,,0,,32.3
2017-11-25T01:41:56.350Z,,,,,0,,32.3
2017-11-25T01:42:06.250Z,,,,47.3,0,,32.3
2017-11-25T01:42:16.250Z,,,,,0,,32.3
2017-11-25T01:42:26.250Z,,,,,0,,32.3
2017-11-25T01:42:36.255Z,,,,47.2,0,,32.3
2017-11-25T01:42:46.255Z,,,,,0,,32.3
2017-11-25T01:42:56.344Z,,,,,0,,32.3
2017-11-25T01:43:06.249Z,,,,47.1,0,,32.2
2017-11-25T01:43:16.251Z,,,,,0,,32.2
2017-11-25T01:43:26.251Z,,,,,0,,32.2
2017-11-25T01:43:36.250Z,,,,47,0,,32.2
2017-11-25T01:43:46.255Z,,,,,0,,32.2
2017-11-25T01:43:56.340Z,,,,,0,,32.2
2017-11-25T01:44:06.254Z,,,,46.9,0,,32.2
2017-11-25T01:44:16.251Z,,,,,0,,32.2
2017-11-25T01:44:26.251Z,,,,,0,,32.2
2017-11-25T01:44:36.251Z,,,,46.8,0,,32.2
2017-11-25T01:44:46.250Z,,,,,0,,32.1
2017-11-25T01:44:56.352Z,,,,,0,,32.1
2017-11-25T01:45:06.250Z,,,,,0,,32.1
2017-11-25T01:45:16.251Z,,,,46.7,0,,32.1
2017-11-25T01:45:26.250Z,,,,,0,,32.1
2017-11-25T01:45:36.250Z,,,,,0,,32.1
2017-11-25T01:45:46.250Z,,,,,0,,32.1
2017-11-25T01:45:56.343Z,,,,,0,,32.1
2017-11-25T01:46:06.250Z,,,,,0,,32
2017-11-25T01:46:16.253Z,,,,,0,,32
2017-11-25T01:46:26.251Z,,,,46.6,0,,32
2017-11-25T01:46:36.529Z,,,,,0,,32
2017-11-25T01:46:46.251Z,,,,46.7,0,,32
2017-11-25T01:46:56.345Z,,,,46.6,0,,32
2017-11-25T01:47:06.256Z,,,,,0,,32
2017-11-25T01:47:16.257Z,,,,,0,,32
2017-11-25T01:47:26.255Z,,,,,0,,31.9
2017-11-25T01:47:46.251Z,,,,,0,,31.9
2017-11-25T01:47:56.344Z,,,,,0,,31.9
2017-11-25T01:48:06.255Z,,,,,0,,31.9
2017-11-25T01:48:16.251Z,,,,,0,,31.9
2017-11-25T01:48:26.251Z,,,,,0,,31.8
2017-11-25T01:48:36.255Z,,,,,0,,31.8
2017-11-25T01:48:46.251Z,,,,,0,,31.8
2017-11-25T01:48:56.343Z,,,,,0,,31.8
2017-11-25T01:49:06.251Z,,,,,0,,31.8
2017-11-25T01:49:16.251Z,,,,,0,,31.8
2017-11-25T01:49:26.252Z,,,,,0,,31.8
2017-11-25T01:49:36.252Z,,,,46.5,0,,31.6
2017-11-25T01:49:46.252Z,,,,,0,,31.6
2017-11-25T01:49:56.383Z,,,,,0,,31.6
2017-11-25T01:50:06.251Z,,,,,0,,31.6
2017-11-25T01:50:16.417Z,,,,,0,,31.6
2017-11-25T01:50:26.251Z,,,,,0,,31.6
2017-11-25T01:50:36.253Z,,,,,0,,31.5
2017-11-25T01:50:46.252Z,,,,,0,,31.5
2017-11-25T01:50:56.462Z,,,,46.4,0,,31.5
2017-11-25T01:51:06.257Z,,,,,0,,31.5
2017-11-25T01:51:16.253Z,0,45,2,46.9,0,57,31.5
2017-11-25T01:51:26.254Z,0,0,0,52,0,5,31.4
2017-11-25T01:51:36.270Z,0,45,2,48.3,0,57,31.4
2017-11-25T01:51:46.257Z,,32,,54.1,0,,31.4
2017-11-25T01:51:56.423Z,0,0,0,55.1,0,5,31.4
2017-11-25T01:52:06.253Z,,,,49.4,0,,31.4
2017-11-25T01:52:16.254Z,0,45,2,47.7,0,57,31.4
2017-11-25T01:52:26.255Z,,34,,53.7,0,,31.4
2017-11-25T01:52:36.255Z,,30,,56.7,0,,31.3
2017-11-25T01:52:46.256Z,,29,,56.6,0,,31.3
2017-11-25T01:52:56.432Z,,29,,57.2,0,,31.3
2017-11-25T01:53:06.252Z,,30,,57.8,0,,31.3
2017-11-25T01:53:16.252Z,,30,,58.1,0,,31.3
2017-11-25T01:53:26.256Z,,,,58.2,0,,31.3
2017-11-25T01:53:36.256Z,,29,,58.3,0,,31.3
2017-11-25T01:53:46.253Z,,30,,58.4,0,,31.3
2017-11-25T01:53:56.432Z,,29,,58.7,0,,31.3
2017-11-25T01:54:06.252Z,,,,59,0,,31.3
2017-11-25T01:54:16.253Z,,,,59.6,0,,31.2
2017-11-25T01:54:26.252Z,,30,,60,0,,31.2
2017-11-25T01:54:36.254Z,,29,,60.5,0,,31.3
2017-11-25T01:54:46.253Z,,30,,60.8,0,,31.3
2017-11-25T01:54:56.415Z,0,0,2,60.7,0,,31.2
2017-11-25T01:55:11.272Z,,,,56.3,0,,31.3
2017-11-25T01:55:16.254Z,,,,53.3,0,,31.3
2017-11-25T01:55:26.255Z,,,,51.8,0,,31.3
2017-11-25T01:55:36.253Z,,,,51.2,,,
2017-11-25T01:55:46.252Z,,,,50.9,0,,31.3
2017-11-25T01:55:56.452Z,,,,50.7,0,,31.3
2017-11-25T01:56:06.257Z,,,,,0,,31.3
2017-11-25T01:56:16.253Z,,,,50.9,0,,31.3
2017-11-25T01:56:26.254Z,,,,51,0,,31.3
2017-11-25T01:56:36.258Z,,,,51.2,0,,31.3
2017-11-25T01:56:46.256Z,,,,51.4,0,,31.3
2017-11-25T01:56:56.613Z,,,,51.5,0,,31.3
2017-11-25T01:57:06.255Z,,,,51.7,0,,31.3
2017-11-25T01:57:16.253Z,0,45,2,52.1,0,,31.3
2017-11-25T01:57:26.257Z,,33,,58.8,0,,31.3
2017-11-25T01:57:36.256Z,,0,,61.2,,,
2017-11-25T01:57:46.255Z,0,,2,57.3,0,,31.4
2017-11-25T01:57:56.443Z,,,,53.7,0,,31.4
2017-11-25T01:58:06.261Z,,,,51.6,0,,31.4
2017-11-25T01:58:16.254Z,,,,50.1,0,,31.4
2017-11-25T01:58:26.256Z,,,,49.1,0,,31.4
2017-11-25T01:58:36.256Z,,,,48.3,0,,31.4
2017-11-25T01:58:46.255Z,,,,47.8,0,,31.4
2017-11-25T01:58:56.433Z,,,,47.3,0,,31.4
2017-11-25T01:59:06.256Z,,,,47,0,,31.4
2017-11-25T01:59:16.258Z,,,,46.9,0,,31.4
2017-11-25T01:59:26.255Z,,,,46.8,0,,31.4
2017-11-25T01:59:36.258Z,,,,46.9,0,,31.4
2017-11-25T01:59:46.258Z,,,,47.3,0,,31.4
2017-11-25T01:59:56.343Z,,,,47.9,0,,31.5
2017-11-25T02:00:06.254Z,,,,48.2,0,,31.4
2017-11-25T02:00:16.257Z,,,,,0,60,31.4
2017-11-25T02:00:26.255Z,,,,48,0,,31.4
2017-11-25T02:00:36.253Z,,,,47.6,,,
2017-11-25T02:00:46.253Z,,,,46.9,0,,31.5
2017-11-25T02:00:56.501Z,,,,46.4,0,,31.4
2017-11-25T02:01:06.254Z,,,,45.9,0,,31.4
2017-11-25T02:01:16.258Z,,,,45.4,0,,31.4
2017-11-25T02:01:26.258Z,,,,45,0,,31.4
2017-11-25T02:01:36.258Z,,,,44.7,,,
2017-11-25T02:01:46.332Z,,,,44.4,0,,31.4
2017-11-25T02:01:56.343Z,,,,44.2,0,,31.4
2017-11-25T02:02:06.253Z,,,,44.1,0,,31.4
2017-11-25T02:02:16.256Z,0,45,2,44.2,0,,31.4
2017-11-25T02:02:26.255Z,,34,,51,0,,31.4
2017-11-25T02:02:36.257Z,,29,,54.3,0,,31.4
2017-11-25T02:02:46.254Z,,30,,55.4,0,,31.4
2017-11-25T02:02:56.463Z,,29,,56.4,0,,31.4
2017-11-25T02:03:06.254Z,,,,56.9,0,,31.4
2017-11-25T02:03:16.258Z,,30,,57.1,0,,31.4
2017-11-25T02:03:26.254Z,,,,57.4,0,,31.4
2017-11-25T02:03:36.254Z,,,,,0,,31.4
2017-11-25T02:03:46.255Z,,29,,57.7,0,,31.4
2017-11-25T02:03:56.344Z,,30,,57.6,0,,31.4
2017-11-25T02:04:06.253Z,,,,,0,,31.4
2017-11-25T02:04:16.253Z,,,,57.4,0,,31.4
2017-11-25T02:04:26.254Z,,31,,57.6,0,,31.4
2017-11-25T02:04:36.253Z,,,,57.9,0,,31.4
2017-11-25T02:04:46.259Z,,32,,58.4,0,,31.4
2017-11-25T02:04:56.474Z,,,,59.3,0,,31.4
2017-11-25T02:05:06.254Z,,,,60.2,0,,31.4
2017-11-25T02:05:16.254Z,,30,,60.9,0,,31.4
2017-11-25T02:05:26.254Z,,30,,61.4,0,,31.4
2017-11-25T02:05:36.254Z,,29,,61.9,0,,31.4
2017-11-25T02:05:46.254Z,,30,,62.2,0,,31.4
2017-11-25T02:05:56.344Z,,29,,62.6,0,,31.5
2017-11-25T02:06:06.253Z,,,,62.9,0,,31.5
2017-11-25T02:06:16.254Z,,30,,63.2,0,,31.5
2017-11-25T02:06:26.549Z,,,,63.4,0,,31.5
2017-11-25T02:06:36.253Z,,,,,0,,31.5
2017-11-25T02:06:46.258Z,,29,,63.9,0,,31.5
2017-11-25T02:06:56.434Z,0,0,2,63.6,0,,31.5
2017-11-25T02:07:06.257Z,,,,59,0,,31.5
2017-11-25T02:07:16.255Z,,,,56.5,0,,31.5
2017-11-25T02:07:26.254Z,,,,55.1,0,,31.6
2017-11-25T02:07:36.260Z,,,,54.3,,,
2017-11-25T02:07:46.261Z,,,,53.9,0,,31.6
2017-11-25T02:07:56.345Z,0,37,2,58.9,0,,31.6
2017-11-25T02:08:06.256Z,,29,,63.4,0,,31.6
2017-11-25T02:08:16.255Z,0,0,2,63.8,0,,31.6
2017-11-25T02:08:26.255Z,,,,59.6,0,,31.8
2017-11-25T02:08:36.254Z,,,,57.9,,,
2017-11-25T02:08:46.261Z,,,,56.8,0,,31.8
2017-11-25T02:08:56.344Z,,,,56.3,0,,31.8
2017-11-25T02:09:06.255Z,,,,56,0,,31.8
2017-11-25T02:09:16.254Z,,,,55.6,0,,31.8
2017-11-25T02:09:26.254Z,,,,55.2,0,,31.9
2017-11-25T02:09:36.256Z,,,,54.5,,61,
2017-11-25T02:09:46.254Z,,,,53.7,0,60,31.9
2017-11-25T02:09:56.344Z,,,,53.1,0,,31.9
2017-11-25T02:10:06.254Z,,,,52.8,0,,31.9
2017-11-25T02:10:16.257Z,,,,,0,,31.9
2017-11-25T02:10:26.254Z,,,,53.1,0,,31.9
2017-11-25T02:10:36.255Z,,,,53.3,0,,32
2017-11-25T02:10:46.255Z,,,,53.4,0,,32
2017-11-25T02:10:56.345Z,,,,53.3,0,,32
2017-11-25T02:11:06.254Z,,,,53.1,0,,32
2017-11-25T02:11:16.254Z,,,,52.9,0,,32
2017-11-25T02:11:26.255Z,,,,52.6,0,61,32
2017-11-25T02:11:36.254Z,,,,52.2,,60,
2017-11-25T02:11:46.255Z,,,,51.9,0,,32
2017-11-25T02:11:56.345Z,,,,51.6,0,,32
2017-11-25T02:12:06.254Z,,,,51.2,0,,32
2017-11-25T02:12:16.254Z,,,,50.9,0,,32
2017-11-25T02:12:26.255Z,,,,50.4,0,,32
2017-11-25T02:12:36.255Z,,,,,0,,32.1
2017-11-25T02:12:46.255Z,,,,50,0,,32.1
2017-11-25T02:12:56.345Z,0,37,2,55.1,0,,32.1
2017-11-25T02:13:06.256Z,,30,,59.3,0,,32.1
2017-11-25T02:13:16.255Z,,,,60.4,,,
2017-11-25T02:13:26.255Z,,,,61.3,0,,32.1
2017-11-25T02:13:36.255Z,,29,,61.9,0,,32.1
2017-11-25T02:13:46.257Z,,30,,62.2,,,
2017-11-25T02:13:56.345Z,,,,62.4,0,,32.1
2017-11-25T02:14:06.255Z,,,,62.5,0,,32.1
2017-11-25T02:14:16.255Z,,29,,,0,,32.1
2017-11-25T02:14:26.258Z,,30,,,0,,32.1
2017-11-25T02:14:36.255Z,,,,,0,,32.1
2017-11-25T02:14:46.255Z,,29,,62.2,0,,32.1
2017-11-25T02:15:06.255Z,,30,,,0,,32.1
2017-11-25T02:15:16.255Z,,29,,62.5,0,,32.1
2017-11-25T02:15:26.255Z,,30,,63.1,0,,32.1
2017-11-25T02:15:36.255Z,,29,,63.8,,,
2017-11-25T02:15:46.267Z,0,0,2,62.8,0,,32.2
2017-11-25T02:15:56.345Z,,,,58.4,,,
2017-11-25T02:16:06.255Z,,,,56.5,0,,32.2
2017-11-25T02:16:16.255Z,,,,55.4,0,,32.2
2017-11-25T02:16:26.258Z,,,,54.9,,,
2017-11-25T02:16:36.255Z,,,,54.7,0,,32.2
2017-11-25T02:16:46.255Z,,,,54.6,0,,32.2
2017-11-25T02:16:56.345Z,,,,54.5,,,
2017-11-25T02:17:06.258Z,,,,54.6,0,,32.3
2017-11-25T02:17:16.255Z,,,,,0,,32.3
2017-11-25T02:17:26.257Z,,,,,0,,32.3
2017-11-25T02:17:36.255Z,,,,54.7,0,,32.3
2017-11-25T02:17:46.256Z,,,,,0,,32.3
2017-11-25T02:17:56.346Z,,,,54.8,0,,32.3
2017-11-25T02:18:06.255Z,,,,54.7,0,,32.3
2017-11-25T02:18:16.256Z,,,,,0,,32.4
2017-11-25T02:18:26.256Z,,,,53.7,0,,32.4
2017-11-25T02:18:36.257Z,0,37,2,58.2,,,
2017-11-25T02:18:46.262Z,,30,,62,0,,32.4
2017-11-25T02:18:56.346Z,,29,,62.6,0,,32.4
2017-11-25T02:19:06.256Z,,30,,63.1,0,,32.4
2017-11-25T02:19:16.260Z,,30,,63.3,0,,32.4
2017-11-25T02:19:26.263Z,,29,,63.4,0,,32.4
2017-11-25T02:19:36.256Z,,,,,0,,32.4
2017-11-25T02:19:46.256Z,,,,63.5,0,,32.4
2017-11-25T02:19:56.460Z,,30,,,0,,32.4
2017-11-25T02:20:06.256Z,,29,,,0,,32.4
2017-11-25T02:20:16.256Z,,,,,0,,32.4
2017-11-25T02:20:26.260Z,,30,,63.6,,,
2017-11-25T02:20:36.257Z,,,,,0,,32.5
2017-11-25T02:20:46.257Z,,,,63.8,0,,32.5
2017-11-25T02:20:56.346Z,0,0,2,64,0,,32.5
2017-11-25T02:21:06.257Z,,,,59.7,,,
2017-11-25T02:21:16.258Z,,,,57,0,,32.5
2017-11-25T02:21:26.257Z,,,,55.7,0,,32.5
2017-11-25T02:21:36.257Z,,,,,0,,32.6
2017-11-25T02:21:46.257Z,,,,54.7,,,
2017-11-25T02:21:56.349Z,,,,,0,,32.6
2017-11-25T02:22:06.260Z,,,,,0,,32.6
2017-11-25T02:22:16.257Z,,,,54.8,,,
2017-11-25T02:22:26.262Z,,,,54.9,0,,32.6
2017-11-25T02:22:36.259Z,,,,,0,,32.6
2017-11-25T02:22:46.261Z,,,,55,0,,32.6
2017-11-25T02:22:56.347Z,,,,55.1,0,,32.6
2017-11-25T02:23:06.257Z,,,,55.2,0,,32.6
2017-11-25T02:23:16.259Z,,,,55.1,0,,32.7
2017-11-25T02:23:26.264Z,,,,54.9,0,,32.7
2017-11-25T02:23:36.257Z,,,,,0,,32.7
2017-11-25T02:23:46.269Z,0,44,2,53.7,,,
2017-11-25T02:23:56.351Z,,34,,59.6,0,,32.7
2017-11-25T02:24:06.264Z,,30,,62.1,0,,32.7
2017-11-25T02:24:16.258Z,,,,,0,,32.7
2017-11-25T02:24:26.258Z,,29,,63.3,,,
2017-11-25T02:24:36.258Z,,,,,0,,32.7
2017-11-25T02:24:46.258Z,,30,,63.9,0,,32.7
2017-11-25T02:24:56.408Z,0,0,2,63.1,,,
2017-11-25T02:25:06.260Z,,,,58,0,,32.7
2017-11-25T02:25:16.258Z,,,,55.4,0,,32.7
2017-11-25T02:25:26.260Z,,,,53.8,0,,32.8
2017-11-25T02:25:36.264Z,,,,52.8,0,,32.8
2017-11-25T02:25:46.264Z,,,,52,0,,32.8
2017-11-25T02:25:56.470Z,,,,51.5,0,,32.8
2017-11-25T02:26:06.260Z,,,,51.3,0,,32.8
2017-11-25T02:26:26.264Z,,,,51.7,0,,32.8
2017-11-25T02:26:36.259Z,,,,52.2,0,,32.8
2017-11-25T02:26:46.264Z,,,,52.8,0,,32.8
2017-11-25T02:26:56.355Z,,,,53.4,0,,32.8
2017-11-25T02:27:06.262Z,,,,,0,,32.8
2017-11-25T02:27:16.261Z,,,,54.3,,,
2017-11-25T02:27:26.259Z,,,,,0,,32.8
2017-11-25T02:27:36.260Z,,,,54.4,,,
2017-11-25T02:27:46.259Z,,,,53.9,0,,32.8
2017-11-25T02:27:56.349Z,,,,52.8,,,
2017-11-25T02:28:06.259Z,,,,52,0,,32.8
2017-11-25T02:28:16.260Z,,,,51.4,,,
2017-11-25T02:28:26.260Z,,,,50.7,0,,32.8
2017-11-25T02:28:36.263Z,,,,,0,,32.8
2017-11-25T02:28:46.271Z,0,44,2,50.1,,,
2017-11-25T02:28:56.354Z,,34,,56.7,0,,32.8
2017-11-25T02:29:06.266Z,,29,,60,0,,32.8
2017-11-25T02:29:16.261Z,,30,,61.5,0,,32.8
2017-11-25T02:29:26.261Z,,29,,62.7,0,,32.8
2017-11-25T02:29:36.260Z,,,,63.5,0,,32.8
2017-11-25T02:29:46.265Z,0,0,2,64,0,,32.8
2017-11-25T02:29:56.357Z,,,,59.1,0,,32.8
2017-11-25T02:30:06.260Z,,,,56.1,0,,32.9
2017-11-25T02:30:16.443Z,,,,54.3,0,,32.8
2017-11-25T02:30:26.260Z,0,0,2,53,0,60,32.9
2017-11-25T02:30:36.260Z,,,,51.9,0,,32.9
2017-11-25T02:30:46.261Z,,,,51.2,0,,32.9
2017-11-25T02:30:56.352Z,,,,50.4,0,,32.9
2017-11-25T02:31:06.260Z,,,,49.9,0,,32.8
2017-11-25T02:31:16.260Z,,,,49.7,,,
2017-11-25T02:31:26.261Z,,,,,0,,32.8
2017-11-25T02:31:36.262Z,,,,50.2,,,
2017-11-25T02:31:46.263Z,,,,50.9,0,,32.8
2017-11-25T02:31:56.355Z,,,,51.5,0,,32.9
2017-11-25T02:32:06.262Z,,,,52.1,0,,32.8
2017-11-25T02:32:16.261Z,,,,,0,,32.8
2017-11-25T02:32:26.263Z,,,,53.1,,,
2017-11-25T02:32:36.261Z,,,,,0,,32.8
2017-11-25T02:32:46.264Z,,,,52.9,0,,32.8
2017-11-25T02:32:56.352Z,,,,52.7,0,,32.8
2017-11-25T02:33:06.261Z,,,,51.6,,,
2017-11-25T02:33:16.261Z,,,,,0,,32.8
2017-11-25T02:33:26.267Z,,,,50.3,,,
2017-11-25T02:33:36.263Z,,,,49.9,0,,32.8
2017-11-25T02:33:46.274Z,0,44,2,49.4,0,,32.8
2017-11-25T02:33:56.352Z,,36,,55.2,0,,32.8
