Time,ChActive,HwTSet,HwActive,HwTOutlet,PrimTSet,PrimT,ActPow
2017-12-15T06:09:28.896Z,,54,,40.4,,60.2,37
2017-12-15T06:09:38.715Z,,54,,40.3,,61.4,29
2017-12-15T06:09:48.716Z,,54,,40.2,,61.3,30
2017-12-15T06:09:58.715Z,,54,,40.2,,61.2,
2017-12-15T06:10:08.717Z,,54,,40.1,,61.1,
2017-12-15T06:10:18.718Z,,54,,40,,60.9,29
2017-12-15T06:10:28.715Z,,54,,40,,60.8,
2017-12-15T06:10:38.716Z,,54,,39.9,,60.9,30
2017-12-15T06:10:48.716Z,,54,,39.8,,,29
2017-12-15T06:10:58.716Z,,54,,39.8,,61.1,
2017-12-15T06:11:08.806Z,,54,,39.7,,61.2,30
2017-12-15T06:11:18.821Z,,54,,39.6,,61.4,
2017-12-15T06:11:28.717Z,,54,,39.6,,61.5,
2017-12-15T06:11:38.714Z,,54,,39.5,,61.6,
2017-12-15T06:11:48.717Z,,54,,39.5,,62,29
2017-12-15T06:11:58.725Z,,54,,39.4,,62.2,30
2017-12-15T06:12:08.717Z,,54,,39.4,,62.6,
2017-12-15T06:12:18.752Z,,54,,39.3,,62.8,
2017-12-15T06:12:28.716Z,,54,,39.2,,62.9,29
2017-12-15T06:12:38.716Z,,54,,39.2,,63.1,30
2017-12-15T06:12:48.741Z,,54,,39.1,,63.2,29
2017-12-15T06:12:58.716Z,,54,,39.1,,,
2017-12-15T06:13:08.717Z,,54,,38.9,,63.3,
2017-12-15T06:13:18.715Z,,54,,38.9,,63.4,30
2017-12-15T06:13:28.716Z,,54,,38.8,,63.6,29
2017-12-15T06:13:38.853Z,,54,,38.7,,63.8,30
2017-12-15T06:13:48.756Z,,54,,38.7,,63.9,29
2017-12-15T06:13:58.742Z,,54,,38.6,,64,30
2017-12-15T06:14:08.716Z,,54,,38.6,,64.2,
2017-12-15T06:14:18.716Z,,54,,38.5,,64.4,
2017-12-15T06:14:28.717Z,,54,,38.5,,64.5,29
2017-12-15T06:14:38.715Z,,54,,38.5,,64.7,30
2017-12-15T06:14:48.720Z,,54,,38.4,,64.8,29
2017-12-15T06:14:58.725Z,,54,,38.4,,64.9,
2017-12-15T06:15:08.737Z,,54,,38.3,,65.1,30
2017-12-15T06:15:18.718Z,,54,,38.3,,65.2,29
2017-12-15T06:15:28.721Z,,54,,38.2,,65.3,30
2017-12-15T06:15:38.729Z,,54,,38.2,,65.4,
2017-12-15T06:15:48.755Z,,54,,38.1,,65.5,
2017-12-15T06:15:58.752Z,,54,,38.1,,65.6,
2017-12-15T06:16:08.724Z,,54,,38.1,,65.8,
2017-12-15T06:16:18.726Z,1,54,0,38,,65.9,0
2017-12-15T06:16:28.827Z,,54,,38,,62.7,
2017-12-15T06:16:38.848Z,,54,,37.9,,60.9,
2017-12-15T06:16:48.725Z,,54,,37.9,,60.4,
2017-12-15T06:16:58.742Z,,54,,37.9,,60.1,
2017-12-15T06:17:08.719Z,,54,,37.8,,60,
2017-12-15T06:17:18.826Z,,54,,37.8,,,
2017-12-15T06:17:28.725Z,,54,,37.7,,59.9,
2017-12-15T06:17:38.727Z,,54,,37.7,,,
2017-12-15T06:17:48.716Z,,54,,37.7,,59.7,
2017-12-15T06:17:58.719Z,,54,,37.6,,59.6,
2017-12-15T06:18:08.718Z,,54,,37.6,,59.4,
2017-12-15T06:18:18.716Z,,54,,37.6,,58.9,
2017-12-15T06:18:28.717Z,,54,,37.5,,58.7,
2017-12-15T06:18:38.717Z,,54,,37.5,,58.5,
2017-12-15T06:18:48.781Z,,54,,37.4,,58.2,
2017-12-15T06:18:58.718Z,,54,,37.4,,57.9,
2017-12-15T06:19:08.716Z,,54,,37.4,,57.4,
2017-12-15T06:19:18.735Z,,54,,37.3,,57.1,
2017-12-15T06:19:28.717Z,,54,,37.3,,56.9,
2017-12-15T06:19:38.716Z,,54,,37.3,,56.6,
2017-12-15T06:19:48.717Z,,54,,37.2,,56.4,
2017-12-15T06:19:58.733Z,,54,,37.2,,56.2,
2017-12-15T06:20:08.733Z,,54,,37.2,,55.9,
2017-12-15T06:20:18.755Z,1,54,0,37.1,,58.1,42
2017-12-15T06:20:28.733Z,,54,,37.1,,61.3,30
2017-12-15T06:20:38.726Z,,54,,37.1,,61.4,29
2017-12-15T06:20:48.737Z,,54,,36.9,,61.3,30
2017-12-15T06:20:58.738Z,,54,,36.9,,61.2,
2017-12-15T06:21:08.752Z,,54,,36.9,,61.1,
2017-12-15T06:21:18.785Z,,54,,36.8,,61.1,30
2017-12-15T06:21:28.753Z,,54,,36.8,,,29
2017-12-15T06:21:38.723Z,,54,,36.8,,,
2017-12-15T06:21:48.720Z,,54,,36.7,,,
2017-12-15T06:21:58.864Z,,54,,36.7,,61.2,30
2017-12-15T06:22:08.755Z,,54,,36.7,,61.4,
2017-12-15T06:22:18.742Z,,54,,36.6,,61.6,
2017-12-15T06:22:28.718Z,,54,,36.6,,61.8,29
2017-12-15T06:22:38.717Z,,54,,36.6,,62,
2017-12-15T06:22:48.730Z,,54,,36.5,,62.4,
2017-12-15T06:22:58.731Z,,54,,36.5,,62.7,30
2017-12-15T06:23:08.718Z,,54,,36.5,,62.9,29
2017-12-15T06:23:18.734Z,,54,,36.4,,63.1,
2017-12-15T06:23:28.739Z,,54,,36.4,,63.3,30
2017-12-15T06:23:38.726Z,,54,,36.4,,63.4,29
2017-12-15T06:23:48.717Z,,54,,36.3,,63.5,
2017-12-15T06:23:58.753Z,,54,,36.3,,63.6,30
2017-12-15T06:24:08.720Z,,54,,36.3,,63.8,29
2017-12-15T06:24:27.430Z,,54,,36.3,,63.9,30
2017-12-15T06:24:28.718Z,,54,,36.2,,64,
2017-12-15T06:24:38.719Z,,54,,36.2,,64.1,
2017-12-15T06:24:48.728Z,,54,,36.2,,64.4,
2017-12-15T06:24:58.779Z,,54,,36.1,,64.5,
2017-12-15T06:25:08.717Z,,54,,36.1,,64.6,29
2017-12-15T06:25:18.718Z,,54,,36.1,,64.8,
2017-12-15T06:25:28.737Z,,54,,36.1,,64.9,
2017-12-15T06:25:38.718Z,,54,,36.1,,65.1,29
2017-12-15T06:25:48.728Z,,54,,36,,65.3,
2017-12-15T06:25:58.718Z,,54,,36,,65.4,30
2017-12-15T06:26:08.720Z,,54,,36,,65.5,29
2017-12-15T06:26:18.718Z,,54,,36,,65.6,30
2017-12-15T06:26:28.717Z,,54,,36,,65.8,
2017-12-15T06:26:38.718Z,,54,,36,,66,29
2017-12-15T06:26:48.719Z,1,54,0,35.9,,62.7,0
2017-12-15T06:26:58.726Z,,54,,35.9,,60.9,
2017-12-15T06:27:08.718Z,,54,,35.9,,60.4,
2017-12-15T06:27:18.721Z,,54,,35.9,,60.1,
2017-12-15T06:27:28.745Z,,54,,35.9,,60,
2017-12-15T06:27:38.724Z,,54,,35.8,,,
2017-12-15T06:27:48.718Z,,54,,35.8,,59.9,
2017-12-15T06:27:58.718Z,,54,,35.8,,,
2017-12-15T06:28:08.725Z,,54,,35.8,,59.8,
2017-12-15T06:28:18.724Z,,54,,35.8,,59.6,
2017-12-15T06:28:28.719Z,,54,,35.7,,59.4,
2017-12-15T06:28:38.718Z,,54,,35.7,,59,
2017-12-15T06:28:48.724Z,,54,,35.7,,58.8,
2017-12-15T06:28:58.719Z,,54,,35.7,,58.6,
2017-12-15T06:29:08.725Z,,54,,35.7,,58.3,
2017-12-15T06:29:18.756Z,,54,,35.6,,57.9,
2017-12-15T06:29:28.803Z,,54,,35.6,,57.7,
2017-12-15T06:29:38.770Z,,54,,35.6,,57.2,
2017-12-15T06:29:48.761Z,,54,,35.6,,56.9,
2017-12-15T06:29:58.718Z,,54,,35.6,,56.8,
2017-12-15T06:30:08.783Z,,54,,35.5,,56.5,
2017-12-15T06:30:18.719Z,,54,,35.5,,56.3,
2017-12-15T06:30:28.733Z,,54,,35.5,,56.1,
2017-12-15T06:30:38.738Z,1,54,0,35.4,,55.9,
2017-12-15T06:30:48.774Z,,54,,35.4,,60.2,37
2017-12-15T06:30:58.752Z,,54,,35.4,,61.5,30
2017-12-15T06:31:08.761Z,,54,,35.4,,61.4,
2017-12-15T06:31:18.751Z,,54,,35.3,,61.3,
2017-12-15T06:31:28.753Z,,54,,35.4,,61.2,29
2017-12-15T06:31:38.817Z,,54,,35.3,,61.1,
2017-12-15T06:31:48.769Z,,54,,35.3,,,30
2017-12-15T06:31:58.760Z,,54,,35.3,,,
2017-12-15T06:32:08.756Z,,54,,35.3,,61.2,
2017-12-15T06:32:18.724Z,,54,,35.3,,,29
2017-12-15T06:32:28.719Z,,54,,35.3,,61.4,
2017-12-15T06:32:38.719Z,,54,,35.4,,61.6,30
2017-12-15T06:32:48.718Z,,54,,35.4,,61.8,
2017-12-15T06:32:58.733Z,,54,,35.4,,62,30
2017-12-15T06:33:08.724Z,,54,,35.5,,62.2,
2017-12-15T06:33:18.719Z,,54,,35.5,,62.6,
2017-12-15T06:33:28.719Z,,54,,35.6,,62.9,29
2017-12-15T06:33:38.719Z,,54,,35.7,,63.3,30
2017-12-15T06:33:48.722Z,,54,,35.7,,63.5,29
2017-12-15T06:33:58.721Z,,54,,35.7,,63.6,
2017-12-15T06:34:08.759Z,,54,,35.8,,63.8,30
2017-12-15T06:34:18.719Z,,54,,35.9,,63.9,29
2017-12-15T06:34:28.731Z,,54,,35.9,,64,29
2017-12-15T06:34:38.719Z,,54,,36,,64.1,
2017-12-15T06:34:48.722Z,,54,,36,,64.2,
2017-12-15T06:34:58.743Z,,54,,36,,64.5,30
2017-12-15T06:35:08.736Z,,54,,36,,64.6,
2017-12-15T06:35:18.720Z,,54,,36.1,,64.7,29
2017-12-15T06:35:28.903Z,,54,,36.1,,64.9,
2017-12-15T06:35:38.719Z,,54,,36.1,,65.1,30
2017-12-15T06:35:48.719Z,,54,,36.1,,65.2,
2017-12-15T06:35:58.726Z,,54,,36.1,,65.4,29
2017-12-15T06:36:08.719Z,,54,,36.1,,65.5,
2017-12-15T06:36:18.719Z,,54,,36,,65.6,
2017-12-15T06:36:28.722Z,,54,,36,,65.9,30
2017-12-15T06:36:38.720Z,1,54,0,36,,64.9,0
2017-12-15T06:36:48.751Z,,54,,36,,61.8,
2017-12-15T06:36:58.721Z,,54,,36,,60.7,
2017-12-15T06:37:08.722Z,,54,,35.9,,60.1,
2017-12-15T06:37:18.720Z,,54,,36,,59.9,
2017-12-15T06:37:28.722Z,,54,,36,,59.8,
2017-12-15T06:37:38.719Z,,54,,35.9,,,
2017-12-15T06:37:48.721Z,,54,,35.9,,,
2017-12-15T06:37:58.720Z,,54,,35.9,,59.7,
2017-12-15T06:38:08.720Z,,54,,35.9,,59.6,
2017-12-15T06:38:18.719Z,,54,,35.8,,59.5,
2017-12-15T06:38:28.721Z,,54,,35.8,,59.1,
2017-12-15T06:38:38.720Z,,54,,35.8,,58.9,
2017-12-15T06:38:48.720Z,,54,,35.8,,58.6,
2017-12-15T06:38:58.719Z,,54,,35.8,,58.4,
2017-12-15T06:39:08.720Z,,54,,35.7,,58.1,
2017-12-15T06:39:18.722Z,,54,,35.7,,57.8,
2017-12-15T06:39:28.719Z,,54,,35.7,,57.4,
2017-12-15T06:39:38.721Z,,54,,35.7,,57.1,
2017-12-15T06:39:48.720Z,,54,,35.6,,56.8,
2017-12-15T06:39:58.720Z,,54,,35.6,,56.6,
2017-12-15T06:40:08.720Z,,54,,35.6,,56.4,
2017-12-15T06:40:18.721Z,,54,,35.6,,56.1,
2017-12-15T06:40:28.719Z,,54,,35.5,,55.9,
2017-12-15T06:40:38.721Z,1,54,0,35.5,,60.1,38
2017-12-15T06:40:48.722Z,,54,,35.5,,61.6,29
2017-12-15T06:40:58.721Z,,54,,35.5,,,
2017-12-15T06:41:08.720Z,,54,,35.5,,,
2017-12-15T06:41:18.722Z,,54,,35.5,,61.5,30
2017-12-15T06:41:28.720Z,,54,,35.4,,61.4,
2017-12-15T06:41:38.720Z,,54,,35.4,,61.3,
2017-12-15T06:41:48.720Z,,54,,35.4,,,
2017-12-15T06:41:58.720Z,,54,,35.3,,61.4,29
2017-12-15T06:42:08.724Z,,54,,35.3,,,30
2017-12-15T06:42:18.722Z,,54,,35.3,,61.5,
2017-12-15T06:42:28.721Z,,54,,35.3,,61.8,29
2017-12-15T06:42:38.721Z,,54,,35.3,,62,30
2017-12-15T06:42:48.720Z,,54,,35.3,,62.2,
2017-12-15T06:42:58.764Z,,54,,35.2,,62.5,
2017-12-15T06:43:08.746Z,,54,,35.2,,62.7,
2017-12-15T06:43:18.743Z,,54,,35.2,,63.1,
2017-12-15T06:43:28.739Z,,54,,35.1,,63.3,29
2017-12-15T06:43:40.029Z,,54,,35.1,,63.5,
2017-12-15T06:43:48.725Z,,54,,35.1,,63.6,
2017-12-15T06:43:58.720Z,,54,,35.1,,63.9,
2017-12-15T06:44:08.727Z,,54,,35.1,,64,30
2017-12-15T06:44:18.722Z,,54,,35.1,,64.1,
2017-12-15T06:44:28.721Z,,54,,34.9,,64.2,29
2017-12-15T06:44:38.731Z,,54,,34.9,,64.4,
2017-12-15T06:44:48.729Z,,54,,34.9,,64.5,
2017-12-15T06:44:58.734Z,,54,,34.9,,64.6,30
2017-12-15T06:45:08.721Z,,54,,34.9,,64.7,
2017-12-15T06:45:18.898Z,,54,,34.9,,64.9,29
2017-12-15T06:45:28.726Z,,54,,34.8,,65.1,30
2017-12-15T06:45:38.721Z,,54,,34.8,,65.3,
2017-12-15T06:45:48.722Z,,54,,34.8,,65.4,29
2017-12-15T06:45:58.729Z,,54,,34.8,,65.6,30
2017-12-15T06:46:08.721Z,,54,,34.8,,65.8,29
2017-12-15T06:46:18.737Z,,54,,34.8,,65.9,30
2017-12-15T06:46:28.754Z,1,54,0,34.8,,63.8,0
2017-12-15T06:46:38.736Z,,54,,34.8,,61.5,
2017-12-15T06:46:48.722Z,,54,,34.8,,60.4,
2017-12-15T06:46:58.753Z,,54,,34.7,,59.9,
2017-12-15T06:47:08.739Z,,54,,34.7,,59.8,
2017-12-15T06:47:18.725Z,,54,,34.7,,59.7,
2017-12-15T06:47:28.751Z,,54,,34.7,,59.8,
2017-12-15T06:47:38.721Z,,54,,34.7,,59.7,
2017-12-15T06:47:48.721Z,,54,,34.7,,,
2017-12-15T06:47:58.721Z,,54,,34.7,,59.6,
2017-12-15T06:48:08.721Z,,54,,34.7,,59.5,
2017-12-15T06:48:18.721Z,,54,,34.7,,59.1,
2017-12-15T06:48:28.721Z,,54,,34.7,,58.8,
2017-12-15T06:48:38.721Z,,54,,34.6,,58.6,
2017-12-15T06:48:48.722Z,,54,,34.6,,58.3,
2017-12-15T06:48:58.722Z,,54,,34.6,,58,
2017-12-15T06:49:08.793Z,,54,,34.6,,57.7,
2017-12-15T06:49:18.742Z,,54,,34.6,,57.3,
2017-12-15T06:49:28.724Z,,54,,34.6,,57,
2017-12-15T06:49:38.723Z,,54,,34.6,,56.8,
2017-12-15T06:49:48.723Z,,54,,34.5,,56.5,
2017-12-15T06:49:58.722Z,,54,,34.5,,56.3,
2017-12-15T06:50:08.722Z,,54,,34.5,,56.1,
2017-12-15T06:50:18.722Z,1,54,0,34.5,,55.9,
2017-12-15T06:50:28.724Z,,54,,34.5,,60,39
2017-12-15T06:50:38.723Z,,54,,34.5,,61.8,30
2017-12-15T06:50:48.722Z,,54,,34.5,,,
2017-12-15T06:50:58.722Z,,54,,34.5,,,
2017-12-15T06:51:08.729Z,,54,,34.5,,61.6,29
2017-12-15T06:51:18.722Z,,54,,34.4,,61.5,
2017-12-15T06:51:28.721Z,,54,,34.4,,61.4,
2017-12-15T06:51:38.721Z,,54,,34.4,,61.3,
2017-12-15T06:51:48.722Z,,54,,34.4,,,30
2017-12-15T06:51:58.813Z,,54,,34.4,,,
2017-12-15T06:52:08.865Z,,54,,34.3,,61.5,
2017-12-15T06:52:18.875Z,,54,,34.3,,61.6,29
2017-12-15T06:52:28.847Z,,54,,34.3,,61.9,
2017-12-15T06:52:38.869Z,,54,,34.3,,62.1,30
2017-12-15T06:52:48.722Z,,54,,34.3,,62.4,
2017-12-15T06:52:58.738Z,,54,,34.3,,62.6,29
2017-12-15T06:53:08.763Z,,54,,34.3,,62.9,30
2017-12-15T06:53:18.723Z,,54,,34.3,,63.2,29
2017-12-15T06:53:28.722Z,,54,,34.2,,63.4,
2017-12-15T06:53:38.723Z,,54,,34.2,,63.5,30
2017-12-15T06:53:48.752Z,,54,,34.2,,63.6,29
2017-12-15T06:53:58.799Z,,54,,34.2,,63.8,30
2017-12-15T06:54:08.747Z,,54,,34.2,,63.9,
2017-12-15T06:54:18.723Z,,54,,34.2,,64,29
2017-12-15T06:54:28.725Z,,54,,34.2,,64.1,
2017-12-15T06:54:38.725Z,,54,,34.2,,64.2,30
2017-12-15T06:54:48.724Z,,54,,34.2,,64.4,
2017-12-15T06:54:58.753Z,,54,,34.2,,64.5,29
2017-12-15T06:55:08.722Z,,54,,34.2,,64.6,
2017-12-15T06:55:18.722Z,,54,,34.2,,64.7,30
2017-12-15T06:55:28.738Z,,54,,34.1,,64.9,
2017-12-15T06:55:38.722Z,,54,,34.1,,65.1,30
2017-12-15T06:55:48.910Z,,54,,34.1,,65.2,29
2017-12-15T06:55:58.722Z,,54,,34.1,,65.3,30
2017-12-15T06:56:08.723Z,,54,,34.1,,65.4,29
2017-12-15T06:56:18.722Z,,54,,34.1,,65.5,
2017-12-15T06:56:28.776Z,,54,,34.1,,65.6,
2017-12-15T06:56:38.723Z,,54,,34.1,,65.8,30
2017-12-15T06:56:48.723Z,,54,,34.1,,65.9,
2017-12-15T06:56:58.724Z,1,54,0,34.1,,65.9,0
2017-12-15T06:57:08.723Z,,54,,34.1,,61.9,
2017-12-15T06:57:18.739Z,,54,,34.1,,60.7,
2017-12-15T06:57:28.723Z,,54,,34.1,,59.9,
2017-12-15T06:57:38.723Z,,54,,34.1,,59.6,
2017-12-15T06:57:48.722Z,,54,,34.1,,59.5,
2017-12-15T06:57:58.735Z,,54,,34,,,
2017-12-15T06:58:08.722Z,,54,,34.1,,,
2017-12-15T06:58:18.723Z,,54,,34.1,,,
2017-12-15T06:58:28.723Z,,54,,34.1,,59.4,
2017-12-15T06:58:38.741Z,,54,,34.1,,59.3,
2017-12-15T06:58:48.722Z,,54,,34.1,,58.9,
2017-12-15T06:58:58.723Z,,54,,34.1,,58.6,
2017-12-15T06:59:08.723Z,,54,,34,,58.3,
2017-12-15T06:59:18.723Z,,54,,34,,57.9,
2017-12-15T06:59:28.722Z,,54,,34,,57.7,
2017-12-15T06:59:38.725Z,,54,,34,,57.2,
2017-12-15T06:59:48.723Z,,54,,34,,56.9,
2017-12-15T06:59:58.734Z,,54,,34,,56.6,
2017-12-15T07:00:08.741Z,,54,,34,,56.2,
2017-12-15T07:00:18.736Z,,54,,34,,55.9,
2017-12-15T07:00:28.724Z,1,54,0,34,,59,40
2017-12-15T07:00:38.726Z,,54,,34,,61.5,29
2017-12-15T07:00:48.728Z,,54,,34,,61.8,
2017-12-15T07:00:58.739Z,,54,,34,,,30
2017-12-15T07:01:08.916Z,,54,,34,,61.6,
2017-12-15T07:01:18.725Z,,54,,34,,61.5,
2017-12-15T07:01:28.723Z,,54,,34,,61.3,
2017-12-15T07:01:38.824Z,,54,,34,,61.2,29
2017-12-15T07:01:48.747Z,1,54,0,34,62,61.2,30
2017-12-15T07:01:58.725Z,,54,,34,,,29
2017-12-15T07:02:08.746Z,,54,,33.9,,61.3,30
2017-12-15T07:02:18.730Z,,54,,33.9,,61.5,
2017-12-15T07:02:28.724Z,,54,,33.9,,61.8,29
2017-12-15T07:02:38.728Z,,54,,33.9,,62,30
2017-12-15T07:02:48.728Z,,54,,33.9,,62.2,
2017-12-15T07:02:58.723Z,,54,,33.9,,62.6,29
2017-12-15T07:03:08.723Z,,54,,33.9,,62.9,30
2017-12-15T07:03:18.723Z,,54,,33.9,,63.3,30
2017-12-15T07:03:28.723Z,,54,,33.9,,63.5,29
2017-12-15T07:03:38.724Z,,54,,33.9,,63.8,
2017-12-15T07:03:48.725Z,,54,,33.9,,63.9,
2017-12-15T07:03:58.723Z,,54,,33.9,,64,30
2017-12-15T07:04:08.723Z,,54,,33.9,,64.1,
2017-12-15T07:04:18.724Z,,54,,33.9,,64.4,
2017-12-15T07:04:28.724Z,,54,,33.9,,,29
2017-12-15T07:04:38.723Z,,54,,33.8,,64.5,
2017-12-15T07:04:48.724Z,,54,,33.9,,64.7,30
2017-12-15T07:04:58.728Z,,54,,33.8,,64.8,
2017-12-15T07:05:08.726Z,,54,,33.8,,64.9,29
2017-12-15T07:05:18.737Z,,54,,33.9,,65.2,
2017-12-15T07:05:28.723Z,,54,,33.8,,65.3,30
2017-12-15T07:05:38.741Z,,54,,33.8,,65.5,29
2017-12-15T07:05:48.725Z,,54,,33.8,,65.6,
2017-12-15T07:05:58.724Z,,54,,33.8,,65.8,30
2017-12-15T07:06:08.726Z,1,54,0,33.8,,65.9,0
2017-12-15T07:06:18.760Z,,54,,33.8,,61.9,
2017-12-15T07:06:28.724Z,,54,,33.8,,60.6,
2017-12-15T07:06:38.725Z,,54,,33.8,,59.8,
2017-12-15T07:06:48.856Z,,54,,33.8,,59.5,
2017-12-15T07:06:58.724Z,,54,,33.8,,59.4,
2017-12-15T07:07:08.724Z,,54,,33.8,,,
2017-12-15T07:07:18.743Z,,54,,33.8,,,
2017-12-15T07:07:28.726Z,,54,,33.8,,59.5,
2017-12-15T07:07:38.725Z,,54,,33.8,,,
2017-12-15T07:07:48.768Z,,54,,33.8,,59.4,
2017-12-15T07:07:58.724Z,,54,,33.8,,59.3,
2017-12-15T07:08:08.724Z,,54,,33.8,,58.9,
2017-12-15T07:08:18.891Z,,54,,33.8,,58.6,
2017-12-15T07:08:28.724Z,,54,,33.8,,58.4,
2017-12-15T07:08:38.838Z,,54,,33.8,,58.1,
2017-12-15T07:08:48.762Z,,54,,33.8,,57.8,
2017-12-15T07:08:58.725Z,,54,,33.8,,57.4,
2017-12-15T07:09:08.725Z,,54,,33.8,,57.1,
2017-12-15T07:09:18.735Z,,54,,33.8,,56.8,
2017-12-15T07:09:28.758Z,,54,,33.8,,56.5,
2017-12-15T07:09:38.738Z,,54,,33.8,,56.3,
2017-12-15T07:09:48.876Z,,54,,33.8,,56.1,
2017-12-15T07:09:58.741Z,1,54,0,33.7,,55.9,
2017-12-15T07:10:08.729Z,,54,,33.7,,60.4,37
2017-12-15T07:10:18.734Z,,54,,33.7,,62.2,30
2017-12-15T07:10:28.724Z,,54,,33.8,,,29
2017-12-15T07:10:38.725Z,,54,,33.7,,,30
2017-12-15T07:10:48.736Z,,54,,33.7,,62.1,29
2017-12-15T07:10:58.724Z,,54,,33.7,,,
2017-12-15T07:11:08.726Z,,54,,33.7,,61.9,
2017-12-15T07:11:18.725Z,,54,,33.7,,61.8,30
2017-12-15T07:11:28.726Z,,54,,33.7,,,
2017-12-15T07:11:39.138Z,,54,,33.7,,,
2017-12-15T07:11:48.738Z,,54,,33.7,,,29
2017-12-15T07:11:58.726Z,,54,,33.7,,62,
2017-12-15T07:12:08.725Z,,54,,33.6,,62.2,
2017-12-15T07:12:18.725Z,,54,,33.6,,62.5,
2017-12-15T07:12:28.725Z,,54,,33.6,,62.7,
2017-12-15T07:12:38.726Z,,54,,33.6,,63.1,
2017-12-15T07:12:48.728Z,,54,,33.6,,63.3,30
2017-12-15T07:12:58.750Z,,54,,33.6,,63.6,29
2017-12-15T07:13:08.725Z,,54,,33.6,,64,30
2017-12-15T07:13:18.725Z,,54,,33.6,,64.1,
2017-12-15T07:13:28.726Z,,54,,33.6,,64.4,
2017-12-15T07:13:38.725Z,,54,,33.6,,64.5,29
2017-12-15T07:13:48.725Z,,54,,33.6,,,
2017-12-15T07:13:58.725Z,,54,,33.6,,64.6,
2017-12-15T07:14:08.726Z,,54,,33.6,,64.7,
2017-12-15T07:14:18.725Z,,54,,33.6,,64.8,
2017-12-15T07:14:28.725Z,,54,,33.6,,64.9,
2017-12-15T07:14:38.725Z,,54,,33.6,,65.1,30
2017-12-15T07:14:48.726Z,,54,,33.6,,65.3,29
2017-12-15T07:14:58.726Z,,54,,33.7,,65.4,
2017-12-15T07:15:08.729Z,,54,,33.7,,65.5,
2017-12-15T07:15:18.726Z,,54,,33.7,,65.8,
2017-12-15T07:15:28.760Z,1,54,0,33.7,,65.9,0
2017-12-15T07:15:38.726Z,,54,,33.7,,62.4,
2017-12-15T07:15:48.725Z,,54,,33.6,,60.6,
2017-12-15T07:15:58.740Z,,54,,33.6,,59.8,
2017-12-15T07:16:08.725Z,,54,,33.6,,59.5,
2017-12-15T07:16:18.727Z,,54,,33.7,,59.4,
2017-12-15T07:16:28.743Z,,54,,33.7,,59.3,
2017-12-15T07:16:38.981Z,,54,,33.7,,,
2017-12-15T07:16:48.726Z,,54,,33.7,,59.4,
2017-12-15T07:16:58.728Z,,54,,33.8,,,
2017-12-15T07:17:08.727Z,,54,,33.8,,,
2017-12-15T07:17:18.746Z,,54,,33.8,,59.3,
2017-12-15T07:17:28.967Z,,54,,33.8,,58.9,
2017-12-15T07:17:38.744Z,,54,,33.9,,58.6,
2017-12-15T07:17:48.726Z,,54,,33.9,,58.3,
2017-12-15T07:17:58.726Z,,54,,33.9,,58.1,
2017-12-15T07:18:08.726Z,,54,,33.9,,57.8,
2017-12-15T07:18:18.793Z,,54,,33.9,,57.4,
2017-12-15T07:18:28.726Z,,54,,33.9,,57,
2017-12-15T07:18:38.725Z,,54,,33.9,,56.8,
2017-12-15T07:18:48.727Z,,54,,33.9,,56.5,
2017-12-15T07:18:58.822Z,,54,,33.9,,56.3,
2017-12-15T07:19:08.730Z,,54,,33.9,,56.1,
2017-12-15T07:19:18.758Z,1,54,0,33.9,,56,44
2017-12-15T07:19:28.729Z,,54,,33.9,,61.3,35
2017-12-15T07:19:38.774Z,,54,,33.9,,62.2,30
2017-12-15T07:19:48.728Z,,54,,33.9,,62.4,
2017-12-15T07:19:58.746Z,,54,,34,,,
2017-12-15T07:20:08.726Z,,54,,34,,62.2,
2017-12-15T07:20:18.728Z,,54,,34,,62.1,
2017-12-15T07:20:28.726Z,,54,,34,,62,29
2017-12-15T07:20:38.728Z,,54,,34,,61.9,
2017-12-15T07:20:48.732Z,,54,,34,,61.8,30
2017-12-15T07:20:58.726Z,,54,,34,,,
2017-12-15T07:21:08.726Z,,54,,34,,61.9,29
2017-12-15T07:21:18.728Z,,54,,34,,62.1,
2017-12-15T07:21:28.728Z,,54,,34,,62.4,30
2017-12-15T07:21:38.728Z,,54,,34,,62.6,
2017-12-15T07:21:48.726Z,,54,,34,,62.8,
2017-12-15T07:21:58.726Z,,54,,34,,63.1,29
2017-12-15T07:22:08.726Z,,54,,34,,63.4,
2017-12-15T07:22:18.726Z,,54,,34,,63.8,
2017-12-15T07:22:28.727Z,,54,,34,,64.1,30
2017-12-15T07:22:38.727Z,,54,,34,,64.2,29
2017-12-15T07:22:48.753Z,,54,,34,,64.5,
2017-12-15T07:22:58.741Z,,54,,34,,,30
2017-12-15T07:23:08.728Z,,54,,34,,64.6,29
2017-12-15T07:23:18.727Z,,54,,34,,64.7,30
2017-12-15T07:23:28.727Z,,54,,34,,64.8,
2017-12-15T07:23:38.727Z,,54,,34,,64.9,
2017-12-15T07:23:48.729Z,,54,,34,,65.1,30
2017-12-15T07:23:58.737Z,,54,,34,,65.2,29
2017-12-15T07:24:08.727Z,,54,,34,,65.3,30
2017-12-15T07:24:18.727Z,,54,,34,,65.5,29
2017-12-15T07:24:28.726Z,,54,,34,,65.6,
2017-12-15T07:24:38.730Z,,54,,34,,65.9,
2017-12-15T07:24:48.728Z,1,54,0,34,,63.8,0
2017-12-15T07:24:58.727Z,,54,,34,,61.3,
