Time,HwTSet,PrimTSet,ChActive,HwActive,HwTOutlet,ActPow,PrimT
2017-11-18T04:56:27.674Z,0,,,,32.1,,51.6
2017-11-18T04:56:37.674Z,0,,,,32.1,,51.7
2017-11-18T04:56:47.674Z,0,,,,32.1,,51.9
2017-11-18T04:56:57.674Z,0,,,,32.1,,
2017-11-18T04:57:07.674Z,0,,,,32.1,,
2017-11-18T04:57:17.674Z,0,,,,32.1,,
2017-11-18T04:57:27.676Z,0,,,,32.1,,51.8
2017-11-18T04:57:37.675Z,0,,,,32.1,,51.5
2017-11-18T04:57:47.674Z,0,,,,32.2,,51.1
2017-11-18T04:57:57.674Z,0,,,,32.1,,50.5
2017-11-18T04:58:07.674Z,0,,,,32.2,,49.8
2017-11-18T04:58:17.674Z,0,,,,32.2,,49.5
2017-11-18T04:58:27.674Z,0,,,,32.2,,49.1
2017-11-18T04:58:37.675Z,0,,1,0,32.2,45,49.3
2017-11-18T04:58:47.675Z,0,,,,32.2,32,55.5
2017-11-18T04:58:57.674Z,0,,,,32.2,29,57
2017-11-18T04:59:07.675Z,0,,,,32.2,30,57.4
2017-11-18T04:59:17.674Z,0,,,,32.2,,57.7
2017-11-18T04:59:27.674Z,0,,,,32.2,29,57.8
2017-11-18T04:59:37.674Z,0,,,,32.2,30,
2017-11-18T04:59:47.674Z,0,,,,32.2,29,57.7
2017-11-18T04:59:57.674Z,0,,,,32.2,,57.6
2017-11-18T05:00:07.674Z,0,,,,32.2,30,
2017-11-18T05:00:17.675Z,0,,,,32.2,29,57.4
2017-11-18T05:00:27.678Z,0,,,,32.2,,
2017-11-18T05:00:37.675Z,0,,,,32.2,30,
2017-11-18T05:00:47.674Z,0,,,,32.2,,57.7
2017-11-18T05:00:57.675Z,0,,,,32.2,29,58
2017-11-18T05:01:07.675Z,0,,,,32.2,30,58.4
2017-11-18T05:01:17.674Z,0,,,,32.2,,58.7
2017-11-18T05:01:27.675Z,0,,,,32.3,,58.9
2017-11-18T05:01:37.675Z,0,,1,0,32.3,0,57.9
2017-11-18T05:01:47.674Z,0,,,,32.3,,53.7
2017-11-18T05:01:57.674Z,0,,,,32.3,,51.9
2017-11-18T05:02:07.675Z,0,,,,32.3,,51
2017-11-18T05:02:17.675Z,0,,,,32.3,,50.4
2017-11-18T05:02:27.675Z,0,,,,32.3,,50.1
2017-11-18T05:02:37.675Z,0,,,,32.3,,50
2017-11-18T05:02:47.675Z,0,,,,32.3,,49.9
2017-11-18T05:02:57.675Z,0,,,,32.3,,49.7
2017-11-18T05:03:07.681Z,0,,,,32.3,,49.5
2017-11-18T05:03:17.675Z,0,,,,32.3,,49.3
2017-11-18T05:03:27.676Z,0,,,,32.3,,49.1
2017-11-18T05:03:37.676Z,0,,1,0,32.3,44,48.8
2017-11-18T05:03:47.676Z,0,,,,32.3,35,54.5
2017-11-18T05:03:57.680Z,0,,,,32.3,30,55.7
2017-11-18T05:04:07.695Z,0,,,,32.3,,
2017-11-18T05:04:17.676Z,0,,,,32.3,29,55.5
2017-11-18T05:04:27.736Z,0,,,,32.4,30,55.4
2017-11-18T05:04:37.772Z,0,,,,32.4,,55.3
2017-11-18T05:04:47.779Z,0,,,,32.4,29,55.2
2017-11-18T05:04:57.770Z,0,,,,32.4,,
2017-11-18T05:05:07.676Z,0,,,,32.4,,55.3
2017-11-18T05:05:17.675Z,0,,,,32.4,,55.4
2017-11-18T05:05:27.675Z,0,5,0,0,32.4,0,53.1
2017-11-18T05:05:37.676Z,0,55,1,0,32.4,44,51.4
2017-11-18T05:05:47.676Z,0,,,,32.4,31,57.4
2017-11-18T05:05:57.675Z,0,,,,32.4,29,57.3
2017-11-18T05:06:07.676Z,0,,,,32.4,30,57.6
2017-11-18T05:06:17.676Z,0,5,0,0,32.4,0,54.7
2017-11-18T05:06:27.676Z,0,,,,32.4,,51.7
2017-11-18T05:06:37.680Z,0,,,,32.4,,49.9
2017-11-18T05:06:47.676Z,0,,,,32.4,,49.3
2017-11-18T05:06:57.676Z,0,,,,32.4,,48.9
2017-11-18T05:07:07.676Z,0,,,,32.4,,48.8
2017-11-18T05:07:17.676Z,0,,,,32.4,,
2017-11-18T05:07:27.675Z,0,,,,32.4,,48.7
2017-11-18T05:07:37.676Z,0,,,,32.4,,48.6
2017-11-18T05:07:47.676Z,0,,,,32.4,,
2017-11-18T05:07:57.676Z,0,,,,32.4,,
2017-11-18T05:08:07.676Z,0,,,,32.4,,48.5
2017-11-18T05:08:17.677Z,0,,,,32.4,,48.4
2017-11-18T05:08:27.676Z,0,,,,32.4,,48.1
2017-11-18T05:08:37.676Z,0,,,,32.4,,47.6
2017-11-18T05:08:47.676Z,0,,,,32.4,,47.1
2017-11-18T05:08:57.676Z,0,,,,32.4,,46.8
2017-11-18T05:09:07.676Z,0,,,,32.4,,46.6
2017-11-18T05:09:17.676Z,0,,,,32.4,,46.5
2017-11-18T05:09:27.676Z,0,,,,32.4,,46.4
2017-11-18T05:09:37.676Z,0,,,,32.4,,
2017-11-18T05:09:47.676Z,0,,,,32.4,,
2017-11-18T05:09:57.676Z,0,,,,32.4,,46.3
2017-11-18T05:10:07.681Z,0,,,,32.4,,
2017-11-18T05:10:17.676Z,0,,,,32.4,,
2017-11-18T05:10:27.676Z,0,,,,32.4,,46.2
2017-11-18T05:10:37.676Z,0,,,,32.4,,
2017-11-18T05:10:47.676Z,0,,,,32.4,,
2017-11-18T05:10:57.679Z,0,,,,32.4,,
2017-11-18T05:11:07.679Z,0,,,,32.4,,
2017-11-18T05:11:17.676Z,0,,,,32.4,,46.1
2017-11-18T05:11:27.676Z,0,,,,32.3,,
2017-11-18T05:11:37.676Z,0,,,,32.4,,
2017-11-18T05:11:47.676Z,0,,,,32.4,,
2017-11-18T05:11:57.684Z,0,,,,32.3,,
2017-11-18T05:12:07.677Z,0,,,,32.3,,
2017-11-18T05:12:17.677Z,0,,,,32.3,,
2017-11-18T05:12:27.676Z,0,,,,32.3,,
2017-11-18T05:12:37.677Z,0,,,,32.3,,
2017-11-18T05:12:47.676Z,0,,,,32.3,,
2017-11-18T05:12:57.677Z,0,,,,32.3,,
2017-11-18T05:13:07.676Z,0,,,,32.3,,
2017-11-18T05:13:17.679Z,0,,,,32.2,,
2017-11-18T05:13:27.677Z,0,,,,32.2,,
2017-11-18T05:13:37.676Z,0,,,,32.2,,
2017-11-18T05:13:47.677Z,0,,,,32.2,,
2017-11-18T05:13:57.677Z,0,,,,32.2,,
2017-11-18T05:14:07.677Z,0,,,,32.2,,
2017-11-18T05:14:17.677Z,0,,,,32.2,,
2017-11-18T05:14:27.677Z,0,,,,32.2,,
2017-11-18T05:14:37.677Z,0,,,,32.2,,
2017-11-18T05:14:47.677Z,0,,,,32.2,,
2017-11-18T05:14:57.677Z,0,,,,32.1,,
2017-11-18T05:15:07.677Z,0,,,,32.1,,
2017-11-18T05:15:17.677Z,0,,,,32.1,,
2017-11-18T05:15:27.677Z,0,,,,32.1,,
2017-11-18T05:15:37.677Z,0,,,,32.1,,
2017-11-18T05:15:47.677Z,0,,,,32.1,,
2017-11-18T05:15:57.677Z,0,,,,32,,
2017-11-18T05:16:07.679Z,0,,,,32,,
2017-11-18T05:16:17.677Z,0,,,,32,,46
2017-11-18T05:16:27.677Z,0,,,,32,,
2017-11-18T05:16:37.677Z,0,,,,32,,
2017-11-18T05:16:47.677Z,0,,,,32,,
2017-11-18T05:16:57.677Z,0,,,,32,,
2017-11-18T05:17:07.680Z,0,,,,31.9,,
2017-11-18T05:17:17.677Z,0,,,,31.9,,
2017-11-18T05:17:27.677Z,0,,,,31.9,,
2017-11-18T05:17:37.678Z,0,,,,31.9,,46
2017-11-18T05:17:47.677Z,0,,,,31.9,,45.9
2017-11-18T05:17:57.677Z,0,,,,31.8,,
2017-11-18T05:18:07.677Z,0,,,,31.8,,
2017-11-18T05:18:17.678Z,0,,,,31.8,,
2017-11-18T05:18:27.678Z,0,,,,31.8,,
2017-11-18T05:18:37.678Z,0,,,,31.8,,
2017-11-18T05:18:47.678Z,0,,,,31.8,,45.8
2017-11-18T05:18:57.682Z,0,,,,31.6,,
2017-11-18T05:19:07.678Z,0,,,,31.6,,
2017-11-18T05:19:17.680Z,0,,,,31.6,,
2017-11-18T05:19:27.678Z,0,,,,31.6,,
2017-11-18T05:19:37.677Z,0,5,0,0,31.6,0,45.8
2017-11-18T05:19:47.677Z,0,,,,31.5,,
2017-11-18T05:19:57.678Z,0,,,,31.5,,45.7
2017-11-18T05:20:07.677Z,0,,,,31.5,,
2017-11-18T05:20:17.681Z,0,,,,31.5,,
2017-11-18T05:20:27.678Z,0,,,,31.5,,
2017-11-18T05:20:37.678Z,0,,,,31.5,,
2017-11-18T05:20:47.678Z,0,,,,31.4,,45.6
2017-11-18T05:20:57.680Z,0,,,,31.4,,
2017-11-18T05:21:07.682Z,0,,,,31.4,,
2017-11-18T05:21:17.678Z,0,,,,31.4,,
2017-11-18T05:21:27.678Z,0,,,,31.4,,
2017-11-18T05:21:37.679Z,0,,,,31.4,,
2017-11-18T05:21:47.678Z,0,55,1,0,31.3,45,46.2
2017-11-18T05:21:57.691Z,0,,,,31.3,31,53.6
2017-11-18T05:22:07.678Z,,,,,,30,53.4
2017-11-18T05:22:17.690Z,0,5,0,0,31.3,0,50.5
2017-11-18T05:22:27.679Z,0,55,1,0,31.3,44,47.4
2017-11-18T05:22:37.678Z,0,,,,31.2,30,53.4
2017-11-18T05:22:47.680Z,0,,,,31.2,30,52.3
2017-11-18T05:22:57.678Z,0,,,,31.2,29,51.8
2017-11-18T05:23:07.679Z,,,,,,29,50.9
2017-11-18T05:23:17.678Z,0,,,,31.2,30,51.2
2017-11-18T05:23:27.679Z,0,,,,31.2,29,51.5
2017-11-18T05:23:47.680Z,0,,,,31.2,30,51.7
2017-11-18T05:23:57.678Z,0,,,,31.2,,52.1
2017-11-18T05:24:07.679Z,0,,,,31,,52.6
2017-11-18T05:24:17.679Z,0,,,,31,,53.2
2017-11-18T05:24:27.679Z,0,,,,31,31,53.4
2017-11-18T05:24:37.683Z,0,,,,31,30,53.8
2017-11-18T05:24:47.680Z,0,,,,31,31,54.3
2017-11-18T05:24:57.679Z,0,,,,31,30,54.5
2017-11-18T05:25:07.679Z,0,,,,31,,54.7
2017-11-18T05:25:17.678Z,0,,,,31,31,55.1
2017-11-18T05:25:27.682Z,0,,,,31,30,55.3
2017-11-18T05:25:37.679Z,0,,,,31,29,55.2
2017-11-18T05:25:47.680Z,0,,,,31,30,55.3
2017-11-18T05:25:57.679Z,0,,,,31,,
2017-11-18T05:26:07.679Z,0,,,,31,,55.5
2017-11-18T05:26:17.679Z,0,,,,31,29,55.9
2017-11-18T05:26:27.679Z,0,,,,31,30,56.1
2017-11-18T05:26:37.679Z,0,,,,31,,56.4
2017-11-18T05:26:47.679Z,0,,,,31,,
2017-11-18T05:26:57.914Z,0,,,,31,,56.6
2017-11-18T05:27:07.679Z,0,,,,31,29,56.8
2017-11-18T05:27:17.679Z,0,,,,31,29,57
2017-11-18T05:27:27.682Z,0,,,,31,30,57.1
2017-11-18T05:27:37.683Z,0,,,,31,29,57.3
2017-11-18T05:27:47.679Z,0,,,,31,30,57.6
2017-11-18T05:27:57.679Z,0,,,,31,,57.7
2017-11-18T05:28:07.684Z,0,,,,31,,
2017-11-18T05:28:17.680Z,0,,,,31,,58
2017-11-18T05:28:27.679Z,0,,,,31,29,58.2
2017-11-18T05:28:37.679Z,0,,,,31.2,,58.5
2017-11-18T05:28:47.680Z,0,,,,31.2,,
2017-11-18T05:28:57.679Z,0,,,,31.2,,58.7
2017-11-18T05:29:07.679Z,0,,,,31.2,,58.9
2017-11-18T05:29:17.681Z,0,,1,0,31.2,0,58.2
2017-11-18T05:29:27.680Z,0,,,,31.2,,54.3
2017-11-18T05:29:37.683Z,0,,,,31.2,,52.6
2017-11-18T05:29:47.679Z,0,,,,31.2,,51.7
2017-11-18T05:29:57.679Z,0,,,,31.2,,51.3
2017-11-18T05:30:07.684Z,0,,,,31.2,,
2017-11-18T05:30:17.680Z,0,52,,,31.2,,51.2
2017-11-18T05:30:27.685Z,0,,,,31.3,,
2017-11-18T05:30:37.679Z,0,,,,31.3,,
2017-11-18T05:30:47.679Z,0,,,,31.3,,51.1
2017-11-18T05:30:57.684Z,0,,,,31.3,,51
2017-11-18T05:31:07.684Z,,,,,,,50.7
2017-11-18T05:31:17.679Z,0,,,,31.3,,50.5
2017-11-18T05:31:27.730Z,0,,,,31.3,,50.1
2017-11-18T05:31:37.685Z,0,,,,31.3,,49.6
2017-11-18T05:31:47.679Z,0,,,,31.3,,49.1
2017-11-18T05:31:57.683Z,0,,,,31.3,,48.7
2017-11-18T05:32:07.679Z,0,,,,31.3,,48.3
2017-11-18T05:32:17.680Z,,,,,,,48
2017-11-18T05:32:27.680Z,0,,,,31.3,,47.8
2017-11-18T05:32:37.680Z,0,,,,31.3,,47.6
2017-11-18T05:32:47.680Z,0,,,,31.4,,47.3
2017-11-18T05:32:57.680Z,0,,,,31.3,,47.2
2017-11-18T05:33:07.681Z,0,,,,31.4,,
2017-11-18T05:33:17.680Z,0,,,,31.4,,46.8
2017-11-18T05:33:27.682Z,0,,,,31.4,,46.6
2017-11-18T05:33:37.681Z,0,,,,31.4,,46.3
2017-11-18T05:33:47.680Z,0,,,,31.4,,46.1
2017-11-18T05:33:57.684Z,0,,,,31.4,,45.9
2017-11-18T05:34:07.681Z,,,1,0,,37,50.9
2017-11-18T05:34:17.900Z,0,,,,31.4,30,53.7
2017-11-18T05:34:27.680Z,0,,,,31.3,,54.3
2017-11-18T05:34:37.680Z,0,,,,31.4,,54.9
2017-11-18T05:34:47.683Z,0,,,,31.4,29,54.9
2017-11-18T05:34:57.682Z,0,,,,31.4,,55
2017-11-18T05:35:07.685Z,,,,,,,55
2017-11-18T05:35:17.680Z,0,,,,31.4,29,55
2017-11-18T05:35:27.684Z,0,,,,31.4,,55.2
2017-11-18T05:35:37.681Z,0,,,,31.4,30,55.3
2017-11-18T05:35:47.683Z,0,,,,31.4,29,55.4
2017-11-18T05:35:57.681Z,0,,,,31.4,,55.6
2017-11-18T05:36:07.681Z,,,1,0,,0,55.7
2017-11-18T05:36:17.692Z,0,,,,31.4,,51.5
2017-11-18T05:36:27.680Z,0,,,,31.4,,49.5
2017-11-18T05:36:37.680Z,0,,,,31.4,,48.9
2017-11-18T05:36:47.681Z,0,,,,31.4,,48.7
2017-11-18T05:36:57.681Z,0,,,,31.4,,
2017-11-18T05:37:07.681Z,,,,,,,48.8
2017-11-18T05:37:17.686Z,0,,,,31.4,,49
2017-11-18T05:37:27.680Z,0,,,,31.4,,
2017-11-18T05:37:37.681Z,0,,,,31.4,,
2017-11-18T05:37:47.684Z,0,,,,31.4,,
2017-11-18T05:37:57.681Z,0,,,,31.4,,48.9
2017-11-18T05:38:07.681Z,0,,,,31.4,,48.8
2017-11-18T05:38:17.681Z,0,,,,31.4,,48.5
2017-11-18T05:38:27.681Z,0,,,,31.4,,48.1
2017-11-18T05:38:37.681Z,0,,,,31.4,,47.6
2017-11-18T05:38:47.681Z,0,,,,31.4,,47.1
2017-11-18T05:38:57.681Z,0,,,,31.4,,46.8
2017-11-18T05:39:07.681Z,0,,,,31.4,,
2017-11-18T05:39:17.681Z,0,,,,31.4,,46.6
2017-11-18T05:39:27.682Z,0,,,,31.4,,46.2
2017-11-18T05:39:37.681Z,0,,,,31.4,,46.1
2017-11-18T05:39:47.885Z,0,,,,31.4,,
2017-11-18T05:39:57.681Z,,,1,0,,45,46.1
2017-11-18T05:40:07.682Z,0,,,,31.4,34,52.7
2017-11-18T05:40:17.682Z,0,,,,31.4,30,54.7
2017-11-18T05:40:27.681Z,,,,,,29,55.2
2017-11-18T05:40:37.687Z,0,,,,31.4,30,55.5
2017-11-18T05:40:47.681Z,0,,,,31.4,,55.9
2017-11-18T05:40:57.682Z,0,,1,0,31.4,0,55.7
2017-11-18T05:41:07.682Z,,,,,,,50.9
2017-11-18T05:41:17.683Z,0,,,,31.4,,48.1
2017-11-18T05:41:27.707Z,0,,,,31.4,,46.7
2017-11-18T05:41:37.682Z,0,,,,31.4,,46
2017-11-18T05:41:47.681Z,,,,,,,45.7
2017-11-18T05:41:57.681Z,0,,,,31.4,,
2017-11-18T05:42:07.685Z,0,,,,31.4,,
2017-11-18T05:42:17.682Z,,,,,,,46.3
2017-11-18T05:42:27.681Z,0,,,,31.4,,46.7
2017-11-18T05:42:37.682Z,0,,,,31.4,,47
2017-11-18T05:42:47.681Z,,,,,,,47.2
2017-11-18T05:42:57.682Z,0,,,,31.4,,47.4
2017-11-18T05:43:07.682Z,0,,,,31.4,,
2017-11-18T05:43:17.682Z,0,,,,31.4,,47.3
2017-11-18T05:43:27.681Z,,,,,,,46.4
2017-11-18T05:43:37.686Z,0,,,,31.4,,45.9
2017-11-18T05:43:47.682Z,,,,,,,45.5
2017-11-18T05:43:57.682Z,0,,,,31.4,,45.1
2017-11-18T05:44:07.681Z,,,,,,,44.9
2017-11-18T05:44:17.682Z,0,,,,31.4,,44.7
2017-11-18T05:44:27.682Z,0,,,,31.4,,44.6
2017-11-18T05:44:37.688Z,0,,,,31.4,,
2017-11-18T05:44:47.682Z,0,,,,31.4,,44.5
2017-11-18T05:44:57.682Z,,,1,0,,45,44.8
2017-11-18T05:45:07.682Z,0,,,,31.4,34,51.5
2017-11-18T05:45:17.688Z,0,,,,31.4,30,53.6
2017-11-18T05:45:27.681Z,0,,,,31.4,,54.1
2017-11-18T05:45:37.682Z,0,,,,31.3,,54.6
2017-11-18T05:45:47.682Z,0,,,,31.4,,
2017-11-18T05:45:57.682Z,,,,,,29,54.9
2017-11-18T05:46:07.682Z,0,,,,31.4,30,54.9
2017-11-18T05:46:17.682Z,0,,,,31.3,,55
2017-11-18T05:46:27.682Z,0,,,,31.3,,55.2
2017-11-18T05:46:37.684Z,0,,,,31.3,29,55.3
2017-11-18T05:46:57.687Z,0,,,,31.3,30,55.5
2017-11-18T05:47:07.682Z,,,1,0,,0,56.1
2017-11-18T05:47:17.683Z,0,,,,31.3,,51.9
2017-11-18T05:47:27.682Z,0,,,,31.3,,49.6
2017-11-18T05:47:37.682Z,0,,,,31.3,,48.8
2017-11-18T05:47:47.682Z,0,,,,31.3,,48.6
2017-11-18T05:47:57.682Z,0,,,,31.3,,
2017-11-18T05:48:07.683Z,,,,,,,48.8
2017-11-18T05:48:17.682Z,0,,,,31.4,,49.1
2017-11-18T05:48:27.682Z,0,,,,31.4,,49.3
2017-11-18T05:48:37.683Z,0,,,,31.4,,
2017-11-18T05:48:47.683Z,,,,,,,49.4
2017-11-18T05:48:57.683Z,0,,,,31.4,,
2017-11-18T05:49:07.683Z,0,,,,31.4,,
2017-11-18T05:49:27.683Z,0,,,,31.4,,48.8
2017-11-18T05:49:37.682Z,0,,,,31.4,,
2017-11-18T05:49:47.683Z,,,,,,,48
2017-11-18T05:49:57.683Z,0,,,,31.4,,47.6
2017-11-18T05:50:07.683Z,0,,,,31.4,,
2017-11-18T05:50:17.683Z,,,,,,,47.2
2017-11-18T05:50:27.683Z,0,,,,31.4,,46.9
2017-11-18T05:50:37.683Z,0,,,,31.4,,46.8
2017-11-18T05:50:57.689Z,0,,,,31.4,,46.6
2017-11-18T05:51:07.683Z,0,,,,31.4,,
2017-11-18T05:51:17.683Z,0,,,,31.4,,46.5
2017-11-18T05:51:27.683Z,,,,,,,46.2
2017-11-18T05:51:37.683Z,0,,,,31.4,,
2017-11-18T05:51:47.683Z,,,,,,,45.9
2017-11-18T05:51:57.683Z,0,,1,0,31.4,37,50.7
2017-11-18T05:52:07.683Z,0,,,,31.4,30,54
2017-11-18T05:52:17.684Z,0,,,,31.3,29,55
2017-11-18T05:52:27.683Z,0,,,,31.4,,
2017-11-18T05:52:37.683Z,0,,,,31.4,,55.5
2017-11-18T05:52:47.683Z,,,,,,30,55.9
2017-11-18T05:52:57.684Z,0,,1,0,31.4,0,53
2017-11-18T05:53:07.683Z,0,,,,31.4,,49.1
2017-11-18T05:53:17.695Z,0,,,,31.4,,47.2
2017-11-18T05:53:27.688Z,0,,,,31.4,,46.4
2017-11-18T05:53:37.683Z,0,,,,31.4,,
2017-11-18T05:53:47.683Z,,,,,,,45.8
2017-11-18T05:53:57.684Z,0,,,,31.3,,45.9
2017-11-18T05:54:07.683Z,,,,,,,46.2
2017-11-18T05:54:17.684Z,0,,,,31.3,,46.7
2017-11-18T05:54:27.686Z,0,,,,31.3,,47
2017-11-18T05:54:37.683Z,0,,,,31.3,,47.3
2017-11-18T05:54:47.683Z,0,,,,31.3,,
2017-11-18T05:54:57.686Z,,,,,,,47.7
2017-11-18T05:55:07.684Z,0,,,,31.4,,
2017-11-18T05:55:17.684Z,0,,,,31.3,,47.3
2017-11-18T05:55:27.686Z,,,,,,,46.4
2017-11-18T05:55:37.684Z,0,,,,31.3,,
2017-11-18T05:55:47.683Z,0,,,,31.3,,45.5
2017-11-18T05:55:57.684Z,0,,,,31.3,,
2017-11-18T05:56:07.684Z,,,,,,,45.2
2017-11-18T05:56:17.684Z,0,,,,31.3,,44.9
2017-11-18T05:56:27.684Z,0,,,,31.3,,
2017-11-18T05:56:37.684Z,0,,,,31.3,,44.8
2017-11-18T05:56:57.684Z,0,,1,0,31.3,37,49.7
2017-11-18T05:57:07.684Z,0,,,,31.3,30,53.4
2017-11-18T05:57:17.684Z,0,,,,31.3,29,54.4
2017-11-18T05:57:27.684Z,0,,,,31.3,30,54.8
2017-11-18T05:57:37.684Z,,,,,,,55
2017-11-18T05:57:47.684Z,0,,,,31.3,29,55.1
2017-11-18T05:57:57.689Z,,,,,,,55.2
2017-11-18T05:58:07.684Z,0,,,,31.3,,
2017-11-18T05:58:17.689Z,0,,,,31.3,,55.1
2017-11-18T05:58:27.684Z,0,,,,31.3,30,55.3
2017-11-18T05:58:47.684Z,0,,,,31.3,29,55.4
2017-11-18T05:58:57.684Z,0,,,,31.3,30,56
2017-11-18T05:59:07.685Z,0,,1,0,31.3,0,52.9
2017-11-18T05:59:17.684Z,0,,,,31.3,,50.9
2017-11-18T05:59:27.684Z,0,,,,31.3,,48.9
2017-11-18T05:59:37.684Z,0,,,,31.3,,
2017-11-18T05:59:47.685Z,0,,,,31.3,,48.6
2017-11-18T05:59:57.684Z,0,,,,31.3,,
2017-11-18T06:00:07.684Z,0,,,,31.3,,49.1
2017-11-18T06:00:17.685Z,0,,,,31.3,,
2017-11-18T06:00:27.685Z,0,,,,31.4,,49.5
2017-11-18T06:00:37.685Z,0,,,,31.3,,
2017-11-18T06:00:47.685Z,0,,,,31.4,,
2017-11-18T06:00:57.690Z,0,,,,31.3,,
2017-11-18T06:01:07.685Z,0,,,,31.4,,
2017-11-18T06:01:17.688Z,,,,,,,49.3
2017-11-18T06:01:27.685Z,0,,,,31.4,,48.9
2017-11-18T06:01:37.685Z,0,,,,31.4,,48.6
2017-11-18T06:01:47.688Z,,,,,,,47.9
2017-11-18T06:01:57.685Z,0,,,,31.4,,47.8
2017-11-18T06:02:07.685Z,,,,,,,47.4
2017-11-18T06:02:17.685Z,0,,,,31.4,,47.1
2017-11-18T06:02:27.685Z,0,,,,31.4,,46.9
2017-11-18T06:02:37.685Z,0,,,,31.4,,
2017-11-18T06:02:47.685Z,0,,,,31.4,,46.8
2017-11-18T06:02:57.685Z,0,,,,31.4,,46.6
2017-11-18T06:03:07.686Z,0,,,,31.4,,
2017-11-18T06:03:17.685Z,0,,,,31.4,,46.4
2017-11-18T06:03:27.685Z,0,,,,31.4,,46.2
2017-11-18T06:03:37.686Z,0,,,,31.4,,
2017-11-18T06:03:47.686Z,0,,1,0,31.4,45,46
2017-11-18T06:03:57.697Z,0,,,,31.4,32,53
2017-11-18T06:04:07.686Z,0,,,,31.4,30,54
2017-11-18T06:04:17.685Z,0,,,,31.4,29,55
2017-11-18T06:04:27.685Z,0,,,,31.4,30,55.4
2017-11-18T06:04:37.685Z,,,,,,29,55.6
2017-11-18T06:04:47.686Z,0,,1,0,31.4,0,55.9
2017-11-18T06:04:57.686Z,0,,,,31.4,,50
2017-11-18T06:05:07.685Z,0,,,,31.4,,47.9
2017-11-18T06:05:17.685Z,0,,,,31.4,,46.9
2017-11-18T06:05:27.685Z,0,,,,31.4,,46.5
2017-11-18T06:05:37.685Z,,,,,,,45.9
2017-11-18T06:05:47.685Z,0,,,,31.4,,45.8
2017-11-18T06:05:57.686Z,,,,,,,45.7
2017-11-18T06:06:07.685Z,0,,,,31.4,,46
2017-11-18T06:06:17.686Z,0,,,,31.4,,46.3
2017-11-18T06:06:27.686Z,0,,,,31.4,,47
2017-11-18T06:06:37.685Z,0,,,,31.4,,
2017-11-18T06:06:47.686Z,0,,,,31.4,,47.2
2017-11-18T06:06:57.685Z,0,,,,31.4,,47.4
2017-11-18T06:07:07.685Z,0,,,,31.4,,47.3
2017-11-18T06:07:17.687Z,0,,,,31.4,,46.9
2017-11-18T06:07:27.685Z,0,,,,31.4,,45.9
2017-11-18T06:07:37.688Z,0,,,,31.4,,
2017-11-18T06:07:47.685Z,0,,,,31.4,,45.4
2017-11-18T06:07:57.685Z,0,,,,31.4,,44.9
2017-11-18T06:08:07.685Z,0,,,,31.4,,44.8
2017-11-18T06:08:17.686Z,0,,,,31.4,,44.6
2017-11-18T06:08:27.686Z,0,,,,31.4,,44.5
2017-11-18T06:08:37.686Z,0,,,,31.4,,44.4
2017-11-18T06:08:47.686Z,0,,1,0,31.4,43,45.3
2017-11-18T06:08:57.686Z,0,,,,31.4,34,51.1
2017-11-18T06:09:07.685Z,0,,,,31.4,29,53
2017-11-18T06:09:17.686Z,0,,,,31.3,,53.3
2017-11-18T06:09:27.686Z,0,,,,31.3,30,54
2017-11-18T06:09:37.686Z,0,,,,31.3,29,
2017-11-18T06:09:47.686Z,0,,,,31.3,29,53.9
2017-11-18T06:09:57.686Z,0,,,,31.3,30,
2017-11-18T06:10:07.686Z,0,,,,31.3,29,53.8
2017-11-18T06:10:17.686Z,0,,,,31.3,,53.7
2017-11-18T06:10:27.687Z,0,,,,31.3,,53.8
2017-11-18T06:10:37.686Z,0,,,,31.3,30,54
2017-11-18T06:10:47.686Z,0,,,,31.3,29,54.1
2017-11-18T06:10:57.686Z,0,,,,31.3,,
2017-11-18T06:11:07.686Z,0,,,,31.3,29,55
2017-11-18T06:11:17.686Z,0,,,,31.3,30,55.1
2017-11-18T06:11:27.686Z,0,,,,31.3,29,56
2017-11-18T06:11:37.686Z,0,,1,0,31.3,0,52.6
2017-11-18T06:11:47.686Z,0,,,,31.3,,49.9
2017-11-18T06:11:57.686Z,0,,,,31.3,,48.7
2017-11-18T06:12:07.687Z,0,,,,31.3,,48.6
2017-11-18T06:12:17.687Z,0,,,,31.4,,47.9
2017-11-18T06:12:27.689Z,0,,,,31.4,,
2017-11-18T06:12:37.687Z,0,,,,31.4,,
2017-11-18T06:12:47.687Z,0,,,,31.4,,
2017-11-18T06:12:57.691Z,0,,,,31.4,,
2017-11-18T06:13:07.687Z,0,,,,31.4,,47.8
2017-11-18T06:13:17.692Z,0,,,,31.4,,47.7
2017-11-18T06:13:27.687Z,0,,,,31.4,,47.6
2017-11-18T06:13:37.686Z,0,,,,31.4,,47.4
2017-11-18T06:13:47.687Z,,,,,,,46.9
2017-11-18T06:13:57.687Z,0,,,,31.4,,46.6
2017-11-18T06:14:07.688Z,0,,1,0,31.4,44,45.8
2017-11-18T06:14:17.695Z,0,,,,31.4,36,51.3
2017-11-18T06:14:27.687Z,0,,,,31.4,30,53
2017-11-18T06:14:37.688Z,0,,,,31.4,30,54
2017-11-18T06:14:47.687Z,0,,,,31.4,,
2017-11-18T06:14:57.687Z,0,,,,31.4,29,54.4
2017-11-18T06:15:07.687Z,0,,,,31.4,30,54.5
