Time,HwActive,PrimT,PrimTSet,ActPow,HwTOutlet,ChActive,HwTSet
2018-01-21T01:21:33.335Z,,40,,,23.6,,0
2018-01-21T01:21:43.335Z,,,,,23.6,,0
2018-01-21T01:21:53.337Z,,,,,23.6,,0
2018-01-21T01:22:03.335Z,,,,,23.6,,0
2018-01-21T01:22:13.335Z,,,,,23.6,,0
2018-01-21T01:22:23.335Z,,,,,23.6,,0
2018-01-21T01:22:33.335Z,,,,,23.6,,0
2018-01-21T01:22:43.336Z,,39.9,,,23.4,,0
2018-01-21T01:22:53.335Z,,40,,,23.4,,0
2018-01-21T01:23:03.338Z,,39.9,,,23.4,,0
2018-01-21T01:23:13.335Z,,,,,23.4,,0
2018-01-21T01:23:23.338Z,,,,,23.4,,0
2018-01-21T01:23:33.336Z,,,,,23.4,,0
2018-01-21T01:23:43.335Z,,,,,23.4,,0
2018-01-21T01:23:53.336Z,,,,,23.4,,0
2018-01-21T01:24:03.336Z,,,,,23.4,,0
2018-01-21T01:24:13.335Z,,,,,23.3,,0
2018-01-21T01:24:23.338Z,,,,,23.3,,0
2018-01-21T01:24:33.340Z,,39.8,,,23.3,,0
2018-01-21T01:24:43.336Z,,,,,23.3,,0
2018-01-21T01:24:53.336Z,,,,,23.3,,0
2018-01-21T01:25:08.431Z,,,,,23.3,,0
2018-01-21T01:25:13.338Z,,,,,23.3,,0
2018-01-21T01:25:23.336Z,,,,,23.3,,0
2018-01-21T01:25:33.337Z,,,,,23.3,,0
2018-01-21T01:25:43.338Z,,,,,23.3,,0
2018-01-21T01:25:53.336Z,,39.7,,,23.3,,0
2018-01-21T01:26:03.337Z,,,,,23.3,,0
2018-01-21T01:26:13.336Z,,,,,23.2,,0
2018-01-21T01:26:28.357Z,,,,,23.2,,0
2018-01-21T01:26:33.336Z,,,,,23.2,,0
2018-01-21T01:26:43.337Z,,,,,23.2,,0
2018-01-21T01:26:53.336Z,,,,,23.2,,0
2018-01-21T01:27:03.336Z,,,,,23.2,,0
2018-01-21T01:27:13.336Z,,,,,23.2,,0
2018-01-21T01:27:23.336Z,,39.6,,,23.2,,0
2018-01-21T01:27:33.336Z,,,,,23.2,,0
2018-01-21T01:27:43.336Z,,,,,23.2,,0
2018-01-21T01:27:53.555Z,,,,,23.1,,0
2018-01-21T01:28:03.337Z,,,,,23.1,,0
2018-01-21T01:28:13.336Z,,,,,23.1,,0
2018-01-21T01:28:23.336Z,,,,,23.1,,0
2018-01-21T01:28:33.338Z,,39.5,,,23.1,,0
2018-01-21T01:28:43.337Z,,,,,23.1,,0
2018-01-21T01:28:53.337Z,,39.6,,,23.1,,0
2018-01-21T01:29:03.339Z,,39.5,,,23.1,,0
2018-01-21T01:29:13.364Z,,,,,23.1,,0
2018-01-21T01:29:23.343Z,,,,,23.1,,0
2018-01-21T01:29:33.336Z,,,,,23.1,,0
2018-01-21T01:29:43.336Z,,,,,23.1,,0
2018-01-21T01:29:53.336Z,,,,,23.1,,0
2018-01-21T01:30:03.337Z,,,,,23,,0
2018-01-21T01:30:13.337Z,,39.4,,,23,,0
2018-01-21T01:30:23.337Z,,,,,23,,0
2018-01-21T01:30:33.336Z,,,,,23,,0
2018-01-21T01:30:43.337Z,,,,,23,,0
2018-01-21T01:30:53.336Z,,,,,23,,0
2018-01-21T01:31:03.337Z,,,,,23,,0
2018-01-21T01:31:13.336Z,,,,,23,,0
2018-01-21T01:31:23.337Z,,,,,23,,0
2018-01-21T01:31:33.338Z,,39.3,,,23,,0
2018-01-21T01:31:43.339Z,,,,,23,,0
2018-01-21T01:31:53.338Z,,,,,22.8,,0
2018-01-21T01:32:03.338Z,,,,,22.8,,0
2018-01-21T01:32:13.337Z,,,,,22.8,,0
2018-01-21T01:32:23.339Z,,,,,22.8,,0
2018-01-21T01:32:33.337Z,,,,,22.8,,0
2018-01-21T01:32:43.544Z,,,,,22.8,,0
2018-01-21T01:32:53.337Z,,39.2,,,22.8,,0
2018-01-21T01:33:03.337Z,,,,,22.8,,0
2018-01-21T01:33:13.337Z,,,,,22.8,,0
2018-01-21T01:33:23.337Z,,,,,22.8,,0
2018-01-21T01:33:33.337Z,,,,,22.8,,0
2018-01-21T01:33:43.338Z,,,,,22.8,,0
2018-01-21T01:33:53.337Z,,,,,22.7,,0
2018-01-21T01:34:03.337Z,,,,,22.7,,0
2018-01-21T01:34:13.337Z,,,,,22.7,,0
2018-01-21T01:34:23.337Z,,,,,22.7,,0
2018-01-21T01:34:33.338Z,,39.1,,,22.7,,0
2018-01-21T01:34:43.337Z,,,,,22.7,,0
2018-01-21T01:34:53.337Z,,,,,22.7,,0
2018-01-21T01:35:03.337Z,,,,,22.7,,0
2018-01-21T01:35:13.337Z,,,,,22.7,,0
2018-01-21T01:35:23.340Z,,,,,22.7,,0
2018-01-21T01:35:33.337Z,,,,,22.7,,0
2018-01-21T01:35:43.337Z,,,,,22.7,,0
2018-01-21T01:35:53.337Z,,,,,22.7,,0
2018-01-21T01:36:03.337Z,,38.9,,,22.7,,0
2018-01-21T01:36:13.338Z,,,,,22.6,,0
2018-01-21T01:36:23.337Z,,,,,22.6,,0
2018-01-21T01:36:33.490Z,,,,,22.6,,0
2018-01-21T01:36:43.348Z,,,,,22.6,,0
2018-01-21T01:36:53.338Z,,,,,22.6,,0
2018-01-21T01:37:03.532Z,,,,,22.6,,0
2018-01-21T01:37:13.341Z,,,,,22.6,,0
2018-01-21T01:37:23.338Z,,,,,22.6,,0
2018-01-21T01:37:33.338Z,,,,,22.6,,0
2018-01-21T01:37:43.337Z,,38.8,,,22.6,,0
2018-01-21T01:37:53.338Z,,,,,22.6,,0
2018-01-21T01:38:03.340Z,,,,,22.6,,0
2018-01-21T01:38:13.340Z,,,,,22.5,,0
2018-01-21T01:38:23.338Z,,,,,22.5,,0
2018-01-21T01:38:33.342Z,,,,,22.6,,0
2018-01-21T01:38:43.338Z,,,,,22.5,,0
2018-01-21T01:38:53.339Z,,38.7,,,22.5,,0
2018-01-21T01:39:03.339Z,,,,,22.5,,0
2018-01-21T01:39:13.338Z,,,,,22.5,,0
2018-01-21T01:39:23.338Z,,,,,22.5,,0
2018-01-21T01:39:33.338Z,,,,,22.5,,0
2018-01-21T01:39:43.340Z,,,,,22.5,,0
2018-01-21T01:39:53.338Z,,,,,22.5,,0
2018-01-21T01:40:03.542Z,,,,,22.5,,0
2018-01-21T01:40:13.338Z,,,,,22.5,,0
2018-01-21T01:40:23.339Z,,,,,22.5,,0
2018-01-21T01:40:33.339Z,,38.6,,,22.5,,0
2018-01-21T01:40:43.339Z,,,,,22.4,,0
2018-01-21T01:40:53.338Z,,,,,22.5,,0
2018-01-21T01:41:03.340Z,,,,,22.4,,0
2018-01-21T01:41:13.340Z,,,,,22.4,,0
2018-01-21T01:41:28.399Z,,,,,22.4,,0
2018-01-21T01:41:33.338Z,,,,,22.4,,0
2018-01-21T01:41:43.338Z,,,,,22.4,,0
2018-01-21T01:41:53.339Z,,,,,22.4,,0
2018-01-21T01:42:03.340Z,,38.5,,,22.4,,0
2018-01-21T01:42:13.338Z,,,,,22.4,,0
2018-01-21T01:42:23.527Z,,,,,22.4,,0
2018-01-21T01:42:33.395Z,,,,,22.4,,0
2018-01-21T01:42:43.543Z,,,,,22.4,,0
2018-01-21T01:42:53.342Z,,,,,22.4,,0
2018-01-21T01:43:03.339Z,,,,,22.4,,0
2018-01-21T01:43:13.339Z,,,,,22.2,,0
2018-01-21T01:43:28.366Z,,,,,22.2,,0
2018-01-21T01:43:33.339Z,,38.4,,,22.2,,0
2018-01-21T01:43:43.338Z,,,,,22.2,,0
2018-01-21T01:43:53.338Z,,,,,22.2,,0
2018-01-21T01:44:03.478Z,,,,,22.2,,0
2018-01-21T01:44:13.340Z,,,,,22.2,,0
2018-01-21T01:44:28.389Z,,,,,22.2,,0
2018-01-21T01:44:33.340Z,,,,,22.2,,0
2018-01-21T01:44:48.429Z,,,,,22.2,,0
2018-01-21T01:44:53.339Z,,,,,22.2,,0
2018-01-21T01:45:03.343Z,,38.3,,,22.2,,0
2018-01-21T01:45:13.339Z,,,,,22.2,,0
2018-01-21T01:45:28.359Z,,,,,22.2,,0
2018-01-21T01:45:33.339Z,,,,,22.2,,0
2018-01-21T01:45:43.339Z,,,,,22.2,,0
2018-01-21T01:45:53.339Z,,,,,22.2,,0
2018-01-21T01:46:03.339Z,,,,,22.2,,0
2018-01-21T01:46:13.340Z,,,,,22.1,,0
2018-01-21T01:46:23.339Z,,38.2,,,22.1,,0
2018-01-21T01:46:33.339Z,,,,,22.1,,0
2018-01-21T01:46:43.339Z,,,,,22.1,,0
2018-01-21T01:46:53.339Z,,,,,22.1,,0
2018-01-21T01:47:03.339Z,,,,,22.1,,0
2018-01-21T01:47:13.344Z,,,,,22.1,,0
2018-01-21T01:47:23.340Z,,,,,22.1,,0
2018-01-21T01:47:33.340Z,,,,,22.1,,0
2018-01-21T01:47:43.344Z,,,,,22.1,,0
2018-01-21T01:47:53.339Z,,,,,22.1,,0
2018-01-21T01:48:03.340Z,,38.1,,,22.1,,0
2018-01-21T01:48:13.341Z,,,,,22.1,,0
2018-01-21T01:48:23.339Z,,,,,22.1,,0
2018-01-21T01:48:33.341Z,,,,,22.1,,0
2018-01-21T01:48:43.339Z,,,,,22,,0
2018-01-21T01:48:53.339Z,,,,,22,,0
2018-01-21T01:49:03.340Z,,,,,22,,0
2018-01-21T01:49:13.339Z,,,,,22,,0
2018-01-21T01:49:23.340Z,,,,,22,,0
2018-01-21T01:49:33.339Z,,,,,22,,0
2018-01-21T01:49:43.340Z,,38,,,22,,0
2018-01-21T01:49:53.339Z,,,,,22,,0
2018-01-21T01:50:03.340Z,,,,,22,,0
2018-01-21T01:50:13.339Z,,,,,22,,0
2018-01-21T01:50:23.339Z,,,,,22,,0
2018-01-21T01:50:33.514Z,,,,,22,,0
2018-01-21T01:50:43.342Z,,,,,22,,0
2018-01-21T01:50:53.340Z,,,,,22,,0
2018-01-21T01:51:08.535Z,,37.9,,,22,,0
2018-01-21T01:51:13.343Z,,37.9,,,22,,0
2018-01-21T01:51:23.340Z,,,,,22,,0
2018-01-21T01:51:33.343Z,,,,,22,,0
2018-01-21T01:51:43.342Z,,,,,21.9,,0
2018-01-21T01:51:53.340Z,,,,,22,,0
2018-01-21T01:52:03.815Z,,,,,21.9,,0
2018-01-21T01:52:13.340Z,,,,,21.9,,0
2018-01-21T01:52:23.340Z,,,,,21.9,,0
2018-01-21T01:52:33.340Z,,,,,21.9,,0
2018-01-21T01:52:43.515Z,,37.8,,,21.9,,0
2018-01-21T01:52:53.340Z,,,,,21.9,,0
2018-01-21T01:53:03.507Z,,,,,21.9,,0
2018-01-21T01:53:13.339Z,,,,,21.9,,0
2018-01-21T01:53:23.510Z,,,,,21.9,,0
2018-01-21T01:53:33.341Z,,,,,21.9,,0
2018-01-21T01:53:43.340Z,,,,,21.9,,0
2018-01-21T01:53:53.340Z,,,,,21.9,,0
2018-01-21T01:54:08.424Z,,,,,21.9,,0
2018-01-21T01:54:13.341Z,,37.7,,,21.9,,0
2018-01-21T01:54:23.340Z,,,,,21.9,,0
2018-01-21T01:54:33.340Z,,,,,21.9,,0
2018-01-21T01:54:43.511Z,,,,,21.7,,0
2018-01-21T01:54:53.341Z,,,,,21.7,,0
2018-01-21T01:55:03.341Z,,,,,21.9,,0
2018-01-21T01:55:13.340Z,,,,,21.7,,0
2018-01-21T01:55:23.507Z,,,,,21.7,,0
2018-01-21T01:55:33.340Z,,,,,21.7,,0
2018-01-21T01:55:48.431Z,,,,,21.7,,0
2018-01-21T01:55:53.340Z,,,,,21.7,,0
2018-01-21T01:56:03.342Z,,37.6,,,21.7,,0
2018-01-21T01:56:13.340Z,,,,,21.7,,0
2018-01-21T01:56:23.342Z,,,,,21.7,,0
2018-01-21T01:56:33.340Z,,,,,21.7,,0
2018-01-21T01:56:43.340Z,,,,,21.7,,0
2018-01-21T01:56:53.340Z,,,,,21.7,,0
2018-01-21T01:57:03.340Z,,,,,21.7,,0
2018-01-21T01:57:13.340Z,,,,,21.7,,0
2018-01-21T01:57:23.341Z,,,,,21.7,,0
2018-01-21T01:57:33.341Z,,37.5,,,21.7,,0
2018-01-21T01:57:43.340Z,,,,,21.7,,0
2018-01-21T01:57:53.340Z,,,,,21.7,,0
2018-01-21T01:58:03.341Z,,,,,21.7,,0
2018-01-21T01:58:13.341Z,,,,,21.7,,0
2018-01-21T01:58:23.341Z,,,,,21.6,,0
2018-01-21T01:58:33.341Z,,,,,21.6,,0
2018-01-21T01:58:43.341Z,,,,,21.6,,0
2018-01-21T01:58:53.343Z,,,,,21.6,,0
2018-01-21T01:59:03.342Z,0,37.4,5,0,21.6,0,0
2018-01-21T01:59:13.343Z,,,,,21.6,,0
2018-01-21T01:59:23.341Z,,,,,21.6,,0
2018-01-21T01:59:33.341Z,,,,,21.6,,0
2018-01-21T01:59:43.795Z,,,,,21.6,,0
2018-01-21T01:59:53.341Z,,,,,21.6,,0
2018-01-21T02:00:03.340Z,,,,,21.6,,0
2018-01-21T02:00:13.344Z,,,,,21.6,,0
2018-01-21T02:00:23.341Z,,,,,21.6,,0
2018-01-21T02:00:33.340Z,,,,,21.6,,0
2018-01-21T02:00:43.346Z,,37.3,,,21.6,,0
2018-01-21T02:00:53.341Z,,,,,21.6,,0
2018-01-21T02:01:03.341Z,,,,,21.6,,0
2018-01-21T02:01:13.345Z,,,,,21.6,,0
2018-01-21T02:01:23.341Z,,,,,21.6,,0
2018-01-21T02:01:33.341Z,,,,,21.6,,0
2018-01-21T02:01:43.342Z,,,,,21.5,,0
2018-01-21T02:01:53.341Z,,,,,21.5,,0
2018-01-21T02:02:03.341Z,,,,,21.5,,0
2018-01-21T02:02:13.341Z,,,,,21.5,,0
2018-01-21T02:02:23.345Z,,37.2,,,21.5,,0
2018-01-21T02:02:33.342Z,,,,,21.5,,0
2018-01-21T02:02:43.342Z,,,,,21.5,,0
2018-01-21T02:02:53.341Z,,,,,21.5,,0
2018-01-21T02:03:03.342Z,,,,,21.5,,0
2018-01-21T02:03:13.342Z,,,,,21.5,,0
2018-01-21T02:03:23.344Z,,,,,21.5,,0
2018-01-21T02:03:33.342Z,,,,,21.5,,0
2018-01-21T02:03:51.521Z,,,,,21.5,,0
2018-01-21T02:03:53.342Z,,37.1,,,21.5,,0
2018-01-21T02:04:03.342Z,,,,,21.5,,0
2018-01-21T02:04:13.342Z,,,,,21.5,,0
2018-01-21T02:04:28.362Z,,,,,21.5,,0
2018-01-21T02:04:33.341Z,,,,,21.5,,0
2018-01-21T02:04:43.343Z,,,,,21.3,,0
2018-01-21T02:04:53.343Z,,,,,21.3,,0
2018-01-21T02:05:03.342Z,,,,,21.3,,0
2018-01-21T02:05:13.341Z,,,,,21.3,,0
2018-01-21T02:05:33.412Z,,,,,21.3,,0
2018-01-21T02:05:33.483Z,,,,,21.3,,0
2018-01-21T02:05:48.362Z,,36.9,,,21.3,,0
2018-01-21T02:05:53.343Z,,,,,21.3,,0
2018-01-21T02:06:08.431Z,,,,,21.3,,0
2018-01-21T02:06:13.342Z,,,,,21.3,,0
2018-01-21T02:06:23.342Z,,,,,21.3,,0
2018-01-21T02:06:33.342Z,,,,,21.3,,0
2018-01-21T02:06:48.432Z,,,,,21.3,,0
2018-01-21T02:06:53.343Z,,,,,21.3,,0
2018-01-21T02:07:03.344Z,,,,,21.3,,0
2018-01-21T02:07:13.342Z,,,,,21.3,,0
2018-01-21T02:07:23.342Z,,36.8,,,21.3,,0
2018-01-21T02:07:33.342Z,,,,,21.3,,0
2018-01-21T02:07:43.886Z,,,,,21.3,,0
2018-01-21T02:07:53.342Z,,,,,21.3,,0
2018-01-21T02:08:03.342Z,,,,,21.3,,0
2018-01-21T02:08:13.343Z,,,,,21.2,,0
2018-01-21T02:08:23.342Z,,,,,21.2,,0
2018-01-21T02:08:33.342Z,,,,,21.2,,0
2018-01-21T02:08:43.343Z,,,,,21.2,,0
2018-01-21T02:08:53.578Z,,,,,21.2,,0
2018-01-21T02:09:03.342Z,,36.7,,,21.2,,0
2018-01-21T02:09:13.344Z,,,,,21.2,,0
2018-01-21T02:09:23.580Z,,,,,21.2,,0
2018-01-21T02:09:33.342Z,,,,,21.2,,0
2018-01-21T02:09:43.345Z,,,,,21.2,,0
2018-01-21T02:09:53.350Z,,,,,21.2,,0
2018-01-21T02:10:03.343Z,,,,,21.2,,0
2018-01-21T02:10:13.345Z,,,,,21.2,,0
2018-01-21T02:10:23.359Z,,,,,21.2,,0
2018-01-21T02:10:33.358Z,,36.6,,,21.2,,0
2018-01-21T02:10:43.577Z,,,,,21.2,,0
2018-01-21T02:10:53.342Z,,,,,21.2,,0
2018-01-21T02:11:03.342Z,,,,,21.2,,0
2018-01-21T02:11:13.343Z,,,,,21.2,,0
2018-01-21T02:11:23.343Z,,,,,21.2,,0
2018-01-21T02:11:33.343Z,,,,,21.1,,0
2018-01-21T02:11:43.344Z,,,,,21.1,,0
2018-01-21T02:11:53.343Z,,,,,21.1,,0
2018-01-21T02:12:03.578Z,,,,,21.1,,0
2018-01-21T02:12:13.343Z,,,,,21.1,,0
2018-01-21T02:12:23.343Z,,,,,21.1,,0
2018-01-21T02:12:33.343Z,,36.5,,,21.1,,0
2018-01-21T02:12:43.342Z,,,,,21.1,,0
2018-01-21T02:12:53.342Z,,,,,21.1,,0
2018-01-21T02:13:03.342Z,,,,,21.1,,0
2018-01-21T02:13:13.346Z,,,,,21.1,,0
2018-01-21T02:13:23.882Z,,,,,21.1,,0
2018-01-21T02:13:33.343Z,,,,,21.1,,0
2018-01-21T02:13:51.693Z,,,,,21.1,,0
2018-01-21T02:13:53.343Z,,,,,21.1,,0
2018-01-21T02:14:03.578Z,,36.4,,,21.1,,0
2018-01-21T02:14:13.344Z,,,,,21.1,,0
2018-01-21T02:14:23.580Z,,,,,21.1,,0
2018-01-21T02:14:33.344Z,,,,,21.1,,0
2018-01-21T02:14:48.425Z,,,,,21.1,,0
2018-01-21T02:14:53.343Z,,,,,21.1,,0
2018-01-21T02:15:03.567Z,,,,,21.1,,0
2018-01-21T02:15:13.343Z,,,,,20.9,,0
2018-01-21T02:15:28.366Z,,,,,20.9,,0
2018-01-21T02:15:33.343Z,,,,,20.9,,0
2018-01-21T02:15:43.343Z,,36.3,,,20.9,,0
2018-01-21T02:15:54.956Z,,,,,20.9,,0
2018-01-21T02:16:08.867Z,,,,,20.9,,0
2018-01-21T02:16:13.534Z,,,,,20.9,,0
2018-01-21T02:16:28.576Z,,,,,20.9,,0
2018-01-21T02:16:34.208Z,,,,,20.9,,0
2018-01-21T02:16:45.744Z,,,,,20.9,,0
2018-01-21T02:16:53.818Z,,,,,20.9,,0
2018-01-21T02:17:03.343Z,,,,,20.9,,0
2018-01-21T02:17:13.343Z,,,,,20.9,,0
2018-01-21T02:17:23.343Z,,36.2,,,20.9,,0
2018-01-21T02:17:33.344Z,,,,,20.9,,0
2018-01-21T02:17:43.343Z,,,,,20.9,,0
2018-01-21T02:17:53.343Z,,,,,20.9,,0
2018-01-21T02:18:03.344Z,,,,,20.9,,0
2018-01-21T02:18:13.346Z,,,,,20.9,,0
2018-01-21T02:18:23.343Z,,,,,20.9,,0
2018-01-21T02:18:33.345Z,,,,,20.9,,0
2018-01-21T02:18:43.344Z,,,,,20.9,,0
2018-01-21T02:18:53.344Z,,,,,20.9,,0
2018-01-21T02:19:08.451Z,,,,,20.8,,0
2018-01-21T02:19:13.343Z,,,,,20.8,,0
2018-01-21T02:19:23.595Z,,36.1,,,20.8,,0
2018-01-21T02:19:38.434Z,,,,,20.8,,0
2018-01-21T02:19:43.344Z,,,,,20.8,,0
2018-01-21T02:19:53.344Z,,,,,20.8,,0
2018-01-21T02:20:03.346Z,,,,,20.8,,0
2018-01-21T02:20:13.344Z,,,,,20.8,,0
2018-01-21T02:20:23.344Z,,,,,20.8,,0
2018-01-21T02:20:33.344Z,,,,,20.8,,0
2018-01-21T02:20:43.344Z,,,,,20.8,,0
2018-01-21T02:20:53.343Z,,,,,20.8,,0
2018-01-21T02:21:03.347Z,,,,,20.8,,0
2018-01-21T02:21:13.344Z,,36,,,20.8,,0
2018-01-21T02:21:23.344Z,,,,,20.8,,0
2018-01-21T02:21:33.344Z,,,,,20.8,,0
2018-01-21T02:21:43.345Z,,,,,20.8,,0
2018-01-21T02:21:53.344Z,,,,,20.8,,0
2018-01-21T02:22:03.558Z,,,,,20.8,,0
2018-01-21T02:22:13.344Z,,,,,20.8,,0
2018-01-21T02:22:23.561Z,,36,,,20.8,,0
2018-01-21T02:22:33.344Z,,35.9,,,20.8,,0
2018-01-21T02:22:43.560Z,,35.9,,,20.8,,0
2018-01-21T02:22:53.344Z,,,,,20.8,,0
2018-01-21T02:23:03.559Z,,,,,20.8,,0
2018-01-21T02:23:13.344Z,,,,,20.6,,0
2018-01-21T02:23:23.591Z,,,,,20.6,,0
2018-01-21T02:23:33.344Z,,,,,20.6,,0
2018-01-21T02:23:43.570Z,,,,,20.6,,0
2018-01-21T02:23:53.346Z,,,,,20.6,,0
2018-01-21T02:24:03.346Z,,,,,20.6,,0
2018-01-21T02:24:13.344Z,,,,,20.6,,0
2018-01-21T02:24:28.364Z,,,,,20.6,,0
2018-01-21T02:24:33.345Z,,35.8,,,20.6,,0
2018-01-21T02:24:48.364Z,,,,,20.6,,0
2018-01-21T02:24:53.349Z,,,,,20.6,,0
2018-01-21T02:25:08.525Z,,,,,20.6,,0
2018-01-21T02:25:13.344Z,,,,,20.6,,0
2018-01-21T02:25:28.572Z,,,,,20.6,,0
2018-01-21T02:25:33.344Z,,,,,20.6,,0
2018-01-21T02:25:48.365Z,,,,,20.6,,0
2018-01-21T02:25:53.344Z,,,,,20.6,,0
2018-01-21T02:26:08.437Z,,35.7,,,20.6,,0
2018-01-21T02:26:13.345Z,,,,,20.6,,0
2018-01-21T02:26:28.425Z,,,,,20.6,,0
2018-01-21T02:26:33.345Z,,,,,20.6,,0
2018-01-21T02:26:48.435Z,,,,,20.6,,0
2018-01-21T02:26:53.345Z,,,,,20.6,,0
2018-01-21T02:27:03.345Z,,,,,20.6,,0
2018-01-21T02:27:13.549Z,,,,,20.6,,0
2018-01-21T02:27:23.345Z,,,,,20.6,,0
2018-01-21T02:27:33.345Z,,,,,20.6,,0
2018-01-21T02:27:43.345Z,,,,,20.5,,0
2018-01-21T02:27:53.344Z,,35.6,,,20.6,,0
2018-01-21T02:28:03.345Z,,,,,20.6,,0
2018-01-21T02:28:13.348Z,,,,,20.5,,0
2018-01-21T02:28:23.345Z,,,,,20.5,,0
2018-01-21T02:28:33.345Z,,,,,20.5,,0
2018-01-21T02:28:43.345Z,,,,,20.5,,0
2018-01-21T02:28:53.345Z,,,,,20.5,,0
2018-01-21T02:29:03.345Z,,,,,20.5,,0
2018-01-21T02:29:13.345Z,,,,,20.5,,0
2018-01-21T02:29:23.349Z,,,,,20.5,,0
2018-01-21T02:29:33.345Z,,,,,20.5,,0
2018-01-21T02:29:43.347Z,,35.5,,,20.5,,0
2018-01-21T02:29:53.345Z,,,,,20.5,,0
2018-01-21T02:30:03.345Z,,,,,20.5,,0
2018-01-21T02:30:13.498Z,,,,,20.5,,0
2018-01-21T02:30:23.348Z,,,,,20.5,,0
2018-01-21T02:30:33.497Z,,,,,20.5,,0
2018-01-21T02:30:43.345Z,,,,,20.5,,0
2018-01-21T02:30:53.345Z,,,,,20.5,,0
2018-01-21T02:31:03.496Z,,,,,20.5,,0
2018-01-21T02:31:13.345Z,,,,,20.5,,0
2018-01-21T02:31:23.345Z,,,,,20.5,,0
2018-01-21T02:31:33.541Z,,35.4,,,20.5,,0
2018-01-21T02:31:43.345Z,,,,,20.5,,0
2018-01-21T02:31:53.346Z,,,,,20.5,,0
2018-01-21T02:32:03.345Z,,,,,20.5,,0
2018-01-21T02:32:13.345Z,,,,,20.5,,0
2018-01-21T02:32:23.345Z,,,,,20.5,,0
2018-01-21T02:32:33.351Z,,,,,20.5,,0
2018-01-21T02:32:43.345Z,,,,,20.5,,0
2018-01-21T02:32:53.346Z,,,,,20.5,,0
2018-01-21T02:33:08.436Z,,,,,20.5,,0
2018-01-21T02:33:13.345Z,,35.3,,,20.5,,0
2018-01-21T02:33:23.346Z,,,,,20.5,,0
2018-01-21T02:33:33.346Z,,,,,20.4,,0
2018-01-21T02:33:43.346Z,,,,,20.5,,0
2018-01-21T02:33:53.346Z,,,,,20.4,,0
2018-01-21T02:34:03.346Z,,,,,20.4,,0
2018-01-21T02:34:13.346Z,,,,,20.5,,0
2018-01-21T02:34:23.346Z,,,,,20.4,,0
2018-01-21T02:34:33.346Z,,,,,20.4,,0
2018-01-21T02:34:43.346Z,,,,,20.4,,0
2018-01-21T02:34:53.490Z,,,,,20.4,,0
2018-01-21T02:35:03.347Z,,35.2,,,20.4,,0
2018-01-21T02:35:13.347Z,,,,,20.4,,0
2018-01-21T02:35:23.346Z,,,,,20.4,,0
2018-01-21T02:35:33.345Z,,,,,20.4,,0
2018-01-21T02:35:43.346Z,,,,,20.4,,0
2018-01-21T02:35:53.346Z,,,,,20.4,,0
2018-01-21T02:36:03.346Z,,,,,20.4,,0
2018-01-21T02:36:13.346Z,,,,,20.4,,0
2018-01-21T02:36:23.349Z,,,,,20.4,,0
2018-01-21T02:36:33.346Z,,,,,20.4,,0
2018-01-21T02:36:43.346Z,,,,,20.4,,0
2018-01-21T02:36:53.347Z,,,,,20.4,,0
2018-01-21T02:37:03.346Z,,35.1,,,20.4,,0
2018-01-21T02:37:13.347Z,,,,,20.4,,0
2018-01-21T02:37:23.350Z,,,,,20.4,,0
2018-01-21T02:37:33.346Z,,,,,20.4,,0
2018-01-21T02:37:43.346Z,,,,,20.4,,0
2018-01-21T02:37:58.438Z,,,,,20.4,,0
2018-01-21T02:38:03.346Z,,,,,20.4,,0
2018-01-21T02:38:13.346Z,,,,,20.4,,0
2018-01-21T02:38:23.347Z,,,,,20.4,,0
2018-01-21T02:38:33.346Z,,35.1,,,20.4,,0
2018-01-21T02:38:43.346Z,,34.9,,,20.4,,0
2018-01-21T02:38:53.347Z,,,,,20.4,,0
2018-01-21T02:39:03.349Z,,,,,20.2,,0
2018-01-21T02:39:13.347Z,,,,,20.2,,0
2018-01-21T02:39:23.346Z,,,,,20.2,,0
2018-01-21T02:39:33.346Z,,,,,20.2,,0
2018-01-21T02:39:43.347Z,,,,,20.2,,0
2018-01-21T02:39:53.531Z,,,,,20.2,,0
2018-01-21T02:40:03.347Z,,,,,20.2,,0
2018-01-21T02:40:13.545Z,,,,,20.2,,0
2018-01-21T02:40:23.347Z,,,,,20.2,,0
2018-01-21T02:40:33.346Z,,34.8,,,20.2,,0
2018-01-21T02:40:43.831Z,,,,,20.2,,0
2018-01-21T02:40:53.346Z,,,,,20.2,,0
2018-01-21T02:41:03.346Z,,,,,20.2,,0
2018-01-21T02:41:13.348Z,,,,,20.2,,0
2018-01-21T02:41:23.347Z,,,,,20.2,,0
2018-01-21T02:41:33.346Z,,,,,20.2,,0
2018-01-21T02:41:43.350Z,,,,,20.2,,0
2018-01-21T02:41:53.347Z,,,,,20.2,,0
2018-01-21T02:42:03.346Z,,34.7,,,20.2,,0
2018-01-21T02:42:13.347Z,,34.8,,,20.2,,0
2018-01-21T02:42:23.348Z,,34.7,,,20.2,,0
2018-01-21T02:42:33.350Z,,,,,20.2,,0
2018-01-21T02:42:43.346Z,,,,,20.2,,0
2018-01-21T02:42:53.347Z,,,,,20.2,,0
2018-01-21T02:43:03.346Z,,,,,20.2,,0
2018-01-21T02:43:13.347Z,,,,,20.2,,0
2018-01-21T02:43:23.347Z,,,,,20.2,,0
2018-01-21T02:43:33.347Z,,,,,20.2,,0
2018-01-21T02:43:43.347Z,,,,,20.2,,0
