Time,HwActive,HwTSet,PrimTSet,ChActive,PrimT,ActPow,HwTOutlet
2018-02-11T01:22:58.895Z,,0,,,,,23.3
2018-02-11T01:23:08.889Z,,0,,,43.6,,23.3
2018-02-11T01:23:18.890Z,,0,,,,,23.3
2018-02-11T01:23:28.902Z,,0,,,,,23.3
2018-02-11T01:23:38.890Z,,0,,,,,23.3
2018-02-11T01:23:53.994Z,,0,,,,,23.3
2018-02-11T01:23:58.885Z,,0,,,,,23.2
2018-02-11T01:24:08.893Z,,0,,,,,23.2
2018-02-11T01:24:18.884Z,,0,,,43.5,,23.2
2018-02-11T01:24:28.908Z,,0,,,,,23.2
2018-02-11T01:24:38.895Z,,0,,,,,23.2
2018-02-11T01:24:48.890Z,,0,,,,,23.2
2018-02-11T01:24:58.889Z,,0,,,,,23.2
2018-02-11T01:25:08.884Z,,0,,,,,23.2
2018-02-11T01:25:18.890Z,,0,,,,,23.2
2018-02-11T01:25:28.924Z,,0,,,43.4,,23.2
2018-02-11T01:25:38.884Z,,0,,,,,23.2
2018-02-11T01:25:48.891Z,,0,,,,,23.2
2018-02-11T01:25:58.893Z,,0,,,,,23.2
2018-02-11T01:26:08.890Z,,0,,,,,23.1
2018-02-11T01:26:18.889Z,,0,,,,,23.2
2018-02-11T01:26:28.890Z,,0,,,43.3,,23.1
2018-02-11T01:26:38.888Z,,0,,,,,23.1
2018-02-11T01:26:48.896Z,,0,,,,,23.1
2018-02-11T01:26:58.893Z,,0,,,,,23.1
2018-02-11T01:27:08.897Z,,0,,,,,23.1
2018-02-11T01:27:18.888Z,,0,,,,,23.1
2018-02-11T01:27:28.884Z,,0,,,,,23.1
2018-02-11T01:27:39.227Z,,0,,,,,23.1
2018-02-11T01:27:54.466Z,,0,,,43.2,,23.1
2018-02-11T01:27:58.893Z,,0,,,,,23.1
2018-02-11T01:28:08.892Z,,0,,,,,23.1
2018-02-11T01:28:18.900Z,,0,,,,,23.1
2018-02-11T01:28:28.886Z,,0,,,,,23.1
2018-02-11T01:28:38.891Z,,0,,,,,23.1
2018-02-11T01:28:48.897Z,,0,,,,,23
2018-02-11T01:28:58.899Z,,0,,,,,23
2018-02-11T01:29:08.890Z,,0,,,43.1,,23
2018-02-11T01:29:18.892Z,,0,,,,,23
2018-02-11T01:29:28.905Z,,0,,,,,23
2018-02-11T01:29:38.891Z,,0,,,,,23
2018-02-11T01:29:48.896Z,,0,,,,,23
2018-02-11T01:30:04.219Z,,0,,,,,23
2018-02-11T01:30:08.892Z,,0,,,43,,23
2018-02-11T01:30:18.891Z,,0,,,,,23
2018-02-11T01:30:28.884Z,,0,,,,,23
2018-02-11T01:30:38.892Z,,0,,,,,23
2018-02-11T01:30:48.887Z,,0,,,,,23
2018-02-11T01:30:58.888Z,,0,,,,,23
2018-02-11T01:31:08.890Z,,0,,,,,23
2018-02-11T01:31:18.890Z,,0,,,42.9,,22.8
2018-02-11T01:31:28.895Z,,0,,,,,23
2018-02-11T01:31:38.889Z,0,0,5,0,42.9,0,23
2018-02-11T01:31:53.925Z,,0,,,,,22.8
2018-02-11T01:31:58.898Z,,0,,,,,22.8
2018-02-11T01:32:08.898Z,,0,,,,,22.8
2018-02-11T01:32:18.888Z,,0,,,,,22.8
2018-02-11T01:32:28.894Z,,0,,,,,22.8
2018-02-11T01:32:39.082Z,,0,,,42.8,,22.8
2018-02-11T01:32:48.887Z,,0,,,,,22.8
2018-02-11T01:32:58.892Z,,0,,,,,22.8
2018-02-11T01:33:08.907Z,,0,,,,,22.8
2018-02-11T01:33:18.885Z,,0,,,,,22.8
2018-02-11T01:33:28.903Z,,0,,,,,22.8
2018-02-11T01:33:38.885Z,,0,,,,,22.8
2018-02-11T01:33:48.887Z,,0,,,,,22.8
2018-02-11T01:34:03.999Z,,0,,,42.7,,22.8
2018-02-11T01:34:08.886Z,,0,,,,,22.8
2018-02-11T01:34:18.889Z,,0,,,,,22.8
2018-02-11T01:34:28.886Z,,0,,,,,22.8
2018-02-11T01:34:38.887Z,,0,,,,,22.8
2018-02-11T01:34:48.891Z,,0,,,,,22.7
2018-02-11T01:34:58.895Z,,0,,,,,22.7
2018-02-11T01:35:08.931Z,,0,,,42.6,,22.7
2018-02-11T01:35:18.895Z,,0,,,,,22.7
2018-02-11T01:35:28.897Z,,0,,,,,22.7
2018-02-11T01:35:38.978Z,,0,,,,,22.7
2018-02-11T01:35:48.888Z,,0,,,,,22.7
2018-02-11T01:35:58.887Z,,0,,,,,22.7
2018-02-11T01:36:08.886Z,,0,,,,,22.7
2018-02-11T01:36:18.907Z,,0,,,42.4,,22.7
2018-02-11T01:36:28.956Z,,0,,,,,22.7
2018-02-11T01:36:38.889Z,,0,,,,,22.7
2018-02-11T01:36:48.893Z,,0,,,,,22.7
2018-02-11T01:36:58.907Z,,0,,,,,22.7
2018-02-11T01:37:08.886Z,,0,,,,,22.7
2018-02-11T01:37:23.990Z,,0,,,,,22.7
2018-02-11T01:37:28.914Z,,0,,,42.3,,22.7
2018-02-11T01:37:38.889Z,,0,,,,,22.7
2018-02-11T01:37:48.896Z,,0,,,,,22.7
2018-02-11T01:37:58.891Z,,0,,,,,22.7
2018-02-11T01:38:08.888Z,,0,,,,,22.6
2018-02-11T01:38:18.914Z,,0,,,,,22.6
2018-02-11T01:38:28.913Z,,0,,,,,22.6
2018-02-11T01:38:38.891Z,,0,,,,,22.6
2018-02-11T01:38:48.892Z,,0,,,42.2,,22.6
2018-02-11T01:38:58.890Z,,0,,,,,22.6
2018-02-11T01:39:08.886Z,,0,,,,,22.6
2018-02-11T01:39:18.910Z,,0,,,,,22.6
2018-02-11T01:39:28.899Z,,0,,,,,22.6
2018-02-11T01:39:38.895Z,,0,,,,,22.6
2018-02-11T01:39:48.895Z,,0,,,,,22.6
2018-02-11T01:39:58.899Z,,0,,,42.1,,22.6
2018-02-11T01:40:08.897Z,,0,,,,,22.6
2018-02-11T01:40:18.893Z,,0,,,,,22.6
2018-02-11T01:40:28.895Z,,0,,,,,22.6
2018-02-11T01:40:38.911Z,,0,,,,,22.5
2018-02-11T01:40:48.921Z,,0,,,,,22.6
2018-02-11T01:40:58.952Z,,0,,,,,22.5
2018-02-11T01:41:08.896Z,,0,,,,,22.5
2018-02-11T01:41:24.008Z,,0,,,42,,22.5
2018-02-11T01:41:28.891Z,,0,,,,,22.5
2018-02-11T01:41:38.894Z,,0,,,,,22.5
2018-02-11T01:41:48.886Z,,0,,,,,22.5
2018-02-11T01:41:58.925Z,,0,,,,,22.5
2018-02-11T01:42:08.892Z,,0,,,,,22.5
2018-02-11T01:42:18.890Z,,0,,,,,22.5
2018-02-11T01:42:28.938Z,,0,,,41.9,,22.5
2018-02-11T01:42:38.957Z,,0,,,,,22.5
2018-02-11T01:42:48.887Z,,0,,,,,22.5
2018-02-11T01:42:58.887Z,,0,,,,,22.5
2018-02-11T01:43:08.887Z,,0,,,,,22.5
2018-02-11T01:43:18.915Z,,0,,,,,22.5
2018-02-11T01:43:28.887Z,,0,,,,,22.4
2018-02-11T01:43:38.888Z,,0,,,,,22.5
2018-02-11T01:43:48.904Z,,0,,,41.8,,22.5
2018-02-11T01:43:58.890Z,,0,,,,,22.5
2018-02-11T01:44:08.891Z,,0,,,,,22.4
2018-02-11T01:44:18.909Z,,0,,,,,22.4
2018-02-11T01:44:28.907Z,,0,,,,,22.4
2018-02-11T01:44:38.894Z,,0,,,,,22.4
2018-02-11T01:44:48.902Z,,0,,,,,22.4
2018-02-11T01:44:58.909Z,,0,,,41.7,,22.4
2018-02-11T01:45:08.894Z,,0,,,,,22.4
2018-02-11T01:45:18.894Z,,0,,,,,22.4
2018-02-11T01:45:28.891Z,,0,,,,,22.4
2018-02-11T01:45:38.888Z,,0,,,,,22.4
2018-02-11T01:45:48.891Z,,0,,,,,22.4
2018-02-11T01:45:58.893Z,,0,,,,,22.4
2018-02-11T01:46:08.898Z,,0,,,,,22.4
2018-02-11T01:46:18.895Z,,0,,,41.6,,22.4
2018-02-11T01:46:28.893Z,,0,,,,,22.4
2018-02-11T01:46:38.894Z,,0,,,,,22.4
2018-02-11T01:46:48.905Z,,0,,,,,22.4
2018-02-11T01:46:58.891Z,,0,,,,,22.4
2018-02-11T01:47:08.891Z,,0,,,,,22.4
2018-02-11T01:47:18.921Z,,0,,,,,22.4
2018-02-11T01:47:28.888Z,,0,,,,,22.2
2018-02-11T01:47:38.898Z,,0,,,41.5,,22.2
2018-02-11T01:47:48.918Z,,0,,,,,22.4
2018-02-11T01:47:58.895Z,,0,,,,,22.2
2018-02-11T01:48:08.895Z,,0,,,,,22.2
2018-02-11T01:48:18.893Z,,0,,,,,22.2
2018-02-11T01:48:28.895Z,,0,,,,,22.2
2018-02-11T01:48:38.909Z,,0,,,,,22.2
2018-02-11T01:48:48.890Z,,0,,,41.4,,22.2
2018-02-11T01:48:58.906Z,,0,,,,,22.2
2018-02-11T01:49:08.915Z,,0,,,,,22.2
2018-02-11T01:49:19.010Z,,0,,,,,22.2
2018-02-11T01:49:28.893Z,,0,,,,,22.2
2018-02-11T01:49:43.978Z,,0,,,,,22.2
2018-02-11T01:49:48.940Z,,0,,,,,22.2
2018-02-11T01:49:58.903Z,,0,,,,,22.2
2018-02-11T01:50:08.906Z,,0,,,41.3,,22.2
2018-02-11T01:50:18.896Z,,0,,,,,22.2
2018-02-11T01:50:28.894Z,,0,,,,,22.2
2018-02-11T01:50:38.890Z,,0,,,,,22.1
2018-02-11T01:50:48.896Z,,0,,,,,22.2
2018-02-11T01:50:58.893Z,,0,,,,,22.1
2018-02-11T01:51:08.892Z,,0,,,,,22.1
2018-02-11T01:51:18.903Z,,0,,,,,22.1
2018-02-11T01:51:28.901Z,,0,,,41.2,,22.1
2018-02-11T01:51:38.892Z,,0,,,,,22.1
2018-02-11T01:51:48.893Z,,0,,,,,22.1
2018-02-11T01:51:58.893Z,,0,,,,,22.1
2018-02-11T01:52:08.899Z,,0,,,,,22.1
2018-02-11T01:52:18.896Z,,0,,,,,22.1
2018-02-11T01:52:28.899Z,,0,,,,,22.1
2018-02-11T01:52:38.915Z,,0,,,,,22.1
2018-02-11T01:52:48.895Z,,0,,,41.1,,22.1
2018-02-11T01:52:58.894Z,,0,,,,,22.1
2018-02-11T01:53:08.895Z,,0,,,,,22.1
2018-02-11T01:53:18.901Z,,0,,,,,22.1
2018-02-11T01:53:28.891Z,,0,,,,,22.1
2018-02-11T01:53:38.894Z,,0,,,,,22.1
2018-02-11T01:53:48.889Z,,0,,,,,22.1
2018-02-11T01:53:58.918Z,,0,,,,,22.1
2018-02-11T01:54:08.892Z,,0,,,41,,22.1
2018-02-11T01:54:18.894Z,,0,,,,,22.1
2018-02-11T01:54:28.890Z,,0,,,,,22
2018-02-11T01:54:38.895Z,,0,,,,,22.1
2018-02-11T01:54:48.890Z,,0,,,,,22
2018-02-11T01:54:58.931Z,,0,,,,,22
2018-02-11T01:55:08.894Z,,0,,,,,22
2018-02-11T01:55:18.911Z,,0,,,41,,22
2018-02-11T01:55:28.896Z,,0,,,40.9,,22
2018-02-11T01:55:38.890Z,,0,,,,,22
2018-02-11T01:55:48.891Z,,0,,,,,22
2018-02-11T01:55:58.889Z,,0,,,,,22
2018-02-11T01:56:08.894Z,,0,,,,,22
2018-02-11T01:56:18.895Z,,0,,,,,22
2018-02-11T01:56:28.890Z,,0,,,40.8,,22
2018-02-11T01:56:38.894Z,,0,,,,,22
2018-02-11T01:56:48.892Z,,0,,,,,22
2018-02-11T01:56:58.889Z,,0,,,,,22
2018-02-11T01:57:08.902Z,,0,,,,,22
2018-02-11T01:57:18.892Z,,0,,,,,22
2018-02-11T01:57:28.897Z,,0,,,,,22
2018-02-11T01:57:38.895Z,,0,,,,,22
2018-02-11T01:57:49.040Z,,0,,,,,22
2018-02-11T01:57:58.896Z,,0,,,40.7,,22
2018-02-11T01:58:08.906Z,,0,,,,,22
2018-02-11T01:58:19.037Z,,0,,,,,22
2018-02-11T01:58:28.892Z,,0,,,,,22
2018-02-11T01:58:38.906Z,,0,,,,,22
2018-02-11T01:58:49.038Z,,0,,,,,21.9
2018-02-11T01:58:58.929Z,,0,,,,,22
2018-02-11T01:59:08.892Z,,0,,,,,21.9
2018-02-11T01:59:18.893Z,,0,,,,,21.9
2018-02-11T01:59:28.889Z,,0,,,40.6,,21.9
2018-02-11T01:59:38.935Z,,0,,,,,21.9
2018-02-11T01:59:48.909Z,,0,,,,,21.9
2018-02-11T01:59:58.905Z,,0,,,,,21.9
2018-02-11T02:00:08.899Z,,0,,,,,21.9
2018-02-11T02:00:18.893Z,,0,,,,,21.9
2018-02-11T02:00:28.895Z,,0,,,,,21.9
2018-02-11T02:00:38.911Z,,0,,,40.5,,21.9
2018-02-11T02:00:48.938Z,,0,,,,,21.9
2018-02-11T02:00:58.915Z,,0,,,,,21.9
2018-02-11T02:01:08.892Z,,0,,,,,21.9
2018-02-11T02:01:18.902Z,,0,,,,,21.9
2018-02-11T02:01:28.893Z,,0,,,,,21.9
2018-02-11T02:01:38.897Z,,0,,,,,21.9
2018-02-11T02:01:48.892Z,,0,,,,,21.9
2018-02-11T02:01:58.889Z,,0,,,,,21.9
2018-02-11T02:02:08.889Z,,0,,,40.4,,21.9
2018-02-11T02:02:18.890Z,,0,,,,,21.9
2018-02-11T02:02:28.910Z,,0,,,,,21.9
2018-02-11T02:02:38.901Z,,0,,,,,21.9
2018-02-11T02:02:48.894Z,,0,,,,,21.9
2018-02-11T02:02:58.898Z,,0,,,,,21.9
2018-02-11T02:03:08.898Z,,0,,,,,21.7
2018-02-11T02:03:18.902Z,,0,,,40.3,,21.9
2018-02-11T02:03:28.896Z,,0,,,,,21.7
2018-02-11T02:03:39.113Z,,0,,,,,21.7
2018-02-11T02:03:48.901Z,,0,,,,,21.7
2018-02-11T02:03:58.895Z,,0,,,,,21.7
2018-02-11T02:04:08.891Z,,0,,,,,21.7
2018-02-11T02:04:18.894Z,,0,,,,,21.7
2018-02-11T02:04:28.894Z,,0,,,,,21.7
2018-02-11T02:04:38.905Z,,0,,,40.2,,21.7
2018-02-11T02:04:48.913Z,,0,,,,,21.7
2018-02-11T02:04:58.984Z,,0,,,,,21.7
2018-02-11T02:05:08.916Z,,0,,,,,21.7
2018-02-11T02:05:18.892Z,,0,,,,,21.7
2018-02-11T02:05:28.890Z,,0,,,,,21.7
2018-02-11T02:05:38.897Z,,0,,,,,21.7
2018-02-11T02:05:48.902Z,,0,,,,,21.7
2018-02-11T02:05:58.910Z,,0,,,,,21.7
2018-02-11T02:06:08.897Z,,0,,,40.1,,21.7
2018-02-11T02:06:18.898Z,,0,,,,,21.7
2018-02-11T02:06:28.890Z,,0,,,,,21.7
2018-02-11T02:06:38.897Z,,0,,,,,21.7
2018-02-11T02:06:48.892Z,,0,,,,,21.7
2018-02-11T02:06:58.898Z,,0,,,,,21.7
2018-02-11T02:07:08.900Z,,0,,,,,21.7
2018-02-11T02:07:18.893Z,,0,,,,,21.7
2018-02-11T02:07:28.914Z,,0,,,40,,21.7
2018-02-11T02:07:38.898Z,,0,,,,,21.7
2018-02-11T02:07:48.899Z,,0,,,,,21.7
2018-02-11T02:07:58.899Z,,0,,,,,21.7
2018-02-11T02:08:08.895Z,,0,,,,,21.6
2018-02-11T02:08:18.891Z,,0,,,,,21.6
2018-02-11T02:08:28.896Z,,0,,,,,21.6
2018-02-11T02:08:38.910Z,,0,,,,,21.6
2018-02-11T02:08:48.920Z,,0,,,39.9,,21.6
2018-02-11T02:08:58.890Z,,0,,,,,21.6
2018-02-11T02:09:08.913Z,,0,,,,,21.6
2018-02-11T02:09:18.891Z,,0,,,,,21.6
2018-02-11T02:09:28.898Z,,0,,,,,21.6
2018-02-11T02:09:38.896Z,,0,,,,,21.6
2018-02-11T02:09:49.024Z,,0,,,,,21.6
2018-02-11T02:09:58.892Z,,0,,,,,21.6
2018-02-11T02:10:09.205Z,,0,,,,,21.6
2018-02-11T02:10:18.896Z,,0,,,39.8,,21.6
2018-02-11T02:10:28.892Z,,0,,,,,21.6
2018-02-11T02:10:38.896Z,,0,,,,,21.6
2018-02-11T02:10:54.026Z,,0,,,,,21.6
2018-02-11T02:10:58.896Z,,0,,,,,21.6
2018-02-11T02:11:08.910Z,,0,,,,,21.6
2018-02-11T02:11:18.897Z,,0,,,,,21.6
2018-02-11T02:11:28.916Z,,0,,,,,21.6
2018-02-11T02:11:38.995Z,,0,,,39.7,,21.6
2018-02-11T02:11:48.898Z,,0,,,,,21.6
2018-02-11T02:11:58.975Z,,0,,,,,21.6
2018-02-11T02:12:08.894Z,,0,,,,,21.6
2018-02-11T02:12:18.941Z,,0,,,,,21.6
2018-02-11T02:12:28.897Z,,0,,,,,21.6
2018-02-11T02:12:38.898Z,,0,,,,,21.6
2018-02-11T02:12:48.901Z,,0,,,,,21.5
2018-02-11T02:12:58.891Z,,0,,,39.6,,21.5
2018-02-11T02:13:08.896Z,,0,,,,,21.5
2018-02-11T02:13:18.911Z,,0,,,,,21.5
2018-02-11T02:13:28.895Z,,0,,,,,21.5
2018-02-11T02:13:38.891Z,,0,,,,,21.5
2018-02-11T02:13:48.903Z,,0,,,,,21.5
2018-02-11T02:13:58.897Z,,0,,,,,21.5
2018-02-11T02:14:08.920Z,,0,,,,,21.5
2018-02-11T02:14:18.903Z,,0,,,,,21.5
2018-02-11T02:14:29.009Z,,0,,,39.5,,21.5
2018-02-11T02:14:38.896Z,,0,,,,,21.5
2018-02-11T02:14:48.900Z,,0,,,,,21.5
2018-02-11T02:14:58.900Z,,0,,,,,21.5
2018-02-11T02:15:08.891Z,,0,,,,,21.5
2018-02-11T02:15:18.897Z,,0,,,,,21.5
2018-02-11T02:15:33.921Z,,0,,,,,21.5
2018-02-11T02:15:38.922Z,,0,,,,,21.5
2018-02-11T02:15:48.896Z,,0,,,,,21.5
2018-02-11T02:15:58.891Z,,0,,,39.4,,21.5
2018-02-11T02:16:08.901Z,,0,,,,,21.5
2018-02-11T02:16:18.896Z,,0,,,,,21.5
2018-02-11T02:16:28.899Z,,0,,,,,21.5
2018-02-11T02:16:38.900Z,,0,,,,,21.5
2018-02-11T02:16:48.911Z,,0,,,,,21.5
2018-02-11T02:16:58.920Z,,0,,,,,21.5
2018-02-11T02:17:08.899Z,,0,,,,,21.5
2018-02-11T02:17:18.895Z,,0,,,39.3,,21.5
2018-02-11T02:17:34.177Z,,0,,,,,21.5
2018-02-11T02:17:38.902Z,,0,,,,,21.3
2018-02-11T02:17:49.188Z,,0,,,,,21.3
2018-02-11T02:17:58.895Z,,0,,,,,21.5
2018-02-11T02:18:08.898Z,,0,,,,,21.3
2018-02-11T02:18:18.896Z,,0,,,,,21.3
2018-02-11T02:18:28.897Z,,0,,,,,21.3
2018-02-11T02:18:38.900Z,,0,,,,,21.3
2018-02-11T02:18:48.904Z,,0,,,39.2,,21.3
2018-02-11T02:18:58.892Z,,0,,,,,21.3
2018-02-11T02:19:08.903Z,,0,,,,,21.3
2018-02-11T02:19:18.894Z,,0,,,,,21.3
2018-02-11T02:19:28.892Z,,0,,,,,21.3
2018-02-11T02:19:38.893Z,,0,,,,,21.3
2018-02-11T02:19:48.898Z,,0,,,,,21.3
2018-02-11T02:20:04.033Z,,0,,,,,21.3
2018-02-11T02:20:08.892Z,,0,,,,,21.3
2018-02-11T02:20:18.894Z,,0,,,39.1,,21.3
2018-02-11T02:20:28.895Z,,0,,,,,21.3
2018-02-11T02:20:38.896Z,,0,,,,,21.3
2018-02-11T02:20:48.918Z,,0,,,,,21.3
2018-02-11T02:20:58.939Z,,0,,,,,21.3
2018-02-11T02:21:08.892Z,,0,,,,,21.3
2018-02-11T02:21:18.903Z,,0,,,,,21.3
2018-02-11T02:21:28.901Z,,0,,,,,21.3
2018-02-11T02:21:38.905Z,,0,,,39.1,,21.3
2018-02-11T02:21:48.895Z,,0,,,38.9,,21.3
2018-02-11T02:21:58.899Z,,0,,,,,21.3
2018-02-11T02:22:08.898Z,,0,,,,,21.3
2018-02-11T02:22:18.898Z,,0,,,,,21.3
2018-02-11T02:22:28.903Z,,0,,,,,21.3
2018-02-11T02:22:38.904Z,,0,,,,,21.2
2018-02-11T02:22:48.897Z,,0,,,,,21.2
2018-02-11T02:22:59.228Z,,0,,,,,21.2
2018-02-11T02:23:08.895Z,,0,,,,,21.2
2018-02-11T02:23:18.901Z,,0,,,38.8,,21.2
2018-02-11T02:23:28.895Z,,0,,,,,21.2
2018-02-11T02:23:38.899Z,,0,,,,,21.2
2018-02-11T02:23:48.926Z,,0,,,,,21.2
2018-02-11T02:23:58.901Z,,0,,,,,21.2
2018-02-11T02:24:08.905Z,,0,,,,,21.2
2018-02-11T02:24:18.927Z,,0,,,,,21.2
2018-02-11T02:24:28.904Z,,0,,,,,21.2
2018-02-11T02:24:38.897Z,,0,,,38.7,,21.2
2018-02-11T02:24:48.985Z,,0,,,,,21.2
2018-02-11T02:24:58.913Z,,0,,,,,21.2
2018-02-11T02:25:08.903Z,,0,,,,,21.2
2018-02-11T02:25:18.897Z,,0,,,,,21.2
2018-02-11T02:25:28.899Z,,0,,,,,21.2
2018-02-11T02:25:38.897Z,,0,,,,,21.2
2018-02-11T02:25:48.893Z,,0,,,,,21.2
2018-02-11T02:25:58.896Z,,0,,,,,21.2
2018-02-11T02:26:08.923Z,,0,,,38.6,,21.2
2018-02-11T02:26:18.901Z,,0,,,,,21.2
2018-02-11T02:26:28.897Z,,0,,,,,21.2
2018-02-11T02:26:38.916Z,,0,,,,,21.2
2018-02-11T02:26:48.900Z,,0,,,,,21.2
2018-02-11T02:26:58.900Z,,0,,,,,21.2
2018-02-11T02:27:18.901Z,,0,,,,,21.1
2018-02-11T02:27:28.899Z,,0,,,,,21.2
2018-02-11T02:27:38.905Z,,0,,,38.5,,21.2
2018-02-11T02:27:48.902Z,,0,,,,,21.2
2018-02-11T02:27:58.893Z,,0,,,,,21.1
2018-02-11T02:28:08.899Z,,0,,,,,21.1
2018-02-11T02:28:18.900Z,,0,,,,,21.1
2018-02-11T02:28:29.213Z,,0,,,,,21.1
2018-02-11T02:28:38.896Z,,0,,,,,21.1
2018-02-11T02:28:48.906Z,,0,,,,,21.1
2018-02-11T02:28:58.909Z,,0,,,,,21.1
2018-02-11T02:29:08.893Z,,0,,,38.4,,21.1
2018-02-11T02:29:18.896Z,,0,,,,,21.1
2018-02-11T02:29:28.925Z,,0,,,,,21.1
2018-02-11T02:29:38.899Z,,0,,,,,21.1
2018-02-11T02:29:48.899Z,,0,,,,,21.1
2018-02-11T02:29:58.905Z,,0,,,,,21.1
2018-02-11T02:30:08.908Z,,0,,,,,21.1
2018-02-11T02:30:18.989Z,,0,,,,,21.1
2018-02-11T02:30:33.917Z,,0,,,,,21.1
2018-02-11T02:30:38.900Z,,0,,,38.3,,21.1
2018-02-11T02:30:48.907Z,,0,,,,,21.1
2018-02-11T02:30:58.895Z,,0,,,,,21.1
2018-02-11T02:31:08.938Z,,0,,,,,21.1
2018-02-11T02:31:18.894Z,,0,,,,,21.1
2018-02-11T02:31:28.899Z,,0,,,,,21.1
2018-02-11T02:31:38.913Z,,0,,,,,21.1
2018-02-11T02:31:48.898Z,0,0,5,0,38.3,0,21.1
2018-02-11T02:31:58.902Z,,0,,,,,21.1
2018-02-11T02:32:08.894Z,,0,,,,,21.1
2018-02-11T02:32:18.911Z,,0,,,38.2,,21.1
2018-02-11T02:32:28.899Z,,0,,,,,20.9
2018-02-11T02:32:38.895Z,,0,,,,,21.1
2018-02-11T02:32:48.904Z,,0,,,,,21.1
2018-02-11T02:32:58.930Z,,0,,,,,21.1
2018-02-11T02:33:08.899Z,,0,,,,,21.1
2018-02-11T02:33:18.898Z,,0,,,,,20.9
2018-02-11T02:33:28.938Z,,0,,,,,20.9
2018-02-11T02:33:38.900Z,,0,,,,,20.9
2018-02-11T02:33:48.927Z,,0,,,38.1,,20.9
2018-02-11T02:34:03.964Z,,0,,,,,20.9
2018-02-11T02:34:08.921Z,,0,,,,,20.9
2018-02-11T02:34:18.896Z,,0,,,,,20.9
2018-02-11T02:34:28.898Z,,0,,,,,20.9
2018-02-11T02:34:38.905Z,,0,,,,,20.9
2018-02-11T02:34:48.894Z,,0,,,,,20.9
2018-02-11T02:34:58.910Z,,0,,,,,20.9
2018-02-11T02:35:08.895Z,,0,,,38,,20.9
2018-02-11T02:35:18.906Z,,0,,,,,20.9
2018-02-11T02:35:28.896Z,,0,,,,,20.9
2018-02-11T02:35:38.900Z,,0,,,,,20.9
2018-02-11T02:35:48.909Z,,0,,,,,20.9
2018-02-11T02:36:03.924Z,,0,,,,,20.9
2018-02-11T02:36:08.906Z,,0,,,,,20.9
2018-02-11T02:36:18.898Z,,0,,,,,20.9
2018-02-11T02:36:28.900Z,,0,,,37.9,,20.9
2018-02-11T02:36:38.903Z,,0,,,37.9,,20.9
2018-02-11T02:36:48.896Z,,0,,,37.9,,20.9
2018-02-11T02:36:58.897Z,,0,,,,,20.9
2018-02-11T02:37:08.895Z,,0,,,,,20.9
2018-02-11T02:37:18.896Z,,0,,,,,20.9
2018-02-11T02:37:28.901Z,,0,,,,,20.9
2018-02-11T02:37:38.897Z,,0,,,,,20.9
2018-02-11T02:37:48.908Z,,0,,,,,20.9
2018-02-11T02:37:58.901Z,,0,,,,,20.9
2018-02-11T02:38:09.003Z,,0,,,,,20.9
2018-02-11T02:38:18.896Z,,0,,,37.8,,20.9
2018-02-11T02:38:28.899Z,,0,,,,,20.8
2018-02-11T02:38:38.908Z,,0,,,,,20.8
2018-02-11T02:38:48.907Z,,0,,,,,20.8
2018-02-11T02:38:58.906Z,,0,,,,,20.8
2018-02-11T02:39:08.896Z,,0,,,,,20.8
2018-02-11T02:39:18.903Z,,0,,,,,20.8
2018-02-11T02:39:28.902Z,,0,,,,,20.8
2018-02-11T02:39:38.895Z,,0,,,37.7,,20.8
2018-02-11T02:39:48.895Z,,0,,,,,20.8
2018-02-11T02:39:58.912Z,,0,,,,,20.8
2018-02-11T02:40:08.895Z,,0,,,,,20.8
2018-02-11T02:40:18.906Z,,0,,,,,20.8
2018-02-11T02:40:28.980Z,,0,,,,,20.8
2018-02-11T02:40:38.943Z,,0,,,,,20.8
2018-02-11T02:40:48.917Z,,0,,,,,20.8
2018-02-11T02:40:58.895Z,,0,,,,,20.8
2018-02-11T02:41:08.895Z,,0,,,,,20.8
2018-02-11T02:41:18.896Z,,0,,,37.6,,20.8
2018-02-11T02:41:28.896Z,,0,,,,,20.8
2018-02-11T02:41:38.896Z,,0,,,,,20.8
2018-02-11T02:41:48.896Z,,0,,,,,20.8
2018-02-11T02:41:58.899Z,,0,,,,,20.8
2018-02-11T02:42:08.899Z,,0,,,,,20.8
2018-02-11T02:42:18.895Z,,0,,,,,20.8
2018-02-11T02:42:28.895Z,,0,,,,,20.8
2018-02-11T02:42:38.896Z,,0,,,,,20.8
2018-02-11T02:42:48.895Z,,0,,,,,20.8
2018-02-11T02:42:58.895Z,,0,,,37.5,,20.8
2018-02-11T02:43:08.898Z,,0,,,,,20.8
2018-02-11T02:43:18.896Z,,0,,,,,20.8
2018-02-11T02:43:28.896Z,,0,,,,,20.6
2018-02-11T02:43:38.896Z,,0,,,,,20.6
2018-02-11T02:43:48.896Z,,0,,,,,20.6
2018-02-11T02:43:58.896Z,,0,,,,,20.6
2018-02-11T02:44:08.897Z,,0,,,,,20.6
2018-02-11T02:44:18.899Z,,0,,,,,20.8
2018-02-11T02:44:28.895Z,,0,,,37.4,,20.6
2018-02-11T02:44:38.896Z,,0,,,,,20.6
2018-02-11T02:44:48.896Z,,0,,,,,20.6
2018-02-11T02:44:58.910Z,,0,,,,,20.6
2018-02-11T02:45:08.896Z,,0,,,,,20.6
2018-02-11T02:45:18.896Z,,0,,,,,20.6
