Time,HwTSet,PrimTSet,PrimT,ChActive,HwTOutlet,ActPow,HwActive
2017-12-31T01:14:12.861Z,0,,,,16.5,,
2017-12-31T01:14:22.858Z,0,,,,16.5,,
2017-12-31T01:14:32.858Z,0,,,,16.5,,
2017-12-31T01:14:42.867Z,0,,,,16.5,,
2017-12-31T01:14:52.858Z,0,,,,16.5,,
2017-12-31T01:15:02.858Z,0,,,,16.5,,
2017-12-31T01:15:12.858Z,0,,,,16.5,,
2017-12-31T01:15:22.858Z,0,,,,16.5,,
2017-12-31T01:15:32.858Z,0,,,,16.5,,
2017-12-31T01:15:42.861Z,0,,,,16.5,,
2017-12-31T01:15:52.859Z,0,,,,16.5,,
2017-12-31T01:16:02.859Z,0,,,,16.5,,
2017-12-31T01:16:12.858Z,0,,,,16.5,,
2017-12-31T01:16:22.858Z,0,,,,16.5,,
2017-12-31T01:16:32.858Z,0,,,,16.5,,
2017-12-31T01:16:42.859Z,0,,,,16.5,,
2017-12-31T01:16:52.861Z,0,,,,16.5,,
2017-12-31T01:17:02.858Z,0,,,,16.5,,
2017-12-31T01:17:12.859Z,0,,,,16.4,,
2017-12-31T01:17:22.858Z,0,,,,16.5,,
2017-12-31T01:17:32.858Z,0,,18.5,,16.5,,
2017-12-31T01:17:42.860Z,0,,18.6,,16.5,,
2017-12-31T01:17:52.866Z,0,,,,16.5,,
2017-12-31T01:18:02.862Z,0,,,,16.5,,
2017-12-31T01:18:12.859Z,0,,,,16.5,,
2017-12-31T01:18:22.863Z,0,,,,16.5,,
2017-12-31T01:18:32.858Z,0,,,,16.5,,
2017-12-31T01:18:42.859Z,0,,,,16.5,,
2017-12-31T01:18:52.859Z,0,,18.5,,16.5,,
2017-12-31T01:19:02.859Z,0,,,,16.4,,
2017-12-31T01:19:12.859Z,0,,,,16.5,,
2017-12-31T01:19:22.859Z,0,,,,16.5,,
2017-12-31T01:19:32.859Z,0,,,,16.5,,
2017-12-31T01:19:42.859Z,0,,,,16.5,,
2017-12-31T01:19:52.859Z,0,,,,16.4,,
2017-12-31T01:20:02.859Z,0,,,,16.4,,
2017-12-31T01:20:12.859Z,0,,,,16.5,,
2017-12-31T01:20:22.860Z,0,,,,16.5,,
2017-12-31T01:20:32.859Z,0,,,,16.5,,
2017-12-31T01:20:42.859Z,0,,,,16.4,,
2017-12-31T01:20:52.863Z,0,,,,16.4,,
2017-12-31T01:21:02.859Z,0,,,,16.5,,
2017-12-31T01:21:12.861Z,0,,,,16.5,,
2017-12-31T01:21:22.859Z,0,,,,16.4,,
2017-12-31T01:21:32.859Z,0,,,,16.4,,
2017-12-31T01:21:42.859Z,0,,,,16.4,,
2017-12-31T01:21:52.859Z,0,,,,16.5,,
