Time,HwTSet,PrimTSet,ChActive,HwActive,ActPow,PrimT,HwTOutlet
2018-02-10T05:34:43.968Z,55,,,,,39.6,32.2
2018-02-10T05:34:53.969Z,55,,,,,39.5,32.3
2018-02-10T05:35:03.967Z,55,,,,,39.6,32.3
2018-02-10T05:35:13.967Z,55,,,,,40.1,32.5
2018-02-10T05:35:23.967Z,55,,,,,40.6,32.5
2018-02-10T05:35:33.969Z,55,,,,,40.5,32.6
2018-02-10T05:35:43.967Z,55,,,,,40.2,32.7
2018-02-10T05:35:53.966Z,55,,,,,40,32.7
2018-02-10T05:36:03.966Z,55,,,,,39.9,32.7
2018-02-10T05:36:13.968Z,55,,,,,39.6,32.8
2018-02-10T05:36:23.967Z,55,,,,,39.5,32.8
2018-02-10T05:36:33.969Z,55,,,,,39.4,33
2018-02-10T05:36:43.967Z,55,,,,,39.3,33
2018-02-10T05:36:53.967Z,55,,,,,39.1,33
2018-02-10T05:37:03.967Z,55,,,,,39,33
2018-02-10T05:37:13.967Z,55,,,,,38.9,33
2018-02-10T05:37:23.967Z,55,,,,,,33.1
2018-02-10T05:37:33.966Z,55,,,,,38.8,33.1
2018-02-10T05:37:43.967Z,55,,,,,38.6,33.1
2018-02-10T05:37:53.967Z,55,,,,,38.5,33.1
2018-02-10T05:38:03.966Z,55,,,,,38.4,33.1
2018-02-10T05:38:13.966Z,55,,,,,38.3,33.1
2018-02-10T05:38:23.967Z,55,,,,,,33.1
2018-02-10T05:38:33.966Z,55,,,,,38.4,33.1
2018-02-10T05:38:44.302Z,55,,,,,38.6,33.1
2018-02-10T05:38:53.966Z,55,,,,,38.8,33.1
2018-02-10T05:39:03.970Z,55,,,,,38.9,33.1
2018-02-10T05:39:13.970Z,55,,,,,39,33
2018-02-10T05:39:23.967Z,55,,,,,,33.1
2018-02-10T05:39:33.968Z,55,,,,,39.1,33
2018-02-10T05:39:43.966Z,55,,,,,39.3,33
2018-02-10T05:39:54.134Z,55,,,,,,33
2018-02-10T05:40:03.966Z,55,,,,,39.4,33
2018-02-10T05:40:13.968Z,55,,,,,,33
2018-02-10T05:40:23.967Z,55,,,,,39.5,33
2018-02-10T05:40:33.968Z,55,,,,,,33
2018-02-10T05:40:43.966Z,55,,,,,39.6,33
2018-02-10T05:40:53.967Z,55,,,,,,32.8
2018-02-10T05:41:03.966Z,55,,,,,39.8,32.8
2018-02-10T05:41:13.967Z,55,,,,,,32.8
2018-02-10T05:41:23.966Z,55,,,,,,32.8
2018-02-10T05:41:36.067Z,55,,,,,39.9,32.8
2018-02-10T05:41:43.966Z,55,,,,,,32.8
2018-02-10T05:41:53.966Z,55,,,,,,32.7
2018-02-10T05:42:03.967Z,55,,,,,40,32.7
2018-02-10T05:42:13.966Z,55,,,,,,32.7
2018-02-10T05:42:23.967Z,55,,,,,,32.7
2018-02-10T05:42:33.966Z,55,,,,,40.1,32.7
2018-02-10T05:42:43.966Z,55,,,,,,32.6
2018-02-10T05:42:53.966Z,55,,,,,,32.6
2018-02-10T05:43:03.966Z,55,,,,,,32.6
2018-02-10T05:43:13.967Z,55,,,,,40.2,32.6
2018-02-10T05:43:23.966Z,55,,,,,,32.6
2018-02-10T05:43:33.968Z,55,,,,,,32.6
2018-02-10T05:43:43.966Z,55,,,,,,32.5
2018-02-10T05:43:53.966Z,55,,,,,,32.5
2018-02-10T05:44:03.971Z,55,,,,,40.3,32.5
2018-02-10T05:44:13.967Z,55,,,,,,32.5
2018-02-10T05:44:23.968Z,55,,,,,38.8,32.3
2018-02-10T05:44:33.966Z,55,,,,,36.8,32.3
2018-02-10T05:44:43.967Z,55,,,,,35.8,32.3
2018-02-10T05:44:53.966Z,55,,,,,34.6,32.3
2018-02-10T05:45:03.966Z,55,,,,,34.1,32.3
2018-02-10T05:45:13.967Z,55,,,,,,32.2
2018-02-10T05:45:23.966Z,55,,,,,34.3,32.2
2018-02-10T05:45:33.965Z,55,,,,,,32.2
2018-02-10T05:45:43.966Z,55,,,,,34.2,32.2
2018-02-10T05:45:53.967Z,55,,,,,34.1,32.2
2018-02-10T05:46:03.966Z,55,,,,,34,32.1
2018-02-10T05:46:13.967Z,55,,1,0,79,34.2,32.1
2018-02-10T05:46:23.976Z,55,,,,71,41.5,32.1
2018-02-10T05:46:33.966Z,55,,,,0,44.2,32.1
2018-02-10T05:46:43.966Z,55,,1,0,,41.5,32
2018-02-10T05:46:53.966Z,55,,,,,39,32
2018-02-10T05:47:03.966Z,55,,,,,36.5,32
2018-02-10T05:47:13.967Z,55,,,,,35.8,32
2018-02-10T05:47:23.966Z,55,,,,,35.4,32
2018-02-10T05:47:33.966Z,55,,,,,35.2,31.9
2018-02-10T05:47:43.966Z,55,,,,,34.9,31.9
2018-02-10T05:47:53.967Z,55,,,,,34.8,31.9
2018-02-10T05:48:03.965Z,55,,,,,34.7,31.9
2018-02-10T05:48:13.967Z,55,,,,,34.6,31.9
2018-02-10T05:48:24.178Z,55,,,,,34.4,31.7
2018-02-10T05:48:33.966Z,55,,,,,,31.7
2018-02-10T05:48:43.966Z,55,,,,,34.3,31.7
2018-02-10T05:48:53.967Z,55,,,,,34.2,31.7
2018-02-10T05:49:03.967Z,55,,,,,34.1,31.6
2018-02-10T05:49:13.966Z,55,,,,,,31.6
2018-02-10T05:49:23.966Z,55,,,,,34,31.6
2018-02-10T05:49:33.965Z,55,,,,,33.8,31.6
2018-02-10T05:49:43.969Z,55,,,,,33.7,31.5
2018-02-10T05:49:53.966Z,55,,,,,,31.5
2018-02-10T05:50:03.965Z,55,,,,,33.6,31.5
2018-02-10T05:50:13.966Z,55,,,,,33.5,31.5
2018-02-10T05:50:23.966Z,55,,,,,,31.5
2018-02-10T05:50:33.966Z,55,,,,,33.3,31.4
2018-02-10T05:50:43.966Z,55,,,,,,31.4
2018-02-10T05:50:54.358Z,55,,,,,33.2,31.4
2018-02-10T05:51:03.965Z,55,,,,,,31.4
2018-02-10T05:51:13.966Z,55,,1,0,79,34.2,31.4
2018-02-10T05:51:23.975Z,55,,,,75,40.1,31.2
2018-02-10T05:51:33.965Z,55,,,,42,43.1,31.2
2018-02-10T05:51:43.966Z,55,,,,29,42.5,31.2
2018-02-10T05:51:53.965Z,55,,,,,40.7,31.2
2018-02-10T05:52:03.967Z,55,,,,,39.7,31.2
2018-02-10T05:52:13.965Z,55,,,,,38.9,31.1
2018-02-10T05:52:23.967Z,55,,,,,38.3,31.1
2018-02-10T05:52:33.975Z,55,,,,,,31.1
2018-02-10T05:52:43.966Z,55,,,,,38.5,31.1
2018-02-10T05:52:53.965Z,55,,,,,38.6,31.1
2018-02-10T05:53:03.997Z,55,,,,,38.7,31
2018-02-10T05:53:13.965Z,55,,,,,39,31
2018-02-10T05:53:23.965Z,55,,,,,39.2,31
2018-02-10T05:53:33.966Z,55,,,,,39.4,31
2018-02-10T05:53:43.969Z,55,,,,,39.5,31
2018-02-10T05:53:53.965Z,55,,,,30,39.8,31
2018-02-10T05:54:03.965Z,55,,,,,39.9,31
2018-02-10T05:54:13.972Z,55,,,,29,40,30.9
2018-02-10T05:54:23.965Z,55,,,,,40.1,30.9
2018-02-10T05:54:33.965Z,55,,,,,40.3,30.9
2018-02-10T05:54:43.965Z,55,,,,,40.5,30.9
2018-02-10T05:54:53.979Z,55,,,,,40.6,31
2018-02-10T05:55:03.972Z,55,,,,,40.7,31
2018-02-10T05:55:13.966Z,55,,,,,40.8,31
2018-02-10T05:55:23.965Z,55,,,,,41,31
2018-02-10T05:55:33.966Z,55,,,,,,31
2018-02-10T05:55:43.965Z,55,,,,,41.2,31
2018-02-10T05:55:53.965Z,55,,,,,41.4,31
2018-02-10T05:56:03.983Z,55,,,,,41.5,31.1
2018-02-10T05:56:13.967Z,55,,,,,41.7,31.1
2018-02-10T05:56:23.965Z,55,,,,,,31.1
2018-02-10T05:56:33.965Z,55,,,,,41.8,31.1
2018-02-10T05:56:43.966Z,55,,,,,42,31.2
2018-02-10T05:56:53.965Z,55,,,,,42.2,31.2
2018-02-10T05:57:03.968Z,55,,,,,42.3,31.4
2018-02-10T05:57:13.986Z,55,,,,,42.5,31.4
2018-02-10T05:57:23.965Z,55,,,,,42.6,31.4
2018-02-10T05:57:33.965Z,55,,,,,42.7,31.5
2018-02-10T05:57:43.965Z,55,,,,,42.8,31.5
2018-02-10T05:57:53.965Z,55,,,,,43,31.6
2018-02-10T05:58:03.965Z,55,,,,,43.1,31.6
2018-02-10T05:58:13.965Z,55,,,,,43.2,31.6
2018-02-10T05:58:23.965Z,55,,,,,43.3,31.7
2018-02-10T05:58:33.967Z,55,,,,,43.5,31.9
2018-02-10T05:58:43.966Z,55,,,,,43.6,31.9
2018-02-10T05:58:53.966Z,55,,,,,,32
2018-02-10T05:59:03.970Z,55,,,,,43.9,32
2018-02-10T05:59:13.964Z,55,,1,0,0,43.8,32.1
2018-02-10T05:59:24.014Z,55,,,,,41.7,32.1
2018-02-10T05:59:33.966Z,55,,,,,39.9,32.2
2018-02-10T05:59:43.965Z,55,,,,,39.4,32.3
2018-02-10T05:59:53.965Z,55,,,,,39.5,32.3
2018-02-10T06:00:03.965Z,55,,,,,40,32.5
2018-02-10T06:00:13.965Z,55,,,,,40.4,32.5
2018-02-10T06:00:23.967Z,55,,,,,40.6,32.6
2018-02-10T06:00:33.965Z,55,,,,,40.3,32.6
2018-02-10T06:00:43.964Z,55,,,,,40.1,32.7
2018-02-10T06:00:53.967Z,55,,,,,39.9,32.7
2018-02-10T06:01:03.964Z,55,,,,,39.8,32.8
2018-02-10T06:01:13.974Z,55,,,,,39.6,32.8
2018-02-10T06:01:23.965Z,55,,,,,39.4,33
2018-02-10T06:01:33.967Z,55,,,,,,33
2018-02-10T06:01:43.964Z,55,,,,,39.3,33
2018-02-10T06:01:53.966Z,55,,,,,39.1,33
2018-02-10T06:02:03.965Z,55,,,,,39,33.1
2018-02-10T06:02:13.964Z,55,,,,,38.9,33.1
2018-02-10T06:02:23.966Z,55,,,,,38.8,33.1
2018-02-10T06:02:33.965Z,55,,,,,,33.1
2018-02-10T06:02:43.964Z,55,,,,,38.6,33.1
2018-02-10T06:02:53.964Z,55,,,,,38.5,33.1
2018-02-10T06:03:03.964Z,55,,,,,38.4,33.1
2018-02-10T06:03:13.965Z,55,,,,,38.3,33.1
2018-02-10T06:03:23.965Z,55,,,,,38.4,33.1
2018-02-10T06:03:33.964Z,55,,,,,38.5,33.1
2018-02-10T06:03:43.964Z,55,,,,,38.6,33.1
2018-02-10T06:03:53.968Z,55,,,,,38.8,33.1
2018-02-10T06:04:03.964Z,55,,,,,38.9,33.1
2018-02-10T06:04:13.965Z,55,,,,,39,33.1
2018-02-10T06:04:23.965Z,55,,,,,39.1,33.1
2018-02-10T06:04:33.964Z,55,,,,,,33
2018-02-10T06:04:43.964Z,55,,,,,39.3,33
2018-02-10T06:04:53.964Z,55,,,,,39.4,33
2018-02-10T06:05:03.964Z,55,,,,,,33
2018-02-10T06:05:13.964Z,55,,,,,39.5,33
2018-02-10T06:05:23.965Z,55,,,,,,33
2018-02-10T06:05:33.964Z,55,,,,,39.6,33
2018-02-10T06:05:43.964Z,55,,,,,,33
2018-02-10T06:05:53.964Z,55,,,,,39.8,32.8
2018-02-10T06:06:03.964Z,55,,,,,,32.8
2018-02-10T06:06:13.964Z,55,,,,,,32.8
2018-02-10T06:06:23.965Z,55,,,,,39.9,32.8
2018-02-10T06:06:33.967Z,55,,,,,,32.8
2018-02-10T06:06:43.964Z,55,,,,,,32.7
2018-02-10T06:06:53.964Z,55,,,,,40,32.7
2018-02-10T06:07:04.017Z,55,,,,,,32.7
2018-02-10T06:07:13.964Z,55,,,,,,32.7
2018-02-10T06:07:23.964Z,55,,,,,40.1,32.7
2018-02-10T06:07:33.963Z,55,,,,,,32.7
2018-02-10T06:07:44.080Z,55,,,,,,32.6
2018-02-10T06:07:53.964Z,55,,,,,,32.6
2018-02-10T06:08:03.963Z,55,,,,,40.2,32.6
2018-02-10T06:08:13.966Z,55,,,,,,32.6
2018-02-10T06:08:23.964Z,55,,,,,,32.6
2018-02-10T06:08:33.964Z,55,,,,,,32.5
2018-02-10T06:08:43.967Z,55,,,,,,32.5
2018-02-10T06:08:53.963Z,55,,,,,40.3,32.5
2018-02-10T06:09:03.964Z,55,,,,,,32.5
2018-02-10T06:09:13.974Z,55,,,,,,32.5
2018-02-10T06:09:23.964Z,55,,,,,38.1,32.3
2018-02-10T06:09:33.964Z,55,,,,,36.8,32.3
2018-02-10T06:09:43.963Z,55,,,,,34.8,32.3
2018-02-10T06:09:53.963Z,55,,,,,34.3,32.3
2018-02-10T06:10:03.963Z,55,,,,,34.1,32.3
2018-02-10T06:10:13.964Z,55,,,,,34.2,32.2
2018-02-10T06:10:23.963Z,55,,,,,34.3,32.2
2018-02-10T06:10:33.963Z,55,,,,,34.2,32.2
2018-02-10T06:10:43.963Z,55,,,,,34.1,32.2
2018-02-10T06:10:53.963Z,55,,,,,34,32.2
2018-02-10T06:11:03.963Z,55,,,,,,32.1
2018-02-10T06:11:13.963Z,55,,1,0,79,36.2,32.1
2018-02-10T06:11:23.964Z,55,,,,62,42.3,32.1
2018-02-10T06:11:33.963Z,55,,1,0,0,44.1,32.1
2018-02-10T06:11:43.964Z,55,,,,,40.8,32
2018-02-10T06:11:53.963Z,55,,,,,38.5,32
2018-02-10T06:12:03.963Z,55,,,,,36.7,32
2018-02-10T06:12:13.964Z,55,,,,,35.7,32
2018-02-10T06:12:23.963Z,55,,,,,35.3,32
2018-02-10T06:12:33.963Z,55,,,,,35.2,31.9
2018-02-10T06:12:43.963Z,55,,,,,34.9,31.9
2018-02-10T06:12:53.963Z,55,,,,,34.8,31.9
2018-02-10T06:13:03.964Z,55,,,,,34.7,31.9
2018-02-10T06:13:13.963Z,55,,,,,34.6,31.7
2018-02-10T06:13:23.963Z,55,,,,,34.4,31.7
2018-02-10T06:13:33.967Z,55,,,,,34.3,31.7
2018-02-10T06:13:43.965Z,55,,,,,34.2,31.7
2018-02-10T06:13:53.963Z,55,,,,,,31.7
2018-02-10T06:14:03.971Z,55,,,,,34.1,31.6
2018-02-10T06:14:13.963Z,55,40,1,0,0,34,31.6
2018-02-10T06:14:23.963Z,55,,,,,33.8,31.6
2018-02-10T06:14:33.963Z,55,,,,,,31.6
2018-02-10T06:14:43.963Z,55,,,,,33.7,31.5
2018-02-10T06:14:53.963Z,55,,,,,33.6,31.5
2018-02-10T06:15:03.963Z,55,,,,,,31.5
2018-02-10T06:15:13.963Z,55,,,,,,31.5
2018-02-10T06:15:23.963Z,55,,,,,33.5,31.5
2018-02-10T06:15:33.963Z,55,,,,,33.3,31.4
2018-02-10T06:15:43.963Z,55,,,,,33.2,31.4
2018-02-10T06:15:53.963Z,55,,,,,,31.4
2018-02-10T06:16:03.963Z,55,,,,,33.1,31.4
2018-02-10T06:16:13.963Z,55,,1,0,79,35.3,31.2
2018-02-10T06:16:23.963Z,55,,,,67,41.4,31.2
2018-02-10T06:16:33.963Z,55,,,,33,43.3,31.2
2018-02-10T06:16:43.964Z,55,,,,29,41.8,31.2
2018-02-10T06:16:53.963Z,55,,,,,40.5,31.2
2018-02-10T06:17:03.963Z,55,,,,,39.4,31.1
2018-02-10T06:17:13.963Z,55,,,,,38.7,31.1
2018-02-10T06:17:23.963Z,55,,,,,38.2,31.1
2018-02-10T06:17:33.962Z,55,,,,,38.3,31.1
2018-02-10T06:17:43.964Z,55,,,,,38.5,31.1
2018-02-10T06:17:53.963Z,55,,,,,38.6,31.1
2018-02-10T06:18:03.963Z,55,,,,,38.7,31
2018-02-10T06:18:13.962Z,55,,,,,39,31
2018-02-10T06:18:24.258Z,55,,,,,39.2,31
2018-02-10T06:18:33.962Z,55,,,,30,39.4,31
2018-02-10T06:18:43.964Z,55,,,,29,39.5,31
2018-02-10T06:18:53.963Z,55,,,,30,39.8,31
2018-02-10T06:19:03.963Z,55,,,,,39.9,30.9
2018-02-10T06:19:13.963Z,55,,,,29,40,30.9
2018-02-10T06:19:23.963Z,55,,,,,40.2,30.9
2018-02-10T06:19:33.963Z,55,,,,,40.3,30.9
2018-02-10T06:19:43.967Z,55,,,,,,30.9
2018-02-10T06:19:53.963Z,55,,,,,40.6,30.9
2018-02-10T06:20:03.963Z,55,,,,,40.7,30.9
2018-02-10T06:20:13.966Z,55,,,,,40.8,31
2018-02-10T06:20:23.964Z,55,,,,,40.9,31
2018-02-10T06:20:33.964Z,55,,,,,41,31
2018-02-10T06:20:43.964Z,55,,,,,41.2,31
2018-02-10T06:20:53.963Z,55,,,,,41.4,31
2018-02-10T06:21:03.962Z,55,,,,,41.5,31
2018-02-10T06:21:13.962Z,55,,,,,41.6,31.1
2018-02-10T06:21:23.963Z,55,,,,,41.8,31.1
2018-02-10T06:21:33.962Z,55,,,,,,31.1
2018-02-10T06:21:43.964Z,55,,,,,42,31.2
2018-02-10T06:21:53.963Z,55,,,,,42.2,31.2
2018-02-10T06:22:03.977Z,55,,,,,42.3,31.4
2018-02-10T06:22:13.963Z,55,,,,,42.4,31.4
2018-02-10T06:22:23.963Z,55,,,,,42.6,31.4
2018-02-10T06:22:33.962Z,55,,,,,42.7,31.5
2018-02-10T06:22:43.966Z,55,,,,,42.8,31.5
2018-02-10T06:22:53.962Z,55,,,,,43,31.6
2018-02-10T06:23:03.962Z,55,,,,,43.1,31.6
2018-02-10T06:23:13.963Z,55,,,,,43.2,31.7
2018-02-10T06:23:23.962Z,55,,,,,43.3,31.7
2018-02-10T06:23:33.962Z,55,,,,,43.4,31.9
2018-02-10T06:23:43.970Z,55,,,,,43.6,31.9
2018-02-10T06:23:53.962Z,55,,,,,43.7,32
2018-02-10T06:24:03.962Z,55,,,,,43.9,32
2018-02-10T06:24:13.970Z,55,,1,0,0,43.5,32.1
2018-02-10T06:24:23.963Z,55,,,,,41.4,32.2
2018-02-10T06:24:33.962Z,55,,,,,40,32.2
2018-02-10T06:24:43.963Z,55,,,,,39.5,32.3
2018-02-10T06:24:53.962Z,55,,,,,39.6,32.3
2018-02-10T06:25:03.962Z,55,,,,,40,32.5
2018-02-10T06:25:13.962Z,55,,,,,40.4,32.5
2018-02-10T06:25:23.962Z,55,,,,,40.6,32.6
2018-02-10T06:25:33.962Z,55,,,,,40.3,32.6
2018-02-10T06:25:43.963Z,55,,,,,40.1,32.7
2018-02-10T06:25:54.156Z,55,,,,,39.9,32.8
2018-02-10T06:26:03.962Z,55,,,,,39.8,32.8
2018-02-10T06:26:13.964Z,55,,,,,39.6,32.8
2018-02-10T06:26:23.962Z,55,,,,,39.4,33
2018-02-10T06:26:33.964Z,55,,,,,39.3,33
2018-02-10T06:26:43.963Z,55,,,,,,33
2018-02-10T06:26:53.962Z,55,,,,,39.1,33
2018-02-10T06:27:03.962Z,55,,,,,39,33.1
2018-02-10T06:27:13.962Z,55,,,,,38.9,33
2018-02-10T06:27:23.962Z,55,,,,,38.8,33.1
2018-02-10T06:27:33.963Z,55,,,,,38.6,33.1
2018-02-10T06:27:43.963Z,55,,,,,,33.1
2018-02-10T06:27:53.962Z,55,,,,,38.5,33.1
2018-02-10T06:28:03.962Z,55,,,,,38.4,33.1
2018-02-10T06:28:13.972Z,55,,,,,38.3,33.1
2018-02-10T06:28:23.962Z,55,,,,,38.4,33.1
2018-02-10T06:28:33.964Z,55,,,,,38.6,33.1
2018-02-10T06:28:43.963Z,55,,,,,38.8,33.1
2018-02-10T06:28:53.964Z,55,,,,,38.9,33.1
2018-02-10T06:29:03.968Z,55,,,,,39,33.1
2018-02-10T06:29:13.963Z,55,,,,,,33.1
2018-02-10T06:29:23.975Z,55,,,,,39.1,33.1
2018-02-10T06:29:33.963Z,55,,,,,39.3,33
2018-02-10T06:29:43.962Z,55,,,,,,33
2018-02-10T06:29:53.962Z,55,,,,,39.4,33
2018-02-10T06:30:03.962Z,55,,,,,,33
2018-02-10T06:30:13.962Z,55,,,,,39.5,33
2018-02-10T06:30:23.962Z,55,,,,,,33
2018-02-10T06:30:33.978Z,55,,,,,39.6,33
2018-02-10T06:30:43.962Z,55,,,,,,33
2018-02-10T06:30:53.962Z,55,,,,,39.8,32.8
2018-02-10T06:31:03.963Z,55,,,,,,32.8
2018-02-10T06:31:14.181Z,55,,,,,39.9,32.8
2018-02-10T06:31:23.962Z,55,,,,,,32.8
2018-02-10T06:31:33.961Z,55,,,,,,32.8
2018-02-10T06:31:43.978Z,55,,,,,40,32.8
2018-02-10T06:31:53.963Z,55,,,,,,32.7
2018-02-10T06:32:03.961Z,55,,,,,,32.7
2018-02-10T06:32:13.962Z,55,,,,,,32.7
2018-02-10T06:32:23.967Z,55,,,,,40.1,32.7
2018-02-10T06:32:33.963Z,55,,,,,,32.7
2018-02-10T06:32:43.961Z,55,,,,,,32.6
2018-02-10T06:32:53.961Z,55,,,,,,32.6
2018-02-10T06:33:03.962Z,55,,,,,40.2,32.6
2018-02-10T06:33:13.961Z,55,,,,,,32.6
2018-02-10T06:33:23.964Z,55,,,,,,32.6
2018-02-10T06:33:33.961Z,55,,,,,,32.5
2018-02-10T06:33:43.961Z,55,,,,,40.3,32.5
2018-02-10T06:33:53.966Z,55,,,,,,32.5
2018-02-10T06:34:03.984Z,55,,,,,,32.5
2018-02-10T06:34:13.961Z,55,,,,,,32.5
2018-02-10T06:34:24.350Z,55,,,,,37.8,32.3
2018-02-10T06:34:33.963Z,55,,,,,36.5,32.3
2018-02-10T06:34:43.962Z,55,,,,,34.9,32.3
2018-02-10T06:34:53.962Z,55,,,,,34.2,32.3
2018-02-10T06:35:03.961Z,55,,,,,34.1,32.3
2018-02-10T06:35:13.961Z,55,,,,,34.2,32.2
2018-02-10T06:35:23.962Z,55,,,,,34.3,32.2
2018-02-10T06:35:33.961Z,55,,,,,34.2,32.2
2018-02-10T06:35:43.961Z,55,,,,,34.1,32.2
2018-02-10T06:35:53.961Z,55,,,,,34,32.1
2018-02-10T06:36:03.961Z,55,,,,,,32.1
2018-02-10T06:36:13.963Z,55,,1,0,79,36.6,32.1
2018-02-10T06:36:23.962Z,55,,,,55,43.1,32.1
2018-02-10T06:36:33.961Z,55,,1,0,0,43.8,32.1
2018-02-10T06:36:43.962Z,55,,,,,40.5,32
2018-02-10T06:36:53.961Z,55,,,,,37.9,32
2018-02-10T06:37:03.979Z,55,,,,,36.4,32
2018-02-10T06:37:13.971Z,55,,,,,35.6,32
2018-02-10T06:37:23.961Z,55,,,,,35.3,32
2018-02-10T06:37:33.961Z,55,,,,,35.1,31.9
2018-02-10T06:37:43.962Z,55,,,,,34.9,31.9
2018-02-10T06:37:53.961Z,55,,,,,34.8,31.9
2018-02-10T06:38:03.962Z,55,,,,,34.6,31.9
2018-02-10T06:38:13.962Z,55,,,,,,31.7
2018-02-10T06:38:23.968Z,55,,,,,34.4,31.7
2018-02-10T06:38:33.962Z,55,,,,,34.3,31.7
2018-02-10T06:38:43.965Z,55,,,,,34.2,31.7
2018-02-10T06:38:53.962Z,55,,,,,,31.6
2018-02-10T06:39:03.961Z,55,,,,,34.1,31.6
2018-02-10T06:39:13.961Z,55,,,,,34,31.6
2018-02-10T06:39:23.961Z,55,,1,0,,33.8,31.6
2018-02-10T06:39:33.961Z,55,,,,,,31.6
2018-02-10T06:39:43.961Z,55,,,,,33.7,31.5
2018-02-10T06:39:53.961Z,55,,,,,33.6,31.5
2018-02-10T06:40:03.962Z,55,,,,,,31.5
2018-02-10T06:40:13.961Z,55,,,,,33.5,31.5
2018-02-10T06:40:23.961Z,55,,,,,,31.5
2018-02-10T06:40:33.961Z,55,,,,,33.3,31.4
2018-02-10T06:40:43.961Z,55,,,,,33.2,31.4
2018-02-10T06:40:53.961Z,55,,,,,,31.4
2018-02-10T06:41:03.962Z,55,,,,,33.1,31.4
2018-02-10T06:41:13.961Z,55,,1,0,80,36.3,31.4
2018-02-10T06:41:23.961Z,55,,,,56,42.2,31.2
2018-02-10T06:41:33.963Z,55,,,,29,43.1,31.2
2018-02-10T06:41:43.961Z,55,,,,,41.7,31.2
2018-02-10T06:41:53.961Z,55,,,,,40.1,31.2
2018-02-10T06:42:03.962Z,55,,,,,39.2,31.2
2018-02-10T06:42:13.961Z,55,,,,,38.5,31.1
2018-02-10T06:42:23.961Z,55,,,,,38.2,31.1
2018-02-10T06:42:33.962Z,55,,,,,38.3,31.1
2018-02-10T06:42:43.961Z,55,,,,,38.5,31.1
2018-02-10T06:42:53.961Z,55,,,,,38.6,31.1
2018-02-10T06:43:03.962Z,55,,,,,38.9,31
2018-02-10T06:43:13.961Z,55,,,,,39,31
2018-02-10T06:43:23.961Z,55,,,,,39.2,31
2018-02-10T06:43:33.964Z,55,,,,30,39.4,31
2018-02-10T06:43:43.962Z,55,,,,29,39.5,31
2018-02-10T06:43:53.960Z,55,,,,30,39.8,31
2018-02-10T06:44:03.967Z,55,,,,,39.9,31
2018-02-10T06:44:13.960Z,55,,,,,40,30.9
2018-02-10T06:44:23.961Z,55,,,,29,40.2,30.9
2018-02-10T06:44:33.961Z,55,,,,,40.3,30.9
2018-02-10T06:44:43.960Z,55,,,,,40.5,30.9
2018-02-10T06:44:53.960Z,55,,,,,40.6,30.9
2018-02-10T06:45:03.962Z,55,,,,,40.7,30.9
2018-02-10T06:45:13.961Z,55,,,,,40.8,30.9
2018-02-10T06:45:23.961Z,55,,,,,41,31
2018-02-10T06:45:33.960Z,55,,,,,41.1,31
2018-02-10T06:45:43.960Z,55,,,,,41.2,31
2018-02-10T06:45:53.960Z,55,,,,,41.4,31
2018-02-10T06:46:03.960Z,55,,,,,41.5,31
2018-02-10T06:46:13.961Z,55,,,,,41.7,31.1
2018-02-10T06:46:23.961Z,55,,,,,41.8,31.1
2018-02-10T06:46:33.960Z,55,,,,,41.9,31.1
2018-02-10T06:46:43.960Z,55,,,,,42,31.2
2018-02-10T06:46:53.960Z,55,,,,,42.2,31.2
2018-02-10T06:47:03.961Z,55,,,,,42.4,31.2
2018-02-10T06:47:13.960Z,55,,,,,42.5,31.4
2018-02-10T06:47:23.962Z,55,,,,,42.6,31.4
2018-02-10T06:47:33.960Z,55,,,,,42.7,31.5
2018-02-10T06:47:43.960Z,55,,,,,42.8,31.5
2018-02-10T06:47:53.961Z,55,,,,,43.1,31.6
2018-02-10T06:48:03.960Z,55,,,,,,31.6
2018-02-10T06:48:13.962Z,55,,,,,43.3,31.7
2018-02-10T06:48:23.962Z,55,,,,,43.4,31.7
2018-02-10T06:48:33.960Z,55,,,,,43.5,31.9
2018-02-10T06:48:43.960Z,55,,,,,43.6,31.9
2018-02-10T06:48:53.965Z,55,,,,,43.7,32
2018-02-10T06:49:03.960Z,55,,,,0,44.1,32
2018-02-10T06:49:13.961Z,55,,1,0,,42.5,32.1
2018-02-10T06:49:23.960Z,55,,,,,40.5,32.2
2018-02-10T06:49:33.960Z,55,,,,,39.5,32.2
2018-02-10T06:49:43.960Z,55,,,,,,32.3
2018-02-10T06:49:53.960Z,55,,,,,39.7,32.3
2018-02-10T06:50:03.960Z,55,,,,,40.2,32.5
2018-02-10T06:50:13.961Z,55,,,,,40.7,32.5
2018-02-10T06:50:23.960Z,55,,,,,40.5,32.6
2018-02-10T06:50:33.960Z,55,,,,,40.2,32.7
2018-02-10T06:50:43.961Z,55,,,,,40,32.7
2018-02-10T06:50:53.960Z,55,,,,,39.9,32.8
2018-02-10T06:51:03.960Z,55,,,,,39.6,32.8
2018-02-10T06:51:13.960Z,55,,,,,39.5,32.8
2018-02-10T06:51:23.962Z,55,,,,,39.4,33
2018-02-10T06:51:33.960Z,55,,,,,39.3,33
2018-02-10T06:51:43.960Z,55,,,,,39.1,33
2018-02-10T06:51:53.960Z,55,,,,,39,33
2018-02-10T06:52:03.960Z,55,,,,,38.9,33
2018-02-10T06:52:13.960Z,55,,,,,,33.1
