Time,HwTSet,HwActive,ActPow,PrimTSet,HwTOutlet,PrimT,ChActive
2018-02-12T06:12:23.733Z,55,,,,33.2,38.5,
2018-02-12T06:12:33.733Z,55,,,,33.2,38.4,
2018-02-12T06:12:43.751Z,55,,,,33.2,38.3,
2018-02-12T06:12:54.076Z,55,,,,33.2,,
2018-02-12T06:13:03.734Z,55,,,,33.2,38.1,
2018-02-12T06:13:13.735Z,55,,,,33.2,38.4,
2018-02-12T06:13:23.733Z,55,,,,33.2,38.5,
2018-02-12T06:13:33.734Z,55,,,,33.1,38.6,
2018-02-12T06:13:43.920Z,55,,,,33.2,38.8,
2018-02-12T06:13:53.733Z,55,,,,33.2,38.9,
2018-02-12T06:14:03.733Z,55,,,,33.1,39,
2018-02-12T06:14:13.736Z,55,,,,33.1,,
2018-02-12T06:14:23.733Z,55,,,,33.1,,
2018-02-12T06:14:33.733Z,55,,,,33.1,39.1,
2018-02-12T06:14:43.734Z,55,,,,33.1,39.3,
2018-02-12T06:14:53.735Z,55,,,,33.1,,
2018-02-12T06:15:04.045Z,55,,,,33.1,39.4,
2018-02-12T06:15:13.737Z,55,,,,33,,
2018-02-12T06:15:23.733Z,55,,,,33,,
2018-02-12T06:15:33.749Z,55,,,,33,39.5,
2018-02-12T06:15:43.733Z,55,,,,33,,
2018-02-12T06:15:53.739Z,55,,,,33,39.6,
2018-02-12T06:16:03.733Z,55,,,,33,,
2018-02-12T06:16:13.958Z,55,,,,32.8,,
2018-02-12T06:16:23.743Z,55,,,,32.8,39.8,
2018-02-12T06:16:33.735Z,55,,,,32.8,,
2018-02-12T06:16:43.733Z,55,,,,32.8,,
2018-02-12T06:16:53.734Z,55,,,,32.8,,
2018-02-12T06:17:03.733Z,55,,,,32.8,39.9,
2018-02-12T06:17:13.733Z,55,,,,32.8,,
2018-02-12T06:17:23.733Z,55,,,,32.7,,
2018-02-12T06:17:34.032Z,55,,,,32.7,40,
2018-02-12T06:17:43.763Z,55,,,,32.7,,
2018-02-12T06:17:53.734Z,55,,,,32.7,,
2018-02-12T06:18:03.732Z,55,,,,32.6,,
2018-02-12T06:18:13.733Z,55,,,,32.6,,
2018-02-12T06:18:23.772Z,55,0,0,40,32.6,40,2
2018-02-12T06:18:33.763Z,55,,,,32.6,40.1,
2018-02-12T06:18:43.733Z,55,,,,32.6,,
2018-02-12T06:18:53.733Z,55,,,,32.5,,
2018-02-12T06:19:03.742Z,55,,,,32.5,38.6,
2018-02-12T06:19:13.733Z,55,,,,32.5,36.8,
2018-02-12T06:19:23.735Z,55,,,,32.5,35.7,
2018-02-12T06:19:33.733Z,55,,,,32.3,34.6,
2018-02-12T06:19:43.733Z,55,,,,32.3,34.2,
2018-02-12T06:19:53.732Z,55,,,,32.3,34.3,
2018-02-12T06:20:03.744Z,55,,,,32.3,34.4,
2018-02-12T06:20:13.817Z,55,,,,32.3,34.3,
2018-02-12T06:20:23.741Z,55,,,,32.3,,
2018-02-12T06:20:33.733Z,55,,,,32.2,34.2,
2018-02-12T06:20:43.733Z,55,,,,32.2,34.1,
2018-02-12T06:20:53.740Z,55,,,,32.2,,
2018-02-12T06:21:03.733Z,55,,,,32.2,34,
2018-02-12T06:21:13.733Z,55,,,,32.2,33.8,
2018-02-12T06:21:23.734Z,55,0,79,,32.1,38.4,2
2018-02-12T06:21:33.733Z,55,,54,,32.1,43,
2018-02-12T06:21:43.732Z,55,0,0,,32.1,43.8,2
2018-02-12T06:21:53.733Z,55,,,,32,39.8,
2018-02-12T06:22:03.732Z,55,,,,32,37.7,
2018-02-12T06:22:13.733Z,55,,,,32,36.4,
2018-02-12T06:22:23.947Z,55,,,,32,35.7,
2018-02-12T06:22:33.732Z,55,,,,32,35.3,
2018-02-12T06:22:43.769Z,55,,,,31.9,35.2,
2018-02-12T06:22:53.738Z,55,,,,31.9,34.9,
2018-02-12T06:23:03.733Z,55,,,,31.9,34.8,
2018-02-12T06:23:13.732Z,55,,,,31.9,34.6,
2018-02-12T06:23:23.734Z,55,,,,31.9,34.4,
2018-02-12T06:23:33.999Z,55,,,,31.7,,
2018-02-12T06:23:43.734Z,55,,,,31.7,34.3,
2018-02-12T06:23:53.732Z,55,,,,31.7,34.2,
2018-02-12T06:24:03.733Z,55,,,,31.7,,
2018-02-12T06:24:13.733Z,55,,,,31.7,34.1,
2018-02-12T06:24:23.792Z,55,,,,31.6,34,
2018-02-12T06:24:33.734Z,55,0,,,31.6,,2
2018-02-12T06:24:43.810Z,55,,,,31.6,33.8,
2018-02-12T06:24:53.741Z,55,,,,31.6,33.7,
2018-02-12T06:25:03.732Z,55,,,,31.5,,
2018-02-12T06:25:13.736Z,55,,,,31.5,33.6,
2018-02-12T06:25:23.732Z,55,,,,31.5,33.5,
2018-02-12T06:25:33.733Z,55,,,,31.5,,
2018-02-12T06:25:43.762Z,55,,,,31.5,33.3,
2018-02-12T06:25:53.739Z,55,,,,31.5,,
2018-02-12T06:26:03.732Z,55,,,,31.4,33.2,
2018-02-12T06:26:14.098Z,55,,,,31.4,33.1,
2018-02-12T06:26:23.734Z,55,0,80,,31.4,37.5,2
2018-02-12T06:26:33.793Z,55,,60,,31.4,41.9,
2018-02-12T06:26:43.732Z,55,,29,,31.2,42.9,
2018-02-12T06:26:53.775Z,55,,,,31.2,41.6,
2018-02-12T06:27:03.736Z,55,,,,31.2,39.8,
2018-02-12T06:27:13.741Z,55,,,,31.2,39.3,
2018-02-12T06:27:23.732Z,55,,,,31.1,38.7,
2018-02-12T06:27:33.736Z,55,,,,31.1,38.3,
2018-02-12T06:27:43.732Z,55,,,,31.1,38.4,
2018-02-12T06:27:53.759Z,55,,,,31.1,38.6,
2018-02-12T06:28:03.733Z,55,,,,31.1,38.7,
2018-02-12T06:28:13.732Z,55,,,,31.1,39,
2018-02-12T06:28:23.732Z,55,,,,31,39.1,
2018-02-12T06:28:33.732Z,55,,,,31,39.2,
2018-02-12T06:28:43.732Z,55,,,,31,39.5,
2018-02-12T06:28:53.732Z,55,,,,31,39.7,
2018-02-12T06:29:03.736Z,55,,,,31,39.8,
2018-02-12T06:29:13.745Z,55,,30,,31,40,
2018-02-12T06:29:23.732Z,55,,29,,31,40.1,
2018-02-12T06:29:33.732Z,55,,,,31,40.2,
2018-02-12T06:29:43.732Z,55,,,,31,40.3,
2018-02-12T06:29:53.732Z,55,,,,31,40.5,
2018-02-12T06:30:03.740Z,55,,,,31,40.6,
2018-02-12T06:30:13.740Z,55,,,,31,40.8,
2018-02-12T06:30:23.749Z,55,,,,31,41,
2018-02-12T06:30:33.738Z,55,,,,31,,
2018-02-12T06:30:43.732Z,55,,,,31,41.1,
2018-02-12T06:30:53.764Z,55,,,,31,41.4,
2018-02-12T06:31:03.734Z,55,,,,31.1,41.5,
2018-02-12T06:31:13.732Z,55,,,,31.1,41.6,
2018-02-12T06:31:23.732Z,55,,,,31.1,41.7,
2018-02-12T06:31:33.732Z,55,,,,31.2,41.8,
2018-02-12T06:31:43.732Z,55,,,,31.2,42,
2018-02-12T06:31:53.749Z,55,,,,31.2,42.2,
2018-02-12T06:32:03.732Z,55,,,,31.4,42.3,
2018-02-12T06:32:13.732Z,55,,,,31.4,42.5,
2018-02-12T06:32:23.786Z,55,,,,31.5,42.6,
2018-02-12T06:32:33.732Z,55,,,,31.5,,
2018-02-12T06:32:43.732Z,55,,,,31.5,42.8,
2018-02-12T06:32:53.732Z,55,,,,31.6,43,
2018-02-12T06:33:03.731Z,55,,,,31.6,43.1,
2018-02-12T06:33:13.736Z,55,,,,31.7,43.2,
2018-02-12T06:33:23.733Z,55,,,,31.7,43.4,
2018-02-12T06:33:33.735Z,55,,,,31.9,43.5,
2018-02-12T06:33:43.756Z,55,,,,31.9,43.6,
2018-02-12T06:33:53.731Z,55,,,,32,43.7,
2018-02-12T06:34:04.114Z,55,,,,32.1,,
2018-02-12T06:34:13.762Z,55,0,0,,32.1,42.9,2
2018-02-12T06:34:23.733Z,55,,,,32.2,40.8,
2018-02-12T06:34:33.736Z,55,,,,32.2,39.9,
2018-02-12T06:34:43.732Z,55,,,,32.3,39.6,
2018-02-12T06:34:53.732Z,55,,,,32.5,39.7,
2018-02-12T06:35:03.732Z,55,,,,32.5,39.9,
2018-02-12T06:35:13.732Z,55,,,,32.6,40.5,
2018-02-12T06:35:23.737Z,55,,,,32.6,40.7,
2018-02-12T06:35:33.770Z,55,,,,32.7,40.5,
2018-02-12T06:35:43.742Z,55,,,,32.7,40.2,
2018-02-12T06:35:53.731Z,55,,,,32.8,40,
2018-02-12T06:36:03.731Z,55,,,,32.8,39.9,
2018-02-12T06:36:13.732Z,55,,,,33,39.8,
2018-02-12T06:36:23.753Z,55,,,,33,39.5,
2018-02-12T06:36:33.731Z,55,,,,33,39.4,
2018-02-12T06:36:43.733Z,55,,,,33.1,,
2018-02-12T06:36:53.731Z,55,,,,33.1,39.3,
2018-02-12T06:37:03.731Z,55,,,,33.1,39.1,
2018-02-12T06:37:13.731Z,55,,,,33.1,39,
2018-02-12T06:37:23.731Z,55,,,,33.1,38.9,
2018-02-12T06:37:33.731Z,55,,,,33.1,38.8,
2018-02-12T06:37:43.731Z,55,,,,33.1,,
2018-02-12T06:37:53.745Z,55,,,,33.2,38.6,
2018-02-12T06:38:03.796Z,55,,,,33.1,38.5,
2018-02-12T06:38:13.816Z,55,,,,33.2,38.4,
2018-02-12T06:38:23.764Z,55,,,,33.2,,
2018-02-12T06:38:33.809Z,55,,,,33.1,,
2018-02-12T06:38:43.731Z,55,,,,33.1,38.5,
2018-02-12T06:38:53.736Z,55,,,,33.1,38.6,
2018-02-12T06:39:03.760Z,55,,,,33.1,38.8,
2018-02-12T06:39:13.738Z,55,,,,33.1,38.9,
2018-02-12T06:39:23.731Z,55,,,,33.1,39,
2018-02-12T06:39:33.731Z,55,,,,33.1,39.1,
2018-02-12T06:39:43.732Z,55,,,,33.1,,
2018-02-12T06:39:53.731Z,55,,,,33.1,39.3,
2018-02-12T06:40:03.731Z,55,,,,33.1,,
2018-02-12T06:40:13.734Z,55,,,,33.1,39.4,
2018-02-12T06:40:23.733Z,55,,,,33,,
2018-02-12T06:40:33.733Z,55,,,,33,39.5,
2018-02-12T06:40:43.747Z,55,,,,33,,
2018-02-12T06:40:53.731Z,55,,,,33,39.6,
2018-02-12T06:41:03.808Z,55,,,,33,,
2018-02-12T06:41:13.737Z,55,,,,33,,
2018-02-12T06:41:23.793Z,55,,,,33,39.8,
2018-02-12T06:41:33.740Z,55,,,,32.8,,
2018-02-12T06:41:43.748Z,55,,,,32.8,39.9,
2018-02-12T06:41:53.757Z,55,,,,32.8,,
2018-02-12T06:42:03.747Z,55,,,,32.8,,
2018-02-12T06:42:13.734Z,55,,,,32.8,40,
2018-02-12T06:42:23.901Z,55,,,,32.8,,
2018-02-12T06:42:33.732Z,55,,,,32.7,,
2018-02-12T06:42:43.752Z,55,,,,32.7,,
2018-02-12T06:42:53.778Z,55,,,,32.7,,
2018-02-12T06:43:03.743Z,55,,,,32.7,40.1,
2018-02-12T06:43:13.732Z,55,,,,32.7,,
2018-02-12T06:43:23.744Z,55,,,,32.7,,
2018-02-12T06:43:33.733Z,55,,,,32.6,,
2018-02-12T06:43:43.735Z,55,,,,32.6,,
2018-02-12T06:43:53.911Z,55,,,,32.6,40.2,
2018-02-12T06:44:03.882Z,55,,,,32.5,,
2018-02-12T06:44:13.746Z,55,,,,32.5,,
2018-02-12T06:44:23.745Z,55,,,,32.5,,
2018-02-12T06:44:33.777Z,55,,,,32.5,38.6,
2018-02-12T06:44:43.734Z,55,,,,32.5,36.9,
2018-02-12T06:44:53.736Z,55,,,,32.3,35.7,
2018-02-12T06:45:03.774Z,55,,,,32.3,34.7,
2018-02-12T06:45:13.809Z,55,,,,32.3,34.3,
2018-02-12T06:45:23.744Z,55,,,,32.3,,
2018-02-12T06:45:33.768Z,55,,,,32.3,34.4,
2018-02-12T06:45:43.733Z,55,,,,32.3,,
2018-02-12T06:45:53.742Z,55,,,,32.2,34.3,
2018-02-12T06:46:03.732Z,55,,,,32.2,34.2,
2018-02-12T06:46:13.741Z,55,,,,32.2,,
2018-02-12T06:46:23.733Z,55,,,,32.2,34.1,
2018-02-12T06:46:33.809Z,55,,,,32.1,,
2018-02-12T06:46:43.783Z,55,,,,32.1,34,
2018-02-12T06:46:53.730Z,55,,,,32.1,33.8,
2018-02-12T06:47:03.731Z,55,0,80,,32.1,38.3,2
2018-02-12T06:47:13.731Z,55,,54,,32,43.2,
2018-02-12T06:47:23.731Z,55,0,0,,32,43.7,2
2018-02-12T06:47:33.731Z,55,,,,32,39.6,
2018-02-12T06:47:43.730Z,55,,,,32,37.7,
2018-02-12T06:47:53.730Z,55,,,,32,35.9,
2018-02-12T06:48:03.730Z,55,,,,31.9,35.6,
2018-02-12T06:48:13.730Z,55,,,,31.9,35.3,
2018-02-12T06:48:23.738Z,55,,,,31.9,35.2,
2018-02-12T06:48:33.730Z,55,,,,31.9,34.9,
2018-02-12T06:48:43.731Z,55,,,,31.9,34.8,
2018-02-12T06:48:53.795Z,55,,,,31.7,34.6,
2018-02-12T06:49:04.007Z,55,,,,31.7,34.4,
2018-02-12T06:49:13.732Z,55,,,,31.7,,
2018-02-12T06:49:23.734Z,55,,,,31.7,34.3,
2018-02-12T06:49:33.735Z,55,,,,31.7,34.2,
2018-02-12T06:49:43.730Z,55,,,,31.6,,
2018-02-12T06:49:53.735Z,55,,,,31.6,34.1,
2018-02-12T06:50:03.730Z,55,,,,31.6,34,
2018-02-12T06:50:13.792Z,55,,,,31.6,34,
2018-02-12T06:50:23.734Z,55,,,,31.5,33.8,
2018-02-12T06:50:33.730Z,55,,,,31.5,33.7,
2018-02-12T06:50:43.730Z,55,,,,31.5,,
2018-02-12T06:50:53.777Z,55,,,,31.5,33.6,
2018-02-12T06:51:03.730Z,55,,,,31.5,33.5,
2018-02-12T06:51:13.781Z,55,,,,31.5,,
2018-02-12T06:51:23.996Z,55,,,,31.4,33.3,
2018-02-12T06:51:33.740Z,55,,,,31.4,,
2018-02-12T06:51:43.751Z,55,,,,31.4,33.2,
2018-02-12T06:51:53.730Z,55,,,,31.4,33.1,
2018-02-12T06:52:03.751Z,55,0,80,,31.2,38.1,2
2018-02-12T06:52:13.733Z,55,,59,,31.2,42.1,
2018-02-12T06:52:23.731Z,55,,29,,31.2,42.8,
2018-02-12T06:52:33.730Z,55,,,,31.2,41.7,
2018-02-12T06:52:43.730Z,55,,,,31.2,39.9,
2018-02-12T06:52:53.730Z,55,,,,31.1,38.9,
2018-02-12T06:53:03.754Z,55,,,,31.1,38.6,
2018-02-12T06:53:13.730Z,55,,,,31.1,38.3,
2018-02-12T06:53:23.730Z,55,,,,31.1,38.5,
2018-02-12T06:53:33.731Z,55,,,,31.1,38.6,
2018-02-12T06:53:43.730Z,55,,,,31,38.7,
2018-02-12T06:53:53.730Z,55,,,,31,39,
2018-02-12T06:54:03.730Z,55,,,,31,39.1,
2018-02-12T06:54:13.731Z,55,,,,31,39.3,
2018-02-12T06:54:23.741Z,55,,,,31,39.5,
2018-02-12T06:54:33.779Z,55,,,,31,39.7,
2018-02-12T06:54:43.735Z,55,,,,31,39.9,
2018-02-12T06:54:53.730Z,55,,30,,31,40,
2018-02-12T06:55:03.730Z,55,,29,,30.9,40.1,
2018-02-12T06:55:13.734Z,55,,,,30.9,40.2,
2018-02-12T06:55:23.750Z,55,,,,30.9,40.5,
2018-02-12T06:55:33.779Z,55,,,,31,40.6,
2018-02-12T06:55:43.900Z,55,,,,31,,
2018-02-12T06:55:53.730Z,55,,,,31,40.8,
2018-02-12T06:56:03.730Z,55,,,,31,41,
2018-02-12T06:56:13.738Z,55,,,,31,,
2018-02-12T06:56:23.730Z,55,,,,31,41.2,
2018-02-12T06:56:33.732Z,55,,,,31,41.4,
2018-02-12T06:56:43.745Z,55,,,,31.1,41.5,
2018-02-12T06:56:53.730Z,55,,,,31.1,41.6,
2018-02-12T06:57:03.730Z,55,,,,31.1,41.7,
2018-02-12T06:57:13.732Z,55,,,,31.1,41.8,
2018-02-12T06:57:23.730Z,55,,,,31.2,42,
2018-02-12T06:57:33.765Z,55,,,,31.2,42.2,
2018-02-12T06:57:43.729Z,55,,,,31.2,42.3,
2018-02-12T06:57:53.733Z,55,,,,31.4,42.5,
2018-02-12T06:58:03.801Z,55,,,,31.5,42.6,
2018-02-12T06:58:13.757Z,55,,,,31.5,42.7,
2018-02-12T06:58:23.738Z,55,,,,31.5,43,
2018-02-12T06:58:33.729Z,55,,,,31.6,,
2018-02-12T06:58:43.730Z,55,,,,31.6,43.2,
2018-02-12T06:58:53.732Z,55,,,,31.7,43.3,
2018-02-12T06:59:03.753Z,55,,,,31.7,,
2018-02-12T06:59:13.798Z,55,,,,31.9,43.5,
2018-02-12T06:59:23.804Z,55,,,,31.9,43.6,
2018-02-12T06:59:33.731Z,55,,,,32,43.7,
2018-02-12T06:59:43.740Z,55,,0,,32.1,44.1,
2018-02-12T06:59:53.729Z,55,0,,,32.1,42.7,2
2018-02-12T07:00:03.736Z,55,,,,32.2,40.7,
2018-02-12T07:00:13.729Z,55,,,,32.2,39.6,
2018-02-12T07:00:23.966Z,55,,,,32.3,39.5,
2018-02-12T07:00:33.800Z,55,,,,32.5,39.6,
2018-02-12T07:00:43.777Z,55,,,,32.5,40.1,
2018-02-12T07:00:53.802Z,55,,,,32.6,40.6,
2018-02-12T07:01:03.745Z,55,,,,32.6,,
2018-02-12T07:01:13.730Z,55,,,,32.7,40.3,
2018-02-12T07:01:23.748Z,55,,,,32.8,40.1,
2018-02-12T07:01:33.808Z,55,,,,32.8,39.9,
2018-02-12T07:01:43.961Z,55,,,,32.8,39.8,
2018-02-12T07:01:53.766Z,55,,,,33,39.6,
2018-02-12T07:02:03.729Z,55,,,,33,39.5,
2018-02-12T07:02:13.756Z,55,,,,33,39.4,
2018-02-12T07:02:23.729Z,55,,,,33.1,39.3,
2018-02-12T07:02:33.764Z,55,,,,33.1,39.1,
2018-02-12T07:02:43.734Z,55,,,,33.1,,
2018-02-12T07:02:53.768Z,55,,,,33.1,39,
2018-02-12T07:03:03.746Z,55,,,,33.1,38.9,
2018-02-12T07:03:14.037Z,55,,,,33.1,38.8,
2018-02-12T07:03:23.845Z,55,,,,33.1,38.6,
2018-02-12T07:03:33.758Z,55,,,,33.1,38.5,
2018-02-12T07:03:43.729Z,55,,,,33.1,38.4,
2018-02-12T07:03:53.773Z,55,,,,33.1,,
2018-02-12T07:04:03.838Z,55,,,,33.1,38.5,
2018-02-12T07:04:13.748Z,55,,,,33.1,38.8,
2018-02-12T07:04:23.757Z,55,,,,33.1,38.9,
2018-02-12T07:04:33.729Z,55,,,,33.1,39,
2018-02-12T07:04:43.823Z,55,,,,33.1,39.1,
2018-02-12T07:04:53.733Z,55,,,,33.1,,
2018-02-12T07:05:03.734Z,55,,,,33.1,39.3,
2018-02-12T07:05:13.806Z,55,,,,33.1,39.4,
2018-02-12T07:05:23.767Z,55,,,,33.1,,
2018-02-12T07:05:33.731Z,55,,,,33,39.5,
2018-02-12T07:05:43.730Z,55,,,,33.1,,
2018-02-12T07:05:53.753Z,55,,,,33,39.6,
2018-02-12T07:06:03.806Z,55,,,,33,,
2018-02-12T07:06:13.734Z,55,,,,33,39.8,
2018-02-12T07:06:23.833Z,55,,,,33,,
2018-02-12T07:06:33.818Z,55,,,,33,39.9,
2018-02-12T07:06:43.796Z,55,,,,33,,
2018-02-12T07:06:53.732Z,55,,,,32.8,40,
2018-02-12T07:07:03.736Z,55,,,,32.8,,
2018-02-12T07:07:13.729Z,55,,,,32.8,,
2018-02-12T07:07:23.763Z,55,,,,32.8,,
2018-02-12T07:07:33.729Z,55,,,,32.8,40.1,
2018-02-12T07:07:43.733Z,55,,,,32.8,,
2018-02-12T07:07:53.767Z,55,,,,32.7,,
2018-02-12T07:08:03.819Z,55,,,,32.7,40.2,
2018-02-12T07:08:13.758Z,55,,,,32.7,,
2018-02-12T07:08:23.748Z,55,,,,32.7,,
2018-02-12T07:08:33.793Z,55,,,,32.7,,
2018-02-12T07:08:43.799Z,55,,,,32.6,,
2018-02-12T07:08:53.842Z,55,,,,32.6,40.3,
2018-02-12T07:09:03.803Z,55,,,,32.6,,
2018-02-12T07:09:13.789Z,55,,,,32.6,,
2018-02-12T07:09:23.784Z,55,,,,32.6,,
2018-02-12T07:09:33.741Z,55,,,,32.5,,
2018-02-12T07:09:43.764Z,55,,,,32.5,40.5,
2018-02-12T07:09:53.743Z,55,,,,32.5,39.8,
2018-02-12T07:10:03.768Z,55,,,,32.5,37.7,
2018-02-12T07:10:13.813Z,55,,,,32.5,35.9,
2018-02-12T07:10:23.792Z,55,,,,32.5,34.8,
2018-02-12T07:10:33.728Z,55,,,,32.3,34.4,
2018-02-12T07:10:43.762Z,55,,,,32.3,,
2018-02-12T07:10:53.770Z,55,,,,32.3,34.6,
2018-02-12T07:11:03.851Z,55,,,,32.3,,
2018-02-12T07:11:13.801Z,55,,,,32.2,34.4,
2018-02-12T07:11:23.775Z,55,,,,32.2,34.3,
2018-02-12T07:11:33.754Z,55,,,,32.2,,
2018-02-12T07:11:43.779Z,55,,,,32.2,34.2,
2018-02-12T07:11:53.770Z,55,,,,32.2,34.1,
2018-02-12T07:12:03.800Z,55,,,,32.1,,
2018-02-12T07:12:13.741Z,55,,,,32.1,,
2018-02-12T07:12:23.737Z,55,,,,32.1,34,
2018-02-12T07:12:33.786Z,55,0,79,,32.1,37.7,2
2018-02-12T07:12:43.845Z,55,,54,,32,43.1,
2018-02-12T07:12:53.736Z,55,0,0,,32,43.7,2
2018-02-12T07:13:03.826Z,55,,,,32,40.9,
2018-02-12T07:13:13.728Z,55,,,,32,37.8,
2018-02-12T07:13:23.761Z,55,,,,32,36.4,
2018-02-12T07:13:33.728Z,55,,,,31.9,35.7,
2018-02-12T07:13:43.738Z,55,,,,31.9,35.3,
2018-02-12T07:13:53.734Z,55,,,,31.9,,
2018-02-12T07:14:03.728Z,55,,,,31.9,35.1,
2018-02-12T07:14:13.728Z,55,,,,31.9,34.9,
2018-02-12T07:14:23.728Z,55,,,,31.7,34.7,
2018-02-12T07:14:33.748Z,55,,,,31.7,34.6,
2018-02-12T07:14:43.750Z,55,,,,31.7,34.4,
2018-02-12T07:14:53.733Z,55,,,,31.7,34.3,
2018-02-12T07:15:03.733Z,55,,,,31.6,,
2018-02-12T07:15:13.728Z,55,,,,31.6,34.2,
2018-02-12T07:15:23.736Z,55,,,,31.6,34.1,
2018-02-12T07:15:33.741Z,55,,,,31.6,,
2018-02-12T07:15:43.757Z,55,,,,31.5,34,
2018-02-12T07:15:53.741Z,55,0,,,31.5,33.8,2
2018-02-12T07:16:03.767Z,55,,,,31.5,,
2018-02-12T07:16:13.728Z,55,,,,31.5,33.7,
2018-02-12T07:16:23.732Z,55,,,,31.5,33.6,
2018-02-12T07:16:33.749Z,55,,,,31.5,,
2018-02-12T07:16:43.730Z,55,,,,31.4,33.5,
2018-02-12T07:16:53.820Z,55,,,,31.4,,
2018-02-12T07:17:03.758Z,55,,,,31.4,33.3,
2018-02-12T07:17:13.774Z,55,,,,31.4,33.2,
2018-02-12T07:17:23.775Z,55,,,,31.4,,
2018-02-12T07:17:33.815Z,55,0,79,,31.2,36.3,2
2018-02-12T07:17:43.744Z,55,,59,,31.2,42.1,
2018-02-12T07:17:53.729Z,55,,29,,31.2,42.9,
2018-02-12T07:18:03.736Z,55,,,,31.2,41.7,
2018-02-12T07:18:13.760Z,55,,,,31.2,39.9,
2018-02-12T07:18:23.732Z,55,,,,31.1,39.4,
2018-02-12T07:18:33.728Z,55,0,29,40,31.1,38.6,2
2018-02-12T07:18:43.729Z,55,,,,31.1,38.3,
2018-02-12T07:18:53.752Z,55,,,,31.1,38.4,
2018-02-12T07:19:03.728Z,55,,,,31.1,38.6,
2018-02-12T07:19:13.769Z,55,,,,31,38.7,
2018-02-12T07:19:23.728Z,55,,,,31,39,
2018-02-12T07:19:33.764Z,55,,,,31,39.1,
2018-02-12T07:19:43.729Z,55,,,,31,39.3,
2018-02-12T07:19:53.818Z,55,,,,31,39.4,
2018-02-12T07:20:03.804Z,55,,,,31,39.7,
2018-02-12T07:20:13.747Z,55,,,,30.9,39.8,
2018-02-12T07:20:24.080Z,55,,30,,30.9,40,
2018-02-12T07:20:33.728Z,55,,29,,30.9,40.2,
2018-02-12T07:20:43.735Z,55,,,,30.9,40.3,
2018-02-12T07:20:53.728Z,55,,,,30.9,40.5,
2018-02-12T07:21:03.799Z,55,,,,30.9,,
2018-02-12T07:21:13.727Z,55,,,,30.9,40.6,
2018-02-12T07:21:23.728Z,55,,,,30.9,40.8,
2018-02-12T07:21:33.744Z,55,,,,30.9,40.9,
2018-02-12T07:21:43.728Z,55,,,,31,41,
2018-02-12T07:21:53.745Z,55,,,,31,41.2,
2018-02-12T07:22:03.728Z,55,,,,31,41.4,
2018-02-12T07:22:13.729Z,55,,,,31,41.5,
2018-02-12T07:22:23.741Z,55,,,,31.1,41.6,
2018-02-12T07:22:33.946Z,55,,,,31.1,41.8,
2018-02-12T07:22:43.745Z,55,,,,31.1,41.9,
2018-02-12T07:22:53.727Z,55,,,,31.2,42,
2018-02-12T07:23:03.735Z,55,,,,31.2,42.2,
2018-02-12T07:23:13.732Z,55,,,,31.2,42.4,
2018-02-12T07:23:23.740Z,55,,,,31.4,42.5,
2018-02-12T07:23:33.745Z,55,,,,31.4,42.6,
2018-02-12T07:23:43.729Z,55,,,,31.5,42.7,
2018-02-12T07:23:53.808Z,55,,,,31.5,42.8,
2018-02-12T07:24:03.764Z,55,,,,31.6,43,
2018-02-12T07:24:13.742Z,55,,,,31.6,43.1,
2018-02-12T07:24:23.788Z,55,,,,31.7,43.3,
2018-02-12T07:24:33.760Z,55,,,,31.7,,
2018-02-12T07:24:43.730Z,55,,,,31.9,43.5,
2018-02-12T07:24:53.743Z,55,,,,31.9,43.6,
2018-02-12T07:25:03.728Z,55,,,,32,43.7,
2018-02-12T07:25:13.733Z,55,,,,32,44,
2018-02-12T07:25:23.728Z,55,0,0,,32.1,42.7,2
2018-02-12T07:25:33.727Z,55,,,,32.2,40.7,
2018-02-12T07:25:43.750Z,55,,,,32.2,39.8,
2018-02-12T07:25:53.728Z,55,,,,32.3,39.5,
2018-02-12T07:26:03.729Z,55,,,,32.3,39.6,
2018-02-12T07:26:13.905Z,55,,,,32.5,40.1,
2018-02-12T07:26:23.741Z,55,,,,32.5,40.6,
2018-02-12T07:26:33.739Z,55,,,,32.6,,
2018-02-12T07:26:43.731Z,55,,,,32.7,40.3,
2018-02-12T07:26:53.762Z,55,,,,32.7,40.1,
2018-02-12T07:27:03.729Z,55,,,,32.8,39.9,
2018-02-12T07:27:13.727Z,55,,,,32.8,39.8,
2018-02-12T07:27:23.785Z,55,,,,32.8,39.6,
2018-02-12T07:27:33.791Z,55,,,,33,39.5,
2018-02-12T07:27:43.727Z,55,,,,33,39.4,
2018-02-12T07:27:53.744Z,55,,,,33,39.3,
2018-02-12T07:28:03.731Z,55,,,,33.1,,
2018-02-12T07:28:13.727Z,55,,,,33.1,39.1,
2018-02-12T07:28:23.763Z,55,,,,33.1,39,
2018-02-12T07:28:33.768Z,55,,,,33.1,38.9,
2018-02-12T07:28:43.739Z,55,,,,33.1,38.8,
2018-02-12T07:28:53.732Z,55,,,,33.1,38.6,
2018-02-12T07:29:03.740Z,55,,,,33.1,,
2018-02-12T07:29:13.809Z,55,,,,33.1,38.5,
2018-02-12T07:29:23.820Z,55,,,,33.1,38.4,
2018-02-12T07:29:33.768Z,55,,,,33.1,38.3,
2018-02-12T07:29:43.882Z,55,,,,33.1,38.1,
2018-02-12T07:29:53.827Z,55,,,,33.1,38.3,
