Time,HwActive,ChActive,HwTSet,PrimTSet,PrimT,ActPow,HwTOutlet
2018-02-15T08:12:26.371Z,,,55,,36.4,,48.9
2018-02-15T08:12:36.373Z,,,55,,,,49.1
2018-02-15T08:12:46.390Z,,,55,,36.2,,49.3
2018-02-15T08:12:56.373Z,,,55,,35.9,,49.4
2018-02-15T08:13:06.457Z,,,55,,35.7,,49.5
2018-02-15T08:13:16.398Z,,,55,,,,49.7
2018-02-15T08:13:26.375Z,,,55,,35.6,,49.8
2018-02-15T08:13:36.370Z,,,55,,35.4,,49.9
2018-02-15T08:13:46.385Z,,,55,,35.3,,50
2018-02-15T08:13:56.404Z,,,55,,35.2,,50
2018-02-15T08:14:06.395Z,,,55,,,,50.1
2018-02-15T08:14:16.401Z,,,55,,35.1,,50.2
2018-02-15T08:14:26.377Z,,,55,,,,50.2
2018-02-15T08:14:36.470Z,,,55,,34.9,,50.2
2018-02-15T08:14:46.370Z,,,55,,,,50.3
2018-02-15T08:14:56.370Z,,,55,,,,50.3
2018-02-15T08:15:06.372Z,,,55,,34.8,,50.3
2018-02-15T08:15:16.370Z,,,55,,,,50.3
2018-02-15T08:15:26.678Z,,,55,,35.1,,50.3
2018-02-15T08:15:36.370Z,,,55,,,,50.3
2018-02-15T08:15:46.370Z,,,55,,35.2,,50.3
2018-02-15T08:15:56.372Z,,,55,,35.3,,50.3
2018-02-15T08:16:06.404Z,,,55,,35.4,,50.2
2018-02-15T08:16:16.375Z,,,55,,35.6,,50.2
2018-02-15T08:16:26.408Z,,,55,,35.7,,50.2
2018-02-15T08:16:36.374Z,,,55,,,,50.1
2018-02-15T08:16:46.377Z,,,55,,35.8,,50.1
2018-02-15T08:16:56.399Z,,,55,,,,50.1
2018-02-15T08:17:06.397Z,,,55,,35.9,,50
2018-02-15T08:17:16.371Z,,,55,,,,50
2018-02-15T08:17:26.369Z,,,55,,36,,49.9
2018-02-15T08:17:36.369Z,,,55,,,,49.9
2018-02-15T08:17:46.381Z,,,55,,,,49.8
2018-02-15T08:17:56.381Z,,,55,,36.2,,49.7
2018-02-15T08:18:06.392Z,,,55,,,,49.7
2018-02-15T08:18:16.444Z,,,55,,36.3,,49.5
2018-02-15T08:18:26.436Z,,,55,,,,49.5
2018-02-15T08:18:36.402Z,,,55,,,,49.4
2018-02-15T08:18:46.385Z,,,55,,36.4,,49.3
2018-02-15T08:18:56.371Z,,,55,,,,49.2
2018-02-15T08:19:06.392Z,,,55,,36.5,,49.2
2018-02-15T08:19:16.369Z,,,55,,35.9,,49.1
2018-02-15T08:19:26.381Z,,,55,,34.9,,49
2018-02-15T08:19:36.411Z,0,2,55,,33.7,,48.9
2018-02-15T08:19:46.379Z,,,55,,38.4,79,48.9
2018-02-15T08:19:56.372Z,,,55,,42.2,52,48.7
2018-02-15T08:20:06.368Z,,,55,,42.9,31,48.6
2018-02-15T08:20:16.372Z,,,55,,40.9,29,48.5
2018-02-15T08:20:26.368Z,,,55,,39.8,,48.5
2018-02-15T08:20:36.369Z,,,55,,38.9,,48.4
2018-02-15T08:20:46.370Z,,,55,,38.6,,48.3
2018-02-15T08:20:56.370Z,,,55,,38.3,,48.2
2018-02-15T08:21:06.371Z,,,55,,38.5,,48.2
2018-02-15T08:21:16.371Z,,,55,,39,,48.1
2018-02-15T08:21:26.369Z,,,55,,,,48
2018-02-15T08:21:36.374Z,,,55,,39.2,,47.8
2018-02-15T08:21:46.376Z,,,55,,39.3,,47.8
2018-02-15T08:21:56.369Z,,,55,,39.5,,47.7
2018-02-15T08:22:06.369Z,,,55,,39.7,,47.6
2018-02-15T08:22:16.370Z,,,55,,40,,47.5
2018-02-15T08:22:26.370Z,,,55,,,,47.4
2018-02-15T08:22:36.369Z,,,55,,40.1,,47.4
2018-02-15T08:22:46.374Z,,,55,,40.2,,47.3
2018-02-15T08:22:56.369Z,,,55,,40.3,,47.2
2018-02-15T08:23:06.372Z,,,55,,40.5,,47
2018-02-15T08:23:16.374Z,,,55,,40.6,,46.9
2018-02-15T08:23:26.369Z,,,55,,40.8,,46.9
2018-02-15T08:23:36.376Z,,,55,,41,,46.8
2018-02-15T08:23:46.370Z,,,55,,,,46.7
2018-02-15T08:23:56.376Z,,,55,,41.1,,46.6
2018-02-15T08:24:06.374Z,,,55,,41.4,,46.5
2018-02-15T08:24:16.374Z,,,55,,41.5,,46.4
2018-02-15T08:24:26.370Z,,,55,,41.6,,46.2
2018-02-15T08:24:36.374Z,,,55,,41.7,,46.2
2018-02-15T08:24:46.370Z,0,2,55,40,42,29,46.1
2018-02-15T08:24:56.370Z,,,55,,,,46
2018-02-15T08:25:06.370Z,,,55,,42.2,,45.9
2018-02-15T08:25:16.370Z,,,55,,42.4,,45.8
2018-02-15T08:25:26.372Z,,,55,,42.5,,45.8
2018-02-15T08:25:36.370Z,,,55,,42.6,,45.7
2018-02-15T08:25:46.371Z,,,55,,42.7,,45.6
2018-02-15T08:25:56.384Z,,,55,,43,,45.5
2018-02-15T08:26:06.370Z,,,55,,,,45.3
2018-02-15T08:26:16.374Z,,,55,,43.1,,45.3
2018-02-15T08:26:26.380Z,,,55,,43.3,,45.2
2018-02-15T08:26:36.370Z,,,55,,43.4,,45.1
2018-02-15T08:26:46.371Z,,,55,,43.5,,45
2018-02-15T08:26:56.373Z,,,55,,43.6,,45
2018-02-15T08:27:06.371Z,,,55,,43.7,,44.9
2018-02-15T08:27:16.379Z,0,2,55,,43.8,0,44.8
2018-02-15T08:27:26.371Z,,,55,,41.8,,44.7
2018-02-15T08:27:36.387Z,,,55,,40.6,,44.5
2018-02-15T08:27:46.466Z,,,55,,39.8,,44.5
2018-02-15T08:27:56.381Z,,,55,,39.7,,44.4
2018-02-15T08:28:06.596Z,,,55,,40,,44.3
2018-02-15T08:28:16.422Z,,,55,,40.3,,44.3
2018-02-15T08:28:26.393Z,,,55,,40.8,,44.2
2018-02-15T08:28:36.398Z,,,55,,40.7,,44.1
2018-02-15T08:28:46.385Z,,,55,,40.6,,44
2018-02-15T08:28:56.374Z,,,55,,40.3,,44
2018-02-15T08:29:06.389Z,,,55,,40.2,,43.9
2018-02-15T08:29:16.400Z,,,55,,39.9,,43.7
2018-02-15T08:29:26.372Z,,,55,,,,43.6
2018-02-15T08:29:36.378Z,,,55,,39.8,,43.6
2018-02-15T08:29:46.385Z,,,55,,39.6,,43.5
2018-02-15T08:29:56.372Z,,,55,,,,43.4
2018-02-15T08:30:06.372Z,,,55,,39.5,,43.4
2018-02-15T08:30:16.372Z,,,55,,39.4,,43.3
2018-02-15T08:30:26.372Z,,,55,,39.3,,43.2
2018-02-15T08:30:36.396Z,,,55,,39.1,,43.2
2018-02-15T08:30:46.377Z,,,55,,,,43.1
2018-02-15T08:30:56.373Z,,,55,,38.9,,43
2018-02-15T08:31:06.372Z,,,55,,,,42.8
2018-02-15T08:31:16.378Z,,,55,,38.8,,42.8
2018-02-15T08:31:26.375Z,,,55,,,,42.7
2018-02-15T08:31:36.372Z,,,55,,39,,42.6
2018-02-15T08:31:46.372Z,,,55,,,,42.6
2018-02-15T08:31:56.439Z,,,55,,39.3,,42.5
2018-02-15T08:32:06.372Z,,,55,,39.4,,42.5
2018-02-15T08:32:16.375Z,,,55,,39.5,,42.4
2018-02-15T08:32:26.372Z,,,55,,,,42.3
2018-02-15T08:32:36.394Z,,,55,,39.6,,42.3
2018-02-15T08:32:46.378Z,,,55,,39.8,,42.2
2018-02-15T08:32:56.380Z,,,55,,,,42
2018-02-15T08:33:06.396Z,,,55,,39.9,,41.9
2018-02-15T08:33:16.373Z,,,55,,40,,41.9
2018-02-15T08:33:26.373Z,,,55,,,,41.8
2018-02-15T08:33:36.395Z,,,55,,40.1,,41.8
2018-02-15T08:33:46.372Z,,,55,,,,41.7
2018-02-15T08:33:56.377Z,,,55,,40.2,,41.6
2018-02-15T08:34:06.390Z,,,55,,,,41.6
2018-02-15T08:34:16.374Z,,,55,,,,41.5
2018-02-15T08:34:26.393Z,,,55,,40.3,,41.5
2018-02-15T08:34:36.385Z,,,55,,,,41.4
2018-02-15T08:34:46.410Z,,,55,,,,41.2
2018-02-15T08:34:56.385Z,,,55,,40.5,,41.2
2018-02-15T08:35:06.374Z,,,55,,,,41.1
2018-02-15T08:35:16.400Z,,,55,,,,41.1
2018-02-15T08:35:26.384Z,,,55,,40.6,,41
2018-02-15T08:35:36.388Z,,,55,,,,40.9
2018-02-15T08:35:46.374Z,,,55,,,,40.9
2018-02-15T08:35:56.387Z,,,55,,,,40.8
2018-02-15T08:36:06.381Z,,,55,,40.7,,40.8
2018-02-15T08:36:16.374Z,,,55,,,,40.7
2018-02-15T08:36:26.374Z,,,55,,,,40.7
2018-02-15T08:36:36.382Z,,,55,,,,40.6
2018-02-15T08:36:46.373Z,,,55,,,,40.6
2018-02-15T08:36:56.391Z,,,55,,,,40.5
2018-02-15T08:37:06.377Z,,,55,,40.8,,40.3
2018-02-15T08:37:16.374Z,,,55,,,,40.3
2018-02-15T08:37:26.374Z,,,55,,39.9,,40.2
2018-02-15T08:37:36.374Z,,,55,,37.9,,40.2
2018-02-15T08:37:46.375Z,,,55,,35.9,,40.1
2018-02-15T08:37:56.388Z,,,55,,35.6,,40.1
2018-02-15T08:38:06.374Z,,,55,,34.9,,40
2018-02-15T08:38:16.374Z,,,55,,35.1,,40
2018-02-15T08:38:26.374Z,,,55,,,,39.9
2018-02-15T08:38:36.374Z,,,55,,,,39.9
2018-02-15T08:38:46.374Z,,,55,,34.9,,39.8
2018-02-15T08:38:56.376Z,,,55,,34.8,,39.8
2018-02-15T08:39:06.377Z,,,55,,,,39.6
2018-02-15T08:39:16.385Z,1,0,55,0,34.7,,39.6
2018-02-15T08:39:26.377Z,1,0,55,,40.5,124,41
2018-02-15T08:39:36.384Z,,,55,,46.3,,36.8
2018-02-15T08:39:46.387Z,,,55,,52.5,,42.5
2018-02-15T08:39:56.379Z,,,55,,58.3,78,48.2
2018-02-15T08:40:06.375Z,0,0,55,59,61.1,0,53.3
2018-02-15T08:40:16.375Z,,,55,,63.2,,50.9
2018-02-15T08:40:26.378Z,,,55,,66,,49.7
2018-02-15T08:40:36.393Z,,,55,,67.2,,49.2
2018-02-15T08:40:46.374Z,,,55,,67.6,,49.4
2018-02-15T08:40:56.385Z,,,55,,67.7,,50.7
2018-02-15T08:41:06.382Z,0,2,55,40,67.9,,51.9
2018-02-15T08:41:16.375Z,,,55,,66,,52.8
2018-02-15T08:41:26.411Z,,,55,,50.8,,53.6
2018-02-15T08:41:36.374Z,,,55,,41.9,,54
2018-02-15T08:41:46.379Z,,,55,,37.8,,54.3
2018-02-15T08:41:56.389Z,,,55,,35.9,,54.6
2018-02-15T08:42:06.398Z,,,55,,34.9,,54.8
2018-02-15T08:42:16.393Z,,,55,,34.8,,54.9
2018-02-15T08:42:26.382Z,,,55,,34.9,,55
2018-02-15T08:42:36.444Z,,,55,,34.9,,55.1
2018-02-15T08:42:46.374Z,,,55,,34.8,,55.2
2018-02-15T08:42:56.396Z,,,55,,34.7,,55.3
2018-02-15T08:43:06.379Z,,,55,,34.4,,55.5
2018-02-15T08:43:16.377Z,,,55,,34.3,,55.5
2018-02-15T08:43:26.374Z,,,55,,34.2,,55.6
2018-02-15T08:43:36.373Z,,,55,,,,55.6
2018-02-15T08:43:46.388Z,,,55,,34.1,,55.7
2018-02-15T08:43:56.376Z,,,55,,,,55.7
2018-02-15T08:44:06.374Z,,,55,,34,,55.7
2018-02-15T08:44:16.375Z,,,55,,,,55.7
2018-02-15T08:44:26.406Z,0,2,55,,34.1,79,55.7
2018-02-15T08:44:36.391Z,,,55,,40.7,80,55.8
2018-02-15T08:44:46.377Z,,,55,,43.2,55,55.8
2018-02-15T08:44:56.377Z,0,2,55,,41.9,0,55.7
2018-02-15T08:45:06.374Z,,,55,,39.7,,55.7
2018-02-15T08:45:16.400Z,,,55,,37.9,,55.7
2018-02-15T08:45:26.374Z,,,55,,36.5,,55.7
2018-02-15T08:45:36.374Z,,,55,,35.8,,55.6
2018-02-15T08:45:46.378Z,,,55,,35.7,,55.6
2018-02-15T08:45:56.401Z,,,55,,35.6,,55.5
2018-02-15T08:46:06.409Z,,,55,,35.3,,55.5
2018-02-15T08:46:16.447Z,,,55,,35.2,,55.3
2018-02-15T08:46:26.419Z,,,55,,34.9,,55.3
2018-02-15T08:46:36.404Z,,,55,,,,55.2
2018-02-15T08:46:46.385Z,,,55,,34.7,,55.1
2018-02-15T08:46:56.520Z,,,55,,,,55.1
2018-02-15T08:47:06.380Z,,,55,,34.6,,55
2018-02-15T08:47:16.393Z,,,55,,34.4,,54.9
2018-02-15T08:47:26.464Z,,,55,,,,54.8
2018-02-15T08:47:36.399Z,,,55,,34.3,,54.7
2018-02-15T08:47:46.459Z,,,55,,34.2,,54.6
2018-02-15T08:47:56.397Z,,,55,,,,54.4
2018-02-15T08:48:06.393Z,,,55,,34.1,,54.3
2018-02-15T08:48:16.397Z,,,55,,34,,54.3
2018-02-15T08:48:26.493Z,,,55,,,,54.1
2018-02-15T08:48:36.455Z,,,55,,33.8,,54
2018-02-15T08:48:46.499Z,,,55,,,,54
2018-02-15T08:48:56.380Z,,,55,,33.7,,53.8
2018-02-15T08:49:06.378Z,,,55,,,,53.7
2018-02-15T08:49:16.540Z,,,55,,33.6,,53.6
2018-02-15T08:49:26.415Z,0,2,55,,,,53.4
2018-02-15T08:49:36.393Z,,,55,,39.6,79,53.3
2018-02-15T08:49:46.399Z,,,55,,43,51,53.2
2018-02-15T08:49:56.385Z,,,55,,42.8,29,53.1
2018-02-15T08:50:06.376Z,,,55,,40.8,,53
2018-02-15T08:50:16.378Z,,,55,,39.9,,52.9
2018-02-15T08:50:26.381Z,,,55,,39.5,,52.7
2018-02-15T08:50:36.383Z,,,55,,38.9,,52.6
2018-02-15T08:50:46.374Z,,,55,,38.6,,52.4
2018-02-15T08:50:56.377Z,,,55,,39,,52.3
2018-02-15T08:51:06.379Z,,,55,,39.1,,52.2
2018-02-15T08:51:16.375Z,,,55,,39.2,,52.1
2018-02-15T08:51:26.423Z,,,55,,39.3,,51.9
2018-02-15T08:51:36.374Z,,,55,,39.4,,51.8
2018-02-15T08:51:46.378Z,,,55,,39.5,,51.7
2018-02-15T08:51:56.388Z,,,55,,39.8,,51.6
2018-02-15T08:52:06.384Z,,,55,,39.9,,51.4
2018-02-15T08:52:16.412Z,,,55,,40.1,,51.3
2018-02-15T08:52:26.452Z,,,55,,40.2,,51.2
2018-02-15T08:52:36.503Z,,,55,,40.3,,51
2018-02-15T08:52:46.374Z,,,55,,40.5,,50.9
2018-02-15T08:52:56.376Z,,,55,,40.6,,50.8
2018-02-15T08:53:06.376Z,,,55,,40.7,,50.7
2018-02-15T08:53:16.382Z,,,55,,40.8,,50.6
2018-02-15T08:53:26.374Z,,,55,,41,,50.4
2018-02-15T08:53:36.381Z,,,55,,41.1,,50.2
2018-02-15T08:53:46.375Z,,,55,,41.2,,50.1
2018-02-15T08:53:56.407Z,,,55,,41.5,,50
2018-02-15T08:54:06.377Z,,,55,,41.6,,49.9
2018-02-15T08:54:16.377Z,,,55,,41.7,,49.8
2018-02-15T08:54:26.378Z,,,55,,41.8,,49.7
2018-02-15T08:54:36.374Z,,,55,,42,,49.5
2018-02-15T08:54:46.375Z,,,55,,42.2,,49.4
2018-02-15T08:54:56.418Z,,,55,,42.3,,49.2
2018-02-15T08:55:06.400Z,,,55,,42.5,,49.1
2018-02-15T08:55:16.409Z,,,55,,42.6,,49
2018-02-15T08:55:26.384Z,,,55,,42.7,,48.9
2018-02-15T08:55:36.381Z,,,55,,43,,48.7
2018-02-15T08:55:46.387Z,,,55,,,,48.6
2018-02-15T08:55:56.388Z,,,55,,43.2,,48.5
2018-02-15T08:56:06.376Z,,,55,,43.3,,48.4
2018-02-15T08:56:16.422Z,,,55,,43.4,,48.3
2018-02-15T08:56:26.418Z,,,55,,43.5,,48.2
2018-02-15T08:56:36.450Z,,,55,,43.6,,48.1
2018-02-15T08:56:46.390Z,,,55,,43.9,,48
2018-02-15T08:56:56.375Z,0,2,55,,44.2,0,47.8
2018-02-15T08:57:06.376Z,,,55,,41.9,,47.7
2018-02-15T08:57:16.375Z,,,55,,40.8,,47.6
2018-02-15T08:57:26.374Z,,,55,,39.8,,47.5
2018-02-15T08:57:36.374Z,,,55,,39.6,,47.4
2018-02-15T08:57:46.374Z,,,55,,40,,47.3
2018-02-15T08:57:56.386Z,,,55,,40.3,,47.2
2018-02-15T08:58:06.380Z,,,55,,40.8,,47
2018-02-15T08:58:16.376Z,,,55,,,,46.9
2018-02-15T08:58:26.375Z,,,55,,40.6,,46.8
2018-02-15T08:58:36.381Z,,,55,,40.3,,46.7
2018-02-15T08:58:46.378Z,,,55,,40.2,,46.6
2018-02-15T08:58:56.381Z,,,55,,40.1,,46.5
2018-02-15T08:59:06.394Z,,,55,,39.9,,46.4
2018-02-15T08:59:16.389Z,,,55,,39.8,,46.4
2018-02-15T08:59:26.428Z,,,55,,39.6,,46.2
2018-02-15T08:59:36.388Z,,,55,,,,46.1
2018-02-15T08:59:46.389Z,,,55,,39.5,,46
2018-02-15T08:59:56.380Z,,,55,,39.4,,45.9
2018-02-15T09:00:06.375Z,,,55,,39.3,,45.8
2018-02-15T09:00:16.778Z,,,55,,,,45.7
2018-02-15T09:00:26.406Z,,,55,,39.1,,45.6
2018-02-15T09:00:36.413Z,,,55,,39,,45.5
2018-02-15T09:00:46.411Z,,,55,,38.9,,45.3
2018-02-15T09:00:56.377Z,,,55,,38.8,,45.2
2018-02-15T09:01:06.419Z,,,55,,,,45.2
2018-02-15T09:01:16.399Z,,,55,,39,,45.1
2018-02-15T09:01:26.397Z,,,55,,,,45
2018-02-15T09:01:36.436Z,,,55,,39.3,,44.9
2018-02-15T09:01:46.393Z,,,55,,39.4,,44.8
2018-02-15T09:01:56.377Z,,,55,,,,44.7
2018-02-15T09:02:06.382Z,,,55,,39.5,,44.7
2018-02-15T09:02:16.380Z,,,55,,39.6,,44.5
2018-02-15T09:02:26.381Z,,,55,,39.8,,44.4
2018-02-15T09:02:36.385Z,,,55,,,,44.3
2018-02-15T09:02:46.411Z,,,55,,39.9,,44.2
2018-02-15T09:02:56.474Z,,,55,,40,,44.1
2018-02-15T09:03:06.375Z,,,55,,,,44
2018-02-15T09:03:16.377Z,,,55,,40.1,,44
2018-02-15T09:03:26.391Z,,,55,,,,43.9
2018-02-15T09:03:36.428Z,,,55,,40.2,,43.7
2018-02-15T09:03:46.388Z,,,55,,,,43.7
2018-02-15T09:03:56.375Z,,,55,,,,43.6
2018-02-15T09:04:06.396Z,,,55,,40.3,,43.5
2018-02-15T09:04:16.389Z,,,55,,,,43.4
2018-02-15T09:04:26.374Z,,,55,,,,43.4
2018-02-15T09:04:36.377Z,,,55,,40.5,,43.3
2018-02-15T09:04:46.424Z,,,55,,,,43.2
2018-02-15T09:04:56.380Z,,,55,,,,43.1
2018-02-15T09:05:06.389Z,,,55,,40.6,,43.1
2018-02-15T09:05:16.397Z,,,55,,,,43
2018-02-15T09:05:26.374Z,,,55,,,,42.8
2018-02-15T09:05:36.378Z,,,55,,,,42.7
2018-02-15T09:05:46.374Z,,,55,,40.7,,42.7
2018-02-15T09:05:56.376Z,,,55,,,,42.6
2018-02-15T09:06:06.378Z,,,55,,,,42.5
2018-02-15T09:06:16.391Z,,,55,,,,42.5
2018-02-15T09:06:26.375Z,,,55,,,,42.4
2018-02-15T09:06:36.382Z,,,55,,40.8,,42.3
2018-02-15T09:06:46.386Z,,,55,,,,42.3
2018-02-15T09:06:56.423Z,,,55,,,,42.2
2018-02-15T09:07:06.386Z,,,55,,39.8,,42.2
2018-02-15T09:07:16.435Z,,,55,,37.9,,42
2018-02-15T09:07:26.406Z,,,55,,36.8,,41.9
2018-02-15T09:07:36.406Z,,,55,,35.6,,41.9
2018-02-15T09:07:46.399Z,,,55,,34.9,,41.8
2018-02-15T09:07:56.374Z,,,55,,35.1,,41.7
2018-02-15T09:08:06.411Z,,,55,,,,41.7
2018-02-15T09:08:16.383Z,,,55,,,,41.6
2018-02-15T09:08:26.408Z,,,55,,34.9,,41.6
2018-02-15T09:08:36.374Z,,,55,,,,41.5
2018-02-15T09:08:46.399Z,,,55,,34.8,,41.4
2018-02-15T09:08:56.378Z,,,55,,34.7,,41.4
2018-02-15T09:09:06.423Z,,,55,,,,41.2
2018-02-15T09:09:16.472Z,,,55,,,,41.2
2018-02-15T09:09:26.396Z,,,55,,34.6,,41.1
2018-02-15T09:09:36.381Z,,,55,,34.4,,41
2018-02-15T09:09:46.377Z,,,55,,,,41
2018-02-15T09:09:56.382Z,,,55,,34.3,,40.9
2018-02-15T09:10:06.383Z,,,55,,,,40.9
2018-02-15T09:10:16.374Z,,,55,,34.2,,40.8
2018-02-15T09:10:26.375Z,,,55,,,,40.7
2018-02-15T09:10:36.415Z,,,55,,34.1,,40.7
2018-02-15T09:10:46.381Z,,,55,,34,,40.6
2018-02-15T09:10:56.387Z,,,55,,,,40.6
2018-02-15T09:11:06.375Z,0,2,55,,36.2,79,40.5
2018-02-15T09:11:16.375Z,,,55,,42.3,62,40.5
2018-02-15T09:11:26.402Z,,,55,,43.5,46,40.3
2018-02-15T09:11:36.382Z,,,55,,42.8,29,40.2
2018-02-15T09:11:46.392Z,,,55,,40.9,,40.2
2018-02-15T09:11:56.406Z,,,55,,39.9,,40.1
2018-02-15T09:12:06.374Z,,,55,,39.3,,40.1
2018-02-15T09:12:16.418Z,,,55,,38.9,,40
2018-02-15T09:12:26.460Z,,,55,,39.1,,40
2018-02-15T09:12:36.383Z,,,55,,39.3,,39.9
2018-02-15T09:12:46.374Z,,,55,,39.4,,39.9
2018-02-15T09:12:56.374Z,,,55,,39.5,,39.8
2018-02-15T09:13:06.374Z,,,55,,39.7,,39.8
2018-02-15T09:13:16.391Z,,,55,,39.8,,39.6
2018-02-15T09:13:26.396Z,,,55,,39.9,,39.6
2018-02-15T09:13:36.376Z,,,55,,40.1,,39.5
2018-02-15T09:13:46.374Z,,,55,,40.3,,39.5
2018-02-15T09:13:56.395Z,,,55,,40.5,,39.4
2018-02-15T09:14:06.383Z,,,55,,40.6,,39.4
2018-02-15T09:14:16.406Z,,,55,,40.7,,39.3
2018-02-15T09:14:26.374Z,,,55,,40.8,,39.3
2018-02-15T09:14:36.382Z,,,55,,41,,39.1
2018-02-15T09:14:46.437Z,,,55,,41.1,,39.1
2018-02-15T09:14:56.415Z,,,55,,41.2,,39
2018-02-15T09:15:06.374Z,,,55,,41.4,,39
2018-02-15T09:15:16.375Z,,,55,,41.6,,38.9
2018-02-15T09:15:26.401Z,,,55,,41.7,,38.9
2018-02-15T09:15:36.379Z,,,55,,41.8,,38.8
2018-02-15T09:15:46.379Z,,,55,,42,,38.8
2018-02-15T09:15:56.378Z,,,55,,,,38.8
2018-02-15T09:16:06.377Z,,,55,,42.2,,38.6
2018-02-15T09:16:16.395Z,,,55,,42.4,,38.6
2018-02-15T09:16:26.376Z,,,55,,42.5,,38.5
2018-02-15T09:16:36.410Z,,,55,,42.6,,38.5
2018-02-15T09:16:46.373Z,,,55,,42.7,,38.4
2018-02-15T09:16:56.373Z,,,55,,43,,38.4
2018-02-15T09:17:06.373Z,,,55,,,,38.3
2018-02-15T09:17:16.373Z,,,55,,43.1,,38.3
2018-02-15T09:17:26.375Z,,,55,,43.3,,38.3
2018-02-15T09:17:36.377Z,,,55,,43.4,,38.1
2018-02-15T09:17:46.374Z,,,55,,43.5,,38.1
2018-02-15T09:17:56.595Z,,,55,,43.6,,38.1
2018-02-15T09:18:06.375Z,,,55,,43.7,,38
2018-02-15T09:18:16.376Z,0,2,55,,43.9,0,38
2018-02-15T09:18:26.409Z,,,55,,41.9,,38
2018-02-15T09:18:36.414Z,,,55,,40.7,,37.9
2018-02-15T09:18:46.385Z,,,55,,39.8,,37.9
2018-02-15T09:18:56.378Z,,,55,,39.7,,37.9
2018-02-15T09:19:06.375Z,,,55,,40,,37.8
2018-02-15T09:19:16.374Z,,,55,,40.4,,37.8
2018-02-15T09:19:26.378Z,,,55,,40.9,,37.8
2018-02-15T09:19:36.380Z,,,55,,40.7,,37.8
2018-02-15T09:19:46.375Z,,,55,,40.6,,37.7
2018-02-15T09:19:56.384Z,,,55,,40.3,,37.7
2018-02-15T09:20:06.374Z,,,55,,40.2,,37.7
2018-02-15T09:20:16.374Z,,,55,,40,,37.7
2018-02-15T09:20:26.394Z,,,55,,39.9,,37.5
2018-02-15T09:20:36.397Z,,,55,,39.8,,37.5
2018-02-15T09:20:46.382Z,,,55,,39.6,,37.5
2018-02-15T09:20:56.392Z,,,55,,,,37.4
2018-02-15T09:21:06.378Z,,,55,,39.5,,37.4
2018-02-15T09:21:16.400Z,,,55,,39.4,,37.4
2018-02-15T09:21:26.406Z,,,55,,39.3,,37.4
2018-02-15T09:21:36.410Z,,,55,,39.1,,37.3
2018-02-15T09:21:46.396Z,,,55,,,,37.3
2018-02-15T09:21:56.387Z,,,55,,39,,37.3
2018-02-15T09:22:06.396Z,,,55,,38.9,,37.2
2018-02-15T09:22:16.390Z,,,55,,38.8,,37.2
2018-02-15T09:22:26.373Z,,,55,,,,37.2
2018-02-15T09:22:36.382Z,,,55,,39,,37.2
2018-02-15T09:22:46.373Z,,,55,,39.1,,37
2018-02-15T09:22:56.380Z,,,55,,39.3,,37
2018-02-15T09:23:06.392Z,,,55,,39.4,,37
2018-02-15T09:23:16.455Z,,,55,,39.5,,37
2018-02-15T09:23:26.379Z,,,55,,,,36.9
2018-02-15T09:23:36.376Z,,,55,,39.6,,36.9
2018-02-15T09:23:46.377Z,,,55,,39.8,,36.9
2018-02-15T09:23:56.373Z,,,55,,39.9,,36.8
2018-02-15T09:24:06.373Z,,,55,,40,,36.8
2018-02-15T09:24:26.373Z,,,55,,,,36.7
2018-02-15T09:24:36.374Z,,,55,,40.1,,36.7
2018-02-15T09:24:46.440Z,,,55,,,,36.7
2018-02-15T09:24:56.391Z,0,2,55,40,40.2,0,36.5
2018-02-15T09:25:06.385Z,,,55,,,,36.5
2018-02-15T09:25:16.440Z,,,55,,40.3,,36.5
2018-02-15T09:25:26.378Z,,,55,,,,36.5
2018-02-15T09:25:36.373Z,,,55,,,,36.4
2018-02-15T09:25:46.375Z,,,55,,40.5,,36.4
2018-02-15T09:25:56.390Z,,,55,,,,36.4
2018-02-15T09:26:06.373Z,,,55,,,,36.3
2018-02-15T09:26:16.373Z,,,55,,,,36.3
2018-02-15T09:26:26.610Z,,,55,,40.6,,36.3
2018-02-15T09:26:36.429Z,,,55,,,,36.3
2018-02-15T09:26:46.458Z,,,55,,,,36.2
2018-02-15T09:26:56.388Z,,,55,,40.7,,36.2
2018-02-15T09:27:06.373Z,,,55,,,,36.2
2018-02-15T09:27:16.373Z,,,55,,,,36.2
2018-02-15T09:27:26.373Z,,,55,,,,36
2018-02-15T09:27:36.372Z,,,55,,,,36
2018-02-15T09:27:46.376Z,,,55,,40.8,,36
2018-02-15T09:27:56.374Z,,,55,,,,35.9
2018-02-15T09:28:06.372Z,,,55,,,,35.9
2018-02-15T09:28:16.375Z,,,55,,,,35.9
2018-02-15T09:28:26.372Z,,,55,,38.9,,35.9
2018-02-15T09:28:36.373Z,,,55,,37.8,,35.8
2018-02-15T09:28:46.381Z,,,55,,35.9,,35.8
2018-02-15T09:28:56.373Z,,,55,,35.4,,35.8
2018-02-15T09:29:06.383Z,,,55,,34.9,,35.8
2018-02-15T09:29:16.374Z,,,55,,34.8,,35.7
2018-02-15T09:29:26.376Z,,,55,,35.1,,35.7
2018-02-15T09:29:36.375Z,,,55,,34.9,,35.7
2018-02-15T09:29:46.377Z,,,55,,,,35.6
2018-02-15T09:29:56.372Z,,,55,,34.8,,35.6
