Time,HwActive,ChActive,HwTSet,PrimT,ActPow,PrimTSet,HwTOutlet
2018-02-09T01:17:54.102Z,,,55,39.8,,,34.3
2018-02-09T01:18:04.103Z,,,,40.2,,,
2018-02-09T01:18:14.105Z,,,55,40.7,,,34.4
2018-02-09T01:18:24.101Z,,,55,40.8,,,34.4
2018-02-09T01:18:34.101Z,,,,40.6,,,
2018-02-09T01:18:44.109Z,,,55,40.3,,,34.4
2018-02-09T01:18:54.101Z,,,55,40.2,,,34.6
2018-02-09T01:19:04.101Z,,,55,40.1,,,34.6
2018-02-09T01:19:14.101Z,,,,40,,,
2018-02-09T01:19:24.101Z,,,55,39.9,,,34.7
2018-02-09T01:19:34.105Z,,,55,39.8,,,34.7
2018-02-09T01:19:44.101Z,,,55,39.6,,,34.7
2018-02-09T01:19:54.102Z,,,55,39.5,,,34.8
2018-02-09T01:20:04.104Z,,,55,39.4,,,34.8
2018-02-09T01:20:14.103Z,,,55,,,,34.8
2018-02-09T01:20:24.103Z,,,,39.3,,,
2018-02-09T01:20:34.101Z,,,55,,,,34.8
2018-02-09T01:20:44.102Z,,,55,39.1,,,34.8
2018-02-09T01:20:54.101Z,,,,39,,,
2018-02-09T01:21:04.103Z,,,55,38.9,,,34.8
2018-02-09T01:21:14.101Z,,,55,38.8,,,34.8
2018-02-09T01:21:24.101Z,,,55,38.9,,,34.8
2018-02-09T01:21:34.101Z,,,,39,,,
2018-02-09T01:21:44.101Z,,,55,39.3,,,34.8
2018-02-09T01:21:54.101Z,,,55,39.4,,,34.8
2018-02-09T01:22:04.101Z,,,55,39.5,,,34.8
2018-02-09T01:22:24.101Z,,,55,39.6,,,34.7
2018-02-09T01:22:34.101Z,,,55,39.8,,,34.7
2018-02-09T01:22:44.101Z,,,55,,,,34.7
2018-02-09T01:22:54.101Z,,,,39.9,,,
2018-02-09T01:23:04.104Z,,,55,40,,,34.7
2018-02-09T01:23:14.101Z,,,55,,,,34.7
2018-02-09T01:23:24.102Z,,,55,40.1,,,34.6
2018-02-09T01:23:44.101Z,,,55,40.2,,,34.6
2018-02-09T01:23:54.283Z,,,55,,,,34.6
2018-02-09T01:24:04.101Z,,,55,,,,34.6
2018-02-09T01:24:14.101Z,,,,40.3,,,
2018-02-09T01:24:24.101Z,,,55,,,,34.6
2018-02-09T01:24:34.103Z,,,55,,,,34.4
2018-02-09T01:24:44.109Z,,,55,40.5,,,34.4
2018-02-09T01:25:04.102Z,,,55,,,,34.4
2018-02-09T01:25:14.101Z,,,55,40.6,,,34.4
2018-02-09T01:25:34.101Z,,,55,,,,34.3
2018-02-09T01:25:44.101Z,,,55,40.7,,,34.3
2018-02-09T01:26:04.101Z,,,55,,,,34.3
2018-02-09T01:26:14.101Z,,,55,,,,34.3
2018-02-09T01:26:34.101Z,,,55,,,,34.2
2018-02-09T01:26:44.100Z,,,55,40.8,,,34.2
2018-02-09T01:27:04.101Z,,,55,,,,34.2
2018-02-09T01:27:24.103Z,,,55,38.9,,,34.1
2018-02-09T01:27:34.101Z,,,55,37.3,,,34.1
2018-02-09T01:27:44.101Z,,,55,36,,,34.1
2018-02-09T01:27:54.101Z,,,55,35.2,,,34.1
2018-02-09T01:28:04.113Z,,,55,34.9,,,34.1
2018-02-09T01:28:14.101Z,,,55,35.1,,,34
2018-02-09T01:28:24.104Z,,,55,35.2,,,34
2018-02-09T01:28:34.123Z,,,55,,,,34
2018-02-09T01:28:44.100Z,,,55,35.1,,,34
2018-02-09T01:28:54.101Z,,,,34.9,,,
2018-02-09T01:29:04.101Z,,,55,34.8,,,33.8
2018-02-09T01:29:14.101Z,,,55,,,,33.8
2018-02-09T01:29:24.100Z,,,,34.7,,,
2018-02-09T01:29:34.101Z,,,55,,,,33.8
2018-02-09T01:29:44.107Z,,,55,,,,33.7
2018-02-09T01:29:54.100Z,,,,34.6,,,
2018-02-09T01:30:04.101Z,,,55,34.4,,,33.7
2018-02-09T01:30:14.100Z,,,55,,,,33.7
2018-02-09T01:30:24.100Z,,,,34.3,,,
2018-02-09T01:30:34.101Z,,,55,,,,33.6
2018-02-09T01:30:44.101Z,,,55,34.2,,,33.6
2018-02-09T01:31:04.101Z,,,55,,,,33.6
2018-02-09T01:31:14.101Z,,,55,34.1,,,33.6
2018-02-09T01:31:24.100Z,,,,34,,,
2018-02-09T01:31:34.102Z,,,55,,,,33.5
2018-02-09T01:31:44.101Z,0,2,,33.8,,,
2018-02-09T01:31:54.102Z,,,55,39.5,79,,33.5
2018-02-09T01:32:04.100Z,,,55,43.7,42,,33.3
2018-02-09T01:32:14.100Z,0,2,55,42.5,0,,33.3
2018-02-09T01:32:24.100Z,,,55,39.5,,,33.3
2018-02-09T01:32:34.100Z,,,55,37.2,,,33.3
2018-02-09T01:32:44.103Z,,,55,35.9,,,33.3
2018-02-09T01:32:54.100Z,,,55,35.6,,,33.2
2018-02-09T01:33:04.100Z,,,55,,,,33.2
2018-02-09T01:33:14.105Z,,,55,35.3,,,33.2
2018-02-09T01:33:24.113Z,,,,35.1,,,
2018-02-09T01:33:34.111Z,,,55,34.8,,,33.2
2018-02-09T01:33:44.119Z,,,55,34.7,,,33.1
2018-02-09T01:33:54.101Z,,,55,,,,33.1
2018-02-09T01:34:04.101Z,,,55,34.6,,,33.1
2018-02-09T01:34:14.102Z,,,,34.3,,,
2018-02-09T01:34:24.100Z,,,55,,,,33.1
2018-02-09T01:34:44.100Z,,,55,34.2,,,33
2018-02-09T01:34:54.369Z,,,,34.1,,,
2018-02-09T01:35:04.100Z,,,55,34,,,33
2018-02-09T01:35:14.100Z,,,55,,,,33
2018-02-09T01:35:24.100Z,,,,33.8,,,
2018-02-09T01:35:34.118Z,,,55,,,,32.8
2018-02-09T01:35:44.100Z,,,55,,,,32.8
2018-02-09T01:35:54.104Z,,,,33.7,,,
2018-02-09T01:36:04.100Z,,,55,,,,32.7
2018-02-09T01:36:14.101Z,,,55,33.6,,,32.7
2018-02-09T01:36:24.100Z,,,,33.5,,,
2018-02-09T01:36:34.100Z,,,55,,,,32.7
2018-02-09T01:36:44.100Z,0,2,,33.3,,,
2018-02-09T01:36:54.309Z,,,55,39,79,,32.7
2018-02-09T01:37:04.100Z,,,55,43.2,47,,32.6
2018-02-09T01:37:14.100Z,,,55,42.5,29,,32.6
2018-02-09T01:37:24.100Z,,,55,40.9,,,32.6
2018-02-09T01:37:34.100Z,,,55,39.8,,,32.6
2018-02-09T01:37:44.100Z,,,55,39,,,32.5
2018-02-09T01:37:54.103Z,,,55,38.4,,,32.5
2018-02-09T01:38:04.104Z,,,55,,,,32.5
2018-02-09T01:38:14.101Z,,,55,38.5,,,32.5
2018-02-09T01:38:24.100Z,,,,38.9,,,
2018-02-09T01:38:34.105Z,,,55,39.1,,,32.5
2018-02-09T01:38:44.100Z,,,55,39.2,,,32.3
2018-02-09T01:38:54.102Z,,,55,,,,32.3
2018-02-09T01:39:04.127Z,,,55,39.4,,,32.3
2018-02-09T01:39:14.100Z,,,,39.8,,,
2018-02-09T01:39:24.120Z,,,55,,,,32.3
2018-02-09T01:39:34.101Z,,,,40,,,
2018-02-09T01:39:44.100Z,,,55,40.2,,,32.3
2018-02-09T01:39:54.100Z,,,55,40.3,,,32.2
2018-02-09T01:40:14.099Z,,,55,40.7,,,32.2
2018-02-09T01:40:24.100Z,,,55,,,,32.2
2018-02-09T01:40:34.100Z,,,,40.8,,,
2018-02-09T01:40:44.100Z,,,55,41,,,32.2
2018-02-09T01:40:54.100Z,,,55,,,,32.2
2018-02-09T01:41:04.101Z,,,,41.2,,,
2018-02-09T01:41:14.100Z,,,55,41.5,,,32.2
2018-02-09T01:41:24.106Z,,,55,,,,32.3
2018-02-09T01:41:34.100Z,,,,41.6,,,
2018-02-09T01:41:44.100Z,,,55,41.7,,,32.3
2018-02-09T01:41:54.099Z,,,55,42,,,32.3
2018-02-09T01:42:04.100Z,,,55,,,,32.3
2018-02-09T01:42:14.099Z,,,55,42.2,,,32.3
2018-02-09T01:42:24.100Z,,,,42.5,,,
2018-02-09T01:42:34.101Z,,,55,,,,32.5
2018-02-09T01:42:44.100Z,,,55,42.6,,,32.5
2018-02-09T01:42:54.100Z,,,,43,,,
2018-02-09T01:43:04.100Z,,,55,43.1,,,32.6
2018-02-09T01:43:24.105Z,,,55,43.3,,,32.7
2018-02-09T01:43:34.115Z,,,55,,,,32.8
2018-02-09T01:43:44.101Z,,,,43.4,,,
2018-02-09T01:43:54.108Z,,,55,43.5,,,32.8
2018-02-09T01:44:04.099Z,,,55,43.7,,,33
2018-02-09T01:44:14.100Z,0,2,,43.7,0,,
2018-02-09T01:44:24.100Z,,,55,41.3,,,33.1
2018-02-09T01:44:34.100Z,,,55,40,,,33.1
2018-02-09T01:44:44.107Z,,,55,39.8,,,33.2
2018-02-09T01:44:54.100Z,,,55,39.6,,,33.2
2018-02-09T01:45:04.100Z,,,55,40,,,33.3
2018-02-09T01:45:14.100Z,,,55,40.1,,,33.5
2018-02-09T01:45:24.104Z,,,,40.6,,,
2018-02-09T01:45:34.100Z,,,55,40.6,,,33.5
2018-02-09T01:45:44.100Z,,,55,40.3,,,33.6
2018-02-09T01:45:54.100Z,,,55,,,,33.7
2018-02-09T01:46:04.100Z,,,,40.1,,,
2018-02-09T01:46:14.100Z,,,55,39.9,,,33.7
2018-02-09T01:46:24.100Z,,,55,,,,33.8
2018-02-09T01:46:34.100Z,,,,39.8,,,
2018-02-09T01:46:44.099Z,,,55,39.6,,,34
2018-02-09T01:46:54.100Z,,,55,39.5,,,34
2018-02-09T01:47:04.099Z,,,55,39.4,,,34
2018-02-09T01:47:24.102Z,,,55,39.3,,,34
2018-02-09T01:47:34.101Z,,,55,39.1,,,34.1
2018-02-09T01:47:44.100Z,,,,39,,,
2018-02-09T01:47:54.099Z,,,55,38.9,,,34.1
2018-02-09T01:48:04.106Z,,,55,,,,34.1
2018-02-09T01:48:14.104Z,,,55,38.8,,,34.1
2018-02-09T01:48:24.099Z,,,55,,,,34.1
2018-02-09T01:48:44.106Z,,,55,39,,,34.1
2018-02-09T01:48:54.099Z,,,55,39.3,,,34.1
2018-02-09T01:49:04.099Z,,,55,,,,34.1
2018-02-09T01:49:14.398Z,,,55,39.4,,,34.1
2018-02-09T01:49:24.103Z,,,55,,,,34.1
2018-02-09T01:49:34.099Z,,,55,39.5,,,34.1
2018-02-09T01:49:44.101Z,,,55,39.6,,,34.1
2018-02-09T01:49:54.249Z,,,55,39.8,,,34
2018-02-09T01:50:04.102Z,,,55,,,,34
2018-02-09T01:50:14.103Z,,,55,,,,34
2018-02-09T01:50:24.478Z,,,55,40,,,34
2018-02-09T01:50:34.099Z,,,55,,,,34
2018-02-09T01:50:44.099Z,,,55,,,,34
2018-02-09T01:50:54.112Z,,,55,40.1,,,34
2018-02-09T01:51:04.099Z,,,55,,,,34
2018-02-09T01:51:14.099Z,,,55,40.2,,,34
2018-02-09T01:51:24.100Z,,,55,,,,33.8
2018-02-09T01:51:34.101Z,,,55,,,,33.8
2018-02-09T01:51:44.100Z,,,55,40.3,,,33.8
2018-02-09T01:51:54.101Z,,,55,,,,33.8
2018-02-09T01:52:04.099Z,,,55,,,,33.8
2018-02-09T01:52:14.100Z,,,55,40.5,,,33.8
2018-02-09T01:52:24.099Z,,,55,,,,33.8
2018-02-09T01:52:34.099Z,,,55,,,,33.7
2018-02-09T01:52:44.298Z,,,55,40.6,,,33.7
2018-02-09T01:52:54.099Z,,,55,,,,33.7
2018-02-09T01:53:04.101Z,,,55,,,,33.7
2018-02-09T01:53:24.100Z,,,55,40.7,,,33.7
2018-02-09T01:53:34.105Z,,,55,,,,33.6
2018-02-09T01:53:54.099Z,,,55,,,,33.6
2018-02-09T01:54:04.099Z,,,55,,,,33.6
2018-02-09T01:54:14.099Z,,,55,,,,33.6
2018-02-09T01:54:24.120Z,,,55,39.8,,,33.6
2018-02-09T01:54:34.099Z,,,55,37.8,,,33.5
2018-02-09T01:54:44.099Z,,,55,35.9,,,33.5
2018-02-09T01:54:54.188Z,,,55,35.8,,,33.5
2018-02-09T01:55:04.103Z,,,55,34.9,,,33.5
2018-02-09T01:55:14.100Z,,,55,,,,33.5
2018-02-09T01:55:24.099Z,,,55,35.1,,,33.5
2018-02-09T01:55:34.099Z,,,55,,,,33.3
2018-02-09T01:55:44.099Z,,,55,34.9,,,33.3
2018-02-09T01:55:54.099Z,,,55,,,,33.3
2018-02-09T01:56:04.164Z,,,,34.8,,,
2018-02-09T01:56:14.098Z,,,55,,,,33.3
2018-02-09T01:56:24.098Z,,,55,34.7,,,33.2
2018-02-09T01:56:34.099Z,,,55,,,,33.2
2018-02-09T01:56:44.160Z,,,55,34.6,,,33.2
2018-02-09T01:56:54.099Z,,,55,,,,33.2
2018-02-09T01:57:04.098Z,,,55,34.4,,,33.2
2018-02-09T01:57:24.101Z,,,55,34.3,,,33.1
2018-02-09T01:57:34.101Z,,,55,,,,33.1
2018-02-09T01:57:44.099Z,,,55,34.2,,,33.1
2018-02-09T01:57:54.103Z,,,55,,,,33.1
2018-02-09T01:58:04.099Z,,,55,34.1,,,33
2018-02-09T01:58:14.099Z,,,55,,,,33
2018-02-09T01:58:24.104Z,,,55,34,,,33
2018-02-09T01:58:34.098Z,0,2,55,34,79,,33
2018-02-09T01:58:44.099Z,,,55,40.3,79,,33
2018-02-09T01:58:54.098Z,,,55,43,56,,32.8
2018-02-09T01:59:04.099Z,0,2,55,42.9,0,,32.8
2018-02-09T01:59:14.098Z,,,55,39.8,,,32.8
2018-02-09T01:59:24.099Z,,,55,37.8,,,32.8
2018-02-09T01:59:34.099Z,,,55,35.9,,,32.7
2018-02-09T01:59:44.099Z,,,55,35.8,,,32.7
2018-02-09T01:59:54.098Z,,,55,35.4,,,32.7
2018-02-09T02:00:04.099Z,,,55,35.3,,,32.7
2018-02-09T02:00:14.099Z,,,55,34.9,,,32.7
2018-02-09T02:00:24.098Z,,,55,,,,32.7
2018-02-09T02:00:34.099Z,,,55,34.8,,,32.6
2018-02-09T02:00:44.134Z,,,55,34.6,,,32.6
2018-02-09T02:00:54.098Z,,,55,,,,32.6
2018-02-09T02:01:04.099Z,,,55,34.4,,,32.6
2018-02-09T02:01:14.098Z,,,55,34.3,,,32.6
2018-02-09T02:01:24.100Z,,,55,,,,32.5
2018-02-09T02:01:34.098Z,,,55,34.2,,,32.5
2018-02-09T02:01:44.283Z,,,55,34.1,,,32.5
2018-02-09T02:01:54.098Z,,,55,,,,32.5
2018-02-09T02:02:04.102Z,,,55,34,,,32.5
2018-02-09T02:02:14.099Z,0,2,55,33.8,,,32.3
2018-02-09T02:02:24.098Z,,,55,,,,32.3
2018-02-09T02:02:34.098Z,,,55,33.7,,,32.3
2018-02-09T02:02:44.100Z,,,55,,,,32.3
2018-02-09T02:02:54.098Z,,,55,33.6,,,32.3
2018-02-09T02:03:04.098Z,,,55,,,,32.2
2018-02-09T02:03:14.105Z,,,55,33.5,,,32.2
2018-02-09T02:03:24.098Z,,,55,,,,32.2
2018-02-09T02:03:34.098Z,0,2,55,33.6,,,32.2
2018-02-09T02:03:44.101Z,,,55,39.4,79,,32.2
2018-02-09T02:03:54.099Z,,,55,43,48,,32.1
2018-02-09T02:04:04.098Z,,,55,42.9,29,,32.1
2018-02-09T02:04:14.100Z,,,55,40.8,,,32.1
2018-02-09T02:04:24.098Z,,,55,39.8,,,32.1
2018-02-09T02:04:34.098Z,,,55,38.9,,,32.1
2018-02-09T02:04:44.098Z,,,55,,,,32.1
2018-02-09T02:04:54.098Z,,,55,38.3,,,32
2018-02-09T02:05:04.098Z,,,55,38.5,,,32
2018-02-09T02:05:14.100Z,,,55,38.7,,,32
2018-02-09T02:05:24.098Z,,,55,38.9,,,32
2018-02-09T02:05:34.098Z,,,55,39.1,,,32
2018-02-09T02:05:44.098Z,,,55,39.3,,,32
2018-02-09T02:05:54.098Z,,,55,39.4,,,31.9
2018-02-09T02:06:04.098Z,,,55,39.7,,,31.9
2018-02-09T02:06:14.098Z,,,55,39.8,,,31.9
2018-02-09T02:06:24.099Z,,,55,40,,,31.9
2018-02-09T02:06:34.404Z,,,55,40.1,,,31.9
2018-02-09T02:06:44.102Z,,,55,40.2,,,31.9
2018-02-09T02:06:54.098Z,,,55,40.3,,,31.9
2018-02-09T02:07:04.098Z,,,55,40.5,,,31.9
2018-02-09T02:07:14.098Z,,,55,40.7,,,31.9
2018-02-09T02:07:24.098Z,,,55,40.8,,,31.9
2018-02-09T02:07:34.103Z,,,55,40.9,,,31.9
2018-02-09T02:07:44.098Z,,,55,41.1,,,31.9
2018-02-09T02:07:54.099Z,,,55,41.2,,,31.9
2018-02-09T02:08:04.101Z,,,55,41.4,,,31.9
2018-02-09T02:08:14.098Z,,,55,41.5,,,31.9
2018-02-09T02:08:24.098Z,,,55,41.6,,,31.9
2018-02-09T02:08:34.105Z,,,55,41.8,,,32
2018-02-09T02:08:44.357Z,,,55,42,,,32
2018-02-09T02:08:54.098Z,,,55,42.2,,,32
2018-02-09T02:09:04.098Z,,,55,42.3,,,32
2018-02-09T02:09:14.098Z,,,55,42.4,,,32.1
2018-02-09T02:09:24.098Z,,,55,42.5,,,32.1
2018-02-09T02:09:34.098Z,,,55,42.6,,,32.2
2018-02-09T02:09:44.098Z,,,55,43,,,32.2
2018-02-09T02:09:54.098Z,,,55,,,,32.2
2018-02-09T02:10:04.101Z,,,55,43.1,,,32.3
2018-02-09T02:10:14.099Z,,,55,43.2,,,32.3
2018-02-09T02:10:24.098Z,,,55,43.3,,,32.5
2018-02-09T02:10:34.099Z,,,55,43.5,,,32.5
2018-02-09T02:10:44.098Z,,,55,43.6,,,32.6
2018-02-09T02:10:54.098Z,,,55,43.7,,,32.6
2018-02-09T02:11:04.098Z,0,2,55,43.8,0,,32.7
2018-02-09T02:11:14.100Z,,,55,41.8,,,32.8
2018-02-09T02:11:24.097Z,,,55,40.8,,,32.8
2018-02-09T02:11:34.098Z,,,55,39.8,,,32.8
2018-02-09T02:11:44.098Z,0,2,55,39.6,0,40,33
2018-02-09T02:11:54.098Z,,,55,40,,,33.1
2018-02-09T02:12:04.098Z,,,55,40.1,,,33.1
2018-02-09T02:12:14.098Z,,,55,40.7,,,33.2
2018-02-09T02:12:24.097Z,,,55,,,,33.2
2018-02-09T02:12:34.098Z,,,55,40.5,,,33.3
2018-02-09T02:12:44.097Z,,,55,40.3,,,33.5
2018-02-09T02:12:54.100Z,,,55,40.1,,,33.5
2018-02-09T02:13:04.098Z,,,55,39.9,,,33.5
2018-02-09T02:13:14.100Z,,,55,,,,33.6
2018-02-09T02:13:24.106Z,,,55,39.8,,,33.6
2018-02-09T02:13:34.101Z,,,55,39.6,,,33.6
2018-02-09T02:13:44.098Z,,,55,39.5,,,33.7
2018-02-09T02:13:54.097Z,,,55,,,,33.7
2018-02-09T02:14:04.098Z,,,55,39.4,,,33.7
2018-02-09T02:14:14.099Z,,,55,39.3,,,33.7
2018-02-09T02:14:24.097Z,,,55,39.1,,,33.8
2018-02-09T02:14:34.097Z,,,55,39,,,33.8
2018-02-09T02:14:44.099Z,,,55,38.9,,,33.8
2018-02-09T02:14:54.098Z,,,55,,,,33.8
2018-02-09T02:15:04.098Z,,,55,38.8,,,33.8
2018-02-09T02:15:14.097Z,,,55,38.6,,,33.8
2018-02-09T02:15:24.104Z,,,55,39,,,33.8
2018-02-09T02:15:34.270Z,,,55,,,,33.8
2018-02-09T02:15:44.097Z,,,55,39.1,,,33.8
2018-02-09T02:15:54.098Z,,,55,39.3,,,33.8
2018-02-09T02:16:04.097Z,,,55,39.4,,,33.8
2018-02-09T02:16:14.097Z,,,55,39.5,,,33.8
2018-02-09T02:16:24.097Z,,,55,,,,33.8
2018-02-09T02:16:34.097Z,,,55,39.6,,,33.8
2018-02-09T02:16:44.099Z,,,55,39.8,,,33.8
2018-02-09T02:16:54.164Z,,,55,,,,33.7
2018-02-09T02:17:04.097Z,,,55,39.9,,,33.7
2018-02-09T02:17:14.437Z,,,55,40,,,33.7
2018-02-09T02:17:24.098Z,,,55,,,,33.7
2018-02-09T02:17:34.097Z,,,55,,,,33.7
2018-02-09T02:17:44.098Z,,,55,40.1,,,33.7
2018-02-09T02:17:54.099Z,,,55,,,,33.7
2018-02-09T02:18:04.100Z,,,55,40.2,,,33.7
2018-02-09T02:18:14.104Z,,,55,,,,33.7
2018-02-09T02:18:24.097Z,,,55,40.3,,,33.7
2018-02-09T02:18:34.097Z,,,55,,,,33.6
2018-02-09T02:18:44.097Z,,,55,,,,33.6
2018-02-09T02:18:54.097Z,,,55,40.5,,,33.6
2018-02-09T02:19:04.105Z,,,55,,,,33.6
2018-02-09T02:19:14.097Z,,,55,,,,33.6
2018-02-09T02:19:24.097Z,,,55,40.6,,,33.5
2018-02-09T02:19:34.097Z,,,55,,,,33.5
2018-02-09T02:19:44.097Z,,,55,,,,33.5
2018-02-09T02:19:54.097Z,,,55,,,,33.5
2018-02-09T02:20:04.119Z,,,55,,,,33.5
2018-02-09T02:20:14.097Z,,,55,40.7,,,33.5
2018-02-09T02:20:24.098Z,,,55,,,,33.5
2018-02-09T02:20:34.097Z,,,55,,,,33.3
2018-02-09T02:20:44.097Z,,,55,,,,33.3
2018-02-09T02:20:54.096Z,,,55,,,,33.3
2018-02-09T02:21:04.097Z,,,55,40.8,,,33.3
2018-02-09T02:21:14.097Z,,,55,39.9,,,33.3
2018-02-09T02:21:24.099Z,,,55,37.9,,,33.3
2018-02-09T02:21:34.097Z,,,55,36.9,,,33.2
2018-02-09T02:21:44.097Z,,,55,35.6,,,33.2
2018-02-09T02:21:54.097Z,,,55,34.9,,,33.2
2018-02-09T02:22:04.104Z,,,55,35.1,,,33.2
2018-02-09T02:22:14.097Z,,,55,,,,33.2
2018-02-09T02:22:24.097Z,,,55,,,,33.2
2018-02-09T02:22:34.097Z,,,55,34.9,,,33.2
2018-02-09T02:22:44.097Z,,,55,,,,33.1
2018-02-09T02:22:54.097Z,,,55,34.8,,,33.1
2018-02-09T02:23:04.169Z,,,55,,,,33.1
2018-02-09T02:23:14.108Z,,,55,34.7,,,33.1
2018-02-09T02:23:24.100Z,,,55,,,,33
2018-02-09T02:23:34.314Z,,,55,34.6,,,33
2018-02-09T02:23:44.097Z,,,55,,,,33
2018-02-09T02:23:54.100Z,,,55,34.4,,,33
2018-02-09T02:24:04.097Z,,,55,,,,33
2018-02-09T02:24:14.097Z,,,55,34.3,,,32.8
2018-02-09T02:24:24.097Z,,,55,,,,32.8
2018-02-09T02:24:34.097Z,,,55,34.2,,,32.8
2018-02-09T02:24:44.097Z,,,55,,,,32.8
2018-02-09T02:24:54.097Z,,,55,34.1,,,32.8
2018-02-09T02:25:04.097Z,,,55,,,,32.7
2018-02-09T02:25:14.097Z,,,55,34,,,32.7
2018-02-09T02:25:24.101Z,0,2,55,34,,,32.7
2018-02-09T02:25:34.097Z,,,55,40,79,,32.7
2018-02-09T02:25:44.097Z,,,55,43.1,52,,32.7
2018-02-09T02:25:54.097Z,,,55,42.8,29,,32.6
2018-02-09T02:26:04.100Z,,,55,41.9,,,32.6
2018-02-09T02:26:14.100Z,,,55,40.8,,,32.6
2018-02-09T02:26:24.096Z,,,55,39.8,,,32.6
2018-02-09T02:26:34.113Z,,,55,38.9,,,32.5
2018-02-09T02:26:44.097Z,,,55,39,,,32.5
2018-02-09T02:26:54.165Z,,,55,39.2,,,32.5
2018-02-09T02:27:04.099Z,,,55,39.3,,,32.5
2018-02-09T02:27:14.136Z,,,55,39.5,,,32.5
2018-02-09T02:27:24.107Z,,,55,39.7,,,32.3
2018-02-09T02:27:34.366Z,,,55,39.9,,,32.3
2018-02-09T02:27:44.114Z,,,55,40,,,32.3
2018-02-09T02:27:54.099Z,,,55,40.2,,,32.3
2018-02-09T02:28:04.097Z,,,55,40.3,,,32.3
2018-02-09T02:28:14.097Z,,,55,40.6,,,32.3
2018-02-09T02:28:24.103Z,,,55,,,,32.3
2018-02-09T02:28:34.097Z,,,55,40.8,,,32.2
2018-02-09T02:28:44.097Z,,,55,41,,,32.3
2018-02-09T02:28:54.112Z,,,55,,,,32.2
2018-02-09T02:29:04.217Z,,,55,41.2,,,32.2
2018-02-09T02:29:14.102Z,,,55,41.4,,,32.2
2018-02-09T02:29:24.096Z,,,55,41.5,,,32.2
2018-02-09T02:29:34.097Z,,,55,41.6,,,32.3
2018-02-09T02:29:44.201Z,,,55,41.7,,,32.3
2018-02-09T02:29:54.097Z,,,55,41.9,,,32.3
2018-02-09T02:30:04.096Z,,,55,42,,,32.3
2018-02-09T02:30:14.481Z,,,55,42.2,,,32.3
2018-02-09T02:30:24.098Z,,,55,42.4,,,32.3
2018-02-09T02:30:34.096Z,,,55,42.5,,,32.5
2018-02-09T02:30:44.097Z,,,55,42.6,,,32.5
2018-02-09T02:30:54.096Z,,,55,42.7,,,32.5
2018-02-09T02:31:04.230Z,,,55,43,,,32.5
2018-02-09T02:31:14.098Z,,,55,43.1,,,32.6
2018-02-09T02:31:24.096Z,,,55,43.2,,,32.6
2018-02-09T02:31:34.096Z,,,55,,,,32.6
2018-02-09T02:31:44.097Z,,,55,43.4,,,32.7
2018-02-09T02:31:54.096Z,,,55,43.5,,,32.7
2018-02-09T02:32:04.096Z,,,55,43.6,,,32.8
2018-02-09T02:32:14.096Z,,,55,43.7,,,32.8
2018-02-09T02:32:24.117Z,0,2,55,43.8,0,,33
2018-02-09T02:32:34.109Z,,,55,41.9,,,33
2018-02-09T02:32:44.098Z,,,55,40.7,,,33.1
2018-02-09T02:32:54.101Z,,,55,39.8,,,33.1
2018-02-09T02:33:04.097Z,,,55,39.6,,,33.2
2018-02-09T02:33:14.101Z,,,55,40,,,33.2
2018-02-09T02:33:24.096Z,,,55,40.3,,,33.3
2018-02-09T02:33:34.101Z,,,55,40.9,,,33.3
2018-02-09T02:33:44.211Z,,,55,40.8,,,33.5
2018-02-09T02:33:54.096Z,,,55,40.6,,,33.5
2018-02-09T02:34:04.096Z,,,55,40.3,,,33.6
2018-02-09T02:34:14.096Z,,,55,40.2,,,33.6
2018-02-09T02:34:24.099Z,,,55,40,,,33.7
2018-02-09T02:34:34.098Z,,,55,39.9,,,33.7
2018-02-09T02:34:44.296Z,,,55,39.8,,,33.7
2018-02-09T02:34:54.096Z,,,55,39.6,,,33.8
2018-02-09T02:35:04.096Z,,,55,,,,33.8
2018-02-09T02:35:14.098Z,,,55,39.5,,,33.8
2018-02-09T02:35:24.096Z,,,55,39.4,,,33.8
2018-02-09T02:35:34.096Z,,,55,,,,33.8
2018-02-09T02:35:44.097Z,,,55,39.3,,,34
2018-02-09T02:35:54.096Z,,,55,39.1,,,34
2018-02-09T02:36:04.095Z,,,55,39,,,34
2018-02-09T02:36:14.238Z,,,55,38.9,,,34
2018-02-09T02:36:24.096Z,,,55,38.8,,,34
2018-02-09T02:36:34.097Z,,,55,,,,34
2018-02-09T02:36:44.098Z,,,55,38.9,,,34
2018-02-09T02:36:54.112Z,,,55,39.1,,,34
2018-02-09T02:37:04.096Z,,,55,39.3,,,34
2018-02-09T02:37:14.096Z,,,55,39.4,,,34
2018-02-09T02:37:24.096Z,,,55,39.5,,,34
2018-02-09T02:37:34.096Z,,,55,39.6,,,34
2018-02-09T02:37:44.097Z,,,55,,,,34
2018-02-09T02:37:54.095Z,,,55,39.8,,,34
2018-02-09T02:38:04.100Z,,,55,39.9,,,33.8
2018-02-09T02:38:14.096Z,,,55,40,,,33.8
2018-02-09T02:38:24.096Z,,,55,,,,33.8
2018-02-09T02:38:34.096Z,,,55,,,,33.8
2018-02-09T02:38:44.096Z,,,55,40.1,,,33.8
2018-02-09T02:38:54.096Z,,,55,,,,33.8
2018-02-09T02:39:04.163Z,,,55,40.2,,,33.8
