Time,HwActive,ActPow,HwTSet,ChActive,PrimT,PrimTSet,HwTOutlet
2018-02-04T05:44:51.673Z,,,55,,40.5,,32.8
2018-02-04T05:45:01.670Z,,,55,,,,32.8
2018-02-04T05:45:11.670Z,,,55,,,,32.8
2018-02-04T05:45:21.670Z,,,55,,,,32.8
2018-02-04T05:45:31.669Z,,,55,,,,32.8
2018-02-04T05:45:41.671Z,,,55,,,,32.7
2018-02-04T05:45:51.669Z,,,55,,40.6,,32.7
2018-02-04T05:46:01.670Z,,,55,,,,32.7
2018-02-04T05:46:11.677Z,,,55,,38.9,,32.7
2018-02-04T05:46:21.670Z,,,55,,36.9,,32.7
2018-02-04T05:46:31.671Z,,,55,,35.8,,32.6
2018-02-04T05:46:41.669Z,,,55,,34.9,,32.6
2018-02-04T05:46:51.670Z,,,55,,34.7,,32.6
2018-02-04T05:47:01.671Z,,,55,,34.8,,32.6
2018-02-04T05:47:11.670Z,,,55,,34.9,,32.6
2018-02-04T05:47:21.678Z,,,55,,,,32.6
2018-02-04T05:47:31.670Z,,,55,,34.8,,32.5
2018-02-04T05:47:41.671Z,,,55,,34.7,,32.5
2018-02-04T05:47:51.670Z,,,55,,,,32.5
2018-02-04T05:48:01.670Z,,,55,,34.6,,32.5
2018-02-04T05:48:11.670Z,,,55,,,,32.3
2018-02-04T05:48:21.673Z,,,55,,34.4,,32.3
2018-02-04T05:48:31.670Z,,,55,,,,32.3
2018-02-04T05:48:41.670Z,,,55,,34.3,,32.3
2018-02-04T05:48:51.670Z,,,55,,34.2,,32.3
2018-02-04T05:49:01.670Z,,,55,,,,32.3
2018-02-04T05:49:11.669Z,,,55,,34.1,,32.2
2018-02-04T05:49:21.670Z,,,55,,,,32.2
2018-02-04T05:49:31.670Z,,,55,,34,,32.2
2018-02-04T05:49:41.673Z,0,,55,2,33.8,,32.2
2018-02-04T05:49:51.669Z,,79,55,,39.2,,32.1
2018-02-04T05:50:01.672Z,,55,55,,43.2,,32.1
2018-02-04T05:50:11.676Z,0,0,55,2,42.6,,32.1
2018-02-04T05:50:21.669Z,,,55,,39.7,,32.1
2018-02-04T05:50:31.672Z,,,55,,37.8,,32.1
2018-02-04T05:50:41.669Z,,,55,,35.9,,32
2018-02-04T05:50:51.669Z,,,55,,35.7,,32
2018-02-04T05:51:01.675Z,,,55,,35.3,,32
2018-02-04T05:51:11.669Z,,,55,,35.2,,32
2018-02-04T05:51:21.670Z,,,55,,34.9,,31.9
2018-02-04T05:51:31.670Z,,,55,,34.8,,31.9
2018-02-04T05:51:41.669Z,,,55,,34.7,,31.9
2018-02-04T05:51:51.669Z,,,55,,34.6,,31.9
2018-02-04T05:52:01.671Z,,,55,,34.4,,31.9
2018-02-04T05:52:11.669Z,,,55,,,,31.7
2018-02-04T05:52:21.669Z,,,55,,34.3,,31.7
2018-02-04T05:52:31.671Z,,,55,,,,31.7
2018-02-04T05:52:41.670Z,,,55,,34.2,,31.7
2018-02-04T05:52:51.669Z,,,55,,34.1,,31.7
2018-02-04T05:53:01.669Z,,,55,,,,31.7
2018-02-04T05:53:11.673Z,,,55,,34,,31.6
2018-02-04T05:53:21.669Z,0,,55,2,33.8,,31.6
2018-02-04T05:53:31.669Z,,,55,,,,31.6
2018-02-04T05:53:41.669Z,,,55,,33.7,,31.6
2018-02-04T05:53:51.669Z,,,55,,,,31.5
2018-02-04T05:54:01.678Z,,,55,,33.6,,31.5
2018-02-04T05:54:11.669Z,,,55,,,,31.5
2018-02-04T05:54:21.669Z,,,55,,33.5,,31.5
2018-02-04T05:54:31.672Z,,,55,,,,31.5
2018-02-04T05:54:41.669Z,,,55,,33.3,,31.5
2018-02-04T05:54:51.669Z,0,79,55,2,38.5,,31.4
2018-02-04T05:55:01.671Z,,51,55,,43,,31.4
2018-02-04T05:55:11.669Z,,29,55,,42.8,,31.4
2018-02-04T05:55:21.669Z,,,55,,41.8,,31.4
2018-02-04T05:55:31.669Z,,,55,,40.6,,31.4
2018-02-04T05:55:41.669Z,,,55,,39.6,,31.2
2018-02-04T05:55:51.672Z,,,55,,38.9,,31.2
2018-02-04T05:56:01.670Z,,,55,,38.5,,31.2
2018-02-04T05:56:11.671Z,,,55,,38.6,,31.2
2018-02-04T05:56:21.675Z,,,55,,38.9,,31.2
2018-02-04T05:56:31.669Z,,,55,,39.1,,31.2
2018-02-04T05:56:41.669Z,,,55,,39.2,,31.1
2018-02-04T05:56:51.670Z,,,55,,39.4,,31.1
2018-02-04T05:57:03.678Z,,,55,,39.5,,31.1
2018-02-04T05:57:13.765Z,,,55,,39.8,,31.1
2018-02-04T05:57:23.537Z,,,55,,40,,31.1
2018-02-04T05:57:33.643Z,,,55,,40.1,,31.1
2018-02-04T05:57:43.308Z,,,55,,40.2,,31.1
2018-02-04T05:57:51.669Z,,,55,,40.3,,31.1
2018-02-04T05:58:01.669Z,,,55,,40.5,,31.1
2018-02-04T05:58:11.669Z,,,55,,40.7,,31.1
2018-02-04T05:58:22.708Z,,,55,,40.8,,31.1
2018-02-04T05:58:31.669Z,,,55,,41,,31.1
2018-02-04T05:58:41.676Z,,,55,,41.1,,31.1
2018-02-04T05:58:51.669Z,,,55,,41.2,,31.1
2018-02-04T05:59:01.669Z,,,55,,41.4,,31.1
2018-02-04T05:59:11.669Z,,,55,,41.5,,31.2
2018-02-04T05:59:21.672Z,,,55,,41.7,,31.2
2018-02-04T05:59:31.669Z,,,55,,41.9,,31.2
2018-02-04T05:59:41.670Z,,,55,,42,,31.2
2018-02-04T05:59:51.671Z,,,55,,42.2,,31.4
2018-02-04T06:00:01.669Z,,,55,,42.3,,31.4
2018-02-04T06:00:11.669Z,,,55,,42.4,,31.4
2018-02-04T06:00:21.669Z,,,55,,42.5,,31.5
2018-02-04T06:00:31.668Z,,,55,,42.7,,31.5
2018-02-04T06:00:41.671Z,,,55,,43,,31.6
2018-02-04T06:00:51.669Z,,,55,,43.1,,31.6
2018-02-04T06:01:01.672Z,,,55,,43.2,,31.7
2018-02-04T06:01:11.674Z,,,55,,43.3,,31.7
2018-02-04T06:01:21.669Z,,,55,,43.4,,31.9
2018-02-04T06:01:31.669Z,,,55,,43.5,,31.9
2018-02-04T06:01:41.669Z,0,29,55,2,43.7,40,32
2018-02-04T06:01:51.669Z,,,55,,43.9,,32
2018-02-04T06:02:01.671Z,0,0,55,2,42.6,,32.1
2018-02-04T06:02:11.669Z,,,55,,40.8,,32.1
2018-02-04T06:02:21.669Z,,,55,,39.7,,32.2
2018-02-04T06:02:31.669Z,,,55,,39.4,,32.3
2018-02-04T06:02:41.670Z,,,55,,39.6,,32.3
2018-02-04T06:02:51.669Z,,,55,,40,,32.5
2018-02-04T06:03:01.669Z,,,55,,40.4,,32.5
2018-02-04T06:03:11.668Z,,,55,,40.6,,32.6
2018-02-04T06:03:21.668Z,,,55,,40.5,,32.6
2018-02-04T06:03:31.669Z,,,55,,40.2,,32.7
2018-02-04T06:03:41.669Z,,,55,,40,,32.8
2018-02-04T06:03:51.668Z,,,55,,39.9,,32.8
2018-02-04T06:04:01.669Z,,,55,,39.8,,32.8
2018-02-04T06:04:11.670Z,,,55,,39.6,,33
2018-02-04T06:04:21.668Z,,,55,,39.5,,33
2018-02-04T06:04:31.671Z,,,55,,39.4,,33
2018-02-04T06:04:41.668Z,,,55,,39.3,,33.1
2018-02-04T06:04:51.668Z,,,55,,39.1,,33.1
2018-02-04T06:05:01.668Z,,,55,,39,,33.1
2018-02-04T06:05:11.668Z,,,55,,38.9,,33.1
2018-02-04T06:05:21.668Z,,,55,,,,33.1
2018-02-04T06:05:31.669Z,,,55,,38.8,,33.1
2018-02-04T06:05:41.669Z,,,55,,38.6,,33.1
2018-02-04T06:05:51.668Z,,,55,,,,33.1
2018-02-04T06:06:01.673Z,,,55,,38.5,,33.1
2018-02-04T06:06:11.668Z,,,55,,38.6,,33.1
2018-02-04T06:06:21.670Z,,,55,,38.8,,33.2
2018-02-04T06:06:31.669Z,,,55,,39,,33.1
2018-02-04T06:06:41.670Z,,,55,,,,33.2
2018-02-04T06:06:51.668Z,,,55,,39.1,,33.1
2018-02-04T06:07:01.668Z,,,55,,39.3,,33.1
2018-02-04T06:07:11.676Z,,,55,,39.4,,33.1
2018-02-04T06:07:21.669Z,,,55,,,,33.1
2018-02-04T06:07:31.668Z,,,55,,39.5,,33.1
2018-02-04T06:07:41.668Z,,,55,,,,33.1
2018-02-04T06:07:51.668Z,,,55,,39.6,,33.1
2018-02-04T06:08:01.668Z,,,55,,,,33.1
2018-02-04T06:08:11.668Z,,,55,,39.8,,33.1
2018-02-04T06:08:21.668Z,,,55,,,,33.1
2018-02-04T06:08:31.668Z,,,55,,39.9,,33.1
2018-02-04T06:08:41.668Z,,,55,,,,33
2018-02-04T06:08:51.668Z,,,55,,39.9,,33
2018-02-04T06:09:01.670Z,,,55,,40,,33
2018-02-04T06:09:11.668Z,,,55,,,,33
2018-02-04T06:09:21.668Z,,,55,,,,33
2018-02-04T06:09:31.669Z,,,55,,40.1,,33
2018-02-04T06:09:41.668Z,,,55,,,,33
2018-02-04T06:09:51.668Z,,,55,,,,32.8
2018-02-04T06:10:01.668Z,,,55,,,,32.8
2018-02-04T06:10:11.669Z,,,55,,40.2,,32.8
2018-02-04T06:10:21.668Z,,,55,,,,32.8
2018-02-04T06:10:31.668Z,,,55,,,,32.8
2018-02-04T06:10:41.667Z,,,55,,,,32.8
2018-02-04T06:10:51.672Z,,,55,,40.3,,32.7
2018-02-04T06:11:01.668Z,,,55,,,,32.7
2018-02-04T06:11:11.668Z,,,55,,,,32.7
2018-02-04T06:11:21.675Z,,,55,,,,32.7
2018-02-04T06:11:31.668Z,,,55,,,,32.7
2018-02-04T06:11:41.668Z,,,55,,,,32.7
2018-02-04T06:11:51.667Z,,,55,,40.5,,32.6
2018-02-04T06:12:01.667Z,,,55,,39.8,,32.6
2018-02-04T06:12:11.668Z,,,55,,37.8,,32.6
2018-02-04T06:12:21.668Z,,,55,,36.8,,32.6
2018-02-04T06:12:31.668Z,,,55,,35.7,,32.6
2018-02-04T06:12:41.667Z,,,55,,34.8,,32.6
2018-02-04T06:12:51.667Z,,,55,,34.7,,32.5
2018-02-04T06:13:01.667Z,,,55,,34.8,,32.5
2018-02-04T06:13:11.667Z,,,55,,34.9,,32.5
2018-02-04T06:13:21.668Z,,,55,,34.8,,32.5
2018-02-04T06:13:31.667Z,,,55,,34.7,,32.5
2018-02-04T06:13:41.669Z,,,55,,34.6,,32.3
2018-02-04T06:13:51.670Z,,,55,,,,32.3
2018-02-04T06:14:01.667Z,,,55,,34.4,,32.3
2018-02-04T06:14:11.667Z,,,55,,,,32.3
2018-02-04T06:14:21.670Z,,,55,,34.3,,32.3
2018-02-04T06:14:31.804Z,,,55,,,,32.2
2018-02-04T06:14:41.667Z,,,55,,34.2,,32.2
2018-02-04T06:14:51.669Z,,,55,,34.1,,32.2
2018-02-04T06:15:01.667Z,,,55,,,,32.2
2018-02-04T06:15:11.667Z,,,55,,,,32.1
2018-02-04T06:15:21.667Z,,,55,,34,,32.1
2018-02-04T06:15:31.668Z,0,79,55,2,34,,32.1
2018-02-04T06:15:41.670Z,,80,55,,40.1,,32.1
2018-02-04T06:15:51.669Z,,34,55,,44,,32.1
2018-02-04T06:16:01.667Z,0,0,55,2,41.7,,32
2018-02-04T06:16:11.673Z,,,55,,38.8,,32
2018-02-04T06:16:21.668Z,,,55,,36.9,,32
2018-02-04T06:16:31.668Z,,,55,,35.9,,32
2018-02-04T06:16:41.667Z,,,55,,35.6,,31.9
2018-02-04T06:16:51.668Z,,,55,,35.3,,31.9
2018-02-04T06:17:01.667Z,,,55,,35.2,,31.9
2018-02-04T06:17:11.667Z,,,55,,34.9,,31.9
2018-02-04T06:17:21.667Z,,,55,,34.8,,31.9
2018-02-04T06:17:31.670Z,,,55,,34.7,,31.9
2018-02-04T06:17:41.667Z,,,55,,34.6,,31.7
2018-02-04T06:17:51.667Z,,,55,,34.4,,31.7
2018-02-04T06:18:01.667Z,,,55,,34.3,,31.7
2018-02-04T06:18:11.667Z,,,55,,,,31.7
2018-02-04T06:18:21.667Z,,,55,,34.2,,31.7
2018-02-04T06:18:31.667Z,,,55,,,,31.6
2018-02-04T06:18:41.668Z,,,55,,34.1,,31.6
2018-02-04T06:18:51.667Z,,,55,,34,,31.6
2018-02-04T06:19:01.667Z,,,55,,33.8,,31.6
2018-02-04T06:19:11.672Z,,,55,,,,31.6
2018-02-04T06:19:21.667Z,,,55,,,,31.6
2018-02-04T06:19:31.668Z,,,55,,33.7,,31.5
2018-02-04T06:19:41.669Z,,,55,,,,31.5
2018-02-04T06:19:51.667Z,,,55,,33.6,,31.5
2018-02-04T06:20:01.667Z,,,55,,33.5,,31.5
2018-02-04T06:20:11.667Z,,,55,,,,31.4
2018-02-04T06:20:21.668Z,,,55,,33.3,,31.4
2018-02-04T06:20:31.879Z,0,,55,2,33.5,,31.4
2018-02-04T06:20:41.669Z,,77,55,,40.2,,31.4
2018-02-04T06:20:57.939Z,,48,55,,43.1,,31.4
2018-02-04T06:21:03.681Z,,29,55,,42.9,,31.4
2018-02-04T06:21:13.528Z,,,55,,41.7,,31.2
2018-02-04T06:21:23.622Z,,,55,,39.9,,31.2
2018-02-04T06:21:33.637Z,,,55,,39.4,,31.2
2018-02-04T06:21:41.667Z,,,55,,38.8,,31.2
2018-02-04T06:21:51.667Z,,,55,,38.6,,31.2
2018-02-04T06:22:01.667Z,,,55,,38.7,,31.1
2018-02-04T06:22:11.667Z,,,55,,39,,31.1
2018-02-04T06:22:21.667Z,,,55,,39.1,,31.1
2018-02-04T06:22:31.667Z,,,55,,39.3,,31.1
2018-02-04T06:22:41.667Z,,,55,,39.4,,31.1
2018-02-04T06:22:51.668Z,,,55,,39.7,,31.1
2018-02-04T06:23:01.667Z,,,55,,39.8,,31.1
2018-02-04T06:23:11.667Z,,,55,,40,,31
2018-02-04T06:23:21.667Z,,,55,,40.1,,31.1
2018-02-04T06:23:31.669Z,,,55,,40.3,,31
2018-02-04T06:23:41.667Z,,,55,,40.5,,31
2018-02-04T06:23:51.667Z,,,55,,40.6,,31
2018-02-04T06:24:01.670Z,,,55,,40.7,,31
2018-02-04T06:24:11.668Z,,,55,,40.9,,31
2018-02-04T06:24:21.667Z,,,55,,41,,31
2018-02-04T06:24:31.677Z,,,55,,41.1,,31.1
2018-02-04T06:24:41.667Z,,,55,,41.4,,31.1
2018-02-04T06:24:51.667Z,,,55,,41.5,,31.1
2018-02-04T06:25:01.667Z,,,55,,41.6,,31.1
2018-02-04T06:25:11.667Z,,,55,,41.7,,31.1
2018-02-04T06:25:21.668Z,,,55,,41.9,,31.2
2018-02-04T06:25:31.666Z,,,55,,42,,31.2
2018-02-04T06:25:41.667Z,,,55,,42.3,,31.4
2018-02-04T06:25:51.671Z,,,55,,42.4,,31.4
2018-02-04T06:26:01.668Z,,,55,,42.5,,31.4
2018-02-04T06:26:11.666Z,,,55,,42.6,,31.5
2018-02-04T06:26:21.666Z,,,55,,42.7,,31.5
2018-02-04T06:26:31.667Z,,,55,,43,,31.5
2018-02-04T06:26:41.667Z,,,55,,43.1,,31.6
2018-02-04T06:26:51.666Z,,,55,,43.2,,31.6
2018-02-04T06:27:01.669Z,,,55,,43.4,,31.7
2018-02-04T06:27:11.666Z,,,55,,,,31.7
2018-02-04T06:27:21.666Z,,,55,,43.6,,31.9
2018-02-04T06:27:31.666Z,,,55,,43.7,,32
2018-02-04T06:27:41.666Z,0,0,55,2,43.9,,32
2018-02-04T06:27:51.667Z,,,55,,41.7,,32.1
2018-02-04T06:28:01.666Z,,,55,,40.5,,32.1
2018-02-04T06:28:11.666Z,,,55,,39.6,,32.2
2018-02-04T06:28:21.669Z,,,55,,39.5,,32.2
2018-02-04T06:28:31.666Z,,,55,,39.7,,32.3
2018-02-04T06:28:41.666Z,,,55,,40.2,,32.5
2018-02-04T06:28:51.673Z,,,55,,40.7,,32.5
2018-02-04T06:29:01.667Z,,,55,,40.5,,32.6
2018-02-04T06:29:11.666Z,,,55,,40.2,,32.6
2018-02-04T06:29:21.667Z,,,55,,40,,32.7
2018-02-04T06:29:31.671Z,,,55,,39.9,,32.7
2018-02-04T06:29:41.667Z,,,55,,39.8,,32.8
2018-02-04T06:29:51.676Z,,,55,,39.5,,32.8
2018-02-04T06:30:01.667Z,,,55,,39.4,,33
2018-02-04T06:30:11.666Z,,,55,,,,33
2018-02-04T06:30:21.666Z,,,55,,39.3,,33
2018-02-04T06:30:31.667Z,,,55,,39.1,,33
2018-02-04T06:30:41.670Z,,,55,,39,,33
2018-02-04T06:30:51.669Z,,,55,,38.9,,33.1
2018-02-04T06:31:01.666Z,,,55,,,,33.1
2018-02-04T06:31:11.674Z,,,55,,38.8,,33.1
2018-02-04T06:31:21.666Z,,,55,,38.6,,33.1
2018-02-04T06:31:31.666Z,,,55,,,,33.1
2018-02-04T06:31:41.667Z,,,55,,38.5,,33.1
2018-02-04T06:31:51.666Z,,,55,,,,33.1
2018-02-04T06:32:01.666Z,,,55,,38.6,,33.1
2018-02-04T06:32:11.666Z,,,55,,38.8,,33.1
2018-02-04T06:32:21.666Z,,,55,,39,,33.1
2018-02-04T06:32:31.666Z,,,55,,,,33.1
2018-02-04T06:32:41.666Z,,,55,,39.1,,33.1
2018-02-04T06:32:51.666Z,,,55,,39.3,,33.1
2018-02-04T06:33:01.666Z,,,55,,,,33.1
2018-02-04T06:33:11.667Z,,,55,,39.4,,33.1
2018-02-04T06:33:21.666Z,,,55,,39.5,,33.1
2018-02-04T06:33:31.666Z,,,55,,,,33.1
2018-02-04T06:33:41.668Z,,,55,,39.6,,33
2018-02-04T06:33:51.665Z,,,55,,,,33
2018-02-04T06:34:01.666Z,,,55,,39.8,,33
2018-02-04T06:34:11.666Z,,,55,,,,33
2018-02-04T06:34:21.666Z,,,55,,39.9,,33
2018-02-04T06:34:31.666Z,,,55,,,,33
2018-02-04T06:34:41.666Z,,,55,,40,,33
2018-02-04T06:34:51.665Z,,,55,,,,33
2018-02-04T06:35:01.666Z,,,55,,,,32.8
2018-02-04T06:35:11.666Z,,,55,,40.1,,32.8
2018-02-04T06:35:21.666Z,,,55,,,,32.8
2018-02-04T06:35:31.669Z,,,55,,,,32.8
2018-02-04T06:35:41.665Z,,,55,,,,32.8
2018-02-04T06:35:51.666Z,,,55,,40.2,,32.8
2018-02-04T06:36:01.671Z,,,55,,,,32.7
2018-02-04T06:36:11.666Z,,,55,,,,32.7
2018-02-04T06:36:21.666Z,,,55,,,,32.7
2018-02-04T06:36:31.666Z,,,55,,40.3,,32.7
2018-02-04T06:36:41.665Z,,,55,,,,32.7
2018-02-04T06:36:51.667Z,,,55,,,,32.7
2018-02-04T06:37:01.666Z,,,55,,,,32.7
2018-02-04T06:37:11.666Z,,,55,,,,32.6
2018-02-04T06:37:21.666Z,,,55,,,,32.6
2018-02-04T06:37:31.666Z,,,55,,,,32.6
2018-02-04T06:37:41.666Z,,,55,,40.5,,32.6
2018-02-04T06:37:51.666Z,,,55,,38.9,,32.6
2018-02-04T06:38:01.666Z,,,55,,36.9,,32.6
2018-02-04T06:38:11.667Z,,,55,,35.8,,32.5
2018-02-04T06:38:21.666Z,,,55,,34.9,,32.5
2018-02-04T06:38:31.667Z,,,55,,34.7,,32.5
2018-02-04T06:38:41.666Z,,,55,,,,32.5
2018-02-04T06:38:51.666Z,,,55,,34.8,,32.5
2018-02-04T06:39:01.669Z,,,55,,,,32.3
2018-02-04T06:39:11.666Z,,,55,,34.7,,32.3
2018-02-04T06:39:21.665Z,,,55,,34.6,,32.3
2018-02-04T06:39:31.666Z,,,55,,,,32.3
2018-02-04T06:39:41.666Z,,,55,,34.4,,32.3
2018-02-04T06:39:51.672Z,,,55,,,,32.2
2018-02-04T06:40:01.666Z,,,55,,34.3,,32.2
2018-02-04T06:40:11.665Z,,,55,,,,32.2
2018-02-04T06:40:21.667Z,,,55,,34.2,,32.2
2018-02-04T06:40:31.666Z,,,55,,34.1,,32.2
2018-02-04T06:40:41.666Z,,,55,,,,32.1
2018-02-04T06:40:51.670Z,,,55,,34,,32.1
2018-02-04T06:41:01.666Z,,,55,,,,32.1
2018-02-04T06:41:11.665Z,0,,55,2,34,,32.1
2018-02-04T06:41:21.666Z,,79,55,,40.2,,32.1
2018-02-04T06:41:31.666Z,,37,55,,44.2,,32
2018-02-04T06:41:41.665Z,0,0,55,2,41.7,,32
2018-02-04T06:41:51.666Z,,,55,,38.9,,32
2018-02-04T06:42:01.665Z,,,55,,36.8,,32
2018-02-04T06:42:11.666Z,,,55,,35.9,,31.9
2018-02-04T06:42:21.665Z,,,55,,35.4,,31.9
2018-02-04T06:42:31.668Z,,,55,,35.3,,31.9
2018-02-04T06:42:41.665Z,,,55,,35.2,,31.9
2018-02-04T06:42:51.666Z,,,55,,34.9,,31.9
2018-02-04T06:43:01.665Z,,,55,,34.8,,31.7
2018-02-04T06:43:11.665Z,,,55,,34.7,,31.7
2018-02-04T06:43:21.669Z,,,55,,34.6,,31.7
2018-02-04T06:43:31.665Z,,,55,,34.4,,31.7
2018-02-04T06:43:41.665Z,,,55,,34.3,,31.7
2018-02-04T06:43:51.666Z,,,55,,,,31.7
2018-02-04T06:44:01.665Z,,,55,,34.2,,31.6
2018-02-04T06:44:11.666Z,,,55,,,,31.6
2018-02-04T06:44:21.665Z,,,55,,34.1,,31.6
2018-02-04T06:44:31.665Z,,,55,,34,,31.6
2018-02-04T06:44:41.665Z,0,,55,2,,,31.6
2018-02-04T06:44:51.666Z,,,55,,33.8,,31.5
2018-02-04T06:45:01.665Z,,,55,,,,31.5
2018-02-04T06:45:11.665Z,,,55,,33.7,,31.5
2018-02-04T06:45:21.665Z,,,55,,33.6,,31.5
2018-02-04T06:45:31.665Z,,,55,,,,31.5
2018-02-04T06:45:41.669Z,,,55,,33.5,,31.4
2018-02-04T06:45:51.665Z,,,55,,,,31.4
2018-02-04T06:46:01.665Z,,,55,,33.3,,31.4
2018-02-04T06:46:11.665Z,0,,55,2,,,31.4
2018-02-04T06:46:21.666Z,,79,55,,40.2,,31.4
2018-02-04T06:46:31.666Z,,46,55,,43.2,,31.2
2018-02-04T06:46:41.665Z,,29,55,,42.9,,31.2
2018-02-04T06:46:51.665Z,,,55,,40.8,,31.2
2018-02-04T06:47:01.665Z,,,55,,39.9,,31.2
2018-02-04T06:47:11.665Z,,,55,,39.3,,31.2
2018-02-04T06:47:21.665Z,,,55,,38.7,,31.2
2018-02-04T06:47:31.665Z,,,55,,38.6,,31.1
2018-02-04T06:47:41.666Z,,,55,,38.7,,31.1
2018-02-04T06:47:51.664Z,,,55,,39,,31.1
2018-02-04T06:48:01.665Z,,,55,,39.1,,31.1
2018-02-04T06:48:11.670Z,,,55,,39.3,,31.1
2018-02-04T06:48:21.665Z,,,55,,39.4,,31.1
2018-02-04T06:48:31.665Z,,,55,,39.7,,31.1
2018-02-04T06:48:41.671Z,,,55,,39.9,,31
2018-02-04T06:48:51.666Z,,,55,,40,,31
2018-02-04T06:49:01.666Z,,,55,,40.2,,31
2018-02-04T06:49:11.665Z,,,55,,40.3,,31
2018-02-04T06:49:21.665Z,,,55,,40.5,,31
2018-02-04T06:49:31.665Z,,,55,,40.6,,31
2018-02-04T06:49:41.666Z,,,55,,40.7,,31
2018-02-04T06:49:51.665Z,,,55,,41,,31
2018-02-04T06:50:01.665Z,,,55,,,,31
2018-02-04T06:50:11.665Z,,,55,,41.2,,31
2018-02-04T06:50:21.665Z,,,55,,41.4,,31.1
2018-02-04T06:50:31.668Z,,,55,,41.5,,31.1
2018-02-04T06:50:41.665Z,,,55,,41.6,,31.1
2018-02-04T06:50:51.664Z,,,55,,41.7,,31.1
2018-02-04T06:51:01.671Z,,,55,,42,,31.2
2018-02-04T06:51:11.665Z,,,55,,,,31.2
2018-02-04T06:51:21.667Z,,,55,,42.3,,31.2
2018-02-04T06:51:31.684Z,,,55,,42.4,,31.4
2018-02-04T06:51:41.666Z,,,55,,42.6,,31.4
2018-02-04T06:51:51.665Z,,,55,,,,31.4
2018-02-04T06:52:01.665Z,,,55,,42.8,,31.5
2018-02-04T06:52:11.664Z,,,55,,43,,31.5
2018-02-04T06:52:21.664Z,,,55,,43.1,,31.6
2018-02-04T06:52:31.665Z,,,55,,43.2,,31.6
2018-02-04T06:52:41.666Z,,,55,,43.4,,31.7
2018-02-04T06:52:51.665Z,,,55,,43.5,,31.7
2018-02-04T06:53:01.669Z,,,55,,43.6,,31.9
2018-02-04T06:53:11.664Z,,,55,,43.9,,31.9
2018-02-04T06:53:21.665Z,0,0,55,2,43.8,,32
2018-02-04T06:53:31.664Z,,,55,,41.6,,32.1
2018-02-04T06:53:41.665Z,,,55,,39.9,,32.1
2018-02-04T06:53:51.664Z,,,55,,39.6,,32.2
2018-02-04T06:54:01.664Z,,,55,,39.5,,32.2
2018-02-04T06:54:11.664Z,,,55,,40,,32.3
2018-02-04T06:54:21.664Z,,,55,,40.2,,32.5
2018-02-04T06:54:31.665Z,,,55,,40.6,,32.5
2018-02-04T06:54:41.664Z,,,55,,40.3,,32.6
2018-02-04T06:54:51.664Z,,,55,,40.2,,32.6
2018-02-04T06:55:01.664Z,,,55,,40,,32.7
2018-02-04T06:55:11.664Z,,,55,,39.9,,32.7
2018-02-04T06:55:21.666Z,,,55,,39.6,,32.8
2018-02-04T06:55:31.664Z,,,55,,39.5,,32.8
2018-02-04T06:55:41.664Z,,,55,,39.4,,32.8
2018-02-04T06:55:51.670Z,,,55,,39.3,,33
2018-02-04T06:56:01.664Z,,,55,,,,33
2018-02-04T06:56:11.670Z,,,55,,39.1,,33
2018-02-04T06:56:21.664Z,,,55,,39,,33
2018-02-04T06:56:31.666Z,,,55,,38.9,,33.1
2018-02-04T06:56:41.664Z,,,55,,,,33.1
2018-02-04T06:56:51.664Z,,,55,,38.8,,33
2018-02-04T06:57:01.665Z,,,55,,38.6,,33.1
2018-02-04T06:57:11.664Z,,,55,,38.5,,33.1
2018-02-04T06:57:21.665Z,,,55,,,,33.1
2018-02-04T06:57:31.664Z,,,55,,,,33.1
2018-02-04T06:57:41.664Z,,,55,,38.6,,33.1
2018-02-04T06:57:51.664Z,,,55,,38.8,,33.1
2018-02-04T06:58:01.664Z,,,55,,39,,33.1
2018-02-04T06:58:11.671Z,,,55,,,,33.1
2018-02-04T06:58:21.672Z,,,55,,39.1,,33.1
2018-02-04T06:58:31.664Z,,,55,,39.3,,33.1
2018-02-04T06:58:41.664Z,,,55,,39.4,,33.1
2018-02-04T06:58:51.665Z,,,55,,,,33
2018-02-04T06:59:01.664Z,,,55,,39.5,,33
2018-02-04T06:59:11.664Z,,,55,,,,33
2018-02-04T06:59:21.664Z,,,55,,39.6,,33
2018-02-04T06:59:31.664Z,,,55,,,,33
2018-02-04T06:59:41.664Z,,,55,,39.8,,33
2018-02-04T06:59:51.664Z,,,55,,,,33
2018-02-04T07:00:01.665Z,,,55,,39.9,,33
2018-02-04T07:00:11.665Z,,,55,,,,33
2018-02-04T07:00:21.665Z,,,55,,40,,33
2018-02-04T07:00:31.664Z,,,55,,,,32.8
2018-02-04T07:00:41.668Z,,,55,,,,32.8
2018-02-04T07:00:51.665Z,,,55,,40.1,,32.8
2018-02-04T07:01:01.664Z,,,55,,,,32.8
2018-02-04T07:01:11.666Z,,,55,,,,32.8
2018-02-04T07:01:21.667Z,,,55,,,,32.8
2018-02-04T07:01:31.666Z,,,55,,40.2,,32.8
2018-02-04T07:01:41.666Z,0,0,55,2,40.2,40,32.7
2018-02-04T07:01:51.664Z,,,55,,,,32.7
2018-02-04T07:02:01.668Z,,,55,,,,32.7
2018-02-04T07:02:11.671Z,,,55,,40.3,,32.7
2018-02-04T07:02:21.663Z,,,55,,,,32.7
