Time,PrimTSet,ActPow,HwTOutlet,HwActive,HwTSet,PrimT,ChActive
2018-01-28T07:30:32.411Z,,,33.5,,55,38.8,
2018-01-28T07:30:42.411Z,,,33.5,,55,,
2018-01-28T07:30:52.412Z,,,33.5,,55,38.6,
2018-01-28T07:31:02.410Z,,,33.5,,55,38.5,
2018-01-28T07:31:12.411Z,,,33.5,,55,38.4,
2018-01-28T07:31:22.490Z,,,33.5,,55,38.5,
2018-01-28T07:31:32.412Z,,,33.5,,55,38.6,
2018-01-28T07:31:42.411Z,,,33.5,,55,38.8,
2018-01-28T07:31:52.410Z,,,33.5,,55,39,
2018-01-28T07:32:02.411Z,,,33.5,,55,,
2018-01-28T07:32:12.410Z,,,33.5,,55,39.1,
2018-01-28T07:32:22.509Z,,,33.5,,55,39.3,
2018-01-28T07:32:32.416Z,,,33.5,,55,,
2018-01-28T07:32:42.412Z,,,33.5,,55,39.4,
2018-01-28T07:32:52.410Z,,,33.5,,55,39.5,
2018-01-28T07:33:02.418Z,,,33.5,,55,,
2018-01-28T07:33:12.411Z,,,33.5,,55,39.6,
2018-01-28T07:33:22.492Z,,,33.5,,55,,
2018-01-28T07:33:32.412Z,,,33.5,,55,39.8,
2018-01-28T07:33:42.411Z,,,33.3,,55,,
2018-01-28T07:33:52.417Z,,,33.3,,55,,
2018-01-28T07:34:02.410Z,,,33.3,,55,39.9,
2018-01-28T07:34:12.411Z,,,33.3,,55,,
2018-01-28T07:34:22.500Z,,,33.3,,55,,
2018-01-28T07:34:32.410Z,,,33.3,,55,40,
2018-01-28T07:34:42.412Z,,,33.3,,55,,
2018-01-28T07:34:52.411Z,,,33.3,,55,,
2018-01-28T07:35:02.410Z,,,33.2,,55,40.1,
2018-01-28T07:35:12.416Z,,,33.2,,55,,
2018-01-28T07:35:22.490Z,,,33.2,,55,,
2018-01-28T07:35:32.702Z,,,33.2,,55,,
2018-01-28T07:35:42.410Z,,,33.2,,55,40.2,
2018-01-28T07:35:52.410Z,,,33.2,,55,,
2018-01-28T07:36:02.411Z,,,33.2,,55,,
2018-01-28T07:36:12.411Z,,,33.1,,55,,
2018-01-28T07:36:22.800Z,,,33.1,,55,40.3,
2018-01-28T07:36:32.412Z,,,33.1,,55,,
2018-01-28T07:36:42.410Z,,,33.1,,55,,
2018-01-28T07:36:52.412Z,,,33.1,,55,,
2018-01-28T07:37:02.410Z,,,33.1,,55,,
2018-01-28T07:37:12.411Z,,,33.1,,55,39.8,
2018-01-28T07:37:22.492Z,,,33,,55,37.9,
2018-01-28T07:37:32.410Z,,,33,,55,36.9,
2018-01-28T07:37:42.411Z,,,33,,55,35.9,
2018-01-28T07:37:52.410Z,,,33,,55,34.9,
2018-01-28T07:38:02.412Z,,,33,,55,34.7,
2018-01-28T07:38:12.414Z,,,32.8,,55,34.8,
2018-01-28T07:38:22.490Z,,,32.8,,55,34.9,
2018-01-28T07:38:32.704Z,,,32.8,,55,,
2018-01-28T07:38:47.490Z,,,32.8,,55,34.8,
2018-01-28T07:38:52.702Z,,,32.8,,55,34.7,
2018-01-28T07:39:02.413Z,,,32.8,,55,34.6,
2018-01-28T07:39:12.410Z,,,32.7,,55,,
2018-01-28T07:39:22.491Z,,,32.7,,55,,
2018-01-28T07:39:32.411Z,,,32.7,,55,34.4,
2018-01-28T07:39:42.410Z,,,32.7,,55,,
2018-01-28T07:39:52.410Z,,,32.7,,55,34.3,
2018-01-28T07:40:02.415Z,,,32.6,,55,34.2,
2018-01-28T07:40:12.410Z,,,32.6,,55,,
2018-01-28T07:40:22.501Z,,,32.6,,55,,
2018-01-28T07:40:32.410Z,,,32.6,,55,34.1,
2018-01-28T07:40:42.410Z,,,32.5,,55,,
2018-01-28T07:40:52.410Z,,,32.5,,55,34,
2018-01-28T07:41:02.411Z,,79,32.5,0,55,34.1,2
2018-01-28T07:41:12.410Z,,79,32.5,,55,40.5,
2018-01-28T07:41:22.492Z,,0,32.5,,55,44.3,
2018-01-28T07:41:32.410Z,,,32.5,0,55,41.9,2
2018-01-28T07:41:42.410Z,,,32.3,,55,38.6,
2018-01-28T07:41:52.411Z,,,32.3,,55,36.7,
2018-01-28T07:42:02.410Z,,,32.3,,55,35.9,
2018-01-28T07:42:12.412Z,,,32.3,,55,35.6,
2018-01-28T07:42:22.490Z,,,32.3,,55,35.3,
2018-01-28T07:42:32.410Z,,,32.2,,55,34.9,
2018-01-28T07:42:42.415Z,,,32.2,,55,,
2018-01-28T07:42:52.410Z,,,32.2,,55,34.8,
2018-01-28T07:43:02.414Z,,,32.2,,55,34.6,
2018-01-28T07:43:12.410Z,,,32.2,,55,34.4,
2018-01-28T07:43:22.490Z,,,32.1,,55,,
2018-01-28T07:43:32.416Z,,,32.1,,55,34.3,
2018-01-28T07:43:42.410Z,,,32.1,,55,,
2018-01-28T07:43:52.410Z,,,32.1,,55,34.2,
2018-01-28T07:44:02.410Z,,,32.1,,55,,
2018-01-28T07:44:12.411Z,,,32.1,,55,34.1,
2018-01-28T07:44:22.500Z,,,32,,55,,
2018-01-28T07:44:32.410Z,,,32,,55,34,
2018-01-28T07:44:42.410Z,,,32,,55,34,
2018-01-28T07:44:52.413Z,,,32,,55,33.8,
2018-01-28T07:45:02.410Z,,,32,,55,33.7,
2018-01-28T07:45:12.412Z,,,31.9,,55,,
2018-01-28T07:45:22.510Z,,,31.9,,55,33.6,
2018-01-28T07:45:32.410Z,,,31.9,,55,,
2018-01-28T07:45:42.409Z,,,31.9,,55,33.5,
2018-01-28T07:45:52.410Z,,,31.9,,55,,
2018-01-28T07:46:02.411Z,,79,31.9,0,55,33.6,2
2018-01-28T07:46:12.410Z,,78,31.7,,55,40.3,
2018-01-28T07:46:22.490Z,,49,31.7,,55,43.1,
2018-01-28T07:46:32.409Z,,29,31.7,,55,42.9,
2018-01-28T07:46:42.409Z,,,31.7,,55,41.9,
2018-01-28T07:46:52.409Z,,,31.7,,55,39.9,
2018-01-28T07:47:02.413Z,,,31.7,,55,39.5,
2018-01-28T07:47:12.432Z,40,29,31.6,0,55,38.8,2
2018-01-28T07:47:22.489Z,,,31.6,,55,38.6,
2018-01-28T07:47:32.416Z,,,31.6,,55,38.7,
2018-01-28T07:47:42.409Z,,,31.6,,55,39,
2018-01-28T07:47:52.413Z,,,31.6,,55,39.1,
2018-01-28T07:48:02.410Z,,,31.6,,55,39.3,
2018-01-28T07:48:12.410Z,,,31.6,,55,39.5,
2018-01-28T07:48:22.609Z,,,31.5,,55,39.7,
2018-01-28T07:48:32.410Z,,,31.5,,55,40,
2018-01-28T07:48:42.410Z,,,31.5,,55,,
2018-01-28T07:48:52.410Z,,,31.5,,55,40.2,
2018-01-28T07:49:02.411Z,,,31.5,,55,40.3,
2018-01-28T07:49:12.409Z,,,31.5,,55,40.6,
2018-01-28T07:49:22.495Z,,,31.5,,55,40.7,
2018-01-28T07:49:32.409Z,,,31.5,,55,41,
2018-01-28T07:49:42.412Z,,,31.5,,55,,
2018-01-28T07:49:52.409Z,,,31.5,,55,41.2,
2018-01-28T07:50:02.410Z,,,31.5,,55,41.4,
2018-01-28T07:50:12.410Z,,,31.5,,55,41.6,
2018-01-28T07:50:22.489Z,,,31.5,,55,41.7,
2018-01-28T07:50:32.442Z,,,31.6,,55,42,
2018-01-28T07:50:42.409Z,,,31.6,,55,,
2018-01-28T07:50:52.410Z,,,31.6,,55,42.2,
2018-01-28T07:51:02.409Z,,,31.7,,55,42.3,
2018-01-28T07:51:12.410Z,,,31.7,,55,42.5,
2018-01-28T07:51:22.489Z,,,31.7,,55,42.6,
2018-01-28T07:51:32.409Z,,,31.9,,55,42.7,
2018-01-28T07:51:42.409Z,,,31.9,,55,43,
2018-01-28T07:51:52.412Z,,,31.9,,55,43.1,
