Time,HwTSet,HwActive,ActPow,PrimTSet,HwTOutlet,ChActive,PrimT
2018-02-14T05:56:26.506Z,55,,29,,32.3,,43.3
2018-02-14T05:56:36.501Z,55,,,,32.2,,41.7
2018-02-14T05:56:46.507Z,55,,,,32.2,,40.3
2018-02-14T05:56:56.501Z,55,,,,32.2,,39.5
2018-02-14T05:57:06.504Z,55,,,,32.2,,38.9
2018-02-14T05:57:16.514Z,55,,,,32.1,,39
2018-02-14T05:57:26.581Z,55,,,,32.1,,39.2
2018-02-14T05:57:36.502Z,55,,,,32.1,,
2018-02-14T05:57:46.511Z,,,,,,,39.4
2018-02-14T05:57:56.500Z,55,,,,32,,39.7
2018-02-14T05:58:06.505Z,55,,,,32,,39.8
2018-02-14T05:58:16.500Z,,,,,,,40
2018-02-14T05:58:26.501Z,55,,,,32,,40.1
2018-02-14T05:58:36.500Z,55,,,,31.9,,40.3
2018-02-14T05:58:46.501Z,,,,,,,40.5
2018-02-14T05:58:56.500Z,55,,,,31.9,,40.6
2018-02-14T05:59:06.501Z,55,,,,31.9,,40.7
2018-02-14T05:59:16.500Z,,,,,,,40.8
2018-02-14T05:59:26.500Z,55,,,,31.9,,40.9
2018-02-14T05:59:36.500Z,,,,,,,41.1
2018-02-14T05:59:46.500Z,55,,,,31.9,,41.2
2018-02-14T05:59:56.535Z,55,,,,31.9,,
2018-02-14T06:00:06.508Z,55,,,,31.9,,41.6
2018-02-14T06:00:16.500Z,,,,,,,41.7
2018-02-14T06:00:26.501Z,55,,,,32,,41.8
2018-02-14T06:00:36.505Z,55,,,,32,,41.9
2018-02-14T06:00:46.504Z,,,,,,,42
2018-02-14T06:00:56.500Z,55,,,,32,,42.2
2018-02-14T06:01:06.501Z,55,,,,32,,42.4
2018-02-14T06:01:16.500Z,,,,,,,42.5
2018-02-14T06:01:26.500Z,55,,,,32.1,,42.6
2018-02-14T06:01:36.543Z,55,,,,32.1,,
2018-02-14T06:01:46.500Z,,,,,,,42.8
2018-02-14T06:01:56.638Z,55,,,,32.2,,43
2018-02-14T06:02:06.548Z,55,,,,32.2,,43.1
2018-02-14T06:02:16.503Z,55,,,,32.3,,43.2
2018-02-14T06:02:26.517Z,55,,,,32.3,,43.3
2018-02-14T06:02:36.504Z,,,,,,,43.4
2018-02-14T06:02:46.501Z,55,,,,32.5,,43.5
2018-02-14T06:02:56.502Z,55,,,,32.5,,
2018-02-14T06:03:06.500Z,55,,,,32.6,,43.7
2018-02-14T06:03:16.501Z,,0,0,,,2,44.1
2018-02-14T06:03:26.508Z,55,,,,32.6,,41.9
2018-02-14T06:03:36.501Z,55,,,,32.7,,40.2
2018-02-14T06:03:46.500Z,55,,,,32.7,,39.6
2018-02-14T06:03:56.500Z,55,,,,32.8,,
2018-02-14T06:04:06.501Z,,,,,,,40
2018-02-14T06:04:16.501Z,55,,,,33,,40.5
2018-02-14T06:04:26.501Z,55,,,,33.1,,40.8
2018-02-14T06:04:36.501Z,55,,,,33.1,,40.6
2018-02-14T06:04:46.500Z,,,,,,,40.3
2018-02-14T06:04:56.501Z,55,,,,33.2,,40.1
2018-02-14T06:05:06.501Z,55,,,,33.3,,
2018-02-14T06:05:16.515Z,,,,,,,39.9
2018-02-14T06:05:26.512Z,55,,,,33.3,,39.6
2018-02-14T06:05:36.502Z,55,,,,33.5,,
2018-02-14T06:05:46.541Z,,,,,,,39.5
2018-02-14T06:05:56.578Z,55,,,,33.5,,39.4
2018-02-14T06:06:06.500Z,55,,,,33.5,,
2018-02-14T06:06:16.546Z,,,,,,,39.1
2018-02-14T06:06:26.549Z,55,,,,33.5,,39
2018-02-14T06:06:36.543Z,55,,,,33.5,,
2018-02-14T06:06:46.501Z,,,,,,,38.9
2018-02-14T06:06:56.500Z,55,,,,33.6,,38.8
2018-02-14T06:07:06.500Z,55,,,,33.6,,38.6
2018-02-14T06:07:16.501Z,,,,,,,38.5
2018-02-14T06:07:26.500Z,55,,,,33.5,,38.4
2018-02-14T06:07:36.500Z,55,,,,33.6,,38.5
2018-02-14T06:07:46.503Z,,,,,,,38.6
2018-02-14T06:07:56.500Z,55,,,,33.5,,38.8
2018-02-14T06:08:06.500Z,55,,,,33.5,,38.9
2018-02-14T06:08:16.552Z,,,,,,,39
2018-02-14T06:08:26.500Z,55,,,,33.5,,39.1
2018-02-14T06:08:46.541Z,55,,,,33.5,,39.3
2018-02-14T06:08:56.560Z,55,,,,33.5,,39.4
2018-02-14T06:09:06.543Z,55,,,,33.5,,39.5
2018-02-14T06:09:26.500Z,55,,,,33.3,,39.6
2018-02-14T06:09:36.500Z,55,,,,33.3,,
2018-02-14T06:09:46.501Z,,,,,,,39.8
2018-02-14T06:09:56.501Z,55,,,,33.3,,
2018-02-14T06:10:16.506Z,55,,,,33.3,,39.9
2018-02-14T06:10:26.499Z,55,,,,33.2,,
2018-02-14T06:10:36.499Z,,,,,,,40
2018-02-14T06:10:46.517Z,55,,,,33.2,,
2018-02-14T06:11:06.499Z,55,,,,33.2,,
2018-02-14T06:11:16.510Z,,,,,,,40.1
2018-02-14T06:11:26.500Z,55,,,,33.1,,
2018-02-14T06:11:36.499Z,55,,,,33.1,,
2018-02-14T06:11:46.505Z,,,,,,,40.2
2018-02-14T06:11:56.499Z,55,,,,33,,
2018-02-14T06:12:16.501Z,55,,,,33,,
2018-02-14T06:12:26.499Z,55,,,,33,,
2018-02-14T06:12:36.500Z,55,,,,33,,
2018-02-14T06:12:46.500Z,,,,,,,40.3
2018-02-14T06:12:56.499Z,55,,,,32.8,,
2018-02-14T06:13:06.543Z,55,,,,32.8,,
2018-02-14T06:13:16.509Z,,,,,,,40.5
2018-02-14T06:13:26.886Z,55,,,,32.8,,40.3
2018-02-14T06:13:36.499Z,,,,,,,39.3
2018-02-14T06:13:46.499Z,55,,,,32.7,,37.3
2018-02-14T06:13:56.499Z,55,,,,32.7,,35.9
2018-02-14T06:14:06.499Z,55,,,,32.7,,34.7
2018-02-14T06:14:16.519Z,55,,,,32.7,,34.3
2018-02-14T06:14:36.533Z,55,,,,32.6,,34.6
2018-02-14T06:14:46.499Z,55,,,,32.6,,
2018-02-14T06:15:06.505Z,55,,,,32.6,,34.4
2018-02-14T06:15:16.500Z,,,,,,,34.2
2018-02-14T06:15:26.499Z,55,,,,32.5,,
2018-02-14T06:15:36.508Z,55,,,,32.5,,
2018-02-14T06:15:46.499Z,55,,,,32.5,,34.1
2018-02-14T06:15:56.920Z,55,,,,32.3,,
2018-02-14T06:16:06.501Z,55,,,,32.3,,34
2018-02-14T06:16:16.537Z,,0,79,,,2,37
2018-02-14T06:16:26.499Z,55,,61,,32.3,,42.6
2018-02-14T06:16:36.504Z,55,,29,,32.2,,43.4
2018-02-14T06:16:46.499Z,55,,,,32.2,,41.9
2018-02-14T06:16:56.501Z,55,,,,32.2,,40.5
2018-02-14T06:17:06.499Z,55,,,,32.2,,39.5
2018-02-14T06:17:16.525Z,55,,,,32.1,,39
2018-02-14T06:17:26.502Z,,,,,,,39
2018-02-14T06:17:36.514Z,55,,,,32.1,,
2018-02-14T06:17:46.499Z,55,,,,32.1,,39.2
2018-02-14T06:17:56.508Z,,,,,,,39.4
2018-02-14T06:18:06.539Z,55,,,,32,,39.7
2018-02-14T06:18:16.544Z,55,,,,32,,39.8
2018-02-14T06:18:26.499Z,,,,,,,40
2018-02-14T06:18:36.499Z,55,,,,32,,40.1
2018-02-14T06:18:56.499Z,55,,,,32,,40.5
2018-02-14T06:19:06.499Z,55,,,,31.9,,
2018-02-14T06:19:16.503Z,55,,,,31.9,,40.7
2018-02-14T06:19:36.499Z,55,,,,31.9,,40.9
2018-02-14T06:19:46.499Z,55,,,,31.9,,41.1
2018-02-14T06:19:56.529Z,55,,,,31.9,,
2018-02-14T06:20:06.936Z,,,,,,,41.2
2018-02-14T06:20:16.498Z,55,,,,31.9,,41.5
2018-02-14T06:20:26.509Z,55,,,,31.9,,
2018-02-14T06:20:36.498Z,55,,,,31.9,,41.7
2018-02-14T06:20:46.499Z,55,,,,31.9,,41.9
2018-02-14T06:20:56.499Z,55,,,,32,,42
2018-02-14T06:21:06.535Z,55,,,,32,,42.2
2018-02-14T06:21:16.498Z,55,,,,32,,42.3
2018-02-14T06:21:36.498Z,55,,,,32,,42.5
2018-02-14T06:21:46.498Z,55,,,,32.1,,42.7
2018-02-14T06:22:06.499Z,55,,,,32.2,,43
2018-02-14T06:22:16.621Z,55,,,,32.2,,
2018-02-14T06:22:26.513Z,,,,,,,43.1
2018-02-14T06:22:36.503Z,55,0,29,40,32.3,2,43.2
2018-02-14T06:22:46.498Z,55,,,,32.3,,43.4
2018-02-14T06:23:06.498Z,55,,,,32.5,,43.5
2018-02-14T06:23:16.498Z,55,,,,32.5,,43.9
2018-02-14T06:23:26.499Z,55,0,0,,32.6,2,43.9
2018-02-14T06:23:36.498Z,55,,,,32.6,,41.6
2018-02-14T06:23:46.498Z,55,,,,32.7,,40.1
2018-02-14T06:23:56.500Z,55,,,,32.7,,39.6
2018-02-14T06:24:06.502Z,55,,,,32.8,,39.7
2018-02-14T06:24:16.555Z,55,,,,32.8,,39.9
2018-02-14T06:24:26.517Z,55,,,,33,,40
2018-02-14T06:24:36.499Z,,,,,,,40.5
2018-02-14T06:24:46.504Z,55,,,,33.1,,40.5
2018-02-14T06:24:56.498Z,55,,,,33.1,,
2018-02-14T06:25:06.500Z,55,,,,33.2,,40.3
2018-02-14T06:25:16.501Z,55,,,,33.2,,40
2018-02-14T06:25:26.498Z,55,,,,33.3,,39.8
2018-02-14T06:25:36.500Z,55,,,,33.3,,
2018-02-14T06:25:46.498Z,55,,,,33.3,,39.6
2018-02-14T06:25:56.498Z,55,,,,33.3,,39.5
2018-02-14T06:26:06.512Z,55,,,,33.5,,
2018-02-14T06:26:16.501Z,55,,,,33.5,,39.4
2018-02-14T06:26:26.498Z,,,,,,,39.3
2018-02-14T06:26:36.500Z,55,,,,33.5,,39
2018-02-14T06:26:46.504Z,55,,,,33.5,,
2018-02-14T06:26:56.498Z,,,,,,,38.9
2018-02-14T06:27:06.499Z,55,,,,33.5,,38.8
2018-02-14T06:27:16.498Z,55,,,,33.5,,38.6
2018-02-14T06:27:26.567Z,55,,,,33.5,,
2018-02-14T06:27:36.499Z,55,,,,33.5,,38.5
2018-02-14T06:27:46.498Z,55,,,,33.5,,38.5
2018-02-14T06:27:56.498Z,55,,,,33.5,,
2018-02-14T06:28:06.501Z,55,,,,33.5,,38.6
2018-02-14T06:28:16.498Z,55,,,,33.5,,38.9
2018-02-14T06:28:26.499Z,55,,,,33.5,,39
2018-02-14T06:28:36.524Z,55,,,,33.5,,
2018-02-14T06:28:46.498Z,,,,,,,39.1
2018-02-14T06:28:56.497Z,55,,,,33.5,,39.3
2018-02-14T06:29:06.501Z,55,,,,33.5,,
2018-02-14T06:29:16.498Z,55,,,,33.3,,39.4
2018-02-14T06:29:36.504Z,55,,,,33.3,,39.5
2018-02-14T06:29:46.506Z,55,,,,33.3,,
2018-02-14T06:29:56.498Z,,,,,,,39.6
2018-02-14T06:30:06.531Z,55,,,,33.3,,39.8
2018-02-14T06:30:16.551Z,55,,,,33.3,,
2018-02-14T06:30:26.502Z,55,,,,33.2,,
2018-02-14T06:30:36.498Z,,,,,,,39.9
2018-02-14T06:30:46.505Z,55,,,,33.2,,
2018-02-14T06:30:56.498Z,55,,,,33.2,,40
2018-02-14T06:31:06.504Z,55,,,,33.2,,
2018-02-14T06:31:16.498Z,55,,,,33.2,,
2018-02-14T06:31:26.498Z,55,,,,33.1,,
2018-02-14T06:31:36.504Z,55,,,,33.1,,40.1
2018-02-14T06:31:46.497Z,55,,,,33.1,,
2018-02-14T06:31:56.550Z,55,,,,33.1,,
2018-02-14T06:32:06.498Z,55,,,,33,,40.2
2018-02-14T06:32:16.500Z,55,,,,33,,
2018-02-14T06:32:26.497Z,55,,,,33,,
2018-02-14T06:32:36.497Z,55,,,,33,,
2018-02-14T06:32:46.497Z,55,,,,33,,
2018-02-14T06:32:56.542Z,55,,,,33,,
2018-02-14T06:33:06.498Z,55,,,,32.8,,40.3
2018-02-14T06:33:16.497Z,55,,,,32.8,,
2018-02-14T06:33:26.501Z,55,,,,32.8,,
2018-02-14T06:33:36.511Z,55,,,,32.8,,
2018-02-14T06:33:46.498Z,55,,,,32.7,,39.6
2018-02-14T06:33:56.500Z,55,,,,32.7,,37.9
2018-02-14T06:34:06.549Z,55,,,,32.7,,35.9
2018-02-14T06:34:16.499Z,55,,,,32.7,,34.9
2018-02-14T06:34:26.498Z,55,,,,32.7,,34.7
2018-02-14T06:34:36.497Z,55,,,,32.6,,34.3
2018-02-14T06:34:46.509Z,55,,,,32.6,,34.4
2018-02-14T06:34:56.581Z,55,,,,32.6,,34.6
2018-02-14T06:35:06.513Z,55,,,,32.6,,
2018-02-14T06:35:16.531Z,55,,,,32.5,,34.3
2018-02-14T06:35:26.498Z,55,,,,32.5,,
2018-02-14T06:35:36.497Z,55,,,,32.5,,34.2
2018-02-14T06:35:46.497Z,55,,,,32.5,,34.1
2018-02-14T06:35:56.599Z,55,,,,32.5,,
2018-02-14T06:36:06.500Z,55,,,,32.3,,
2018-02-14T06:36:16.498Z,55,,,,32.3,,33.8
2018-02-14T06:36:26.531Z,55,0,79,,32.3,2,38.4
2018-02-14T06:36:36.543Z,55,,51,,32.3,,43.1
2018-02-14T06:36:46.498Z,55,,43,,32.2,,43.6
2018-02-14T06:36:56.498Z,55,,29,,32.2,,41.9
2018-02-14T06:37:06.498Z,55,,,,32.2,,40.8
2018-02-14T06:37:16.509Z,55,,,,32.2,,39.8
2018-02-14T06:37:26.535Z,55,,,,32.1,,38.9
2018-02-14T06:37:36.555Z,55,,,,32.1,,39
2018-02-14T06:37:46.497Z,55,,,,32.1,,39.1
2018-02-14T06:37:56.498Z,55,,,,32.1,,39.2
2018-02-14T06:38:06.506Z,55,,,,32.1,,39.4
2018-02-14T06:38:16.523Z,55,,,,32,,39.5
2018-02-14T06:38:26.497Z,55,,,,32,,39.8
2018-02-14T06:38:36.497Z,55,,,,32,,40
2018-02-14T06:38:46.504Z,55,,,,32,,
2018-02-14T06:38:56.497Z,55,,,,32,,40.1
2018-02-14T06:39:06.497Z,55,,,,32,,40.3
2018-02-14T06:39:16.499Z,55,,,,31.9,,40.5
2018-02-14T06:39:26.501Z,55,,,,31.9,,40.6
2018-02-14T06:39:36.521Z,55,,,,31.9,,40.7
2018-02-14T06:39:46.498Z,55,,,,31.9,,41
2018-02-14T06:39:56.497Z,55,,,,31.9,,
2018-02-14T06:40:06.500Z,55,,,,31.9,,41.1
2018-02-14T06:40:16.497Z,55,,,,31.9,,41.2
2018-02-14T06:40:26.498Z,55,,,,31.9,,41.4
2018-02-14T06:40:36.497Z,55,,,,31.9,,41.6
2018-02-14T06:40:46.497Z,55,,,,31.9,,
2018-02-14T06:40:56.496Z,55,,,,31.9,,41.8
2018-02-14T06:41:06.502Z,55,,,,32,,42
2018-02-14T06:41:16.503Z,55,,,,32,,
2018-02-14T06:41:26.497Z,55,,,,32,,42.2
2018-02-14T06:41:36.497Z,55,,,,32,,42.4
2018-02-14T06:41:46.500Z,55,,,,32.1,,
2018-02-14T06:41:56.497Z,55,,,,32.1,,42.6
2018-02-14T06:42:06.497Z,55,,,,32.1,,
2018-02-14T06:42:16.497Z,55,,,,32.2,,43
2018-02-14T06:42:26.497Z,55,,,,32.2,,
2018-02-14T06:42:36.516Z,55,,,,32.2,,43.1
2018-02-14T06:42:46.508Z,55,,,,32.3,,43.2
2018-02-14T06:42:56.502Z,55,,,,32.3,,43.3
2018-02-14T06:43:06.500Z,55,,,,32.3,,43.5
2018-02-14T06:43:16.553Z,55,,,,32.5,,
2018-02-14T06:43:26.498Z,55,,,,32.5,,43.7
2018-02-14T06:43:36.504Z,55,0,0,,32.6,2,43.8
2018-02-14T06:43:46.503Z,55,,,,32.7,,42
2018-02-14T06:43:56.497Z,55,,,,32.7,,39.9
2018-02-14T06:44:06.498Z,55,,,,32.8,,39.7
2018-02-14T06:44:16.497Z,55,,,,32.8,,39.5
2018-02-14T06:44:26.497Z,55,,,,32.8,,40
2018-02-14T06:44:36.497Z,55,,,,33,,40.1
2018-02-14T06:44:46.576Z,55,,,,33,,40.7
2018-02-14T06:44:56.849Z,55,,,,33.1,,
2018-02-14T06:45:06.517Z,55,,,,33.2,,40.5
2018-02-14T06:45:16.512Z,55,,,,33.2,,40.2
2018-02-14T06:45:26.500Z,55,,,,33.2,,39.9
2018-02-14T06:45:36.497Z,55,,,,33.3,,
2018-02-14T06:45:46.555Z,55,,,,33.3,,39.8
2018-02-14T06:45:56.505Z,55,,,,33.3,,39.6
2018-02-14T06:46:06.594Z,55,,,,33.3,,39.5
2018-02-14T06:46:16.497Z,55,,,,33.5,,39.4
2018-02-14T06:46:26.501Z,55,,,,33.5,,39.3
2018-02-14T06:46:36.503Z,55,,,,33.5,,
2018-02-14T06:46:46.497Z,55,,,,33.5,,39.1
2018-02-14T06:46:56.496Z,55,,,,33.5,,38.9
2018-02-14T06:47:06.499Z,55,,,,33.5,,
2018-02-14T06:47:16.497Z,55,,,,33.5,,38.8
2018-02-14T06:47:26.505Z,55,,,,33.5,,38.6
2018-02-14T06:47:36.496Z,55,,,,33.5,,38.5
2018-02-14T06:47:46.497Z,55,,,,33.5,,
2018-02-14T06:47:56.514Z,55,,,,33.5,,38.6
2018-02-14T06:48:06.496Z,55,,,,33.5,,38.9
2018-02-14T06:48:16.496Z,55,,,,33.5,,39
2018-02-14T06:48:26.511Z,55,,,,33.5,,
2018-02-14T06:48:36.496Z,55,,,,33.5,,39.1
2018-02-14T06:48:46.502Z,55,,,,33.5,,39.3
2018-02-14T06:48:56.499Z,55,,,,33.5,,39.4
2018-02-14T06:49:06.496Z,55,,,,33.5,,39.5
2018-02-14T06:49:16.496Z,55,,,,33.5,,
2018-02-14T06:49:26.534Z,55,,,,33.3,,39.6
2018-02-14T06:49:36.598Z,55,,,,33.3,,
2018-02-14T06:49:46.566Z,55,,,,33.3,,39.8
2018-02-14T06:49:56.776Z,55,,,,33.3,,
2018-02-14T06:50:06.534Z,55,,,,33.3,,39.9
2018-02-14T06:50:16.575Z,55,,,,33.3,,40
2018-02-14T06:50:26.527Z,55,,,,33.2,,
2018-02-14T06:50:36.499Z,55,,,,33.2,,
2018-02-14T06:50:46.496Z,55,,,,33.2,,
2018-02-14T06:50:56.498Z,55,,,,33.2,,40.1
2018-02-14T06:51:06.496Z,55,,,,33.2,,
2018-02-14T06:51:16.497Z,55,,,,33.2,,
2018-02-14T06:51:26.501Z,55,,,,33.1,,40.2
2018-02-14T06:51:36.497Z,55,,,,33.1,,
2018-02-14T06:51:46.498Z,55,,,,33.1,,
2018-02-14T06:51:56.496Z,55,,,,33.1,,40.3
2018-02-14T06:52:06.496Z,55,,,,33.1,,
2018-02-14T06:52:16.501Z,55,,,,33,,
2018-02-14T06:52:26.496Z,55,,,,33,,
2018-02-14T06:52:36.526Z,55,,,,33,,
2018-02-14T06:52:46.500Z,55,,,,33,,40.5
2018-02-14T06:52:56.496Z,55,,,,33,,
2018-02-14T06:53:06.498Z,55,,,,33,,
2018-02-14T06:53:16.502Z,55,,,,32.8,,
2018-02-14T06:53:26.497Z,55,,,,32.8,,40.6
2018-02-14T06:53:36.496Z,55,,,,32.8,,
2018-02-14T06:53:46.508Z,55,,,,32.7,,38.9
2018-02-14T06:53:56.496Z,55,,,,32.7,,36.8
2018-02-14T06:54:06.495Z,55,,,,32.7,,35.8
2018-02-14T06:54:16.496Z,55,,,,32.7,,34.9
2018-02-14T06:54:26.518Z,55,,,,32.7,,34.6
2018-02-14T06:54:36.552Z,55,,,,32.7,,34.4
2018-02-14T06:54:46.552Z,55,,,,32.6,,34.6
2018-02-14T06:54:56.539Z,55,,,,32.6,,
2018-02-14T06:55:06.520Z,55,,,,32.6,,
2018-02-14T06:55:16.495Z,55,,,,32.6,,34.4
2018-02-14T06:55:26.495Z,55,,,,32.5,,34.3
2018-02-14T06:55:36.495Z,55,,,,32.5,,34.2
2018-02-14T06:55:46.501Z,55,,,,32.5,,
2018-02-14T06:55:56.496Z,55,,,,32.5,,
2018-02-14T06:56:06.534Z,55,,,,32.3,,34.1
2018-02-14T06:56:16.542Z,55,,,,32.3,,34
2018-02-14T06:56:26.496Z,55,0,79,,32.3,2,36.1
2018-02-14T06:56:36.496Z,55,,67,,32.3,,42
2018-02-14T06:56:46.496Z,55,,51,,32.2,,43.2
2018-02-14T06:56:56.538Z,55,,29,,32.2,,41.9
2018-02-14T06:57:06.548Z,55,,,,32.2,,40.9
2018-02-14T06:57:16.501Z,55,,,,32.2,,39.9
2018-02-14T06:57:26.542Z,55,,,,32.1,,39.5
2018-02-14T06:57:36.502Z,55,,,,32.1,,39
2018-02-14T06:57:46.498Z,55,,,,32.1,,
2018-02-14T06:57:56.496Z,55,,,,32.1,,39.2
2018-02-14T06:58:06.495Z,55,,,,32.1,,39.4
2018-02-14T06:58:16.498Z,55,,,,32,,39.5
2018-02-14T06:58:26.495Z,55,,,,32,,39.7
2018-02-14T06:58:36.495Z,55,,,,32,,39.9
2018-02-14T06:58:46.495Z,55,,,,32,,40
2018-02-14T06:58:56.495Z,55,,,,32,,40.1
2018-02-14T06:59:06.496Z,55,,,,31.9,,40.3
2018-02-14T06:59:16.497Z,55,,,,31.9,,40.5
2018-02-14T06:59:26.499Z,55,,,,31.9,,40.6
2018-02-14T06:59:36.611Z,55,,,,31.9,,40.8
2018-02-14T06:59:46.495Z,55,,,,31.9,,
2018-02-14T06:59:56.518Z,55,,,,31.9,,41
2018-02-14T07:00:06.499Z,55,,,,31.9,,41.1
2018-02-14T07:00:16.544Z,55,,,,31.9,,41.2
2018-02-14T07:00:26.519Z,55,,,,31.9,,41.4
2018-02-14T07:00:36.509Z,55,,,,31.9,,41.6
2018-02-14T07:00:46.528Z,55,,,,31.9,,41.7
2018-02-14T07:00:56.504Z,55,,,,31.9,,41.8
2018-02-14T07:01:06.503Z,55,,,,32,,41.9
2018-02-14T07:01:16.504Z,55,,,,32,,42
2018-02-14T07:01:26.546Z,55,,,,32,,42.2
2018-02-14T07:01:36.503Z,55,,,,32,,42.3
2018-02-14T07:01:46.497Z,55,,,,32,,42.5
2018-02-14T07:01:56.521Z,55,,,,32.1,,42.6
2018-02-14T07:02:06.499Z,55,,,,32.1,,42.7
2018-02-14T07:02:16.565Z,55,,,,32.1,,43
2018-02-14T07:02:26.496Z,55,,,,32.2,,
2018-02-14T07:02:36.562Z,55,,,,32.2,,
2018-02-14T07:02:46.500Z,55,,,,32.2,,43.2
2018-02-14T07:02:56.561Z,55,,,,32.3,,43.3
2018-02-14T07:03:06.512Z,55,,,,32.3,,43.5
2018-02-14T07:03:16.524Z,55,,,,32.5,,
2018-02-14T07:03:26.534Z,55,,,,32.5,,43.7
2018-02-14T07:03:36.529Z,55,,,,32.6,,43.9
2018-02-14T07:03:46.495Z,55,0,0,,32.6,2,43.9
2018-02-14T07:03:56.507Z,55,,,,32.7,,40.7
2018-02-14T07:04:06.495Z,55,,,,32.7,,40.6
2018-02-14T07:04:16.496Z,55,,,,32.8,,39.7
2018-02-14T07:04:26.517Z,55,,,,32.8,,
2018-02-14T07:04:36.538Z,55,,,,33,,40
2018-02-14T07:04:46.518Z,55,,,,33.1,,40.4
2018-02-14T07:04:56.533Z,55,,,,33.1,,40.9
2018-02-14T07:05:06.554Z,55,,,,33.1,,40.7
2018-02-14T07:05:21.579Z,55,,,,33.2,,40.5
2018-02-14T07:05:26.566Z,55,,,,33.2,,40.2
2018-02-14T07:05:36.578Z,55,,,,33.3,,40.1
2018-02-14T07:05:46.569Z,55,,,,33.3,,39.9
2018-02-14T07:05:56.563Z,55,,,,33.3,,39.8
2018-02-14T07:06:06.581Z,55,,,,33.5,,39.6
2018-02-14T07:06:16.573Z,55,,,,33.5,,39.5
2018-02-14T07:06:26.524Z,55,,,,33.5,,
2018-02-14T07:06:36.588Z,55,,,,33.5,,39.4
2018-02-14T07:06:46.534Z,55,,,,33.5,,39.3
2018-02-14T07:06:56.539Z,55,,,,33.5,,39.1
2018-02-14T07:07:06.576Z,55,,,,33.5,,38.9
2018-02-14T07:07:16.497Z,55,,,,33.6,,
2018-02-14T07:07:26.495Z,55,,,,33.6,,
2018-02-14T07:07:36.521Z,55,,,,33.6,,38.8
2018-02-14T07:07:46.565Z,55,,,,33.6,,38.6
2018-02-14T07:07:56.515Z,55,,,,33.6,,38.5
2018-02-14T07:08:06.499Z,55,,,,33.5,,38.4
2018-02-14T07:08:16.521Z,55,,,,33.6,,38.5
2018-02-14T07:08:26.528Z,55,,,,33.6,,38.6
2018-02-14T07:08:36.495Z,55,,,,33.5,,38.8
2018-02-14T07:08:46.496Z,55,,,,33.5,,39
2018-02-14T07:08:56.496Z,55,,,,33.5,,
2018-02-14T07:09:06.494Z,55,,,,33.5,,39.1
2018-02-14T07:09:16.494Z,55,,,,33.5,,39.3
2018-02-14T07:09:26.497Z,55,,,,33.5,,
2018-02-14T07:09:36.495Z,55,,,,33.5,,39.4
2018-02-14T07:09:46.500Z,55,,,,33.5,,
2018-02-14T07:09:56.494Z,55,,,,33.3,,39.5
2018-02-14T07:10:06.510Z,55,,,,33.3,,39.6
2018-02-14T07:10:16.509Z,55,,,,33.3,,
2018-02-14T07:10:26.517Z,55,,,,33.3,,
2018-02-14T07:10:36.510Z,55,,,,33.3,,39.8
2018-02-14T07:10:46.496Z,55,,,,33.2,,
2018-02-14T07:10:56.497Z,55,,,,33.2,,39.9
2018-02-14T07:11:06.505Z,55,,,,33.2,,
2018-02-14T07:11:16.673Z,55,,,,33.2,,40
2018-02-14T07:11:26.494Z,55,,,,33.2,,
2018-02-14T07:11:36.494Z,55,,,,33.2,,
2018-02-14T07:11:46.494Z,55,,,,33.1,,
2018-02-14T07:11:56.494Z,55,,,,33.1,,40.1
2018-02-14T07:12:06.500Z,55,,,,33.1,,
2018-02-14T07:12:16.494Z,55,,,,33.1,,
2018-02-14T07:12:26.496Z,55,,,,33.1,,
2018-02-14T07:12:36.495Z,55,,,,33,,40.2
2018-02-14T07:12:46.502Z,55,,,,33,,
2018-02-14T07:12:56.498Z,55,,,,33,,
2018-02-14T07:13:06.494Z,55,,,,33,,
2018-02-14T07:13:16.502Z,55,,,,33,,40.3
2018-02-14T07:13:26.494Z,55,,,,32.8,,
2018-02-14T07:13:36.508Z,55,,,,32.8,,
2018-02-14T07:13:46.502Z,55,,,,32.8,,
2018-02-14T07:13:56.494Z,55,,,,32.8,,
2018-02-14T07:14:06.494Z,55,,,,32.8,,39.9
2018-02-14T07:14:16.498Z,55,,,,32.7,,37.8
2018-02-14T07:14:26.515Z,55,,,,32.7,,35.9
2018-02-14T07:14:36.508Z,55,,,,32.7,,34.9
2018-02-14T07:14:46.498Z,55,,,,32.7,,34.6
2018-02-14T07:14:56.498Z,55,,,,32.6,,34.3
2018-02-14T07:15:06.495Z,55,,,,32.6,,34.4
2018-02-14T07:15:16.521Z,55,,,,32.6,,34.6
2018-02-14T07:15:26.495Z,55,,,,32.6,,34.4
2018-02-14T07:15:36.549Z,55,,,,32.6,,34.3
2018-02-14T07:15:46.494Z,55,,,,32.5,,
2018-02-14T07:15:56.494Z,55,,,,32.5,,34.2
2018-02-14T07:16:06.750Z,55,,,,32.5,,34.1
2018-02-14T07:16:16.494Z,55,,,,32.5,,
2018-02-14T07:16:26.493Z,55,,,,32.3,,
2018-02-14T07:16:36.556Z,55,,,,32.3,,34
2018-02-14T07:16:46.494Z,55,0,79,,32.3,2,37.6
2018-02-14T07:16:56.556Z,55,,64,,32.2,,42.2
2018-02-14T07:17:06.495Z,55,,47,,32.2,,43.5
