Time,HwActive,PrimTSet,PrimT,ActPow,HwTSet,HwTOutlet,ChActive
2017-12-16T07:29:32.769Z,,,,,55,42.2,
2017-12-16T07:29:42.770Z,,,,,55,42,
2017-12-16T07:29:52.768Z,,,,,55,42,
2017-12-16T07:30:02.768Z,,,,,55,41.9,
2017-12-16T07:30:12.768Z,0,,53.2,79,55,41.8,2
2017-12-16T07:30:22.769Z,,,59.2,74,55,41.8,
2017-12-16T07:30:32.769Z,,,62.5,32,55,41.7,
2017-12-16T07:30:43.059Z,,,59.4,29,55,41.7,
2017-12-16T07:30:52.772Z,,,54.9,,55,41.6,
2017-12-16T07:31:02.768Z,,,52.6,,55,41.6,
2017-12-16T07:31:12.769Z,,,51.4,,55,41.6,
2017-12-16T07:31:22.768Z,,,50.8,,55,41.5,
2017-12-16T07:31:32.768Z,,,51.5,,55,41.5,
2017-12-16T07:31:42.768Z,,,52.2,,55,41.5,
2017-12-16T07:31:52.768Z,,,,,55,41.5,
2017-12-16T07:32:02.768Z,,,52.3,,55,41.5,
2017-12-16T07:32:12.768Z,,,52.4,,55,41.5,
2017-12-16T07:32:22.768Z,,,,,55,41.5,
2017-12-16T07:32:32.769Z,,,52.6,,55,41.5,
2017-12-16T07:32:42.768Z,,,,,55,41.5,
2017-12-16T07:32:52.769Z,,,52.8,,55,41.5,
2017-12-16T07:33:02.769Z,,,53,,55,41.6,
2017-12-16T07:33:12.768Z,,,53.1,,55,41.6,
2017-12-16T07:33:22.769Z,,,53.2,,55,41.6,
2017-12-16T07:33:32.771Z,,,53.3,,55,41.7,
2017-12-16T07:33:42.768Z,,,53.4,,55,41.7,
2017-12-16T07:33:52.769Z,,,53.5,,55,41.7,
2017-12-16T07:34:02.769Z,,,53.6,,55,41.8,
2017-12-16T07:34:12.768Z,,,53.9,,55,41.8,
2017-12-16T07:34:22.768Z,,,54,,55,41.8,
2017-12-16T07:34:32.770Z,,,54.1,,55,41.9,
2017-12-16T07:34:42.769Z,,,54.2,,55,41.9,
2017-12-16T07:34:52.769Z,,,54.3,,55,42,
2017-12-16T07:35:02.771Z,,,54.4,,55,42,
2017-12-16T07:35:12.769Z,,,54.7,,55,42.2,
2017-12-16T07:35:22.769Z,,,,,55,42.2,
2017-12-16T07:35:32.769Z,,,54.9,,55,42.2,
2017-12-16T07:35:42.771Z,,,55,,55,42.3,
2017-12-16T07:35:52.769Z,,,55.1,,55,42.4,
2017-12-16T07:36:02.769Z,,,55.2,,55,42.4,
2017-12-16T07:36:12.772Z,,,55.3,,55,42.5,
2017-12-16T07:36:23.767Z,,,55.5,,55,42.5,
2017-12-16T07:36:32.769Z,,,55.6,,55,42.6,
2017-12-16T07:36:42.769Z,,,55.7,,55,42.6,
2017-12-16T07:36:52.769Z,,,55.8,,55,42.7,
2017-12-16T07:37:02.769Z,,,55.9,,55,42.7,
2017-12-16T07:37:12.769Z,,,56,,55,42.8,
2017-12-16T07:37:22.769Z,,,56.2,,55,42.8,
2017-12-16T07:37:32.769Z,,,56.3,,55,43,
2017-12-16T07:37:42.769Z,,,56.4,,55,43,
2017-12-16T07:37:52.769Z,,,56.5,,55,43.1,
2017-12-16T07:38:02.773Z,,,,,55,43.2,
2017-12-16T07:38:12.769Z,,,56.6,,55,43.2,
2017-12-16T07:38:22.769Z,,,56.7,,55,43.3,
2017-12-16T07:38:32.770Z,,,56.9,,55,43.3,
2017-12-16T07:38:42.772Z,,,57,,55,43.4,
2017-12-16T07:38:52.769Z,,,57.2,,55,43.4,
2017-12-16T07:39:02.774Z,0,,56.7,0,55,43.5,2
2017-12-16T07:39:13.761Z,,,55.5,,55,43.5,
2017-12-16T07:39:22.769Z,,,53.8,,55,43.6,
2017-12-16T07:39:32.769Z,,,53.3,,55,43.6,
2017-12-16T07:39:42.769Z,,,53.1,,55,43.7,
2017-12-16T07:39:52.772Z,,,53.3,,55,43.7,
2017-12-16T07:40:02.769Z,,,53.7,,55,43.9,
2017-12-16T07:40:12.770Z,,,53.6,,55,43.9,
2017-12-16T07:40:22.778Z,0,75,53.2,0,55,43.9,2
2017-12-16T07:40:32.769Z,,,52.9,,55,44,
2017-12-16T07:40:42.770Z,,,52.7,,55,44,
2017-12-16T07:40:52.770Z,,,52.4,,55,44,
2017-12-16T07:41:02.770Z,,,52.2,,55,44,
2017-12-16T07:41:12.770Z,,,52,,55,44,
2017-12-16T07:41:22.770Z,,,51.8,,55,44,
2017-12-16T07:41:32.770Z,,,51.7,,55,43.9,
2017-12-16T07:41:42.770Z,,,51.4,,55,43.9,
2017-12-16T07:41:52.770Z,,,51.2,,55,43.9,
2017-12-16T07:42:07.790Z,,,,,55,43.9,
2017-12-16T07:42:12.770Z,,,51.3,,55,43.7,
2017-12-16T07:42:22.770Z,,,51.6,,55,43.7,
2017-12-16T07:42:32.770Z,,,51.7,,55,43.6,
2017-12-16T07:42:42.776Z,,,51.8,,55,43.6,
2017-12-16T07:42:52.770Z,,,51.9,,55,43.5,
2017-12-16T07:43:02.770Z,0,,53.9,80,55,43.5,2
2017-12-16T07:43:12.770Z,,,61.2,58,55,43.4,
2017-12-16T07:43:22.771Z,,,63.8,29,55,43.4,
2017-12-16T07:43:32.811Z,,,59.8,,55,43.3,
2017-12-16T07:43:42.771Z,,,57.5,,55,43.3,
2017-12-16T07:43:52.770Z,,,55.5,,55,43.2,
2017-12-16T07:44:02.771Z,,,54.5,,55,43.2,
2017-12-16T07:44:12.770Z,,,54.3,,55,43.1,
2017-12-16T07:44:22.770Z,,,55,,55,43.1,
2017-12-16T07:44:32.771Z,,,55.3,,55,43.1,
2017-12-16T07:44:42.770Z,,,55.6,,55,43.1,
2017-12-16T07:44:52.770Z,,,55.7,,55,43.1,
2017-12-16T07:45:02.771Z,,,55.8,,55,43.1,
2017-12-16T07:45:12.770Z,,,55.9,,55,43.2,
2017-12-16T07:45:22.770Z,,,56,,55,43.2,
2017-12-16T07:45:32.770Z,,,56.2,,55,43.2,
2017-12-16T07:45:42.770Z,,,56.3,,55,43.3,
2017-12-16T07:45:52.770Z,,,,,55,43.3,
2017-12-16T07:46:02.770Z,,,56.4,,55,43.4,
2017-12-16T07:46:12.770Z,,,56.5,,55,43.4,
2017-12-16T07:46:23.655Z,,,56.6,,55,43.5,
2017-12-16T07:46:32.770Z,,,,,55,43.5,
2017-12-16T07:46:42.770Z,,,56.7,,55,43.6,
2017-12-16T07:46:52.771Z,,,56.9,,55,43.6,
2017-12-16T07:47:02.770Z,,,57,,55,43.7,
2017-12-16T07:47:12.770Z,,,57.1,,55,43.7,
2017-12-16T07:47:22.770Z,,,57.2,,55,43.9,
2017-12-16T07:47:32.770Z,0,,57.5,0,55,43.9,2
2017-12-16T07:47:42.770Z,,,56.7,,55,44,
2017-12-16T07:47:52.770Z,,,54.8,,55,44,
2017-12-16T07:48:02.771Z,,,53.9,,55,44.1,
2017-12-16T07:48:12.770Z,,,53.6,,55,44.1,
2017-12-16T07:48:22.771Z,,,53.5,,55,44.2,
2017-12-16T07:48:32.771Z,,,53.7,,55,44.2,
2017-12-16T07:48:42.770Z,,,54,,55,44.3,
2017-12-16T07:48:52.771Z,,,53.8,,55,44.3,
2017-12-16T07:49:02.772Z,,,53.4,,55,44.3,
2017-12-16T07:49:13.766Z,,,53.1,,55,44.3,
2017-12-16T07:49:22.770Z,,,52.9,,55,44.3,
2017-12-16T07:49:32.771Z,,,52.7,,55,44.3,
2017-12-16T07:49:42.771Z,,,52.6,,55,44.3,
2017-12-16T07:49:52.771Z,,,52.3,,55,44.3,
2017-12-16T07:50:02.771Z,,,52.1,,55,44.3,
2017-12-16T07:50:12.771Z,,,51.9,,55,44.3,
2017-12-16T07:50:22.772Z,,,51.8,,55,44.2,
2017-12-16T07:50:32.771Z,,,51.6,,55,44.2,
2017-12-16T07:50:42.771Z,,,51.7,,55,44.2,
2017-12-16T07:50:52.771Z,,,51.8,,55,44.1,
2017-12-16T07:51:02.770Z,,,51.9,,55,44.1,
2017-12-16T07:51:12.771Z,,,52.1,,55,44,
2017-12-16T07:51:22.770Z,,,,,55,44,
2017-12-16T07:51:32.771Z,,,52.3,,55,43.9,
2017-12-16T07:51:42.773Z,,,,,55,43.9,
2017-12-16T07:51:52.771Z,,,52.4,,55,43.7,
2017-12-16T07:52:02.771Z,,,52.6,,55,43.7,
2017-12-16T07:52:12.771Z,,,52.7,,55,43.6,
2017-12-16T07:52:22.771Z,,,,,55,43.6,
2017-12-16T07:52:32.771Z,,,52.8,,55,43.5,
2017-12-16T07:52:42.773Z,,,,,55,43.5,
2017-12-16T07:52:52.771Z,,,52.9,,55,43.4,
2017-12-16T07:53:02.771Z,,,53,,55,43.4,
2017-12-16T07:53:12.771Z,,,,,55,43.3,
2017-12-16T07:53:22.771Z,,,,,55,43.3,
2017-12-16T07:53:32.771Z,,,53.1,,55,43.2,
2017-12-16T07:53:42.771Z,,,,,55,43.2,
2017-12-16T07:53:52.771Z,,,53.2,,55,43.1,
2017-12-16T07:54:02.771Z,,,,,55,43.1,
2017-12-16T07:54:12.771Z,,,53.3,,55,43,
2017-12-16T07:54:22.771Z,,,,,55,42.8,
2017-12-16T07:54:32.771Z,,,,,55,42.8,
2017-12-16T07:54:42.771Z,,,,,55,42.7,
2017-12-16T07:54:53.765Z,,,53.4,,55,42.7,
2017-12-16T07:55:02.771Z,,,,,55,42.6,
2017-12-16T07:55:12.771Z,,,,,55,42.6,
2017-12-16T07:55:22.771Z,,,,,55,42.5,
2017-12-16T07:55:32.772Z,,,53.6,,55,42.5,
2017-12-16T07:55:42.772Z,,,,,55,42.4,
2017-12-16T07:55:52.772Z,,,,,55,42.4,
2017-12-16T07:56:02.772Z,,,,,55,42.3,
2017-12-16T07:56:12.772Z,,,,,55,42.3,
2017-12-16T07:56:22.772Z,,,,,55,42.2,
2017-12-16T07:56:32.772Z,,,,,55,42.2,
2017-12-16T07:56:42.772Z,0,,54.2,79,55,42,2
2017-12-16T07:56:52.772Z,,,60.4,65,55,42,
2017-12-16T07:57:02.772Z,,,62.8,36,55,41.9,
2017-12-16T07:57:12.772Z,,,59.2,29,55,41.9,
2017-12-16T07:57:22.772Z,,,54.6,,55,41.8,
2017-12-16T07:57:32.772Z,,,52.6,,55,41.8,
2017-12-16T07:57:47.792Z,,,51.7,,55,41.7,
2017-12-16T07:57:52.772Z,,,51.4,,55,41.7,
2017-12-16T07:58:02.772Z,,,52.2,,55,41.6,
2017-12-16T07:58:12.772Z,,,52.6,,55,41.6,
2017-12-16T07:58:22.772Z,,,52.7,,55,41.6,
2017-12-16T07:58:32.772Z,,,,,55,41.6,
2017-12-16T07:58:42.772Z,,,53,,55,41.6,
2017-12-16T07:58:52.772Z,,,53.1,,55,41.6,
2017-12-16T07:59:02.772Z,,,53.2,,55,41.7,
2017-12-16T07:59:12.772Z,,,53.3,,55,41.7,
2017-12-16T07:59:22.773Z,,,,,55,41.7,
2017-12-16T07:59:32.772Z,,,53.5,,55,41.7,
2017-12-16T07:59:42.772Z,,,53.6,,55,41.8,
2017-12-16T07:59:52.775Z,,,53.7,,55,41.8,
2017-12-16T08:00:02.772Z,,,54,,55,41.9,
2017-12-16T08:00:12.774Z,,,54.1,,55,41.9,
2017-12-16T08:00:22.772Z,,,54.2,,55,42,
2017-12-16T08:00:37.866Z,,,54.4,,55,42,
2017-12-16T08:00:42.772Z,,,54.5,,55,42,
2017-12-16T08:00:52.772Z,,,54.8,,55,42.2,
2017-12-16T08:01:02.773Z,,,54.9,,55,42.2,
2017-12-16T08:01:12.773Z,,,55,,55,42.3,
2017-12-16T08:01:22.773Z,,,55.1,,55,42.3,
2017-12-16T08:01:32.773Z,,,55.3,,55,42.4,
2017-12-16T08:01:42.772Z,,,55.5,,55,42.4,
2017-12-16T08:01:52.773Z,,,55.6,,55,42.5,
2017-12-16T08:02:03.862Z,,,55.7,,55,42.5,
2017-12-16T08:02:12.772Z,,,55.9,,55,42.6,
2017-12-16T08:02:22.772Z,,,56,,55,42.6,
2017-12-16T08:02:32.773Z,,,56.2,,55,42.7,
2017-12-16T08:02:42.772Z,,,56.3,,55,42.8,
2017-12-16T08:02:52.773Z,,,56.4,,55,42.8,
2017-12-16T08:03:02.773Z,,,56.5,,55,43,
2017-12-16T08:03:12.773Z,,,56.7,,55,43,
2017-12-16T08:03:22.772Z,,,,,55,43.1,
2017-12-16T08:03:32.773Z,,,57,,55,43.2,
2017-12-16T08:03:42.772Z,,,,,55,43.2,
2017-12-16T08:03:52.773Z,,,57.2,,55,43.3,
2017-12-16T08:04:02.773Z,0,,56.7,0,55,43.3,2
2017-12-16T08:04:12.773Z,,,55.5,,55,43.4,
2017-12-16T08:04:27.863Z,,,54.3,,55,43.5,
2017-12-16T08:04:32.774Z,,,53.5,,55,43.5,
2017-12-16T08:04:42.773Z,,,53.4,,55,43.6,
2017-12-16T08:04:53.769Z,,,53.5,,55,43.6,
2017-12-16T08:05:02.784Z,,,53.9,,55,43.7,
2017-12-16T08:05:12.772Z,,,53.7,,55,43.7,
2017-12-16T08:05:22.773Z,,,53.3,,55,43.9,
2017-12-16T08:05:32.773Z,,,53,,55,43.9,
2017-12-16T08:05:42.773Z,,,52.8,,55,43.9,
2017-12-16T08:05:52.774Z,,,52.6,,55,43.9,
2017-12-16T08:06:02.774Z,,,52.4,,55,44,
2017-12-16T08:06:12.773Z,,,52.2,,55,43.9,
2017-12-16T08:06:22.773Z,,,52.1,,55,43.9,
2017-12-16T08:06:32.774Z,,,51.9,,55,43.9,
2017-12-16T08:06:42.773Z,,,51.7,,55,43.9,
2017-12-16T08:06:52.773Z,0,,55.3,80,55,43.9,2
2017-12-16T08:07:02.774Z,,,62.3,53,55,43.7,
2017-12-16T08:07:12.775Z,,,64.4,29,55,43.7,
2017-12-16T08:07:22.774Z,,,61.5,,55,43.6,
2017-12-16T08:07:32.774Z,,,58.6,,55,43.6,
2017-12-16T08:07:42.773Z,,,56.9,,55,43.6,
2017-12-16T08:07:52.773Z,,,55.9,,55,43.5,
2017-12-16T08:08:02.773Z,,,55.8,,55,43.5,
2017-12-16T08:08:12.774Z,,,56.4,,55,43.5,
2017-12-16T08:08:22.773Z,,,56.6,,55,43.5,
2017-12-16T08:08:32.774Z,,,56.9,,55,43.5,
2017-12-16T08:08:42.773Z,,,57,,55,43.6,
2017-12-16T08:08:52.774Z,,,57.1,,55,43.6,
2017-12-16T08:09:02.773Z,,,57.2,,55,43.6,
2017-12-16T08:09:12.775Z,,,,,55,43.7,
2017-12-16T08:09:22.774Z,,,57.4,,55,43.7,
2017-12-16T08:09:32.778Z,,,,,55,43.7,
2017-12-16T08:09:42.773Z,,,57.6,,55,43.9,
2017-12-16T08:09:52.776Z,,,57.7,,55,43.9,
2017-12-16T08:10:02.773Z,,,57.8,,55,44,
2017-12-16T08:10:12.773Z,,,,,55,44,
2017-12-16T08:10:22.776Z,,,58,,55,44.1,
2017-12-16T08:10:33.768Z,,,,,55,44.1,
2017-12-16T08:10:42.774Z,,,58.1,,55,44.2,
2017-12-16T08:10:52.774Z,,,58.3,,55,44.2,
2017-12-16T08:11:02.774Z,,,58.4,,55,44.3,
2017-12-16T08:11:12.773Z,,,,,55,44.3,
2017-12-16T08:11:22.774Z,,,58.5,,55,44.4,
2017-12-16T08:11:32.774Z,,,58.7,,55,44.4,
2017-12-16T08:11:42.774Z,,,58.8,,55,44.5,
2017-12-16T08:11:52.775Z,,,,,55,44.5,
2017-12-16T08:12:02.774Z,,,59.1,,55,44.7,
2017-12-16T08:12:12.774Z,,,,,55,44.8,
2017-12-16T08:12:22.774Z,,,59.2,,55,44.8,
2017-12-16T08:12:32.776Z,,,59.3,,55,44.9,
2017-12-16T08:12:42.774Z,,,59.4,,55,44.9,
2017-12-16T08:12:52.775Z,,,59.5,,55,45,
2017-12-16T08:13:02.774Z,,,59.7,,55,45,
2017-12-16T08:13:12.774Z,,,59.8,,55,45.1,
2017-12-16T08:13:23.773Z,,,60,,55,45.1,
2017-12-16T08:13:32.775Z,0,,59.6,0,55,45.2,2
2017-12-16T08:13:42.773Z,,,58.3,,55,45.2,
2017-12-16T08:13:52.774Z,,,56.9,,55,45.3,
2017-12-16T08:14:02.774Z,,,56.4,,55,45.5,
2017-12-16T08:14:12.774Z,,,56.2,,55,45.5,
2017-12-16T08:14:22.774Z,,,56.5,,55,45.6,
2017-12-16T08:14:32.776Z,,,56.6,,55,45.6,
2017-12-16T08:14:42.775Z,,,56.4,,55,45.7,
2017-12-16T08:14:52.774Z,,,56,,55,45.7,
2017-12-16T08:15:02.774Z,,,55.7,,55,45.7,
2017-12-16T08:15:12.775Z,,,55.5,,55,45.7,
2017-12-16T08:15:22.774Z,,,55.2,,55,45.7,
2017-12-16T08:15:32.774Z,,,55,,55,45.7,
2017-12-16T08:15:42.775Z,,,54.8,,55,45.7,
2017-12-16T08:15:52.774Z,,,54.6,,55,45.7,
2017-12-16T08:16:02.776Z,,,54.3,,55,45.7,
2017-12-16T08:16:17.795Z,,,54.2,,55,45.7,
2017-12-16T08:16:22.774Z,,,54,,55,45.6,
2017-12-16T08:16:32.774Z,,,54,,55,45.6,
2017-12-16T08:16:42.774Z,,,54.1,,55,45.5,
2017-12-16T08:16:52.774Z,,,54.2,,55,45.5,
2017-12-16T08:17:02.774Z,,,54.3,,55,45.3,
2017-12-16T08:17:12.777Z,,,54.4,,55,45.3,
2017-12-16T08:17:22.774Z,,,54.6,,55,45.3,
2017-12-16T08:17:32.775Z,,,54.7,,55,45.2,
2017-12-16T08:17:42.866Z,,,54.8,,55,45.2,
2017-12-16T08:17:52.774Z,,,,,55,45.1,
2017-12-16T08:18:02.774Z,,,54.9,,55,45.1,
2017-12-16T08:18:12.774Z,,,55,,55,45,
2017-12-16T08:18:22.774Z,,,,,55,45,
2017-12-16T08:18:32.775Z,,,55.1,,55,44.9,
2017-12-16T08:18:42.774Z,,,55.2,,55,44.9,
2017-12-16T08:18:52.774Z,,,,,55,44.8,
2017-12-16T08:19:02.775Z,,,55.3,,55,44.8,
2017-12-16T08:19:12.775Z,,,,,55,44.8,
2017-12-16T08:19:22.774Z,,,55.5,,55,44.7,
2017-12-16T08:19:32.775Z,,,,,55,44.7,
2017-12-16T08:19:42.775Z,,,,,55,44.5,
2017-12-16T08:19:52.775Z,,,55.6,,55,44.5,
2017-12-16T08:20:02.776Z,,,,,55,44.4,
2017-12-16T08:20:12.775Z,,,,,55,44.4,
2017-12-16T08:20:22.775Z,,,55.7,,55,44.3,
2017-12-16T08:20:33.773Z,,,,,55,44.3,
2017-12-16T08:20:42.775Z,,,,,55,44.2,
2017-12-16T08:20:52.775Z,,,,,55,44.2,
2017-12-16T08:21:08.866Z,,,,,55,44.1,
2017-12-16T08:21:12.775Z,,,55.8,,55,44.1,
2017-12-16T08:21:22.775Z,,,,,55,44,
2017-12-16T08:21:32.775Z,,,,,55,44,
2017-12-16T08:21:42.775Z,,,,,55,43.9,
2017-12-16T08:21:52.775Z,,,,,55,43.9,
2017-12-16T08:22:02.775Z,,,,,55,43.7,
2017-12-16T08:22:12.775Z,,,,,55,43.7,
2017-12-16T08:22:22.775Z,,,,,55,43.6,
2017-12-16T08:22:32.775Z,,,55.9,,55,43.6,
2017-12-16T08:22:42.776Z,,,,,55,43.5,
2017-12-16T08:22:52.775Z,,,,,55,43.5,
2017-12-16T08:23:02.775Z,,,,,55,43.4,
2017-12-16T08:23:12.775Z,,,,,55,43.4,
2017-12-16T08:23:22.775Z,,,,,55,43.4,
2017-12-16T08:23:32.776Z,,,,,55,43.3,
2017-12-16T08:23:42.775Z,,,,,55,43.3,
2017-12-16T08:23:52.776Z,0,,57.2,79,55,43.2,2
2017-12-16T08:24:02.780Z,,,62.1,68,55,43.1,
2017-12-16T08:24:12.775Z,,,64.6,30,55,43.1,
2017-12-16T08:24:22.776Z,,,59.7,29,55,43.1,
2017-12-16T08:24:32.775Z,,,55.9,,55,43,
2017-12-16T08:24:42.779Z,,,53.5,,55,43,
2017-12-16T08:24:52.776Z,,,52.5,,55,42.8,
2017-12-16T08:25:02.778Z,,,52.4,,55,42.8,
2017-12-16T08:25:12.775Z,,,53.2,,55,42.8,
2017-12-16T08:25:22.780Z,,,53.5,,55,42.7,
2017-12-16T08:25:32.776Z,,,53.4,,55,42.8,
2017-12-16T08:25:42.775Z,,,53.5,,55,42.7,
2017-12-16T08:25:52.776Z,,,53.6,,55,42.8,
2017-12-16T08:26:02.776Z,,,53.9,,55,42.8,
2017-12-16T08:26:12.775Z,,,54,,55,42.8,
2017-12-16T08:26:22.776Z,,,,,55,42.8,
2017-12-16T08:26:32.776Z,,,54.2,,55,42.8,
2017-12-16T08:26:42.777Z,,,54.3,,55,42.8,
2017-12-16T08:26:52.776Z,,,54.4,,55,42.8,
2017-12-16T08:27:02.776Z,,,54.5,,55,43,
2017-12-16T08:27:12.776Z,,,54.8,,55,43,
2017-12-16T08:27:22.777Z,,,54.9,,55,43,
2017-12-16T08:27:32.777Z,,,55,,55,43.1,
2017-12-16T08:27:42.776Z,,,55.2,,55,43.1,
2017-12-16T08:27:52.776Z,,,55.3,,55,43.1,
2017-12-16T08:28:02.779Z,,,55.5,,55,43.2,
2017-12-16T08:28:12.776Z,,,55.6,,55,43.2,
2017-12-16T08:28:22.776Z,,,55.8,,55,43.2,
2017-12-16T08:28:32.776Z,,,55.9,,55,43.3,
2017-12-16T08:28:42.776Z,,,56,,55,43.3,
2017-12-16T08:28:52.776Z,,,56.2,,55,43.4,
2017-12-16T08:29:03.776Z,,,56.4,,55,43.4,
2017-12-16T08:29:12.776Z,,,,,55,43.5,
2017-12-16T08:29:22.776Z,,,56.6,,55,43.5,
2017-12-16T08:29:32.777Z,,,,,55,43.6,
2017-12-16T08:29:42.776Z,,,56.9,,55,43.6,
2017-12-16T08:29:52.777Z,,,57,,55,43.7,
2017-12-16T08:30:02.776Z,,,57.1,,55,43.7,
2017-12-16T08:30:12.789Z,,,57.2,,55,43.9,
2017-12-16T08:30:22.776Z,,,57.3,,55,43.9,
2017-12-16T08:30:32.776Z,,,57.4,,55,44,
2017-12-16T08:30:42.776Z,,,57.6,,55,44,
2017-12-16T08:30:52.776Z,,,,,55,44.1,
2017-12-16T08:31:02.778Z,,,57.7,,55,44.1,
2017-12-16T08:31:12.776Z,,,57.9,,55,44.2,
2017-12-16T08:31:22.776Z,,,58,,55,44.2,
2017-12-16T08:31:32.777Z,,,,,55,44.3,
2017-12-16T08:31:42.776Z,,,58.3,,55,44.4,
2017-12-16T08:31:57.800Z,,,,,55,44.4,
2017-12-16T08:32:02.776Z,,,58.4,,55,44.5,
2017-12-16T08:32:12.776Z,,,58.5,,55,44.5,
2017-12-16T08:32:22.776Z,,,58.6,,55,44.7,
2017-12-16T08:32:32.776Z,,,,,55,44.7,
2017-12-16T08:32:42.776Z,,,58.8,,55,44.8,
2017-12-16T08:32:52.776Z,,,58.9,0,55,44.9,
2017-12-16T08:33:02.776Z,0,,58.4,,55,44.9,2
2017-12-16T08:33:12.776Z,,,56.7,,55,45,
2017-12-16T08:33:22.777Z,,,55.7,,55,45,
2017-12-16T08:33:32.776Z,,,55.3,,55,45.1,
2017-12-16T08:33:42.782Z,,,55.1,,55,45.2,
2017-12-16T08:33:52.777Z,,,55.3,,55,45.2,
2017-12-16T08:34:02.777Z,,,55.6,,55,45.3,
2017-12-16T08:34:12.776Z,,,55.3,,55,45.3,
2017-12-16T08:34:22.777Z,,,54.9,,55,45.3,
2017-12-16T08:34:32.778Z,,,54.6,,55,45.5,
2017-12-16T08:34:47.820Z,,,54.3,,55,45.5,
2017-12-16T08:34:52.777Z,,,54.1,,55,45.5,
2017-12-16T08:35:02.776Z,,,54,,55,45.5,
2017-12-16T08:35:12.777Z,,,53.8,,55,45.3,
2017-12-16T08:35:22.777Z,,,53.6,,55,45.3,
2017-12-16T08:35:32.779Z,,,53.3,,55,45.3,
2017-12-16T08:35:42.777Z,,,53.2,,55,45.3,
2017-12-16T08:35:52.777Z,,,53,,55,45.2,
2017-12-16T08:36:02.779Z,,,,,55,45.2,
2017-12-16T08:36:13.768Z,,,53.1,,55,45.2,
2017-12-16T08:36:22.777Z,,,53.3,,55,45.1,
2017-12-16T08:36:32.777Z,,,53.4,,55,45,
2017-12-16T08:36:42.777Z,,,53.6,,55,45,
2017-12-16T08:36:52.777Z,,,53.7,,55,45,
2017-12-16T08:37:02.777Z,,,53.8,,55,44.9,
2017-12-16T08:37:12.777Z,,,53.9,,55,44.8,
2017-12-16T08:37:22.784Z,,,,,55,44.8,
2017-12-16T08:37:32.777Z,,,54,,55,44.7,
2017-12-16T08:37:42.777Z,,,54.1,,55,44.7,
2017-12-16T08:37:52.777Z,,,,,55,44.7,
2017-12-16T08:38:02.778Z,,,54.2,,55,44.5,
2017-12-16T08:38:12.778Z,,,,,55,44.5,
2017-12-16T08:38:22.778Z,,,54.3,,55,44.4,
2017-12-16T08:38:32.778Z,,,54.4,,55,44.4,
2017-12-16T08:38:42.777Z,,,,,55,44.3,
2017-12-16T08:38:52.777Z,,,54.6,,55,44.3,
2017-12-16T08:39:04.346Z,,,,,55,44.2,
2017-12-16T08:39:12.777Z,,,,,55,44.1,
2017-12-16T08:39:22.777Z,,,54.7,,55,44.1,
2017-12-16T08:39:32.777Z,,,,,55,44,
2017-12-16T08:39:42.777Z,,,,,55,44,
2017-12-16T08:39:52.778Z,,,54.8,,55,43.9,
2017-12-16T08:40:02.777Z,,,,,55,43.9,
2017-12-16T08:40:12.777Z,,,,,55,43.7,
2017-12-16T08:40:22.777Z,,,,,55,43.7,
2017-12-16T08:40:32.778Z,0,75,54.9,0,55,43.6,2
2017-12-16T08:40:42.778Z,,,,,55,43.6,
2017-12-16T08:40:52.780Z,,,,,55,43.5,
2017-12-16T08:41:02.777Z,0,,56.9,79,55,43.5,2
2017-12-16T08:41:12.778Z,,,62.5,62,55,43.4,
2017-12-16T08:41:22.778Z,,,64.2,29,55,43.4,
2017-12-16T08:41:32.778Z,,,60.2,,55,43.3,
2017-12-16T08:41:42.777Z,,,55.5,,55,43.3,
2017-12-16T08:41:52.777Z,,,53.7,,55,43.2,
2017-12-16T08:42:02.777Z,,,52.9,,55,43.2,
2017-12-16T08:42:12.781Z,,,53.1,,55,43.1,
2017-12-16T08:42:22.778Z,,,53.7,,55,43.1,
2017-12-16T08:42:32.778Z,,,54,,55,43.1,
2017-12-16T08:42:42.780Z,,,,,55,43.1,
2017-12-16T08:42:52.778Z,,,,,55,43.1,
2017-12-16T08:43:02.777Z,,,54.2,,55,43.1,
2017-12-16T08:43:12.778Z,,,54.3,,55,43.1,
2017-12-16T08:43:22.780Z,,,,,55,43.1,
2017-12-16T08:43:32.780Z,,,54.4,,55,43.2,
2017-12-16T08:43:42.778Z,,,54.5,,55,43.2,
2017-12-16T08:43:52.777Z,,,,,55,43.2,
2017-12-16T08:44:02.778Z,,,54.8,,55,43.2,
2017-12-16T08:44:12.777Z,,,54.9,,55,43.2,
2017-12-16T08:44:22.778Z,,,54.9,,55,43.3,
2017-12-16T08:44:32.778Z,,,55.1,,,,
2017-12-16T08:44:43.770Z,,,55.2,,55,43.4,
2017-12-16T08:44:52.778Z,,,,,55,43.4,
2017-12-16T08:45:02.778Z,,,55.3,,55,43.4,
2017-12-16T08:45:12.778Z,,,55.5,,55,43.5,
2017-12-16T08:45:22.778Z,,,55.6,,55,43.5,
2017-12-16T08:45:32.778Z,,,55.7,,55,43.5,
2017-12-16T08:45:42.780Z,,,55.8,,55,43.6,
2017-12-16T08:45:52.778Z,,,55.9,,55,43.6,
2017-12-16T08:46:02.778Z,,,56,,55,43.6,
2017-12-16T08:46:12.780Z,,,56.2,,55,43.7,
2017-12-16T08:46:22.778Z,,,56.3,,55,43.7,
2017-12-16T08:46:32.779Z,,,56.4,,55,43.9,
