Time,ChActive,PrimTSet,HwTSet,HwActive,HwTOutlet,ActPow,PrimT
2017-11-11T13:42:30.339Z,,,55,,24.5,,
2017-11-11T13:42:40.339Z,,,55,,24.5,,
2017-11-11T13:42:50.339Z,,,55,,24.5,,
2017-11-11T13:43:00.339Z,,,55,,24.5,,
2017-11-11T13:43:10.341Z,,,55,,24.5,,
2017-11-11T13:43:20.339Z,,,55,,24.5,,
2017-11-11T13:43:30.339Z,,,55,,24.5,,
2017-11-11T13:43:45.361Z,,,55,,24.5,,39.8
2017-11-11T13:43:50.340Z,,,55,,24.5,,
2017-11-11T13:44:00.339Z,,,55,,24.5,,
2017-11-11T13:44:10.339Z,,,55,,24.5,,
2017-11-11T13:44:20.340Z,,,55,,24.4,,
2017-11-11T13:44:30.339Z,,,55,,24.4,,
2017-11-11T13:44:40.338Z,,,55,,24.4,,
2017-11-11T13:44:50.489Z,,,55,,24.4,,39.6
2017-11-11T13:45:00.339Z,,,55,,24.4,,
2017-11-11T13:45:10.384Z,,,55,,24.4,,
2017-11-11T13:45:20.339Z,,,55,,24.4,,
2017-11-11T13:45:30.340Z,,,55,,24.4,,
2017-11-11T13:45:40.339Z,,,55,,24.4,,
2017-11-11T13:45:50.343Z,,,55,,24.4,,
2017-11-11T13:46:00.339Z,,,55,,24.4,,
2017-11-11T13:46:10.339Z,,,55,,24.4,,
2017-11-11T13:46:20.340Z,,,55,,24.4,,39.5
2017-11-11T13:46:30.339Z,,,55,,24.4,,
2017-11-11T13:46:40.339Z,,,55,,24.4,,
2017-11-11T13:46:50.339Z,,,55,,24.4,,
2017-11-11T13:47:00.339Z,,,55,,24.4,,
2017-11-11T13:47:10.340Z,,,55,,24.4,,
2017-11-11T13:47:20.339Z,,,55,,24.2,,
2017-11-11T13:47:30.339Z,,,55,,24.4,,
2017-11-11T13:47:40.340Z,,,55,,24.2,,39.4
2017-11-11T13:47:50.339Z,,,55,,24.2,,
2017-11-11T13:48:01.333Z,,,55,,24.2,,
2017-11-11T13:48:10.342Z,,,55,,24.2,,
2017-11-11T13:48:20.340Z,,,55,,24.2,,
2017-11-11T13:48:30.340Z,,,55,,24.2,,
2017-11-11T13:48:40.339Z,,,55,,24.2,,
2017-11-11T13:48:50.340Z,,,55,,24.2,,
2017-11-11T13:49:00.341Z,,,55,,24.2,,39.3
2017-11-11T13:49:10.339Z,,,55,,24.2,,
2017-11-11T13:49:20.340Z,,,55,,24.2,,
2017-11-11T13:49:30.339Z,,,55,,24.2,,
2017-11-11T13:49:50.341Z,,,55,,24.2,,
2017-11-11T13:50:00.340Z,,,55,,24.2,,
2017-11-11T13:50:10.340Z,,,55,,24.2,,
2017-11-11T13:50:20.340Z,,,55,,24.2,,
2017-11-11T13:50:30.340Z,,,55,,24.1,,39.1
2017-11-11T13:50:40.341Z,,,55,,24.1,,
2017-11-11T13:50:50.340Z,,,55,,24.1,,
2017-11-11T13:51:00.340Z,,,55,,24.1,,
2017-11-11T13:51:10.341Z,,,55,,24.1,,
2017-11-11T13:51:20.340Z,,,55,,24.1,,
2017-11-11T13:51:30.340Z,,,55,,24.1,,
2017-11-11T13:51:40.340Z,,,55,,24.1,,
2017-11-11T13:51:50.340Z,,,55,,24.1,,
2017-11-11T13:52:00.343Z,,,55,,24.1,,39
2017-11-11T13:52:10.340Z,,,55,,24.1,,
2017-11-11T13:52:20.340Z,,,55,,24.1,,
2017-11-11T13:52:30.341Z,,,55,,24.1,,
2017-11-11T13:52:40.340Z,,,55,,24.1,,
2017-11-11T13:52:50.341Z,,,55,,24.1,,
2017-11-11T13:53:00.340Z,,,55,,23.9,,
2017-11-11T13:53:10.340Z,,,55,,24.1,,
2017-11-11T13:53:20.342Z,,,55,,23.9,,39
2017-11-11T13:53:30.340Z,,,55,,23.9,,38.9
2017-11-11T13:53:40.340Z,,,55,,23.9,,
2017-11-11T13:53:50.346Z,,,55,,23.9,,
2017-11-11T13:54:00.340Z,,,55,,23.9,,
2017-11-11T13:54:10.340Z,,,55,,23.9,,
2017-11-11T13:54:20.340Z,,,55,,23.9,,
2017-11-11T13:54:30.340Z,,,55,,23.9,,
2017-11-11T13:54:40.340Z,,,55,,23.9,,
2017-11-11T13:54:50.344Z,,,55,,23.9,,
2017-11-11T13:55:00.340Z,,,55,,23.9,,
2017-11-11T13:55:10.340Z,,,55,,23.9,,38.8
2017-11-11T13:55:20.340Z,,,55,,23.9,,
2017-11-11T13:55:30.340Z,,,55,,23.9,,
2017-11-11T13:55:40.340Z,,,55,,23.9,,
2017-11-11T13:55:50.340Z,,,55,,23.9,,
2017-11-11T13:56:00.340Z,,,55,,23.9,,
2017-11-11T13:56:10.340Z,,,55,,23.8,,
2017-11-11T13:56:20.340Z,,,55,,23.8,,
2017-11-11T13:56:30.340Z,,,55,,23.8,,
2017-11-11T13:56:40.343Z,,,55,,23.8,,38.6
2017-11-11T13:56:50.347Z,,,55,,23.8,,
2017-11-11T13:57:00.340Z,,,55,,23.8,,
2017-11-11T13:57:10.347Z,,,55,,23.8,,
2017-11-11T13:57:20.341Z,,,55,,23.8,,
2017-11-11T13:57:30.340Z,,,55,,23.8,,
2017-11-11T13:57:40.341Z,,,55,,23.8,,
2017-11-11T13:57:50.341Z,,,55,,23.8,,38.5
2017-11-11T13:58:00.342Z,,,55,,23.8,,38.6
2017-11-11T13:58:10.341Z,,,55,,23.8,,38.5
2017-11-11T13:58:20.341Z,,,55,,23.8,,
2017-11-11T13:58:30.340Z,,,55,,23.8,,
2017-11-11T13:58:40.341Z,,,55,,23.8,,
2017-11-11T13:58:50.341Z,,,55,,23.7,,
2017-11-11T13:59:00.341Z,,,55,,23.7,,
2017-11-11T13:59:10.341Z,,,55,,23.7,,
2017-11-11T13:59:25.361Z,,,55,,23.7,,
2017-11-11T13:59:30.342Z,,,55,,23.7,,38.4
2017-11-11T13:59:40.341Z,,,55,,23.7,,
2017-11-11T13:59:50.341Z,,,55,,23.7,,
2017-11-11T14:00:00.341Z,,,55,,23.7,,
2017-11-11T14:00:10.344Z,,,55,,23.7,,
2017-11-11T14:00:20.341Z,,,55,,23.7,,
2017-11-11T14:00:30.341Z,,,55,,23.7,,
2017-11-11T14:00:40.341Z,,,55,,23.7,,
2017-11-11T14:00:50.343Z,,,55,,23.7,,
2017-11-11T14:01:00.342Z,,,55,,23.7,,38.3
2017-11-11T14:01:10.341Z,,,55,,23.7,,
2017-11-11T14:01:20.341Z,,,55,,23.7,,
2017-11-11T14:01:30.341Z,,,55,,23.7,,
2017-11-11T14:01:40.341Z,,,55,,23.7,,
2017-11-11T14:01:50.341Z,,,55,,23.7,,
2017-11-11T14:02:00.341Z,,,55,,23.7,,
2017-11-11T14:02:15.459Z,,,55,,23.7,,
2017-11-11T14:02:20.341Z,,,55,,23.7,,
2017-11-11T14:02:30.341Z,,,55,,23.7,,38.1
2017-11-11T14:02:40.341Z,,,55,,23.5,,
2017-11-11T14:02:50.341Z,,,55,,23.5,,
2017-11-11T14:03:00.341Z,,,55,,23.5,,
2017-11-11T14:03:10.341Z,,,55,,23.5,,
2017-11-11T14:03:20.341Z,,,55,,23.5,,
2017-11-11T14:03:30.342Z,,,55,,23.5,,
2017-11-11T14:03:41.344Z,,,55,,23.5,,
2017-11-11T14:03:50.342Z,,,55,,23.5,,
2017-11-11T14:04:00.342Z,,,55,,23.5,,38
2017-11-11T14:04:10.341Z,,,55,,23.5,,
2017-11-11T14:04:20.342Z,,,55,,23.5,,
2017-11-11T14:04:30.341Z,,,55,,23.5,,
2017-11-11T14:04:40.342Z,,,55,,23.5,,
2017-11-11T14:04:50.342Z,,,55,,23.5,,
2017-11-11T14:05:00.342Z,,,55,,23.5,,
2017-11-11T14:05:10.342Z,,,55,,23.5,,
2017-11-11T14:05:20.341Z,,,55,,23.5,,
2017-11-11T14:05:30.342Z,,,55,,23.4,,38
2017-11-11T14:05:40.343Z,,,55,,23.5,,37.9
2017-11-11T14:05:50.342Z,,,55,,23.4,,
2017-11-11T14:06:00.343Z,,,55,,23.4,,
2017-11-11T14:06:10.343Z,,,55,,23.4,,
2017-11-11T14:06:20.342Z,,,55,,23.4,,
2017-11-11T14:06:31.345Z,,,55,,23.4,,
2017-11-11T14:06:40.343Z,,,55,,23.4,,
2017-11-11T14:06:50.342Z,,,55,,23.4,,
2017-11-11T14:07:00.343Z,,,55,,23.4,,
2017-11-11T14:07:10.347Z,,,55,,23.4,,37.8
2017-11-11T14:07:20.342Z,,,55,,23.4,,
2017-11-11T14:07:30.343Z,,,55,,23.4,,
2017-11-11T14:07:40.342Z,,,55,,23.4,,
2017-11-11T14:07:50.342Z,,,55,,23.4,,
2017-11-11T14:08:00.343Z,,,55,,23.4,,
2017-11-11T14:08:10.342Z,,,55,,23.4,,
2017-11-11T14:08:20.344Z,,,55,,23.4,,
2017-11-11T14:08:30.350Z,,,55,,23.4,,
2017-11-11T14:08:40.343Z,0,5,55,0,23.4,0,37.7
2017-11-11T14:08:50.343Z,,,55,,23.4,,
2017-11-11T14:09:00.342Z,,,55,,23.4,,
2017-11-11T14:09:10.342Z,,,55,,23.2,,
2017-11-11T14:09:20.344Z,,,55,,23.4,,
2017-11-11T14:09:30.342Z,,,55,,23.2,,
2017-11-11T14:09:40.343Z,,,55,,23.2,,
2017-11-11T14:09:50.344Z,,,55,,23.2,,
2017-11-11T14:10:00.342Z,,,55,,23.2,,37.5
2017-11-11T14:10:10.343Z,,,55,,23.2,,37.7
2017-11-11T14:10:20.342Z,,,55,,23.2,,37.5
2017-11-11T14:10:30.342Z,,,55,,23.2,,
2017-11-11T14:10:40.342Z,,,55,,23.2,,
2017-11-11T14:10:50.343Z,,,55,,23.2,,
2017-11-11T14:11:00.343Z,,,55,,23.2,,
2017-11-11T14:11:10.342Z,,,55,,23.2,,
2017-11-11T14:11:20.343Z,,,55,,23.2,,
2017-11-11T14:11:30.343Z,,,55,,23.2,,
2017-11-11T14:11:40.343Z,,,55,,23.2,,37.4
2017-11-11T14:11:50.343Z,,,55,,23.2,,
2017-11-11T14:12:00.343Z,,,55,,23.2,,
2017-11-11T14:12:10.343Z,,,55,,23.2,,
2017-11-11T14:12:20.343Z,,,55,,23.2,,
2017-11-11T14:12:30.342Z,,,55,,23.2,,
2017-11-11T14:12:40.343Z,,,55,,23.2,,
2017-11-11T14:12:50.343Z,,,55,,23.1,,
2017-11-11T14:13:00.346Z,,,55,,23.1,,
2017-11-11T14:13:10.343Z,,,55,,23.1,,
2017-11-11T14:13:20.343Z,,,55,,23.1,,
2017-11-11T14:13:30.344Z,,,55,,23.1,,37.3
2017-11-11T14:13:40.343Z,,,55,,23.1,,
2017-11-11T14:13:50.343Z,,,55,,23.1,,
2017-11-11T14:14:00.343Z,,,55,,23.1,,
2017-11-11T14:14:10.343Z,,,55,,23.1,,
2017-11-11T14:14:20.346Z,,,55,,23.1,,
2017-11-11T14:14:30.344Z,,,55,,23.1,,
2017-11-11T14:14:40.345Z,,,55,,23.1,,
2017-11-11T14:14:50.343Z,,,55,,23.1,,
2017-11-11T14:15:00.344Z,,,55,,23.1,,
2017-11-11T14:15:10.344Z,,,55,,23.1,,37.2
2017-11-11T14:15:20.343Z,,,55,,23.1,,
2017-11-11T14:15:30.344Z,,,55,,23.1,,
2017-11-11T14:15:40.343Z,,,55,,23.1,,
2017-11-11T14:15:51.335Z,,,55,,23.1,,
2017-11-11T14:16:00.343Z,,,55,,23.1,,
2017-11-11T14:16:10.343Z,,,55,,23,,
2017-11-11T14:16:20.343Z,,,55,,23,,
2017-11-11T14:16:30.344Z,,,55,,23,,
2017-11-11T14:16:40.343Z,,,55,,23,,37
2017-11-11T14:16:50.344Z,,,55,,23,,
2017-11-11T14:17:00.343Z,,,55,,23,,
2017-11-11T14:17:10.345Z,,,55,,23,,
2017-11-11T14:17:20.344Z,,,55,,23,,
2017-11-11T14:17:30.343Z,,,55,,23,,
2017-11-11T14:17:40.344Z,,,55,,23,,
2017-11-11T14:17:55.364Z,,,55,,23,,
2017-11-11T14:18:00.344Z,,,55,,23,,37
2017-11-11T14:18:10.343Z,,,55,,23,,36.9
2017-11-11T14:18:20.344Z,,,55,,23,,37
2017-11-11T14:18:30.345Z,,,55,,23,,36.9
2017-11-11T14:18:40.344Z,,,55,,23,,
2017-11-11T14:18:50.344Z,,,55,,23,,
2017-11-11T14:19:00.344Z,,,55,,23,,
2017-11-11T14:19:10.343Z,,,55,,23,,
2017-11-11T14:19:20.344Z,,,55,,23,,
2017-11-11T14:19:30.347Z,,,55,,23,,
2017-11-11T14:19:40.344Z,,,55,,23,,
2017-11-11T14:19:50.344Z,,,55,,23,,
2017-11-11T14:20:00.344Z,,,55,,23,,
2017-11-11T14:20:10.344Z,,,55,,23,,36.8
2017-11-11T14:20:20.345Z,,,55,,22.8,,
2017-11-11T14:20:30.344Z,,,55,,22.8,,
2017-11-11T14:20:45.400Z,,,55,,22.8,,
2017-11-11T14:20:50.344Z,,,55,,22.8,,
2017-11-11T14:21:00.344Z,,,55,,22.8,,
2017-11-11T14:21:10.344Z,,,55,,22.8,,
2017-11-11T14:21:20.344Z,,,55,,22.8,,
2017-11-11T14:21:30.345Z,,,55,,22.8,,
2017-11-11T14:21:40.344Z,,,55,,22.8,,
2017-11-11T14:21:50.344Z,,,55,,22.8,,36.7
2017-11-11T14:22:00.345Z,,,55,,22.8,,
2017-11-11T14:22:11.345Z,,,55,,22.8,,
2017-11-11T14:22:20.344Z,,,55,,22.8,,
2017-11-11T14:22:30.345Z,,,55,,22.8,,
2017-11-11T14:22:40.344Z,,,55,,22.8,,
2017-11-11T14:22:50.344Z,,,55,,22.8,,
2017-11-11T14:23:00.344Z,,,55,,22.8,,
2017-11-11T14:23:10.344Z,,,55,,22.8,,
2017-11-11T14:23:20.346Z,,,55,,22.8,,36.5
2017-11-11T14:23:35.356Z,,,55,,22.8,,
2017-11-11T14:23:40.344Z,,,55,,22.8,,
2017-11-11T14:23:50.344Z,,,55,,22.8,,
2017-11-11T14:24:00.345Z,,,55,,22.7,,
2017-11-11T14:24:10.344Z,,,55,,22.7,,
2017-11-11T14:24:20.345Z,,,55,,22.8,,
2017-11-11T14:24:30.345Z,,,55,,22.7,,
2017-11-11T14:24:40.345Z,,,55,,22.7,,
2017-11-11T14:24:50.350Z,,,55,,22.7,,36.4
2017-11-11T14:25:00.345Z,,,55,,22.7,,
2017-11-11T14:25:10.344Z,,,55,,22.7,,
2017-11-11T14:25:20.345Z,,,55,,22.7,,
2017-11-11T14:25:30.345Z,,,55,,22.7,,
2017-11-11T14:25:40.348Z,,,55,,22.7,,
2017-11-11T14:25:50.345Z,,,55,,22.7,,
2017-11-11T14:26:00.345Z,,,55,,22.7,,
2017-11-11T14:26:10.344Z,,,55,,22.7,,
2017-11-11T14:26:20.344Z,,,55,,22.7,,
2017-11-11T14:26:30.345Z,,,55,,22.7,,36.3
2017-11-11T14:26:40.345Z,,,55,,22.7,,
2017-11-11T14:26:50.345Z,,,55,,22.7,,
2017-11-11T14:27:00.345Z,,,55,,22.7,,
2017-11-11T14:27:10.345Z,,,55,,22.7,,
2017-11-11T14:27:20.345Z,,,55,,22.7,,
2017-11-11T14:27:30.345Z,,,55,,22.7,,
2017-11-11T14:27:40.345Z,,,55,,22.7,,
2017-11-11T14:27:50.345Z,,,55,,22.7,,
2017-11-11T14:28:00.345Z,,,55,,22.5,,
2017-11-11T14:28:10.345Z,,,55,,22.7,,
2017-11-11T14:28:20.346Z,,,55,,22.5,,36.2
2017-11-11T14:28:31.345Z,,,55,,22.5,,
2017-11-11T14:28:40.345Z,,,55,,22.5,,
2017-11-11T14:28:50.346Z,,,55,,22.5,,
2017-11-11T14:29:00.345Z,,,55,,22.5,,
2017-11-11T14:29:10.345Z,,,55,,22.5,,
2017-11-11T14:29:20.345Z,,,55,,22.5,,
2017-11-11T14:29:30.345Z,,,55,,22.5,,
2017-11-11T14:29:40.348Z,,,55,,22.5,,
2017-11-11T14:29:50.345Z,,,55,,22.5,,
2017-11-11T14:30:00.346Z,,,55,,22.5,,36
2017-11-11T14:30:10.345Z,,,55,,22.5,,
2017-11-11T14:30:20.346Z,,,55,,22.5,,
2017-11-11T14:30:30.345Z,,,55,,22.5,,
2017-11-11T14:30:40.345Z,,,55,,22.5,,
2017-11-11T14:30:50.348Z,,,55,,22.5,,
2017-11-11T14:31:00.345Z,,,55,,22.5,,
2017-11-11T14:31:10.345Z,,,55,,22.5,,
2017-11-11T14:31:20.346Z,,,55,,22.5,,
2017-11-11T14:31:30.345Z,,,55,,22.5,,
2017-11-11T14:31:40.345Z,,,55,,22.5,,35.9
2017-11-11T14:31:50.346Z,,,55,,22.5,,
2017-11-11T14:32:00.347Z,,,55,,22.5,,
2017-11-11T14:32:10.348Z,,,55,,22.5,,
2017-11-11T14:32:20.345Z,,,55,,22.4,,
2017-11-11T14:32:30.345Z,,,55,,22.5,,
2017-11-11T14:32:40.345Z,,,55,,22.4,,
2017-11-11T14:32:50.346Z,,,55,,22.4,,
2017-11-11T14:33:00.345Z,,,55,,22.4,,
2017-11-11T14:33:10.345Z,,,55,,22.4,,
2017-11-11T14:33:20.346Z,,,55,,22.4,,
2017-11-11T14:33:30.347Z,,,55,,22.4,,35.8
2017-11-11T14:33:40.346Z,,,55,,22.4,,
2017-11-11T14:33:50.346Z,,,55,,22.4,,
2017-11-11T14:34:00.345Z,,,55,,22.4,,
2017-11-11T14:34:10.346Z,,,55,,22.4,,
2017-11-11T14:34:20.346Z,,,55,,22.4,,
2017-11-11T14:34:30.346Z,,,55,,22.4,,
2017-11-11T14:34:41.389Z,,,55,,22.4,,
2017-11-11T14:34:50.346Z,,,55,,22.4,,
2017-11-11T14:35:00.346Z,,,55,,22.4,,
2017-11-11T14:35:10.346Z,,,55,,22.4,,35.7
2017-11-11T14:35:20.346Z,,,55,,22.4,,
2017-11-11T14:35:30.346Z,,,55,,22.4,,
2017-11-11T14:35:40.345Z,,,55,,22.4,,
2017-11-11T14:35:50.346Z,,,55,,22.4,,
2017-11-11T14:36:00.346Z,,,55,,22.4,,
2017-11-11T14:36:10.346Z,,,55,,22.4,,
2017-11-11T14:36:21.347Z,,,55,,22.4,,
2017-11-11T14:36:30.346Z,,,55,,22.3,,
2017-11-11T14:36:40.346Z,,,55,,22.3,,
2017-11-11T14:36:50.346Z,,,55,,22.4,,
2017-11-11T14:37:00.346Z,,,55,,22.3,,35.6
2017-11-11T14:37:10.350Z,,,55,,22.3,,
2017-11-11T14:37:20.347Z,,,55,,22.3,,
2017-11-11T14:37:30.346Z,,,55,,22.3,,
2017-11-11T14:37:40.348Z,,,55,,22.3,,
2017-11-11T14:37:50.346Z,,,55,,22.3,,
2017-11-11T14:38:00.347Z,,,55,,22.3,,
2017-11-11T14:38:10.346Z,,,55,,22.3,,
2017-11-11T14:38:20.347Z,,,55,,22.3,,
2017-11-11T14:38:30.346Z,,,55,,22.3,,
2017-11-11T14:38:40.346Z,,,55,,22.3,,
2017-11-11T14:38:50.346Z,,,55,,22.3,,
2017-11-11T14:39:00.348Z,,,55,,22.3,,35.4
2017-11-11T14:39:15.372Z,,,55,,22.3,,
2017-11-11T14:39:20.347Z,,,55,,22.3,,
2017-11-11T14:39:30.346Z,,,55,,22.3,,
2017-11-11T14:39:40.346Z,,,55,,22.3,,
2017-11-11T14:39:50.347Z,,,55,,22.3,,
2017-11-11T14:40:00.346Z,,,55,,22.3,,
2017-11-11T14:40:10.347Z,,,55,,22.3,,
2017-11-11T14:40:20.348Z,,,55,,22.3,,
2017-11-11T14:40:30.347Z,,,55,,22.3,,
2017-11-11T14:40:40.465Z,,,55,,22.3,,35.3
2017-11-11T14:40:50.346Z,,,55,,22.3,,
2017-11-11T14:41:00.348Z,,,55,,22.3,,
2017-11-11T14:41:10.346Z,,,55,,22.3,,
2017-11-11T14:41:20.347Z,,,55,,22.1,,
2017-11-11T14:41:30.349Z,,,55,,22.1,,
2017-11-11T14:41:40.346Z,,,55,,22.3,,
2017-11-11T14:41:50.347Z,,,55,,22.1,,
2017-11-11T14:42:00.347Z,,,55,,22.1,,
2017-11-11T14:42:10.346Z,,,55,,22.1,,
2017-11-11T14:42:20.346Z,,,55,,22.1,,
2017-11-11T14:42:30.346Z,,,55,,22.1,,
2017-11-11T14:42:40.349Z,,,55,,22.1,,35.2
2017-11-11T14:42:50.347Z,,,55,,22.1,,
2017-11-11T14:43:00.347Z,,,55,,22.1,,
2017-11-11T14:43:10.347Z,,,55,,22.1,,
2017-11-11T14:43:20.347Z,,,55,,22.1,,
2017-11-11T14:43:30.347Z,,,55,,22.1,,
2017-11-11T14:43:40.351Z,,,55,,22.1,,
2017-11-11T14:43:50.347Z,,,55,,22.1,,
2017-11-11T14:44:00.347Z,,,55,,22.1,,35.1
2017-11-11T14:44:10.347Z,,,55,,22.1,,35.2
2017-11-11T14:44:20.347Z,,,55,,22.1,,
2017-11-11T14:44:30.348Z,,,55,,22.1,,35.1
2017-11-11T14:44:40.347Z,,,55,,22.1,,
2017-11-11T14:44:50.347Z,,,55,,22.1,,
2017-11-11T14:45:00.347Z,,,55,,22.1,,
2017-11-11T14:45:10.347Z,,,55,,22.1,,
2017-11-11T14:45:20.347Z,,,55,,22.1,,
2017-11-11T14:45:30.347Z,,,55,,22.1,,
2017-11-11T14:45:40.347Z,,,55,,22.1,,
2017-11-11T14:45:54.835Z,,,55,,22.1,,
2017-11-11T14:46:00.348Z,,,55,,22,,34.9
2017-11-11T14:46:10.347Z,,,55,,22,,34.9
2017-11-11T14:46:20.347Z,,,55,,22,,
2017-11-11T14:46:30.348Z,,,55,,22.1,,
2017-11-11T14:46:40.348Z,,,55,,22,,
2017-11-11T14:46:50.347Z,,,55,,22,,
2017-11-11T14:47:00.347Z,,,55,,22,,
2017-11-11T14:47:10.349Z,,,55,,22,,
2017-11-11T14:47:20.347Z,,,55,,22,,
2017-11-11T14:47:30.347Z,,,55,,22,,
2017-11-11T14:47:40.347Z,,,55,,22,,
2017-11-11T14:47:50.348Z,,,55,,22,,
2017-11-11T14:48:00.347Z,,,55,,22,,
2017-11-11T14:48:10.349Z,,,55,,22,,34.8
2017-11-11T14:48:20.347Z,,,55,,22,,
2017-11-11T14:48:30.349Z,,,55,,22,,
2017-11-11T14:48:40.348Z,,,55,,22,,
2017-11-11T14:48:50.452Z,,,55,,22,,
2017-11-11T14:49:00.348Z,,,55,,22,,
2017-11-11T14:49:10.348Z,,,55,,22,,
2017-11-11T14:49:20.349Z,,,55,,22,,
2017-11-11T14:49:30.350Z,,,55,,22,,
2017-11-11T14:49:40.348Z,,,55,,22,,
2017-11-11T14:49:50.349Z,,,55,,22,,34.7
2017-11-11T14:50:00.348Z,,,55,,22,,
2017-11-11T14:50:10.348Z,,,55,,22,,
2017-11-11T14:50:20.347Z,,,55,,22,,
2017-11-11T14:50:30.349Z,,,55,,22,,
2017-11-11T14:50:40.349Z,,,55,,21.8,,
2017-11-11T14:50:50.348Z,,,55,,22,,
2017-11-11T14:51:00.347Z,,,55,,21.8,,
2017-11-11T14:51:10.348Z,,,55,,22,,
2017-11-11T14:51:20.348Z,,,55,,21.8,,
2017-11-11T14:51:30.348Z,,,55,,21.8,,34.6
2017-11-11T14:51:40.348Z,,,55,,21.8,,
2017-11-11T14:51:50.348Z,,,55,,21.8,,
2017-11-11T14:52:00.348Z,,,55,,21.8,,
2017-11-11T14:52:10.349Z,,,55,,21.8,,
2017-11-11T14:52:20.348Z,,,55,,21.8,,
2017-11-11T14:52:30.348Z,,,55,,21.8,,
2017-11-11T14:52:40.349Z,,,55,,21.8,,
2017-11-11T14:52:50.348Z,,,55,,21.8,,
2017-11-11T14:53:00.361Z,,,55,,21.8,,
2017-11-11T14:53:10.350Z,,,55,,21.8,,
2017-11-11T14:53:20.349Z,,,55,,21.8,,
2017-11-11T14:53:30.348Z,,,55,,21.8,,
2017-11-11T14:53:40.348Z,,,55,,21.8,,
2017-11-11T14:53:50.349Z,,,55,,21.8,,34.4
2017-11-11T14:54:00.348Z,,,55,,21.8,,
2017-11-11T14:54:10.349Z,,,55,,21.8,,
2017-11-11T14:54:20.349Z,,,55,,21.8,,
2017-11-11T14:54:30.349Z,,,55,,21.8,,
2017-11-11T14:54:40.348Z,,,55,,21.8,,
2017-11-11T14:54:55.369Z,,,55,,21.8,,
2017-11-11T14:55:00.353Z,,,55,,21.8,,
2017-11-11T14:55:10.349Z,,,55,,21.8,,
2017-11-11T14:55:20.348Z,,,55,,21.8,,
2017-11-11T14:55:30.349Z,,,55,,21.8,,34.3
2017-11-11T14:55:40.348Z,,,55,,21.7,,
2017-11-11T14:55:50.350Z,,,55,,21.8,,
2017-11-11T14:56:00.350Z,,,55,,21.8,,
2017-11-11T14:56:10.348Z,,,55,,21.8,,
2017-11-11T14:56:20.453Z,,,55,,21.7,,
2017-11-11T14:56:30.348Z,,,55,,21.7,,
2017-11-11T14:56:40.349Z,,,55,,21.7,,
2017-11-11T14:56:50.355Z,,,55,,21.7,,
2017-11-11T14:57:00.348Z,,,55,,21.7,,
2017-11-11T14:57:10.348Z,,,55,,21.7,,
2017-11-11T14:57:20.349Z,,,55,,21.7,,
2017-11-11T14:57:30.349Z,,,55,,21.7,,34.2
2017-11-11T14:57:45.593Z,,,55,,21.7,,
2017-11-11T14:57:50.349Z,,,55,,21.7,,
2017-11-11T14:58:00.349Z,,,55,,21.7,,
2017-11-11T14:58:10.349Z,,,55,,21.7,,
2017-11-11T14:58:26.464Z,,,55,,21.7,,
2017-11-11T14:58:30.350Z,,,55,,21.7,,
2017-11-11T14:58:40.349Z,,,55,,21.7,,
2017-11-11T14:58:50.349Z,,,55,,21.7,,
2017-11-11T14:59:00.349Z,,,55,,21.7,,
2017-11-11T14:59:10.350Z,,,55,,21.7,,
2017-11-11T14:59:20.349Z,,,55,,21.7,,
2017-11-11T14:59:30.350Z,,,55,,21.7,,34.1
2017-11-11T14:59:40.348Z,,,55,,21.7,,
2017-11-11T14:59:50.349Z,,,55,,21.7,,
2017-11-11T15:00:00.349Z,,,55,,21.7,,
2017-11-11T15:00:10.349Z,,,55,,21.7,,
2017-11-11T15:00:20.348Z,,,55,,21.7,,
2017-11-11T15:00:35.399Z,,,55,,21.7,,
2017-11-11T15:00:40.349Z,,,55,,21.7,,
2017-11-11T15:00:50.350Z,,,55,,21.7,,
2017-11-11T15:01:00.349Z,,,55,,21.7,,
2017-11-11T15:01:10.349Z,,,55,,21.7,,
2017-11-11T15:01:20.349Z,,,55,,21.7,,
2017-11-11T15:01:30.350Z,,,55,,21.5,,
2017-11-11T15:01:40.349Z,,,55,,21.5,,34
2017-11-11T15:01:50.351Z,,,55,,21.5,,
2017-11-11T15:02:00.806Z,,,55,,21.5,,
2017-11-11T15:02:10.350Z,,,55,,21.5,,
2017-11-11T15:02:20.349Z,,,55,,21.5,,
2017-11-11T15:02:30.349Z,,,55,,21.5,,
2017-11-11T15:02:40.350Z,,,55,,21.5,,
2017-11-11T15:02:50.349Z,,,55,,21.5,,
2017-11-11T15:03:00.355Z,,,55,,21.5,,
2017-11-11T15:03:10.349Z,,,55,,21.5,,
2017-11-11T15:03:20.350Z,,,55,,21.5,,33.8
2017-11-11T15:03:30.351Z,,,55,,21.5,,33.8
2017-11-11T15:03:40.349Z,,,55,,21.5,,
2017-11-11T15:03:50.349Z,,,55,,21.5,,
2017-11-11T15:04:00.351Z,,,55,,21.5,,
2017-11-11T15:04:10.349Z,,,55,,21.5,,
2017-11-11T15:04:20.349Z,,,55,,21.5,,
2017-11-11T15:04:30.350Z,,,55,,21.5,,
2017-11-11T15:04:40.350Z,,,55,,21.5,,
2017-11-11T15:04:50.350Z,,,55,,21.5,,
2017-11-11T15:05:00.351Z,,,55,,21.5,,
2017-11-11T15:05:10.350Z,,,55,,21.5,,
