Time,HwTOutlet,PrimT,ActPow,HwTSet,HwActive,ChActive,PrimTSet
2017-12-10T01:17:01.591Z,47.8,,,55,,,
2017-12-10T01:17:11.585Z,47.8,58.4,,55,,,
2017-12-10T01:17:21.588Z,47.7,58.5,,55,,,
2017-12-10T01:17:32.214Z,47.7,,,55,,,
2017-12-10T01:17:41.589Z,47.7,58.6,,55,,,
2017-12-10T01:17:51.585Z,47.6,,,55,,,
2017-12-10T01:18:01.590Z,47.6,58.7,,55,,,
2017-12-10T01:18:11.591Z,47.6,,,55,,,
2017-12-10T01:18:21.589Z,47.5,58.9,,55,,,
2017-12-10T01:18:31.585Z,47.5,,,55,,,
2017-12-10T01:18:41.585Z,47.5,,,55,,,
2017-12-10T01:18:57.607Z,47.4,,,55,,,
2017-12-10T01:19:01.585Z,47.4,59,,55,,,
2017-12-10T01:19:11.590Z,47.3,,,55,,,
2017-12-10T01:19:21.590Z,47.3,,,55,,,
2017-12-10T01:19:31.586Z,47.2,59.1,,55,,,
2017-12-10T01:19:41.591Z,47.2,,,55,,,
2017-12-10T01:19:51.586Z,47,,,55,0,2,
2017-12-10T01:20:01.591Z,47,63.2,79,55,,,
2017-12-10T01:20:11.590Z,46.9,68.2,47,55,,,
2017-12-10T01:20:22.585Z,46.9,66.4,29,55,,,
2017-12-10T01:20:31.586Z,46.8,61.3,,55,,,
2017-12-10T01:20:41.586Z,46.8,58.7,,55,,,
2017-12-10T01:20:51.585Z,46.7,57.6,,55,,,
2017-12-10T01:21:01.586Z,46.7,56.9,,55,,,
2017-12-10T01:21:11.590Z,46.7,57.7,,55,,,
2017-12-10T01:21:21.591Z,46.7,58.3,,55,,,
2017-12-10T01:21:31.586Z,46.7,58.3,0,55,0,2,
2017-12-10T01:21:41.587Z,46.7,56.8,,55,,,
2017-12-10T01:21:51.591Z,46.7,55.5,,55,,,
2017-12-10T01:22:01.586Z,46.7,54.8,,55,,,
2017-12-10T01:22:11.586Z,46.7,54.4,,55,,,
2017-12-10T01:22:21.586Z,46.7,54.6,,55,,,
2017-12-10T01:22:31.586Z,46.7,54.8,,55,,,
2017-12-10T01:22:41.586Z,46.7,,,55,,,
2017-12-10T01:22:51.586Z,46.7,54.4,,55,,,
2017-12-10T01:23:01.587Z,46.7,54.1,,55,,,
2017-12-10T01:23:12.579Z,46.7,53.8,,55,,,
2017-12-10T01:23:21.705Z,46.7,53.7,,55,,,
2017-12-10T01:23:31.586Z,46.7,53.4,,55,,,
2017-12-10T01:23:41.591Z,46.7,53.3,,55,,,
2017-12-10T01:23:51.587Z,46.6,53.2,,55,,,
2017-12-10T01:24:01.587Z,46.6,52.9,,55,,,
2017-12-10T01:24:11.587Z,46.6,52.8,,55,,,
2017-12-10T01:24:21.590Z,46.5,52.6,,55,,,
2017-12-10T01:24:33.769Z,46.5,52.4,,55,,,
2017-12-10T01:24:41.587Z,46.4,52.3,,55,,,
2017-12-10T01:24:51.587Z,46.2,52.2,79,55,0,2,
2017-12-10T01:25:01.586Z,46.2,57.4,78,55,,,
2017-12-10T01:25:11.588Z,46.1,61.4,36,55,,,
2017-12-10T01:25:21.586Z,46.1,60.6,29,55,,,
2017-12-10T01:25:31.587Z,46,59.2,,55,,,
2017-12-10T01:25:41.593Z,46,57.7,,55,,,
2017-12-10T01:25:51.587Z,45.9,57,,55,,,
2017-12-10T01:26:05.686Z,45.9,56.6,,55,,,
2017-12-10T01:26:11.587Z,45.8,57,,55,,,
2017-12-10T01:26:21.588Z,45.8,57.4,0,55,,,
2017-12-10T01:26:31.587Z,45.7,56.8,,55,0,2,
2017-12-10T01:26:41.587Z,45.7,55.6,,55,,,
2017-12-10T01:26:51.596Z,45.7,54.3,,55,,,
2017-12-10T01:27:01.586Z,45.7,53.9,,55,,,
2017-12-10T01:27:11.587Z,45.7,,,55,,,
2017-12-10T01:27:21.587Z,45.7,54.1,,55,,,
2017-12-10T01:27:31.592Z,45.7,54.4,0,55,0,2,75
2017-12-10T01:27:41.591Z,45.7,54.2,,55,,,
2017-12-10T01:27:51.587Z,45.7,53.9,,55,,,
2017-12-10T01:28:01.586Z,45.8,53.4,,55,,,
2017-12-10T01:28:11.587Z,45.8,53,,55,,,
2017-12-10T01:28:21.591Z,45.7,52.8,,55,,,
2017-12-10T01:28:31.587Z,45.7,52.6,,55,,,
2017-12-10T01:28:41.588Z,45.7,,,55,,,
2017-12-10T01:28:56.610Z,45.7,52.4,,55,,,
2017-12-10T01:29:01.591Z,45.7,52.3,,55,,,
2017-12-10T01:29:11.589Z,45.6,52.2,,55,,,
2017-12-10T01:29:21.587Z,45.6,52,,55,,,
2017-12-10T01:29:31.587Z,45.5,51.9,,55,,,
2017-12-10T01:29:42.624Z,45.5,51.7,,55,,,
2017-12-10T01:29:51.592Z,45.5,51.6,,55,,,
2017-12-10T01:30:01.587Z,45.3,51.3,,55,,,
2017-12-10T01:30:11.587Z,45.2,53.5,79,55,0,2,
2017-12-10T01:30:21.587Z,45.2,61.2,57,55,,,
2017-12-10T01:30:31.594Z,45.1,64.3,29,55,,,
2017-12-10T01:30:41.587Z,45.1,61.3,,55,,,
2017-12-10T01:30:51.587Z,45,58.7,,55,,,
2017-12-10T01:31:01.587Z,45,56.9,,55,,,
2017-12-10T01:31:11.587Z,44.9,55.7,,55,,,
2017-12-10T01:31:21.588Z,44.9,55.8,0,55,0,2,
2017-12-10T01:31:31.587Z,44.8,55.6,,55,,,
2017-12-10T01:31:41.587Z,44.8,54.3,,55,,,
2017-12-10T01:31:51.587Z,44.8,53.2,,55,,,
2017-12-10T01:32:01.587Z,44.8,52.7,,55,,,
2017-12-10T01:32:11.587Z,44.8,,,55,,,
2017-12-10T01:32:21.587Z,44.8,52.8,,55,,,
2017-12-10T01:32:31.587Z,44.8,53.1,,55,,,
2017-12-10T01:32:41.587Z,44.9,52.8,,55,,,
2017-12-10T01:32:51.587Z,44.9,52.6,,55,,,
2017-12-10T01:33:01.592Z,44.9,52.3,,55,,,
2017-12-10T01:33:11.589Z,44.9,51.9,,55,,,
2017-12-10T01:33:21.587Z,44.8,51.7,,55,,,
2017-12-10T01:33:31.592Z,44.8,51.3,,55,,,
2017-12-10T01:33:41.587Z,44.8,51.1,,55,,,
2017-12-10T01:33:51.587Z,44.8,51,,55,,,
2017-12-10T01:34:01.587Z,44.7,50.9,,55,,,
2017-12-10T01:34:11.587Z,44.7,50.8,,55,,,
2017-12-10T01:34:21.587Z,44.7,50.7,,55,,,
2017-12-10T01:34:36.610Z,44.5,50.6,,55,,,
2017-12-10T01:34:41.587Z,44.5,50.3,,55,,,
2017-12-10T01:34:51.587Z,44.5,50.2,,55,,,
2017-12-10T01:35:01.587Z,44.4,50,,55,,,
2017-12-10T01:35:16.613Z,44.4,51.5,80,55,0,2,
2017-12-10T01:35:21.587Z,44.3,57.2,62,55,,,
2017-12-10T01:35:31.590Z,44.3,59.2,29,55,,,
2017-12-10T01:35:41.587Z,44.2,57.7,,55,,,
2017-12-10T01:35:51.588Z,44.1,56.3,,55,,,
2017-12-10T01:36:01.658Z,44.1,55.1,,55,,,
2017-12-10T01:36:11.588Z,44.1,54.5,,55,,,
2017-12-10T01:36:21.588Z,44,54.4,,55,,,
2017-12-10T01:36:32.621Z,44,54.9,,55,,,
2017-12-10T01:36:41.587Z,43.9,55,,55,,,
2017-12-10T01:36:51.588Z,43.9,55.1,,55,,,
2017-12-10T01:37:01.591Z,43.9,55.2,,55,,,
2017-12-10T01:37:11.588Z,43.9,,,55,,,
2017-12-10T01:37:21.588Z,43.9,55.5,,55,,,
2017-12-10T01:37:31.588Z,43.9,55.6,,55,,,
2017-12-10T01:37:41.604Z,43.9,55.7,,55,,,
2017-12-10T01:37:51.588Z,43.9,55.8,,55,,,
2017-12-10T01:38:01.590Z,44,,,55,,,
2017-12-10T01:38:11.587Z,44,55.9,,55,,,
2017-12-10T01:38:21.588Z,44,56,,55,,,
2017-12-10T01:38:31.591Z,44.1,,,55,,,
2017-12-10T01:38:41.587Z,44.1,56.2,,55,,,
2017-12-10T01:38:51.587Z,44.1,56.3,,55,,,
2017-12-10T01:39:01.588Z,44.1,56.4,,55,,,
2017-12-10T01:39:11.588Z,44.2,56.5,,55,,,
2017-12-10T01:39:21.590Z,44.2,56.6,,55,,,
2017-12-10T01:39:31.588Z,44.3,,,55,,,
2017-12-10T01:39:41.589Z,44.3,56.7,,55,,,
2017-12-10T01:39:51.589Z,44.4,56.9,,55,,,
2017-12-10T01:40:01.589Z,44.4,57,,55,,,
2017-12-10T01:40:11.588Z,44.5,,,55,,,
2017-12-10T01:40:21.594Z,44.5,56.9,0,55,0,2,
2017-12-10T01:40:31.594Z,44.5,55.7,,55,,,
2017-12-10T01:40:41.594Z,44.7,54.3,,55,,,
2017-12-10T01:40:51.588Z,44.7,53.5,,55,,,
2017-12-10T01:41:01.588Z,44.8,53.2,,55,,,
2017-12-10T01:41:11.592Z,44.8,53.3,,55,,,
2017-12-10T01:41:21.588Z,44.9,53.5,,55,,,
2017-12-10T01:41:31.589Z,44.9,53.4,,55,,,
2017-12-10T01:41:42.587Z,44.9,53,,55,,,
2017-12-10T01:41:51.588Z,44.9,52.8,,55,,,
2017-12-10T01:42:01.588Z,44.9,52.3,,55,,,
2017-12-10T01:42:11.588Z,44.9,52.1,,55,,,
2017-12-10T01:42:21.589Z,44.9,51.9,,55,,,
2017-12-10T01:42:31.590Z,44.9,51.6,,55,,,
2017-12-10T01:42:41.588Z,44.9,51.3,,55,,,
2017-12-10T01:42:51.588Z,44.9,51.1,,55,,,
2017-12-10T01:43:01.588Z,44.8,50.9,,55,,,
2017-12-10T01:43:12.580Z,44.8,50.7,,55,,,
2017-12-10T01:43:21.590Z,44.7,50.4,,55,,,
2017-12-10T01:43:31.591Z,44.7,50.6,,55,,,
2017-12-10T01:43:41.588Z,44.7,50.8,,55,,,
2017-12-10T01:43:51.590Z,44.5,50.9,,55,,,
2017-12-10T01:44:01.589Z,44.5,51,,55,,,
2017-12-10T01:44:11.588Z,44.4,51.1,,55,,,
2017-12-10T01:44:21.589Z,44.4,51.2,,55,,,
2017-12-10T01:44:32.585Z,44.3,51.3,,55,,,
2017-12-10T01:44:41.592Z,44.2,,,55,,,
2017-12-10T01:44:51.588Z,44.2,51.4,,55,,,
2017-12-10T01:45:01.594Z,44.1,51.6,,55,,,
2017-12-10T01:45:11.593Z,44,,,55,,,
2017-12-10T01:45:21.589Z,44,51.7,,55,,,
2017-12-10T01:45:36.669Z,43.9,51.8,,55,,,
2017-12-10T01:45:41.593Z,43.9,,,55,,,
2017-12-10T01:45:51.589Z,43.7,51.9,,55,,,
2017-12-10T01:46:01.671Z,43.6,,,55,,,
2017-12-10T01:46:11.589Z,43.6,52,,55,,,
2017-12-10T01:46:21.595Z,43.5,,,55,,,
2017-12-10T01:46:31.598Z,43.5,52.1,,55,,,
2017-12-10T01:46:41.589Z,43.4,,,55,,,
2017-12-10T01:46:51.589Z,43.3,,,55,,,
2017-12-10T01:47:01.589Z,43.3,52.2,,55,,,
2017-12-10T01:47:11.593Z,43.2,,,55,,,
2017-12-10T01:47:26.609Z,43.1,,,55,,,
2017-12-10T01:47:31.593Z,43.1,52.3,,55,,,
2017-12-10T01:47:42.586Z,43,,,55,,,
2017-12-10T01:47:51.590Z,43,,,55,,,
2017-12-10T01:48:01.593Z,42.8,52.4,,55,,,
2017-12-10T01:48:11.589Z,42.7,,,55,0,2,
2017-12-10T01:48:21.590Z,42.7,56.6,79,55,,,
2017-12-10T01:48:31.599Z,42.6,61,51,55,,,
2017-12-10T01:48:41.592Z,42.5,59.7,29,55,,,
2017-12-10T01:48:51.590Z,42.5,55,,55,,,
2017-12-10T01:49:01.589Z,42.4,52.3,,55,,,
2017-12-10T01:49:11.590Z,42.4,50.6,,55,,,
2017-12-10T01:49:21.589Z,42.3,49.8,,55,,,
2017-12-10T01:49:31.590Z,42.3,50.3,,55,,,
2017-12-10T01:49:41.589Z,42.2,51,,55,,,
2017-12-10T01:49:51.589Z,42.2,51.1,,55,,,
2017-12-10T01:50:01.590Z,42.2,51,,55,,,
2017-12-10T01:50:16.615Z,42.2,51.1,,55,,,
2017-12-10T01:50:21.589Z,42.2,51.2,,55,,,
2017-12-10T01:50:31.590Z,42.2,51.4,,55,,,
2017-12-10T01:50:41.595Z,42,51.5,,55,,,
2017-12-10T01:50:52.586Z,42,,,55,,,
2017-12-10T01:51:01.589Z,42,51.6,,55,,,
2017-12-10T01:51:11.590Z,42,,,55,,,
2017-12-10T01:51:21.592Z,42,51.7,,55,,,
2017-12-10T01:51:31.595Z,42,51.8,,55,,,
2017-12-10T01:51:41.590Z,42,,,55,,,
2017-12-10T01:51:51.590Z,42.2,51.9,,55,,,
2017-12-10T01:52:01.589Z,42,52,,55,,,
2017-12-10T01:52:11.595Z,42.2,52.2,,55,,,
2017-12-10T01:52:21.591Z,42.2,52.3,,55,,,
2017-12-10T01:52:31.590Z,42.2,52.4,,55,,,
2017-12-10T01:52:41.590Z,42.2,52.5,,55,,,
2017-12-10T01:52:51.590Z,42.2,52.6,,55,,,
2017-12-10T01:53:07.605Z,42.2,52.7,,55,,,
2017-12-10T01:53:11.590Z,42.3,52.8,,55,,,
2017-12-10T01:53:21.592Z,42.3,53,,55,,,
2017-12-10T01:53:31.595Z,42.3,53.1,,55,,,
2017-12-10T01:53:41.592Z,42.3,53.2,,55,,,
2017-12-10T01:53:51.590Z,42.3,53.3,,55,,,
2017-12-10T01:54:01.589Z,42.3,53.4,,55,,,
2017-12-10T01:54:11.591Z,42.4,53.5,,55,,,
2017-12-10T01:54:21.590Z,42.4,53.6,,55,,,
2017-12-10T01:54:31.590Z,42.4,53.7,,55,,,
2017-12-10T01:54:41.590Z,42.4,54,,55,,,
2017-12-10T01:54:51.593Z,42.5,,,55,,,
2017-12-10T01:55:01.591Z,42.5,54.1,,55,,,
2017-12-10T01:55:11.591Z,42.5,54.3,,55,,,
2017-12-10T01:55:21.590Z,42.6,,,55,,,
2017-12-10T01:55:31.590Z,42.6,54.5,,55,,,
2017-12-10T01:55:41.590Z,42.7,,,55,,,
2017-12-10T01:55:51.591Z,42.7,54.8,,55,,,
2017-12-10T01:56:01.590Z,42.7,,,55,,,
2017-12-10T01:56:11.590Z,42.8,54.9,,55,,,
2017-12-10T01:56:21.590Z,42.8,55,,55,,,
2017-12-10T01:56:31.591Z,42.8,55.1,,55,,,
2017-12-10T01:56:41.591Z,43,55.2,,55,,,
2017-12-10T01:56:51.590Z,43,55.3,,55,,,
2017-12-10T01:57:01.590Z,43.1,55.5,,55,,,
2017-12-10T01:57:11.590Z,43.1,55.6,,55,,,
2017-12-10T01:57:21.592Z,43.2,,,55,,,
2017-12-10T01:57:31.590Z,43.2,55.7,,55,,,
2017-12-10T01:57:41.594Z,43.2,55.8,,55,,,
2017-12-10T01:57:51.590Z,43.3,55.9,,55,,,
2017-12-10T01:58:01.590Z,43.3,,,55,,,
2017-12-10T01:58:11.591Z,43.4,56,,55,,,
2017-12-10T01:58:21.590Z,43.4,56.2,,55,,,
2017-12-10T01:58:31.590Z,43.5,,,55,,,
2017-12-10T01:58:41.593Z,43.5,56.3,,55,,,
2017-12-10T01:58:51.594Z,43.5,56.4,,55,,,
2017-12-10T01:59:01.591Z,43.6,,,55,,,
2017-12-10T01:59:11.594Z,43.6,56.5,,55,,,
2017-12-10T01:59:21.595Z,43.7,56.6,,55,,,
2017-12-10T01:59:31.591Z,43.7,56.7,,55,,,
2017-12-10T01:59:41.591Z,43.9,,,55,,,
2017-12-10T01:59:51.593Z,43.9,56.9,,55,,,
2017-12-10T02:00:01.590Z,43.9,57,,55,,,
2017-12-10T02:00:12.583Z,44,,,55,,,
2017-12-10T02:00:21.594Z,44,57.1,,55,,,
2017-12-10T02:00:31.591Z,44.1,57.2,,55,,,
2017-12-10T02:00:41.594Z,44.1,,,55,,,
2017-12-10T02:00:51.595Z,44.1,57.3,,55,,,
2017-12-10T02:01:01.594Z,44.2,57.4,,55,,,
2017-12-10T02:01:11.590Z,44.2,57.6,,55,,,
2017-12-10T02:01:21.591Z,44.3,,,55,,,
2017-12-10T02:01:31.592Z,44.3,57.7,,55,,,
2017-12-10T02:01:41.591Z,44.4,57.8,,55,,,
2017-12-10T02:01:51.594Z,44.4,,,55,,,
2017-12-10T02:02:01.592Z,44.5,57.9,,55,,,
2017-12-10T02:02:11.591Z,44.5,58,,55,,,
2017-12-10T02:02:21.592Z,44.5,58.1,,55,,,
2017-12-10T02:02:31.593Z,44.7,,,55,,,
2017-12-10T02:02:41.600Z,44.7,58.3,,55,,,
2017-12-10T02:02:51.591Z,44.8,58.4,,55,,,
2017-12-10T02:03:05.706Z,44.8,,,55,,,
2017-12-10T02:03:11.593Z,44.8,58.5,,55,,,
2017-12-10T02:03:26.611Z,44.9,58.6,,55,,,
2017-12-10T02:03:31.596Z,44.9,,,55,,,
2017-12-10T02:03:41.591Z,45,58.7,,55,,,
2017-12-10T02:03:51.594Z,45,,,55,,,
2017-12-10T02:04:01.592Z,45.1,58.8,,55,,,
2017-12-10T02:04:11.596Z,45.1,59,,55,,,
2017-12-10T02:04:21.591Z,45.1,59.1,,55,,,
2017-12-10T02:04:31.591Z,45.2,,,55,,,
2017-12-10T02:04:41.595Z,45.2,59.2,,55,,,
2017-12-10T02:04:51.591Z,45.3,,,55,,,
2017-12-10T02:05:01.591Z,45.3,59.3,,55,,,
2017-12-10T02:05:11.591Z,45.5,59.4,,55,,,
2017-12-10T02:05:21.591Z,45.5,,,55,,,
2017-12-10T02:05:31.591Z,45.5,59.5,,55,,,
2017-12-10T02:05:41.591Z,45.6,59.7,,55,,,
2017-12-10T02:05:56.612Z,45.6,,,55,,,
2017-12-10T02:06:01.592Z,45.7,59.8,,55,,,
2017-12-10T02:06:11.591Z,45.7,59.9,,55,,,
2017-12-10T02:06:21.803Z,45.8,60,,55,,,
2017-12-10T02:06:31.592Z,45.9,,,55,,,
2017-12-10T02:06:41.596Z,45.9,60.1,,55,,,
2017-12-10T02:06:51.591Z,45.9,60.2,,55,,,
2017-12-10T02:07:01.596Z,46,,,55,,,
2017-12-10T02:07:11.592Z,46,60.4,,55,,,
2017-12-10T02:07:21.593Z,46.1,60.5,,55,,,
2017-12-10T02:07:31.593Z,46.1,60.6,,55,,,
2017-12-10T02:07:41.591Z,46.2,,,55,,,
2017-12-10T02:07:51.592Z,46.2,60.7,,55,,,
2017-12-10T02:08:01.591Z,46.2,,,55,,,
2017-12-10T02:08:11.596Z,46.4,60.9,,55,,,
2017-12-10T02:08:21.591Z,46.4,61,,55,,,
2017-12-10T02:08:31.592Z,46.5,61.1,,55,,,
2017-12-10T02:08:46.612Z,46.5,,,55,,,
2017-12-10T02:08:51.591Z,46.5,61.2,,55,,,
2017-12-10T02:09:01.597Z,46.6,61.4,,55,,,
2017-12-10T02:09:11.592Z,46.6,,,55,,,
2017-12-10T02:09:21.592Z,46.7,61.5,,55,,,
2017-12-10T02:09:31.595Z,46.7,61.6,,55,,,
2017-12-10T02:09:41.593Z,46.8,,,55,,,
2017-12-10T02:09:51.592Z,46.8,61.7,,55,,,
2017-12-10T02:10:01.592Z,46.9,,,55,,,
2017-12-10T02:10:12.589Z,46.9,61.9,,55,,,
2017-12-10T02:10:21.592Z,47,62,,55,,,
2017-12-10T02:10:31.596Z,47,62.1,,55,,,
2017-12-10T02:10:41.592Z,47.2,,,55,,,
2017-12-10T02:10:51.592Z,47.2,62.2,,55,,,
2017-12-10T02:11:01.592Z,47.3,61.9,0,55,0,2,
2017-12-10T02:11:11.592Z,47.3,60.7,,55,,,
2017-12-10T02:11:21.598Z,47.3,59.5,,55,,,
2017-12-10T02:11:31.595Z,47.4,58.8,,55,,,
2017-12-10T02:11:41.593Z,47.5,58.6,,55,,,
2017-12-10T02:11:51.592Z,47.5,58.7,,55,,,
2017-12-10T02:12:01.592Z,47.5,59,,55,,,
2017-12-10T02:12:11.592Z,47.6,58.7,,55,,,
2017-12-10T02:12:21.592Z,47.6,58.4,,55,,,
2017-12-10T02:12:31.592Z,47.6,58.1,,55,,,
2017-12-10T02:12:41.592Z,47.6,57.8,,55,,,
2017-12-10T02:12:51.596Z,47.6,57.6,,55,,,
2017-12-10T02:13:01.662Z,47.6,57.4,,55,,,
2017-12-10T02:13:11.592Z,47.6,57.2,,55,,,
2017-12-10T02:13:21.598Z,47.6,56.9,,55,,,
2017-12-10T02:13:31.593Z,,56.8,,,,,
2017-12-10T02:13:41.592Z,47.5,56.6,,55,,,
2017-12-10T02:13:51.592Z,47.5,56.4,,55,,,
2017-12-10T02:14:01.592Z,47.4,,,55,,,
2017-12-10T02:14:11.593Z,47.4,56.5,,55,,,
2017-12-10T02:14:21.599Z,47.4,56.7,,55,,,
2017-12-10T02:14:32.586Z,,56.8,,,,,
2017-12-10T02:14:41.593Z,47.2,56.9,,55,,,
2017-12-10T02:14:51.592Z,47.2,,,55,,,
2017-12-10T02:15:01.598Z,47.2,57,,55,,,
2017-12-10T02:15:11.593Z,47,57.2,,55,,,
2017-12-10T02:15:21.592Z,47,57.3,,55,,,
2017-12-10T02:15:41.594Z,46.9,57.4,,55,,,
2017-12-10T02:15:52.587Z,46.9,57.5,,55,,,
2017-12-10T02:16:01.592Z,46.8,,,55,,,
2017-12-10T02:16:11.592Z,46.8,57.6,,55,,,
2017-12-10T02:16:21.592Z,46.7,,,55,,,
2017-12-10T02:16:31.593Z,46.7,57.7,,55,,,
2017-12-10T02:16:41.593Z,46.7,,,55,,,
2017-12-10T02:16:51.593Z,46.6,57.8,,55,,,
2017-12-10T02:17:01.593Z,46.6,,,55,,,
2017-12-10T02:17:11.592Z,46.5,58,,55,,,
2017-12-10T02:17:21.592Z,46.5,,,55,,,
2017-12-10T02:17:31.593Z,46.4,,,55,,,
2017-12-10T02:17:41.593Z,46.4,58.1,,55,,,
2017-12-10T02:17:51.593Z,46.4,,,55,,,
2017-12-10T02:18:01.594Z,46.2,,,55,,,
2017-12-10T02:18:11.593Z,46.2,,,55,,,
2017-12-10T02:18:21.594Z,46.1,58.2,,55,,,
2017-12-10T02:18:31.593Z,46.1,,,55,,,
2017-12-10T02:18:42.591Z,46,,,55,,,
2017-12-10T02:18:51.593Z,46,,,55,,,
2017-12-10T02:19:01.593Z,45.9,,,55,,,
2017-12-10T02:19:11.593Z,45.9,,,55,,,
2017-12-10T02:19:21.593Z,45.8,,,55,,,
2017-12-10T02:19:31.598Z,45.8,,,55,,,
2017-12-10T02:19:41.593Z,45.7,58.3,,55,,,
2017-12-10T02:19:51.593Z,45.7,,,55,,,
2017-12-10T02:20:01.593Z,45.6,58.3,,55,,,
2017-12-10T02:20:11.594Z,45.6,60,79,55,0,2,
2017-12-10T02:20:21.594Z,45.5,65.1,61,55,,,
2017-12-10T02:20:31.594Z,,66.3,29,,,,
2017-12-10T02:20:41.594Z,45.3,61.6,,55,,,
2017-12-10T02:20:51.596Z,45.3,57.5,,55,,,
2017-12-10T02:21:01.593Z,45.2,55.9,,55,,,
2017-12-10T02:21:11.598Z,,54.9,,,,,
2017-12-10T02:21:21.594Z,45.1,55.2,,55,,,
2017-12-10T02:21:36.614Z,,56.2,,,,,
2017-12-10T02:21:41.594Z,45.1,,,55,,,
2017-12-10T02:21:51.594Z,45.1,56,,55,,,
2017-12-10T02:22:01.594Z,45.1,56,,55,,,
2017-12-10T02:22:11.593Z,45.1,56.2,,55,,,
2017-12-10T02:22:21.593Z,45.1,56.4,,55,,,
2017-12-10T02:22:31.593Z,45.1,56.5,,55,,,
2017-12-10T02:22:41.593Z,45.1,56.6,,55,,,
2017-12-10T02:22:51.595Z,45.1,56.7,,55,,,
2017-12-10T02:23:01.670Z,45.1,56.9,,55,,,
2017-12-10T02:23:11.594Z,45.1,57,,55,,,
2017-12-10T02:23:21.594Z,45.2,57.2,,55,,,
2017-12-10T02:23:31.593Z,45.2,,,55,,,
2017-12-10T02:23:41.594Z,45.2,57.4,,55,,,
2017-12-10T02:23:51.593Z,45.2,57.7,,55,,,
2017-12-10T02:24:01.594Z,45.2,57.8,,55,,,
2017-12-10T02:24:11.594Z,45.3,58,,55,,,
2017-12-10T02:24:27.619Z,,58.1,,,,,
2017-12-10T02:24:31.595Z,45.3,58.3,,55,,,
2017-12-10T02:24:41.594Z,45.5,58.4,,55,,,
2017-12-10T02:24:51.594Z,45.5,58.6,,55,,,
2017-12-10T02:25:01.594Z,45.5,58.7,,55,,,
2017-12-10T02:25:11.594Z,45.6,58.8,,55,,,
2017-12-10T02:25:21.597Z,,59,,,,,
2017-12-10T02:25:31.595Z,45.6,59.2,,55,,,
2017-12-10T02:25:41.603Z,45.7,59.3,,55,,,
2017-12-10T02:25:51.594Z,,59.4,,,,,
2017-12-10T02:26:01.594Z,45.8,59.5,,55,,,
2017-12-10T02:26:11.598Z,45.8,59.7,,55,,,
2017-12-10T02:26:21.594Z,45.9,59.8,,55,,,
2017-12-10T02:26:31.594Z,45.9,59.9,,55,,,
2017-12-10T02:26:41.598Z,,60.1,,,,,
2017-12-10T02:26:51.594Z,46,60.2,,55,,,
2017-12-10T02:27:01.595Z,46.1,60.4,,55,,,
2017-12-10T02:27:16.614Z,,60.5,,,,,
2017-12-10T02:27:21.594Z,46.2,60.6,,55,,,
2017-12-10T02:27:31.594Z,46.2,,,55,,,
2017-12-10T02:27:41.594Z,46.4,60.9,29,55,0,2,75
2017-12-10T02:27:51.594Z,46.5,61,,55,,,
2017-12-10T02:28:01.599Z,46.5,61.1,,55,,,
2017-12-10T02:28:11.601Z,46.6,61.2,,55,,,
2017-12-10T02:28:21.595Z,46.6,61.4,,55,,,
2017-12-10T02:28:31.595Z,46.7,61.5,,55,,,
2017-12-10T02:28:42.591Z,46.7,61.6,,55,,,
2017-12-10T02:28:51.595Z,46.8,61.7,,55,,,
2017-12-10T02:29:01.595Z,46.8,61.9,,55,,,
2017-12-10T02:29:11.599Z,46.9,62,,55,,,
2017-12-10T02:29:21.594Z,,62.1,,,,,
2017-12-10T02:29:31.596Z,47,,,55,,,
2017-12-10T02:29:41.595Z,47.2,62.2,,55,,,
2017-12-10T02:29:51.594Z,47.2,62.4,,55,,,
2017-12-10T02:30:01.594Z,47.3,62.5,,55,,,
2017-12-10T02:30:11.595Z,47.4,62.6,,55,,,
2017-12-10T02:30:21.600Z,47.4,62.7,,55,,,
2017-12-10T02:30:31.595Z,47.5,62.9,,55,,,
2017-12-10T02:30:41.595Z,,63,,,,,
2017-12-10T02:30:51.594Z,47.6,63.1,,55,,,
2017-12-10T02:31:01.595Z,47.7,63.2,,55,,,
2017-12-10T02:31:21.595Z,47.8,63.4,,55,,,
2017-12-10T02:31:32.594Z,47.8,,,55,,,
2017-12-10T02:31:41.595Z,48,63.6,,55,,,
2017-12-10T02:31:51.595Z,,63.8,0,,0,2,
2017-12-10T02:32:01.594Z,48.1,62.7,,55,,,
2017-12-10T02:32:11.595Z,48.1,61.3,,55,,,
2017-12-10T02:32:21.595Z,48.3,60.4,,55,,,
2017-12-10T02:32:31.595Z,48.3,60.2,,55,,,
2017-12-10T02:32:41.595Z,48.4,,,55,,,
2017-12-10T02:32:51.595Z,,60.4,,,,,
2017-12-10T02:33:01.596Z,48.5,60.3,,55,,,
2017-12-10T02:33:11.595Z,48.5,60,,55,,,
2017-12-10T02:33:21.595Z,,59.7,,,,,
2017-12-10T02:33:31.595Z,48.6,59.4,,55,,,
2017-12-10T02:33:42.641Z,48.6,59.1,,55,,,
2017-12-10T02:33:51.595Z,,59,,,,,
2017-12-10T02:34:01.596Z,48.6,58.7,,55,,,
2017-12-10T02:34:11.595Z,48.6,58.5,,55,,,
2017-12-10T02:34:22.594Z,48.5,58.3,,55,,,
2017-12-10T02:34:31.598Z,,58.1,,,,,
