Time,PrimTSet,ChActive,HwTOutlet,HwTSet,HwActive,ActPow,PrimT
2017-12-08T11:34:11.314Z,,,44.2,55,,,51.8
2017-12-08T11:34:21.296Z,,,44.2,55,,,51.9
2017-12-08T11:34:31.291Z,,,44.1,55,,,52
2017-12-08T11:34:41.324Z,,,44.1,55,,,52.1
2017-12-08T11:34:51.289Z,,,44,55,,,52.2
2017-12-08T11:35:01.290Z,,,44,55,,,52.3
2017-12-08T11:35:11.290Z,,,44,55,,,52.4
2017-12-08T11:35:31.335Z,,,43.9,55,,,52.6
2017-12-08T11:35:31.390Z,,,43.9,55,,,
2017-12-08T11:35:41.290Z,,,43.7,55,,,52.7
2017-12-08T11:35:56.400Z,,,43.7,55,,,52.8
2017-12-08T11:36:01.290Z,,,43.6,55,,,
2017-12-08T11:36:11.297Z,,,43.6,55,,,52.9
2017-12-08T11:36:21.303Z,,,43.5,55,,,
2017-12-08T11:36:31.307Z,,,43.5,55,,,53
2017-12-08T11:36:41.316Z,,,43.4,55,,,
2017-12-08T11:36:51.290Z,,,43.4,55,,,53.1
2017-12-08T11:37:01.290Z,,,43.4,55,,,
2017-12-08T11:37:11.290Z,,,43.3,55,,,
2017-12-08T11:37:21.290Z,,,43.3,55,,,53.2
2017-12-08T11:37:31.313Z,,,43.2,55,,,
2017-12-08T11:37:41.297Z,,,43.2,55,,,53.3
2017-12-08T11:37:51.308Z,,,43.1,55,,,
2017-12-08T11:38:01.307Z,,,43.1,55,,,
2017-12-08T11:38:12.293Z,,,43,55,,,
2017-12-08T11:38:21.300Z,,,42.8,55,,,53.4
2017-12-08T11:38:31.316Z,,,42.8,55,,,
2017-12-08T11:38:41.337Z,,,42.8,55,,,
2017-12-08T11:38:51.356Z,,,42.7,55,,,
2017-12-08T11:39:01.316Z,,,42.7,55,,,
2017-12-08T11:39:11.318Z,,,42.6,55,,,53.6
2017-12-08T11:39:21.308Z,,,42.6,55,,,
2017-12-08T11:39:31.309Z,,,42.5,55,,,
2017-12-08T11:39:41.292Z,,,42.5,55,,,
2017-12-08T11:39:51.298Z,,,42.4,55,,,
2017-12-08T11:40:01.354Z,,,42.4,55,,,
2017-12-08T11:40:11.317Z,,,42.3,55,,,
2017-12-08T11:40:21.310Z,,,42.3,55,,,
2017-12-08T11:40:31.295Z,,,42.2,55,,,
2017-12-08T11:40:41.290Z,,,42.2,55,,,
2017-12-08T11:40:51.294Z,,,42,55,,,
2017-12-08T11:41:06.316Z,,,42,55,,,
2017-12-08T11:41:11.298Z,,,41.9,55,,,
2017-12-08T11:41:21.296Z,,,41.9,55,,,
2017-12-08T11:41:31.290Z,,,41.8,55,,,
2017-12-08T11:41:41.312Z,,,41.8,55,,,
2017-12-08T11:41:51.295Z,,,41.7,55,,,
2017-12-08T11:42:01.321Z,,,41.7,55,,,
2017-12-08T11:42:11.323Z,59,0,43.9,55,0,0,54.2
2017-12-08T11:42:21.307Z,,,43.1,55,,,52.8
2017-12-08T11:42:32.135Z,,,42.4,55,,,52.2
2017-12-08T11:42:41.292Z,,,42,55,,,
2017-12-08T11:42:51.331Z,,,41.9,55,,,
2017-12-08T11:43:01.304Z,,,41.8,55,,,52.3
2017-12-08T11:43:11.293Z,75,1,41.9,55,0,,
2017-12-08T11:43:21.310Z,,1,42.2,55,0,79,53.4
2017-12-08T11:43:31.304Z,,,42.5,55,,64,60.5
2017-12-08T11:43:41.302Z,,,42.7,55,,29,61.9
2017-12-08T11:43:56.571Z,,,43,55,,,56.3
2017-12-08T11:44:01.297Z,,,43.1,55,,,52.1
2017-12-08T11:44:11.294Z,,,43.2,55,,,50.2
2017-12-08T11:44:21.372Z,,,43.3,55,,,49.2
2017-12-08T11:44:31.291Z,,,43.4,55,,,49.6
2017-12-08T11:44:41.306Z,0,0,35.8,55,2,124,58.1
2017-12-08T11:44:51.294Z,,,51.8,55,,122,59.8
2017-12-08T11:45:01.313Z,,,53.4,55,,117,60.4
2017-12-08T11:45:11.397Z,,,54.8,55,,105,61.5
2017-12-08T11:45:21.480Z,59,0,55.2,55,0,83,61.7
2017-12-08T11:45:31.337Z,,0,53.3,55,0,0,61.5
2017-12-08T11:45:41.453Z,,,52,55,,,64
2017-12-08T11:45:51.471Z,,,51.1,55,,,66.3
2017-12-08T11:46:01.778Z,,,51.2,55,,,68
2017-12-08T11:46:11.333Z,,,52.9,55,,,69.1
2017-12-08T11:46:21.378Z,75,1,54.3,55,0,,70.3
2017-12-08T11:46:31.308Z,,1,55.6,55,0,79,71.2
2017-12-08T11:46:41.323Z,,,56.5,55,,79,76.1
2017-12-08T11:46:51.294Z,,,57.2,55,,37,71.7
2017-12-08T11:47:01.292Z,,,57.6,55,,29,63.3
2017-12-08T11:47:11.292Z,,,58,55,,,57.3
2017-12-08T11:47:21.347Z,,,58.2,55,,,53.9
2017-12-08T11:47:31.303Z,,,58.4,55,,,52.5
2017-12-08T11:47:41.299Z,,,58.6,55,,,52.6
2017-12-08T11:47:51.291Z,,,58.7,55,,,53.6
2017-12-08T11:48:01.301Z,,,58.9,55,,,
2017-12-08T11:48:12.291Z,,,59,55,,,53.2
2017-12-08T11:48:21.328Z,,,59.1,55,,,53
2017-12-08T11:48:31.316Z,,,59.2,55,,,53.2
2017-12-08T11:48:41.292Z,,,59.2,55,,,53.9
2017-12-08T11:48:51.291Z,,,59.2,55,,,54.2
2017-12-08T11:49:01.292Z,,,59.3,55,,,54.4
2017-12-08T11:49:11.343Z,,,59.3,55,,,54.7
2017-12-08T11:49:21.334Z,,,59.3,55,,,54.9
2017-12-08T11:49:31.293Z,,,59.3,55,,,55.1
2017-12-08T11:49:41.293Z,,,59.3,55,,,55.3
2017-12-08T11:49:51.298Z,,,59.3,55,,,55.6
2017-12-08T11:50:01.291Z,,,59.3,55,,,55.8
2017-12-08T11:50:11.309Z,,,59.3,55,,,56
2017-12-08T11:50:21.314Z,,,59.3,55,,,56.3
2017-12-08T11:50:31.292Z,,,59.3,55,,,56.4
2017-12-08T11:50:41.296Z,,,59.3,55,,,56.6
2017-12-08T11:50:51.308Z,,,59.2,55,,,56.7
2017-12-08T11:51:02.289Z,,,59.2,55,,,57
2017-12-08T11:51:11.305Z,,,59.1,55,,,57.1
2017-12-08T11:51:21.327Z,,1,59.1,55,0,0,57.5
2017-12-08T11:51:31.295Z,,,59,55,,,56.6
2017-12-08T11:51:41.321Z,,,59,55,,,55.4
2017-12-08T11:51:51.292Z,,,58.9,55,,,54.1
2017-12-08T11:52:01.299Z,,,58.7,55,,,53.7
2017-12-08T11:52:11.311Z,,,58.7,55,,,53.5
2017-12-08T11:52:21.304Z,,,58.6,55,,,53.7
2017-12-08T11:52:31.304Z,,,58.5,55,,,54.1
2017-12-08T11:52:41.330Z,,,58.4,55,,,53.8
2017-12-08T11:52:51.322Z,,,58.4,55,,,53.4
2017-12-08T11:53:01.304Z,,,58.3,55,,,53.2
2017-12-08T11:53:11.298Z,,,58.2,55,,,53
2017-12-08T11:53:21.295Z,,,58.1,55,,,52.9
2017-12-08T11:53:31.293Z,,,58,55,,,52.7
2017-12-08T11:53:41.297Z,,,57.8,55,,,52.4
2017-12-08T11:53:52.288Z,,,57.7,55,,,52.2
2017-12-08T11:54:01.301Z,,,57.6,55,,,52.1
2017-12-08T11:54:11.347Z,,,57.5,55,,,51.9
2017-12-08T11:54:21.486Z,,,57.5,55,,,51.7
2017-12-08T11:54:31.298Z,,,57.3,55,,,
2017-12-08T11:54:41.313Z,,,57.3,55,,,51.8
2017-12-08T11:54:51.295Z,,,57.2,55,,,52
2017-12-08T11:55:01.297Z,,1,56.9,55,0,79,53
2017-12-08T11:55:11.335Z,,,56.8,55,,69,60.5
2017-12-08T11:55:21.353Z,,,56.7,55,,35,64.2
2017-12-08T11:55:31.300Z,,,56.5,55,,29,61.4
2017-12-08T11:55:41.294Z,,,56.4,55,,,58.8
2017-12-08T11:55:51.303Z,,,56.2,55,,,56.7
2017-12-08T11:56:01.301Z,,,56.1,55,,,55.7
2017-12-08T11:56:11.359Z,,,56,55,,,55.2
2017-12-08T11:56:21.379Z,,,55.9,55,,,56
2017-12-08T11:56:31.307Z,,,55.7,55,,,56.4
2017-12-08T11:56:42.307Z,,,55.6,55,,,56.6
2017-12-08T11:56:51.391Z,,,55.5,55,,,
2017-12-08T11:57:01.304Z,,,55.3,55,,,56.7
2017-12-08T11:57:11.317Z,,,55.2,55,,,57
2017-12-08T11:57:21.310Z,,1,55.1,55,0,0,57.5
2017-12-08T11:57:31.293Z,,,55,55,,,56.6
2017-12-08T11:57:41.302Z,,,54.9,55,,,55.5
2017-12-08T11:57:51.292Z,,,54.8,55,,,54.1
2017-12-08T11:58:01.293Z,,,54.7,55,,,53.7
2017-12-08T11:58:11.310Z,,,54.6,55,,,53.6
2017-12-08T11:58:21.346Z,,,54.4,55,,,53.8
2017-12-08T11:58:31.455Z,,,54.3,55,,,54.1
2017-12-08T11:58:41.294Z,,,54.1,55,,,53.8
2017-12-08T11:58:51.365Z,,,54.1,55,,,53.4
2017-12-08T11:59:01.296Z,,,53.9,55,,,53.1
2017-12-08T11:59:11.412Z,,,53.9,55,,,53
2017-12-08T11:59:21.310Z,,,53.8,55,,,52.9
2017-12-08T11:59:31.438Z,,,53.7,55,,,52.7
2017-12-08T11:59:41.339Z,,,53.6,55,,,52.6
2017-12-08T11:59:51.295Z,,,53.4,55,,,52.4
2017-12-08T12:00:01.310Z,,,53.3,55,,,52.2
2017-12-08T12:00:11.385Z,,,53.2,55,,,52
2017-12-08T12:00:21.346Z,,,53.1,55,,,51.8
2017-12-08T12:00:31.297Z,,,53,55,,,
2017-12-08T12:00:41.330Z,,,52.9,55,,,51.9
2017-12-08T12:00:51.297Z,,,52.8,55,,,52.1
2017-12-08T12:01:02.424Z,,,52.7,55,,,52.2
2017-12-08T12:01:11.293Z,,1,52.6,55,0,79,54.5
2017-12-08T12:01:21.331Z,,,52.4,55,,59,62.4
2017-12-08T12:01:31.294Z,,,52.3,55,,29,64.4
2017-12-08T12:01:41.355Z,,,52.2,55,,,61.4
2017-12-08T12:01:51.354Z,,,52.1,55,,,58.4
2017-12-08T12:02:01.315Z,,,52,55,,,56.6
2017-12-08T12:02:11.374Z,,,51.9,55,,,55.6
2017-12-08T12:02:21.315Z,,,51.8,55,,,55.5
2017-12-08T12:02:31.297Z,,,51.7,55,,,56.2
2017-12-08T12:02:41.327Z,,,51.6,55,,,56.5
2017-12-08T12:02:51.384Z,,,51.4,55,,,56.7
2017-12-08T12:03:01.307Z,,,51.3,55,,,
2017-12-08T12:03:11.294Z,,,51.2,55,,,57
2017-12-08T12:03:21.312Z,,,51.1,55,,,57.2
2017-12-08T12:03:31.299Z,,,51,55,,,57.4
2017-12-08T12:03:41.293Z,,,50.9,55,,,57.6
2017-12-08T12:03:51.297Z,,,50.8,55,,,57.7
2017-12-08T12:04:01.299Z,,,50.7,55,,,57.9
2017-12-08T12:04:12.351Z,,,50.7,55,,,58
2017-12-08T12:04:21.306Z,,,50.6,55,,,58.3
2017-12-08T12:04:31.294Z,,,50.4,55,,,58.5
2017-12-08T12:04:41.300Z,,,50.3,55,,,58.6
2017-12-08T12:04:51.296Z,,,50.3,55,,,58.8
2017-12-08T12:05:01.300Z,,,50.2,55,,,59
2017-12-08T12:05:11.297Z,,,50.1,55,,,59.2
2017-12-08T12:05:21.294Z,,,50.1,55,,,59.4
2017-12-08T12:05:31.299Z,,,50,55,,,59.5
2017-12-08T12:05:41.308Z,,,50,55,,,59.8
2017-12-08T12:05:51.317Z,,,50,55,,,60
2017-12-08T12:06:01.294Z,,,50,55,,,60.2
2017-12-08T12:06:11.299Z,,,49.9,55,,,60.4
2017-12-08T12:06:21.323Z,,,49.9,55,,,60.6
2017-12-08T12:06:31.306Z,,,49.9,55,,,60.9
2017-12-08T12:06:42.288Z,,,49.9,55,,,61
2017-12-08T12:06:51.361Z,,,49.9,55,,,61.2
2017-12-08T12:07:01.297Z,,,49.9,55,,,61.5
2017-12-08T12:07:11.306Z,,,49.9,55,,,61.6
2017-12-08T12:07:21.299Z,,,49.9,55,,,61.9
2017-12-08T12:07:31.294Z,,,50,55,,,62.1
2017-12-08T12:07:41.309Z,,,50,55,,,62.2
2017-12-08T12:07:51.307Z,,,50,55,,,62.5
2017-12-08T12:08:01.296Z,,,50.1,55,,,62.6
2017-12-08T12:08:11.301Z,,,50.1,55,,,62.9
2017-12-08T12:08:21.313Z,,,50.2,55,,,63.1
2017-12-08T12:08:31.355Z,,,50.2,55,,,63.2
2017-12-08T12:08:41.294Z,,,50.3,55,,,63.5
2017-12-08T12:08:51.299Z,,,50.3,55,,,63.6
2017-12-08T12:09:01.309Z,,,50.4,55,,,63.9
2017-12-08T12:09:11.296Z,,,50.4,55,,,64
2017-12-08T12:09:21.324Z,,,50.6,55,,,64.2
2017-12-08T12:09:32.318Z,,,50.7,55,,,64.4
2017-12-08T12:09:41.300Z,,,50.7,55,,,64.6
2017-12-08T12:09:51.310Z,,,50.8,55,,,64.7
2017-12-08T12:10:01.361Z,,,50.9,55,,,65
2017-12-08T12:10:11.309Z,,,50.9,55,,,65.1
2017-12-08T12:10:21.354Z,,,51,55,,,65.3
2017-12-08T12:10:31.295Z,,,51.1,55,,,65.4
2017-12-08T12:10:41.295Z,,,51.2,55,,,65.5
2017-12-08T12:10:51.301Z,,,51.2,55,,,65.6
2017-12-08T12:11:01.295Z,,,51.3,55,,,65.8
2017-12-08T12:11:11.319Z,,,51.4,55,,,66
2017-12-08T12:11:21.315Z,,,51.4,55,,,66.2
2017-12-08T12:11:31.295Z,,,51.6,55,,,66.4
2017-12-08T12:11:41.310Z,,,51.7,55,,,66.5
2017-12-08T12:11:51.296Z,,,51.8,55,,,66.7
2017-12-08T12:12:01.306Z,,,51.8,55,,,66.8
2017-12-08T12:12:11.302Z,,,51.9,55,,,67.1
2017-12-08T12:12:26.335Z,,,52,55,,,67.2
2017-12-08T12:12:31.317Z,,,52,55,,,67.4
2017-12-08T12:12:41.393Z,,,52.1,55,,,
2017-12-08T12:12:51.356Z,,1,52.2,55,0,0,67.9
2017-12-08T12:13:01.414Z,,,52.3,55,,,67.2
2017-12-08T12:13:11.326Z,,,52.3,55,,,65.8
2017-12-08T12:13:21.414Z,,,52.4,55,,,64.8
2017-12-08T12:13:31.383Z,,,52.6,55,,,64.3
2017-12-08T12:13:41.411Z,,,52.6,55,,,64.1
2017-12-08T12:13:51.330Z,,,52.7,55,,,64.3
2017-12-08T12:14:01.309Z,,,52.7,55,,,64.5
2017-12-08T12:14:11.310Z,,,52.8,55,,,64.2
2017-12-08T12:14:21.296Z,,,52.8,55,,,63.8
2017-12-08T12:14:31.329Z,,,52.9,55,,,63.6
2017-12-08T12:14:41.311Z,,,52.9,55,,,63.4
2017-12-08T12:14:51.295Z,,,52.9,55,,,63.3
2017-12-08T12:15:01.306Z,,,52.9,55,,,62.9
2017-12-08T12:15:16.321Z,,,52.9,55,,,62.8
2017-12-08T12:15:21.295Z,,,52.8,55,,,62.6
2017-12-08T12:15:31.295Z,,,52.8,55,,,62.3
2017-12-08T12:15:41.304Z,,,52.8,55,,,62.1
2017-12-08T12:15:51.301Z,,,52.7,55,,,61.9
2017-12-08T12:16:01.300Z,,,52.7,55,,,
2017-12-08T12:16:11.301Z,,,52.6,55,,,62
2017-12-08T12:16:21.307Z,,,52.6,55,,,62.1
2017-12-08T12:16:31.315Z,,,52.4,55,,,62.2
2017-12-08T12:16:41.298Z,,,52.4,55,,,
2017-12-08T12:16:51.297Z,,,52.3,55,,,62.3
2017-12-08T12:17:01.299Z,,,52.3,55,,,62.4
2017-12-08T12:17:11.295Z,,,52.2,55,,,
2017-12-08T12:17:21.306Z,,,52.2,55,,,62.6
2017-12-08T12:17:31.308Z,,,52.2,55,,,
2017-12-08T12:17:41.297Z,,,52.1,55,,,62.7
2017-12-08T12:17:51.295Z,,,52.1,55,,,
2017-12-08T12:18:06.739Z,,,52.1,55,,,62.8
2017-12-08T12:18:11.361Z,,,52,55,,,
2017-12-08T12:18:21.410Z,,,52,55,,,62.9
2017-12-08T12:18:31.324Z,,,51.9,55,,,
2017-12-08T12:18:41.296Z,,,51.9,55,,,
2017-12-08T12:18:51.297Z,,,51.8,55,,,63
2017-12-08T12:19:01.296Z,,,51.8,55,,,
2017-12-08T12:19:11.311Z,,,51.7,55,,,
2017-12-08T12:19:21.312Z,,,51.7,55,,,
2017-12-08T12:19:31.309Z,,,51.6,55,,,63.1
2017-12-08T12:19:41.310Z,,,51.6,55,,,
2017-12-08T12:19:51.325Z,,,51.4,55,,,
2017-12-08T12:20:01.338Z,,,51.4,55,,,
2017-12-08T12:20:11.298Z,,,51.3,55,,,
2017-12-08T12:20:21.316Z,,,51.3,55,,,63.3
2017-12-08T12:20:31.366Z,,,51.2,55,,,
2017-12-08T12:20:41.377Z,,,51.2,55,,,
2017-12-08T12:20:51.442Z,,,51.1,55,,,
2017-12-08T12:21:01.337Z,,,51,55,,,
2017-12-08T12:21:11.302Z,,,51,55,,,
2017-12-08T12:21:21.302Z,,,50.9,55,,,
2017-12-08T12:21:31.306Z,,,50.9,55,,,
2017-12-08T12:21:41.297Z,,,50.8,55,,,
2017-12-08T12:21:51.297Z,,,50.8,55,,,
2017-12-08T12:22:01.298Z,,,50.7,55,,,
2017-12-08T12:22:11.296Z,,,50.7,55,,,
2017-12-08T12:22:22.293Z,,,50.6,55,,,
2017-12-08T12:22:31.299Z,,,50.4,55,,,
2017-12-08T12:22:41.297Z,,,50.4,55,,,
2017-12-08T12:22:51.297Z,,,50.3,55,,,
2017-12-08T12:23:01.355Z,,,50.3,55,,,
2017-12-08T12:23:11.303Z,,,50.2,55,,,63.1
2017-12-08T12:23:21.306Z,,,50.1,55,,,
2017-12-08T12:23:31.304Z,,,50.1,55,,,
2017-12-08T12:23:41.296Z,,,50,55,,,
2017-12-08T12:23:51.298Z,,,49.9,55,,,
2017-12-08T12:24:01.297Z,,,49.9,55,,,
2017-12-08T12:24:11.297Z,,,49.8,55,,,
2017-12-08T12:24:21.381Z,75,1,49.8,55,0,0,63.1
2017-12-08T12:24:31.322Z,,,49.7,55,,,
2017-12-08T12:24:41.300Z,,,49.5,55,,,
2017-12-08T12:24:51.299Z,,,49.5,55,,,63
2017-12-08T12:25:01.296Z,,,49.4,55,,,
2017-12-08T12:25:11.303Z,,,49.4,55,,,
2017-12-08T12:25:21.308Z,,,49.3,55,,,
2017-12-08T12:25:31.302Z,,,49.2,55,,,
2017-12-08T12:25:41.326Z,,,49.2,55,,,
2017-12-08T12:25:51.324Z,,,49.1,55,,,62.9
2017-12-08T12:26:01.354Z,,,49,55,,,62.9
2017-12-08T12:26:11.297Z,,,49,55,,,
2017-12-08T12:26:21.392Z,,,48.9,55,,,
2017-12-08T12:26:31.312Z,,,48.9,55,,,
2017-12-08T12:26:41.345Z,,,48.7,55,,,
2017-12-08T12:26:51.297Z,,,48.6,55,,,62.8
2017-12-08T12:27:01.297Z,,,48.6,55,,,
2017-12-08T12:27:11.313Z,,,48.5,55,,,
2017-12-08T12:27:21.301Z,,,48.5,55,,,
2017-12-08T12:27:31.303Z,,,48.4,55,,,
2017-12-08T12:27:41.313Z,,,48.3,55,,,62.7
2017-12-08T12:27:51.313Z,,,48.3,55,,,
2017-12-08T12:28:02.304Z,,,48.2,55,,,
2017-12-08T12:28:11.309Z,,,48.1,55,,,
2017-12-08T12:28:21.297Z,,,48.1,55,,,
2017-12-08T12:28:31.299Z,,,48,55,,,62.6
2017-12-08T12:28:41.324Z,,,48,55,,,
2017-12-08T12:28:51.324Z,,,47.8,55,,,
2017-12-08T12:29:01.311Z,,,47.7,55,,,
2017-12-08T12:29:11.302Z,,,47.7,55,,,
2017-12-08T12:29:21.315Z,,,47.6,55,,,
2017-12-08T12:29:31.302Z,,,47.6,55,,,62.4
2017-12-08T12:29:41.353Z,,,47.5,55,,,
2017-12-08T12:29:51.302Z,,,47.5,55,,,
2017-12-08T12:30:01.297Z,,,47.4,55,,,
2017-12-08T12:30:11.314Z,59,0,53.8,55,0,0,61.9
