Time,PrimT,HwTSet,ActPow,HwTOutlet,PrimTSet,ChActive,HwActive
2017-12-03T01:17:26.282Z,54.4,55,,39.1,,,
2017-12-03T01:17:36.280Z,54.5,55,,39.1,,,
2017-12-03T01:17:46.364Z,54.8,55,,39.4,,,
2017-12-03T01:17:56.280Z,55,55,,39.4,,,
2017-12-03T01:18:06.281Z,55.2,55,,39.5,,,
2017-12-03T01:18:16.287Z,55.5,55,0,39.6,,1,0
2017-12-03T01:18:26.281Z,53.9,55,,39.8,,,
2017-12-03T01:18:36.280Z,52.9,55,,39.9,,,
2017-12-03T01:18:46.360Z,51.9,55,,40,,,
2017-12-03T01:18:56.280Z,51.7,55,,40.1,,,
2017-12-03T01:19:06.305Z,51.6,55,,40.2,,,
2017-12-03T01:19:21.341Z,52,55,,40.3,,,
2017-12-03T01:19:26.280Z,52.2,55,,40.5,,,
2017-12-03T01:19:36.282Z,51.9,55,,40.6,,,
2017-12-03T01:19:46.372Z,51.7,55,,40.7,,,
2017-12-03T01:19:56.287Z,51.4,55,,40.8,,,
2017-12-03T01:20:06.280Z,51.2,55,,40.8,,,
2017-12-03T01:20:16.280Z,51.1,55,,40.9,,,
2017-12-03T01:20:26.280Z,50.9,55,,40.9,,,
2017-12-03T01:20:36.284Z,50.8,55,,40.9,,,
2017-12-03T01:20:46.370Z,50.6,55,,41,,,
2017-12-03T01:20:56.281Z,50.3,55,,41,,,
2017-12-03T01:21:06.282Z,50.2,55,,41,,,
2017-12-03T01:21:16.280Z,50,55,,41,,,
2017-12-03T01:21:26.280Z,50.1,55,,41,,,
2017-12-03T01:21:36.283Z,50.2,55,,41,,,
2017-12-03T01:21:46.361Z,50.4,55,,41,,,
2017-12-03T01:21:56.281Z,50.6,55,,41,,,
2017-12-03T01:22:07.369Z,50.7,55,,41,,,
2017-12-03T01:22:16.287Z,50.8,55,,40.9,,,
2017-12-03T01:22:26.281Z,50.9,55,,40.9,,,
2017-12-03T01:22:36.280Z,51,55,,40.9,,,
2017-12-03T01:22:46.365Z,,55,,40.9,,,
2017-12-03T01:22:56.280Z,51.1,55,,40.9,,,
2017-12-03T01:23:06.280Z,,55,,40.9,,,
2017-12-03T01:23:16.280Z,51.2,55,,40.9,,,
2017-12-03T01:23:26.285Z,51.3,55,,40.9,,,
2017-12-03T01:23:36.695Z,,55,,40.9,,,
2017-12-03T01:23:46.361Z,51.4,55,,40.9,,,
2017-12-03T01:23:56.281Z,,55,,40.8,,,
2017-12-03T01:24:06.281Z,51.6,55,,40.8,,,
2017-12-03T01:24:16.280Z,,55,,40.8,,,
2017-12-03T01:24:26.403Z,51.7,55,,40.8,,,
2017-12-03T01:24:36.281Z,,55,,40.8,,,
2017-12-03T01:24:46.374Z,,55,,40.7,,,
2017-12-03T01:24:56.281Z,51.8,55,,40.7,,,
2017-12-03T01:25:06.285Z,,55,,40.7,,,
2017-12-03T01:25:16.281Z,,55,,40.7,,,
2017-12-03T01:25:26.281Z,51.9,55,,40.7,,,
2017-12-03T01:25:36.284Z,,55,,40.6,,,
2017-12-03T01:25:46.366Z,,55,,40.6,,,
2017-12-03T01:25:56.285Z,52,55,,40.6,,,
2017-12-03T01:26:06.281Z,,55,,40.5,,,
2017-12-03T01:26:16.286Z,,55,,40.5,,,
2017-12-03T01:26:26.287Z,,55,,40.5,,,
2017-12-03T01:26:36.281Z,,55,,40.5,,,
2017-12-03T01:26:46.363Z,,55,,40.3,,,
2017-12-03T01:26:56.281Z,,55,,40.3,,,
2017-12-03T01:27:06.286Z,52.1,55,,40.3,,,
2017-12-03T01:27:16.281Z,,55,,40.3,,,
2017-12-03T01:27:26.286Z,,55,,40.2,,,
2017-12-03T01:27:36.283Z,,55,,40.2,,,
2017-12-03T01:27:46.364Z,,55,,40.1,,,
2017-12-03T01:27:56.281Z,,55,,40.1,,,
2017-12-03T01:28:06.281Z,,55,,40.1,,,
2017-12-03T01:28:16.281Z,,55,,40.1,,,
2017-12-03T01:28:26.282Z,,55,,40,,,
2017-12-03T01:28:36.281Z,,55,,40,,,
2017-12-03T01:28:46.361Z,,55,,40,,,
2017-12-03T01:28:56.281Z,54.1,55,79,39.9,,1,0
2017-12-03T01:29:06.283Z,59.1,55,67,39.9,,,
2017-12-03T01:29:17.278Z,60.6,55,29,39.9,,,
2017-12-03T01:29:26.281Z,55.8,55,,39.8,,,
2017-12-03T01:29:36.282Z,51.9,55,,39.8,,,
2017-12-03T01:29:46.361Z,49.8,55,,39.8,,,
2017-12-03T01:29:56.281Z,49.5,55,,39.6,,,
2017-12-03T01:30:06.282Z,49,55,,39.6,,,
2017-12-03T01:30:16.283Z,50.2,55,,39.6,,,
2017-12-03T01:30:26.281Z,51.2,55,,39.6,,,
2017-12-03T01:30:36.285Z,51.5,55,,39.6,,,
2017-12-03T01:30:46.361Z,51.6,55,,39.6,,,
2017-12-03T01:30:56.285Z,51.8,55,0,39.6,,1,0
2017-12-03T01:31:06.285Z,49.8,55,,39.6,,,
2017-12-03T01:31:16.282Z,48.9,55,,39.6,,,
2017-12-03T01:31:26.282Z,48.3,55,,39.6,,,
2017-12-03T01:31:36.281Z,47.9,55,,39.8,,,
2017-12-03T01:31:46.361Z,48.1,55,,39.8,,,
2017-12-03T01:31:56.281Z,48.2,,,,,,
2017-12-03T01:32:07.274Z,48.4,55,,39.9,,,
2017-12-03T01:32:16.283Z,48.2,55,,39.9,,,
2017-12-03T01:32:26.284Z,47.8,55,,40,,,
2017-12-03T01:32:36.282Z,47.7,55,,40,,,
2017-12-03T01:32:46.366Z,47.5,55,,40,,,
2017-12-03T01:32:56.282Z,47.4,55,,40,,,
2017-12-03T01:33:06.283Z,47.3,55,,40.1,,,
2017-12-03T01:33:16.282Z,47.2,55,,40.1,,,
2017-12-03T01:33:26.282Z,46.9,55,,40.1,,,
2017-12-03T01:33:36.282Z,46.8,55,,40.1,,,
2017-12-03T01:33:46.362Z,46.7,55,,40.1,,,
2017-12-03T01:33:56.282Z,46.6,55,,40,,,
2017-12-03T01:34:06.282Z,49.1,55,79,40,,1,0
2017-12-03T01:34:16.283Z,56.3,55,62,40,,,
2017-12-03T01:34:26.284Z,59.5,55,37,40,,,
2017-12-03T01:34:36.282Z,56.7,55,29,40,,,
2017-12-03T01:34:46.362Z,54.6,55,,40,,,
2017-12-03T01:35:01.302Z,52.9,55,,39.9,,,
2017-12-03T01:35:06.283Z,51.5,55,,39.9,,,
2017-12-03T01:35:16.282Z,51,55,,39.9,,,
2017-12-03T01:35:26.282Z,51.5,55,,39.9,,,
2017-12-03T01:35:36.282Z,52.3,55,,39.9,,,
2017-12-03T01:35:46.362Z,52.9,55,0,39.9,,,
2017-12-03T01:35:56.284Z,52.9,55,,39.9,,1,0
2017-12-03T01:36:06.283Z,50.7,55,,39.9,,,
2017-12-03T01:36:16.282Z,49.4,55,,40,,,
2017-12-03T01:36:26.282Z,48.9,55,,40,,,
2017-12-03T01:36:36.284Z,49,55,,40.1,,,
2017-12-03T01:36:46.362Z,49.1,55,,40.1,,,
2017-12-03T01:36:56.282Z,49.6,55,,40.2,,,
2017-12-03T01:37:06.284Z,49.5,55,,40.2,,,
2017-12-03T01:37:16.283Z,49.3,55,,40.3,,,
2017-12-03T01:37:26.287Z,48.9,55,,40.5,,,
2017-12-03T01:37:36.283Z,48.7,55,,40.5,,,
2017-12-03T01:37:51.405Z,48.6,55,,40.5,,,
2017-12-03T01:37:56.286Z,48.4,55,,40.5,,,
2017-12-03T01:38:06.283Z,,55,,40.6,,,
2017-12-03T01:38:16.282Z,48.2,55,,40.6,,,
2017-12-03T01:38:26.285Z,48.1,55,,40.6,,,
2017-12-03T01:38:36.283Z,47.8,55,,40.6,,,
2017-12-03T01:38:46.363Z,47.7,55,,40.6,,,
2017-12-03T01:38:56.282Z,47.6,55,,40.6,,,
2017-12-03T01:39:06.288Z,47.8,55,,40.6,,,
2017-12-03T01:39:16.283Z,50.4,55,80,40.5,,1,0
2017-12-03T01:39:26.283Z,57.3,55,62,40.5,,,
2017-12-03T01:39:36.283Z,60.5,55,37,40.5,,,
2017-12-03T01:39:46.368Z,57.8,55,29,40.5,,,
2017-12-03T01:39:56.284Z,55.8,55,,40.3,,,
2017-12-03T01:40:06.283Z,53.6,55,,40.3,,,
2017-12-03T01:40:16.283Z,52,55,,40.3,,,
2017-12-03T01:40:26.283Z,51.8,55,0,40.3,,1,0
2017-12-03T01:40:42.295Z,50.9,55,,40.3,,,
2017-12-03T01:40:46.363Z,49.8,55,,40.3,,,
2017-12-03T01:40:56.283Z,49.6,55,,40.3,,,
2017-12-03T01:41:06.283Z,49.5,55,,40.3,,,
2017-12-03T01:41:16.285Z,49.6,55,,40.5,,,
2017-12-03T01:41:26.283Z,49.9,55,,40.5,,,
2017-12-03T01:41:36.282Z,49.5,55,,40.6,,,
2017-12-03T01:41:46.366Z,49.2,55,,40.6,,,
2017-12-03T01:41:56.283Z,48.9,55,,40.6,,,
2017-12-03T01:42:06.283Z,,55,,40.7,,,
2017-12-03T01:42:16.283Z,48.6,55,,40.7,,,
2017-12-03T01:42:26.288Z,48.4,55,,40.7,,,
2017-12-03T01:42:36.286Z,48.3,55,,40.7,,,
2017-12-03T01:42:46.363Z,48.2,55,,40.7,,,
2017-12-03T01:42:56.283Z,48,55,,40.7,,,
2017-12-03T01:43:06.283Z,47.8,55,,40.7,,,
2017-12-03T01:43:16.283Z,47.6,55,,40.7,,,
2017-12-03T01:43:26.288Z,,55,,40.7,,,
2017-12-03T01:43:36.283Z,,55,,40.7,,,
2017-12-03T01:43:46.363Z,47.8,55,,40.7,,,
2017-12-03T01:43:56.288Z,48,55,,40.7,,,
2017-12-03T01:44:06.284Z,,55,,40.6,,,
2017-12-03T01:44:16.284Z,48.1,55,,40.6,,,
2017-12-03T01:44:26.283Z,48.2,55,,40.6,,,
2017-12-03T01:44:36.446Z,48.3,55,,40.6,,,
2017-12-03T01:44:46.323Z,,55,,40.5,,,
2017-12-03T01:44:56.290Z,48.4,55,,40.5,,,
2017-12-03T01:45:06.284Z,,55,,40.5,,,
2017-12-03T01:45:16.283Z,48.5,55,,40.3,,,
2017-12-03T01:45:26.284Z,,55,,40.3,,,
2017-12-03T01:45:36.285Z,,55,,40.3,,,
2017-12-03T01:45:46.367Z,48.6,55,,40.2,,,
2017-12-03T01:45:56.289Z,,55,,40.2,,,
2017-12-03T01:46:06.283Z,48.7,55,,40.2,,,
2017-12-03T01:46:16.284Z,,55,,40.2,,,
2017-12-03T01:46:26.283Z,,55,,40.1,,,
2017-12-03T01:46:36.284Z,48.9,55,,40.1,,,
2017-12-03T01:46:46.364Z,,55,,40,,,
2017-12-03T01:46:56.286Z,,55,,40,,,
2017-12-03T01:47:06.284Z,49,55,,39.9,,,
2017-12-03T01:47:16.284Z,,55,,39.9,,,
2017-12-03T01:47:26.289Z,,55,,39.9,,,
2017-12-03T01:47:36.284Z,49.1,55,,39.9,,,
2017-12-03T01:47:47.372Z,,55,,39.8,,,
2017-12-03T01:47:56.286Z,,55,,39.8,,,
2017-12-03T01:48:06.284Z,,55,,39.6,,,
2017-12-03T01:48:16.285Z,,55,,39.6,,,
2017-12-03T01:48:26.284Z,,55,,39.6,,,
2017-12-03T01:48:36.284Z,49.2,55,,39.5,,,
2017-12-03T01:48:46.366Z,,55,,39.5,,,
2017-12-03T01:48:56.284Z,,55,,39.4,,,
2017-12-03T01:49:06.284Z,,55,,39.4,,,
2017-12-03T01:49:16.284Z,,55,,39.4,,,
2017-12-03T01:49:26.287Z,,55,,39.3,,,
2017-12-03T01:49:36.285Z,,55,,39.3,,,
2017-12-03T01:49:46.364Z,,55,,39.1,,,
2017-12-03T01:49:56.284Z,,55,,39.1,,,
2017-12-03T01:50:06.290Z,,55,,39.1,,,
2017-12-03T01:50:16.284Z,,55,,39,,,
2017-12-03T01:50:26.284Z,,55,,39,,,
2017-12-03T01:50:41.306Z,,55,,39,,,
2017-12-03T01:50:46.366Z,,55,,38.9,,,
2017-12-03T01:50:56.300Z,,55,,38.9,,,
2017-12-03T01:51:06.286Z,,55,,38.8,,,
2017-12-03T01:51:16.284Z,,55,,38.8,,,
2017-12-03T01:51:26.287Z,,55,,38.8,,,
2017-12-03T01:51:36.284Z,,55,,38.8,,,
2017-12-03T01:51:46.365Z,,55,,38.6,,,
2017-12-03T01:52:06.284Z,,55,,38.5,,,
2017-12-03T01:52:16.284Z,,55,,38.5,,,
2017-12-03T01:52:26.287Z,,55,,38.4,,,
2017-12-03T01:52:36.290Z,,55,,38.4,,,
2017-12-03T01:52:46.365Z,,55,,38.4,,,
2017-12-03T01:52:56.284Z,,55,,38.3,,,
2017-12-03T01:53:06.284Z,,55,,38.3,,,
2017-12-03T01:53:16.285Z,,55,,38.3,,,
2017-12-03T01:53:31.305Z,,55,,38.1,,,
2017-12-03T01:53:36.284Z,,55,,38.1,,,
2017-12-03T01:53:46.366Z,,55,,38.1,,,
2017-12-03T01:53:56.288Z,,55,,38,,,
2017-12-03T01:54:06.284Z,,55,,38,,,
2017-12-03T01:54:16.284Z,49.1,55,,38,,,
2017-12-03T01:54:26.285Z,,55,,37.9,,,
2017-12-03T01:54:36.289Z,,55,,37.9,,,
2017-12-03T01:54:46.364Z,,55,,37.8,,,
2017-12-03T01:54:56.285Z,,55,,37.8,,,
2017-12-03T01:55:06.284Z,,55,,37.8,,,
2017-12-03T01:55:16.289Z,,55,,37.7,,,
2017-12-03T01:55:26.289Z,,55,,37.7,,,
2017-12-03T01:55:36.288Z,,55,,37.7,,,
2017-12-03T01:55:46.365Z,49,55,,37.5,,,
2017-12-03T01:55:56.285Z,,55,,37.5,,,
2017-12-03T01:56:06.285Z,,55,,37.5,,,
2017-12-03T01:56:21.305Z,,55,,37.4,,,
2017-12-03T01:56:26.291Z,,55,,37.4,,,
2017-12-03T01:56:36.284Z,,55,,37.4,,,
2017-12-03T01:56:46.366Z,,55,,37.3,,,
2017-12-03T01:56:56.285Z,,55,,37.3,,,
2017-12-03T01:57:06.285Z,,55,,37.3,,,
2017-12-03T01:57:16.290Z,49,55,,37.2,,,
2017-12-03T01:57:26.289Z,48.9,55,,37.2,,,
2017-12-03T01:57:36.286Z,,55,,37.2,,,
2017-12-03T01:57:47.873Z,,55,,37,,,
2017-12-03T01:57:56.290Z,,55,,37,,,
2017-12-03T01:58:06.286Z,,55,,37,,,
2017-12-03T01:58:16.289Z,,55,,36.9,,,
2017-12-03T01:58:26.290Z,48.9,55,,36.9,,,
2017-12-03T01:58:36.285Z,53.4,55,79,36.9,,1,0
2017-12-03T01:58:46.365Z,57.2,55,50,36.8,,,
2017-12-03T01:58:56.285Z,55.7,55,29,36.8,,,
2017-12-03T01:59:06.292Z,49.5,55,,36.8,,,
2017-12-03T01:59:16.286Z,46.8,55,,36.7,,,
2017-12-03T01:59:26.286Z,45.4,55,,36.7,,,
2017-12-03T01:59:36.291Z,44.7,55,,36.7,,,
2017-12-03T01:59:46.371Z,45.2,55,,36.5,,,
2017-12-03T01:59:56.286Z,46.3,55,,36.5,,,
2017-12-03T02:00:06.286Z,47,55,,36.5,,,
2017-12-03T02:00:16.293Z,47.1,55,,36.5,,,
2017-12-03T02:00:26.286Z,,55,,36.5,,,
2017-12-03T02:00:36.288Z,47.3,55,,36.5,,,
2017-12-03T02:00:46.366Z,47.7,55,,36.5,,,
2017-12-03T02:00:56.292Z,48,55,,36.5,,,
2017-12-03T02:01:06.286Z,48.2,55,,36.5,,,
2017-12-03T02:01:16.286Z,48.4,55,,36.5,,,
2017-12-03T02:01:26.286Z,48.6,55,,36.5,,,
2017-12-03T02:01:36.287Z,49,55,,36.7,,,
2017-12-03T02:01:46.376Z,49.1,55,,36.7,,,
2017-12-03T02:01:56.286Z,,55,,36.8,,,
2017-12-03T02:02:06.286Z,49.6,55,,36.8,,,
2017-12-03T02:02:16.286Z,49.8,55,,36.9,,,
2017-12-03T02:02:26.287Z,50.1,55,,36.9,,,
2017-12-03T02:02:36.292Z,50.3,55,,37,,,
2017-12-03T02:02:46.366Z,50.7,55,,37,,,
2017-12-03T02:02:56.291Z,51,55,,37.2,,,
2017-12-03T02:03:06.287Z,51.1,55,,37.3,,,
2017-12-03T02:03:16.287Z,51.2,55,,37.4,,,
2017-12-03T02:03:27.279Z,51.6,55,,37.4,,,
2017-12-03T02:03:36.286Z,51.8,55,,37.5,,,
2017-12-03T02:03:46.367Z,52,55,,37.7,,,
2017-12-03T02:03:56.287Z,52.3,55,,37.8,,,
2017-12-03T02:04:06.288Z,52.5,55,,37.9,,,
2017-12-03T02:04:16.288Z,52.7,55,,38,,,
2017-12-03T02:04:26.288Z,53,55,,38,,,
2017-12-03T02:04:36.287Z,53.2,55,,38.3,,,
2017-12-03T02:04:46.372Z,53.4,55,,38.3,,,
2017-12-03T02:04:56.287Z,53.5,55,,38.4,,,
2017-12-03T02:05:06.293Z,53.7,55,,38.5,,,
2017-12-03T02:05:16.287Z,54,55,,38.6,,,
2017-12-03T02:05:26.287Z,54.2,55,,38.8,,,
2017-12-03T02:05:36.287Z,54.4,55,,38.9,,,
2017-12-03T02:05:46.370Z,54.5,55,,39,,,
2017-12-03T02:05:56.287Z,54.8,55,,39.1,,,
2017-12-03T02:06:06.287Z,55,55,,39.3,,,
2017-12-03T02:06:17.284Z,55.1,55,,39.4,,,
2017-12-03T02:06:26.288Z,55.2,55,,39.5,,,
2017-12-03T02:06:36.288Z,55.5,55,,39.8,,,
2017-12-03T02:06:46.373Z,55.6,55,,39.9,,,
2017-12-03T02:06:56.288Z,55.8,55,,39.9,,,
2017-12-03T02:07:06.290Z,56,55,,40,,,
2017-12-03T02:07:16.288Z,56.2,55,,40.2,,,
2017-12-03T02:07:26.288Z,56.4,55,,40.3,,,
2017-12-03T02:07:36.288Z,56.6,55,,40.5,,,
2017-12-03T02:07:46.368Z,56.7,55,,40.6,,,
2017-12-03T02:07:56.293Z,57,55,,40.7,,,
2017-12-03T02:08:06.290Z,,55,,40.8,,,
2017-12-03T02:08:16.288Z,57.4,55,0,40.9,,1,0
2017-12-03T02:08:26.288Z,56.7,55,,41,,,
2017-12-03T02:08:36.288Z,54.9,55,,41.1,,,
2017-12-03T02:08:46.372Z,54,55,,41.2,,,
2017-12-03T02:08:56.293Z,53.5,55,,41.4,,,
2017-12-03T02:09:11.309Z,53.3,55,,41.5,,,
2017-12-03T02:09:16.289Z,53.6,55,,41.6,,,
2017-12-03T02:09:26.288Z,53.9,55,,41.7,,,
2017-12-03T02:09:36.289Z,53.7,55,,41.8,,,
2017-12-03T02:09:46.369Z,53.4,55,,41.9,,,
2017-12-03T02:09:56.289Z,53.1,55,,41.9,,,
2017-12-03T02:10:06.289Z,52.9,55,,42,,,
2017-12-03T02:10:16.288Z,52.8,55,,42,,,
2017-12-03T02:10:26.289Z,52.6,55,,42.2,,,
2017-12-03T02:10:36.289Z,52.3,55,,42.2,,,
2017-12-03T02:10:46.369Z,52.1,55,,42.2,,,
2017-12-03T02:10:56.289Z,51.9,55,,42.2,,,
2017-12-03T02:11:06.289Z,51.7,55,,42.2,,,
2017-12-03T02:11:16.289Z,51.4,55,,42.3,,,
2017-12-03T02:11:26.289Z,,55,,42.3,,,
2017-12-03T02:11:36.289Z,51.7,55,,42.2,,,
2017-12-03T02:11:46.369Z,51.8,55,,42.2,,,
2017-12-03T02:12:01.309Z,52,55,,42.2,,,
2017-12-03T02:12:06.290Z,52.1,55,,42.2,,,
2017-12-03T02:12:16.289Z,52.2,55,,42.2,,,
2017-12-03T02:12:26.289Z,,55,,42.2,,,
2017-12-03T02:12:36.289Z,52.3,55,,42.2,,,
2017-12-03T02:12:46.369Z,52.4,55,,42.2,,,
2017-12-03T02:12:56.293Z,52.6,55,,42.2,,,
2017-12-03T02:13:06.290Z,,55,,42,,,
2017-12-03T02:13:16.290Z,52.7,55,0,42,75,1,0
2017-12-03T02:13:26.290Z,52.8,55,,42,,,
2017-12-03T02:13:36.289Z,,55,,42,,,
2017-12-03T02:13:46.373Z,52.9,55,,42,,,
2017-12-03T02:13:56.290Z,,55,,42,,,
2017-12-03T02:14:06.290Z,53,55,,42,,,
2017-12-03T02:14:16.296Z,,55,,42,,,
2017-12-03T02:14:26.290Z,,55,,41.9,,,
2017-12-03T02:14:36.290Z,53.1,55,,41.9,,,
2017-12-03T02:14:46.650Z,,55,,41.9,,,
2017-12-03T02:14:56.290Z,53.2,55,,41.9,,,
2017-12-03T02:15:06.290Z,,55,,41.9,,,
2017-12-03T02:15:16.291Z,,55,,41.8,,,
2017-12-03T02:15:26.290Z,53.3,55,,41.8,,,
2017-12-03T02:15:36.290Z,,55,,41.8,,,
2017-12-03T02:15:46.370Z,,55,,41.7,,,
2017-12-03T02:15:56.290Z,,55,,41.7,,,
2017-12-03T02:16:06.291Z,53.4,55,,41.7,,,
2017-12-03T02:16:17.290Z,,55,,41.7,,,
2017-12-03T02:16:26.290Z,,55,,41.6,,,
2017-12-03T02:16:36.291Z,,55,,41.6,,,
2017-12-03T02:16:46.370Z,,55,,41.6,,,
2017-12-03T02:16:56.290Z,,55,,41.6,,,
2017-12-03T02:17:06.290Z,,55,,41.5,,,
2017-12-03T02:17:16.291Z,,55,,41.5,,,
2017-12-03T02:17:26.290Z,,55,,41.5,,,
2017-12-03T02:17:36.290Z,53.6,55,,41.4,,,
2017-12-03T02:17:46.373Z,,55,,41.4,,,
2017-12-03T02:17:56.292Z,,55,,41.4,,,
2017-12-03T02:18:06.294Z,,55,,41.2,,,
2017-12-03T02:18:16.290Z,,55,,41.2,,,
2017-12-03T02:18:26.290Z,,55,,41.2,,,
2017-12-03T02:18:36.290Z,,55,,41.1,,,
2017-12-03T02:18:46.370Z,,55,,41.1,,,
2017-12-03T02:18:56.290Z,,55,,41,,,
2017-12-03T02:19:06.291Z,,55,,41,,,
2017-12-03T02:19:16.290Z,,55,,41,,,
2017-12-03T02:19:26.290Z,,55,,40.9,,,
2017-12-03T02:19:36.291Z,,55,,40.9,,,
2017-12-03T02:19:46.370Z,,55,,40.9,,,
2017-12-03T02:19:56.290Z,,55,,40.8,,,
2017-12-03T02:20:06.292Z,53.4,55,,40.8,,,
2017-12-03T02:20:16.290Z,,55,,40.7,,,
2017-12-03T02:20:26.294Z,,55,,40.7,,,
2017-12-03T02:20:36.291Z,,55,,40.7,,,
2017-12-03T02:20:46.370Z,,55,,40.6,,,
2017-12-03T02:20:56.290Z,,55,,40.6,,,
2017-12-03T02:21:06.290Z,,55,,40.6,,,
2017-12-03T02:21:16.294Z,,55,,40.5,,,
2017-12-03T02:21:26.292Z,,55,,40.5,,,
2017-12-03T02:21:36.291Z,,55,,40.5,,,
2017-12-03T02:21:46.371Z,,55,,40.3,,,
2017-12-03T02:21:56.296Z,53.3,55,,40.3,,,
2017-12-03T02:22:06.291Z,,55,,40.2,,,
2017-12-03T02:22:16.291Z,,55,,40.2,,,
2017-12-03T02:22:26.290Z,,55,,40.1,,,
2017-12-03T02:22:36.291Z,,55,,40.1,,,
2017-12-03T02:22:46.370Z,,55,,40.1,,,
2017-12-03T02:22:56.290Z,,55,,40,,,
2017-12-03T02:23:06.290Z,,55,,40,,,
2017-12-03T02:23:16.291Z,,55,,40,,,
2017-12-03T02:23:26.292Z,53.2,55,,39.9,,,
2017-12-03T02:23:36.290Z,,55,,39.9,,,
2017-12-03T02:23:46.386Z,,55,,39.8,,,
2017-12-03T02:23:56.296Z,,55,,39.8,,,
2017-12-03T02:24:06.293Z,,55,,39.8,,,
2017-12-03T02:24:16.290Z,,55,,39.6,,,
2017-12-03T02:24:26.291Z,53.1,55,,39.6,,,
2017-12-03T02:24:36.291Z,,55,,39.6,,,
2017-12-03T02:24:47.382Z,,55,,39.5,,,
2017-12-03T02:24:56.291Z,,55,,39.5,,,
2017-12-03T02:25:06.291Z,,55,,39.4,,,
2017-12-03T02:25:16.291Z,,55,,39.4,,,
2017-12-03T02:25:26.294Z,53,55,,39.4,,,
2017-12-03T02:25:36.291Z,,55,,39.3,,,
2017-12-03T02:25:46.371Z,,55,,39.3,,,
2017-12-03T02:25:56.293Z,,55,,39.1,,,
2017-12-03T02:26:06.292Z,,55,,39.1,,,
2017-12-03T02:26:16.295Z,,55,,39.1,,,
2017-12-03T02:26:26.291Z,52.9,55,,39,,,
2017-12-03T02:26:36.294Z,,55,,39,,,
2017-12-03T02:26:46.376Z,,55,,39,,,
2017-12-03T02:26:56.291Z,,55,,38.9,,,
2017-12-03T02:27:06.293Z,,55,,38.9,,,
2017-12-03T02:27:16.291Z,,55,,38.9,,,
2017-12-03T02:27:26.291Z,52.8,55,,38.8,,,
2017-12-03T02:27:41.431Z,,55,,38.8,,,
2017-12-03T02:27:46.376Z,,55,,38.6,,,
2017-12-03T02:27:56.290Z,,55,,38.6,,,
2017-12-03T02:28:06.294Z,,55,,38.6,,,
2017-12-03T02:28:16.294Z,,55,,38.5,,,
2017-12-03T02:28:26.291Z,,55,,38.5,,,
2017-12-03T02:28:36.291Z,52.7,55,,38.5,,,
2017-12-03T02:28:46.371Z,,55,,38.4,,,
2017-12-03T02:28:56.292Z,53.2,55,79,38.4,,1,0
2017-12-03T02:29:06.292Z,58.3,55,71,38.3,,,
2017-12-03T02:29:16.291Z,59.8,55,29,38.3,,,
2017-12-03T02:29:26.291Z,53.6,55,,38.3,,,
2017-12-03T02:29:36.291Z,48.7,55,,38.1,,,
2017-12-03T02:29:46.371Z,46.6,55,,38.1,,,
2017-12-03T02:29:56.291Z,45.7,55,,38.1,,,
2017-12-03T02:30:06.291Z,46.1,55,,38.1,,,
2017-12-03T02:30:16.293Z,47.1,55,,38.1,,,
2017-12-03T02:30:31.311Z,48,55,,38,,,
2017-12-03T02:30:36.481Z,48.1,55,,38,,,
2017-12-03T02:30:46.332Z,,55,,38,,,
2017-12-03T02:30:56.291Z,48.2,55,,38,,,
2017-12-03T02:31:06.292Z,48.4,55,,38,,,
2017-12-03T02:31:16.292Z,49,55,,38,,,
2017-12-03T02:31:26.292Z,49.1,55,,38,,,
2017-12-03T02:31:36.292Z,49.3,55,,38,,,
2017-12-03T02:31:46.371Z,49.6,55,,38,,,
2017-12-03T02:31:56.292Z,49.7,55,,38.1,,,
2017-12-03T02:32:06.292Z,50,55,,38.1,,,
2017-12-03T02:32:16.292Z,50.2,55,,38.1,,,
2017-12-03T02:32:26.292Z,50.5,55,,38.1,,,
2017-12-03T02:32:36.293Z,50.7,55,,38.3,,,
2017-12-03T02:32:46.372Z,51,55,,38.3,,,
2017-12-03T02:32:56.292Z,,55,,38.4,,,
2017-12-03T02:33:06.293Z,51.4,55,,38.4,,,
2017-12-03T02:33:16.293Z,51.5,55,,38.5,,,
2017-12-03T02:33:26.294Z,51.8,55,,38.6,,,
2017-12-03T02:33:36.292Z,52,55,,38.6,,,
2017-12-03T02:33:46.381Z,52.2,55,,38.8,,,
2017-12-03T02:33:56.291Z,52.4,55,,38.9,,,
2017-12-03T02:34:06.292Z,52.6,55,,38.9,,,
2017-12-03T02:34:16.294Z,53,55,,39,,,
2017-12-03T02:34:26.293Z,53.1,55,,39.1,,,
2017-12-03T02:34:36.292Z,53.2,55,,39.3,,,
2017-12-03T02:34:46.374Z,53.4,55,,39.3,,,
2017-12-03T02:34:56.292Z,53.6,55,,39.4,,,
2017-12-03T02:35:06.292Z,53.9,55,,39.5,,,
2017-12-03T02:35:16.293Z,54.1,55,,39.6,,,
2017-12-03T02:35:26.294Z,54.2,55,,39.8,,,
2017-12-03T02:35:36.295Z,54.3,55,,39.9,,,
2017-12-03T02:35:46.374Z,54.5,55,,40,,,
2017-12-03T02:35:56.297Z,54.7,55,,40,,,
2017-12-03T02:36:06.292Z,55,55,,40.1,,,
2017-12-03T02:36:16.292Z,,55,,40.2,,,
