Time,HwTSet,PrimT,HwActive,HwTOutlet,PrimTSet,ChActive,ActPow
2017-11-10T01:21:20.058Z,55,,,33,,,
2017-11-10T01:21:30.060Z,55,,,32.8,,,
2017-11-10T01:21:40.058Z,55,,,32.8,,,
2017-11-10T01:21:50.059Z,55,51.6,,32.8,,,
2017-11-10T01:22:00.058Z,55,,,32.8,,,
2017-11-10T01:22:10.148Z,55,,,32.7,,,
2017-11-10T01:22:20.058Z,55,,,32.7,,,
2017-11-10T01:22:30.058Z,55,,,32.7,,,
2017-11-10T01:22:40.058Z,55,,,32.7,,,
2017-11-10T01:22:50.058Z,55,51.4,,32.6,,,
2017-11-10T01:23:00.058Z,55,,,32.6,,,
2017-11-10T01:23:10.138Z,55,,,32.6,,,
2017-11-10T01:23:20.058Z,55,,,32.6,,,
2017-11-10T01:23:30.062Z,55,51.3,,32.5,,,
2017-11-10T01:23:40.057Z,55,,,32.5,,,
2017-11-10T01:23:50.063Z,55,,,32.5,,,
2017-11-10T01:24:00.058Z,55,,,32.5,,,
2017-11-10T01:24:10.148Z,55,,,32.3,,,
2017-11-10T01:24:20.059Z,55,51.2,,32.3,,,
2017-11-10T01:24:30.058Z,55,,,32.3,,,
2017-11-10T01:24:40.058Z,55,,,32.3,,,
2017-11-10T01:24:50.059Z,55,,,32.3,,,
2017-11-10T01:25:00.062Z,55,,,32.2,,,
2017-11-10T01:25:10.149Z,55,51.1,,32.2,,,
2017-11-10T01:25:20.059Z,55,,,32.2,,,
2017-11-10T01:25:30.059Z,55,,,32.2,,,
2017-11-10T01:25:40.059Z,55,,,32.1,,,
2017-11-10T01:25:50.058Z,55,,,32.1,,,
2017-11-10T01:26:01.055Z,55,51,,32.1,,,
2017-11-10T01:26:10.148Z,55,,,32.1,,,
2017-11-10T01:26:20.058Z,55,,,32,,,
2017-11-10T01:26:30.060Z,55,,,32,,,
2017-11-10T01:26:40.058Z,55,,,32,,,
2017-11-10T01:26:50.058Z,55,50.9,,32,,,
2017-11-10T01:27:00.062Z,55,,,32,,,
2017-11-10T01:27:10.143Z,55,,,31.9,,,
2017-11-10T01:27:20.058Z,55,,,31.9,,,
2017-11-10T01:27:30.058Z,55,,,31.9,,,
2017-11-10T01:27:40.058Z,55,,,31.9,,,
2017-11-10T01:27:50.065Z,55,50.8,,31.7,,,
2017-11-10T01:28:00.058Z,55,,,31.7,,,
2017-11-10T01:28:10.149Z,55,,,31.7,,,
2017-11-10T01:28:20.058Z,55,,,31.7,,,
2017-11-10T01:28:30.063Z,55,50.7,,31.7,,,
2017-11-10T01:28:40.059Z,55,,,31.6,,,
2017-11-10T01:28:51.059Z,55,,,31.6,,,
2017-11-10T01:29:00.058Z,55,,,31.6,,,
2017-11-10T01:29:10.155Z,55,,,31.6,,,
2017-11-10T01:29:20.058Z,55,50.6,,31.5,,,
2017-11-10T01:29:30.063Z,55,,,31.5,,,
2017-11-10T01:29:40.059Z,55,,,31.5,,,
2017-11-10T01:29:50.060Z,55,,,31.5,,,
2017-11-10T01:30:00.058Z,55,,,31.5,,,
2017-11-10T01:30:10.141Z,55,50.4,,31.4,,,
2017-11-10T01:30:20.058Z,55,,,31.4,,,
2017-11-10T01:30:30.058Z,55,,,31.4,,,
2017-11-10T01:30:40.061Z,55,,,31.4,,,
2017-11-10T01:30:50.060Z,55,,,31.4,,,
2017-11-10T01:31:00.059Z,55,,,31.2,,,
2017-11-10T01:31:10.139Z,55,50.3,,31.2,,,
2017-11-10T01:31:20.059Z,55,,,31.2,,,
2017-11-10T01:31:30.070Z,55,,,31.2,,,
2017-11-10T01:31:45.082Z,55,,,31.1,,,
2017-11-10T01:31:50.059Z,55,,,31.1,,,
2017-11-10T01:32:00.063Z,55,50.2,,31.1,,,
2017-11-10T01:32:10.139Z,55,,,31.1,,,
2017-11-10T01:32:20.061Z,55,,,31.1,,,
2017-11-10T01:32:30.058Z,55,,,31,,,
2017-11-10T01:32:40.060Z,55,,,31,,,
2017-11-10T01:32:50.060Z,55,50.1,,31,,,
2017-11-10T01:33:00.059Z,55,,,31,,,
2017-11-10T01:33:10.149Z,55,,,31,,,
2017-11-10T01:33:20.059Z,55,,,30.9,,,
2017-11-10T01:33:30.060Z,55,,,30.9,,,
2017-11-10T01:33:40.064Z,55,50,,30.9,,,
2017-11-10T01:33:50.059Z,55,,,30.9,,,
2017-11-10T01:34:00.058Z,55,,,30.9,,,
2017-11-10T01:34:10.150Z,55,,,30.7,,,
2017-11-10T01:34:20.059Z,55,,,30.7,,,
2017-11-10T01:34:35.080Z,55,49.9,,30.7,,,
2017-11-10T01:34:40.059Z,55,,,30.7,,,
2017-11-10T01:34:50.060Z,55,,,30.6,,,
2017-11-10T01:35:00.058Z,55,,,30.6,,,
2017-11-10T01:35:10.149Z,55,,,30.6,,,
2017-11-10T01:35:20.061Z,55,,,30.6,,,
2017-11-10T01:35:30.060Z,55,49.8,,30.6,,,
2017-11-10T01:35:40.064Z,55,,,30.5,,,
2017-11-10T01:35:50.060Z,55,,,30.5,,,
2017-11-10T01:36:01.058Z,55,,,30.5,,,
2017-11-10T01:36:10.139Z,55,,,30.5,,,
2017-11-10T01:36:20.059Z,55,49.7,,30.5,,,
2017-11-10T01:36:30.059Z,55,,,30.5,,,
2017-11-10T01:36:40.059Z,55,,,30.4,,,
2017-11-10T01:36:50.060Z,55,,,30.4,,,
2017-11-10T01:37:00.059Z,55,,,30.4,,,
2017-11-10T01:37:10.140Z,55,49.5,,30.4,,,
2017-11-10T01:37:21.151Z,55,,,30.4,,,
2017-11-10T01:37:30.071Z,55,,,30.2,,,
2017-11-10T01:37:40.060Z,55,,,30.2,,,
2017-11-10T01:37:50.059Z,55,,,30.2,,,
2017-11-10T01:38:00.060Z,55,49.4,,30.2,,,
2017-11-10T01:38:10.139Z,55,,,30.2,,,
2017-11-10T01:38:20.064Z,55,,,30.1,,,
2017-11-10T01:38:30.059Z,55,,,30.1,,,
2017-11-10T01:38:40.060Z,55,,,30.1,,,
2017-11-10T01:38:50.061Z,55,49.3,,30.1,,,
2017-11-10T01:39:00.059Z,55,,,30.1,,,
2017-11-10T01:39:10.140Z,55,,,30.1,,,
2017-11-10T01:39:20.059Z,55,,,30,,,
2017-11-10T01:39:30.059Z,55,,,30,,,
2017-11-10T01:39:40.059Z,55,49.2,,30,,,
2017-11-10T01:39:50.059Z,55,,,30,,,
2017-11-10T01:40:00.059Z,55,,,30,,,
2017-11-10T01:40:10.139Z,55,,,30,,,
2017-11-10T01:40:20.059Z,55,,,29.9,,,
2017-11-10T01:40:30.059Z,55,,,29.9,,,
2017-11-10T01:40:40.060Z,55,49.1,,29.9,,,
2017-11-10T01:40:50.064Z,55,,,29.9,,,
2017-11-10T01:41:00.059Z,55,,,29.7,,,
2017-11-10T01:41:10.149Z,55,,,29.7,,,
2017-11-10T01:41:20.059Z,55,,,29.7,,,
2017-11-10T01:41:30.061Z,55,49,,29.7,,,
2017-11-10T01:41:40.062Z,55,,,29.7,,,
2017-11-10T01:41:50.060Z,55,,,29.7,,,
2017-11-10T01:42:10.151Z,55,,,29.6,,,
2017-11-10T01:42:20.059Z,55,48.9,,29.6,,,
2017-11-10T01:42:30.064Z,55,,,29.6,,,
2017-11-10T01:42:40.063Z,55,,,29.6,,,
2017-11-10T01:42:50.068Z,55,,,29.4,,,
2017-11-10T01:43:00.060Z,55,,,29.4,,,
2017-11-10T01:43:10.150Z,55,,,29.4,,,
2017-11-10T01:43:20.062Z,55,48.7,,29.4,,,
2017-11-10T01:43:30.060Z,55,,,29.4,,,
2017-11-10T01:43:40.064Z,55,,,29.4,,,
2017-11-10T01:43:50.061Z,55,,,29.3,,,
2017-11-10T01:44:00.068Z,55,,,29.3,,,
2017-11-10T01:44:10.145Z,55,48.6,,29.3,,,
2017-11-10T01:44:20.059Z,55,,,29.3,,,
2017-11-10T01:44:31.050Z,55,,,29.3,,,
2017-11-10T01:44:40.060Z,55,,,29.3,,,
2017-11-10T01:44:50.061Z,55,,,29.3,,,
2017-11-10T01:45:00.061Z,55,48.5,,29.2,,,
2017-11-10T01:45:10.139Z,55,,,29.2,,,
2017-11-10T01:45:20.060Z,55,,,29.2,,,
2017-11-10T01:45:30.060Z,55,,,29.2,,,
2017-11-10T01:45:40.059Z,55,,,29.2,,,
2017-11-10T01:45:50.060Z,55,48.4,,29,,,
2017-11-10T01:46:00.065Z,55,,,29,,,
2017-11-10T01:46:10.145Z,55,,,29,,,
2017-11-10T01:46:20.061Z,55,,,29,,,
2017-11-10T01:46:30.060Z,55,,,29,,,
2017-11-10T01:46:40.060Z,55,,,29,,,
2017-11-10T01:46:50.061Z,55,48.3,,28.9,,,
2017-11-10T01:47:00.060Z,55,,,28.9,,,
2017-11-10T01:47:10.150Z,55,,,28.9,,,
2017-11-10T01:47:26.106Z,55,,,28.9,,,
2017-11-10T01:47:30.064Z,55,,,28.9,,,
2017-11-10T01:47:40.060Z,55,,,28.9,,,
2017-11-10T01:47:50.065Z,55,48.2,,28.7,,,
2017-11-10T01:48:00.066Z,55,,,28.7,,,
2017-11-10T01:48:10.146Z,55,,,28.7,,,
2017-11-10T01:48:20.065Z,55,,,28.7,,,
2017-11-10T01:48:30.060Z,55,,,28.7,,,
2017-11-10T01:48:40.066Z,55,48.1,,28.6,,,
2017-11-10T01:48:50.062Z,55,,,28.6,,,
2017-11-10T01:49:00.061Z,55,,,28.6,,,
2017-11-10T01:49:10.166Z,55,,,28.6,,,
2017-11-10T01:49:20.060Z,55,,,28.6,,,
2017-11-10T01:49:30.063Z,55,48,,28.6,,,
2017-11-10T01:49:40.062Z,55,,,28.5,,,
2017-11-10T01:49:50.060Z,55,,,28.5,,,
2017-11-10T01:50:00.063Z,55,,,28.5,,,
2017-11-10T01:50:11.200Z,55,,,28.5,,,
2017-11-10T01:50:20.064Z,55,47.8,,28.5,,,
2017-11-10T01:50:30.061Z,55,,,28.5,,,
2017-11-10T01:50:40.060Z,55,,,28.5,,,
2017-11-10T01:50:50.064Z,55,,,28.3,,,
2017-11-10T01:51:00.061Z,55,,,28.3,,,
2017-11-10T01:51:10.150Z,55,,,28.3,,,
2017-11-10T01:51:20.066Z,55,47.7,,28.3,,,
2017-11-10T01:51:30.060Z,55,,,28.3,,,
2017-11-10T01:51:41.063Z,55,,,28.2,,,
2017-11-10T01:51:50.062Z,55,,,28.2,,,
2017-11-10T01:52:00.061Z,55,,,28.2,,,
2017-11-10T01:52:10.151Z,55,47.6,,28.2,,,
2017-11-10T01:52:20.060Z,55,,,28.2,,,
2017-11-10T01:52:30.061Z,55,,,28.2,,,
2017-11-10T01:52:40.060Z,55,,,28.2,,,
2017-11-10T01:52:50.061Z,55,,,28,,,
2017-11-10T01:53:01.064Z,55,,,28,,,
2017-11-10T01:53:10.141Z,55,47.5,,28,,,
2017-11-10T01:53:20.061Z,55,,,28,,,
2017-11-10T01:53:30.065Z,55,,,28,,,
2017-11-10T01:53:40.060Z,55,,,28,,,
2017-11-10T01:53:50.062Z,55,,,28,,,
2017-11-10T01:54:00.061Z,55,,,27.9,,,
2017-11-10T01:54:10.141Z,55,47.4,,27.9,,,
2017-11-10T01:54:20.063Z,55,,,27.9,,,
2017-11-10T01:54:30.261Z,55,,,27.9,,,
2017-11-10T01:54:40.061Z,55,,,27.9,,,
2017-11-10T01:54:50.066Z,55,,,27.9,,,
2017-11-10T01:55:00.061Z,55,47.3,,27.9,,,
2017-11-10T01:55:10.151Z,55,,,27.7,,,
2017-11-10T01:55:20.066Z,55,,,27.7,,,
2017-11-10T01:55:30.061Z,55,,,27.7,,,
2017-11-10T01:55:40.066Z,55,,,27.7,,,
2017-11-10T01:55:50.061Z,55,,,27.7,,,
2017-11-10T01:56:00.067Z,55,47.2,,27.7,,,
2017-11-10T01:56:10.143Z,55,,,27.7,,,
2017-11-10T01:56:20.062Z,55,,,27.6,,,
2017-11-10T01:56:30.063Z,55,,,27.6,,,
2017-11-10T01:56:40.062Z,55,,,27.6,,,
2017-11-10T01:56:50.062Z,55,47,,27.6,,,
2017-11-10T01:57:00.068Z,55,,,27.6,,,
2017-11-10T01:57:10.152Z,55,,,27.6,,,
2017-11-10T01:57:20.062Z,55,,,27.5,,,
2017-11-10T01:57:30.067Z,55,,,27.5,,,
2017-11-10T01:57:40.062Z,55,,,27.5,,,
2017-11-10T01:57:50.064Z,55,46.9,,27.5,,,
2017-11-10T01:58:00.062Z,55,,,27.5,,,
2017-11-10T01:58:10.153Z,55,,,27.5,,,
2017-11-10T01:58:20.063Z,55,,,27.5,,,
2017-11-10T01:58:30.062Z,55,,,27.5,,,
2017-11-10T01:58:40.063Z,55,46.8,,27.3,,,
2017-11-10T01:58:50.062Z,55,,,27.3,,,
2017-11-10T01:59:00.063Z,55,,,27.3,,,
2017-11-10T01:59:10.152Z,55,,,27.3,,,
2017-11-10T01:59:20.063Z,55,,,27.3,,,
2017-11-10T01:59:30.063Z,55,,,27.3,,,
2017-11-10T01:59:40.067Z,55,,,27.3,,,
2017-11-10T01:59:50.068Z,55,46.7,,27.2,,,
2017-11-10T02:00:00.062Z,55,,,27.2,,,
2017-11-10T02:00:10.153Z,55,,,27.2,,,
2017-11-10T02:00:20.063Z,55,,,27.2,,,
2017-11-10T02:00:30.064Z,55,,,27.2,,,
2017-11-10T02:00:40.069Z,55,46.6,,27.2,,,
2017-11-10T02:00:50.063Z,55,,,27.2,,,
2017-11-10T02:01:00.063Z,55,,,27,,,
2017-11-10T02:01:10.143Z,55,,,27,,,
2017-11-10T02:01:20.063Z,55,,,27,,,
2017-11-10T02:01:30.063Z,55,,,27,,,
2017-11-10T02:01:40.063Z,55,46.5,,27,,,
2017-11-10T02:01:50.066Z,55,,,27,,,
2017-11-10T02:02:00.063Z,55,,,27,,,
2017-11-10T02:02:10.143Z,55,,,26.9,,,
2017-11-10T02:02:20.064Z,55,,,26.9,,,
2017-11-10T02:02:30.064Z,55,,,26.9,,,
2017-11-10T02:02:40.063Z,55,46.4,,26.9,,,
2017-11-10T02:02:50.064Z,55,,,26.9,,,
2017-11-10T02:03:01.056Z,55,,,26.9,,,
2017-11-10T02:03:10.153Z,55,,,26.9,,,
2017-11-10T02:03:20.069Z,55,,,26.8,,,
2017-11-10T02:03:30.064Z,55,46.2,,26.8,,,
2017-11-10T02:03:40.065Z,55,,,26.8,,,
2017-11-10T02:03:50.069Z,55,,,26.8,,,
2017-11-10T02:04:00.064Z,55,,,26.8,,,
2017-11-10T02:04:10.159Z,55,,,26.8,,,
2017-11-10T02:04:20.064Z,55,46.1,,26.8,,,
2017-11-10T02:04:30.064Z,55,,,26.8,,,
2017-11-10T02:04:40.065Z,55,,,26.6,,,
2017-11-10T02:04:50.064Z,55,,,26.6,,,
2017-11-10T02:05:00.067Z,55,,,26.6,,,
2017-11-10T02:05:10.154Z,55,,,26.6,,,
2017-11-10T02:05:20.064Z,55,,,26.6,,,
2017-11-10T02:05:30.065Z,55,46,,26.6,,,
2017-11-10T02:05:40.065Z,55,,,26.6,,,
2017-11-10T02:05:55.087Z,55,,,26.6,,,
2017-11-10T02:06:00.068Z,55,46,0,26.5,5,0,0
2017-11-10T02:06:10.165Z,55,45.9,,26.5,,,
2017-11-10T02:06:20.065Z,55,45.9,,26.5,,,
2017-11-10T02:06:30.065Z,55,,,26.5,,,
2017-11-10T02:06:40.065Z,55,,,26.5,,,
2017-11-10T02:06:50.065Z,55,,,26.5,,,
2017-11-10T02:07:00.065Z,55,,,26.5,,,
2017-11-10T02:07:10.156Z,55,45.8,,26.3,,,
2017-11-10T02:07:20.139Z,55,,,26.3,,,
2017-11-10T02:07:30.065Z,55,,,26.3,,,
2017-11-10T02:07:40.068Z,55,,,26.3,,,
2017-11-10T02:07:50.065Z,55,,,26.3,,,
2017-11-10T02:08:00.072Z,55,,,26.3,,,
2017-11-10T02:08:10.155Z,55,,,26.3,,,
2017-11-10T02:08:20.068Z,55,45.7,,26.3,,,
2017-11-10T02:08:30.065Z,55,,,26.2,,,
2017-11-10T02:08:45.085Z,55,,,26.2,,,
2017-11-10T02:08:50.065Z,55,,,26.2,,,
2017-11-10T02:09:00.065Z,55,,,26.2,,,
2017-11-10T02:09:10.151Z,55,,,26.2,,,
2017-11-10T02:09:20.066Z,55,45.6,,26.2,,,
2017-11-10T02:09:30.065Z,55,,,26.2,,,
2017-11-10T02:09:40.067Z,55,,,26.2,,,
2017-11-10T02:09:50.072Z,55,,,26.1,,,
2017-11-10T02:10:00.067Z,55,,,26.1,,,
2017-11-10T02:10:10.156Z,55,,,26.1,,,
2017-11-10T02:10:20.067Z,55,45.5,,26.1,,,
2017-11-10T02:10:30.066Z,55,,,26.1,,,
2017-11-10T02:10:40.068Z,55,,,26.1,,,
2017-11-10T02:10:50.065Z,55,,,26.1,,,
2017-11-10T02:11:00.066Z,55,,,26.1,,,
2017-11-10T02:11:10.146Z,55,,,26.1,,,
2017-11-10T02:11:20.066Z,55,45.3,,25.9,,,
2017-11-10T02:11:35.178Z,55,,,25.9,,,
2017-11-10T02:11:40.066Z,55,,,25.9,,,
2017-11-10T02:11:50.066Z,55,,,25.9,,,
2017-11-10T02:12:00.066Z,55,,,25.9,,,
2017-11-10T02:12:10.156Z,55,,,25.9,,,
2017-11-10T02:12:20.066Z,55,45.2,,25.9,,,
2017-11-10T02:12:30.070Z,55,,,25.9,,,
2017-11-10T02:12:40.068Z,55,,,25.9,,,
2017-11-10T02:12:50.066Z,55,,,25.8,,,
2017-11-10T02:13:00.066Z,55,,,25.8,,,
2017-11-10T02:13:10.146Z,55,,,25.8,,,
2017-11-10T02:13:20.067Z,55,45.1,,25.8,,,
2017-11-10T02:13:30.066Z,55,,,25.8,,,
2017-11-10T02:13:40.067Z,55,,,25.8,,,
2017-11-10T02:13:50.071Z,55,,,25.8,,,
2017-11-10T02:14:00.066Z,55,,,25.6,,,
2017-11-10T02:14:10.161Z,55,,,25.6,,,
2017-11-10T02:14:20.068Z,55,45,,25.6,,,
2017-11-10T02:14:30.066Z,55,,0,25.6,75,2,
2017-11-10T02:14:40.067Z,55,,,25.6,,,
2017-11-10T02:14:50.070Z,55,,,25.6,,,
2017-11-10T02:15:00.066Z,55,,,25.6,,,
2017-11-10T02:15:10.167Z,55,44.9,,25.6,,,
2017-11-10T02:15:20.067Z,55,,,25.6,,,
2017-11-10T02:15:30.069Z,55,,,25.5,,,
2017-11-10T02:15:40.067Z,55,,,25.5,,,
2017-11-10T02:15:50.067Z,55,,,25.5,,,
2017-11-10T02:16:00.067Z,55,,,25.5,,,
2017-11-10T02:16:10.147Z,55,,,25.5,,,
2017-11-10T02:16:20.066Z,55,44.8,,25.5,,,
2017-11-10T02:16:30.068Z,55,,,25.5,,,
2017-11-10T02:16:40.070Z,55,,,25.5,,,
2017-11-10T02:16:50.072Z,55,,,25.5,,,
2017-11-10T02:17:00.068Z,55,,,25.5,,,
2017-11-10T02:17:10.147Z,55,,,25.4,,,
2017-11-10T02:17:20.067Z,55,44.7,,25.4,,,
2017-11-10T02:17:30.067Z,55,,,25.4,,,
2017-11-10T02:17:40.067Z,55,,,25.4,,,
2017-11-10T02:17:50.070Z,55,,,25.4,,,
2017-11-10T02:18:00.067Z,55,,,25.4,,,
2017-11-10T02:18:10.147Z,55,44.5,,25.4,,,
2017-11-10T02:18:20.069Z,55,,,25.4,,,
2017-11-10T02:18:30.068Z,55,,0,25.4,5,0,
2017-11-10T02:18:40.067Z,55,,,25.2,,,
2017-11-10T02:18:50.069Z,55,,,25.2,,,
2017-11-10T02:19:00.070Z,55,,,25.2,,,
2017-11-10T02:19:10.149Z,55,,,25.2,,,
2017-11-10T02:19:20.068Z,55,44.4,,25.2,,,
2017-11-10T02:19:30.067Z,55,,,25.2,,,
2017-11-10T02:19:40.067Z,55,,,25.2,,,
2017-11-10T02:19:50.068Z,55,,,25.2,,,
2017-11-10T02:20:00.068Z,55,,,25.2,,,
2017-11-10T02:20:10.164Z,55,,,25.1,,,
2017-11-10T02:20:20.067Z,55,44.3,,25.1,,,
2017-11-10T02:20:30.073Z,55,,,25.1,,,
2017-11-10T02:20:40.072Z,55,44.4,0,25.1,75,2,80
2017-11-10T02:20:50.069Z,55,48.3,,25.1,,,80
2017-11-10T02:21:00.084Z,55,46.7,,25.1,,,41
2017-11-10T02:21:10.158Z,55,40.2,0,25.1,5,0,0
2017-11-10T02:21:20.071Z,55,33.6,,25.1,,,
2017-11-10T02:21:31.060Z,55,29.9,0,25.1,75,2,
2017-11-10T02:21:40.068Z,55,27.9,,25.1,,,
2017-11-10T02:21:50.069Z,55,25.9,,24.9,,,
2017-11-10T02:22:00.072Z,55,25.5,,24.9,,,
2017-11-10T02:22:10.157Z,55,26.1,,24.9,,,
2017-11-10T02:22:20.069Z,55,26.2,,24.9,,,
2017-11-10T02:22:30.068Z,55,25.9,,24.9,,,
2017-11-10T02:22:40.074Z,55,25.5,,24.9,,,
2017-11-10T02:22:50.069Z,55,24.9,,24.9,,,
2017-11-10T02:23:00.069Z,55,24.5,,24.9,,,
2017-11-10T02:23:10.157Z,55,,,24.9,,,
2017-11-10T02:23:20.069Z,55,24.6,,24.9,,,
2017-11-10T02:23:30.068Z,55,,,24.9,,,
2017-11-10T02:23:40.069Z,55,24.5,,24.9,,,
2017-11-10T02:23:50.073Z,55,24.4,,24.8,,,
2017-11-10T02:24:00.072Z,55,,,24.8,,,
2017-11-10T02:24:10.159Z,55,24.2,,24.8,,,
2017-11-10T02:24:21.064Z,55,,,24.8,,,
2017-11-10T02:24:30.074Z,55,24.1,,24.8,,,
2017-11-10T02:24:40.068Z,55,,,24.8,,,
2017-11-10T02:24:50.072Z,55,,,24.8,,,
2017-11-10T02:25:00.068Z,55,23.9,,24.6,,,
2017-11-10T02:25:10.151Z,55,,,24.6,,,
2017-11-10T02:25:20.073Z,55,,,24.6,,,
2017-11-10T02:25:30.068Z,55,,,24.6,,,
2017-11-10T02:25:40.070Z,55,25.7,0,24.6,,2,79
2017-11-10T02:25:50.075Z,55,32.5,,24.6,,,68
2017-11-10T02:26:00.069Z,55,35.2,,24.6,,,43
2017-11-10T02:26:10.149Z,55,35.3,0,24.5,,2,0
2017-11-10T02:26:20.068Z,55,32.8,,24.5,,,
2017-11-10T02:26:30.074Z,55,30.7,,24.5,,,
2017-11-10T02:26:40.068Z,55,28.6,,24.5,,,
2017-11-10T02:26:50.069Z,55,26.9,,24.5,,,
2017-11-10T02:27:00.070Z,55,26.6,,24.5,,,
2017-11-10T02:27:11.208Z,55,,,24.5,,,
2017-11-10T02:27:20.069Z,55,26.8,,24.5,,,
2017-11-10T02:27:30.068Z,55,,,24.4,,,
2017-11-10T02:27:40.068Z,55,26.5,,24.4,,,
2017-11-10T02:27:50.069Z,55,26.2,,24.4,,,
2017-11-10T02:28:00.070Z,55,25.9,,24.4,,,
2017-11-10T02:28:10.164Z,55,25.8,,24.4,,,
2017-11-10T02:28:20.070Z,55,25.6,,24.4,,,
2017-11-10T02:28:30.069Z,55,,,24.4,,,
2017-11-10T02:28:40.423Z,55,,,24.4,,,
2017-11-10T02:28:50.071Z,55,,,24.4,,,
2017-11-10T02:29:00.069Z,55,25.5,,24.4,,,
2017-11-10T02:29:10.159Z,55,25.4,,24.2,,,
2017-11-10T02:29:20.075Z,55,25.5,,24.2,,,
2017-11-10T02:29:30.069Z,55,25.6,,24.2,,,
2017-11-10T02:29:40.070Z,55,25.8,,24.2,,,
2017-11-10T02:29:50.074Z,55,25.9,,24.2,,,
2017-11-10T02:30:00.069Z,55,,,24.2,,,
2017-11-10T02:30:10.159Z,55,26.1,,24.2,,,
2017-11-10T02:30:20.075Z,55,26.2,,24.1,,,
2017-11-10T02:30:30.070Z,55,,,24.1,,,
2017-11-10T02:30:40.075Z,55,26.3,,24.1,,,
2017-11-10T02:30:50.076Z,55,,,24.1,,,
2017-11-10T02:31:00.069Z,55,26.5,,24.1,,,
2017-11-10T02:31:10.149Z,55,,,24.1,,,
2017-11-10T02:31:20.069Z,55,26.6,,24.1,,,
2017-11-10T02:31:30.070Z,55,,,23.9,,,
2017-11-10T02:31:40.069Z,55,26.8,,23.9,,,
2017-11-10T02:31:50.070Z,55,,,23.9,,,
2017-11-10T02:32:00.071Z,55,26.9,,23.9,,,
2017-11-10T02:32:10.164Z,55,,,23.9,,,
2017-11-10T02:32:20.070Z,55,,,23.9,,,
2017-11-10T02:32:30.069Z,55,27,,23.9,,,
2017-11-10T02:32:40.069Z,55,,,23.9,,,
2017-11-10T02:32:50.070Z,55,,,23.8,,,
2017-11-10T02:33:00.072Z,55,27.2,,23.8,,,
2017-11-10T02:33:10.150Z,55,,,23.8,,,
2017-11-10T02:33:20.072Z,55,,,23.8,,,
2017-11-10T02:33:30.069Z,55,,,23.8,,,
2017-11-10T02:33:40.071Z,55,27.3,,23.8,,,
2017-11-10T02:33:50.070Z,55,,,23.8,,,
2017-11-10T02:34:00.070Z,55,,,23.7,,,
2017-11-10T02:34:10.160Z,55,,,23.7,,,
2017-11-10T02:34:21.069Z,55,27.5,,23.7,,,
2017-11-10T02:34:30.070Z,55,,,23.7,,,
2017-11-10T02:34:40.070Z,55,,,23.7,,,
2017-11-10T02:34:50.071Z,55,,,23.7,,,
2017-11-10T02:35:00.070Z,55,,,23.7,,,
2017-11-10T02:35:10.157Z,55,27.6,,23.5,,,
2017-11-10T02:35:20.070Z,55,,,23.5,,,
2017-11-10T02:35:30.070Z,55,,,23.5,,,
2017-11-10T02:35:40.070Z,55,,,23.5,,,
2017-11-10T02:35:50.073Z,55,,,23.5,,,
2017-11-10T02:36:00.072Z,55,,0,23.5,,2,
2017-11-10T02:36:10.151Z,55,33.5,,23.5,,,80
2017-11-10T02:36:20.076Z,55,39.1,,23.5,,,51
2017-11-10T02:36:30.070Z,55,39.9,,23.4,,,29
2017-11-10T02:36:40.070Z,55,36.9,,23.4,,,
2017-11-10T02:36:50.071Z,55,33.9,,23.4,,,
2017-11-10T02:37:00.070Z,55,32.9,,23.4,,,
2017-11-10T02:37:10.160Z,55,31.8,,23.4,,,
2017-11-10T02:37:20.072Z,55,32,,23.4,,,
2017-11-10T02:37:30.074Z,55,33,,23.4,,,
2017-11-10T02:37:40.071Z,55,33.4,,23.4,,,
2017-11-10T02:37:50.071Z,55,33.6,,23.4,,,
2017-11-10T02:38:00.070Z,55,33.9,,23.2,,,
2017-11-10T02:38:10.166Z,55,34,,23.2,,,
2017-11-10T02:38:20.072Z,55,34.3,,23.2,,,
2017-11-10T02:38:30.071Z,55,34.5,,23.2,,,
2017-11-10T02:38:40.073Z,55,34.8,,23.2,,,
2017-11-10T02:38:50.071Z,55,35,,23.2,,,
2017-11-10T02:39:00.071Z,55,35.2,,23.2,,,
2017-11-10T02:39:10.156Z,55,35.3,,23.2,,,
2017-11-10T02:39:20.072Z,55,35.6,,23.2,,,
2017-11-10T02:39:30.071Z,55,35.8,,23.2,,,
2017-11-10T02:39:40.076Z,55,36,,23.2,,,
2017-11-10T02:39:50.072Z,55,36.1,,23.2,,,
2017-11-10T02:40:01.071Z,55,36.2,,23.2,,,
2017-11-10T02:40:10.153Z,55,36.5,,23.2,,,
2017-11-10T02:40:20.072Z,55,36.6,,23.2,,,
2017-11-10T02:40:30.071Z,55,36.8,,23.4,,,
2017-11-10T02:40:40.071Z,55,37,,23.4,,,
2017-11-10T02:40:50.072Z,55,37.2,,23.4,,,
2017-11-10T02:41:00.073Z,55,37.4,,23.4,,,
2017-11-10T02:41:10.152Z,55,37.6,,23.5,,,
2017-11-10T02:41:20.076Z,55,38,,23.5,,,
2017-11-10T02:41:30.077Z,55,38.1,,23.5,,,
2017-11-10T02:41:40.076Z,55,38.3,,23.7,,,
2017-11-10T02:41:50.072Z,55,38.5,,23.7,,,
2017-11-10T02:42:00.073Z,55,38.9,0,23.8,,2,0
