Time,PrimT,PrimTSet,HwTSet,HwTOutlet,HwActive,ChActive,ActPow
2018-02-11T04:34:14.858Z,,,55,48.3,,,
2018-02-11T04:34:24.862Z,,,55,48.2,,,
2018-02-11T04:34:35.910Z,65.6,,55,48.2,,,
2018-02-11T04:34:44.860Z,,,55,48.1,,,
2018-02-11T04:34:54.858Z,,,55,48.1,,,
2018-02-11T04:35:04.858Z,,,55,48,,,
2018-02-11T04:35:14.858Z,,,55,48,,,
2018-02-11T04:35:24.859Z,65.5,,55,48,,,
2018-02-11T04:35:34.859Z,,,55,47.8,,,
2018-02-11T04:35:44.860Z,,,55,47.8,,,
2018-02-11T04:35:54.860Z,65.4,,55,47.7,,,
2018-02-11T04:36:04.858Z,,,55,47.7,,,
2018-02-11T04:36:14.858Z,,,55,47.6,,,
2018-02-11T04:36:24.858Z,,,55,47.6,,,
2018-02-11T04:36:34.860Z,65.2,,55,47.5,,,
2018-02-11T04:36:44.861Z,,,55,47.5,,,
2018-02-11T04:36:54.858Z,,,55,47.4,,,
2018-02-11T04:37:04.858Z,,,55,47.3,,,
2018-02-11T04:37:14.860Z,65.1,,55,47.3,,,
2018-02-11T04:37:30.199Z,65.1,5,55,47.3,0,0,0
2018-02-11T04:37:34.858Z,,,55,47.2,,,
2018-02-11T04:37:44.861Z,65,,55,47.2,,,
2018-02-11T04:37:54.858Z,,,55,47,,,
2018-02-11T04:38:04.858Z,,,55,47,,,
2018-02-11T04:38:14.859Z,,,55,46.9,,,
2018-02-11T04:38:24.862Z,64.9,,55,46.9,,,
2018-02-11T04:38:34.858Z,,,55,46.8,,,
2018-02-11T04:38:44.859Z,,,55,46.8,,,
2018-02-11T04:38:54.859Z,,,55,46.7,,,
2018-02-11T04:39:04.859Z,64.8,,55,46.7,,,
2018-02-11T04:39:14.858Z,,,55,46.6,,,
2018-02-11T04:39:24.859Z,,,55,46.6,,,
2018-02-11T04:39:34.859Z,,,55,46.5,,,
2018-02-11T04:39:44.862Z,64.7,,55,46.5,,,
2018-02-11T04:39:54.862Z,,,55,46.5,,,
2018-02-11T04:40:04.858Z,,,55,46.4,,,
2018-02-11T04:40:14.858Z,,,55,46.4,,,
2018-02-11T04:40:24.858Z,64.5,,55,46.2,,,
2018-02-11T04:40:34.859Z,,,55,46.2,,,
2018-02-11T04:40:44.861Z,,,55,46.1,,,
2018-02-11T04:40:54.859Z,,,55,46.1,,,
2018-02-11T04:41:04.859Z,64.4,,55,46,,,
2018-02-11T04:41:14.858Z,,,55,46,,,
2018-02-11T04:41:24.859Z,,,55,46,,,
2018-02-11T04:41:34.862Z,64.3,,55,45.9,,,
2018-02-11T04:41:44.862Z,,,55,45.9,,,
2018-02-11T04:41:54.861Z,,,55,45.8,,,
2018-02-11T04:42:04.859Z,,,55,45.8,,,
2018-02-11T04:42:14.859Z,,,55,45.7,,,
2018-02-11T04:42:24.861Z,64.2,,55,45.7,,,
2018-02-11T04:42:34.859Z,,,55,45.6,,,
2018-02-11T04:42:44.859Z,,,55,45.6,,,
2018-02-11T04:42:54.859Z,64.1,,55,45.5,,,
2018-02-11T04:43:04.859Z,,,55,45.5,,,
2018-02-11T04:43:14.869Z,,,55,45.5,,,
2018-02-11T04:43:24.859Z,,,55,45.3,,,
2018-02-11T04:43:34.859Z,64,,55,45.3,,,
2018-02-11T04:43:44.861Z,,,55,45.2,,,
2018-02-11T04:43:54.859Z,,,55,45.2,,,
2018-02-11T04:44:04.859Z,,,55,45.1,,,
2018-02-11T04:44:14.859Z,63.8,,55,45.1,,,
2018-02-11T04:44:24.859Z,,,55,45,,,
2018-02-11T04:44:35.854Z,,,55,45,,,
2018-02-11T04:44:44.863Z,,,55,44.9,,,
2018-02-11T04:44:54.859Z,63.7,,55,44.9,,,
2018-02-11T04:45:04.862Z,,,55,44.9,,,
2018-02-11T04:45:14.859Z,,,55,44.8,,,
2018-02-11T04:45:24.860Z,,,55,44.8,,,
2018-02-11T04:45:34.859Z,63.6,,55,44.7,,,
2018-02-11T04:45:44.859Z,,,55,44.7,,,
2018-02-11T04:45:54.860Z,,,55,44.5,,,
2018-02-11T04:46:04.860Z,,,55,44.5,,,
2018-02-11T04:46:14.859Z,63.5,,55,44.5,,,
2018-02-11T04:46:24.862Z,,,55,44.4,,,
2018-02-11T04:46:34.859Z,,,55,44.4,,,
2018-02-11T04:46:44.860Z,63.4,,55,44.3,,,
2018-02-11T04:46:54.860Z,,,55,44.3,,,
2018-02-11T04:47:04.861Z,,,55,44.2,,,
2018-02-11T04:47:14.863Z,,,55,44.2,,,
2018-02-11T04:47:25.858Z,63.3,,55,44.1,,,
2018-02-11T04:47:34.860Z,,,55,44.1,,,
2018-02-11T04:47:44.861Z,,,55,44.1,,,
2018-02-11T04:47:54.860Z,,,55,44,,,
2018-02-11T04:48:04.861Z,63.1,,55,44,,,
2018-02-11T04:48:14.860Z,,,55,43.9,,,
2018-02-11T04:48:24.860Z,,,55,43.9,,,
2018-02-11T04:48:34.861Z,63,,55,43.7,,,
2018-02-11T04:48:44.860Z,,,55,43.7,,,
2018-02-11T04:48:54.860Z,,,55,43.7,,,
2018-02-11T04:49:04.860Z,,,55,43.6,,,
2018-02-11T04:49:14.860Z,63,,55,43.6,,,
2018-02-11T04:49:24.860Z,62.9,,55,43.5,,,
2018-02-11T04:49:34.860Z,,,55,43.5,,,
2018-02-11T04:49:44.860Z,,,55,43.5,,,
2018-02-11T04:49:54.860Z,62.8,,55,43.4,,,
2018-02-11T04:50:04.860Z,,,55,43.4,,,
2018-02-11T04:50:15.853Z,,,55,43.3,,,
2018-02-11T04:50:24.863Z,,,55,43.3,,,
2018-02-11T04:50:34.861Z,62.7,,55,43.2,,,
2018-02-11T04:50:44.861Z,,,55,43.2,,,
2018-02-11T04:50:54.860Z,,,55,43.1,,,
2018-02-11T04:51:04.860Z,,,55,43.1,,,
2018-02-11T04:51:14.861Z,62.6,,55,43.1,,,
2018-02-11T04:51:24.861Z,,,55,43,,,
2018-02-11T04:51:34.861Z,,,55,43,,,
2018-02-11T04:51:44.860Z,62.4,,55,42.8,,,
2018-02-11T04:51:54.860Z,,,55,42.8,,,
2018-02-11T04:52:04.860Z,,,55,42.8,,,
2018-02-11T04:52:14.860Z,,,55,42.7,,,
2018-02-11T04:52:24.861Z,62.3,,55,42.7,,,
2018-02-11T04:52:34.860Z,,,55,42.6,,,
2018-02-11T04:52:44.861Z,,,55,42.6,,,
2018-02-11T04:52:54.860Z,,,55,42.6,,,
2018-02-11T04:53:05.857Z,62.2,,55,42.5,,,
2018-02-11T04:53:14.861Z,,,55,42.5,,,
2018-02-11T04:53:24.860Z,,,55,42.4,,,
2018-02-11T04:53:34.865Z,62.1,,55,42.4,,,
2018-02-11T04:53:44.866Z,,,55,42.4,,,
2018-02-11T04:53:54.860Z,,,55,42.3,,,
2018-02-11T04:54:04.860Z,,,55,42.3,,,
2018-02-11T04:54:14.860Z,62,,55,42.2,,,
2018-02-11T04:54:24.865Z,,,55,42.2,,,
2018-02-11T04:54:34.999Z,,,55,42.2,,,
2018-02-11T04:54:44.862Z,,,55,42,,,
2018-02-11T04:54:54.862Z,61.9,,55,42,,,
2018-02-11T04:55:04.861Z,,,55,41.9,,,
2018-02-11T04:55:14.862Z,,,55,41.9,,,
2018-02-11T04:55:24.861Z,,,55,41.8,,,
2018-02-11T04:55:34.862Z,61.7,,55,41.8,,,
2018-02-11T04:55:44.861Z,,,55,41.8,,,
2018-02-11T04:55:59.881Z,,,55,41.7,,,
2018-02-11T04:56:04.861Z,,,55,41.7,,,
2018-02-11T04:56:14.861Z,61.6,,55,41.7,,,
2018-02-11T04:56:24.861Z,,,55,41.6,,,
2018-02-11T04:56:34.862Z,,,55,41.6,,,
2018-02-11T04:56:44.861Z,61.5,,55,41.6,,,
2018-02-11T04:56:54.861Z,,,55,41.5,,,
2018-02-11T04:57:04.861Z,,,55,41.5,,,
2018-02-11T04:57:14.861Z,,,55,41.5,,,
2018-02-11T04:57:24.862Z,61.4,,55,41.4,,,
2018-02-11T04:57:34.862Z,,,55,41.4,,,
2018-02-11T04:57:44.862Z,,,55,41.2,,,
2018-02-11T04:57:54.862Z,61.3,,55,41.2,,,
2018-02-11T04:58:04.861Z,,,55,41.2,,,
2018-02-11T04:58:14.861Z,,,55,41.1,,,
2018-02-11T04:58:24.861Z,,,55,41.1,,,
2018-02-11T04:58:34.862Z,61.2,,55,41,,,
2018-02-11T04:58:50.318Z,,,55,41,,,
2018-02-11T04:58:54.861Z,,,55,41,,,
2018-02-11T04:59:05.923Z,,,55,40.9,,,
2018-02-11T04:59:14.861Z,61,,55,40.9,,,
2018-02-11T04:59:24.862Z,,,55,40.9,,,
2018-02-11T04:59:34.862Z,,,55,40.8,,,
2018-02-11T04:59:44.863Z,,,55,40.8,,,
2018-02-11T04:59:54.861Z,60.9,,55,40.7,,,
2018-02-11T05:00:04.872Z,,,55,40.7,,,
2018-02-11T05:00:15.857Z,,,55,40.7,,,
2018-02-11T05:00:24.862Z,,,55,40.6,,,
2018-02-11T05:00:34.862Z,60.8,,55,40.6,,,
2018-02-11T05:00:44.863Z,,,55,40.6,,,
2018-02-11T05:00:54.862Z,,,55,40.5,,,
2018-02-11T05:01:04.862Z,60.7,,55,40.5,,,
2018-02-11T05:01:14.864Z,,,55,40.3,,,
2018-02-11T05:01:24.862Z,,,55,40.3,,,
2018-02-11T05:01:34.863Z,,,55,40.3,,,
2018-02-11T05:01:44.864Z,60.6,,55,40.2,,,
2018-02-11T05:01:54.861Z,,,55,40.2,,,
2018-02-11T05:02:04.862Z,,,55,40.2,,,
2018-02-11T05:02:14.862Z,,,55,40.1,,,
2018-02-11T05:02:24.862Z,60.5,,55,40.1,,,
2018-02-11T05:02:34.861Z,,,55,40.1,,,
2018-02-11T05:02:44.862Z,,,55,40,,,
2018-02-11T05:02:54.863Z,,,55,40,,,
2018-02-11T05:03:05.852Z,60.3,,55,40,,,
2018-02-11T05:03:14.862Z,,,55,39.9,,,
2018-02-11T05:03:24.862Z,,,55,39.9,,,
2018-02-11T05:03:34.873Z,,,55,39.8,,,
2018-02-11T05:03:44.862Z,60.2,,55,39.8,,,
2018-02-11T05:03:54.863Z,,,55,39.8,,,
2018-02-11T05:04:14.863Z,60.1,,55,39.6,,,
2018-02-11T05:04:24.862Z,,,55,39.6,,,
2018-02-11T05:04:34.862Z,,,55,39.5,,,
2018-02-11T05:04:44.862Z,,,55,39.5,,,
2018-02-11T05:04:54.863Z,60,,55,39.5,,,
2018-02-11T05:05:04.863Z,,,55,39.4,,,
2018-02-11T05:05:14.862Z,,,55,39.4,,,
2018-02-11T05:05:24.862Z,,,55,39.4,,,
2018-02-11T05:05:34.862Z,60,,55,39.3,,,
2018-02-11T05:05:44.863Z,59.9,,55,39.3,,,
2018-02-11T05:05:55.856Z,,,55,39.3,,,
2018-02-11T05:06:04.862Z,,,55,39.1,,,
2018-02-11T05:06:14.863Z,59.8,,55,39.1,,,
2018-02-11T05:06:24.862Z,,,55,39.1,,,
2018-02-11T05:06:34.862Z,,,55,39,,,
2018-02-11T05:06:44.863Z,,,55,39,,,
2018-02-11T05:06:54.862Z,59.7,,55,39,,,
2018-02-11T05:07:04.862Z,,,55,38.9,,,
2018-02-11T05:07:14.879Z,,,55,38.9,,,
2018-02-11T05:07:24.862Z,,,55,38.9,,,
2018-02-11T05:07:34.882Z,,,55,38.8,,,
2018-02-11T05:07:44.864Z,59.5,,55,38.8,,,
2018-02-11T05:07:54.862Z,,,55,38.8,,,
2018-02-11T05:08:04.863Z,,,55,38.6,,,
2018-02-11T05:08:14.863Z,59.4,,55,38.6,,,
2018-02-11T05:08:24.862Z,,,55,38.6,,,
2018-02-11T05:08:34.863Z,,,55,38.5,,,
2018-02-11T05:08:46.015Z,,,55,38.5,,,
2018-02-11T05:08:54.863Z,59.3,,55,38.5,,,
2018-02-11T05:09:04.862Z,,,55,38.4,,,
2018-02-11T05:09:14.862Z,,,55,38.4,,,
2018-02-11T05:09:24.863Z,,,55,38.4,,,
2018-02-11T05:09:34.862Z,,,55,38.3,,,
2018-02-11T05:09:44.864Z,59.2,,55,38.3,,,
2018-02-11T05:09:54.862Z,,,55,38.3,,,
2018-02-11T05:10:04.865Z,,,55,38.1,,,
2018-02-11T05:10:14.866Z,,,55,38.1,,,
2018-02-11T05:10:24.864Z,59.1,,55,38.1,,,
2018-02-11T05:10:34.862Z,,,55,38,,,
2018-02-11T05:10:44.863Z,,,55,38,,,
2018-02-11T05:10:54.863Z,,,55,38,,,
2018-02-11T05:11:04.863Z,59,,55,37.9,,,
2018-02-11T05:11:14.863Z,,,55,37.9,,,
2018-02-11T05:11:24.863Z,,,55,37.9,,,
2018-02-11T05:11:40.023Z,59,,55,37.9,,,
2018-02-11T05:11:44.863Z,58.9,,55,37.8,,,
2018-02-11T05:11:54.863Z,,,55,37.8,,,
2018-02-11T05:12:04.863Z,,,55,37.8,,,
2018-02-11T05:12:14.863Z,,,55,37.7,,,
2018-02-11T05:12:24.865Z,58.7,,55,37.7,,,
2018-02-11T05:12:34.863Z,,,55,37.7,,,
2018-02-11T05:12:44.863Z,,,55,37.5,,,
2018-02-11T05:12:54.863Z,,,55,37.5,,,
2018-02-11T05:13:04.865Z,58.6,,55,37.5,,,
2018-02-11T05:13:14.863Z,,,55,37.5,,,
2018-02-11T05:13:24.865Z,,,55,37.4,,,
2018-02-11T05:13:34.863Z,,,55,37.4,,,
2018-02-11T05:13:44.864Z,58.5,,55,37.4,,,
2018-02-11T05:13:54.863Z,,,55,37.3,,,
2018-02-11T05:14:04.864Z,,,55,37.3,,,
2018-02-11T05:14:14.866Z,,,55,37.3,,,
2018-02-11T05:14:27.000Z,58.4,,55,37.2,,,
2018-02-11T05:14:34.863Z,,,55,37.2,,,
2018-02-11T05:14:44.864Z,,,55,37.2,,,
2018-02-11T05:14:54.863Z,,,55,37,,,
2018-02-11T05:15:04.863Z,,,55,37,,,
2018-02-11T05:15:14.864Z,58.3,,55,37,,,
2018-02-11T05:15:24.864Z,,,55,37,,,
2018-02-11T05:15:34.864Z,,,55,36.9,,,
2018-02-11T05:15:44.865Z,58.2,,55,36.9,,,
2018-02-11T05:15:55.200Z,,,55,36.9,,,
2018-02-11T05:16:04.863Z,,,55,36.8,,,
2018-02-11T05:16:14.864Z,,,55,36.8,,,
2018-02-11T05:16:24.864Z,58.1,,55,36.8,,,
2018-02-11T05:16:34.868Z,,,55,36.7,,,
2018-02-11T05:16:44.864Z,,,55,36.7,,,
2018-02-11T05:16:54.873Z,,,55,36.7,,,
2018-02-11T05:17:04.865Z,,,55,36.5,,,
2018-02-11T05:17:14.863Z,58,,55,36.5,,,
2018-02-11T05:17:24.864Z,,,55,36.5,,,
2018-02-11T05:17:35.855Z,,,55,36.4,,,
2018-02-11T05:17:44.864Z,57.8,,55,36.4,,,
2018-02-11T05:17:54.864Z,57.8,,55,36.4,,,
2018-02-11T05:18:04.864Z,,,55,36.4,,,
2018-02-11T05:18:14.865Z,,,55,36.3,,,
2018-02-11T05:18:24.869Z,,,55,36.3,,,
2018-02-11T05:18:34.864Z,57.7,,55,36.3,,,
2018-02-11T05:18:45.866Z,,,55,36.3,,,
2018-02-11T05:18:54.864Z,,,55,36.2,,,
2018-02-11T05:19:04.864Z,,,55,36.2,,,
2018-02-11T05:19:14.865Z,57.6,,55,36.2,,,
2018-02-11T05:19:24.864Z,,,55,36,,,
2018-02-11T05:19:34.864Z,,,55,36,,,
2018-02-11T05:19:44.864Z,,,55,36,,,
2018-02-11T05:19:54.865Z,57.5,,55,36,,,
2018-02-11T05:20:04.864Z,,,55,35.9,,,
2018-02-11T05:20:14.865Z,,,55,35.9,,,
2018-02-11T05:20:24.864Z,,,55,35.9,,,
2018-02-11T05:20:34.864Z,,,55,35.9,,,
2018-02-11T05:20:44.864Z,57.4,,55,35.8,,,
2018-02-11T05:20:54.864Z,,,55,35.8,,,
2018-02-11T05:21:04.864Z,,,55,35.8,,,
2018-02-11T05:21:14.864Z,,,55,35.7,,,
2018-02-11T05:21:24.864Z,57.3,,55,35.7,,,
2018-02-11T05:21:35.860Z,,,55,35.7,,,
2018-02-11T05:21:44.864Z,,,55,35.7,,,
2018-02-11T05:21:54.865Z,,,55,35.6,,,
2018-02-11T05:22:04.864Z,57.2,,55,35.6,,,
2018-02-11T05:22:14.864Z,,,55,35.6,,,
2018-02-11T05:22:24.865Z,,,55,35.4,,,
2018-02-11T05:22:34.864Z,,,55,35.4,,,
2018-02-11T05:22:44.867Z,57,,55,35.4,,,
2018-02-11T05:22:54.865Z,,,55,35.4,,,
2018-02-11T05:23:04.864Z,,,55,35.3,,,
2018-02-11T05:23:14.864Z,,,55,35.3,,,
2018-02-11T05:23:24.864Z,56.9,,55,35.3,,,
2018-02-11T05:23:34.864Z,,,55,35.2,,,
2018-02-11T05:23:44.866Z,,,55,35.2,,,
2018-02-11T05:23:54.865Z,,,55,35.2,,,
2018-02-11T05:24:04.865Z,,,55,35.2,,,
2018-02-11T05:24:14.865Z,56.8,,55,35.1,,,
2018-02-11T05:24:24.865Z,,,55,35.1,,,
2018-02-11T05:24:34.865Z,,,55,35.1,,,
2018-02-11T05:24:44.865Z,,,55,35.1,,,
2018-02-11T05:24:54.864Z,56.7,,55,34.9,,,
2018-02-11T05:25:04.865Z,,,55,34.9,,,
2018-02-11T05:25:14.867Z,,,55,34.9,,,
2018-02-11T05:25:24.870Z,,,55,34.9,,,
2018-02-11T05:25:34.865Z,56.6,,55,34.8,,,
2018-02-11T05:25:44.867Z,,,55,34.8,,,
2018-02-11T05:25:54.866Z,,,55,34.8,,,
2018-02-11T05:26:04.865Z,,,55,34.8,,,
2018-02-11T05:26:14.865Z,56.5,,55,34.7,,,
2018-02-11T05:26:24.866Z,,,55,34.7,,,
2018-02-11T05:26:34.865Z,,,55,34.7,,,
2018-02-11T05:26:44.866Z,,,55,34.6,,,
2018-02-11T05:26:54.865Z,56.4,,55,34.6,,,
2018-02-11T05:27:04.865Z,,,55,34.6,,,
2018-02-11T05:27:15.996Z,,,55,34.6,,,
2018-02-11T05:27:24.865Z,,,55,34.4,,,
2018-02-11T05:27:34.865Z,,,55,34.4,,,
2018-02-11T05:27:44.866Z,56.2,,55,34.4,,,
2018-02-11T05:27:54.865Z,,,55,34.4,,,
2018-02-11T05:28:04.865Z,,,55,34.3,,,
2018-02-11T05:28:14.865Z,,,55,34.3,,,
2018-02-11T05:28:24.866Z,56.1,,55,34.3,,,
2018-02-11T05:28:34.866Z,,,55,34.3,,,
2018-02-11T05:28:45.209Z,,,55,34.2,,,
2018-02-11T05:28:54.865Z,,,55,34.2,,,
2018-02-11T05:29:04.865Z,,,55,34.2,,,
2018-02-11T05:29:14.866Z,56,,55,34.2,,,
2018-02-11T05:29:24.865Z,,,55,34.1,,,
2018-02-11T05:29:34.865Z,,,55,34.1,,,
2018-02-11T05:29:44.866Z,,,55,34.1,,,
2018-02-11T05:29:54.865Z,55.9,,55,34.1,,,
2018-02-11T05:30:10.965Z,,,55,34,,,
2018-02-11T05:30:14.865Z,,,55,34,,,
2018-02-11T05:30:24.865Z,,,55,34,,,
2018-02-11T05:30:34.866Z,55.8,,55,34,,,
2018-02-11T05:30:44.867Z,,,55,33.8,,,
2018-02-11T05:30:54.865Z,,,55,33.8,,,
2018-02-11T05:31:04.865Z,,,55,33.8,,,
2018-02-11T05:31:14.867Z,,,55,33.8,,,
2018-02-11T05:31:24.866Z,55.7,,55,33.8,,,
2018-02-11T05:31:34.870Z,,,55,33.7,,,
2018-02-11T05:31:44.867Z,,,55,33.7,,,
2018-02-11T05:31:54.866Z,,,55,33.7,,,
2018-02-11T05:32:04.867Z,55.6,,55,33.6,,,
2018-02-11T05:32:14.865Z,,,55,33.6,,,
2018-02-11T05:32:24.866Z,,,55,33.6,,,
2018-02-11T05:32:34.871Z,,,55,33.6,,,
2018-02-11T05:32:44.867Z,,,55,33.6,,,
2018-02-11T05:32:59.886Z,55.5,,55,33.5,,,
2018-02-11T05:33:04.866Z,,,55,33.5,,,
2018-02-11T05:33:14.866Z,,,55,33.5,,,
2018-02-11T05:33:24.867Z,55.3,,55,33.5,,,
2018-02-11T05:33:34.866Z,,,55,33.3,,,
2018-02-11T05:33:44.866Z,,,55,33.3,,,
2018-02-11T05:33:54.866Z,,,55,33.3,,,
2018-02-11T05:34:04.894Z,,,55,33.3,,,
2018-02-11T05:34:14.868Z,55.2,,55,33.2,,,
2018-02-11T05:34:24.866Z,,,55,33.2,,,
2018-02-11T05:34:34.866Z,,,55,33.2,,,
2018-02-11T05:34:44.866Z,,,55,33.2,,,
2018-02-11T05:34:54.867Z,55.1,,55,33.1,,,
2018-02-11T05:35:04.866Z,,,55,33.1,,,
2018-02-11T05:35:14.866Z,,,55,33.1,,,
2018-02-11T05:35:24.866Z,,,55,33.1,,,
2018-02-11T05:35:34.866Z,,,55,33,,,
2018-02-11T05:35:44.867Z,55,,55,33,,,
2018-02-11T05:35:54.866Z,,,55,33,,,
2018-02-11T05:36:04.867Z,,,55,33,,,
2018-02-11T05:36:14.866Z,54.9,,55,33,,,
2018-02-11T05:36:24.866Z,,,55,32.8,,,
2018-02-11T05:36:34.868Z,,,55,32.8,,,
2018-02-11T05:36:44.866Z,,,55,32.8,,,
2018-02-11T05:36:54.868Z,,,55,32.7,,,
2018-02-11T05:37:04.866Z,,,55,32.7,,,
2018-02-11T05:37:14.867Z,54.8,,55,32.7,,,
2018-02-11T05:37:24.867Z,,,55,32.7,,,
2018-02-11T05:37:34.866Z,54.8,5,55,32.7,0,0,0
2018-02-11T05:37:44.868Z,54.7,,55,32.7,,,
2018-02-11T05:37:54.866Z,,,55,32.6,,,
2018-02-11T05:38:04.866Z,,,55,32.6,,,
2018-02-11T05:38:14.868Z,,,55,32.6,,,
2018-02-11T05:38:24.866Z,,,55,32.6,,,
2018-02-11T05:38:34.866Z,54.6,,55,32.5,,,
2018-02-11T05:38:44.867Z,,,55,32.5,,,
2018-02-11T05:38:54.866Z,,,55,32.5,,,
2018-02-11T05:39:04.867Z,,,55,32.5,,,
2018-02-11T05:39:14.867Z,54.4,,55,32.5,,,
2018-02-11T05:39:24.869Z,,,55,32.3,,,
2018-02-11T05:39:34.867Z,,,55,32.3,,,
2018-02-11T05:39:44.867Z,,,55,32.3,,,
2018-02-11T05:39:54.866Z,,,55,32.3,,,
2018-02-11T05:40:05.858Z,54.3,,55,32.2,,,
2018-02-11T05:40:14.866Z,,,55,32.2,,,
2018-02-11T05:40:24.867Z,,,55,32.2,,,
2018-02-11T05:40:34.867Z,,,55,32.2,,,
2018-02-11T05:40:44.867Z,54.2,,55,32.2,,,
2018-02-11T05:40:54.872Z,,,55,32.1,,,
2018-02-11T05:41:04.867Z,,,55,32.1,,,
2018-02-11T05:41:14.867Z,,,55,32.1,,,
2018-02-11T05:41:24.869Z,,,55,32.1,,,
2018-02-11T05:41:34.869Z,54.1,,55,32,,,
2018-02-11T05:41:44.877Z,,,55,32,,,
2018-02-11T05:41:54.867Z,,,55,32,,,
2018-02-11T05:42:04.867Z,,,55,32,,,
2018-02-11T05:42:14.867Z,,,55,32,,,
2018-02-11T05:42:24.867Z,54,,55,31.9,,,
2018-02-11T05:42:34.867Z,,,55,31.9,,,
2018-02-11T05:42:44.872Z,,,55,31.9,,,
2018-02-11T05:42:59.887Z,,,55,31.9,,,
2018-02-11T05:43:04.868Z,53.9,,55,31.9,,,
2018-02-11T05:43:14.867Z,,,55,31.7,,,
2018-02-11T05:43:24.867Z,,,55,31.7,,,
2018-02-11T05:43:34.867Z,,,55,31.7,,,
2018-02-11T05:43:44.867Z,53.8,,55,31.7,,,
2018-02-11T05:43:54.867Z,,,55,31.7,,,
2018-02-11T05:44:04.869Z,,,55,31.6,,,
2018-02-11T05:44:14.867Z,,,55,31.6,,,
2018-02-11T05:44:24.867Z,,,55,31.6,,,
2018-02-11T05:44:34.868Z,53.7,,55,31.6,,,
2018-02-11T05:44:44.867Z,,,55,31.6,,,
2018-02-11T05:44:54.868Z,,,55,31.5,,,
2018-02-11T05:45:04.870Z,,,55,31.5,,,
2018-02-11T05:45:14.868Z,53.6,,55,31.5,,,
2018-02-11T05:45:24.867Z,,,55,31.5,,,
2018-02-11T05:45:34.867Z,,,55,31.4,,,
2018-02-11T05:45:49.910Z,,,55,31.4,,,
2018-02-11T05:45:54.867Z,53.4,,55,31.4,,,
2018-02-11T05:46:04.867Z,,,55,31.4,,,
2018-02-11T05:46:14.867Z,,,55,31.4,,,
2018-02-11T05:46:24.868Z,,,55,31.2,,,
2018-02-11T05:46:34.867Z,,,55,31.2,,,
2018-02-11T05:46:44.871Z,53.3,,55,31.2,,,
2018-02-11T05:46:54.868Z,,,55,31.2,,,
2018-02-11T05:47:04.868Z,,,55,31.2,,,
2018-02-11T05:47:15.984Z,,,55,31.1,,,
2018-02-11T05:47:24.868Z,,,55,31.1,,,
2018-02-11T05:47:34.869Z,53.2,,55,31.1,,,
2018-02-11T05:47:44.869Z,,,55,31.1,,,
2018-02-11T05:47:54.868Z,,,55,31.1,,,
2018-02-11T05:48:04.873Z,,,55,31,,,
2018-02-11T05:48:14.867Z,53.1,,55,31,,,
2018-02-11T05:48:24.872Z,,,55,31,,,
2018-02-11T05:48:34.868Z,,,55,31,,,
2018-02-11T05:48:44.868Z,,,55,31,,,
2018-02-11T05:48:54.868Z,53,,55,30.9,,,
2018-02-11T05:49:04.868Z,,,55,30.9,,,
2018-02-11T05:49:14.868Z,,,55,30.9,,,
2018-02-11T05:49:24.868Z,,,55,30.9,,,
2018-02-11T05:49:34.869Z,52.9,,55,30.9,,,
2018-02-11T05:49:44.869Z,,,55,30.7,,,
2018-02-11T05:49:54.868Z,,,55,30.7,,,
2018-02-11T05:50:04.915Z,,,55,30.7,,,
2018-02-11T05:50:14.868Z,,,55,30.7,,,
2018-02-11T05:50:24.869Z,52.8,,55,30.7,,,
2018-02-11T05:50:34.868Z,,,55,30.7,,,
2018-02-11T05:50:44.869Z,,,55,30.6,,,
2018-02-11T05:50:54.868Z,,,55,30.6,,,
2018-02-11T05:51:04.869Z,52.7,,55,30.6,,,
2018-02-11T05:51:14.868Z,,,55,30.6,,,
2018-02-11T05:51:24.868Z,,,55,30.6,,,
2018-02-11T05:51:34.868Z,,,55,30.5,,,
2018-02-11T05:51:44.870Z,52.6,,55,30.5,,,
2018-02-11T05:51:54.868Z,,,55,30.5,,,
2018-02-11T05:52:04.868Z,,,55,30.5,,,
2018-02-11T05:52:14.868Z,,,55,30.5,,,
2018-02-11T05:52:24.883Z,,,55,30.4,,,
2018-02-11T05:52:34.869Z,52.4,,55,30.4,,,
2018-02-11T05:52:44.868Z,,,55,30.4,,,
2018-02-11T05:52:54.869Z,,,55,30.4,,,
2018-02-11T05:53:04.868Z,,,55,30.2,,,
2018-02-11T05:53:14.869Z,52.3,,55,30.2,,,
2018-02-11T05:53:24.868Z,,,55,30.2,,,
2018-02-11T05:53:34.868Z,,,55,30.2,,,
2018-02-11T05:53:44.869Z,,,55,30.2,,,
2018-02-11T05:53:54.868Z,,,55,30.2,,,
2018-02-11T05:54:04.868Z,52.2,,55,30.1,,,
2018-02-11T05:54:14.868Z,,,55,30.1,,,
2018-02-11T05:54:24.868Z,,,55,30.1,,,
2018-02-11T05:54:34.868Z,,,55,30.1,,,
2018-02-11T05:54:44.871Z,52.1,,55,30.1,,,
2018-02-11T05:54:54.868Z,,,55,30,,,
2018-02-11T05:55:04.922Z,,,55,30,,,
2018-02-11T05:55:14.868Z,,,55,30,,,
2018-02-11T05:55:24.869Z,52,,55,30,,,
2018-02-11T05:55:34.869Z,,,55,30,,,
2018-02-11T05:55:44.869Z,,,55,30,,,
2018-02-11T05:55:54.908Z,,,55,29.9,,,
