Time,PrimT,ChActive,PrimTSet,ActPow,HwTSet,HwTOutlet,HwActive
2018-01-17T11:58:45.118Z,,,,,55,32.3,
2018-01-17T11:58:55.118Z,55.6,,,,55,32.2,
2018-01-17T11:59:05.119Z,,,,,55,32.2,
2018-01-17T11:59:15.123Z,,,,,55,32.2,
2018-01-17T11:59:25.127Z,,,,,55,32.2,
2018-01-17T11:59:35.138Z,,,,,55,32.1,
2018-01-17T11:59:45.141Z,55.5,,,,55,32.1,
2018-01-17T11:59:55.144Z,,,,,55,32.1,
2018-01-17T12:00:10.143Z,,,,,55,32,
2018-01-17T12:00:25.119Z,55.3,,,,55,32,
2018-01-17T12:00:35.138Z,,,,,55,32,
2018-01-17T12:00:45.121Z,,,,,55,32,
2018-01-17T12:00:55.120Z,,,,,55,31.9,
2018-01-17T12:01:05.123Z,55.2,,,,55,31.9,
2018-01-17T12:01:15.122Z,,,,,55,31.9,
2018-01-17T12:01:25.221Z,,,,,55,31.9,
2018-01-17T12:01:35.437Z,55.1,,,,55,31.9,
2018-01-17T12:01:45.120Z,,,,,55,31.7,
2018-01-17T12:01:55.119Z,,,,,55,31.7,
2018-01-17T12:02:05.119Z,,,,,55,31.7,
2018-01-17T12:02:15.119Z,55,,,,55,31.7,
2018-01-17T12:02:25.137Z,,,,,55,31.6,
2018-01-17T12:02:35.127Z,,,,,55,31.6,
2018-01-17T12:02:45.122Z,,,,,55,31.6,
2018-01-17T12:02:55.121Z,54.9,,,,,,
2018-01-17T12:03:05.120Z,,,,,55,31.5,
2018-01-17T12:03:15.121Z,,,,,55,31.5,
2018-01-17T12:03:25.120Z,,,,,55,31.5,
2018-01-17T12:03:35.118Z,54.8,,,,55,31.5,
2018-01-17T12:03:45.135Z,,,,,55,31.5,
2018-01-17T12:03:55.120Z,,,,,55,31.4,
2018-01-17T12:04:05.124Z,,,,,55,31.4,
2018-01-17T12:04:15.125Z,54.7,,,,55,31.4,
2018-01-17T12:04:26.967Z,,,,,55,31.4,
2018-01-17T12:04:35.152Z,,,,,55,31.2,
2018-01-17T12:04:45.122Z,,,,,55,31.2,
2018-01-17T12:04:55.119Z,54.6,,,,55,31.2,
2018-01-17T12:05:05.120Z,,,,,55,31.2,
2018-01-17T12:05:15.119Z,,,,,55,31.2,
2018-01-17T12:05:25.120Z,,,,,55,31.1,
2018-01-17T12:05:35.129Z,54.4,,,,55,31.1,
2018-01-17T12:05:45.120Z,,,,,55,31.1,
2018-01-17T12:05:55.119Z,,,,,55,31.1,
2018-01-17T12:06:05.121Z,,,,,55,31.1,
2018-01-17T12:06:15.119Z,54.3,,,,55,31,
2018-01-17T12:06:25.158Z,,,,,55,31,
2018-01-17T12:06:35.120Z,,,,,55,31,
2018-01-17T12:06:45.145Z,,,,,55,30.9,
2018-01-17T12:06:55.134Z,54.2,,,,55,30.9,
2018-01-17T12:07:05.160Z,,,,,55,30.9,
2018-01-17T12:07:16.157Z,,,,,55,30.9,
2018-01-17T12:07:25.121Z,,,,,55,30.9,
2018-01-17T12:07:35.121Z,54.1,,,,55,30.9,
2018-01-17T12:07:45.121Z,,,,,55,30.7,
2018-01-17T12:07:55.154Z,,,,,55,30.7,
2018-01-17T12:08:05.179Z,,,,,55,30.7,
2018-01-17T12:08:15.156Z,54,,,,55,30.7,
2018-01-17T12:08:25.119Z,,,,,55,30.7,
2018-01-17T12:08:35.121Z,,,,,55,30.6,
2018-01-17T12:08:45.121Z,,,,,55,30.6,
2018-01-17T12:08:55.120Z,53.9,,,,,,
2018-01-17T12:09:05.128Z,,,,,55,30.6,
2018-01-17T12:09:15.148Z,,,,,55,30.5,
2018-01-17T12:09:25.119Z,,,,,55,30.5,
2018-01-17T12:09:35.121Z,53.8,,,,,,
2018-01-17T12:09:45.123Z,,,,,55,30.5,
2018-01-17T12:09:55.119Z,,,,,55,30.4,
2018-01-17T12:10:06.131Z,,,,,55,30.4,
2018-01-17T12:10:15.123Z,53.7,,,,55,30.4,
2018-01-17T12:10:25.148Z,,,,,55,30.4,
2018-01-17T12:10:35.157Z,,,,,55,30.4,
2018-01-17T12:10:45.139Z,,,,,55,30.2,
2018-01-17T12:10:55.148Z,53.6,,,,55,30.2,
2018-01-17T12:11:05.145Z,,,,,55,30.2,
2018-01-17T12:11:15.123Z,,,,,55,30.2,
2018-01-17T12:11:25.127Z,,,,,55,30.1,
2018-01-17T12:11:35.120Z,53.4,,,,55,30.1,
2018-01-17T12:11:45.128Z,,,,,55,30.1,
2018-01-17T12:11:55.121Z,,,,,55,30.1,
2018-01-17T12:12:05.120Z,53.3,,,,55,30.1,
2018-01-17T12:12:15.123Z,,,,,55,30.1,
2018-01-17T12:12:25.124Z,,,,,55,30.1,
2018-01-17T12:12:35.120Z,,,,,55,30,
2018-01-17T12:12:45.122Z,,,,,55,30,
2018-01-17T12:13:00.159Z,53.2,,,,55,30,
2018-01-17T12:13:05.126Z,,,,,55,30,
2018-01-17T12:13:15.120Z,,,,,55,29.9,
2018-01-17T12:13:25.121Z,,,,,55,29.9,
2018-01-17T12:13:35.120Z,53.1,,,,55,29.9,
2018-01-17T12:13:45.144Z,,,,,55,29.9,
2018-01-17T12:13:55.122Z,,,,,55,29.9,
2018-01-17T12:14:05.122Z,53,,,,55,29.9,
2018-01-17T12:14:15.120Z,,,,,55,29.7,
2018-01-17T12:14:25.184Z,,,,,55,29.7,
2018-01-17T12:14:35.124Z,,,,,55,29.7,
2018-01-17T12:14:55.120Z,52.9,,,,55,29.7,
2018-01-17T12:15:05.135Z,,,,,55,29.6,
2018-01-17T12:15:15.121Z,,,,,55,29.6,
2018-01-17T12:15:25.195Z,52.8,,,,55,29.6,
2018-01-17T12:15:50.146Z,,,,,55,29.4,
2018-01-17T12:15:55.134Z,,,,,55,29.4,
2018-01-17T12:16:05.128Z,52.7,,,,55,29.4,
2018-01-17T12:16:15.144Z,,,,,55,29.4,
2018-01-17T12:16:25.175Z,,,,,55,29.4,
2018-01-17T12:16:35.194Z,,,,,55,29.3,
2018-01-17T12:16:45.123Z,52.6,,,,55,29.3,
2018-01-17T12:16:55.136Z,,,,,55,29.3,
2018-01-17T12:17:05.126Z,,,,,55,29.3,
2018-01-17T12:17:15.122Z,,,,,55,29.3,
2018-01-17T12:17:25.166Z,,,,,55,29.3,
2018-01-17T12:17:35.154Z,52.4,,,,55,29.2,
2018-01-17T12:17:55.138Z,,,,,55,29.2,
2018-01-17T12:18:05.150Z,,,,,55,29.2,
2018-01-17T12:18:15.139Z,52.3,,,,55,29.2,
2018-01-17T12:18:25.171Z,,,,,55,29.2,
2018-01-17T12:18:35.139Z,,,,,55,29,
2018-01-17T12:18:45.142Z,,,,,55,29,
2018-01-17T12:18:55.153Z,52.2,,,,55,29,
2018-01-17T12:19:05.838Z,,,,,55,29,
2018-01-17T12:19:25.151Z,52.1,,,,55,29,
2018-01-17T12:19:35.151Z,,,,,55,28.9,
2018-01-17T12:19:45.167Z,,,,,55,28.9,
2018-01-17T12:19:55.162Z,,,,,55,28.9,
2018-01-17T12:20:06.969Z,,,,,55,28.9,
2018-01-17T12:20:15.172Z,52,,,,,,
2018-01-17T12:20:25.192Z,,,,,55,28.9,
2018-01-17T12:20:35.172Z,,,,,55,28.7,
2018-01-17T12:20:55.165Z,51.9,,,,55,28.7,
2018-01-17T12:21:05.165Z,,,,,55,28.7,
2018-01-17T12:21:17.616Z,,,,,55,28.7,
2018-01-17T12:21:25.169Z,,,,,55,28.6,
2018-01-17T12:21:35.142Z,51.8,,,,,,
2018-01-17T12:21:45.165Z,,,,,55,28.6,
2018-01-17T12:21:55.191Z,,,,,55,28.6,
2018-01-17T12:22:05.161Z,,,,,55,28.6,
2018-01-17T12:22:17.624Z,51.7,,,,,,
2018-01-17T12:22:25.163Z,,,,,55,28.5,
2018-01-17T12:22:35.161Z,,,,,55,28.5,
2018-01-17T12:22:56.118Z,51.6,,,,55,28.5,
2018-01-17T12:23:05.124Z,,,,,55,28.5,
2018-01-17T12:23:18.726Z,,,,,55,28.5,
2018-01-17T12:23:25.147Z,,,,,55,28.3,
2018-01-17T12:23:35.229Z,,,,,55,28.3,
2018-01-17T12:23:45.154Z,51.4,,,,55,28.3,
2018-01-17T12:23:55.181Z,,,,,55,28.3,
2018-01-17T12:24:05.127Z,,,,,55,28.3,
2018-01-17T12:24:25.131Z,51.3,,,,55,28.3,
2018-01-17T12:24:35.122Z,,,,,55,28.2,
2018-01-17T12:24:55.126Z,,,,,55,28.2,
2018-01-17T12:25:05.123Z,,,,,55,28.2,
2018-01-17T12:25:15.144Z,51.2,,,,,,
2018-01-17T12:25:25.127Z,,,,,55,28.2,
2018-01-17T12:25:35.172Z,,,,,55,28,
2018-01-17T12:25:55.122Z,,,,,55,28,
2018-01-17T12:26:05.122Z,51.1,,,,55,28,
2018-01-17T12:26:25.276Z,,,,,55,27.9,
2018-01-17T12:26:35.138Z,51,,,,55,27.9,
2018-01-17T12:26:55.124Z,,,,,55,27.9,
2018-01-17T12:27:05.122Z,,,,,55,27.9,
2018-01-17T12:27:15.122Z,,,,,55,27.9,
2018-01-17T12:27:25.122Z,50.9,,,,,,
2018-01-17T12:27:35.126Z,,,,,55,27.7,
2018-01-17T12:27:45.148Z,,,,,55,27.7,
2018-01-17T12:28:05.150Z,50.8,,,,55,27.7,
2018-01-17T12:28:15.124Z,,,,,55,27.7,
2018-01-17T12:28:25.127Z,,,,,55,27.7,
2018-01-17T12:28:45.122Z,,,,,55,27.6,
2018-01-17T12:28:55.125Z,,,,,55,27.6,
2018-01-17T12:29:05.143Z,50.7,,,,55,27.6,
2018-01-17T12:29:25.149Z,,,,,55,27.6,
2018-01-17T12:29:35.123Z,50.6,,,,55,27.5,
2018-01-17T12:29:55.122Z,,,,,55,27.5,
2018-01-17T12:30:05.123Z,,,,,55,27.5,
2018-01-17T12:30:15.122Z,50.4,,,,,,
2018-01-17T12:30:25.125Z,,,,,55,27.5,
2018-01-17T12:30:35.141Z,,,,,55,27.5,
2018-01-17T12:30:55.180Z,,,,,55,27.3,
2018-01-17T12:31:05.123Z,50.3,,,,55,27.3,
2018-01-17T12:31:30.367Z,,,,,55,27.3,
2018-01-17T12:31:35.138Z,,,,,55,27.3,
2018-01-17T12:31:55.124Z,,,,,55,27.2,
2018-01-17T12:32:05.139Z,50.2,,,,55,27.2,
2018-01-17T12:32:25.146Z,,,,,55,27.2,
2018-01-17T12:32:35.179Z,,,,,55,27.2,
2018-01-17T12:32:45.125Z,50.1,,,,,,
2018-01-17T12:32:55.125Z,,,,,55,27,
2018-01-17T12:33:05.123Z,,,,,55,27,
2018-01-17T12:33:25.153Z,50,,,,55,27,
2018-01-17T12:33:35.128Z,,,,,55,27,
2018-01-17T12:33:55.160Z,,,,,55,27,
2018-01-17T12:34:05.140Z,49.9,,,,,,
2018-01-17T12:34:15.123Z,49.9,,,,55,27,
2018-01-17T12:34:25.123Z,,,,,55,26.9,
2018-01-17T12:34:35.123Z,,,,,55,26.9,
2018-01-17T12:34:55.126Z,,,,,55,26.9,
2018-01-17T12:35:05.124Z,49.8,,,,55,26.9,
2018-01-17T12:35:25.130Z,,,,,55,26.8,
2018-01-17T12:35:35.123Z,,,,,55,26.8,
2018-01-17T12:35:45.125Z,49.7,,,,,,
2018-01-17T12:35:55.160Z,,,,,55,26.8,
2018-01-17T12:36:15.124Z,,,,,55,26.8,
2018-01-17T12:36:25.139Z,49.5,,,,55,26.8,
2018-01-17T12:36:35.123Z,,,,,55,26.8,
2018-01-17T12:36:55.123Z,,,,,55,26.6,
2018-01-17T12:37:05.124Z,,,,,55,26.6,
2018-01-17T12:37:15.123Z,49.4,,,,,,
2018-01-17T12:37:25.123Z,,,,,55,26.6,
2018-01-17T12:37:35.124Z,,,,,55,26.6,
2018-01-17T12:37:55.123Z,,,,,55,26.5,
2018-01-17T12:38:05.123Z,,,,,55,26.5,
2018-01-17T12:38:15.127Z,49.3,,,,,,
2018-01-17T12:38:25.123Z,,,,,55,26.5,
2018-01-17T12:38:45.128Z,49.2,,,,55,26.5,
2018-01-17T12:38:55.123Z,,,,,55,26.5,
2018-01-17T12:39:05.124Z,,,,,55,26.3,
2018-01-17T12:39:25.123Z,,,,,55,26.3,
2018-01-17T12:39:35.123Z,,,,,55,26.3,
2018-01-17T12:39:45.137Z,49.1,,,,,,
2018-01-17T12:39:55.124Z,,,,,55,26.3,
2018-01-17T12:40:05.179Z,,,,,55,26.3,
2018-01-17T12:40:25.142Z,49,,,,55,26.2,
2018-01-17T12:40:35.178Z,,,,,55,26.2,
2018-01-17T12:40:55.147Z,,,,,55,26.2,
2018-01-17T12:41:05.169Z,,,,,55,26.2,
2018-01-17T12:41:15.124Z,48.9,,,,,,
2018-01-17T12:41:26.117Z,,,,,55,26.1,
2018-01-17T12:41:45.124Z,,,,,55,26.1,
2018-01-17T12:41:55.130Z,,,,,55,26.1,
2018-01-17T12:42:05.133Z,48.7,,,,,,
2018-01-17T12:42:15.124Z,,,,,55,26.1,
2018-01-17T12:42:25.139Z,,,,,55,26.1,
2018-01-17T12:42:35.130Z,,,,,55,25.9,
2018-01-17T12:42:45.124Z,48.6,,,,,,
2018-01-17T12:42:55.124Z,,,,,55,25.9,
2018-01-17T12:43:05.125Z,,,,,55,25.9,
2018-01-17T12:43:25.162Z,,,,,55,25.9,
2018-01-17T12:43:35.184Z,48.5,,,,,,
2018-01-17T12:43:45.153Z,,,,,55,25.9,
2018-01-17T12:43:55.124Z,,,,,55,25.8,
2018-01-17T12:44:05.127Z,,,,,55,25.8,
2018-01-17T12:44:16.134Z,48.4,,,,,,
2018-01-17T12:44:25.129Z,,,,,55,25.8,
2018-01-17T12:44:35.127Z,,,,,55,25.8,
2018-01-17T12:44:55.125Z,,,,,55,25.8,
2018-01-17T12:45:15.134Z,48.3,,,,55,25.6,
2018-01-17T12:45:25.125Z,,,,,55,25.6,
2018-01-17T12:45:45.124Z,,,,,55,25.6,
2018-01-17T12:45:55.127Z,,,,,55,25.6,
2018-01-17T12:46:05.125Z,48.2,,,,55,25.6,
2018-01-17T12:46:25.156Z,48.2,0,5,0,55,25.6,0
2018-01-17T12:46:35.126Z,,,,,55,25.5,
2018-01-17T12:46:55.126Z,48.1,,,,55,25.5,
2018-01-17T12:47:15.124Z,,,,,55,25.5,
2018-01-17T12:47:25.125Z,,,,,55,25.5,
2018-01-17T12:47:45.126Z,48,,,,55,25.5,
2018-01-17T12:47:55.125Z,,,,,55,25.4,
2018-01-17T12:48:15.180Z,,,,,55,25.4,
2018-01-17T12:48:25.125Z,47.8,,,,55,25.4,
2018-01-17T12:48:35.125Z,,,,,55,25.4,
2018-01-17T12:48:55.140Z,,,,,55,25.4,
2018-01-17T12:49:05.143Z,47.7,,,,55,25.2,
2018-01-17T12:49:15.128Z,,,,,55,25.2,
2018-01-17T12:49:35.151Z,,,,,55,25.2,
2018-01-17T12:49:45.125Z,,,,,55,25.2,
2018-01-17T12:50:00.146Z,,,,,55,25.2,
2018-01-17T12:50:05.143Z,47.6,,,,55,25.2,
2018-01-17T12:50:15.233Z,,,,,55,25.2,
2018-01-17T12:50:25.160Z,47.7,0,0,98,55,25.1,2
2018-01-17T12:50:35.145Z,47.5,,,124,55,32.1,
2018-01-17T12:50:45.168Z,50.2,,,,55,38.1,
2018-01-17T12:50:55.194Z,53.5,,,,55,41.2,
2018-01-17T12:51:05.126Z,56.3,,,,55,45.1,
2018-01-17T12:51:15.127Z,59.1,,,123,55,48.2,
2018-01-17T12:51:26.225Z,60.8,,,118,55,51.1,
2018-01-17T12:51:35.137Z,61,,,117,55,53.3,
2018-01-17T12:51:45.126Z,61.6,,,108,55,54.4,
2018-01-17T12:51:55.146Z,61.7,,,102,55,54.7,
2018-01-17T12:52:05.155Z,61.2,,,108,55,53.9,
2018-01-17T12:52:15.135Z,60.9,0,59,0,,,0
2018-01-17T12:52:25.134Z,63,,,,55,52.8,
2018-01-17T12:52:35.151Z,65.2,,,,55,50.9,
2018-01-17T12:52:50.150Z,68.1,,,,55,49.8,
2018-01-17T12:52:55.133Z,69.6,,,,55,49.8,
2018-01-17T12:53:05.127Z,70.8,,,,55,51.9,
2018-01-17T12:53:15.127Z,71.7,,5,,55,53.4,
2018-01-17T12:53:25.129Z,,,,,55,54.8,
2018-01-17T12:53:35.172Z,71.9,,,,55,55.7,
2018-01-17T12:53:45.141Z,72.1,,,,55,56.5,
2018-01-17T12:53:55.126Z,,,,,55,57.2,
2018-01-17T12:54:15.127Z,72.2,,,,55,57.4,
2018-01-17T12:54:25.127Z,,,,,55,57.7,
2018-01-17T12:54:35.126Z,72.3,,,,,,
2018-01-17T12:54:45.126Z,72.4,,,,55,57.8,
2018-01-17T12:54:55.127Z,,,,,55,58.2,
2018-01-17T12:55:05.128Z,72.6,,,,,,
2018-01-17T12:55:15.128Z,72.7,,,,55,58.2,
2018-01-17T12:55:25.192Z,,,,,55,58.4,
2018-01-17T12:55:35.159Z,72.8,,,,,,
2018-01-17T12:55:45.166Z,72.9,,,,55,58.5,
2018-01-17T12:55:55.148Z,73.1,,,,55,58.5,
2018-01-17T12:56:05.155Z,,,,,55,58.5,
2018-01-17T12:56:15.128Z,73.2,,,,55,58.5,
2018-01-17T12:56:25.156Z,,,,,55,58.6,
2018-01-17T12:56:35.132Z,73.3,,,,55,58.6,
2018-01-17T12:56:45.126Z,,,,,55,58.5,
2018-01-17T12:57:05.126Z,,,,,55,58.5,
2018-01-17T12:57:15.126Z,73.5,,,,55,58.5,
2018-01-17T12:57:25.128Z,,,,,55,58.4,
2018-01-17T12:57:45.127Z,,,,,55,58.4,
2018-01-17T12:57:55.148Z,,,,,55,58.3,
2018-01-17T12:58:05.127Z,,,,,55,58.3,
2018-01-17T12:58:15.126Z,,,,,55,58.3,
2018-01-17T12:58:25.129Z,,,,,55,58.2,
2018-01-17T12:58:35.126Z,,,,,55,58.2,
2018-01-17T12:58:45.129Z,,,,,55,58.1,
2018-01-17T12:58:55.131Z,,,,,55,58.1,
2018-01-17T12:59:05.129Z,,,,,55,58,
2018-01-17T12:59:15.130Z,,,,,55,58,
2018-01-17T12:59:25.132Z,,,,,55,57.8,
2018-01-17T12:59:35.129Z,73.3,,,,55,57.7,
2018-01-17T12:59:45.127Z,,,,,55,57.7,
2018-01-17T12:59:56.141Z,,,,,55,57.5,
2018-01-17T13:00:15.140Z,,,,,55,57.5,
2018-01-17T13:00:25.126Z,,,,,55,57.4,
2018-01-17T13:00:35.158Z,73.2,,,,55,57.3,
2018-01-17T13:00:45.141Z,,,,,55,57.3,
2018-01-17T13:00:55.128Z,,,,,55,57.2,
2018-01-17T13:01:05.127Z,73.1,,,,55,57,
2018-01-17T13:01:15.132Z,,,,,55,56.9,
2018-01-17T13:01:25.133Z,,,,,55,56.8,
2018-01-17T13:01:35.163Z,72.9,,,,,,
2018-01-17T13:01:45.161Z,,,,,55,56.7,
2018-01-17T13:02:05.137Z,,,,,55,56.6,
2018-01-17T13:02:15.180Z,,,,,55,56.5,
2018-01-17T13:02:25.136Z,72.8,,,,55,56.4,
2018-01-17T13:02:50.147Z,,,,,55,56.2,
2018-01-17T13:02:55.131Z,72.7,,,,55,56.1,
2018-01-17T13:03:05.128Z,,,,,55,56,
2018-01-17T13:03:15.126Z,,,,,55,55.9,
2018-01-17T13:03:25.127Z,,,,,55,55.8,
2018-01-17T13:03:35.128Z,72.6,,,,55,55.8,
2018-01-17T13:03:45.128Z,,,,,55,55.7,
2018-01-17T13:03:55.132Z,,,,,55,55.6,
2018-01-17T13:04:05.127Z,72.4,,,,55,55.5,
2018-01-17T13:04:15.126Z,,,,,55,55.3,
2018-01-17T13:04:25.128Z,,,,,55,55.2,
2018-01-17T13:04:35.127Z,72.3,,,,55,55.2,
2018-01-17T13:04:45.127Z,,,,,55,55.1,
2018-01-17T13:04:55.127Z,,,,,55,55,
2018-01-17T13:05:05.139Z,72.2,,,,55,54.9,
2018-01-17T13:05:15.127Z,,,,,55,54.8,
2018-01-17T13:05:25.127Z,,,,,55,54.7,
2018-01-17T13:05:40.154Z,72.1,,,,55,54.7,
2018-01-17T13:05:45.141Z,,,,,55,54.6,
2018-01-17T13:05:55.154Z,71.9,,,,55,54.4,
2018-01-17T13:06:05.127Z,,,,,55,54.3,
2018-01-17T13:06:15.127Z,,,,,55,54.2,
2018-01-17T13:06:25.149Z,,,,,55,54.1,
2018-01-17T13:06:35.148Z,71.8,,,,55,54.1,
2018-01-17T13:06:45.136Z,,,,,55,53.9,
2018-01-17T13:06:55.127Z,71.7,,,,55,53.9,
2018-01-17T13:07:05.127Z,,,,,55,53.8,
2018-01-17T13:07:15.127Z,,,,,55,53.7,
2018-01-17T13:07:25.133Z,71.5,,,,55,53.6,
2018-01-17T13:07:35.127Z,,,,,55,53.4,
2018-01-17T13:07:45.148Z,,,,,55,53.3,
2018-01-17T13:07:55.140Z,71.4,,,,55,53.3,
2018-01-17T13:08:05.131Z,,,,,55,53.2,
2018-01-17T13:08:15.128Z,71.3,,,,55,53.1,
2018-01-17T13:08:25.129Z,,,,,55,53,
2018-01-17T13:08:35.151Z,,,,,55,52.9,
2018-01-17T13:08:45.127Z,71.2,,,,55,52.9,
2018-01-17T13:08:55.128Z,,,,,55,52.7,
2018-01-17T13:09:05.172Z,,,,,55,52.7,
2018-01-17T13:09:15.133Z,71,,,,55,52.6,
2018-01-17T13:09:25.129Z,70.9,,,,55,52.4,
2018-01-17T13:09:35.137Z,,,,,55,52.3,
2018-01-17T13:09:45.223Z,,,,,55,52.3,
2018-01-17T13:09:55.241Z,,,,,55,52.2,
2018-01-17T13:10:05.225Z,70.8,,,,55,52.1,
2018-01-17T13:10:15.217Z,,,,,55,52,
2018-01-17T13:10:25.231Z,,,,,55,51.9,
2018-01-17T13:10:35.231Z,70.6,,,,55,51.8,
2018-01-17T13:10:45.152Z,,,,,55,51.8,
2018-01-17T13:10:55.163Z,,,,,55,51.7,
2018-01-17T13:11:05.141Z,70.5,,,,55,51.6,
2018-01-17T13:11:15.138Z,,,,,55,51.4,
2018-01-17T13:11:25.135Z,70.4,,,,55,51.3,
2018-01-17T13:11:35.145Z,,,,,55,51.3,
2018-01-17T13:11:45.129Z,,,,,55,51.2,
2018-01-17T13:11:55.128Z,70.3,,,,55,51.1,
2018-01-17T13:12:05.128Z,,,,,55,51,
2018-01-17T13:12:15.135Z,,,,,55,50.9,
2018-01-17T13:12:25.260Z,70.1,,,,55,50.9,
2018-01-17T13:12:35.132Z,,,,,55,50.8,
2018-01-17T13:12:45.212Z,70,,,,55,50.7,
2018-01-17T13:12:55.133Z,,,,,55,50.6,
2018-01-17T13:13:05.175Z,,,,,55,50.4,
2018-01-17T13:13:15.242Z,,,,,55,50.4,
2018-01-17T13:13:25.253Z,69.9,,,,55,50.3,
2018-01-17T13:13:35.207Z,,,,,55,50.2,
2018-01-17T13:13:45.168Z,69.7,,,,55,50.1,
2018-01-17T13:13:55.201Z,,,,,55,50.1,
2018-01-17T13:14:05.229Z,,,,,55,50,
2018-01-17T13:14:15.205Z,69.6,,,,55,49.9,
2018-01-17T13:14:25.128Z,,,,,55,49.8,
2018-01-17T13:14:35.129Z,,,,,55,49.8,
2018-01-17T13:14:45.235Z,69.5,,,,55,49.7,
2018-01-17T13:14:55.167Z,,,,,55,49.5,
2018-01-17T13:15:05.129Z,,,,,55,49.4,
2018-01-17T13:15:15.151Z,69.4,,,,55,49.4,
2018-01-17T13:15:25.128Z,,,,,55,49.3,
2018-01-17T13:15:36.124Z,,,,,55,49.2,
2018-01-17T13:15:45.129Z,69.2,,,,55,49.1,
2018-01-17T13:15:55.129Z,,,,,55,49.1,
2018-01-17T13:16:05.128Z,,,,,55,49,
2018-01-17T13:16:15.142Z,69.1,,,,55,48.9,
2018-01-17T13:16:25.196Z,,,,,55,48.7,
2018-01-17T13:16:35.130Z,,,,,55,48.7,
2018-01-17T13:16:45.132Z,69,,,,55,48.6,
2018-01-17T13:16:55.144Z,,,,,55,48.5,
2018-01-17T13:17:05.129Z,68.9,,,,55,48.4,
2018-01-17T13:17:15.192Z,,,,,55,48.4,
2018-01-17T13:17:25.153Z,,,,,55,48.3,
2018-01-17T13:17:35.129Z,,,,,55,48.2,
2018-01-17T13:17:45.136Z,68.7,,,,55,48.2,
2018-01-17T13:17:55.166Z,,,,,55,48.1,
2018-01-17T13:18:05.138Z,,,,,55,48,
2018-01-17T13:18:15.136Z,68.6,,,,55,47.8,
2018-01-17T13:18:26.147Z,,,,,55,47.7,
2018-01-17T13:18:35.143Z,,,,,55,47.7,
2018-01-17T13:18:45.134Z,68.5,,,,55,47.6,
2018-01-17T13:18:55.138Z,,,,,55,47.5,
2018-01-17T13:19:05.258Z,,,,,55,47.5,
2018-01-17T13:19:15.137Z,,,,,55,47.4,
2018-01-17T13:19:25.142Z,68.4,,,,55,47.3,
2018-01-17T13:19:35.138Z,,,,,55,47.2,
2018-01-17T13:19:45.130Z,68.2,,,,55,47.2,
2018-01-17T13:19:55.138Z,,,,,55,47,
2018-01-17T13:20:05.129Z,,,,,55,47,
2018-01-17T13:20:15.137Z,68.1,,,,55,46.9,
2018-01-17T13:20:25.142Z,,,,,55,46.8,
2018-01-17T13:20:35.135Z,,,,,55,46.7,
2018-01-17T13:20:45.131Z,68,,,,55,46.7,
2018-01-17T13:20:55.138Z,,,,,55,46.6,
2018-01-17T13:21:05.139Z,,,,,55,46.5,
2018-01-17T13:21:20.276Z,67.9,,,,55,46.4,
2018-01-17T13:21:25.143Z,,,,,55,46.4,
2018-01-17T13:21:35.212Z,,,,,55,46.2,
2018-01-17T13:21:45.129Z,,,,,55,46.2,
2018-01-17T13:21:55.133Z,67.7,,,,55,46.1,
2018-01-17T13:22:06.154Z,,,,,55,46,
2018-01-17T13:22:15.130Z,,,,,55,46,
2018-01-17T13:22:25.140Z,67.6,,,,55,45.9,
2018-01-17T13:22:35.163Z,,,,,55,45.8,
2018-01-17T13:22:45.185Z,,,,,55,45.8,
2018-01-17T13:22:55.141Z,67.5,,,,55,45.7,
2018-01-17T13:23:05.138Z,,,,,55,45.6,
2018-01-17T13:23:15.139Z,67.4,,,,55,45.6,
2018-01-17T13:23:25.141Z,,,,,55,45.5,
2018-01-17T13:23:35.147Z,,,,,55,45.3,
2018-01-17T13:23:45.129Z,,,,,55,45.3,
2018-01-17T13:23:55.148Z,67.2,,,,55,45.2,
2018-01-17T13:24:05.145Z,,,,,55,45.1,
2018-01-17T13:24:15.136Z,67.1,,,,55,45.1,
2018-01-17T13:24:25.148Z,,,,,55,45,
2018-01-17T13:24:35.240Z,,,,,55,44.9,
2018-01-17T13:24:45.137Z,67,,,,55,44.9,
2018-01-17T13:24:55.141Z,,,,,55,44.8,
2018-01-17T13:25:05.255Z,,,,,55,44.7,
2018-01-17T13:25:15.170Z,66.9,,,,55,44.7,
2018-01-17T13:25:25.182Z,,,,,55,44.5,
2018-01-17T13:25:35.174Z,,,,,55,44.4,
2018-01-17T13:25:45.152Z,66.7,,,,55,44.4,
2018-01-17T13:25:55.148Z,,,,,55,44.3,
2018-01-17T13:26:05.179Z,,,,,55,44.2,
2018-01-17T13:26:15.142Z,66.6,,,,55,44.2,
2018-01-17T13:26:25.201Z,,,,,55,44.1,
2018-01-17T13:26:35.177Z,,,,,55,44,
2018-01-17T13:26:45.139Z,66.5,1,75,,55,44,0
2018-01-17T13:26:55.161Z,69.2,1,,79,55,43.9,0
2018-01-17T13:27:05.142Z,60.4,,,54,55,43.7,
2018-01-17T13:27:15.201Z,48.5,,,29,55,43.7,
2018-01-17T13:27:25.136Z,39.3,,,,55,43.7,
2018-01-17T13:27:35.181Z,33.8,,,,55,43.6,
2018-01-17T13:27:45.130Z,31.7,,,,55,43.5,
2018-01-17T13:27:55.206Z,31.1,,,,55,43.5,
