Time,ChActive,HwActive,HwTOutlet,PrimT,ActPow,PrimTSet,HwTSet
2017-12-14T05:23:32.372Z,,,15.6,,,,55
2017-12-14T05:23:42.371Z,,,15.6,27.3,,,55
2017-12-14T05:23:52.372Z,,,15.6,,,,55
2017-12-14T05:24:02.372Z,,,15.6,,,,55
2017-12-14T05:24:12.373Z,,,15.6,,,,55
2017-12-14T05:24:22.372Z,,,15.6,,,,55
2017-12-14T05:24:32.372Z,,,15.6,,,,55
2017-12-14T05:24:42.372Z,,,15.6,,,,55
2017-12-14T05:24:52.372Z,,,15.6,,,,55
2017-12-14T05:25:02.372Z,,,15.6,,,,55
2017-12-14T05:25:12.375Z,,,15.6,,,,55
2017-12-14T05:25:22.372Z,,,15.6,,,,55
2017-12-14T05:25:32.373Z,,,15.6,,,,55
2017-12-14T05:25:42.372Z,,,15.6,,,,55
2017-12-14T05:25:52.374Z,,,15.6,,,,55
2017-12-14T05:26:02.372Z,,,15.6,27.2,,,55
2017-12-14T05:26:12.372Z,,,15.6,,,,55
2017-12-14T05:26:22.388Z,,,15.6,,,,55
2017-12-14T05:26:32.373Z,,,15.6,,,,55
2017-12-14T05:26:43.370Z,,,15.6,,,,55
2017-12-14T05:26:52.372Z,,,15.6,,,,55
2017-12-14T05:27:02.372Z,,,15.6,,,,55
2017-12-14T05:27:12.376Z,,,15.6,,,,55
2017-12-14T05:27:22.372Z,,,15.6,,,,55
2017-12-14T05:27:32.373Z,,,15.6,,,,55
2017-12-14T05:27:42.373Z,,,15.6,,,,55
2017-12-14T05:27:52.372Z,,,15.6,,,,55
2017-12-14T05:28:02.372Z,,,15.6,,,,55
2017-12-14T05:28:12.373Z,,,15.6,,,,55
2017-12-14T05:28:22.373Z,,,15.6,,,,55
2017-12-14T05:28:32.375Z,,,15.6,,,,55
2017-12-14T05:28:42.373Z,,,15.6,27,,,55
2017-12-14T05:28:52.372Z,,,15.6,,,,55
2017-12-14T05:29:02.373Z,,,15.6,,,,55
2017-12-14T05:29:12.373Z,,,15.6,,,,55
2017-12-14T05:29:22.373Z,,,15.6,,,,55
2017-12-14T05:29:32.373Z,,,15.6,,,,55
2017-12-14T05:29:42.373Z,,,15.6,,,,55
2017-12-14T05:29:52.373Z,,,15.6,,,,55
2017-12-14T05:30:02.372Z,,,15.6,,,,55
2017-12-14T05:30:12.372Z,,,15.6,,,,55
2017-12-14T05:30:22.373Z,,,15.6,,,,55
2017-12-14T05:30:32.373Z,,,15.4,,,,55
2017-12-14T05:30:42.373Z,,,15.4,,,,55
2017-12-14T05:30:52.373Z,,,15.6,,,,55
2017-12-14T05:31:02.373Z,,,15.4,,,,55
2017-12-14T05:31:12.373Z,,,15.6,26.9,,,55
2017-12-14T05:31:22.373Z,,,15.4,,,,55
2017-12-14T05:31:32.373Z,,,15.4,26.9,,,55
2017-12-14T05:31:42.373Z,,,15.4,,,,55
2017-12-14T05:31:52.373Z,,,15.4,,,,55
2017-12-14T05:32:02.373Z,,,15.4,,,,55
2017-12-14T05:32:12.374Z,,,15.4,,,,55
2017-12-14T05:32:23.419Z,,,15.4,,,,55
2017-12-14T05:32:32.373Z,,,15.4,,,,55
2017-12-14T05:32:42.376Z,,,15.4,,,,55
2017-12-14T05:32:52.373Z,,,15.4,,,,55
2017-12-14T05:33:02.373Z,,,15.4,,,,55
2017-12-14T05:33:12.396Z,,,15.4,,,,55
2017-12-14T05:33:22.373Z,,,15.4,,,,55
2017-12-14T05:33:32.373Z,,,15.4,,,,55
2017-12-14T05:33:42.374Z,,,15.4,26.8,,,55
2017-12-14T05:33:52.472Z,,,15.4,,,,55
2017-12-14T05:34:02.386Z,,,15.4,,,,55
2017-12-14T05:34:12.378Z,,,15.4,,,,55
2017-12-14T05:34:22.374Z,,,15.4,,,,55
2017-12-14T05:34:32.373Z,,,15.4,,,,55
2017-12-14T05:34:42.385Z,,,15.4,,,,55
2017-12-14T05:34:52.374Z,,,15.4,,,,55
2017-12-14T05:35:02.374Z,,,15.4,,,,55
2017-12-14T05:35:13.372Z,,,15.4,,,,55
2017-12-14T05:35:22.392Z,,,15.4,,,,55
2017-12-14T05:35:32.374Z,,,15.4,,,,55
2017-12-14T05:35:42.375Z,,,15.4,,,,55
2017-12-14T05:35:52.416Z,,,15.4,,,,55
2017-12-14T05:36:02.375Z,0,0,15.4,26.8,0,5,55
2017-12-14T05:36:12.373Z,,,15.4,,,,55
2017-12-14T05:36:22.374Z,,,15.4,26.6,,,55
2017-12-14T05:36:32.374Z,,,15.4,,,,55
2017-12-14T05:36:42.374Z,,,15.4,,,,55
2017-12-14T05:36:52.374Z,,,15.4,,,,55
2017-12-14T05:37:02.375Z,,,15.4,,,,55
2017-12-14T05:37:12.391Z,,,15.4,,,,55
2017-12-14T05:37:22.374Z,,,15.4,,,,55
2017-12-14T05:37:32.392Z,,,15.4,,,,55
2017-12-14T05:37:42.374Z,,,15.4,,,,55
2017-12-14T05:37:52.390Z,,,15.4,,,,55
2017-12-14T05:38:07.479Z,,,15.4,,,,55
2017-12-14T05:38:12.475Z,,,15.4,,,,55
2017-12-14T05:38:22.380Z,,,15.4,,,,55
2017-12-14T05:38:32.375Z,,,15.4,,,,55
2017-12-14T05:38:42.374Z,,,15.4,,,,55
2017-12-14T05:38:52.373Z,,,15.4,,,,55
2017-12-14T05:39:02.374Z,,,15.4,,,,55
2017-12-14T05:39:12.376Z,,,15.4,26.5,,,55
2017-12-14T05:39:22.374Z,,,15.4,,,,55
2017-12-14T05:39:32.374Z,,,15.4,,,,55
2017-12-14T05:39:42.377Z,,,15.4,,,,55
2017-12-14T05:39:52.374Z,,,15.3,,,,55
2017-12-14T05:40:02.375Z,,,15.4,,,,55
2017-12-14T05:40:12.374Z,,,15.4,,,,55
2017-12-14T05:40:22.374Z,,,15.3,,,,55
2017-12-14T05:40:32.373Z,,,15.3,,,,55
2017-12-14T05:40:42.390Z,,,15.3,,,,55
2017-12-14T05:40:57.496Z,,,15.3,,,,55
2017-12-14T05:41:02.383Z,,,15.3,,,,55
2017-12-14T05:41:12.375Z,,,15.3,,,,55
2017-12-14T05:41:22.397Z,,,15.3,,,,55
2017-12-14T05:41:32.374Z,,,15.3,,,,55
2017-12-14T05:41:42.389Z,,,15.3,26.3,,,55
2017-12-14T05:41:52.375Z,,,15.3,,,,55
2017-12-14T05:42:02.375Z,,,15.3,,,,55
2017-12-14T05:42:12.389Z,,,15.3,,,,55
2017-12-14T05:42:22.390Z,,,15.3,,,,55
2017-12-14T05:42:32.438Z,,,15.3,,,,55
2017-12-14T05:42:42.392Z,,,15.3,,,,55
2017-12-14T05:42:52.374Z,,,15.3,,,,55
2017-12-14T05:43:02.390Z,,,15.3,,,,55
2017-12-14T05:43:12.375Z,,,15.3,,,,55
2017-12-14T05:43:22.375Z,,,15.3,,,,55
2017-12-14T05:43:32.392Z,,,15.3,,,,55
2017-12-14T05:43:47.394Z,,,15.3,,,,55
2017-12-14T05:43:52.374Z,,,15.3,,,,55
2017-12-14T05:44:02.395Z,,,15.3,,,,55
2017-12-14T05:44:12.375Z,,,15.3,26.2,,,55
2017-12-14T05:44:22.375Z,,,15.3,,,,55
2017-12-14T05:44:32.375Z,,,15.3,26.3,,,55
2017-12-14T05:44:42.375Z,,,15.3,26.2,,,55
2017-12-14T05:44:52.378Z,,,15.3,,,,55
2017-12-14T05:45:02.385Z,,,15.3,,,,55
2017-12-14T05:45:12.451Z,,,15.3,,,,55
2017-12-14T05:45:22.375Z,,,15.3,,,,55
2017-12-14T05:45:32.479Z,,,15.3,,,,55
2017-12-14T05:45:42.375Z,,,15.3,,,,55
2017-12-14T05:45:52.375Z,,,15.3,,,,55
2017-12-14T05:46:02.386Z,,,15.3,,,,55
2017-12-14T05:46:12.375Z,,,15.3,,,,55
2017-12-14T05:46:22.377Z,,,15.3,,,,55
2017-12-14T05:46:32.382Z,,,15.3,,,,55
2017-12-14T05:46:42.380Z,,,15.3,26.1,,,55
2017-12-14T05:46:52.382Z,,,15.3,,,,55
2017-12-14T05:47:02.375Z,,,15.3,,,,55
2017-12-14T05:47:12.374Z,,,15.3,,,,55
2017-12-14T05:47:22.375Z,,,15.3,,,,55
2017-12-14T05:47:32.406Z,,,15.3,,,,55
2017-12-14T05:47:42.376Z,,,15.3,,,,55
2017-12-14T05:47:52.374Z,,,15.3,,,,55
2017-12-14T05:48:02.375Z,,,15.3,,,,55
2017-12-14T05:48:12.375Z,,,15.3,,,,55
2017-12-14T05:48:22.375Z,,,15.3,,,,55
2017-12-14T05:48:32.375Z,,,15.3,,,,55
2017-12-14T05:48:42.375Z,,,15.3,,,,55
2017-12-14T05:48:52.376Z,,,15.1,,,,55
2017-12-14T05:49:02.375Z,,,15.1,,,,55
2017-12-14T05:49:12.375Z,,,15.3,,,,55
2017-12-14T05:49:22.375Z,,,15.3,,,,55
2017-12-14T05:49:32.376Z,,,15.1,,,,55
2017-12-14T05:49:42.376Z,,,15.1,26.1,,,55
2017-12-14T05:49:52.382Z,,,15.1,25.9,,,55
2017-12-14T05:50:02.378Z,,,15.1,25.9,,,55
2017-12-14T05:50:12.376Z,,,15.1,,,,55
2017-12-14T05:50:22.376Z,,,15.1,,,,55
2017-12-14T05:50:32.375Z,,,15.1,,,,55
2017-12-14T05:50:42.375Z,,,15.1,,,,55
2017-12-14T05:50:53.394Z,,,15.1,,,,55
2017-12-14T05:51:02.398Z,,,15.1,,,,55
2017-12-14T05:51:12.385Z,,,15.1,,,,55
2017-12-14T05:51:22.375Z,,,15.1,,,,55
2017-12-14T05:51:32.378Z,,,15.1,,,,55
2017-12-14T05:51:42.376Z,,,15.1,,,,55
2017-12-14T05:51:52.376Z,,,15.1,,,,55
2017-12-14T05:52:02.375Z,,,15.1,,,,55
2017-12-14T05:52:12.380Z,,,15.1,,,,55
2017-12-14T05:52:22.380Z,,,15.1,,,,55
2017-12-14T05:52:32.376Z,,,15.1,25.8,,,55
2017-12-14T05:52:42.383Z,,,15.1,,,,55
2017-12-14T05:52:52.376Z,,,15.1,,,,55
2017-12-14T05:53:02.390Z,,,15.1,,,,55
2017-12-14T05:53:12.381Z,,,15.1,,,,55
2017-12-14T05:53:22.375Z,,,15.1,,,,55
2017-12-14T05:53:32.377Z,,,15.1,,,,55
2017-12-14T05:53:43.460Z,,,15.1,,,,55
2017-12-14T05:53:52.466Z,,,15.1,,,,55
2017-12-14T05:54:02.397Z,,,15.1,,,,55
2017-12-14T05:54:12.381Z,,,15.1,,,,55
2017-12-14T05:54:22.377Z,,,15.1,,,,55
2017-12-14T05:54:32.386Z,,,15.1,,,,55
2017-12-14T05:54:42.376Z,,,15.1,,,,55
2017-12-14T05:54:52.395Z,,,15.1,,,,55
2017-12-14T05:55:02.378Z,,,15.1,,,,55
2017-12-14T05:55:12.444Z,,,15.1,,,,55
2017-12-14T05:55:22.376Z,,,15.1,25.6,,,55
2017-12-14T05:55:32.381Z,,,15.1,,,,55
2017-12-14T05:55:42.391Z,,,15.1,,,,55
2017-12-14T05:55:52.377Z,,,15.1,,,,55
2017-12-14T05:56:02.397Z,,,15.1,,,,55
2017-12-14T05:56:12.378Z,,,15.1,,,,55
2017-12-14T05:56:22.406Z,,,15.1,,,,55
2017-12-14T05:56:32.383Z,,,15.1,,,,55
2017-12-14T05:56:42.376Z,,,15.1,,,,55
2017-12-14T05:56:52.384Z,,,15.1,,,,55
2017-12-14T05:57:02.405Z,,,15.1,,,,55
2017-12-14T05:57:12.378Z,,,15.1,,,,55
2017-12-14T05:57:22.377Z,,,15.1,,,,55
2017-12-14T05:57:32.376Z,,,15.1,,,,55
2017-12-14T05:57:42.376Z,,,15.1,,,,55
2017-12-14T05:57:52.377Z,,,15.1,,,,55
2017-12-14T05:58:02.403Z,,,15.1,25.5,,,55
2017-12-14T05:58:12.377Z,,,15.1,25.6,,,55
2017-12-14T05:58:22.377Z,,,15.1,,,,55
2017-12-14T05:58:32.377Z,,,15.1,25.5,,,55
2017-12-14T05:58:42.377Z,,,15.1,,,,55
2017-12-14T05:58:52.377Z,,,14.9,,,,55
2017-12-14T05:59:02.377Z,,,14.9,,,,55
2017-12-14T05:59:12.378Z,,,14.9,,,,55
2017-12-14T05:59:22.404Z,,,14.9,,,,55
2017-12-14T05:59:32.376Z,,,14.9,,,,55
2017-12-14T05:59:42.380Z,,,15.1,,,,55
2017-12-14T05:59:52.377Z,,,14.9,,,,55
2017-12-14T06:00:02.376Z,,,15.1,,,,55
2017-12-14T06:00:12.377Z,,,14.9,,,,55
2017-12-14T06:00:22.376Z,,,14.9,,,,55
2017-12-14T06:00:32.377Z,,,14.9,,,,55
2017-12-14T06:00:42.381Z,,,14.9,,,,55
2017-12-14T06:00:52.377Z,,,14.9,,,,55
2017-12-14T06:01:02.377Z,,,14.9,,,,55
2017-12-14T06:01:12.380Z,,,14.9,25.4,,,55
2017-12-14T06:01:22.377Z,,,14.9,,,,55
2017-12-14T06:01:32.377Z,,,14.9,,,,55
2017-12-14T06:01:42.377Z,,,14.9,,,,55
2017-12-14T06:01:52.378Z,,,14.9,,,,55
2017-12-14T06:02:02.377Z,,,14.9,,,,55
2017-12-14T06:02:12.401Z,,,14.9,,,,55
2017-12-14T06:02:22.443Z,,,14.9,,,,55
2017-12-14T06:02:32.488Z,,,14.9,,,,55
2017-12-14T06:02:42.388Z,,,14.9,,,,55
2017-12-14T06:02:52.382Z,,,14.9,,,,55
2017-12-14T06:03:02.381Z,,,14.9,,,,55
2017-12-14T06:03:12.392Z,,,14.9,,,,55
2017-12-14T06:03:22.388Z,,,14.9,,,,55
2017-12-14T06:03:32.383Z,,,14.9,,,,55
2017-12-14T06:03:42.377Z,,,14.9,,,,55
2017-12-14T06:03:52.377Z,,,14.9,,,,55
2017-12-14T06:04:02.377Z,,,14.9,,,,55
2017-12-14T06:04:12.377Z,,,14.9,25.2,,,55
2017-12-14T06:04:22.377Z,,,14.9,,,,55
2017-12-14T06:04:32.434Z,,,14.9,,,,55
2017-12-14T06:04:42.377Z,,,14.9,,,,55
2017-12-14T06:04:52.377Z,,,14.9,,,,55
2017-12-14T06:05:02.386Z,,,14.9,,,,55
2017-12-14T06:05:12.409Z,,,14.9,,,,55
2017-12-14T06:05:22.381Z,,,14.9,,,,55
2017-12-14T06:05:32.393Z,,,14.9,,,,55
2017-12-14T06:05:42.377Z,,,14.9,,,,55
2017-12-14T06:05:52.383Z,,,14.9,,,,55
2017-12-14T06:06:02.378Z,,,14.9,,,,55
2017-12-14T06:06:12.478Z,,,14.9,,,,55
2017-12-14T06:06:22.447Z,,,14.9,,,,55
2017-12-14T06:06:32.378Z,,,14.9,,,,55
2017-12-14T06:06:42.378Z,,,14.9,,,,55
2017-12-14T06:06:52.377Z,,,14.9,,,,55
2017-12-14T06:07:02.378Z,,,14.9,25.1,,,55
2017-12-14T06:07:12.379Z,,,14.9,,,,55
2017-12-14T06:07:22.377Z,,,14.9,,,,55
2017-12-14T06:07:32.378Z,,,14.9,,,,55
2017-12-14T06:07:42.378Z,,,14.9,,,,55
2017-12-14T06:07:52.380Z,,,14.9,,,,55
2017-12-14T06:08:02.378Z,,,14.9,,,,55
2017-12-14T06:08:12.377Z,,,14.9,,,,55
2017-12-14T06:08:22.431Z,,,14.9,,,,55
2017-12-14T06:08:32.384Z,,,14.9,,,,55
2017-12-14T06:08:42.418Z,,,14.9,,,,55
2017-12-14T06:08:52.378Z,,,14.9,,,,55
2017-12-14T06:09:02.378Z,,,14.9,,,,55
2017-12-14T06:09:12.378Z,,,14.9,,,,55
2017-12-14T06:09:23.382Z,,,14.7,,,,55
2017-12-14T06:09:32.381Z,,,14.7,24.9,,,55
2017-12-14T06:09:42.408Z,,,14.7,25.1,,,55
2017-12-14T06:09:52.379Z,,,14.7,25.1,,,55
2017-12-14T06:10:02.378Z,,,14.7,24.9,,,55
2017-12-14T06:10:12.377Z,,,14.7,,,,55
2017-12-14T06:10:22.380Z,,,14.7,,,,55
2017-12-14T06:10:32.378Z,,,14.7,,,,55
2017-12-14T06:10:42.378Z,,,14.7,,,,55
2017-12-14T06:10:52.378Z,,,14.7,,,,55
2017-12-14T06:11:02.378Z,,,14.7,,,,55
2017-12-14T06:11:12.384Z,,,14.7,,,,55
2017-12-14T06:11:22.378Z,,,14.7,,,,55
2017-12-14T06:11:32.378Z,,,14.7,,,,55
2017-12-14T06:11:42.386Z,,,14.7,,,,55
2017-12-14T06:11:52.385Z,,,14.7,,,,55
2017-12-14T06:12:02.383Z,,,14.7,,,,55
2017-12-14T06:12:17.402Z,,,14.7,,,,55
2017-12-14T06:12:22.396Z,,,14.7,,,,55
2017-12-14T06:12:32.381Z,,,14.7,,,,55
2017-12-14T06:12:42.380Z,,,14.7,,,,55
2017-12-14T06:12:52.396Z,,,14.7,,,,55
2017-12-14T06:13:02.386Z,,,14.7,24.8,,,55
2017-12-14T06:13:12.421Z,,,14.7,,,,55
2017-12-14T06:13:22.383Z,,,14.7,,,,55
2017-12-14T06:13:32.380Z,,,14.7,,,,55
2017-12-14T06:13:42.388Z,,,14.7,,,,55
2017-12-14T06:13:52.389Z,,,14.7,,,,55
2017-12-14T06:14:02.382Z,,,14.7,,,,55
2017-12-14T06:14:12.383Z,,,14.7,,,,55
2017-12-14T06:14:22.384Z,,,14.7,,,,55
2017-12-14T06:14:32.380Z,,,14.7,,,,55
2017-12-14T06:14:42.384Z,,,14.7,,,,55
2017-12-14T06:14:52.394Z,,,14.7,,,,55
2017-12-14T06:15:07.398Z,,,14.7,,,,55
2017-12-14T06:15:12.379Z,,,14.7,,,,55
2017-12-14T06:15:22.389Z,,,14.7,,,,55
2017-12-14T06:15:32.379Z,,,14.7,,,,55
2017-12-14T06:15:42.379Z,,,14.7,,,,55
2017-12-14T06:15:52.378Z,,,14.7,,,,55
2017-12-14T06:16:02.393Z,,,14.7,24.6,,,55
2017-12-14T06:16:12.402Z,,,14.7,,,,55
2017-12-14T06:16:22.383Z,,,14.7,,,,55
2017-12-14T06:16:32.399Z,,,14.7,,,,55
2017-12-14T06:16:42.445Z,,,14.7,,,,55
2017-12-14T06:16:52.461Z,,,14.7,,,,55
2017-12-14T06:17:02.425Z,,,14.7,,,,55
2017-12-14T06:17:12.419Z,,,14.7,,,,55
2017-12-14T06:17:22.380Z,,,14.7,,,,55
2017-12-14T06:17:32.379Z,,,14.7,,,,55
2017-12-14T06:17:42.379Z,,,14.7,,,,55
2017-12-14T06:17:58.394Z,,,14.7,,,,55
2017-12-14T06:18:02.379Z,,,14.7,,,,55
2017-12-14T06:18:12.381Z,,,14.7,,,,55
2017-12-14T06:18:26.469Z,,,14.7,,,,55
2017-12-14T06:18:32.379Z,,,14.7,,,,55
2017-12-14T06:18:42.379Z,,,14.7,,,,55
2017-12-14T06:18:52.381Z,,,14.7,,,,55
2017-12-14T06:19:02.379Z,,,14.7,,,,55
2017-12-14T06:19:12.379Z,,,14.7,24.5,,,55
2017-12-14T06:19:22.380Z,,,14.7,,,,55
2017-12-14T06:19:32.396Z,,,14.7,,,,55
2017-12-14T06:19:42.406Z,,,14.7,,,,55
2017-12-14T06:19:52.379Z,,,14.7,,,,55
2017-12-14T06:20:02.382Z,,,14.7,,,,55
2017-12-14T06:20:12.392Z,,,14.7,,,,55
2017-12-14T06:20:22.427Z,,,14.6,,,,55
2017-12-14T06:20:32.404Z,,,14.6,,,,55
2017-12-14T06:20:42.379Z,,,14.7,,,,55
2017-12-14T06:20:52.396Z,,,14.6,,,,55
2017-12-14T06:21:02.382Z,,,14.6,,,,55
2017-12-14T06:21:12.380Z,,,14.6,,,,55
2017-12-14T06:21:22.380Z,,,14.6,,,,55
2017-12-14T06:21:32.379Z,,,14.6,,,,55
2017-12-14T06:21:42.397Z,,,14.6,,,,55
2017-12-14T06:21:52.379Z,,,14.6,,,,55
2017-12-14T06:22:02.381Z,,,14.6,,,,55
2017-12-14T06:22:12.380Z,,,14.6,,,,55
2017-12-14T06:22:22.379Z,,,14.6,24.4,,,55
2017-12-14T06:22:32.389Z,,,14.6,,,,55
2017-12-14T06:22:42.380Z,,,14.6,,,,55
2017-12-14T06:22:52.380Z,,,14.6,,,,55
2017-12-14T06:23:02.380Z,,,14.6,,,,55
2017-12-14T06:23:12.381Z,,,14.6,,,,55
2017-12-14T06:23:22.380Z,,,14.6,,,,55
2017-12-14T06:23:32.379Z,,,14.6,,,,55
2017-12-14T06:23:42.381Z,,,14.6,,,,55
2017-12-14T06:24:01.512Z,,,14.6,,,,55
2017-12-14T06:24:02.379Z,,,14.6,,,,55
2017-12-14T06:24:12.380Z,,,14.6,,,,55
2017-12-14T06:24:22.380Z,,,14.6,,,,55
2017-12-14T06:24:32.380Z,,,14.6,,,,55
2017-12-14T06:24:42.380Z,,,14.6,,,,55
2017-12-14T06:24:52.380Z,,,14.6,,,,55
2017-12-14T06:25:03.375Z,,,14.6,,,,55
2017-12-14T06:25:12.380Z,,,14.6,,,,55
2017-12-14T06:25:22.400Z,,,14.6,,,,55
2017-12-14T06:25:32.402Z,,,14.6,,,,55
2017-12-14T06:25:42.381Z,,,14.6,,,,55
2017-12-14T06:25:52.381Z,,,14.6,24.2,,,55
2017-12-14T06:26:02.382Z,,,14.6,,,,55
2017-12-14T06:26:12.430Z,,,14.6,,,,55
2017-12-14T06:26:22.382Z,,,14.6,,,,55
2017-12-14T06:26:32.382Z,,,14.6,,,,55
2017-12-14T06:26:42.391Z,,,14.6,,,,55
2017-12-14T06:26:52.427Z,,,14.6,,,,55
2017-12-14T06:27:02.384Z,,,14.6,,,,55
2017-12-14T06:27:12.381Z,,,14.6,,,,55
2017-12-14T06:27:22.381Z,,,14.6,,,,55
2017-12-14T06:27:32.453Z,,,14.6,,,,55
2017-12-14T06:27:42.434Z,,,14.6,,,,55
2017-12-14T06:27:53.499Z,,,14.6,,,,55
2017-12-14T06:28:02.485Z,,,14.6,,,,55
2017-12-14T06:28:12.380Z,,,14.6,,,,55
2017-12-14T06:28:22.380Z,,,14.6,,,,55
2017-12-14T06:28:32.380Z,,,14.6,,,,55
2017-12-14T06:28:42.380Z,,,14.6,,,,55
2017-12-14T06:28:52.380Z,,,14.6,24.1,,,55
2017-12-14T06:29:02.383Z,,,14.6,,,,55
2017-12-14T06:29:12.392Z,,,14.6,,,,55
2017-12-14T06:29:22.381Z,,,14.6,,,,55
2017-12-14T06:29:32.381Z,,,14.6,,,,55
2017-12-14T06:29:42.381Z,,,14.6,,,,55
2017-12-14T06:29:52.380Z,,,14.6,,,,55
2017-12-14T06:30:02.386Z,,,14.6,,,,55
2017-12-14T06:30:12.414Z,,,14.6,,,,55
2017-12-14T06:30:22.453Z,,,14.6,,,,55
2017-12-14T06:30:32.381Z,,,14.6,,,,55
2017-12-14T06:30:47.408Z,,,14.6,,,,55
2017-12-14T06:30:52.436Z,,,14.6,,,,55
2017-12-14T06:31:02.381Z,,,14.4,,,,55
2017-12-14T06:31:12.384Z,,,14.6,,,,55
2017-12-14T06:31:22.381Z,,,14.6,,,,55
2017-12-14T06:31:32.381Z,,,14.6,,,,55
2017-12-14T06:31:42.405Z,,,14.6,,,,55
2017-12-14T06:31:52.405Z,,,14.4,24.1,,,55
2017-12-14T06:32:02.431Z,,,14.6,24.1,,,55
2017-12-14T06:32:12.512Z,,,14.6,24.1,,,55
2017-12-14T06:32:22.381Z,,,14.6,23.9,,,55
2017-12-14T06:32:32.383Z,,,14.6,,,,55
2017-12-14T06:32:42.385Z,,,14.4,,,,55
2017-12-14T06:32:52.381Z,,,14.4,,,,55
2017-12-14T06:33:02.397Z,,,14.4,,,,55
2017-12-14T06:33:12.385Z,,,14.4,,,,55
2017-12-14T06:33:22.386Z,,,14.6,,,,55
2017-12-14T06:33:38.418Z,,,14.4,,,,55
2017-12-14T06:33:42.385Z,,,14.4,,,,55
2017-12-14T06:33:52.408Z,,,14.4,,,,55
2017-12-14T06:34:02.401Z,,,14.4,,,,55
2017-12-14T06:34:12.384Z,,,14.4,,,,55
2017-12-14T06:34:22.404Z,,,14.4,,,,55
2017-12-14T06:34:32.410Z,,,14.4,,,,55
2017-12-14T06:34:42.384Z,,,14.4,,,,55
2017-12-14T06:34:52.407Z,,,14.4,,,,55
2017-12-14T06:35:02.403Z,,,14.4,,,,55
2017-12-14T06:35:12.383Z,,,14.4,,,,55
2017-12-14T06:35:22.411Z,,,14.4,,,,55
2017-12-14T06:35:32.411Z,,,14.4,23.8,,,55
2017-12-14T06:35:42.422Z,,,14.4,,,,55
2017-12-14T06:35:52.382Z,,,14.4,,,,55
2017-12-14T06:36:02.420Z,,,14.4,,,,55
2017-12-14T06:36:12.381Z,0,0,14.4,23.8,0,5,55
2017-12-14T06:36:22.381Z,,,14.4,,,,55
2017-12-14T06:36:32.384Z,,,14.4,,,,55
2017-12-14T06:36:42.381Z,,,14.4,,,,55
2017-12-14T06:36:52.381Z,,,14.4,,,,55
2017-12-14T06:37:02.570Z,,,14.4,,,,55
2017-12-14T06:37:12.381Z,,,14.4,,,,55
2017-12-14T06:37:22.381Z,,,14.4,,,,55
2017-12-14T06:37:32.408Z,,,14.4,,,,55
2017-12-14T06:37:42.393Z,,,14.4,,,,55
2017-12-14T06:37:52.382Z,,,14.4,,,,55
2017-12-14T06:38:02.381Z,,,14.4,,,,55
2017-12-14T06:38:12.448Z,,,14.4,,,,55
2017-12-14T06:38:22.381Z,,,14.4,,,,55
2017-12-14T06:38:32.382Z,,,14.4,23.7,,,55
2017-12-14T06:38:42.384Z,,,14.4,23.8,,,55
2017-12-14T06:38:52.382Z,,,14.4,23.7,,,55
2017-12-14T06:39:02.382Z,,,14.4,,,,55
2017-12-14T06:39:12.381Z,,,14.4,,,,55
2017-12-14T06:39:22.383Z,,,14.4,,,,55
2017-12-14T06:39:32.392Z,,,14.4,,,,55
2017-12-14T06:39:42.385Z,,,14.4,,,,55
2017-12-14T06:39:52.387Z,,,14.4,,,,55
2017-12-14T06:40:02.429Z,,,14.4,,,,55
2017-12-14T06:40:12.383Z,,,14.4,,,,55
2017-12-14T06:40:22.385Z,,,14.4,,,,55
2017-12-14T06:40:32.383Z,,,14.4,,,,55
2017-12-14T06:40:43.378Z,,,14.4,,,,55
2017-12-14T06:40:52.398Z,,,14.4,,,,55
2017-12-14T06:41:02.382Z,,,14.4,,,,55
2017-12-14T06:41:12.382Z,,,14.4,,,,55
2017-12-14T06:41:22.382Z,,,14.4,,,,55
2017-12-14T06:41:32.382Z,,,14.4,,,,55
2017-12-14T06:41:42.386Z,,,14.4,,,,55
2017-12-14T06:41:52.382Z,,,14.4,,,,55
2017-12-14T06:42:02.385Z,,,14.4,,,,55
2017-12-14T06:42:12.446Z,,,14.4,23.5,,,55
2017-12-14T06:42:22.384Z,,,14.4,,,,55
2017-12-14T06:42:32.382Z,,,14.4,,,,55
2017-12-14T06:42:42.385Z,,,14.4,,,,55
2017-12-14T06:42:52.382Z,,,14.4,,,,55
2017-12-14T06:43:02.383Z,,,14.4,,,,55
2017-12-14T06:43:12.383Z,,,14.4,,,,55
2017-12-14T06:43:22.382Z,,,14.4,,,,55
2017-12-14T06:43:33.384Z,,,14.4,,,,55
2017-12-14T06:43:42.529Z,,,14.4,,,,55
2017-12-14T06:43:52.485Z,,,14.4,,,,55
2017-12-14T06:44:03.051Z,,,14.4,,,,55
2017-12-14T06:44:12.384Z,,,14.4,,,,55
2017-12-14T06:44:22.478Z,,,14.4,,,,55
2017-12-14T06:44:32.430Z,,,14.4,,,,55
2017-12-14T06:44:42.382Z,,,14.4,,,,55
2017-12-14T06:44:52.382Z,,,14.4,,,,55
2017-12-14T06:45:02.386Z,,,14.4,,,,55
2017-12-14T06:45:12.385Z,,,14.4,,,,55
2017-12-14T06:45:22.386Z,,,14.4,,,,55
2017-12-14T06:45:32.384Z,,,14.4,,,,55
