Time,HwActive,ChActive,ActPow,PrimT,PrimTSet,HwTOutlet,HwTSet
2018-01-10T05:16:02.721Z,,,,41.5,,24.5,55
2018-01-10T05:16:12.720Z,,,,41.7,,24.6,55
2018-01-10T05:16:22.721Z,,,,42,,24.8,55
2018-01-10T05:16:32.721Z,,,,42.2,,24.9,55
2018-01-10T05:16:42.721Z,,,,42.4,,24.9,55
2018-01-10T05:16:52.721Z,,,,42.6,,25.2,55
2018-01-10T05:17:02.721Z,,,,42.8,,25.2,55
2018-01-10T05:17:12.722Z,,,,43,,25.5,55
2018-01-10T05:17:22.722Z,,,,43.3,,25.5,55
2018-01-10T05:17:32.721Z,,,,43.4,,25.6,55
2018-01-10T05:17:42.731Z,,,,43.7,,25.8,55
2018-01-10T05:17:52.722Z,,,,44,,25.9,55
2018-01-10T05:18:02.742Z,0,2,0,44.4,,26.1,55
2018-01-10T05:18:12.723Z,,,,43.8,,26.3,55
2018-01-10T05:18:22.733Z,,,,41.9,,26.5,55
2018-01-10T05:18:32.722Z,,,,40.8,,26.5,55
2018-01-10T05:18:42.721Z,,,,40.4,,26.8,55
2018-01-10T05:18:52.721Z,,,,40.2,,26.9,55
2018-01-10T05:19:02.795Z,,,,40.3,,27,55
2018-01-10T05:19:12.721Z,,,,40.8,,27.2,55
2018-01-10T05:19:22.722Z,,,,,,27.3,55
2018-01-10T05:19:32.721Z,,,,40.5,,27.5,55
2018-01-10T05:19:47.893Z,,,,40.2,,27.6,55
2018-01-10T05:19:52.721Z,,,,39.9,,27.6,55
2018-01-10T05:20:02.723Z,,,,39.8,,27.7,55
2018-01-10T05:20:12.721Z,,,,39.5,,27.9,55
2018-01-10T05:20:22.721Z,,,,39.3,,28,55
2018-01-10T05:20:32.721Z,,,,39.1,,28.2,55
2018-01-10T05:20:42.721Z,,,,39,,28.3,55
2018-01-10T05:20:52.721Z,,,,38.9,,28.3,55
2018-01-10T05:21:02.721Z,,,,38.8,,28.5,55
2018-01-10T05:21:13.708Z,,,,,,28.5,55
2018-01-10T05:21:22.723Z,,,,39,,28.6,55
2018-01-10T05:21:32.721Z,,,,,,28.7,55
2018-01-10T05:21:43.764Z,,,,39.3,,28.7,55
2018-01-10T05:21:52.721Z,,,,39.4,,28.9,55
2018-01-10T05:22:02.721Z,,,,39.5,,28.9,55
2018-01-10T05:22:12.726Z,,,,,,28.9,55
2018-01-10T05:22:27.742Z,,,,39.6,,29,55
2018-01-10T05:22:32.727Z,,,,39.8,,29,55
2018-01-10T05:22:42.723Z,,,,39.9,,29,55
2018-01-10T05:22:52.752Z,,,,,,29,55
2018-01-10T05:23:02.721Z,,,,40,,29.2,55
2018-01-10T05:23:12.722Z,,,,40.1,,29.2,55
2018-01-10T05:23:22.722Z,,,,,,29.2,55
2018-01-10T05:23:32.738Z,,,,40.2,,29.2,55
2018-01-10T05:23:42.722Z,,,,,,29.2,55
2018-01-10T05:23:52.722Z,,,,40.3,,29.3,55
2018-01-10T05:24:02.722Z,,,,,,29.3,55
2018-01-10T05:24:12.722Z,,,,40.5,,29.3,55
2018-01-10T05:24:22.722Z,,,,,,29.3,55
2018-01-10T05:24:32.736Z,,,,40.6,,29.4,55
2018-01-10T05:24:42.732Z,,,,,,29.4,55
2018-01-10T05:24:52.722Z,,,,40.7,,29.4,55
2018-01-10T05:25:02.723Z,,,,,,29.4,55
2018-01-10T05:25:12.722Z,,,,,,29.4,55
2018-01-10T05:25:22.724Z,,,,40.8,,29.4,55
2018-01-10T05:25:32.722Z,,,,,,29.4,55
2018-01-10T05:25:42.723Z,,,,,,29.6,55
2018-01-10T05:25:52.722Z,,,,,,29.6,55
2018-01-10T05:26:02.722Z,,,,,,29.6,55
2018-01-10T05:26:12.723Z,,,,40.9,,29.6,55
2018-01-10T05:26:22.722Z,,,,,,29.6,55
2018-01-10T05:26:32.755Z,,,,,,29.6,55
2018-01-10T05:26:42.742Z,,,,,,29.6,55
2018-01-10T05:26:53.723Z,,,,41,,29.6,55
2018-01-10T05:27:02.724Z,,,,41,,29.6,55
2018-01-10T05:27:12.722Z,,,,,,29.6,55
2018-01-10T05:27:22.922Z,,,,,,29.6,55
2018-01-10T05:27:32.725Z,,,,,,29.6,55
2018-01-10T05:27:42.722Z,,,,,,29.6,55
2018-01-10T05:27:52.731Z,,,,,,29.6,55
2018-01-10T05:28:02.722Z,,,,,,29.6,55
2018-01-10T05:28:12.723Z,,,,,,29.6,55
2018-01-10T05:28:22.723Z,,,,,,29.6,55
2018-01-10T05:28:32.722Z,,,,,,29.6,55
2018-01-10T05:28:42.724Z,,,,,,29.6,55
2018-01-10T05:28:52.722Z,,,,,,29.6,55
2018-01-10T05:29:02.722Z,,,,,,29.6,55
2018-01-10T05:29:12.732Z,,,,,,29.6,55
2018-01-10T05:29:22.724Z,,,,,,29.6,55
2018-01-10T05:29:32.730Z,,,,,,29.6,55
2018-01-10T05:29:43.719Z,,,,,,29.6,55
2018-01-10T05:29:52.722Z,,,,,,29.6,55
2018-01-10T05:30:02.723Z,,,,,,29.6,55
2018-01-10T05:30:12.723Z,,,,,,29.6,55
2018-01-10T05:30:22.723Z,,,,,,29.6,55
2018-01-10T05:30:32.722Z,,,,,,29.6,55
2018-01-10T05:30:42.723Z,,,,,,29.6,55
2018-01-10T05:30:52.749Z,,,,,,29.6,55
2018-01-10T05:31:02.744Z,,,,,,29.6,55
2018-01-10T05:31:12.723Z,,,,,,29.4,55
2018-01-10T05:31:22.725Z,0,2,0,41,75,29.4,55
2018-01-10T05:31:32.723Z,,,,,,29.4,55
2018-01-10T05:31:42.750Z,,,,,,29.4,55
2018-01-10T05:31:52.724Z,,,,,,29.4,55
2018-01-10T05:32:02.723Z,,,,,,29.4,55
2018-01-10T05:32:12.723Z,,,,,,29.4,55
2018-01-10T05:32:22.725Z,,,,,,29.4,55
2018-01-10T05:32:33.723Z,,,,,,29.4,55
2018-01-10T05:32:42.723Z,,,,41,,29.3,55
2018-01-10T05:32:52.723Z,,,,40.9,,29.3,55
2018-01-10T05:33:02.723Z,,,,,,29.3,55
2018-01-10T05:33:12.723Z,,,,,,29.3,55
2018-01-10T05:33:22.763Z,,,,,,29.3,55
2018-01-10T05:33:32.723Z,,,,,,29.3,55
2018-01-10T05:33:42.723Z,,,,,,29.3,55
2018-01-10T05:33:52.725Z,,,,,,29.3,55
2018-01-10T05:34:02.730Z,,,,,,29.2,55
2018-01-10T05:34:12.723Z,,,,,,29.2,55
2018-01-10T05:34:22.724Z,,,,,,29.2,55
2018-01-10T05:34:32.723Z,,,,40.8,,29.2,55
2018-01-10T05:34:42.731Z,,,,,,29.2,55
2018-01-10T05:34:52.724Z,,,,,,29.2,55
2018-01-10T05:35:02.723Z,,,,,,29.2,55
2018-01-10T05:35:12.724Z,,,,,,29,55
2018-01-10T05:35:27.744Z,,,,,,29,55
2018-01-10T05:35:32.723Z,,,,,,29,55
2018-01-10T05:35:42.723Z,,,,,,29,55
2018-01-10T05:35:53.718Z,,,,,,29,55
2018-01-10T05:36:02.723Z,,,,,,29,55
2018-01-10T05:36:12.723Z,,,,40.7,,28.9,55
2018-01-10T05:36:22.724Z,,,,,,28.9,55
2018-01-10T05:36:32.724Z,,,,,,28.9,55
2018-01-10T05:36:42.723Z,,,,,,28.9,55
2018-01-10T05:36:52.726Z,,,,,,28.9,55
2018-01-10T05:37:02.733Z,,,,,,28.9,55
2018-01-10T05:37:12.744Z,,,,,,28.7,55
2018-01-10T05:37:22.724Z,,,,,,28.7,55
2018-01-10T05:37:32.723Z,,,,,,28.7,55
2018-01-10T05:37:42.726Z,,,,40.6,,28.7,55
2018-01-10T05:37:52.724Z,,,,,,28.7,55
2018-01-10T05:38:02.727Z,,,,,,28.7,55
2018-01-10T05:38:12.725Z,,,,,,28.7,55
2018-01-10T05:38:22.727Z,,,,,,28.6,55
2018-01-10T05:38:32.724Z,,,,,,28.6,55
2018-01-10T05:38:42.724Z,,,,,,28.6,55
2018-01-10T05:38:52.724Z,,,,,,28.6,55
2018-01-10T05:39:02.739Z,,,,40.5,,28.6,55
2018-01-10T05:39:12.724Z,,,,,,28.6,55
2018-01-10T05:39:22.730Z,,,,,,28.5,55
2018-01-10T05:39:32.724Z,,,,,,28.5,55
2018-01-10T05:39:43.724Z,,,,,,28.5,55
2018-01-10T05:39:52.724Z,,,,,,28.5,55
2018-01-10T05:40:02.724Z,,,,,,28.5,55
2018-01-10T05:40:12.724Z,,,,40.3,,28.5,55
2018-01-10T05:40:22.725Z,,,,,,28.3,55
2018-01-10T05:40:32.724Z,,,,,,28.3,55
2018-01-10T05:40:42.724Z,,,,,,28.3,55
2018-01-10T05:40:52.725Z,,,,,,28.3,55
2018-01-10T05:41:02.724Z,,,,,,28.3,55
2018-01-10T05:41:12.836Z,,,,,,28.2,55
2018-01-10T05:41:22.725Z,,,,,,28.2,55
2018-01-10T05:41:32.724Z,,,,,,28.2,55
2018-01-10T05:41:42.724Z,,,,40.2,,28.2,55
2018-01-10T05:41:52.724Z,,,,,,28.2,55
2018-01-10T05:42:02.724Z,,,,,,28.2,55
2018-01-10T05:42:12.727Z,,,,,,28.2,55
2018-01-10T05:42:22.724Z,,,,,,28,55
2018-01-10T05:42:33.781Z,,,,,,28,55
2018-01-10T05:42:42.724Z,,,,,,28,55
2018-01-10T05:42:52.724Z,,,,40.1,,28,55
2018-01-10T05:43:02.724Z,,,,,,28,55
2018-01-10T05:43:12.724Z,,,,,,27.9,55
2018-01-10T05:43:22.725Z,,,,,,27.9,55
2018-01-10T05:43:32.726Z,,,,,,27.9,55
2018-01-10T05:43:42.734Z,,,,,,27.9,55
2018-01-10T05:43:52.766Z,,,,,,27.9,55
2018-01-10T05:44:02.736Z,,,,40,,27.9,55
2018-01-10T05:44:12.738Z,,,,,,27.9,55
2018-01-10T05:44:22.729Z,,,,,,27.7,55
2018-01-10T05:44:33.720Z,,,,,,27.7,55
2018-01-10T05:44:42.725Z,,,,,,27.7,55
2018-01-10T05:44:52.729Z,,,,,,27.7,55
2018-01-10T05:45:02.726Z,,,,,,27.7,55
2018-01-10T05:45:12.726Z,0,2,79,43.2,,27.6,55
2018-01-10T05:45:22.725Z,,,58,47.2,,27.6,55
2018-01-10T05:45:32.725Z,,,29,47.9,,27.6,55
2018-01-10T05:45:42.726Z,,,,41.8,,27.6,55
2018-01-10T05:45:52.727Z,,,,38.9,,27.6,55
2018-01-10T05:46:02.725Z,,,,37.7,,27.6,55
2018-01-10T05:46:12.726Z,,,,36.7,,27.6,55
2018-01-10T05:46:22.726Z,,,,37,,27.6,55
2018-01-10T05:46:32.729Z,,,,38,,27.5,55
2018-01-10T05:46:42.725Z,,,,38.4,,27.5,55
2018-01-10T05:46:52.725Z,,,,38.5,,27.5,55
2018-01-10T05:47:02.725Z,,,,,,27.5,55
2018-01-10T05:47:12.725Z,,,,38.6,,27.5,55
2018-01-10T05:47:22.725Z,,,,39,,27.5,55
2018-01-10T05:47:32.726Z,,,,39.1,,27.5,55
2018-01-10T05:47:42.725Z,,,,39.4,,27.5,55
2018-01-10T05:47:52.757Z,,,,39.7,,27.5,55
2018-01-10T05:48:02.725Z,,,,40,,27.5,55
2018-01-10T05:48:13.717Z,,,,40.1,,27.5,55
2018-01-10T05:48:22.726Z,,,,40.2,,27.5,55
2018-01-10T05:48:32.733Z,,,,40.6,,27.5,55
2018-01-10T05:48:42.725Z,,,,40.8,,27.5,55
2018-01-10T05:48:52.728Z,,,,41,,,
2018-01-10T05:49:02.725Z,,,,41.2,,27.6,55
2018-01-10T05:49:12.726Z,,,,41.5,,27.6,55
2018-01-10T05:49:22.725Z,,,,41.7,,27.7,55
2018-01-10T05:49:32.725Z,,,,42,,27.7,55
2018-01-10T05:49:42.725Z,,,,42.3,,27.7,55
2018-01-10T05:49:52.725Z,,,,42.4,,27.9,55
2018-01-10T05:50:02.725Z,,,,42.7,,27.9,55
2018-01-10T05:50:12.726Z,,,,43,,28,55
2018-01-10T05:50:22.725Z,,,,43.2,,28,55
2018-01-10T05:50:32.727Z,,,,43.4,,28.2,55
2018-01-10T05:50:42.725Z,,,,43.6,,28.3,55
2018-01-10T05:50:52.725Z,,,,44,,28.5,55
2018-01-10T05:51:07.746Z,,,,44.1,,28.5,55
2018-01-10T05:51:12.726Z,,,,44.3,,28.6,55
2018-01-10T05:51:22.726Z,0,2,0,44.6,,28.7,55
2018-01-10T05:51:32.728Z,,,,42.9,,28.7,55
2018-01-10T05:51:42.727Z,,,,41.9,,28.9,55
2018-01-10T05:51:52.727Z,,,,41,,29,55
2018-01-10T05:52:02.776Z,,,,40.6,,29.2,55
2018-01-10T05:52:12.726Z,,,,,,29.3,55
2018-01-10T05:52:22.726Z,,,,41,,29.4,55
2018-01-10T05:52:32.726Z,,,,41.1,,29.6,55
2018-01-10T05:52:42.727Z,,,,40.9,,29.7,55
2018-01-10T05:52:52.725Z,,,,40.7,,29.7,55
2018-01-10T05:53:02.726Z,,,,40.3,,29.9,55
2018-01-10T05:53:12.727Z,,,,40.1,,30,55
2018-01-10T05:53:22.726Z,,,,39.9,,30.1,55
2018-01-10T05:53:32.731Z,,,,,,30.1,55
2018-01-10T05:53:42.730Z,,,,39.6,,30.2,55
2018-01-10T05:53:57.766Z,,,,39.5,,30.2,55
2018-01-10T05:54:02.727Z,,,,39.4,,30.4,55
2018-01-10T05:54:12.727Z,,,,39.3,,30.4,55
2018-01-10T05:54:22.726Z,,,,39.1,,30.5,55
2018-01-10T05:54:32.726Z,,,,39.3,,30.5,55
2018-01-10T05:54:42.728Z,,,,39.4,,30.5,55
2018-01-10T05:54:52.726Z,,,,39.5,,30.6,55
2018-01-10T05:55:02.739Z,,,,39.6,,30.6,55
2018-01-10T05:55:12.726Z,,,,39.8,,30.6,55
2018-01-10T05:55:23.786Z,,,,39.9,,30.6,55
2018-01-10T05:55:32.726Z,,,,40,,30.6,55
2018-01-10T05:55:42.728Z,,,,40.1,,30.6,55
2018-01-10T05:55:52.727Z,,,,40.2,,30.7,55
2018-01-10T05:56:02.726Z,,,,40.3,,30.7,55
2018-01-10T05:56:12.726Z,,,,,,30.7,55
2018-01-10T05:56:22.737Z,,,,40.5,,30.7,55
2018-01-10T05:56:32.797Z,,,,40.6,,30.7,55
2018-01-10T05:56:42.729Z,,,,,,30.7,55
2018-01-10T05:56:52.731Z,,,,40.7,,30.7,55
2018-01-10T05:57:02.726Z,,,,,,30.9,55
2018-01-10T05:57:12.726Z,,,,40.8,,30.9,55
2018-01-10T05:57:22.726Z,,,,,,30.9,55
2018-01-10T05:57:32.727Z,,,,40.9,,30.9,55
2018-01-10T05:57:42.729Z,,,,,,30.9,55
2018-01-10T05:57:52.726Z,,,,41,,30.9,55
2018-01-10T05:58:02.727Z,,,,,,30.9,55
2018-01-10T05:58:13.721Z,,,,,,30.9,55
2018-01-10T05:58:22.727Z,,,,41.1,,30.9,55
2018-01-10T05:58:32.728Z,,,,,,30.9,55
2018-01-10T05:58:42.727Z,,,,,,30.9,55
2018-01-10T05:58:52.726Z,,,,41.2,,30.9,55
2018-01-10T05:59:02.728Z,,,,,,30.9,55
2018-01-10T05:59:12.727Z,,,,,,30.9,55
2018-01-10T05:59:22.727Z,,,,,,30.9,55
2018-01-10T05:59:32.727Z,,,,41.4,,30.9,55
2018-01-10T05:59:42.734Z,,,,,,30.9,55
2018-01-10T05:59:52.727Z,,,,,,30.9,55
2018-01-10T06:00:02.727Z,,,,,,30.9,55
2018-01-10T06:00:12.727Z,,,,,,30.7,55
2018-01-10T06:00:22.727Z,,,,,,30.7,55
2018-01-10T06:00:32.731Z,,,,,,30.7,55
2018-01-10T06:00:42.733Z,,,,41.5,,30.7,55
2018-01-10T06:00:52.737Z,,,,,,30.7,55
2018-01-10T06:01:02.748Z,,,,,,30.7,55
2018-01-10T06:01:12.727Z,,,,,,30.7,55
2018-01-10T06:01:22.727Z,,,,,,30.7,55
2018-01-10T06:01:32.758Z,,,,,,30.7,55
2018-01-10T06:01:42.727Z,,,,,,30.7,55
2018-01-10T06:01:52.727Z,,,,,,30.7,55
2018-01-10T06:02:02.728Z,,,,,,30.7,55
2018-01-10T06:02:12.727Z,,,,,,30.7,55
2018-01-10T06:02:22.727Z,,,,,,30.7,55
2018-01-10T06:02:32.728Z,,,,,,30.7,55
2018-01-10T06:02:42.727Z,,,,,,30.6,55
2018-01-10T06:02:52.736Z,,,,,,30.6,55
2018-01-10T06:03:02.734Z,,,,,,30.6,55
2018-01-10T06:03:12.727Z,,,,,,30.6,55
2018-01-10T06:03:22.728Z,,,,,,30.6,55
2018-01-10T06:03:32.727Z,,,,,,30.6,55
2018-01-10T06:03:42.727Z,,,,,,30.6,55
2018-01-10T06:03:53.729Z,,,,,,30.6,55
2018-01-10T06:04:02.727Z,,,,,,30.6,55
2018-01-10T06:04:12.728Z,,,,,,30.5,55
2018-01-10T06:04:22.728Z,,,,,,30.5,55
2018-01-10T06:04:32.740Z,,,,,,30.5,55
2018-01-10T06:04:42.728Z,,,,,,30.5,55
2018-01-10T06:04:53.720Z,,,,,,30.5,55
2018-01-10T06:05:02.768Z,,,,,,30.5,55
2018-01-10T06:05:12.728Z,,,,,,30.4,55
2018-01-10T06:05:22.728Z,,,,,,30.4,55
2018-01-10T06:05:32.729Z,,,,41.4,,30.4,55
2018-01-10T06:05:42.728Z,,,,,,30.4,55
2018-01-10T06:05:52.730Z,,,,,,30.4,55
2018-01-10T06:06:02.728Z,,,,,,30.4,55
2018-01-10T06:06:12.728Z,,,,,,30.4,55
2018-01-10T06:06:22.728Z,,,,,,30.2,55
2018-01-10T06:06:32.739Z,,,,,,30.2,55
2018-01-10T06:06:43.723Z,0,2,79,43.2,,30.2,55
2018-01-10T06:06:52.728Z,,,65,48,,30.2,55
2018-01-10T06:07:02.745Z,,,39,50.4,,30.2,55
2018-01-10T06:07:12.774Z,,,29,46.5,,30.1,55
2018-01-10T06:07:22.895Z,,,,42.7,,30.1,55
2018-01-10T06:07:32.739Z,,,,40.7,,30.1,55
2018-01-10T06:07:42.728Z,,,,39.9,,30.1,55
2018-01-10T06:07:52.739Z,,,,39.5,,30.1,55
2018-01-10T06:08:02.739Z,,,,40.3,,30.1,55
2018-01-10T06:08:12.732Z,,,,41.1,,30.1,55
2018-01-10T06:08:22.738Z,,,,41.4,,30.1,55
2018-01-10T06:08:32.739Z,,,,41.5,,30,55
2018-01-10T06:08:42.821Z,,,,,,30,55
2018-01-10T06:08:52.879Z,,,,41.7,,30,55
2018-01-10T06:09:02.779Z,,,,42,,30,55
2018-01-10T06:09:12.844Z,,,,42.3,,30,55
2018-01-10T06:09:22.744Z,,,,42.5,,30,55
2018-01-10T06:09:37.748Z,,,,42.7,,30,55
2018-01-10T06:09:42.740Z,,,,43,,30.1,55
2018-01-10T06:09:52.737Z,,,,43.1,,30.1,55
2018-01-10T06:10:07.748Z,,,,43.4,,30.1,55
2018-01-10T06:10:12.740Z,,,,43.5,,30.1,55
2018-01-10T06:10:22.738Z,,,,43.7,,30.2,55
2018-01-10T06:10:32.837Z,,,,44,,30.2,55
2018-01-10T06:10:42.756Z,,,,44.1,,30.4,55
2018-01-10T06:10:52.728Z,,,,44.4,,30.4,55
2018-01-10T06:11:02.764Z,,,,44.7,,30.5,55
2018-01-10T06:11:12.743Z,,,,45,,30.5,55
2018-01-10T06:11:22.738Z,,,,45.1,,30.6,55
2018-01-10T06:11:32.737Z,,,,45.3,,30.7,55
2018-01-10T06:11:42.745Z,,,,45.4,,30.7,55
2018-01-10T06:11:52.738Z,,,,45.7,,30.9,55
2018-01-10T06:12:02.737Z,,,,46,,31,55
2018-01-10T06:12:12.729Z,,,,46.1,,31,55
2018-01-10T06:12:22.737Z,,,,46.3,,31.1,55
2018-01-10T06:12:32.786Z,,,0,46.7,,31.2,55
2018-01-10T06:12:42.812Z,0,2,,46.7,,31.4,55
2018-01-10T06:12:52.811Z,,,,44.9,,31.5,55
2018-01-10T06:13:03.890Z,,,,43.4,,31.5,55
2018-01-10T06:13:12.780Z,,,,42.9,,31.6,55
2018-01-10T06:13:22.785Z,,,,42.7,,31.7,55
2018-01-10T06:13:32.753Z,,,,43,,31.9,55
2018-01-10T06:13:42.828Z,,,,43.2,,32,55
2018-01-10T06:13:53.756Z,,,,43.3,,32.1,55
2018-01-10T06:14:02.736Z,,,,43.1,,32.1,55
2018-01-10T06:14:12.755Z,,,,42.7,,32.2,55
2018-01-10T06:14:22.736Z,,,,42.5,,32.3,55
2018-01-10T06:14:32.745Z,,,,42.3,,32.5,55
2018-01-10T06:14:42.796Z,,,,41.9,,32.5,55
2018-01-10T06:14:52.739Z,,,,,,32.6,55
2018-01-10T06:15:02.847Z,,,,41.7,,32.6,55
2018-01-10T06:15:12.761Z,,,,41.6,,32.7,55
2018-01-10T06:15:22.804Z,,,,41.5,,32.7,55
2018-01-10T06:15:32.802Z,,,,41.4,,32.7,55
2018-01-10T06:15:42.853Z,,,,41.2,,32.8,55
2018-01-10T06:15:52.826Z,,,,41.5,,32.8,55
2018-01-10T06:16:02.844Z,,,,41.6,,32.8,55
2018-01-10T06:16:12.750Z,,,,41.7,,32.8,55
2018-01-10T06:16:22.740Z,,,,41.8,,32.8,55
2018-01-10T06:16:32.740Z,,,,42,,33,55
2018-01-10T06:16:43.730Z,,,,,,33,55
2018-01-10T06:16:52.788Z,,,,42.2,,33,55
2018-01-10T06:17:02.739Z,,,,42.3,,33,55
2018-01-10T06:17:12.739Z,,,,42.4,,33,55
2018-01-10T06:17:22.739Z,,,,,,33,55
2018-01-10T06:17:32.789Z,,,,42.5,,33,55
2018-01-10T06:17:42.751Z,,,,42.6,,33,55
2018-01-10T06:17:52.739Z,,,,,,33,55
2018-01-10T06:18:02.820Z,,,,42.7,,33,55
2018-01-10T06:18:12.735Z,,,,,,33,55
2018-01-10T06:18:23.808Z,,,,42.8,,33,55
2018-01-10T06:18:32.736Z,,,,43,,33,55
2018-01-10T06:18:42.893Z,,,,,,33,55
2018-01-10T06:18:52.735Z,,,,,,33,55
2018-01-10T06:19:02.906Z,,,,43.1,,33,55
2018-01-10T06:19:12.888Z,,,,,,33,55
2018-01-10T06:19:22.914Z,,,,43.2,,33,55
2018-01-10T06:19:32.880Z,,,,,,33,55
2018-01-10T06:19:42.910Z,,,,,,33,55
2018-01-10T06:19:52.814Z,,,,43.3,,33,55
2018-01-10T06:20:02.735Z,,,,,,33,55
2018-01-10T06:20:12.748Z,,,,,,33,55
2018-01-10T06:20:22.739Z,,,,,,32.8,55
2018-01-10T06:20:32.749Z,,,,43.4,,32.8,55
2018-01-10T06:20:42.760Z,,,,,,32.8,55
2018-01-10T06:20:52.741Z,,,,,,32.8,55
2018-01-10T06:21:02.765Z,,,,,,32.8,55
2018-01-10T06:21:12.751Z,,,,43.5,,32.8,55
2018-01-10T06:21:22.850Z,,,,,,32.8,55
2018-01-10T06:21:32.768Z,,,,,,32.8,55
2018-01-10T06:21:42.769Z,,,,,,32.8,55
2018-01-10T06:21:52.741Z,,,,,,32.7,55
2018-01-10T06:22:02.735Z,,,,,,32.7,55
2018-01-10T06:22:12.744Z,,,,,,32.7,55
2018-01-10T06:22:22.746Z,,,,,,32.7,55
2018-01-10T06:22:32.730Z,,,,,,32.7,55
2018-01-10T06:22:42.732Z,,,,,,32.7,55
2018-01-10T06:22:52.733Z,,,,,,32.7,55
2018-01-10T06:23:02.746Z,,,,,,32.7,55
2018-01-10T06:23:12.730Z,,,,43.6,,32.6,55
2018-01-10T06:23:22.734Z,,,,43.5,,32.6,55
2018-01-10T06:23:32.734Z,,,,,,32.6,55
2018-01-10T06:23:42.730Z,,,,,,32.6,55
2018-01-10T06:23:52.734Z,,,,,,32.6,55
2018-01-10T06:24:02.795Z,,,,43.6,,32.6,55
2018-01-10T06:24:12.733Z,,,,,,32.6,55
2018-01-10T06:24:22.734Z,,,,43.5,,32.5,55
2018-01-10T06:24:32.746Z,,,,,,32.5,55
2018-01-10T06:24:42.732Z,,,,,,32.5,55
2018-01-10T06:24:52.730Z,,,,,,32.5,55
2018-01-10T06:25:02.738Z,,,,,,32.3,55
2018-01-10T06:25:13.884Z,,,,,,32.3,55
2018-01-10T06:25:22.734Z,,,,,,32.3,55
2018-01-10T06:25:32.734Z,,,,,,32.3,55
2018-01-10T06:25:42.732Z,,,,,,32.3,55
2018-01-10T06:25:52.734Z,,,,,,32.3,55
2018-01-10T06:26:02.736Z,,,,,,32.3,55
2018-01-10T06:26:12.748Z,0,2,79,47.1,,32.2,55
2018-01-10T06:26:22.733Z,,,58,51,,32.2,55
2018-01-10T06:26:32.735Z,,,29,51.7,,32.2,55
2018-01-10T06:26:42.743Z,,,,46.7,,32.2,55
2018-01-10T06:26:52.733Z,,,,43.9,,32.1,55
2018-01-10T06:27:02.752Z,,,,42.6,,32.1,55
2018-01-10T06:27:12.744Z,,,,41.5,,32.1,55
2018-01-10T06:27:22.734Z,,,,42,,32.1,55
2018-01-10T06:27:32.743Z,,,,43,,32.1,55
2018-01-10T06:27:42.733Z,,,,43.3,,32.1,55
2018-01-10T06:27:52.733Z,,,,43.4,,32.1,55
2018-01-10T06:28:03.944Z,,,,,,32,55
2018-01-10T06:28:12.733Z,,,,,,32,55
2018-01-10T06:28:22.757Z,,,,43.6,,32,55
2018-01-10T06:28:32.732Z,,,,44,,32.1,55
2018-01-10T06:28:42.732Z,,,,44.2,,32,55
2018-01-10T06:28:52.739Z,,,,44.4,,32,55
2018-01-10T06:29:02.734Z,,,,44.7,,32.1,55
2018-01-10T06:29:12.731Z,,,,44.8,,32.1,55
2018-01-10T06:29:22.733Z,,,,45,,32.1,55
2018-01-10T06:29:32.733Z,,,,45.1,,32.1,55
2018-01-10T06:29:42.731Z,,,,45.4,,32.2,55
2018-01-10T06:29:52.777Z,,,,45.7,,32.2,55
2018-01-10T06:30:02.734Z,,,,45.8,,32.3,55
2018-01-10T06:30:12.852Z,,,,46,,32.3,55
2018-01-10T06:30:23.774Z,0,2,0,46.5,,32.5,55
2018-01-10T06:30:32.849Z,,,,45.8,,32.5,55
2018-01-10T06:30:42.807Z,,,,43.9,,32.6,55
2018-01-10T06:30:53.025Z,,,,43,,32.6,55
2018-01-10T06:31:02.740Z,,,,42.6,,32.7,55
2018-01-10T06:31:13.007Z,,,,42.4,,32.8,55
2018-01-10T06:31:22.838Z,,,,42.7,,33,55
2018-01-10T06:31:32.765Z,0,2,0,43.1,75,33,55
2018-01-10T06:31:42.733Z,,,,43,,33.1,55
2018-01-10T06:31:52.730Z,,,,42.7,,33.1,55
2018-01-10T06:32:03.730Z,,,,42.4,,33.2,55
2018-01-10T06:32:12.731Z,,,,42.2,,33.3,55
2018-01-10T06:32:24.292Z,,,,41.9,,33.3,55
2018-01-10T06:32:32.733Z,,,,41.8,,33.3,55
2018-01-10T06:32:42.732Z,,,,41.6,,33.5,55
2018-01-10T06:32:52.759Z,,,,41.5,,33.5,55
2018-01-10T06:33:02.804Z,,,,41.4,,33.6,55
2018-01-10T06:33:12.732Z,,,,41.2,,33.6,55
2018-01-10T06:33:22.733Z,,,,41.1,,33.6,55
2018-01-10T06:33:32.731Z,,,,,,33.6,55
2018-01-10T06:33:42.748Z,,,,41.2,,33.6,55
2018-01-10T06:33:53.773Z,,,,41.5,,33.7,55
2018-01-10T06:34:02.731Z,,,,41.6,,33.7,55
2018-01-10T06:34:12.758Z,,,,41.7,,33.7,55
2018-01-10T06:34:22.916Z,,,,41.8,,33.7,55
2018-01-10T06:34:32.733Z,,,,41.9,,33.7,55
2018-01-10T06:34:43.775Z,,,,42,,33.7,55
2018-01-10T06:34:52.733Z,,,,,,33.7,55
2018-01-10T06:35:02.774Z,,,,42.2,,33.7,55
2018-01-10T06:35:13.726Z,,,,42.3,,33.7,55
