Time,HwActive,ChActive,PrimT,HwTOutlet,HwTSet,PrimTSet,ActPow
2018-02-07T05:21:55.098Z,,,,14.7,55,,
2018-02-07T05:22:04.105Z,,,,14.7,55,,
2018-02-07T05:22:14.106Z,,,,14.7,55,,
2018-02-07T05:22:24.106Z,,,,14.7,55,,
2018-02-07T05:22:34.105Z,,,28.3,14.7,55,,
2018-02-07T05:22:44.106Z,,,,14.7,55,,
2018-02-07T05:22:54.136Z,,,,14.7,55,,
2018-02-07T05:23:04.105Z,,,,14.7,55,,
2018-02-07T05:23:14.106Z,,,,14.7,55,,
2018-02-07T05:23:24.105Z,,,,14.7,55,,
2018-02-07T05:23:34.106Z,,,,14.7,55,,
2018-02-07T05:23:44.106Z,,,,14.7,55,,
2018-02-07T05:23:54.106Z,,,,14.7,55,,
2018-02-07T05:24:04.106Z,,,,14.7,55,,
2018-02-07T05:24:14.106Z,,,,14.7,55,,
2018-02-07T05:24:24.107Z,,,,14.7,55,,
2018-02-07T05:24:34.106Z,,,,14.7,55,,
2018-02-07T05:24:49.126Z,,,28.2,14.7,55,,
2018-02-07T05:24:54.201Z,,,,14.7,55,,
2018-02-07T05:25:04.106Z,,,,14.7,55,,
2018-02-07T05:25:14.106Z,,,,14.7,55,,
2018-02-07T05:25:24.106Z,,,,14.7,55,,
2018-02-07T05:25:34.164Z,,,,14.7,55,,
2018-02-07T05:25:44.107Z,,,,14.7,55,,
2018-02-07T05:25:54.106Z,,,,14.7,55,,
2018-02-07T05:26:04.108Z,,,,14.7,55,,
2018-02-07T05:26:14.119Z,,,,14.7,55,,
2018-02-07T05:26:24.106Z,,,,14.7,55,,
2018-02-07T05:26:34.106Z,,,,14.7,55,,
2018-02-07T05:26:44.106Z,,,,14.7,55,,
2018-02-07T05:26:54.106Z,,,28,14.7,55,,
2018-02-07T05:27:04.106Z,,,,14.7,55,,
2018-02-07T05:27:14.106Z,,,,14.7,55,,
2018-02-07T05:27:24.107Z,,,,14.6,55,,
2018-02-07T05:27:39.144Z,,,,14.7,55,,
2018-02-07T05:27:44.106Z,,,,14.7,55,,
2018-02-07T05:27:54.107Z,,,,14.6,55,,
2018-02-07T05:28:04.107Z,,,,14.6,55,,
2018-02-07T05:28:14.106Z,,,,14.7,55,,
2018-02-07T05:28:24.107Z,,,,14.6,55,,
2018-02-07T05:28:34.106Z,,,,14.6,55,,
2018-02-07T05:28:44.107Z,,,,14.6,55,,
2018-02-07T05:28:54.107Z,,,27.9,14.6,55,,
2018-02-07T05:29:05.213Z,0,0,28,14.6,55,5,0
2018-02-07T05:29:14.107Z,,,27.9,14.6,55,,
2018-02-07T05:29:24.106Z,,,,14.6,55,,
2018-02-07T05:29:34.106Z,,,,14.6,55,,
2018-02-07T05:29:44.108Z,,,,14.6,55,,
2018-02-07T05:29:54.118Z,,,,14.6,55,,
2018-02-07T05:30:04.107Z,,,,14.6,55,,
2018-02-07T05:30:14.107Z,,,,14.6,55,,
2018-02-07T05:30:29.127Z,,,,14.6,55,,
2018-02-07T05:30:34.106Z,,,,14.6,55,,
2018-02-07T05:30:44.107Z,,,,14.6,55,,
2018-02-07T05:30:54.107Z,,,,14.6,55,,
2018-02-07T05:31:04.109Z,,,27.7,14.6,55,,
2018-02-07T05:31:14.107Z,,,,14.6,55,,
2018-02-07T05:31:24.107Z,,,,14.6,55,,
2018-02-07T05:31:34.107Z,,,,14.6,55,,
2018-02-07T05:31:44.107Z,,,,14.6,55,,
2018-02-07T05:31:54.107Z,,,,14.6,55,,
2018-02-07T05:32:04.107Z,,,,14.6,55,,
2018-02-07T05:32:14.107Z,,,,14.6,55,,
2018-02-07T05:32:24.109Z,,,,14.6,55,,
2018-02-07T05:32:34.120Z,,,,14.6,55,,
2018-02-07T05:32:44.107Z,,,,14.6,55,,
2018-02-07T05:32:54.107Z,,,27.6,14.6,55,,
2018-02-07T05:33:04.107Z,,,27.7,14.6,55,,
2018-02-07T05:33:14.107Z,,,27.6,14.6,55,,
2018-02-07T05:33:24.108Z,,,,14.6,55,,
2018-02-07T05:33:34.107Z,,,,14.6,55,,
2018-02-07T05:33:44.110Z,,,,14.6,55,,
2018-02-07T05:33:54.107Z,,,,14.6,55,,
2018-02-07T05:34:04.107Z,,,,14.4,55,,
2018-02-07T05:34:14.107Z,,,,14.6,55,,
2018-02-07T05:34:24.114Z,,,,14.6,55,,
2018-02-07T05:34:34.107Z,,,,14.4,55,,
2018-02-07T05:34:44.107Z,,,,14.4,55,,
2018-02-07T05:34:54.107Z,,,,14.4,55,,
2018-02-07T05:35:04.108Z,,,,14.4,55,,
2018-02-07T05:35:14.107Z,,,,14.4,55,,
2018-02-07T05:35:24.109Z,,,27.5,14.4,55,,
2018-02-07T05:35:34.107Z,,,,14.4,55,,
2018-02-07T05:35:44.152Z,,,,14.4,55,,
2018-02-07T05:35:54.107Z,,,,14.4,55,,
2018-02-07T05:36:04.109Z,,,,14.4,55,,
2018-02-07T05:36:14.108Z,,,,14.4,55,,
2018-02-07T05:36:24.108Z,,,,14.4,55,,
2018-02-07T05:36:34.108Z,,,,14.4,55,,
2018-02-07T05:36:44.108Z,,,,14.4,55,,
2018-02-07T05:36:54.108Z,,,,14.4,55,,
2018-02-07T05:37:04.108Z,,,,14.4,55,,
2018-02-07T05:37:14.111Z,,,27.3,14.4,55,,
2018-02-07T05:37:24.193Z,,,27.5,14.4,55,,
2018-02-07T05:37:35.100Z,,,,14.4,55,,
2018-02-07T05:37:44.110Z,,,27.3,14.4,55,,
2018-02-07T05:37:54.107Z,,,,14.4,55,,
2018-02-07T05:38:04.108Z,,,,14.4,55,,
2018-02-07T05:38:14.136Z,,,,14.4,55,,
2018-02-07T05:38:24.108Z,,,,14.4,55,,
2018-02-07T05:38:34.108Z,,,,14.4,55,,
2018-02-07T05:38:44.109Z,,,,14.4,55,,
2018-02-07T05:38:54.108Z,,,,14.4,55,,
2018-02-07T05:39:04.108Z,,,,14.4,55,,
2018-02-07T05:39:14.138Z,,,,14.4,55,,
2018-02-07T05:39:24.108Z,,,,14.4,55,,
2018-02-07T05:39:34.108Z,,,27.2,14.4,55,,
2018-02-07T05:39:44.108Z,,,,14.4,55,,
2018-02-07T05:39:54.109Z,,,,14.4,55,,
2018-02-07T05:40:04.108Z,,,,14.4,55,,
2018-02-07T05:40:14.108Z,,,,14.4,55,,
2018-02-07T05:40:25.106Z,,,,14.4,55,,
2018-02-07T05:40:34.108Z,,,,14.4,55,,
2018-02-07T05:40:44.108Z,,,,14.4,55,,
2018-02-07T05:40:54.108Z,,,,14.4,55,,
2018-02-07T05:41:04.108Z,,,,14.4,55,,
2018-02-07T05:41:14.109Z,,,,14.4,55,,
2018-02-07T05:41:24.110Z,,,,14.4,55,,
2018-02-07T05:41:34.109Z,,,,14.4,55,,
2018-02-07T05:41:44.108Z,,,,14.2,55,,
2018-02-07T05:41:54.108Z,,,,14.2,55,,
2018-02-07T05:42:04.109Z,,,27,14.2,55,,
2018-02-07T05:42:14.109Z,,,,14.2,55,,
2018-02-07T05:42:24.108Z,,,,14.2,55,,
2018-02-07T05:42:34.109Z,,,,14.2,55,,
2018-02-07T05:42:44.110Z,,,,14.2,55,,
2018-02-07T05:42:54.108Z,,,,14.2,55,,
2018-02-07T05:43:04.108Z,,,,14.2,55,,
2018-02-07T05:43:19.139Z,,,,14.2,55,,
2018-02-07T05:43:24.108Z,,,,14.2,55,,
2018-02-07T05:43:34.108Z,,,,14.2,55,,
2018-02-07T05:43:44.109Z,,,,14.2,55,,
2018-02-07T05:43:54.112Z,,,,14.2,55,,
2018-02-07T05:44:04.113Z,,,27,14.2,55,,
2018-02-07T05:44:14.108Z,,,26.9,14.2,55,,
2018-02-07T05:44:24.108Z,,,,14.2,55,,
2018-02-07T05:44:34.108Z,,,,14.2,55,,
2018-02-07T05:44:44.174Z,,,,14.2,55,,
2018-02-07T05:44:54.152Z,,,,14.2,55,,
2018-02-07T05:45:04.119Z,,,,14.2,55,,
2018-02-07T05:45:14.111Z,,,,14.2,55,,
2018-02-07T05:45:24.111Z,,,,14.2,55,,
2018-02-07T05:45:34.109Z,,,,14.2,55,,
2018-02-07T05:45:44.109Z,,,,14.2,55,,
2018-02-07T05:45:54.109Z,,,,14.2,55,,
2018-02-07T05:46:04.109Z,,,,14.2,55,,
2018-02-07T05:46:14.109Z,,,26.8,14.2,55,,
2018-02-07T05:46:24.109Z,,,26.9,14.2,55,,
2018-02-07T05:46:34.113Z,,,26.8,14.2,55,,
2018-02-07T05:46:44.109Z,,,,14.2,55,,
2018-02-07T05:46:54.123Z,,,,14.2,55,,
2018-02-07T05:47:04.109Z,,,,14.2,55,,
2018-02-07T05:47:14.109Z,,,,14.2,55,,
2018-02-07T05:47:24.109Z,,,,14.2,55,,
2018-02-07T05:47:34.109Z,,,,14.2,55,,
2018-02-07T05:47:44.110Z,,,,14.2,55,,
2018-02-07T05:47:54.112Z,,,,14.2,55,,
2018-02-07T05:48:04.109Z,,,,14.2,55,,
2018-02-07T05:48:14.124Z,,,,14.2,55,,
2018-02-07T05:48:24.109Z,,,,14.2,55,,
2018-02-07T05:48:34.109Z,,,,14.2,55,,
2018-02-07T05:48:44.109Z,,,26.6,14.2,55,,
2018-02-07T05:48:54.109Z,,,,14.2,55,,
2018-02-07T05:49:04.109Z,,,,14.2,55,,
2018-02-07T05:49:14.127Z,,,,14,55,,
2018-02-07T05:49:24.124Z,,,,14,55,,
2018-02-07T05:49:34.110Z,,,,14.2,55,,
2018-02-07T05:49:44.109Z,,,,14,55,,
2018-02-07T05:49:54.109Z,,,,14,55,,
2018-02-07T05:50:04.111Z,,,,14,55,,
2018-02-07T05:50:24.109Z,,,,14,55,,
2018-02-07T05:50:34.110Z,,,,14,55,,
2018-02-07T05:50:44.109Z,,,,14,55,,
2018-02-07T05:50:54.110Z,,,26.5,14,55,,
2018-02-07T05:51:04.109Z,,,,14,55,,
2018-02-07T05:51:14.109Z,,,,14,55,,
2018-02-07T05:51:24.110Z,,,,14,55,,
2018-02-07T05:51:34.110Z,,,,14,55,,
2018-02-07T05:51:44.110Z,,,,14,55,,
2018-02-07T05:51:54.110Z,,,,14,55,,
2018-02-07T05:52:04.110Z,,,,14,55,,
2018-02-07T05:52:14.109Z,,,,14,55,,
2018-02-07T05:52:24.109Z,,,,14,55,,
2018-02-07T05:52:34.109Z,,,,14,55,,
2018-02-07T05:52:44.183Z,,,,14,55,,
2018-02-07T05:52:54.187Z,,,,14,55,,
2018-02-07T05:53:04.109Z,,,,14,55,,
2018-02-07T05:53:14.110Z,,,,14,55,,
2018-02-07T05:53:24.110Z,,,,14,55,,
2018-02-07T05:53:34.110Z,,,26.3,14,55,,
2018-02-07T05:53:44.141Z,,,,14,55,,
2018-02-07T05:53:54.110Z,,,,14,55,,
2018-02-07T05:54:04.110Z,,,,14,55,,
2018-02-07T05:54:14.116Z,,,,14,55,,
2018-02-07T05:54:24.110Z,,,,14,55,,
2018-02-07T05:54:34.110Z,,,,14,55,,
2018-02-07T05:54:44.110Z,,,,14,55,,
2018-02-07T05:54:54.110Z,,,,14,55,,
2018-02-07T05:55:04.109Z,,,,14,55,,
2018-02-07T05:55:14.116Z,,,,14,55,,
2018-02-07T05:55:24.111Z,,,26.2,14,55,,
2018-02-07T05:55:34.110Z,,,26.3,14,55,,
2018-02-07T05:55:44.110Z,,,26.2,14,55,,
2018-02-07T05:55:54.140Z,,,,14,55,,
2018-02-07T05:56:05.107Z,,,,14,55,,
2018-02-07T05:56:14.110Z,,,,14,55,,
2018-02-07T05:56:24.110Z,,,,14,55,,
2018-02-07T05:56:34.187Z,,,,14,55,,
2018-02-07T05:56:44.112Z,,,,13.9,55,,
2018-02-07T05:56:54.111Z,,,,13.9,55,,
2018-02-07T05:57:04.110Z,,,,14,55,,
2018-02-07T05:57:14.110Z,,,,14,55,,
2018-02-07T05:57:24.123Z,,,,14,55,,
2018-02-07T05:57:34.110Z,,,,13.9,55,,
2018-02-07T05:57:44.110Z,,,,13.9,55,,
2018-02-07T05:57:54.112Z,,,,13.9,55,,
2018-02-07T05:58:04.112Z,,,26.1,13.9,55,,
2018-02-07T05:58:14.110Z,,,,13.9,55,,
2018-02-07T05:58:24.110Z,,,,13.9,55,,
2018-02-07T05:58:34.110Z,,,,13.9,55,,
2018-02-07T05:58:44.110Z,,,,13.9,55,,
2018-02-07T05:58:59.140Z,,,,13.9,55,,
2018-02-07T05:59:04.111Z,,,,13.9,55,,
2018-02-07T05:59:14.110Z,,,,13.9,55,,
2018-02-07T05:59:24.112Z,,,,13.9,55,,
2018-02-07T05:59:34.112Z,,,,13.9,55,,
2018-02-07T05:59:44.110Z,,,,13.9,55,,
2018-02-07T05:59:54.111Z,,,,13.9,55,,
2018-02-07T06:00:04.110Z,,,,13.9,55,,
2018-02-07T06:00:14.111Z,,,26.1,13.9,55,,
2018-02-07T06:00:24.111Z,,,26.1,13.9,55,,
2018-02-07T06:00:34.113Z,,,25.9,13.9,55,,
2018-02-07T06:00:44.113Z,,,25.9,13.9,55,,
2018-02-07T06:00:54.110Z,,,,13.9,55,,
2018-02-07T06:01:04.111Z,,,,13.9,55,,
2018-02-07T06:01:14.113Z,,,,13.9,55,,
2018-02-07T06:01:24.123Z,,,,13.9,55,,
2018-02-07T06:01:34.117Z,,,,13.9,55,,
2018-02-07T06:01:49.131Z,,,,13.9,55,,
2018-02-07T06:01:54.111Z,,,,13.9,55,,
2018-02-07T06:02:04.111Z,,,,13.9,55,,
2018-02-07T06:02:14.112Z,,,,13.9,55,,
2018-02-07T06:02:24.128Z,,,,13.9,55,,
2018-02-07T06:02:34.111Z,,,,13.9,55,,
2018-02-07T06:02:44.111Z,,,,13.9,55,,
2018-02-07T06:02:54.111Z,,,,13.9,55,,
2018-02-07T06:03:04.113Z,,,,13.9,55,,
2018-02-07T06:03:14.112Z,,,25.8,13.9,55,,
2018-02-07T06:03:24.127Z,,,,13.9,55,,
2018-02-07T06:03:34.149Z,,,,13.9,55,,
2018-02-07T06:03:44.111Z,,,,13.9,55,,
2018-02-07T06:03:54.111Z,,,,13.9,55,,
2018-02-07T06:04:04.112Z,,,,13.9,55,,
2018-02-07T06:04:14.119Z,,,,13.9,55,,
2018-02-07T06:04:24.112Z,,,,13.9,55,,
2018-02-07T06:04:34.111Z,,,,13.9,55,,
2018-02-07T06:04:44.111Z,,,,13.7,55,,
2018-02-07T06:04:54.112Z,,,,13.7,55,,
2018-02-07T06:05:04.111Z,,,,13.9,55,,
2018-02-07T06:05:14.111Z,,,,13.9,55,,
2018-02-07T06:05:24.143Z,,,25.6,13.9,55,,
2018-02-07T06:05:34.112Z,,,,13.9,55,,
2018-02-07T06:05:44.111Z,,,,13.9,55,,
2018-02-07T06:05:54.111Z,,,,13.7,55,,
2018-02-07T06:06:04.111Z,,,,13.7,55,,
2018-02-07T06:06:14.111Z,,,,13.9,55,,
2018-02-07T06:06:24.111Z,,,,13.7,55,,
2018-02-07T06:06:34.111Z,,,,13.7,55,,
2018-02-07T06:06:44.112Z,,,,13.7,55,,
2018-02-07T06:06:54.112Z,,,,13.7,55,,
2018-02-07T06:07:04.127Z,,,,13.7,55,,
2018-02-07T06:07:14.112Z,,,,13.7,55,,
2018-02-07T06:07:24.111Z,,,,13.7,55,,
2018-02-07T06:07:34.114Z,,,25.5,13.7,55,,
2018-02-07T06:07:44.113Z,,,,13.7,55,,
2018-02-07T06:07:54.142Z,,,,13.7,55,,
2018-02-07T06:08:04.112Z,,,,13.7,55,,
2018-02-07T06:08:14.118Z,,,,13.7,55,,
2018-02-07T06:08:24.112Z,,,,13.7,55,,
2018-02-07T06:08:34.111Z,,,,13.7,55,,
2018-02-07T06:08:44.111Z,,,,13.7,55,,
2018-02-07T06:08:54.119Z,,,,13.7,55,,
2018-02-07T06:09:04.112Z,,,,13.7,55,,
2018-02-07T06:09:14.173Z,,,,13.7,55,,
2018-02-07T06:09:24.114Z,,,,13.7,55,,
2018-02-07T06:09:34.117Z,,,,13.7,55,,
2018-02-07T06:09:44.178Z,,,,13.7,55,,
2018-02-07T06:09:54.112Z,,,,13.7,55,,
2018-02-07T06:10:04.112Z,,,25.4,13.7,55,,
2018-02-07T06:10:14.114Z,,,25.5,13.7,55,,
2018-02-07T06:10:24.289Z,,,,13.7,55,,
2018-02-07T06:10:34.112Z,,,,13.7,55,,
2018-02-07T06:10:44.112Z,,,25.4,13.7,55,,
2018-02-07T06:10:54.114Z,,,,13.7,55,,
2018-02-07T06:11:04.112Z,,,,13.7,55,,
2018-02-07T06:11:14.195Z,,,,13.7,55,,
2018-02-07T06:11:24.200Z,,,,13.7,55,,
2018-02-07T06:11:34.112Z,,,,13.7,55,,
2018-02-07T06:11:45.109Z,,,,13.7,55,,
2018-02-07T06:11:54.113Z,,,,13.7,55,,
2018-02-07T06:12:04.126Z,,,,13.7,55,,
2018-02-07T06:12:14.119Z,,,,13.7,55,,
2018-02-07T06:12:24.112Z,,,,13.7,55,,
2018-02-07T06:12:34.113Z,,,,13.7,55,,
2018-02-07T06:12:44.112Z,,,,13.7,55,,
2018-02-07T06:12:54.114Z,,,,13.7,55,,
2018-02-07T06:13:04.112Z,,,,13.7,55,,
2018-02-07T06:13:14.112Z,,,,13.7,55,,
2018-02-07T06:13:24.112Z,,,25.2,13.7,55,,
2018-02-07T06:13:34.115Z,,,,13.7,55,,
2018-02-07T06:13:44.113Z,,,,13.7,55,,
2018-02-07T06:13:54.112Z,,,,13.7,55,,
2018-02-07T06:14:04.113Z,,,,13.7,55,,
2018-02-07T06:14:14.114Z,,,,13.7,55,,
2018-02-07T06:14:24.113Z,,,,13.7,55,,
2018-02-07T06:14:35.103Z,,,,13.7,55,,
2018-02-07T06:14:44.120Z,,,,13.5,55,,
2018-02-07T06:14:54.116Z,,,,13.5,55,,
2018-02-07T06:15:04.141Z,,,,13.5,55,,
2018-02-07T06:15:14.113Z,,,,13.7,55,,
2018-02-07T06:15:24.113Z,,,,13.5,55,,
2018-02-07T06:15:34.115Z,,,25.1,13.5,55,,
2018-02-07T06:15:44.112Z,,,,13.5,55,,
2018-02-07T06:15:54.113Z,,,,13.5,55,,
2018-02-07T06:16:04.112Z,,,,13.5,55,,
2018-02-07T06:16:14.115Z,,,,13.5,55,,
2018-02-07T06:16:24.112Z,,,,13.5,55,,
2018-02-07T06:16:34.113Z,,,,13.5,55,,
2018-02-07T06:16:44.113Z,,,,13.5,55,,
2018-02-07T06:16:54.113Z,,,,13.5,55,,
2018-02-07T06:17:04.113Z,,,,13.5,55,,
2018-02-07T06:17:14.115Z,,,,13.5,55,,
2018-02-07T06:17:29.836Z,,,,13.5,55,,
2018-02-07T06:17:34.116Z,,,,13.5,55,,
2018-02-07T06:17:44.113Z,,,,13.5,55,,
2018-02-07T06:17:54.113Z,,,24.9,13.5,55,,
2018-02-07T06:18:04.113Z,,,25.1,13.5,55,,
2018-02-07T06:18:14.113Z,,,24.9,13.5,55,,
2018-02-07T06:18:24.146Z,,,,13.5,55,,
2018-02-07T06:18:34.115Z,,,,13.5,55,,
2018-02-07T06:18:44.113Z,,,,13.5,55,,
2018-02-07T06:18:54.550Z,,,,13.5,55,,
2018-02-07T06:19:04.113Z,,,,13.5,55,,
2018-02-07T06:19:14.113Z,,,,13.5,55,,
2018-02-07T06:19:24.113Z,,,,13.5,55,,
2018-02-07T06:19:34.114Z,,,,13.5,55,,
2018-02-07T06:19:44.113Z,,,,13.5,55,,
2018-02-07T06:19:54.114Z,,,,13.5,55,,
2018-02-07T06:20:04.116Z,,,,13.5,55,,
2018-02-07T06:20:14.113Z,,,,13.5,55,,
2018-02-07T06:20:24.114Z,,,,13.5,55,,
2018-02-07T06:20:34.113Z,,,,13.5,55,,
2018-02-07T06:20:44.113Z,,,24.8,13.5,55,,
2018-02-07T06:20:54.116Z,,,,13.5,55,,
2018-02-07T06:21:04.113Z,,,24.9,13.5,55,,
2018-02-07T06:21:14.113Z,,,24.8,13.5,55,,
2018-02-07T06:21:24.114Z,,,,13.5,55,,
2018-02-07T06:21:34.113Z,,,,13.5,55,,
2018-02-07T06:21:45.114Z,,,,13.5,55,,
2018-02-07T06:21:54.113Z,,,,13.5,55,,
2018-02-07T06:22:04.117Z,,,,13.5,55,,
2018-02-07T06:22:14.113Z,,,,13.5,55,,
2018-02-07T06:22:24.115Z,,,,13.5,55,,
2018-02-07T06:22:34.114Z,,,,13.5,55,,
2018-02-07T06:22:44.113Z,,,,13.5,55,,
2018-02-07T06:22:54.114Z,,,,13.5,55,,
2018-02-07T06:23:04.113Z,,,,13.5,55,,
2018-02-07T06:23:14.117Z,,,,13.5,55,,
2018-02-07T06:23:24.114Z,,,24.6,13.5,55,,
2018-02-07T06:23:34.123Z,,,,13.5,55,,
2018-02-07T06:23:44.116Z,,,,13.5,55,,
2018-02-07T06:23:54.114Z,,,,13.5,55,,
2018-02-07T06:24:04.114Z,,,,13.5,55,,
2018-02-07T06:24:14.114Z,,,,13.3,55,,
2018-02-07T06:24:24.114Z,,,,13.5,55,,
2018-02-07T06:24:34.114Z,,,,13.3,55,,
2018-02-07T06:24:44.114Z,,,,13.3,55,,
2018-02-07T06:24:54.113Z,,,,13.3,55,,
2018-02-07T06:25:04.115Z,,,,13.3,55,,
2018-02-07T06:25:14.115Z,1,0,25.1,13.9,55,0,124
2018-02-07T06:25:24.115Z,,,31.3,21,55,,
2018-02-07T06:25:34.114Z,,,39.6,29.2,55,,
2018-02-07T06:25:44.114Z,,,46.5,36.7,55,,
2018-02-07T06:25:54.114Z,,,52.2,42.6,55,,
2018-02-07T06:26:04.114Z,,,56.3,47,55,,
2018-02-07T06:26:14.114Z,,,59.1,50.4,55,,122
2018-02-07T06:26:24.114Z,0,0,61.1,52.9,55,59,0
2018-02-07T06:26:34.114Z,,,63,50.2,55,,
2018-02-07T06:26:44.114Z,,,66,47.3,55,,
2018-02-07T06:26:54.114Z,,,68.3,46.1,55,,
2018-02-07T06:27:04.114Z,,,70,47.3,55,,
2018-02-07T06:27:14.115Z,,,71.3,50.1,55,,
2018-02-07T06:27:24.114Z,,,72.2,51.9,55,5,
2018-02-07T06:27:34.114Z,,,72.7,53.3,55,,
2018-02-07T06:27:44.117Z,,,,54.4,55,,
2018-02-07T06:27:54.114Z,,,,55.1,55,,
2018-02-07T06:28:04.115Z,,,72.6,55.6,55,,
2018-02-07T06:28:14.144Z,,,,55.8,55,,
2018-02-07T06:28:24.115Z,,,,56,55,,
2018-02-07T06:28:34.146Z,,,,56.2,55,,
2018-02-07T06:28:44.114Z,,,,56.5,55,,
2018-02-07T06:28:54.114Z,,,,56.8,55,,
2018-02-07T06:29:04.137Z,,,,57,55,,
2018-02-07T06:29:14.115Z,0,0,72.6,57.2,55,5,0
2018-02-07T06:29:24.118Z,,,,57.4,55,,
2018-02-07T06:29:34.115Z,1,0,72.7,57.5,55,0,
2018-02-07T06:29:44.117Z,,,68.4,63.1,55,,
2018-02-07T06:29:54.125Z,1,0,53.9,49.2,55,,124
2018-02-07T06:30:04.115Z,1,0,49.8,41.5,55,0,0
2018-02-07T06:30:15.117Z,1,0,49.3,44.3,55,,124
2018-02-07T06:30:24.116Z,0,0,56,47.2,55,59,0
2018-02-07T06:30:34.115Z,1,0,58.2,49.4,55,0,84
2018-02-07T06:30:44.115Z,,,59.8,53.3,55,,80
2018-02-07T06:30:54.115Z,1,0,59,51.4,55,0,0
2018-02-07T06:31:04.115Z,1,0,60.2,50.8,55,,67
2018-02-07T06:31:14.115Z,,,57.9,50.7,55,,123
2018-02-07T06:31:24.115Z,,,58,49.7,55,,124
2018-02-07T06:31:34.115Z,,,60.1,51.8,55,,119
2018-02-07T06:31:44.116Z,0,0,62.3,54.6,55,59,0
2018-02-07T06:31:54.132Z,,,63.4,54,55,,
2018-02-07T06:32:04.115Z,,,67.1,52.3,55,,
2018-02-07T06:32:14.115Z,,,69.5,51.6,55,,
2018-02-07T06:32:24.117Z,,,71.1,51.9,55,,
2018-02-07T06:32:34.115Z,,,72.4,53.9,55,,
2018-02-07T06:32:44.115Z,,,73.2,55.6,55,5,
2018-02-07T06:32:54.141Z,,,73.3,56.9,55,,
2018-02-07T06:33:09.136Z,,,73.2,57.8,55,,
2018-02-07T06:33:14.115Z,,,73.3,58.5,55,,
2018-02-07T06:33:24.115Z,,,73.2,58.9,55,,
2018-02-07T06:33:34.131Z,1,0,,61,55,0,
2018-02-07T06:33:44.125Z,0,0,63.8,60,55,59,
2018-02-07T06:33:54.115Z,,,57.7,56.7,55,,
2018-02-07T06:34:04.162Z,,,56.8,55.3,55,,
2018-02-07T06:34:14.115Z,,,56.7,54.4,55,,
2018-02-07T06:34:24.115Z,,,,53.9,55,,
2018-02-07T06:34:34.115Z,,,56.8,53.4,55,,
2018-02-07T06:34:44.115Z,,,56.8,53,55,5,
2018-02-07T06:34:54.115Z,,,56.9,52.7,55,,
2018-02-07T06:35:04.128Z,,,57,52.3,55,,
2018-02-07T06:35:14.116Z,,,,52.1,55,,
2018-02-07T06:35:24.115Z,,,57.2,51.9,55,,
2018-02-07T06:35:34.117Z,,,,51.7,55,,
2018-02-07T06:35:44.116Z,,,,51.4,55,,
2018-02-07T06:35:56.332Z,,,57.3,51.2,55,,
2018-02-07T06:36:04.139Z,,,,51,55,,
2018-02-07T06:36:14.115Z,,,,50.8,55,,
2018-02-07T06:36:24.118Z,,,,50.7,55,,
2018-02-07T06:36:34.276Z,,,57.4,50.4,55,,
2018-02-07T06:36:44.132Z,,,,50.2,55,,
2018-02-07T06:36:54.130Z,,,,50,55,,
2018-02-07T06:37:04.159Z,,,57.5,49.9,55,,
2018-02-07T06:37:14.128Z,,,,49.8,55,,
2018-02-07T06:37:25.112Z,,,,49.5,55,,
2018-02-07T06:37:34.165Z,,,,49.4,55,,
2018-02-07T06:37:44.130Z,,,57.6,49.2,55,,
2018-02-07T06:37:54.121Z,,,,49.1,55,,
2018-02-07T06:38:04.115Z,,,,49,55,,
2018-02-07T06:38:14.116Z,,,57.7,48.9,55,,
2018-02-07T06:38:24.115Z,,,,48.6,55,,
2018-02-07T06:38:34.115Z,,,,48.5,55,,
2018-02-07T06:38:44.115Z,,,,48.4,55,,
2018-02-07T06:38:54.126Z,,,57.8,48.3,55,,
2018-02-07T06:39:04.117Z,,,,48.2,55,,
2018-02-07T06:39:14.116Z,,,,48.1,55,,
2018-02-07T06:39:24.115Z,,,,47.8,55,,
2018-02-07T06:39:34.137Z,,,,47.7,55,,
2018-02-07T06:39:44.218Z,,,,47.6,55,,
2018-02-07T06:39:54.116Z,,,,47.5,55,,
2018-02-07T06:40:04.116Z,,,,47.4,55,,
2018-02-07T06:40:15.113Z,,,,47.3,55,,
2018-02-07T06:40:24.125Z,,,,47.2,55,,
2018-02-07T06:40:34.211Z,,,,47,55,,
2018-02-07T06:40:44.187Z,,,,47,55,,
2018-02-07T06:40:54.116Z,,,,46.9,55,,
2018-02-07T06:41:04.116Z,,,,46.8,55,,
2018-02-07T06:41:14.116Z,,,,46.7,55,,
2018-02-07T06:41:24.116Z,,,,46.6,55,,
2018-02-07T06:41:34.115Z,,,,46.5,55,,
2018-02-07T06:41:44.118Z,,,,46.4,55,,
2018-02-07T06:41:54.116Z,,,,46.2,55,,
2018-02-07T06:42:04.116Z,,,,46.1,55,,
2018-02-07T06:42:14.116Z,,,,46.1,55,,
2018-02-07T06:42:24.116Z,,,,46,55,,
2018-02-07T06:42:34.119Z,,,,45.9,55,,
2018-02-07T06:42:44.117Z,,,,45.8,55,,
2018-02-07T06:42:54.116Z,,,,45.7,55,,
2018-02-07T06:43:05.114Z,,,,45.6,55,,
2018-02-07T06:43:14.118Z,,,57.7,45.6,55,,
2018-02-07T06:43:24.117Z,,,,45.5,55,,
2018-02-07T06:43:34.116Z,,,,45.3,55,,
