Time,HwTSet,HwActive,HwTOutlet,ChActive,PrimT,ActPow,PrimTSet
2017-12-19T14:04:53.372Z,55,,19.1,,,,
2017-12-19T14:05:03.389Z,55,,19.1,,35.1,,
2017-12-19T14:05:13.371Z,55,,19.1,,34.9,,
2017-12-19T14:05:23.370Z,55,,19.1,,,,
2017-12-19T14:05:33.370Z,55,,19.1,,,,
2017-12-19T14:05:43.370Z,55,,19.1,,,,
2017-12-19T14:05:53.370Z,55,,19.1,,,,
2017-12-19T14:06:03.370Z,55,,19.1,,,,
2017-12-19T14:06:13.372Z,55,,19.1,,,,
2017-12-19T14:06:23.370Z,55,,19.1,,,,
2017-12-19T14:06:33.371Z,55,,19.1,,,,
2017-12-19T14:06:43.370Z,55,,19.1,,,,
2017-12-19T14:06:53.370Z,55,,19.1,,34.8,,
2017-12-19T14:07:03.370Z,55,,19.1,,,,
2017-12-19T14:07:13.370Z,55,,18.9,,,,
2017-12-19T14:07:23.370Z,55,,18.9,,,,
2017-12-19T14:07:34.363Z,55,,18.9,,,,
2017-12-19T14:07:43.379Z,55,,18.9,,,,
2017-12-19T14:07:53.370Z,55,,18.9,,,,
2017-12-19T14:08:03.370Z,55,,18.9,,,,
2017-12-19T14:08:13.371Z,55,,18.9,,34.7,,
2017-12-19T14:08:24.365Z,55,,18.9,,,,
2017-12-19T14:08:33.370Z,55,,18.9,,,,
2017-12-19T14:08:43.370Z,55,,18.9,,,,
2017-12-19T14:08:53.370Z,55,,18.9,,,,
2017-12-19T14:09:03.370Z,55,,18.9,,,,
2017-12-19T14:09:13.371Z,55,,18.9,,,,
2017-12-19T14:09:23.370Z,55,,18.9,,,,
2017-12-19T14:09:33.378Z,55,,18.9,,,,
2017-12-19T14:09:43.371Z,55,,18.9,,34.6,,
2017-12-19T14:09:53.370Z,55,,18.9,,,,
2017-12-19T14:10:03.374Z,55,,18.9,,,,
2017-12-19T14:10:13.371Z,55,,18.9,,,,
2017-12-19T14:10:23.370Z,55,,18.9,,,,
2017-12-19T14:10:33.370Z,55,,18.9,,,,
2017-12-19T14:10:43.371Z,55,,18.9,,,,
2017-12-19T14:10:53.370Z,55,,18.9,,,,
2017-12-19T14:11:03.372Z,55,,18.9,,,,
2017-12-19T14:11:14.368Z,55,,18.9,,,,
2017-12-19T14:11:23.370Z,55,,18.8,,34.4,,
2017-12-19T14:11:33.377Z,55,,18.8,,,,
2017-12-19T14:11:43.371Z,55,,18.8,,,,
2017-12-19T14:11:53.373Z,55,,18.8,,,,
2017-12-19T14:12:03.371Z,55,,18.8,,,,
2017-12-19T14:12:13.371Z,55,,18.8,,,,
2017-12-19T14:12:23.371Z,55,,18.8,,,,
2017-12-19T14:12:33.371Z,55,,18.8,,,,
2017-12-19T14:12:43.371Z,55,,18.8,,34.3,,
2017-12-19T14:12:53.371Z,55,,18.8,,,,
2017-12-19T14:13:03.375Z,55,,18.8,,,,
2017-12-19T14:13:13.370Z,55,,18.8,,,,
2017-12-19T14:13:23.371Z,55,,18.8,,,,
2017-12-19T14:13:33.422Z,55,,18.8,,,,
2017-12-19T14:13:43.376Z,55,,18.8,,,,
2017-12-19T14:13:53.375Z,55,,18.8,,,,
2017-12-19T14:14:04.363Z,55,,18.8,,,,
2017-12-19T14:14:13.371Z,55,,18.8,,,,
2017-12-19T14:14:23.373Z,55,,18.8,,34.2,,
2017-12-19T14:14:33.371Z,55,,18.8,,,,
2017-12-19T14:14:43.372Z,55,,18.8,,,,
2017-12-19T14:14:53.371Z,55,,18.8,,,,
2017-12-19T14:15:03.411Z,55,,18.8,,,,
2017-12-19T14:15:13.371Z,55,,18.8,,,,
2017-12-19T14:15:23.373Z,55,,18.8,,,,
2017-12-19T14:15:33.376Z,55,,18.8,,,,
2017-12-19T14:15:43.371Z,55,,18.8,,,,
2017-12-19T14:15:53.372Z,55,,18.8,,34.1,,
2017-12-19T14:16:03.371Z,55,,18.8,,,,
2017-12-19T14:16:13.372Z,55,,18.6,,,,
2017-12-19T14:16:23.373Z,55,,18.6,,,,
2017-12-19T14:16:33.418Z,55,,18.6,,,,
2017-12-19T14:16:43.374Z,55,,18.6,,,,
2017-12-19T14:16:53.422Z,55,,18.6,,,,
2017-12-19T14:17:03.371Z,55,,18.6,,,,
2017-12-19T14:17:13.371Z,55,,18.6,,,,
2017-12-19T14:17:23.371Z,55,,18.6,,34,,
2017-12-19T14:17:33.372Z,55,,18.6,,,,
2017-12-19T14:17:43.372Z,55,,18.6,,,,
2017-12-19T14:17:53.383Z,55,,18.6,,,,
2017-12-19T14:18:03.383Z,55,,18.6,,,,
2017-12-19T14:18:13.372Z,55,,18.6,,,,
2017-12-19T14:18:23.372Z,55,,18.6,,,,
2017-12-19T14:18:33.372Z,55,,18.6,,,,
2017-12-19T14:18:43.372Z,55,,18.6,,,,
2017-12-19T14:18:53.371Z,55,,18.6,,33.8,,
2017-12-19T14:19:03.372Z,55,,18.6,,,,
2017-12-19T14:19:13.372Z,55,,18.6,,,,
2017-12-19T14:19:23.374Z,55,,18.6,,,,
2017-12-19T14:19:33.372Z,55,,18.6,,,,
2017-12-19T14:19:43.372Z,55,,18.6,,,,
2017-12-19T14:19:53.372Z,55,,18.6,,,,
2017-12-19T14:20:03.371Z,55,,18.6,,,,
2017-12-19T14:20:13.372Z,55,,18.6,,,,
2017-12-19T14:20:23.373Z,55,,18.6,,,,
2017-12-19T14:20:33.372Z,55,,18.6,,,,
2017-12-19T14:20:43.373Z,55,,18.6,,33.7,,
2017-12-19T14:20:53.374Z,55,,18.6,,,,
2017-12-19T14:21:03.373Z,55,,18.6,,,,
2017-12-19T14:21:13.372Z,55,,18.6,,,,
2017-12-19T14:21:23.372Z,55,,18.4,,,,
2017-12-19T14:21:33.378Z,55,,18.4,,,,
2017-12-19T14:21:43.373Z,55,,18.4,,,,
2017-12-19T14:21:53.372Z,55,,18.4,,,,
2017-12-19T14:22:03.375Z,55,,18.4,,,,
2017-12-19T14:22:13.386Z,55,,18.4,,33.6,,
2017-12-19T14:22:23.372Z,55,,18.4,,,,
2017-12-19T14:22:33.372Z,55,,18.4,,,,
2017-12-19T14:22:43.372Z,55,,18.4,,,,
2017-12-19T14:22:53.372Z,55,,18.4,,,,
2017-12-19T14:23:03.374Z,55,,18.4,,,,
2017-12-19T14:23:13.372Z,55,,18.4,,,,
2017-12-19T14:23:23.372Z,55,,18.4,,,,
2017-12-19T14:23:33.372Z,55,,18.4,,,,
2017-12-19T14:23:43.383Z,55,,18.4,,,,
2017-12-19T14:23:53.374Z,55,,18.4,,33.5,,
2017-12-19T14:24:04.369Z,55,,18.4,,,,
2017-12-19T14:24:13.381Z,55,,18.4,,,,
2017-12-19T14:24:23.378Z,55,,18.4,,,,
2017-12-19T14:24:33.379Z,55,,18.4,,,,
2017-12-19T14:24:43.380Z,55,,18.4,,,,
2017-12-19T14:24:53.372Z,55,,18.4,,,,
2017-12-19T14:25:03.393Z,55,,18.4,,,,
2017-12-19T14:25:13.379Z,55,,18.4,,33.3,,
2017-12-19T14:25:23.410Z,55,,18.4,,,,
2017-12-19T14:25:33.382Z,55,,18.4,,,,
2017-12-19T14:25:43.375Z,55,,18.4,,,,
2017-12-19T14:25:53.373Z,55,,18.4,,,,
2017-12-19T14:26:03.375Z,55,,18.4,,,,
2017-12-19T14:26:13.376Z,55,,18.4,,,,
2017-12-19T14:26:23.374Z,55,,18.2,,,,
2017-12-19T14:26:33.372Z,55,,18.4,,,,
2017-12-19T14:26:43.379Z,55,,18.2,,33.2,,
2017-12-19T14:26:54.372Z,55,,18.2,,,,
2017-12-19T14:27:03.387Z,55,,18.2,,,,
2017-12-19T14:27:13.384Z,55,,18.2,,,,
2017-12-19T14:27:23.373Z,55,,18.2,,,,
2017-12-19T14:27:33.373Z,55,,18.2,,,,
2017-12-19T14:27:43.387Z,55,,18.2,,,,
2017-12-19T14:27:53.375Z,55,,18.2,,,,
2017-12-19T14:28:03.373Z,55,,18.2,,,,
2017-12-19T14:28:13.373Z,55,,18.2,,,,
2017-12-19T14:28:23.398Z,55,,18.2,,,,
2017-12-19T14:28:38.402Z,55,,18.2,,,,
2017-12-19T14:28:43.392Z,55,,18.2,,33.1,,
2017-12-19T14:28:53.379Z,55,,18.2,,,,
2017-12-19T14:29:04.416Z,55,,18.2,,,,
2017-12-19T14:29:13.387Z,55,,18.2,,,,
2017-12-19T14:29:23.379Z,55,,18.2,,,,
2017-12-19T14:29:38.408Z,55,,18.2,,,,
2017-12-19T14:29:44.367Z,55,,18.2,,,,
2017-12-19T14:29:53.373Z,55,,18.2,,,,
2017-12-19T14:30:03.373Z,55,,18.2,,,,
2017-12-19T14:30:13.373Z,55,,18.2,,33,,
2017-12-19T14:30:23.373Z,55,,18.2,,,,
2017-12-19T14:30:33.374Z,55,,18.2,,,,
2017-12-19T14:30:43.373Z,55,,18.2,,,,
2017-12-19T14:30:53.375Z,55,,18.2,,,,
2017-12-19T14:31:03.373Z,55,,18.2,,,,
2017-12-19T14:31:13.428Z,55,,18.2,,,,
2017-12-19T14:31:23.373Z,55,,18.2,,,,
2017-12-19T14:31:33.373Z,55,,18.2,,,,
2017-12-19T14:31:43.374Z,55,,18.2,,,,
2017-12-19T14:31:53.374Z,55,,18.1,,32.8,,
2017-12-19T14:32:03.373Z,55,,18.2,,33,,
2017-12-19T14:32:13.374Z,55,,18.2,,32.8,,
2017-12-19T14:32:23.373Z,55,,18.1,,,,
2017-12-19T14:32:38.393Z,55,,18.1,,,,
2017-12-19T14:32:43.410Z,55,,18.1,,,,
2017-12-19T14:32:53.374Z,55,,18.1,,,,
2017-12-19T14:33:03.374Z,55,,18.1,,,,
2017-12-19T14:33:13.373Z,55,,18.1,,,,
2017-12-19T14:33:23.374Z,55,,18.1,,,,
2017-12-19T14:33:33.381Z,55,,18.1,,32.7,,
2017-12-19T14:33:43.374Z,55,,18.1,,,,
2017-12-19T14:33:53.375Z,55,,18.1,,,,
2017-12-19T14:34:03.381Z,55,,18.1,,,,
2017-12-19T14:34:13.373Z,55,,18.1,,,,
2017-12-19T14:34:23.374Z,55,,18.1,,,,
2017-12-19T14:34:33.374Z,55,,18.1,,,,
2017-12-19T14:34:43.373Z,55,,18.1,,,,
2017-12-19T14:34:53.374Z,55,,18.1,,,,
2017-12-19T14:35:03.374Z,55,,18.1,,,,
2017-12-19T14:35:13.380Z,55,,18.1,,,,
2017-12-19T14:35:28.400Z,55,,18.1,,32.6,,
2017-12-19T14:35:33.374Z,55,,18.1,,,,
2017-12-19T14:35:43.374Z,55,,18.1,,,,
2017-12-19T14:35:53.375Z,55,,18.1,,,,
2017-12-19T14:36:03.374Z,55,,18.1,,,,
2017-12-19T14:36:13.380Z,55,,18.1,,,,
2017-12-19T14:36:23.376Z,55,,18.1,,,,
2017-12-19T14:36:33.374Z,55,,18.1,,,,
2017-12-19T14:36:43.377Z,55,,18.1,,,,
2017-12-19T14:36:53.374Z,55,,18.1,,32.5,,
2017-12-19T14:37:03.375Z,55,,18.1,,,,
2017-12-19T14:37:13.379Z,55,,18.1,,,,
2017-12-19T14:37:23.374Z,55,,17.9,,,,
2017-12-19T14:37:33.374Z,55,,17.9,,,,
2017-12-19T14:37:43.376Z,55,,18.1,,,,
2017-12-19T14:37:53.374Z,55,,17.9,,,,
2017-12-19T14:38:03.375Z,55,,17.9,,,,
2017-12-19T14:38:18.396Z,55,,17.9,,,,
2017-12-19T14:38:23.376Z,55,,17.9,,,,
2017-12-19T14:38:33.375Z,55,,17.9,,,,
2017-12-19T14:38:43.375Z,55,,17.9,,32.3,,
2017-12-19T14:38:53.375Z,55,,17.9,,,,
2017-12-19T14:39:03.378Z,55,,17.9,,,,
2017-12-19T14:39:13.375Z,55,,17.9,,,,
2017-12-19T14:39:23.375Z,55,,17.9,,,,
2017-12-19T14:39:33.375Z,55,,17.9,,,,
2017-12-19T14:39:43.375Z,55,,17.9,,,,
2017-12-19T14:39:53.408Z,55,,17.9,,,,
2017-12-19T14:40:03.375Z,55,,17.9,,,,
2017-12-19T14:40:13.378Z,55,,17.9,,,,
2017-12-19T14:40:23.375Z,55,,17.9,,32.2,,
2017-12-19T14:40:33.375Z,55,,17.9,,,,
2017-12-19T14:40:43.376Z,55,,17.9,,,,
2017-12-19T14:40:53.375Z,55,,17.9,,,,
2017-12-19T14:41:03.375Z,55,,17.9,,,,
2017-12-19T14:41:13.378Z,55,,17.9,,,,
2017-12-19T14:41:23.376Z,55,,17.9,,,,
2017-12-19T14:41:33.375Z,55,,17.9,,,,
2017-12-19T14:41:43.375Z,55,,17.9,,,,
2017-12-19T14:41:53.375Z,55,,17.9,,,,
2017-12-19T14:42:03.377Z,55,,17.9,,32.1,,
2017-12-19T14:42:13.376Z,55,,17.9,,32.2,,
2017-12-19T14:42:23.375Z,55,,17.9,,32.1,,
2017-12-19T14:42:33.378Z,55,,17.9,,,,
2017-12-19T14:42:43.376Z,55,,17.9,,,,
2017-12-19T14:42:53.376Z,55,,17.9,,,,
2017-12-19T14:43:03.376Z,55,,17.9,,,,
2017-12-19T14:43:13.414Z,55,,17.7,,,,
2017-12-19T14:43:23.376Z,55,,17.7,,,,
2017-12-19T14:43:33.410Z,55,,17.7,,,,
2017-12-19T14:43:43.376Z,55,,17.7,,,,
2017-12-19T14:43:53.377Z,55,,17.7,,32,,
2017-12-19T14:44:03.378Z,55,,17.7,,,,
2017-12-19T14:44:13.414Z,55,,17.7,,,,
2017-12-19T14:44:23.377Z,55,,17.7,,,,
2017-12-19T14:44:33.377Z,55,,17.7,,,,
2017-12-19T14:44:43.381Z,55,,17.7,,,,
2017-12-19T14:44:53.376Z,55,,17.7,,,,
2017-12-19T14:45:03.379Z,55,,17.7,,,,
2017-12-19T14:45:13.376Z,55,,17.7,,,,
2017-12-19T14:45:24.371Z,55,,17.7,,,,
2017-12-19T14:45:33.377Z,55,,17.7,,,,
2017-12-19T14:45:43.377Z,55,,17.7,,31.9,,
2017-12-19T14:45:53.377Z,55,,17.7,,32,,
2017-12-19T14:46:03.388Z,55,,17.7,,31.9,,
2017-12-19T14:46:13.377Z,55,,17.7,,,,
2017-12-19T14:46:23.378Z,55,,17.7,,,,
2017-12-19T14:46:33.379Z,55,,17.7,,,,
2017-12-19T14:46:43.376Z,55,,17.7,,,,
2017-12-19T14:46:53.378Z,55,,17.7,,,,
2017-12-19T14:47:03.376Z,55,,17.7,,,,
2017-12-19T14:47:13.386Z,55,0,17.7,0,31.9,0,5
2017-12-19T14:47:23.377Z,55,,17.7,,,,
2017-12-19T14:47:33.377Z,55,,17.7,,,,
2017-12-19T14:47:43.378Z,55,,17.7,,31.7,,
2017-12-19T14:47:53.398Z,55,,17.7,,,,
2017-12-19T14:48:03.379Z,55,,17.7,,,,
2017-12-19T14:48:14.374Z,55,,17.7,,,,
2017-12-19T14:48:23.376Z,55,,17.7,,,,
2017-12-19T14:48:33.377Z,55,,17.7,,,,
2017-12-19T14:48:43.378Z,55,,17.7,,,,
2017-12-19T14:48:53.377Z,55,,17.5,,,,
2017-12-19T14:49:03.377Z,55,,17.7,,,,
2017-12-19T14:49:18.467Z,55,,17.7,,,,
2017-12-19T14:49:23.378Z,55,,17.5,,31.6,,
2017-12-19T14:49:33.387Z,55,,17.5,,,,
2017-12-19T14:49:43.377Z,55,,17.5,,,,
2017-12-19T14:49:54.449Z,55,,17.5,,,,
2017-12-19T14:50:03.379Z,55,,17.5,,,,
2017-12-19T14:50:13.441Z,55,,17.5,,,,
2017-12-19T14:50:23.378Z,55,,17.5,,,,
2017-12-19T14:50:33.377Z,55,,17.5,,,,
2017-12-19T14:50:43.382Z,55,,17.5,,,,
2017-12-19T14:50:53.377Z,55,,17.5,,,,
2017-12-19T14:51:08.398Z,55,,17.5,,,,
2017-12-19T14:51:13.379Z,55,,17.5,,31.5,,
2017-12-19T14:51:23.377Z,55,,17.5,,,,
2017-12-19T14:51:33.377Z,55,,17.5,,,,
2017-12-19T14:51:43.378Z,55,,17.5,,,,
2017-12-19T14:51:53.380Z,55,,17.5,,,,
2017-12-19T14:52:03.378Z,55,,17.5,,,,
2017-12-19T14:52:13.378Z,55,,17.5,,,,
2017-12-19T14:52:23.378Z,55,,17.5,,,,
2017-12-19T14:52:33.599Z,55,,17.5,,,,
2017-12-19T14:52:43.379Z,55,,17.5,,,,
2017-12-19T14:52:53.378Z,55,,17.5,,,,
2017-12-19T14:53:03.378Z,55,,17.5,,,,
2017-12-19T14:53:13.381Z,55,,17.5,,31.4,,
2017-12-19T14:53:23.388Z,55,,17.5,,,,
2017-12-19T14:53:33.389Z,55,,17.5,,,,
2017-12-19T14:53:43.378Z,55,,17.5,,,,
2017-12-19T14:53:59.488Z,55,,17.5,,,,
2017-12-19T14:54:03.378Z,55,,17.5,,,,
2017-12-19T14:54:13.467Z,55,,17.5,,,,
2017-12-19T14:54:23.453Z,55,,17.5,,,,
2017-12-19T14:54:33.378Z,55,,17.5,,,,
2017-12-19T14:54:43.446Z,55,,17.5,,,,
2017-12-19T14:54:53.479Z,55,,17.5,,,,
2017-12-19T14:55:03.378Z,55,,17.5,,31.2,,
2017-12-19T14:55:13.378Z,55,,17.5,,,,
2017-12-19T14:55:23.379Z,55,,17.5,,,,
2017-12-19T14:55:33.380Z,55,,17.5,,,,
2017-12-19T14:55:43.380Z,55,,17.4,,,,
2017-12-19T14:55:53.378Z,55,,17.4,,,,
2017-12-19T14:56:03.378Z,55,,17.4,,,,
2017-12-19T14:56:13.379Z,55,,17.4,,,,
2017-12-19T14:56:23.379Z,55,,17.4,,,,
2017-12-19T14:56:33.378Z,55,,17.4,,,,
2017-12-19T14:56:48.649Z,55,,17.4,,,,
2017-12-19T14:56:53.379Z,55,,17.4,,31.1,,
2017-12-19T14:57:03.379Z,55,,17.4,,,,
2017-12-19T14:57:13.378Z,55,,17.4,,,,
2017-12-19T14:57:23.379Z,55,,17.4,,,,
2017-12-19T14:57:43.379Z,55,,17.4,,,,
2017-12-19T14:57:53.379Z,55,,17.4,,,,
2017-12-19T14:58:03.382Z,55,,17.4,,,,
2017-12-19T14:58:13.379Z,55,,17.4,,,,
2017-12-19T14:58:23.380Z,55,,17.4,,,,
2017-12-19T14:58:33.380Z,55,,17.4,,,,
2017-12-19T14:58:43.379Z,55,,17.4,,31,,
2017-12-19T14:58:53.380Z,55,,17.4,,,,
2017-12-19T14:59:03.380Z,55,,17.4,,,,
2017-12-19T14:59:13.379Z,55,,17.4,,,,
2017-12-19T14:59:23.379Z,55,,17.4,,,,
2017-12-19T14:59:33.390Z,55,,17.4,,,,
2017-12-19T14:59:43.379Z,55,,17.4,,,,
2017-12-19T14:59:53.380Z,55,,17.4,,,,
2017-12-19T15:00:03.379Z,55,,17.4,,,,
2017-12-19T15:00:13.379Z,55,,17.4,,,,
2017-12-19T15:00:23.379Z,55,,17.4,,,,
2017-12-19T15:00:33.380Z,55,,17.4,,,,
2017-12-19T15:00:43.380Z,55,,17.4,,30.9,,
2017-12-19T15:00:53.379Z,55,,17.4,,30.9,,
2017-12-19T15:01:05.525Z,55,,17.4,,,,
2017-12-19T15:01:13.380Z,55,,17.4,,,,
2017-12-19T15:01:23.385Z,55,,17.4,,,,
2017-12-19T15:01:33.380Z,55,,17.2,,,,
2017-12-19T15:01:43.380Z,55,,17.4,,,,
2017-12-19T15:01:53.416Z,55,,17.4,,,,
2017-12-19T15:02:03.382Z,55,,17.4,,,,
2017-12-19T15:02:13.380Z,55,,17.4,,,,
2017-12-19T15:02:23.380Z,55,,17.2,,,,
2017-12-19T15:02:33.386Z,55,,17.2,,,,
2017-12-19T15:02:43.385Z,55,,17.2,,30.7,,
2017-12-19T15:02:53.380Z,55,,17.2,,,,
2017-12-19T15:03:03.380Z,55,,17.2,,,,
2017-12-19T15:03:13.381Z,55,,17.2,,,,
2017-12-19T15:03:23.380Z,55,,17.2,,,,
2017-12-19T15:03:33.380Z,55,,17.2,,,,
2017-12-19T15:03:43.383Z,55,,17.2,,,,
2017-12-19T15:03:54.423Z,55,,17.2,,,,
2017-12-19T15:04:03.382Z,55,,17.2,,,,
2017-12-19T15:04:13.381Z,55,,17.2,,,,
2017-12-19T15:04:23.382Z,55,,17.2,,,,
2017-12-19T15:04:33.380Z,55,,17.2,,,,
2017-12-19T15:04:43.383Z,55,,17.2,,,,
2017-12-19T15:04:53.381Z,55,,17.2,,30.6,,
2017-12-19T15:05:03.380Z,55,,17.2,,,,
2017-12-19T15:05:13.381Z,55,,17.2,,,,
2017-12-19T15:05:23.381Z,55,,17.2,,,,
2017-12-19T15:05:33.395Z,55,,17.2,,,,
2017-12-19T15:05:43.382Z,55,,17.2,,,,
2017-12-19T15:05:53.381Z,55,,17.2,,,,
2017-12-19T15:06:03.381Z,55,,17.2,,,,
2017-12-19T15:06:13.382Z,55,,17.2,,,,
2017-12-19T15:06:23.381Z,55,,17.2,,30.5,,
2017-12-19T15:06:33.394Z,55,,17.2,,,,
2017-12-19T15:06:44.374Z,55,,17.2,,,,
2017-12-19T15:06:53.381Z,55,,17.2,,,,
2017-12-19T15:07:03.381Z,55,,17.2,,,,
2017-12-19T15:07:13.382Z,55,,17.2,,,,
2017-12-19T15:07:23.383Z,55,,17.2,,,,
2017-12-19T15:07:33.381Z,55,,17.2,,,,
2017-12-19T15:07:43.381Z,55,,17.2,,,,
2017-12-19T15:07:53.381Z,55,,17.2,,,,
2017-12-19T15:08:03.381Z,55,,17.2,,,,
2017-12-19T15:08:13.382Z,55,,17.2,,,,
2017-12-19T15:08:23.381Z,55,,17.2,,,,
2017-12-19T15:08:33.383Z,55,,17.2,,30.4,,
2017-12-19T15:08:43.387Z,55,,17.2,,,,
2017-12-19T15:08:53.381Z,55,,17.2,,,,
2017-12-19T15:09:03.381Z,55,,17.2,,,,
2017-12-19T15:09:13.381Z,55,,17.2,,,,
2017-12-19T15:09:23.539Z,55,,17,,,,
2017-12-19T15:09:34.423Z,55,,17,,,,
2017-12-19T15:09:43.388Z,55,,17,,,,
2017-12-19T15:09:53.381Z,55,,17,,,,
2017-12-19T15:10:03.385Z,55,,17,,,,
2017-12-19T15:10:13.381Z,55,,17,,,,
2017-12-19T15:10:23.382Z,55,,17,,,,
2017-12-19T15:10:33.382Z,55,,17,,,,
2017-12-19T15:10:43.381Z,55,,17,,30.2,,
2017-12-19T15:10:53.382Z,55,,17,,,,
2017-12-19T15:11:04.483Z,55,,17,,,,
2017-12-19T15:11:13.382Z,55,,17,,,,
2017-12-19T15:11:23.381Z,55,,17,,,,
2017-12-19T15:11:33.384Z,55,,17,,,,
2017-12-19T15:11:43.382Z,55,,17,,,,
2017-12-19T15:11:53.382Z,55,,17,,,,
2017-12-19T15:12:03.382Z,55,,17,,,,
2017-12-19T15:12:13.382Z,55,,17,,,,
2017-12-19T15:12:28.402Z,55,,17,,,,
2017-12-19T15:12:33.383Z,55,,17,,,,
2017-12-19T15:12:43.385Z,55,,17,,30.1,,
2017-12-19T15:12:53.382Z,55,,17,,,,
2017-12-19T15:13:03.382Z,55,,17,,,,
2017-12-19T15:13:13.382Z,55,,17,,,,
2017-12-19T15:13:23.382Z,55,,17,,,,
2017-12-19T15:13:33.383Z,55,,17,,,,
2017-12-19T15:13:43.382Z,55,,17,,,,
2017-12-19T15:13:53.467Z,55,,17,,,,
2017-12-19T15:14:03.393Z,55,,17,,,,
2017-12-19T15:14:18.415Z,55,,17,,,,
2017-12-19T15:14:23.394Z,55,,17,,,,
2017-12-19T15:14:33.395Z,55,,17,,,,
2017-12-19T15:14:43.394Z,55,,17,,,,
2017-12-19T15:14:53.395Z,55,,17,,30,,
2017-12-19T15:15:03.394Z,55,,17,,,,
2017-12-19T15:15:13.385Z,55,,17,,,,
2017-12-19T15:15:23.391Z,55,,17,,,,
2017-12-19T15:15:33.391Z,55,,17,,,,
2017-12-19T15:15:43.395Z,55,,17,,,,
2017-12-19T15:15:53.390Z,55,,17,,,,
2017-12-19T15:16:03.392Z,55,,16.8,,,,
2017-12-19T15:16:13.383Z,55,,17,,,,
2017-12-19T15:16:23.391Z,55,,17,,,,
2017-12-19T15:16:33.417Z,55,,17,,,,
2017-12-19T15:16:44.379Z,55,,17,,,,
2017-12-19T15:16:53.391Z,55,,16.8,,30,,
2017-12-19T15:17:03.457Z,55,,16.8,,29.9,,
2017-12-19T15:17:13.389Z,55,,16.8,,,,
2017-12-19T15:17:23.391Z,55,,16.8,,,,
2017-12-19T15:17:33.391Z,55,,16.8,,,,
2017-12-19T15:17:43.390Z,55,,16.8,,,,
2017-12-19T15:17:53.391Z,55,,16.8,,,,
2017-12-19T15:18:03.389Z,55,,16.8,,,,
2017-12-19T15:18:13.383Z,55,,16.8,,,,
2017-12-19T15:18:36.074Z,55,,16.8,,,,
2017-12-19T15:18:43.384Z,55,,16.8,,,,
2017-12-19T15:18:53.392Z,55,,16.8,,,,
2017-12-19T15:19:03.393Z,55,,16.8,,29.7,,
2017-12-19T15:19:13.383Z,55,,16.8,,,,
2017-12-19T15:19:23.395Z,55,,16.8,,,,
2017-12-19T15:19:34.382Z,55,,16.8,,,,
2017-12-19T15:19:45.147Z,55,,16.8,,,,
2017-12-19T15:19:53.395Z,55,,16.8,,,,
2017-12-19T15:20:03.388Z,55,,16.8,,,,
2017-12-19T15:20:13.385Z,55,,16.8,,,,
2017-12-19T15:20:23.398Z,55,,16.8,,,,
2017-12-19T15:20:33.398Z,55,,16.8,,,,
2017-12-19T15:20:43.397Z,55,,16.8,,,,
2017-12-19T15:20:53.389Z,55,,16.8,,,,
2017-12-19T15:21:03.387Z,55,,16.8,,,,
2017-12-19T15:21:13.384Z,55,,16.8,,29.6,,
2017-12-19T15:21:23.384Z,55,,16.8,,,,
2017-12-19T15:21:33.384Z,55,,16.8,,,,
2017-12-19T15:21:43.387Z,55,,16.8,,,,
2017-12-19T15:21:53.391Z,55,,16.8,,,,
2017-12-19T15:22:03.387Z,55,,16.8,,,,
2017-12-19T15:22:13.384Z,55,,16.8,,,,
2017-12-19T15:22:24.379Z,55,,16.8,,,,
2017-12-19T15:22:33.394Z,55,,16.8,,,,
2017-12-19T15:22:43.389Z,55,,16.8,,,,
2017-12-19T15:22:53.390Z,55,,16.8,,,,
2017-12-19T15:23:03.393Z,55,,16.8,,,,
2017-12-19T15:23:13.384Z,55,,16.8,,,,
2017-12-19T15:23:23.391Z,55,,16.8,,,,
2017-12-19T15:23:33.384Z,55,,16.8,,29.4,,
2017-12-19T15:23:43.385Z,55,,16.8,,,,
2017-12-19T15:23:53.388Z,55,,16.7,,,,
2017-12-19T15:24:03.385Z,55,,16.7,,,,
2017-12-19T15:24:13.384Z,55,,16.7,,,,
2017-12-19T15:24:23.386Z,55,,16.8,,,,
2017-12-19T15:24:33.385Z,55,,16.7,,,,
2017-12-19T15:24:43.385Z,55,,16.7,,,,
2017-12-19T15:24:53.386Z,55,,16.7,,,,
2017-12-19T15:25:03.384Z,55,,16.7,,,,
2017-12-19T15:25:14.381Z,55,,16.7,,,,
2017-12-19T15:25:23.403Z,55,,16.7,,29.3,,
2017-12-19T15:25:33.385Z,55,,16.7,,,,
2017-12-19T15:25:43.385Z,55,,16.7,,,,
2017-12-19T15:25:53.389Z,55,,16.7,,,,
2017-12-19T15:26:03.384Z,55,,16.7,,,,
2017-12-19T15:26:13.387Z,55,,16.7,,,,
2017-12-19T15:26:23.385Z,55,,16.7,,,,
2017-12-19T15:26:33.388Z,55,,16.7,,,,
2017-12-19T15:26:43.392Z,55,,16.7,,,,
2017-12-19T15:26:53.388Z,55,,16.7,,,,
2017-12-19T15:27:03.384Z,55,,16.7,,,,
2017-12-19T15:27:13.385Z,55,,16.7,,,,
2017-12-19T15:27:23.392Z,55,,16.7,,,,
2017-12-19T15:27:33.385Z,55,,16.7,,29.2,,
