Time,HwTOutlet,HwTSet,PrimT,ActPow,HwActive,PrimTSet,ChActive
2018-01-26T05:00:19.788Z,40.6,55,54.6,,,,
2018-01-26T05:00:29.788Z,40.5,55,50.5,,,,
2018-01-26T05:00:39.870Z,40.5,55,49.1,,,,
2018-01-26T05:00:49.787Z,40.5,55,48.3,,,,
2018-01-26T05:00:59.789Z,40.3,55,48.6,,,,
2018-01-26T05:01:09.808Z,40.3,55,49.6,,,,
2018-01-26T05:01:19.797Z,40.3,55,50.2,,,,
2018-01-26T05:01:29.789Z,40.3,55,,,,,
2018-01-26T05:01:39.868Z,40.3,55,,,,,
2018-01-26T05:01:49.794Z,40.3,55,,,,,
2018-01-26T05:02:04.813Z,40.2,55,50.3,,,,
2018-01-26T05:02:09.791Z,40.3,55,50.5,,,,
2018-01-26T05:02:19.941Z,40.3,55,50.7,,,,
2018-01-26T05:02:29.789Z,40.3,55,50.9,,,,
2018-01-26T05:02:39.869Z,40.3,55,51,,,,
2018-01-26T05:02:49.789Z,40.3,55,51.1,,,,
2018-01-26T05:02:59.798Z,40.3,55,51.4,,,,
2018-01-26T05:03:09.787Z,40.5,55,51.5,,,,
2018-01-26T05:03:19.792Z,40.5,55,51.8,0,0,,2
2018-01-26T05:03:29.800Z,40.5,55,50.8,,,,
2018-01-26T05:03:39.948Z,40.5,55,49.6,,,,
2018-01-26T05:03:49.888Z,40.6,55,48.4,,,,
2018-01-26T05:03:59.788Z,40.6,55,48,,,,
2018-01-26T05:04:09.803Z,40.6,55,47.9,0,0,75,2
2018-01-26T05:04:19.805Z,40.7,55,48.1,,,,
2018-01-26T05:04:29.793Z,40.7,55,48.5,,,,
2018-01-26T05:04:39.876Z,40.7,55,48.3,,,,
2018-01-26T05:04:54.958Z,40.8,55,48.1,,,,
2018-01-26T05:04:59.790Z,40.8,55,47.8,,,,
2018-01-26T05:05:09.787Z,40.8,55,47.5,,,,
2018-01-26T05:05:19.792Z,40.8,55,47.3,,,,
2018-01-26T05:05:29.793Z,40.8,55,47.2,,,,
2018-01-26T05:05:39.877Z,40.8,55,46.9,,,,
2018-01-26T05:05:49.789Z,40.8,55,46.8,,,,
2018-01-26T05:05:59.795Z,40.8,55,46.6,,,,
2018-01-26T05:06:09.793Z,40.7,55,46.5,,,,
2018-01-26T05:06:19.810Z,40.7,55,46.4,,,,
2018-01-26T05:06:29.793Z,40.7,55,,,,,
2018-01-26T05:06:39.868Z,40.7,55,46.6,,,,
2018-01-26T05:06:49.795Z,40.6,55,46.7,,,,
2018-01-26T05:06:59.788Z,40.6,55,46.8,,,,
2018-01-26T05:07:09.788Z,40.6,55,47,,,,
2018-01-26T05:07:19.791Z,40.5,55,,,,,
2018-01-26T05:07:29.789Z,40.5,55,47.2,,,,
2018-01-26T05:07:44.918Z,40.3,55,47.3,,,,
2018-01-26T05:07:49.789Z,40.3,55,47.4,,,,
2018-01-26T05:07:59.794Z,40.2,55,51.4,80,0,,2
2018-01-26T05:08:09.788Z,40.2,55,57.3,48,,,
2018-01-26T05:08:19.791Z,40.1,55,57.9,29,,,
2018-01-26T05:08:29.791Z,40.1,55,54.5,,,,
2018-01-26T05:08:39.873Z,40.1,55,51.8,,,,
2018-01-26T05:08:49.789Z,40,55,50.6,,,,
2018-01-26T05:08:59.789Z,40,55,49.4,,,,
2018-01-26T05:09:09.978Z,39.9,55,49.7,,,,
2018-01-26T05:09:19.792Z,39.9,55,50.5,,,,
2018-01-26T05:09:29.789Z,39.9,55,51,,,,
2018-01-26T05:09:39.903Z,39.9,55,51.4,,,,
2018-01-26T05:09:49.789Z,39.9,55,,,,,
2018-01-26T05:09:59.789Z,39.9,55,,,,,
2018-01-26T05:10:09.789Z,39.9,55,51.5,,,,
2018-01-26T05:10:19.790Z,39.9,55,51.7,,,,
2018-01-26T05:10:29.789Z,39.9,55,51.9,,,,
2018-01-26T05:10:39.899Z,39.9,55,52,,,,
2018-01-26T05:10:49.811Z,40,55,52.2,,,,
2018-01-26T05:10:59.794Z,40,55,52.3,,,,
2018-01-26T05:11:09.789Z,40.1,55,52.4,,,,
2018-01-26T05:11:19.789Z,40.1,55,52.5,,,,
2018-01-26T05:11:29.794Z,40.2,55,52.7,,,,
2018-01-26T05:11:39.907Z,40.2,55,52.8,,,,
2018-01-26T05:11:49.790Z,40.3,55,53,,,,
2018-01-26T05:11:59.789Z,40.3,55,53.1,,,,
2018-01-26T05:12:09.818Z,40.5,55,53.2,,,,
2018-01-26T05:12:19.805Z,40.6,55,53.3,,,,
2018-01-26T05:12:29.804Z,40.6,55,53.4,,,,
2018-01-26T05:12:39.881Z,40.7,55,53.5,,,,
2018-01-26T05:12:49.789Z,40.7,55,53.7,,,,
2018-01-26T05:12:59.792Z,40.8,55,53.9,,,,
2018-01-26T05:13:09.807Z,40.8,55,54,,,,
2018-01-26T05:13:19.789Z,40.9,55,54.2,,,,
2018-01-26T05:13:29.842Z,41,55,54.3,,,,
2018-01-26T05:13:39.879Z,41.1,55,54.4,,,,
2018-01-26T05:13:49.789Z,41.1,55,54.5,,,,
2018-01-26T05:13:59.795Z,41.2,55,54.7,,,,
2018-01-26T05:14:09.789Z,41.2,55,54.8,,,,
2018-01-26T05:14:19.789Z,41.4,55,55,,,,
2018-01-26T05:14:29.789Z,41.5,55,55.2,0,0,,2
2018-01-26T05:14:39.869Z,41.5,55,53.7,,,,
2018-01-26T05:14:50.788Z,41.6,55,52.5,,,,
2018-01-26T05:14:59.790Z,41.7,55,51.6,,,,
2018-01-26T05:15:09.789Z,41.7,55,51.2,,,,
2018-01-26T05:15:19.789Z,41.8,55,51.4,,,,
2018-01-26T05:15:29.790Z,41.9,55,51.7,,,,
2018-01-26T05:15:39.869Z,41.9,55,51.8,,,,
2018-01-26T05:15:49.790Z,42,55,51.6,,,,
2018-01-26T05:15:59.789Z,42,55,51.3,,,,
2018-01-26T05:16:09.789Z,42,55,51,,,,
2018-01-26T05:16:19.789Z,42.2,55,50.8,,,,
2018-01-26T05:16:29.790Z,42.2,55,50.4,,,,
2018-01-26T05:16:39.890Z,42.2,55,50.2,,,,
2018-01-26T05:16:49.790Z,42.2,55,50.1,,,,
2018-01-26T05:16:59.790Z,42.2,55,49.9,,,,
2018-01-26T05:17:09.789Z,42,55,49.8,,,,
2018-01-26T05:17:19.791Z,42,55,49.5,,,,
2018-01-26T05:17:29.798Z,42,55,49.4,,,,
2018-01-26T05:17:40.880Z,42,55,49.5,,,,
2018-01-26T05:17:49.790Z,41.9,55,49.8,,,,
2018-01-26T05:17:59.797Z,41.9,55,49.9,,,,
2018-01-26T05:18:09.803Z,41.9,55,50,,,,
2018-01-26T05:18:19.806Z,41.8,55,50.1,,,,
2018-01-26T05:18:29.791Z,41.8,55,50.2,,,,
2018-01-26T05:18:39.870Z,41.8,55,50.3,,,,
2018-01-26T05:18:49.791Z,41.7,55,50.4,,,,
2018-01-26T05:18:59.790Z,41.7,55,50.6,,,,
2018-01-26T05:19:09.789Z,41.7,55,,,,,
2018-01-26T05:19:19.790Z,41.6,55,50.7,,,,
2018-01-26T05:19:29.790Z,41.6,55,50.8,,,,
2018-01-26T05:19:39.871Z,41.5,55,,,,,
2018-01-26T05:19:49.791Z,41.5,55,50.9,,,,
2018-01-26T05:19:59.790Z,41.4,55,,,,,
2018-01-26T05:20:09.790Z,41.4,55,51,,,,
2018-01-26T05:20:19.790Z,41.4,55,,,,,
2018-01-26T05:20:30.787Z,41.2,55,51.1,,,,
2018-01-26T05:20:39.870Z,41.2,55,,,,,
2018-01-26T05:20:49.790Z,41.1,55,51.2,,,,
2018-01-26T05:20:59.792Z,41.1,55,,,,,
2018-01-26T05:21:09.804Z,41.1,55,,,,,
2018-01-26T05:21:19.791Z,41,55,51.3,,,,
2018-01-26T05:21:29.790Z,41,55,,,,,
2018-01-26T05:21:39.882Z,40.9,55,,,,,
2018-01-26T05:21:49.790Z,40.9,55,51.4,,,,
2018-01-26T05:22:00.182Z,40.8,55,,,,,
2018-01-26T05:22:09.917Z,40.8,55,,,,,
2018-01-26T05:22:19.792Z,40.7,55,,,,,
2018-01-26T05:22:29.795Z,40.7,55,51.6,,,,
2018-01-26T05:22:39.870Z,40.6,55,,,,,
2018-01-26T05:22:49.790Z,40.6,55,,,,,
2018-01-26T05:22:59.791Z,40.6,55,,,,,
2018-01-26T05:23:09.791Z,40.5,55,,,,,
2018-01-26T05:23:19.818Z,40.5,55,,,,,
2018-01-26T05:23:29.790Z,40.3,55,,,,,
2018-01-26T05:23:39.870Z,40.3,55,,,,,
2018-01-26T05:23:49.796Z,40.2,55,51.7,,,,
2018-01-26T05:23:59.790Z,40.2,55,,,,,
2018-01-26T05:24:09.791Z,40.1,55,,,,,
2018-01-26T05:24:19.790Z,40.1,55,,,,,
2018-01-26T05:24:29.791Z,40.1,55,,,,,
2018-01-26T05:24:39.891Z,40,55,,,,,
2018-01-26T05:24:49.795Z,40,55,,,,,
2018-01-26T05:24:59.794Z,40,55,,,,,
2018-01-26T05:25:09.791Z,39.9,55,,79,0,,2
2018-01-26T05:25:19.794Z,39.9,55,56.3,78,,,
2018-01-26T05:25:29.790Z,39.8,55,60,40,,,
2018-01-26T05:25:39.875Z,39.8,55,57.6,29,,,
2018-01-26T05:25:49.799Z,39.6,55,52.7,,,,
2018-01-26T05:25:59.798Z,39.6,55,50.4,,,,
2018-01-26T05:26:14.811Z,39.5,55,48.8,,,,
2018-01-26T05:26:19.806Z,39.5,55,48.3,,,,
2018-01-26T05:26:29.791Z,39.5,55,49.1,,,,
2018-01-26T05:26:39.898Z,39.5,55,49.9,,,,
2018-01-26T05:26:49.791Z,39.5,55,50.1,,,,
2018-01-26T05:26:59.793Z,39.5,55,,,,,
2018-01-26T05:27:09.791Z,39.5,55,,,,,
2018-01-26T05:27:19.800Z,39.5,55,50.2,,,,
2018-01-26T05:27:29.791Z,39.5,55,50.5,,,,
2018-01-26T05:27:39.872Z,39.5,55,50.7,,,,
2018-01-26T05:27:49.792Z,39.5,55,50.8,,,,
2018-01-26T05:27:59.792Z,39.5,55,51,,,,
2018-01-26T05:28:09.811Z,39.6,55,51.2,,,,
2018-01-26T05:28:19.792Z,39.6,55,51.4,,,,
2018-01-26T05:28:29.797Z,39.6,55,51.5,,,,
2018-01-26T05:28:39.871Z,39.8,55,51.7,,,,
2018-01-26T05:28:49.796Z,39.8,55,51.9,,,,
2018-01-26T05:28:59.839Z,39.9,55,52,,,,
2018-01-26T05:29:09.935Z,39.9,55,52.2,,,,
2018-01-26T05:29:19.977Z,39.9,55,52.4,,,,
2018-01-26T05:29:29.791Z,40,55,52.6,,,,
2018-01-26T05:29:39.890Z,40.1,55,,,,,
2018-01-26T05:29:49.857Z,40.1,55,53,,,,
2018-01-26T05:29:59.793Z,40.2,55,53.1,,,,
2018-01-26T05:30:09.791Z,40.2,55,53.3,,,,
2018-01-26T05:30:19.791Z,40.3,55,53.4,,,,
2018-01-26T05:30:30.799Z,40.3,55,53.5,,,,
2018-01-26T05:30:39.893Z,40.5,55,53.7,,,,
2018-01-26T05:30:49.792Z,40.6,55,53.9,,,,
2018-01-26T05:30:59.797Z,40.6,55,54,,,,
2018-01-26T05:31:09.792Z,40.7,55,54.2,,,,
2018-01-26T05:31:19.792Z,40.7,55,54.3,,,,
2018-01-26T05:31:29.791Z,40.8,55,54.4,,,,
2018-01-26T05:31:39.872Z,40.9,55,54.5,,,,
2018-01-26T05:31:49.791Z,40.9,55,54.8,,,,
2018-01-26T05:31:59.792Z,41,55,54.9,,,,
2018-01-26T05:32:09.792Z,41.1,55,55,,,,
2018-01-26T05:32:19.792Z,41.1,55,55.2,,,,
2018-01-26T05:32:29.791Z,41.2,55,55.4,0,,,
2018-01-26T05:32:39.872Z,41.4,55,54.8,,0,,2
2018-01-26T05:32:49.794Z,41.5,55,53.6,,,,
2018-01-26T05:32:59.792Z,41.5,55,52.1,,,,
2018-01-26T05:33:09.946Z,41.6,55,51.7,,,,
2018-01-26T05:33:20.786Z,41.7,55,51.6,,,,
2018-01-26T05:33:29.792Z,41.7,55,51.8,,,,
2018-01-26T05:33:39.886Z,41.8,55,52.2,,,,
2018-01-26T05:33:49.797Z,41.8,55,52,,,,
2018-01-26T05:33:59.792Z,41.9,55,51.7,,,,
2018-01-26T05:34:09.792Z,41.9,55,51.3,,0,,2
2018-01-26T05:34:19.802Z,42,55,56.3,79,,,
2018-01-26T05:34:29.798Z,42,55,62.4,46,,,
2018-01-26T05:34:39.882Z,42,55,62.7,29,,,
2018-01-26T05:34:49.791Z,42,55,59.6,,,,
2018-01-26T05:34:59.792Z,42,55,57.6,,,,
2018-01-26T05:35:09.792Z,42,55,55.8,,,,
2018-01-26T05:35:19.792Z,42,55,54.9,,,,
2018-01-26T05:35:29.792Z,42,55,55.2,,,,
2018-01-26T05:35:39.873Z,42,55,55.8,,,,
2018-01-26T05:35:49.793Z,42.2,55,56.2,,,,
2018-01-26T05:35:59.795Z,42.2,55,56.4,0,0,,2
2018-01-26T05:36:14.841Z,42.3,55,54.7,,,,
2018-01-26T05:36:19.794Z,42.3,55,53.5,,,,
2018-01-26T05:36:29.793Z,42.4,55,52.7,,,,
2018-01-26T05:36:39.884Z,42.4,55,52.4,,,,
2018-01-26T05:36:49.798Z,42.5,55,52.6,,,,
2018-01-26T05:36:59.793Z,42.5,55,52.9,,,,
2018-01-26T05:37:09.792Z,42.6,55,53,,,,
2018-01-26T05:37:19.793Z,42.6,55,52.7,,,,
2018-01-26T05:37:29.795Z,42.7,55,52.3,,,,
2018-01-26T05:37:39.888Z,42.7,55,52,,,,
2018-01-26T05:37:49.793Z,42.7,55,51.8,,,,
2018-01-26T05:37:59.792Z,42.7,55,51.6,,,,
2018-01-26T05:38:09.792Z,42.7,55,51.2,,,,
2018-01-26T05:38:19.792Z,42.7,55,51.1,,,,
2018-01-26T05:38:29.792Z,42.7,55,50.9,,,,
2018-01-26T05:38:39.882Z,42.7,55,50.8,,,,
2018-01-26T05:38:49.798Z,42.7,55,50.7,,,,
2018-01-26T05:39:04.812Z,42.6,55,50.4,,,,
2018-01-26T05:39:09.794Z,42.6,55,50.6,,,,
2018-01-26T05:39:19.793Z,42.6,55,50.7,,,,
2018-01-26T05:39:29.793Z,42.5,55,50.8,,,,
2018-01-26T05:39:39.906Z,42.5,55,50.9,,,,
2018-01-26T05:39:49.810Z,42.5,55,51,,,,
2018-01-26T05:39:59.792Z,42.4,55,51.1,,,,
2018-01-26T05:40:09.793Z,42.4,55,51.2,,,,
2018-01-26T05:40:19.793Z,42.3,55,51.3,,,,
2018-01-26T05:40:30.797Z,42.3,55,,,,,
2018-01-26T05:40:39.872Z,42.3,55,51.4,,,,
2018-01-26T05:40:49.792Z,42.2,55,,,,,
2018-01-26T05:40:59.793Z,42.2,55,51.6,,,,
2018-01-26T05:41:09.792Z,42.2,55,,,,,
2018-01-26T05:41:19.793Z,42,55,51.7,,,,
2018-01-26T05:41:29.793Z,42,55,,,,,
2018-01-26T05:42:01.455Z,41.9,55,51.8,,,,
2018-01-26T05:42:01.460Z,41.9,55,51.9,,,,
2018-01-26T05:42:09.793Z,41.8,55,,,,,
2018-01-26T05:42:19.792Z,41.8,55,,,,,
2018-01-26T05:42:29.792Z,41.7,55,52,,,,
2018-01-26T05:42:39.873Z,41.7,55,,,,,
2018-01-26T05:42:49.793Z,41.7,55,,,,,
2018-01-26T05:42:59.794Z,41.6,55,52.1,,,,
2018-01-26T05:43:09.794Z,41.6,55,,,,,
2018-01-26T05:43:19.798Z,41.5,55,,,,,
2018-01-26T05:43:29.800Z,41.5,55,,,,,
2018-01-26T05:43:39.897Z,41.4,55,52.2,,,,
2018-01-26T05:43:49.793Z,41.4,55,,,,,
2018-01-26T05:43:59.793Z,41.4,55,,,,,
2018-01-26T05:44:09.800Z,41.2,55,,,,,
2018-01-26T05:44:19.793Z,41.2,55,,,,,
2018-01-26T05:44:29.796Z,41.1,55,,,,,
2018-01-26T05:44:39.884Z,41.1,55,,,,,
2018-01-26T05:44:49.793Z,41,55,,,,,
2018-01-26T05:44:59.793Z,41,55,52.3,,,,
2018-01-26T05:45:09.793Z,40.9,55,,,,,
2018-01-26T05:45:19.794Z,40.9,55,,,,,
2018-01-26T05:45:29.793Z,40.9,55,,,,,
2018-01-26T05:45:39.873Z,40.8,55,,,,,
2018-01-26T05:45:49.793Z,40.8,55,,,,,
2018-01-26T05:45:59.793Z,40.7,55,,,,,
2018-01-26T05:46:09.793Z,40.7,55,,,,,
2018-01-26T05:46:19.794Z,40.7,55,,,,,
2018-01-26T05:46:29.798Z,40.6,55,,,,,
2018-01-26T05:46:39.874Z,40.6,55,,,0,,2
2018-01-26T05:46:49.794Z,40.5,55,57.1,77,,,
2018-01-26T05:46:59.793Z,40.5,55,60.7,43,,,
2018-01-26T05:47:09.793Z,40.3,55,58.1,29,,,
2018-01-26T05:47:19.794Z,40.3,55,53.6,,,,
2018-01-26T05:47:29.794Z,40.2,55,51.1,,,,
2018-01-26T05:47:39.887Z,40.2,55,49.7,,,,
2018-01-26T05:47:49.811Z,40.2,55,49.1,,,,
2018-01-26T05:47:59.802Z,40.2,55,50.1,,,,
2018-01-26T05:48:09.793Z,40.1,55,50.7,,,,
2018-01-26T05:48:19.794Z,40.1,55,51,,,,
2018-01-26T05:48:29.794Z,40.1,55,50.9,,,,
2018-01-26T05:48:39.874Z,40.1,55,50.9,,,,
2018-01-26T05:48:49.794Z,40.1,55,51,,,,
2018-01-26T05:48:59.793Z,40.1,55,51.2,,,,
2018-01-26T05:49:09.814Z,40.1,55,51.5,,,,
2018-01-26T05:49:19.794Z,40.2,55,51.6,,,,
2018-01-26T05:49:29.794Z,40.2,55,51.7,,,,
2018-01-26T05:49:39.874Z,40.2,55,51.9,,,,
2018-01-26T05:49:49.794Z,40.3,55,52,,,,
2018-01-26T05:49:59.796Z,40.3,55,52.2,,,,
2018-01-26T05:50:09.794Z,40.3,55,52.4,,,,
2018-01-26T05:50:19.793Z,40.5,55,52.6,,,,
2018-01-26T05:50:29.794Z,40.5,55,52.8,,,,
2018-01-26T05:50:39.874Z,40.6,55,53,,,,
2018-01-26T05:50:49.794Z,40.6,55,53.1,,,,
2018-01-26T05:50:59.794Z,40.7,55,53.3,,,,
2018-01-26T05:51:09.793Z,40.7,55,53.4,,,,
2018-01-26T05:51:19.794Z,40.8,55,53.6,,,,
2018-01-26T05:51:29.793Z,40.8,55,53.7,,,,
2018-01-26T05:51:39.884Z,40.9,55,54,,,,
2018-01-26T05:51:50.793Z,40.9,55,54.1,,,,
2018-01-26T05:51:59.795Z,41,55,54.3,,,,
2018-01-26T05:52:09.795Z,41,55,54.4,,,,
2018-01-26T05:52:19.794Z,41.1,55,54.5,,,,
2018-01-26T05:52:29.794Z,41.2,55,54.8,,,,
2018-01-26T05:52:39.884Z,41.2,55,54.9,,,,
2018-01-26T05:52:49.794Z,41.4,55,55,,,,
2018-01-26T05:52:59.797Z,41.4,55,55.1,,,,
2018-01-26T05:53:09.794Z,41.5,55,55.2,,,,
2018-01-26T05:53:19.794Z,41.6,55,55.5,,,,
2018-01-26T05:53:29.794Z,41.6,55,55.6,,,,
2018-01-26T05:53:39.885Z,41.7,55,55.7,,,,
2018-01-26T05:53:49.807Z,41.8,55,55.8,,,,
2018-01-26T05:53:59.794Z,41.9,55,55.9,,,,
2018-01-26T05:54:09.979Z,41.9,55,55.7,0,0,,2
2018-01-26T05:54:19.916Z,42,55,54.2,,,,
2018-01-26T05:54:29.794Z,42.2,55,53,,,,
2018-01-26T05:54:44.918Z,42.2,55,52.4,,,,
2018-01-26T05:54:49.795Z,42.3,55,52.3,,,,
2018-01-26T05:54:59.802Z,42.4,55,52.4,,,,
2018-01-26T05:55:09.799Z,42.5,55,52.9,,,,
2018-01-26T05:55:19.824Z,42.5,55,52.7,,,,
2018-01-26T05:55:29.795Z,42.6,55,52.3,,,,
2018-01-26T05:55:39.874Z,42.6,55,52,,,,
2018-01-26T05:55:49.795Z,42.6,55,51.8,,,,
2018-01-26T05:55:59.795Z,42.6,55,51.6,,,,
2018-01-26T05:56:09.985Z,42.7,55,51.3,,,,
2018-01-26T05:56:19.794Z,42.6,55,51.1,,,,
2018-01-26T05:56:29.795Z,,,50.9,,,,
2018-01-26T05:56:39.885Z,42.6,55,50.8,,,,
2018-01-26T05:56:49.795Z,42.6,55,50.6,,,,
2018-01-26T05:56:59.795Z,42.6,55,50.4,,,,
2018-01-26T05:57:09.805Z,42.6,55,50.3,,,,
2018-01-26T05:57:19.813Z,42.5,55,50.6,,,,
2018-01-26T05:57:29.795Z,42.5,55,50.7,,,,
2018-01-26T05:57:39.875Z,42.5,55,50.8,,,,
2018-01-26T05:57:49.800Z,42.4,55,50.9,,,,
2018-01-26T05:57:59.797Z,42.4,55,51,,,,
2018-01-26T05:58:09.796Z,42.4,55,51.1,,,,
2018-01-26T05:58:19.799Z,42.3,55,51.2,,,,
2018-01-26T05:58:39.917Z,42.3,55,51.3,,,,
2018-01-26T05:58:49.808Z,42.2,55,51.4,,,,
2018-01-26T05:59:00.771Z,42.2,55,51.6,,,,
2018-01-26T05:59:09.795Z,42,55,,,,,
2018-01-26T05:59:19.795Z,42,55,51.7,,,,
2018-01-26T05:59:29.795Z,42,55,,,,,
2018-01-26T05:59:39.910Z,41.9,55,51.8,,,,
2018-01-26T05:59:49.844Z,41.9,55,,,,,
2018-01-26T05:59:59.797Z,41.8,55,51.9,,,,
2018-01-26T06:00:09.795Z,41.8,55,,,,,
2018-01-26T06:00:19.795Z,41.7,55,51.9,,,,
2018-01-26T06:00:30.093Z,,,52,,,,
2018-01-26T06:00:39.847Z,41.7,55,,,,,
2018-01-26T06:00:49.795Z,41.6,55,52.1,,,,
2018-01-26T06:00:59.795Z,41.6,55,,,,,
2018-01-26T06:01:09.795Z,41.5,55,,,,,
2018-01-26T06:01:19.796Z,41.5,55,52.2,,,,
2018-01-26T06:01:29.804Z,41.5,55,,,,,
2018-01-26T06:01:39.887Z,41.4,55,,,,,
2018-01-26T06:01:59.796Z,41.2,55,52.3,,,,
2018-01-26T06:02:09.805Z,41.2,55,,,,,
2018-01-26T06:02:19.795Z,41.1,55,,,,,
2018-01-26T06:02:29.823Z,41.1,55,,,,,
2018-01-26T06:02:39.875Z,41.1,55,,,,,
2018-01-26T06:02:49.834Z,41,55,,,,,
2018-01-26T06:02:59.808Z,41,55,,,,,
2018-01-26T06:03:09.795Z,40.9,55,52.4,,,,
2018-01-26T06:03:19.808Z,40.9,55,,,,,
2018-01-26T06:03:29.796Z,40.8,55,,,,,
2018-01-26T06:03:39.876Z,40.8,55,,,,,
2018-01-26T06:03:49.798Z,40.7,55,,,,,
2018-01-26T06:03:59.798Z,40.7,55,,,,,
2018-01-26T06:04:09.797Z,40.7,55,,,,,
2018-01-26T06:04:19.796Z,40.6,55,52.4,0,0,75,2
2018-01-26T06:04:29.851Z,40.6,55,,,,,
2018-01-26T06:04:40.876Z,40.5,55,,,,,
2018-01-26T06:04:49.797Z,40.5,55,52.9,80,0,,2
2018-01-26T06:04:59.798Z,,,58.1,68,,,
2018-01-26T06:05:09.829Z,40.3,55,60.8,30,,,
2018-01-26T06:05:19.795Z,40.2,55,57,29,,,
2018-01-26T06:05:29.796Z,,,52.3,,,,
2018-01-26T06:05:39.877Z,40.2,55,49.8,,,,
2018-01-26T06:05:49.796Z,40.1,55,48.7,,,,
2018-01-26T06:05:59.796Z,40.1,55,48.8,,,,
2018-01-26T06:06:09.796Z,40.1,55,49.8,,,,
2018-01-26T06:06:19.800Z,40.1,55,50.2,,,,
2018-01-26T06:06:29.796Z,40.1,55,50.3,,,,
2018-01-26T06:06:39.891Z,40.1,55,,,,,
2018-01-26T06:06:49.796Z,,,50.5,,,,
2018-01-26T06:06:59.796Z,40.1,55,50.6,,,,
2018-01-26T06:07:09.808Z,40.1,55,50.8,,,,
2018-01-26T06:07:19.819Z,40.1,55,50.9,,,,
2018-01-26T06:07:30.788Z,,,51,,,,
2018-01-26T06:07:46.990Z,40.1,55,51.1,,,,
2018-01-26T06:07:49.796Z,40.1,55,51.2,,,,
2018-01-26T06:07:59.837Z,40.2,55,51.5,,,,
2018-01-26T06:08:09.807Z,40.2,55,51.6,,,,
2018-01-26T06:08:19.797Z,40.2,55,51.7,,,,
2018-01-26T06:08:29.802Z,40.3,55,,,,,
2018-01-26T06:08:39.876Z,40.3,55,51.9,,,,
2018-01-26T06:08:49.796Z,,,52.2,,,,
2018-01-26T06:08:59.815Z,40.5,55,52.3,,,,
2018-01-26T06:09:09.796Z,40.5,55,52.5,,,,
2018-01-26T06:09:19.797Z,,,52.6,,,,
2018-01-26T06:09:29.796Z,40.6,55,52.7,,,,
2018-01-26T06:09:40.011Z,40.6,55,52.8,,,,
2018-01-26T06:09:49.890Z,40.7,55,53.1,,,,
2018-01-26T06:09:59.796Z,40.7,55,53.2,,,,
2018-01-26T06:10:09.797Z,40.8,55,53.3,,,,
2018-01-26T06:10:24.847Z,40.8,55,53.5,,,,
2018-01-26T06:10:29.798Z,40.9,55,53.6,,,,
2018-01-26T06:10:39.877Z,40.9,55,53.7,,,,
2018-01-26T06:10:49.820Z,,,53.9,,,,
2018-01-26T06:10:59.801Z,41,55,54,,,,
2018-01-26T06:11:09.796Z,41.1,55,54.1,,,,
2018-01-26T06:11:19.797Z,41.1,55,54.2,,,,
2018-01-26T06:11:29.796Z,,,54.4,,,,
2018-01-26T06:11:39.877Z,41.2,55,54.5,,,,
2018-01-26T06:11:49.798Z,41.4,55,54.7,,,,
2018-01-26T06:11:59.800Z,41.5,55,54.8,,,,
2018-01-26T06:12:09.797Z,41.5,55,55,0,0,,2
2018-01-26T06:12:19.796Z,,,54.4,,,,
2018-01-26T06:12:29.806Z,41.6,55,52.8,,,,
2018-01-26T06:12:39.877Z,41.7,55,51.6,,,,
2018-01-26T06:12:49.810Z,41.8,55,51.1,,,,
2018-01-26T06:12:59.801Z,41.8,55,,,,,
2018-01-26T06:13:14.817Z,,,51.3,,,,
2018-01-26T06:13:19.797Z,41.9,55,51.7,,,,
2018-01-26T06:13:29.796Z,42,55,,,,,
2018-01-26T06:13:39.878Z,42,55,51.1,,,,
2018-01-26T06:13:49.797Z,,,50.9,,,,
2018-01-26T06:13:59.797Z,42.2,55,50.7,,,,
2018-01-26T06:14:09.797Z,42.2,55,50.3,,,,
2018-01-26T06:14:19.797Z,,,50.1,,,,
2018-01-26T06:14:29.797Z,42.2,55,50,,,,
2018-01-26T06:14:39.887Z,,,49.8,,,,
2018-01-26T06:14:49.797Z,42.2,55,49.7,,,,
2018-01-26T06:14:59.798Z,42,55,49.5,,,,
2018-01-26T06:15:09.802Z,,,49.3,,,,
2018-01-26T06:15:19.798Z,42,55,,,,,
2018-01-26T06:15:29.805Z,42,55,,,,,
2018-01-26T06:15:39.877Z,41.9,55,49.7,,,,
2018-01-26T06:15:49.797Z,,,49.8,,,,
2018-01-26T06:15:59.804Z,41.9,55,49.9,,,,
2018-01-26T06:16:09.797Z,,,50,,,,
2018-01-26T06:16:19.807Z,41.8,55,50.1,,,,
2018-01-26T06:16:29.831Z,41.7,55,50.2,,,,
2018-01-26T06:16:39.984Z,41.7,55,50.3,,,,
2018-01-26T06:16:49.828Z,41.7,55,50.4,,,,
2018-01-26T06:16:59.813Z,41.6,55,,,,,
2018-01-26T06:17:09.797Z,41.6,55,50.6,,,,
2018-01-26T06:17:29.801Z,41.5,55,50.7,,,,
2018-01-26T06:17:39.919Z,41.4,55,50.8,,,,
2018-01-26T06:17:59.798Z,41.2,55,50.9,,,,
2018-01-26T06:18:09.799Z,41.2,55,,,,,
2018-01-26T06:18:19.808Z,,,51,,,,
2018-01-26T06:18:29.797Z,41.1,55,,,,,
