Time,ChActive,PrimT,HwTSet,PrimTSet,HwTOutlet,HwActive,ActPow
2018-01-11T01:21:51.888Z,,,55,,24.8,,
2018-01-11T01:22:01.881Z,,,55,,24.8,,
2018-01-11T01:22:11.881Z,,,55,,24.8,,
2018-01-11T01:22:21.881Z,,42,55,,24.8,,
2018-01-11T01:22:31.881Z,,,55,,24.8,,
2018-01-11T01:22:41.881Z,,,55,,24.8,,
2018-01-11T01:22:51.881Z,,,55,,24.8,,
2018-01-11T01:23:01.882Z,,,55,,24.8,,
2018-01-11T01:23:11.883Z,,,55,,24.6,,
2018-01-11T01:23:21.906Z,,41.9,55,,24.6,,
2018-01-11T01:23:31.883Z,,,55,,24.6,,
2018-01-11T01:23:41.881Z,,,55,,24.6,,
2018-01-11T01:23:51.881Z,,,55,,24.6,,
2018-01-11T01:24:01.884Z,,,55,,24.6,,
2018-01-11T01:24:13.291Z,,,55,,24.5,,
2018-01-11T01:24:21.881Z,,,55,,24.5,,
2018-01-11T01:24:31.884Z,,41.8,55,,24.5,,
2018-01-11T01:24:41.890Z,,,55,,24.5,,
2018-01-11T01:24:51.882Z,,,55,,24.5,,
2018-01-11T01:25:01.881Z,,,55,,24.5,,
2018-01-11T01:25:11.881Z,,,55,,24.5,,
2018-01-11T01:25:21.882Z,,,55,,24.4,,
2018-01-11T01:25:31.882Z,,,55,,24.4,,
2018-01-11T01:25:42.923Z,,41.7,55,,24.4,,
2018-01-11T01:25:51.892Z,,,55,,24.4,,
2018-01-11T01:26:01.881Z,,,55,,24.4,,
2018-01-11T01:26:11.881Z,,,55,,24.4,,
2018-01-11T01:26:21.881Z,,,55,,24.4,,
2018-01-11T01:26:31.881Z,,41.6,55,,24.4,,
2018-01-11T01:26:41.882Z,,,55,,24.2,,
2018-01-11T01:26:51.882Z,,,55,,24.2,,
2018-01-11T01:27:02.877Z,,,55,,24.2,,
2018-01-11T01:27:11.881Z,,,55,,24.2,,
2018-01-11T01:27:21.881Z,,,55,,24.2,,
2018-01-11T01:27:31.882Z,,,55,,24.2,,
2018-01-11T01:27:41.882Z,,,55,,24.1,,
2018-01-11T01:27:51.885Z,,41.5,55,,24.1,,
2018-01-11T01:28:01.882Z,,,55,,24.1,,
2018-01-11T01:28:11.882Z,,,55,,24.1,,
2018-01-11T01:28:21.882Z,,,55,,24.1,,
2018-01-11T01:28:31.881Z,,,55,,24.1,,
2018-01-11T01:28:41.882Z,,41.4,55,,24.1,,
2018-01-11T01:28:51.882Z,,,55,,24.1,,
2018-01-11T01:29:01.882Z,,,55,,23.9,,
2018-01-11T01:29:11.903Z,,,55,,23.9,,
2018-01-11T01:29:21.888Z,,,55,,23.9,,
2018-01-11T01:29:31.882Z,,,55,,23.9,,
2018-01-11T01:29:41.882Z,,,55,,23.9,,
2018-01-11T01:29:56.906Z,,41.2,55,,23.9,,
2018-01-11T01:30:01.882Z,,,55,,23.9,,
2018-01-11T01:30:11.882Z,,,55,,23.8,,
2018-01-11T01:30:21.882Z,,,55,,23.8,,
2018-01-11T01:30:31.882Z,,,55,,23.8,,
2018-01-11T01:30:41.882Z,,,55,,23.8,,
2018-01-11T01:30:51.882Z,,,55,,23.8,,
2018-01-11T01:31:01.883Z,,41.1,55,,23.8,,
2018-01-11T01:31:11.886Z,,,55,,23.8,,
2018-01-11T01:31:21.883Z,,,55,,23.8,,
2018-01-11T01:31:31.884Z,,,55,,23.8,,
2018-01-11T01:31:41.882Z,,,55,,23.7,,
2018-01-11T01:31:51.882Z,,,55,,23.7,,
2018-01-11T01:32:01.882Z,,41,55,,23.7,,
2018-01-11T01:32:11.884Z,,,55,,23.7,,
2018-01-11T01:32:21.882Z,,,55,,23.7,,
2018-01-11T01:32:31.883Z,,,55,,23.7,,
2018-01-11T01:32:47.031Z,,,55,,23.7,,
2018-01-11T01:32:51.884Z,,,55,,23.7,,
2018-01-11T01:33:01.882Z,,41,55,,23.5,,
2018-01-11T01:33:11.882Z,0,40.9,55,5,23.5,0,0
2018-01-11T01:33:21.882Z,,,55,,23.5,,
2018-01-11T01:33:31.885Z,,,55,,23.5,,
2018-01-11T01:33:41.888Z,,,55,,23.5,,
2018-01-11T01:33:51.883Z,,,55,,23.5,,
2018-01-11T01:34:01.883Z,,,55,,23.5,,
2018-01-11T01:34:11.893Z,,,55,,23.5,,
2018-01-11T01:34:21.883Z,,40.8,55,,23.4,,
2018-01-11T01:34:31.883Z,,,55,,23.4,,
2018-01-11T01:34:41.883Z,,,55,,23.4,,
2018-01-11T01:34:51.882Z,,,55,,23.4,,
2018-01-11T01:35:01.883Z,,,55,,23.4,,
2018-01-11T01:35:11.883Z,,,55,,23.4,,
2018-01-11T01:35:21.883Z,,,55,,23.4,,
2018-01-11T01:35:37.288Z,,40.7,55,,23.4,,
2018-01-11T01:35:41.887Z,,,55,,23.2,,
2018-01-11T01:35:51.883Z,,,55,,23.2,,
2018-01-11T01:36:01.884Z,,,55,,23.2,,
2018-01-11T01:36:11.883Z,,,55,,23.2,,
2018-01-11T01:36:21.883Z,,,55,,23.2,,
2018-01-11T01:36:31.883Z,,,55,,23.2,,
2018-01-11T01:36:41.886Z,,40.6,55,,23.2,,
2018-01-11T01:36:51.883Z,,,55,,23.2,,
2018-01-11T01:37:02.171Z,,,55,,23.2,,
2018-01-11T01:37:11.883Z,,,55,,23.1,,
2018-01-11T01:37:21.883Z,,,55,,23.1,,
2018-01-11T01:37:31.885Z,,,55,,23.1,,
2018-01-11T01:37:41.883Z,,,55,,23.1,,
2018-01-11T01:37:51.890Z,,40.5,55,,23.1,,
2018-01-11T01:38:01.896Z,,,55,,23.1,,
2018-01-11T01:38:11.894Z,,,55,,23.1,,
2018-01-11T01:38:21.884Z,,,55,,23.1,,
2018-01-11T01:38:31.883Z,,,55,,23,,
2018-01-11T01:38:41.883Z,,40.3,55,,23,,
2018-01-11T01:38:51.884Z,,,55,,23,,
2018-01-11T01:39:01.884Z,,,55,,23,,
2018-01-11T01:39:11.894Z,,,55,,23,,
2018-01-11T01:39:21.883Z,,,55,,23,,
2018-01-11T01:39:32.928Z,,,55,,23,,
2018-01-11T01:39:41.883Z,,,55,,23,,
2018-01-11T01:39:52.878Z,,40.2,55,,23,,
2018-01-11T01:40:01.888Z,,,55,,22.8,,
2018-01-11T01:40:11.883Z,,,55,,22.8,,
2018-01-11T01:40:21.883Z,,,55,,22.8,,
2018-01-11T01:40:31.883Z,,,55,,22.8,,
2018-01-11T01:40:41.884Z,,,55,,22.8,,
2018-01-11T01:40:52.941Z,,,55,,22.8,,
2018-01-11T01:41:01.883Z,,40.1,55,,22.8,,
2018-01-11T01:41:11.886Z,,,55,,22.8,,
2018-01-11T01:41:21.884Z,,,55,,22.8,,
2018-01-11T01:41:31.884Z,,,55,,22.7,,
2018-01-11T01:41:41.883Z,,,55,,22.7,,
2018-01-11T01:41:51.884Z,,,55,,22.7,,
2018-01-11T01:42:01.884Z,,,55,,22.7,,
2018-01-11T01:42:11.911Z,,40,55,,22.7,,
2018-01-11T01:42:21.911Z,,,55,,22.7,,
2018-01-11T01:42:31.884Z,,,55,,22.7,,
2018-01-11T01:42:42.880Z,,,55,,22.7,,
2018-01-11T01:42:51.884Z,,,55,,22.7,,
2018-01-11T01:43:01.883Z,,,55,,22.5,,
2018-01-11T01:43:11.884Z,,39.9,55,,22.5,,
2018-01-11T01:43:21.883Z,,39.9,55,,22.5,,
2018-01-11T01:43:31.883Z,,,55,,22.5,,
2018-01-11T01:43:41.884Z,,,55,,22.5,,
2018-01-11T01:43:51.884Z,,,55,,22.5,,
2018-01-11T01:44:01.885Z,,,55,,22.5,,
2018-01-11T01:44:11.884Z,,,55,,22.5,,
2018-01-11T01:44:21.921Z,,,55,,22.5,,
2018-01-11T01:44:31.884Z,,39.8,55,,22.4,,
2018-01-11T01:44:41.884Z,,,55,,22.4,,
2018-01-11T01:44:51.887Z,,,55,,22.4,,
2018-01-11T01:45:01.884Z,,,55,,22.4,,
2018-01-11T01:45:11.886Z,,,55,,22.4,,
2018-01-11T01:45:21.889Z,,,55,,22.4,,
2018-01-11T01:45:32.885Z,,,55,,22.4,,
2018-01-11T01:45:41.884Z,,,55,,22.4,,
2018-01-11T01:45:51.884Z,,39.6,55,,22.4,,
2018-01-11T01:46:01.884Z,,,55,,22.4,,
2018-01-11T01:46:11.884Z,,,55,,22.4,,
2018-01-11T01:46:21.884Z,,,55,,22.3,,
2018-01-11T01:46:31.885Z,,,55,,22.3,,
2018-01-11T01:46:41.886Z,,,55,,22.3,,
2018-01-11T01:46:51.887Z,,39.5,55,,22.3,,
2018-01-11T01:47:01.884Z,,,55,,22.3,,
2018-01-11T01:47:11.884Z,,,55,,22.3,,
2018-01-11T01:47:21.884Z,,,55,,22.3,,
2018-01-11T01:47:31.885Z,,,55,,22.3,,
2018-01-11T01:47:41.884Z,,,55,,22.3,,
2018-01-11T01:47:51.885Z,,,55,,22.3,,
2018-01-11T01:48:01.884Z,,39.4,55,,22.1,,
2018-01-11T01:48:11.884Z,,,55,,22.1,,
2018-01-11T01:48:23.026Z,,,55,,22.1,,
2018-01-11T01:48:31.884Z,,,55,,22.1,,
2018-01-11T01:48:41.884Z,,,55,,22.1,,
2018-01-11T01:48:51.884Z,,,55,,22.1,,
2018-01-11T01:49:01.885Z,,,55,,22.1,,
2018-01-11T01:49:12.931Z,,39.3,55,,22.1,,
2018-01-11T01:49:21.894Z,,,55,,22.1,,
2018-01-11T01:49:31.885Z,,,55,,22.1,,
2018-01-11T01:49:41.885Z,,,55,,22,,
2018-01-11T01:49:52.252Z,,,55,,22,,
2018-01-11T01:50:01.886Z,,,55,,22,,
2018-01-11T01:50:11.888Z,,,55,,22,,
2018-01-11T01:50:21.885Z,,39.1,55,,22,,
2018-01-11T01:50:31.885Z,,,55,,22,,
2018-01-11T01:50:41.891Z,,,55,,22,,
2018-01-11T01:50:51.885Z,,,55,,22,,
2018-01-11T01:51:01.896Z,,,55,,22,,
2018-01-11T01:51:16.906Z,,,55,,22,,
2018-01-11T01:51:21.891Z,,,55,,22,,
2018-01-11T01:51:31.886Z,,,55,,21.8,,
2018-01-11T01:51:41.886Z,,39,55,,21.8,,
2018-01-11T01:51:52.948Z,,,55,,21.8,,
2018-01-11T01:52:01.890Z,,,55,,21.8,,
2018-01-11T01:52:11.897Z,,,55,,21.8,,
2018-01-11T01:52:21.886Z,,,55,,21.8,,
2018-01-11T01:52:31.885Z,,,55,,21.8,,
2018-01-11T01:52:41.885Z,,39,55,,21.8,,
2018-01-11T01:52:51.885Z,,38.9,55,,21.8,,
2018-01-11T01:53:01.885Z,,,55,,21.7,,
2018-01-11T01:53:11.885Z,,,55,,21.8,,
2018-01-11T01:53:21.885Z,,,55,,21.7,,
2018-01-11T01:53:31.886Z,,,55,,21.7,,
2018-01-11T01:53:41.889Z,,,55,,21.7,,
2018-01-11T01:53:51.886Z,,,55,,21.7,,
2018-01-11T01:54:06.906Z,,38.8,55,,21.7,,
2018-01-11T01:54:11.885Z,,,55,,21.7,,
2018-01-11T01:54:22.047Z,,,55,,21.7,,
2018-01-11T01:54:31.887Z,,,55,,21.7,,
2018-01-11T01:54:41.886Z,,,55,,21.7,,
2018-01-11T01:54:51.885Z,,,55,,21.5,,
2018-01-11T01:55:01.886Z,,,55,,21.5,,
2018-01-11T01:55:11.886Z,,38.6,55,,21.5,,
2018-01-11T01:55:21.885Z,,,55,,21.5,,
2018-01-11T01:55:31.886Z,,,55,,21.5,,
2018-01-11T01:55:41.886Z,,,55,,21.5,,
2018-01-11T01:55:51.886Z,,,55,,21.5,,
2018-01-11T01:56:02.930Z,,,55,,21.5,,
2018-01-11T01:56:11.886Z,,,55,,21.5,,
2018-01-11T01:56:21.886Z,,,55,,21.5,,
2018-01-11T01:56:31.887Z,,38.5,55,,21.5,,
2018-01-11T01:56:41.888Z,,,55,,21.5,,
2018-01-11T01:56:51.886Z,,,55,,21.4,,
2018-01-11T01:57:01.886Z,,,55,,21.4,,
2018-01-11T01:57:11.886Z,,,55,,21.4,,
2018-01-11T01:57:21.886Z,,,55,,21.4,,
2018-01-11T01:57:31.886Z,,,55,,21.4,,
2018-01-11T01:57:41.886Z,,38.4,55,,21.4,,
2018-01-11T01:57:51.886Z,,,55,,21.4,,
2018-01-11T01:58:01.886Z,,,55,,21.4,,
2018-01-11T01:58:11.887Z,,,55,,21.4,,
2018-01-11T01:58:22.883Z,,,55,,21.4,,
2018-01-11T01:58:31.886Z,,,55,,21.4,,
2018-01-11T01:58:41.887Z,,,55,,21.3,,
2018-01-11T01:59:01.886Z,,38.3,55,,21.3,,
2018-01-11T01:59:11.886Z,,,55,,21.3,,
2018-01-11T01:59:21.886Z,,,55,,21.3,,
2018-01-11T01:59:31.888Z,,,55,,21.3,,
2018-01-11T01:59:41.886Z,,,55,,21.3,,
2018-01-11T01:59:51.886Z,,,55,,21.3,,
2018-01-11T02:00:01.886Z,,38.1,55,,21.3,,
2018-01-11T02:00:11.887Z,,,55,,21.3,,
2018-01-11T02:00:21.890Z,,,55,,21.3,,
2018-01-11T02:00:31.886Z,,,55,,21.1,,
2018-01-11T02:00:41.886Z,,,55,,21.1,,
2018-01-11T02:00:51.888Z,,,55,,21.1,,
2018-01-11T02:01:01.886Z,,,55,,21.1,,
2018-01-11T02:01:12.878Z,,,55,,21.1,,
2018-01-11T02:01:21.886Z,,38,55,,21.1,,
2018-01-11T02:01:31.886Z,,,55,,21.1,,
2018-01-11T02:01:41.888Z,,,55,,21.1,,
2018-01-11T02:01:51.887Z,,,55,,21.1,,
2018-01-11T02:02:01.887Z,,,55,,21.1,,
2018-01-11T02:02:11.887Z,,,55,,21.1,,
2018-01-11T02:02:21.886Z,,,55,,21.1,,
2018-01-11T02:02:31.902Z,,,55,,21,,
2018-01-11T02:02:41.887Z,,37.9,55,,21,,
2018-01-11T02:02:51.903Z,,,55,,21,,
2018-01-11T02:03:01.887Z,,,55,,21,,
2018-01-11T02:03:11.887Z,,,55,,21,,
2018-01-11T02:03:21.887Z,,,55,,21,,
2018-01-11T02:03:31.887Z,,,55,,21,,
2018-01-11T02:03:41.887Z,,,55,,21,,
2018-01-11T02:03:51.887Z,,,55,,21,,
2018-01-11T02:04:07.951Z,,37.8,55,,21,,
2018-01-11T02:04:11.887Z,,,55,,21,,
2018-01-11T02:04:21.887Z,,,55,,21,,
2018-01-11T02:04:31.887Z,,,55,,21,,
2018-01-11T02:04:42.929Z,,,55,,21,,
2018-01-11T02:04:51.887Z,,,55,,20.8,,
2018-01-11T02:05:01.890Z,,,55,,20.8,,
2018-01-11T02:05:11.887Z,,37.7,55,,20.8,,
2018-01-11T02:05:21.890Z,,,55,,20.8,,
2018-01-11T02:05:31.887Z,,,55,,20.8,,
2018-01-11T02:05:41.889Z,,,55,,20.8,,
2018-01-11T02:05:51.887Z,,,55,,20.8,,
2018-01-11T02:06:01.887Z,,,55,,20.8,,
2018-01-11T02:06:11.892Z,,,55,,20.8,,
2018-01-11T02:06:21.887Z,,,55,,20.8,,
2018-01-11T02:06:31.887Z,,37.5,55,,20.8,,
2018-01-11T02:06:41.888Z,,,55,,20.8,,
2018-01-11T02:06:52.906Z,,,55,,20.7,,
2018-01-11T02:07:01.887Z,,,55,,20.8,,
2018-01-11T02:07:11.887Z,,,55,,20.7,,
2018-01-11T02:07:21.887Z,,,55,,20.7,,
2018-01-11T02:07:31.888Z,,,55,,20.7,,
2018-01-11T02:07:41.887Z,,37.4,55,,20.7,,
2018-01-11T02:07:51.887Z,,,55,,20.7,,
2018-01-11T02:08:01.887Z,,,55,,20.7,,
2018-01-11T02:08:11.888Z,,,55,,20.7,,
2018-01-11T02:08:21.887Z,,,55,,20.7,,
2018-01-11T02:08:31.887Z,,,55,,20.7,,
2018-01-11T02:08:41.887Z,,,55,,20.7,,
2018-01-11T02:08:51.889Z,,,55,,20.7,,
2018-01-11T02:09:01.887Z,,37.3,55,,20.7,,
2018-01-11T02:09:11.888Z,,,55,,20.6,,
2018-01-11T02:09:21.897Z,,,55,,20.6,,
2018-01-11T02:09:31.887Z,,,55,,20.6,,
2018-01-11T02:09:47.357Z,,,55,,20.6,,
2018-01-11T02:09:51.888Z,,,55,,20.6,,
2018-01-11T02:10:01.888Z,,,55,,20.6,,
2018-01-11T02:10:11.887Z,,,55,,20.6,,
2018-01-11T02:10:21.887Z,,37.2,55,,20.6,,
2018-01-11T02:10:31.888Z,,,55,,20.6,,
2018-01-11T02:10:41.888Z,,,55,,20.6,,
2018-01-11T02:10:51.888Z,,,55,,20.6,,
2018-01-11T02:11:01.888Z,,,55,,20.6,,
2018-01-11T02:11:13.444Z,,,55,,20.6,,
2018-01-11T02:11:21.888Z,,,55,,20.4,,
2018-01-11T02:11:31.888Z,,,55,,20.4,,
2018-01-11T02:11:41.887Z,,37,55,,20.4,,
2018-01-11T02:11:51.890Z,,,55,,20.4,,
2018-01-11T02:12:01.888Z,,,55,,20.4,,
2018-01-11T02:12:16.928Z,,,55,,20.4,,
2018-01-11T02:12:21.889Z,,,55,,20.4,,
2018-01-11T02:12:31.888Z,,,55,,20.4,,
2018-01-11T02:12:41.888Z,,,55,,20.4,,
2018-01-11T02:12:51.892Z,,37,55,,20.4,,
2018-01-11T02:13:01.888Z,,36.9,55,,20.4,,
2018-01-11T02:13:11.888Z,,,55,,20.4,,
2018-01-11T02:13:21.888Z,,,55,,20.3,,
2018-01-11T02:13:31.888Z,,,55,,20.3,,
2018-01-11T02:13:41.888Z,,,55,,20.4,,
2018-01-11T02:13:51.888Z,,,55,,20.3,,
2018-01-11T02:14:01.888Z,,,55,,20.3,,
2018-01-11T02:14:11.888Z,,,55,,20.3,,
2018-01-11T02:14:21.888Z,,36.8,55,,20.3,,
2018-01-11T02:14:31.888Z,,,55,,20.3,,
2018-01-11T02:14:41.888Z,,,55,,20.3,,
2018-01-11T02:14:51.888Z,,,55,,20.3,,
2018-01-11T02:15:01.888Z,,,55,,20.3,,
2018-01-11T02:15:11.888Z,,,55,,20.3,,
2018-01-11T02:15:21.890Z,,,55,,20.3,,
2018-01-11T02:15:31.888Z,,,55,,20.3,,
2018-01-11T02:15:41.889Z,,36.7,55,,20.3,,
2018-01-11T02:15:51.893Z,,,55,,20.3,,
2018-01-11T02:16:01.891Z,,,55,,20.1,,
2018-01-11T02:16:11.888Z,,,55,,20.3,,
2018-01-11T02:16:21.890Z,,,55,,20.3,,
2018-01-11T02:16:31.888Z,,,55,,20.1,,
2018-01-11T02:16:41.890Z,,,55,,20.1,,
2018-01-11T02:16:52.889Z,,,55,,20.1,,
2018-01-11T02:17:01.888Z,,36.5,55,,20.1,,
2018-01-11T02:17:11.888Z,,,55,,20.1,,
2018-01-11T02:17:21.888Z,,,55,,20.1,,
2018-01-11T02:17:31.889Z,,,55,,20.1,,
2018-01-11T02:17:41.890Z,,,55,,20.1,,
2018-01-11T02:17:51.889Z,,,55,,20.1,,
2018-01-11T02:18:01.890Z,,,55,,20.1,,
2018-01-11T02:18:11.888Z,,36.4,55,,20.1,,
2018-01-11T02:18:21.889Z,,,55,,20.1,,
2018-01-11T02:18:31.888Z,,,55,,20.1,,
2018-01-11T02:18:41.888Z,,,55,,20,,
2018-01-11T02:18:51.889Z,,,55,,20,,
2018-01-11T02:19:01.889Z,,,55,,20,,
2018-01-11T02:19:11.889Z,,,55,,20,,
2018-01-11T02:19:21.889Z,,,55,,20,,
2018-01-11T02:19:31.896Z,,,55,,20,,
2018-01-11T02:19:42.885Z,,36.3,55,,20,,
2018-01-11T02:19:51.892Z,,,55,,20,,
2018-01-11T02:20:01.888Z,,,55,,20,,
2018-01-11T02:20:11.889Z,,,55,,20,,
2018-01-11T02:20:21.889Z,,,55,,20,,
2018-01-11T02:20:31.889Z,,,55,,20,,
2018-01-11T02:20:41.889Z,,,55,,20,,
2018-01-11T02:20:51.889Z,,,55,,20,,
2018-01-11T02:21:01.890Z,,36.2,55,,20,,
2018-01-11T02:21:11.888Z,,,55,,20,,
2018-01-11T02:21:21.889Z,,,55,,19.8,,
2018-01-11T02:21:31.890Z,,,55,,19.8,,
2018-01-11T02:21:41.890Z,,,55,,19.8,,
2018-01-11T02:21:51.889Z,,,55,,19.8,,
2018-01-11T02:22:01.889Z,,,55,,19.8,,
2018-01-11T02:22:11.889Z,,,55,,19.8,,
2018-01-11T02:22:21.889Z,,36,55,,19.8,,
2018-01-11T02:22:36.909Z,,,55,,19.8,,
2018-01-11T02:22:41.896Z,,,55,,19.8,,
2018-01-11T02:22:51.889Z,,,55,,19.8,,
2018-01-11T02:23:01.890Z,,,55,,19.8,,
2018-01-11T02:23:11.889Z,,,55,,19.8,,
2018-01-11T02:23:22.881Z,,,55,,19.8,,
2018-01-11T02:23:31.891Z,,35.9,55,,19.8,,
2018-01-11T02:23:41.890Z,,36,55,,19.8,,
2018-01-11T02:23:51.894Z,,35.9,55,,19.8,,
2018-01-11T02:24:01.890Z,,,55,,19.6,,
2018-01-11T02:24:11.889Z,,,55,,19.6,,
2018-01-11T02:24:22.940Z,,,55,,19.6,,
2018-01-11T02:24:31.889Z,,,55,,19.6,,
2018-01-11T02:24:41.890Z,,,55,,19.6,,
2018-01-11T02:24:52.892Z,,,55,,19.6,,
2018-01-11T02:25:01.889Z,,35.8,55,,19.6,,
2018-01-11T02:25:11.889Z,,,55,,19.6,,
2018-01-11T02:25:27.617Z,,,55,,19.6,,
2018-01-11T02:25:31.890Z,,,55,,19.6,,
2018-01-11T02:25:41.889Z,,,55,,19.6,,
2018-01-11T02:25:51.890Z,,,55,,19.6,,
2018-01-11T02:26:01.890Z,,,55,,19.6,,
2018-01-11T02:26:11.890Z,,,55,,19.6,,
2018-01-11T02:26:21.890Z,,,55,,19.6,,
2018-01-11T02:26:31.890Z,,35.7,55,,19.6,,
2018-01-11T02:26:41.891Z,,,55,,19.5,,
2018-01-11T02:26:52.561Z,,,55,,19.6,,
2018-01-11T02:27:01.894Z,,,55,,19.5,,
2018-01-11T02:27:11.889Z,,,55,,19.5,,
2018-01-11T02:27:21.890Z,,,55,,19.5,,
2018-01-11T02:27:31.890Z,,,55,,19.5,,
2018-01-11T02:27:41.891Z,,,55,,19.5,,
2018-01-11T02:27:51.890Z,,,55,,19.5,,
2018-01-11T02:28:01.890Z,,35.6,55,,19.5,,
2018-01-11T02:28:11.894Z,,,55,,19.5,,
2018-01-11T02:28:21.896Z,,,55,,19.5,,
2018-01-11T02:28:31.890Z,,,55,,19.5,,
2018-01-11T02:28:41.889Z,,,55,,19.5,,
2018-01-11T02:28:51.890Z,,,55,,19.5,,
2018-01-11T02:29:01.890Z,,,55,,19.5,,
2018-01-11T02:29:11.890Z,,,55,,19.3,,
2018-01-11T02:29:21.890Z,,35.4,55,,19.5,,
2018-01-11T02:29:31.890Z,,,55,,19.5,,
2018-01-11T02:29:41.894Z,,,55,,19.3,,
2018-01-11T02:29:51.890Z,,,55,,19.3,,
2018-01-11T02:30:01.890Z,,,55,,19.3,,
2018-01-11T02:30:11.892Z,,,55,,19.3,,
2018-01-11T02:30:21.890Z,,,55,,19.3,,
2018-01-11T02:30:31.890Z,,35.3,55,,19.3,,
2018-01-11T02:30:41.894Z,,35.4,55,,19.3,,
2018-01-11T02:30:51.890Z,,35.3,55,,19.3,,
2018-01-11T02:31:01.894Z,,,55,,19.3,,
2018-01-11T02:31:11.891Z,,,55,,19.3,,
2018-01-11T02:31:21.892Z,,,55,,19.3,,
2018-01-11T02:31:31.890Z,,,55,,19.3,,
2018-01-11T02:31:41.890Z,,,55,,19.3,,
2018-01-11T02:31:51.891Z,,,55,,19.3,,
2018-01-11T02:32:01.890Z,,,55,,19.3,,
2018-01-11T02:32:11.890Z,,35.2,55,,19.3,,
2018-01-11T02:32:21.893Z,,,55,,19.3,,
2018-01-11T02:32:31.890Z,,,55,,19.3,,
2018-01-11T02:32:41.890Z,,,55,,19.1,,
2018-01-11T02:32:51.891Z,,,55,,19.1,,
2018-01-11T02:33:01.890Z,,,55,,19.1,,
2018-01-11T02:33:11.891Z,0,35.2,55,5,19.1,0,0
2018-01-11T02:33:21.891Z,,,55,,19.1,,
2018-01-11T02:33:31.892Z,,35.1,55,,19.1,,
2018-01-11T02:33:41.890Z,,,55,,19.1,,
2018-01-11T02:33:51.891Z,,,55,,19.1,,
2018-01-11T02:34:01.890Z,,,55,,19.1,,
2018-01-11T02:34:11.890Z,,,55,,19.1,,
2018-01-11T02:34:21.891Z,,,55,,19.1,,
2018-01-11T02:34:31.892Z,,,55,,19.1,,
2018-01-11T02:34:41.890Z,,,55,,19.1,,
2018-01-11T02:34:51.891Z,,,55,,19.1,,
2018-01-11T02:35:01.890Z,,,55,,19.1,,
2018-01-11T02:35:11.890Z,,34.9,55,,19.1,,
2018-01-11T02:35:22.887Z,,,55,,18.9,,
2018-01-11T02:35:31.891Z,,,55,,19.1,,
2018-01-11T02:35:41.891Z,,,55,,18.9,,
2018-01-11T02:35:51.893Z,,,55,,18.9,,
2018-01-11T02:36:01.891Z,,,55,,18.9,,
2018-01-11T02:36:11.894Z,,,55,,18.9,,
2018-01-11T02:36:21.891Z,,,55,,18.9,,
2018-01-11T02:36:31.893Z,,,55,,18.9,,
2018-01-11T02:36:41.891Z,,34.8,55,,18.9,,
2018-01-11T02:36:51.891Z,,,55,,18.9,,
2018-01-11T02:37:01.891Z,,,55,,18.9,,
2018-01-11T02:37:11.892Z,,,55,,18.9,,
2018-01-11T02:37:21.891Z,,,55,,18.9,,
2018-01-11T02:37:31.891Z,,,55,,18.9,,
2018-01-11T02:37:41.893Z,,,55,,18.9,,
2018-01-11T02:37:51.891Z,,,55,,18.9,,
2018-01-11T02:38:01.891Z,,,55,,18.9,,
2018-01-11T02:38:11.949Z,,34.7,55,,18.9,,
2018-01-11T02:38:21.892Z,,,55,,18.9,,
2018-01-11T02:38:31.891Z,,,55,,18.9,,
2018-01-11T02:38:41.891Z,,,55,,18.9,,
2018-01-11T02:38:51.891Z,,,55,,18.9,,
2018-01-11T02:39:01.891Z,,,55,,18.9,,
2018-01-11T02:39:11.891Z,,,55,,18.8,,
2018-01-11T02:39:21.891Z,,,55,,18.8,,
2018-01-11T02:39:32.132Z,,34.6,55,,18.8,,
2018-01-11T02:39:41.892Z,,,55,,18.8,,
2018-01-11T02:39:51.891Z,,,55,,18.8,,
2018-01-11T02:40:01.891Z,,,55,,18.8,,
2018-01-11T02:40:11.893Z,,,55,,18.8,,
2018-01-11T02:40:21.891Z,,,55,,18.8,,
2018-01-11T02:40:31.891Z,,,55,,18.8,,
2018-01-11T02:40:41.892Z,,,55,,18.8,,
2018-01-11T02:40:52.024Z,,,55,,18.8,,
2018-01-11T02:41:06.912Z,,34.4,55,,18.8,,
2018-01-11T02:41:11.892Z,,,55,,18.8,,
2018-01-11T02:41:21.893Z,,,55,,18.8,,
2018-01-11T02:41:31.891Z,,,55,,18.8,,
2018-01-11T02:41:41.892Z,,,55,,18.8,,
2018-01-11T02:41:51.892Z,,,55,,18.8,,
2018-01-11T02:42:01.892Z,,,55,,18.8,,
2018-01-11T02:42:11.892Z,,,55,,18.6,,
2018-01-11T02:42:21.891Z,,,55,,18.8,,
2018-01-11T02:42:32.888Z,,34.3,55,,18.6,,
2018-01-11T02:42:41.892Z,,,55,,18.6,,
2018-01-11T02:42:51.892Z,,,55,,18.6,,
2018-01-11T02:43:01.892Z,,,55,,18.6,,
2018-01-11T02:43:11.893Z,,,55,,18.6,,
2018-01-11T02:43:21.892Z,,,55,,18.6,,
2018-01-11T02:43:31.892Z,,,55,,18.6,,
2018-01-11T02:43:41.892Z,,,55,,18.6,,
2018-01-11T02:43:51.894Z,,,55,,18.6,,
2018-01-11T02:44:01.892Z,,,55,,18.6,,
2018-01-11T02:44:11.892Z,,34.2,55,,18.6,,
