Time,HwTSet,ActPow,PrimTSet,HwActive,HwTOutlet,PrimT,ChActive
2018-01-30T01:21:30.528Z,55,,,,35.2,,
2018-01-30T01:21:40.608Z,55,,,,35.2,58.1,
2018-01-30T01:21:50.527Z,55,,,,35.2,,
2018-01-30T01:22:00.528Z,55,,,,35.1,,
2018-01-30T01:22:10.599Z,55,,,,35.1,58,
2018-01-30T01:22:20.528Z,55,,,,35.1,,
2018-01-30T01:22:30.531Z,55,,,,35.1,,
2018-01-30T01:22:40.608Z,55,,,,34.9,58,
2018-01-30T01:22:50.528Z,55,,,,34.9,57.8,
2018-01-30T01:23:00.528Z,55,,,,34.9,,
2018-01-30T01:23:10.528Z,55,,,,34.8,,
2018-01-30T01:23:20.564Z,55,,,,34.8,,
2018-01-30T01:23:30.529Z,55,,,,34.8,57.7,
2018-01-30T01:23:40.618Z,55,,,,34.8,,
2018-01-30T01:23:50.528Z,55,,,,34.7,,
2018-01-30T01:24:00.538Z,55,,,,34.7,,
2018-01-30T01:24:10.528Z,55,,,,34.7,,
2018-01-30T01:24:20.527Z,55,,,,34.6,57.6,
2018-01-30T01:24:30.528Z,55,,,,34.6,,
2018-01-30T01:24:40.618Z,55,,,,34.6,,
2018-01-30T01:24:50.528Z,55,,,,34.6,,
2018-01-30T01:25:00.536Z,55,,,,34.4,57.5,
2018-01-30T01:25:10.528Z,55,,,,34.4,,
2018-01-30T01:25:20.534Z,55,,,,34.4,,
2018-01-30T01:25:30.528Z,55,,,,34.4,57.4,
2018-01-30T01:25:40.618Z,55,,,,34.3,,
2018-01-30T01:25:50.528Z,55,,,,34.3,,
2018-01-30T01:26:00.529Z,55,,,,34.3,,
2018-01-30T01:26:10.528Z,55,,,,34.2,,
2018-01-30T01:26:25.548Z,55,,,,34.2,57.3,
2018-01-30T01:26:30.529Z,55,,,,34.2,,
2018-01-30T01:26:40.618Z,55,,,,34.2,,
2018-01-30T01:26:50.529Z,55,,,,34.2,,
2018-01-30T01:27:00.528Z,55,,,,34.1,57.2,
2018-01-30T01:27:10.528Z,55,,,,34.1,,
2018-01-30T01:27:20.528Z,55,,,,34.1,,
2018-01-30T01:27:30.528Z,55,,,,34.1,,
2018-01-30T01:27:40.618Z,55,,,,34,57,
2018-01-30T01:27:51.520Z,55,,,,34,,
2018-01-30T01:28:00.528Z,55,,,,34,,
2018-01-30T01:28:10.528Z,55,,,,33.8,,
2018-01-30T01:28:20.529Z,55,,,,33.8,56.9,
2018-01-30T01:28:30.529Z,55,,,,33.8,,
2018-01-30T01:28:40.688Z,55,,,,33.8,,
2018-01-30T01:28:50.550Z,55,,,,33.7,,
2018-01-30T01:29:00.544Z,55,,,,33.7,56.8,
2018-01-30T01:29:10.530Z,55,,,,33.7,,
2018-01-30T01:29:20.528Z,55,,,,33.7,,
2018-01-30T01:29:30.528Z,55,,,,33.6,,
2018-01-30T01:29:40.608Z,55,,,,33.6,56.7,
2018-01-30T01:29:50.528Z,55,,,,33.6,,
2018-01-30T01:30:00.528Z,55,,,,33.6,,
2018-01-30T01:30:10.530Z,55,,,,33.5,,
2018-01-30T01:30:20.528Z,55,,,,33.5,,
2018-01-30T01:30:30.528Z,55,,,,33.5,56.6,
2018-01-30T01:30:41.609Z,55,,,,33.5,,
2018-01-30T01:30:50.529Z,55,,,,33.3,,
2018-01-30T01:31:00.531Z,55,,,,33.3,56.5,
2018-01-30T01:31:10.529Z,55,,,,33.3,,
2018-01-30T01:31:20.529Z,55,,,,33.2,,
2018-01-30T01:31:30.529Z,55,,,,33.2,,
2018-01-30T01:31:40.619Z,55,,,,33.2,56.4,
2018-01-30T01:31:50.540Z,55,,,,33.2,,
2018-01-30T01:32:00.529Z,55,,,,33.2,,
2018-01-30T01:32:10.543Z,55,,,,33.1,,
2018-01-30T01:32:20.530Z,55,,,,33.1,,
2018-01-30T01:32:30.529Z,55,,,,33.1,56.2,
2018-01-30T01:32:40.609Z,55,,,,33.1,,
2018-01-30T01:32:50.534Z,55,,,,33,,
2018-01-30T01:33:00.529Z,55,,,,33,,
2018-01-30T01:33:10.529Z,55,,,,33,56.1,
2018-01-30T01:33:20.529Z,55,,,,33,,
2018-01-30T01:33:31.528Z,55,,,,33,,
2018-01-30T01:33:40.610Z,55,,,,32.8,,
2018-01-30T01:33:50.530Z,55,,,,32.8,56,
2018-01-30T01:34:00.529Z,55,,,,32.8,,
2018-01-30T01:34:10.529Z,55,,,,32.8,,
2018-01-30T01:34:20.529Z,55,,,,32.7,,
2018-01-30T01:34:30.529Z,55,,,,32.7,55.9,
2018-01-30T01:34:40.620Z,55,,,,32.7,,
2018-01-30T01:34:50.529Z,55,,,,32.7,,
2018-01-30T01:35:00.534Z,55,,,,32.6,,
2018-01-30T01:35:10.529Z,55,,,,32.6,55.8,
2018-01-30T01:35:20.532Z,55,,,,32.6,,
2018-01-30T01:35:30.530Z,55,,,,32.6,,
2018-01-30T01:35:40.614Z,55,,,,32.6,,
2018-01-30T01:35:50.529Z,55,,,,32.5,,
2018-01-30T01:36:00.530Z,55,,,,32.5,55.7,
2018-01-30T01:36:10.531Z,55,,,,32.5,,
2018-01-30T01:36:21.524Z,55,,,,32.5,,
2018-01-30T01:36:30.529Z,55,,,,32.3,,
2018-01-30T01:36:40.609Z,55,,,,32.3,55.6,
2018-01-30T01:36:50.529Z,55,,,,32.3,,
2018-01-30T01:37:00.532Z,55,,,,32.3,,
2018-01-30T01:37:10.529Z,55,,,,32.3,,
2018-01-30T01:37:20.533Z,55,,,,32.2,55.5,
2018-01-30T01:37:30.530Z,55,,,,32.2,,
2018-01-30T01:37:40.620Z,55,,,,32.2,,
2018-01-30T01:37:50.531Z,55,,,,32.2,,
2018-01-30T01:38:00.530Z,55,,,,32.1,55.3,
2018-01-30T01:38:10.564Z,55,,,,32.1,,
2018-01-30T01:38:20.530Z,55,,,,32.1,,
2018-01-30T01:38:30.531Z,55,,,,32.1,,
2018-01-30T01:38:40.610Z,55,,,,32.1,,
2018-01-30T01:38:50.530Z,55,,,,32,55.2,
2018-01-30T01:39:00.530Z,55,,,,32,,
2018-01-30T01:39:15.859Z,55,,,,32,,
2018-01-30T01:39:20.530Z,55,,,,32,,
2018-01-30T01:39:30.531Z,55,,,,32,55.1,
2018-01-30T01:39:40.610Z,55,,,,31.9,,
2018-01-30T01:39:50.547Z,55,,,,31.9,,
2018-01-30T01:40:00.531Z,55,,,,31.9,,
2018-01-30T01:40:10.530Z,55,,,,31.9,,
2018-01-30T01:40:20.530Z,55,,,,31.7,55,
2018-01-30T01:40:30.545Z,55,,,,31.7,,
2018-01-30T01:40:40.674Z,55,,,,31.7,,
2018-01-30T01:40:50.532Z,55,,,,31.7,54.9,
2018-01-30T01:41:00.530Z,55,,,,31.6,,
2018-01-30T01:41:10.530Z,55,,,,31.6,,
2018-01-30T01:41:20.530Z,55,,,,31.6,,
2018-01-30T01:41:30.531Z,55,,,,31.6,,
2018-01-30T01:41:40.630Z,55,,,,31.6,54.8,
2018-01-30T01:41:50.530Z,55,,,,31.5,,
2018-01-30T01:42:05.550Z,55,,,,31.5,,
2018-01-30T01:42:10.530Z,55,,,,31.5,,
2018-01-30T01:42:20.530Z,55,,,,31.5,54.7,
2018-01-30T01:42:30.533Z,55,,,,31.5,,
2018-01-30T01:42:40.612Z,55,,,,31.4,,
2018-01-30T01:42:50.531Z,55,,,,31.4,,
2018-01-30T01:43:00.531Z,55,,,,31.4,,
2018-01-30T01:43:10.531Z,55,,,,31.4,54.6,
2018-01-30T01:43:20.531Z,55,,,,31.4,,
2018-01-30T01:43:30.530Z,55,,,,31.2,,
2018-01-30T01:43:40.610Z,55,,,,31.2,,
2018-01-30T01:43:50.531Z,55,,,,31.2,54.4,
2018-01-30T01:44:00.531Z,55,,,,31.2,,
2018-01-30T01:44:10.531Z,55,,,,31.2,,
2018-01-30T01:44:20.542Z,55,,,,31.1,,
2018-01-30T01:44:30.530Z,55,,,,31.1,54.3,
2018-01-30T01:44:40.621Z,55,,,,31.1,,
2018-01-30T01:44:50.540Z,55,,,,31.1,,
2018-01-30T01:45:00.531Z,55,,,,31.1,,
2018-01-30T01:45:10.531Z,55,,,,31,,
2018-01-30T01:45:20.531Z,55,,,,31,54.2,
2018-01-30T01:45:30.531Z,55,,,,31,,
2018-01-30T01:45:40.622Z,55,,,,31,,
2018-01-30T01:45:50.534Z,55,,,,31,,
2018-01-30T01:46:00.531Z,55,,,,30.9,54.1,
2018-01-30T01:46:10.531Z,55,,,,30.9,,
2018-01-30T01:46:20.531Z,55,,,,30.9,,
2018-01-30T01:46:30.531Z,55,,,,30.9,,
2018-01-30T01:46:40.611Z,55,,,,30.9,54,
2018-01-30T01:46:50.531Z,55,,,,30.7,,
2018-01-30T01:47:00.531Z,55,,,,30.7,,
2018-01-30T01:47:10.531Z,55,,,,30.7,,
2018-01-30T01:47:20.535Z,55,,,,30.7,53.9,
2018-01-30T01:47:30.533Z,55,,,,30.6,,
2018-01-30T01:47:40.621Z,55,,,,30.6,,
2018-01-30T01:47:50.531Z,55,,,,30.6,,
2018-01-30T01:48:00.531Z,55,,,,30.6,,
2018-01-30T01:48:10.533Z,55,,,,30.6,53.8,
2018-01-30T01:48:20.531Z,55,,,,30.6,,
2018-01-30T01:48:30.531Z,55,,,,30.5,,
2018-01-30T01:48:40.611Z,55,,,,30.5,,
2018-01-30T01:48:50.533Z,55,,,,30.5,,
2018-01-30T01:49:00.531Z,55,,,,30.5,53.7,
2018-01-30T01:49:11.522Z,55,,,,30.5,,
2018-01-30T01:49:20.532Z,55,,,,30.4,,
2018-01-30T01:49:30.531Z,55,,,,30.4,,
2018-01-30T01:49:40.611Z,55,,,,30.4,53.6,
2018-01-30T01:49:50.535Z,55,,,,30.4,,
2018-01-30T01:50:00.532Z,55,,,,30.4,,
2018-01-30T01:50:10.532Z,55,,,,30.4,,
2018-01-30T01:50:20.531Z,55,,,,30.2,53.4,
2018-01-30T01:50:30.532Z,55,,,,30.2,,
2018-01-30T01:50:40.621Z,55,,,,30.2,,
2018-01-30T01:50:50.531Z,55,,,,30.2,,
2018-01-30T01:51:00.533Z,55,,,,30.2,,
2018-01-30T01:51:10.533Z,55,,,,30.1,53.3,
2018-01-30T01:51:20.532Z,55,,,,30.1,,
2018-01-30T01:51:30.531Z,55,,,,30.1,,
2018-01-30T01:51:40.612Z,55,,,,30.1,,
2018-01-30T01:51:50.531Z,55,,,,30.1,,
2018-01-30T01:52:01.529Z,55,,,,30,53.2,
2018-01-30T01:52:10.531Z,55,,,,30,,
2018-01-30T01:52:20.531Z,55,,,,30,,
2018-01-30T01:52:30.532Z,55,,,,30,53.1,
2018-01-30T01:52:40.622Z,55,,,,30,,
2018-01-30T01:52:50.533Z,55,,,,30,,
2018-01-30T01:53:00.532Z,55,,,,29.9,,
2018-01-30T01:53:10.532Z,55,,,,29.9,,
2018-01-30T01:53:20.532Z,55,,,,29.9,53,
2018-01-30T01:53:30.533Z,55,,,,29.9,,
2018-01-30T01:53:40.613Z,55,,,,29.9,,
2018-01-30T01:53:50.532Z,55,,,,29.7,,
2018-01-30T01:54:00.532Z,55,,,,29.7,52.9,
2018-01-30T01:54:10.532Z,55,,,,29.7,,
2018-01-30T01:54:25.625Z,55,,,,29.7,,
2018-01-30T01:54:30.711Z,55,,,,29.7,,
2018-01-30T01:54:40.582Z,55,,,,29.6,,
2018-01-30T01:54:55.552Z,55,,,,29.7,52.8,
2018-01-30T01:55:00.536Z,55,,,,29.6,,
2018-01-30T01:55:10.531Z,55,,,,29.6,,
2018-01-30T01:55:20.532Z,55,,,,29.6,,
2018-01-30T01:55:30.534Z,55,,,,29.6,52.7,
2018-01-30T01:55:40.622Z,55,,,,29.6,,
2018-01-30T01:55:50.532Z,55,,,,29.4,,
2018-01-30T01:56:00.535Z,55,,,,29.4,,
2018-01-30T01:56:10.532Z,55,,,,29.4,,
2018-01-30T01:56:20.832Z,55,,,,29.4,52.6,
2018-01-30T01:56:30.532Z,55,,,,29.3,,
2018-01-30T01:56:40.612Z,55,,,,29.3,,
2018-01-30T01:56:50.532Z,55,,,,29.3,,
2018-01-30T01:57:00.532Z,55,,,,29.3,,
2018-01-30T01:57:10.532Z,55,,,,29.3,52.4,
2018-01-30T01:57:20.532Z,55,,,,29.3,,
2018-01-30T01:57:30.533Z,55,,,,29.3,,
2018-01-30T01:57:45.642Z,55,,,,29.2,,
2018-01-30T01:57:50.532Z,55,,,,29.2,,
2018-01-30T01:58:00.534Z,55,,,,29.2,52.3,
2018-01-30T01:58:10.537Z,55,,,,29.2,,
2018-01-30T01:58:20.532Z,55,,,,29.2,,
2018-01-30T01:58:30.532Z,55,,,,29,,
2018-01-30T01:58:40.612Z,55,,,,29,52.2,
2018-01-30T01:58:50.534Z,55,,,,29,,
2018-01-30T01:59:00.533Z,55,,,,29,,
2018-01-30T01:59:10.533Z,55,,,,29,,
2018-01-30T01:59:20.533Z,55,,,,29,,
2018-01-30T01:59:30.532Z,55,,,,29,52.1,
2018-01-30T01:59:40.613Z,55,,,,28.9,,
2018-01-30T01:59:50.532Z,55,,,,28.9,,
2018-01-30T02:00:00.533Z,55,,,,28.9,,
2018-01-30T02:00:10.536Z,55,,,,28.9,52,
2018-01-30T02:00:20.556Z,55,,,,28.9,,
2018-01-30T02:00:35.553Z,55,,,,28.9,,
2018-01-30T02:00:40.633Z,55,,,,28.7,,
2018-01-30T02:00:50.539Z,55,,,,28.7,51.9,
2018-01-30T02:01:00.534Z,55,,,,28.7,,
2018-01-30T02:01:10.534Z,55,,,,28.7,,
2018-01-30T02:01:20.532Z,55,,,,28.7,,
2018-01-30T02:01:30.532Z,55,,,,28.7,,
2018-01-30T02:01:40.623Z,55,,,,28.6,51.8,
2018-01-30T02:01:50.533Z,55,,,,28.6,,
2018-01-30T02:02:00.533Z,55,,,,28.6,,
2018-01-30T02:02:10.533Z,55,,,,28.6,,
2018-01-30T02:02:20.542Z,55,,,,28.6,51.7,
2018-01-30T02:02:30.533Z,55,,,,28.6,,
2018-01-30T02:02:40.613Z,55,,,,28.5,,
2018-01-30T02:02:50.533Z,55,,,,28.5,,
2018-01-30T02:03:00.534Z,55,,,,28.5,,
2018-01-30T02:03:10.534Z,55,,,,28.5,51.6,
2018-01-30T02:03:20.533Z,55,,,,28.5,,
2018-01-30T02:03:30.533Z,55,,,,28.5,,
2018-01-30T02:03:40.623Z,55,,,,28.5,,
2018-01-30T02:03:50.534Z,55,,,,28.3,,
2018-01-30T02:04:00.533Z,55,,,,28.3,51.4,
2018-01-30T02:04:10.535Z,55,,,,28.3,,
2018-01-30T02:04:20.533Z,55,,,,28.3,,
2018-01-30T02:04:30.533Z,55,,,,28.3,,
2018-01-30T02:04:40.616Z,55,,,,28.3,,
2018-01-30T02:04:51.546Z,55,,,,28.2,51.3,
2018-01-30T02:05:00.534Z,55,,,,28.2,,
2018-01-30T02:05:10.533Z,55,,,,28.2,,
2018-01-30T02:05:20.537Z,55,,,,28.2,,
2018-01-30T02:05:30.534Z,55,,,,28.2,51.2,
2018-01-30T02:05:40.615Z,55,,,,28.2,,
2018-01-30T02:05:50.533Z,55,,,,28,,
2018-01-30T02:06:00.534Z,55,,,,28,,
2018-01-30T02:06:10.536Z,55,,,,28,,
2018-01-30T02:06:20.534Z,55,,,,28,51.1,
2018-01-30T02:06:30.534Z,55,,,,28,,
2018-01-30T02:06:40.623Z,55,,,,28,,
2018-01-30T02:06:50.534Z,55,,,,27.9,,
2018-01-30T02:07:00.534Z,55,,,,27.9,,
2018-01-30T02:07:11.579Z,55,,,,27.9,51,
2018-01-30T02:07:20.533Z,55,,,,27.9,,
2018-01-30T02:07:30.534Z,55,,,,27.9,,
2018-01-30T02:07:41.614Z,55,,,,27.9,,
2018-01-30T02:07:50.534Z,55,,,,27.9,51,
2018-01-30T02:08:00.534Z,55,,,,27.7,50.9,
2018-01-30T02:08:10.534Z,55,,,,27.7,,
2018-01-30T02:08:20.534Z,55,,,,27.7,,
2018-01-30T02:08:30.534Z,55,,,,27.7,,
2018-01-30T02:08:40.614Z,55,,,,27.7,,
2018-01-30T02:08:50.534Z,55,,,,27.7,50.8,
2018-01-30T02:09:00.534Z,55,,,,27.7,,
2018-01-30T02:09:10.535Z,55,,,,27.6,,
2018-01-30T02:09:20.535Z,55,,,,27.6,,
2018-01-30T02:09:30.534Z,55,,,,27.6,,
2018-01-30T02:09:40.614Z,55,,,,27.6,50.7,
2018-01-30T02:09:50.534Z,55,,,,27.6,,
2018-01-30T02:10:00.534Z,55,,,,27.6,,
2018-01-30T02:10:10.534Z,55,,,,27.5,,
2018-01-30T02:10:20.695Z,55,,,,27.5,50.6,
2018-01-30T02:10:35.554Z,55,,,,27.5,,
2018-01-30T02:10:40.614Z,55,,,,27.5,,
2018-01-30T02:10:50.534Z,55,,,,27.5,,
2018-01-30T02:11:00.534Z,55,,,,27.5,,
2018-01-30T02:11:10.534Z,55,,,,27.5,50.4,
2018-01-30T02:11:20.534Z,55,,,,27.5,,
2018-01-30T02:11:30.537Z,55,,,,27.3,,
2018-01-30T02:11:40.615Z,55,,,,27.3,,
2018-01-30T02:11:50.535Z,55,,,,27.3,,
2018-01-30T02:12:00.534Z,55,,,,27.3,50.3,
2018-01-30T02:12:10.537Z,55,0,5,0,27.3,50.3,0
2018-01-30T02:12:20.534Z,55,,,,27.3,,
2018-01-30T02:12:30.538Z,55,,,,27.3,,
2018-01-30T02:12:40.632Z,55,,,,27.2,50.2,
2018-01-30T02:12:50.534Z,55,,,,27.2,,
2018-01-30T02:13:00.536Z,55,,,,27.2,,
2018-01-30T02:13:10.534Z,55,,,,27.2,,
2018-01-30T02:13:25.987Z,55,,,,27.2,50.1,
2018-01-30T02:13:30.534Z,55,,,,27.2,,
2018-01-30T02:13:40.616Z,55,,,,27,,
2018-01-30T02:13:50.534Z,55,,,,27,,
2018-01-30T02:14:00.535Z,55,,,,27,,
2018-01-30T02:14:10.535Z,55,,,,27,,
2018-01-30T02:14:20.535Z,55,,,,27,50,
2018-01-30T02:14:30.537Z,55,,,,27,,
2018-01-30T02:14:40.615Z,55,,,,27,,
2018-01-30T02:14:50.539Z,55,,,,27,,
2018-01-30T02:15:00.535Z,55,,,,27,49.9,
2018-01-30T02:15:10.534Z,55,,,,26.9,,
2018-01-30T02:15:20.535Z,55,,,,26.9,,
2018-01-30T02:15:30.535Z,55,,,,26.9,,
2018-01-30T02:15:40.615Z,55,,,,26.9,,
2018-01-30T02:15:50.550Z,55,,,,26.9,,
2018-01-30T02:16:00.536Z,55,,,,26.9,49.8,
2018-01-30T02:16:10.711Z,55,,,,26.8,,
2018-01-30T02:16:20.536Z,55,,,,26.8,,
2018-01-30T02:16:30.535Z,55,,,,26.8,,
2018-01-30T02:16:40.616Z,55,,,,26.8,49.7,
2018-01-30T02:16:50.545Z,55,,,,26.8,,
2018-01-30T02:17:00.535Z,55,,,,26.8,,
2018-01-30T02:17:10.535Z,55,,,,26.8,,
2018-01-30T02:17:20.535Z,55,,,,26.8,,
2018-01-30T02:17:30.536Z,55,,,,26.6,49.5,
2018-01-30T02:17:40.616Z,55,,,,26.6,,
2018-01-30T02:17:50.535Z,55,,,,26.6,,
2018-01-30T02:18:00.535Z,55,,,,26.6,,
2018-01-30T02:18:10.535Z,55,,,,26.6,,
2018-01-30T02:18:20.543Z,55,,,,26.6,49.4,
2018-01-30T02:18:30.535Z,55,,,,26.6,,
2018-01-30T02:18:40.629Z,55,,,,26.6,,
2018-01-30T02:18:50.545Z,55,,,,26.5,,
2018-01-30T02:19:00.535Z,55,,,,26.5,,
2018-01-30T02:19:10.535Z,55,,,,26.5,49.3,
2018-01-30T02:19:20.535Z,55,,,,26.5,,
2018-01-30T02:19:30.553Z,55,,,,26.5,,
2018-01-30T02:19:40.626Z,55,,,,26.5,,
2018-01-30T02:19:50.535Z,55,,,,26.5,,
2018-01-30T02:20:00.536Z,55,,,,26.3,49.2,
2018-01-30T02:20:10.535Z,55,,,,26.3,,
2018-01-30T02:20:20.536Z,55,,,,26.3,,
2018-01-30T02:20:31.531Z,55,,,,26.3,,
2018-01-30T02:20:40.615Z,55,,,,26.3,,
2018-01-30T02:20:50.535Z,55,,,,26.3,49.1,
2018-01-30T02:21:00.538Z,55,,,,26.3,,
2018-01-30T02:21:10.543Z,55,,,,26.3,,
2018-01-30T02:21:20.535Z,55,,,,26.2,,
2018-01-30T02:21:30.536Z,55,,,,26.2,,
2018-01-30T02:21:40.625Z,55,,,,26.2,49,
2018-01-30T02:21:50.536Z,55,,,,26.2,,
2018-01-30T02:22:00.536Z,55,,,,26.2,,
2018-01-30T02:22:10.536Z,55,,,,26.2,,
2018-01-30T02:22:20.535Z,55,,,,26.2,,
2018-01-30T02:22:30.539Z,55,,,,26.2,48.9,
2018-01-30T02:22:40.616Z,55,,,,26.1,,
2018-01-30T02:22:50.535Z,55,,,,26.1,,
2018-01-30T02:23:00.536Z,55,,,,26.1,,
2018-01-30T02:23:10.537Z,55,,,,26.1,,
2018-01-30T02:23:21.535Z,55,,,,26.1,48.7,
2018-01-30T02:23:30.545Z,55,,,,26.1,,
2018-01-30T02:23:40.619Z,55,,,,26.1,,
2018-01-30T02:23:50.536Z,55,,,,26.1,,
2018-01-30T02:24:00.536Z,55,,,,25.9,,
2018-01-30T02:24:10.536Z,55,,,,25.9,48.6,
2018-01-30T02:24:20.537Z,55,,,,25.9,,
2018-01-30T02:24:30.540Z,55,,,,25.9,,
2018-01-30T02:24:40.617Z,55,,,,25.9,,
2018-01-30T02:24:50.537Z,55,,,,25.9,,
2018-01-30T02:25:00.543Z,55,,,,25.9,48.5,
2018-01-30T02:25:10.536Z,55,,,,25.9,,
2018-01-30T02:25:20.536Z,55,,,,25.8,,
2018-01-30T02:25:30.536Z,55,,,,25.8,,
2018-01-30T02:25:40.616Z,55,,,,25.8,,
2018-01-30T02:25:50.544Z,55,,,,25.8,,
2018-01-30T02:26:00.537Z,55,,,,25.8,48.4,
2018-01-30T02:26:11.528Z,55,,,,25.8,,
2018-01-30T02:26:20.538Z,55,,,,25.8,,
2018-01-30T02:26:30.537Z,55,,,,25.8,,
2018-01-30T02:26:40.626Z,55,,,,25.6,48.3,
2018-01-30T02:26:50.543Z,55,,,,25.6,,
2018-01-30T02:27:00.544Z,55,,,,25.6,,
2018-01-30T02:27:10.557Z,55,,,,25.6,,
2018-01-30T02:27:20.539Z,55,,,,25.6,,
2018-01-30T02:27:31.586Z,55,,,,25.6,48.2,
2018-01-30T02:27:40.626Z,55,,,,25.6,,
2018-01-30T02:27:50.537Z,55,,,,25.6,,
2018-01-30T02:28:00.538Z,55,,,,25.5,,
2018-01-30T02:28:10.536Z,55,,,,25.5,,
2018-01-30T02:28:20.536Z,55,,,,25.5,,
2018-01-30T02:28:30.538Z,55,,,,25.5,48.1,
2018-01-30T02:28:40.627Z,55,,,,25.5,,
2018-01-30T02:28:50.536Z,55,,,,25.5,,
2018-01-30T02:29:05.557Z,55,,,,25.5,,
2018-01-30T02:29:10.538Z,55,,,,25.5,,
2018-01-30T02:29:20.537Z,55,,,,25.5,48,
2018-01-30T02:29:30.537Z,55,,,,25.4,,
2018-01-30T02:29:40.626Z,55,,,,25.4,,
2018-01-30T02:29:50.538Z,55,,,,25.4,,
2018-01-30T02:30:00.539Z,55,,,,25.4,,
2018-01-30T02:30:10.536Z,55,,,,25.4,47.8,
2018-01-30T02:30:20.537Z,55,,,,25.4,,
2018-01-30T02:30:30.723Z,55,,,,25.4,,
2018-01-30T02:30:40.617Z,55,,,,25.4,,
2018-01-30T02:30:50.537Z,55,,,,25.4,,
2018-01-30T02:31:00.537Z,55,,,,25.2,47.7,
2018-01-30T02:31:10.537Z,55,,,,25.2,,
2018-01-30T02:31:20.627Z,55,,,,25.2,,
2018-01-30T02:31:30.537Z,55,,,,25.2,,
2018-01-30T02:31:40.617Z,55,,,,25.2,,
2018-01-30T02:31:50.544Z,55,,,,25.2,,
2018-01-30T02:32:00.540Z,55,,,,25.2,47.6,
2018-01-30T02:32:10.537Z,55,,,,25.2,,
2018-01-30T02:32:20.537Z,55,,,,25.1,,
2018-01-30T02:32:30.537Z,55,,,,25.1,,
2018-01-30T02:32:40.618Z,55,,,,25.1,47.5,
2018-01-30T02:32:50.537Z,55,,,,25.1,,
2018-01-30T02:33:00.538Z,55,,,,25.1,,
2018-01-30T02:33:10.538Z,55,,,,25.1,,
2018-01-30T02:33:20.539Z,55,,,,25.1,,
2018-01-30T02:33:30.538Z,55,,,,25.1,,
2018-01-30T02:33:40.628Z,55,,,,25.1,47.4,
2018-01-30T02:33:50.543Z,55,,,,24.9,,
2018-01-30T02:34:00.537Z,55,,,,24.9,,
2018-01-30T02:34:10.538Z,55,,,,24.9,,
2018-01-30T02:34:20.538Z,55,,,,24.9,,
2018-01-30T02:34:30.539Z,55,,,,24.9,47.3,
2018-01-30T02:34:40.621Z,55,,,,24.9,,
2018-01-30T02:34:50.537Z,55,,,,24.9,,
2018-01-30T02:35:00.546Z,55,,,,24.9,,
2018-01-30T02:35:10.538Z,55,,,,24.8,,
2018-01-30T02:35:20.538Z,55,,,,24.9,47.2,
2018-01-30T02:35:30.537Z,55,,,,24.8,,
2018-01-30T02:35:40.617Z,55,,,,24.8,,
2018-01-30T02:35:50.537Z,55,,,,24.8,,
2018-01-30T02:36:00.538Z,55,,,,24.8,,
2018-01-30T02:36:10.538Z,55,,,,24.8,47,
2018-01-30T02:36:20.537Z,55,,,,24.8,,
2018-01-30T02:36:30.538Z,55,,,,24.8,,
2018-01-30T02:36:40.618Z,55,,,,24.8,,
2018-01-30T02:36:50.538Z,55,,,,24.8,,
2018-01-30T02:37:00.538Z,55,,,,24.6,,
2018-01-30T02:37:10.538Z,55,,,,24.6,46.9,
2018-01-30T02:37:20.545Z,55,,,,24.6,,
2018-01-30T02:37:30.541Z,55,,,,24.6,,
2018-01-30T02:37:40.627Z,55,,,,24.6,,
2018-01-30T02:37:50.539Z,55,,,,24.6,,
2018-01-30T02:38:00.538Z,55,,,,24.6,46.8,
2018-01-30T02:38:10.538Z,55,,,,24.6,,
2018-01-30T02:38:20.546Z,55,,,,24.5,,
2018-01-30T02:38:30.538Z,55,,,,24.6,,
2018-01-30T02:38:40.618Z,55,,,,24.5,,
2018-01-30T02:38:50.550Z,55,,,,24.5,46.7,
2018-01-30T02:39:00.538Z,55,,,,24.5,,
2018-01-30T02:39:10.541Z,55,,,,24.5,,
2018-01-30T02:39:20.538Z,55,,,,24.5,,
2018-01-30T02:39:30.544Z,55,,,,24.5,,
2018-01-30T02:39:40.622Z,55,,,,24.5,,
2018-01-30T02:39:50.542Z,55,,,,24.5,46.6,
2018-01-30T02:40:00.545Z,55,,,,24.5,,
2018-01-30T02:40:10.539Z,55,,,,24.4,,
2018-01-30T02:40:20.538Z,55,,,,24.4,,
2018-01-30T02:40:30.540Z,55,,,,24.4,,
2018-01-30T02:40:40.622Z,55,,,,24.4,46.5,
2018-01-30T02:40:50.538Z,55,,,,24.4,,
2018-01-30T02:41:00.541Z,55,,,,24.4,,
2018-01-30T02:41:10.538Z,55,,,,24.4,,
2018-01-30T02:41:20.538Z,55,,,,24.4,,
2018-01-30T02:41:30.540Z,55,,,,24.4,46.4,
2018-01-30T02:41:40.618Z,55,,,,24.4,,
2018-01-30T02:41:51.533Z,55,,,,24.2,,
2018-01-30T02:42:00.539Z,55,,,,24.2,,
2018-01-30T02:42:10.540Z,55,,,,24.2,,
2018-01-30T02:42:20.538Z,55,,,,24.2,,
2018-01-30T02:42:30.538Z,55,,,,24.2,46.2,
2018-01-30T02:42:40.627Z,55,,,,24.2,,
2018-01-30T02:42:50.540Z,55,,,,24.2,,
2018-01-30T02:43:00.538Z,55,,,,24.2,,
