Time,HwActive,HwTSet,PrimTSet,ActPow,PrimT,HwTOutlet,ChActive
2018-02-13T06:27:35.259Z,,55,,,,14,
2018-02-13T06:27:45.259Z,,55,,,,14,
2018-02-13T06:27:55.259Z,,55,,,,14,
2018-02-13T06:28:05.260Z,,55,,,,14,
2018-02-13T06:28:15.271Z,,55,,,22.7,14,
2018-02-13T06:28:25.291Z,,55,,,,14,
2018-02-13T06:28:35.281Z,,55,,,,14,
2018-02-13T06:28:45.269Z,,55,,,,14,
2018-02-13T06:28:55.284Z,,55,,,,14,
2018-02-13T06:29:05.262Z,,55,,,,14,
2018-02-13T06:29:16.259Z,,55,,,,14,
2018-02-13T06:29:25.259Z,,55,,,,14,
2018-02-13T06:29:35.268Z,,55,,,,14,
2018-02-13T06:29:45.259Z,,55,,,,14,
2018-02-13T06:29:55.260Z,,55,,,,14,
2018-02-13T06:30:05.271Z,,55,,,,14,
2018-02-13T06:30:15.284Z,,55,,,,14,
2018-02-13T06:30:25.270Z,,55,,,,14,
2018-02-13T06:30:35.260Z,,55,,,,14,
2018-02-13T06:30:45.373Z,,55,,,,14,
2018-02-13T06:30:55.272Z,,55,,,,14,
2018-02-13T06:31:05.260Z,,55,,,,14,
2018-02-13T06:31:15.281Z,,55,,,,13.9,
2018-02-13T06:31:25.269Z,,55,,,,14,
2018-02-13T06:31:35.260Z,,55,,,,13.9,
2018-02-13T06:31:45.262Z,,55,,,22.5,13.9,
2018-02-13T06:31:55.276Z,,55,,,22.7,13.9,
2018-02-13T06:32:10.285Z,,55,,,22.5,14,
2018-02-13T06:32:15.260Z,,55,,,22.7,13.9,
2018-02-13T06:32:25.259Z,,55,,,22.5,14,
2018-02-13T06:32:35.259Z,,55,,,,13.9,
2018-02-13T06:32:45.259Z,,55,,,,13.9,
2018-02-13T06:32:55.261Z,,55,,,,13.9,
2018-02-13T06:33:05.260Z,,55,,,,13.9,
2018-02-13T06:33:15.262Z,,55,,,,13.9,
2018-02-13T06:33:25.271Z,,55,,,,13.9,
2018-02-13T06:33:36.254Z,,55,,,,13.9,
2018-02-13T06:33:45.259Z,,55,,,,13.9,
2018-02-13T06:33:55.266Z,,55,,,,13.9,
2018-02-13T06:34:05.260Z,,55,,,,13.9,
2018-02-13T06:34:15.260Z,,55,,,,13.9,
2018-02-13T06:34:25.265Z,,55,,,,13.9,
2018-02-13T06:34:35.260Z,,55,,,,13.9,
2018-02-13T06:34:45.260Z,,55,,,,13.9,
2018-02-13T06:35:00.280Z,,55,,,,13.9,
2018-02-13T06:35:05.260Z,,55,,,,13.9,
2018-02-13T06:35:15.268Z,,55,,,,13.9,
2018-02-13T06:35:25.260Z,,55,,,,13.9,
2018-02-13T06:35:35.260Z,,55,,,,13.9,
2018-02-13T06:35:45.260Z,,55,,,22.4,13.9,
2018-02-13T06:35:55.260Z,,55,,,22.5,13.9,
2018-02-13T06:36:05.260Z,,55,,,,13.9,
2018-02-13T06:36:15.260Z,,55,,,22.4,13.9,
2018-02-13T06:36:25.737Z,,55,,,,13.9,
2018-02-13T06:36:35.260Z,,55,,,,13.9,
2018-02-13T06:36:45.445Z,,55,,,,13.9,
2018-02-13T06:36:55.260Z,,55,,,,13.9,
2018-02-13T06:37:05.261Z,,55,,,,13.9,
2018-02-13T06:37:15.260Z,,55,,,,13.9,
2018-02-13T06:37:25.260Z,,55,,,,13.9,
2018-02-13T06:37:35.284Z,,55,,,,13.9,
2018-02-13T06:37:45.260Z,,55,,,,13.9,
2018-02-13T06:37:55.260Z,,55,,,,13.9,
2018-02-13T06:38:05.260Z,,55,,,,13.9,
2018-02-13T06:38:15.266Z,,55,,,,13.9,
2018-02-13T06:38:25.266Z,,55,,,,13.9,
2018-02-13T06:38:35.282Z,,55,,,,13.9,
2018-02-13T06:38:45.260Z,,55,,,,13.9,
2018-02-13T06:38:55.261Z,,55,,,,13.9,
2018-02-13T06:39:05.260Z,,55,,,,13.9,
2018-02-13T06:39:16.345Z,,55,,,,13.9,
2018-02-13T06:39:25.260Z,,55,,,,13.9,
2018-02-13T06:39:35.260Z,,55,,,,13.9,
2018-02-13T06:39:45.260Z,,55,,,,13.9,
2018-02-13T06:39:55.276Z,,55,,,,13.9,
2018-02-13T06:40:05.284Z,,55,,,22.3,13.9,
2018-02-13T06:40:15.260Z,,55,,,,13.9,
2018-02-13T06:40:25.260Z,,55,,,,13.9,
2018-02-13T06:40:35.266Z,,55,,,,13.9,
2018-02-13T06:40:45.260Z,,55,,,,13.9,
2018-02-13T06:40:55.260Z,,55,,,,13.9,
2018-02-13T06:41:05.260Z,,55,,,,13.9,
2018-02-13T06:41:15.260Z,,55,,,,13.9,
2018-02-13T06:41:25.262Z,,55,,,,13.9,
2018-02-13T06:41:35.263Z,,55,,,,13.9,
2018-02-13T06:41:45.264Z,0,55,5,0,22.3,13.9,0
2018-02-13T06:41:55.260Z,,55,,,,13.9,
2018-02-13T06:42:06.256Z,,55,,,,13.9,
2018-02-13T06:42:15.261Z,,55,,,,13.9,
2018-02-13T06:42:25.374Z,,55,,,,13.9,
2018-02-13T06:42:35.270Z,,55,,,,13.9,
2018-02-13T06:42:45.260Z,,55,,,,13.9,
2018-02-13T06:42:55.263Z,,55,,,,13.9,
2018-02-13T06:43:05.261Z,,55,,,,13.9,
2018-02-13T06:43:15.261Z,,55,,,,13.9,
2018-02-13T06:43:25.260Z,,55,,,,13.9,
2018-02-13T06:43:35.287Z,,55,,,,13.9,
2018-02-13T06:43:45.319Z,,55,,,,13.9,
2018-02-13T06:43:55.589Z,,55,,,22.1,13.9,
2018-02-13T06:44:05.279Z,,55,,,22.3,13.9,
2018-02-13T06:44:15.261Z,,55,,,22.1,13.9,
2018-02-13T06:44:25.261Z,,55,,,,13.9,
2018-02-13T06:44:35.261Z,,55,,,,13.9,
2018-02-13T06:44:45.290Z,,55,,,,13.9,
2018-02-13T06:44:56.267Z,,55,,,,13.9,
2018-02-13T06:45:05.261Z,,55,,,,13.9,
2018-02-13T06:45:15.261Z,,55,,,,13.9,
2018-02-13T06:45:25.278Z,,55,,,,13.9,
2018-02-13T06:45:35.261Z,,55,,,,13.9,
2018-02-13T06:45:45.262Z,,55,,,,13.9,
2018-02-13T06:45:55.265Z,,55,,,,13.9,
2018-02-13T06:46:05.272Z,,55,,,,13.7,
2018-02-13T06:46:15.261Z,,55,,,,13.9,
2018-02-13T06:46:25.266Z,,55,,,,13.9,
2018-02-13T06:46:35.261Z,,55,,,,13.9,
2018-02-13T06:46:45.261Z,,55,,,,13.9,
2018-02-13T06:46:55.268Z,,55,,,,13.9,
2018-02-13T06:47:05.263Z,,55,,,,13.9,
2018-02-13T06:47:15.261Z,,55,,,,13.9,
2018-02-13T06:47:25.261Z,,55,,,22,13.7,
2018-02-13T06:47:35.261Z,,55,,,22.1,13.7,
2018-02-13T06:47:50.283Z,,55,,,22,13.7,
2018-02-13T06:47:55.271Z,,55,,,,13.7,
2018-02-13T06:48:05.264Z,,55,,,22.1,13.7,
2018-02-13T06:48:15.261Z,,55,,,,13.7,
2018-02-13T06:48:25.262Z,,55,,,22,13.7,
2018-02-13T06:48:35.262Z,,55,,,,13.7,
2018-02-13T06:48:45.261Z,,55,,,,13.7,
2018-02-13T06:48:55.261Z,,55,,,,13.7,
2018-02-13T06:49:05.262Z,,55,,,,13.7,
2018-02-13T06:49:15.585Z,,55,,,,13.7,
2018-02-13T06:49:25.261Z,,55,,,,13.7,
2018-02-13T06:49:35.261Z,,55,,,,13.7,
2018-02-13T06:49:45.267Z,,55,,,,13.7,
2018-02-13T06:49:55.262Z,,55,,,,13.7,
2018-02-13T06:50:05.264Z,,55,,,,13.7,
2018-02-13T06:50:15.261Z,,55,,,,13.7,
2018-02-13T06:50:25.261Z,,55,,,,13.7,
2018-02-13T06:50:40.309Z,,55,,,,13.7,
2018-02-13T06:50:45.261Z,,55,,,,13.7,
2018-02-13T06:50:55.300Z,,55,,,,13.7,
2018-02-13T06:51:05.266Z,,55,,,,13.7,
2018-02-13T06:51:15.262Z,,55,,,,13.7,
2018-02-13T06:51:25.262Z,,55,,,,13.7,
2018-02-13T06:51:35.261Z,,55,,,,13.7,
2018-02-13T06:51:45.261Z,,55,,,,13.7,
2018-02-13T06:51:55.262Z,,55,,,21.8,13.7,
2018-02-13T06:52:05.265Z,,55,,,21.8,13.7,
2018-02-13T06:52:15.261Z,,55,,,21.8,13.7,
2018-02-13T06:52:25.267Z,,55,,,22,13.7,
2018-02-13T06:52:35.263Z,,55,,,,13.7,
2018-02-13T06:52:45.263Z,,55,,,21.8,13.7,
2018-02-13T06:52:55.261Z,,55,,,,13.7,
2018-02-13T06:53:05.261Z,,55,,,,13.7,
2018-02-13T06:53:15.261Z,,55,,,,13.7,
2018-02-13T06:53:30.761Z,,55,,,,13.7,
2018-02-13T06:53:35.261Z,,55,,,,13.7,
2018-02-13T06:53:45.261Z,,55,,,,13.7,
2018-02-13T06:53:55.261Z,,55,,,,13.7,
2018-02-13T06:54:05.264Z,,55,,,,13.7,
2018-02-13T06:54:15.266Z,,55,,,,13.7,
2018-02-13T06:54:25.266Z,,55,,,,13.7,
2018-02-13T06:54:35.264Z,,55,,,,13.7,
2018-02-13T06:54:45.262Z,,55,,,,13.7,
2018-02-13T06:54:56.306Z,,55,,,,13.7,
2018-02-13T06:55:05.261Z,,55,,,,13.7,
2018-02-13T06:55:15.263Z,,55,,,,13.7,
2018-02-13T06:55:25.270Z,,55,,,,13.7,
2018-02-13T06:55:35.263Z,,55,,,,13.7,
2018-02-13T06:55:45.261Z,,55,,,,13.7,
2018-02-13T06:55:55.278Z,,55,,,,13.7,
2018-02-13T06:56:05.261Z,,55,,,,13.7,
2018-02-13T06:56:15.261Z,,55,,,,13.7,
2018-02-13T06:56:26.256Z,,55,,,21.7,13.7,
2018-02-13T06:56:35.264Z,,55,,,,13.7,
2018-02-13T06:56:45.263Z,,55,,,,13.7,
2018-02-13T06:56:55.262Z,,55,,,,13.7,
2018-02-13T06:57:05.573Z,,55,,,,13.7,
2018-02-13T06:57:15.331Z,,55,,,,13.7,
2018-02-13T06:57:25.276Z,,55,,,,13.7,
2018-02-13T06:57:35.283Z,,55,,,,13.7,
2018-02-13T06:57:45.271Z,,55,,,,13.7,
2018-02-13T06:57:55.268Z,,55,,,,13.7,
2018-02-13T06:58:05.261Z,,55,,,,13.7,
2018-02-13T06:58:15.262Z,,55,,,,13.7,
2018-02-13T06:58:25.262Z,,55,,,,13.7,
2018-02-13T06:58:35.261Z,,55,,,,13.7,
2018-02-13T06:58:45.261Z,,55,,,,13.7,
2018-02-13T06:58:55.274Z,,55,,,,13.7,
2018-02-13T06:59:05.288Z,,55,,,,13.7,
2018-02-13T06:59:15.261Z,,55,,,,13.7,
2018-02-13T06:59:25.265Z,,55,,,,13.7,
2018-02-13T06:59:35.261Z,,55,,,,13.7,
2018-02-13T06:59:45.261Z,,55,,,,13.7,
2018-02-13T06:59:55.306Z,,55,,,,13.7,
2018-02-13T07:00:05.266Z,,55,,,,13.7,
2018-02-13T07:00:15.262Z,,55,,,,13.7,
2018-02-13T07:00:25.261Z,,55,,,,13.7,
2018-02-13T07:00:36.275Z,,55,,,21.5,13.7,
2018-02-13T07:00:45.362Z,,55,,,,13.7,
2018-02-13T07:00:55.261Z,,55,,,,13.7,
2018-02-13T07:01:05.284Z,,55,,,,13.7,
2018-02-13T07:01:15.263Z,,55,,,,13.7,
2018-02-13T07:01:25.261Z,,55,,,,13.7,
2018-02-13T07:01:35.261Z,,55,,,,13.7,
2018-02-13T07:01:45.262Z,,55,,,,13.7,
2018-02-13T07:01:55.261Z,,55,,,,13.5,
2018-02-13T07:02:05.275Z,,55,,,,13.7,
2018-02-13T07:02:15.263Z,,55,,,,13.7,
2018-02-13T07:02:25.261Z,,55,,,,13.5,
2018-02-13T07:02:35.262Z,,55,,,,13.7,
2018-02-13T07:02:45.262Z,,55,,,,13.7,
2018-02-13T07:02:55.261Z,,55,,,,13.7,
2018-02-13T07:03:05.261Z,,55,,,,13.7,
2018-02-13T07:03:15.267Z,,55,,,,13.7,
2018-02-13T07:03:30.282Z,,55,,,,13.5,
2018-02-13T07:03:35.261Z,,55,,,,13.7,
2018-02-13T07:03:45.262Z,,55,,,,13.5,
2018-02-13T07:03:55.262Z,,55,,,,13.5,
2018-02-13T07:04:05.262Z,,55,,,,13.5,
2018-02-13T07:04:15.303Z,,55,,,,13.7,
2018-02-13T07:04:25.267Z,,55,,,,13.7,
2018-02-13T07:04:35.262Z,,55,,,,13.5,
2018-02-13T07:04:45.269Z,,55,,,,13.5,
2018-02-13T07:04:55.262Z,,55,,,21.4,13.5,
2018-02-13T07:05:05.285Z,,55,,,21.5,13.5,
2018-02-13T07:05:15.265Z,,55,,,,13.5,
2018-02-13T07:05:25.324Z,,55,,,21.4,13.5,
2018-02-13T07:05:35.265Z,,55,,,,13.5,
2018-02-13T07:05:45.279Z,,55,,,,13.5,
2018-02-13T07:05:55.273Z,,55,,,,13.5,
2018-02-13T07:06:05.265Z,,55,,,,13.5,
2018-02-13T07:06:16.342Z,,55,,,,13.5,
2018-02-13T07:06:25.286Z,,55,,,,13.5,
2018-02-13T07:06:35.296Z,,55,,,,13.5,
2018-02-13T07:06:45.310Z,,55,,,,13.5,
2018-02-13T07:06:55.290Z,,55,,,,13.5,
2018-02-13T07:07:05.299Z,,55,,,,13.5,
2018-02-13T07:07:15.283Z,,55,,,,13.5,
2018-02-13T07:07:25.277Z,,55,,,,13.5,
2018-02-13T07:07:35.295Z,,55,,,,13.5,
2018-02-13T07:07:45.286Z,,55,,,,13.5,
2018-02-13T07:07:55.299Z,,55,,,,13.5,
2018-02-13T07:08:05.317Z,,55,,,,13.5,
2018-02-13T07:08:15.276Z,,55,,,,13.5,
2018-02-13T07:08:25.282Z,,55,,,,13.5,
2018-02-13T07:08:35.269Z,,55,,,,13.5,
2018-02-13T07:08:45.286Z,,55,,,21.3,13.5,
2018-02-13T07:08:55.289Z,,55,,,21.4,13.5,
2018-02-13T07:09:10.356Z,,55,,,,13.5,
2018-02-13T07:09:15.276Z,,55,,,,13.5,
2018-02-13T07:09:25.289Z,,55,,,21.3,13.5,
2018-02-13T07:09:35.278Z,,55,,,21.4,13.5,
2018-02-13T07:09:45.273Z,,55,,,21.3,13.5,
2018-02-13T07:09:55.312Z,,55,,,,13.5,
2018-02-13T07:10:05.278Z,,55,,,,13.5,
2018-02-13T07:10:15.297Z,,55,,,,13.5,
2018-02-13T07:10:25.295Z,,55,,,,13.5,
2018-02-13T07:10:36.593Z,,55,,,,13.5,
2018-02-13T07:10:45.326Z,,55,,,,13.5,
2018-02-13T07:10:55.284Z,,55,,,,13.5,
2018-02-13T07:11:05.285Z,,55,,,,13.5,
2018-02-13T07:11:15.287Z,,55,,,,13.5,
2018-02-13T07:11:25.276Z,,55,,,,13.5,
2018-02-13T07:11:35.267Z,,55,,,,13.5,
2018-02-13T07:11:45.288Z,,55,,,,13.5,
2018-02-13T07:11:55.302Z,,55,,,,13.5,
2018-02-13T07:12:05.305Z,,55,,,,13.5,
2018-02-13T07:12:15.276Z,,55,,,,13.5,
2018-02-13T07:12:25.291Z,,55,,,,13.5,
2018-02-13T07:12:35.281Z,,55,,,,13.5,
2018-02-13T07:12:45.282Z,,55,,,,13.5,
2018-02-13T07:12:55.287Z,,55,,,,13.5,
2018-02-13T07:13:05.292Z,,55,,,,13.5,
2018-02-13T07:13:15.293Z,,55,,,,13.5,
2018-02-13T07:13:25.278Z,,55,,,,13.5,
2018-02-13T07:13:35.275Z,,55,,,,13.5,
2018-02-13T07:13:45.286Z,,55,,,21.1,13.5,
2018-02-13T07:13:55.275Z,,55,,,21.3,13.5,
2018-02-13T07:14:05.282Z,,55,,,,13.5,
2018-02-13T07:14:15.294Z,,55,,,21.1,13.5,
2018-02-13T07:14:25.325Z,,55,,,,13.5,
2018-02-13T07:14:35.297Z,,55,,,,13.5,
2018-02-13T07:14:45.277Z,,55,,,,13.5,
2018-02-13T07:14:55.283Z,,55,,,,13.5,
2018-02-13T07:15:05.277Z,,55,,,,13.5,
2018-02-13T07:15:15.301Z,,55,,,,13.5,
2018-02-13T07:15:25.352Z,,55,,,,13.5,
2018-02-13T07:15:35.313Z,,55,,,,13.5,
2018-02-13T07:15:45.304Z,,55,,,,13.5,
2018-02-13T07:15:55.352Z,,55,,,,13.5,
2018-02-13T07:16:05.304Z,,55,,,,13.5,
2018-02-13T07:16:15.320Z,,55,,,,13.5,
2018-02-13T07:16:25.302Z,,55,,,,13.5,
2018-02-13T07:16:35.318Z,,55,,,,13.5,
2018-02-13T07:16:45.321Z,,55,,,,13.5,
2018-02-13T07:16:55.310Z,,55,,,,13.5,
2018-02-13T07:17:05.306Z,,55,,,,13.5,
2018-02-13T07:17:15.305Z,,55,,,,13.5,
2018-02-13T07:17:25.316Z,,55,,,,13.5,
2018-02-13T07:17:35.326Z,,55,,,,13.5,
2018-02-13T07:17:45.352Z,,55,,,,13.5,
2018-02-13T07:17:55.359Z,,55,,,,13.5,
2018-02-13T07:18:05.336Z,,55,,,,13.5,
2018-02-13T07:18:15.311Z,,55,,,,13.5,
2018-02-13T07:18:25.320Z,,55,,,,13.5,
2018-02-13T07:18:35.329Z,,55,,,,13.5,
2018-02-13T07:18:45.306Z,,55,,,,13.3,
2018-02-13T07:18:55.316Z,,55,,,21,13.5,
2018-02-13T07:19:06.323Z,,55,,,,13.5,
2018-02-13T07:19:15.289Z,,55,,,,13.5,
2018-02-13T07:19:25.288Z,,55,,,,13.5,
2018-02-13T07:19:35.292Z,,55,,,,13.5,
2018-02-13T07:19:45.358Z,,55,,,,13.5,
2018-02-13T07:19:55.326Z,,55,,,,13.5,
2018-02-13T07:20:05.341Z,,55,,,,13.5,
2018-02-13T07:20:15.310Z,,55,,,,13.5,
2018-02-13T07:20:25.337Z,,55,,,,13.5,
2018-02-13T07:20:35.289Z,,55,,,,13.5,
2018-02-13T07:20:45.296Z,,55,,,,13.5,
2018-02-13T07:20:55.326Z,,55,,,,13.5,
2018-02-13T07:21:05.299Z,,55,,,,13.3,
2018-02-13T07:21:15.309Z,,55,,,,13.5,
2018-02-13T07:21:25.335Z,,55,,,,13.3,
2018-02-13T07:21:35.363Z,,55,,,,13.5,
2018-02-13T07:21:45.412Z,,55,,,,13.5,
2018-02-13T07:22:00.354Z,,55,,,,13.3,
2018-02-13T07:22:05.340Z,,55,,,,13.5,
2018-02-13T07:22:15.299Z,,55,,,,13.5,
2018-02-13T07:22:25.286Z,,55,,,,13.3,
2018-02-13T07:22:35.336Z,,55,,,,13.5,
2018-02-13T07:22:45.290Z,,55,,,,13.3,
2018-02-13T07:22:55.283Z,,55,,,,13.5,
2018-02-13T07:23:05.305Z,,55,,,20.8,13.3,
2018-02-13T07:23:15.317Z,,55,,,20.8,13.3,
2018-02-13T07:23:25.359Z,,55,,,21,13.3,
2018-02-13T07:23:35.317Z,,55,,,20.8,13.3,
2018-02-13T07:23:45.339Z,,55,,,,13.3,
2018-02-13T07:23:55.315Z,,55,,,20.8,13.3,
2018-02-13T07:24:05.363Z,,55,,,,13.3,
2018-02-13T07:24:15.308Z,,55,,,,13.3,
2018-02-13T07:24:25.386Z,,55,,,,13.3,
2018-02-13T07:24:35.316Z,,55,,,,13.3,
2018-02-13T07:24:45.308Z,,55,,,,13.3,
2018-02-13T07:24:55.309Z,,55,,,,13.3,
2018-02-13T07:25:05.292Z,,55,,,,13.3,
2018-02-13T07:25:15.285Z,,55,,,,13.3,
2018-02-13T07:25:25.305Z,,55,,,,13.3,
2018-02-13T07:25:35.339Z,,55,,,,13.3,
2018-02-13T07:25:45.262Z,,55,,,,13.3,
2018-02-13T07:25:55.310Z,,55,,,,13.3,
2018-02-13T07:26:05.308Z,,55,,,,13.3,
2018-02-13T07:26:17.369Z,,55,,,,13.3,
2018-02-13T07:26:25.289Z,,55,,,,13.3,
2018-02-13T07:26:35.385Z,,55,,,,13.3,
2018-02-13T07:26:45.313Z,,55,,,,13.3,
2018-02-13T07:26:55.293Z,,55,,,,13.3,
2018-02-13T07:27:05.292Z,,55,,,,13.3,
2018-02-13T07:27:15.288Z,,55,,,,13.3,
2018-02-13T07:27:25.286Z,,55,,,,13.3,
2018-02-13T07:27:35.351Z,,55,,,,13.3,
2018-02-13T07:27:45.377Z,,55,,,,13.3,
2018-02-13T07:27:55.356Z,,55,,,,13.3,
2018-02-13T07:28:05.342Z,,55,,,20.7,13.3,
2018-02-13T07:28:15.319Z,,55,,,,13.3,
2018-02-13T07:28:25.303Z,,55,,,20.8,13.3,
2018-02-13T07:28:35.370Z,,55,,,20.7,13.3,
2018-02-13T07:28:45.319Z,,55,,,,13.3,
2018-02-13T07:28:55.305Z,,55,,,,13.3,
2018-02-13T07:29:05.333Z,,55,,,,13.3,
2018-02-13T07:29:15.309Z,,55,,,,13.3,
2018-02-13T07:29:25.293Z,,55,,,,13.3,
2018-02-13T07:29:35.301Z,,55,,,,13.3,
2018-02-13T07:29:45.330Z,,55,,,,13.3,
2018-02-13T07:29:55.326Z,,55,,,,13.3,
2018-02-13T07:30:05.305Z,,55,,,,13.3,
2018-02-13T07:30:15.276Z,,55,,,,13.3,
2018-02-13T07:30:25.290Z,,55,,,,13.3,
2018-02-13T07:30:35.313Z,,55,,,,13.3,
2018-02-13T07:30:45.330Z,,55,,,,13.3,
2018-02-13T07:30:55.297Z,,55,,,,13.3,
2018-02-13T07:31:05.377Z,,55,,,,13.3,
2018-02-13T07:31:15.347Z,,55,,,,13.3,
2018-02-13T07:31:25.296Z,,55,,,,13.3,
2018-02-13T07:31:35.299Z,,55,,,,13.3,
2018-02-13T07:31:45.295Z,,55,,,,13.3,
2018-02-13T07:31:55.284Z,,55,,,,13.3,
2018-02-13T07:32:05.318Z,,55,,,,13.3,
2018-02-13T07:32:15.328Z,,55,,,,13.3,
2018-02-13T07:32:25.284Z,,55,,,,13.3,
2018-02-13T07:32:35.366Z,,55,,,20.6,13.3,
2018-02-13T07:32:45.342Z,,55,,,20.7,13.3,
2018-02-13T07:32:55.330Z,,55,,,,13.3,
2018-02-13T07:33:05.278Z,,55,,,20.6,13.3,
2018-02-13T07:33:15.338Z,,55,,,20.7,13.3,
2018-02-13T07:33:25.367Z,,55,,,,13.3,
2018-02-13T07:33:35.326Z,,55,,,,13.3,
2018-02-13T07:33:45.306Z,,55,,,20.6,13.3,
2018-02-13T07:33:55.371Z,,55,,,,13.3,
2018-02-13T07:34:05.321Z,,55,,,,13.3,
2018-02-13T07:34:15.367Z,,55,,,,13.3,
2018-02-13T07:34:25.332Z,,55,,,,13.3,
2018-02-13T07:34:35.371Z,,55,,,,13.3,
2018-02-13T07:34:46.372Z,,55,,,,13.3,
2018-02-13T07:34:55.304Z,,55,,,,13.3,
2018-02-13T07:35:05.307Z,,55,,,,13.3,
2018-02-13T07:35:15.287Z,,55,,,,13.3,
2018-02-13T07:35:25.294Z,,55,,,,13.3,
2018-02-13T07:35:35.275Z,,55,,,,13.3,
2018-02-13T07:35:45.385Z,,55,,,,13.3,
2018-02-13T07:35:55.370Z,,55,,,,13.3,
2018-02-13T07:36:05.287Z,,55,,,,13.3,
2018-02-13T07:36:15.332Z,,55,,,,13.3,
2018-02-13T07:36:25.296Z,,55,,,,13.3,
2018-02-13T07:36:35.273Z,,55,,,,13.3,
2018-02-13T07:36:45.320Z,,55,,,,13.3,
2018-02-13T07:36:55.298Z,,55,,,,13.3,
2018-02-13T07:37:05.284Z,,55,,,,13.3,
2018-02-13T07:37:15.264Z,,55,,,,13.3,
2018-02-13T07:37:25.297Z,,55,,,,13.3,
2018-02-13T07:37:40.292Z,,55,,,,13.3,
2018-02-13T07:37:45.302Z,,55,,,,13.3,
2018-02-13T07:37:55.270Z,,55,,,,13.3,
2018-02-13T07:38:05.262Z,,55,,,20.4,13.3,
2018-02-13T07:38:15.261Z,,55,,,,13.3,
2018-02-13T07:38:25.261Z,,55,,,,13.3,
2018-02-13T07:38:35.291Z,,55,,,,13.3,
2018-02-13T07:38:45.443Z,,55,,,,13.3,
2018-02-13T07:38:55.332Z,,55,,,,13.3,
2018-02-13T07:39:05.262Z,,55,,,,13.3,
2018-02-13T07:39:15.261Z,,55,,,,13.2,
2018-02-13T07:39:25.262Z,,55,,,,13.3,
2018-02-13T07:39:35.291Z,,55,,,,13.3,
2018-02-13T07:39:45.265Z,,55,,,,13.2,
2018-02-13T07:39:55.369Z,,55,,,,13.3,
2018-02-13T07:40:05.323Z,,55,,,,13.3,
2018-02-13T07:40:15.266Z,,55,,,,13.3,
2018-02-13T07:40:30.281Z,,55,,,,13.2,
2018-02-13T07:40:35.344Z,,55,,,,13.3,
2018-02-13T07:40:45.283Z,,55,,,,13.3,
2018-02-13T07:40:55.309Z,,55,,,,13.3,
2018-02-13T07:41:05.269Z,,55,,,,13.3,
2018-02-13T07:41:15.297Z,,55,,,,13.3,
2018-02-13T07:41:25.261Z,,55,,,,13.3,
2018-02-13T07:41:35.261Z,,55,,,,13.3,
2018-02-13T07:41:45.261Z,,55,,,,13.3,
2018-02-13T07:41:56.293Z,0,55,5,0,20.4,13.2,0
2018-02-13T07:42:05.316Z,,55,,,,13.3,
2018-02-13T07:42:15.262Z,,55,,,,13.2,
2018-02-13T07:42:25.327Z,,55,,,,13.2,
2018-02-13T07:42:35.340Z,,55,,,,13.3,
2018-02-13T07:42:45.332Z,,55,,,,13.2,
2018-02-13T07:42:55.318Z,,55,,,,13.2,
2018-02-13T07:43:05.273Z,,55,,,,13.2,
2018-02-13T07:43:15.326Z,,55,,,20.3,13.2,
2018-02-13T07:43:25.268Z,,55,,,,13.2,
2018-02-13T07:43:35.340Z,,55,,,,13.2,
2018-02-13T07:43:45.319Z,,55,,,,13.2,
2018-02-13T07:43:55.292Z,,55,,,,13.2,
2018-02-13T07:44:05.281Z,,55,,,,13.2,
2018-02-13T07:44:15.275Z,,55,,,,13.2,
2018-02-13T07:44:25.346Z,,55,,,,13.2,
2018-02-13T07:44:35.310Z,,55,,,,13.2,
2018-02-13T07:44:45.375Z,,55,,,,13.2,
2018-02-13T07:44:55.304Z,,55,,,,13.2,
2018-02-13T07:45:05.362Z,,55,,,,13.2,
2018-02-13T07:45:15.332Z,,55,,,,13.2,
2018-02-13T07:45:25.332Z,,55,,,,13.2,
2018-02-13T07:45:35.334Z,,55,,,,13.2,
2018-02-13T07:45:45.355Z,,55,,,,13.2,
2018-02-13T07:45:55.344Z,,55,,,,13.2,
2018-02-13T07:46:05.365Z,,55,,,,13.2,
2018-02-13T07:46:15.312Z,,55,,,,13.2,
2018-02-13T07:46:25.319Z,,55,,,,13.2,
2018-02-13T07:46:35.358Z,,55,,,,13.2,
2018-02-13T07:46:45.336Z,,55,,,,13.2,
2018-02-13T07:46:55.277Z,,55,,,,13.2,
2018-02-13T07:47:05.330Z,,55,,,,13.2,
2018-02-13T07:47:15.344Z,,55,,,,13.2,
2018-02-13T07:47:25.290Z,,55,,,,13.2,
2018-02-13T07:47:35.264Z,,55,,,,13.2,
2018-02-13T07:47:45.334Z,,55,,,,13.2,
2018-02-13T07:47:55.305Z,,55,,,,13.2,
2018-02-13T07:48:05.371Z,,55,,,,13.2,
2018-02-13T07:48:15.358Z,,55,,,20.1,13.2,
2018-02-13T07:48:25.285Z,,55,,,20.3,13.2,
2018-02-13T07:48:35.321Z,,55,,,,13.2,
2018-02-13T07:48:45.333Z,,55,,,20.1,13.2,
2018-02-13T07:48:55.309Z,,55,,,,13.2,
2018-02-13T07:49:05.365Z,,55,,,,13.2,
2018-02-13T07:49:15.339Z,,55,,,,13.2,
2018-02-13T07:49:25.319Z,,55,,,,13.2,
2018-02-13T07:49:35.322Z,,55,,,,13.2,
2018-02-13T07:49:45.345Z,,55,,,,13.2,
