Time,PrimT,HwTSet,PrimTSet,ActPow,HwTOutlet,ChActive,HwActive
2017-12-31T01:21:59.750Z,,55,,,22.4,,
2017-12-31T01:22:09.750Z,,55,,,22.4,,
2017-12-31T01:22:19.750Z,37.5,55,,,22.4,,
2017-12-31T01:22:29.750Z,,55,,,22.4,,
2017-12-31T01:22:39.750Z,,55,,,22.4,,
2017-12-31T01:22:49.750Z,,55,,,22.4,,
2017-12-31T01:22:59.751Z,,55,,,22.3,,
2017-12-31T01:23:09.750Z,,55,,,22.3,,
2017-12-31T01:23:19.751Z,37.4,55,,,22.3,,
2017-12-31T01:23:29.754Z,,55,,,22.3,,
2017-12-31T01:23:39.753Z,,55,,,22.3,,
2017-12-31T01:23:49.751Z,,55,,,22.3,,
2017-12-31T01:23:59.751Z,,55,,,22.3,,
2017-12-31T01:24:09.750Z,,55,,,22.3,,
2017-12-31T01:24:19.751Z,,55,,,22.3,,
2017-12-31T01:24:29.750Z,,55,,,22.3,,
2017-12-31T01:24:39.751Z,,55,,,22.3,,
2017-12-31T01:24:49.751Z,37.3,55,,,22.3,,
2017-12-31T01:24:59.751Z,,55,,,22.3,,
2017-12-31T01:25:09.750Z,,55,,,22.3,,
2017-12-31T01:25:19.751Z,,55,,,22.1,,
2017-12-31T01:25:29.750Z,,55,,,22.1,,
2017-12-31T01:25:39.752Z,,55,,,22.1,,
2017-12-31T01:25:49.751Z,37.2,55,,,22.1,,
2017-12-31T01:25:59.753Z,,55,,,22.1,,
2017-12-31T01:26:09.751Z,,55,,,22.1,,
2017-12-31T01:26:19.751Z,,55,,,22.1,,
2017-12-31T01:26:29.751Z,,55,,,22.1,,
2017-12-31T01:26:39.751Z,,55,,,22.1,,
2017-12-31T01:26:49.751Z,,55,,,22.1,,
2017-12-31T01:26:59.751Z,,55,,,22.1,,
2017-12-31T01:27:09.751Z,37,55,,,22.1,,
2017-12-31T01:27:19.751Z,,55,,,22.1,,
2017-12-31T01:27:29.751Z,,55,,,22.1,,
2017-12-31T01:27:40.746Z,,55,,,22,,
2017-12-31T01:27:49.751Z,,55,,,22,,
2017-12-31T01:27:59.752Z,,55,,,22.1,,
2017-12-31T01:28:09.751Z,36.9,55,,,22,,
2017-12-31T01:28:19.752Z,36.9,55,,,22,,
2017-12-31T01:28:29.751Z,,55,,,22,,
2017-12-31T01:28:39.751Z,,55,,,22,,
2017-12-31T01:28:49.751Z,,55,,,22,,
2017-12-31T01:28:59.757Z,,55,,,22,,
2017-12-31T01:29:09.751Z,,55,,,22,,
2017-12-31T01:29:19.751Z,,55,,,22,,
2017-12-31T01:29:29.752Z,36.8,55,,,22,,
2017-12-31T01:29:39.752Z,,55,,,22,,
2017-12-31T01:29:49.754Z,,55,,,22,,
2017-12-31T01:29:59.752Z,,55,,,22,,
2017-12-31T01:30:09.751Z,,55,,,22,,
2017-12-31T01:30:19.752Z,,55,,,22,,
2017-12-31T01:30:33.842Z,,55,,,22,,
2017-12-31T01:30:39.751Z,,55,,,21.8,,
2017-12-31T01:30:49.752Z,36.7,55,,,21.8,,
2017-12-31T01:30:59.753Z,,55,,,21.8,,
2017-12-31T01:31:09.753Z,,55,,,21.8,,
2017-12-31T01:31:19.752Z,,55,,,21.8,,
2017-12-31T01:31:29.751Z,,55,,,21.8,,
2017-12-31T01:31:39.752Z,,55,,,21.8,,
2017-12-31T01:31:49.755Z,,55,,,21.8,,
2017-12-31T01:31:59.752Z,36.5,55,,,21.8,,
2017-12-31T01:32:09.751Z,,55,,,21.8,,
2017-12-31T01:32:19.753Z,,55,,,21.8,,
2017-12-31T01:32:29.752Z,,55,,,21.8,,
2017-12-31T01:32:39.752Z,,55,,,21.8,,
2017-12-31T01:32:49.752Z,,55,,,21.8,,
2017-12-31T01:32:59.752Z,,55,,,21.8,,
2017-12-31T01:33:09.752Z,,55,,,21.8,,
2017-12-31T01:33:24.772Z,,55,,,21.7,,
2017-12-31T01:33:29.752Z,36.4,55,,,21.7,,
2017-12-31T01:33:39.754Z,,55,,,21.7,,
2017-12-31T01:33:49.752Z,,55,,,21.7,,
2017-12-31T01:33:59.752Z,,55,,,21.7,,
2017-12-31T01:34:09.752Z,,55,,,21.7,,
2017-12-31T01:34:19.754Z,,55,,,21.7,,
2017-12-31T01:34:29.752Z,,55,,,21.7,,
2017-12-31T01:34:39.752Z,,55,,,21.7,,
2017-12-31T01:34:49.752Z,36.3,55,,,21.7,,
2017-12-31T01:34:59.753Z,,55,,,21.7,,
2017-12-31T01:35:09.751Z,,55,,,21.7,,
2017-12-31T01:35:19.753Z,,55,,,21.7,,
2017-12-31T01:35:29.752Z,,55,,,21.7,,
2017-12-31T01:35:39.753Z,,55,,,21.7,,
2017-12-31T01:35:49.752Z,,55,,,21.7,,
2017-12-31T01:35:59.753Z,,55,,,21.7,,
2017-12-31T01:36:09.752Z,36.2,55,,,21.5,,
2017-12-31T01:36:19.755Z,,55,,,21.5,,
2017-12-31T01:36:29.759Z,,55,,,21.5,,
2017-12-31T01:36:39.753Z,,55,,,21.5,,
2017-12-31T01:36:49.753Z,,55,,,21.5,,
2017-12-31T01:36:59.752Z,,55,,,21.5,,
2017-12-31T01:37:09.753Z,,55,,,21.5,,
2017-12-31T01:37:19.752Z,,55,,,21.5,,
2017-12-31T01:37:29.752Z,,55,,,21.5,,
2017-12-31T01:37:39.752Z,36,55,,,21.5,,
2017-12-31T01:37:49.753Z,,55,,,21.5,,
2017-12-31T01:37:59.752Z,,55,,,21.5,,
2017-12-31T01:38:09.752Z,,55,,,21.5,,
2017-12-31T01:38:19.753Z,,55,,,21.5,,
2017-12-31T01:38:29.753Z,,55,,,21.5,,
2017-12-31T01:38:39.753Z,,55,,,21.5,,
2017-12-31T01:38:49.753Z,,55,,,21.4,,
2017-12-31T01:38:59.752Z,35.9,55,,,21.4,,
2017-12-31T01:39:09.752Z,,55,,,21.4,,
2017-12-31T01:39:19.753Z,,55,,,21.4,,
2017-12-31T01:39:29.753Z,,55,,,21.4,,
2017-12-31T01:39:39.753Z,,55,,,21.4,,
2017-12-31T01:39:49.753Z,,55,,,21.4,,
2017-12-31T01:39:59.753Z,,55,,,21.4,,
2017-12-31T01:40:09.752Z,,55,,,21.4,,
2017-12-31T01:40:19.753Z,35.8,55,,,21.4,,
2017-12-31T01:40:29.823Z,,55,,,21.4,,
2017-12-31T01:40:39.753Z,,55,,,21.4,,
2017-12-31T01:40:49.753Z,,55,,,21.4,,
2017-12-31T01:40:59.753Z,,55,,,21.4,,
2017-12-31T01:41:09.753Z,,55,,,21.4,,
2017-12-31T01:41:19.752Z,,55,,,21.4,,
2017-12-31T01:41:29.753Z,,55,,,21.4,,
2017-12-31T01:41:39.753Z,,55,,,21.4,,
2017-12-31T01:41:49.754Z,35.7,55,,,21.3,,
2017-12-31T01:41:59.755Z,,55,,,21.3,,
2017-12-31T01:42:09.753Z,,55,,,21.3,,
2017-12-31T01:42:19.753Z,,55,,,21.3,,
2017-12-31T01:42:29.754Z,,55,,,21.3,,
2017-12-31T01:42:39.753Z,,55,,,21.3,,
2017-12-31T01:42:49.753Z,,55,,,21.3,,
2017-12-31T01:42:59.753Z,,55,,,21.3,,
2017-12-31T01:43:09.754Z,35.6,55,,,21.3,,
2017-12-31T01:43:20.749Z,,55,,,21.3,,
2017-12-31T01:43:29.753Z,,55,,,21.3,,
2017-12-31T01:43:39.753Z,,55,,,21.3,,
2017-12-31T01:43:49.753Z,,55,,,21.3,,
2017-12-31T01:43:59.753Z,,55,,,21.3,,
2017-12-31T01:44:09.753Z,,55,,,21.3,,
2017-12-31T01:44:19.754Z,,55,,,21.3,,
2017-12-31T01:44:29.753Z,,55,,,21.1,,
2017-12-31T01:44:39.753Z,35.4,55,,,21.3,,
2017-12-31T01:44:49.753Z,,55,,,21.3,,
2017-12-31T01:44:59.754Z,,55,,,21.1,,
2017-12-31T01:45:09.753Z,,55,,,21.1,,
2017-12-31T01:45:19.754Z,,55,,,21.1,,
2017-12-31T01:45:29.753Z,,55,,,21.1,,
2017-12-31T01:45:39.754Z,,55,,,21.1,,
2017-12-31T01:45:49.754Z,,55,,,21.1,,
2017-12-31T01:45:59.754Z,,55,,,21.1,,
2017-12-31T01:46:10.754Z,,55,,,21.1,,
2017-12-31T01:46:19.753Z,35.3,55,,,21.1,,
2017-12-31T01:46:29.754Z,,55,,,21.1,,
2017-12-31T01:46:39.754Z,,55,,,21.1,,
2017-12-31T01:46:49.755Z,,55,,,21.1,,
2017-12-31T01:46:59.754Z,,55,,,21.1,,
2017-12-31T01:47:09.754Z,,55,,,21.1,,
2017-12-31T01:47:19.755Z,,55,,,21.1,,
2017-12-31T01:47:29.833Z,,55,,,21.1,,
2017-12-31T01:47:39.754Z,35.2,55,,,21,,
2017-12-31T01:47:49.754Z,,55,,,21.1,,
2017-12-31T01:47:59.754Z,,55,,,21,,
2017-12-31T01:48:09.754Z,,55,,,21,,
2017-12-31T01:48:19.753Z,,55,,,21,,
2017-12-31T01:48:29.754Z,,55,,,21,,
2017-12-31T01:48:39.753Z,,55,,,21,,
2017-12-31T01:48:49.754Z,,55,,,21,,
2017-12-31T01:49:04.774Z,,55,,,21,,
2017-12-31T01:49:09.754Z,35.1,55,,,21,,
2017-12-31T01:49:19.754Z,,55,,,21,,
2017-12-31T01:49:29.754Z,,55,,,21,,
2017-12-31T01:49:39.754Z,,55,,,21,,
2017-12-31T01:49:49.754Z,,55,,,21,,
2017-12-31T01:49:59.754Z,,55,,,21,,
2017-12-31T01:50:09.755Z,,55,,,21,,
2017-12-31T01:50:19.754Z,35.1,55,,,21,,
2017-12-31T01:50:30.004Z,35.1,55,,,21,,
2017-12-31T01:50:39.754Z,34.9,55,,,21,,
2017-12-31T01:50:49.754Z,,55,,,21,,
2017-12-31T01:50:59.754Z,,55,,,21,,
2017-12-31T01:51:09.754Z,,55,,,21,,
2017-12-31T01:51:19.754Z,,55,,,21,,
2017-12-31T01:51:29.754Z,,55,,,21,,
2017-12-31T01:51:39.754Z,,55,,,20.8,,
2017-12-31T01:51:49.756Z,,55,,,20.8,,
2017-12-31T01:51:59.754Z,,55,,,20.8,,
2017-12-31T01:52:09.754Z,,55,,,20.8,,
2017-12-31T01:52:19.754Z,34.8,55,,,20.8,,
2017-12-31T01:52:29.754Z,,55,,,20.8,,
2017-12-31T01:52:39.755Z,,55,,,20.8,,
2017-12-31T01:52:49.754Z,,55,,,20.8,,
2017-12-31T01:52:59.754Z,,55,,,20.8,,
2017-12-31T01:53:09.756Z,,55,,,20.8,,
2017-12-31T01:53:19.754Z,,55,,,20.8,,
2017-12-31T01:53:29.755Z,,55,,,20.8,,
2017-12-31T01:53:39.755Z,,55,,,20.8,,
2017-12-31T01:53:49.755Z,34.7,55,,,20.8,,
2017-12-31T01:53:59.755Z,,55,,,20.8,,
2017-12-31T01:54:09.754Z,,55,,,20.8,,
2017-12-31T01:54:19.755Z,,55,,,20.8,,
2017-12-31T01:54:29.756Z,,55,,,20.8,,
2017-12-31T01:54:39.755Z,,55,,,20.8,,
2017-12-31T01:54:49.755Z,,55,,,20.8,,
2017-12-31T01:54:59.755Z,,55,,,20.7,,
2017-12-31T01:55:09.757Z,34.6,55,,,20.7,,
2017-12-31T01:55:19.755Z,,55,,,20.7,,
2017-12-31T01:55:29.754Z,,55,,,20.7,,
2017-12-31T01:55:39.755Z,,55,,,20.7,,
2017-12-31T01:55:49.755Z,,55,,,20.7,,
2017-12-31T01:55:59.754Z,,55,,,20.7,,
2017-12-31T01:56:09.755Z,,55,,,20.7,,
2017-12-31T01:56:19.756Z,,55,,,20.7,,
2017-12-31T01:56:29.755Z,,55,,,20.7,,
2017-12-31T01:56:39.755Z,34.4,55,,,20.7,,
2017-12-31T01:56:49.755Z,,55,,,20.7,,
2017-12-31T01:56:59.755Z,,55,,,20.7,,
2017-12-31T01:57:09.757Z,,55,,,20.7,,
2017-12-31T01:57:19.755Z,,55,,,20.7,,
2017-12-31T01:57:29.755Z,,55,,,20.7,,
2017-12-31T01:57:39.755Z,,55,,,20.7,,
2017-12-31T01:57:49.755Z,,55,,,20.7,,
2017-12-31T01:57:59.758Z,,55,,,20.7,,
2017-12-31T01:58:09.755Z,34.3,55,,,20.7,,
2017-12-31T01:58:19.755Z,,55,,,20.7,,
2017-12-31T01:58:29.759Z,,55,,,20.7,,
2017-12-31T01:58:39.755Z,,55,,,20.6,,
2017-12-31T01:58:49.755Z,,55,,,20.7,,
2017-12-31T01:59:00.754Z,,55,,,20.6,,
2017-12-31T01:59:09.756Z,,55,,,20.6,,
2017-12-31T01:59:19.756Z,,55,,,20.6,,
2017-12-31T01:59:29.755Z,,55,,,20.6,,
2017-12-31T01:59:39.755Z,,55,,,20.6,,
2017-12-31T01:59:49.758Z,34.2,55,,,20.6,,
2017-12-31T01:59:59.759Z,,55,,,20.6,,
2017-12-31T02:00:09.755Z,,55,,,20.6,,
2017-12-31T02:00:19.756Z,,55,,,20.6,,
2017-12-31T02:00:29.756Z,,55,,,20.6,,
2017-12-31T02:00:44.835Z,,55,,,20.6,,
2017-12-31T02:00:49.756Z,,55,,,20.6,,
2017-12-31T02:00:59.756Z,,55,,,20.6,,
2017-12-31T02:01:09.755Z,,55,,,20.6,,
2017-12-31T02:01:19.755Z,,55,,,20.6,,
2017-12-31T02:01:29.755Z,34.1,55,,,20.6,,
2017-12-31T02:01:39.757Z,,55,,,20.6,,
2017-12-31T02:01:50.747Z,,55,,,20.6,,
2017-12-31T02:01:59.756Z,,55,,,20.6,,
2017-12-31T02:02:09.755Z,,55,,,20.4,,
2017-12-31T02:02:19.756Z,,55,,,20.4,,
2017-12-31T02:02:29.756Z,,55,,,20.4,,
2017-12-31T02:02:39.756Z,,55,,,20.4,,
2017-12-31T02:02:49.757Z,,55,,,20.4,,
2017-12-31T02:02:59.756Z,34,55,,,20.4,,
2017-12-31T02:03:09.756Z,,55,,,20.4,,
2017-12-31T02:03:19.756Z,,55,,,20.4,,
2017-12-31T02:03:29.756Z,,55,,,20.4,,
2017-12-31T02:03:39.757Z,,55,,,20.4,,
2017-12-31T02:03:49.760Z,,55,,,20.4,,
2017-12-31T02:03:59.757Z,,55,,,20.4,,
2017-12-31T02:04:09.756Z,,55,,,20.4,,
2017-12-31T02:04:19.756Z,,55,,,20.4,,
2017-12-31T02:04:29.756Z,,55,,,20.4,,
2017-12-31T02:04:44.777Z,33.8,55,,,20.4,,
2017-12-31T02:04:49.756Z,,55,,,20.4,,
2017-12-31T02:04:59.757Z,,55,,,20.4,,
2017-12-31T02:05:09.756Z,,55,,,20.4,,
2017-12-31T02:05:19.756Z,,55,,,20.4,,
2017-12-31T02:05:29.756Z,,55,,,20.4,,
2017-12-31T02:05:39.756Z,,55,,,20.4,,
2017-12-31T02:05:49.759Z,,55,,,20.4,,
2017-12-31T02:05:59.756Z,33.7,55,,,20.3,,
2017-12-31T02:06:09.756Z,33.8,55,,,20.4,,
2017-12-31T02:06:19.756Z,33.7,55,,,20.4,,
2017-12-31T02:06:29.758Z,,55,,,20.3,,
2017-12-31T02:06:39.757Z,,55,,,20.3,,
2017-12-31T02:06:49.757Z,,55,,,20.3,,
2017-12-31T02:06:59.757Z,,55,,,20.3,,
2017-12-31T02:07:09.756Z,,55,,,20.3,,
2017-12-31T02:07:19.757Z,,55,,,20.3,,
2017-12-31T02:07:34.177Z,,55,,,20.3,,
2017-12-31T02:07:39.757Z,,55,,,20.3,,
2017-12-31T02:07:49.757Z,33.6,55,,,20.3,,
2017-12-31T02:07:59.756Z,,55,,,20.3,,
2017-12-31T02:08:09.756Z,,55,,,20.3,,
2017-12-31T02:08:19.756Z,,55,,,20.3,,
2017-12-31T02:08:29.756Z,,55,,,20.3,,
2017-12-31T02:08:39.757Z,,55,,,20.3,,
2017-12-31T02:08:49.757Z,,55,,,20.3,,
2017-12-31T02:09:00.655Z,,55,,,20.3,,
2017-12-31T02:09:09.757Z,,55,,,20.3,,
2017-12-31T02:09:19.757Z,,55,,,20.3,,
2017-12-31T02:09:29.757Z,,55,,,20.3,,
2017-12-31T02:09:39.757Z,33.5,55,,,20.3,,
2017-12-31T02:09:49.756Z,,55,,,20.3,,
2017-12-31T02:09:59.758Z,,55,,,20.3,,
2017-12-31T02:10:09.757Z,,55,,,20.3,,
2017-12-31T02:10:19.757Z,,55,,,20.3,,
2017-12-31T02:10:29.757Z,,55,,,20.1,,
2017-12-31T02:10:39.757Z,,55,,,20.3,,
2017-12-31T02:10:49.757Z,33.5,55,5,0,20.3,0,0
2017-12-31T02:10:59.757Z,,55,,,20.1,,
2017-12-31T02:11:09.757Z,33.3,55,,,20.1,,
2017-12-31T02:11:19.757Z,,55,,,20.1,,
2017-12-31T02:11:29.757Z,,55,,,20.1,,
2017-12-31T02:11:39.757Z,,55,,,20.1,,
2017-12-31T02:11:50.900Z,,55,,,20.1,,
2017-12-31T02:11:59.757Z,,55,,,20.1,,
2017-12-31T02:12:09.757Z,,55,,,20.1,,
2017-12-31T02:12:19.757Z,,55,,,20.1,,
2017-12-31T02:12:29.757Z,,55,,,20.1,,
2017-12-31T02:12:39.758Z,,55,,,20.1,,
2017-12-31T02:12:49.757Z,,55,,,20.1,,
2017-12-31T02:12:59.757Z,,55,,,20.1,,
2017-12-31T02:13:09.757Z,33.2,,,,,,
2017-12-31T02:13:19.758Z,,55,,,20.1,,
2017-12-31T02:13:29.758Z,,55,,,20.1,,
2017-12-31T02:13:49.757Z,,55,,,20.1,,
2017-12-31T02:13:59.758Z,,55,,,20.1,,
2017-12-31T02:14:09.758Z,,55,,,20.1,,
2017-12-31T02:14:19.757Z,,55,,,20.1,,
2017-12-31T02:14:29.758Z,,55,,,20.1,,
2017-12-31T02:14:39.757Z,,55,,,20.1,,
2017-12-31T02:14:49.758Z,33.1,55,,,20.1,,
2017-12-31T02:14:59.757Z,,55,,,20,,
2017-12-31T02:15:09.757Z,,55,,,20,,
2017-12-31T02:15:19.759Z,,55,,,20,,
2017-12-31T02:15:29.758Z,,55,,,20,,
2017-12-31T02:15:39.757Z,,55,,,20,,
2017-12-31T02:15:49.757Z,,55,,,20,,
2017-12-31T02:15:59.757Z,,55,,,20,,
2017-12-31T02:16:19.758Z,,55,,,20,,
2017-12-31T02:16:29.758Z,33,55,,,20,,
2017-12-31T02:16:49.759Z,,55,,,20,,
2017-12-31T02:16:59.758Z,,55,,,20,,
2017-12-31T02:17:09.758Z,,55,,,20,,
2017-12-31T02:17:19.758Z,,55,,,20,,
2017-12-31T02:17:33.857Z,,55,,,20,,
2017-12-31T02:17:39.758Z,,55,,,20,,
2017-12-31T02:17:49.758Z,,55,,,20,,
2017-12-31T02:17:59.759Z,,55,,,20,,
2017-12-31T02:18:09.758Z,32.8,55,,,20,,
2017-12-31T02:18:19.758Z,33,,,,,,
2017-12-31T02:18:29.758Z,32.8,55,,,20,,
2017-12-31T02:18:39.757Z,,55,,,20,,
2017-12-31T02:18:59.758Z,,55,,,20,,
2017-12-31T02:19:09.757Z,,55,,,20,,
2017-12-31T02:19:19.760Z,,55,,,20,,
2017-12-31T02:19:29.758Z,,55,,,20,,
2017-12-31T02:19:39.758Z,,55,,,19.8,,
2017-12-31T02:19:49.758Z,,55,,,19.8,,
2017-12-31T02:19:59.758Z,,55,,,19.8,,
2017-12-31T02:20:20.754Z,32.7,55,,,19.8,,
2017-12-31T02:20:29.758Z,,55,,,19.8,,
2017-12-31T02:20:49.759Z,,55,,,19.8,,
2017-12-31T02:20:59.758Z,,55,,,19.8,,
2017-12-31T02:21:09.758Z,,55,,,19.8,,
2017-12-31T02:21:19.759Z,,55,,,19.8,,
2017-12-31T02:21:29.760Z,,55,,,19.8,,
2017-12-31T02:21:39.758Z,32.6,55,,,19.8,,
2017-12-31T02:21:49.758Z,,55,,,19.8,,
2017-12-31T02:21:59.759Z,,55,,,19.8,,
2017-12-31T02:22:09.758Z,,55,,,19.8,,
2017-12-31T02:22:19.759Z,,55,,,19.8,,
2017-12-31T02:22:29.758Z,,55,,,19.8,,
2017-12-31T02:22:39.758Z,,55,,,19.8,,
2017-12-31T02:22:49.758Z,,55,,,19.8,,
2017-12-31T02:22:59.758Z,,55,,,19.8,,
2017-12-31T02:23:19.761Z,,55,,,19.8,,
2017-12-31T02:23:29.759Z,,55,,,19.8,,
2017-12-31T02:23:39.758Z,32.5,,,,,,
2017-12-31T02:23:49.759Z,,55,,,19.8,,
2017-12-31T02:23:59.759Z,,55,,,19.8,,
2017-12-31T02:24:09.758Z,,55,,,19.8,,
2017-12-31T02:24:19.758Z,,55,,,19.6,,
2017-12-31T02:24:29.758Z,,55,,,19.6,,
2017-12-31T02:24:49.758Z,,55,,,19.6,,
2017-12-31T02:24:59.759Z,,55,,,19.6,,
2017-12-31T02:25:09.759Z,,55,,,19.6,,
2017-12-31T02:25:19.759Z,32.3,55,,,19.6,,
2017-12-31T02:25:29.761Z,,55,,,19.6,,
2017-12-31T02:25:39.758Z,,55,,,19.6,,
2017-12-31T02:25:49.759Z,,55,,,19.6,,
2017-12-31T02:25:59.759Z,,55,,,19.6,,
2017-12-31T02:26:19.759Z,,55,,,19.6,,
2017-12-31T02:26:29.759Z,,55,,,19.6,,
2017-12-31T02:26:49.759Z,,55,,,19.6,,
2017-12-31T02:26:59.761Z,,55,,,19.6,,
2017-12-31T02:27:09.759Z,32.2,55,,,19.6,,
2017-12-31T02:27:19.760Z,,55,,,19.6,,
2017-12-31T02:27:29.839Z,,55,,,19.6,,
2017-12-31T02:27:39.759Z,,55,,,19.6,,
2017-12-31T02:27:49.759Z,,55,,,19.6,,
2017-12-31T02:27:59.759Z,,55,,,19.6,,
2017-12-31T02:28:19.759Z,,55,,,19.6,,
2017-12-31T02:28:29.759Z,,55,,,19.6,,
2017-12-31T02:28:49.759Z,,55,,,19.6,,
2017-12-31T02:28:59.759Z,,55,,,19.6,,
2017-12-31T02:29:09.758Z,32.1,,,,,,
2017-12-31T02:29:19.759Z,,55,,,19.6,,
2017-12-31T02:29:29.759Z,,55,,,19.5,,
2017-12-31T02:29:49.759Z,,55,,,19.5,,
2017-12-31T02:29:59.760Z,,55,,,19.5,,
2017-12-31T02:30:19.759Z,,55,,,19.5,,
2017-12-31T02:30:29.761Z,,55,,,19.5,,
2017-12-31T02:30:49.760Z,,55,,,19.5,,
2017-12-31T02:30:59.760Z,32,55,,,19.5,,
2017-12-31T02:31:19.760Z,,55,,,19.5,,
2017-12-31T02:31:29.762Z,,55,,,19.5,,
2017-12-31T02:31:49.760Z,,55,,,19.5,,
2017-12-31T02:31:59.763Z,,55,,,19.5,,
2017-12-31T02:32:19.760Z,,55,,,19.5,,
2017-12-31T02:32:29.760Z,,55,,,19.5,,
2017-12-31T02:32:39.760Z,31.9,55,,,19.5,,
2017-12-31T02:32:49.761Z,31.9,,,,,,
2017-12-31T02:32:59.760Z,,55,,,19.5,,
2017-12-31T02:33:09.760Z,,55,,,19.5,,
2017-12-31T02:33:19.760Z,,55,,,19.5,,
2017-12-31T02:33:39.759Z,,55,,,19.5,,
2017-12-31T02:33:49.761Z,,55,,,19.5,,
2017-12-31T02:33:59.760Z,,55,,,19.5,,
2017-12-31T02:34:19.760Z,,55,,,19.5,,
2017-12-31T02:34:29.761Z,,55,,,19.5,,
2017-12-31T02:34:49.760Z,31.7,55,,,19.5,,
2017-12-31T02:34:59.760Z,,55,,,19.3,,
2017-12-31T02:35:19.761Z,,55,,,19.3,,
2017-12-31T02:35:29.761Z,,55,,,19.3,,
2017-12-31T02:35:49.760Z,,55,,,19.3,,
2017-12-31T02:36:00.757Z,,55,,,19.3,,
2017-12-31T02:36:19.762Z,,55,,,19.3,,
2017-12-31T02:36:29.760Z,,55,,,19.3,,
2017-12-31T02:36:39.760Z,31.6,,,,,,
2017-12-31T02:36:49.760Z,,55,,,19.3,,
2017-12-31T02:37:09.762Z,31.6,55,,,19.3,,
2017-12-31T02:37:19.761Z,,55,,,19.3,,
2017-12-31T02:37:29.760Z,,55,,,19.3,,
2017-12-31T02:37:49.760Z,,55,,,19.3,,
2017-12-31T02:37:59.760Z,,55,,,19.3,,
2017-12-31T02:38:19.760Z,,55,,,19.3,,
2017-12-31T02:38:29.760Z,,55,,,19.3,,
2017-12-31T02:38:39.761Z,31.5,,,,,,
2017-12-31T02:38:54.785Z,,55,,,19.3,,
2017-12-31T02:38:59.761Z,,55,,,19.3,,
2017-12-31T02:39:19.761Z,,55,,,19.3,,
2017-12-31T02:39:29.760Z,,55,,,19.3,,
2017-12-31T02:39:49.761Z,,55,,,19.1,,
2017-12-31T02:39:59.761Z,,55,,,19.1,,
2017-12-31T02:40:19.761Z,,55,,,19.3,,
2017-12-31T02:40:29.761Z,,55,,,19.3,,
2017-12-31T02:40:39.761Z,31.4,,,,,,
2017-12-31T02:40:49.761Z,,55,,,19.1,,
2017-12-31T02:40:59.761Z,,55,,,19.3,,
2017-12-31T02:41:19.762Z,,55,,,19.1,,
2017-12-31T02:41:29.762Z,,55,,,19.1,,
2017-12-31T02:41:49.766Z,,55,,,19.1,,
2017-12-31T02:41:59.761Z,,55,,,19.1,,
2017-12-31T02:42:19.761Z,,55,,,19.1,,
2017-12-31T02:42:29.761Z,,55,,,19.1,,
2017-12-31T02:42:49.761Z,,55,,,19.1,,
2017-12-31T02:42:59.761Z,31.2,55,,,19.1,,
2017-12-31T02:43:19.764Z,,55,,,19.1,,
2017-12-31T02:43:29.761Z,,55,,,19.1,,
2017-12-31T02:43:49.761Z,,55,,,19.1,,
2017-12-31T02:43:59.762Z,,55,,,19.1,,
2017-12-31T02:44:19.762Z,,55,,,19.1,,
2017-12-31T02:44:29.764Z,,55,,,19.1,,
2017-12-31T02:44:39.761Z,31.1,,,,,,
2017-12-31T02:44:49.762Z,,55,,,19.1,,
2017-12-31T02:44:59.762Z,,55,,,19.1,,
2017-12-31T02:45:19.761Z,,55,,,19.1,,
2017-12-31T02:45:29.763Z,,55,,,19.1,,
2017-12-31T02:45:49.761Z,,55,,,19.1,,
2017-12-31T02:45:59.761Z,,55,,,19.1,,
2017-12-31T02:46:19.762Z,,55,,,19.1,,
2017-12-31T02:46:29.762Z,,55,,,18.9,,
2017-12-31T02:46:49.762Z,,55,,,19.1,,
2017-12-31T02:46:59.763Z,31,55,,,18.9,,
2017-12-31T02:47:19.763Z,,55,,,18.9,,
2017-12-31T02:47:29.762Z,,55,,,18.9,,
2017-12-31T02:47:49.762Z,,55,,,18.9,,
2017-12-31T02:47:59.761Z,,55,,,18.9,,
2017-12-31T02:48:19.762Z,,55,,,18.9,,
2017-12-31T02:48:39.762Z,31,55,,,18.9,,
2017-12-31T02:48:49.761Z,30.9,55,,,18.9,,
2017-12-31T02:48:59.762Z,30.9,55,,,18.9,,
2017-12-31T02:49:09.762Z,,55,,,18.9,,
2017-12-31T02:49:19.762Z,,55,,,18.9,,
2017-12-31T02:49:29.762Z,,55,,,18.9,,
2017-12-31T02:49:49.762Z,,55,,,18.9,,
2017-12-31T02:49:59.763Z,,55,,,18.9,,
2017-12-31T02:50:19.764Z,,55,,,18.9,,
2017-12-31T02:50:29.762Z,,55,,,18.9,,
2017-12-31T02:50:49.762Z,,55,,,18.9,,
2017-12-31T02:50:59.763Z,,55,,,18.9,,
2017-12-31T02:51:19.762Z,30.7,55,,,18.9,,
2017-12-31T02:51:29.762Z,,55,,,18.9,,
2017-12-31T02:51:49.763Z,,55,,,18.9,,
2017-12-31T02:51:59.762Z,,55,,,18.9,,
2017-12-31T02:52:19.763Z,,55,,,18.9,,
2017-12-31T02:52:39.762Z,,55,,,18.9,,
2017-12-31T02:52:49.765Z,,55,,,18.9,,
2017-12-31T02:52:59.762Z,,55,,,18.8,,
2017-12-31T02:53:09.763Z,30.6,,,,,,
2017-12-31T02:53:19.762Z,,55,,,18.8,,
