Time,PrimT,ActPow,ChActive,PrimTSet,HwTSet,HwActive,HwTOutlet
2017-11-02T02:09:22.574Z,55.9,,,,55,,46.5
2017-11-02T02:09:32.578Z,55.8,,,,55,,46.5
2017-11-02T02:09:42.654Z,55.5,,,,55,,46.5
2017-11-02T02:09:52.575Z,55.3,,,,55,,46.5
2017-11-02T02:10:02.574Z,55.2,,,,55,,46.5
2017-11-02T02:10:12.574Z,55,,,,55,,46.5
2017-11-02T02:10:22.575Z,54.9,,,,55,,46.5
2017-11-02T02:10:32.574Z,54.7,,,,55,,46.5
2017-11-02T02:10:42.665Z,54.4,,,,55,,46.5
2017-11-02T02:10:52.576Z,54.3,,,,55,,46.4
2017-11-02T02:11:02.574Z,,,,,55,,46.4
2017-11-02T02:11:12.574Z,54.4,,,,55,,46.4
2017-11-02T02:11:22.575Z,54.7,,,,55,,46.2
2017-11-02T02:11:32.574Z,54.8,,,,55,,46.2
2017-11-02T02:11:42.664Z,55,,,,55,,46.2
2017-11-02T02:11:52.579Z,,,,,55,,46.1
2017-11-02T02:12:02.579Z,55.1,,,,55,,46.1
2017-11-02T02:12:12.574Z,55.2,,,,55,,46
2017-11-02T02:12:22.574Z,55.3,,,,55,,46
2017-11-02T02:12:32.576Z,55.5,,,,55,,45.9
2017-11-02T02:12:42.666Z,,,,,55,,45.9
2017-11-02T02:12:52.574Z,55.6,,,,55,,45.9
2017-11-02T02:13:02.574Z,,,,,55,,45.8
2017-11-02T02:13:12.574Z,55.7,,,,55,,45.8
2017-11-02T02:13:22.579Z,55.8,,,,55,,45.7
2017-11-02T02:13:32.574Z,,,,,55,,45.7
2017-11-02T02:13:42.667Z,55.9,,,,55,,45.7
2017-11-02T02:13:53.622Z,56,,,,55,,45.6
2017-11-02T02:14:02.579Z,,,,,55,,45.6
2017-11-02T02:14:12.574Z,,,,,55,,45.5
2017-11-02T02:14:22.574Z,56.1,,,,55,,45.5
2017-11-02T02:14:32.715Z,,,,,55,,45.5
2017-11-02T02:14:42.625Z,,,,,55,,45.3
2017-11-02T02:14:52.574Z,56.2,,,,55,,45.3
2017-11-02T02:15:02.574Z,,,,,55,,45.2
2017-11-02T02:15:12.575Z,,,,,55,,45.2
2017-11-02T02:15:22.576Z,,,,,55,,45.2
2017-11-02T02:15:32.577Z,56.4,,,,55,,45.1
2017-11-02T02:15:42.665Z,,,,,55,,45.1
2017-11-02T02:15:52.575Z,,,,,55,,45
2017-11-02T02:16:02.578Z,,,,,55,,45
2017-11-02T02:16:12.576Z,,,,,55,,45
2017-11-02T02:16:22.574Z,56.5,,,,55,,44.9
2017-11-02T02:16:32.576Z,,,,,55,,44.9
2017-11-02T02:16:47.798Z,,,,,55,,44.8
2017-11-02T02:16:52.580Z,,,,,55,,44.8
2017-11-02T02:17:02.574Z,,,,,55,,44.7
2017-11-02T02:17:12.577Z,,,,,55,,44.7
2017-11-02T02:17:22.574Z,,,,,55,,44.7
2017-11-02T02:17:32.577Z,,,,,55,,44.5
2017-11-02T02:17:42.665Z,,,,,55,,44.5
2017-11-02T02:17:52.580Z,,,,,55,,44.4
2017-11-02T02:18:02.584Z,,,,,55,,44.4
2017-11-02T02:18:12.574Z,,,,,55,,44.4
2017-11-02T02:18:22.576Z,,,,,55,,44.3
2017-11-02T02:18:32.580Z,,,,,55,,44.3
2017-11-02T02:18:42.664Z,,,,,55,,44.3
2017-11-02T02:18:52.578Z,,,,,55,,44.2
2017-11-02T02:19:02.576Z,,,,,55,,44.2
2017-11-02T02:19:12.579Z,,,,,55,,44.1
2017-11-02T02:19:22.575Z,,,,,55,,44.1
2017-11-02T02:19:37.595Z,58.1,79,1,,55,0,44
2017-11-02T02:19:42.671Z,63.3,60,,,55,,44
2017-11-02T02:19:52.578Z,63.8,29,,,55,,44
2017-11-02T02:20:02.578Z,59.9,,,,55,,43.9
2017-11-02T02:20:12.575Z,55.7,,,,55,,43.9
2017-11-02T02:20:22.578Z,53.7,,,,55,,43.7
2017-11-02T02:20:32.579Z,52.6,,,,55,,43.7
2017-11-02T02:20:42.670Z,52.2,,,,55,,43.7
2017-11-02T02:20:52.575Z,53.1,,,,55,,43.6
2017-11-02T02:21:02.578Z,53.4,,,,55,,43.6
2017-11-02T02:21:12.578Z,,,,,55,,43.6
2017-11-02T02:21:22.575Z,53.3,,,,55,,43.6
2017-11-02T02:21:32.579Z,53.2,,,,55,,43.6
2017-11-02T02:21:42.665Z,53.3,,,,55,,43.6
2017-11-02T02:21:52.580Z,53.4,,,,55,,43.6
2017-11-02T02:22:02.575Z,,,,,55,,43.7
2017-11-02T02:22:12.575Z,53.5,,,,55,,43.7
2017-11-02T02:22:22.575Z,,,,,55,,43.7
2017-11-02T02:22:32.584Z,53.6,,,,55,,43.7
2017-11-02T02:22:42.666Z,53.9,,,,55,,43.7
2017-11-02T02:22:52.575Z,54,,,,55,,43.7
2017-11-02T02:23:02.580Z,54.1,,,,55,,43.7
2017-11-02T02:23:12.576Z,54.2,,,,55,,43.9
2017-11-02T02:23:22.581Z,54.3,,,,55,,43.9
2017-11-02T02:23:32.576Z,54.4,,,,55,,43.9
2017-11-02T02:23:42.666Z,54.7,,,,55,,43.9
2017-11-02T02:23:52.576Z,54.8,,,,55,,43.9
2017-11-02T02:24:02.581Z,55,,,,55,,44
2017-11-02T02:24:12.576Z,55.1,,,,55,,44
2017-11-02T02:24:22.575Z,,,,,55,,44
2017-11-02T02:24:32.581Z,55.3,,,,55,,44
2017-11-02T02:24:42.666Z,55.5,,,,55,,44.1
2017-11-02T02:24:52.576Z,55.6,,,,55,,44.1
2017-11-02T02:25:02.576Z,55.8,,,,55,,44.1
2017-11-02T02:25:12.575Z,55.9,,,,55,,44.2
2017-11-02T02:25:22.582Z,56,,,,55,,44.2
2017-11-02T02:25:32.591Z,56.2,,,,55,,44.3
2017-11-02T02:25:42.666Z,56.3,,,,55,,44.3
2017-11-02T02:25:52.576Z,56.4,,,,55,,44.4
2017-11-02T02:26:02.582Z,56.5,,,,55,,44.4
2017-11-02T02:26:12.576Z,56.6,,,,55,,44.4
2017-11-02T02:26:22.576Z,56.7,,,,55,,44.5
2017-11-02T02:26:32.578Z,,,,,55,,44.7
2017-11-02T02:26:43.661Z,57,,,,55,,44.7
2017-11-02T02:26:52.576Z,,,,,55,,44.8
2017-11-02T02:27:02.576Z,57.1,,,,55,,44.8
2017-11-02T02:27:12.575Z,57.2,,,,55,,44.9
2017-11-02T02:27:22.578Z,57.3,,,,55,,44.9
2017-11-02T02:27:32.576Z,57.4,,,,55,,45
2017-11-02T02:27:42.656Z,57.6,,,,55,,45
2017-11-02T02:27:52.576Z,57.9,0,1,,55,0,45.1
2017-11-02T02:28:02.578Z,56.9,,,,55,,45.1
2017-11-02T02:28:12.577Z,55.8,,,,55,,45.2
2017-11-02T02:28:22.576Z,54.5,,,,55,,45.2
2017-11-02T02:28:32.579Z,54,,,,55,,45.3
2017-11-02T02:28:42.668Z,54,,,,55,,45.3
2017-11-02T02:28:52.582Z,54.1,,,,55,,45.5
2017-11-02T02:29:02.577Z,54.6,,,,55,,45.5
2017-11-02T02:29:12.577Z,54.2,,,,55,,45.5
2017-11-02T02:29:22.578Z,53.9,,,,55,,45.6
2017-11-02T02:29:33.586Z,53.7,,,,55,,45.6
2017-11-02T02:29:42.667Z,53.4,,,,55,,45.6
2017-11-02T02:29:52.577Z,53.3,,,,55,,45.6
2017-11-02T02:30:02.578Z,53.2,,,,55,,45.6
2017-11-02T02:30:12.576Z,53,,,,55,,45.6
2017-11-02T02:30:22.576Z,52.9,,,,55,,45.6
2017-11-02T02:30:32.577Z,52.7,,,,55,,45.6
2017-11-02T02:30:42.667Z,52.6,,,,55,,45.5
2017-11-02T02:30:52.577Z,52.4,,,,55,,45.5
2017-11-02T02:31:02.582Z,,,,,55,,45.5
2017-11-02T02:31:12.576Z,52.6,,,,55,,45.5
2017-11-02T02:31:22.576Z,52.8,,,,55,,45.3
2017-11-02T02:31:32.576Z,53,,,,55,,45.3
2017-11-02T02:31:42.667Z,,,,,55,,45.2
2017-11-02T02:31:52.576Z,53.1,,,,55,,45.2
2017-11-02T02:32:02.576Z,53.2,,,,55,,45.2
2017-11-02T02:32:12.577Z,53.3,,,,55,,45.1
2017-11-02T02:32:27.597Z,53.4,,,,55,,45.1
2017-11-02T02:32:32.577Z,53.6,,,,55,,45
2017-11-02T02:32:42.669Z,,,,,55,,45
2017-11-02T02:32:52.577Z,53.7,,,,55,,44.9
2017-11-02T02:33:02.577Z,53.8,,,,55,,44.9
2017-11-02T02:33:12.577Z,,,,,55,,44.8
2017-11-02T02:33:22.577Z,53.9,,,,55,,44.8
2017-11-02T02:33:32.578Z,54,,,,55,,44.7
2017-11-02T02:33:42.657Z,,,,,55,,44.7
2017-11-02T02:33:52.580Z,54.1,,,,55,,44.5
2017-11-02T02:34:02.576Z,,,,,55,,44.5
2017-11-02T02:34:12.577Z,,,,,55,,44.4
2017-11-02T02:34:22.579Z,54.2,,,,55,,44.4
2017-11-02T02:34:32.577Z,,,,,55,,44.4
2017-11-02T02:34:42.657Z,54.3,,,,55,,44.3
2017-11-02T02:34:52.577Z,,,,,55,,44.3
2017-11-02T02:35:02.579Z,,,,,55,,44.2
2017-11-02T02:35:13.579Z,54.4,,,,55,,44.2
2017-11-02T02:35:22.577Z,,,,,55,,44.1
2017-11-02T02:35:32.577Z,57,79,1,,55,0,44.1
2017-11-02T02:35:42.667Z,62.2,60,,,55,,44
2017-11-02T02:35:52.577Z,62.8,29,,,55,,44
2017-11-02T02:36:02.577Z,59.8,,,,55,,43.9
2017-11-02T02:36:12.598Z,55.9,,,,55,,43.9
2017-11-02T02:36:22.577Z,54.6,,,,55,,43.7
2017-11-02T02:36:32.577Z,53.4,,,,55,,43.7
2017-11-02T02:36:42.669Z,53.2,,,,55,,43.7
2017-11-02T02:36:52.577Z,54.1,,,,55,,43.7
2017-11-02T02:37:02.577Z,54.3,,,,55,,43.6
2017-11-02T02:37:12.577Z,54.4,,,,55,,43.6
2017-11-02T02:37:22.577Z,54.3,,,,55,,43.6
2017-11-02T02:37:32.577Z,,,,,55,,43.7
2017-11-02T02:37:42.667Z,54.5,0,,,55,,43.7
2017-11-02T02:37:52.577Z,53.9,,1,,55,0,43.7
2017-11-02T02:38:02.632Z,51.9,,,,55,,43.7
2017-11-02T02:38:12.578Z,50.8,,,,55,,43.7
2017-11-02T02:38:22.583Z,50.5,,,,55,,43.9
2017-11-02T02:38:32.586Z,50.3,,,,55,,43.9
2017-11-02T02:38:42.667Z,50.5,,,,55,,43.9
2017-11-02T02:38:52.580Z,50.9,,,,55,,43.9
2017-11-02T02:39:02.578Z,50.7,,,,55,,44
2017-11-02T02:39:12.577Z,50.3,,,,55,,44
2017-11-02T02:39:22.578Z,50.1,,,,55,,44
2017-11-02T02:39:32.578Z,49.9,,,,55,,44
2017-11-02T02:39:42.668Z,49.8,,,,55,,44
2017-11-02T02:39:52.583Z,49.7,,,,55,,44
2017-11-02T02:40:02.579Z,49.5,,,,55,,44
2017-11-02T02:40:12.578Z,49.4,,,,55,,44
2017-11-02T02:40:22.578Z,49.3,,,,55,,44
2017-11-02T02:40:32.578Z,49.2,,,,55,,43.9
2017-11-02T02:40:42.673Z,49.1,,,,55,,43.9
2017-11-02T02:40:52.579Z,,,,,55,,43.9
2017-11-02T02:41:02.578Z,52.6,79,1,,55,0,43.7
2017-11-02T02:41:12.578Z,60.2,53,,,55,,43.7
2017-11-02T02:41:22.578Z,61.9,29,,,55,,43.7
2017-11-02T02:41:32.578Z,58.7,,,,55,,43.6
2017-11-02T02:41:42.658Z,56.3,,,,55,,43.6
2017-11-02T02:41:52.579Z,54.8,,,,55,,43.5
2017-11-02T02:42:02.578Z,53.6,,,,55,,43.5
2017-11-02T02:42:12.579Z,53.2,,,,55,,43.5
2017-11-02T02:42:23.575Z,54,,,,55,,43.4
2017-11-02T02:42:32.578Z,54.2,,,,55,,43.4
2017-11-02T02:42:42.660Z,54.4,,,,55,,43.4
2017-11-02T02:42:52.578Z,54.5,,,,55,,43.4
2017-11-02T02:43:02.582Z,,,,,55,,43.4
2017-11-02T02:43:12.583Z,54.7,,,,55,,43.4
2017-11-02T02:43:22.578Z,54.8,,,,55,,43.4
2017-11-02T02:43:32.580Z,,,,,55,,43.5
2017-11-02T02:43:42.658Z,54.9,,,,55,,43.5
2017-11-02T02:43:52.578Z,55,,,,55,,43.5
2017-11-02T02:44:02.583Z,,,,,55,,43.6
2017-11-02T02:44:12.580Z,55.1,,,,55,,43.6
2017-11-02T02:44:22.581Z,,,,,55,,43.7
2017-11-02T02:44:32.583Z,55.2,,,,55,,43.7
2017-11-02T02:44:42.668Z,55.3,,,,55,,43.7
2017-11-02T02:44:52.583Z,55.5,,,,55,,43.9
2017-11-02T02:45:02.578Z,,,,,55,,43.9
2017-11-02T02:45:13.569Z,55.7,,,,55,,44
2017-11-02T02:45:22.578Z,55.8,,,,55,,44
2017-11-02T02:45:32.581Z,55.9,,,,55,,44.1
2017-11-02T02:45:42.668Z,56.2,0,1,,55,0,44.1
2017-11-02T02:45:52.578Z,55.7,,,,55,,44.2
2017-11-02T02:46:02.578Z,53.9,,,,55,,44.2
2017-11-02T02:46:12.582Z,52.9,,,,55,,44.3
2017-11-02T02:46:22.583Z,52.4,,,,55,,44.3
2017-11-02T02:46:32.579Z,52.3,,,,55,,44.4
2017-11-02T02:46:42.673Z,52.5,,,,55,,44.4
2017-11-02T02:46:52.578Z,52.9,,,,55,,44.4
2017-11-02T02:47:02.726Z,52.8,,,,55,,44.5
2017-11-02T02:47:12.578Z,52.4,,,,55,,44.5
2017-11-02T02:47:22.584Z,52.2,,,,55,,44.5
2017-11-02T02:47:32.584Z,52,,,,55,,44.7
2017-11-02T02:47:42.669Z,51.9,,,,55,,44.7
2017-11-02T02:47:52.579Z,51.7,,,,55,,44.7
2017-11-02T02:48:02.579Z,51.6,,,,55,,44.7
2017-11-02T02:48:12.579Z,51.4,,,,55,,44.5
2017-11-02T02:48:22.579Z,51.3,,,,55,,44.5
2017-11-02T02:48:32.579Z,51.1,,,,55,,44.5
2017-11-02T02:48:42.662Z,51,,,,55,,44.5
2017-11-02T02:48:52.578Z,,,,,55,,44.4
2017-11-02T02:49:02.579Z,51.2,,,,55,,44.4
2017-11-02T02:49:12.579Z,51.3,,,,55,,44.4
2017-11-02T02:49:22.579Z,51.4,,,,55,,44.3
2017-11-02T02:49:32.582Z,51.7,,,,55,,44.3
2017-11-02T02:49:42.669Z,51.8,,,,55,,44.3
2017-11-02T02:49:52.579Z,,,,,55,,44.2
2017-11-02T02:50:02.579Z,51.9,,,,55,,44.2
2017-11-02T02:50:12.587Z,52,,,,55,,44.1
2017-11-02T02:50:22.579Z,52.1,,,,55,,44.1
2017-11-02T02:50:32.579Z,52.2,,,,55,,44
2017-11-02T02:50:42.674Z,,,,,55,,44
2017-11-02T02:50:53.577Z,52.3,,,,55,,43.9
2017-11-02T02:51:02.579Z,52.4,,,,55,,43.9
2017-11-02T02:51:12.579Z,,,,,55,,43.9
2017-11-02T02:51:22.583Z,52.6,0,1,75,55,0,43.7
2017-11-02T02:51:32.579Z,56.4,80,1,,55,0,43.7
2017-11-02T02:51:42.670Z,62.3,49,,,55,,43.6
2017-11-02T02:51:52.579Z,61.8,29,,,55,,43.6
2017-11-02T02:52:02.579Z,58.7,,,,55,,43.5
2017-11-02T02:52:12.579Z,55.8,,,,55,,43.5
2017-11-02T02:52:22.579Z,54.6,,,,55,,43.4
2017-11-02T02:52:32.595Z,53.4,0,1,,55,0,43.4
2017-11-02T02:52:42.669Z,53.3,,,,55,,43.4
2017-11-02T02:52:52.584Z,52.4,,,,55,,43.3
2017-11-02T02:53:02.581Z,51.1,,,,55,,43.3
2017-11-02T02:53:12.579Z,50.8,,,,55,,43.3
2017-11-02T02:53:22.579Z,50.6,,,,55,,43.3
2017-11-02T02:53:32.605Z,50.7,,,,55,,43.3
2017-11-02T02:53:43.690Z,50.8,,,,55,,43.3
2017-11-02T02:53:52.580Z,50.3,,,,55,,43.3
2017-11-02T02:54:02.580Z,49.9,,,,55,,43.4
2017-11-02T02:54:12.581Z,49.8,,,,55,,43.4
2017-11-02T02:54:22.583Z,49.5,,,,55,,43.4
2017-11-02T02:54:32.580Z,49.3,,,,55,,43.4
2017-11-02T02:54:42.670Z,49.2,,,,55,,43.4
2017-11-02T02:54:52.579Z,48.9,,,,55,,43.4
2017-11-02T02:55:02.580Z,48.7,,,,55,,43.4
2017-11-02T02:55:12.637Z,48.5,,,,55,,43.3
2017-11-02T02:55:22.666Z,,,,,55,,43.3
2017-11-02T02:55:32.580Z,48.4,,,,55,,43.3
2017-11-02T02:55:42.670Z,,,,,55,,43.3
2017-11-02T02:55:52.580Z,48.3,,,,55,,43.2
2017-11-02T02:56:02.581Z,48.2,,,,55,,43.2
2017-11-02T02:56:12.586Z,48.1,,,,55,,43.1
2017-11-02T02:56:22.581Z,48,,1,,55,0,43.1
2017-11-02T02:56:32.580Z,52.2,79,,,55,,43.1
2017-11-02T02:56:42.670Z,57.1,46,,,55,,43
2017-11-02T02:56:52.580Z,56.9,29,,,55,,43
2017-11-02T02:57:02.580Z,55.7,,,,55,,42.8
2017-11-02T02:57:12.580Z,53.9,,,,55,,42.8
2017-11-02T02:57:22.583Z,52.9,,,,55,,42.7
2017-11-02T02:57:32.584Z,52.6,,,,55,,42.7
2017-11-02T02:57:42.660Z,52.7,,,,55,,42.7
2017-11-02T02:57:52.580Z,53.1,,,,55,,42.7
2017-11-02T02:58:02.580Z,53.2,,,,55,,42.6
2017-11-02T02:58:12.580Z,,,,,55,,42.6
2017-11-02T02:58:22.580Z,53.3,,,,55,,42.6
2017-11-02T02:58:32.580Z,53.4,,,,55,,42.6
2017-11-02T02:58:42.670Z,53.5,,,,55,,42.6
2017-11-02T02:58:52.581Z,53.6,,,,55,,42.6
