Time,HwTSet,ActPow,PrimTSet,HwActive,PrimT,HwTOutlet,ChActive
2017-11-28T13:41:28.552Z,55,,,,42.4,34.1,
2017-11-28T13:41:37.627Z,55,,,,,34.1,
2017-11-28T13:41:47.548Z,55,,,,,34.1,
2017-11-28T13:41:57.585Z,55,,,,42.5,34.1,
2017-11-28T13:42:07.569Z,55,,,,,34,
2017-11-28T13:42:17.572Z,55,,,,,34,
2017-11-28T13:42:27.558Z,55,,,,42.6,34,
2017-11-28T13:42:37.781Z,55,,,,,34,
2017-11-28T13:42:47.628Z,55,,,,,34,
2017-11-28T13:42:57.543Z,55,,,,,33.8,
2017-11-28T13:43:07.548Z,55,,,,42.7,33.8,
2017-11-28T13:43:17.545Z,55,,,,,33.8,
2017-11-28T13:43:27.581Z,55,,,,,33.8,
2017-11-28T13:43:37.667Z,55,,,,,33.8,
2017-11-28T13:43:47.555Z,55,,,,,33.7,
2017-11-28T13:43:57.550Z,55,,,,,33.7,
2017-11-28T13:44:07.588Z,55,,,,,33.7,
2017-11-28T13:44:22.580Z,55,,,,42.8,33.6,
2017-11-28T13:44:27.546Z,55,,,,,33.6,
2017-11-28T13:44:37.786Z,55,,,,,33.6,
2017-11-28T13:44:47.625Z,55,,,,,33.6,
2017-11-28T13:44:57.570Z,55,,,,,33.5,
2017-11-28T13:45:07.604Z,55,,,,,33.5,
2017-11-28T13:45:17.643Z,55,,,,,33.5,
2017-11-28T13:45:27.578Z,55,,,,,33.5,
2017-11-28T13:45:37.628Z,55,,,,,33.5,
2017-11-28T13:45:47.550Z,55,,,,,33.3,
2017-11-28T13:45:57.558Z,55,,,,,33.3,
2017-11-28T13:46:07.557Z,55,,,,,33.3,
2017-11-28T13:46:17.551Z,55,,,,,33.3,
2017-11-28T13:46:27.546Z,55,,,,,33.3,
2017-11-28T13:46:37.673Z,55,,,,,33.2,
2017-11-28T13:46:47.574Z,55,,,,,33.2,
2017-11-28T13:46:57.559Z,55,,,,,33.2,
2017-11-28T13:47:14.243Z,55,,,,,33.2,
2017-11-28T13:47:17.590Z,55,,,,,33.1,
2017-11-28T13:47:27.544Z,55,,,,,33.1,
2017-11-28T13:47:37.643Z,55,,,,,33.1,
2017-11-28T13:47:47.581Z,55,,,,,33.1,
2017-11-28T13:47:57.544Z,55,,,,,33,
2017-11-28T13:48:07.544Z,55,,,,,33,
2017-11-28T13:48:17.543Z,55,,,,,33,
2017-11-28T13:48:27.562Z,55,,,,,33,
2017-11-28T13:48:38.639Z,55,,,,,33,
2017-11-28T13:48:47.544Z,55,,,,,32.8,
2017-11-28T13:48:57.604Z,55,,,,,32.8,
2017-11-28T13:49:07.550Z,55,,,,,32.8,
2017-11-28T13:49:17.556Z,55,,,,,32.8,
2017-11-28T13:49:27.570Z,55,,,,,32.8,
2017-11-28T13:49:37.624Z,55,,,,,32.7,
2017-11-28T13:49:47.558Z,55,,,,,32.7,
2017-11-28T13:49:57.608Z,55,,,,42.7,32.7,
2017-11-28T13:50:07.551Z,55,,,,,32.7,
2017-11-28T13:50:17.544Z,55,,,,,32.6,
2017-11-28T13:50:27.552Z,55,,,,,32.6,
2017-11-28T13:50:37.634Z,55,,,,,32.6,
2017-11-28T13:50:47.544Z,55,,,,,32.6,
2017-11-28T13:50:57.561Z,55,,,,,32.6,
2017-11-28T13:51:07.544Z,55,,,,,32.6,
2017-11-28T13:51:17.544Z,55,,,,,32.5,
2017-11-28T13:51:28.613Z,55,,,,,32.5,
2017-11-28T13:51:37.653Z,55,,,,,32.5,
2017-11-28T13:51:47.559Z,55,,,,42.6,32.5,
2017-11-28T13:51:57.562Z,55,,,,,32.3,
2017-11-28T13:52:07.573Z,55,,,,,32.3,
2017-11-28T13:52:17.586Z,55,,,,,32.3,
2017-11-28T13:52:27.548Z,55,,,,,32.3,
2017-11-28T13:52:37.624Z,55,,,,,32.3,
2017-11-28T13:52:47.568Z,55,,,,,32.3,
2017-11-28T13:52:57.574Z,55,,,,,32.2,
2017-11-28T13:53:07.549Z,55,,,,,32.2,
2017-11-28T13:53:17.581Z,55,,,0,,32.2,2
2017-11-28T13:53:27.611Z,55,78,,,48.4,32.2,
2017-11-28T13:53:37.705Z,55,0,5,0,51.4,32.1,0
2017-11-28T13:53:47.555Z,55,,,,46.4,32.1,
2017-11-28T13:53:57.544Z,55,,,,40.6,32.1,
2017-11-28T13:54:07.546Z,55,,,,36.8,32.1,
2017-11-28T13:54:18.538Z,55,,,,35.7,32.1,
2017-11-28T13:54:27.573Z,55,,,,34.9,32.1,
2017-11-28T13:54:37.745Z,55,,75,0,35.1,32.1,2
2017-11-28T13:54:47.607Z,55,,,,35.3,32,
2017-11-28T13:54:57.593Z,55,,,,35.9,32,
2017-11-28T13:55:07.558Z,55,,,,35.8,32,
2017-11-28T13:55:17.554Z,55,,,,35.6,32,
2017-11-28T13:55:27.546Z,55,,,,34.9,32,
2017-11-28T13:55:37.657Z,55,,,,34.7,32,
2017-11-28T13:55:47.546Z,55,,,,34.4,32,
2017-11-28T13:55:57.558Z,55,,,,34.3,31.9,
2017-11-28T13:56:07.544Z,55,,,,,31.9,
2017-11-28T13:56:17.648Z,55,,,,34.2,31.9,
2017-11-28T13:56:27.558Z,55,,,,,31.9,
2017-11-28T13:56:37.811Z,55,,,,34.1,31.9,
2017-11-28T13:56:47.649Z,55,,,,33.8,31.9,
2017-11-28T13:56:57.566Z,55,,,,,31.9,
2017-11-28T13:57:08.606Z,55,,,,33.7,31.9,
2017-11-28T13:57:18.626Z,55,,,,,31.9,
2017-11-28T13:57:27.564Z,55,,,,33.6,31.7,
2017-11-28T13:57:37.635Z,55,,,,33.5,31.7,
2017-11-28T13:57:47.548Z,55,,,,33.3,31.7,
2017-11-28T13:57:57.555Z,55,,,,,31.7,
2017-11-28T13:58:07.575Z,55,,,,33.2,31.7,
2017-11-28T13:58:17.574Z,55,79,,0,33.3,31.6,2
2017-11-28T13:58:27.616Z,55,76,,,40.1,31.6,
2017-11-28T13:58:37.708Z,55,43,,,43.5,31.6,
2017-11-28T13:58:47.578Z,55,29,,,43.7,31.6,
2017-11-28T13:58:57.610Z,55,,,,41.7,31.6,
2017-11-28T13:59:07.616Z,55,,,,40.6,31.6,
2017-11-28T13:59:17.625Z,55,,,,39.8,31.5,
2017-11-28T13:59:27.550Z,55,,,,39.5,31.5,
2017-11-28T13:59:37.646Z,55,0,,0,40.2,31.5,2
2017-11-28T13:59:47.560Z,55,,,,38.8,31.5,
2017-11-28T13:59:58.558Z,55,,,,37.8,31.5,
2017-11-28T14:00:07.557Z,55,,,,36.7,31.5,
2017-11-28T14:00:17.614Z,55,,,,36.2,31.5,
2017-11-28T14:00:27.563Z,55,,,,36,31.5,
2017-11-28T14:00:37.629Z,55,,,,36.4,31.4,
2017-11-28T14:00:47.569Z,55,,,,36.8,31.4,
2017-11-28T14:00:57.605Z,55,,,,36.5,31.4,
2017-11-28T14:01:07.576Z,55,,,,36.3,31.4,
2017-11-28T14:01:17.601Z,55,,,,35.9,31.4,
2017-11-28T14:01:27.636Z,55,,,,,31.4,
2017-11-28T14:01:37.707Z,55,,,,35.7,31.4,
2017-11-28T14:01:47.584Z,55,,,,,31.4,
2017-11-28T14:01:57.640Z,55,,,,35.6,31.4,
2017-11-28T14:02:07.546Z,55,,,,35.4,31.4,
2017-11-28T14:02:17.580Z,55,,,,,31.4,
2017-11-28T14:02:27.642Z,55,,,,35.3,31.4,
2017-11-28T14:02:37.838Z,55,,,,35.2,31.4,
2017-11-28T14:02:52.601Z,55,,,,,31.4,
2017-11-28T14:02:57.581Z,55,,,,35.3,31.4,
2017-11-28T14:03:07.549Z,55,,,,35.4,31.4,
2017-11-28T14:03:21.423Z,55,,,,35.6,31.4,
2017-11-28T14:03:27.549Z,55,,,,35.7,31.2,
2017-11-28T14:03:37.768Z,55,,,,35.8,31.2,
2017-11-28T14:03:47.558Z,55,,,,35.9,31.2,
2017-11-28T14:03:57.568Z,55,,,,,31.2,
2017-11-28T14:04:07.602Z,55,,,,36,31.2,
2017-11-28T14:04:17.757Z,55,,,,36.2,31.2,
2017-11-28T14:04:27.581Z,55,,,,,31.2,
2017-11-28T14:04:37.659Z,55,,,,36.3,31.2,
2017-11-28T14:04:47.558Z,55,,,,,31.2,
2017-11-28T14:04:57.584Z,55,,,,36.4,31.2,
2017-11-28T14:05:07.557Z,55,,,,,31.1,
2017-11-28T14:05:17.568Z,55,,,,,31.1,
2017-11-28T14:05:27.586Z,55,,,,36.5,31.1,
2017-11-28T14:05:37.690Z,55,,,,,31.1,
2017-11-28T14:05:47.550Z,55,,,,36.7,31.1,
2017-11-28T14:05:57.598Z,55,79,,0,36.8,31.1,2
2017-11-28T14:06:07.559Z,55,80,,,42.4,31,
2017-11-28T14:06:17.559Z,55,45,,,48.1,31,
2017-11-28T14:06:27.553Z,55,29,,,47.9,31,
2017-11-28T14:06:37.628Z,55,,,,43.8,31,
2017-11-28T14:06:47.557Z,55,,,,41.7,31,
2017-11-28T14:06:57.555Z,55,,,,40.8,31,
2017-11-28T14:07:08.560Z,55,,,,39.9,31,
2017-11-28T14:07:17.574Z,55,,,,40.1,31,
2017-11-28T14:07:27.586Z,55,,,,41.1,31,
2017-11-28T14:07:37.632Z,55,,,,41.6,30.9,
2017-11-28T14:07:47.549Z,55,,,,41.8,30.9,
2017-11-28T14:07:57.548Z,55,,,,42,30.9,
2017-11-28T14:08:07.585Z,55,,,,,30.9,
2017-11-28T14:08:17.601Z,55,,,,42.4,30.9,
2017-11-28T14:08:27.586Z,55,,,,42.6,30.9,
2017-11-28T14:08:37.628Z,55,,,,43,30.9,
2017-11-28T14:08:47.561Z,55,,,,43.1,30.9,
2017-11-28T14:08:57.558Z,55,,,,43.3,31,
2017-11-28T14:09:07.550Z,55,,,,43.4,31,
2017-11-28T14:09:17.560Z,55,,,,43.6,31,
2017-11-28T14:09:27.558Z,55,,,,44,31.1,
2017-11-28T14:09:37.638Z,55,,,,44.1,31.1,
2017-11-28T14:09:47.563Z,55,,,,44.3,31.2,
2017-11-28T14:09:58.543Z,55,,,,44.5,31.2,
2017-11-28T14:10:07.559Z,55,,,,44.7,31.2,
2017-11-28T14:10:17.550Z,55,,,,45,31.4,
2017-11-28T14:10:27.554Z,55,,,,45.1,31.5,
2017-11-28T14:10:37.629Z,55,,,,45.4,31.6,
2017-11-28T14:10:47.552Z,55,,,,45.6,31.6,
2017-11-28T14:10:57.548Z,55,,,,45.8,31.7,
2017-11-28T14:11:07.552Z,55,,,,46,31.9,
2017-11-28T14:11:17.552Z,55,,,,46.1,32,
2017-11-28T14:11:27.594Z,55,,,,46.4,32,
2017-11-28T14:11:37.635Z,55,,,,46.6,32.1,
2017-11-28T14:11:47.558Z,55,0,,0,47,32.2,2
2017-11-28T14:11:57.549Z,55,,,,45.7,32.3,
2017-11-28T14:12:07.554Z,55,,,,43.8,32.5,
2017-11-28T14:12:17.602Z,55,,,,42.9,32.6,
2017-11-28T14:12:27.553Z,55,,,,,32.7,
2017-11-28T14:12:37.638Z,55,,,,43,32.8,
2017-11-28T14:12:48.597Z,55,,,,43.1,33,
2017-11-28T14:12:57.548Z,55,,,,43.3,33,
2017-11-28T14:13:07.548Z,55,,,,43.1,33.1,
2017-11-28T14:13:17.552Z,55,,,,42.7,33.2,
2017-11-28T14:13:27.548Z,55,,,,42.5,33.3,
2017-11-28T14:13:37.676Z,55,,,,42.3,33.5,
2017-11-28T14:13:47.556Z,55,,,,42.2,33.5,
2017-11-28T14:13:57.548Z,55,,,,41.9,33.6,
2017-11-28T14:14:07.548Z,55,,,,41.8,33.6,
2017-11-28T14:14:17.600Z,55,,,,41.7,33.7,
2017-11-28T14:14:27.553Z,55,,,,41.6,33.7,
2017-11-28T14:14:37.648Z,55,,,,41.4,33.8,
2017-11-28T14:14:47.549Z,55,,,,41.2,33.8,
2017-11-28T14:14:57.548Z,55,,,,,33.8,
2017-11-28T14:15:07.551Z,55,,,,41.5,34,
2017-11-28T14:15:17.553Z,55,,,,41.7,34,
2017-11-28T14:15:27.580Z,55,,,,41.8,34,
2017-11-28T14:15:38.656Z,55,,,,41.9,34,
2017-11-28T14:15:47.557Z,55,,,,42,34,
2017-11-28T14:15:57.548Z,55,,,,42.2,34,
2017-11-28T14:16:07.572Z,55,,,,42.3,34,
2017-11-28T14:16:17.550Z,55,,,,,34,
2017-11-28T14:16:27.554Z,55,,,,42.4,34,
2017-11-28T14:16:37.750Z,55,,,,42.5,34,
2017-11-28T14:16:47.581Z,55,,,,42.6,34,
2017-11-28T14:16:57.558Z,55,,,,,34,
2017-11-28T14:17:07.596Z,55,,,,42.7,34.1,
2017-11-28T14:17:17.549Z,55,,,,42.8,34,
2017-11-28T14:17:27.551Z,55,,,,,34,
2017-11-28T14:17:37.649Z,55,,,,43,34.1,
2017-11-28T14:17:47.567Z,55,,,,,34,
2017-11-28T14:17:57.553Z,55,,,,43.1,34,
2017-11-28T14:18:07.574Z,55,,,,,34,
2017-11-28T14:18:17.564Z,55,,,,43.2,34,
2017-11-28T14:18:32.590Z,55,,,,,34,
2017-11-28T14:18:37.680Z,55,,,,,34,
2017-11-28T14:18:47.557Z,55,,,,43.3,34,
2017-11-28T14:18:57.555Z,55,,,,,34,
2017-11-28T14:19:07.550Z,55,,,,,34,
2017-11-28T14:19:17.559Z,55,,,,43.4,34,
2017-11-28T14:19:27.554Z,55,,,,,34,
2017-11-28T14:19:37.640Z,55,,,,,34,
2017-11-28T14:19:47.556Z,55,,,,,33.8,
2017-11-28T14:19:57.556Z,55,,,,43.5,33.8,
2017-11-28T14:20:07.594Z,55,,,,,33.8,
2017-11-28T14:20:17.561Z,55,,,,,33.8,
2017-11-28T14:20:27.550Z,55,,,,,33.8,
2017-11-28T14:20:37.650Z,55,,,,43.6,33.8,
2017-11-28T14:20:47.550Z,55,,,,,33.8,
2017-11-28T14:20:57.569Z,55,,,,,33.8,
2017-11-28T14:21:07.555Z,55,,,,,33.7,
2017-11-28T14:21:22.992Z,55,,,,,33.7,
2017-11-28T14:21:27.551Z,55,,,,,33.7,
2017-11-28T14:21:37.634Z,55,,,,,33.7,
2017-11-28T14:21:47.552Z,55,,,,,33.7,
2017-11-28T14:21:57.554Z,55,,,,43.7,33.7,
2017-11-28T14:22:07.553Z,55,,,,,33.7,
2017-11-28T14:22:17.574Z,55,,,,,33.7,
2017-11-28T14:22:27.551Z,55,,,,,33.6,
2017-11-28T14:22:37.646Z,55,,,,,33.6,
2017-11-28T14:22:48.548Z,55,,,,,33.6,
2017-11-28T14:22:57.552Z,55,,,,,33.6,
2017-11-28T14:23:07.550Z,55,,,,,33.6,
2017-11-28T14:23:17.551Z,55,,,,,33.6,
2017-11-28T14:23:27.551Z,55,,,,,33.5,
2017-11-28T14:23:37.641Z,55,,,,,33.5,
2017-11-28T14:23:47.550Z,55,,,,,33.5,
2017-11-28T14:23:57.601Z,55,,,,,33.5,
2017-11-28T14:24:07.575Z,55,,,,,33.5,
2017-11-28T14:24:17.576Z,55,,,,,33.5,
2017-11-28T14:24:27.550Z,55,,,,,33.5,
2017-11-28T14:24:37.657Z,55,,,,,33.3,
2017-11-28T14:24:47.582Z,55,,,,,33.3,
2017-11-28T14:24:57.608Z,55,,,,,33.3,
2017-11-28T14:25:07.552Z,55,,,,,33.3,
2017-11-28T14:25:17.575Z,55,,,,,33.3,
2017-11-28T14:25:27.562Z,55,,,,,33.3,
2017-11-28T14:25:37.712Z,55,,,,,33.2,
2017-11-28T14:25:47.551Z,55,,,,,33.2,
2017-11-28T14:25:57.553Z,55,,,,43.6,33.2,
2017-11-28T14:26:07.551Z,55,,,,,33.2,
2017-11-28T14:26:17.611Z,55,,,,,33.2,
2017-11-28T14:26:27.573Z,55,,,,,33.2,
2017-11-28T14:26:37.641Z,55,,,,,33.1,
2017-11-28T14:26:47.627Z,55,,,,,33.1,
2017-11-28T14:26:57.571Z,55,,,,,33.1,
2017-11-28T14:27:07.617Z,55,,,,,33.1,
2017-11-28T14:27:17.581Z,55,,,,,33.1,
2017-11-28T14:27:27.565Z,55,,,,,33.1,
2017-11-28T14:27:37.736Z,55,,,,,33,
2017-11-28T14:27:47.552Z,55,,,,,33,
2017-11-28T14:27:57.551Z,55,,,,,33,
2017-11-28T14:28:07.586Z,55,,,,,33,
2017-11-28T14:28:17.567Z,55,,,,43.5,33,
2017-11-28T14:28:28.550Z,55,,,,,33,
2017-11-28T14:28:37.631Z,55,,,,,32.8,
2017-11-28T14:28:47.551Z,55,,,,,32.8,
2017-11-28T14:28:57.552Z,55,,,,,32.8,
2017-11-28T14:29:07.551Z,55,,,,,32.8,
2017-11-28T14:29:17.553Z,55,,,,,32.8,
2017-11-28T14:29:27.597Z,55,,,,,32.8,
2017-11-28T14:29:37.704Z,55,,,,,32.7,
2017-11-28T14:29:47.617Z,55,,,,,32.7,
2017-11-28T14:29:57.601Z,55,,,,,32.7,
2017-11-28T14:30:07.554Z,55,,,,,32.7,
2017-11-28T14:30:17.552Z,55,,,,43.4,32.7,
2017-11-28T14:30:27.552Z,55,,,,,32.7,
2017-11-28T14:30:37.670Z,55,,,,,32.6,
2017-11-28T14:30:47.552Z,55,,,,,32.6,
2017-11-28T14:30:57.554Z,55,,,,,32.6,
2017-11-28T14:31:07.570Z,55,,,,,32.6,
2017-11-28T14:31:18.599Z,55,,,,,32.6,
2017-11-28T14:31:27.571Z,55,,,,,32.6,
2017-11-28T14:31:37.670Z,55,,,,,32.5,
2017-11-28T14:31:47.552Z,55,,,,,32.5,
2017-11-28T14:31:57.552Z,55,,,,,32.5,
2017-11-28T14:32:07.552Z,55,,,,43.3,32.5,
2017-11-28T14:32:17.552Z,55,,,,,32.5,
2017-11-28T14:32:27.556Z,55,,,,,32.5,
2017-11-28T14:32:37.685Z,55,,,,,32.3,
2017-11-28T14:32:47.598Z,55,,,,,32.3,
2017-11-28T14:32:57.555Z,55,,,,,32.3,
2017-11-28T14:33:07.607Z,55,,,,,32.3,
2017-11-28T14:33:17.601Z,55,,,0,43.2,32.3,2
2017-11-28T14:33:27.560Z,55,80,,,48.5,32.3,
2017-11-28T14:33:37.682Z,55,41,,,52,32.2,
2017-11-28T14:33:47.565Z,55,29,,,48.5,32.2,
2017-11-28T14:33:57.559Z,55,,,,43.7,32.2,
2017-11-28T14:34:08.548Z,55,,,,40.9,32.2,
2017-11-28T14:34:17.552Z,55,,,,39.9,32.2,
2017-11-28T14:34:27.557Z,55,,,,39.6,32.2,
2017-11-28T14:34:37.643Z,55,,,,40.3,32.2,
2017-11-28T14:34:47.552Z,55,,,,41.2,32.2,
2017-11-28T14:34:57.553Z,55,,,,41.7,32.1,
2017-11-28T14:35:07.558Z,55,,,,,32.1,
2017-11-28T14:35:17.556Z,55,,,,,32.1,
2017-11-28T14:35:27.569Z,55,,,,42,32.1,
2017-11-28T14:35:37.705Z,55,,,,42.3,32.1,
2017-11-28T14:35:47.581Z,55,,,,42.5,32.1,
2017-11-28T14:35:57.578Z,55,,,,42.7,32.1,
2017-11-28T14:36:07.575Z,55,,,,42.8,32.1,
2017-11-28T14:36:17.573Z,55,,,,43.1,32.1,
2017-11-28T14:36:27.603Z,55,,,,43.3,32.2,
2017-11-28T14:36:37.643Z,55,,,,43.5,32.2,
2017-11-28T14:36:47.577Z,55,,,,43.7,32.2,
2017-11-28T14:37:02.586Z,55,,,,44,32.2,
2017-11-28T14:37:07.559Z,55,,,,44.2,32.3,
2017-11-28T14:37:17.642Z,55,,,,44.4,32.3,
2017-11-28T14:37:27.659Z,55,,,,44.7,32.3,
2017-11-28T14:37:37.703Z,55,,,,45,32.5,
2017-11-28T14:37:47.597Z,55,,,,45.1,32.5,
2017-11-28T14:37:57.567Z,55,,,,45.3,32.6,
2017-11-28T14:38:07.580Z,55,,,,45.6,32.6,
2017-11-28T14:38:17.659Z,55,,,,45.8,32.7,
2017-11-28T14:38:27.870Z,55,,,,45.9,32.7,
2017-11-28T14:38:37.696Z,55,,,,46.1,32.8,
2017-11-28T14:38:47.616Z,55,,,,46.3,33,
2017-11-28T14:38:57.571Z,55,,,,46.6,33,
2017-11-28T14:39:07.595Z,55,,,,46.8,33.1,
2017-11-28T14:39:17.572Z,55,,,,47,33.2,
2017-11-28T14:39:27.639Z,55,,,,47.1,33.3,
2017-11-28T14:39:37.678Z,55,29,75,0,47.3,33.3,2
2017-11-28T14:39:47.635Z,55,,,,47.6,33.5,
2017-11-28T14:39:57.593Z,55,,,,47.7,33.6,
2017-11-28T14:40:07.573Z,55,,,,48,33.7,
2017-11-28T14:40:17.592Z,55,,,,48.1,33.8,
2017-11-28T14:40:27.582Z,55,,,,48.2,33.8,
2017-11-28T14:40:37.731Z,55,,,,48.4,34,
2017-11-28T14:40:47.575Z,55,0,,0,48.9,34.1,2
2017-11-28T14:40:57.622Z,55,,,,47.8,34.2,
2017-11-28T14:41:07.591Z,55,,,,45.9,34.3,
2017-11-28T14:41:18.586Z,55,,,,45.2,34.4,
2017-11-28T14:41:27.595Z,55,,,,44.8,34.6,
2017-11-28T14:41:37.706Z,55,,,,44.7,34.7,
2017-11-28T14:41:47.588Z,55,,,,45,34.8,
2017-11-28T14:41:57.639Z,55,,,,45.2,34.9,
2017-11-28T14:42:07.601Z,55,,,,44.9,35.1,
2017-11-28T14:42:17.575Z,55,,,,44.7,35.1,
2017-11-28T14:42:27.612Z,55,,,,44.4,35.2,
2017-11-28T14:42:37.712Z,55,,,,44.2,35.3,
2017-11-28T14:42:47.591Z,55,,,,44,35.4,
2017-11-28T14:42:57.570Z,55,,,,43.9,35.4,
2017-11-28T14:43:07.629Z,55,,,,43.6,35.6,
2017-11-28T14:43:17.614Z,55,,,,43.5,35.6,
2017-11-28T14:43:27.591Z,55,,,,43.3,35.6,
2017-11-28T14:43:37.649Z,55,,,,43.2,35.7,
2017-11-28T14:43:47.657Z,55,,,,43,35.7,
2017-11-28T14:43:57.664Z,55,,,,,35.7,
2017-11-28T14:44:08.597Z,55,,,,43.2,35.7,
2017-11-28T14:44:17.567Z,55,,,,43.4,35.7,
2017-11-28T14:44:27.578Z,55,,,,43.5,35.8,
2017-11-28T14:44:37.651Z,55,,,,43.6,35.8,
2017-11-28T14:44:47.572Z,55,,,,43.7,35.8,
2017-11-28T14:44:57.616Z,55,,,,43.9,35.8,
2017-11-28T14:45:07.594Z,55,,,,44,35.8,
2017-11-28T14:45:17.588Z,55,,,,44.1,35.8,
2017-11-28T14:45:27.576Z,55,,,,44.2,35.8,
2017-11-28T14:45:37.658Z,55,,,,,35.8,
2017-11-28T14:45:47.587Z,55,,,,44.3,35.8,
2017-11-28T14:45:57.612Z,55,,,,44.4,35.8,
2017-11-28T14:46:07.587Z,55,,,,,35.8,
2017-11-28T14:46:17.586Z,55,,,,44.5,35.8,
2017-11-28T14:46:27.600Z,55,,,,44.7,35.7,
2017-11-28T14:46:37.701Z,55,,,,,35.8,
2017-11-28T14:46:47.614Z,55,,,,44.8,35.7,
2017-11-28T14:46:58.608Z,55,,,,,35.7,
2017-11-28T14:47:07.568Z,55,,,,44.9,35.7,
2017-11-28T14:47:17.590Z,55,,,,,35.7,
2017-11-28T14:47:27.553Z,55,,,,45,35.7,
2017-11-28T14:47:37.663Z,55,,,,,35.7,
2017-11-28T14:47:47.554Z,55,,,,,35.7,
2017-11-28T14:47:57.630Z,55,,,,45.1,35.7,
2017-11-28T14:48:07.553Z,55,,,,,35.7,
2017-11-28T14:48:17.554Z,55,,,,,35.6,
2017-11-28T14:48:27.555Z,55,,,,45.2,35.6,
2017-11-28T14:48:37.664Z,55,,,,,35.6,
2017-11-28T14:48:47.554Z,55,,,,,35.6,
2017-11-28T14:48:57.575Z,55,,,,45.3,35.6,
2017-11-28T14:49:07.566Z,55,,,,,35.6,
2017-11-28T14:49:17.570Z,55,,,,,35.6,
2017-11-28T14:49:27.553Z,55,,,,,35.4,
2017-11-28T14:49:37.684Z,55,,,,,35.4,
2017-11-28T14:49:48.569Z,55,,,,,35.4,
2017-11-28T14:49:57.665Z,55,,,,45.5,35.4,
2017-11-28T14:50:07.582Z,55,,,,,35.4,
2017-11-28T14:50:17.554Z,55,,,,,35.4,
2017-11-28T14:50:27.598Z,55,,,,,35.3,
2017-11-28T14:50:37.644Z,55,,,,,35.3,
2017-11-28T14:50:47.566Z,55,,,,,35.3,
2017-11-28T14:50:57.568Z,55,,,,,35.3,
2017-11-28T14:51:07.555Z,55,,,,,35.3,
2017-11-28T14:51:17.570Z,55,,,,,35.3,
2017-11-28T14:51:27.564Z,55,,,,,35.2,
2017-11-28T14:51:37.666Z,55,,,,45.6,35.2,
2017-11-28T14:51:47.586Z,55,,,,,35.2,
2017-11-28T14:51:57.604Z,55,,,,,35.2,
2017-11-28T14:52:07.554Z,55,,,,,35.2,
2017-11-28T14:52:17.555Z,55,,,,,35.1,
2017-11-28T14:52:27.564Z,55,,,,,35.1,
2017-11-28T14:52:42.671Z,55,,,,,35.1,
2017-11-28T14:52:47.567Z,55,,,,,35.1,
2017-11-28T14:52:57.657Z,55,,,,,35.1,
2017-11-28T14:53:07.566Z,55,,,,,35.1,
2017-11-28T14:53:17.612Z,55,,,,45.5,35.1,
2017-11-28T14:53:27.649Z,55,,,,,34.9,
2017-11-28T14:53:37.608Z,55,,,,,34.9,
2017-11-28T14:53:47.554Z,55,,,,,34.9,
2017-11-28T14:53:57.627Z,55,,,,,34.9,
2017-11-28T14:54:07.579Z,55,,,,,34.9,
2017-11-28T14:54:17.561Z,55,,,,,34.8,
2017-11-28T14:54:27.558Z,55,,,,,34.8,
2017-11-28T14:54:37.642Z,55,,,,,34.8,
2017-11-28T14:54:47.554Z,55,,,,,34.8,
2017-11-28T14:54:57.555Z,55,,,,,34.8,
2017-11-28T14:55:07.590Z,55,,,,,34.7,
2017-11-28T14:55:17.554Z,55,,,,,34.7,
2017-11-28T14:55:32.629Z,55,,,,,34.7,
2017-11-28T14:55:37.651Z,55,,,,,34.7,
2017-11-28T14:55:47.562Z,55,,,,,34.7,
2017-11-28T14:55:57.555Z,55,,,,,34.6,
2017-11-28T14:56:07.562Z,55,,,,,34.6,
2017-11-28T14:56:17.568Z,55,,,,,34.6,
2017-11-28T14:56:27.554Z,55,,,,,34.6,
2017-11-28T14:56:37.656Z,55,,,,45.3,34.6,
2017-11-28T14:56:47.555Z,55,,,,,34.4,
2017-11-28T14:56:58.560Z,55,,,,,34.4,
2017-11-28T14:57:07.556Z,55,,,,,34.4,
2017-11-28T14:57:17.555Z,55,,,,,34.4,
2017-11-28T14:57:27.577Z,55,,,,,34.4,
2017-11-28T14:57:37.656Z,55,,,,,34.4,
2017-11-28T14:57:47.568Z,55,,,,,34.3,
2017-11-28T14:57:57.560Z,55,,,,,34.3,
2017-11-28T14:58:07.571Z,55,,,,,34.3,
2017-11-28T14:58:17.555Z,55,,,,45.2,34.3,
2017-11-28T14:58:27.556Z,55,,,,,34.2,
2017-11-28T14:58:37.648Z,55,,,,,34.2,
2017-11-28T14:58:47.555Z,55,,,,,34.2,
2017-11-28T14:58:57.556Z,55,,,,,34.2,
2017-11-28T14:59:07.567Z,55,,,,,34.2,
2017-11-28T14:59:17.557Z,55,,,,,34.2,
2017-11-28T14:59:27.556Z,55,,,,,34.1,
2017-11-28T14:59:37.635Z,55,,,,,34.1,
2017-11-28T14:59:47.975Z,55,,,,,34.1,
2017-11-28T14:59:57.571Z,55,,,,45.1,34.1,
2017-11-28T15:00:07.569Z,55,,,,,34.1,
2017-11-28T15:00:17.562Z,55,,,,,34.1,
2017-11-28T15:00:27.555Z,55,,,,,34,
2017-11-28T15:00:37.676Z,55,,,,,34,
2017-11-28T15:00:47.575Z,55,,,,,34,
2017-11-28T15:00:57.560Z,55,,,,,34,
2017-11-28T15:01:07.556Z,55,,,,,34,
