Time,PrimTSet,HwTOutlet,HwActive,HwTSet,ActPow,PrimT,ChActive
2017-12-15T07:38:44.005Z,,53.4,,54,,52.1,
2017-12-15T07:38:54.042Z,,53.5,,54,,50.7,
2017-12-15T07:39:04.180Z,,53.4,,54,,51.8,
2017-12-15T07:39:14.032Z,,53.1,,54,,53.7,
2017-12-15T07:39:24.039Z,61,,0,,,54.6,2
2017-12-15T07:39:33.988Z,,52.7,,54,,54.9,
2017-12-15T07:39:43.997Z,,52.3,,54,,55.1,
2017-12-15T07:39:54.011Z,,51.9,,54,,55.2,
2017-12-15T07:40:04.085Z,,51.2,,54,,,
2017-12-15T07:40:13.986Z,,50.9,,54,,,
2017-12-15T07:40:34.079Z,,50.6,,54,,,
2017-12-15T07:40:43.996Z,,50.5,,54,,,
2017-12-15T07:40:54.035Z,,50.3,,54,,,
2017-12-15T07:41:14.020Z,,49.1,,54,,,
2017-12-15T07:41:23.986Z,0,,1,,72,51.5,0
2017-12-15T07:41:39.086Z,,46.3,,54,76,51.1,
2017-12-15T07:41:49.204Z,,47.8,,54,102,52.8,
2017-12-15T07:41:59.082Z,,,,,99,56,
2017-12-15T07:42:04.059Z,,51,,54,93,58,
2017-12-15T07:42:14.072Z,,54.7,,54,88,59,
2017-12-15T07:42:24.004Z,,,,,77,59.1,
2017-12-15T07:42:33.997Z,,55,,54,81,58.5,
2017-12-15T07:42:43.981Z,,54.1,,54,,58.4,
2017-12-15T07:42:54.039Z,,53.8,0,54,0,56.7,0
2017-12-15T07:43:04.084Z,,,,,,56.3,
2017-12-15T07:43:14.002Z,,53.4,,54,,53.2,
2017-12-15T07:43:24.047Z,,,,,,52.9,
2017-12-15T07:43:33.993Z,,53.7,,54,,55.2,
2017-12-15T07:43:43.999Z,,53.9,,54,,56.4,
2017-12-15T07:43:53.993Z,61,54,0,54,,56.8,2
2017-12-15T07:44:04.082Z,,53.7,,54,,,
2017-12-15T07:44:13.986Z,,,,,,57,
2017-12-15T07:44:23.993Z,,53.1,,54,,,
2017-12-15T07:44:34.133Z,,,,,,57.1,
2017-12-15T07:44:43.989Z,,52.7,,54,,57,
2017-12-15T07:44:53.984Z,,52.3,,54,,,
2017-12-15T07:45:04.085Z,,52.1,,54,,,
2017-12-15T07:45:23.984Z,,52,,54,,,
2017-12-15T07:45:33.985Z,,51.9,,54,,56.9,
2017-12-15T07:45:43.984Z,,51.2,,54,,,
2017-12-15T07:46:10.734Z,,50.7,,54,,56.8,
2017-12-15T07:46:13.983Z,,49.1,,54,,,
2017-12-15T07:46:33.989Z,,48.4,,54,,,
2017-12-15T07:46:43.987Z,,47.6,,54,,56.7,
2017-12-15T07:46:54.191Z,,46,,54,,,
2017-12-15T07:47:13.986Z,,45.3,,54,,,
2017-12-15T07:47:23.989Z,,43.7,,54,,,
2017-12-15T07:47:33.987Z,,43.1,,54,,56.6,
2017-12-15T07:47:53.988Z,,41.8,,54,,,
2017-12-15T07:48:14.020Z,,41.2,,54,,56.5,
2017-12-15T07:48:24.031Z,,40.1,,54,,,
2017-12-15T07:48:34.057Z,,39.6,,54,,,
2017-12-15T07:48:44.069Z,,,,,,56.4,
2017-12-15T07:48:54.030Z,,38.6,,54,,56.3,
2017-12-15T07:49:04.123Z,,38.1,,54,,,
2017-12-15T07:49:24.003Z,,37.3,,54,,,
2017-12-15T07:49:34.021Z,,36.8,,54,,56.2,
2017-12-15T07:49:44.061Z,,,,,,56.1,
2017-12-15T07:49:53.989Z,,36.2,,54,,,
2017-12-15T07:50:13.989Z,,35.8,,54,,56,
2017-12-15T07:50:23.992Z,,35.5,,54,,55.9,
2017-12-15T07:50:34.030Z,,35.3,,54,,,
2017-12-15T07:50:43.990Z,,34.5,,54,,55.7,
2017-12-15T07:51:04.091Z,,34.2,,54,,55.6,
2017-12-15T07:51:13.987Z,,33.7,,54,,55.5,
2017-12-15T07:51:33.995Z,,33.2,,54,,,
2017-12-15T07:51:43.991Z,,,,,,55.4,
2017-12-15T07:51:54.057Z,,32.6,,54,,,
2017-12-15T07:52:04.092Z,,,,,,55.3,
2017-12-15T07:52:13.991Z,,32.4,,54,,55.2,
2017-12-15T07:52:23.992Z,,32,,54,,,
2017-12-15T07:52:34.005Z,,31.8,,54,,,
2017-12-15T07:52:43.999Z,,,,,,55,
2017-12-15T07:52:54.001Z,,31.3,,54,,,
2017-12-15T07:53:13.994Z,,31,,54,,54.9,
2017-12-15T07:53:24.020Z,,30.7,,54,,,
2017-12-15T07:53:34.010Z,,,,,,54.8,
2017-12-15T07:53:44.005Z,,30.2,,54,,,
2017-12-15T07:53:53.997Z,,,,,,54.7,
2017-12-15T07:54:04.093Z,,30.1,,54,,,
2017-12-15T07:54:13.995Z,,29.8,,54,,54.6,
2017-12-15T07:54:24.071Z,,29.7,,54,,,
2017-12-15T07:54:39.093Z,,29.5,,54,,54.5,
2017-12-15T07:54:43.991Z,,29.1,,54,,54.4,
2017-12-15T07:55:04.109Z,,28.9,,54,,,
2017-12-15T07:55:13.998Z,,28.7,,54,,,
2017-12-15T07:55:23.999Z,,,,,,54.3,
2017-12-15T07:55:34.015Z,,28.5,,54,,,
2017-12-15T07:55:44.004Z,,28.3,,54,,54.1,
2017-12-15T07:55:54.097Z,,27.9,,54,,54,
2017-12-15T07:56:13.996Z,,27.8,,54,,,
2017-12-15T07:56:24.001Z,,27.5,,54,,53.9,
2017-12-15T07:56:33.994Z,,27.5,,54,,,
2017-12-15T07:56:43.993Z,,27.5,,54,,,
2017-12-15T07:56:54.000Z,,,,,,53.8,
2017-12-15T07:57:04.095Z,,27.2,,54,,,
2017-12-15T07:57:13.992Z,,27.2,,54,,53.7,
2017-12-15T07:57:23.990Z,,27.3,,54,,,
2017-12-15T07:57:34.030Z,,26.8,0,54,45,54,2
2017-12-15T07:57:44.021Z,,26.5,,54,32,54,
2017-12-15T07:57:54.010Z,,26.3,,54,29,46.4,
2017-12-15T07:58:04.114Z,,26.3,,54,,46.2,
2017-12-15T07:58:14.013Z,,26.6,,54,,45,
2017-12-15T07:58:24.021Z,61,27.1,0,54,29,43.8,2
2017-12-15T07:58:34.075Z,,27.5,,54,,42.4,
2017-12-15T07:58:44.021Z,,28,,54,30,41.6,
2017-12-15T07:58:54.031Z,,28.5,,54,,,
2017-12-15T07:59:04.177Z,,28.9,,54,29,40.8,
2017-12-15T07:59:13.992Z,,29.2,,54,,,
2017-12-15T07:59:24.043Z,,,,,,40.6,
2017-12-15T07:59:33.997Z,,29.3,,54,,40.5,
2017-12-15T07:59:44.009Z,,29.3,,54,,40.4,
2017-12-15T07:59:54.029Z,,29.3,,54,,,
2017-12-15T08:00:04.100Z,,29.3,,54,,,
2017-12-15T08:00:13.999Z,,29.3,,54,,40.5,
2017-12-15T08:00:23.991Z,,29.3,,54,,,
2017-12-15T08:00:34.003Z,,29.2,,54,,40.6,
2017-12-15T08:00:43.996Z,,29.2,,54,,,
2017-12-15T08:00:53.996Z,,29.1,,54,,40.7,
2017-12-15T08:01:04.089Z,,29.1,,54,,40.8,
2017-12-15T08:01:13.995Z,,29.1,,54,,40.9,
2017-12-15T08:01:28.171Z,,29.1,,54,29,41,
2017-12-15T08:01:33.994Z,,29.1,,54,29,41.1,
2017-12-15T08:01:43.994Z,,29.2,,54,,,
2017-12-15T08:01:53.993Z,,29.2,,54,,41.3,
2017-12-15T08:02:04.083Z,,29.3,,54,30,41.4,
2017-12-15T08:02:13.998Z,,29.3,,54,29,41.5,
2017-12-15T08:02:24.001Z,,29.3,,54,,41.6,
2017-12-15T08:02:33.993Z,,29.3,,54,,41.7,
2017-12-15T08:02:43.995Z,,29.3,,54,,41.8,
2017-12-15T08:02:54.002Z,,29.3,0,54,0,40.6,2
2017-12-15T08:03:04.095Z,,29.3,,54,,38.9,
2017-12-15T08:03:13.996Z,,29.3,,54,,37.8,
2017-12-15T08:03:24.004Z,,29.3,,54,,37.1,
2017-12-15T08:03:34.001Z,,29.3,,54,,36.8,
2017-12-15T08:03:43.999Z,,29.1,,54,,35.9,
2017-12-15T08:03:54.040Z,,29,,54,,,
2017-12-15T08:04:04.086Z,,28.9,,54,,35.4,
2017-12-15T08:04:14.001Z,,28.7,,54,,34.9,
2017-12-15T08:04:24.006Z,,28.5,,54,,34.6,
2017-12-15T08:04:34.010Z,,28.4,,54,,34.3,
2017-12-15T08:04:46.822Z,,28.3,,54,,33.9,
2017-12-15T08:04:53.998Z,,28.1,,54,,33.8,
2017-12-15T08:05:04.088Z,,27.9,,54,,33.6,
2017-12-15T08:05:13.999Z,,27.8,,54,,33.5,
2017-12-15T08:05:24.029Z,,27.7,,54,,33.3,
2017-12-15T08:05:34.001Z,,27.5,,54,,33.2,
2017-12-15T08:05:44.000Z,,27.3,,54,,32.9,
2017-12-15T08:05:54.000Z,,27.2,,54,,32.8,
2017-12-15T08:06:04.090Z,,27.1,,54,,,
2017-12-15T08:06:14.095Z,,26.9,,54,,,
2017-12-15T08:06:24.016Z,,26.8,,54,,,
2017-12-15T08:06:34.021Z,,26.8,,54,,,
2017-12-15T08:06:44.027Z,,26.8,,54,,,
2017-12-15T08:06:53.997Z,,26.8,,54,,,
2017-12-15T08:07:04.096Z,,26.7,,54,,,
2017-12-15T08:07:14.049Z,,26.5,,54,,,
2017-12-15T08:07:24.005Z,,26.2,,54,,,
2017-12-15T08:07:34.004Z,,25.9,,54,,,
2017-12-15T08:07:43.999Z,,25.6,,54,,,
2017-12-15T08:07:54.002Z,,25.4,,54,,,
2017-12-15T08:08:04.102Z,,25.1,,54,,,
2017-12-15T08:08:14.067Z,,24.9,,54,,32.9,
2017-12-15T08:08:24.088Z,,24.5,,54,,,
2017-12-15T08:08:34.005Z,,24.4,,54,,,
2017-12-15T08:08:44.000Z,,24.2,,54,,,
2017-12-15T08:08:54.020Z,,23.9,,54,,,
2017-12-15T08:09:04.122Z,,23.7,,54,,,
2017-12-15T08:09:14.031Z,,23.4,,54,,,
2017-12-15T08:09:24.008Z,,23.3,,54,,,
2017-12-15T08:09:34.026Z,,23.1,,54,,33.1,
2017-12-15T08:09:44.021Z,,23,,54,,,
2017-12-15T08:09:54.003Z,,22.8,,54,,,
2017-12-15T08:10:04.114Z,,22.8,,54,,33.2,
2017-12-15T08:10:14.021Z,,22.6,,54,,,
2017-12-15T08:10:24.002Z,,22.5,,54,,33.3,
2017-12-15T08:10:34.007Z,,22.2,,54,,,
2017-12-15T08:10:44.016Z,,22.1,,54,,,
2017-12-15T08:10:54.115Z,,22,,54,,33.4,
2017-12-15T08:11:04.053Z,,21.9,,54,,,
2017-12-15T08:11:13.999Z,,21.7,0,54,,33.6,2
2017-12-15T08:11:24.109Z,,21.7,,54,34,39.1,
2017-12-15T08:11:34.007Z,,21.6,,54,29,38.8,
2017-12-15T08:11:44.006Z,,21.6,,54,29,38,
2017-12-15T08:11:54.003Z,,21.7,,54,,39.1,
2017-12-15T08:12:04.102Z,,21.9,,54,,,
2017-12-15T08:12:14.065Z,,22.1,,54,,39.3,
2017-12-15T08:12:24.055Z,,22.5,,54,,39.6,
2017-12-15T08:12:34.047Z,,23,,54,,39.7,
2017-12-15T08:12:44.001Z,,23.3,,54,,40,
2017-12-15T08:12:54.053Z,,23.7,,54,,40.1,
2017-12-15T08:13:04.100Z,,23.9,,54,30,40.3,
2017-12-15T08:13:14.003Z,,24.2,,54,29,40.4,
2017-12-15T08:13:29.123Z,,24.3,,54,,40.5,
2017-12-15T08:13:34.014Z,,24.4,,54,,40.7,
2017-12-15T08:13:44.016Z,,24.4,,54,,40.8,
2017-12-15T08:13:54.036Z,,24.5,,54,,41,
2017-12-15T08:14:04.104Z,,24.7,,54,,,
2017-12-15T08:14:14.008Z,,24.8,,54,,41.1,
2017-12-15T08:14:24.018Z,,24.8,,54,,41.3,
2017-12-15T08:14:34.019Z,,24.8,,54,,41.5,
2017-12-15T08:14:44.054Z,,24.8,0,54,0,39.8,2
2017-12-15T08:14:54.014Z,,24.8,,54,,37.9,
2017-12-15T08:15:04.090Z,,24.9,,54,,37.3,
2017-12-15T08:15:14.056Z,,24.9,,54,,36.9,
2017-12-15T08:15:23.999Z,,24.8,,54,,35.9,
2017-12-15T08:15:34.015Z,,24.8,,54,,35.8,
2017-12-15T08:15:44.003Z,,24.7,,54,,34.9,
2017-12-15T08:15:54.013Z,,24.7,,54,,34.8,
2017-12-15T08:16:04.130Z,,24.7,,54,,34.5,
2017-12-15T08:16:14.053Z,,24.5,,54,,33.9,
2017-12-15T08:16:24.041Z,,24.5,,54,,,
2017-12-15T08:16:34.008Z,,24.5,,54,,33.6,
2017-12-15T08:16:44.003Z,,24.7,,54,,33.4,
2017-12-15T08:16:54.051Z,,24.4,,54,,33.2,
2017-12-15T08:17:04.204Z,,24.3,,54,,32.9,
2017-12-15T08:17:14.115Z,,24.3,,54,,32.8,
2017-12-15T08:17:24.004Z,,24.2,,54,,32.6,
2017-12-15T08:17:34.001Z,,24.2,,54,,32.4,
2017-12-15T08:17:44.010Z,,24,,54,,,
2017-12-15T08:18:01.069Z,,24,,54,,,
2017-12-15T08:18:04.092Z,,23.9,,54,,,
2017-12-15T08:18:14.003Z,,23.9,,54,,,
2017-12-15T08:18:24.002Z,,24,,54,,,
2017-12-15T08:18:34.085Z,,24,,54,,,
2017-12-15T08:18:44.086Z,,24,,54,,,
2017-12-15T08:18:54.015Z,,23.9,,54,,,
2017-12-15T08:19:04.106Z,,23.8,0,54,,32.6,2
2017-12-15T08:19:14.008Z,,23.6,,54,36,38.2,
2017-12-15T08:19:24.127Z,,23.3,,54,29,38.9,
2017-12-15T08:19:34.026Z,,23.1,,54,29,38,
2017-12-15T08:19:44.007Z,,23.1,,54,,39.1,
2017-12-15T08:19:54.009Z,,23.2,0,54,0,37.9,2
2017-12-15T08:20:04.105Z,,23.4,,54,,36.8,
2017-12-15T08:20:14.004Z,,23.6,,54,,35.8,
2017-12-15T08:20:24.006Z,,23.7,,54,,34.9,
2017-12-15T08:20:34.010Z,,23.8,,54,,34.6,
2017-12-15T08:20:44.004Z,,23.7,,54,,34,
2017-12-15T08:20:54.003Z,,23.6,,54,,33.7,
2017-12-15T08:21:04.114Z,,23.4,,54,,33.3,
2017-12-15T08:21:14.016Z,,23.3,,54,,32.9,
2017-12-15T08:21:24.006Z,,23.1,,54,,32.7,
2017-12-15T08:21:34.011Z,,23,,54,,32.5,
2017-12-15T08:21:44.053Z,,23,,54,,32.3,
2017-12-15T08:21:54.088Z,,22.8,,54,,32.2,
2017-12-15T08:22:04.163Z,,22.7,,54,,31.9,
2017-12-15T08:22:14.007Z,,22.6,,54,,,
2017-12-15T08:22:24.005Z,,22.5,,54,,31.8,
2017-12-15T08:22:34.017Z,,22.4,,54,,31.7,
2017-12-15T08:22:44.032Z,,22.4,,54,,31.6,
2017-12-15T08:22:54.110Z,,22.2,,54,,31.5,
2017-12-15T08:23:04.126Z,,22.1,,54,,31.4,
2017-12-15T08:23:14.007Z,,22.1,,54,,31.3,
2017-12-15T08:23:24.006Z,,22,,54,,,
2017-12-15T08:23:34.007Z,,22.1,,54,,31.2,
2017-12-15T08:23:44.005Z,,21.9,,54,,30.9,
2017-12-15T08:23:54.006Z,,21.9,,54,,,
2017-12-15T08:24:04.098Z,,,0,,44,31.2,2
2017-12-15T08:24:14.056Z,,21.9,,54,37,35.1,
2017-12-15T08:24:24.020Z,,21.9,,54,33,35.5,
2017-12-15T08:24:34.044Z,,21.7,0,54,0,34.8,2
2017-12-15T08:24:44.019Z,,21.9,,54,,33.9,
2017-12-15T08:24:54.010Z,,21.9,,54,,33.5,
2017-12-15T08:25:04.122Z,,21.9,,54,,32.9,
2017-12-15T08:25:14.008Z,,21.9,,54,,32.7,
2017-12-15T08:25:24.025Z,,22,,54,,32.3,
2017-12-15T08:25:34.009Z,,22,,54,,31.9,
2017-12-15T08:25:44.013Z,,21.9,,54,,,
2017-12-15T08:25:54.009Z,,21.9,,54,,31.7,
2017-12-15T08:26:04.100Z,,21.7,,54,,31.5,
2017-12-15T08:26:14.005Z,,21.7,,54,,31.4,
2017-12-15T08:26:24.015Z,,21.6,,54,,31.3,
2017-12-15T08:26:34.016Z,,21.6,,54,,30.9,
2017-12-15T08:26:44.008Z,,21.7,,54,,,
2017-12-15T08:26:54.010Z,,21.6,,54,,30.8,
2017-12-15T08:27:04.133Z,,21.6,,54,,,
2017-12-15T08:27:14.015Z,,21.5,,54,,30.7,
2017-12-15T08:27:24.010Z,,21.3,,54,,30.6,
2017-12-15T08:27:34.040Z,,21.3,,54,,30.5,
2017-12-15T08:27:44.011Z,,21.2,,54,,,
2017-12-15T08:27:54.010Z,,21.2,,54,,,
2017-12-15T08:28:04.112Z,,21.1,,54,,,
2017-12-15T08:28:14.011Z,,21.2,,54,,,
2017-12-15T08:28:24.012Z,,21.3,,54,,,
2017-12-15T08:28:34.007Z,,21.2,,54,,,
2017-12-15T08:28:44.013Z,,21.1,,54,,,
2017-12-15T08:28:54.010Z,,20.8,,54,,,
2017-12-15T08:29:04.111Z,,20.6,,54,,,
2017-12-15T08:29:14.014Z,,20.4,,54,,,
2017-12-15T08:29:24.017Z,,20.1,,54,,,
2017-12-15T08:29:34.013Z,,20,,54,,,
2017-12-15T08:29:44.015Z,,19.7,,54,,,
2017-12-15T08:29:54.012Z,,19.6,,54,,,
2017-12-15T08:30:04.099Z,,19.3,,54,,,
2017-12-15T08:30:14.010Z,,19.2,,54,,,
2017-12-15T08:30:24.008Z,,19,0,54,44,31.4,2
2017-12-15T08:30:34.027Z,,18.9,,54,31,37.2,
2017-12-15T08:30:44.023Z,,18.8,,54,29,36.9,
2017-12-15T08:30:54.016Z,,18.8,,54,,36,
2017-12-15T08:31:04.113Z,,19,,54,,37.1,
2017-12-15T08:31:14.036Z,,19.4,,54,,37.4,
2017-12-15T08:31:24.017Z,,20,,54,,38,
2017-12-15T08:31:34.047Z,,20.4,,54,30,,
2017-12-15T08:31:44.043Z,,20.6,,54,29,38.3,
2017-12-15T08:31:54.047Z,,20.9,,54,,38.5,
2017-12-15T08:32:04.158Z,,21.1,,54,,38.8,
2017-12-15T08:32:14.027Z,,21.2,,54,,39.1,
2017-12-15T08:32:24.033Z,,21.3,,54,,39.2,
2017-12-15T08:32:34.010Z,,21.5,,54,,39.4,
2017-12-15T08:32:44.055Z,,21.5,,54,,39.5,
2017-12-15T08:32:54.051Z,,21.6,,54,,39.6,
2017-12-15T08:33:04.148Z,,21.6,,54,,39.8,
2017-12-15T08:33:14.076Z,,21.6,0,54,0,38.7,2
2017-12-15T08:33:24.075Z,,21.7,,54,,36.9,
2017-12-15T08:33:34.067Z,,21.9,,54,,35.9,
2017-12-15T08:33:44.048Z,,21.9,,54,,35.6,
2017-12-15T08:33:54.078Z,,21.9,,54,,34.8,
2017-12-15T08:34:04.147Z,,21.7,,54,,33.9,
2017-12-15T08:34:14.057Z,,21.6,,54,,33.8,
2017-12-15T08:34:24.071Z,,21.5,,54,,33.4,
2017-12-15T08:34:34.021Z,,21.5,,54,,32.9,
2017-12-15T08:34:44.038Z,,21.3,,54,,32.6,
2017-12-15T08:34:54.057Z,,21.2,,54,,32.3,
2017-12-15T08:35:04.104Z,,21.1,,54,,31.9,
2017-12-15T08:35:14.082Z,,21.1,,54,,31.8,
2017-12-15T08:35:24.078Z,,21.1,,54,,31.7,
2017-12-15T08:35:34.084Z,,21.1,,54,,31.5,
2017-12-15T08:35:44.040Z,,21.1,,54,,31.3,
2017-12-15T08:35:54.075Z,,21.1,,54,,31.2,
2017-12-15T08:36:04.121Z,,20.9,,54,,30.9,
2017-12-15T08:36:14.030Z,,20.9,,54,,,
2017-12-15T08:36:24.044Z,,20.8,,54,,,
2017-12-15T08:36:34.049Z,,20.8,,54,,,
2017-12-15T08:36:44.074Z,,20.8,,54,,,
2017-12-15T08:36:54.054Z,,20.9,,54,,,
2017-12-15T08:37:04.109Z,,21.1,,54,,,
2017-12-15T08:37:14.029Z,,20.9,,54,,,
2017-12-15T08:37:24.076Z,,20.8,,54,,,
2017-12-15T08:37:34.110Z,,20.5,,54,,,
2017-12-15T08:37:44.067Z,,20.4,,54,,,
2017-12-15T08:37:54.106Z,,20.1,,54,,,
2017-12-15T08:38:04.116Z,,19.8,,54,,,
2017-12-15T08:38:14.039Z,,19.7,,54,,,
2017-12-15T08:38:24.017Z,,19.4,,54,,,
2017-12-15T08:38:34.028Z,,19.3,,54,,,
2017-12-15T08:38:44.013Z,,19.2,,54,,,
2017-12-15T08:38:54.013Z,,19,,54,,,
2017-12-15T08:39:04.123Z,,18.9,,54,,31.1,
2017-12-15T08:39:14.016Z,,18.8,,54,,31.1,
2017-12-15T08:39:24.032Z,,18.6,,54,,,
2017-12-15T08:39:34.030Z,,18.5,,54,,,
2017-12-15T08:39:44.022Z,,18.4,,54,,,
2017-12-15T08:39:54.039Z,,18.2,,54,,31.2,
2017-12-15T08:40:04.128Z,,18.1,,54,,,
2017-12-15T08:40:14.090Z,,17.9,,54,,,
2017-12-15T08:40:24.053Z,,17.8,,54,,31.3,
2017-12-15T08:40:34.014Z,,17.8,,54,,,
2017-12-15T08:40:44.478Z,,17.7,,54,,,
2017-12-15T08:40:54.088Z,,17.5,,54,,,
2017-12-15T08:41:04.114Z,,17.4,,54,,31.4,
2017-12-15T08:41:14.047Z,,17.4,,54,,,
2017-12-15T08:41:24.035Z,,17.3,,54,,,
2017-12-15T08:41:34.062Z,,17.3,,54,,,
2017-12-15T08:41:44.062Z,,17.1,,54,,,
2017-12-15T08:41:54.032Z,,17,,54,,31.5,
2017-12-15T08:42:04.193Z,,17,,54,,,
2017-12-15T08:42:14.063Z,,16.8,,54,,,
2017-12-15T08:42:24.029Z,,16.8,,54,,,
2017-12-15T08:42:34.054Z,,16.8,,54,,,
2017-12-15T08:42:44.069Z,,16.7,,54,,,
2017-12-15T08:42:54.081Z,,16.7,,54,,,
2017-12-15T08:43:04.152Z,,16.5,,54,,,
2017-12-15T08:43:14.016Z,,16.5,,54,,,
2017-12-15T08:43:24.093Z,,16.5,,54,,,
2017-12-15T08:43:34.035Z,,16.4,,54,,,
2017-12-15T08:43:44.023Z,,16.4,,54,,,
2017-12-15T08:43:54.017Z,,16.4,,54,,,
2017-12-15T08:44:04.119Z,,16.2,,54,,,
2017-12-15T08:44:14.050Z,,16.2,,54,,,
2017-12-15T08:44:24.021Z,,16.2,,54,,,
2017-12-15T08:44:34.017Z,,16.2,0,54,44,31.4,2
2017-12-15T08:44:44.038Z,,16.1,,54,35,36.3,
2017-12-15T08:44:54.019Z,,16.1,,54,29,36.8,
2017-12-15T08:45:04.119Z,,16.2,,54,30,36.1,
2017-12-15T08:45:14.017Z,,16.7,,54,29,36.4,
2017-12-15T08:45:24.067Z,,17.3,,54,,37.1,
2017-12-15T08:45:34.018Z,,17.8,,54,,,
2017-12-15T08:45:44.019Z,,18.4,,54,,37.4,
2017-12-15T08:45:54.032Z,,18.8,,54,,37.6,
2017-12-15T08:46:04.121Z,,19.2,,54,,37.8,
2017-12-15T08:46:14.018Z,,19.4,,54,30,38,
2017-12-15T08:46:24.069Z,,19.6,,54,29,38.1,
2017-12-15T08:46:34.043Z,,19.8,,54,,38.2,
2017-12-15T08:46:44.016Z,,20,,54,,38.4,
2017-12-15T08:46:54.060Z,,20.1,,54,30,38.5,
2017-12-15T08:47:04.118Z,,20.4,,54,29,38.6,
2017-12-15T08:47:14.022Z,,20.5,,54,,38.7,
2017-12-15T08:47:24.069Z,,20.6,,54,,38.8,
2017-12-15T08:47:34.046Z,,20.9,,54,,39.1,
2017-12-15T08:47:44.069Z,,20.9,,54,,,
2017-12-15T08:47:54.023Z,,20.9,,54,,39.3,
2017-12-15T08:48:04.178Z,,21.1,,54,,39.4,
2017-12-15T08:48:14.015Z,,21.1,,54,,39.6,
2017-12-15T08:48:24.046Z,,21.2,,54,,39.7,
2017-12-15T08:48:34.023Z,,21.3,,54,,40,
2017-12-15T08:48:44.020Z,,21.6,,54,,,
2017-12-15T08:48:54.042Z,,21.7,,54,,40.1,
2017-12-15T08:49:04.181Z,,21.9,,54,,40.3,
2017-12-15T08:49:14.018Z,,22,,54,,40.4,
2017-12-15T08:49:24.028Z,,22.1,,54,,40.5,
2017-12-15T08:49:42.811Z,,22.2,,54,,40.7,
2017-12-15T08:49:44.102Z,,22.2,,54,,40.8,
2017-12-15T08:49:54.021Z,,22.4,,54,,41,
2017-12-15T08:50:04.152Z,,22.5,,54,,41.1,
2017-12-15T08:50:14.024Z,,22.6,,54,,41.2,
2017-12-15T08:50:24.043Z,,22.7,,54,,41.3,
2017-12-15T08:50:34.018Z,,22.8,,54,,41.5,
2017-12-15T08:50:44.018Z,,23,,54,,41.6,
2017-12-15T08:50:54.072Z,,23.1,,54,,41.7,
2017-12-15T08:51:04.142Z,,23.2,,54,,42,
2017-12-15T08:51:14.022Z,,23.4,,54,30,,
2017-12-15T08:51:24.021Z,,23.4,,54,29,42.1,
2017-12-15T08:51:34.048Z,,23.7,,54,,42.3,
2017-12-15T08:51:44.030Z,,23.7,,54,,42.4,
2017-12-15T08:51:54.085Z,,23.8,,54,,42.6,
2017-12-15T08:52:04.169Z,,23.9,,54,,42.7,
2017-12-15T08:52:14.091Z,,24,,54,,43,
2017-12-15T08:52:24.063Z,,24.2,,54,,,
2017-12-15T08:52:34.100Z,,24.4,,54,,43.1,
2017-12-15T08:52:44.096Z,,24.4,,54,,43.2,
2017-12-15T08:52:54.106Z,,24.5,,54,,43.4,
2017-12-15T08:53:04.143Z,,24.5,,54,30,43.5,
2017-12-15T08:53:14.032Z,,24.7,,54,29,43.6,
2017-12-15T08:53:24.022Z,,24.7,,54,,43.7,
2017-12-15T08:53:34.052Z,,24.8,,54,30,43.9,
2017-12-15T08:53:44.078Z,,24.8,,54,29,44,
2017-12-15T08:53:54.043Z,,24.9,,54,,44.1,
2017-12-15T08:54:04.208Z,,25,,54,,44.2,
2017-12-15T08:54:14.094Z,,25,,54,,44.3,
2017-12-15T08:54:24.068Z,,25,,54,,44.4,
2017-12-15T08:54:34.106Z,,25.3,,54,,44.5,
2017-12-15T08:54:44.022Z,,25.3,,54,30,44.7,
2017-12-15T08:54:54.022Z,,25.3,,54,29,44.8,
2017-12-15T08:55:04.178Z,,25.3,,54,,45,
2017-12-15T08:55:14.081Z,,25.4,,54,,,
2017-12-15T08:55:24.076Z,,25.4,0,54,0,44.8,2
2017-12-15T08:55:34.122Z,,25.4,,54,,42.8,
2017-12-15T08:55:44.067Z,,25.4,,54,,41.8,
2017-12-15T08:55:54.050Z,,25.5,,54,,40.8,
2017-12-15T08:56:04.130Z,,25.4,,54,,39.9,
2017-12-15T08:56:14.068Z,,25.3,,54,,39.7,
2017-12-15T08:56:24.077Z,,25.1,,54,,38.9,
2017-12-15T08:56:34.075Z,,25,,54,,38.7,
2017-12-15T08:56:44.093Z,,24.9,,54,,38.3,
2017-12-15T08:56:54.028Z,,24.8,,54,,37.9,
2017-12-15T08:57:04.138Z,,24.7,,54,,37.6,
2017-12-15T08:57:14.031Z,,24.5,,54,,37.3,
2017-12-15T08:57:24.038Z,,24.4,,54,,36.9,
2017-12-15T08:57:34.029Z,,24.3,,54,,36.7,
2017-12-15T08:57:44.028Z,,24.2,,54,,36.5,
2017-12-15T08:57:54.045Z,,24,,54,,36.4,
2017-12-15T08:58:04.134Z,,24,,54,,36.2,
2017-12-15T08:58:14.069Z,,23.9,,54,,35.9,
2017-12-15T08:58:29.130Z,,23.8,0,54,,35.8,2
2017-12-15T08:58:34.029Z,,23.8,,54,,,
2017-12-15T08:58:44.025Z,,23.7,,54,,,
2017-12-15T08:58:54.122Z,,23.4,,54,,,
2017-12-15T08:59:04.327Z,,23.6,,54,,,
2017-12-15T08:59:14.099Z,,23.7,,54,,,
