Time,PrimTSet,ActPow,HwTOutlet,HwActive,PrimT,HwTSet,ChActive
2017-11-16T20:50:55.490Z,,,36.3,,64.2,54,
2017-11-16T20:51:05.583Z,,,36.3,,64.5,54,
2017-11-16T20:51:15.491Z,,,36.3,,64.7,54,
2017-11-16T20:51:25.491Z,,,36.4,,64.9,54,
2017-11-16T20:51:35.491Z,,0,36.4,0,63.9,54,2
2017-11-16T20:51:45.495Z,,,36.4,,61.6,54,
2017-11-16T20:51:55.490Z,,,36.5,,60.8,54,
2017-11-16T20:52:05.580Z,,,36.5,,59.4,54,
2017-11-16T20:52:15.497Z,,,36.5,,58.5,54,
2017-11-16T20:52:30.592Z,,,36.5,,57.7,54,
2017-11-16T20:52:35.489Z,,,36.4,,56.9,54,
2017-11-16T20:52:45.496Z,,,36.3,,56.2,54,
2017-11-16T20:52:55.494Z,,,36.1,,55.6,54,
2017-11-16T20:53:05.581Z,,,36,,55.1,54,
2017-11-16T20:53:15.489Z,,,36,,54.6,54,
2017-11-16T20:53:25.493Z,,,36,,54.1,54,
2017-11-16T20:53:35.541Z,,,36,,53.8,54,
2017-11-16T20:53:45.492Z,,,36,,53.4,54,
2017-11-16T20:53:55.490Z,,38,36,0,57.1,54,2
2017-11-16T20:54:05.580Z,,29,35.9,,57.8,54,
2017-11-16T20:54:15.492Z,,,35.9,,58.2,54,
2017-11-16T20:54:25.492Z,,30,35.9,,59.4,54,
2017-11-16T20:54:35.494Z,,29,35.9,,60,54,
2017-11-16T20:54:45.490Z,,,36,,60.7,54,
2017-11-16T20:54:55.490Z,,,36.1,,61.3,54,
2017-11-16T20:55:05.602Z,,30,36.2,,62,54,
2017-11-16T20:55:15.494Z,,,36.3,,62.4,54,
2017-11-16T20:55:25.492Z,,29,36.4,,62.8,54,
2017-11-16T20:55:35.491Z,,,36.4,,63.2,54,
2017-11-16T20:55:45.492Z,,30,36.4,,63.4,54,
2017-11-16T20:55:55.498Z,,29,36.4,,63.8,54,
2017-11-16T20:56:05.583Z,,,36.4,,64,54,
2017-11-16T20:56:15.497Z,,,36.3,,64.2,54,
2017-11-16T20:56:25.492Z,,,36.3,,64.5,54,
2017-11-16T20:56:35.493Z,,,36.2,,64.7,54,
2017-11-16T20:56:50.592Z,,,36.3,,64.8,54,
2017-11-16T20:56:55.496Z,,0,36.3,,65.1,54,
2017-11-16T20:57:05.590Z,,,36.4,0,62.5,54,2
2017-11-16T20:57:15.495Z,,,36.4,,60.9,54,
2017-11-16T20:57:25.505Z,,,36.4,,59.7,54,
2017-11-16T20:57:35.492Z,,,36.4,,58.8,54,
2017-11-16T20:57:45.548Z,,,36.3,,57.9,54,
2017-11-16T20:58:05.665Z,,,36.3,,56.9,54,
2017-11-16T20:58:05.743Z,,,36.1,,56.3,54,
2017-11-16T20:58:20.552Z,,,36.1,,55.6,54,
2017-11-16T20:58:25.498Z,,,36,,54.9,54,
2017-11-16T20:58:35.492Z,,,35.9,,54.5,54,
2017-11-16T20:58:45.499Z,,,35.9,,53.8,54,
2017-11-16T20:58:55.502Z,,39,35.8,0,57.1,54,2
2017-11-16T20:59:05.602Z,,29,35.6,,58,54,
2017-11-16T20:59:15.494Z,,29,35.6,,58.3,54,
2017-11-16T20:59:25.495Z,,,35.5,,59.5,54,
2017-11-16T20:59:35.496Z,,,35.6,,60,54,
2017-11-16T20:59:45.495Z,,30,35.7,,60.7,54,
2017-11-16T20:59:55.497Z,,29,35.7,,61.3,54,
2017-11-16T21:00:05.589Z,,30,35.7,,61.8,54,
2017-11-16T21:00:15.498Z,,,35.8,,62.2,54,
2017-11-16T21:00:25.495Z,,29,35.9,,62.6,54,
2017-11-16T21:00:35.498Z,,,35.9,,62.9,54,
2017-11-16T21:00:50.641Z,,,35.9,,63.2,54,
2017-11-16T21:01:00.648Z,,,36,,63.4,54,
2017-11-16T21:01:05.598Z,,,35.9,,63.6,54,
2017-11-16T21:01:15.495Z,,,35.9,,63.9,54,
2017-11-16T21:01:25.497Z,,,35.9,,64.1,54,
2017-11-16T21:01:35.498Z,,30,35.8,,64.2,54,
2017-11-16T21:01:45.495Z,,29,35.9,,64.4,54,
2017-11-16T21:01:55.494Z,,,35.9,,64.6,54,
2017-11-16T21:02:05.602Z,,,35.9,,64.7,54,
2017-11-16T21:02:15.494Z,,,35.9,,64.8,54,
2017-11-16T21:02:25.500Z,,30,36,,64.9,54,
2017-11-16T21:02:35.505Z,,0,36.1,0,63.8,54,2
2017-11-16T21:02:45.502Z,,,36,,61.5,54,
2017-11-16T21:02:55.500Z,,,36,,60.6,54,
2017-11-16T21:03:05.600Z,,,36.1,,59.3,54,
2017-11-16T21:03:15.504Z,,,36,,58.3,54,
2017-11-16T21:03:25.553Z,,,35.9,,57.4,54,
2017-11-16T21:03:35.495Z,,,35.8,,56.6,54,
2017-11-16T21:03:45.502Z,,,35.7,,55.9,54,
2017-11-16T21:04:00.591Z,,,35.7,,55.3,54,
2017-11-16T21:04:05.597Z,,,36,0,54.8,54,2
2017-11-16T21:04:15.920Z,,38,35.8,,58.4,54,
2017-11-16T21:04:25.505Z,,29,35.7,,58.7,54,
2017-11-16T21:04:35.573Z,,,35.4,,59.5,54,
2017-11-16T21:04:45.500Z,,,35.5,,60.5,54,
2017-11-16T21:04:55.502Z,,,35.7,,61.2,54,
2017-11-16T21:05:05.606Z,,,35.8,,61.8,54,
2017-11-16T21:05:15.498Z,,,36,,62.4,54,
2017-11-16T21:05:25.499Z,,,36.1,,62.9,54,
2017-11-16T21:05:40.660Z,,,36.2,,63.4,54,
2017-11-16T21:05:45.502Z,,,36.3,,63.8,54,
2017-11-16T21:05:55.498Z,,,36.3,,64.1,54,
2017-11-16T21:06:05.601Z,,,36.3,,64.5,54,
2017-11-16T21:06:15.496Z,,,36.3,,64.7,54,
2017-11-16T21:06:25.500Z,,0,36.3,0,64.9,54,2
2017-11-16T21:06:35.498Z,,,36.4,,61.9,54,
2017-11-16T21:06:45.497Z,,,36.4,,61.2,54,
2017-11-16T21:07:00.607Z,,,36.3,,59.9,54,
2017-11-16T21:07:05.595Z,,,36.4,,58.8,54,
2017-11-16T21:07:15.499Z,,,36.3,,58.2,54,
2017-11-16T21:07:25.508Z,,,36.2,,57.4,54,
2017-11-16T21:07:35.499Z,,,36.2,,56.7,54,
2017-11-16T21:07:45.499Z,,,36.1,,56.2,54,
2017-11-16T21:07:55.499Z,,,36,,55.6,54,
2017-11-16T21:08:05.603Z,,,36,,55.1,54,
2017-11-16T21:08:15.506Z,,,35.9,,54.7,54,
2017-11-16T21:08:25.521Z,,,35.8,,54.3,54,
2017-11-16T21:08:35.501Z,,,35.8,,53.9,54,
2017-11-16T21:08:45.499Z,,,35.7,,53.6,54,
2017-11-16T21:08:55.499Z,,,35.6,,53.3,54,
2017-11-16T21:09:05.593Z,,,35.4,0,53.1,54,2
2017-11-16T21:09:15.502Z,,38,35.4,,57,54,
2017-11-16T21:09:25.503Z,,29,35.3,,57.6,54,
2017-11-16T21:09:35.504Z,,,35.3,,58.5,54,
2017-11-16T21:09:45.502Z,,30,35.3,,59.6,54,
2017-11-16T21:09:55.512Z,,29,35.3,,60.2,54,
2017-11-16T21:10:05.603Z,,,35.4,,61.1,54,
2017-11-16T21:10:15.515Z,,,35.4,,61.8,54,
2017-11-16T21:10:25.514Z,,,35.4,,62.2,54,
2017-11-16T21:10:35.515Z,,,35.4,,62.8,54,
2017-11-16T21:10:45.498Z,,,35.6,,63.2,54,
2017-11-16T21:10:55.916Z,,,35.5,,63.6,54,
2017-11-16T21:11:05.605Z,,30,35.5,,64,54,
2017-11-16T21:11:15.502Z,,,35.6,,64.2,54,
2017-11-16T21:11:25.511Z,,29,35.7,,64.5,54,
2017-11-16T21:11:35.500Z,,,35.8,,64.7,54,
2017-11-16T21:11:45.500Z,,,35.8,,65.1,54,
2017-11-16T21:11:55.511Z,,0,35.7,0,62.6,54,2
2017-11-16T21:12:05.615Z,61,0,35.8,0,61.3,54,2
2017-11-16T21:12:15.500Z,,,35.8,,60.2,54,
2017-11-16T21:12:30.604Z,,,35.7,,58.9,54,
2017-11-16T21:12:35.503Z,,,35.6,,58.2,54,
2017-11-16T21:12:45.513Z,,,35.6,,57.3,54,
2017-11-16T21:12:55.510Z,,,35.5,,56.7,54,
2017-11-16T21:13:05.600Z,,,35.4,,56,54,
2017-11-16T21:13:15.510Z,,,35.3,,55.4,54,
2017-11-16T21:13:25.503Z,,,35.2,,54.9,54,
2017-11-16T21:13:35.512Z,,,35.1,,54.4,54,
2017-11-16T21:13:45.512Z,,,34.9,,53.9,54,
2017-11-16T21:13:55.517Z,,,34.9,,53.6,54,
2017-11-16T21:14:05.591Z,,,34.9,,53.3,54,
2017-11-16T21:14:15.511Z,,37,34.8,0,57.3,54,2
2017-11-16T21:14:25.516Z,,29,34.6,,57.7,54,
2017-11-16T21:14:35.509Z,,,34.6,,58.5,54,
2017-11-16T21:14:45.509Z,,,34.6,,59.6,54,
2017-11-16T21:14:55.509Z,,,34.7,,60.2,54,
2017-11-16T21:15:05.698Z,,,34.8,,61.1,54,
2017-11-16T21:15:15.513Z,,30,34.8,,61.8,54,
2017-11-16T21:15:35.668Z,,29,34.9,,62.4,54,
2017-11-16T21:15:36.816Z,,,34.9,,62.8,54,
2017-11-16T21:15:45.563Z,,,35.1,,63.3,54,
2017-11-16T21:15:55.512Z,,30,35.1,,63.8,54,
2017-11-16T21:16:05.595Z,,29,35.1,,64.1,54,
2017-11-16T21:16:15.941Z,,,35.1,,64.4,54,
2017-11-16T21:16:25.512Z,,,35.2,,64.7,54,
2017-11-16T21:16:35.512Z,,,35.2,,64.9,54,
2017-11-16T21:16:50.607Z,,0,35.2,0,62.6,54,2
2017-11-16T21:16:55.512Z,,,35.3,,61.3,54,
2017-11-16T21:17:05.607Z,,,35.3,,60.2,54,
2017-11-16T21:17:20.607Z,,,35.3,,59.1,54,
2017-11-16T21:17:25.512Z,,,35.2,,58.3,54,
2017-11-16T21:17:35.513Z,,,35.2,,57.4,54,
2017-11-16T21:17:45.509Z,,,35.2,,56.8,54,
2017-11-16T21:17:55.514Z,,,35.4,,56.1,54,
2017-11-16T21:18:05.597Z,,,35.4,,55.5,54,
2017-11-16T21:18:15.565Z,,,34.8,,55,54,
2017-11-16T21:18:30.660Z,,,34.7,,54.6,54,
2017-11-16T21:18:35.565Z,,,34.7,,54,54,
2017-11-16T21:18:45.567Z,,,34.8,,53.7,54,
2017-11-16T21:18:55.516Z,,,34.8,,53.4,54,
2017-11-16T21:19:05.613Z,,,34.9,0,53.1,54,2
2017-11-16T21:19:15.514Z,,37,34.8,,57.1,54,
2017-11-16T21:19:25.510Z,,30,34.7,,57.4,54,
2017-11-16T21:19:35.568Z,,29,34.8,,58.4,54,
2017-11-16T21:19:45.567Z,,,34.8,,59.5,54,
2017-11-16T21:19:55.510Z,,30,35.1,,60.1,54,
2017-11-16T21:20:05.687Z,,,35.1,,61.1,54,
2017-11-16T21:20:15.509Z,,29,34.9,,61.6,54,
2017-11-16T21:20:25.513Z,,30,34.9,,62.2,54,
2017-11-16T21:20:36.019Z,,29,35.2,,62.8,54,
2017-11-16T21:20:45.510Z,,,34.9,,63.3,54,
2017-11-16T21:20:55.568Z,,,35.3,,63.8,54,
2017-11-16T21:21:05.678Z,,,35.5,,64.1,54,
2017-11-16T21:21:15.517Z,,,35.8,,64.4,54,
2017-11-16T21:21:35.690Z,,,35.9,,64.7,54,
2017-11-16T21:21:41.766Z,,,36,,64.9,54,
2017-11-16T21:21:45.510Z,,0,36,0,62.6,54,2
2017-11-16T21:21:55.630Z,,,36.1,,61.4,54,
2017-11-16T21:22:05.644Z,,,36.1,,60.4,54,
2017-11-16T21:22:20.665Z,,,36,,59.1,54,
2017-11-16T21:22:25.518Z,,,36,,58.3,54,
2017-11-16T21:22:40.677Z,,,35.9,,57.6,54,
2017-11-16T21:22:45.513Z,,,35.9,,56.8,54,
2017-11-16T21:22:55.508Z,,,35.9,,56.1,54,
2017-11-16T21:23:05.615Z,,,35.8,,55.5,54,
2017-11-16T21:23:15.513Z,,,35.7,,55,54,
2017-11-16T21:23:25.508Z,,,35.6,,54.6,54,
2017-11-16T21:23:35.512Z,,,35.4,,54,54,
2017-11-16T21:23:45.506Z,,,35.3,,53.7,54,
2017-11-16T21:23:55.510Z,,,35.3,,53.4,54,
2017-11-16T21:24:05.610Z,,,35.1,0,53,54,2
2017-11-16T21:24:15.622Z,,36,34.9,,57.2,54,
2017-11-16T21:24:25.508Z,,29,34.9,,57.4,54,
2017-11-16T21:24:35.513Z,,,34.8,,58.4,54,
2017-11-16T21:24:45.511Z,,29,34.8,,59.5,54,
2017-11-16T21:24:55.509Z,,,34.8,,60.1,54,
2017-11-16T21:25:05.604Z,,,34.9,,61.1,54,
2017-11-16T21:25:15.512Z,,,34.9,,61.6,54,
2017-11-16T21:25:25.510Z,,,34.9,,62.2,54,
2017-11-16T21:25:35.516Z,,,35.1,,62.8,54,
2017-11-16T21:25:45.516Z,,29,35.2,,63.3,54,
2017-11-16T21:26:00.612Z,,,35.2,,63.6,54,
2017-11-16T21:26:05.599Z,,,35.2,,64,54,
2017-11-16T21:26:15.566Z,,,35.2,,64.4,54,
2017-11-16T21:26:25.515Z,,,35.3,,64.7,54,
2017-11-16T21:26:35.509Z,,,35.2,,64.9,54,
2017-11-16T21:26:45.515Z,,0,35.2,0,62.8,54,2
2017-11-16T21:26:55.512Z,,,35.3,,61.4,54,
2017-11-16T21:27:05.615Z,,,35.2,,60.6,54,
2017-11-16T21:27:20.617Z,,,35.2,,59.3,54,
2017-11-16T21:27:25.511Z,,,35.2,,58.4,54,
2017-11-16T21:27:35.515Z,,,35.4,,57.6,54,
2017-11-16T21:27:45.519Z,,,35.4,,56.8,54,
2017-11-16T21:27:55.519Z,,,34.7,,56.2,54,
2017-11-16T21:28:05.616Z,,,34.9,,55.5,54,
2017-11-16T21:28:15.510Z,,,34.9,,55,54,
2017-11-16T21:28:25.520Z,,,34.5,,54.6,54,
2017-11-16T21:28:35.514Z,,,34.6,,54,54,
2017-11-16T21:28:45.516Z,,,34.8,,53.7,54,
2017-11-16T21:28:55.519Z,,,34.7,,53.3,54,
2017-11-16T21:29:05.601Z,,,34.7,,53.1,54,
2017-11-16T21:29:15.518Z,,36,34.6,0,57.1,54,2
2017-11-16T21:29:25.518Z,,30,34.6,,57.4,54,
2017-11-16T21:29:35.509Z,,29,34.8,,58.4,54,
2017-11-16T21:29:45.514Z,,29,34.9,,59.5,54,
2017-11-16T21:29:55.947Z,,,34.8,,60.1,54,
2017-11-16T21:30:05.612Z,,,,,60.9,,
2017-11-16T21:30:15.521Z,,29,34.6,,61.6,54,
2017-11-16T21:30:25.516Z,,,34.5,,62.2,54,
2017-11-16T21:30:40.622Z,,,34.8,,62.7,54,
2017-11-16T21:30:45.531Z,,29,34.8,,63.2,54,
2017-11-16T21:30:55.522Z,,,35.2,,63.6,54,
2017-11-16T21:31:05.617Z,,,35.6,,64,54,
2017-11-16T21:31:15.516Z,,30,35.8,,64.4,54,
2017-11-16T21:31:25.523Z,,29,36,,64.6,54,
2017-11-16T21:31:35.514Z,,,36.1,,64.9,54,
2017-11-16T21:31:45.512Z,,0,36.2,0,63.3,54,2
2017-11-16T21:31:55.550Z,,,36.3,,61.5,54,
2017-11-16T21:32:05.617Z,,,36.4,,60.7,54,
2017-11-16T21:32:15.517Z,,,36.4,,59.4,54,
2017-11-16T21:32:25.514Z,,,36.3,,58.5,54,
2017-11-16T21:32:35.512Z,,,36.2,,57.7,54,
2017-11-16T21:32:45.516Z,,,36.1,,56.8,54,
2017-11-16T21:32:55.522Z,,,36,,56.3,54,
2017-11-16T21:33:05.603Z,,,35.9,,55.6,54,
2017-11-16T21:33:15.515Z,,,35.8,,55.1,54,
2017-11-16T21:33:25.519Z,,,35.6,,54.6,54,
2017-11-16T21:33:35.518Z,,,35.6,,54.1,54,
2017-11-16T21:33:45.524Z,,,35.5,,53.7,54,
2017-11-16T21:33:55.541Z,,,35.4,,53.4,54,
2017-11-16T21:34:05.609Z,,,35.3,,53.1,54,
2017-11-16T21:34:15.553Z,,36,35.1,0,57.1,54,2
2017-11-16T21:34:25.520Z,,29,34.9,,57.4,54,
2017-11-16T21:34:35.526Z,,29,34.8,,58.4,54,
2017-11-16T21:34:45.515Z,,,34.8,,59.5,54,
2017-11-16T21:34:55.515Z,,,34.8,,60.1,54,
2017-11-16T21:35:10.666Z,,,34.9,,60.9,54,
2017-11-16T21:35:15.519Z,,,34.9,,61.6,54,
2017-11-16T21:35:25.516Z,,,34.9,,62.2,54,
2017-11-16T21:35:40.682Z,,,35.1,,62.7,54,
2017-11-16T21:35:50.696Z,,30,35.1,,63.2,54,
2017-11-16T21:35:55.586Z,,29,35.1,,63.6,54,
2017-11-16T21:36:10.780Z,,,35.2,,64,54,
2017-11-16T21:36:15.527Z,,,35.2,,64.4,54,
2017-11-16T21:36:25.938Z,,,35.2,,64.6,54,
2017-11-16T21:36:35.517Z,,,35.3,,64.8,54,
2017-11-16T21:36:45.518Z,,0,35.3,0,63.6,54,2
2017-11-16T21:36:55.588Z,,,35.3,,61.6,54,
2017-11-16T21:37:10.674Z,,,,,60.8,,
2017-11-16T21:37:20.545Z,,,35.3,,59.5,54,
2017-11-16T21:37:25.526Z,,,35.2,,58.6,54,
2017-11-16T21:37:35.587Z,,,35.1,,57.8,54,
2017-11-16T21:37:45.517Z,,,34.9,,56.9,54,
2017-11-16T21:37:55.516Z,,,34.9,,56.3,54,
2017-11-16T21:38:05.621Z,,,34.9,,55.6,54,
2017-11-16T21:38:20.755Z,,,34.7,,55.1,54,
2017-11-16T21:38:30.683Z,,,34.7,,54.6,54,
2017-11-16T21:38:35.519Z,,,34.6,,54.1,54,
2017-11-16T21:38:45.519Z,,,34.5,,53.7,54,
2017-11-16T21:38:55.588Z,,,34.5,,53.3,54,
2017-11-16T21:39:10.696Z,,,,,53,,
2017-11-16T21:39:15.520Z,,37,34.3,0,56.9,54,2
2017-11-16T21:39:30.684Z,,29,34.2,,57.4,54,
2017-11-16T21:39:35.521Z,,,34.2,,58.3,54,
2017-11-16T21:39:45.521Z,,,34.2,,59.4,54,
2017-11-16T21:39:55.589Z,,,34.3,,60,54,
2017-11-16T21:40:05.621Z,,,34.4,,60.9,54,
2017-11-16T21:40:15.519Z,,,34.5,,61.5,54,
2017-11-16T21:40:25.527Z,,30,34.5,,62.1,54,
2017-11-16T21:40:40.633Z,,,34.5,,62.7,54,
2017-11-16T21:40:45.523Z,,29,34.6,,63.2,54,
2017-11-16T21:40:55.590Z,,30,34.7,,63.5,54,
2017-11-16T21:41:05.622Z,,29,34.7,,63.9,54,
2017-11-16T21:41:15.521Z,,,34.7,,64.2,54,
2017-11-16T21:41:25.520Z,,,34.8,,64.5,54,
2017-11-16T21:41:35.522Z,,,34.7,,64.7,54,
2017-11-16T21:41:45.591Z,,,34.8,,64.9,54,
2017-11-16T21:42:00.687Z,,0,34.9,0,62.8,54,2
2017-11-16T21:42:05.621Z,,,34.9,,61.3,54,
2017-11-16T21:42:20.592Z,,,34.9,,60.4,54,
2017-11-16T21:42:30.795Z,,,34.9,,59,54,
2017-11-16T21:42:35.642Z,,,34.9,,58.3,54,
2017-11-16T21:42:45.593Z,,,34.9,,57.3,54,
2017-11-16T21:42:55.530Z,,,34.8,,56.6,54,
2017-11-16T21:43:05.608Z,,,34.8,,56,54,
2017-11-16T21:43:15.522Z,,,34.7,,55.4,54,
2017-11-16T21:43:25.524Z,,,34.6,,54.8,54,
2017-11-16T21:43:35.529Z,,,34.5,,54.4,54,
2017-11-16T21:43:50.788Z,,,34.5,,53.9,54,
2017-11-16T21:43:55.521Z,,,34.5,,53.5,54,
2017-11-16T21:44:05.613Z,,,,,53.2,,
2017-11-16T21:44:20.794Z,,37,34.5,0,57,54,2
2017-11-16T21:44:25.594Z,,29,34.5,,57.6,54,
2017-11-16T21:44:40.699Z,,,34.4,,58.4,54,
2017-11-16T21:44:50.695Z,,30,34.4,,59.5,54,
2017-11-16T21:44:55.519Z,,29,34.5,,60.1,54,
2017-11-16T21:45:05.618Z,,,34.6,,60.9,54,
2017-11-16T21:45:15.519Z,,30,34.6,,61.5,54,
2017-11-16T21:45:25.520Z,,29,34.6,,62.1,54,
2017-11-16T21:45:40.691Z,,,34.7,,62.7,54,
2017-11-16T21:45:50.691Z,,,34.7,,63.1,54,
2017-11-16T21:46:00.791Z,,30,34.8,,63.5,54,
2017-11-16T21:46:10.688Z,,29,34.9,,63.9,54,
2017-11-16T21:46:15.526Z,,,34.9,,64.1,54,
2017-11-16T21:46:25.522Z,,,34.9,,64.5,54,
2017-11-16T21:46:35.523Z,,,34.9,,64.7,54,
2017-11-16T21:46:45.522Z,,,35.1,,64.9,54,
2017-11-16T21:46:55.520Z,,0,35.1,0,64,54,2
2017-11-16T21:47:05.713Z,,,,,61.5,,
2017-11-16T21:47:20.628Z,,,35.1,,60.7,54,
2017-11-16T21:47:30.693Z,,,35.2,,59.4,54,
2017-11-16T21:47:35.523Z,,,35.2,,58.5,54,
2017-11-16T21:47:45.521Z,,,35.2,,57.7,54,
2017-11-16T21:47:55.521Z,,,35.2,,56.8,54,
2017-11-16T21:48:05.627Z,,,35.1,,56.2,54,
2017-11-16T21:48:15.534Z,,,34.8,,55.5,54,
2017-11-16T21:48:25.539Z,,,34.8,,55,54,
2017-11-16T21:48:35.527Z,,,34.7,,54.5,54,
2017-11-16T21:48:45.536Z,,,34.7,,54,54,
2017-11-16T21:49:00.626Z,,,34.6,,53.6,54,
2017-11-16T21:49:05.627Z,,,,,53.3,,
2017-11-16T21:49:15.541Z,,38,34.4,0,57.1,54,2
2017-11-16T21:49:25.527Z,,30,34.4,,57.6,54,
2017-11-16T21:49:35.527Z,,29,34.4,,58.5,54,
2017-11-16T21:49:45.524Z,,30,34.6,,59.5,54,
2017-11-16T21:49:55.529Z,,29,34.6,,60.1,54,
2017-11-16T21:50:10.687Z,,,34.7,,60.9,54,
2017-11-16T21:50:15.532Z,,,34.7,,61.5,54,
2017-11-16T21:50:25.956Z,,,34.8,,62.1,54,
2017-11-16T21:50:35.529Z,,,34.8,,62.7,54,
2017-11-16T21:50:45.523Z,,30,34.9,,63.1,54,
2017-11-16T21:50:55.523Z,,29,34.9,,63.5,54,
2017-11-16T21:51:05.614Z,,,,,63.9,,
2017-11-16T21:51:15.530Z,,,35.1,,64.1,54,
2017-11-16T21:51:30.628Z,,30,35.1,,64.5,54,
2017-11-16T21:51:40.710Z,,29,35.2,,64.7,54,
2017-11-16T21:51:45.530Z,,,35.1,,64.9,54,
2017-11-16T21:52:00.705Z,,0,35.2,0,63.9,54,2
2017-11-16T21:52:05.615Z,,,,,61.5,,
2017-11-16T21:52:15.525Z,,,35.2,,60.7,54,
2017-11-16T21:52:30.625Z,,,35.2,,59.4,54,
2017-11-16T21:52:35.525Z,,,35.2,,58.5,54,
2017-11-16T21:52:45.525Z,,,35.2,,57.7,54,
2017-11-16T21:52:55.523Z,,,35.2,,56.8,54,
2017-11-16T21:53:05.629Z,,,34.9,,,54,
2017-11-16T21:53:15.529Z,,,34.8,,55.5,54,
2017-11-16T21:53:25.527Z,,,34.8,,55,54,
2017-11-16T21:53:35.523Z,,,34.8,,54.5,54,
2017-11-16T21:53:45.960Z,,,34.8,,54,54,
2017-11-16T21:53:55.534Z,,,,,53.6,,
2017-11-16T21:54:05.588Z,,,34.7,,53.3,54,
2017-11-16T21:54:15.540Z,,38,34.5,0,57.1,54,2
2017-11-16T21:54:25.531Z,,30,,,57.6,,
2017-11-16T21:54:35.526Z,,30,34.4,,58.4,54,
2017-11-16T21:54:45.526Z,,29,,,59.5,,
2017-11-16T21:54:55.529Z,,,34.6,,60.1,54,
2017-11-16T21:55:05.627Z,,,34.6,,,54,
2017-11-16T21:55:15.539Z,,30,,,61.5,,
2017-11-16T21:55:25.533Z,,29,34.7,,62.1,54,
2017-11-16T21:55:35.542Z,,30,34.8,,62.6,54,
2017-11-16T21:55:45.637Z,,29,34.9,,63.1,54,
2017-11-16T21:55:55.530Z,,,35.1,,63.4,54,
2017-11-16T21:56:05.718Z,,,35.1,,63.8,54,
2017-11-16T21:56:25.704Z,,,,,64,,
2017-11-16T21:56:25.780Z,,,35.2,,64.2,54,
2017-11-16T21:56:35.526Z,,,35.3,,64.5,54,
2017-11-16T21:56:45.527Z,,30,35.3,,64.7,54,
2017-11-16T21:56:55.531Z,,,35.3,,64.8,54,
2017-11-16T21:57:05.632Z,,0,,0,64.6,,2
2017-11-16T21:57:15.526Z,,,35.3,,61.6,54,
2017-11-16T21:57:25.528Z,,,35.4,,60.8,54,
2017-11-16T21:57:35.525Z,,,35.5,,59.5,54,
2017-11-16T21:57:45.526Z,,,,,58.5,,
2017-11-16T21:57:55.967Z,,,35.4,,57.6,54,
2017-11-16T21:58:05.631Z,,,35.3,,56.7,54,
2017-11-16T21:58:15.528Z,,,35.3,,56.1,54,
2017-11-16T21:58:25.538Z,,,35.3,,55.3,54,
2017-11-16T21:58:35.526Z,,,35.2,,54.8,54,
2017-11-16T21:58:45.531Z,,,35.1,,54.1,54,
2017-11-16T21:58:55.531Z,,,34.8,,53.7,54,
2017-11-16T21:59:05.622Z,,,,,53.3,,
2017-11-16T21:59:15.551Z,,38,34.8,0,57.1,54,2
2017-11-16T21:59:25.527Z,,30,,,57.4,,
2017-11-16T21:59:35.531Z,,,34.7,,58.3,54,
2017-11-16T21:59:45.967Z,,29,,,59.3,,
2017-11-16T21:59:55.527Z,,,34.7,,59.8,54,
2017-11-16T22:00:05.636Z,,,,,60.5,,
2017-11-16T22:00:15.529Z,,,34.7,,61.1,54,
2017-11-16T22:00:25.533Z,,,34.8,,61.5,54,
2017-11-16T22:00:40.710Z,,,34.8,,62,54,
2017-11-16T22:00:50.707Z,,,34.9,,62.4,54,
2017-11-16T22:01:00.724Z,,,35.1,,62.7,54,
2017-11-16T22:01:10.707Z,,,,,63.1,,
2017-11-16T22:01:20.621Z,,,35.1,,63.3,54,
2017-11-16T22:01:45.918Z,,,35.1,,63.5,54,
2017-11-16T22:01:45.926Z,,,35.2,,63.9,54,
2017-11-16T22:01:55.528Z,,,,,64.1,,
2017-11-16T22:02:05.717Z,,,35.3,,64.2,54,
2017-11-16T22:02:20.809Z,,30,35.3,,64.4,54,
2017-11-16T22:02:30.709Z,,29,,,64.5,,
2017-11-16T22:02:35.619Z,,,35.4,,64.6,54,
2017-11-16T22:02:50.710Z,,,35.4,,64.7,54,
2017-11-16T22:02:55.542Z,,30,,,64.8,,
2017-11-16T22:03:05.651Z,,,35.6,,,54,
2017-11-16T22:03:15.537Z,,0,,0,62.6,,2
2017-11-16T22:03:25.535Z,,,35.6,,61.1,54,
2017-11-16T22:03:35.530Z,,,35.7,,60,54,
2017-11-16T22:03:45.529Z,,,35.7,,58.8,54,
2017-11-16T22:03:55.539Z,,,35.6,,57.9,54,
2017-11-16T22:04:05.632Z,,,,,57,,
2017-11-16T22:04:15.537Z,,,35.6,,56.4,54,
2017-11-16T22:04:25.534Z,,,35.6,,55.6,54,
2017-11-16T22:04:35.530Z,,,35.4,,,54,
2017-11-16T22:04:45.533Z,,44,,0,55.5,,2
2017-11-16T22:04:55.617Z,,38,35.4,,58.2,54,
2017-11-16T22:05:10.680Z,,31,35.3,,58.9,54,
2017-11-16T22:05:15.536Z,,29,35.3,,60,54,
2017-11-16T22:05:25.530Z,,,35.3,,60.7,54,
2017-11-16T22:05:35.533Z,,29,35.4,,61.4,54,
2017-11-16T22:05:45.531Z,,,35.3,,62.1,54,
2017-11-16T22:05:55.532Z,,,35.4,,62.7,54,
2017-11-16T22:06:05.624Z,,29,,,63.2,,
