Time,PrimTSet,HwActive,PrimT,HwTOutlet,ChActive,ActPow,HwTSet
2018-01-13T06:58:04.676Z,,,40.2,27.9,,,54
2018-01-13T06:58:14.751Z,,,,27.8,,,54
2018-01-13T06:58:24.733Z,,,40.3,27.5,,,54
2018-01-13T06:58:34.686Z,,,,27.4,,,54
2018-01-13T06:58:44.606Z,,,40.4,27.3,,,54
2018-01-13T06:58:54.609Z,,,,27.1,,,54
2018-01-13T06:59:04.632Z,,,,26.9,,,54
2018-01-13T06:59:14.746Z,,,40.5,26.8,,,54
2018-01-13T06:59:24.641Z,,,,26.7,,,54
2018-01-13T06:59:34.667Z,,,,26.6,,,54
2018-01-13T06:59:44.674Z,,,,26.5,,,54
2018-01-13T06:59:54.612Z,,,40.6,26.3,,,54
2018-01-13T07:00:04.617Z,,,,26.2,,,54
2018-01-13T07:00:14.737Z,,,,26.1,,,54
2018-01-13T07:00:24.847Z,,0,40.5,26,2,44,54
2018-01-13T07:00:34.688Z,,,45.3,25.9,,36,54
2018-01-13T07:00:44.617Z,,,45.5,25.7,,30,54
2018-01-13T07:00:54.644Z,,,44.3,25.9,,30,54
2018-01-13T07:01:04.627Z,,,45.5,26.1,,29,54
2018-01-13T07:01:14.714Z,,,45.6,26.3,,30,54
2018-01-13T07:01:24.611Z,,,45.7,26.7,,29,54
2018-01-13T07:01:34.611Z,,,45.8,27.1,,,54
2018-01-13T07:01:44.612Z,,,,27.5,,,54
2018-01-13T07:01:54.614Z,,,45.9,27.8,,,54
2018-01-13T07:02:04.648Z,,,46,28.1,,,54
2018-01-13T07:02:14.888Z,,,46.1,28.4,,,54
2018-01-13T07:02:24.729Z,,,46.2,28.6,,,54
2018-01-13T07:02:34.698Z,,,46.3,28.7,,,54
2018-01-13T07:02:44.614Z,,,46.4,29,,,54
2018-01-13T07:02:54.640Z,,,,29.1,,,54
2018-01-13T07:03:04.628Z,,,46.5,29.2,,,54
2018-01-13T07:03:14.744Z,,,46.6,29.2,,,54
2018-01-13T07:03:24.729Z,,,,29.3,,,54
2018-01-13T07:03:34.615Z,,,,29.5,,,54
2018-01-13T07:03:44.672Z,,,46.7,29.6,,,54
2018-01-13T07:03:54.615Z,,,,29.7,,,54
2018-01-13T07:04:04.661Z,,,46.8,29.7,,,54
2018-01-13T07:04:14.752Z,,,46.9,29.8,,,54
2018-01-13T07:04:24.616Z,,,47,29.8,,,54
2018-01-13T07:04:34.612Z,,,,30,,,54
2018-01-13T07:04:44.618Z,,,47.1,30.1,,,54
2018-01-13T07:04:54.608Z,,,47.2,30.2,,,54
2018-01-13T07:05:04.682Z,,,47.3,30.2,,,54
2018-01-13T07:05:14.712Z,,,47.4,30.3,,,54
2018-01-13T07:05:24.647Z,,,47.6,30.4,,30,54
2018-01-13T07:05:34.690Z,,,47.7,30.6,,29,54
2018-01-13T07:05:44.662Z,,,47.8,30.7,,,54
2018-01-13T07:05:54.620Z,,,47.9,30.8,,,54
2018-01-13T07:06:04.609Z,,,48,30.9,,,54
2018-01-13T07:06:14.744Z,,,48.1,31,,,54
2018-01-13T07:06:24.614Z,,,48.2,31,,,54
2018-01-13T07:06:34.638Z,,,48.3,31.2,,,54
2018-01-13T07:06:44.622Z,,,48.4,31.3,,,54
2018-01-13T07:06:54.610Z,,,48.5,31.4,,,54
2018-01-13T07:07:04.620Z,,,48.6,31.5,,,54
2018-01-13T07:07:14.712Z,,,48.7,31.5,,,54
2018-01-13T07:07:24.610Z,,,,31.6,,,54
2018-01-13T07:07:34.620Z,,,48.8,31.8,,30,54
2018-01-13T07:07:44.655Z,,,48.9,31.9,,29,54
2018-01-13T07:07:54.648Z,,,49,31.9,,,54
2018-01-13T07:08:04.615Z,,,49.1,32,,,54
2018-01-13T07:08:14.728Z,,,49.2,32.1,,30,54
2018-01-13T07:08:24.621Z,,,49.3,32.2,,29,54
2018-01-13T07:08:34.625Z,,,49.4,32.2,,,54
2018-01-13T07:08:44.646Z,,,49.5,32.3,,,54
2018-01-13T07:08:54.620Z,,,,32.4,,,54
2018-01-13T07:09:04.659Z,,,49.6,32.5,,,54
2018-01-13T07:09:14.768Z,,,49.7,32.6,,,54
2018-01-13T07:09:24.615Z,,0,48.9,32.6,2,0,54
2018-01-13T07:09:34.637Z,,,46.8,32.7,,,54
2018-01-13T07:09:44.639Z,,,45.8,32.8,,,54
2018-01-13T07:09:54.628Z,,,45.2,32.8,,,54
2018-01-13T07:10:04.658Z,,,44.4,32.7,,,54
2018-01-13T07:10:14.809Z,,,43.8,32.6,,,54
2018-01-13T07:10:24.624Z,,,43.3,32.6,,,54
2018-01-13T07:10:34.613Z,,,42.9,32.5,,,54
2018-01-13T07:10:44.703Z,,,42.4,32.4,,,54
2018-01-13T07:10:54.935Z,,,42,32.3,,,54
2018-01-13T07:11:04.646Z,,,41.7,32.2,,,54
2018-01-13T07:11:14.815Z,,,41.5,32.1,,,54
2018-01-13T07:11:24.617Z,,,41.2,32.1,,,54
2018-01-13T07:11:34.670Z,,,41,31.9,,,54
2018-01-13T07:11:44.717Z,,,40.8,31.9,,,54
2018-01-13T07:11:54.721Z,,,40.6,31.8,,,54
2018-01-13T07:12:04.627Z,,,40.4,31.6,,,54
2018-01-13T07:12:14.714Z,,,40.3,31.5,,,54
2018-01-13T07:12:24.641Z,,,40.2,31.5,,,54
2018-01-13T07:12:34.630Z,,,,31.4,,,54
2018-01-13T07:12:44.624Z,,,40.1,31.3,,,54
2018-01-13T07:12:54.655Z,,,,31.3,,,54
2018-01-13T07:13:04.641Z,,,,31.3,,,54
2018-01-13T07:13:14.740Z,,,,31.4,,,54
2018-01-13T07:13:24.695Z,,,,31.3,,,54
2018-01-13T07:13:34.641Z,,,,31.2,,,54
2018-01-13T07:13:44.626Z,,,,30.9,,,54
2018-01-13T07:13:54.689Z,,,40,30.7,,,54
2018-01-13T07:14:04.732Z,,,,30.4,,,54
2018-01-13T07:14:14.752Z,,,,30.2,,,54
2018-01-13T07:14:24.632Z,,,,30,,,54
2018-01-13T07:14:34.659Z,,,,29.7,,,54
2018-01-13T07:14:44.710Z,,,40.1,29.3,,,54
2018-01-13T07:14:54.617Z,,,,29.1,,,54
2018-01-13T07:15:04.615Z,,,,28.9,,,54
2018-01-13T07:15:14.912Z,,,,28.7,,,54
2018-01-13T07:15:24.623Z,,,40.2,28.5,,,54
2018-01-13T07:15:34.695Z,,,,28.3,,,54
2018-01-13T07:15:44.796Z,,,40.3,28,,,54
2018-01-13T07:15:54.702Z,,,,27.9,,,54
2018-01-13T07:16:04.622Z,,,40.4,27.7,,,54
2018-01-13T07:16:14.795Z,,,,27.5,,,54
2018-01-13T07:16:24.617Z,,,40.5,27.4,,,54
2018-01-13T07:16:34.647Z,,,,27.3,,,54
2018-01-13T07:16:44.699Z,,,,27.1,,,54
2018-01-13T07:16:54.629Z,,,40.6,26.9,,,54
2018-01-13T07:17:04.649Z,,,,26.8,,,54
2018-01-13T07:17:14.745Z,,,,26.7,,,54
2018-01-13T07:17:24.618Z,,,,26.6,,,54
2018-01-13T07:17:34.734Z,61,0,40.6,26.5,2,0,54
2018-01-13T07:17:44.655Z,,,,26.3,,,54
2018-01-13T07:17:54.677Z,,,40.7,26.2,,,54
2018-01-13T07:18:04.710Z,,0,45.1,26.1,2,37,54
2018-01-13T07:18:14.727Z,,,45.7,26.1,,29,54
2018-01-13T07:18:24.674Z,,,44.2,26.1,,,54
2018-01-13T07:18:34.661Z,,,45.4,26.2,,29,54
2018-01-13T07:18:44.657Z,,,45.7,26.5,,,54
2018-01-13T07:18:54.626Z,,,,26.8,,,54
2018-01-13T07:19:04.628Z,,,45.8,27.3,,,54
2018-01-13T07:19:14.738Z,,,45.9,27.7,,,54
2018-01-13T07:19:24.791Z,,,46,28,,,54
2018-01-13T07:19:34.682Z,,,46.1,28.3,,,54
2018-01-13T07:19:44.703Z,,,46.2,28.6,,,54
2018-01-13T07:19:54.623Z,,,,28.7,,,54
2018-01-13T07:20:04.625Z,,,46.4,29,,,54
2018-01-13T07:20:14.744Z,,,,29.1,,,54
2018-01-13T07:20:24.621Z,,,46.5,29.2,,,54
2018-01-13T07:20:34.627Z,,,46.6,29.3,,,54
2018-01-13T07:20:44.637Z,,,,29.5,,,54
2018-01-13T07:20:54.659Z,,,46.7,29.6,,,54
2018-01-13T07:21:04.628Z,,,46.8,29.6,,,54
2018-01-13T07:21:14.750Z,,,,29.7,,,54
2018-01-13T07:21:24.665Z,,,,29.7,,,54
2018-01-13T07:21:34.630Z,,,46.9,29.8,,,54
2018-01-13T07:21:44.640Z,,,,30,,,54
2018-01-13T07:21:54.620Z,,,47,30.1,,,54
2018-01-13T07:22:04.709Z,,,47.1,30.2,,,54
2018-01-13T07:22:14.753Z,,,47.2,30.2,,,54
2018-01-13T07:22:24.631Z,,,,30.3,,,54
2018-01-13T07:22:34.691Z,,,47.4,30.4,,,54
2018-01-13T07:22:44.731Z,,,,30.6,,,54
2018-01-13T07:22:54.621Z,,,47.6,30.7,,,54
2018-01-13T07:23:04.642Z,,,47.7,30.8,,30,54
2018-01-13T07:23:14.757Z,,,47.8,30.9,,29,54
2018-01-13T07:23:24.642Z,,,47.9,31,,,54
2018-01-13T07:23:34.632Z,,,48,31.2,,,54
2018-01-13T07:23:44.630Z,,,48.1,31.3,,,54
2018-01-13T07:23:54.680Z,,,48.2,31.3,,30,54
2018-01-13T07:24:04.633Z,,,48.3,31.4,,29,54
2018-01-13T07:24:14.784Z,,,48.4,31.5,,,54
2018-01-13T07:24:24.623Z,,,48.5,31.6,,,54
2018-01-13T07:24:34.663Z,,,48.6,31.6,,,54
2018-01-13T07:24:44.634Z,,,48.7,31.8,,30,54
2018-01-13T07:24:54.701Z,,,48.8,31.9,,29,54
2018-01-13T07:25:04.644Z,,,,31.9,,,54
2018-01-13T07:25:14.744Z,,,48.9,32,,,54
2018-01-13T07:25:24.624Z,,,49,32.1,,,54
2018-01-13T07:25:34.664Z,,,49.1,32.1,,,54
2018-01-13T07:25:44.674Z,,,49.2,32.2,,,54
2018-01-13T07:25:54.678Z,,,,32.2,,,54
2018-01-13T07:26:04.621Z,,,49.3,32.3,,,54
2018-01-13T07:26:14.745Z,,,49.4,32.3,,,54
2018-01-13T07:26:24.626Z,,,49.5,32.4,,,54
2018-01-13T07:26:34.728Z,,,49.6,32.4,,30,54
2018-01-13T07:26:44.682Z,,,49.7,32.5,,29,54
2018-01-13T07:26:54.686Z,,0,49.5,32.6,2,0,54
2018-01-13T07:27:04.632Z,,,47.2,32.7,,,54
2018-01-13T07:27:14.750Z,,,45.9,32.7,,,54
2018-01-13T07:27:24.656Z,,,45.3,32.7,,,54
2018-01-13T07:27:34.627Z,,,44.5,32.7,,,54
2018-01-13T07:27:44.649Z,,,43.9,32.6,,,54
2018-01-13T07:27:54.642Z,,,43.4,32.6,,,54
2018-01-13T07:28:04.833Z,,,42.9,32.5,,,54
2018-01-13T07:28:14.901Z,,,42.4,32.5,,,54
2018-01-13T07:28:24.644Z,,,42.1,32.4,,,54
2018-01-13T07:28:34.665Z,,,41.8,32.3,,,54
2018-01-13T07:28:44.636Z,,,41.5,32.2,,,54
2018-01-13T07:28:54.901Z,,,41.3,32.2,,,54
2018-01-13T07:29:04.731Z,,,41.1,32.1,,,54
2018-01-13T07:29:14.752Z,,,40.9,32,,,54
2018-01-13T07:29:24.658Z,,,40.7,31.9,,,54
2018-01-13T07:29:34.622Z,,,40.5,31.8,,,54
2018-01-13T07:29:44.708Z,,,40.3,31.8,,,54
2018-01-13T07:29:54.636Z,,,40.2,31.6,,,54
2018-01-13T07:30:04.739Z,,,,31.5,,,54
2018-01-13T07:30:15.086Z,,,,31.4,,,54
2018-01-13T07:30:24.781Z,,,40.1,31.4,,,54
2018-01-13T07:30:34.680Z,,,,31.4,,,54
2018-01-13T07:30:44.690Z,,,,31.4,,,54
2018-01-13T07:30:54.975Z,,,,31.4,,,54
2018-01-13T07:31:04.690Z,,,,31.3,,,54
2018-01-13T07:31:14.825Z,,,,31,,,54
2018-01-13T07:31:24.869Z,,,,30.8,,,54
2018-01-13T07:31:34.650Z,,,,30.6,,,54
2018-01-13T07:31:44.631Z,,,,30.3,,,54
2018-01-13T07:31:54.678Z,,,,30,,,54
2018-01-13T07:32:04.634Z,,,,29.7,,,54
2018-01-13T07:32:14.900Z,,,,29.5,,,54
2018-01-13T07:32:24.661Z,,,,29.2,,,54
2018-01-13T07:32:34.724Z,,,,29,,,54
2018-01-13T07:32:44.663Z,,,40.2,28.7,,,54
2018-01-13T07:32:54.718Z,,,,28.6,,,54
2018-01-13T07:33:04.674Z,,,,28.4,,,54
2018-01-13T07:33:14.863Z,,,40.3,28.1,,,54
2018-01-13T07:33:24.683Z,,,40.4,28,,,54
2018-01-13T07:33:34.963Z,,,,27.8,,,54
2018-01-13T07:33:44.749Z,,,,27.7,,,54
2018-01-13T07:33:54.627Z,,,40.5,27.5,,,54
2018-01-13T07:34:04.743Z,,,,27.4,,,54
2018-01-13T07:34:15.018Z,,,40.6,27.3,,,54
2018-01-13T07:34:24.760Z,,,,27.1,,,54
2018-01-13T07:34:34.629Z,,,,26.9,,,54
2018-01-13T07:34:44.675Z,,,,26.8,,,54
2018-01-13T07:34:54.691Z,,,40.7,26.7,,,54
2018-01-13T07:35:04.642Z,,,,26.6,,,54
2018-01-13T07:35:14.742Z,,,,26.5,,,54
2018-01-13T07:35:24.673Z,,,,26.3,,,54
2018-01-13T07:35:34.685Z,,0,44,26.3,2,39,54
2018-01-13T07:35:44.645Z,,,45.9,26.2,,30,54
2018-01-13T07:35:54.645Z,,,44.2,26.2,,29,54
2018-01-13T07:36:04.686Z,,,45.3,26.3,,30,54
2018-01-13T07:36:14.746Z,,,45.8,26.6,,29,54
2018-01-13T07:36:24.656Z,,,45.7,26.9,,,54
2018-01-13T07:36:34.636Z,,,45.9,27.3,,30,54
2018-01-13T07:36:44.666Z,,,,27.7,,29,54
2018-01-13T07:36:54.706Z,,,46,28,,,54
2018-01-13T07:37:04.630Z,,,,28.4,,,54
2018-01-13T07:37:14.756Z,,,46.1,28.6,,,54
2018-01-13T07:37:24.687Z,,,46.2,28.7,,,54
2018-01-13T07:37:34.631Z,,,46.3,28.9,,,54
2018-01-13T07:37:44.667Z,,,,29.1,,30,54
2018-01-13T07:37:54.633Z,,,46.4,29.2,,29,54
2018-01-13T07:38:04.664Z,,,46.5,29.3,,,54
2018-01-13T07:38:14.794Z,,,,29.5,,,54
2018-01-13T07:38:24.628Z,,,46.6,29.6,,,54
2018-01-13T07:38:34.785Z,,,,29.7,,,54
2018-01-13T07:38:44.646Z,,,,29.7,,,54
2018-01-13T07:38:54.638Z,,,46.7,29.8,,,54
2018-01-13T07:39:04.689Z,,,46.8,30,,,54
2018-01-13T07:39:14.765Z,,,,30,,30,54
2018-01-13T07:39:24.663Z,,,46.9,30.1,,29,54
2018-01-13T07:39:34.679Z,,,47,30.2,,,54
2018-01-13T07:39:44.659Z,,,47.1,30.3,,,54
2018-01-13T07:39:54.649Z,,,47.2,30.3,,,54
2018-01-13T07:40:04.650Z,,,47.3,30.4,,,54
2018-01-13T07:40:14.763Z,,,47.4,30.6,,,54
2018-01-13T07:40:24.633Z,,,47.6,30.7,,,54
2018-01-13T07:40:34.704Z,,,47.7,30.8,,,54
2018-01-13T07:40:44.635Z,,,47.8,30.9,,,54
2018-01-13T07:40:54.799Z,,,47.9,31,,,54
2018-01-13T07:41:04.635Z,,,48,31.2,,,54
2018-01-13T07:41:14.870Z,,,48.1,31.3,,,54
2018-01-13T07:41:24.638Z,,,48.2,31.4,,,54
2018-01-13T07:41:34.642Z,,,48.3,31.4,,,54
2018-01-13T07:41:44.643Z,,,48.4,31.5,,,54
2018-01-13T07:41:54.640Z,,,48.5,31.6,,,54
2018-01-13T07:42:04.692Z,,,48.6,31.8,,,54
2018-01-13T07:42:14.782Z,,,48.7,31.8,,30,54
2018-01-13T07:42:24.651Z,,,48.8,31.9,,29,54
2018-01-13T07:42:34.692Z,,,,32,,,54
2018-01-13T07:42:44.712Z,,,48.9,32,,,54
2018-01-13T07:42:54.635Z,,,49,32.1,,,54
2018-01-13T07:43:04.654Z,,,49.1,32.2,,,54
2018-01-13T07:43:14.784Z,,,49.2,32.2,,,54
2018-01-13T07:43:24.631Z,,,,32.3,,30,54
2018-01-13T07:43:34.684Z,,,49.3,32.4,,29,54
2018-01-13T07:43:44.761Z,,,49.4,32.5,,,54
2018-01-13T07:43:54.668Z,,,49.5,32.6,,,54
2018-01-13T07:44:04.989Z,,,49.6,32.7,,30,54
2018-01-13T07:44:14.778Z,,,49.7,32.7,,29,54
2018-01-13T07:44:24.668Z,,0,49.8,32.8,2,0,54
2018-01-13T07:44:34.730Z,,,47.7,32.9,,,54
2018-01-13T07:44:44.638Z,,,46.1,33.1,,,54
2018-01-13T07:44:54.635Z,,,45.4,33.1,,,54
2018-01-13T07:45:04.643Z,,,44.6,,,,
2018-01-13T07:45:14.833Z,,,43.9,32.9,,,54
2018-01-13T07:45:24.644Z,,,43.5,32.8,,,54
2018-01-13T07:45:34.664Z,,,43,32.8,,,54
2018-01-13T07:45:44.640Z,,,42.6,32.7,,,54
2018-01-13T07:45:54.639Z,,,42.2,32.6,,,54
2018-01-13T07:46:04.756Z,,,41.8,32.5,,,54
2018-01-13T07:46:14.756Z,,,41.5,32.4,,,54
2018-01-13T07:46:24.677Z,,,41.3,32.3,,,54
2018-01-13T07:46:34.774Z,,,41.1,32.2,,,54
2018-01-13T07:46:44.717Z,,,40.9,32.2,,,54
2018-01-13T07:46:54.676Z,,,40.7,32.1,,,54
2018-01-13T07:47:04.765Z,,,40.5,32,,,54
2018-01-13T07:47:14.754Z,,,40.3,31.9,,,54
2018-01-13T07:47:24.661Z,,,40.2,31.8,,,54
2018-01-13T07:47:34.648Z,,,,31.8,,,54
2018-01-13T07:47:44.633Z,,,40.1,31.6,,,54
2018-01-13T07:47:54.838Z,,,,31.6,,,54
2018-01-13T07:48:04.678Z,,,,31.6,,,54
2018-01-13T07:48:14.771Z,,,,31.6,,,54
2018-01-13T07:48:24.636Z,,,,31.6,,,54
2018-01-13T07:48:34.636Z,,,,31.5,,,54
2018-01-13T07:48:44.648Z,,,,31.4,,,54
2018-01-13T07:48:54.768Z,,,,31.2,,,54
2018-01-13T07:49:04.639Z,,,40,30.9,,,54
2018-01-13T07:49:14.849Z,,,,30.7,,,54
2018-01-13T07:49:24.633Z,,,40.1,30.4,,,54
2018-01-13T07:49:34.650Z,,,,30.2,,,54
2018-01-13T07:49:44.703Z,,,,29.8,,,54
2018-01-13T07:49:54.650Z,,,,29.6,,,54
2018-01-13T07:50:04.640Z,,,,29.3,,,54
2018-01-13T07:50:14.820Z,,,,29.1,,,54
2018-01-13T07:50:24.663Z,,,40.2,29,,,54
2018-01-13T07:50:34.645Z,,,,28.7,,,54
2018-01-13T07:50:44.641Z,,,40.3,28.5,,,54
2018-01-13T07:50:54.641Z,,,,28.4,,,54
2018-01-13T07:51:04.701Z,,,40.4,28.1,,,54
2018-01-13T07:51:14.761Z,,,,28,,,54
2018-01-13T07:51:24.672Z,,,,27.9,,,54
2018-01-13T07:51:34.639Z,,,40.5,27.8,,,54
2018-01-13T07:51:44.673Z,,,,27.5,,,54
2018-01-13T07:51:54.640Z,,,40.6,27.4,,,54
2018-01-13T07:52:04.710Z,,,,27.3,,,54
2018-01-13T07:52:14.762Z,,,,27.2,,,54
2018-01-13T07:52:24.680Z,,,,27.1,,,54
2018-01-13T07:52:34.679Z,,,,26.9,,,54
2018-01-13T07:52:44.683Z,,,40.7,26.8,,,54
2018-01-13T07:52:54.683Z,,,,26.7,,,54
2018-01-13T07:53:04.733Z,,0,42.1,,2,43,
2018-01-13T07:53:14.796Z,,,46.2,26.5,,29,54
2018-01-13T07:53:24.674Z,,,44.4,26.5,,30,54
2018-01-13T07:53:34.649Z,,,45.2,26.6,,29,54
2018-01-13T07:53:44.687Z,,,45.8,26.7,,,54
2018-01-13T07:53:54.898Z,,,45.7,27.1,,,54
2018-01-13T07:54:04.668Z,,,45.8,,,,
2018-01-13T07:54:14.759Z,,,45.9,27.8,,,54
2018-01-13T07:54:24.705Z,,,,28.1,,,54
2018-01-13T07:54:34.662Z,,,46,28.5,,,54
2018-01-13T07:54:44.669Z,,,46.1,28.6,,,54
2018-01-13T07:54:54.646Z,,,46.2,28.9,,,54
2018-01-13T07:55:04.643Z,,,46.3,,,,
2018-01-13T07:55:14.743Z,,,46.4,29.2,,,54
2018-01-13T07:55:24.644Z,,,,29.3,,,54
2018-01-13T07:55:34.645Z,,,46.5,29.5,,,54
2018-01-13T07:55:44.646Z,,,,29.6,,,54
2018-01-13T07:55:54.742Z,,,46.6,29.7,,,54
2018-01-13T07:56:04.688Z,,,,29.8,,,54
2018-01-13T07:56:14.752Z,,,,30,,30,54
2018-01-13T07:56:24.657Z,,,46.7,30.1,,29,54
2018-01-13T07:56:34.645Z,,,46.8,30.1,,,54
2018-01-13T07:56:44.670Z,,,,30.2,,,54
2018-01-13T07:56:54.746Z,,,46.9,30.3,,,54
2018-01-13T07:57:04.679Z,,,47,,,29,
2018-01-13T07:57:14.779Z,,,47.1,30.4,,,54
2018-01-13T07:57:24.652Z,,,47.2,30.6,,30,54
2018-01-13T07:57:34.652Z,,,47.3,30.7,,29,54
2018-01-13T07:57:44.644Z,,,47.4,30.8,,,54
2018-01-13T07:57:54.755Z,,,47.6,30.9,,,54
2018-01-13T07:58:04.655Z,,,,31,,,54
2018-01-13T07:58:14.748Z,,,47.8,31.2,,,54
2018-01-13T07:58:24.649Z,,,47.9,31.2,,,54
2018-01-13T07:58:34.640Z,,,48,31.3,,,54
2018-01-13T07:58:44.727Z,,,48.1,31.4,,,54
2018-01-13T07:58:54.644Z,,,48.2,31.5,,,54
2018-01-13T07:59:04.642Z,,,48.3,,,,
2018-01-13T07:59:14.753Z,,,48.4,31.6,,,54
2018-01-13T07:59:24.650Z,,,48.5,31.8,,,54
2018-01-13T07:59:34.737Z,,,48.6,31.9,,,54
2018-01-13T07:59:44.679Z,,,,31.9,,,54
2018-01-13T07:59:54.832Z,,,48.8,32,,,54
2018-01-13T08:00:04.664Z,,,,32.1,,,54
2018-01-13T08:00:14.792Z,,,48.9,32.2,,,54
2018-01-13T08:00:24.652Z,,,49,32.3,,,54
2018-01-13T08:00:34.671Z,,,49.1,32.3,,,54
2018-01-13T08:00:44.706Z,,,49.2,32.4,,,54
2018-01-13T08:00:54.652Z,,,49.3,32.5,,,54
2018-01-13T08:01:04.702Z,,,49.4,32.5,,,54
2018-01-13T08:01:14.789Z,,,49.5,32.6,,30,54
2018-01-13T08:01:24.659Z,,,,32.6,,29,54
2018-01-13T08:01:34.647Z,,,49.6,32.7,,30,54
2018-01-13T08:01:44.683Z,,,49.7,32.8,,29,54
2018-01-13T08:01:54.648Z,,0,48.6,32.8,2,0,54
2018-01-13T08:02:04.642Z,,,46.4,,,,
2018-01-13T08:02:14.858Z,,,45.6,33.1,,,54
2018-01-13T08:02:24.678Z,,,44.9,32.9,,,54
2018-01-13T08:02:34.652Z,,,44.1,32.9,,,54
2018-01-13T08:02:44.757Z,,,43.6,32.9,,,54
2018-01-13T08:02:54.655Z,,,43.1,32.8,,,54
2018-01-13T08:03:04.686Z,,,42.7,,,,
2018-01-13T08:03:14.756Z,,0,43.2,32.7,2,44,54
2018-01-13T08:03:24.655Z,,,48.9,32.6,,31,54
2018-01-13T08:03:34.687Z,,,48,32.5,,29,54
2018-01-13T08:03:44.740Z,,,47.7,32.4,,,54
2018-01-13T08:03:54.688Z,,0,48.3,32.4,2,0,54
2018-01-13T08:04:04.673Z,,,45.5,,,,
2018-01-13T08:04:14.755Z,,,44.6,32.5,,,54
2018-01-13T08:04:24.696Z,,,44,32.5,,,54
2018-01-13T08:04:34.656Z,,,43.2,32.5,,,54
2018-01-13T08:04:44.662Z,,,42.7,32.5,,,54
2018-01-13T08:04:54.647Z,,,42.2,32.4,,,54
2018-01-13T08:05:04.661Z,,,41.9,,,,
2018-01-13T08:05:14.761Z,,,41.6,32.3,,,54
2018-01-13T08:05:24.666Z,,,41.3,32.2,,,54
2018-01-13T08:05:34.656Z,,,41,32.1,,,54
2018-01-13T08:05:44.656Z,,,40.8,32.1,,,54
2018-01-13T08:05:54.654Z,,,40.6,32,,,54
2018-01-13T08:06:04.645Z,,,,31.9,,,54
2018-01-13T08:06:14.764Z,,,40.3,31.8,,,54
2018-01-13T08:06:24.645Z,,,40.1,31.6,,,54
2018-01-13T08:06:34.677Z,,,40,31.6,,,54
2018-01-13T08:06:44.781Z,,,39.8,31.5,,,54
2018-01-13T08:06:54.648Z,,,39.7,31.5,,,54
2018-01-13T08:07:14.753Z,,,,31.3,,,54
2018-01-13T08:07:24.652Z,,,,31.3,,,54
2018-01-13T08:07:34.699Z,,,,31.3,,,54
2018-01-13T08:07:44.659Z,,,39.6,31.4,,,54
2018-01-13T08:07:54.649Z,,,,31.3,,,54
2018-01-13T08:08:04.645Z,,,,31.2,,,54
2018-01-13T08:08:14.787Z,,,,31,,,54
2018-01-13T08:08:24.687Z,,,,30.8,,,54
2018-01-13T08:08:34.658Z,,,,30.6,,,54
2018-01-13T08:08:44.659Z,,,,30.3,,,54
2018-01-13T08:09:04.745Z,,,,29.8,,,54
2018-01-13T08:09:14.777Z,,,,29.6,,,54
2018-01-13T08:09:34.651Z,,,,29.1,,,54
2018-01-13T08:09:44.674Z,,,,28.9,,,54
2018-01-13T08:10:04.656Z,,,39.7,28.5,,,54
2018-01-13T08:10:14.783Z,,,,28.3,,,54
2018-01-13T08:10:24.805Z,,,,28.1,,,54
2018-01-13T08:10:34.692Z,,,39.8,27.9,,,54
2018-01-13T08:10:54.647Z,,,,27.7,,,54
2018-01-13T08:11:04.703Z,,,39.9,27.5,,,54
2018-01-13T08:11:14.766Z,,,,27.4,,,54
2018-01-13T08:11:34.651Z,,0,40.7,27.3,2,44,54
2018-01-13T08:11:44.696Z,,,45.8,27.2,,31,54
2018-01-13T08:11:54.651Z,,,44.4,26.9,,29,54
2018-01-13T08:12:04.653Z,,,,26.9,,,54
2018-01-13T08:12:14.888Z,,,45.7,,,,
2018-01-13T08:12:24.648Z,,,45.5,27.4,,,54
2018-01-13T08:12:34.731Z,,,,27.7,,,54
2018-01-13T08:12:44.685Z,,,45.8,,,30,
2018-01-13T08:12:54.654Z,,,45.9,28.4,,29,54
2018-01-13T08:13:04.664Z,,,46,,,,
2018-01-13T08:13:14.768Z,,,46.1,28.7,,,54
2018-01-13T08:13:24.657Z,,,46.3,29.1,,,54
2018-01-13T08:13:34.685Z,,,,29.3,,,54
2018-01-13T08:13:44.675Z,,,46.5,,,,
2018-01-13T08:13:54.659Z,,,,29.6,,,54
2018-01-13T08:14:04.696Z,,,,29.7,,,54
2018-01-13T08:14:14.831Z,,,46.6,29.8,,,54
2018-01-13T08:14:24.661Z,,,46.7,,,,
2018-01-13T08:14:34.700Z,,,,30.1,,,54
2018-01-13T08:14:44.652Z,,,,30.2,,,54
2018-01-13T08:15:04.701Z,,,,30.3,,,54
2018-01-13T08:15:14.803Z,,,46.8,30.4,,30,54
2018-01-13T08:15:24.668Z,,,46.9,,,29,
2018-01-13T08:15:34.676Z,,,47,30.6,,29,54
2018-01-13T08:15:44.717Z,,,47.1,30.7,,,54
2018-01-13T08:15:54.651Z,,,,30.8,,,54
2018-01-13T08:16:04.716Z,,,47.2,,,,
2018-01-13T08:16:14.762Z,,,47.3,30.9,,30,54
2018-01-13T08:16:24.731Z,,,47.4,31,,29,54
2018-01-13T08:16:34.658Z,,,,31.2,,,54
2018-01-13T08:16:44.688Z,,,47.7,,,,
2018-01-13T08:16:54.656Z,,,47.8,31.4,,,54
