Time,HwTOutlet,ActPow,HwTSet,PrimTSet,HwActive,ChActive,PrimT
2018-01-28T01:21:07.814Z,21.6,,54,,,,
2018-01-28T01:21:17.813Z,21.3,,54,,,,
2018-01-28T01:21:27.817Z,21.1,,54,,,,
2018-01-28T01:21:37.920Z,20.9,,54,,,,38.3
2018-01-28T01:21:47.813Z,20.6,,54,,,,
2018-01-28T01:21:57.817Z,20.5,,54,,,,38.4
2018-01-28T01:22:07.813Z,20.2,,54,,,,
2018-01-28T01:22:17.825Z,20.1,,54,,,,38.5
2018-01-28T01:22:27.813Z,20,,54,,,,
2018-01-28T01:22:37.971Z,19.8,,54,,,,38.6
2018-01-28T01:22:47.815Z,19.7,,54,,,,
2018-01-28T01:22:57.821Z,19.6,,54,,,,38.7
2018-01-28T01:23:07.871Z,19.4,,54,,,,
2018-01-28T01:23:17.820Z,19.3,,54,,,,
2018-01-28T01:23:27.811Z,19.2,,54,,,,38.8
2018-01-28T01:23:37.924Z,19,,54,,,,
2018-01-28T01:23:47.825Z,19,,54,,,,
2018-01-28T01:23:57.870Z,18.9,,54,,,,
2018-01-28T01:24:07.819Z,18.8,,54,,,,
2018-01-28T01:24:17.823Z,18.8,,54,,,,38.9
2018-01-28T01:24:27.849Z,18.6,,54,,,,
2018-01-28T01:24:37.922Z,18.6,,54,,,,
2018-01-28T01:24:47.818Z,18.5,,54,,,,
2018-01-28T01:24:57.853Z,18.5,,54,,,,
2018-01-28T01:25:07.819Z,18.4,,54,,,,
2018-01-28T01:25:17.812Z,18.4,,54,,,,
2018-01-28T01:25:27.831Z,18.2,,54,,,,38.8
2018-01-28T01:25:37.921Z,18.2,,54,,,,
2018-01-28T01:25:47.822Z,18.1,,54,,,,
2018-01-28T01:25:57.814Z,18.1,,54,,,,
2018-01-28T01:26:07.833Z,17.9,,54,,,,
2018-01-28T01:26:17.825Z,17.9,,54,,,,
2018-01-28T01:26:27.864Z,17.8,,54,,,,
2018-01-28T01:26:37.931Z,17.8,,54,,,,
2018-01-28T01:26:47.817Z,17.8,,54,,,,
2018-01-28T01:26:57.818Z,17.7,,54,,,,
2018-01-28T01:27:07.826Z,17.7,,54,,,,38.7
2018-01-28T01:27:17.842Z,17.5,,54,,,,
2018-01-28T01:27:27.868Z,17.5,,54,,,,
2018-01-28T01:27:37.921Z,17.5,,54,,,,
2018-01-28T01:27:47.837Z,17.4,,54,,,,
2018-01-28T01:27:57.820Z,17.4,,54,,,,38.6
2018-01-28T01:28:07.823Z,17.4,,54,,,,
2018-01-28T01:28:17.826Z,17.3,,54,,,,
2018-01-28T01:28:27.878Z,17.3,,54,,,,
2018-01-28T01:28:38.948Z,17.3,,54,,,,
2018-01-28T01:28:47.818Z,17.1,,54,,,,
2018-01-28T01:28:57.816Z,17.1,,54,,,,38.5
2018-01-28T01:29:07.820Z,17.1,,54,,,,
2018-01-28T01:29:17.844Z,17.1,,54,,,,
2018-01-28T01:29:27.817Z,17,,54,,,,
2018-01-28T01:29:37.949Z,17,,54,,,,
2018-01-28T01:29:47.874Z,17,,54,,,,38.4
2018-01-28T01:29:57.819Z,16.8,,54,,,,
2018-01-28T01:30:07.819Z,16.8,,54,,,,
2018-01-28T01:30:17.857Z,16.8,44,54,,0,2,38.3
2018-01-28T01:30:27.819Z,16.8,35,54,,,,43.1
2018-01-28T01:30:37.920Z,16.8,29,54,,,,42.7
2018-01-28T01:30:47.860Z,17.1,,54,,,,42.1
2018-01-28T01:30:57.825Z,18.1,,54,,,,42.3
2018-01-28T01:31:07.832Z,18.9,,54,,,,42.8
2018-01-28T01:31:17.822Z,19.4,,54,,,,
2018-01-28T01:31:27.830Z,20,,54,,,,
2018-01-28T01:31:37.931Z,20.4,30,54,,,,
2018-01-28T01:31:47.820Z,20.8,29,54,,,,
2018-01-28T01:31:57.818Z,21.2,,54,,,,
2018-01-28T01:32:07.817Z,21.5,,54,,,,43
2018-01-28T01:32:17.867Z,21.7,30,54,,,,
2018-01-28T01:32:27.967Z,22,29,54,,,,43.1
2018-01-28T01:32:37.902Z,22.1,,54,,,,43.2
2018-01-28T01:32:47.872Z,22.2,,54,,,,43.3
2018-01-28T01:32:57.822Z,22.4,,54,,,,43.4
2018-01-28T01:33:07.824Z,22.5,,54,,,,
2018-01-28T01:33:17.874Z,22.6,,54,,,,43.5
2018-01-28T01:33:27.842Z,22.7,,54,,,,43.6
2018-01-28T01:33:37.955Z,22.8,,54,,,,43.7
2018-01-28T01:33:47.822Z,23,,54,,,,44
2018-01-28T01:33:57.832Z,23,,54,,,,
2018-01-28T01:34:07.828Z,23.1,,54,,,,44.1
2018-01-28T01:34:17.823Z,23.2,,54,,,,44.3
2018-01-28T01:34:27.824Z,23.3,,54,,,,44.4
2018-01-28T01:34:37.961Z,23.3,,54,,,,44.5
2018-01-28T01:34:47.885Z,23.6,,54,,,,44.7
2018-01-28T01:34:57.827Z,23.6,,54,,,,44.8
2018-01-28T01:35:07.855Z,23.7,,54,,,,45
2018-01-28T01:35:17.823Z,23.8,,54,,,,45.1
2018-01-28T01:35:27.823Z,23.8,,54,,,,45.2
2018-01-28T01:35:37.939Z,23.9,,54,,,,45.4
2018-01-28T01:35:47.819Z,24,,54,,,,45.5
2018-01-28T01:35:57.827Z,24,,54,,,,45.6
2018-01-28T01:36:07.866Z,24,,54,,,,45.7
2018-01-28T01:36:17.836Z,24.2,,54,,,,46
2018-01-28T01:36:27.828Z,24.3,,54,,,,
2018-01-28T01:36:37.978Z,24.3,,54,,,,46.1
2018-01-28T01:36:47.826Z,24.4,,54,,,,46.3
2018-01-28T01:36:57.836Z,24.5,,54,,,,46.4
2018-01-28T01:37:07.878Z,24.5,30,54,,,,46.5
2018-01-28T01:37:17.823Z,24.5,0,54,,0,2,44.9
2018-01-28T01:37:27.837Z,24.7,,54,,,,43.9
2018-01-28T01:37:37.964Z,24.7,,54,,,,42.8
2018-01-28T01:37:47.827Z,24.4,,54,,,,41.9
2018-01-28T01:37:57.822Z,24.2,,54,,,,40.9
2018-01-28T01:38:07.834Z,24,,54,,,,40.8
2018-01-28T01:38:17.826Z,23.9,,54,,,,39.9
2018-01-28T01:38:27.826Z,23.8,,54,,,,
2018-01-28T01:38:37.925Z,23.6,,54,,,,39.4
2018-01-28T01:38:47.822Z,23.4,,54,,,,38.9
2018-01-28T01:38:57.828Z,23.3,,54,,,,38.7
2018-01-28T01:39:07.824Z,23.2,,54,,,,38.4
2018-01-28T01:39:17.825Z,23.1,,54,,,,38.2
2018-01-28T01:39:27.829Z,23.1,,54,,,,37.9
2018-01-28T01:39:37.937Z,23,,54,,,,37.8
2018-01-28T01:39:47.830Z,22.8,,54,,,,37.6
2018-01-28T01:39:57.852Z,22.7,,54,,,,37.4
2018-01-28T01:40:07.885Z,22.7,,54,,,,37.3
2018-01-28T01:40:17.830Z,22.6,,54,,,,37.1
2018-01-28T01:40:27.845Z,22.5,,54,,,,
2018-01-28T01:40:37.938Z,22.2,,54,,,,
2018-01-28T01:40:47.832Z,22.4,,54,,,,
2018-01-28T01:40:57.857Z,22.4,,54,,,,
2018-01-28T01:41:07.829Z,22.2,,54,,,,
2018-01-28T01:41:17.837Z,22,,54,,,,36.9
2018-01-28T01:41:27.841Z,21.7,,54,,,,37.1
2018-01-28T01:41:37.983Z,21.3,,54,,,,37.1
2018-01-28T01:41:47.827Z,21.1,,54,,,,37.1
2018-01-28T01:41:57.864Z,20.9,,54,,,,
2018-01-28T01:42:07.827Z,20.6,,54,,,,
2018-01-28T01:42:17.831Z,20.4,,54,,,,
2018-01-28T01:42:27.858Z,20.2,,54,,,,
2018-01-28T01:42:37.951Z,20,,54,,,,37.2
2018-01-28T01:42:47.833Z,19.8,,54,,,,
2018-01-28T01:42:57.828Z,19.7,,54,,,,37.3
2018-01-28T01:43:07.839Z,19.6,,54,,,,
2018-01-28T01:43:17.852Z,19.4,,54,,,,37.4
2018-01-28T01:43:27.834Z,19.2,,54,,,,
2018-01-28T01:43:37.939Z,19,,54,,,,37.5
2018-01-28T01:43:47.831Z,19,,54,,,,
2018-01-28T01:43:57.838Z,18.9,,54,,,,37.6
2018-01-28T01:44:07.824Z,18.8,,54,,,,
2018-01-28T01:44:17.828Z,18.6,,54,,,,
2018-01-28T01:44:27.826Z,18.5,,54,,,,37.7
2018-01-28T01:44:37.926Z,18.5,,54,,,,
2018-01-28T01:44:47.848Z,18.4,,54,,,,
2018-01-28T01:44:57.829Z,18.4,,54,,,,
2018-01-28T01:45:07.866Z,18.2,,54,,,,
2018-01-28T01:45:17.837Z,18.1,,54,,,,
2018-01-28T01:45:27.828Z,18.1,,54,,,,37.8
2018-01-28T01:45:37.930Z,17.9,,54,,,,
2018-01-28T01:45:47.825Z,17.9,,54,,,,
2018-01-28T01:45:57.827Z,17.8,,54,,,,
2018-01-28T01:46:07.824Z,17.8,,54,,,,
2018-01-28T01:46:17.824Z,17.8,,54,,,,
2018-01-28T01:46:27.867Z,17.7,,54,,,,37.7
2018-01-28T01:46:38.033Z,17.7,,54,,,,37.8
2018-01-28T01:46:47.826Z,17.5,,54,,,,37.7
2018-01-28T01:46:57.851Z,17.5,,54,,,,
2018-01-28T01:47:07.836Z,17.4,43,54,,0,2,39.1
2018-01-28T01:47:17.861Z,17.4,33,54,,,,43
2018-01-28T01:47:28.012Z,17.4,29,54,61,0,2,41.7
2018-01-28T01:47:37.983Z,17.8,,54,,,,42
2018-01-28T01:47:47.835Z,18.8,,54,,,,42.1
2018-01-28T01:47:57.834Z,19.3,,54,,,,42.7
2018-01-28T01:48:07.838Z,19.8,,54,,,,43
2018-01-28T01:48:17.829Z,20.4,0,54,,0,2,43.1
2018-01-28T01:48:27.841Z,20.8,,54,,,,40.7
2018-01-28T01:48:37.981Z,21.2,,54,,,,38.9
2018-01-28T01:48:47.859Z,21.5,,54,,,,38.2
2018-01-28T01:48:57.908Z,21.5,,54,,,,37.9
2018-01-28T01:49:07.830Z,21.3,,54,,,,36.9
2018-01-28T01:49:17.827Z,21.2,,54,,,,36.5
2018-01-28T01:49:27.849Z,21.1,,54,,,,35.9
2018-01-28T01:49:37.955Z,21.1,,54,,,,35.7
2018-01-28T01:49:47.909Z,20.9,,54,,,,35.3
2018-01-28T01:49:57.831Z,20.9,,54,,,,34.9
2018-01-28T01:50:07.850Z,20.8,,54,,,,34.6
2018-01-28T01:50:17.843Z,20.8,,54,,,,34.4
2018-01-28T01:50:27.836Z,20.8,,54,,,,34.1
2018-01-28T01:50:37.938Z,20.6,,54,,,,33.9
2018-01-28T01:50:47.833Z,20.6,,54,,,,33.8
2018-01-28T01:50:57.853Z,20.6,,54,,,,33.7
2018-01-28T01:51:07.830Z,20.6,,54,,,,33.5
2018-01-28T01:51:17.861Z,20.5,,54,,,,33.4
2018-01-28T01:51:27.837Z,20.5,,54,,,,33.3
2018-01-28T01:51:37.969Z,20.4,,54,,,,
2018-01-28T01:51:47.830Z,20.2,,54,,,,33.2
2018-01-28T01:51:57.832Z,20.2,,54,,,,32.9
2018-01-28T01:52:07.832Z,20.4,43,54,,0,2,35.2
2018-01-28T01:52:17.832Z,20.5,30,54,,,,38
2018-01-28T01:52:27.840Z,20.5,29,54,,,,
2018-01-28T01:52:37.976Z,20.6,29,54,,,,39.1
2018-01-28T01:52:47.834Z,20.8,29,54,,,,40
2018-01-28T01:52:57.835Z,21.1,,54,,,,40.4
2018-01-28T01:53:07.871Z,21.3,,54,,,,41.1
2018-01-28T01:53:17.829Z,21.6,30,54,,,,41.6
2018-01-28T01:53:27.843Z,21.7,29,54,,,,42
2018-01-28T01:53:37.999Z,22,30,54,,,,42.4
2018-01-28T01:53:47.840Z,22.2,0,54,,0,2,40.8
2018-01-28T01:53:57.835Z,22.4,,54,,,,39.9
2018-01-28T01:54:07.871Z,22.5,,54,,,,38.8
2018-01-28T01:54:17.856Z,22.4,,54,,,,37.9
2018-01-28T01:54:27.832Z,22.2,,54,,,,36.9
2018-01-28T01:54:37.983Z,22,,54,,,,36.8
2018-01-28T01:54:47.846Z,21.9,,54,,,,36.4
2018-01-28T01:54:57.864Z,21.7,,54,,,,35.9
2018-01-28T01:55:07.887Z,21.7,,54,,,,35.7
2018-01-28T01:55:17.851Z,21.6,,54,,,,35.4
2018-01-28T01:55:27.866Z,21.6,,54,,,,34.9
2018-01-28T01:55:37.937Z,21.5,,54,,,,34.8
2018-01-28T01:55:47.831Z,21.3,,54,,,,34.6
2018-01-28T01:55:57.830Z,21.3,,54,,,,34.4
2018-01-28T01:56:07.841Z,21.3,,54,,,,34.2
2018-01-28T01:56:17.835Z,21.2,,54,,,,34.1
2018-01-28T01:56:27.871Z,21.1,,54,,,,33.9
2018-01-28T01:56:37.971Z,21.1,,54,,,,33.8
2018-01-28T01:56:47.832Z,20.9,,54,,,,33.7
2018-01-28T01:56:57.832Z,20.9,,54,,,,
2018-01-28T01:57:07.835Z,20.6,,54,,,,
2018-01-28T01:57:17.834Z,20.8,,54,,,,
2018-01-28T01:57:27.831Z,20.9,,54,,,,
2018-01-28T01:57:37.935Z,20.8,,54,,,,
2018-01-28T01:57:47.837Z,20.5,,54,,,,
2018-01-28T01:57:57.837Z,20.2,,54,,,,
2018-01-28T01:58:07.837Z,20,,54,,,,
2018-01-28T01:58:17.840Z,19.7,,54,,,,
2018-01-28T01:58:27.833Z,19.6,,54,,,,
2018-01-28T01:58:37.959Z,19.3,,54,,,,
2018-01-28T01:58:47.831Z,19.2,,54,,,,
2018-01-28T01:58:57.842Z,18.9,,54,,,,
2018-01-28T01:59:07.849Z,18.8,,54,,,,
2018-01-28T01:59:17.849Z,18.6,,54,,,,33.8
2018-01-28T01:59:27.884Z,18.5,,54,,,,
2018-01-28T01:59:37.970Z,18.4,,54,,,,
2018-01-28T01:59:47.857Z,18.2,,54,,,,33.9
2018-01-28T01:59:57.849Z,18.1,,54,,,,
2018-01-28T02:00:07.834Z,17.9,,54,,,,
2018-01-28T02:00:17.848Z,17.8,,54,,,,34
2018-01-28T02:00:27.840Z,17.7,,54,,,,
2018-01-28T02:00:37.955Z,17.7,,54,,,,
2018-01-28T02:00:47.841Z,17.5,,54,,,,
2018-01-28T02:00:57.858Z,17.4,,54,,,,34.1
2018-01-28T02:01:07.835Z,17.4,,54,,,,
2018-01-28T02:01:17.861Z,17.3,,54,,,,
2018-01-28T02:01:27.852Z,17.1,,54,,,,
2018-01-28T02:01:37.934Z,17.1,,54,,,,
2018-01-28T02:01:47.835Z,17,,54,,,,
2018-01-28T02:01:57.899Z,17,,54,,,,34.2
2018-01-28T02:02:07.837Z,16.8,,54,,,,
2018-01-28T02:02:17.864Z,16.8,,54,,,,
2018-01-28T02:02:27.841Z,16.8,,54,,,,
2018-01-28T02:02:37.977Z,16.7,,54,,,,
2018-01-28T02:02:47.857Z,16.7,,54,,,,
2018-01-28T02:02:57.840Z,16.7,,54,,,,
2018-01-28T02:03:07.839Z,16.5,,54,,,,
2018-01-28T02:03:17.871Z,16.5,,54,,,,
2018-01-28T02:03:27.840Z,16.5,41,54,,0,2,37.5
2018-01-28T02:03:37.974Z,16.4,33,54,,,,40.1
2018-01-28T02:03:47.887Z,16.5,29,54,,,,38.8
2018-01-28T02:03:57.834Z,17.1,,54,,,,39.1
2018-01-28T02:04:07.841Z,18.1,30,54,,,,40.1
2018-01-28T02:04:17.877Z,18.6,,54,,,,
2018-01-28T02:04:27.851Z,19.2,29,54,,,,40.6
2018-01-28T02:04:37.945Z,19.7,,54,,,,40.7
2018-01-28T02:04:47.849Z,20,,54,,,,41
2018-01-28T02:04:57.856Z,20.2,30,54,,,,
2018-01-28T02:05:07.846Z,20.5,29,54,,,,41.2
2018-01-28T02:05:17.898Z,20.8,,54,,,,41.4
2018-01-28T02:05:27.854Z,21.1,,54,,,,41.5
2018-01-28T02:05:37.949Z,21.2,,54,,,,41.6
2018-01-28T02:05:47.889Z,21.5,,54,,,,41.8
2018-01-28T02:06:02.967Z,21.6,,54,,,,41.9
2018-01-28T02:06:07.871Z,21.7,30,54,,,,42
2018-01-28T02:06:17.838Z,21.9,29,54,,,,
2018-01-28T02:06:27.840Z,22.1,,54,,,,42.2
2018-01-28T02:06:37.989Z,22.2,,54,,,,42.3
2018-01-28T02:06:47.892Z,22.2,,54,,,,42.4
2018-01-28T02:06:57.861Z,22.5,,54,,,,42.7
2018-01-28T02:07:07.841Z,22.5,,54,,,,42.8
2018-01-28T02:07:17.838Z,22.6,30,54,,,,43
2018-01-28T02:07:27.841Z,22.7,,54,,,,43.1
2018-01-28T02:07:37.955Z,22.8,29,54,,,,43.2
2018-01-28T02:07:47.847Z,23,,54,,,,43.4
2018-01-28T02:07:57.844Z,23.1,30,54,,,,43.5
2018-01-28T02:08:07.868Z,23.2,29,54,,,,43.6
2018-01-28T02:08:17.840Z,23.2,,54,,,,43.8
2018-01-28T02:08:27.850Z,23.3,,54,,,,44
2018-01-28T02:08:37.986Z,23.4,,54,,,,
2018-01-28T02:08:47.844Z,23.6,,54,,,,44.2
2018-01-28T02:08:57.838Z,23.6,,54,,,,44.3
2018-01-28T02:09:07.881Z,23.7,30,54,,,,44.4
2018-01-28T02:09:17.859Z,23.8,29,54,,,,44.5
2018-01-28T02:09:27.893Z,23.8,,54,,,,44.7
2018-01-28T02:09:37.947Z,23.9,,54,,,,44.8
2018-01-28T02:09:47.846Z,24,,54,,,,45
2018-01-28T02:09:57.863Z,24,,54,,,,
2018-01-28T02:10:07.892Z,24,,54,,,,45.2
2018-01-28T02:10:17.840Z,24.2,,54,,,,45.3
2018-01-28T02:10:27.843Z,24.2,,54,,,,45.4
2018-01-28T02:10:37.998Z,24.3,,54,,,,45.6
2018-01-28T02:10:47.888Z,24.3,,54,,,,45.7
2018-01-28T02:10:57.859Z,24.3,,54,,,,45.8
2018-01-28T02:11:07.840Z,24.4,,54,,,,46
2018-01-28T02:11:17.851Z,24.4,,54,,,,46.1
2018-01-28T02:11:27.855Z,24.5,30,54,,,,46.2
2018-01-28T02:11:37.991Z,24.7,29,54,,,,46.3
2018-01-28T02:11:47.843Z,24.7,,54,,,,46.5
2018-01-28T02:11:57.874Z,24.7,,54,,,,46.6
2018-01-28T02:12:07.845Z,24.8,,54,,,,46.7
2018-01-28T02:12:17.842Z,24.8,,54,,,,46.8
2018-01-28T02:12:27.840Z,24.9,,54,,,,47
2018-01-28T02:12:37.968Z,24.9,,54,,,,
2018-01-28T02:12:47.842Z,25,,54,,,,47.2
2018-01-28T02:12:57.867Z,25,,54,,,,47.3
2018-01-28T02:13:07.867Z,25,,54,,,,47.4
2018-01-28T02:13:17.868Z,25.1,,54,,,,47.6
2018-01-28T02:13:27.843Z,25.1,,54,,,,47.7
2018-01-28T02:13:37.968Z,25.1,,54,,,,47.8
2018-01-28T02:13:47.858Z,25.3,30,54,,,,48
2018-01-28T02:14:02.943Z,25.3,29,54,,,,
2018-01-28T02:14:07.846Z,25.4,,54,,,,48.1
2018-01-28T02:14:17.859Z,25.4,30,54,,,,48.2
2018-01-28T02:14:27.884Z,25.4,29,54,,,,48.3
2018-01-28T02:14:37.946Z,25.5,,54,,,,48.4
2018-01-28T02:14:47.845Z,25.5,,54,,,,48.5
2018-01-28T02:14:57.848Z,25.5,0,54,,0,2,47.9
2018-01-28T02:15:07.854Z,25.5,,54,,,,45.8
2018-01-28T02:15:17.852Z,25.5,,54,,,,44.8
2018-01-28T02:15:27.882Z,25.5,,54,,,,43.9
2018-01-28T02:15:37.993Z,25.3,,54,,,,42.9
2018-01-28T02:15:47.898Z,25.1,,54,,,,42.8
2018-01-28T02:15:57.867Z,24.9,,54,,,,41.9
2018-01-28T02:16:07.864Z,24.8,,54,,,,41.8
2018-01-28T02:16:17.867Z,24.7,,54,,,,41.3
2018-01-28T02:16:27.891Z,24.5,,54,,,,40.9
2018-01-28T02:16:37.945Z,24.4,,54,,,,40.6
2018-01-28T02:16:47.868Z,24.3,,54,,,,40.3
2018-01-28T02:16:57.943Z,24.2,,54,,,,39.9
2018-01-28T02:17:07.849Z,24,,54,,,,39.8
2018-01-28T02:17:17.852Z,24,,54,,,,39.6
2018-01-28T02:17:27.903Z,23.9,,54,,,,39.4
2018-01-28T02:17:37.949Z,23.8,,54,,,,39.2
2018-01-28T02:17:47.842Z,23.7,,54,,,,38.9
2018-01-28T02:17:57.858Z,23.6,,54,,,,38.7
2018-01-28T02:18:07.843Z,23.6,,54,,,,
2018-01-28T02:18:17.852Z,23.3,,54,,,,
2018-01-28T02:18:27.849Z,23.3,,54,,,,
2018-01-28T02:18:37.971Z,23.3,,54,,,,
2018-01-28T02:18:47.862Z,23.2,,54,,,,
2018-01-28T02:18:57.846Z,23,,54,,,,
2018-01-28T02:19:07.850Z,22.6,,54,,,,
2018-01-28T02:19:17.884Z,22.4,,54,,,,
2018-01-28T02:19:27.854Z,22.1,,54,,,,
2018-01-28T02:19:37.969Z,21.9,,54,,,,
2018-01-28T02:19:47.884Z,21.5,,54,,,,
2018-01-28T02:19:57.847Z,21.3,,54,,,,
2018-01-28T02:20:07.846Z,21.1,,54,,,,
2018-01-28T02:20:17.846Z,20.9,,54,,,,38.8
2018-01-28T02:20:27.848Z,20.6,,54,,,,
2018-01-28T02:20:37.959Z,20.5,,54,,,,38.9
2018-01-28T02:20:47.856Z,20.2,,54,,,,39.1
2018-01-28T02:20:57.865Z,20.1,,54,,,,
2018-01-28T02:21:07.853Z,20,,54,,,,
2018-01-28T02:21:17.892Z,19.8,,54,,,,39.2
2018-01-28T02:21:27.846Z,19.7,,54,,,,
2018-01-28T02:21:38.004Z,19.6,,54,,,,39.3
2018-01-28T02:21:47.853Z,19.4,,54,,,,
2018-01-28T02:21:57.847Z,19.4,,54,,,,
2018-01-28T02:22:07.859Z,19.3,,54,,,,
2018-01-28T02:22:17.897Z,19.2,,54,,,,39.4
2018-01-28T02:22:27.857Z,19,,54,,,,
2018-01-28T02:22:38.028Z,19,,54,,,,
2018-01-28T02:22:47.848Z,18.9,,54,,,,
2018-01-28T02:22:57.857Z,18.8,,54,,,,
2018-01-28T02:23:07.868Z,18.8,,54,,,,
2018-01-28T02:23:17.848Z,18.8,,54,,,,
2018-01-28T02:23:27.850Z,18.6,,54,,,,
2018-01-28T02:23:38.029Z,18.5,,54,,,,
2018-01-28T02:23:47.849Z,18.5,,54,,,,
2018-01-28T02:23:57.853Z,18.4,,54,,,,
2018-01-28T02:24:07.889Z,18.4,,54,,,,
2018-01-28T02:24:17.850Z,18.2,,54,,,,
2018-01-28T02:24:27.855Z,18.2,,54,,,,
2018-01-28T02:24:38.060Z,18.1,,54,,,,39.3
2018-01-28T02:24:47.856Z,18.1,,54,,,,
2018-01-28T02:24:57.847Z,18.1,,54,,,,
2018-01-28T02:25:07.858Z,17.9,,54,,,,
2018-01-28T02:25:17.861Z,17.9,,54,,,,
2018-01-28T02:25:27.870Z,17.8,,54,,,,
2018-01-28T02:25:37.995Z,17.8,,54,,,,39.2
2018-01-28T02:25:47.853Z,17.7,,54,,,,
2018-01-28T02:25:57.852Z,17.7,,54,,,,
2018-01-28T02:26:07.992Z,17.7,,54,,,,
2018-01-28T02:26:17.848Z,17.5,,54,,,,
2018-01-28T02:26:27.862Z,17.5,,54,,,,
2018-01-28T02:26:37.950Z,17.5,,54,,,,39.1
2018-01-28T02:26:47.862Z,17.4,,54,,,,
2018-01-28T02:26:57.873Z,17.4,,54,,,,
2018-01-28T02:27:07.893Z,17.4,,54,,,,
2018-01-28T02:27:17.853Z,17.3,,54,,,,
2018-01-28T02:27:27.855Z,17.3,,54,,,,38.9
2018-01-28T02:27:37.997Z,17.3,,54,,,,
2018-01-28T02:27:47.851Z,17.1,,54,,,,
2018-01-28T02:27:57.875Z,17.1,,54,,,,
2018-01-28T02:28:07.850Z,17.1,,54,,,,
2018-01-28T02:28:17.870Z,17,,54,,,,
2018-01-28T02:28:27.858Z,17,,54,,,,38.8
2018-01-28T02:28:37.968Z,17,,54,,,,
2018-01-28T02:28:47.849Z,17,,54,,,,
2018-01-28T02:28:57.883Z,17,,54,,,,
2018-01-28T02:29:07.854Z,16.8,,54,,,,
2018-01-28T02:29:17.855Z,16.8,,54,,,,
2018-01-28T02:29:27.876Z,16.8,,54,,,,38.7
2018-01-28T02:29:37.966Z,16.8,,54,,,,
2018-01-28T02:29:47.855Z,16.7,,54,,,,
2018-01-28T02:29:57.855Z,16.7,40,54,,0,2,42.2
2018-01-28T02:30:07.856Z,16.7,29,54,,,,43.9
2018-01-28T02:30:17.854Z,16.8,,54,,,,41.8
2018-01-28T02:30:27.893Z,17.4,,54,,,,42
2018-01-28T02:30:37.960Z,18.5,,54,,,,43
2018-01-28T02:30:47.860Z,19.2,,54,,,,43.1
2018-01-28T02:30:57.887Z,19.6,,54,,,,43
2018-01-28T02:31:07.857Z,20.1,,54,,,,42.9
2018-01-28T02:31:17.857Z,20.5,,54,,,,
2018-01-28T02:31:27.889Z,20.8,,54,,,,
2018-01-28T02:31:37.980Z,21.1,,54,,,,43
2018-01-28T02:31:47.868Z,21.5,,54,,,,
2018-01-28T02:31:57.891Z,21.7,,54,,,,43.1
2018-01-28T02:32:07.854Z,21.9,,54,,,,43.2
2018-01-28T02:32:17.852Z,22,,54,,,,43.3
2018-01-28T02:32:27.860Z,22.1,,54,,,,43.4
2018-01-28T02:32:37.963Z,22.2,,54,,,,
2018-01-28T02:32:47.854Z,22.5,,54,,,,43.5
2018-01-28T02:32:57.864Z,22.5,,54,,,,
2018-01-28T02:33:07.860Z,22.1,,54,,,,43.6
2018-01-28T02:33:17.876Z,22,,54,,,,43.8
2018-01-28T02:33:27.857Z,22.2,,54,,,,44
2018-01-28T02:33:37.988Z,22.5,,54,,,,
2018-01-28T02:33:47.878Z,22.7,,54,,,,44.1
2018-01-28T02:33:57.856Z,22.8,,54,,,,44.3
2018-01-28T02:34:07.859Z,23.6,,54,,,,44.4
2018-01-28T02:34:17.873Z,23.7,,54,,,,44.6
2018-01-28T02:34:27.859Z,23.8,30,54,,,,44.7
2018-01-28T02:34:37.972Z,23.8,29,54,,,,44.8
2018-01-28T02:34:47.853Z,23.9,30,54,,,,45
2018-01-28T02:34:57.861Z,24,,54,,,,45.1
2018-01-28T02:35:07.853Z,24,29,54,,,,45.3
2018-01-28T02:35:17.863Z,24.2,,54,,,,45.4
2018-01-28T02:35:27.857Z,24.3,,54,,,,45.5
2018-01-28T02:35:37.955Z,24.4,,54,,,,45.6
2018-01-28T02:35:47.862Z,24.4,,54,,,,45.8
2018-01-28T02:35:57.867Z,24.5,,54,,,,46
2018-01-28T02:36:07.893Z,24.5,,54,,,,
2018-01-28T02:36:17.889Z,24.3,,54,,,,46.1
2018-01-28T02:36:27.869Z,24.8,,54,,,,46.3
2018-01-28T02:36:38.013Z,24.8,,54,,,,46.4
2018-01-28T02:36:47.864Z,24.9,0,54,,0,2,46.6
2018-01-28T02:36:57.883Z,25,,54,,,,43.9
2018-01-28T02:37:07.901Z,25,,54,,,,42.9
2018-01-28T02:37:17.859Z,24.9,,54,,,,42.1
2018-01-28T02:37:27.856Z,24.7,,54,,,,41.7
2018-01-28T02:37:37.960Z,24.5,,54,,,,40.9
2018-01-28T02:37:47.854Z,24.3,,54,,,,40.5
2018-01-28T02:37:57.865Z,24.2,,54,,,,39.9
2018-01-28T02:38:07.855Z,23.9,,54,,,,39.6
2018-01-28T02:38:17.860Z,23.8,,54,,,,38.9
2018-01-28T02:38:27.858Z,23.7,,54,,,,38.8
2018-01-28T02:38:37.969Z,23.6,,54,,,,38.5
2018-01-28T02:38:47.855Z,23.4,,54,,,,38.2
2018-01-28T02:38:57.866Z,23.3,,54,,,,37.9
2018-01-28T02:39:07.859Z,23.2,,54,,,,37.8
2018-01-28T02:39:17.867Z,23.1,,54,,,,37.6
