Time,PrimTSet,HwTOutlet,HwTSet,PrimT,HwActive,ActPow,ChActive
2017-12-28T01:18:56.427Z,,32.4,54,42.7,0,0,1
2017-12-28T01:19:06.446Z,,32.5,54,40.8,,,
2017-12-28T01:19:16.431Z,,32.5,54,40.4,,,
2017-12-28T01:19:26.422Z,,32.6,54,39.8,,,
2017-12-28T01:19:36.431Z,,32.6,54,38.9,,,
2017-12-28T01:19:46.427Z,61,32.7,54,38.5,0,0,1
2017-12-28T01:19:56.425Z,,32.7,54,37.9,,,
2017-12-28T01:20:06.426Z,,32.7,54,37.7,,,
2017-12-28T01:20:16.430Z,,32.7,54,36.9,,,
2017-12-28T01:20:26.423Z,,32.7,54,,,,
2017-12-28T01:20:36.424Z,,32.7,54,36.6,,,
2017-12-28T01:20:46.429Z,,32.7,54,36.3,,,
2017-12-28T01:20:56.425Z,,32.7,54,35.9,,,
2017-12-28T01:21:06.423Z,,32.6,54,,,,
2017-12-28T01:21:16.450Z,,32.6,54,35.7,,,
2017-12-28T01:21:26.431Z,,32.6,54,35.5,,,
2017-12-28T01:21:36.423Z,,32.5,54,35.4,,,
2017-12-28T01:21:46.428Z,,32.5,54,35.2,,,
2017-12-28T01:21:56.432Z,,32.5,54,35.1,,,
2017-12-28T01:22:06.428Z,,32.4,54,35.1,,,
2017-12-28T01:22:16.438Z,,32.4,54,34.9,,,
2017-12-28T01:22:31.536Z,,32.3,54,,,,
2017-12-28T01:22:36.432Z,,32.3,54,,,,
2017-12-28T01:22:46.444Z,,32.3,54,,,,
2017-12-28T01:22:56.428Z,,32.2,54,,,,
2017-12-28T01:23:06.429Z,,32.2,54,,,,
2017-12-28T01:23:16.428Z,,32.2,54,,,,
2017-12-28T01:23:26.432Z,,32.2,54,,,,
2017-12-28T01:23:36.435Z,,32.2,54,,,,
2017-12-28T01:23:46.429Z,,32.1,54,,,,
2017-12-28T01:23:56.432Z,,32.1,54,,,,
2017-12-28T01:24:06.435Z,,32,54,,,,
2017-12-28T01:24:16.428Z,,32,54,,,,
2017-12-28T01:24:26.428Z,,31.9,54,,,,
2017-12-28T01:24:36.434Z,,31.9,54,,,,
2017-12-28T01:24:46.427Z,,31.8,54,,,,
2017-12-28T01:24:56.441Z,,31.6,54,,,,
2017-12-28T01:25:06.434Z,,31.5,54,35.1,,,
2017-12-28T01:25:16.430Z,,31.5,54,,,,
2017-12-28T01:25:26.435Z,,31.4,54,,,,
2017-12-28T01:25:36.431Z,,31.3,54,,,,
2017-12-28T01:25:46.430Z,,31.2,54,35.2,,,
2017-12-28T01:25:56.430Z,,31.2,54,,,,
2017-12-28T01:26:06.438Z,,31,54,35.3,,,
2017-12-28T01:26:16.435Z,,30.9,54,,,,
2017-12-28T01:26:26.441Z,,30.8,54,,,,
2017-12-28T01:26:36.452Z,,30.7,54,,,,
2017-12-28T01:26:46.434Z,,30.6,54,35.4,,,
2017-12-28T01:26:56.452Z,,30.6,54,,,,
2017-12-28T01:27:06.442Z,,30.4,54,,,,
2017-12-28T01:27:16.433Z,,30.3,54,,,,
2017-12-28T01:27:26.433Z,,30.2,54,35.5,,,
2017-12-28T01:27:36.446Z,,30.1,54,,,,
2017-12-28T01:27:46.435Z,,30.1,54,,,,
2017-12-28T01:27:56.427Z,,30,54,,,,
2017-12-28T01:28:06.427Z,,29.8,54,,,,
2017-12-28T01:28:16.428Z,,29.8,54,,,,
2017-12-28T01:28:26.427Z,,29.7,54,,,,
2017-12-28T01:28:36.430Z,,29.6,54,,,,
2017-12-28T01:28:46.430Z,,29.6,54,,,,
2017-12-28T01:28:56.441Z,,29.5,54,39.5,0,39,1
2017-12-28T01:29:06.432Z,,29.3,54,40.9,,29,
2017-12-28T01:29:16.432Z,,29.2,54,39.8,,,
2017-12-28T01:29:26.433Z,,29.2,54,40,,,
2017-12-28T01:29:36.438Z,,29.1,54,40.3,,,
2017-12-28T01:29:46.438Z,,29.2,54,40.5,,,
2017-12-28T01:29:56.430Z,,29.2,54,,,,
2017-12-28T01:30:06.435Z,,29.2,54,40.6,,,
2017-12-28T01:30:16.433Z,,29.5,54,,,,
2017-12-28T01:30:26.432Z,,29.5,54,40.7,,,
2017-12-28T01:30:36.434Z,,29.7,54,40.8,,30,
2017-12-28T01:30:46.442Z,,29.8,54,40.9,,29,
2017-12-28T01:30:56.430Z,,30,54,41,,,
2017-12-28T01:31:06.433Z,,30.1,54,,,,
2017-12-28T01:31:16.430Z,,30.1,54,41.1,,,
2017-12-28T01:31:26.432Z,,30.2,54,41,,30,
2017-12-28T01:31:36.436Z,,30.3,54,40.9,,29,
2017-12-28T01:31:46.429Z,,30.3,54,,,,
2017-12-28T01:31:56.433Z,,30.4,54,41,,,
2017-12-28T01:32:06.434Z,,30.4,54,,,,
2017-12-28T01:32:16.439Z,,30.4,54,41.1,,,
2017-12-28T01:32:26.435Z,,30.6,54,41.2,,,
2017-12-28T01:32:36.436Z,,30.6,54,,,,
2017-12-28T01:32:46.579Z,,30.6,54,41.3,,,
2017-12-28T01:32:56.432Z,,30.6,54,41.4,,,
2017-12-28T01:33:06.433Z,,30.7,54,41.6,,,
2017-12-28T01:33:16.431Z,,30.7,54,41.7,,30,
2017-12-28T01:33:26.443Z,,30.8,54,41.8,,29,
2017-12-28T01:33:36.430Z,,30.8,54,42,,,
2017-12-28T01:33:46.430Z,,30.9,54,,,,
2017-12-28T01:33:56.431Z,,30.9,54,42.1,,,
2017-12-28T01:34:06.432Z,,31,54,42.2,,30,
2017-12-28T01:34:16.430Z,,31,54,42.3,,29,
2017-12-28T01:34:26.433Z,,31.2,54,42.4,,30,
2017-12-28T01:34:36.437Z,,31.3,54,42.6,,29,
2017-12-28T01:34:46.431Z,,31.3,54,42.7,,,
2017-12-28T01:34:56.432Z,,31.4,54,42.8,,,
2017-12-28T01:35:06.432Z,,31.4,54,42.9,,30,
2017-12-28T01:35:16.435Z,,31.5,54,43,,29,
2017-12-28T01:35:26.437Z,,31.6,54,43.1,,,
2017-12-28T01:35:36.438Z,,31.6,54,43.2,,,
2017-12-28T01:35:46.475Z,,31.8,54,43.3,,,
2017-12-28T01:35:56.432Z,,31.9,54,,,,
2017-12-28T01:36:06.460Z,,32,54,43.4,,,
2017-12-28T01:36:16.437Z,,32,54,43.5,,,
2017-12-28T01:36:26.439Z,,32.1,54,43.6,,,
2017-12-28T01:36:36.445Z,,32.2,54,43.8,0,0,1
2017-12-28T01:36:46.432Z,,32.2,54,41.8,,,
2017-12-28T01:36:56.433Z,,32.3,54,40.8,,,
2017-12-28T01:37:06.434Z,,32.4,54,39.8,,,
2017-12-28T01:37:16.436Z,,32.4,54,38.9,,,
2017-12-28T01:37:26.432Z,,32.5,54,38.7,,,
2017-12-28T01:37:36.440Z,,32.5,54,37.9,,,
2017-12-28T01:37:46.436Z,,32.5,54,37.8,,,
2017-12-28T01:37:56.434Z,,32.5,54,37.4,,,
2017-12-28T01:38:06.435Z,,32.5,54,36.9,,,
2017-12-28T01:38:16.446Z,,32.5,54,36.7,,,
2017-12-28T01:38:26.439Z,,32.5,54,36.4,,,
2017-12-28T01:38:36.441Z,,32.5,54,36.1,,,
2017-12-28T01:38:46.438Z,,32.5,54,35.9,,,
2017-12-28T01:38:56.435Z,,32.5,54,35.7,,,
2017-12-28T01:39:06.435Z,,32.5,54,35.6,,,
2017-12-28T01:39:16.435Z,,32.4,54,35.4,,,
2017-12-28T01:39:26.436Z,,32.4,54,35.2,,,
2017-12-28T01:39:36.433Z,,32.4,54,34.9,,,
2017-12-28T01:39:46.435Z,,32.3,54,,,,
2017-12-28T01:39:56.436Z,,32.3,54,,,,
2017-12-28T01:40:06.436Z,,32.3,54,,,,
2017-12-28T01:40:16.437Z,,32.2,54,34.8,,,
2017-12-28T01:40:26.447Z,,32.2,54,,,,
2017-12-28T01:40:36.437Z,,32.2,54,,,,
2017-12-28T01:40:46.436Z,,32.2,54,,,,
2017-12-28T01:40:56.435Z,,32.2,54,,,,
2017-12-28T01:41:06.437Z,,32.2,54,,,,
2017-12-28T01:41:16.442Z,,32.1,54,,,,
2017-12-28T01:41:26.437Z,,32.1,54,,,,
2017-12-28T01:41:36.438Z,,32.1,54,,,,
2017-12-28T01:41:46.438Z,,32,54,,,,
2017-12-28T01:41:56.438Z,,32,54,,,,
2017-12-28T01:42:06.437Z,,31.9,54,,,,
2017-12-28T01:42:16.438Z,,31.9,54,,,,
2017-12-28T01:42:26.439Z,,31.8,54,,,,
2017-12-28T01:42:36.439Z,,31.6,54,,,,
2017-12-28T01:42:46.439Z,,31.6,54,,,,
2017-12-28T01:42:56.439Z,,31.5,54,34.9,,,
2017-12-28T01:43:06.443Z,,31.4,54,,,,
2017-12-28T01:43:16.436Z,,31.4,54,35.1,,,
2017-12-28T01:43:26.440Z,,31.3,54,,,,
2017-12-28T01:43:36.451Z,,31.2,54,,,,
2017-12-28T01:43:46.436Z,,31,54,,,,
2017-12-28T01:43:56.439Z,,30.9,54,35.2,,,
2017-12-28T01:44:06.439Z,,30.9,54,,,,
2017-12-28T01:44:16.440Z,,30.8,54,,,,
2017-12-28T01:44:26.440Z,,30.7,54,35.3,,,
2017-12-28T01:44:36.441Z,,30.6,54,,,,
2017-12-28T01:44:46.440Z,,30.4,54,,,,
2017-12-28T01:44:56.438Z,,30.4,54,,,,
2017-12-28T01:45:06.438Z,,30.3,54,35.4,,,
2017-12-28T01:45:16.437Z,,30.2,54,,,,
2017-12-28T01:45:26.441Z,,30.1,54,,,,
2017-12-28T01:45:36.436Z,,30,54,,,,
2017-12-28T01:45:46.438Z,,29.8,54,,,,
2017-12-28T01:45:56.439Z,,29.8,54,,,,
2017-12-28T01:46:06.442Z,,29.7,54,,,,
2017-12-28T01:46:16.439Z,,29.6,54,,,,
2017-12-28T01:46:26.438Z,,29.6,54,,,,
2017-12-28T01:46:36.447Z,,29.5,54,36.3,0,44,1
2017-12-28T01:46:46.443Z,,29.3,54,41,,31,
2017-12-28T01:46:56.443Z,,29.3,54,39.9,,29,
2017-12-28T01:47:06.442Z,,29.2,54,39.1,,,
2017-12-28T01:47:16.441Z,,29.1,54,40.1,,30,
2017-12-28T01:47:26.444Z,,29.1,54,40.3,,29,
2017-12-28T01:47:36.438Z,,29.2,54,40.4,,,
2017-12-28T01:47:46.443Z,,29.2,54,40.5,,,
2017-12-28T01:47:56.443Z,,29.3,54,,,,
2017-12-28T01:48:06.440Z,,29.5,54,40.6,,,
2017-12-28T01:48:16.440Z,,29.6,54,,,,
2017-12-28T01:48:26.454Z,,29.7,54,40.7,,,
2017-12-28T01:48:36.445Z,,29.8,54,40.8,,,
2017-12-28T01:48:46.445Z,,30,54,40.9,,,
2017-12-28T01:48:56.443Z,,30.1,54,,,,
2017-12-28T01:49:06.445Z,,30.1,54,,,,
2017-12-28T01:49:16.441Z,,30.2,54,40.8,,,
2017-12-28T01:49:26.439Z,,30.2,54,,,,
2017-12-28T01:49:36.441Z,,30.3,54,40.9,,,
2017-12-28T01:49:46.440Z,,30.3,54,,,,
2017-12-28T01:49:56.446Z,,30.3,54,41,,,
2017-12-28T01:50:06.444Z,,30.4,54,41.1,,,
2017-12-28T01:50:16.443Z,,30.4,54,41.2,,,
2017-12-28T01:50:26.443Z,,30.6,54,41.3,,,
2017-12-28T01:50:36.456Z,,30.6,54,41.4,,,
2017-12-28T01:50:46.445Z,,30.7,54,41.5,,,
2017-12-28T01:50:56.445Z,,30.7,54,41.6,,,
2017-12-28T01:51:06.446Z,,30.8,54,41.7,,,
2017-12-28T01:51:16.447Z,,30.8,54,41.8,,,
2017-12-28T01:51:26.443Z,,30.9,54,42,,,
2017-12-28T01:51:36.444Z,,30.9,54,,,,
2017-12-28T01:51:46.441Z,,31,54,42.1,,,
2017-12-28T01:51:56.446Z,,31,54,42.2,,30,
2017-12-28T01:52:06.452Z,,31.2,54,42.4,,29,
2017-12-28T01:52:16.443Z,,31.3,54,,,,
2017-12-28T01:52:26.447Z,,31.3,54,42.7,,,
2017-12-28T01:52:36.442Z,,31.4,54,42.8,,,
2017-12-28T01:52:46.443Z,,31.5,54,42.9,,,
2017-12-28T01:52:56.448Z,,31.5,54,43,,,
2017-12-28T01:53:06.444Z,,31.6,54,,,,
2017-12-28T01:53:16.448Z,,31.8,54,43.1,,,
2017-12-28T01:53:26.446Z,,31.9,54,43.2,,,
2017-12-28T01:53:36.447Z,,31.9,54,43.3,,,
2017-12-28T01:53:46.450Z,,32,54,43.4,,,
2017-12-28T01:53:56.446Z,,32.1,54,43.5,,,
2017-12-28T01:54:06.444Z,,32.2,54,43.6,,,
2017-12-28T01:54:16.448Z,,32.2,54,43.7,,,
2017-12-28T01:54:26.450Z,,32.3,54,42.9,0,0,1
2017-12-28T01:54:36.460Z,,32.4,54,40.9,,,
2017-12-28T01:54:46.446Z,,32.5,54,40.3,,,
2017-12-28T01:54:56.452Z,,32.5,54,39.7,,,
2017-12-28T01:55:06.444Z,,32.6,54,38.9,,,
2017-12-28T01:55:16.443Z,,32.6,54,38.4,,,
2017-12-28T01:55:26.446Z,,32.6,54,37.9,,,
2017-12-28T01:55:36.442Z,,32.6,54,37.5,,,
2017-12-28T01:55:46.445Z,,32.6,54,36.9,,,
2017-12-28T01:55:56.445Z,,32.6,54,36.8,,,
2017-12-28T01:56:06.446Z,,32.6,54,36.5,,,
2017-12-28T01:56:16.447Z,,32.6,54,36.2,,,
2017-12-28T01:56:26.446Z,,32.5,54,35.9,,,
2017-12-28T01:56:36.443Z,,32.5,54,35.8,,,
2017-12-28T01:56:46.443Z,,32.5,54,35.6,,,
2017-12-28T01:56:56.444Z,,32.4,54,35.4,,,
2017-12-28T01:57:06.444Z,,32.4,54,35.3,,,
2017-12-28T01:57:16.447Z,,32.4,54,34.9,,,
2017-12-28T01:57:26.444Z,,32.3,54,34.8,,,
2017-12-28T01:57:36.448Z,,32.3,54,,,,
2017-12-28T01:57:46.445Z,,32.2,54,,,,
2017-12-28T01:57:56.454Z,,32.2,54,,,,
2017-12-28T01:58:06.448Z,,32.1,54,,,,
2017-12-28T01:58:16.448Z,,32.1,54,,,,
2017-12-28T01:58:26.449Z,,32.1,54,,,,
2017-12-28T01:58:36.447Z,,32.1,54,,,,
2017-12-28T01:58:46.445Z,,32.1,54,,,,
2017-12-28T01:58:56.445Z,,32.1,54,,,,
2017-12-28T01:59:06.445Z,,32,54,,,,
2017-12-28T01:59:16.448Z,,32,54,34.7,,,
2017-12-28T01:59:26.450Z,,32,54,,,,
2017-12-28T01:59:36.450Z,,31.9,54,,,,
2017-12-28T01:59:46.447Z,,31.9,54,34.8,,,
2017-12-28T01:59:56.451Z,,31.8,54,,,,
2017-12-28T02:00:06.453Z,,31.6,54,,,,
2017-12-28T02:00:16.445Z,,31.6,54,,,,
2017-12-28T02:00:26.447Z,,31.5,54,,,,
2017-12-28T02:00:36.452Z,,31.4,54,,,,
2017-12-28T02:00:46.446Z,,31.4,54,34.9,,,
2017-12-28T02:00:56.447Z,,31.3,54,,,,
2017-12-28T02:01:06.456Z,,31.2,54,,,,
2017-12-28T02:01:16.447Z,,31,54,34.9,,,
2017-12-28T02:01:26.445Z,,31,54,35.1,,,
2017-12-28T02:01:36.449Z,,30.9,54,,,,
2017-12-28T02:01:46.451Z,,30.8,54,35.2,,,
2017-12-28T02:01:56.450Z,,30.7,54,,,,
2017-12-28T02:02:06.450Z,,30.6,54,,,,
2017-12-28T02:02:16.449Z,,30.4,54,35.3,,,
2017-12-28T02:02:26.446Z,,30.4,54,,,,
2017-12-28T02:02:36.452Z,,30.3,54,,,,
2017-12-28T02:02:46.454Z,,30.2,54,,,,
2017-12-28T02:02:56.450Z,,30.1,54,,,,
2017-12-28T02:03:06.450Z,,30.1,54,,,,
2017-12-28T02:03:16.453Z,,30,54,35.4,,,
2017-12-28T02:03:26.450Z,,29.8,54,,,,
2017-12-28T02:03:36.452Z,,29.7,54,,,,
2017-12-28T02:03:46.461Z,,29.7,54,,,,
2017-12-28T02:03:56.447Z,,29.6,54,,,,
2017-12-28T02:04:06.451Z,,29.5,54,,,,
2017-12-28T02:04:16.451Z,,29.5,54,,,,
2017-12-28T02:04:26.460Z,,29.3,54,39.3,0,38,1
2017-12-28T02:04:36.469Z,,29.2,54,40.8,,29,
2017-12-28T02:04:46.455Z,,29.1,54,38.9,,,
2017-12-28T02:04:56.453Z,,29.1,54,40,,30,
2017-12-28T02:05:06.455Z,,29.1,54,40.4,,29,
2017-12-28T02:05:16.451Z,,29.1,54,40.1,,,
2017-12-28T02:05:26.454Z,,29.1,54,40.4,,,
2017-12-28T02:05:36.453Z,,29.2,54,,,30,
2017-12-28T02:05:46.471Z,,29.2,54,40.5,,29,
2017-12-28T02:05:56.450Z,,29.3,54,,,,
2017-12-28T02:06:06.455Z,,29.5,54,40.6,,,
2017-12-28T02:06:16.458Z,,29.6,54,40.7,,,
2017-12-28T02:06:26.451Z,,29.8,54,,,,
2017-12-28T02:06:36.453Z,,29.8,54,,,,
2017-12-28T02:06:46.449Z,,30,54,,,,
2017-12-28T02:06:56.450Z,,30.1,54,,,,
2017-12-28T02:07:06.455Z,,30.2,54,,,,
2017-12-28T02:07:16.451Z,,30.2,54,40.8,,,
2017-12-28T02:07:26.453Z,,30.3,54,,,30,
2017-12-28T02:07:36.456Z,,30.3,54,41,,29,
2017-12-28T02:07:46.455Z,,30.4,54,,,,
2017-12-28T02:07:56.454Z,,30.4,54,41.1,,,
2017-12-28T02:08:06.455Z,,30.4,54,41.2,,,
2017-12-28T02:08:16.457Z,,30.4,54,41.3,,30,
2017-12-28T02:08:26.451Z,,30.6,54,41.4,,,
2017-12-28T02:08:36.457Z,,30.6,54,41.5,,29,
2017-12-28T02:08:46.454Z,,30.6,54,41.6,,,
2017-12-28T02:08:56.461Z,,30.7,54,41.7,,,
2017-12-28T02:09:06.454Z,,30.7,54,41.9,,,
2017-12-28T02:09:16.457Z,,30.8,54,42,,,
2017-12-28T02:09:26.450Z,,30.8,54,42.1,,,
2017-12-28T02:09:36.458Z,,30.9,54,42.2,,,
2017-12-28T02:09:46.452Z,,30.9,54,42.3,,,
2017-12-28T02:09:56.462Z,,31,54,42.4,,,
2017-12-28T02:10:06.453Z,,31.2,54,42.6,,,
2017-12-28T02:10:16.457Z,,31.2,54,42.7,,,
2017-12-28T02:10:26.454Z,,31.3,54,42.8,,,
2017-12-28T02:10:36.461Z,,31.4,54,42.9,,30,
2017-12-28T02:10:46.606Z,,31.4,54,43,,,
2017-12-28T02:10:56.455Z,,31.5,54,43.1,,29,
2017-12-28T02:11:06.454Z,,31.6,54,43.2,,30,
2017-12-28T02:11:16.464Z,,31.6,54,43.3,,29,
2017-12-28T02:11:26.458Z,,31.8,54,43.4,,,
2017-12-28T02:11:36.459Z,,31.9,54,43.5,,,
2017-12-28T02:11:46.478Z,,31.9,54,43.6,,,
2017-12-28T02:11:56.497Z,,32,54,43.7,,,
2017-12-28T02:12:06.459Z,,32.1,54,43.8,0,0,1
2017-12-28T02:12:16.455Z,,32.1,54,41.8,,,
2017-12-28T02:12:26.460Z,,32.2,54,40.8,,,
2017-12-28T02:12:36.457Z,,32.3,54,39.8,,,
2017-12-28T02:12:46.454Z,,32.3,54,38.9,,,
2017-12-28T02:12:56.459Z,,32.4,54,38.6,,,
2017-12-28T02:13:06.455Z,,32.5,54,37.9,,,
2017-12-28T02:13:16.456Z,,32.5,54,37.7,,,
2017-12-28T02:13:26.460Z,,32.5,54,37.3,,,
2017-12-28T02:13:36.461Z,,32.5,54,36.9,,,
2017-12-28T02:13:46.461Z,,32.5,54,36.6,,,
2017-12-28T02:13:56.460Z,,32.5,54,36.3,,,
2017-12-28T02:14:06.459Z,,32.5,54,35.9,,,
2017-12-28T02:14:16.465Z,,32.4,54,,,,
2017-12-28T02:14:26.454Z,,32.4,54,35.7,,,
2017-12-28T02:14:36.461Z,,32.4,54,35.5,,,
2017-12-28T02:14:46.462Z,,32.4,54,35.3,,,
2017-12-28T02:14:56.455Z,,32.3,54,35.2,,,
2017-12-28T02:15:06.453Z,,32.3,54,34.9,,,
2017-12-28T02:15:16.467Z,,32.2,54,34.8,,,
2017-12-28T02:15:26.454Z,,32.2,54,,,,
2017-12-28T02:15:36.467Z,,32.2,54,39.2,0,39,1
2017-12-28T02:15:46.459Z,,32.1,54,41.4,,32,
2017-12-28T02:15:56.460Z,,32.1,54,40.8,,29,
2017-12-28T02:16:06.481Z,,32.1,54,41.1,,,
2017-12-28T02:16:16.456Z,,32.1,54,41.7,,,
2017-12-28T02:16:26.455Z,,32.1,54,42,,,
2017-12-28T02:16:36.468Z,,32.2,54,42.4,,,
2017-12-28T02:16:46.464Z,,32.3,54,42.8,,,
2017-12-28T02:16:56.458Z,,32.4,54,43,,,
2017-12-28T02:17:06.459Z,,32.4,54,43.3,,,
2017-12-28T02:17:16.454Z,,32.5,54,43.5,,,
2017-12-28T02:17:26.465Z,,32.6,54,43.7,,,
2017-12-28T02:17:36.464Z,,32.7,54,43.8,,,
2017-12-28T02:17:46.456Z,,32.8,54,43.9,,30,
2017-12-28T02:17:56.501Z,,32.8,54,,,29,
2017-12-28T02:18:06.456Z,,32.9,54,,,,
2017-12-28T02:18:16.459Z,,32.9,54,44,,,
2017-12-28T02:18:26.456Z,,33.1,54,,,,
2017-12-28T02:18:36.464Z,,33.1,54,44.1,,,
2017-12-28T02:18:46.456Z,,33.1,54,,,,
2017-12-28T02:18:56.456Z,,33.2,54,44.2,,,
2017-12-28T02:19:06.465Z,,33.2,54,43.9,0,0,1
2017-12-28T02:19:16.459Z,,33.2,54,41.7,,,
2017-12-28T02:19:26.485Z,,33.3,54,40.8,,,
2017-12-28T02:19:36.466Z,,33.3,54,39.9,,,
2017-12-28T02:19:46.457Z,61,33.3,54,39.5,0,0,1
2017-12-28T02:19:56.463Z,,33.3,54,38.8,,,
2017-12-28T02:20:06.457Z,,33.3,54,38.4,,,
2017-12-28T02:20:16.460Z,,33.3,54,37.9,,,
2017-12-28T02:20:26.496Z,,33.2,54,37.6,,,
2017-12-28T02:20:36.475Z,,33.2,54,36.9,,,
2017-12-28T02:20:46.458Z,,33.1,54,36.8,,,
2017-12-28T02:20:56.458Z,,33.1,54,36.5,,,
2017-12-28T02:21:06.457Z,,32.9,54,,,,
2017-12-28T02:21:16.467Z,,32.9,54,36.1,,,
2017-12-28T02:21:26.468Z,,32.8,54,35.9,,,
2017-12-28T02:21:36.459Z,,32.8,54,35.7,,,
2017-12-28T02:21:51.524Z,,32.7,54,35.6,,,
2017-12-28T02:21:56.465Z,,32.6,54,35.4,,,
2017-12-28T02:22:06.460Z,,32.6,54,35.2,,,
2017-12-28T02:22:16.459Z,,32.5,54,,,,
2017-12-28T02:22:26.463Z,,32.5,54,,,,
2017-12-28T02:22:36.468Z,,32.4,54,,,,
2017-12-28T02:22:46.460Z,,32.4,54,,,,
2017-12-28T02:22:56.464Z,,32.3,54,,,,
2017-12-28T02:23:06.459Z,,32.3,54,35.1,,,
2017-12-28T02:23:16.461Z,,32.3,54,,,,
2017-12-28T02:23:26.461Z,,32.3,54,,,,
2017-12-28T02:23:36.461Z,,32.3,54,,,,
2017-12-28T02:23:46.461Z,,32.2,54,,,,
2017-12-28T02:23:56.475Z,,32.2,54,,,,
2017-12-28T02:24:06.466Z,,32.1,54,,,,
2017-12-28T02:24:16.462Z,,32.1,54,,,,
2017-12-28T02:24:26.461Z,,32,54,,,,
2017-12-28T02:24:36.461Z,,32,54,,,,
2017-12-28T02:24:46.466Z,,31.9,54,,,,
2017-12-28T02:24:56.462Z,,31.8,54,,,,
2017-12-28T02:25:06.462Z,,31.6,54,,,,
2017-12-28T02:25:16.462Z,,31.6,54,,,,
2017-12-28T02:25:26.460Z,,31.5,54,35.2,,,
2017-12-28T02:25:36.472Z,,31.4,54,,,,
2017-12-28T02:25:46.465Z,,31.3,54,,,,
2017-12-28T02:25:56.460Z,,31.2,54,35.3,,,
2017-12-28T02:26:06.463Z,,31,54,,,,
2017-12-28T02:26:16.468Z,,31,54,,,,
2017-12-28T02:26:26.465Z,,30.9,54,35.4,,,
2017-12-28T02:26:36.469Z,,30.8,54,,,,
2017-12-28T02:26:46.465Z,,30.7,54,,,,
2017-12-28T02:26:56.461Z,,30.6,54,,,,
2017-12-28T02:27:06.461Z,,30.6,54,35.5,,,
2017-12-28T02:27:16.462Z,,30.4,54,,,,
2017-12-28T02:27:26.463Z,,30.3,54,,,,
2017-12-28T02:27:36.463Z,,30.2,54,,,,
2017-12-28T02:27:46.581Z,,30.1,54,,,,
2017-12-28T02:27:56.465Z,,30,54,,,,
2017-12-28T02:28:06.473Z,,30,54,,,,
2017-12-28T02:28:16.464Z,,29.8,54,35.6,,,
2017-12-28T02:28:26.466Z,,29.7,54,,,,
2017-12-28T02:28:36.466Z,,29.7,54,,,,
2017-12-28T02:28:46.466Z,,29.6,54,,,,
2017-12-28T02:28:56.466Z,,29.5,54,,,,
2017-12-28T02:29:06.467Z,,29.3,54,38,0,42,1
2017-12-28T02:29:16.481Z,,29.3,54,41.2,,32,
2017-12-28T02:29:26.462Z,,29.2,54,39.8,,29,
2017-12-28T02:29:36.479Z,,29.1,54,40,,,
2017-12-28T02:29:46.465Z,,29.1,54,40.3,,,
2017-12-28T02:29:56.463Z,,29.1,54,40.4,,,
2017-12-28T02:30:06.463Z,,29.2,54,40.5,,,
2017-12-28T02:30:16.463Z,,29.2,54,40.6,,,
2017-12-28T02:30:26.468Z,,29.3,54,40.7,,,
2017-12-28T02:30:36.467Z,,29.5,54,,,,
2017-12-28T02:30:46.466Z,,29.7,54,40.9,,,
2017-12-28T02:30:56.467Z,,29.8,54,41,,,
2017-12-28T02:31:06.467Z,,30,54,,,,
2017-12-28T02:31:16.466Z,,30,54,41.1,,,
2017-12-28T02:31:26.489Z,,30.1,54,,,,
2017-12-28T02:31:36.464Z,,30.2,54,,,,
2017-12-28T02:31:46.470Z,,30.2,54,,,,
2017-12-28T02:31:56.467Z,,30.3,54,41,,30,
2017-12-28T02:32:06.470Z,,30.4,54,41.1,,,
2017-12-28T02:32:16.467Z,,30.4,54,,,29,
2017-12-28T02:32:26.470Z,,30.4,54,41.2,,30,
2017-12-28T02:32:36.473Z,,30.6,54,41.3,,29,
2017-12-28T02:32:46.465Z,,30.6,54,41.4,,,
2017-12-28T02:32:56.465Z,,30.7,54,,,,
2017-12-28T02:33:06.465Z,,30.7,54,41.6,,,
2017-12-28T02:33:16.466Z,,30.7,54,41.7,,,
2017-12-28T02:33:26.466Z,,30.8,54,41.8,,,
2017-12-28T02:33:36.467Z,,30.8,54,42,,30,
2017-12-28T02:33:46.467Z,,30.9,54,,,29,
2017-12-28T02:33:56.469Z,,30.9,54,42.1,,,
2017-12-28T02:34:06.469Z,,30.9,54,42.2,,,
2017-12-28T02:34:16.464Z,,31,54,42.3,,30,
2017-12-28T02:34:26.474Z,,31,54,42.4,,29,
2017-12-28T02:34:36.470Z,,31.2,54,42.6,,,
2017-12-28T02:34:46.468Z,,31.2,54,42.7,,,
2017-12-28T02:34:56.472Z,,31.3,54,42.8,,,
2017-12-28T02:35:06.472Z,,31.4,54,43,,,
2017-12-28T02:35:16.468Z,,31.4,54,,,,
2017-12-28T02:35:26.464Z,,31.5,54,43.1,,,
2017-12-28T02:35:36.470Z,,31.6,54,43.2,,,
2017-12-28T02:35:46.467Z,,31.8,54,43.3,,,
2017-12-28T02:35:56.466Z,,31.9,54,43.4,,30,
2017-12-28T02:36:06.471Z,,32,54,43.5,,29,
2017-12-28T02:36:16.465Z,,32,54,43.6,,,
2017-12-28T02:36:26.466Z,,32.1,54,43.7,,,
2017-12-28T02:36:36.469Z,,32.2,54,43.7,,,
2017-12-28T02:36:46.469Z,,32.3,54,43.9,,0,
