Time,HwTOutlet,HwActive,PrimT,ActPow,ChActive,PrimTSet,HwTSet
2017-12-10T07:20:45.865Z,33.3,,,,,,54
2017-12-10T07:20:55.866Z,33.3,,,,,,54
2017-12-10T07:21:05.867Z,33.2,,,,,,54
2017-12-10T07:21:15.867Z,33.3,,,30,,,54
2017-12-10T07:21:25.867Z,33.1,,,,,,54
2017-12-10T07:21:35.867Z,33.2,,,29,,,54
2017-12-10T07:21:45.867Z,33.3,,,30,,,54
2017-12-10T07:21:55.870Z,33.2,,64.2,,,,54
2017-12-10T07:22:05.870Z,33.2,,64.4,29,,,54
2017-12-10T07:22:15.878Z,33.2,,,,,,54
2017-12-10T07:22:25.872Z,33.2,,,,,,54
2017-12-10T07:22:35.874Z,33.4,,,,,,54
2017-12-10T07:22:45.865Z,33.5,,,,,,54
2017-12-10T07:22:55.865Z,33.4,,,,,,54
2017-12-10T07:23:05.874Z,33.4,,,,,,54
2017-12-10T07:23:15.870Z,33.5,,,,,,54
2017-12-10T07:23:25.865Z,33.4,,,,,,54
2017-12-10T07:23:35.867Z,33.3,,,,,,54
2017-12-10T07:23:45.875Z,33.2,,,,,,54
2017-12-10T07:23:55.865Z,33.3,,,,,,54
2017-12-10T07:24:05.865Z,33.3,,,,,,54
2017-12-10T07:24:15.873Z,33.5,,,,,,54
2017-12-10T07:24:25.867Z,33.5,,,,,,54
2017-12-10T07:24:35.873Z,33.6,,,,,,54
2017-12-10T07:24:45.866Z,33.6,,,,,,54
2017-12-10T07:24:55.867Z,33.7,,,30,,,54
2017-12-10T07:25:05.866Z,33.7,,,29,,,54
2017-12-10T07:25:15.879Z,33.6,,,,,,54
2017-12-10T07:25:25.872Z,33.5,,,,,,54
2017-12-10T07:25:35.868Z,33.5,,64.5,,,,54
2017-12-10T07:25:45.866Z,33.5,,64.4,,,,54
2017-12-10T07:25:55.872Z,33.6,,,,,,54
2017-12-10T07:26:05.878Z,33.6,,64.5,,,,54
2017-12-10T07:26:15.873Z,33.5,,,,,,54
2017-12-10T07:26:25.870Z,33.8,,,,,,54
2017-12-10T07:26:35.875Z,33.9,,64.4,,,,54
2017-12-10T07:26:45.870Z,33.9,,,,,,54
2017-12-10T07:26:55.869Z,33.7,,64.5,30,,,54
2017-12-10T07:27:05.874Z,33.6,,,29,,,54
2017-12-10T07:27:15.873Z,33.6,,,,,,54
2017-12-10T07:27:25.871Z,33.6,,,,,,54
2017-12-10T07:27:35.871Z,33.7,,,,,,54
2017-12-10T07:27:45.869Z,33.8,,,,,,54
2017-12-10T07:27:55.879Z,33.6,,,,,,54
2017-12-10T07:28:05.869Z,33.8,,,,,,54
2017-12-10T07:28:15.875Z,33.8,,,30,,,54
2017-12-10T07:28:25.869Z,33.8,,,29,,,54
2017-12-10T07:28:35.871Z,33.8,,,,,,54
2017-12-10T07:28:45.872Z,33.8,,,,,,54
2017-12-10T07:28:55.869Z,33.8,,,,,,54
2017-12-10T07:29:05.870Z,33.8,,,,,,54
2017-12-10T07:29:15.882Z,33.8,,,,,,54
2017-12-10T07:29:25.868Z,33.7,,,,,,54
2017-12-10T07:29:35.872Z,33.7,,,,,,54
2017-12-10T07:29:45.869Z,33.7,,,30,,,54
2017-12-10T07:29:55.873Z,33.7,,,29,,,54
2017-12-10T07:30:05.871Z,33.8,,,,,,54
2017-12-10T07:30:15.873Z,33.8,,,,,,54
2017-12-10T07:30:25.873Z,33.7,,,,,,54
2017-12-10T07:30:35.874Z,33.8,,,30,,,54
2017-12-10T07:30:45.874Z,33.9,,,29,,,54
2017-12-10T07:30:55.871Z,33.9,,,,,,54
2017-12-10T07:31:05.873Z,33.8,,,,,,54
2017-12-10T07:31:15.875Z,34,,,,,,54
2017-12-10T07:31:25.878Z,33.9,,,,,,54
2017-12-10T07:31:35.873Z,33.7,,,,,,54
2017-12-10T07:31:45.876Z,33.7,,,,,,54
2017-12-10T07:31:55.872Z,33.8,,,,,,54
2017-12-10T07:32:05.870Z,33.9,,,,,,54
2017-12-10T07:32:15.872Z,33.8,,,,,,54
2017-12-10T07:32:25.873Z,33.8,,,,,,54
2017-12-10T07:32:35.875Z,33.9,,,,,,54
2017-12-10T07:32:45.874Z,34,,,,,,54
2017-12-10T07:32:55.873Z,34.1,,,,,,54
2017-12-10T07:33:05.873Z,34.1,,,,,,54
2017-12-10T07:33:15.874Z,34,,,,,,54
2017-12-10T07:33:25.875Z,33.9,,,,,,54
2017-12-10T07:33:35.871Z,33.9,,,,,,54
2017-12-10T07:33:45.874Z,33.9,,,,,,54
2017-12-10T07:33:55.881Z,34,,,,,,54
2017-12-10T07:34:05.875Z,34.1,,,,,,54
2017-12-10T07:34:15.876Z,34.2,,,,,,54
2017-12-10T07:34:25.874Z,34.1,,,,,,54
2017-12-10T07:34:35.873Z,34,,,,,,54
2017-12-10T07:34:45.875Z,33.9,,,,,,54
2017-12-10T07:34:55.876Z,34,,64.6,,,,54
2017-12-10T07:35:05.875Z,33.9,,,,,,54
2017-12-10T07:35:15.880Z,33.9,,64.5,,,,54
2017-12-10T07:35:25.875Z,33.8,,64.6,,,,54
2017-12-10T07:35:35.877Z,33.9,,64.5,,,,54
2017-12-10T07:35:45.878Z,34,,64.6,,,,54
2017-12-10T07:35:55.876Z,34.1,,,,,,54
2017-12-10T07:36:05.876Z,34,,,30,,,54
2017-12-10T07:36:15.884Z,34,,64.5,29,,,54
2017-12-10T07:36:25.876Z,34,,64.6,,,,54
2017-12-10T07:36:35.877Z,34.1,,,,,,54
2017-12-10T07:36:45.875Z,33.9,,,,,,54
2017-12-10T07:36:55.881Z,33.9,,,,,,54
2017-12-10T07:37:05.873Z,34.1,,,,,,54
2017-12-10T07:37:15.878Z,34.1,,,,,,54
2017-12-10T07:37:25.879Z,34,,,,,,54
2017-12-10T07:37:35.882Z,34,,,,,,54
2017-12-10T07:37:45.879Z,34,,,,,,54
2017-12-10T07:37:55.876Z,33.9,,,,,,54
2017-12-10T07:38:05.888Z,34,,,30,,,54
2017-12-10T07:38:15.892Z,34,,,29,,,54
2017-12-10T07:38:25.884Z,34,,,,,,54
2017-12-10T07:38:35.873Z,34,,,,,,54
2017-12-10T07:38:45.910Z,34,,,,,,54
2017-12-10T07:38:55.880Z,34,,,30,,,54
2017-12-10T07:39:05.874Z,33.9,,,29,,,54
2017-12-10T07:39:15.879Z,34,,,,,,54
2017-12-10T07:39:25.887Z,34.2,,,,,,54
2017-12-10T07:39:35.879Z,34.2,,,,,,54
2017-12-10T07:39:45.874Z,34.2,,,,,,54
2017-12-10T07:39:55.877Z,34,,,30,,,54
2017-12-10T07:40:05.875Z,34,,,29,,,54
2017-12-10T07:40:15.875Z,34,,,,,,54
2017-12-10T07:40:25.876Z,33.9,,,,,,54
2017-12-10T07:40:35.885Z,34,,,,,,54
2017-12-10T07:40:45.876Z,34.1,,,,,,54
2017-12-10T07:40:55.876Z,34.1,,,,,,54
2017-12-10T07:41:05.880Z,34,,,,,,54
2017-12-10T07:41:15.885Z,34,,,,,,54
2017-12-10T07:41:25.877Z,33.9,,,,,,54
2017-12-10T07:41:35.876Z,34,,,,,,54
2017-12-10T07:41:45.879Z,34.1,,,,,,54
2017-12-10T07:41:55.876Z,34,,,,,,54
2017-12-10T07:42:05.884Z,34.1,,,,,,54
2017-12-10T07:42:15.882Z,34,,,,,,54
2017-12-10T07:42:25.879Z,34.1,,,,,,54
2017-12-10T07:42:35.886Z,34,,,,,,54
2017-12-10T07:42:45.877Z,34,,,,,,54
2017-12-10T07:42:55.887Z,33.9,,,,,,54
2017-12-10T07:43:05.880Z,33.9,,,,,,54
2017-12-10T07:43:15.883Z,33.9,,,,,,54
2017-12-10T07:43:25.880Z,34,,,,,,54
2017-12-10T07:43:35.884Z,33.9,,,,,,54
2017-12-10T07:43:45.878Z,33.9,,,,,,54
2017-12-10T07:43:55.882Z,34,,,,,,54
2017-12-10T07:44:05.876Z,34,,,,,,54
2017-12-10T07:44:15.883Z,33.9,,,,,,54
2017-12-10T07:44:25.883Z,33.9,,,,,,54
2017-12-10T07:44:35.879Z,34.1,,,,,,54
2017-12-10T07:44:45.880Z,34.2,,,,,,54
2017-12-10T07:44:55.879Z,34.2,,,,,,54
2017-12-10T07:45:05.881Z,34.1,,,,,,54
2017-12-10T07:45:15.884Z,34.1,,,,,,54
2017-12-10T07:45:25.879Z,34.1,,,,,,54
2017-12-10T07:45:35.878Z,34.1,,,,,,54
2017-12-10T07:45:45.879Z,34.3,,,,,,54
2017-12-10T07:45:55.881Z,34.2,,,,,,54
2017-12-10T07:46:05.881Z,34.2,,,,,,54
2017-12-10T07:46:15.883Z,34.1,,,,,,54
2017-12-10T07:46:25.881Z,34.1,,,30,,,54
2017-12-10T07:46:35.886Z,34.1,,,29,,,54
2017-12-10T07:46:45.887Z,34.1,,,,,,54
2017-12-10T07:46:55.882Z,34.2,,,,,,54
2017-12-10T07:47:05.881Z,34.3,,,,,,54
2017-12-10T07:47:15.887Z,34.4,,,,,,54
2017-12-10T07:47:25.880Z,34.4,,,,,,54
2017-12-10T07:47:35.887Z,34.5,,,,,,54
2017-12-10T07:47:45.884Z,34.4,,,,,,54
2017-12-10T07:47:55.885Z,34.2,,,,,,54
2017-12-10T07:48:05.879Z,34.2,,,,,,54
2017-12-10T07:48:15.884Z,34.2,,,,,,54
2017-12-10T07:48:25.880Z,34.2,,,,,,54
2017-12-10T07:48:35.881Z,34.1,,,,,,54
2017-12-10T07:48:45.881Z,34.2,,,,,,54
2017-12-10T07:48:55.882Z,34.2,,,,,,54
2017-12-10T07:49:05.883Z,34.2,,,,,,54
2017-12-10T07:49:15.891Z,34.1,,,30,,,54
2017-12-10T07:49:25.881Z,34.1,,,29,,,54
2017-12-10T07:49:35.886Z,34.1,,,,,,54
2017-12-10T07:49:45.890Z,34.1,,,30,,,54
2017-12-10T07:49:55.885Z,34.1,0,64.6,30,2,61,54
2017-12-10T07:50:05.884Z,34.1,,,29,,,54
2017-12-10T07:50:15.892Z,34.1,,,,,,54
2017-12-10T07:50:25.886Z,34.2,,,,,,54
2017-12-10T07:50:35.883Z,34.1,,,,,,54
2017-12-10T07:50:45.885Z,34.2,,,,,,54
2017-12-10T07:50:55.880Z,34.2,,,,,,54
2017-12-10T07:51:05.882Z,34.1,,,,,,54
2017-12-10T07:51:15.883Z,34.1,,,,,,54
2017-12-10T07:51:25.883Z,34.1,,,,,,54
2017-12-10T07:51:35.892Z,34.2,,64.7,,,,54
2017-12-10T07:51:45.884Z,34.2,,64.6,,,,54
2017-12-10T07:51:55.885Z,34.1,,,,,,54
2017-12-10T07:52:05.885Z,34.1,,64.7,,,,54
2017-12-10T07:52:15.885Z,34.1,,64.6,,,,54
2017-12-10T07:52:25.887Z,34.1,,,,,,54
2017-12-10T07:52:35.886Z,34.1,,,,,,54
2017-12-10T07:52:45.886Z,34.1,,,,,,54
2017-12-10T07:52:55.886Z,34.1,,,,,,54
2017-12-10T07:53:05.890Z,34,,,,,,54
2017-12-10T07:53:15.888Z,34.1,,,,,,54
2017-12-10T07:53:25.890Z,34.2,,,,,,54
2017-12-10T07:53:35.883Z,34.2,,64.7,,,,54
2017-12-10T07:53:45.900Z,34.3,,,,,,54
2017-12-10T07:53:55.883Z,34.4,,,,,,54
2017-12-10T07:54:05.884Z,34.4,,64.6,,,,54
2017-12-10T07:54:15.887Z,34.4,,64.7,,,,54
2017-12-10T07:54:25.885Z,34.3,,,,,,54
2017-12-10T07:54:35.885Z,34.4,,64.6,,,,54
2017-12-10T07:54:45.885Z,34.3,,,,,,54
2017-12-10T07:54:55.887Z,34.2,,,,,,54
2017-12-10T07:55:05.888Z,34.2,,,,,,54
2017-12-10T07:55:15.888Z,34.2,,,,,,54
2017-12-10T07:55:25.885Z,34.3,,64.7,,,,54
2017-12-10T07:55:35.893Z,34.2,,64.6,,,,54
2017-12-10T07:55:45.891Z,34.3,,64.7,,,,54
2017-12-10T07:55:55.886Z,34.4,,64.6,,,,54
2017-12-10T07:56:05.892Z,34.5,,64.7,,,,54
2017-12-10T07:56:15.885Z,34.5,,64.6,30,,,54
2017-12-10T07:56:25.887Z,34.4,,64.7,29,,,54
2017-12-10T07:56:35.884Z,34.4,,,,,,54
2017-12-10T07:56:45.894Z,34.2,,64.6,,,,54
2017-12-10T07:56:55.886Z,34.3,,64.7,,,,54
2017-12-10T07:57:05.884Z,34.3,,64.6,,,,54
2017-12-10T07:57:15.891Z,34.3,,64.7,,,,54
2017-12-10T07:57:25.888Z,34.5,,,,,,54
2017-12-10T07:57:35.887Z,34.4,,,,,,54
2017-12-10T07:57:45.885Z,34.4,,,,,,54
2017-12-10T07:57:55.885Z,34.4,,,30,,,54
2017-12-10T07:58:05.889Z,34.4,,64.6,29,,,54
2017-12-10T07:58:15.885Z,34.4,,,,,,54
2017-12-10T07:58:25.886Z,34.4,,,,,,54
2017-12-10T07:58:35.887Z,34.4,,64.7,,,,54
2017-12-10T07:58:45.886Z,34.5,,64.6,,,,54
2017-12-10T07:58:55.891Z,34.5,,,30,,,54
2017-12-10T07:59:05.897Z,34.6,,,29,,,54
2017-12-10T07:59:15.891Z,34.6,,,30,,,54
2017-12-10T07:59:25.892Z,34.6,,,29,,,54
2017-12-10T07:59:35.886Z,34.5,,,,,,54
2017-12-10T07:59:45.886Z,34.4,,,,,,54
2017-12-10T07:59:55.888Z,34.4,,,,,,54
2017-12-10T08:00:05.887Z,34.4,,,,,,54
2017-12-10T08:00:15.898Z,34.3,,,30,,,54
2017-12-10T08:00:25.888Z,34.3,,,29,,,54
2017-12-10T08:00:35.886Z,34.4,,64.5,,,,54
2017-12-10T08:00:45.888Z,34.5,,,,,,54
2017-12-10T08:00:55.889Z,34.6,,,,,,54
2017-12-10T08:01:05.887Z,34.4,,,,,,54
2017-12-10T08:01:15.887Z,34.3,,,30,,,54
2017-12-10T08:01:25.887Z,34.2,,,29,,,54
2017-12-10T08:01:35.889Z,34.2,,,,,,54
2017-12-10T08:01:45.889Z,34.2,,64.4,,,,54
2017-12-10T08:01:55.887Z,34.2,,,,,,54
2017-12-10T08:02:05.888Z,34.3,,,,,,54
2017-12-10T08:02:15.891Z,34.4,,,,,,54
2017-12-10T08:02:25.895Z,34.4,,,,,,54
2017-12-10T08:02:35.889Z,34.4,,,,,,54
2017-12-10T08:02:45.895Z,34.4,,64.2,,,,54
2017-12-10T08:02:55.888Z,34.4,,,,,,54
2017-12-10T08:03:05.891Z,34.3,,,,,,54
2017-12-10T08:03:15.891Z,34.2,,,,,,54
2017-12-10T08:03:25.897Z,34.2,,,,,,54
2017-12-10T08:03:35.890Z,34.3,,64.1,,,,54
2017-12-10T08:03:45.891Z,34.2,,,,,,54
2017-12-10T08:03:55.890Z,34.2,,,,,,54
2017-12-10T08:04:05.888Z,34.2,,,,,,54
2017-12-10T08:04:15.893Z,34.1,,64,,,,54
2017-12-10T08:04:25.891Z,34.1,,,,,,54
2017-12-10T08:04:35.888Z,34.1,,,,,,54
2017-12-10T08:04:45.894Z,34,,64,29,,,54
2017-12-10T08:04:55.891Z,34.1,,63.9,29,,,54
2017-12-10T08:05:05.890Z,34.1,,,,,,54
2017-12-10T08:05:15.892Z,34.1,,,,,,54
2017-12-10T08:05:25.891Z,34.1,,,,,,54
2017-12-10T08:05:35.889Z,34.2,,63.8,,,,54
2017-12-10T08:05:45.892Z,34.2,,,,,,54
2017-12-10T08:05:55.889Z,34.2,,,,,,54
2017-12-10T08:06:05.898Z,34.4,,,,,,54
2017-12-10T08:06:15.893Z,34.3,,,,,,54
2017-12-10T08:06:25.895Z,34.3,,,,,,54
2017-12-10T08:06:35.895Z,34.2,,,,,,54
2017-12-10T08:06:45.889Z,34.2,,,,,,54
2017-12-10T08:06:55.896Z,34.1,,,,,,54
2017-12-10T08:07:05.896Z,34.2,,63.6,30,,,54
2017-12-10T08:07:15.894Z,34.3,,,29,,,54
2017-12-10T08:07:25.890Z,34.4,,,,,,54
2017-12-10T08:07:35.896Z,34.3,,,30,,,54
2017-12-10T08:07:45.892Z,34.3,,,29,,,54
2017-12-10T08:07:55.892Z,34.3,,,,,,54
2017-12-10T08:08:05.890Z,34.3,,,,,,54
2017-12-10T08:08:15.893Z,34.3,,,,,,54
2017-12-10T08:08:25.893Z,34.3,,,30,,,54
2017-12-10T08:08:35.893Z,34.2,,,29,,,54
2017-12-10T08:08:45.892Z,34.2,,,,,,54
2017-12-10T08:08:55.891Z,34.2,,,,,,54
2017-12-10T08:09:05.897Z,34.2,,,,,,54
2017-12-10T08:09:15.895Z,34.1,,,,,,54
2017-12-10T08:09:25.893Z,34.3,,,,,,54
2017-12-10T08:09:35.899Z,34.4,,,,,,54
2017-12-10T08:09:45.897Z,34.3,,,,,,54
2017-12-10T08:09:55.893Z,34.3,,,,,,54
2017-12-10T08:10:05.895Z,34.2,,,,,,54
2017-12-10T08:10:15.896Z,34.2,,,,,,54
2017-12-10T08:10:25.893Z,34.2,,,30,,,54
2017-12-10T08:10:35.893Z,34.3,,,29,,,54
2017-12-10T08:10:45.893Z,34.3,,,30,,,54
2017-12-10T08:10:55.894Z,34.3,,,29,,,54
2017-12-10T08:11:05.895Z,34.4,,,,,,54
2017-12-10T08:11:15.896Z,34.3,,,,,,54
2017-12-10T08:11:25.895Z,34.2,,,,,,54
2017-12-10T08:11:35.894Z,34.2,,,,,,54
2017-12-10T08:11:45.895Z,34.1,,,,,,54
2017-12-10T08:11:55.899Z,34.1,,,,,,54
2017-12-10T08:12:05.894Z,34.2,,,,,,54
2017-12-10T08:12:15.900Z,34.3,,,,,,54
2017-12-10T08:12:25.900Z,34.1,,,,,,54
2017-12-10T08:12:35.898Z,34.1,,,,,,54
2017-12-10T08:12:45.896Z,34.3,,,,,,54
2017-12-10T08:12:55.894Z,34.2,,,,,,54
2017-12-10T08:13:05.893Z,34.2,,,,,,54
2017-12-10T08:13:15.904Z,34.2,,,,,,54
2017-12-10T08:13:25.896Z,34.1,,,,,,54
2017-12-10T08:13:35.893Z,34.1,,,,,,54
2017-12-10T08:13:45.908Z,34.1,,63.8,,,,54
2017-12-10T08:13:55.894Z,34.2,,,,,,54
2017-12-10T08:14:05.907Z,34.1,,,,,,54
2017-12-10T08:14:15.897Z,34.1,,,30,,,54
2017-12-10T08:14:25.894Z,34.1,,,29,,,54
2017-12-10T08:14:35.901Z,34.1,,,,,,54
2017-12-10T08:14:45.899Z,34.1,,,,,,54
2017-12-10T08:14:55.895Z,34.2,,,,,,54
2017-12-10T08:15:05.894Z,34.2,,,30,,,54
2017-12-10T08:15:15.898Z,34.2,,,29,,,54
2017-12-10T08:15:25.896Z,34.2,,,,,,54
2017-12-10T08:15:35.899Z,34.1,,,,,,54
2017-12-10T08:15:45.904Z,34.2,,,,,,54
2017-12-10T08:15:55.896Z,34.2,,,,,,54
2017-12-10T08:16:05.905Z,34.3,,,,,,54
2017-12-10T08:16:15.896Z,34.2,,,,,,54
2017-12-10T08:16:25.897Z,34.1,,,,,,54
2017-12-10T08:16:35.897Z,34.2,,63.9,30,,,54
2017-12-10T08:16:45.896Z,34.2,,,29,,,54
2017-12-10T08:16:55.897Z,34.2,,,,,,54
2017-12-10T08:17:05.899Z,34.2,,,,,,54
2017-12-10T08:17:16.555Z,34.2,,,,,,54
2017-12-10T08:17:25.905Z,34.2,,,,,,54
2017-12-10T08:17:35.897Z,34.2,,,,,,54
2017-12-10T08:17:45.896Z,34.2,,,,,,54
2017-12-10T08:17:55.898Z,34.2,,,,,,54
2017-12-10T08:18:05.898Z,34.2,,,,,,54
2017-12-10T08:18:15.903Z,34.3,,63.9,29,,,54
2017-12-10T08:18:25.901Z,34.3,,64,,,,54
2017-12-10T08:18:35.898Z,34.4,,64,,,,54
2017-12-10T08:18:45.901Z,34.2,,,,,,54
2017-12-10T08:18:55.901Z,34.3,,,,,,54
2017-12-10T08:19:05.908Z,34.3,,,30,,,54
2017-12-10T08:19:15.899Z,34.4,,,29,,,54
2017-12-10T08:19:25.908Z,34.4,,,,,,54
2017-12-10T08:19:35.899Z,34.3,,,,,,54
2017-12-10T08:19:45.899Z,34.4,,,,,,54
2017-12-10T08:19:55.900Z,34.4,,,,,,54
2017-12-10T08:20:05.900Z,34.3,,,,,,54
2017-12-10T08:20:15.903Z,34.3,,,30,,,54
2017-12-10T08:20:25.903Z,34.3,,,29,,,54
2017-12-10T08:20:35.897Z,34.3,,,,,,54
2017-12-10T08:20:45.900Z,34.4,,,,,,54
2017-12-10T08:20:55.898Z,34.3,,,,,,54
2017-12-10T08:21:05.901Z,34.2,,64.1,,,,54
2017-12-10T08:21:15.903Z,34.3,,,,,,54
2017-12-10T08:21:25.905Z,34.3,,,,,,54
2017-12-10T08:21:35.901Z,34.4,,,,,,54
2017-12-10T08:21:45.900Z,34.4,,,,,,54
2017-12-10T08:21:55.900Z,34.4,,,,,,54
2017-12-10T08:22:05.905Z,34.4,,,,,,54
2017-12-10T08:22:15.904Z,34.4,,,,,,54
2017-12-10T08:22:25.905Z,34.4,,,,,,54
2017-12-10T08:22:35.904Z,34.4,,,,,,54
2017-12-10T08:22:45.911Z,34.4,,,30,,,54
2017-12-10T08:22:55.906Z,34.4,,,,,,54
2017-12-10T08:23:05.899Z,34.4,,,,,,54
2017-12-10T08:23:15.904Z,34.5,,,29,,,54
2017-12-10T08:23:25.904Z,34.5,,,30,,,54
2017-12-10T08:23:35.903Z,34.6,,,29,,,54
2017-12-10T08:23:45.906Z,34.7,,,,,,54
2017-12-10T08:23:55.902Z,34.7,,,,,,54
2017-12-10T08:24:05.901Z,34.5,,,,,,54
2017-12-10T08:24:15.911Z,34.5,,64.2,,,,54
2017-12-10T08:24:25.906Z,34.5,,64.1,30,,,54
2017-12-10T08:24:35.907Z,34.4,,64.2,29,,,54
2017-12-10T08:24:45.906Z,34.4,,,,,,54
2017-12-10T08:24:55.906Z,34.5,,64.1,,,,54
2017-12-10T08:25:05.907Z,34.4,,,,,,54
2017-12-10T08:25:15.906Z,34.4,,64.2,,,,54
2017-12-10T08:25:25.906Z,34.6,,,,,,54
2017-12-10T08:25:35.906Z,20.2,0,64.6,0,0,0,54
2017-12-10T08:25:45.921Z,19.7,0,65.3,,0,,54
2017-12-10T08:25:55.906Z,31,,64,,,,54
2017-12-10T08:26:05.906Z,45.4,,63.9,,,,54
2017-12-10T08:26:15.906Z,51.3,,63.8,,,,54
2017-12-10T08:26:25.907Z,51.6,,63.6,,,,54
2017-12-10T08:26:35.908Z,51.7,0,,,2,61,54
2017-12-10T08:26:45.909Z,51.7,,58.9,,,,54
2017-12-10T08:26:55.909Z,51.7,,58.8,,,,54
2017-12-10T08:27:05.909Z,51.6,,58.9,,,,54
2017-12-10T08:27:15.910Z,51.5,,57.6,,,,54
2017-12-10T08:27:25.907Z,51.4,,56.7,,,,54
2017-12-10T08:27:35.909Z,51.3,,56.1,,,,54
2017-12-10T08:27:45.904Z,51.1,,55.2,,,,54
2017-12-10T08:27:55.907Z,50.9,0,55.6,44,2,,54
2017-12-10T08:28:05.906Z,50.8,,58.2,33,,,54
2017-12-10T08:28:15.909Z,50.6,,57.9,29,,,54
2017-12-10T08:28:25.906Z,50.4,,58.6,,,,54
2017-12-10T08:28:35.906Z,50.2,,58.9,,,,54
2017-12-10T08:28:45.910Z,50.1,,59.4,,,,54
2017-12-10T08:28:55.911Z,49.9,,59.7,,,,54
2017-12-10T08:29:05.911Z,49.8,,60,,,,54
2017-12-10T08:29:15.909Z,49.6,,60.2,,,,54
2017-12-10T08:29:25.912Z,49.4,,60.5,,,,54
2017-12-10T08:29:35.912Z,49.2,,60.6,,,,54
2017-12-10T08:29:45.911Z,49.1,,60.8,,,,54
2017-12-10T08:29:55.907Z,49,,60.9,,,,54
2017-12-10T08:30:05.903Z,48.8,,61.1,30,,,54
2017-12-10T08:30:15.906Z,48.7,,61.2,29,,,54
2017-12-10T08:30:25.906Z,48.6,,61.3,,,,54
2017-12-10T08:30:35.905Z,48.4,,,,,,54
2017-12-10T08:30:45.906Z,48.3,,61.4,,,,54
2017-12-10T08:30:55.906Z,48.2,,61.5,,,,54
2017-12-10T08:31:05.906Z,48.1,,,,,,54
2017-12-10T08:31:15.913Z,48.1,,61.6,,,,54
2017-12-10T08:31:25.907Z,47.9,,,,,,54
2017-12-10T08:31:35.910Z,47.8,,61.8,,,,54
2017-12-10T08:31:45.904Z,47.8,,,,,,54
2017-12-10T08:31:55.904Z,47.7,,61.9,,,,54
2017-12-10T08:32:05.908Z,47.6,,,,,,54
2017-12-10T08:32:15.908Z,47.5,,,,,,54
2017-12-10T08:32:25.914Z,47.5,,,,,,54
2017-12-10T08:32:35.903Z,47.4,,,,,,54
2017-12-10T08:32:45.904Z,47.3,,,,,,54
2017-12-10T08:32:55.920Z,47.3,,61.9,,,,54
2017-12-10T08:33:05.980Z,47.2,,62,30,,,54
2017-12-10T08:33:15.904Z,47.1,,,,,,54
2017-12-10T08:33:25.909Z,47.1,,,29,,,54
2017-12-10T08:33:35.906Z,47,,,,,,54
2017-12-10T08:33:45.907Z,47,,,,,,54
2017-12-10T08:33:55.906Z,47,,,,,,54
2017-12-10T08:34:05.988Z,46.9,,62.1,,,,54
2017-12-10T08:34:15.913Z,46.9,,,,,,54
2017-12-10T08:34:25.911Z,46.9,,,,,,54
2017-12-10T08:34:35.913Z,46.8,,,,,,54
2017-12-10T08:34:45.909Z,46.8,,,,,,54
2017-12-10T08:34:55.905Z,46.8,,62.2,30,,,54
2017-12-10T08:35:05.907Z,46.7,,,29,,,54
2017-12-10T08:35:15.917Z,46.7,,,,,,54
2017-12-10T08:35:25.908Z,46.7,,,30,,,54
2017-12-10T08:35:35.916Z,46.7,,62.4,29,,,54
2017-12-10T08:35:45.907Z,46.7,,,,,,54
2017-12-10T08:35:55.918Z,46.7,,,,,,54
2017-12-10T08:36:05.910Z,46.7,,,,,,54
2017-12-10T08:36:15.911Z,46.7,,,,,,54
2017-12-10T08:36:25.912Z,46.7,,62.5,30,,,54
2017-12-10T08:36:35.911Z,46.7,,,29,,,54
2017-12-10T08:36:45.907Z,46.7,,,,,,54
2017-12-10T08:36:55.910Z,46.7,,,,,,54
2017-12-10T08:37:05.913Z,46.7,,,,,,54
2017-12-10T08:37:15.913Z,46.7,,62.6,,,,54
2017-12-10T08:37:25.911Z,46.8,,,,,,54
2017-12-10T08:37:35.908Z,46.8,,,,,,54
2017-12-10T08:37:45.907Z,46.8,,,,,,54
2017-12-10T08:37:55.910Z,46.8,,,,,,54
2017-12-10T08:38:05.911Z,46.8,,62.7,,,,54
2017-12-10T08:38:15.909Z,46.9,,,,,,54
2017-12-10T08:38:25.909Z,46.9,,,,,,54
2017-12-10T08:38:35.914Z,47,,,,,,54
2017-12-10T08:38:45.910Z,47,,,,,,54
2017-12-10T08:38:55.910Z,47,,62.8,,,,54
2017-12-10T08:39:05.909Z,47,,,,,,54
2017-12-10T08:39:15.912Z,47.1,,,,,,54
2017-12-10T08:39:25.913Z,47.1,,,,,,54
2017-12-10T08:39:35.913Z,47.2,,,,,,54
2017-12-10T08:39:45.913Z,47.2,,,,,,54
2017-12-10T08:39:55.913Z,47.2,,,,,,54
2017-12-10T08:40:05.914Z,47.3,,62.9,,,,54
2017-12-10T08:40:15.909Z,47.3,,,,,,54
2017-12-10T08:40:25.914Z,47.3,,,,,,54
2017-12-10T08:40:35.915Z,47.4,,,,,,54
2017-12-10T08:40:45.916Z,47.5,,,,,,54
2017-12-10T08:40:55.917Z,47.5,,,,,,54
2017-12-10T08:41:05.917Z,51.2,1,,0,0,0,54
2017-12-10T08:41:15.931Z,,0,64.8,0,0,,
2017-12-10T08:41:25.927Z,25.5,0,61.6,,0,,54
2017-12-10T08:41:35.914Z,26.6,,60.9,,,,54
2017-12-10T08:41:45.911Z,32.2,,60.7,,,,54
