Time,HwTSet,HwTOutlet,PrimTSet,PrimT,ChActive,HwActive,ActPow
2018-02-14T13:55:19.425Z,54,20.1,,,,,
2018-02-14T13:55:29.367Z,54,20.1,,,,,30
2018-02-14T13:55:39.308Z,54,20.1,,,,,29
2018-02-14T13:55:49.332Z,54,20.2,,,,,
2018-02-14T13:55:59.302Z,54,20.1,,,,,
2018-02-14T13:56:09.322Z,54,20.1,,,,,
2018-02-14T13:56:19.402Z,54,20.4,,,,,
2018-02-14T13:56:29.384Z,54,20.2,,,,,
2018-02-14T13:56:39.303Z,54,20.1,,,,,
2018-02-14T13:56:49.433Z,54,20.1,,,,,
2018-02-14T13:56:59.361Z,54,20.2,,,,,
2018-02-14T13:57:09.310Z,54,20.1,,62.6,,,
2018-02-14T13:57:19.706Z,54,20.1,,,,,
2018-02-14T13:57:29.361Z,54,20,,,,,
2018-02-14T13:57:39.329Z,54,20,,,,,
2018-02-14T13:57:49.311Z,54,20.1,,,,,
2018-02-14T13:57:59.374Z,54,20.1,,62.5,,,30
2018-02-14T13:58:09.354Z,54,20.2,,,,,29
2018-02-14T13:58:21.313Z,54,20.1,,,,,
2018-02-14T13:58:29.360Z,54,20.1,,,,,30
2018-02-14T13:58:39.320Z,54,20,,62.4,,,29
2018-02-14T13:58:49.312Z,54,20.1,,,,,
2018-02-14T13:58:59.389Z,54,20,,,,,
2018-02-14T13:59:09.411Z,54,20,,62.2,,,
2018-02-14T13:59:19.439Z,54,20.1,,,,,
2018-02-14T13:59:29.417Z,54,20,,,,,
2018-02-14T13:59:39.459Z,54,20.1,,,,,
2018-02-14T13:59:49.315Z,54,20.2,,62.1,,,
2018-02-14T13:59:59.389Z,54,20.1,,62,,,30
2018-02-14T14:00:09.536Z,54,20.1,,,,,29
2018-02-14T14:00:19.462Z,54,20,,,,,
2018-02-14T14:00:29.334Z,54,20.2,,62,,,30
2018-02-14T14:00:39.362Z,54,20.1,,61.9,,,29
2018-02-14T14:00:49.310Z,54,20,,61.9,,,29
2018-02-14T14:00:59.512Z,54,20,,61.8,,,
2018-02-14T14:01:09.337Z,54,20.1,,,,,
2018-02-14T14:01:19.470Z,54,20.1,,,,,
2018-02-14T14:01:29.314Z,54,20,,,,,
2018-02-14T14:01:39.361Z,54,20,,,,,
2018-02-14T14:01:49.474Z,54,20,,,,,
2018-02-14T14:01:59.318Z,54,20.1,,,,,
2018-02-14T14:02:09.335Z,54,20.1,,,,,
2018-02-14T14:02:19.738Z,54,20,,,,,30
2018-02-14T14:02:29.348Z,54,20.1,,61.6,,,29
2018-02-14T14:02:39.405Z,54,20,,,,,
2018-02-14T14:02:49.370Z,54,20,,,,,30
2018-02-14T14:02:59.305Z,54,20,,,,,29
2018-02-14T14:03:09.374Z,54,19.8,,,,,
2018-02-14T14:03:19.652Z,54,19.8,,,,,
2018-02-14T14:03:29.313Z,54,19.8,,,,,
2018-02-14T14:03:39.463Z,54,19.8,,,,,
2018-02-14T14:03:49.310Z,54,19.7,,,,,
2018-02-14T14:03:59.309Z,54,20,,,,,
2018-02-14T14:04:09.311Z,54,19.8,,,,,
2018-02-14T14:04:19.551Z,54,20,,,,,
2018-02-14T14:04:29.440Z,54,20.1,,,,,
2018-02-14T14:04:39.409Z,54,20,,,,,
2018-02-14T14:04:49.387Z,54,19.8,,,,,
2018-02-14T14:04:59.654Z,54,20,,61.8,,,30
2018-02-14T14:05:09.522Z,54,20.1,,,,,29
2018-02-14T14:05:19.433Z,54,20.1,,,,,
2018-02-14T14:05:29.325Z,54,20,,61.9,,,
2018-02-14T14:05:44.425Z,54,20.1,,,,,
2018-02-14T14:05:49.356Z,54,20.1,,,,,
2018-02-14T14:05:59.549Z,54,20.1,,,,,
2018-02-14T14:06:09.367Z,54,20.1,,,,,
2018-02-14T14:06:19.408Z,54,20.1,,,,,
2018-02-14T14:06:29.322Z,54,20.1,,,,,30
2018-02-14T14:06:39.581Z,54,20,,61.8,,,29
2018-02-14T14:06:49.315Z,54,20.1,,61.9,,,
2018-02-14T14:06:59.328Z,54,19.8,,,,,30
2018-02-14T14:07:09.315Z,54,20,,,,,
2018-02-14T14:07:19.408Z,54,20,,,,,29
2018-02-14T14:07:29.343Z,54,20,,61.9,,,
2018-02-14T14:07:39.378Z,54,20,,62,,,
2018-02-14T14:07:49.325Z,54,20.1,,,,,
2018-02-14T14:07:59.326Z,54,20.1,,61.9,,,30
2018-02-14T14:08:09.344Z,54,20,,62,,,29
2018-02-14T14:08:22.170Z,54,20,,61.9,,,
2018-02-14T14:08:29.355Z,54,20.1,,62,,,30
2018-02-14T14:08:39.542Z,54,20,,,,,29
2018-02-14T14:08:49.423Z,54,20,,,,,30
2018-02-14T14:08:59.451Z,54,20,,,,,29
2018-02-14T14:09:09.356Z,54,20.1,,,,,
2018-02-14T14:09:19.512Z,54,20.1,,,,,
2018-02-14T14:09:29.317Z,54,20.1,,,,,
2018-02-14T14:09:39.570Z,54,20,,,,,
2018-02-14T14:09:49.311Z,54,20.1,,,,,
2018-02-14T14:09:59.369Z,54,20,,62.1,,,
2018-02-14T14:10:09.318Z,54,20,,62,,,
2018-02-14T14:10:19.493Z,54,19.8,,,,,
2018-02-14T14:10:29.404Z,54,19.8,,62.1,,,
2018-02-14T14:10:39.358Z,54,19.8,,,,,30
2018-02-14T14:10:49.347Z,54,20,,,,,29
2018-02-14T14:10:59.313Z,54,20,,,,,
2018-02-14T14:11:09.340Z,54,20.1,,,,,
2018-02-14T14:11:19.433Z,54,20.1,,,,,
2018-02-14T14:11:29.522Z,54,20,,62,,,
2018-02-14T14:11:39.360Z,54,20.1,,62.1,,,30
2018-02-14T14:11:49.344Z,54,20,,,,,
2018-02-14T14:11:59.324Z,54,19.8,,,,,29
2018-02-14T14:12:09.312Z,54,19.8,,,,,
2018-02-14T14:12:19.455Z,54,20,,,,,
2018-02-14T14:12:29.313Z,54,20,,62,,,
2018-02-14T14:12:39.325Z,54,20,,,,,
2018-02-14T14:12:49.433Z,54,20,,,,,
2018-02-14T14:12:59.371Z,54,20,,,,,30
2018-02-14T14:13:09.393Z,54,20.1,,,,,29
2018-02-14T14:13:19.441Z,54,20,,,,,
2018-02-14T14:13:29.375Z,54,20,,,,,
2018-02-14T14:13:39.406Z,54,20,,,,,
2018-02-14T14:13:49.346Z,54,18.6,0,62.1,0,0,0
2018-02-14T14:13:59.355Z,54,18.2,,62.9,,,
2018-02-14T14:14:09.316Z,54,47.5,,62.7,,,
2018-02-14T14:14:19.443Z,54,53.2,,62.6,,,
2018-02-14T14:14:29.387Z,54,49.7,,61.8,,,
2018-02-14T14:14:39.412Z,,,,60.4,,,
2018-02-14T14:14:49.319Z,54,37.2,61,59.8,1,0,
2018-02-14T14:14:59.330Z,54,33.5,,60.8,,,35
2018-02-14T14:15:09.401Z,54,32,,62.2,,,30
2018-02-14T14:15:19.413Z,54,30.8,,61.5,,,29
2018-02-14T14:15:29.314Z,54,29.3,,61.3,,,30
2018-02-14T14:15:39.420Z,54,28,,61.4,,,
2018-02-14T14:15:49.319Z,54,26.8,,61.2,,,29
2018-02-14T14:15:59.387Z,54,25.7,,60.9,,,30
2018-02-14T14:16:09.312Z,54,24.7,,60.8,,,29
2018-02-14T14:16:19.495Z,54,23.9,,60.6,,,
2018-02-14T14:16:29.329Z,54,23.2,,,,,
2018-02-14T14:16:39.337Z,54,22.6,,60.5,,,
2018-02-14T14:16:49.365Z,54,22.1,,,,,30
2018-02-14T14:16:59.342Z,54,22,,,,,29
2018-02-14T14:17:09.343Z,54,21.7,,,,,
2018-02-14T14:17:19.534Z,54,21.7,,60.6,,,
2018-02-14T14:17:29.327Z,54,21.7,,,,,
2018-02-14T14:17:39.456Z,54,21.5,,60.7,,,30
2018-02-14T14:17:49.568Z,54,21.3,,,,,
2018-02-14T14:17:59.597Z,54,21.2,,60.8,,,29
2018-02-14T14:18:09.593Z,54,21.1,,,,,
2018-02-14T14:18:19.868Z,54,21.2,,,,,
2018-02-14T14:18:29.655Z,54,21.2,,60.9,,,
2018-02-14T14:18:39.551Z,54,21.1,,,,,
2018-02-14T14:18:49.735Z,54,20.9,,,,,
2018-02-14T14:18:59.692Z,54,20.9,,,,,32
2018-02-14T14:19:09.633Z,54,20.9,,61.1,,,29
2018-02-14T14:19:19.641Z,54,20.9,,,,,
2018-02-14T14:19:29.677Z,54,20.9,,,,,30
2018-02-14T14:19:39.484Z,54,20.9,,61.2,,,29
2018-02-14T14:19:49.738Z,54,20.6,,,,,
2018-02-14T14:19:59.696Z,54,20.6,,61.3,,,
2018-02-14T14:20:09.776Z,54,20.8,,,,,
2018-02-14T14:20:19.616Z,54,20.1,,,,,
2018-02-14T14:20:29.600Z,54,20.9,,61.4,,,
2018-02-14T14:20:39.596Z,54,20.8,,,,,
2018-02-14T14:20:49.656Z,54,20.6,,,,,
2018-02-14T14:21:04.641Z,54,20.5,,,,,
2018-02-14T14:21:09.605Z,54,20.5,,,,,
2018-02-14T14:21:19.592Z,54,20.5,,,,,
2018-02-14T14:21:29.507Z,54,20.6,,,,,
2018-02-14T14:21:39.534Z,54,20.5,,61.5,,,
2018-02-14T14:21:49.496Z,54,20.5,,,,,
2018-02-14T14:21:59.529Z,54,20.4,,61.4,,,
2018-02-14T14:22:09.576Z,54,20.5,,61.2,,,
2018-02-14T14:22:24.622Z,54,20.5,,61.4,,,
2018-02-14T14:22:34.545Z,54,20.4,,,,,
2018-02-14T14:22:39.604Z,54,20.2,61,61.4,1,0,29
2018-02-14T14:22:49.521Z,54,20.4,,61.5,,,29
2018-02-14T14:22:59.463Z,54,20.2,,61.4,,,
2018-02-14T14:23:09.356Z,54,20.2,,61.5,,,
2018-02-14T14:23:19.611Z,54,20.4,,61.4,,,
2018-02-14T14:23:29.438Z,54,20.2,,61.5,,,
2018-02-14T14:23:39.495Z,54,20.4,,,,,
2018-02-14T14:23:49.346Z,54,20.5,,,,,
2018-02-14T14:23:59.316Z,54,20.5,,61.6,,,
2018-02-14T14:24:14.544Z,54,20.5,,,,,
2018-02-14T14:24:19.486Z,54,20.4,,,,,
2018-02-14T14:24:29.437Z,54,20.4,,61.8,,,
2018-02-14T14:24:44.421Z,54,20.2,,,,,
2018-02-14T14:24:54.521Z,54,20.2,,,,,
2018-02-14T14:24:59.454Z,54,20.4,,,,,
2018-02-14T14:25:14.459Z,54,20.4,,,,,
2018-02-14T14:25:19.457Z,54,20.4,,,,,
2018-02-14T14:25:29.335Z,54,20.4,,,,,
2018-02-14T14:25:39.401Z,54,20.4,,,,,
2018-02-14T14:25:49.333Z,54,20.4,,61.9,,,
2018-02-14T14:25:59.356Z,54,20.4,,61.8,,,
2018-02-14T14:26:09.357Z,54,20.1,,61.9,,,
2018-02-14T14:26:19.534Z,54,20.1,,61.8,,,
2018-02-14T14:26:29.318Z,54,20.2,,,,,
2018-02-14T14:26:39.323Z,54,20.2,,,,,
2018-02-14T14:26:49.389Z,54,20.1,,,,,
2018-02-14T14:26:59.338Z,54,20.2,,,,,
2018-02-14T14:27:09.325Z,54,20.2,,,,,
2018-02-14T14:27:19.530Z,54,20.2,,,,,
2018-02-14T14:27:29.320Z,54,20.5,,61.9,,,
2018-02-14T14:27:39.328Z,54,20.5,,,,,30
2018-02-14T14:27:49.327Z,54,20.5,,61.8,,,29
2018-02-14T14:27:59.422Z,54,20.2,,,,,
2018-02-14T14:28:09.400Z,54,20.2,,61.6,,,30
2018-02-14T14:28:19.440Z,54,20.2,,61.8,,,29
2018-02-14T14:28:29.483Z,54,20.2,,,,,
2018-02-14T14:28:39.326Z,54,20.2,,,,,
2018-02-14T14:28:49.342Z,54,20.4,,61.9,,,
2018-02-14T14:28:59.370Z,54,20.2,,,,,
2018-02-14T14:29:09.323Z,54,20,,,,,
2018-02-14T14:29:19.453Z,54,20.2,,,,,
2018-02-14T14:29:29.389Z,54,20.4,,,,,30
2018-02-14T14:29:39.322Z,54,20.2,,,,,29
2018-02-14T14:29:49.383Z,54,20.2,,,,,
2018-02-14T14:29:59.330Z,54,20.2,,,,,
2018-02-14T14:30:09.338Z,54,20.5,,,,,
2018-02-14T14:30:19.487Z,54,20.5,,,,,
2018-02-14T14:30:29.504Z,54,20.4,,,,,
2018-02-14T14:30:39.417Z,54,20.4,,,,,
2018-02-14T14:30:49.350Z,54,20.4,,,,,
2018-02-14T14:30:59.385Z,54,20.4,,62,,,
2018-02-14T14:31:09.334Z,54,20.2,,61.9,,,30
2018-02-14T14:31:20.410Z,54,20.2,,62,,,29
2018-02-14T14:31:29.343Z,54,20.2,,,,,
2018-02-14T14:31:39.343Z,,,,62,,,29
2018-02-14T14:31:49.434Z,54,20.1,,61.9,,,
2018-02-14T14:31:59.413Z,54,20.2,,62,,,29
2018-02-14T14:32:09.415Z,54,20.1,,61.9,,,
2018-02-14T14:32:22.992Z,54,20.4,,,,,
2018-02-14T14:32:29.366Z,54,20.2,,61.8,,,
2018-02-14T14:32:39.346Z,,,,61.9,,,
2018-02-14T14:32:54.654Z,54,20.2,,,,,
2018-02-14T14:32:59.522Z,54,20.4,,,,,
2018-02-14T14:33:09.366Z,54,20.2,,61.8,,,
2018-02-14T14:33:19.686Z,54,20.2,,61.9,,,
2018-02-14T14:33:34.648Z,54,20.2,,,,,
2018-02-14T14:33:39.354Z,54,20.4,,,,,
2018-02-14T14:33:49.539Z,54,20.4,,61.9,,,
2018-02-14T14:34:04.434Z,54,20.2,,,,,30
2018-02-14T14:34:16.500Z,54,20.6,,,,,
2018-02-14T14:34:19.476Z,54,20.5,,,,,29
2018-02-14T14:34:34.445Z,54,20.2,,,,,
2018-02-14T14:34:40.196Z,54,20.2,,,,,
2018-02-14T14:34:49.378Z,54,20.5,,61.9,,,
2018-02-14T14:34:59.329Z,54,20.4,,61.9,,,
2018-02-14T14:35:09.362Z,54,20.2,,61.9,,,29
2018-02-14T14:35:21.583Z,54,20.5,,61.5,,,
2018-02-14T14:35:29.338Z,54,20.6,,61.8,,,
2018-02-14T14:35:39.459Z,,,,61.6,,,
2018-02-14T14:35:49.327Z,54,20.4,,,,,30
2018-02-14T14:35:59.326Z,54,20.4,,,,,29
2018-02-14T14:36:09.384Z,54,20.2,,,,,
2018-02-14T14:36:19.429Z,54,20.1,,61.5,,,
2018-02-14T14:36:29.325Z,54,20.2,0,61.6,0,2,
2018-02-14T14:36:39.360Z,,,,65.8,,,83
2018-02-14T14:36:49.396Z,54,50.5,,58.3,,,79
2018-02-14T14:36:59.425Z,54,49.2,,57,,,97
2018-02-14T14:37:09.327Z,54,49.9,,58.2,,,119
2018-02-14T14:37:19.445Z,54,51.3,,59.8,,,115
2018-02-14T14:37:29.325Z,54,52.6,,60.6,,,106
2018-02-14T14:37:39.358Z,,,,60.8,0,0,0
2018-02-14T14:37:49.340Z,54,56.8,,58.7,0,0,
2018-02-14T14:37:59.502Z,54,58.3,,60.7,,,
2018-02-14T14:38:09.387Z,54,58.6,,61.3,,,
2018-02-14T14:38:19.458Z,54,55.9,,61.2,,,
2018-02-14T14:38:29.327Z,54,49.1,,60.8,,,
2018-02-14T14:38:39.382Z,,,61,60.5,1,0,
2018-02-14T14:38:54.457Z,54,37.2,,61.2,1,0,42
2018-02-14T14:38:59.366Z,54,34.4,,63.2,,,29
2018-02-14T14:39:09.371Z,54,32.5,,61.4,,,30
2018-02-14T14:39:19.435Z,54,31,,,,,29
2018-02-14T14:39:29.354Z,54,29.6,,61.2,,,30
2018-02-14T14:39:39.522Z,,,,60.7,,,29
2018-02-14T14:39:54.445Z,54,27.5,,60.5,,,
2018-02-14T14:39:59.336Z,54,26.8,,60.1,,,
2018-02-14T14:40:09.380Z,54,26.1,,59.8,,,
2018-02-14T14:40:19.545Z,54,25.6,,59.7,,,30
2018-02-14T14:40:29.327Z,54,25.1,,59.5,,,29
2018-02-14T14:40:39.391Z,,,,,,,30
2018-02-14T14:40:49.369Z,54,24.8,,59.4,,,
2018-02-14T14:40:59.404Z,54,24.3,,59.5,,,31
2018-02-14T14:41:09.493Z,54,24,,,,,
2018-02-14T14:41:19.432Z,54,23.7,,59.6,,,
2018-02-14T14:41:29.350Z,54,23.6,,59.7,,,32
2018-02-14T14:41:40.364Z,54,23.3,,,,,
2018-02-14T14:41:49.332Z,54,23.2,,59.9,,,31
2018-02-14T14:41:59.374Z,,,,60,,,32
2018-02-14T14:42:09.392Z,54,22.8,,60.1,,,
2018-02-14T14:42:19.433Z,54,22.5,,,,,
2018-02-14T14:42:29.395Z,,,,60.2,,,31
2018-02-14T14:42:39.460Z,54,22,,60.4,,,
2018-02-14T14:42:49.409Z,54,22.5,,,,,
2018-02-14T14:42:59.335Z,,,,60.5,,,32
2018-02-14T14:43:09.481Z,54,22,,,,,
2018-02-14T14:43:19.546Z,54,22.1,,,,,
2018-02-14T14:43:29.866Z,,,,60.6,,,31
2018-02-14T14:43:39.328Z,54,21.9,,,,,
2018-02-14T14:43:49.348Z,54,21.7,,60.7,,,
2018-02-14T14:43:59.479Z,,,,60.7,,,32
2018-02-14T14:44:09.430Z,54,21.6,,60.9,,,31
2018-02-14T14:44:22.275Z,54,21.2,,,,,
2018-02-14T14:44:29.462Z,,,,61.1,,,31
2018-02-14T14:44:44.440Z,54,21.3,,60.9,,,
2018-02-14T14:44:49.837Z,54,21.2,,61.1,,,31
2018-02-14T14:45:01.548Z,54,20.9,,,,,30
2018-02-14T14:45:09.400Z,54,21.1,,60.9,,,29
2018-02-14T14:45:20.543Z,,,,,,,29
2018-02-14T14:45:29.328Z,54,20.8,,,,,
2018-02-14T14:45:39.534Z,54,20.8,,,,,
2018-02-14T14:45:49.358Z,54,20.8,,60.8,,,30
2018-02-14T14:45:59.418Z,,,,60.8,,,29
2018-02-14T14:46:10.924Z,54,20.8,,,,,30
2018-02-14T14:46:19.472Z,54,20.6,,,,,
2018-02-14T14:46:29.493Z,,,,,,,29
2018-02-14T14:46:40.423Z,54,20.6,,,,,
2018-02-14T14:46:49.403Z,54,20.6,,60.9,,,
2018-02-14T14:47:09.519Z,54,20.6,,60.8,,,
2018-02-14T14:47:19.482Z,54,20.6,,,,,
2018-02-14T14:47:29.527Z,,,,60.9,,,
2018-02-14T14:47:44.532Z,54,20.6,,,,,
2018-02-14T14:47:54.447Z,,,,61.1,,,29
2018-02-14T14:47:59.552Z,54,20.6,,,,,
2018-02-14T14:48:09.335Z,54,20.5,,,,,
2018-02-14T14:48:29.406Z,54,20.5,,,,,
2018-02-14T14:48:39.365Z,54,20.4,,,,,
2018-02-14T14:48:49.355Z,54,20.5,,61.2,,,
2018-02-14T14:49:14.552Z,54,20.6,,,,,30
2018-02-14T14:49:24.605Z,54,20.4,,,,,
2018-02-14T14:49:36.986Z,,,,61.3,,,29
2018-02-14T14:49:44.421Z,54,20.5,,,,,
2018-02-14T14:49:49.414Z,54,20.5,,,,,
2018-02-14T14:49:59.373Z,,,,,,,30
2018-02-14T14:50:09.391Z,54,20.6,,61.4,,,29
2018-02-14T14:50:24.555Z,54,20.6,,,,,
2018-02-14T14:50:29.367Z,,,,,,,29
2018-02-14T14:50:44.468Z,54,20.5,,,,,
2018-02-14T14:50:54.549Z,54,20.5,,61.3,,,
2018-02-14T14:51:04.451Z,,,,61.4,,,29
2018-02-14T14:51:09.455Z,54,20.5,,,,,
2018-02-14T14:51:39.490Z,54,20.6,,,,,29
2018-02-14T14:51:45.410Z,54,20.5,,,,,
2018-02-14T14:51:59.818Z,54,20.5,,61.4,,,
2018-02-14T14:52:09.555Z,54,20.6,,61.5,,,
2018-02-14T14:52:29.500Z,54,20.5,,61.4,,,
2018-02-14T14:52:39.409Z,54,20.4,,,,,
2018-02-14T14:52:49.522Z,54,20.4,,61.5,,,30
2018-02-14T14:52:59.347Z,,,,,,,29
2018-02-14T14:53:14.455Z,54,20.4,,,,,
2018-02-14T14:53:29.339Z,54,20.4,,,,,
2018-02-14T14:53:39.474Z,54,20.5,,,,,
2018-02-14T14:53:49.343Z,,,,61.6,,,
2018-02-14T14:53:59.341Z,54,20.2,,,,,29
2018-02-14T14:54:09.398Z,54,20.5,,,,,
2018-02-14T14:54:29.441Z,54,20.4,,61.6,,,
2018-02-14T14:54:39.410Z,54,20.5,,,,,
2018-02-14T14:54:59.336Z,54,20.5,,61.6,,,
2018-02-14T14:55:09.382Z,54,20.5,,,,,
2018-02-14T14:55:19.548Z,,,,61.8,,,
2018-02-14T14:55:31.310Z,54,20.4,,61.6,,,29
2018-02-14T14:55:39.376Z,54,20.5,,,,,
2018-02-14T14:55:49.388Z,54,20.5,,61.8,,,
2018-02-14T14:55:59.442Z,54,20.4,,,,,
2018-02-14T14:56:14.467Z,54,20.4,,,,,
2018-02-14T14:56:29.423Z,54,20.4,,61.9,,,
2018-02-14T14:56:39.473Z,54,20.2,,,,,
2018-02-14T14:57:00.987Z,54,20.4,,,,,
2018-02-14T14:57:09.472Z,54,20.5,,62,,,
2018-02-14T14:57:19.711Z,54,20.4,,61.9,,,
2018-02-14T14:57:29.418Z,54,20.4,,,,,
2018-02-14T14:57:39.955Z,,,,62,,,30
2018-02-14T14:57:49.348Z,54,20.4,,61.9,,,29
2018-02-14T14:57:59.418Z,54,20.4,,,,,
2018-02-14T14:58:09.422Z,,,,62,,,
2018-02-14T14:58:24.530Z,54,20.4,,62,,,29
2018-02-14T14:58:29.378Z,54,20.5,,61.9,,,
2018-02-14T14:58:39.480Z,54,20.5,,62,,,
2018-02-14T14:58:59.398Z,54,20.2,,61.9,,,
2018-02-14T14:58:59.503Z,54,20.4,0,62,0,2,29
2018-02-14T14:59:09.342Z,54,12.6,,60.4,,,72
2018-02-14T14:59:24.508Z,54,54,,57.6,,,68
2018-02-14T14:59:29.350Z,54,51.2,,56.6,,,79
2018-02-14T14:59:44.597Z,54,51.4,,,,,
2018-02-14T14:59:54.472Z,,,,57.1,,,85
2018-02-14T15:00:04.458Z,54,52.5,,57.6,,,82
2018-02-14T15:00:09.425Z,,,,56.2,0,0,0
2018-02-14T15:00:20.437Z,54,54.4,,59.3,,,
2018-02-14T15:00:29.370Z,54,55.8,,60,,,
2018-02-14T15:00:39.364Z,54,56.8,,60.6,,,
2018-02-14T15:00:49.346Z,54,54,,,,,
2018-02-14T15:00:59.388Z,54,47.9,61,59.4,1,0,
2018-02-14T15:01:09.376Z,54,41.3,,58.6,1,0,45
2018-02-14T15:01:19.463Z,54,36.1,,61.8,,,30
2018-02-14T15:01:29.346Z,54,33.6,,60.8,,,29
2018-02-14T15:01:39.430Z,54,30.6,,,,,
2018-02-14T15:01:49.483Z,54,30.6,,60.4,,,
2018-02-14T15:01:59.346Z,54,29.3,,,,,
2018-02-14T15:02:09.401Z,54,28.3,,59.9,,,
2018-02-14T15:02:19.481Z,54,27.4,,59.8,,,
2018-02-14T15:02:29.731Z,54,26.6,,59.5,,,30
2018-02-14T15:02:39.349Z,54,25.9,,59.3,,,29
2018-02-14T15:02:49.341Z,54,25.1,,58.9,,,
2018-02-14T15:02:59.398Z,54,24.7,,,,,30
2018-02-14T15:03:09.346Z,54,24.3,,58.8,,,29
2018-02-14T15:03:19.465Z,54,24,,58.7,,,30
2018-02-14T15:03:29.581Z,54,24,,,,,
2018-02-14T15:03:39.535Z,54,23.7,,,,,31
2018-02-14T15:03:49.451Z,54,23.4,,58.8,,,
2018-02-14T15:03:59.344Z,54,23.2,,59,,,32
2018-02-14T15:04:09.347Z,54,23.1,,,,,
2018-02-14T15:04:19.551Z,54,22.8,,59.1,,,
2018-02-14T15:04:29.339Z,54,22.6,,59.3,,,33
2018-02-14T15:04:39.345Z,54,22.5,,,,,
2018-02-14T15:04:49.340Z,54,22.5,0,59.4,0,2,32
2018-02-14T15:04:59.354Z,54,12.9,,61.2,,,79
2018-02-14T15:05:09.353Z,54,51.8,,56.8,,,79
2018-02-14T15:05:19.466Z,54,48.5,,56,,,103
2018-02-14T15:05:29.342Z,54,48.9,,55.6,0,0,0
2018-02-14T15:05:39.395Z,54,51.9,,57.4,,,
2018-02-14T15:05:49.354Z,54,54.9,,59,,,
2018-02-14T15:05:59.343Z,54,55.9,,59.4,,,
2018-02-14T15:06:09.379Z,54,54.4,,58.9,,,
2018-02-14T15:06:19.503Z,54,49,,58.8,,,
2018-02-14T15:06:29.391Z,54,42.6,61,57.9,1,0,45
2018-02-14T15:06:39.345Z,54,37.3,,60,,,35
2018-02-14T15:06:49.354Z,54,34.1,,59.9,,,29
2018-02-14T15:07:04.572Z,54,32.4,,58.9,,,
2018-02-14T15:07:09.365Z,54,30.8,,,,,
2018-02-14T15:07:19.515Z,54,29.2,,58.7,,,30
2018-02-14T15:07:29.393Z,54,28.1,,58.4,,,29
2018-02-14T15:07:39.478Z,54,26.9,,57.9,,,29
2018-02-14T15:07:49.397Z,54,26.1,,,,,
2018-02-14T15:07:59.432Z,54,25.4,,57.6,,,
2018-02-14T15:08:09.371Z,54,24.7,,57.4,,,
2018-02-14T15:08:19.488Z,54,24,,57.3,,,
2018-02-14T15:08:29.343Z,54,23.8,,,,,30
2018-02-14T15:08:39.370Z,54,23.4,,,,,31
2018-02-14T15:08:49.661Z,54,23.2,,57.6,,,32
2018-02-14T15:08:59.417Z,54,23,,57.7,,,
2018-02-14T15:09:09.382Z,54,22.7,,58,,,33
2018-02-14T15:09:19.447Z,54,22.6,,58.2,,,34
2018-02-14T15:09:29.367Z,54,22.4,,58.4,,,
2018-02-14T15:09:39.404Z,54,22.2,,58.5,,,35
2018-02-14T15:09:49.344Z,54,22,,59,,,
2018-02-14T15:10:00.826Z,54,21.7,,,,,
2018-02-14T15:10:09.343Z,54,21.7,,59.3,,,36
2018-02-14T15:10:19.512Z,54,21.5,,59.6,,,
2018-02-14T15:10:29.427Z,54,21.5,,59.7,,,
2018-02-14T15:10:39.357Z,54,21.3,,60,,,37
2018-02-14T15:10:49.359Z,54,21.2,,,,,
2018-02-14T15:10:59.359Z,54,21.2,,60.2,,,
2018-02-14T15:11:09.382Z,54,21.1,,60.4,,,36
2018-02-14T15:11:19.454Z,54,21.2,,60.5,,,
2018-02-14T15:11:29.367Z,54,20.9,,60.7,,,
2018-02-14T15:11:39.348Z,54,20.9,,60.8,,,37
2018-02-14T15:11:49.523Z,54,20.8,,60.9,,,
2018-02-14T15:11:59.527Z,54,21.1,,61.1,,,36
2018-02-14T15:12:09.461Z,54,20.9,,,,,
2018-02-14T15:12:19.447Z,54,20.9,,,,,35
2018-02-14T15:12:29.447Z,54,20.8,,,,,34
2018-02-14T15:12:39.426Z,54,20.9,,60.9,,,33
2018-02-14T15:12:49.362Z,54,20.8,,,,,
2018-02-14T15:13:00.625Z,54,20.8,,,,,
2018-02-14T15:13:09.398Z,54,20.8,,,,,
2018-02-14T15:13:19.595Z,54,20.8,,,,,
2018-02-14T15:13:29.384Z,54,20.6,,,,,
2018-02-14T15:13:39.353Z,54,20.8,,,,,
2018-02-14T15:13:49.359Z,54,20.6,,,,,
2018-02-14T15:13:59.368Z,54,20.6,,,,,
2018-02-14T15:14:09.525Z,54,20.8,,61.1,,,
2018-02-14T15:14:19.515Z,54,20.6,,60.9,,,32
2018-02-14T15:14:29.389Z,54,20.6,,,,,31
2018-02-14T15:14:39.430Z,54,20.5,,,,,32
2018-02-14T15:14:49.396Z,54,20.4,,,,,
2018-02-14T15:14:59.440Z,54,20.5,,,,,
2018-02-14T15:15:09.379Z,54,20.6,,60.9,,,31
2018-02-14T15:15:19.457Z,54,20.4,,61.1,,,
2018-02-14T15:15:29.378Z,54,20.5,,60.9,,,
2018-02-14T15:15:39.352Z,54,20.5,,60.9,,,
2018-02-14T15:15:49.348Z,54,20.4,,61.1,,,
2018-02-14T15:15:59.447Z,54,20.5,,60.9,,,
2018-02-14T15:16:09.421Z,54,20.6,,61.1,,,
2018-02-14T15:16:19.663Z,54,20.4,,60.9,,,
