Time,ChActive,PrimTSet,HwActive,HwTSet,PrimT,HwTOutlet,ActPow
2017-11-29T01:17:34.573Z,,,,54,,35.7,
2017-11-29T01:17:44.575Z,,,,54,,35.7,
2017-11-29T01:17:54.576Z,,,,54,59.8,35.7,30
2017-11-29T01:18:04.573Z,,,,54,,35.6,29
2017-11-29T01:18:14.584Z,,,,54,59.9,35.7,
2017-11-29T01:18:24.573Z,,,,54,60,35.6,
2017-11-29T01:18:34.572Z,,,,54,,35.6,
2017-11-29T01:18:44.574Z,,,,54,,35.7,
2017-11-29T01:18:54.699Z,,,,54,60.1,35.6,
2017-11-29T01:19:09.681Z,,,,54,,35.7,
2017-11-29T01:19:14.576Z,,,,54,60.2,35.7,
2017-11-29T01:19:24.575Z,,,,54,,35.7,30
2017-11-29T01:19:39.662Z,,,,54,,35.7,29
2017-11-29T01:19:44.572Z,,,,54,60.4,35.7,
2017-11-29T01:19:54.573Z,,,,54,,35.7,
2017-11-29T01:20:04.575Z,,,,54,,35.7,
2017-11-29T01:20:14.575Z,,,,54,,35.7,
2017-11-29T01:20:24.574Z,,,,54,60.5,35.7,
2017-11-29T01:20:34.580Z,,,,54,,35.7,
2017-11-29T01:20:44.577Z,,,,54,,35.7,
2017-11-29T01:20:54.577Z,,,,54,,35.7,
2017-11-29T01:21:04.577Z,,,,54,60.6,35.7,
2017-11-29T01:21:14.578Z,,,,54,,35.7,
2017-11-29T01:21:24.577Z,,,,54,,35.7,
2017-11-29T01:21:34.572Z,,,,54,,35.7,
2017-11-29T01:21:44.573Z,,,,54,,35.7,
2017-11-29T01:21:54.571Z,,,,54,60.7,35.7,30
2017-11-29T01:22:04.579Z,,,,54,,35.7,
2017-11-29T01:22:14.577Z,,,,54,,35.7,29
2017-11-29T01:22:24.576Z,,,,54,,35.7,
2017-11-29T01:22:34.579Z,,,,54,,35.7,
2017-11-29T01:22:44.578Z,,,,54,60.8,35.7,
2017-11-29T01:22:54.572Z,,,,54,,35.7,
2017-11-29T01:23:04.572Z,,,,54,,35.7,30
2017-11-29T01:23:14.583Z,,,,54,,35.7,29
2017-11-29T01:23:24.578Z,,,,54,60.9,35.7,
2017-11-29T01:23:34.713Z,,,,54,,35.7,
2017-11-29T01:23:44.580Z,,,,54,61.1,35.7,30
2017-11-29T01:23:54.573Z,,,,54,,35.7,
2017-11-29T01:24:04.580Z,,,,54,,35.7,29
2017-11-29T01:24:14.581Z,,,,54,,35.7,
2017-11-29T01:24:29.635Z,,,,54,61.2,35.7,
2017-11-29T01:24:34.574Z,,,,54,,35.7,
2017-11-29T01:24:44.579Z,1,,0,54,59.6,35.7,0
2017-11-29T01:24:54.577Z,,,,54,57.9,35.7,
2017-11-29T01:25:04.587Z,,,,54,57.3,35.8,
2017-11-29T01:25:14.587Z,,,,54,56.6,35.8,
2017-11-29T01:25:24.580Z,,,,54,55.6,35.7,
2017-11-29T01:25:34.583Z,,,,54,54.8,35.8,
2017-11-29T01:25:44.594Z,,,,54,54.3,35.8,
2017-11-29T01:25:54.583Z,1,,0,54,55.2,35.8,43
2017-11-29T01:26:04.591Z,,,,54,60,35.8,31
2017-11-29T01:26:14.586Z,,,,54,58.7,35.8,29
2017-11-29T01:26:29.722Z,,,,54,58.1,35.8,
2017-11-29T01:26:34.585Z,,,,54,59,35.8,
2017-11-29T01:26:44.577Z,,,,54,,35.8,
2017-11-29T01:26:54.660Z,,,,54,59.3,35.8,
2017-11-29T01:27:04.579Z,,,,54,59.5,35.8,
2017-11-29T01:27:19.756Z,,,,54,59.7,35.8,
2017-11-29T01:27:24.660Z,,,,54,59.8,35.8,
2017-11-29T01:27:34.588Z,,,,54,60,35.8,29
2017-11-29T01:27:44.663Z,,,,54,60.1,35.8,
2017-11-29T01:27:54.585Z,,,,54,60.4,35.8,
2017-11-29T01:28:04.598Z,,,,54,60.5,35.8,
2017-11-29T01:28:19.776Z,,,,54,60.7,35.8,
2017-11-29T01:28:24.577Z,,,,54,60.8,35.8,
2017-11-29T01:28:34.579Z,,,,54,60.9,35.8,
2017-11-29T01:28:44.771Z,,,,54,61.1,35.8,
2017-11-29T01:28:54.579Z,,,,54,,35.8,
2017-11-29T01:29:04.585Z,,,,54,61.2,35.8,
2017-11-29T01:29:14.578Z,,,,54,61.3,35.8,
2017-11-29T01:29:24.578Z,,,,54,,35.8,30
2017-11-29T01:29:34.579Z,,,,54,61.4,35.9,29
2017-11-29T01:29:44.580Z,,,,54,61.5,35.9,
2017-11-29T01:29:54.578Z,,,,54,,35.9,
2017-11-29T01:30:04.583Z,,,,54,61.6,35.9,30
2017-11-29T01:30:14.581Z,,,,54,,35.9,29
2017-11-29T01:30:24.585Z,,,,54,,35.9,
2017-11-29T01:30:34.580Z,,,,54,61.8,35.9,
2017-11-29T01:30:44.581Z,,,,54,,35.9,
2017-11-29T01:30:54.578Z,,,,54,,35.9,
2017-11-29T01:31:04.579Z,,,,54,61.9,35.9,
2017-11-29T01:31:14.578Z,1,61,0,54,61.9,35.9,29
2017-11-29T01:31:24.580Z,,,,54,,35.9,
2017-11-29T01:31:34.583Z,,,,54,62,35.9,29
2017-11-29T01:31:44.587Z,,,,54,,35.9,
2017-11-29T01:31:54.586Z,,,,54,,35.9,
2017-11-29T01:32:04.581Z,,,,54,62.1,35.9,
2017-11-29T01:32:14.585Z,,,,54,,35.9,
2017-11-29T01:32:24.582Z,,,,54,,35.9,
2017-11-29T01:32:34.586Z,,,,54,62.2,35.9,
2017-11-29T01:32:49.685Z,,,,54,,35.9,
2017-11-29T01:32:54.581Z,,,,54,62.4,36,
2017-11-29T01:33:04.590Z,,,,54,,35.9,
2017-11-29T01:33:14.581Z,,,,54,62.5,36,
2017-11-29T01:33:24.586Z,,,,54,,36,30
2017-11-29T01:33:34.582Z,,,,54,62.6,36,29
2017-11-29T01:33:44.582Z,,,,54,,36,
2017-11-29T01:33:54.668Z,,,,54,62.7,36,
2017-11-29T01:34:04.589Z,,,,54,,36,
2017-11-29T01:34:14.585Z,,,,54,62.8,36,
2017-11-29T01:34:24.579Z,,,,54,,36,
2017-11-29T01:34:34.586Z,,,,54,62.9,36,
2017-11-29T01:34:44.581Z,,,,54,,36.1,
2017-11-29T01:34:54.583Z,,,,54,63.1,36.1,30
2017-11-29T01:35:04.587Z,,,,54,,36.1,29
2017-11-29T01:35:14.588Z,,,,54,63.2,36.1,
2017-11-29T01:35:24.583Z,,,,54,,36.1,
2017-11-29T01:35:34.581Z,,,,54,63.3,36.1,
2017-11-29T01:35:44.597Z,,,,54,,36.1,
2017-11-29T01:35:54.581Z,,,,54,63.4,36.1,
2017-11-29T01:36:04.583Z,1,,0,54,61.8,36.1,0
2017-11-29T01:36:14.584Z,,,,54,59.9,36.1,
2017-11-29T01:36:24.584Z,,,,54,59.4,36.2,
2017-11-29T01:36:34.582Z,,,,54,58.6,36.2,
2017-11-29T01:36:44.582Z,,,,54,57.7,36.2,
2017-11-29T01:36:54.586Z,,,,54,56.9,36.2,
2017-11-29T01:37:04.587Z,,,,54,56.4,36.2,
2017-11-29T01:37:14.588Z,,,,54,55.7,36.2,
2017-11-29T01:37:24.582Z,,,,54,55.2,36.2,
2017-11-29T01:37:34.587Z,,,,54,54.7,36.2,
2017-11-29T01:37:44.584Z,,,,54,54.3,36.2,
2017-11-29T01:37:54.587Z,,,,54,53.8,36.3,
2017-11-29T01:38:04.592Z,,,,54,53.4,36.2,
2017-11-29T01:38:14.594Z,,,,54,53.1,36.3,
2017-11-29T01:38:24.592Z,,,,54,52.8,36.3,
2017-11-29T01:38:34.593Z,,,,54,52.4,36.2,
2017-11-29T01:38:44.585Z,,,,54,52.1,36.3,
2017-11-29T01:38:54.584Z,,,,54,51.9,36.3,
2017-11-29T01:39:04.589Z,,,,54,51.7,36.3,
2017-11-29T01:39:14.724Z,,,,54,,36.3,
2017-11-29T01:39:24.586Z,,,,54,,36.3,
2017-11-29T01:39:34.721Z,,,,54,51.6,36.3,
2017-11-29T01:39:44.586Z,,,,54,,36.3,
2017-11-29T01:39:54.587Z,,,,54,51.5,36.3,
2017-11-29T01:40:04.594Z,,,,54,,36.3,
2017-11-29T01:40:14.583Z,,,,54,,36.3,
2017-11-29T01:40:24.582Z,,,,54,,36.3,
2017-11-29T01:40:34.592Z,,,,54,51.4,36.2,
2017-11-29T01:40:44.591Z,,,,54,,36.2,
2017-11-29T01:40:54.583Z,,,,54,,36.2,
2017-11-29T01:41:04.584Z,,,,54,,36.2,
2017-11-29T01:41:14.589Z,,,,54,,36.2,
2017-11-29T01:41:24.611Z,,,,54,,36.2,
2017-11-29T01:41:39.682Z,,,,54,,36.2,
2017-11-29T01:41:44.588Z,,,,54,,36.2,
2017-11-29T01:41:54.586Z,,,,54,51.5,36.2,
2017-11-29T01:42:04.584Z,,,,54,51.6,36.2,
2017-11-29T01:42:14.588Z,,,,54,51.7,36.2,
2017-11-29T01:42:24.584Z,,,,54,51.8,36.2,
2017-11-29T01:42:34.598Z,,,,54,52,36.1,
2017-11-29T01:42:44.591Z,,,,54,52.1,36.1,
2017-11-29T01:42:54.589Z,,,,54,52.4,36.1,
2017-11-29T01:43:04.593Z,,,,54,52.7,36.1,
2017-11-29T01:43:14.587Z,,,,54,53,36.1,
2017-11-29T01:43:24.585Z,,,,54,53.3,36.1,
2017-11-29T01:43:34.586Z,,,,54,53.5,36.1,
2017-11-29T01:43:44.594Z,,,,54,53.7,36.1,
2017-11-29T01:43:54.586Z,,,,54,54,36.1,
2017-11-29T01:44:04.584Z,,,,54,54.1,36,
2017-11-29T01:44:14.587Z,,,,54,54.4,36,
2017-11-29T01:44:24.586Z,,,,54,54.5,36,
2017-11-29T01:44:34.606Z,1,,0,54,52.7,36,45
2017-11-29T01:44:44.589Z,,,,54,57.1,36,33
2017-11-29T01:44:54.601Z,,,,54,55.7,36,29
2017-11-29T01:45:04.587Z,,,,54,55.1,36,29
2017-11-29T01:45:14.587Z,,,,54,56.2,35.9,30
2017-11-29T01:45:24.587Z,,,,54,56.4,35.9,29
2017-11-29T01:45:34.589Z,,,,54,56.3,35.9,
2017-11-29T01:45:44.593Z,,,,54,,35.9,
2017-11-29T01:45:54.593Z,,,,54,56.1,35.9,
2017-11-29T01:46:04.591Z,,,,54,55.9,35.9,29
2017-11-29T01:46:14.589Z,,,,54,,35.9,30
2017-11-29T01:46:24.592Z,,,,54,55.7,35.8,29
2017-11-29T01:46:34.736Z,,,,54,,35.8,
2017-11-29T01:46:44.592Z,,,,54,,35.8,
2017-11-29T01:46:54.592Z,,,,54,55.9,35.8,
2017-11-29T01:47:04.589Z,,,,54,,35.8,
2017-11-29T01:47:14.590Z,,,,54,56,35.8,29
2017-11-29T01:47:24.589Z,,,,54,56.1,35.8,30
2017-11-29T01:47:34.588Z,,,,54,56.2,35.7,
2017-11-29T01:47:44.587Z,,,,54,,35.7,29
2017-11-29T01:47:54.590Z,,,,54,56.3,35.7,30
2017-11-29T01:48:04.597Z,,,,54,56.5,35.7,29
2017-11-29T01:48:14.591Z,,,,54,56.6,35.7,
2017-11-29T01:48:24.593Z,,,,54,56.7,35.7,
2017-11-29T01:48:34.595Z,,,,54,56.8,35.7,
2017-11-29T01:48:44.605Z,,,,54,57,35.7,
2017-11-29T01:48:54.592Z,,,,54,57.1,35.7,
2017-11-29T01:49:04.592Z,,,,54,57.2,35.7,
2017-11-29T01:49:14.590Z,,,,54,57.3,35.6,
2017-11-29T01:49:24.596Z,,,,54,57.4,35.6,
2017-11-29T01:49:34.593Z,,,,54,57.6,35.6,
2017-11-29T01:49:44.601Z,,,,54,57.7,35.6,
2017-11-29T01:49:54.593Z,,,,54,57.8,35.6,
2017-11-29T01:50:04.603Z,,,,54,58,35.6,
2017-11-29T01:50:14.600Z,,,,54,58.1,35.6,
2017-11-29T01:50:24.595Z,,,,54,58.2,35.6,30
2017-11-29T01:50:34.602Z,,,,54,58.3,35.6,29
2017-11-29T01:50:44.593Z,,,,54,58.4,35.6,
2017-11-29T01:50:54.604Z,,,,54,58.5,35.6,
2017-11-29T01:51:04.697Z,,,,54,58.6,35.6,
2017-11-29T01:51:14.687Z,,,,54,58.7,35.6,
2017-11-29T01:51:24.688Z,,,,54,58.8,35.6,
2017-11-29T01:51:34.694Z,,,,54,58.9,35.6,
2017-11-29T01:51:44.593Z,,,,54,59,35.6,
2017-11-29T01:51:54.607Z,,,,54,,35.6,
2017-11-29T01:52:04.600Z,,,,54,59.1,35.6,
2017-11-29T01:52:14.599Z,,,,54,59.3,35.6,
2017-11-29T01:52:24.607Z,,,,54,59.4,35.6,30
2017-11-29T01:52:39.707Z,,,,54,59.5,35.6,
2017-11-29T01:52:44.600Z,,,,54,59.6,35.6,29
2017-11-29T01:52:54.594Z,,,,54,59.7,35.5,
2017-11-29T01:53:04.599Z,,,,54,59.8,35.5,
2017-11-29T01:53:14.592Z,,,,54,59.9,35.5,
2017-11-29T01:53:24.605Z,,,,54,60,35.5,
2017-11-29T01:53:34.592Z,,,,54,,35.5,
2017-11-29T01:53:44.592Z,,,,54,60.1,35.5,
2017-11-29T01:53:54.602Z,,,,54,60.2,35.5,
2017-11-29T01:54:04.593Z,,,,54,60.4,35.5,
2017-11-29T01:54:14.594Z,,,,54,60.5,35.5,
2017-11-29T01:54:24.594Z,,,,54,,35.5,
2017-11-29T01:54:34.595Z,,,,54,60.6,35.5,
2017-11-29T01:54:44.592Z,,,,54,60.7,35.6,
2017-11-29T01:54:54.598Z,,,,54,60.8,35.5,
2017-11-29T01:55:09.703Z,,,,54,,35.5,
2017-11-29T01:55:14.605Z,,,,54,60.9,35.6,
2017-11-29T01:55:24.601Z,,,,54,61.1,35.5,
2017-11-29T01:55:34.592Z,,,,54,,35.6,
2017-11-29T01:55:44.598Z,,,,54,61.2,35.6,
2017-11-29T01:55:54.712Z,,,,54,61.3,35.6,
2017-11-29T01:56:04.705Z,,,,54,61.4,35.6,
2017-11-29T01:56:14.599Z,,,,54,,35.6,30
2017-11-29T01:56:24.599Z,,,,54,61.5,35.6,29
2017-11-29T01:56:34.606Z,,,,54,61.6,35.6,30
2017-11-29T01:56:49.699Z,,,,54,61.8,35.6,29
2017-11-29T01:56:54.620Z,,,,54,,35.6,
2017-11-29T01:57:04.596Z,,,,54,61.9,35.6,
2017-11-29T01:57:14.603Z,,,,54,62,35.6,
2017-11-29T01:57:29.658Z,,,,54,,35.6,
2017-11-29T01:57:34.597Z,,,,54,62.1,35.6,
2017-11-29T01:57:44.597Z,,,,54,,35.6,30
2017-11-29T01:57:54.597Z,,,,54,62.2,35.6,29
2017-11-29T01:58:04.596Z,,,,54,62.4,35.6,
2017-11-29T01:58:14.597Z,,,,54,,35.6,
2017-11-29T01:58:24.594Z,,,,,62.5,,
2017-11-29T01:58:34.598Z,,,,54,,35.6,
2017-11-29T01:58:44.613Z,,,,54,62.6,35.6,
2017-11-29T01:58:54.602Z,,,,54,62.7,35.6,
2017-11-29T01:59:04.599Z,,,,54,,35.6,
2017-11-29T01:59:19.692Z,,,,54,62.8,35.7,
2017-11-29T01:59:24.598Z,,,,54,62.9,35.7,30
2017-11-29T01:59:34.595Z,,,,54,,35.7,29
2017-11-29T01:59:44.599Z,,,,54,63.1,35.7,
2017-11-29T01:59:54.612Z,,,,54,,35.7,
2017-11-29T02:00:04.597Z,1,,0,54,61.6,35.7,0
2017-11-29T02:00:14.604Z,,,,54,59.8,35.7,
2017-11-29T02:00:24.603Z,,,,54,58.9,35.7,
2017-11-29T02:00:34.598Z,,,,54,58.3,35.7,
2017-11-29T02:00:44.603Z,,,,54,57.3,35.7,
2017-11-29T02:00:54.622Z,,,,54,56.6,35.7,
2017-11-29T02:01:04.600Z,,,,54,55.9,35.7,
2017-11-29T02:01:14.596Z,,,,54,55.4,35.7,
2017-11-29T02:01:24.602Z,,,,54,54.9,35.7,
2017-11-29T02:01:34.605Z,,,,54,54.4,35.7,
2017-11-29T02:01:44.595Z,,,,54,53.9,35.8,
2017-11-29T02:01:54.601Z,,,,54,53.5,35.8,
2017-11-29T02:02:04.601Z,,,,54,53.1,35.8,
2017-11-29T02:02:14.600Z,,,,54,52.8,35.8,
2017-11-29T02:02:24.596Z,,,,54,52.4,35.8,
2017-11-29T02:02:34.596Z,,,,54,52,35.8,
2017-11-29T02:02:49.687Z,,,,54,51.8,35.8,
2017-11-29T02:02:54.597Z,,,,54,51.5,35.8,
2017-11-29T02:03:04.605Z,,,,54,51.4,35.8,
2017-11-29T02:03:14.598Z,,,,54,51.3,35.8,
2017-11-29T02:03:24.603Z,,,,54,,35.8,
2017-11-29T02:03:34.605Z,,,,54,,35.8,
2017-11-29T02:03:44.598Z,,,,54,51.2,35.8,
2017-11-29T02:03:54.597Z,,,,54,,35.8,
2017-11-29T02:04:09.690Z,,,,54,,35.8,
2017-11-29T02:04:14.597Z,,,,54,51.1,35.8,
2017-11-29T02:04:24.597Z,,,,54,,35.8,
2017-11-29T02:04:34.607Z,,,,54,,35.8,
2017-11-29T02:04:44.601Z,,,,54,,35.8,
2017-11-29T02:04:54.597Z,,,,54,,35.8,
2017-11-29T02:05:04.604Z,,,,54,51,35.7,
2017-11-29T02:05:14.598Z,,,,54,,35.7,
2017-11-29T02:05:24.604Z,,,,54,,35.7,
2017-11-29T02:05:34.600Z,,,,54,,35.7,
2017-11-29T02:05:44.597Z,,,,54,,35.7,
2017-11-29T02:05:54.600Z,,,,54,,35.7,
2017-11-29T02:06:04.609Z,,,,54,,35.7,
2017-11-29T02:06:14.601Z,,,,54,,35.7,
2017-11-29T02:06:24.601Z,,,,54,,35.7,
2017-11-29T02:06:34.600Z,,,,54,,35.7,
2017-11-29T02:06:44.601Z,,,,54,,35.7,
2017-11-29T02:06:54.600Z,,,,54,,35.7,
2017-11-29T02:07:04.601Z,,,,54,,35.7,
2017-11-29T02:07:14.601Z,,,,54,51.1,35.6,
2017-11-29T02:07:24.600Z,,,,54,,35.6,
2017-11-29T02:07:34.602Z,,,,54,,35.6,
2017-11-29T02:07:44.602Z,,,,54,51.2,35.6,
2017-11-29T02:07:54.673Z,,,,54,,35.6,
2017-11-29T02:08:04.603Z,,,,54,51.3,35.6,
2017-11-29T02:08:14.602Z,,,,54,,35.6,
2017-11-29T02:08:24.607Z,,,,,51.4,,
2017-11-29T02:08:34.599Z,1,,0,54,53.2,35.5,43
2017-11-29T02:08:44.604Z,,,,54,56.6,35.5,34
2017-11-29T02:08:54.601Z,,,,54,54.9,35.5,29
2017-11-29T02:09:04.613Z,,,,54,55.1,35.5,30
2017-11-29T02:09:14.600Z,,,,54,55.7,35.5,29
2017-11-29T02:09:24.608Z,,,,54,,35.5,
2017-11-29T02:09:34.601Z,,,,54,55.9,35.5,
2017-11-29T02:09:44.603Z,,,,54,55.7,35.5,
2017-11-29T02:09:54.604Z,,,,54,55.5,35.4,
2017-11-29T02:10:04.616Z,,,,54,55.4,35.4,30
2017-11-29T02:10:14.604Z,,,,54,,35.4,29
2017-11-29T02:10:24.601Z,,,,54,,35.4,
2017-11-29T02:10:34.600Z,,,,54,,35.4,
2017-11-29T02:10:44.607Z,,,,54,,35.4,
2017-11-29T02:10:54.604Z,,,,54,55.5,35.4,30
2017-11-29T02:11:04.601Z,,,,54,,35.4,29
2017-11-29T02:11:14.607Z,,,,54,55.6,35.4,
2017-11-29T02:11:24.602Z,,,,54,55.7,35.3,
2017-11-29T02:11:34.603Z,,,,54,,35.3,
2017-11-29T02:11:44.609Z,,,,54,56,35.3,
2017-11-29T02:11:54.604Z,,,,54,56.1,35.3,
2017-11-29T02:12:04.601Z,,,,54,56.2,35.3,
2017-11-29T02:12:14.603Z,,,,54,56.3,35.3,30
2017-11-29T02:12:24.611Z,,,,54,56.4,35.3,29
2017-11-29T02:12:34.603Z,,,,54,56.5,35.3,
2017-11-29T02:12:44.603Z,,,,54,56.6,35.3,
2017-11-29T02:12:54.605Z,,,,54,56.7,35.3,30
2017-11-29T02:13:04.609Z,,,,54,56.8,35.3,29
2017-11-29T02:13:14.601Z,,,,54,56.9,35.3,
2017-11-29T02:13:24.605Z,,,,54,57,35.2,29
2017-11-29T02:13:34.603Z,,,,54,57.1,35.2,
2017-11-29T02:13:44.604Z,,,,54,57.2,35.2,
2017-11-29T02:13:54.603Z,,,,54,57.3,35.2,30
2017-11-29T02:14:04.602Z,,,,54,57.4,35.2,29
2017-11-29T02:14:14.606Z,,,,54,57.6,35.2,
2017-11-29T02:14:24.605Z,,,,54,57.7,35.2,30
2017-11-29T02:14:34.607Z,,,,54,57.8,35.2,29
2017-11-29T02:14:44.604Z,,,,54,57.9,35.2,
2017-11-29T02:14:54.608Z,,,,54,58,35.2,
2017-11-29T02:15:04.609Z,,,,54,58.1,35.2,
2017-11-29T02:15:14.603Z,,,,54,,35.2,
2017-11-29T02:15:24.616Z,,,,54,58.2,35.2,
2017-11-29T02:15:34.605Z,,,,54,58.3,35.2,
2017-11-29T02:15:44.604Z,,,,54,58.4,35.2,
2017-11-29T02:15:54.607Z,,,,54,,35.2,
2017-11-29T02:16:04.603Z,,,,54,58.5,35.2,30
2017-11-29T02:16:14.603Z,,,,54,58.6,35.2,29
2017-11-29T02:16:24.612Z,,,,54,58.7,35.2,30
2017-11-29T02:16:34.605Z,,,,54,,35.2,
2017-11-29T02:16:44.603Z,,,,54,58.8,35.2,29
2017-11-29T02:16:54.618Z,,,,54,58.9,35.2,30
2017-11-29T02:17:04.621Z,,,,54,,35.2,29
2017-11-29T02:17:14.618Z,,,,54,59,35.2,
2017-11-29T02:17:24.609Z,,,,54,59.1,35.2,
2017-11-29T02:17:34.611Z,,,,54,59.3,35.2,
2017-11-29T02:17:44.608Z,,,,54,,35.2,
2017-11-29T02:17:54.612Z,,,,54,59.4,35.2,30
2017-11-29T02:18:04.609Z,,,,54,,35.2,29
2017-11-29T02:18:14.606Z,,,,54,59.5,35.2,
2017-11-29T02:18:34.613Z,,,,54,59.6,35.2,
2017-11-29T02:18:44.605Z,,,,54,59.7,35.2,
2017-11-29T02:18:54.604Z,,,,54,,35.2,
2017-11-29T02:19:04.614Z,,,,54,59.8,35.2,
2017-11-29T02:19:14.614Z,,,,54,59.9,35.2,
2017-11-29T02:19:24.626Z,,,,54,,35.2,30
2017-11-29T02:19:34.618Z,,,,54,60,35.2,29
2017-11-29T02:19:44.605Z,,,,54,,35.2,30
2017-11-29T02:19:54.605Z,,,,54,60.1,35.2,29
2017-11-29T02:20:04.620Z,,,,54,,35.2,
2017-11-29T02:20:14.609Z,,,,54,60.2,35.2,
2017-11-29T02:20:24.609Z,,,,54,,35.2,
2017-11-29T02:20:34.616Z,,,,54,,35.2,30
2017-11-29T02:20:44.608Z,,,,54,60.4,35.3,29
2017-11-29T02:20:54.607Z,,,,54,,35.2,
2017-11-29T02:21:04.613Z,,,,54,60.5,35.3,30
2017-11-29T02:21:14.606Z,,,,54,,35.3,29
2017-11-29T02:21:24.609Z,,,,54,,35.3,
2017-11-29T02:21:34.614Z,,,,54,60.6,35.3,
2017-11-29T02:21:44.614Z,,,,54,,35.3,
2017-11-29T02:21:54.636Z,,,,54,60.7,35.3,
2017-11-29T02:22:04.615Z,,,,54,,35.3,
2017-11-29T02:22:14.617Z,,,,54,60.8,35.3,
2017-11-29T02:22:24.617Z,,,,54,,35.3,
2017-11-29T02:22:39.660Z,,,,54,,35.3,
2017-11-29T02:22:44.608Z,,,,54,60.9,35.3,
2017-11-29T02:22:54.610Z,,,,54,,35.3,
2017-11-29T02:23:04.609Z,,,,54,,35.3,
2017-11-29T02:23:14.609Z,,,,54,,35.3,
2017-11-29T02:23:24.611Z,,,,54,61.1,35.3,
2017-11-29T02:23:34.609Z,,,,54,,35.3,
2017-11-29T02:23:44.610Z,,,,54,,35.4,30
2017-11-29T02:23:54.611Z,,,,54,,35.4,29
2017-11-29T02:24:04.607Z,,,,54,,35.4,
2017-11-29T02:24:14.613Z,,,,54,,35.4,
2017-11-29T02:24:24.619Z,,,,54,61.2,35.4,
2017-11-29T02:24:39.668Z,,,,54,,35.4,
2017-11-29T02:24:44.620Z,,,,54,,35.4,
2017-11-29T02:24:54.609Z,,,,54,,35.4,
2017-11-29T02:25:04.614Z,,,,54,,35.4,
2017-11-29T02:25:14.611Z,,,,54,,35.4,30
2017-11-29T02:25:24.622Z,,,,54,,35.4,29
2017-11-29T02:25:34.613Z,,,,54,61.3,35.4,30
2017-11-29T02:25:44.612Z,,,,54,,35.5,29
2017-11-29T02:25:54.612Z,,,,54,,35.4,
2017-11-29T02:26:04.614Z,,,,54,,35.5,
2017-11-29T02:26:14.609Z,,,,54,61.4,35.5,
2017-11-29T02:26:24.612Z,,,,54,,35.5,
2017-11-29T02:26:34.609Z,,,,54,,35.5,
2017-11-29T02:26:44.616Z,,,,54,,35.5,
2017-11-29T02:26:54.619Z,,,,54,61.5,35.5,
2017-11-29T02:27:04.615Z,,,,54,,35.5,
2017-11-29T02:27:14.611Z,,,,54,,35.5,
2017-11-29T02:27:24.620Z,,,,54,,35.5,
2017-11-29T02:27:34.620Z,,,,54,61.6,35.5,
2017-11-29T02:27:44.613Z,,,,54,,35.6,
2017-11-29T02:27:54.614Z,,,,54,61.8,35.6,
2017-11-29T02:28:04.622Z,,,,54,,35.6,
2017-11-29T02:28:14.611Z,,,,54,,35.6,
2017-11-29T02:28:24.618Z,,,,54,61.9,35.6,
2017-11-29T02:28:34.613Z,,,,54,,35.6,
2017-11-29T02:28:44.615Z,,,,54,62,35.6,30
2017-11-29T02:28:54.613Z,,,,54,,35.6,29
2017-11-29T02:29:04.615Z,,,,54,62.1,35.6,
2017-11-29T02:29:14.613Z,1,,0,54,60.6,35.6,0
2017-11-29T02:29:24.617Z,,,,54,58.8,35.6,
2017-11-29T02:29:34.612Z,,,,54,58,35.7,
2017-11-29T02:29:44.615Z,,,,54,57.2,35.7,
2017-11-29T02:29:54.611Z,,,,54,56.3,35.7,
2017-11-29T02:30:04.617Z,,,,54,55.6,35.7,
2017-11-29T02:30:14.613Z,,,,54,54.9,35.7,
2017-11-29T02:30:24.611Z,,,,54,54.4,35.7,
2017-11-29T02:30:34.617Z,,,,54,53.9,35.7,
2017-11-29T02:30:44.616Z,,,,54,53.4,35.7,
2017-11-29T02:30:54.614Z,,,,54,52.9,35.7,
2017-11-29T02:31:04.616Z,,,,54,52.6,35.7,
2017-11-29T02:31:14.617Z,,,,54,52.2,35.7,
2017-11-29T02:31:24.615Z,1,61,0,54,51.9,35.7,0
2017-11-29T02:31:34.623Z,,,,54,51.6,35.7,
2017-11-29T02:31:44.619Z,,,,54,51.3,35.7,
2017-11-29T02:31:54.619Z,,,,54,51.1,35.7,
2017-11-29T02:32:04.618Z,,,,54,50.9,35.7,
2017-11-29T02:32:14.617Z,,,,54,50.6,35.7,
2017-11-29T02:32:24.616Z,,,,54,,35.7,
2017-11-29T02:32:34.613Z,,,,54,,35.7,
2017-11-29T02:32:44.614Z,,,,54,50.5,35.7,
2017-11-29T02:32:54.616Z,,,,54,,35.7,
2017-11-29T02:33:04.613Z,,,,54,,35.7,
2017-11-29T02:33:14.622Z,,,,54,50.4,35.7,
2017-11-29T02:33:24.616Z,,,,54,,35.7,
2017-11-29T02:33:34.631Z,,,,54,,35.7,
2017-11-29T02:33:44.618Z,,,,54,,35.7,
2017-11-29T02:33:54.616Z,,,,54,,35.7,
2017-11-29T02:34:04.618Z,,,,54,50.3,35.7,
2017-11-29T02:34:14.618Z,,,,54,,35.7,
2017-11-29T02:34:24.618Z,1,,0,54,51.1,35.7,45
2017-11-29T02:34:34.631Z,,,,54,56.5,35.7,34
2017-11-29T02:34:44.620Z,,,,54,55.6,35.7,29
2017-11-29T02:34:54.617Z,,,,54,55.2,35.7,29
2017-11-29T02:35:04.621Z,,,,54,56.4,35.6,29
