Time,HwActive,HwTOutlet,ChActive,PrimT,ActPow,PrimTSet,HwTSet
2017-11-08T19:57:03.817Z,,26.2,,55.6,,,54
2017-11-08T19:57:13.817Z,0,25.9,2,55.1,44,,54
2017-11-08T19:57:23.815Z,,25.6,,58.2,39,,54
2017-11-08T19:57:33.812Z,,25.4,,58.9,31,,54
2017-11-08T19:57:43.813Z,,25.4,,59,29,,54
2017-11-08T19:57:53.818Z,,25.5,,60.1,,,54
2017-11-08T19:58:03.814Z,,25.4,,61.1,29,,54
2017-11-08T19:58:13.814Z,,25.4,,61.3,,,54
2017-11-08T19:58:23.816Z,,25.4,,62,30,,54
2017-11-08T19:58:33.818Z,,25.5,,62.5,29,,54
2017-11-08T19:58:43.817Z,,25.4,,63.1,,,54
2017-11-08T19:58:54.621Z,,25.3,,63.4,,,54
2017-11-08T19:59:03.817Z,,25.4,,64,,,54
2017-11-08T19:59:13.817Z,,25.5,,,,,54
2017-11-08T19:59:23.817Z,0,25.6,2,64.4,29,61,54
2017-11-08T19:59:33.819Z,,25.6,,64.6,,,54
2017-11-08T19:59:43.820Z,,25.6,,64.8,,,54
2017-11-08T19:59:53.844Z,0,25.6,2,62.7,0,,54
2017-11-08T20:00:03.820Z,,25.6,,61.9,,,54
2017-11-08T20:00:13.820Z,,25.6,,60.9,,,54
2017-11-08T20:00:23.820Z,,25.5,,59.9,,,54
2017-11-08T20:00:33.815Z,,25.5,,58.8,,,54
2017-11-08T20:00:43.815Z,,25.3,,57.9,,,54
2017-11-08T20:00:53.821Z,,25.1,,56.9,,,54
2017-11-08T20:01:03.817Z,,24.9,,56.6,,,54
2017-11-08T20:01:13.817Z,,24.7,,55.9,,,54
2017-11-08T20:01:23.817Z,,24.4,,54.9,,,54
2017-11-08T20:01:38.909Z,,24.3,,54.8,,,54
2017-11-08T20:01:43.816Z,,24.3,,53.9,,,54
2017-11-08T20:01:53.820Z,,24,,,,,54
2017-11-08T20:02:03.835Z,,24,,53.5,,,54
2017-11-08T20:02:13.828Z,0,23.9,2,54.1,44,,54
2017-11-08T20:02:23.822Z,,23.8,,57.1,35,,54
2017-11-08T20:02:33.823Z,,23.8,,57.4,30,,54
2017-11-08T20:02:43.821Z,,23.8,,58,29,,54
2017-11-08T20:02:53.821Z,,24,,59.1,,,54
2017-11-08T20:03:03.815Z,,24,,60,,,54
2017-11-08T20:03:13.823Z,,24.2,,60.4,30,,54
2017-11-08T20:03:23.819Z,,24.3,,61.1,29,,54
2017-11-08T20:03:33.817Z,,24.2,,62,29,,54
2017-11-08T20:03:43.817Z,,24.3,,62.1,,,54
2017-11-08T20:03:53.825Z,,24.4,,62.6,,,54
2017-11-08T20:04:03.869Z,,24.4,,63.1,,,54
2017-11-08T20:04:13.971Z,,24.5,,63.3,,,54
2017-11-08T20:04:23.825Z,,24.5,,63.5,,,54
2017-11-08T20:04:33.879Z,,24.5,,64,30,,54
2017-11-08T20:04:43.828Z,,24.5,,64.1,29,,54
2017-11-08T20:04:53.853Z,,24.7,,64.4,,,54
2017-11-08T20:05:08.961Z,,24.7,,64.6,,,54
2017-11-08T20:05:13.823Z,,24.8,,64.7,30,,54
2017-11-08T20:05:23.824Z,0,24.8,2,64.9,0,,54
2017-11-08T20:05:33.826Z,,24.8,,61.9,,,54
2017-11-08T20:05:43.824Z,,24.9,,60.9,,,54
2017-11-08T20:05:53.827Z,,25,,59.8,,,54
2017-11-08T20:06:03.827Z,,25,,58.9,,,54
2017-11-08T20:06:18.847Z,,25.1,,57.9,,,54
2017-11-08T20:06:23.824Z,,25.1,,56.9,,,54
2017-11-08T20:06:34.738Z,,25.3,,56.8,,,54
2017-11-08T20:06:43.836Z,,25.4,,55.9,,,54
2017-11-08T20:06:53.822Z,,25.4,,55.5,,,54
2017-11-08T20:07:03.821Z,,25.5,,54.9,,,54
2017-11-08T20:07:13.836Z,0,25.6,2,55.3,44,,54
2017-11-08T20:07:23.823Z,,25.6,,58,37,,54
2017-11-08T20:07:33.819Z,,25.7,,58.5,30,,54
2017-11-08T20:07:43.818Z,,25.9,,59.1,29,,54
2017-11-08T20:07:53.825Z,,25.9,,60,,,54
2017-11-08T20:08:03.819Z,,26,,61.1,,,54
2017-11-08T20:08:13.818Z,,26.1,,,,,54
2017-11-08T20:08:23.820Z,,26.2,,62,,,54
2017-11-08T20:08:33.820Z,,26.2,,62.4,30,,54
2017-11-08T20:08:43.819Z,,26.3,,63.1,29,,54
2017-11-08T20:08:53.824Z,,26.5,,63.3,30,,54
2017-11-08T20:09:03.822Z,,26.6,,63.6,29,,54
2017-11-08T20:09:13.823Z,,26.6,,64,29,,54
2017-11-08T20:09:23.820Z,,26.7,,64.2,,,54
2017-11-08T20:09:33.835Z,,26.8,,64.5,,,54
2017-11-08T20:09:43.821Z,,26.8,,64.7,,,54
2017-11-08T20:09:53.828Z,0,26.9,2,63.8,0,,54
2017-11-08T20:10:03.821Z,,27.1,,61.9,,,54
2017-11-08T20:10:13.819Z,,27.2,,60.9,,,54
2017-11-08T20:10:23.821Z,,27.2,,59.9,,,54
2017-11-08T20:10:33.822Z,,27.3,,58.9,,,54
2017-11-08T20:10:43.822Z,,27.4,,57.9,,,54
2017-11-08T20:10:53.827Z,,27.5,,56.9,,,54
2017-11-08T20:11:03.822Z,,27.5,,56.6,,,54
2017-11-08T20:11:13.822Z,,27.7,,55.9,,,54
2017-11-08T20:11:23.822Z,,27.8,,54.9,,,54
2017-11-08T20:11:33.820Z,,27.8,,54.8,,,54
2017-11-08T20:11:48.974Z,,27.9,,53.9,,,54
2017-11-08T20:11:53.827Z,,28,,53.8,,,54
2017-11-08T20:12:03.822Z,,28,,53.4,,,54
2017-11-08T20:12:13.823Z,0,28.1,2,53.4,44,,54
2017-11-08T20:12:23.824Z,,28.3,,57,34,,54
2017-11-08T20:12:33.823Z,,28.3,,57.2,30,,54
2017-11-08T20:12:43.824Z,,28.4,,58,29,,54
2017-11-08T20:12:53.821Z,,28.5,,59,29,,54
2017-11-08T20:13:03.823Z,,28.5,,59.3,,,54
2017-11-08T20:13:13.826Z,,28.6,,60,29,,54
2017-11-08T20:13:23.821Z,,28.6,,60.6,,,54
2017-11-08T20:13:33.825Z,,28.7,,61.1,,,54
2017-11-08T20:13:43.826Z,,28.9,,61.5,,,54
2017-11-08T20:13:53.827Z,,28.9,,62,,,54
2017-11-08T20:14:03.824Z,,29,,62.2,,,54
2017-11-08T20:14:14.028Z,,29,,62.6,30,,54
2017-11-08T20:14:23.825Z,,29.1,,62.8,,,54
2017-11-08T20:14:33.822Z,,29.2,,63.1,29,,54
2017-11-08T20:14:43.828Z,,29.2,,63.2,,,54
2017-11-08T20:14:53.824Z,,29.3,,63.3,,,54
2017-11-08T20:15:03.828Z,,29.3,,63.5,,,54
2017-11-08T20:15:13.825Z,,29.5,,,30,,54
2017-11-08T20:15:23.829Z,,29.6,,63.8,29,,54
2017-11-08T20:15:33.823Z,,29.6,,,,,54
2017-11-08T20:15:43.824Z,,29.7,,64,,,54
2017-11-08T20:15:53.829Z,,29.8,,,,,54
2017-11-08T20:16:03.831Z,,29.8,,64.1,30,,54
2017-11-08T20:16:13.824Z,,30,,64.2,,,54
2017-11-08T20:16:23.825Z,,30,,,29,,54
2017-11-08T20:16:33.828Z,,30.1,,64.4,,,54
2017-11-08T20:16:43.825Z,,30.2,,64.5,,,54
2017-11-08T20:16:53.828Z,,30.2,,,,,54
2017-11-08T20:17:03.824Z,,30.3,,64.6,,,54
2017-11-08T20:17:13.832Z,,30.4,,64.7,,,54
2017-11-08T20:17:23.829Z,,30.4,,64.8,,,54
2017-11-08T20:17:33.824Z,,30.6,,64.9,,,54
2017-11-08T20:17:43.860Z,0,30.6,2,62.8,0,,54
2017-11-08T20:17:53.833Z,,30.7,,61.8,,,54
2017-11-08T20:18:03.825Z,,30.8,,59.9,,,54
2017-11-08T20:18:13.823Z,,30.8,,58.9,,,54
2017-11-08T20:18:23.827Z,,30.9,,58.7,,,54
2017-11-08T20:18:34.540Z,,31,,57.9,,,54
2017-11-08T20:18:43.823Z,,31,,56.9,,,54
2017-11-08T20:18:53.830Z,,31.2,,56.5,,,54
2017-11-08T20:19:03.831Z,,31.2,,55.7,,,54
2017-11-08T20:19:13.830Z,,31.3,,54.9,,,54
2017-11-08T20:19:23.833Z,0,31.4,2,57,43,,54
2017-11-08T20:19:33.828Z,,31.4,,59,32,,54
2017-11-08T20:19:43.832Z,,31.5,,59,29,,54
2017-11-08T20:19:53.824Z,,31.5,,60,29,,54
2017-11-08T20:20:03.825Z,,31.6,,61.1,,,54
2017-11-08T20:20:13.833Z,,31.6,,61.2,,,54
2017-11-08T20:20:23.827Z,,31.8,,62,30,,54
2017-11-08T20:20:33.827Z,,31.9,,62.5,29,,54
2017-11-08T20:20:43.827Z,,31.9,,63.1,,,54
2017-11-08T20:20:53.828Z,,32,,63.5,,,54
2017-11-08T20:21:03.829Z,,32,,64,,,54
2017-11-08T20:21:13.826Z,,32.1,,64.2,,,54
2017-11-08T20:21:23.830Z,,32.1,,64.5,30,,54
2017-11-08T20:21:33.835Z,,32.2,,64.7,29,,54
2017-11-08T20:21:43.827Z,0,32.2,2,62.9,0,,54
2017-11-08T20:21:53.842Z,,32.3,,61.9,,,54
2017-11-08T20:22:03.831Z,,32.3,,60.9,,,54
2017-11-08T20:22:13.856Z,,32.4,,59.9,,,54
2017-11-08T20:22:23.828Z,,32.4,,58.9,,,54
2017-11-08T20:22:33.833Z,,32.5,,57.9,,,54
2017-11-08T20:22:43.831Z,,32.6,,56.9,,,54
2017-11-08T20:22:53.832Z,,32.6,,56.7,,,54
2017-11-08T20:23:03.826Z,,32.7,,55.9,,,54
2017-11-08T20:23:13.827Z,,32.7,,55.5,,,54
2017-11-08T20:23:23.828Z,,32.8,,54.9,,,54
2017-11-08T20:23:33.842Z,,32.8,,54.6,,,54
2017-11-08T20:23:43.830Z,,32.9,,53.9,,,54
2017-11-08T20:23:53.832Z,,32.9,,53.8,,,54
2017-11-08T20:24:03.827Z,,33.1,,53.5,,,54
2017-11-08T20:24:13.829Z,,33.1,,53.2,,,54
2017-11-08T20:24:23.834Z,0,33.2,2,55.2,43,,54
2017-11-08T20:24:33.833Z,,33.2,,57,36,,54
2017-11-08T20:24:43.832Z,,33.3,,57.3,29,,54
2017-11-08T20:24:53.841Z,,33.3,,58.2,,,54
2017-11-08T20:25:03.830Z,,33.4,,59,30,,54
2017-11-08T20:25:13.832Z,,33.4,,60,29,,54
2017-11-08T20:25:23.828Z,,33.4,,60.5,,,54
2017-11-08T20:25:33.829Z,,33.5,,61.1,30,,54
2017-11-08T20:25:43.832Z,,33.5,,62,29,,54
2017-11-08T20:25:53.880Z,,33.6,,62.1,,,54
2017-11-08T20:26:03.835Z,,33.6,,62.5,,,54
2017-11-08T20:26:13.852Z,,33.6,,63.1,30,,54
2017-11-08T20:26:23.830Z,,33.7,,63.2,,,54
2017-11-08T20:26:33.837Z,,33.7,,63.5,29,,54
2017-11-08T20:26:43.852Z,,33.8,,63.8,,,54
2017-11-08T20:26:53.852Z,,33.8,,64,,,54
2017-11-08T20:27:03.833Z,,33.9,,64.1,,,54
2017-11-08T20:27:13.830Z,,33.9,,64.2,,,54
2017-11-08T20:27:23.831Z,,34,,64.5,,,54
2017-11-08T20:27:33.831Z,1,48.7,0,65.1,29,0,54
2017-11-08T20:27:43.853Z,1,28.4,0,62.4,0,,54
2017-11-08T20:27:53.857Z,1,55,0,55.2,45,,54
2017-11-08T20:28:03.834Z,,47.8,,54,79,,54
2017-11-08T20:28:13.841Z,,48.9,,55,80,,54
2017-11-08T20:28:23.829Z,,49.9,,56,79,,54
2017-11-08T20:28:33.834Z,,50.9,,56.3,78,,54
2017-11-08T20:28:43.832Z,,51.5,,57,78,,54
2017-11-08T20:28:53.838Z,,51.9,,57.1,79,,54
2017-11-08T20:29:03.832Z,0,52.4,0,57,0,,54
2017-11-08T20:29:14.079Z,,52.2,,56.6,,,54
2017-11-08T20:29:23.833Z,,52,,57.1,,,54
2017-11-08T20:29:33.833Z,,51.8,,57.8,,,54
2017-11-08T20:29:43.834Z,,51.6,,,,,54
2017-11-08T20:29:53.835Z,,51.5,,57.7,,,54
2017-11-08T20:30:03.830Z,0,51.4,2,58.3,44,61,54
2017-11-08T20:30:13.837Z,,51.2,,62.4,34,,54
2017-11-08T20:30:23.834Z,,51,,63.5,30,,54
2017-11-08T20:30:33.834Z,,50.9,,62.9,29,,54
2017-11-08T20:30:43.830Z,,50.7,,63.1,30,,54
2017-11-08T20:30:53.832Z,,50.6,,63.2,29,,54
2017-11-08T20:31:03.835Z,,50.5,,63.4,,,54
2017-11-08T20:31:13.832Z,,50.3,,,,,54
2017-11-08T20:31:23.830Z,,50.2,,63.3,30,,54
2017-11-08T20:31:33.838Z,,50,,63.2,29,,54
2017-11-08T20:31:43.835Z,,49.9,,63.1,,,54
2017-11-08T20:31:53.832Z,,49.8,,,,,54
2017-11-08T20:32:03.834Z,,49.6,,,,,54
2017-11-08T20:32:13.835Z,,49.4,,,,,54
2017-11-08T20:32:23.836Z,,49.3,,63.2,,,54
2017-11-08T20:32:33.832Z,,49.1,,63.3,,,54
2017-11-08T20:32:43.836Z,,49,,63.4,,,54
2017-11-08T20:32:53.848Z,,48.9,,63.5,,,54
2017-11-08T20:33:03.835Z,,48.8,,63.6,,,54
2017-11-08T20:33:13.833Z,,48.7,,63.8,,,54
2017-11-08T20:33:23.847Z,,48.6,,64,29,,54
2017-11-08T20:33:33.836Z,,48.4,,,,,54
2017-11-08T20:33:43.834Z,,48.3,,64.1,,,54
2017-11-08T20:33:53.847Z,,48.2,,64.4,,,54
2017-11-08T20:34:03.850Z,,48.1,,64.5,,,54
2017-11-08T20:34:13.849Z,,48,,64.6,,,54
2017-11-08T20:34:23.834Z,,47.9,,64.8,,,54
2017-11-08T20:34:34.569Z,0,47.8,2,64.9,0,,54
2017-11-08T20:34:43.836Z,,47.7,,61.8,,,54
2017-11-08T20:34:53.832Z,,47.6,,60.9,,,54
2017-11-08T20:35:03.833Z,,47.5,,59.8,,,54
2017-11-08T20:35:13.846Z,,47.4,,58.9,,,54
2017-11-08T20:35:23.846Z,,47.3,,57.9,,,54
2017-11-08T20:35:38.999Z,,47.2,,56.9,,,54
2017-11-08T20:35:43.845Z,,47.1,,56.8,,,54
2017-11-08T20:35:53.906Z,,47,,55.9,,,54
2017-11-08T20:36:09.061Z,,46.9,,55.5,,,54
2017-11-08T20:36:13.845Z,0,46.9,2,55.4,44,,54
2017-11-08T20:36:28.947Z,,46.8,,58.2,39,,54
2017-11-08T20:36:33.845Z,,46.7,,58.9,31,,54
2017-11-08T20:36:43.846Z,,46.6,,59,30,,54
2017-11-08T20:36:53.845Z,,46.5,,60.1,30,,54
2017-11-08T20:37:03.844Z,,46.4,,61.1,29,,54
2017-11-08T20:37:13.847Z,,46.3,,62,,,54
2017-11-08T20:37:23.846Z,,46.3,,62.1,,,54
2017-11-08T20:37:33.845Z,,46.2,,63.1,29,,54
2017-11-08T20:37:43.845Z,,46.1,,63.2,,,54
2017-11-08T20:37:53.844Z,,46,,63.6,,,54
2017-11-08T20:38:03.843Z,,46,,64,,,54
2017-11-08T20:38:13.843Z,,45.9,,64.4,,,54
2017-11-08T20:38:23.843Z,,45.8,,64.6,,,54
2017-11-08T20:38:33.843Z,,45.7,,65.1,29,,54
2017-11-08T20:38:43.843Z,0,45.7,2,62.7,0,,54
2017-11-08T20:38:53.847Z,,45.6,,61.6,,,54
2017-11-08T20:39:03.844Z,,45.5,,60,,,54
2017-11-08T20:39:13.842Z,,45.5,,58.9,,,54
2017-11-08T20:39:23.843Z,,45.4,,58.8,,,54
2017-11-08T20:39:33.842Z,,45.3,,57.9,,,54
2017-11-08T20:39:43.842Z,,45.3,,56.9,,,54
2017-11-08T20:39:58.956Z,,45.2,,56.5,,,54
2017-11-08T20:40:03.842Z,,45.1,,55.9,,,54
2017-11-08T20:40:13.842Z,,45.1,,54.9,,,54
2017-11-08T20:40:23.841Z,,45,,,,,54
2017-11-08T20:40:33.845Z,,44.9,,54.4,,,54
2017-11-08T20:40:43.843Z,,44.9,,53.9,,,54
2017-11-08T20:40:53.843Z,,44.8,,53.6,,,54
2017-11-08T20:41:03.842Z,,44.8,,53.3,,,54
2017-11-08T20:41:13.849Z,0,44.7,2,53.4,45,,54
2017-11-08T20:41:23.842Z,,44.6,,57.1,35,,54
2017-11-08T20:41:33.841Z,,44.6,,57.3,30,,54
2017-11-08T20:41:43.840Z,,44.4,,58,,,54
2017-11-08T20:41:53.844Z,,44.3,,59,30,,54
2017-11-08T20:42:03.846Z,,44.3,,60,30,,54
2017-11-08T20:42:13.844Z,,44.2,,60.2,29,,54
2017-11-08T20:42:23.841Z,,44.2,,61.1,,,54
2017-11-08T20:42:33.844Z,,44.1,,61.4,,,54
2017-11-08T20:42:43.840Z,,44.1,,62,,,54
2017-11-08T20:42:53.847Z,,44,,62.5,,,54
2017-11-08T20:43:04.574Z,,44,,63.1,,,54
2017-11-08T20:43:13.840Z,,43.9,,63.2,,,54
2017-11-08T20:43:23.839Z,,43.9,,63.5,,,54
2017-11-08T20:43:33.851Z,,43.8,,63.8,30,,54
2017-11-08T20:43:43.849Z,,43.7,,64,29,,54
2017-11-08T20:43:59.033Z,,43.7,,64.2,,,54
2017-11-08T20:44:03.870Z,,43.7,,64.5,,,54
2017-11-08T20:44:13.913Z,,43.6,,64.6,,,54
2017-11-08T20:44:23.844Z,,43.6,,64.8,,,54
2017-11-08T20:44:33.916Z,0,43.5,2,63.5,0,,54
2017-11-08T20:44:43.843Z,,43.4,,61.8,,,54
2017-11-08T20:44:53.841Z,,43.4,,60.9,,,54
2017-11-08T20:45:03.850Z,,43.4,,59.8,,,54
2017-11-08T20:45:13.844Z,,43.3,,58.8,,,54
2017-11-08T20:45:23.840Z,,43.3,,57.9,,,54
2017-11-08T20:45:33.865Z,,43.2,,56.9,,,54
2017-11-08T20:45:43.842Z,,43.2,,56.5,,,54
2017-11-08T20:45:53.841Z,,43.1,,55.9,,,54
2017-11-08T20:46:03.844Z,,43.1,,54.9,,,54
2017-11-08T20:46:13.842Z,0,43.1,2,55,44,,54
2017-11-08T20:46:23.842Z,,43,,58,38,,54
2017-11-08T20:46:33.843Z,,43,,58.6,30,,54
2017-11-08T20:46:43.849Z,,42.9,,59,29,,54
2017-11-08T20:46:53.846Z,,42.9,,60,,,54
2017-11-08T20:47:03.845Z,,42.9,,61.1,,,54
2017-11-08T20:47:13.848Z,,42.8,,61.2,,,54
2017-11-08T20:47:23.840Z,,42.8,,62,,,54
2017-11-08T20:47:33.857Z,,42.7,,62.4,,,54
2017-11-08T20:47:43.844Z,,42.7,,63.1,,,54
2017-11-08T20:47:53.842Z,,42.7,,63.3,,,54
2017-11-08T20:48:03.840Z,,42.6,,63.6,,,54
2017-11-08T20:48:13.843Z,,42.6,,64,,,54
2017-11-08T20:48:23.843Z,,42.6,,64.2,,,54
2017-11-08T20:48:33.844Z,,42.5,,64.5,,,54
2017-11-08T20:48:43.845Z,,42.5,,64.7,,,54
2017-11-08T20:48:53.845Z,0,42.5,2,63.8,0,,54
2017-11-08T20:49:03.844Z,,42.4,,61.8,,,54
2017-11-08T20:49:13.844Z,,42.4,,60.9,,,54
2017-11-08T20:49:23.844Z,,42.4,,59.9,,,54
2017-11-08T20:49:33.851Z,,42.4,,58.9,,,54
2017-11-08T20:49:43.849Z,,42.3,,57.9,,,54
2017-11-08T20:49:53.864Z,,42.3,,56.9,,,54
2017-11-08T20:50:03.920Z,,42.3,,56.7,,,54
2017-11-08T20:50:13.845Z,,42.2,,55.9,,,54
2017-11-08T20:50:23.846Z,,42.2,,55.5,,,54
2017-11-08T20:50:33.847Z,,42.2,,54.9,,,54
2017-11-08T20:50:43.970Z,,42.1,,54.5,,,54
2017-11-08T20:50:53.844Z,,42.1,,53.9,,,54
2017-11-08T20:51:03.844Z,,42.1,,53.7,,,54
2017-11-08T20:51:13.847Z,0,42,2,53.3,44,,54
2017-11-08T20:51:23.846Z,,42,,57,37,,54
2017-11-08T20:51:33.843Z,,42,,57.7,30,,54
2017-11-08T20:51:43.843Z,,42,,58,29,,54
2017-11-08T20:51:53.848Z,,41.9,,59.1,,,54
2017-11-08T20:52:03.851Z,,41.9,,60,,,54
2017-11-08T20:52:13.844Z,,41.9,,60.5,,,54
2017-11-08T20:52:23.843Z,,41.9,,61.2,,,54
2017-11-08T20:52:33.847Z,,41.8,,62,,,54
2017-11-08T20:52:43.845Z,,41.8,,62.2,,,54
2017-11-08T20:52:53.849Z,,41.8,,62.7,,,54
2017-11-08T20:53:03.843Z,,41.8,,63.1,,,54
2017-11-08T20:53:13.854Z,,41.7,,63.4,,,54
2017-11-08T20:53:23.852Z,,41.7,,63.8,,,54
2017-11-08T20:53:33.846Z,,41.7,,64,30,,54
2017-11-08T20:53:43.864Z,,41.6,,64.2,29,,54
2017-11-08T20:53:53.864Z,,41.6,,64.5,,,54
2017-11-08T20:54:03.853Z,,41.6,,64.7,,,54
2017-11-08T20:54:13.926Z,0,41.6,2,65.1,0,,54
2017-11-08T20:54:23.856Z,,41.6,,62.8,,,54
2017-11-08T20:54:33.863Z,,41.5,,61.6,,,54
2017-11-08T20:54:44.627Z,,41.5,,59.9,,,54
2017-11-08T20:54:53.846Z,,41.5,,58.9,,,54
2017-11-08T20:55:03.844Z,,41.5,,57.9,,,54
2017-11-08T20:55:13.846Z,,41.5,,57.7,,,54
2017-11-08T20:55:23.847Z,,41.4,,56.8,,,54
2017-11-08T20:55:33.846Z,,41.4,,55.9,,,54
2017-11-08T20:55:43.844Z,,41.4,,55.5,,,54
2017-11-08T20:55:53.864Z,,41.4,,54.9,,,54
2017-11-08T20:56:03.845Z,,41.3,,54.6,,,54
2017-11-08T20:56:13.847Z,0,41.3,2,54.4,44,,54
2017-11-08T20:56:23.852Z,,41.3,,58.1,34,,54
2017-11-08T20:56:33.845Z,,41.3,,58.2,30,,54
2017-11-08T20:56:43.848Z,,41.3,,59,29,,54
2017-11-08T20:56:53.848Z,,41.3,,60,29,,54
2017-11-08T20:57:03.848Z,,41.2,,60.1,30,,54
2017-11-08T20:57:13.847Z,,41.2,,61.1,29,,54
2017-11-08T20:57:23.854Z,,41.2,,62,,,54
2017-11-08T20:57:33.851Z,,41.2,,62.1,30,,54
2017-11-08T20:57:43.850Z,,41.2,,62.6,29,,54
2017-11-08T20:57:53.845Z,,41.1,,63.1,,,54
2017-11-08T20:58:03.847Z,,41.1,,63.4,,,54
2017-11-08T20:58:13.846Z,,41.1,,64,,,54
2017-11-08T20:58:23.849Z,,41.1,,,30,,54
2017-11-08T20:58:33.845Z,,41.1,,64.4,29,,54
2017-11-08T20:58:43.860Z,,41.1,,64.6,,,54
2017-11-08T20:58:53.851Z,,40.9,,64.8,,,54
2017-11-08T20:59:03.845Z,0,40.9,2,62.7,0,,54
2017-11-08T20:59:13.846Z,,40.9,,61.9,,,54
2017-11-08T20:59:23.847Z,0,40.9,2,60.9,0,61,54
2017-11-08T20:59:33.849Z,,40.9,,59.9,,,54
2017-11-08T20:59:43.850Z,,40.9,,58.8,,,54
2017-11-08T20:59:53.847Z,,40.8,,57.9,,,54
2017-11-08T21:00:03.847Z,,40.8,,56.9,,,54
2017-11-08T21:00:13.851Z,,40.8,,56.6,,,54
2017-11-08T21:00:23.847Z,,40.8,,55.9,,,54
2017-11-08T21:00:33.848Z,,40.8,,54.9,,,54
2017-11-08T21:00:43.859Z,,40.8,,54.8,,,54
2017-11-08T21:00:53.852Z,,40.8,,54.4,,,54
2017-11-08T21:01:03.852Z,,40.7,,53.9,,,54
2017-11-08T21:01:13.862Z,0,40.7,2,53.5,44,,54
2017-11-08T21:01:23.852Z,,40.7,,57,38,,54
2017-11-08T21:01:33.850Z,,40.7,,57.9,31,,54
2017-11-08T21:01:43.850Z,,40.7,,59,29,,54
2017-11-08T21:01:53.861Z,,40.7,,59.3,,,54
2017-11-08T21:02:03.861Z,,40.7,,60,30,,54
2017-11-08T21:02:13.851Z,,40.6,,61.1,29,,54
2017-11-08T21:02:23.848Z,,40.6,,61.3,,,54
2017-11-08T21:02:33.848Z,,40.6,,62,,,54
2017-11-08T21:02:43.848Z,,40.6,,62.5,,,54
2017-11-08T21:02:53.863Z,,40.6,,63.1,,,54
2017-11-08T21:03:03.858Z,,40.6,,63.3,,,54
2017-11-08T21:03:13.860Z,,40.6,,63.6,,,54
2017-11-08T21:03:23.852Z,,40.5,,64,29,,54
2017-11-08T21:03:33.860Z,,40.6,,64.2,,,54
2017-11-08T21:03:43.850Z,,40.5,,64.5,,,54
2017-11-08T21:03:53.869Z,,40.5,,64.7,,,54
2017-11-08T21:04:03.853Z,0,40.5,2,64.9,0,,54
2017-11-08T21:04:13.877Z,,40.5,,61.9,,,54
2017-11-08T21:04:23.853Z,,40.5,,61.5,,,54
2017-11-08T21:04:33.863Z,,40.5,,59.9,,,54
2017-11-08T21:04:43.855Z,,40.5,,58.9,,,54
2017-11-08T21:04:53.867Z,,40.5,,57.9,,,54
2017-11-08T21:05:03.858Z,,40.4,,57.7,,,54
2017-11-08T21:05:13.858Z,,40.4,,56.9,,,54
2017-11-08T21:05:23.860Z,,40.4,,55.9,,,54
2017-11-08T21:05:33.859Z,,40.4,,55.6,,,54
2017-11-08T21:05:43.859Z,,40.4,,54.9,,,54
2017-11-08T21:05:53.860Z,,40.4,,54.6,,,54
2017-11-08T21:06:08.940Z,,40.4,,53.9,,,54
2017-11-08T21:06:13.858Z,0,40.4,2,53.7,44,,54
2017-11-08T21:06:23.854Z,,40.4,,57.2,38,,54
2017-11-08T21:06:33.862Z,,40.4,,57.9,29,,54
2017-11-08T21:06:43.857Z,,40.4,,58.1,30,,54
2017-11-08T21:06:53.861Z,,40.3,,59.3,29,,54
2017-11-08T21:07:03.852Z,,40.3,,60,,,54
2017-11-08T21:07:13.863Z,,40.3,,61.1,,,54
2017-11-08T21:07:23.852Z,,40.3,,61.4,,,54
2017-11-08T21:07:33.860Z,,40.3,,62,,,54
2017-11-08T21:07:43.858Z,,40.3,,62.6,,,54
2017-11-08T21:07:53.860Z,,40.3,,63.1,,,54
2017-11-08T21:08:03.857Z,,40.3,,63.4,,,54
2017-11-08T21:08:13.858Z,,40.3,,64,,,54
2017-11-08T21:08:23.856Z,,40.2,,,,,54
2017-11-08T21:08:33.858Z,,40.2,,64.4,30,,54
2017-11-08T21:08:43.856Z,,40.2,,64.6,,,54
2017-11-08T21:08:53.870Z,,40.2,,64.7,29,,54
2017-11-08T21:09:03.855Z,0,40.2,2,63.6,0,,54
2017-11-08T21:09:13.856Z,,40.2,,61.9,,,54
2017-11-08T21:09:23.854Z,,40.2,,60.9,,,54
2017-11-08T21:09:33.863Z,,40.2,,59.8,,,54
2017-11-08T21:09:43.861Z,,40.2,,58.9,,,54
2017-11-08T21:09:53.860Z,,40.2,,57.9,,,54
2017-11-08T21:10:03.860Z,,40.2,,56.9,,,54
2017-11-08T21:10:13.943Z,,40.2,,56.7,,,54
2017-11-08T21:10:23.862Z,,40.2,,55.9,,,54
2017-11-08T21:10:33.857Z,,40.1,,55.4,,,54
2017-11-08T21:10:43.859Z,,40.1,,54.9,,,54
2017-11-08T21:10:53.860Z,,40.1,,54.5,,,54
2017-11-08T21:11:03.859Z,,40.1,,53.9,,,54
2017-11-08T21:11:13.859Z,0,40.1,2,53.6,44,,54
2017-11-08T21:11:23.873Z,,40.1,,57.1,38,,54
2017-11-08T21:11:33.860Z,,40.1,,57.9,31,,54
2017-11-08T21:11:43.858Z,,40.1,,58.1,29,,54
2017-11-08T21:11:53.868Z,,40.1,,59.3,,,54
2017-11-08T21:12:03.856Z,,40.1,,60,,,54
