Time,PrimTSet,ActPow,HwActive,PrimT,HwTOutlet,HwTSet,ChActive
2018-01-04T07:41:07.399Z,,,,45.2,18.8,54,
2018-01-04T07:41:17.401Z,,,,45.3,18.6,54,
2018-01-04T07:41:27.410Z,,,,,18.6,54,
2018-01-04T07:41:37.404Z,,,,45.4,18.5,54,
2018-01-04T07:41:47.405Z,,,,45.5,18.8,54,
2018-01-04T07:41:57.402Z,,,,45.6,18.9,54,
2018-01-04T07:42:07.563Z,,,,45.7,18.9,54,
2018-01-04T07:42:17.519Z,,30,,45.8,18.8,54,
2018-01-04T07:42:27.402Z,,29,,45.9,18.9,54,
2018-01-04T07:42:37.403Z,,,,46,18.8,54,
2018-01-04T07:42:47.403Z,,,,46.1,18.8,54,
2018-01-04T07:42:57.399Z,,30,,46.2,18.9,54,
2018-01-04T07:43:07.400Z,,,,,18.9,54,
2018-01-04T07:43:17.401Z,,29,,46.3,18.8,54,
2018-01-04T07:43:27.406Z,,0,0,44.8,18.9,54,2
2018-01-04T07:43:37.400Z,,,,43.3,18.4,54,
2018-01-04T07:43:47.404Z,,,,42.7,17.8,54,
2018-01-04T07:43:57.409Z,,,,41.9,17.7,54,
2018-01-04T07:44:07.405Z,,,,41.2,17.5,54,
2018-01-04T07:44:17.401Z,,,,40.8,17.3,54,
2018-01-04T07:44:27.404Z,,,,40.3,17.1,54,
2018-01-04T07:44:37.403Z,,,,39.9,16.8,54,
2018-01-04T07:44:47.403Z,,,,39.6,16.8,54,
2018-01-04T07:44:57.404Z,,,,39.3,16.7,54,
2018-01-04T07:45:07.409Z,,,,38.9,16.7,54,
2018-01-04T07:45:17.406Z,,,,38.8,16.4,54,
2018-01-04T07:45:27.417Z,,,,38.6,16.4,54,
2018-01-04T07:45:37.421Z,,,,38.4,16.2,54,
2018-01-04T07:45:47.416Z,,,,38.2,16.2,54,
2018-01-04T07:45:57.402Z,,,,38.1,16.2,54,
2018-01-04T07:46:07.408Z,,,,37.9,15.9,54,
2018-01-04T07:46:17.514Z,,42,0,40,15.7,54,2
2018-01-04T07:46:27.462Z,,31,,44.6,15.4,54,
2018-01-04T07:46:37.463Z,,29,,43.6,15.6,54,
2018-01-04T07:46:47.407Z,,,,44,16.1,54,
2018-01-04T07:46:57.407Z,,,,44.9,17,54,
2018-01-04T07:47:07.402Z,,,,45.1,17.5,54,
2018-01-04T07:47:17.412Z,,,,45.6,17.8,54,
2018-01-04T07:47:27.409Z,,29,,46,17.9,54,
2018-01-04T07:47:37.505Z,,,,46.2,18.1,54,
2018-01-04T07:47:47.539Z,,,,46.4,18.2,54,
2018-01-04T07:47:57.604Z,,,,46.7,18.4,54,
2018-01-04T07:48:07.502Z,,,,46.8,18.6,54,
2018-01-04T07:48:17.479Z,,,,47,18.6,54,
2018-01-04T07:48:27.623Z,,,,,18.8,54,
2018-01-04T07:48:37.551Z,,30,,47.2,18.8,54,
2018-01-04T07:48:47.519Z,,29,,,18.8,54,
2018-01-04T07:48:57.539Z,,,,,18.9,54,
2018-01-04T07:49:07.436Z,,30,,,18.9,54,
2018-01-04T07:49:17.410Z,,29,,,18.9,54,
2018-01-04T07:49:27.409Z,,0,0,45.6,18.9,54,2
2018-01-04T07:49:37.436Z,,,,43.8,18.4,54,
2018-01-04T07:49:52.532Z,,,,43.2,17.9,54,
2018-01-04T07:49:57.408Z,,,,42.3,17.7,54,
2018-01-04T07:50:07.452Z,,,,41.6,17.4,54,
2018-01-04T07:50:17.436Z,,,,41.2,17.3,54,
2018-01-04T07:50:27.550Z,,,,40.7,17,54,
2018-01-04T07:50:37.488Z,,,,40.3,16.8,54,
2018-01-04T07:50:47.562Z,,,,39.9,16.5,54,
2018-01-04T07:50:57.485Z,,,,39.6,16.7,54,
2018-01-04T07:51:07.469Z,,,,39.3,16.7,54,
2018-01-04T07:51:17.474Z,,,,38.9,16.5,54,
2018-01-04T07:51:27.473Z,,39,0,43.1,16.4,54,2
2018-01-04T07:51:37.412Z,,29,,45.8,15.9,54,
2018-01-04T07:51:47.523Z,,,,44.3,16.2,54,
2018-01-04T07:51:57.515Z,,30,,45.1,16.7,54,
2018-01-04T07:52:07.596Z,,29,,45.9,17.4,54,
2018-01-04T07:52:17.535Z,,29,,46,17.7,54,
2018-01-04T07:52:27.608Z,,,,46.4,18.1,54,
2018-01-04T07:52:37.583Z,,,,46.6,18.2,54,
2018-01-04T07:52:50.584Z,,,,46.9,18.5,54,
2018-01-04T07:52:57.410Z,,,,47.1,18.8,54,
2018-01-04T07:53:07.434Z,,30,,47.4,18.8,54,
2018-01-04T07:53:17.408Z,,29,,47.7,19,54,
2018-01-04T07:53:27.411Z,,,,47.8,19,54,
2018-01-04T07:53:37.410Z,,,,47.9,19,54,
2018-01-04T07:53:47.427Z,,,,48,19.2,54,
2018-01-04T07:53:57.413Z,,,,48.1,19,54,
2018-01-04T07:54:07.416Z,,,,,19.2,54,
2018-01-04T07:54:17.552Z,,,,,19.3,54,
2018-01-04T07:54:27.411Z,,30,,48,19.3,54,
2018-01-04T07:54:37.416Z,,0,0,47.8,19.3,54,2
2018-01-04T07:54:47.416Z,,,,45.6,19,54,
2018-01-04T07:54:57.407Z,,,,44.3,18.5,54,
2018-01-04T07:55:07.418Z,,,,43.7,17.9,54,
2018-01-04T07:55:17.409Z,,,,42.8,17.9,54,
2018-01-04T07:55:27.413Z,,,,42.1,17.7,54,
2018-01-04T07:55:37.410Z,,,,41.7,17.5,54,
2018-01-04T07:55:47.411Z,,,,41.2,17.4,54,
2018-01-04T07:55:57.409Z,,,,40.8,17.3,54,
2018-01-04T07:56:07.410Z,,,,40.5,17.1,54,
2018-01-04T07:56:17.407Z,,,,40.2,17,54,
2018-01-04T07:56:27.418Z,,,,39.9,17,54,
2018-01-04T07:56:37.412Z,,,,39.7,16.7,54,
2018-01-04T07:56:47.409Z,,,,39.5,16.7,54,
2018-01-04T07:56:57.408Z,,,,39.3,16.5,54,
2018-01-04T07:57:07.414Z,,,,39.1,16.4,54,
2018-01-04T07:57:17.411Z,,,,38.8,16.4,54,
2018-01-04T07:57:27.413Z,,,,38.7,16.4,54,
2018-01-04T07:57:37.410Z,,,,38.5,16.4,54,
2018-01-04T07:57:47.410Z,,,,38.5,15.7,54,
2018-01-04T07:57:57.415Z,,,,,16.8,54,
2018-01-04T07:58:07.432Z,,,,,17.3,54,
2018-01-04T07:58:17.414Z,,,,,16.5,54,
2018-01-04T07:58:27.431Z,,,,,15.7,54,
2018-01-04T07:58:37.419Z,,,,,15,54,
2018-01-04T07:58:47.411Z,,,,,14.5,54,
2018-01-04T07:58:57.411Z,,,,,14.2,54,
2018-01-04T07:59:07.418Z,,,,,13.7,54,
2018-01-04T07:59:17.411Z,,,,38.6,13.7,54,
2018-01-04T07:59:27.420Z,,,,,13.6,54,
2018-01-04T07:59:37.413Z,,,,38.7,13.4,54,
2018-01-04T07:59:47.413Z,,,,,13.2,54,
2018-01-04T07:59:57.413Z,,,,38.8,13.2,54,
2018-01-04T08:00:07.412Z,,,,,13.1,54,
2018-01-04T08:00:17.431Z,,,,38.9,13.1,54,
2018-01-04T08:00:27.412Z,,,,,13.1,54,
2018-01-04T08:00:37.412Z,,,,,12.9,54,
2018-01-04T08:00:47.422Z,,,,39.1,12.9,54,
2018-01-04T08:00:57.413Z,,,,,12.9,54,
2018-01-04T08:01:07.411Z,,,,,12.8,54,
2018-01-04T08:01:17.414Z,,,,,12.8,54,
2018-01-04T08:01:27.413Z,,,,,12.6,54,
2018-01-04T08:01:37.412Z,,,,39.2,12.8,54,
2018-01-04T08:01:47.441Z,,,,,12.6,54,
2018-01-04T08:01:57.412Z,,,,,12.6,54,
2018-01-04T08:02:07.416Z,,,,,12.6,54,
2018-01-04T08:02:17.425Z,,45,0,39.2,12.5,54,2
2018-01-04T08:02:27.427Z,,34,,43.6,12.8,54,
2018-01-04T08:02:37.415Z,,29,,43.6,13.6,54,
2018-01-04T08:02:47.415Z,,,,43.2,14.7,54,
2018-01-04T08:02:57.435Z,,,,44.1,15.7,54,
2018-01-04T08:03:07.421Z,,,,44.4,16.5,54,
2018-01-04T08:03:17.510Z,,,,,17.3,54,
2018-01-04T08:03:27.416Z,,,,44.6,17.7,54,
2018-01-04T08:03:37.416Z,,,,44.7,18.1,54,
2018-01-04T08:03:47.435Z,,,,44.8,18.4,54,
2018-01-04T08:03:57.417Z,,,,44.9,18.6,54,
2018-01-04T08:04:07.420Z,,29,,45,18.8,54,
2018-01-04T08:04:17.420Z,,,,45.1,18.9,54,
2018-01-04T08:04:27.461Z,,,,45.2,19,54,
2018-01-04T08:04:37.415Z,,,,45.3,19.2,54,
2018-01-04T08:04:47.489Z,,,,45.4,19.2,54,
2018-01-04T08:04:57.415Z,,,,,19.3,54,
2018-01-04T08:05:07.419Z,,,,,19.3,54,
2018-01-04T08:05:17.417Z,,,,,19.4,54,
2018-01-04T08:05:27.576Z,,,,,19.4,54,
2018-01-04T08:05:37.422Z,,,,,19.2,54,
2018-01-04T08:05:47.415Z,,,,,19,54,
2018-01-04T08:05:57.418Z,,,,45.5,18.9,54,
2018-01-04T08:06:07.423Z,,,,,18.9,54,
2018-01-04T08:06:17.429Z,,,,45.6,18.9,54,
2018-01-04T08:06:27.414Z,,,,,18.8,54,
2018-01-04T08:06:37.503Z,,,,45.7,18.9,54,
2018-01-04T08:06:47.414Z,,,,,18.9,54,
2018-01-04T08:06:57.419Z,,,,45.8,18.9,54,
2018-01-04T08:07:07.419Z,,,,45.9,18.8,54,
2018-01-04T08:07:17.428Z,,,,46,18.9,54,
2018-01-04T08:07:27.414Z,,,,,18.9,54,
2018-01-04T08:07:37.436Z,,30,,46.1,18.9,54,
2018-01-04T08:07:47.415Z,,29,,46.2,18.8,54,
2018-01-04T08:07:57.417Z,,,,,18.8,54,
2018-01-04T08:08:07.418Z,,,,46.3,19,54,
2018-01-04T08:08:17.414Z,,,,46.4,18.9,54,
2018-01-04T08:08:27.420Z,,,,46.5,18.9,54,
2018-01-04T08:08:37.429Z,,,,46.6,18.8,54,
2018-01-04T08:08:47.422Z,,,,,18.8,54,
2018-01-04T08:08:57.422Z,,,,46.7,18.9,54,
2018-01-04T08:09:07.430Z,,,,46.8,18.9,54,
2018-01-04T08:09:17.419Z,,,,46.9,19,54,
2018-01-04T08:09:27.416Z,,29,,47,19.2,54,
2018-01-04T08:09:37.419Z,,,,47.1,19.2,54,
2018-01-04T08:09:47.416Z,,,,,19.4,54,
2018-01-04T08:09:57.444Z,,,,47.2,19.4,54,
2018-01-04T08:10:07.419Z,,,,47.3,19.4,54,
2018-01-04T08:10:17.417Z,,,,47.4,19.3,54,
2018-01-04T08:10:27.419Z,,30,,,19.4,54,
2018-01-04T08:10:37.417Z,,29,,47.6,19.2,54,
2018-01-04T08:10:47.424Z,,30,,47.7,19.2,54,
2018-01-04T08:10:57.421Z,,29,,47.8,19.3,54,
2018-01-04T08:11:07.425Z,,,,,19.6,54,
2018-01-04T08:11:17.417Z,,0,0,46.7,19.6,54,2
2018-01-04T08:11:27.420Z,,,,44.9,19.2,54,
2018-01-04T08:11:37.434Z,,,,44.2,18.4,54,
2018-01-04T08:11:47.426Z,,,,43.5,18.2,54,
2018-01-04T08:11:57.418Z,,,,42.8,17.9,54,
2018-01-04T08:12:07.417Z,,,,42.2,17.7,54,
2018-01-04T08:12:17.429Z,,,,41.8,17.4,54,
2018-01-04T08:12:27.426Z,,,,41.4,17.4,54,
2018-01-04T08:12:37.419Z,,,,41,17.1,54,
2018-01-04T08:12:47.430Z,,,,40.7,16.8,54,
2018-01-04T08:12:57.424Z,,,,40.4,16.8,54,
2018-01-04T08:13:07.422Z,,,,40.2,16.8,54,
2018-01-04T08:13:17.420Z,,,,40,16.7,54,
2018-01-04T08:13:27.420Z,,,,39.8,16.5,54,
2018-01-04T08:13:37.471Z,,,,39.6,16.4,54,
2018-01-04T08:13:47.442Z,,,,39.5,16.5,54,
2018-01-04T08:13:57.423Z,,,,39.3,16.4,54,
2018-01-04T08:14:07.425Z,,,,39.1,16.4,54,
2018-01-04T08:14:17.423Z,,,,,16.2,54,
2018-01-04T08:14:27.426Z,,,,38.9,15.7,54,
2018-01-04T08:14:37.427Z,,,,38.9,17.1,54,
2018-01-04T08:14:47.424Z,,,,,17.3,54,
2018-01-04T08:14:57.445Z,,,,,16.5,54,
2018-01-04T08:15:07.420Z,,,,,15.6,54,
2018-01-04T08:15:17.424Z,,,,,15,54,
2018-01-04T08:15:27.431Z,,,,,14.5,54,
2018-01-04T08:15:37.419Z,,,,39.1,14.2,54,
2018-01-04T08:15:47.442Z,,,,,13.9,54,
2018-01-04T08:15:57.444Z,,,,,13.7,54,
2018-01-04T08:16:07.452Z,,,,39.2,13.6,54,
2018-01-04T08:16:17.420Z,,,,39.3,13.2,54,
2018-01-04T08:16:27.425Z,,,,,13.6,54,
2018-01-04T08:16:37.421Z,,,,39.4,13.4,54,
2018-01-04T08:16:47.421Z,,,,,13.2,54,
2018-01-04T08:16:57.422Z,,,,39.5,13.2,54,
2018-01-04T08:17:07.421Z,,,,,13.1,54,
2018-01-04T08:17:17.430Z,,,,,13.1,54,
2018-01-04T08:17:27.420Z,,,,39.6,13.1,54,
2018-01-04T08:17:37.423Z,,,,,12.9,54,
2018-01-04T08:17:47.424Z,,,,,12.9,54,
2018-01-04T08:17:57.423Z,,,,,12.8,54,
2018-01-04T08:18:07.431Z,,,,39.7,12.8,54,
2018-01-04T08:18:17.434Z,,,,,12.8,54,
2018-01-04T08:18:27.425Z,,,,,12.6,54,
2018-01-04T08:18:37.428Z,,,,,12.6,54,
2018-01-04T08:18:47.433Z,,,,,12.5,54,
2018-01-04T08:18:57.426Z,,,,,12.5,54,
2018-01-04T08:19:07.535Z,,,,,12.6,54,
2018-01-04T08:19:17.434Z,,,,,12.5,54,
2018-01-04T08:19:27.423Z,,,,,12.6,54,
2018-01-04T08:19:37.424Z,,,,,12.6,54,
2018-01-04T08:19:47.425Z,,,0,39.6,12.6,54,2
2018-01-04T08:19:57.431Z,,37,,43.4,12.6,54,
2018-01-04T08:20:07.430Z,,29,,43.8,13.6,54,
2018-01-04T08:20:17.461Z,,29,,43.1,14.7,54,
2018-01-04T08:20:27.445Z,,,,44.4,15.7,54,
2018-01-04T08:20:37.434Z,,30,,,16.2,54,
2018-01-04T08:20:47.425Z,,29,,44.5,17.1,54,
2018-01-04T08:20:57.426Z,,30,,44.6,17.9,54,
2018-01-04T08:21:07.436Z,,29,,,17.9,54,
2018-01-04T08:21:17.434Z,,,,44.7,18.1,54,
2018-01-04T08:21:27.432Z,,,,44.8,18.1,54,
2018-01-04T08:21:37.428Z,,,,44.9,18.2,54,
2018-01-04T08:21:47.552Z,,,,45,18.2,54,
2018-01-04T08:21:57.449Z,,,,,18.2,54,
2018-01-04T08:22:07.428Z,,,,45.1,18.4,54,
2018-01-04T08:22:17.475Z,,,,45.2,18.4,54,
2018-01-04T08:22:27.423Z,,,,,18.4,54,
2018-01-04T08:22:37.447Z,,,,,18.4,54,
2018-01-04T08:22:47.436Z,,,,,18.4,54,
2018-01-04T08:22:57.440Z,,,,,18.4,54,
2018-01-04T08:23:07.445Z,,,,45.1,18.4,54,
2018-01-04T08:23:17.425Z,,,,,18.2,54,
2018-01-04T08:23:27.429Z,,,,,18.4,54,
2018-01-04T08:23:37.425Z,,,,45.2,18.4,54,
2018-01-04T08:23:47.427Z,,,,,18.4,54,
2018-01-04T08:23:57.433Z,,,,45.3,18.2,54,
2018-01-04T08:24:07.429Z,,,,,18.5,54,
2018-01-04T08:24:17.423Z,,,,45.4,18.4,54,
2018-01-04T08:24:27.429Z,,,,45.5,18.4,54,
2018-01-04T08:24:37.440Z,,,,45.6,18.4,54,
2018-01-04T08:24:47.429Z,,,,45.7,18.4,54,
2018-01-04T08:24:57.424Z,,,,45.8,18.6,54,
2018-01-04T08:25:07.427Z,,,,45.9,,,
2018-01-04T08:25:17.430Z,,29,,46,18.8,54,
2018-01-04T08:25:27.436Z,,,,,18.8,54,
2018-01-04T08:25:37.435Z,,,,46.1,18.8,54,
2018-01-04T08:25:47.449Z,,30,,46.2,18.8,54,
2018-01-04T08:25:57.433Z,,29,,46.3,18.6,54,
2018-01-04T08:26:07.433Z,,,,46.4,18.6,54,
2018-01-04T08:26:17.454Z,,,,46.5,18.8,54,
2018-01-04T08:26:27.428Z,,,,,18.8,54,
2018-01-04T08:26:37.429Z,,,,46.6,18.8,54,
2018-01-04T08:26:47.429Z,,30,,46.7,18.9,54,
2018-01-04T08:26:57.444Z,,29,,46.8,18.9,54,
2018-01-04T08:27:07.448Z,,,,46.9,18.9,54,
2018-01-04T08:27:17.435Z,,,,,18.9,54,
2018-01-04T08:27:27.432Z,,,,47,18.8,54,
2018-01-04T08:27:37.458Z,,,,47.1,18.9,54,
2018-01-04T08:27:47.456Z,,,,47.2,18.9,54,
2018-01-04T08:27:57.432Z,,,,47.3,19,54,
2018-01-04T08:28:07.433Z,,,,,19,54,
2018-01-04T08:28:17.431Z,,,,47.4,18.9,54,
2018-01-04T08:28:27.434Z,,,,47.6,19,54,
2018-01-04T08:28:37.448Z,,,,,19.3,54,
2018-01-04T08:28:47.426Z,,0,0,47.3,19,54,2
2018-01-04T08:28:57.430Z,,,,45.1,19,54,
2018-01-04T08:29:07.432Z,,,,44.1,18.6,54,
2018-01-04T08:29:17.429Z,,,,43.5,18.4,54,
2018-01-04T08:29:27.435Z,,,,42.8,18.4,54,
2018-01-04T08:29:37.437Z,,,,42.1,18.5,54,
2018-01-04T08:29:52.538Z,,,,41.7,18.8,54,
2018-01-04T08:29:57.459Z,,,,41.3,18.5,54,
2018-01-04T08:30:07.694Z,,,,40.9,18.4,54,
2018-01-04T08:30:17.454Z,,,,40.6,18.4,54,
2018-01-04T08:30:27.429Z,,,,40.4,18.4,54,
2018-01-04T08:30:37.460Z,,,,40.1,18.1,54,
2018-01-04T08:30:47.436Z,,,,39.9,17.5,54,
2018-01-04T08:30:57.444Z,,,,39.7,17.4,54,
2018-01-04T08:31:07.448Z,,,,39.5,,,
2018-01-04T08:31:17.450Z,,,,39.4,17,54,
2018-01-04T08:31:27.461Z,,,,39.2,16.8,54,
2018-01-04T08:31:37.429Z,,,,38.9,16.7,54,
2018-01-04T08:31:47.434Z,,,,38.8,16.5,54,
2018-01-04T08:31:57.439Z,,,,,15.9,54,
2018-01-04T08:32:07.466Z,61,0,0,38.8,17.1,54,2
2018-01-04T08:32:17.436Z,,,,,17.3,54,
2018-01-04T08:32:27.446Z,,,,,16.8,54,
2018-01-04T08:32:37.428Z,,,,,16.2,54,
2018-01-04T08:32:47.489Z,,,,,15.6,54,
2018-01-04T08:32:57.448Z,,,,,15,54,
2018-01-04T08:33:07.429Z,,,,,14.5,54,
2018-01-04T08:33:17.433Z,,,,38.9,14.2,54,
2018-01-04T08:33:27.429Z,,,,,13.9,54,
2018-01-04T08:33:37.457Z,,,,39.1,13.7,54,
2018-01-04T08:33:47.448Z,,,,,13.6,54,
2018-01-04T08:33:57.456Z,,,,39.2,13.6,54,
2018-01-04T08:34:07.470Z,,,,,13.6,54,
2018-01-04T08:34:17.445Z,,,,39.3,13.4,54,
2018-01-04T08:34:27.450Z,,,,,13.2,54,
2018-01-04T08:34:37.489Z,,,,39.4,13.2,54,
2018-01-04T08:34:47.491Z,,,,,13.2,54,
2018-01-04T08:34:57.460Z,,,,39.5,13.1,54,
2018-01-04T08:35:17.456Z,,,,,12.9,54,
2018-01-04T08:35:27.432Z,,,,,12.8,54,
2018-01-04T08:35:37.432Z,,,,,12.8,54,
2018-01-04T08:35:47.746Z,,,,39.6,12.8,54,
2018-01-04T08:35:57.464Z,,,,,12.6,54,
2018-01-04T08:36:07.444Z,,,,,12.5,54,
2018-01-04T08:36:17.452Z,,,,,12.5,54,
2018-01-04T08:36:27.434Z,,,,,12.5,54,
2018-01-04T08:36:37.438Z,,,,,12.5,54,
2018-01-04T08:36:47.466Z,,,,,12.3,54,
2018-01-04T08:36:57.440Z,,,,,12.3,54,
2018-01-04T08:37:07.481Z,,,,,12.3,54,
2018-01-04T08:37:17.499Z,,,,,12.2,54,
2018-01-04T08:37:27.593Z,,38,0,43,12.3,54,2
2018-01-04T08:37:37.465Z,,29,,44.3,13.1,54,
2018-01-04T08:37:47.445Z,,,,42.8,14,54,
2018-01-04T08:37:57.459Z,,,,43.9,15.1,54,
2018-01-04T08:38:07.446Z,,,,44.2,,,
2018-01-04T08:38:17.454Z,,,,44.3,16.8,54,
2018-01-04T08:38:27.436Z,,,,44.4,17.1,54,
2018-01-04T08:38:37.443Z,,,,44.5,17.4,54,
2018-01-04T08:38:47.478Z,,,,44.6,17.7,54,
2018-01-04T08:38:57.474Z,,,,44.7,17.7,54,
2018-01-04T08:39:17.442Z,,,,44.9,17.9,54,
2018-01-04T08:39:27.455Z,,,,,17.9,54,
2018-01-04T08:39:37.462Z,,29,,45,18.1,54,
2018-01-04T08:39:47.472Z,,,,45.1,18.1,54,
2018-01-04T08:39:57.489Z,,,,,18.2,54,
2018-01-04T08:40:07.481Z,,,,45.2,,,
2018-01-04T08:40:17.455Z,,30,,,18.2,54,
2018-01-04T08:40:27.441Z,,29,,,18.1,54,
2018-01-04T08:40:37.511Z,,30,,,18.4,54,
2018-01-04T08:40:47.474Z,,29,,,18.5,54,
2018-01-04T08:40:57.465Z,,,,,18.5,54,
2018-01-04T08:41:07.444Z,,,,,18.5,54,
2018-01-04T08:41:17.474Z,,,,45.3,18.4,54,
2018-01-04T08:41:27.478Z,,30,,45.4,18.4,54,
2018-01-04T08:41:37.469Z,,29,,45.5,18.4,54,
2018-01-04T08:41:47.511Z,,,,,18.4,54,
2018-01-04T08:41:57.492Z,,,,45.6,18.5,54,
2018-01-04T08:42:07.467Z,,,,,18.6,54,
2018-01-04T08:42:17.462Z,,,,45.8,18.6,54,
2018-01-04T08:42:27.490Z,,,,45.9,18.5,54,
2018-01-04T08:42:37.463Z,,,,46,18.6,54,
2018-01-04T08:42:47.470Z,,,,,18.6,54,
2018-01-04T08:42:57.494Z,,,,46.1,18.6,54,
2018-01-04T08:43:07.495Z,,,,46.2,,,
2018-01-04T08:43:17.589Z,,,,46.3,18.8,54,
2018-01-04T08:43:27.557Z,,,,46.4,18.8,54,
2018-01-04T08:43:37.519Z,,,,46.5,18.8,54,
2018-01-04T08:43:47.493Z,,,,,18.9,54,
2018-01-04T08:43:57.487Z,,,,46.6,18.8,54,
2018-01-04T08:44:07.472Z,,,,46.7,18.8,54,
2018-01-04T08:44:17.584Z,,,,46.8,18.8,54,
2018-01-04T08:44:27.554Z,,,,46.9,18.8,54,
2018-01-04T08:44:37.545Z,,,,47,18.9,54,
2018-01-04T08:44:47.570Z,,,,,18.9,54,
2018-01-04T08:44:57.490Z,,,,47.1,18.9,54,
2018-01-04T08:45:07.480Z,,,,47.2,,,
2018-01-04T08:45:17.539Z,,,,47.3,19,54,
2018-01-04T08:45:27.524Z,,,,47.4,19,54,
2018-01-04T08:45:37.476Z,,,,47.6,19.2,54,
2018-01-04T08:45:47.520Z,,,,,19.2,54,
2018-01-04T08:45:57.511Z,,,,47.7,19.2,54,
2018-01-04T08:46:07.540Z,,,,47.8,,,
2018-01-04T08:46:17.546Z,,0,0,,19.2,54,2
2018-01-04T08:46:27.536Z,,,,45.4,18.9,54,
2018-01-04T08:46:37.486Z,,,,44.3,18.2,54,
2018-01-04T08:46:47.493Z,,,,43.7,17.9,54,
2018-01-04T08:46:57.479Z,,,,42.9,17.5,54,
2018-01-04T08:47:07.454Z,,,,42.2,,,
2018-01-04T08:47:17.620Z,,,,41.8,17.1,54,
2018-01-04T08:47:27.493Z,,,,41.4,17.1,54,
2018-01-04T08:47:37.505Z,,,,41,17.1,54,
2018-01-04T08:47:47.450Z,,,,40.7,16.8,54,
2018-01-04T08:47:57.471Z,,,,40.4,17,54,
2018-01-04T08:48:07.488Z,,,,,17,54,
2018-01-04T08:48:17.513Z,,,,39.9,16.7,54,
2018-01-04T08:48:27.439Z,,,,39.7,,,
2018-01-04T08:48:37.436Z,,,,39.6,16.5,54,
2018-01-04T08:48:47.441Z,,,,39.4,16.4,54,
2018-01-04T08:48:57.434Z,,,,39.2,16.5,54,
2018-01-04T08:49:07.443Z,,,,39.1,,,
2018-01-04T08:49:17.436Z,,,,38.8,16.5,54,
2018-01-04T08:49:27.436Z,,,,,15.7,54,
2018-01-04T08:49:37.437Z,,,,,17,54,
2018-01-04T08:49:47.450Z,,,,,17.5,54,
2018-01-04T08:49:57.493Z,,,,,17,54,
2018-01-04T08:50:07.438Z,,,,,16.1,54,
2018-01-04T08:50:17.447Z,,,,,15.3,54,
2018-01-04T08:50:27.437Z,,,,,14.8,54,
2018-01-04T08:50:37.438Z,,,,,14.3,54,
2018-01-04T08:50:47.438Z,,,,,14,54,
2018-01-04T08:50:57.439Z,,,,38.9,13.7,54,
2018-01-04T08:51:07.440Z,,,,,13.6,54,
2018-01-04T08:51:17.543Z,,,,39.1,13.4,54,
2018-01-04T08:51:27.471Z,,,,39.2,13.4,54,
2018-01-04T08:51:37.443Z,,,,,13.4,54,
2018-01-04T08:51:47.440Z,,,,39.3,,,
2018-01-04T08:51:57.471Z,,,,,13.2,54,
2018-01-04T08:52:07.439Z,,,,39.4,,,
2018-01-04T08:52:17.453Z,,,,,13.1,54,
2018-01-04T08:52:27.435Z,,,,,12.9,54,
2018-01-04T08:52:37.436Z,,,,39.5,12.8,54,
2018-01-04T08:52:47.437Z,,,,,12.8,54,
2018-01-04T08:52:57.459Z,,,,,12.8,54,
2018-01-04T08:53:17.465Z,,,,,12.6,54,
2018-01-04T08:53:27.436Z,,,,,12.6,54,
2018-01-04T08:53:37.451Z,,,,,12.6,54,
2018-01-04T08:53:47.439Z,,,,39.6,,,
2018-01-04T08:53:57.437Z,,,,,12.5,54,
2018-01-04T08:54:07.443Z,,,,,12.5,54,
2018-01-04T08:54:17.438Z,,,,,12.5,54,
2018-01-04T08:54:37.437Z,,,,,12.3,54,
2018-01-04T08:54:47.441Z,,,,39.5,12.3,54,
2018-01-04T08:54:57.446Z,,41,0,41.9,,,2
2018-01-04T08:55:07.438Z,,29,,44.4,12.3,54,
2018-01-04T08:55:17.437Z,,,,42.8,14.2,54,
2018-01-04T08:55:27.445Z,,,,43.9,,,
2018-01-04T08:55:37.440Z,,,,44.3,15.4,54,
2018-01-04T08:55:47.558Z,,,,,16.8,54,
2018-01-04T08:55:57.453Z,,,,,17.3,54,
2018-01-04T08:56:07.438Z,,,,44.4,,,
2018-01-04T08:56:17.439Z,,30,,44.5,17.5,54,
2018-01-04T08:56:27.439Z,,29,,44.6,17.8,54,
2018-01-04T08:56:37.442Z,,,,,17.8,54,
2018-01-04T08:56:47.448Z,,,,44.8,17.9,54,
2018-01-04T08:56:57.439Z,,,,,18.1,54,
2018-01-04T08:57:07.444Z,,,,,18.1,54,
2018-01-04T08:57:17.445Z,,,,45,18.1,54,
2018-01-04T08:57:27.439Z,,,,,18.2,54,
2018-01-04T08:57:37.438Z,,,,,18.2,54,
2018-01-04T08:57:47.440Z,,,,,18.2,54,
2018-01-04T08:57:57.439Z,,,,,18.2,54,
2018-01-04T08:58:07.447Z,,,,,18.4,54,
2018-01-04T08:58:17.449Z,,,,,18.4,54,
2018-01-04T08:58:37.447Z,,,,,18.5,54,
2018-01-04T08:58:47.439Z,,,,,18.5,54,
2018-01-04T08:58:57.451Z,,,,45.1,,,
2018-01-04T08:59:07.446Z,,,,45.2,18.5,54,
2018-01-04T08:59:17.441Z,,30,,,18.6,54,
2018-01-04T08:59:27.442Z,,,,,18.5,54,
2018-01-04T08:59:37.443Z,,30,,45.4,,,
2018-01-04T08:59:47.442Z,,,,45.5,18.6,54,
