Time,HwActive,HwTOutlet,PrimTSet,ActPow,PrimT,ChActive,HwTSet
2017-11-03T07:13:18.279Z,,41.2,,,53.7,,54
2017-11-03T07:13:28.222Z,,41.2,,,53.3,,54
2017-11-03T07:13:38.205Z,0,41.1,,39,57,2,54
2017-11-03T07:13:48.207Z,,41.1,,29,57.7,,54
2017-11-03T07:13:58.210Z,,40.9,,,58.1,,54
2017-11-03T07:14:08.252Z,,40.9,,29,59.4,,54
2017-11-03T07:14:18.287Z,,41.1,,30,60,,54
2017-11-03T07:14:28.215Z,,41.1,,29,61.1,,54
2017-11-03T07:14:38.205Z,,41.2,,,61.5,,54
2017-11-03T07:14:48.206Z,,41.2,,29,62.1,,54
2017-11-03T07:14:58.206Z,,41.3,,,62.7,,54
2017-11-03T07:15:08.211Z,,41.4,,30,63.2,,54
2017-11-03T07:15:18.233Z,,41.5,,29,63.6,,54
2017-11-03T07:15:28.214Z,,41.6,,,64,,54
2017-11-03T07:15:38.239Z,,41.7,,,64.2,,54
2017-11-03T07:15:48.250Z,,41.8,,,64.6,,54
2017-11-03T07:15:58.301Z,,41.8,,,64.9,,54
2017-11-03T07:16:08.259Z,0,41.9,,0,62.9,2,54
2017-11-03T07:16:18.285Z,,41.9,,,61.8,,54
2017-11-03T07:16:28.315Z,,41.9,,,60.8,,54
2017-11-03T07:16:38.264Z,,41.9,,,59.7,,54
2017-11-03T07:16:48.290Z,,41.9,,,58.8,,54
2017-11-03T07:16:58.285Z,,41.8,,,57.9,,54
2017-11-03T07:17:08.283Z,,41.8,,,57.2,,54
2017-11-03T07:17:18.328Z,,41.7,,,56.6,,54
2017-11-03T07:17:28.285Z,,41.7,,,55.9,,54
2017-11-03T07:17:38.322Z,,41.6,,,55.4,,54
2017-11-03T07:17:48.234Z,,41.6,,,54.9,,54
2017-11-03T07:17:58.267Z,,41.5,,,54.5,,54
2017-11-03T07:18:08.294Z,,41.4,,,53.9,,54
2017-11-03T07:18:18.285Z,,41.4,,,53.6,,54
2017-11-03T07:18:28.253Z,0,41.3,,,53.2,2,54
2017-11-03T07:18:38.269Z,,41.2,,37,57,,54
2017-11-03T07:18:48.280Z,,41.2,,30,57.7,,54
2017-11-03T07:18:58.332Z,,41.1,,29,58.1,,54
2017-11-03T07:19:08.312Z,,41.1,,30,59.4,,54
2017-11-03T07:19:18.233Z,,41.1,,29,60,,54
2017-11-03T07:19:28.304Z,,41.1,,,60.7,,54
2017-11-03T07:19:38.328Z,,41.2,,,61.4,,54
2017-11-03T07:19:48.248Z,,41.2,,,62,,54
2017-11-03T07:19:58.291Z,,41.3,,,62.5,,54
2017-11-03T07:20:08.275Z,,41.3,,,63.1,,54
2017-11-03T07:20:18.279Z,,41.4,,,63.4,,54
2017-11-03T07:20:28.267Z,,41.5,,,63.8,,54
2017-11-03T07:20:38.287Z,,41.5,,,64,,54
2017-11-03T07:20:48.256Z,,41.6,,,64.4,,54
2017-11-03T07:20:58.515Z,,41.7,,,64.6,,54
2017-11-03T07:21:08.360Z,,41.7,,,64.8,,54
2017-11-03T07:21:18.341Z,0,41.7,,0,64.9,2,54
2017-11-03T07:21:28.288Z,,41.8,,,61.9,,54
2017-11-03T07:21:38.248Z,,41.9,,,60.9,,54
2017-11-03T07:21:48.267Z,,41.9,,,59.9,,54
2017-11-03T07:21:58.221Z,,42,,,58.8,,54
2017-11-03T07:22:08.218Z,,41.9,,,57.9,,54
2017-11-03T07:22:18.211Z,,41.9,,,57.2,,54
2017-11-03T07:22:28.210Z,,41.8,,,56.5,,54
2017-11-03T07:22:38.215Z,,41.7,,,55.9,,54
2017-11-03T07:22:48.219Z,,41.6,,,55.2,,54
2017-11-03T07:22:58.211Z,,41.5,,,54.7,,54
2017-11-03T07:23:08.216Z,,41.4,,,53.9,,54
2017-11-03T07:23:18.216Z,,41.4,,,53.6,,54
2017-11-03T07:23:28.248Z,0,41.2,,,53.1,2,54
2017-11-03T07:23:38.240Z,,41.1,,36,57,,54
2017-11-03T07:23:48.220Z,,40.9,,30,57.3,,54
2017-11-03T07:23:58.241Z,,40.9,,29,58.1,,54
2017-11-03T07:24:08.255Z,,41.1,,29,59,,54
2017-11-03T07:24:18.216Z,,41.2,,,59.5,,54
2017-11-03T07:24:28.214Z,,41.3,,30,60.1,,54
2017-11-03T07:24:38.225Z,,41.5,,29,60.7,,54
2017-11-03T07:24:48.222Z,,41.6,,29,61.3,,54
2017-11-03T07:24:58.211Z,,41.7,,30,61.8,,54
2017-11-03T07:25:08.218Z,,41.9,,29,62.2,,54
2017-11-03T07:25:18.230Z,,42,,,62.5,,54
2017-11-03T07:25:28.224Z,,42,,,62.8,,54
2017-11-03T07:25:38.214Z,,42.1,,,63.2,,54
2017-11-03T07:25:48.216Z,,42.2,,,63.4,,54
2017-11-03T07:25:58.218Z,,42.3,,,63.6,,54
2017-11-03T07:26:08.229Z,,42.3,,30,63.9,,54
2017-11-03T07:26:18.225Z,,42.3,,29,64.1,,54
2017-11-03T07:26:28.212Z,,42.4,,,64.2,,54
2017-11-03T07:26:38.219Z,,42.5,,,64.5,,54
2017-11-03T07:26:48.212Z,,42.5,,,64.6,,54
2017-11-03T07:26:58.217Z,,42.5,,30,64.7,,54
2017-11-03T07:27:08.218Z,,42.5,,29,64.9,,54
2017-11-03T07:27:18.217Z,0,42.5,,0,63.5,2,54
2017-11-03T07:27:28.263Z,,42.6,,,61.6,,54
2017-11-03T07:27:38.217Z,,42.6,,,60.8,,54
2017-11-03T07:27:48.221Z,,42.6,,,59.5,,54
2017-11-03T07:27:58.213Z,,42.6,,,58.5,,54
2017-11-03T07:28:08.256Z,,42.5,,,57.7,,54
2017-11-03T07:28:18.233Z,,42.4,,,56.9,,54
2017-11-03T07:28:28.212Z,,42.3,,,56.2,,54
2017-11-03T07:28:38.219Z,,42.2,,,55.5,,54
2017-11-03T07:28:48.214Z,,42.1,,,54.9,,54
2017-11-03T07:28:58.248Z,0,42,,41,57.4,2,54
2017-11-03T07:29:08.221Z,,41.9,,30,58.9,,54
2017-11-03T07:29:18.215Z,,41.8,,29,59,,54
2017-11-03T07:29:28.215Z,,41.8,,,60.1,,54
2017-11-03T07:29:38.218Z,,41.7,,30,60.7,,54
2017-11-03T07:29:48.215Z,,41.7,,29,61.4,,54
2017-11-03T07:29:58.220Z,,41.7,,,62.1,,54
2017-11-03T07:30:08.215Z,,41.8,,,62.7,,54
2017-11-03T07:30:18.215Z,,41.8,,,63.2,,54
2017-11-03T07:30:28.217Z,,41.9,,,63.6,,54
2017-11-03T07:30:38.220Z,,42,,,64,,54
2017-11-03T07:30:48.241Z,,42,,,64.4,,54
2017-11-03T07:30:58.221Z,,42.1,,,64.7,,54
2017-11-03T07:31:08.221Z,0,42.1,,0,64.9,2,54
2017-11-03T07:31:18.218Z,,42.2,,,62.6,,54
2017-11-03T07:31:28.267Z,,42.2,,,61.4,,54
2017-11-03T07:31:38.217Z,,42.2,,,60.1,,54
2017-11-03T07:31:48.227Z,,42.1,,,59.3,,54
2017-11-03T07:31:58.228Z,,42.1,,,58.5,,54
2017-11-03T07:32:08.221Z,,42,,,57.8,,54
2017-11-03T07:32:18.223Z,,42,,,56.9,,54
2017-11-03T07:32:28.243Z,,41.9,,,56.4,,54
2017-11-03T07:32:38.217Z,,41.8,,,55.9,,54
2017-11-03T07:32:48.228Z,,41.8,,,55.4,,54
2017-11-03T07:32:58.221Z,,41.7,,,54.9,,54
2017-11-03T07:33:08.237Z,,41.6,,,54.6,,54
2017-11-03T07:33:18.309Z,,41.5,,,54.1,,54
2017-11-03T07:33:28.224Z,,41.5,,,53.8,,54
2017-11-03T07:33:38.236Z,,41.4,,,53.5,,54
2017-11-03T07:33:48.261Z,,41.3,,,53.2,,54
2017-11-03T07:33:58.217Z,0,41.2,,41,56,2,54
2017-11-03T07:34:08.230Z,,41.1,,31,57.7,,54
2017-11-03T07:34:18.226Z,,40.9,,29,58,,54
2017-11-03T07:34:28.234Z,,40.9,,,59.1,,54
2017-11-03T07:34:38.244Z,,40.9,,,60,,54
2017-11-03T07:34:48.239Z,,40.9,,,60.6,,54
2017-11-03T07:34:58.265Z,,40.9,,,61.3,,54
2017-11-03T07:35:08.219Z,,41.1,,29,62,,54
2017-11-03T07:35:18.220Z,,41.1,,,62.5,,54
2017-11-03T07:35:28.220Z,,41.2,,,63.1,,54
2017-11-03T07:35:38.218Z,,41.2,,,63.3,,54
2017-11-03T07:35:48.222Z,,41.3,,,63.6,,54
2017-11-03T07:35:58.220Z,,41.3,,,64,,54
2017-11-03T07:36:08.235Z,,41.4,,,64.4,,54
2017-11-03T07:36:18.222Z,,41.4,,,64.6,,54
2017-11-03T07:36:28.225Z,,41.5,,,64.8,,54
2017-11-03T07:36:38.221Z,0,41.5,,0,64.8,2,54
2017-11-03T07:36:48.243Z,,41.5,,,61.9,,54
2017-11-03T07:36:58.251Z,,41.5,,,60.9,,54
2017-11-03T07:37:08.237Z,,41.5,,,59.8,,54
2017-11-03T07:37:18.218Z,,41.5,,,58.9,,54
2017-11-03T07:37:28.230Z,,41.5,,,58.2,,54
2017-11-03T07:37:38.219Z,,41.4,,,57.3,,54
2017-11-03T07:37:48.225Z,,41.4,,,56.7,,54
2017-11-03T07:37:58.220Z,,41.3,,,56.1,,54
2017-11-03T07:38:08.226Z,,41.2,,,55.5,,54
2017-11-03T07:38:18.220Z,,41.2,,,54.9,,54
2017-11-03T07:38:28.224Z,,41.1,,,54.6,,54
2017-11-03T07:38:38.232Z,,41.1,,,54.1,,54
2017-11-03T07:38:48.219Z,,40.9,,,53.6,,54
2017-11-03T07:38:58.229Z,0,40.8,,41,56.4,2,54
2017-11-03T07:39:08.226Z,,40.8,,31,57.9,,54
2017-11-03T07:39:18.224Z,,40.7,,29,58.1,,54
2017-11-03T07:39:28.220Z,,40.8,,,59.4,,54
2017-11-03T07:39:38.220Z,,40.8,,,60,,54
2017-11-03T07:39:48.253Z,,40.9,,,61.1,,54
2017-11-03T07:39:58.223Z,,41.1,,,61.5,,54
2017-11-03T07:40:08.234Z,,41.2,,,62.1,,54
2017-11-03T07:40:18.220Z,,41.2,,,62.7,,54
2017-11-03T07:40:28.223Z,,41.3,,30,63.2,,54
2017-11-03T07:40:38.239Z,,41.3,,29,63.6,,54
2017-11-03T07:40:48.228Z,,41.4,,30,64,,54
2017-11-03T07:40:58.233Z,,41.5,,29,64.4,,54
2017-11-03T07:41:08.224Z,,41.6,,,64.7,,54
2017-11-03T07:41:18.224Z,,41.6,,0,65.1,,54
2017-11-03T07:41:28.227Z,0,41.7,,,62.6,2,54
2017-11-03T07:41:38.301Z,,41.8,,,61.5,,54
2017-11-03T07:41:48.227Z,,41.8,,,60.1,,54
2017-11-03T07:41:58.228Z,,41.8,,,59.4,,54
2017-11-03T07:42:08.230Z,,41.8,,,58.6,,54
2017-11-03T07:42:18.223Z,,41.7,,,57.8,,54
2017-11-03T07:42:28.233Z,,41.7,,,56.9,,54
2017-11-03T07:42:38.259Z,,41.6,,,56.5,,54
2017-11-03T07:42:48.222Z,,41.6,,,55.9,,54
2017-11-03T07:42:58.224Z,,41.5,,,55.3,,54
2017-11-03T07:43:08.236Z,,41.4,,,54.9,,54
2017-11-03T07:43:18.224Z,,41.4,,,54.5,,54
2017-11-03T07:43:28.226Z,,41.3,,,53.9,,54
2017-11-03T07:43:38.221Z,,41.3,,,53.7,,54
2017-11-03T07:43:48.229Z,,41.2,,,53.3,,54
2017-11-03T07:43:58.230Z,0,41.1,,42,56,2,54
2017-11-03T07:44:08.226Z,,40.9,,31,57.7,,54
2017-11-03T07:44:18.294Z,,40.8,,30,58,,54
2017-11-03T07:44:28.233Z,,40.8,,30,59.1,,54
2017-11-03T07:44:38.274Z,,40.8,,29,59.8,,54
2017-11-03T07:44:48.230Z,,40.9,,29,60.6,,54
2017-11-03T07:44:58.230Z,,41.1,,29,61.3,,54
2017-11-03T07:45:08.229Z,,41.1,,,62,,54
2017-11-03T07:45:18.251Z,,41.2,,30,62.5,,54
2017-11-03T07:45:28.225Z,,41.3,,29,63.1,,54
2017-11-03T07:45:40.878Z,,41.4,,,63.5,,54
2017-11-03T07:45:48.226Z,,41.4,,,63.9,,54
2017-11-03T07:45:58.225Z,,41.5,,,64.2,,54
2017-11-03T07:46:08.242Z,,41.5,,,64.5,,54
2017-11-03T07:46:18.239Z,,41.6,,,64.8,,54
2017-11-03T07:46:28.230Z,0,41.7,,0,64.9,2,54
2017-11-03T07:46:38.267Z,,41.7,,,61.9,,54
2017-11-03T07:46:48.230Z,,41.7,,,60.9,,54
2017-11-03T07:46:58.230Z,,41.7,,,59.9,,54
2017-11-03T07:47:08.230Z,,41.7,,,58.9,,54
2017-11-03T07:47:18.235Z,,41.6,,,58.3,,54
2017-11-03T07:47:28.230Z,,41.5,,,57.4,,54
2017-11-03T07:47:38.228Z,,41.5,,,56.8,,54
2017-11-03T07:47:48.230Z,,41.5,,,56.2,,54
2017-11-03T07:47:58.234Z,,41.5,,,55.5,,54
2017-11-03T07:48:08.286Z,,41.4,,,55.1,,54
2017-11-03T07:48:18.247Z,,41.4,,,54.6,,54
2017-11-03T07:48:28.233Z,,41.3,,,54.1,,54
2017-11-03T07:48:38.231Z,,41.2,,,53.8,,54
2017-11-03T07:48:48.238Z,,41.2,,,53.4,,54
2017-11-03T07:48:58.242Z,0,41.1,,41,56.2,2,54
2017-11-03T07:49:08.237Z,,41.1,,31,57.7,,54
2017-11-03T07:49:18.228Z,,41.1,,29,58.1,,54
2017-11-03T07:49:28.244Z,,40.9,,,59.1,,54
2017-11-03T07:49:38.267Z,,41.1,,,60,,54
2017-11-03T07:49:48.236Z,,41.1,,30,60.6,,54
2017-11-03T07:49:58.243Z,,41.2,,29,61.4,,54
2017-11-03T07:50:08.243Z,,41.3,,,62,,54
2017-11-03T07:50:18.227Z,0,41.3,,,62.6,2,54
2017-11-03T07:50:28.257Z,,41.4,,29,63.1,,54
2017-11-03T07:50:38.236Z,,41.5,,,63.5,,54
2017-11-03T07:50:48.235Z,,41.6,,30,64,,54
2017-11-03T07:50:58.256Z,,41.7,,29,64.2,,54
2017-11-03T07:51:08.238Z,,41.7,,,64.6,,54
2017-11-03T07:51:18.254Z,,41.8,,,64.8,,54
2017-11-03T07:51:28.236Z,0,41.9,,0,63.8,2,54
2017-11-03T07:51:38.232Z,,42,,,61.8,,54
2017-11-03T07:51:48.237Z,,42.1,,,60.9,,54
2017-11-03T07:51:58.230Z,,42.1,,,59.8,,54
2017-11-03T07:52:08.231Z,,42.1,,,58.8,,54
2017-11-03T07:52:18.238Z,,42.1,,,58.1,,54
2017-11-03T07:52:28.342Z,,42,,,57.3,,54
2017-11-03T07:52:38.270Z,,41.9,,,56.7,,54
2017-11-03T07:52:48.271Z,,41.8,,,56.1,,54
2017-11-03T07:52:58.262Z,,41.7,,,55.5,,54
2017-11-03T07:53:08.238Z,,41.6,,,54.9,,54
2017-11-03T07:53:18.265Z,,41.6,,,54.5,,54
2017-11-03T07:53:28.234Z,,41.5,,,54.1,,54
2017-11-03T07:53:38.236Z,,41.4,,,53.7,,54
2017-11-03T07:53:48.280Z,,41.3,,,53.3,,54
2017-11-03T07:53:58.230Z,0,41.2,,41,56.2,2,54
2017-11-03T07:54:08.238Z,,41.2,,30,57.7,,54
2017-11-03T07:54:18.245Z,,41.1,,29,58,,54
2017-11-03T07:54:28.246Z,,41.2,,29,59.1,,54
2017-11-03T07:54:38.285Z,,41.2,,,59.8,,54
2017-11-03T07:54:48.248Z,,41.3,,,60.6,,54
2017-11-03T07:54:58.235Z,,41.3,,,61.3,,54
2017-11-03T07:55:08.235Z,,41.4,,,62,,54
2017-11-03T07:55:18.233Z,,41.5,,,62.6,,54
2017-11-03T07:55:28.252Z,,41.6,,,63.1,,54
2017-11-03T07:55:38.235Z,,41.6,,,63.5,,54
2017-11-03T07:55:48.236Z,,41.7,,,63.9,,54
2017-11-03T07:55:58.252Z,,41.8,,,64.2,,54
2017-11-03T07:56:08.261Z,,41.8,,,64.6,,54
2017-11-03T07:56:18.235Z,,41.9,,30,64.8,,54
2017-11-03T07:56:28.238Z,0,41.9,,0,64.6,2,54
2017-11-03T07:56:38.232Z,,41.9,,,61.9,,54
2017-11-03T07:56:48.261Z,,41.9,,,60.9,,54
2017-11-03T07:56:58.242Z,,41.9,,,59.8,,54
2017-11-03T07:57:08.233Z,,41.9,,,58.8,,54
2017-11-03T07:57:18.249Z,,41.9,,,58.2,,54
2017-11-03T07:57:28.239Z,,41.8,,,57.3,,54
2017-11-03T07:57:38.276Z,,41.8,,,56.7,,54
2017-11-03T07:57:48.235Z,,41.7,,,56.1,,54
2017-11-03T07:57:58.234Z,,41.7,,,55.5,,54
2017-11-03T07:58:08.231Z,,41.6,,,54.9,,54
2017-11-03T07:58:18.246Z,,41.6,,,54.6,,54
2017-11-03T07:58:28.278Z,,41.6,,,54.1,,54
2017-11-03T07:58:38.269Z,,41.5,,,53.7,,54
2017-11-03T07:58:48.354Z,,41.4,,,53.3,,54
2017-11-03T07:58:58.237Z,0,41.3,,40,56.2,2,54
2017-11-03T07:59:08.260Z,,41.2,,30,57.7,,54
2017-11-03T07:59:18.240Z,,41.2,,29,58,,54
2017-11-03T07:59:28.267Z,,41.2,,30,59.1,,54
2017-11-03T07:59:38.247Z,,41.2,,29,59.8,,54
2017-11-03T07:59:48.240Z,,41.2,,,60.6,,54
2017-11-03T07:59:58.271Z,,41.2,,,61.3,,54
2017-11-03T08:00:08.234Z,,41.3,,,62,,54
2017-11-03T08:00:18.231Z,,41.3,,,62.6,,54
2017-11-03T08:00:28.247Z,,41.4,,,63.1,,54
2017-11-03T08:00:38.232Z,,41.4,,,63.4,,54
2017-11-03T08:00:48.255Z,,41.5,,,63.9,,54
2017-11-03T08:00:58.241Z,,41.6,,30,64.2,,54
2017-11-03T08:01:08.250Z,,41.6,,,64.6,,54
2017-11-03T08:01:18.244Z,,41.6,,29,64.8,,54
2017-11-03T08:01:28.241Z,0,41.7,,0,64.8,2,54
2017-11-03T08:01:38.233Z,,41.7,,,61.9,,54
2017-11-03T08:01:48.244Z,,41.8,,,61.3,,54
2017-11-03T08:01:58.239Z,,41.8,,,59.9,,54
2017-11-03T08:02:08.287Z,,41.8,,,58.8,,54
2017-11-03T08:02:18.243Z,,41.8,,,58.2,,54
2017-11-03T08:02:28.236Z,,41.8,,,57.4,,54
2017-11-03T08:02:38.245Z,,41.7,,,56.7,,54
2017-11-03T08:02:48.235Z,,41.6,,,56.1,,54
2017-11-03T08:02:58.260Z,,41.5,,,55.5,,54
2017-11-03T08:03:08.237Z,,41.5,,,55,,54
2017-11-03T08:03:18.260Z,,41.4,,,54.6,,54
2017-11-03T08:03:28.282Z,,41.3,,,54.1,,54
2017-11-03T08:03:38.273Z,,41.3,,,53.8,,54
2017-11-03T08:03:48.283Z,,41.3,,,53.4,,54
2017-11-03T08:03:58.266Z,0,41.2,,41,56.2,2,54
2017-11-03T08:04:08.245Z,,41.2,,30,57.8,,54
2017-11-03T08:04:18.239Z,,41.2,,29,58.1,,54
2017-11-03T08:04:28.236Z,,41.2,,30,59.1,,54
2017-11-03T08:04:38.247Z,,41.2,,29,60,,54
2017-11-03T08:04:48.238Z,,41.3,,,60.6,,54
2017-11-03T08:04:58.246Z,,41.3,,,61.4,,54
2017-11-03T08:05:08.247Z,,41.3,,,62.1,,54
2017-11-03T08:05:18.241Z,,41.4,,30,62.6,,54
2017-11-03T08:05:28.240Z,,41.5,,29,63.1,,54
2017-11-03T08:05:38.254Z,,41.5,,,63.5,,54
2017-11-03T08:05:48.255Z,,41.6,,,64,,54
2017-11-03T08:05:58.251Z,,41.6,,,64.2,,54
2017-11-03T08:06:08.363Z,,41.7,,,64.5,,54
2017-11-03T08:06:18.320Z,,41.8,,,64.8,,54
2017-11-03T08:06:28.249Z,0,41.8,,0,63.8,2,54
2017-11-03T08:06:38.265Z,,41.8,,,61.8,,54
2017-11-03T08:06:48.243Z,,41.8,,,60.9,,54
2017-11-03T08:06:58.240Z,,41.8,,,59.8,,54
2017-11-03T08:07:08.247Z,,41.8,,,58.9,,54
2017-11-03T08:07:18.238Z,,41.9,,,57.9,,54
2017-11-03T08:07:28.248Z,,41.8,,,57.3,,54
2017-11-03T08:07:38.243Z,,41.8,,,56.6,,54
2017-11-03T08:07:48.240Z,,41.8,,,56.1,,54
2017-11-03T08:07:58.247Z,,41.7,,,55.4,,54
2017-11-03T08:08:08.244Z,,41.7,,,54.9,,54
2017-11-03T08:08:18.243Z,,41.7,,,54.6,,54
2017-11-03T08:08:28.240Z,,41.6,,,54.1,,54
2017-11-03T08:08:38.240Z,,41.5,,,53.7,,54
2017-11-03T08:08:48.245Z,,41.4,,,53.3,,54
2017-11-03T08:08:58.257Z,0,41.3,,41,56.2,2,54
2017-11-03T08:09:08.245Z,,41.2,,31,57.7,,54
2017-11-03T08:09:18.259Z,,41.2,,29,58.1,,54
2017-11-03T08:09:28.250Z,,41.2,,29,59.1,,54
2017-11-03T08:09:38.243Z,,41.2,,30,59.8,,54
2017-11-03T08:09:48.247Z,,41.2,,29,60.6,,54
2017-11-03T08:09:58.269Z,,41.3,,,61.4,,54
2017-11-03T08:10:08.244Z,,41.3,,30,62.1,,54
2017-11-03T08:10:18.248Z,,41.4,,29,62.6,,54
2017-11-03T08:10:28.247Z,,41.4,,,63.1,,54
2017-11-03T08:10:38.255Z,,41.5,,,63.4,,54
2017-11-03T08:10:48.335Z,,41.5,,,63.9,,54
2017-11-03T08:10:58.308Z,,41.6,,,64.2,,54
2017-11-03T08:11:08.250Z,,41.6,,30,64.5,,54
2017-11-03T08:11:18.291Z,,41.6,,,64.8,,54
2017-11-03T08:11:29.494Z,0,41.7,,0,64.8,2,54
2017-11-03T08:11:38.291Z,,41.7,,,61.9,,54
2017-11-03T08:11:48.334Z,,41.8,,,61.3,,54
2017-11-03T08:11:58.244Z,,41.8,,,59.9,,54
2017-11-03T08:12:08.259Z,,41.7,,,58.9,,54
2017-11-03T08:12:18.264Z,,41.8,,,58.2,,54
2017-11-03T08:12:28.249Z,,41.8,,,57.4,,54
2017-11-03T08:12:38.245Z,,41.7,,,56.7,,54
2017-11-03T08:12:48.273Z,,41.7,,,56.2,,54
2017-11-03T08:12:58.255Z,,41.7,,,55.5,,54
2017-11-03T08:13:08.275Z,,41.7,,,55,,54
2017-11-03T08:13:18.244Z,,41.6,,,54.6,,54
2017-11-03T08:13:28.247Z,,41.5,,,54.1,,54
2017-11-03T08:13:38.251Z,,41.5,,,53.8,,54
2017-11-03T08:13:48.259Z,,41.4,,,53.4,,54
2017-11-03T08:13:58.248Z,0,41.3,,41,56.2,2,54
2017-11-03T08:14:08.272Z,,41.3,,30,57.8,,54
2017-11-03T08:14:18.260Z,,41.2,,29,58,,54
2017-11-03T08:14:28.253Z,,41.2,,30,59.1,,54
2017-11-03T08:14:38.246Z,,41.3,,29,60,,54
2017-11-03T08:14:48.245Z,,41.3,,30,60.6,,54
2017-11-03T08:14:58.248Z,,41.4,,30,61.4,,54
2017-11-03T08:15:08.249Z,,41.5,,29,62.1,,54
2017-11-03T08:15:18.250Z,,41.5,,,62.6,,54
2017-11-03T08:15:28.244Z,,41.5,,30,63.1,,54
2017-11-03T08:15:38.274Z,,41.6,,29,63.5,,54
2017-11-03T08:15:48.261Z,,41.6,,30,63.9,,54
2017-11-03T08:15:58.275Z,,41.7,,30,64.2,,54
2017-11-03T08:16:08.259Z,,41.8,,29,64.6,,54
2017-11-03T08:16:18.242Z,,41.9,,,64.8,,54
2017-11-03T08:16:28.248Z,0,41.9,,0,64.7,2,54
2017-11-03T08:16:38.258Z,,42,,,61.9,,54
2017-11-03T08:16:48.266Z,,42,,,61.3,,54
2017-11-03T08:16:58.251Z,,42,,,59.9,,54
2017-11-03T08:17:08.258Z,,41.9,,,58.9,,54
2017-11-03T08:17:18.273Z,,41.9,,,58.2,,54
2017-11-03T08:17:28.245Z,,41.8,,,57.4,,54
2017-11-03T08:17:38.269Z,,41.7,,,56.7,,54
2017-11-03T08:17:48.253Z,,41.7,,,56.1,,54
2017-11-03T08:17:58.264Z,,41.6,,,55.5,,54
2017-11-03T08:18:08.259Z,,41.5,,,55,,54
2017-11-03T08:18:18.246Z,,41.4,,,54.6,,54
2017-11-03T08:18:28.248Z,,41.3,,,54.1,,54
2017-11-03T08:18:38.244Z,,41.3,,,53.8,,54
2017-11-03T08:18:48.248Z,,41.2,,,53.4,,54
2017-11-03T08:18:58.245Z,0,41.2,,41,56.2,2,54
2017-11-03T08:19:08.322Z,,41.1,,30,57.8,,54
2017-11-03T08:19:18.252Z,,41.1,,29,58,,54
2017-11-03T08:19:28.370Z,,41.1,,,59.1,,54
2017-11-03T08:19:38.257Z,,41.1,,,60,,54
2017-11-03T08:19:48.262Z,,41.2,,,60.6,,54
2017-11-03T08:19:58.250Z,,41.3,,,61.4,,54
2017-11-03T08:20:08.272Z,,41.3,,,62.1,,54
2017-11-03T08:20:18.303Z,,41.4,,,62.6,,54
2017-11-03T08:20:28.248Z,,41.4,,,63.1,,54
2017-11-03T08:20:38.254Z,,41.5,,,63.5,,54
2017-11-03T08:20:48.256Z,,41.5,,30,64,,54
2017-11-03T08:20:58.274Z,,41.6,,29,64.2,,54
2017-11-03T08:21:08.273Z,,41.6,,30,64.6,,54
2017-11-03T08:21:18.250Z,,41.6,,29,64.8,,54
2017-11-03T08:21:28.249Z,0,41.7,,0,63.8,2,54
2017-11-03T08:21:38.248Z,,41.8,,,61.8,,54
2017-11-03T08:21:48.331Z,,41.8,,,61.1,,54
2017-11-03T08:21:58.255Z,,41.8,,,59.8,,54
2017-11-03T08:22:08.254Z,,41.8,,,58.9,,54
2017-11-03T08:22:18.282Z,,41.7,,,58.1,,54
2017-11-03T08:22:28.250Z,,41.7,,,57.3,,54
2017-11-03T08:22:38.249Z,,41.6,,,56.6,,54
2017-11-03T08:22:48.273Z,,41.6,,,56.1,,54
2017-11-03T08:22:58.283Z,,41.5,,,55.4,,54
2017-11-03T08:23:08.252Z,,41.5,,,54.9,,54
2017-11-03T08:23:18.247Z,,41.4,,,54.5,,54
2017-11-03T08:23:28.262Z,,41.3,,,54.1,,54
2017-11-03T08:23:38.274Z,,41.3,,,53.7,,54
2017-11-03T08:23:48.249Z,,41.2,,,53.4,,54
2017-11-03T08:23:58.281Z,0,41.1,,41,56.1,2,54
2017-11-03T08:24:08.256Z,,40.9,,31,57.7,,54
2017-11-03T08:24:18.306Z,,40.9,,29,57.8,,54
2017-11-03T08:24:28.253Z,,40.9,,30,59.1,,54
2017-11-03T08:24:38.293Z,,40.9,,29,59.8,,54
2017-11-03T08:24:48.258Z,,41.1,,,60.5,,54
2017-11-03T08:24:58.259Z,,41.1,,,61.3,,54
2017-11-03T08:25:08.314Z,,41.2,,,62,,54
2017-11-03T08:25:18.253Z,,41.2,,,62.4,,54
2017-11-03T08:25:28.348Z,,41.3,,,62.8,,54
2017-11-03T08:25:38.732Z,,41.3,,,63.3,,54
2017-11-03T08:25:48.308Z,,41.4,,,63.6,,54
2017-11-03T08:25:58.305Z,,41.4,,,64,,54
2017-11-03T08:26:08.327Z,,41.5,,,64.2,,54
2017-11-03T08:26:18.311Z,,41.5,,,64.5,,54
2017-11-03T08:26:28.253Z,,41.6,,,64.7,,54
2017-11-03T08:26:38.268Z,,41.7,,30,64.9,,54
2017-11-03T08:26:48.256Z,0,41.7,,0,63.3,2,54
2017-11-03T08:26:58.265Z,,41.7,,,61.5,,54
2017-11-03T08:27:08.257Z,,41.7,,,60.6,,54
2017-11-03T08:27:18.251Z,1,30.2,0,,59.6,0,54
2017-11-03T08:27:28.263Z,,56.7,,53,57.1,,54
2017-11-03T08:27:38.253Z,,54.7,,55,57.9,,54
