Time,HwTOutlet,HwActive,PrimTSet,ActPow,HwTSet,ChActive,PrimT
2018-01-07T01:19:59.660Z,25.3,,,,54,,38.9
2018-01-07T01:20:09.653Z,25.3,,,,54,,38.8
2018-01-07T01:20:19.653Z,25.3,,,,54,,38.5
2018-01-07T01:20:29.655Z,25.3,,,,54,,38.2
2018-01-07T01:20:39.654Z,25.3,,,,54,,37.9
2018-01-07T01:20:49.655Z,25.3,,,,54,,
2018-01-07T01:20:59.654Z,25.3,,,,54,,37.7
2018-01-07T01:21:09.658Z,25.1,,,,54,,37.4
2018-01-07T01:21:19.655Z,25.1,0,,42,54,2,40
2018-01-07T01:21:29.655Z,25,,,34,54,,42
2018-01-07T01:21:39.656Z,25,,,0,54,,42.9
2018-01-07T01:21:49.909Z,25,0,,,54,2,41.9
2018-01-07T01:21:59.660Z,25,,,,54,,40.8
2018-01-07T01:22:09.658Z,25.1,,,,54,,39.7
2018-01-07T01:22:19.679Z,25.1,,,,54,,39.6
2018-01-07T01:22:29.656Z,25.1,,,,54,,38.9
2018-01-07T01:22:39.663Z,25.1,,,,54,,38.6
2018-01-07T01:22:49.666Z,25,,,,54,,38.3
2018-01-07T01:22:59.667Z,25,,,,54,,37.9
2018-01-07T01:23:09.661Z,24.9,,,,54,,37.8
2018-01-07T01:23:19.659Z,24.9,,,,54,,37.6
2018-01-07T01:23:29.667Z,24.8,,,,54,,37.4
2018-01-07T01:23:39.667Z,24.8,,,,54,,36.9
2018-01-07T01:23:49.678Z,24.7,0,,,54,2,
2018-01-07T01:23:59.670Z,24.7,,,,54,,36.7
2018-01-07T01:24:09.670Z,24.5,,,,54,,36.6
2018-01-07T01:24:19.668Z,24.4,,,,54,,36.4
2018-01-07T01:24:29.655Z,24.3,,,,54,,36.3
2018-01-07T01:24:39.668Z,24.3,,,,54,,36.1
2018-01-07T01:24:49.675Z,24.3,,,,54,,35.9
2018-01-07T01:24:59.667Z,24.3,,,,54,,35.8
2018-01-07T01:25:09.656Z,24.3,,,,54,,35.7
2018-01-07T01:25:19.655Z,24.2,,,,54,,35.6
2018-01-07T01:25:29.659Z,24.2,,,,54,,35.5
2018-01-07T01:25:39.659Z,24.2,,,,54,,35.4
2018-01-07T01:25:49.657Z,24,,,,54,,35.3
2018-01-07T01:25:59.663Z,24,,,,54,,35.2
2018-01-07T01:26:09.659Z,23.9,,,,54,,35.1
2018-01-07T01:26:19.656Z,23.9,0,,40,54,2,38.1
2018-01-07T01:26:29.660Z,23.9,,,31,54,,40
2018-01-07T01:26:39.660Z,23.9,,,29,54,,40.1
2018-01-07T01:26:49.661Z,23.9,,,,54,,41.1
2018-01-07T01:26:59.662Z,23.9,,,,54,,42
2018-01-07T01:27:09.658Z,24,,,29,54,,43
2018-01-07T01:27:19.659Z,24.3,,,,54,,43.2
2018-01-07T01:27:29.661Z,24.5,,,,54,,44
2018-01-07T01:27:39.657Z,24.7,,,,54,,
2018-01-07T01:27:49.659Z,24.9,,,,54,,44.4
2018-01-07T01:27:59.666Z,25.1,,,,54,,44.7
2018-01-07T01:28:09.665Z,25.3,,,29,54,,45
2018-01-07T01:28:19.662Z,25.4,,,,54,,45.1
2018-01-07T01:28:29.661Z,25.5,,,,54,,45.2
2018-01-07T01:28:39.662Z,25.6,,,,54,,45.3
2018-01-07T01:28:49.663Z,25.7,,,,54,,45.4
2018-01-07T01:28:59.665Z,25.9,,,,54,,45.5
2018-01-07T01:29:09.672Z,25.9,,,,54,,
2018-01-07T01:29:19.664Z,26,,,,54,,
2018-01-07T01:29:29.661Z,26,,,,54,,45.6
2018-01-07T01:29:39.658Z,26.1,,,,54,,
2018-01-07T01:29:49.664Z,26.2,,,,54,,45.7
2018-01-07T01:29:59.666Z,26.2,,,,54,,45.8
2018-01-07T01:30:09.658Z,26.3,,,,54,,45.9
2018-01-07T01:30:19.665Z,26.3,,,,54,,46
2018-01-07T01:30:29.659Z,26.5,,,,54,,
2018-01-07T01:30:39.660Z,26.5,,,,54,,46.1
2018-01-07T01:30:49.662Z,26.5,,,,54,,46.2
2018-01-07T01:30:59.666Z,26.6,,,,54,,46.3
2018-01-07T01:31:09.662Z,26.6,,,30,54,,46.4
2018-01-07T01:31:19.662Z,26.7,,,29,54,,46.5
2018-01-07T01:31:29.663Z,26.8,,,,54,,
2018-01-07T01:31:39.661Z,26.9,,,,54,,46.6
2018-01-07T01:31:49.665Z,26.9,,,30,54,,46.7
2018-01-07T01:31:59.668Z,27.1,,,29,54,,46.8
2018-01-07T01:32:09.667Z,27.1,,,,54,,47
2018-01-07T01:32:19.667Z,27.2,,,,54,,
2018-01-07T01:32:29.668Z,27.2,,,,54,,47.1
2018-01-07T01:32:39.667Z,27.3,,,,54,,47.2
2018-01-07T01:32:49.668Z,27.3,,,,54,,47.3
2018-01-07T01:32:59.698Z,27.4,,,,54,,47.4
2018-01-07T01:33:09.660Z,27.4,,,,54,,47.6
2018-01-07T01:33:19.665Z,27.5,,,,54,,47.7
2018-01-07T01:33:29.662Z,27.5,,,,54,,47.8
2018-01-07T01:33:39.663Z,27.5,,,,54,,48
2018-01-07T01:33:49.661Z,27.7,,,,54,,
2018-01-07T01:33:59.664Z,27.7,,,,54,,48.1
2018-01-07T01:34:09.664Z,27.8,0,,0,54,2,48.2
2018-01-07T01:34:19.665Z,27.8,,,,54,,45.9
2018-01-07T01:34:29.664Z,27.9,,,,54,,44.9
2018-01-07T01:34:39.666Z,27.9,,,,54,,43.8
2018-01-07T01:34:49.663Z,27.8,,,,54,,42.9
2018-01-07T01:34:59.666Z,27.5,,,,54,,42.7
2018-01-07T01:35:09.664Z,27.4,,,,54,,41.9
2018-01-07T01:35:19.664Z,27.3,,,,54,,41.7
2018-01-07T01:35:29.667Z,27.1,,,,54,,40.9
2018-01-07T01:35:39.671Z,26.9,,,,54,,40.8
2018-01-07T01:35:49.666Z,26.8,,,,54,,40.5
2018-01-07T01:35:59.663Z,26.7,,,,54,,39.9
2018-01-07T01:36:09.663Z,26.6,,,,54,,
2018-01-07T01:36:19.665Z,26.5,,,,54,,39.7
2018-01-07T01:36:29.665Z,26.3,,,,54,,39.4
2018-01-07T01:36:39.666Z,26.2,0,61,0,54,2,39.2
2018-01-07T01:36:49.665Z,26.1,,,,54,,38.9
2018-01-07T01:36:59.668Z,26,,,,54,,38.7
2018-01-07T01:37:09.665Z,25.9,,,,54,,38.5
2018-01-07T01:37:19.672Z,25.7,,,,54,,38.4
2018-01-07T01:37:29.662Z,25.6,,,,54,,
2018-01-07T01:37:39.670Z,25.5,,,,54,,
2018-01-07T01:37:49.669Z,25.6,,,,54,,
2018-01-07T01:37:59.666Z,25.6,,,,54,,
2018-01-07T01:38:09.668Z,25.6,,,,54,,
2018-01-07T01:38:19.664Z,25.3,,,,54,,38.3
2018-01-07T01:38:29.663Z,25,,,,54,,
2018-01-07T01:38:39.664Z,24.7,,,,54,,
2018-01-07T01:38:49.664Z,24.3,,,,54,,
2018-01-07T01:38:59.669Z,23.9,,,,54,,
2018-01-07T01:39:09.664Z,23.7,,,,54,,
2018-01-07T01:39:19.667Z,23.4,,,,54,,
2018-01-07T01:39:29.664Z,23.1,,,,54,,38.4
2018-01-07T01:39:39.665Z,23,,,,54,,
2018-01-07T01:39:49.668Z,22.7,,,,54,,
2018-01-07T01:39:59.669Z,22.5,,,,54,,38.5
2018-01-07T01:40:09.677Z,22.4,0,,44,54,2,38.8
2018-01-07T01:40:19.672Z,22.1,,,34,54,,44.3
2018-01-07T01:40:29.674Z,22,,,29,54,,43.8
2018-01-07T01:40:39.666Z,22.1,,,,54,,43.7
2018-01-07T01:40:49.669Z,22.5,,,29,54,,44
2018-01-07T01:40:59.673Z,22.8,,,,54,,44.9
2018-01-07T01:41:09.667Z,23.3,,,,54,,45
2018-01-07T01:41:19.667Z,23.7,,,,54,,45.2
2018-01-07T01:41:29.669Z,24,,,,54,,45.4
2018-01-07T01:41:39.667Z,24.3,,,,54,,45.6
2018-01-07T01:41:49.668Z,24.7,,,,54,,45.7
2018-01-07T01:41:59.667Z,24.8,,,,54,,46
2018-01-07T01:42:09.669Z,25,,,,54,,
2018-01-07T01:42:19.668Z,25.1,,,,54,,46.2
2018-01-07T01:42:29.668Z,25.1,,,,54,,46.3
2018-01-07T01:42:39.666Z,25.3,,,,54,,46.4
2018-01-07T01:42:49.669Z,25.3,,,,54,,
2018-01-07T01:42:59.671Z,25.4,,,,54,,46.5
2018-01-07T01:43:09.689Z,25.5,,,,54,,46.6
2018-01-07T01:43:19.669Z,25.5,,,,54,,
2018-01-07T01:43:29.669Z,25.6,,,,54,,
2018-01-07T01:43:39.685Z,25.7,,,,54,,46.7
2018-01-07T01:43:49.669Z,25.9,,,,54,,46.8
2018-01-07T01:43:59.672Z,26,,,,54,,47
2018-01-07T01:44:09.667Z,26,,,,54,,
2018-01-07T01:44:19.668Z,26.1,,,,54,,47.1
2018-01-07T01:44:29.668Z,26.2,,,,54,,47.2
2018-01-07T01:44:39.668Z,26.3,,,,54,,47.3
2018-01-07T01:44:49.666Z,26.3,,,,54,,
2018-01-07T01:44:59.671Z,26.5,,,,54,,47.4
2018-01-07T01:45:09.671Z,26.6,,,,54,,47.6
2018-01-07T01:45:19.671Z,26.6,,,,54,,47.7
2018-01-07T01:45:29.671Z,26.7,,,,54,,47.8
2018-01-07T01:45:39.671Z,26.8,,,,54,,47.9
2018-01-07T01:45:49.667Z,26.8,,,,54,,48
2018-01-07T01:45:59.672Z,26.9,,,,54,,48.1
2018-01-07T01:46:09.672Z,27.1,,,,54,,48.2
2018-01-07T01:46:19.668Z,27.2,,,,54,,
2018-01-07T01:46:29.668Z,27.3,,,,54,,48.3
2018-01-07T01:46:39.668Z,27.3,,,,54,,48.4
2018-01-07T01:46:49.676Z,27.4,,,,54,,48.5
2018-01-07T01:46:59.678Z,27.4,,,,54,,48.6
2018-01-07T01:47:09.671Z,27.5,,,,54,,48.7
2018-01-07T01:47:24.773Z,27.7,,,,54,,48.8
2018-01-07T01:47:29.677Z,27.7,,,,54,,
2018-01-07T01:47:39.671Z,27.8,,,,54,,49
2018-01-07T01:47:49.672Z,27.8,,,,54,,
2018-01-07T01:47:59.679Z,27.9,,,,54,,49.1
2018-01-07T01:48:09.671Z,27.9,,,,54,,49.2
2018-01-07T01:48:19.672Z,28.1,,,,54,,49.3
2018-01-07T01:48:29.676Z,28.1,,,,54,,49.4
2018-01-07T01:48:39.670Z,28.3,,,30,54,,
2018-01-07T01:48:49.669Z,28.3,,,29,54,,49.5
2018-01-07T01:48:59.684Z,28.4,,,,54,,49.6
2018-01-07T01:49:09.669Z,28.4,,,,54,,49.7
2018-01-07T01:49:19.669Z,28.5,,,,54,,
2018-01-07T01:49:29.669Z,28.6,,,,54,,49.8
2018-01-07T01:49:39.676Z,28.6,,,,54,,50
2018-01-07T01:49:49.676Z,28.7,,,30,54,,
2018-01-07T01:49:59.686Z,28.9,,,29,54,,50.1
2018-01-07T01:50:09.670Z,28.9,,,,54,,
2018-01-07T01:50:19.671Z,28.9,,,,54,,50.2
2018-01-07T01:50:29.677Z,29,,,,54,,50.3
2018-01-07T01:50:39.672Z,29,,,,54,,
2018-01-07T01:50:49.677Z,29,,,,54,,50.4
2018-01-07T01:50:59.676Z,29.1,,,,54,,
2018-01-07T01:51:09.676Z,29.1,,,,54,,50.5
2018-01-07T01:51:19.674Z,29.2,,,,54,,50.6
2018-01-07T01:51:29.672Z,29.2,,,,54,,
2018-01-07T01:51:39.676Z,29.2,,,,54,,50.7
2018-01-07T01:51:49.673Z,29.3,,,,54,,50.9
2018-01-07T01:51:59.678Z,29.3,,,,54,,51
2018-01-07T01:52:09.678Z,29.3,,,,54,,
2018-01-07T01:52:19.672Z,29.3,,,,54,,
2018-01-07T01:52:29.682Z,29.3,,,,54,,51.1
2018-01-07T01:52:39.679Z,29.3,,,,54,,51.2
2018-01-07T01:52:49.674Z,29.6,,,,54,,
2018-01-07T01:52:59.672Z,29.5,0,,0,54,2,50.6
2018-01-07T01:53:09.673Z,29.6,,,,54,,48.9
2018-01-07T01:53:19.679Z,29.6,,,,54,,47.8
2018-01-07T01:53:29.677Z,29.5,,,,54,,46.8
2018-01-07T01:53:39.671Z,29.3,,,,54,,45.9
2018-01-07T01:53:49.681Z,29.1,,,,54,,45.5
2018-01-07T01:53:59.680Z,28.9,,,,54,,44.9
2018-01-07T01:54:09.675Z,28.7,,,,54,,44.5
2018-01-07T01:54:19.672Z,28.6,,,,54,,43.9
2018-01-07T01:54:29.678Z,28.5,,,,54,,43.7
2018-01-07T01:54:39.678Z,28.4,,,,54,,43.4
2018-01-07T01:54:49.674Z,28.1,,,,54,,42.9
2018-01-07T01:54:59.680Z,28,,,,54,,42.8
2018-01-07T01:55:09.677Z,27.9,,,,54,,42.4
2018-01-07T01:55:19.676Z,27.8,,,,54,,42.2
2018-01-07T01:55:29.676Z,27.7,,,,54,,41.9
2018-01-07T01:55:39.682Z,27.7,,,,54,,41.7
2018-01-07T01:55:49.679Z,27.5,,,,54,,41.5
2018-01-07T01:55:59.681Z,27.4,,,,54,,41.2
2018-01-07T01:56:09.683Z,27.2,,,,54,,
2018-01-07T01:56:19.675Z,27.1,,,,54,,
2018-01-07T01:56:29.673Z,27.1,,,,54,,
2018-01-07T01:56:39.674Z,27.2,,,,54,,
2018-01-07T01:56:49.673Z,27.1,,,,54,,
2018-01-07T01:56:59.687Z,26.8,,,,54,,41.1
2018-01-07T01:57:09.675Z,26.6,,,,54,,
2018-01-07T01:57:19.679Z,26.1,,,,54,,
2018-01-07T01:57:29.680Z,25.7,,,,54,,
2018-01-07T01:57:39.675Z,25.3,,,,54,,
2018-01-07T01:57:49.675Z,24.9,,,,54,,
2018-01-07T01:57:59.682Z,24.7,,,,54,,
2018-01-07T01:58:09.675Z,24.3,,,,54,,
2018-01-07T01:58:19.676Z,24,,,,54,,41.2
2018-01-07T01:58:29.676Z,23.8,,,,54,,
2018-01-07T01:58:39.683Z,23.6,0,,45,54,2,42.1
2018-01-07T01:58:49.677Z,23.3,,,33,54,,47.1
2018-01-07T01:58:59.676Z,23.2,,,29,54,,46.9
2018-01-07T01:59:09.675Z,23.4,,,,54,,46.1
2018-01-07T01:59:19.676Z,23.8,,,,54,,47
2018-01-07T01:59:29.677Z,24.2,,,,54,,47.3
2018-01-07T01:59:39.677Z,24.5,,,,54,,47.4
2018-01-07T01:59:49.675Z,25,,,30,54,,47.7
2018-01-07T01:59:59.682Z,25.5,,,29,54,,47.8
2018-01-07T02:00:09.677Z,25.7,,,,54,,48
2018-01-07T02:00:19.678Z,26,,,,54,,48.1
2018-01-07T02:00:29.679Z,26.2,,,,54,,48.2
2018-01-07T02:00:39.678Z,26.3,,,,54,,48.3
2018-01-07T02:00:49.689Z,26.5,,,,54,,48.4
2018-01-07T02:00:59.679Z,26.6,,,,54,,48.5
2018-01-07T02:01:09.694Z,26.7,,,,54,,48.6
2018-01-07T02:01:19.679Z,26.7,,,,54,,
2018-01-07T02:01:29.676Z,26.8,,,,54,,48.7
2018-01-07T02:01:39.677Z,26.9,,,,54,,
2018-01-07T02:01:49.684Z,26.9,,,,54,,48.8
2018-01-07T02:01:59.679Z,27.1,,,,54,,
2018-01-07T02:02:09.679Z,27.2,,,,54,,
2018-01-07T02:02:19.680Z,27.3,,,,54,,48.9
2018-01-07T02:02:29.681Z,27.4,,,,54,,
2018-01-07T02:02:39.680Z,27.5,,,,54,,49
2018-01-07T02:02:49.681Z,27.7,,,,54,,
2018-01-07T02:02:59.683Z,27.7,,,,54,,49.1
2018-01-07T02:03:09.680Z,27.8,,,,54,,49.2
2018-01-07T02:03:19.680Z,27.9,,,,54,,
2018-01-07T02:03:29.681Z,27.9,,,,54,,49.3
2018-01-07T02:03:39.681Z,28,,,,54,,49.4
2018-01-07T02:03:49.680Z,28,,,,54,,49.5
2018-01-07T02:03:59.677Z,28.1,,,,54,,
2018-01-07T02:04:09.677Z,28.3,,,,54,,49.6
2018-01-07T02:04:19.678Z,28.4,,,,54,,49.7
2018-01-07T02:04:29.681Z,28.4,,,,54,,
2018-01-07T02:04:39.679Z,28.5,,,,54,,49.8
2018-01-07T02:04:49.680Z,28.6,,,,54,,49.9
2018-01-07T02:04:59.683Z,28.6,,,,54,,50
2018-01-07T02:05:09.681Z,28.7,,,,54,,
2018-01-07T02:05:19.682Z,28.9,,,,54,,50.1
2018-01-07T02:05:29.683Z,29,,,,54,,50.2
2018-01-07T02:05:39.683Z,29,,,,54,,
2018-01-07T02:05:49.683Z,29.1,,,,54,,50.3
2018-01-07T02:05:59.680Z,29.1,,,,54,,50.4
2018-01-07T02:06:09.689Z,29.1,,,,54,,
2018-01-07T02:06:19.684Z,29.2,,,,54,,50.5
2018-01-07T02:06:29.681Z,29.3,,,,54,,50.6
2018-01-07T02:06:39.682Z,29.5,,,,54,,
2018-01-07T02:06:49.679Z,29.6,,,30,54,,50.7
2018-01-07T02:06:59.684Z,29.6,,,29,54,,50.9
2018-01-07T02:07:09.684Z,29.7,,,,54,,51
2018-01-07T02:07:19.680Z,29.7,,,30,54,,
2018-01-07T02:07:29.682Z,29.7,,,29,54,,51.1
2018-01-07T02:07:39.686Z,29.7,,,,54,,
2018-01-07T02:07:49.684Z,29.8,,,,54,,51.2
2018-01-07T02:07:59.687Z,29.8,,,,54,,51.3
2018-01-07T02:08:09.681Z,30,,,,54,,
2018-01-07T02:08:19.684Z,30,,,,54,,51.4
2018-01-07T02:08:29.679Z,30,,,,54,,
2018-01-07T02:08:39.687Z,30,,,,54,,51.5
2018-01-07T02:08:49.681Z,30.1,,,,54,,
2018-01-07T02:08:59.688Z,30.1,,,,54,,51.6
2018-01-07T02:09:09.686Z,30.2,,,,54,,
2018-01-07T02:09:19.682Z,30.2,,,,54,,51.7
2018-01-07T02:09:29.682Z,30.2,,,,54,,51.8
2018-01-07T02:09:39.688Z,30.3,,,,54,,
2018-01-07T02:09:49.685Z,30.3,,,,54,,51.9
2018-01-07T02:09:59.683Z,30.3,,,,54,,52
2018-01-07T02:10:09.692Z,30.3,,,,54,,
2018-01-07T02:10:19.688Z,30.4,,,,54,,
2018-01-07T02:10:29.688Z,30.4,,,,54,,52.1
2018-01-07T02:10:39.684Z,30.4,,,,54,,
2018-01-07T02:10:49.690Z,30.4,,,30,54,,52.2
2018-01-07T02:10:59.690Z,30.6,,,29,54,,
2018-01-07T02:11:09.687Z,30.6,,,,54,,52.3
2018-01-07T02:11:19.685Z,30.6,,,,54,,
2018-01-07T02:11:29.690Z,30.6,,,,54,,52.4
2018-01-07T02:11:39.682Z,30.7,,,,54,,
2018-01-07T02:11:49.688Z,30.7,,,,54,,
2018-01-07T02:11:59.691Z,30.7,,,,54,,52.6
2018-01-07T02:12:09.685Z,30.7,,,,54,,
2018-01-07T02:12:19.689Z,30.7,,,,54,,52.7
2018-01-07T02:12:29.686Z,30.7,,,,54,,
2018-01-07T02:12:39.685Z,30.8,,,0,54,,52.8
2018-01-07T02:12:49.688Z,30.7,0,,,54,2,50.7
2018-01-07T02:12:59.820Z,30.8,,,,54,,49.7
2018-01-07T02:13:09.689Z,30.7,,,,54,,48.4
2018-01-07T02:13:19.687Z,30.4,,,,54,,47.9
2018-01-07T02:13:29.692Z,30.2,,,,54,,46.9
2018-01-07T02:13:39.684Z,30,,,,54,,46.6
2018-01-07T02:13:49.691Z,29.8,,,,54,,45.9
2018-01-07T02:13:59.688Z,29.6,,,,54,,45.7
2018-01-07T02:14:09.684Z,29.5,,,,54,,45.3
2018-01-07T02:14:19.684Z,29.3,,,,54,,44.9
2018-01-07T02:14:29.686Z,29.2,,,,54,,44.6
2018-01-07T02:14:39.682Z,29.1,,,,54,,44.3
2018-01-07T02:14:49.687Z,28.9,,,,54,,43.9
2018-01-07T02:14:59.689Z,28.7,,,,54,,43.8
2018-01-07T02:15:09.692Z,28.6,,,,54,,43.6
2018-01-07T02:15:19.684Z,28.5,,,,54,,43.4
2018-01-07T02:15:29.694Z,28.4,,,,54,,43.2
2018-01-07T02:15:39.685Z,28.3,,,,54,,42.8
2018-01-07T02:15:49.684Z,28.1,,,,54,,
2018-01-07T02:15:59.690Z,28,,,,54,,
2018-01-07T02:16:09.685Z,27.9,,,,54,,
2018-01-07T02:16:19.685Z,27.9,,,,54,,42.7
2018-01-07T02:16:29.684Z,28,,,,54,,
2018-01-07T02:16:39.687Z,27.9,,,,54,,
2018-01-07T02:16:49.686Z,27.5,,,,54,,
2018-01-07T02:16:59.685Z,27.2,,,,54,,
2018-01-07T02:17:09.686Z,26.7,,,,54,,42.6
2018-01-07T02:17:19.686Z,26.3,,,,54,,
2018-01-07T02:17:29.687Z,26,,,,54,,
2018-01-07T02:17:39.685Z,25.5,,,,54,,
2018-01-07T02:17:49.694Z,25.1,,,,54,,42.7
2018-01-07T02:17:59.687Z,24.9,,,,54,,
2018-01-07T02:18:09.687Z,24.7,,,,54,,
2018-01-07T02:18:19.693Z,24.4,,,,54,,42.8
2018-01-07T02:18:29.687Z,24.2,,,,54,,
2018-01-07T02:18:39.689Z,23.9,,,,54,,42.9
2018-01-07T02:18:49.687Z,23.7,,,,54,,43
2018-01-07T02:18:59.686Z,23.6,,,,54,,
2018-01-07T02:19:09.689Z,23.3,,,,54,,
2018-01-07T02:19:19.688Z,23.2,,,,54,,43.1
2018-01-07T02:19:29.688Z,23.1,,,,54,,
2018-01-07T02:19:39.702Z,23,,,,54,,
2018-01-07T02:19:49.704Z,22.8,,,,54,,43.2
2018-01-07T02:19:59.704Z,22.7,,,,54,,
2018-01-07T02:20:09.693Z,22.6,,,,54,,
2018-01-07T02:20:19.689Z,22.5,,,,54,,
2018-01-07T02:20:29.690Z,22.4,,,,54,,
2018-01-07T02:20:39.690Z,22.2,,,,54,,
2018-01-07T02:20:49.690Z,22.2,,,,54,,
2018-01-07T02:20:59.693Z,22.1,,,,54,,
2018-01-07T02:21:09.690Z,22,,,,54,,
2018-01-07T02:21:19.688Z,22,,,,54,,
2018-01-07T02:21:29.698Z,21.9,,,,54,,
2018-01-07T02:21:39.691Z,21.7,,,,54,,
2018-01-07T02:21:49.690Z,21.7,,,,54,,
2018-01-07T02:21:59.700Z,21.6,,,,54,,
2018-01-07T02:22:14.792Z,21.5,,,,54,,
2018-01-07T02:22:19.692Z,21.5,,,,54,,43.1
2018-01-07T02:22:29.688Z,21.3,0,,43,54,2,44.1
2018-01-07T02:22:39.697Z,21.3,,,32,54,,48.1
2018-01-07T02:22:49.692Z,21.3,,,29,54,,46.9
2018-01-07T02:22:59.698Z,21.7,,,,54,,46.1
2018-01-07T02:23:09.707Z,22.2,,,,54,,47.1
2018-01-07T02:23:19.693Z,22.7,,,,54,,
2018-01-07T02:23:29.697Z,23.2,,,,54,,
2018-01-07T02:23:39.691Z,23.7,,,,54,,46.9
2018-01-07T02:23:49.689Z,24.2,,,,54,,
2018-01-07T02:23:59.689Z,24.5,,,,54,,46.8
2018-01-07T02:24:09.689Z,24.9,,,,54,,
2018-01-07T02:24:19.690Z,25.1,,,,54,,
2018-01-07T02:24:29.691Z,25.4,,,,54,,
2018-01-07T02:24:39.690Z,25.5,,,,54,,46.9
2018-01-07T02:24:49.692Z,25.6,,,,54,,
2018-01-07T02:24:59.695Z,25.7,,,,54,,
2018-01-07T02:25:09.693Z,25.9,,,,54,,
2018-01-07T02:25:19.694Z,26,,,,54,,47
2018-01-07T02:25:29.695Z,26.1,,,,54,,
2018-01-07T02:25:39.695Z,26.1,,,,54,,47.1
2018-01-07T02:25:49.695Z,26.3,,,,54,,47.2
2018-01-07T02:25:59.696Z,26.5,,,,54,,
2018-01-07T02:26:09.696Z,26.5,,,,54,,47.3
2018-01-07T02:26:19.697Z,26.6,,,,54,,47.4
2018-01-07T02:26:29.699Z,26.7,,,30,54,,47.6
2018-01-07T02:26:39.690Z,26.8,,,29,54,,47.7
2018-01-07T02:26:49.693Z,26.9,,,,54,,47.8
2018-01-07T02:26:59.697Z,26.9,,,,54,,48
2018-01-07T02:27:09.695Z,27.1,,,,54,,
2018-01-07T02:27:19.698Z,27.2,,,30,54,,48.1
2018-01-07T02:27:29.694Z,27.3,,,29,54,,48.2
2018-01-07T02:27:39.694Z,27.4,,,,54,,48.3
2018-01-07T02:27:49.698Z,27.5,,,,54,,48.4
2018-01-07T02:27:59.697Z,27.5,,,,54,,48.5
2018-01-07T02:28:09.696Z,27.7,,,30,54,,48.6
2018-01-07T02:28:19.697Z,27.8,,,29,54,,48.7
2018-01-07T02:28:29.694Z,27.8,,,,54,,48.8
2018-01-07T02:28:39.695Z,27.9,,,,54,,48.9
2018-01-07T02:28:49.695Z,27.9,,,,54,,49
2018-01-07T02:28:59.695Z,28,,,,54,,
2018-01-07T02:29:09.695Z,28,,,,54,,49.1
2018-01-07T02:29:19.699Z,28.1,,,,54,,49.2
2018-01-07T02:29:29.694Z,28.3,,,,54,,49.3
2018-01-07T02:29:39.692Z,28.3,,,,54,,49.4
2018-01-07T02:29:49.693Z,28.4,,,,54,,
2018-01-07T02:29:59.700Z,28.4,,,,54,,49.5
2018-01-07T02:30:09.695Z,28.4,,,,54,,49.6
2018-01-07T02:30:19.695Z,28.5,,,,54,,49.7
2018-01-07T02:30:29.696Z,28.5,,,,54,,
2018-01-07T02:30:39.696Z,28.6,,,30,54,,49.8
2018-01-07T02:30:49.699Z,28.6,,,29,54,,49.9
2018-01-07T02:30:59.698Z,28.7,,,,54,,50
2018-01-07T02:31:09.697Z,28.7,,,,54,,
2018-01-07T02:31:19.699Z,28.9,,,30,54,,50.1
2018-01-07T02:31:29.696Z,28.9,,,29,54,,50.2
2018-01-07T02:31:39.697Z,28.9,,,,54,,
2018-01-07T02:31:49.696Z,28.9,,,,54,,50.3
2018-01-07T02:31:59.695Z,29,,,,54,,50.4
2018-01-07T02:32:09.693Z,29,,,,54,,50.5
2018-01-07T02:32:19.712Z,29.1,,,,54,,
2018-01-07T02:32:29.693Z,29.1,,,,54,,50.6
2018-01-07T02:32:39.699Z,29.2,,,,54,,
2018-01-07T02:32:49.713Z,29.2,,,,54,,50.7
2018-01-07T02:32:59.700Z,29.2,0,,0,54,2,50.9
2018-01-07T02:33:09.712Z,29.2,,,,54,,47.8
2018-01-07T02:33:19.695Z,29.2,,,,54,,46.9
2018-01-07T02:33:29.697Z,29.1,,,,54,,46.4
2018-01-07T02:33:39.699Z,29,,,,54,,45.8
2018-01-07T02:33:49.696Z,28.7,,,,54,,44.9
2018-01-07T02:33:59.694Z,28.5,,,,54,,44.5
2018-01-07T02:34:09.713Z,28.4,,,,54,,43.9
2018-01-07T02:34:19.695Z,28.3,,,,54,,43.6
2018-01-07T02:34:29.695Z,28.1,,,,54,,43.2
2018-01-07T02:34:39.711Z,27.9,,,,54,,42.9
2018-01-07T02:34:49.698Z,27.8,,,,54,,42.6
2018-01-07T02:34:59.701Z,27.7,,,,54,,42.2
2018-01-07T02:35:09.694Z,27.5,,,,54,,41.9
2018-01-07T02:35:19.697Z,27.4,,,,54,,41.7
2018-01-07T02:35:29.697Z,27.3,,,,54,,41.5
2018-01-07T02:35:39.699Z,27.2,,,,54,,41.3
2018-01-07T02:35:49.697Z,27.1,,,,54,,41.1
2018-01-07T02:35:59.697Z,26.9,,,,54,,40.9
2018-01-07T02:36:09.697Z,26.8,,,,54,,
2018-01-07T02:36:19.697Z,26.7,,,,54,,
2018-01-07T02:36:29.697Z,26.6,,,,54,,
2018-01-07T02:36:39.712Z,26.7,0,61,0,54,2,40.9
2018-01-07T02:36:49.696Z,26.7,,,,54,,40.8
2018-01-07T02:36:59.711Z,26.5,,,,54,,
2018-01-07T02:37:09.711Z,26.1,,,,54,,
2018-01-07T02:37:19.696Z,25.7,,,,54,,
2018-01-07T02:37:29.701Z,25.4,,,,54,,
