Time,HwTSet,PrimTSet,HwActive,ChActive,ActPow,HwTOutlet,PrimT
2017-12-30T20:32:03.724Z,54,,,,,28.5,31.4
2017-12-30T20:32:13.729Z,54,,,,,28.5,31.3
2017-12-30T20:32:23.746Z,54,,,,,28.5,
2017-12-30T20:32:33.731Z,54,,,,,28.5,
2017-12-30T20:32:43.728Z,54,,,,,28.4,
2017-12-30T20:32:53.730Z,54,,,,,28.4,
2017-12-30T20:33:03.732Z,54,,,,,28.4,
2017-12-30T20:33:13.735Z,54,,,,,28.4,
2017-12-30T20:33:23.730Z,54,,,,,28.5,31.2
2017-12-30T20:33:33.726Z,54,,,,,28.5,31.3
2017-12-30T20:33:43.732Z,54,,,,,28.5,31.2
2017-12-30T20:33:58.821Z,54,,,,,28.5,
2017-12-30T20:34:03.732Z,54,,,,,28.5,
2017-12-30T20:34:13.735Z,54,,,,,28.5,
2017-12-30T20:34:23.736Z,54,,,,,28.5,
2017-12-30T20:34:33.743Z,54,,,,,28.4,
2017-12-30T20:34:43.729Z,54,,,,,28.4,
2017-12-30T20:34:53.732Z,54,,,,,28.4,31.3
2017-12-30T20:35:03.736Z,54,,,,,28.4,
2017-12-30T20:35:13.727Z,54,,,,,28.3,
2017-12-30T20:35:23.733Z,54,,,,,28.3,
2017-12-30T20:35:33.723Z,54,,,,,28.3,
2017-12-30T20:35:43.733Z,54,,,,,28.1,
2017-12-30T20:35:53.731Z,54,,,,,28.1,
2017-12-30T20:36:03.729Z,54,,,,,28.1,31.4
2017-12-30T20:36:13.723Z,54,,,,,28.1,
2017-12-30T20:36:23.729Z,54,,,,,28,
2017-12-30T20:36:33.725Z,54,,,,,28,
2017-12-30T20:36:43.724Z,54,,,,,28,31.5
2017-12-30T20:36:53.724Z,54,,,,,27.9,
2017-12-30T20:37:03.730Z,54,,,,,27.9,
2017-12-30T20:37:13.722Z,54,,,,,27.8,
2017-12-30T20:37:23.728Z,54,,,,,27.8,31.6
2017-12-30T20:37:33.724Z,54,,,,,27.8,
2017-12-30T20:37:43.726Z,54,,,,,27.7,
2017-12-30T20:37:53.725Z,54,,,,,27.7,
2017-12-30T20:38:03.725Z,54,,,,,27.5,31.7
2017-12-30T20:38:13.724Z,54,,,,,27.5,31.6
2017-12-30T20:38:23.732Z,54,,,,,27.5,31.7
2017-12-30T20:38:33.725Z,54,,,,,27.4,
2017-12-30T20:38:43.726Z,54,,,,,27.4,
2017-12-30T20:38:53.729Z,54,,,,,27.3,
2017-12-30T20:39:03.726Z,54,,,,,27.3,
2017-12-30T20:39:13.724Z,54,,,,,27.2,
2017-12-30T20:39:23.729Z,54,,,,,27.2,
2017-12-30T20:39:33.726Z,54,,,,,27.2,
2017-12-30T20:39:43.732Z,54,,,,,27.1,
2017-12-30T20:39:53.733Z,54,,,,,27.1,
2017-12-30T20:40:03.727Z,54,,,,,26.9,
2017-12-30T20:40:13.728Z,54,,,,,26.9,
2017-12-30T20:40:23.738Z,54,,,,,26.8,
2017-12-30T20:40:33.728Z,54,,,,,26.8,
2017-12-30T20:40:43.726Z,54,,,,,26.8,
2017-12-30T20:40:53.727Z,54,,,,,26.7,
2017-12-30T20:41:03.728Z,54,,,,,26.7,
2017-12-30T20:41:13.728Z,54,,,,,26.7,
2017-12-30T20:41:23.726Z,54,,,,,26.6,
2017-12-30T20:41:33.727Z,54,,,,,26.6,
2017-12-30T20:41:43.739Z,54,,,,,26.5,
2017-12-30T20:41:58.829Z,54,,,,,26.5,
2017-12-30T20:42:03.729Z,54,,,,,26.5,
2017-12-30T20:42:13.729Z,54,,,,,26.3,
2017-12-30T20:42:23.731Z,54,,,,,26.3,
2017-12-30T20:42:33.754Z,54,,,,,26.2,
2017-12-30T20:42:43.730Z,54,,,,,26.2,
2017-12-30T20:42:53.730Z,54,,,,,26.2,
2017-12-30T20:43:03.727Z,54,,,,,26.1,31.6
2017-12-30T20:43:13.728Z,54,,,,,26.1,
2017-12-30T20:43:23.732Z,54,,,,,26.1,
2017-12-30T20:43:33.732Z,54,,,,,26,
2017-12-30T20:43:43.732Z,54,,,,,26,
2017-12-30T20:43:53.729Z,54,,,,,26,
2017-12-30T20:44:03.728Z,54,,,,,25.9,
2017-12-30T20:44:13.727Z,54,,,,,25.9,
2017-12-30T20:44:23.731Z,54,,,,,25.9,
2017-12-30T20:44:33.730Z,54,,,,,25.9,
2017-12-30T20:44:43.742Z,54,,,,,25.7,31.5
2017-12-30T20:44:53.732Z,54,,,,,25.7,
2017-12-30T20:45:03.728Z,54,,,,,25.7,
2017-12-30T20:45:13.733Z,54,,,,,25.6,
2017-12-30T20:45:23.733Z,54,,,,,25.6,
2017-12-30T20:45:33.733Z,54,,,,,25.6,
2017-12-30T20:45:43.733Z,54,,,,,25.5,
2017-12-30T20:45:53.734Z,54,,,,,25.5,
2017-12-30T20:46:03.734Z,54,,,,,25.5,
2017-12-30T20:46:13.738Z,54,,,,,25.5,
2017-12-30T20:46:23.737Z,54,,,,,25.4,31.4
2017-12-30T20:46:33.731Z,54,,,,,25.4,
2017-12-30T20:46:43.732Z,54,,,,,25.4,
2017-12-30T20:46:53.730Z,54,,,,,25.3,
2017-12-30T20:47:03.733Z,54,,,,,25.3,
2017-12-30T20:47:13.730Z,54,,,,,25.3,
2017-12-30T20:47:23.730Z,54,,,,,25.1,
2017-12-30T20:47:33.735Z,54,,,,,25.1,
2017-12-30T20:47:43.729Z,54,,,,,25.1,
2017-12-30T20:47:53.733Z,54,,,,,25.1,
2017-12-30T20:48:03.734Z,54,,,,,25.1,31.3
2017-12-30T20:48:13.736Z,54,,,,,25,
2017-12-30T20:48:23.736Z,54,,,,,25,
2017-12-30T20:48:33.731Z,54,,,,,25,
2017-12-30T20:48:43.731Z,54,,,,,25,
2017-12-30T20:48:53.731Z,54,,,,,25,
2017-12-30T20:49:03.732Z,54,,,,,24.9,
2017-12-30T20:49:13.729Z,54,,,,,24.9,
2017-12-30T20:49:23.735Z,54,,,,,24.9,
2017-12-30T20:49:33.731Z,54,,,,,24.9,
2017-12-30T20:49:43.730Z,54,,,,,24.8,
2017-12-30T20:49:53.734Z,54,,,,,24.8,31.2
2017-12-30T20:50:03.735Z,54,,,,,24.8,
2017-12-30T20:50:13.906Z,54,,,,,24.8,
2017-12-30T20:50:23.735Z,54,,,,,24.7,
2017-12-30T20:50:33.737Z,54,,,,,24.7,
2017-12-30T20:50:43.734Z,54,,,,,24.7,
2017-12-30T20:50:53.756Z,54,,,,,24.7,
2017-12-30T20:51:03.736Z,54,,,,,24.7,
2017-12-30T20:51:13.739Z,54,,,,,24.5,
2017-12-30T20:51:23.745Z,54,,,,,24.5,
2017-12-30T20:51:33.731Z,54,,,,,24.5,
2017-12-30T20:51:43.732Z,54,,,,,24.5,
2017-12-30T20:51:53.733Z,54,,,,,24.5,31.1
2017-12-30T20:52:03.735Z,54,,,,,24.5,
2017-12-30T20:52:13.732Z,54,,,,,24.4,
2017-12-30T20:52:23.744Z,54,,,,,24.4,
2017-12-30T20:52:33.735Z,54,,,,,24.4,
2017-12-30T20:52:43.736Z,54,,,,,24.4,
2017-12-30T20:52:53.735Z,54,,,,,24.4,
2017-12-30T20:53:03.737Z,54,,,,,24.3,
2017-12-30T20:53:13.738Z,54,,,,,24.3,
2017-12-30T20:53:23.738Z,54,,,,,24.3,
2017-12-30T20:53:33.732Z,54,,,,,24.3,
2017-12-30T20:53:43.737Z,54,,,,,24.3,
2017-12-30T20:53:53.741Z,54,,,,,24.3,
2017-12-30T20:54:03.736Z,54,,,,,24.2,30.9
2017-12-30T20:54:13.733Z,54,,,,,24.2,30.9
2017-12-30T20:54:23.751Z,54,,,,,24.2,31.1
2017-12-30T20:54:33.733Z,54,,,,,24.2,30.9
2017-12-30T20:54:43.734Z,54,,,,,24.2,
2017-12-30T20:54:53.734Z,54,,,,,24,
2017-12-30T20:55:03.735Z,54,,,,,24,
2017-12-30T20:55:13.738Z,54,,,,,24,
2017-12-30T20:55:23.746Z,54,,,,,24,
2017-12-30T20:55:33.735Z,54,,,,,24,
2017-12-30T20:55:43.733Z,54,,,,,24,
2017-12-30T20:55:53.740Z,54,,,,,24,
2017-12-30T20:56:03.744Z,54,,,,,24,
2017-12-30T20:56:13.738Z,54,,,,,23.9,
2017-12-30T20:56:23.745Z,54,,,,,23.9,
2017-12-30T20:56:33.734Z,54,,,,,23.9,
2017-12-30T20:56:43.739Z,54,,,,,23.9,
2017-12-30T20:56:53.744Z,54,,,,,23.9,
2017-12-30T20:57:03.734Z,54,,,,,23.9,
2017-12-30T20:57:13.735Z,54,,,,,23.8,30.8
2017-12-30T20:57:23.739Z,54,,,,,23.8,
2017-12-30T20:57:33.736Z,54,,,,,23.8,
2017-12-30T20:57:43.738Z,54,,,,,23.8,
2017-12-30T20:57:53.735Z,54,,,,,23.8,
2017-12-30T20:58:03.739Z,54,,,,,23.8,
2017-12-30T20:58:13.736Z,54,,,,,23.7,
2017-12-30T20:58:23.739Z,54,,,,,23.7,
2017-12-30T20:58:33.737Z,54,,,,,23.7,
2017-12-30T20:58:43.736Z,54,,,,,23.7,
2017-12-30T20:58:53.737Z,54,,,,,23.7,
2017-12-30T20:59:03.739Z,54,,,,,23.7,
2017-12-30T20:59:13.737Z,54,,,,,23.7,
2017-12-30T20:59:23.737Z,54,,,,,23.6,
2017-12-30T20:59:33.737Z,54,,,,,23.6,
2017-12-30T20:59:43.737Z,54,,,,,23.6,
2017-12-30T20:59:53.877Z,54,,,,,23.6,
2017-12-30T21:00:03.736Z,54,,,,,23.6,30.7
2017-12-30T21:00:13.762Z,54,,,,,23.6,
2017-12-30T21:00:23.743Z,54,,,,,23.6,
2017-12-30T21:00:33.739Z,54,,,,,23.6,
2017-12-30T21:00:43.745Z,54,,,,,23.4,
2017-12-30T21:00:53.739Z,54,,,,,23.6,
2017-12-30T21:01:03.739Z,54,,,,,23.4,
2017-12-30T21:01:13.741Z,54,,,,,23.4,
2017-12-30T21:01:23.751Z,54,,,,,23.4,
2017-12-30T21:01:33.749Z,54,,,,,23.4,
2017-12-30T21:01:43.752Z,54,,,,,23.4,
2017-12-30T21:01:53.760Z,54,,,,,23.4,
2017-12-30T21:02:03.747Z,54,,,,,23.4,
2017-12-30T21:02:13.750Z,54,,,,,23.3,
2017-12-30T21:02:23.773Z,54,,,,,23.3,
2017-12-30T21:02:33.749Z,54,,,,,23.3,
2017-12-30T21:02:43.741Z,54,,,,,23.3,
2017-12-30T21:02:53.741Z,54,,,,,23.3,
2017-12-30T21:03:03.741Z,54,,,,,23.3,
2017-12-30T21:03:13.739Z,54,,,,,23.3,
2017-12-30T21:03:23.755Z,54,,,,,23.2,
2017-12-30T21:03:33.777Z,54,,,,,23.2,
2017-12-30T21:03:43.742Z,54,,,,,23.2,
2017-12-30T21:03:58.849Z,54,,,,,23.2,30.6
2017-12-30T21:04:03.744Z,54,,,,,23.2,
2017-12-30T21:04:13.748Z,54,,,,,23.2,
2017-12-30T21:04:23.767Z,54,,,,,23.2,
2017-12-30T21:04:33.746Z,54,,,,,23.2,
2017-12-30T21:04:43.748Z,54,,,,,23.2,
2017-12-30T21:04:53.753Z,54,,,,,23.2,
2017-12-30T21:05:03.750Z,54,,,,,23.1,
2017-12-30T21:05:13.746Z,54,,,,,23.1,
2017-12-30T21:05:23.784Z,54,,,,,23.1,
2017-12-30T21:05:33.741Z,54,,,,,23.1,
2017-12-30T21:05:43.749Z,54,,,,,23.1,
2017-12-30T21:05:53.752Z,54,,,,,23.1,
2017-12-30T21:06:03.758Z,54,,,,,23.1,
2017-12-30T21:06:13.746Z,54,,,,,23.1,
2017-12-30T21:06:23.789Z,54,,0,2,45,23,31.4
2017-12-30T21:06:33.751Z,54,,,,38,23,35.2
2017-12-30T21:06:43.748Z,54,,,,30,23,33.8
2017-12-30T21:06:53.749Z,54,,,,29,23,34
2017-12-30T21:07:03.752Z,54,,,,,23,34.1
2017-12-30T21:07:13.740Z,54,,,,,23,34.2
2017-12-30T21:07:23.753Z,54,,,,,23.1,34.3
2017-12-30T21:07:33.741Z,54,,,,,23.2,34.4
2017-12-30T21:07:43.775Z,54,,,,,23.3,
2017-12-30T21:07:53.746Z,54,,,,,23.4,34.5
2017-12-30T21:08:03.749Z,54,,,,,23.7,34.6
2017-12-30T21:08:13.741Z,54,,,,30,23.9,34.7
2017-12-30T21:08:23.748Z,54,,,,29,24.2,34.8
2017-12-30T21:08:33.741Z,54,,,,,24.3,
2017-12-30T21:08:43.747Z,54,,,,,24.4,34.9
2017-12-30T21:08:53.746Z,54,,,,,24.7,34.8
2017-12-30T21:09:03.745Z,54,,,,,24.7,
2017-12-30T21:09:13.742Z,54,,,,30,24.9,34.9
2017-12-30T21:09:23.746Z,54,,,,29,25,
2017-12-30T21:09:33.741Z,54,,,,,25,35.1
2017-12-30T21:09:43.741Z,54,,,,30,25.1,35.2
2017-12-30T21:09:53.746Z,54,,,,0,25.3,35.4
2017-12-30T21:10:03.748Z,54,,0,2,,25.4,33.8
2017-12-30T21:10:13.747Z,54,,,,,25.4,32.8
2017-12-30T21:10:23.759Z,54,,,,,25.5,31.6
2017-12-30T21:10:33.745Z,54,,,,,25.5,30.9
2017-12-30T21:10:43.745Z,54,,,,,25.5,30.7
2017-12-30T21:10:53.746Z,54,,,,,25.5,30.3
2017-12-30T21:11:03.748Z,54,,,,,25.6,29.9
2017-12-30T21:11:13.749Z,54,,,,,25.6,29.5
2017-12-30T21:11:23.764Z,54,,0,2,43,25.6,31.4
2017-12-30T21:11:33.750Z,54,,,,34,25.6,35.2
2017-12-30T21:11:43.750Z,54,,,,30,25.5,34.8
2017-12-30T21:11:53.754Z,54,,,,29,25.5,35.1
2017-12-30T21:12:03.747Z,54,,,,,25.5,35.5
2017-12-30T21:12:13.748Z,54,,,,,25.5,35.6
2017-12-30T21:12:23.758Z,54,,,,,25.5,36
2017-12-30T21:12:33.747Z,54,,,,,25.5,36.4
2017-12-30T21:12:43.744Z,54,,,,,25.6,36.7
2017-12-30T21:12:53.755Z,54,,,,,25.6,37.1
2017-12-30T21:13:03.745Z,54,,,,,25.7,37.3
2017-12-30T21:13:13.751Z,54,,,,,25.9,37.4
2017-12-30T21:13:23.760Z,54,,,,,26,
2017-12-30T21:13:33.748Z,54,,,,,26.1,37.5
2017-12-30T21:13:43.746Z,54,,,,30,26.2,37.6
2017-12-30T21:13:53.747Z,54,,,,29,26.3,37.7
2017-12-30T21:14:03.744Z,54,,0,2,0,26.5,36.8
2017-12-30T21:14:13.744Z,54,,,,,26.6,34.9
2017-12-30T21:14:23.751Z,54,,,,,26.7,34.4
2017-12-30T21:14:33.744Z,54,,,,,26.8,33.8
2017-12-30T21:14:43.752Z,54,,,,,26.8,32.9
2017-12-30T21:14:53.753Z,54,,,,,26.9,32.6
2017-12-30T21:15:03.749Z,54,,,,,26.9,32.3
2017-12-30T21:15:13.754Z,54,,,,,27.1,31.9
2017-12-30T21:15:23.753Z,54,,,,,27.1,31.7
2017-12-30T21:15:33.753Z,54,,,,,27.1,31.4
2017-12-30T21:15:43.746Z,54,,,,,27.1,30.9
2017-12-30T21:15:53.754Z,54,,,,,27.1,
2017-12-30T21:16:03.749Z,54,,,,,27.1,30.7
2017-12-30T21:16:13.754Z,54,,,,,27.2,30.5
2017-12-30T21:16:23.748Z,54,,,,,27.2,30.4
2017-12-30T21:16:33.751Z,54,,,,,27.2,30.2
2017-12-30T21:16:43.752Z,54,,,,,27.2,30.1
2017-12-30T21:16:53.747Z,54,,,,,27.2,29.9
2017-12-30T21:17:03.753Z,54,,,,,27.1,
2017-12-30T21:17:13.751Z,54,,,,,27.1,
2017-12-30T21:17:23.746Z,54,,,,,27.1,
2017-12-30T21:17:33.749Z,54,,,,,27.1,
2017-12-30T21:17:43.756Z,54,,,,,27.1,
2017-12-30T21:17:53.749Z,54,,,,,27.1,
2017-12-30T21:18:03.756Z,54,,,,,27.1,
2017-12-30T21:18:13.748Z,54,,,,,27.1,29.8
2017-12-30T21:18:23.752Z,54,,,,,27.1,29.9
2017-12-30T21:18:33.750Z,54,,,,,27.1,
2017-12-30T21:18:43.750Z,54,,,,,27.1,
2017-12-30T21:18:53.747Z,54,,,,,27.2,
2017-12-30T21:19:03.747Z,54,,,,,27.1,
2017-12-30T21:19:13.748Z,54,,,,,27.1,29.8
2017-12-30T21:19:23.748Z,54,,,,,27.1,29.9
2017-12-30T21:19:33.749Z,54,,,,,27.1,
2017-12-30T21:19:43.748Z,54,,,,,27.1,
2017-12-30T21:19:53.748Z,54,,,,,27.1,
2017-12-30T21:20:03.749Z,54,,,,,26.9,
2017-12-30T21:20:13.749Z,54,,,,,26.9,
2017-12-30T21:20:23.757Z,54,,,,,26.9,
2017-12-30T21:20:33.749Z,54,,,,,26.9,
2017-12-30T21:20:43.758Z,54,,,,,26.8,
2017-12-30T21:20:53.750Z,54,,,,,26.8,30
2017-12-30T21:21:03.755Z,54,,,,,26.8,30
2017-12-30T21:21:13.750Z,54,,,,,26.8,
2017-12-30T21:21:23.750Z,54,,,,,26.7,
2017-12-30T21:21:33.768Z,54,,,,,26.7,
2017-12-30T21:21:43.750Z,54,,,,,26.7,
2017-12-30T21:21:53.750Z,54,,,,,26.6,30.1
2017-12-30T21:22:03.761Z,54,,,,,26.6,
2017-12-30T21:22:13.752Z,54,,,,,26.6,
2017-12-30T21:22:23.752Z,54,,,,,26.5,
2017-12-30T21:22:33.751Z,54,,,,,26.5,
2017-12-30T21:22:43.751Z,54,,,,,26.5,30.2
2017-12-30T21:22:53.757Z,54,,,,,26.3,
2017-12-30T21:23:03.756Z,54,,,,,26.3,
2017-12-30T21:23:13.752Z,54,,,,,26.3,
2017-12-30T21:23:23.753Z,54,,,,,26.2,
2017-12-30T21:23:33.761Z,54,,,,,26.2,
2017-12-30T21:23:43.750Z,54,,,,,26.1,
2017-12-30T21:23:53.751Z,54,,,,,26.1,
2017-12-30T21:24:03.754Z,54,,,,,26.1,
2017-12-30T21:24:13.750Z,54,,,,,26,
2017-12-30T21:24:23.759Z,54,,,,,26,30.3
2017-12-30T21:24:33.768Z,54,61,0,2,0,26,30.3
2017-12-30T21:24:43.750Z,54,,,,,25.9,
2017-12-30T21:24:53.754Z,54,,,,,25.9,
2017-12-30T21:25:03.753Z,54,,,,,25.7,30.2
2017-12-30T21:25:13.754Z,54,,,,,25.7,30.3
2017-12-30T21:25:23.754Z,54,,,,,25.7,
2017-12-30T21:25:33.751Z,54,,,,,25.6,
2017-12-30T21:25:43.753Z,54,,,,,25.6,
2017-12-30T21:25:53.754Z,54,,,,,25.6,
2017-12-30T21:26:03.755Z,54,,,,,25.5,
2017-12-30T21:26:13.753Z,54,,,,,25.5,
2017-12-30T21:26:23.756Z,54,,,,,25.5,
2017-12-30T21:26:33.754Z,54,,,,,25.4,
2017-12-30T21:26:43.753Z,54,,,,,25.4,30.2
2017-12-30T21:26:53.755Z,54,,,,,25.4,
2017-12-30T21:27:03.753Z,54,,,,,25.3,
2017-12-30T21:27:13.752Z,54,,,,,25.3,
2017-12-30T21:27:23.756Z,54,,,,,25.3,
2017-12-30T21:27:33.754Z,54,,,,,25.1,
2017-12-30T21:27:43.754Z,54,,,,,25.1,
2017-12-30T21:27:53.756Z,54,,,,,25.1,
2017-12-30T21:28:03.754Z,54,,,,,25.1,
2017-12-30T21:28:13.756Z,54,,,,,25,
2017-12-30T21:28:23.759Z,54,,,,,25,
2017-12-30T21:28:33.755Z,54,,,,,25,
2017-12-30T21:28:43.766Z,54,,,,,24.9,
2017-12-30T21:28:53.756Z,54,,,,,24.9,
2017-12-30T21:29:03.752Z,54,,,,,24.9,30.1
2017-12-30T21:29:13.754Z,54,,,,,24.8,
2017-12-30T21:29:23.758Z,54,,,,,24.8,
2017-12-30T21:29:33.770Z,54,,,,,24.8,
2017-12-30T21:29:43.758Z,54,,,,,24.8,
2017-12-30T21:29:53.812Z,54,,,,,24.7,
2017-12-30T21:30:03.754Z,54,,,,,24.7,
2017-12-30T21:30:13.755Z,54,,,,,24.7,
2017-12-30T21:30:23.760Z,54,,,,,24.5,
2017-12-30T21:30:33.756Z,54,,,,,24.5,30
2017-12-30T21:30:43.759Z,54,,,,,24.5,
2017-12-30T21:30:53.757Z,54,,,,,24.5,
2017-12-30T21:31:03.758Z,54,,,,,24.4,
2017-12-30T21:31:13.759Z,54,,,,,24.4,
2017-12-30T21:31:23.757Z,54,,,,,24.4,
2017-12-30T21:31:33.760Z,54,,,,,24.4,
2017-12-30T21:31:43.760Z,54,,,,,24.4,
2017-12-30T21:31:53.755Z,54,,,,,24.3,
2017-12-30T21:32:03.761Z,54,,,,,24.3,
2017-12-30T21:32:13.757Z,54,,,,,24.3,
2017-12-30T21:32:23.764Z,54,,,,,24.3,
2017-12-30T21:32:33.761Z,54,,,,,24.2,30
2017-12-30T21:32:43.769Z,54,,,,,24.2,29.9
2017-12-30T21:32:53.758Z,54,,,,,24.2,
2017-12-30T21:33:03.758Z,54,,,,,24.2,
2017-12-30T21:33:13.763Z,54,,,,,24,
2017-12-30T21:33:23.757Z,54,,,,,24,
2017-12-30T21:33:33.758Z,54,,,,,24,
2017-12-30T21:33:43.759Z,54,,,,,24,
2017-12-30T21:33:53.756Z,54,,,,,24,
2017-12-30T21:34:03.760Z,54,,,,,23.9,
2017-12-30T21:34:13.763Z,54,,,,,23.9,
2017-12-30T21:34:23.762Z,54,,,,,23.9,29.8
2017-12-30T21:34:33.760Z,54,,,,,23.9,29.9
2017-12-30T21:34:43.768Z,54,,,,,23.9,
2017-12-30T21:34:53.762Z,54,,,,,23.8,
2017-12-30T21:35:03.761Z,54,,,,,23.8,29.8
2017-12-30T21:35:13.764Z,54,,,,,23.8,
2017-12-30T21:35:23.765Z,54,,,,,23.8,
2017-12-30T21:35:33.765Z,54,,,,,23.8,
2017-12-30T21:35:43.760Z,54,,,,,23.7,
2017-12-30T21:35:53.757Z,54,,,,,23.7,
2017-12-30T21:36:03.758Z,54,,,,,23.7,
2017-12-30T21:36:13.759Z,54,,,,,23.7,
2017-12-30T21:36:23.761Z,54,,,,,23.7,
2017-12-30T21:36:33.761Z,54,,,,,23.7,
2017-12-30T21:36:43.761Z,54,,,,,23.6,
2017-12-30T21:36:53.761Z,54,,,,,23.6,
2017-12-30T21:37:03.787Z,54,,,,,23.6,
2017-12-30T21:37:13.759Z,54,,,,,23.6,29.6
2017-12-30T21:37:23.763Z,54,,,,,23.6,
2017-12-30T21:37:33.764Z,54,,,,,23.6,
2017-12-30T21:37:43.762Z,54,,,,,23.4,
2017-12-30T21:37:53.757Z,54,,,,,23.4,
2017-12-30T21:38:03.766Z,54,,,,,23.4,
2017-12-30T21:38:13.766Z,54,,,,,23.4,
2017-12-30T21:38:23.767Z,54,,,,,23.4,
2017-12-30T21:38:33.767Z,54,,,,,23.4,
2017-12-30T21:38:43.758Z,54,,,,,23.3,
2017-12-30T21:38:53.758Z,54,,,,,23.3,
2017-12-30T21:39:03.760Z,54,,,,,23.3,
2017-12-30T21:39:13.758Z,54,,,,,23.3,
2017-12-30T21:39:23.772Z,54,,,,,23.3,
2017-12-30T21:39:33.762Z,54,,,,,23.2,
2017-12-30T21:39:43.759Z,54,,,,,23.2,
2017-12-30T21:39:53.760Z,54,,,,,23.2,
2017-12-30T21:40:03.762Z,54,,,,,23.2,29.5
2017-12-30T21:40:13.761Z,54,,,,,23.2,
2017-12-30T21:40:23.767Z,54,,,,,23.2,
2017-12-30T21:40:33.769Z,54,,,,,23.2,
2017-12-30T21:40:43.760Z,54,,,,,23.2,
2017-12-30T21:40:53.760Z,54,,,,,23.2,
2017-12-30T21:41:03.760Z,54,,,,,23.1,
2017-12-30T21:41:13.760Z,54,,,,,23.1,
2017-12-30T21:41:23.765Z,54,,,,,23.1,
2017-12-30T21:41:33.760Z,54,,,,,23.1,
2017-12-30T21:41:43.761Z,54,,,,,23.1,
2017-12-30T21:41:53.761Z,54,,,,,23.1,
2017-12-30T21:42:03.760Z,54,,,,,23.1,
2017-12-30T21:42:13.766Z,54,,,,,23,
2017-12-30T21:42:23.762Z,54,,,,,23,
2017-12-30T21:42:33.764Z,54,,,,,23,
2017-12-30T21:42:43.762Z,54,,,,,23,
2017-12-30T21:42:53.768Z,54,,,,,23,
2017-12-30T21:43:03.761Z,54,,,,,23,
2017-12-30T21:43:13.762Z,54,,,,,23,
2017-12-30T21:43:23.761Z,54,,,,,22.8,
2017-12-30T21:43:33.763Z,54,,,,,22.8,29.4
2017-12-30T21:43:43.763Z,54,,,,,22.8,
2017-12-30T21:43:53.767Z,54,,,,,22.8,
2017-12-30T21:44:03.762Z,54,,,,,22.8,
2017-12-30T21:44:13.771Z,54,,,,,22.8,
2017-12-30T21:44:23.765Z,54,,,,,22.8,
2017-12-30T21:44:33.762Z,54,,,,,22.8,
2017-12-30T21:44:43.763Z,54,,,,,22.7,
2017-12-30T21:44:53.773Z,54,,,,,22.7,
2017-12-30T21:45:03.762Z,54,,,,,22.7,
2017-12-30T21:45:13.764Z,54,,,,,22.7,
2017-12-30T21:45:23.788Z,54,,,,,22.7,
2017-12-30T21:45:33.767Z,54,,0,2,45,22.7,30.1
2017-12-30T21:45:43.768Z,54,,,,38,22.7,34
2017-12-30T21:45:53.775Z,54,,,,30,22.7,33.9
2017-12-30T21:46:03.770Z,54,,,,29,22.6,33.1
2017-12-30T21:46:13.765Z,54,,,,,22.6,33.8
2017-12-30T21:46:23.770Z,54,,,,,22.7,34
2017-12-30T21:46:33.766Z,54,,,,,22.7,34.1
2017-12-30T21:46:43.766Z,54,,,,,22.8,34.2
2017-12-30T21:46:53.764Z,54,,,,,23,34.3
2017-12-30T21:47:03.764Z,54,,,,30,23.2,34.5
2017-12-30T21:47:13.765Z,54,,,,29,23.3,34.6
2017-12-30T21:47:23.765Z,54,,,,,23.6,34.7
2017-12-30T21:47:33.766Z,54,,,,,23.8,34.8
2017-12-30T21:47:43.766Z,54,,,,,23.9,34.9
2017-12-30T21:47:53.767Z,54,,,,30,24.2,
2017-12-30T21:48:03.767Z,54,,,,29,24.3,
2017-12-30T21:48:13.766Z,54,,,,,24.4,34.8
2017-12-30T21:48:23.871Z,54,,,,,24.5,35.1
2017-12-30T21:48:33.767Z,54,,,,,24.8,
2017-12-30T21:48:43.767Z,54,,,,30,24.8,35.2
2017-12-30T21:48:53.764Z,54,,,,29,24.9,35.3
2017-12-30T21:49:03.769Z,54,,,,30,25,35.4
2017-12-30T21:49:13.765Z,54,,,,29,25,35.6
2017-12-30T21:49:23.770Z,54,,,,30,25.1,35.7
2017-12-30T21:49:33.774Z,54,,,,29,25.3,35.8
2017-12-30T21:49:43.770Z,54,,,,,25.4,36
2017-12-30T21:49:53.765Z,54,,,,,25.4,36.1
2017-12-30T21:50:03.770Z,54,,,,,25.4,36.2
2017-12-30T21:50:13.766Z,54,,,,,25.5,36.4
2017-12-30T21:50:23.770Z,54,,,,,25.5,36.5
2017-12-30T21:50:33.765Z,54,,,,,25.5,36.6
2017-12-30T21:50:43.778Z,54,,0,2,0,25.6,35.9
2017-12-30T21:50:53.766Z,54,,,,,25.6,33.9
2017-12-30T21:51:03.766Z,54,,,,,25.7,33.4
2017-12-30T21:51:13.769Z,54,,,,,25.9,32.8
2017-12-30T21:51:23.771Z,54,,,,,25.9,31.9
2017-12-30T21:51:33.768Z,54,,,,,25.9,31.7
2017-12-30T21:51:43.767Z,54,,,,,26,31.3
2017-12-30T21:51:53.772Z,54,,,,,26,30.9
2017-12-30T21:52:03.767Z,54,,,,,26,30.6
2017-12-30T21:52:13.768Z,54,,,,,26,30.3
2017-12-30T21:52:23.767Z,54,,,,,26,29.9
2017-12-30T21:52:33.773Z,54,,,,,26,
2017-12-30T21:52:43.771Z,54,,,,,26,29.6
