Time,ActPow,HwActive,PrimT,PrimTSet,HwTOutlet,ChActive,HwTSet
2018-02-05T05:27:44.605Z,,,50.2,,28.6,,54
2018-02-05T05:27:54.645Z,,,49.7,,28.4,,54
2018-02-05T05:28:04.604Z,,,49.2,,28.1,,54
2018-02-05T05:28:14.720Z,,,48.9,,28,,54
2018-02-05T05:28:24.683Z,,,48.5,,27.9,,54
2018-02-05T05:28:34.609Z,,,48.1,,27.8,,54
2018-02-05T05:28:44.596Z,,,47.8,,27.7,,54
2018-02-05T05:28:54.602Z,,,47.6,,27.5,,54
2018-02-05T05:29:04.593Z,,,47.2,,27.4,,54
2018-02-05T05:29:14.732Z,,,46.9,,27.3,,54
2018-02-05T05:29:24.658Z,,,46.7,,27.3,,54
2018-02-05T05:29:34.592Z,,,46.5,,27.2,,54
2018-02-05T05:29:44.636Z,,,46.4,,26.9,,54
2018-02-05T05:29:54.597Z,,,,,26.7,,54
2018-02-05T05:30:04.607Z,,,,,26.5,,54
2018-02-05T05:30:14.729Z,43,0,48.6,,26.6,2,54
2018-02-05T05:30:24.662Z,34,,52.3,,26.5,,54
2018-02-05T05:30:34.621Z,29,,51.8,,26.6,,54
2018-02-05T05:30:44.689Z,,,52.1,,27.1,,54
2018-02-05T05:30:54.592Z,,,52.8,,27.1,,54
2018-02-05T05:31:04.595Z,,,53,,27.4,,54
2018-02-05T05:31:14.732Z,,,53.3,,27.5,,54
2018-02-05T05:31:24.773Z,,,53.5,,27.9,,54
2018-02-05T05:31:34.619Z,,,53.6,,28,,54
2018-02-05T05:31:44.625Z,,,53.8,,28.1,,54
2018-02-05T05:31:54.600Z,,,54,,28,,54
2018-02-05T05:32:04.597Z,,,,,28,,54
2018-02-05T05:32:14.697Z,,,54.3,,28.1,,54
2018-02-05T05:32:24.593Z,,,54.4,,28.1,,54
2018-02-05T05:32:34.627Z,,,54.5,,28.1,,54
2018-02-05T05:32:44.630Z,,,54.6,,28.1,,54
2018-02-05T05:32:54.600Z,,,54.7,,28.3,,54
2018-02-05T05:33:04.661Z,,,54.8,,28.3,,54
2018-02-05T05:33:14.738Z,,,,,28.3,,54
2018-02-05T05:33:24.622Z,,,54.9,,28.4,,54
2018-02-05T05:33:34.800Z,,,,,28.4,,54
2018-02-05T05:33:44.602Z,,,55,,28.5,,54
2018-02-05T05:33:54.692Z,,,,,28.5,,54
2018-02-05T05:34:04.613Z,,,,,28.5,,54
2018-02-05T05:34:14.704Z,,,55.1,,28.5,,54
2018-02-05T05:34:24.669Z,,,,,28.7,,54
2018-02-05T05:34:34.647Z,,,,,28.7,,54
2018-02-05T05:34:44.603Z,,,55.2,,28.7,,54
2018-02-05T05:34:54.599Z,,,,,28.9,,54
2018-02-05T05:35:04.627Z,,,,,29,,54
2018-02-05T05:35:14.749Z,,,55.3,,29,,54
2018-02-05T05:35:24.705Z,,,,,29,,54
2018-02-05T05:35:34.630Z,,,,,29.2,,54
2018-02-05T05:35:44.614Z,,,55.4,,29.2,,54
2018-02-05T05:35:54.674Z,30,,,,29.3,,54
2018-02-05T05:36:04.623Z,29,,,,29.2,,54
2018-02-05T05:36:14.743Z,,,55.5,,29.3,,54
2018-02-05T05:36:24.647Z,,,,,29.3,,54
2018-02-05T05:36:34.631Z,,,,,29.5,,54
2018-02-05T05:36:44.635Z,,,55.6,,29.2,,54
2018-02-05T05:36:54.597Z,30,,,,29.2,,54
2018-02-05T05:37:04.629Z,0,,55.7,,29.3,,54
2018-02-05T05:37:14.960Z,,0,53.7,,29.3,2,54
2018-02-05T05:37:24.618Z,,,51.9,,29.3,,54
2018-02-05T05:37:34.603Z,,,51.2,,29.1,,54
2018-02-05T05:37:44.606Z,,,50.6,,28.7,,54
2018-02-05T05:37:54.725Z,,,49.7,,28.5,,54
2018-02-05T05:38:04.655Z,,,49,,28.1,,54
2018-02-05T05:38:14.781Z,41,0,51.3,,27.9,2,54
2018-02-05T05:38:24.650Z,30,,55.1,,27.8,,54
2018-02-05T05:38:34.617Z,29,,53.7,,27.5,,54
2018-02-05T05:38:44.603Z,,,53.5,,27.4,,54
2018-02-05T05:38:54.600Z,,,54.4,,27.4,,54
2018-02-05T05:39:04.598Z,,,,,27.5,,54
2018-02-05T05:39:14.836Z,,,54.6,,27.8,,54
2018-02-05T05:39:24.636Z,,,54.7,,28,,54
2018-02-05T05:39:34.627Z,,,54.9,,28.3,,54
2018-02-05T05:39:44.625Z,,,55,,28.5,,54
2018-02-05T05:39:54.619Z,,,55.2,,28.6,,54
2018-02-05T05:40:04.734Z,,,55.3,,28.9,,54
2018-02-05T05:40:14.676Z,,,55.5,,28.7,,54
2018-02-05T05:40:25.106Z,,,55.6,,28.7,,54
2018-02-05T05:40:34.649Z,,,55.7,,28.7,,54
2018-02-05T05:40:44.672Z,,,55.9,,28.9,,54
2018-02-05T05:40:54.631Z,,,56,,28.9,,54
2018-02-05T05:41:04.616Z,,,,,28.9,,54
2018-02-05T05:41:14.900Z,,,56.1,,29,,54
2018-02-05T05:41:24.809Z,,,,,29.1,,54
2018-02-05T05:41:34.611Z,,,56.2,,29.1,,54
2018-02-05T05:41:44.611Z,,,,,29.3,,54
2018-02-05T05:41:54.633Z,,,56.3,,29.3,,54
2018-02-05T05:42:04.600Z,,,,,29.5,,54
2018-02-05T05:42:14.771Z,,,56.4,,29.5,,54
2018-02-05T05:42:24.602Z,,,,,29.6,,54
2018-02-05T05:42:34.634Z,,,,,29.5,,54
2018-02-05T05:42:44.603Z,,,56.5,,29.6,,54
2018-02-05T05:42:54.639Z,,,,,29.7,,54
2018-02-05T05:43:04.672Z,,,,,29.5,,54
2018-02-05T05:43:14.712Z,,,,,29.6,,54
2018-02-05T05:43:24.643Z,30,,56.6,,29.7,,54
2018-02-05T05:43:34.609Z,29,,,,29.8,,54
2018-02-05T05:43:44.623Z,,,,,30,,54
2018-02-05T05:43:54.653Z,30,,,,30,,54
2018-02-05T05:44:04.601Z,29,,56.7,,30.1,,54
2018-02-05T05:44:14.736Z,,,,,29.8,,54
2018-02-05T05:44:24.654Z,,,,,30,,54
2018-02-05T05:44:34.649Z,,,56.8,,30,,54
2018-02-05T05:44:44.607Z,,,,,30,,54
2018-02-05T05:44:54.622Z,,,,,30.1,,54
2018-02-05T05:45:04.726Z,,,56.9,,30.1,,54
2018-02-05T05:45:14.764Z,,,,,30,,54
2018-02-05T05:45:24.642Z,30,,57,,30.2,,54
2018-02-05T05:45:34.604Z,29,,,,30.1,,54
2018-02-05T05:45:44.621Z,30,,,,30.1,,54
2018-02-05T05:45:54.665Z,29,,57.1,,30.1,,54
2018-02-05T05:46:04.609Z,,,,,30.2,,54
2018-02-05T05:46:14.752Z,,,,,30.3,,54
2018-02-05T05:46:24.606Z,,,57.2,,30.3,,54
2018-02-05T05:46:34.617Z,,,,,30.3,,54
2018-02-05T05:46:44.677Z,,,,,30.6,,54
2018-02-05T05:46:54.686Z,,,57.3,,30.4,,54
2018-02-05T05:47:04.620Z,,,,,30.4,,54
2018-02-05T05:47:14.865Z,30,,,,30.6,,54
2018-02-05T05:47:24.612Z,29,,57.4,,30.6,,54
2018-02-05T05:47:34.668Z,30,,,,30.7,,54
2018-02-05T05:47:44.647Z,,,57.6,,30.6,,54
2018-02-05T05:47:54.679Z,,,,,30.3,,54
2018-02-05T05:48:04.640Z,,,57.7,,30.6,,54
2018-02-05T05:48:14.943Z,29,,,,30.6,,54
2018-02-05T05:48:24.656Z,30,,,,30.4,,54
2018-02-05T05:48:34.626Z,29,,57.8,,30.4,,54
2018-02-05T05:48:44.611Z,,,,,30.4,,54
2018-02-05T05:48:54.668Z,0,0,55.9,,30.4,2,54
2018-02-05T05:49:04.931Z,,,53.9,,30.4,,54
2018-02-05T05:49:14.813Z,,,53.4,,30.1,,54
2018-02-05T05:49:24.638Z,,,52.7,,29.7,,54
2018-02-05T05:49:34.605Z,,,51.8,,29.3,,54
2018-02-05T05:49:44.656Z,,,51.2,,29.1,,54
2018-02-05T05:49:54.609Z,,,50.6,,28.9,,54
2018-02-05T05:50:04.866Z,,,49.9,,28.7,,54
2018-02-05T05:50:14.778Z,,,49.6,,28.5,,54
2018-02-05T05:50:24.617Z,,,49.2,,28.4,,54
2018-02-05T05:50:34.618Z,,,48.8,,28.3,,54
2018-02-05T05:50:44.640Z,,,48.5,,28.1,,54
2018-02-05T05:50:54.612Z,,,48.2,,28,,54
2018-02-05T05:51:04.631Z,,,47.9,,27.8,,54
2018-02-05T05:51:14.882Z,,,47.7,,27.8,,54
2018-02-05T05:51:24.696Z,,,47.3,,27.5,,54
2018-02-05T05:51:34.638Z,,,47.1,,27.5,,54
2018-02-05T05:51:44.611Z,,,46.9,,27.3,,54
2018-02-05T05:51:54.674Z,,,46.8,,27.3,,54
2018-02-05T05:52:04.604Z,,,,,26.9,,54
2018-02-05T05:52:14.784Z,,,,,26.8,,54
2018-02-05T05:52:24.613Z,,,,,26.8,,54
2018-02-05T05:52:34.611Z,,,,,26.6,,54
2018-02-05T05:52:44.612Z,,,46.7,,26.2,,54
2018-02-05T05:52:54.612Z,,,,,25.7,,54
2018-02-05T05:53:04.612Z,,,,,25.3,,54
2018-02-05T05:53:14.775Z,,,,,24.9,,54
2018-02-05T05:53:24.614Z,,,,,24.5,,54
2018-02-05T05:53:34.644Z,,,46.8,,24.2,,54
2018-02-05T05:53:44.615Z,,,,,23.9,,54
2018-02-05T05:53:54.615Z,,,46.9,,23.7,,54
2018-02-05T05:54:04.606Z,,,,,23.4,,54
2018-02-05T05:54:14.893Z,,,47,,23.2,,54
2018-02-05T05:54:24.609Z,,,,,23,,54
2018-02-05T05:54:34.649Z,,0,47.2,,22.8,2,54
2018-02-05T05:54:44.635Z,35,,52,,22.6,,54
2018-02-05T05:54:54.616Z,29,,51.9,,22.8,,54
2018-02-05T05:55:04.658Z,,,51,,23.4,,54
2018-02-05T05:55:14.841Z,30,,52.2,,24.2,,54
2018-02-05T05:55:24.626Z,29,,52.4,,24.5,,54
2018-02-05T05:55:34.658Z,,,52.6,,25,,54
2018-02-05T05:55:44.653Z,,,52.7,,25.5,,54
2018-02-05T05:55:54.608Z,30,,,,26,,54
2018-02-05T05:56:04.675Z,29,,,,26.2,,54
2018-02-05T05:56:14.917Z,,,52.8,,26.3,,54
2018-02-05T05:56:24.643Z,,,,,26.6,,54
2018-02-05T05:56:34.758Z,,,53,,26.7,,54
2018-02-05T05:56:44.693Z,,,,,26.8,,54
2018-02-05T05:56:54.630Z,,,53.1,,26.9,,54
2018-02-05T05:57:04.701Z,,,53.2,,26.9,,54
2018-02-05T05:57:14.823Z,,,,,27.1,,54
2018-02-05T05:57:24.728Z,,,53.3,,27.2,,54
2018-02-05T05:57:34.666Z,,,53.4,,27.4,,54
2018-02-05T05:57:44.642Z,,,53.5,,27.4,,54
2018-02-05T05:57:54.612Z,,,,,27.5,,54
2018-02-05T05:58:04.691Z,,,53.6,,27.5,,54
2018-02-05T05:58:14.962Z,,,53.7,,27.7,,54
2018-02-05T05:58:24.614Z,,,,,27.7,,54
2018-02-05T05:58:34.610Z,,,53.8,,27.8,,54
2018-02-05T05:58:44.627Z,,,53.9,,28,,54
2018-02-05T05:58:54.612Z,,,54,,28,,54
2018-02-05T05:59:04.707Z,,,,,28,,54
2018-02-05T05:59:14.852Z,,,54.1,,28.1,,54
2018-02-05T05:59:24.619Z,,,,,28.1,,54
2018-02-05T05:59:34.629Z,,,54.3,,28.3,,54
2018-02-05T05:59:44.630Z,,,54.4,,28.4,,54
2018-02-05T05:59:54.651Z,,,,,28.6,,54
2018-02-05T06:00:04.800Z,,,54.5,,28.5,,54
2018-02-05T06:00:14.756Z,,,,,28.6,,54
2018-02-05T06:00:24.652Z,,,54.6,,28.9,,54
2018-02-05T06:00:34.613Z,,,54.7,,28.9,,54
2018-02-05T06:00:44.622Z,30,,,,28.7,,54
2018-02-05T06:00:54.610Z,29,,54.8,,28.7,,54
2018-02-05T06:01:04.932Z,,,,,29,,54
2018-02-05T06:01:14.826Z,,,54.9,,29,,54
2018-02-05T06:01:24.623Z,,,55,,29,,54
2018-02-05T06:01:34.680Z,,,,,29.1,,54
2018-02-05T06:01:44.703Z,,,55.1,,29.1,,54
2018-02-05T06:01:54.759Z,,,,,29,,54
2018-02-05T06:02:04.611Z,,,55.2,,29.1,,54
2018-02-05T06:02:14.712Z,,,,,29.2,,54
2018-02-05T06:02:24.614Z,,,55.3,,29.2,,54
2018-02-05T06:02:34.792Z,,,55.4,,29.2,,54
2018-02-05T06:02:44.614Z,,,,,29.2,,54
2018-02-05T06:02:54.684Z,,,55.5,,29.2,,54
2018-02-05T06:03:04.967Z,,,,,29.1,,54
2018-02-05T06:03:14.745Z,,,55.6,,29.2,,54
2018-02-05T06:03:24.615Z,,,,,29.2,,54
2018-02-05T06:03:34.612Z,,,55.7,,29.3,,54
2018-02-05T06:03:44.641Z,29,0,55.7,61,29.3,2,54
2018-02-05T06:03:54.677Z,,,55.9,,29.5,,54
2018-02-05T06:04:04.625Z,30,,,,29.6,,54
2018-02-05T06:04:14.758Z,29,,56,,29.5,,54
2018-02-05T06:04:24.614Z,,,,,29.3,,54
2018-02-05T06:04:34.626Z,,,56.1,,29.6,,54
2018-02-05T06:04:44.648Z,,,,,29.5,,54
2018-02-05T06:04:54.612Z,,,,,29.5,,54
2018-02-05T06:05:04.723Z,,,56.2,,29.5,,54
2018-02-05T06:05:14.764Z,,,,,29.6,,54
2018-02-05T06:05:24.623Z,,,,,29.7,,54
2018-02-05T06:05:34.662Z,,,56.3,,29.6,,54
2018-02-05T06:05:44.726Z,30,,,,29.5,,54
2018-02-05T06:05:54.665Z,29,,56.4,,29.5,,54
2018-02-05T06:06:04.623Z,,,,,29.6,,54
2018-02-05T06:06:14.762Z,,,56.5,,29.6,,54
2018-02-05T06:06:24.698Z,,,,,29.6,,54
2018-02-05T06:06:34.631Z,,,,,29.6,,54
2018-02-05T06:06:44.667Z,,,56.6,,29.6,,54
2018-02-05T06:06:54.633Z,30,,,,29.8,,54
2018-02-05T06:07:04.617Z,29,,56.7,,30,,54
2018-02-05T06:07:14.743Z,,,,,30,,54
2018-02-05T06:07:24.620Z,,,,,30.1,,54
2018-02-05T06:07:34.651Z,,,56.8,,30,,54
2018-02-05T06:07:44.625Z,30,,,,30.1,,54
2018-02-05T06:07:54.862Z,29,,56.9,,30,,54
2018-02-05T06:08:04.655Z,,,,,30,,54
2018-02-05T06:08:14.965Z,,,,,30,,54
2018-02-05T06:08:24.699Z,,,57,,30.1,,54
2018-02-05T06:08:34.637Z,,,,,29.8,,54
2018-02-05T06:08:44.652Z,,,,,30,,54
2018-02-05T06:08:54.631Z,,,57.1,,30.1,,54
2018-02-05T06:09:09.779Z,,,,,30,,54
2018-02-05T06:09:14.736Z,,,,,30.1,,54
2018-02-05T06:09:24.637Z,30,,57.2,,30.1,,54
2018-02-05T06:09:34.661Z,29,,,,30,,54
2018-02-05T06:09:44.681Z,,,,,30,,54
2018-02-05T06:09:54.700Z,,,57.3,,30.1,,54
2018-02-05T06:10:04.972Z,,,,,30.2,,54
2018-02-05T06:10:14.820Z,,,,,30.1,,54
2018-02-05T06:10:24.744Z,,,57.4,,30.3,,54
2018-02-05T06:10:34.662Z,,,,,30.2,,54
2018-02-05T06:10:44.786Z,,,,,30.3,,54
2018-02-05T06:10:54.634Z,30,,57.6,,30.6,,54
2018-02-05T06:11:05.146Z,29,,,,30.4,,54
2018-02-05T06:11:14.860Z,,,,,30.6,,54
2018-02-05T06:11:24.619Z,,,,,30.4,,54
2018-02-05T06:11:34.635Z,,,57.7,,30.6,,54
2018-02-05T06:11:44.723Z,,,,,30.6,,54
2018-02-05T06:11:54.644Z,,,,,30.7,,54
2018-02-05T06:12:04.661Z,,,57.8,,30.6,,54
2018-02-05T06:12:14.816Z,,,,,30.6,,54
2018-02-05T06:12:24.655Z,30,,,,30.6,,54
2018-02-05T06:12:34.698Z,29,,57.9,,30.8,,54
2018-02-05T06:12:44.699Z,,,,,30.8,,54
2018-02-05T06:12:54.639Z,30,,,,30.7,,54
2018-02-05T06:13:04.766Z,29,,58,,30.8,,54
2018-02-05T06:13:14.772Z,,,,,30.8,,54
2018-02-05T06:13:24.637Z,,,,,30.9,,54
2018-02-05T06:13:34.617Z,,,,,30.9,,54
2018-02-05T06:13:44.638Z,0,0,58,,31,2,54
2018-02-05T06:13:54.672Z,,,55.6,,31.2,,54
2018-02-05T06:14:04.926Z,,,54.5,,30.9,,54
2018-02-05T06:14:15.330Z,,,53.7,,30.6,,54
2018-02-05T06:14:24.665Z,,,52.8,,30.2,,54
2018-02-05T06:14:34.657Z,,,51.9,,30,,54
2018-02-05T06:14:44.620Z,,,51.5,,29.6,,54
2018-02-05T06:14:54.716Z,,,50.9,,29.3,,54
2018-02-05T06:15:04.756Z,,,50.3,,29.1,,54
2018-02-05T06:15:14.759Z,,,49.9,,29,,54
2018-02-05T06:15:24.707Z,,,49.5,,28.7,,54
2018-02-05T06:15:34.648Z,,,49.1,,28.5,,54
2018-02-05T06:15:44.653Z,,,48.8,,28.4,,54
2018-02-05T06:15:54.868Z,,,48.5,,28.3,,54
2018-02-05T06:16:04.620Z,,,48.2,,28.3,,54
2018-02-05T06:16:15.000Z,,,47.9,,28,,54
2018-02-05T06:16:24.701Z,,,47.7,,27.9,,54
2018-02-05T06:16:34.710Z,,,47.4,,27.8,,54
2018-02-05T06:16:44.711Z,,,47.1,,27.8,,54
2018-02-05T06:16:54.654Z,,,,,27.5,,54
2018-02-05T06:17:04.752Z,,,,,27.3,,54
2018-02-05T06:17:14.938Z,,,,,27.3,,54
2018-02-05T06:17:24.750Z,,,47,,27.4,,54
2018-02-05T06:17:39.823Z,,,,,27.1,,54
2018-02-05T06:17:44.658Z,,,,,26.7,,54
2018-02-05T06:17:54.702Z,,,,,26.2,,54
2018-02-05T06:18:04.638Z,,,,,25.7,,54
2018-02-05T06:18:14.904Z,,,,,25.4,,54
2018-02-05T06:18:24.673Z,,,,,24.9,,54
2018-02-05T06:18:39.784Z,,,,,24.7,,54
2018-02-05T06:18:44.642Z,,,47.1,,24.3,,54
2018-02-05T06:18:54.672Z,,,,,24,,54
2018-02-05T06:19:04.642Z,,,47.2,,23.8,,54
2018-02-05T06:19:14.757Z,,,,,23.6,,54
2018-02-05T06:19:24.669Z,,,47.3,,23.3,,54
2018-02-05T06:19:34.623Z,,,,,23.2,,54
2018-02-05T06:19:44.627Z,,,47.4,,23,,54
2018-02-05T06:19:54.624Z,,,,,22.8,,54
2018-02-05T06:20:04.624Z,,,47.6,,22.7,,54
2018-02-05T06:20:14.723Z,,,,,22.6,,54
2018-02-05T06:20:24.684Z,,,,,22.5,,54
2018-02-05T06:20:34.623Z,,,,,22.4,,54
2018-02-05T06:20:44.656Z,,,,,22.2,,54
2018-02-05T06:20:54.633Z,,,,,22.1,,54
2018-02-05T06:21:04.633Z,,,,,22,,54
2018-02-05T06:21:14.756Z,,,,,21.9,,54
2018-02-05T06:21:24.643Z,,,,,21.7,,54
2018-02-05T06:21:44.751Z,,,,,21.6,,54
2018-02-05T06:21:44.861Z,,,,,21.5,,54
2018-02-05T06:21:54.651Z,,,,,21.5,,54
2018-02-05T06:22:04.632Z,,,,,21.5,,54
2018-02-05T06:22:14.779Z,41,0,49.5,,21.3,2,54
2018-02-05T06:22:24.638Z,32,,52.3,,21.3,,54
2018-02-05T06:22:34.634Z,30,,50.7,,21.7,,54
2018-02-05T06:22:44.629Z,29,,51.1,,22.6,,54
2018-02-05T06:22:54.625Z,,,52,,23.1,,54
2018-02-05T06:23:04.632Z,,,51.6,,23.8,,54
2018-02-05T06:23:14.777Z,,,51.7,,24.4,,54
2018-02-05T06:23:24.724Z,,,51.5,,24.8,,54
2018-02-05T06:23:34.647Z,,,51.4,,25.1,,54
2018-02-05T06:23:44.631Z,,,51.3,,25.6,,54
2018-02-05T06:23:54.628Z,,,,,25.7,,54
2018-02-05T06:24:04.665Z,,,,,25.9,,54
2018-02-05T06:24:14.780Z,,,51.4,,26,,54
2018-02-05T06:24:24.660Z,,,,,26.1,,54
2018-02-05T06:24:34.645Z,30,,51.5,,26.3,,54
2018-02-05T06:24:44.650Z,29,,,,26.3,,54
2018-02-05T06:24:54.680Z,,,51.6,,26.5,,54
2018-02-05T06:25:04.651Z,,,,,26.6,,54
2018-02-05T06:25:14.739Z,,,51.7,,26.6,,54
2018-02-05T06:25:24.640Z,30,,,,26.7,,54
2018-02-05T06:25:34.675Z,29,,51.8,,26.9,,54
2018-02-05T06:25:44.743Z,,,51.9,,26.9,,54
2018-02-05T06:25:54.628Z,,,52,,26.9,,54
2018-02-05T06:26:04.659Z,,,,,27.1,,54
2018-02-05T06:26:14.745Z,,,52.1,,27.2,,54
2018-02-05T06:26:24.630Z,,,52.2,,27.3,,54
2018-02-05T06:26:34.637Z,,,52.3,,27.4,,54
2018-02-05T06:26:44.647Z,,,,,27.4,,54
2018-02-05T06:26:54.632Z,,,52.4,,27.5,,54
2018-02-05T06:27:04.749Z,,,52.6,,27.5,,54
2018-02-05T06:27:14.765Z,,,52.7,,27.5,,54
2018-02-05T06:27:24.639Z,,,52.8,,27.7,,54
2018-02-05T06:27:34.663Z,,,,,27.7,,54
2018-02-05T06:27:44.684Z,,,52.9,,27.8,,54
2018-02-05T06:27:54.634Z,,,53,,27.8,,54
2018-02-05T06:28:04.674Z,,,,,27.9,,54
2018-02-05T06:28:14.820Z,,,53.1,,27.9,,54
2018-02-05T06:28:24.637Z,,,53.2,,28,,54
2018-02-05T06:28:34.690Z,,,,,27.9,,54
2018-02-05T06:28:44.648Z,,,53.3,,28,,54
2018-02-05T06:28:54.643Z,,,,,28,,54
2018-02-05T06:29:04.659Z,30,,53.4,,28.1,,54
2018-02-05T06:29:14.773Z,29,,53.5,,28.1,,54
2018-02-05T06:29:24.629Z,30,,,,28.1,,54
2018-02-05T06:29:34.671Z,,,,,28.3,,54
2018-02-05T06:29:44.664Z,29,,53.6,,28.4,,54
2018-02-05T06:29:54.656Z,,,53.7,,28.4,,54
2018-02-05T06:30:04.635Z,,,,,28.4,,54
2018-02-05T06:30:14.737Z,,,53.8,,28.4,,54
2018-02-05T06:30:24.642Z,,,,,28.4,,54
2018-02-05T06:30:34.648Z,30,,53.9,,28.3,,54
2018-02-05T06:30:44.744Z,29,,,,28.4,,54
2018-02-05T06:30:54.657Z,,,54,,28.5,,54
2018-02-05T06:31:04.748Z,,,54,,28.4,,54
2018-02-05T06:31:14.737Z,,,,,28.4,,54
2018-02-05T06:31:24.680Z,,,54.1,,28.6,,54
2018-02-05T06:31:34.632Z,,,,,28.5,,54
2018-02-05T06:31:44.676Z,,,54.3,,28.6,,54
2018-02-05T06:31:54.660Z,,,,,28.5,,54
2018-02-05T06:32:04.638Z,30,,54.4,,28.5,,54
2018-02-05T06:32:14.738Z,29,,,,28.7,,54
2018-02-05T06:32:24.777Z,,,54.5,,28.6,,54
2018-02-05T06:32:34.649Z,,,,,28.6,,54
2018-02-05T06:32:44.637Z,,,,,28.6,,54
2018-02-05T06:32:54.634Z,,,54.6,,28.6,,54
2018-02-05T06:33:04.641Z,,,,,28.7,,54
2018-02-05T06:33:14.778Z,,,54.7,,28.7,,54
2018-02-05T06:33:24.681Z,,,,,28.9,,54
2018-02-05T06:33:34.630Z,,,54.8,,29,,54
2018-02-05T06:33:44.670Z,,,,,28.9,,54
2018-02-05T06:33:54.681Z,,,54.9,,28.9,,54
2018-02-05T06:34:04.831Z,,,,,28.9,,54
2018-02-05T06:34:14.764Z,,,55,,29,,54
2018-02-05T06:34:24.630Z,,,,,29.1,,54
2018-02-05T06:34:34.672Z,,,,,29,,54
2018-02-05T06:34:44.733Z,,,55.1,,29,,54
2018-02-05T06:34:54.685Z,,,,,29,,54
2018-02-05T06:35:04.641Z,,,55.2,,29.1,,54
2018-02-05T06:35:14.785Z,30,,,,29.2,,54
2018-02-05T06:35:24.631Z,29,,55.3,,29.1,,54
2018-02-05T06:35:34.672Z,,,,,29.3,,54
2018-02-05T06:35:44.639Z,,,55.4,,29.5,,54
2018-02-05T06:35:54.690Z,,,,,29.3,,54
2018-02-05T06:36:04.976Z,,,,,29.1,,54
2018-02-05T06:36:14.746Z,,,55.5,,29.3,,54
2018-02-05T06:36:24.693Z,,,,,29.3,,54
2018-02-05T06:36:34.632Z,,,55.6,,29.3,,54
2018-02-05T06:36:44.656Z,,,,,29.3,,54
2018-02-05T06:36:54.633Z,,,55.7,,29.3,,54
2018-02-05T06:37:04.790Z,,,,,29.5,,54
2018-02-05T06:37:14.856Z,,,55.9,,29.3,,54
2018-02-05T06:37:24.655Z,,,,,29.5,,54
2018-02-05T06:37:34.649Z,,,56,,29.5,,54
2018-02-05T06:37:44.646Z,,,56,,29.5,,54
2018-02-05T06:37:54.633Z,30,,,,29.6,,54
2018-02-05T06:38:04.694Z,29,,56.1,,29.7,,54
2018-02-05T06:38:14.870Z,,,,,29.6,,54
2018-02-05T06:38:24.695Z,,,56.2,,29.7,,54
2018-02-05T06:38:34.651Z,,,,,29.7,,54
2018-02-05T06:38:44.645Z,,,,,29.8,,54
2018-02-05T06:38:54.719Z,,,56.3,,29.7,,54
2018-02-05T06:39:04.662Z,,,,,29.8,,54
2018-02-05T06:39:14.749Z,,,,,29.8,,54
2018-02-05T06:39:24.636Z,,,56.4,,30,,54
2018-02-05T06:39:34.650Z,,,,,30,,54
2018-02-05T06:39:44.681Z,,,56.5,,30,,54
2018-02-05T06:39:59.758Z,,,,,30,,54
2018-02-05T06:40:04.649Z,30,,,,30,,54
2018-02-05T06:40:14.786Z,29,,56.6,,30,,54
2018-02-05T06:40:24.638Z,,,,,30.1,,54
2018-02-05T06:40:34.649Z,,,,,30.1,,54
2018-02-05T06:40:44.638Z,,,56.7,,30,,54
2018-02-05T06:40:54.639Z,,,,,30.1,,54
2018-02-05T06:41:04.634Z,,,,,30,,54
2018-02-05T06:41:14.750Z,,,56.8,,30.1,,54
2018-02-05T06:41:24.641Z,,,,,30.1,,54
2018-02-05T06:41:34.678Z,,,,,30.2,,54
2018-02-05T06:41:44.679Z,,,56.9,,30.2,,54
2018-02-05T06:41:54.642Z,,,,,30.1,,54
2018-02-05T06:42:04.715Z,,,57,,30.1,,54
2018-02-05T06:42:14.865Z,,,,,30.1,,54
2018-02-05T06:42:24.650Z,,,,,30.2,,54
2018-02-05T06:42:34.678Z,,,,,30.4,,54
2018-02-05T06:42:44.777Z,,,57.1,,30.3,,54
2018-02-05T06:42:54.639Z,,,,,30.4,,54
2018-02-05T06:43:04.703Z,,,,,30.3,,54
2018-02-05T06:43:14.806Z,30,,57.2,,30.3,,54
2018-02-05T06:43:24.640Z,29,,,,30.6,,54
2018-02-05T06:43:34.723Z,,,,,30.6,,54
2018-02-05T06:43:44.683Z,,,57.3,,30.4,,54
2018-02-05T06:43:54.654Z,,,,,30.4,,54
2018-02-05T06:44:09.788Z,,,,,30.4,,54
2018-02-05T06:44:14.912Z,,,57.4,,30.6,,54
2018-02-05T06:44:24.774Z,30,,,,30.6,,54
2018-02-05T06:44:34.675Z,29,,,,30.4,,54
2018-02-05T06:44:44.702Z,30,,57.6,,30.3,,54
2018-02-05T06:44:54.652Z,29,,,,30.3,,54
2018-02-05T06:45:04.698Z,0,0,56.6,,30.6,2,54
2018-02-05T06:45:14.828Z,,,54.4,,30.6,,54
2018-02-05T06:45:24.735Z,,,53.5,,30.3,,54
2018-02-05T06:45:34.737Z,,,52.7,,30,,54
2018-02-05T06:45:44.709Z,,,51.7,,29.6,,54
2018-02-05T06:45:54.764Z,,,51.2,,29.5,,54
2018-02-05T06:46:04.696Z,,,50.5,,29.1,,54
2018-02-05T06:46:14.785Z,,,49.9,,29,,54
