Time,PrimT,PrimTSet,HwActive,HwTOutlet,ActPow,ChActive,HwTSet
2018-01-29T01:18:38.747Z,34.5,,,31.9,,,54
2018-01-29T01:18:48.644Z,,,,31.8,,,54
2018-01-29T01:18:58.654Z,,,,31.8,,,54
2018-01-29T01:19:08.650Z,34.6,,,31.8,,,54
2018-01-29T01:19:18.641Z,,,,31.6,,,54
2018-01-29T01:19:28.649Z,,,,31.6,,,54
2018-01-29T01:19:38.769Z,,,,31.5,,,54
2018-01-29T01:19:48.652Z,,,,31.5,,,54
2018-01-29T01:19:58.661Z,,,,31.5,,,54
2018-01-29T01:20:08.653Z,,,,31.4,,,54
2018-01-29T01:20:18.655Z,34.7,,,31.4,,,54
2018-01-29T01:20:28.663Z,,,,31.3,,,54
2018-01-29T01:20:38.766Z,,,,31.3,,,54
2018-01-29T01:20:48.657Z,,,,31.3,,,54
2018-01-29T01:20:58.669Z,,,,31.2,,,54
2018-01-29T01:21:08.719Z,,,,31.2,,,54
2018-01-29T01:21:18.675Z,,,,31,,,54
2018-01-29T01:21:28.646Z,,,,31,,,54
2018-01-29T01:21:38.801Z,,,,30.9,,,54
2018-01-29T01:21:48.663Z,,,,30.9,,,54
2018-01-29T01:21:58.675Z,,,,30.8,,,54
2018-01-29T01:22:08.664Z,,,,30.8,,,54
2018-01-29T01:22:18.705Z,,,,30.8,,,54
2018-01-29T01:22:28.666Z,,,,30.7,,,54
2018-01-29T01:22:38.835Z,,,,30.7,,,54
2018-01-29T01:22:48.647Z,34.6,,,30.6,,,54
2018-01-29T01:22:58.645Z,,,,30.6,,,54
2018-01-29T01:23:08.646Z,,,,30.6,,,54
2018-01-29T01:23:18.686Z,,,,30.4,,,54
2018-01-29T01:23:28.783Z,,,,30.4,,,54
2018-01-29T01:23:38.777Z,,,,30.3,,,54
2018-01-29T01:23:48.651Z,,,,30.3,,,54
2018-01-29T01:23:58.652Z,,,,30.2,,,54
2018-01-29T01:24:08.653Z,,,,30.2,,,54
2018-01-29T01:24:18.654Z,34.5,,,30.2,,,54
2018-01-29T01:24:28.647Z,34.6,,,30.1,,,54
2018-01-29T01:24:38.750Z,34.5,,,30.1,,,54
2018-01-29T01:24:48.650Z,,,,30,,,54
2018-01-29T01:24:58.645Z,,,,30,,,54
2018-01-29T01:25:08.658Z,,,,30,,,54
2018-01-29T01:25:18.764Z,,,,29.8,,,54
2018-01-29T01:25:28.694Z,,,,29.8,,,54
2018-01-29T01:25:38.748Z,,,,29.8,,,54
2018-01-29T01:25:48.691Z,,,,29.7,,,54
2018-01-29T01:25:58.645Z,34.4,,,29.7,,,54
2018-01-29T01:26:08.644Z,,,,29.6,,,54
2018-01-29T01:26:18.647Z,,,,29.6,,,54
2018-01-29T01:26:28.650Z,,,,29.6,,,54
2018-01-29T01:26:38.745Z,,,,29.5,,,54
2018-01-29T01:26:48.671Z,,,,29.5,,,54
2018-01-29T01:27:08.645Z,,,,29.3,,,54
2018-01-29T01:27:18.654Z,,,,29.3,,,54
2018-01-29T01:27:28.700Z,,,,29.2,,,54
2018-01-29T01:27:38.751Z,34.3,,,29.2,,,54
2018-01-29T01:27:48.675Z,35.4,,0,29.2,43,2,54
2018-01-29T01:27:58.652Z,40.1,,,29.1,32,,54
2018-01-29T01:28:08.655Z,38.4,,,29.1,29,,54
2018-01-29T01:28:18.660Z,38.4,,,29.1,,,54
2018-01-29T01:28:28.646Z,39.3,,,29.1,,,54
2018-01-29T01:28:38.751Z,39.5,,,29,,,54
2018-01-29T01:28:48.648Z,,,,29.1,,,54
2018-01-29T01:28:58.675Z,39.6,,,29.1,,,54
2018-01-29T01:29:08.663Z,39.7,,,29.1,,,54
2018-01-29T01:29:18.645Z,39.8,,,29.2,,,54
2018-01-29T01:29:28.652Z,40,,,29.3,,,54
2018-01-29T01:29:38.747Z,40.1,,,29.5,,,54
2018-01-29T01:29:48.656Z,40.2,,,29.6,,,54
2018-01-29T01:29:58.647Z,40.3,,,29.7,,,54
2018-01-29T01:30:08.654Z,40.4,,,29.8,,,54
2018-01-29T01:30:18.647Z,40.5,,,30,,,54
2018-01-29T01:30:28.656Z,40.6,,,30.1,,,54
2018-01-29T01:30:38.761Z,40.7,,,30.2,,,54
2018-01-29T01:30:48.734Z,40.9,,,30.2,,,54
2018-01-29T01:30:58.665Z,41,,,30.3,30,,54
2018-01-29T01:31:08.702Z,41.1,,,30.4,,,54
2018-01-29T01:31:18.730Z,41.3,,,30.4,29,,54
2018-01-29T01:31:28.661Z,41.4,,,30.6,,,54
2018-01-29T01:31:38.806Z,41.6,,,30.6,,,54
2018-01-29T01:31:48.662Z,41.7,,,30.7,,,54
2018-01-29T01:31:58.654Z,41.9,,,30.7,30,,54
2018-01-29T01:32:08.647Z,42,,,30.8,29,,54
2018-01-29T01:32:18.662Z,42.2,,,30.9,,,54
2018-01-29T01:32:28.652Z,42.3,,,30.9,,,54
2018-01-29T01:32:38.780Z,42.4,,,31,30,,54
2018-01-29T01:32:48.656Z,42.7,,,31.2,29,,54
2018-01-29T01:32:58.672Z,42.8,,,31.2,,,54
2018-01-29T01:33:08.647Z,43,,,31.3,,,54
2018-01-29T01:33:18.658Z,43.1,,,31.4,,,54
2018-01-29T01:33:28.692Z,43.2,,,31.5,,,54
2018-01-29T01:33:38.777Z,43.4,,,31.5,0,,54
2018-01-29T01:33:48.658Z,41.3,,0,31.6,,2,54
2018-01-29T01:33:58.651Z,39.7,,,31.8,,,54
2018-01-29T01:34:08.655Z,38.9,,,31.9,,,54
2018-01-29T01:34:18.658Z,38.2,,,31.9,,,54
2018-01-29T01:34:28.663Z,37.6,,,32,,,54
2018-01-29T01:34:38.753Z,37.2,,,32.1,,,54
2018-01-29T01:34:48.729Z,36.7,,,32.2,,,54
2018-01-29T01:34:58.665Z,36.3,,,32.2,,,54
2018-01-29T01:35:08.699Z,35.9,,,32.2,,,54
2018-01-29T01:35:18.660Z,35.6,,,32.3,,,54
2018-01-29T01:35:28.668Z,35.4,,,32.3,,,54
2018-01-29T01:35:38.769Z,35.2,,,32.3,,,54
2018-01-29T01:35:48.658Z,34.9,,,32.3,,,54
2018-01-29T01:35:58.666Z,34.7,,,32.3,,,54
2018-01-29T01:36:08.661Z,34.5,,,32.3,,,54
2018-01-29T01:36:18.670Z,34.4,,,32.3,,,54
2018-01-29T01:36:28.650Z,34.3,,,32.3,,,54
2018-01-29T01:36:38.750Z,34.1,,,32.3,,,54
2018-01-29T01:36:48.671Z,,,,32.3,,,54
2018-01-29T01:36:58.657Z,,,,32.3,,,54
2018-01-29T01:37:08.662Z,,,,32.2,,,54
2018-01-29T01:37:18.651Z,,,,32.2,,,54
2018-01-29T01:37:28.651Z,,,,32.2,,,54
2018-01-29T01:37:38.750Z,,,,32.2,,,54
2018-01-29T01:37:48.792Z,,,,32.2,,,54
2018-01-29T01:37:58.675Z,,,,32.2,,,54
2018-01-29T01:38:08.660Z,,,,32.2,,,54
2018-01-29T01:38:18.675Z,,,,32.2,,,54
2018-01-29T01:38:28.785Z,,,,32.2,,,54
2018-01-29T01:38:38.760Z,,,,32.2,,,54
2018-01-29T01:38:48.661Z,,,,32.2,,,54
2018-01-29T01:38:58.651Z,,,,32.1,,,54
2018-01-29T01:39:08.749Z,,,,32.1,,,54
2018-01-29T01:39:18.682Z,,,,32.1,,,54
2018-01-29T01:39:28.654Z,,,,32.1,,,54
2018-01-29T01:39:38.764Z,,,,32.1,,,54
2018-01-29T01:39:48.664Z,,,,32,,,54
2018-01-29T01:39:58.656Z,34.2,,,32,,,54
2018-01-29T01:40:08.656Z,,,,32,,,54
2018-01-29T01:40:18.695Z,,,,32,,,54
2018-01-29T01:40:28.687Z,,,,31.9,,,54
2018-01-29T01:40:38.818Z,34.3,,,31.9,,,54
2018-01-29T01:40:48.669Z,,,,31.9,,,54
2018-01-29T01:40:58.656Z,,,,31.9,,,54
2018-01-29T01:41:08.656Z,34.4,,,31.8,,,54
2018-01-29T01:41:18.706Z,,,,31.8,,,54
2018-01-29T01:41:28.667Z,,,,31.8,,,54
2018-01-29T01:41:38.772Z,,,,31.6,,,54
2018-01-29T01:41:48.652Z,34.5,,,31.6,,,54
2018-01-29T01:41:58.655Z,,,,31.6,,,54
2018-01-29T01:42:08.662Z,,,,31.5,,,54
2018-01-29T01:42:18.676Z,,,,31.5,,,54
2018-01-29T01:42:28.710Z,,,,31.5,,,54
2018-01-29T01:42:38.753Z,34.6,,,31.4,,,54
2018-01-29T01:42:48.680Z,,,,31.4,,,54
2018-01-29T01:42:58.695Z,,,,31.4,,,54
2018-01-29T01:43:08.664Z,,,,31.3,,,54
2018-01-29T01:43:18.679Z,,,,31.3,,,54
2018-01-29T01:43:28.718Z,,,,31.2,,,54
2018-01-29T01:43:38.765Z,,,,31.2,,,54
2018-01-29T01:43:48.660Z,,,,31.2,,,54
2018-01-29T01:43:58.667Z,,,,31,,,54
2018-01-29T01:44:08.679Z,,,,31,,,54
2018-01-29T01:44:18.687Z,,,,30.9,,,54
2018-01-29T01:44:28.659Z,,,,30.9,,,54
2018-01-29T01:44:38.785Z,,,,30.8,,,54
2018-01-29T01:44:48.684Z,,,,30.8,,,54
2018-01-29T01:44:58.661Z,,,,30.8,,,54
2018-01-29T01:45:08.668Z,,,,30.7,,,54
2018-01-29T01:45:18.700Z,,,,30.7,,,54
2018-01-29T01:45:28.656Z,,,,30.6,,,54
2018-01-29T01:45:38.787Z,,,,30.6,,,54
2018-01-29T01:45:48.655Z,,,,30.4,,,54
2018-01-29T01:45:58.667Z,,,,30.4,,,54
2018-01-29T01:46:08.680Z,,,,30.4,,,54
2018-01-29T01:46:18.661Z,,,,30.3,,,54
2018-01-29T01:46:28.658Z,,,,30.3,,,54
2018-01-29T01:46:38.779Z,34.5,,,30.2,,,54
2018-01-29T01:46:48.704Z,,,,30.2,,,54
2018-01-29T01:46:58.656Z,,,,30.2,,,54
2018-01-29T01:47:08.683Z,,,,30.1,,,54
2018-01-29T01:47:18.662Z,,,,30.1,,,54
2018-01-29T01:47:28.667Z,,,,30,,,54
2018-01-29T01:47:38.757Z,,,,30,,,54
2018-01-29T01:47:48.673Z,,,,30,,,54
2018-01-29T01:47:58.669Z,,,,29.8,,,54
2018-01-29T01:48:08.660Z,34.4,,,29.8,,,54
2018-01-29T01:48:18.660Z,,,,29.8,,,54
2018-01-29T01:48:28.676Z,,,,29.7,,,54
2018-01-29T01:48:38.779Z,,,,29.7,,,54
2018-01-29T01:48:48.719Z,,,,29.7,,,54
2018-01-29T01:48:58.674Z,,,,29.6,,,54
2018-01-29T01:49:08.665Z,,,,29.6,,,54
2018-01-29T01:49:18.672Z,,,,29.6,,,54
2018-01-29T01:49:28.679Z,34.4,61,0,29.5,0,2,54
2018-01-29T01:49:38.767Z,34.3,,,29.5,,,54
2018-01-29T01:49:48.666Z,,,,29.3,,,54
2018-01-29T01:49:58.682Z,,,,29.3,,,54
2018-01-29T01:50:08.657Z,,,,29.3,,,54
2018-01-29T01:50:18.665Z,,,,29.3,,,54
2018-01-29T01:50:28.691Z,,,,29.2,,,54
2018-01-29T01:50:38.769Z,,,,29.2,,,54
2018-01-29T01:50:48.728Z,39.1,,0,29.1,37,2,54
2018-01-29T01:50:58.673Z,39.8,,,29.1,29,,54
2018-01-29T01:51:08.704Z,38,,,29.1,,,54
2018-01-29T01:51:18.664Z,39.1,,,29,29,,54
2018-01-29T01:51:28.688Z,39.4,,,29,,,54
2018-01-29T01:51:38.808Z,39.5,,,29,,,54
2018-01-29T01:51:48.666Z,39.6,,,29.1,,,54
2018-01-29T01:51:58.659Z,,,,29.1,,,54
2018-01-29T01:52:08.659Z,39.8,,,29.2,30,,54
2018-01-29T01:52:18.666Z,39.9,,,29.2,,,54
2018-01-29T01:52:28.698Z,40,,,29.5,29,,54
2018-01-29T01:52:38.765Z,40.1,,,29.5,,,54
2018-01-29T01:52:48.669Z,40.3,,,29.6,,,54
2018-01-29T01:52:58.659Z,40.4,,,29.8,,,54
2018-01-29T01:53:08.715Z,,,,29.8,30,,54
2018-01-29T01:53:18.679Z,40.5,,,30.1,29,,54
2018-01-29T01:53:28.694Z,40.6,,,30.2,,,54
2018-01-29T01:53:38.808Z,40.7,,,30.2,,,54
2018-01-29T01:53:48.662Z,40.9,,,30.3,,,54
2018-01-29T01:53:58.695Z,41,,,30.4,,,54
2018-01-29T01:54:08.666Z,41.2,,,30.4,,,54
2018-01-29T01:54:18.666Z,41.3,,,30.6,,,54
2018-01-29T01:54:28.800Z,41.5,,,30.6,,,54
2018-01-29T01:54:38.732Z,41.6,,,30.7,,,54
2018-01-29T01:54:48.666Z,41.8,,,30.7,,,54
2018-01-29T01:54:58.663Z,42,,,30.8,,,54
2018-01-29T01:55:08.676Z,42.1,,,30.8,,,54
2018-01-29T01:55:18.661Z,42.2,,,30.9,,,54
2018-01-29T01:55:28.697Z,42.4,,,30.9,,,54
2018-01-29T01:55:38.836Z,42.6,,,31,,,54
2018-01-29T01:55:48.667Z,42.8,,,31.2,,,54
2018-01-29T01:55:58.674Z,42.9,,,31.3,,,54
2018-01-29T01:56:08.667Z,43.1,,,31.3,29,,54
2018-01-29T01:56:18.673Z,43.2,,,31.4,,,54
2018-01-29T01:56:28.724Z,43.3,,,31.5,,,54
2018-01-29T01:56:38.824Z,42.4,,0,31.6,0,2,54
2018-01-29T01:56:48.677Z,40.2,,,31.6,,,54
2018-01-29T01:56:58.668Z,39.3,,,31.8,,,54
2018-01-29T01:57:08.665Z,38.5,,,31.9,,,54
2018-01-29T01:57:18.678Z,37.8,,,32,,,54
2018-01-29T01:57:28.676Z,37.4,,,32.1,,,54
2018-01-29T01:57:38.801Z,36.8,,,32.1,,,54
2018-01-29T01:57:48.666Z,36.4,,,32.2,,,54
2018-01-29T01:57:58.666Z,36.1,,,32.2,,,54
2018-01-29T01:58:08.665Z,35.8,,,32.3,,,54
2018-01-29T01:58:18.686Z,35.5,,,32.3,,,54
2018-01-29T01:58:28.723Z,35.3,,,32.3,,,54
2018-01-29T01:58:38.774Z,34.9,,,32.3,,,54
2018-01-29T01:58:48.690Z,34.8,,,32.3,,,54
2018-01-29T01:58:58.726Z,34.6,,,32.3,,,54
2018-01-29T01:59:08.680Z,34.5,,,32.3,,,54
2018-01-29T01:59:18.668Z,34.3,,,32.3,,,54
2018-01-29T01:59:28.733Z,34.2,,,32.3,,,54
2018-01-29T01:59:38.778Z,34.1,,,32.3,,,54
2018-01-29T01:59:48.669Z,,,,32.3,,,54
2018-01-29T01:59:58.697Z,,,,32.3,,,54
2018-01-29T02:00:08.687Z,,,,32.2,,,54
2018-01-29T02:00:18.669Z,,,,32.2,,,54
2018-01-29T02:00:28.699Z,,,,32.2,,,54
2018-01-29T02:00:38.797Z,,,,32.2,,,54
2018-01-29T02:00:48.698Z,,,,32.2,,,54
2018-01-29T02:00:58.722Z,,,,32.2,,,54
2018-01-29T02:01:08.670Z,,,,32.2,,,54
2018-01-29T02:01:18.674Z,,,,32.2,,,54
2018-01-29T02:01:28.670Z,,,,32.2,,,54
2018-01-29T02:01:38.784Z,,,,32.2,,,54
2018-01-29T02:01:48.711Z,,,,32.2,,,54
2018-01-29T02:01:58.671Z,,,,32.2,,,54
2018-01-29T02:02:08.682Z,,,,32.2,,,54
2018-01-29T02:02:18.737Z,,,,32.2,,,54
2018-01-29T02:02:28.674Z,,,,32.1,,,54
2018-01-29T02:02:38.811Z,,,,32.1,,,54
2018-01-29T02:02:48.716Z,,,,32.1,,,54
2018-01-29T02:02:58.680Z,34.2,,,32.1,,,54
2018-01-29T02:03:08.705Z,,,,32,,,54
2018-01-29T02:03:18.675Z,,,,32,,,54
2018-01-29T02:03:28.693Z,34.3,,,32,,,54
2018-01-29T02:03:38.810Z,,,,32,,,54
2018-01-29T02:03:48.681Z,,,,32,,,54
2018-01-29T02:03:58.672Z,,,,31.9,,,54
2018-01-29T02:04:08.694Z,34.4,,,31.9,,,54
2018-01-29T02:04:18.731Z,,,,31.9,,,54
2018-01-29T02:04:28.690Z,,,,31.8,,,54
2018-01-29T02:04:38.985Z,,,,31.8,,,54
2018-01-29T02:04:48.763Z,34.5,,,31.8,,,54
2018-01-29T02:04:58.686Z,,,,31.6,,,54
2018-01-29T02:05:08.675Z,,,,31.6,,,54
2018-01-29T02:05:18.677Z,,,,31.6,,,54
2018-01-29T02:05:28.671Z,,,,31.5,,,54
2018-01-29T02:05:38.768Z,34.6,,,31.5,,,54
2018-01-29T02:05:48.675Z,,,,31.4,,,54
2018-01-29T02:05:58.675Z,,,,31.4,,,54
2018-01-29T02:06:08.702Z,,,,31.4,,,54
2018-01-29T02:06:18.669Z,,,,31.3,,,54
2018-01-29T02:06:28.668Z,,,,31.3,,,54
2018-01-29T02:06:38.812Z,,,,31.3,,,54
2018-01-29T02:06:48.670Z,,,,31.2,,,54
2018-01-29T02:06:58.677Z,,,,31.2,,,54
2018-01-29T02:07:08.674Z,,,,31,,,54
2018-01-29T02:07:18.672Z,,,,31,,,54
2018-01-29T02:07:28.701Z,,,,30.9,,,54
2018-01-29T02:07:38.822Z,,,,30.9,,,54
2018-01-29T02:07:48.679Z,,,,30.8,,,54
2018-01-29T02:07:58.706Z,,,,30.8,,,54
2018-01-29T02:08:08.680Z,,,,30.8,,,54
2018-01-29T02:08:18.676Z,,,,30.7,,,54
2018-01-29T02:08:28.677Z,,,,30.7,,,54
2018-01-29T02:08:38.819Z,,,,30.6,,,54
2018-01-29T02:08:48.671Z,,,,30.6,,,54
2018-01-29T02:08:58.685Z,,,,30.6,,,54
2018-01-29T02:09:08.729Z,,,,30.4,,,54
2018-01-29T02:09:18.672Z,,,,30.4,,,54
2018-01-29T02:09:28.674Z,34.5,,,30.3,,,54
2018-01-29T02:09:38.774Z,,,,30.3,,,54
2018-01-29T02:09:48.670Z,,,,30.3,,,54
2018-01-29T02:09:58.705Z,,,,30.2,,,54
2018-01-29T02:10:08.739Z,,,,30.2,,,54
2018-01-29T02:10:18.776Z,,,,30.1,,,54
2018-01-29T02:10:28.712Z,,,,30.1,,,54
2018-01-29T02:10:38.828Z,,,,30,,,54
2018-01-29T02:10:48.677Z,,,,30,,,54
2018-01-29T02:10:58.674Z,34.4,,,30,,,54
2018-01-29T02:11:08.701Z,,,,29.8,,,54
2018-01-29T02:11:18.691Z,,,,29.8,,,54
2018-01-29T02:11:28.713Z,,,,29.8,,,54
2018-01-29T02:11:38.797Z,,,,29.7,,,54
2018-01-29T02:11:48.684Z,,,,29.7,,,54
2018-01-29T02:11:58.672Z,,,,29.6,,,54
2018-01-29T02:12:08.675Z,,,,29.6,,,54
2018-01-29T02:12:18.676Z,,,,29.5,,,54
2018-01-29T02:12:28.674Z,34.3,,,29.5,,,54
2018-01-29T02:12:38.777Z,,,,29.5,,,54
2018-01-29T02:12:48.692Z,,,,29.3,,,54
2018-01-29T02:12:58.717Z,,,,29.3,,,54
2018-01-29T02:13:08.681Z,,,,29.3,,,54
2018-01-29T02:13:18.687Z,,,,29.3,,,54
2018-01-29T02:13:28.679Z,,,,29.2,,,54
2018-01-29T02:13:38.787Z,35.7,,0,29.2,43,2,54
2018-01-29T02:13:48.674Z,40.1,,,29.1,30,,54
2018-01-29T02:13:58.678Z,38.2,,,29.1,29,,54
2018-01-29T02:14:08.685Z,38.8,,,,,,
2018-01-29T02:14:18.700Z,39.3,,,29.1,,,54
2018-01-29T02:14:28.750Z,,,,29.1,,,54
2018-01-29T02:14:38.785Z,39.5,,,29.1,,,54
2018-01-29T02:14:48.675Z,,,,29.1,,,54
2018-01-29T02:14:58.738Z,39.7,,,29.2,,,54
2018-01-29T02:15:08.675Z,39.8,,,29.2,,,54
2018-01-29T02:15:18.685Z,39.9,,,29.3,,,54
2018-01-29T02:15:28.676Z,40,,,29.5,,,54
2018-01-29T02:15:38.777Z,40.2,,,29.6,,,54
2018-01-29T02:15:48.676Z,40.3,,,29.7,,,54
2018-01-29T02:15:58.743Z,40.4,,,29.8,,,54
2018-01-29T02:16:08.681Z,,,,30,,,54
2018-01-29T02:16:18.835Z,40.6,,,30.1,30,,54
2018-01-29T02:16:33.794Z,40.7,,,30.2,29,,54
2018-01-29T02:16:38.804Z,40.8,,,30.2,,,54
2018-01-29T02:16:48.715Z,41,,,30.3,,,54
2018-01-29T02:16:58.675Z,41.1,,,30.4,,,54
2018-01-29T02:17:08.676Z,41.2,,,30.4,,,54
2018-01-29T02:17:18.694Z,41.4,,,30.6,,,54
2018-01-29T02:17:28.699Z,41.5,,,30.6,30,,54
2018-01-29T02:17:38.804Z,41.6,,,30.7,29,,54
2018-01-29T02:17:48.680Z,41.8,,,30.8,,,54
2018-01-29T02:17:58.678Z,41.9,,,30.8,,,54
2018-01-29T02:18:08.711Z,42.1,,,,29,,
2018-01-29T02:18:18.743Z,42.2,,,30.9,30,,54
2018-01-29T02:18:28.681Z,42.4,,,31,,,54
2018-01-29T02:18:38.798Z,42.6,,,31.2,29,,54
2018-01-29T02:18:48.746Z,42.8,,,31.2,,,54
2018-01-29T02:18:58.838Z,42.9,,,31.3,,,54
2018-01-29T02:19:08.676Z,43.1,,,,,,
2018-01-29T02:19:18.680Z,43.2,,,31.4,,,54
2018-01-29T02:19:28.747Z,43.3,,0,31.5,0,2,54
2018-01-29T02:19:38.781Z,40.7,,,31.6,,,54
2018-01-29T02:19:48.738Z,39.5,,,31.6,,,54
2018-01-29T02:19:58.688Z,38.8,,,31.8,,,54
2018-01-29T02:20:08.679Z,37.9,,,31.9,,,54
2018-01-29T02:20:18.736Z,37.4,,,32,,,54
2018-01-29T02:20:28.680Z,36.9,,,32,,,54
2018-01-29T02:20:38.825Z,36.5,,,32.1,,,54
2018-01-29T02:20:48.761Z,36.1,,,32.1,,,54
2018-01-29T02:20:58.701Z,35.8,,,32.2,,,54
2018-01-29T02:21:08.728Z,35.5,,,32.2,,,54
2018-01-29T02:21:18.703Z,35.3,,,32.2,,,54
2018-01-29T02:21:28.679Z,34.9,,,32.2,,,54
2018-01-29T02:21:38.833Z,34.8,,,32.2,,,54
2018-01-29T02:21:48.710Z,34.6,,,32.2,,,54
2018-01-29T02:21:58.676Z,34.4,,,32.2,,,54
2018-01-29T02:22:08.678Z,34.3,,,,,,
2018-01-29T02:22:18.706Z,34.2,,,32.2,,,54
2018-01-29T02:22:28.690Z,34.1,,,32.2,,,54
2018-01-29T02:22:38.833Z,,,,32.2,,,54
2018-01-29T02:22:48.766Z,,,,32.2,,,54
2018-01-29T02:22:58.702Z,34,,,32.2,,,54
2018-01-29T02:23:18.686Z,,,,32.2,,,54
2018-01-29T02:23:28.685Z,,,,32.2,,,54
2018-01-29T02:23:38.823Z,,,,32.2,,,54
2018-01-29T02:23:48.681Z,,,,32.1,,,54
2018-01-29T02:23:58.714Z,,,,32.1,,,54
2018-01-29T02:24:08.732Z,,,,32.1,,,54
2018-01-29T02:24:18.835Z,,,,32.1,,,54
2018-01-29T02:24:28.698Z,,,,32.1,,,54
2018-01-29T02:24:38.791Z,,,,32.1,,,54
2018-01-29T02:24:48.708Z,,,,32.1,,,54
2018-01-29T02:24:58.678Z,,,,32.1,,,54
2018-01-29T02:25:08.713Z,,,,32.1,,,54
2018-01-29T02:25:18.694Z,,,,32,,,54
2018-01-29T02:25:28.720Z,,,,32,,,54
2018-01-29T02:25:38.823Z,34.1,,,32,,,54
2018-01-29T02:25:48.752Z,,,,32,,,54
2018-01-29T02:25:58.924Z,,,,32,,,54
2018-01-29T02:26:08.724Z,,,,31.9,,,54
2018-01-29T02:26:18.698Z,,,,31.9,,,54
2018-01-29T02:26:28.698Z,34.2,,,31.9,,,54
2018-01-29T02:26:38.824Z,,,,31.9,,,54
2018-01-29T02:26:48.748Z,34.3,,,31.8,,,54
2018-01-29T02:26:58.693Z,,,,31.8,,,54
2018-01-29T02:27:08.729Z,,,,31.8,,,54
2018-01-29T02:27:18.711Z,,,,31.6,,,54
2018-01-29T02:27:28.699Z,34.4,,,31.6,,,54
2018-01-29T02:27:38.801Z,,,,31.6,,,54
2018-01-29T02:27:48.730Z,,,,31.6,,,54
2018-01-29T02:27:58.729Z,,,,31.5,,,54
2018-01-29T02:28:08.683Z,,,,31.5,,,54
2018-01-29T02:28:18.680Z,34.5,,,31.5,,,54
2018-01-29T02:28:28.710Z,,,,31.4,,,54
2018-01-29T02:28:38.972Z,,,,31.4,,,54
2018-01-29T02:28:48.701Z,,,,31.3,,,54
2018-01-29T02:29:08.690Z,,,,31.3,,,54
2018-01-29T02:29:28.703Z,,,,31.2,,,54
2018-01-29T02:29:38.800Z,,,,31,,,54
2018-01-29T02:29:48.697Z,,,,31,,,54
2018-01-29T02:29:58.691Z,,,,30.9,,,54
2018-01-29T02:30:08.703Z,,,,30.9,,,54
2018-01-29T02:30:18.709Z,,,,30.9,,,54
2018-01-29T02:30:38.817Z,,,,30.8,,,54
2018-01-29T02:30:48.708Z,,,,30.7,,,54
2018-01-29T02:30:58.764Z,,,,30.7,,,54
2018-01-29T02:31:08.693Z,,,,30.7,,,54
2018-01-29T02:31:18.694Z,,,,30.6,,,54
2018-01-29T02:31:38.784Z,,,,30.4,,,54
2018-01-29T02:31:48.714Z,,,,30.4,,,54
2018-01-29T02:32:08.694Z,,,,30.3,,,54
2018-01-29T02:32:18.742Z,34.5,,,30.3,,,54
2018-01-29T02:32:28.690Z,34.4,,,,,,
2018-01-29T02:32:38.806Z,,,,30.2,,,54
2018-01-29T02:32:48.694Z,,,,30.1,,,54
2018-01-29T02:33:08.695Z,,,,30,,,54
2018-01-29T02:33:18.727Z,,,,30,,,54
2018-01-29T02:33:38.800Z,,,,29.8,,,54
2018-01-29T02:33:48.696Z,,,,29.8,,,54
2018-01-29T02:33:58.686Z,34.3,,,,,,
2018-01-29T02:34:08.693Z,,,,29.7,,,54
2018-01-29T02:34:18.747Z,,,,29.7,,,54
2018-01-29T02:34:38.784Z,,,,29.6,,,54
2018-01-29T02:34:48.687Z,,,,29.6,,,54
2018-01-29T02:35:08.721Z,,,,29.5,,,54
2018-01-29T02:35:18.767Z,,,,29.5,,,54
2018-01-29T02:35:28.693Z,34.2,,,,,,
2018-01-29T02:35:38.869Z,,,,29.3,,,54
2018-01-29T02:35:48.738Z,,,,29.3,,,54
2018-01-29T02:36:08.718Z,,,,29.2,,,54
2018-01-29T02:36:18.766Z,35.9,,0,,43,2,
2018-01-29T02:36:28.699Z,40,,,29.2,30,,54
2018-01-29T02:36:38.824Z,38.1,,,29.1,29,,54
2018-01-29T02:36:48.720Z,38.7,,,29.1,,,54
2018-01-29T02:36:58.701Z,39.3,,,29.1,,,54
2018-01-29T02:37:08.724Z,,,,29,,,54
2018-01-29T02:37:28.689Z,39.6,,,29,30,,54
2018-01-29T02:37:38.844Z,39.7,,,29.1,,,54
2018-01-29T02:37:48.687Z,,,,29.2,,,54
2018-01-29T02:37:58.808Z,39.9,,,,29,,
2018-01-29T02:38:08.745Z,40.1,,,29.3,,,54
2018-01-29T02:38:18.699Z,40.2,,,29.5,,,54
2018-01-29T02:38:28.691Z,40.3,,,29.7,,,54
2018-01-29T02:38:38.834Z,,,,29.8,,,54
2018-01-29T02:38:48.771Z,40.5,,,,,,
2018-01-29T02:38:58.704Z,,,,30.1,,,54
2018-01-29T02:39:08.741Z,,,,30.1,,,54
2018-01-29T02:39:18.778Z,40.7,,,,,,
2018-01-29T02:39:28.717Z,40.9,,,30.2,,,54
2018-01-29T02:39:38.846Z,41.1,,,30.3,29,,54
2018-01-29T02:39:48.702Z,41.2,,,30.4,,,54
2018-01-29T02:40:08.743Z,41.5,,,30.6,,,54
2018-01-29T02:40:18.707Z,41.7,,,30.6,,,54
2018-01-29T02:40:28.812Z,41.8,,,30.8,,,54
2018-01-29T02:40:38.769Z,,,,30.8,,,54
