Time,HwActive,PrimT,HwTSet,ChActive,PrimTSet,HwTOutlet,ActPow
2018-02-01T01:20:51.410Z,,,54,,,13.1,
2018-02-01T01:21:01.152Z,,,54,,,13.1,
2018-02-01T01:21:11.236Z,,,54,,,13.1,
2018-02-01T01:21:31.171Z,,48.1,54,,,13.1,
2018-02-01T01:21:41.171Z,,,54,,,13.1,
2018-02-01T01:21:51.291Z,,,54,,,13.1,
2018-02-01T01:22:01.199Z,,,54,,,13.1,
2018-02-01T01:22:11.164Z,,,54,,,13.1,
2018-02-01T01:22:31.154Z,,,54,,,12.9,
2018-02-01T01:22:41.174Z,,,54,,,13.1,
2018-02-01T01:22:51.295Z,,48,,,,,
2018-02-01T01:23:01.151Z,,,54,,,13.1,
2018-02-01T01:23:11.152Z,,,54,,,12.9,
2018-02-01T01:23:31.153Z,,,54,,,12.9,
2018-02-01T01:23:41.305Z,,,54,,,12.9,
2018-02-01T01:23:51.222Z,,47.9,,,,,
2018-02-01T01:24:01.152Z,,,54,,,12.9,
2018-02-01T01:24:11.335Z,,,54,,,12.9,
2018-02-01T01:24:21.178Z,,,54,,,12.9,
2018-02-01T01:24:31.175Z,,,54,,,12.9,
2018-02-01T01:24:51.251Z,,47.8,54,,,12.9,
2018-02-01T01:25:01.157Z,,,54,,,12.9,
2018-02-01T01:25:11.178Z,,,54,,,12.9,
2018-02-01T01:25:31.162Z,,,54,,,12.9,
2018-02-01T01:25:41.166Z,,,54,,,12.9,
2018-02-01T01:26:01.154Z,,,54,,,12.9,
2018-02-01T01:26:11.156Z,,,54,,,12.9,
2018-02-01T01:26:21.154Z,,47.7,,,,,
2018-02-01T01:26:31.151Z,,,54,,,12.9,
2018-02-01T01:26:41.191Z,,,54,,,12.9,
2018-02-01T01:27:01.156Z,,,54,,,12.9,
2018-02-01T01:27:11.158Z,,,54,,,12.9,
2018-02-01T01:27:21.149Z,,47.6,,,,,
2018-02-01T01:27:31.150Z,,,54,,,12.9,
2018-02-01T01:27:41.156Z,,,54,,,12.9,
2018-02-01T01:28:01.209Z,,,54,,,12.9,
2018-02-01T01:28:11.170Z,,,54,,,12.9,
2018-02-01T01:28:31.165Z,,47.4,54,,,12.8,
2018-02-01T01:28:41.169Z,,,54,,,12.8,
2018-02-01T01:29:01.161Z,,,54,,,12.8,
2018-02-01T01:29:11.229Z,,,54,,,12.8,
2018-02-01T01:29:31.180Z,,,54,,,12.8,
2018-02-01T01:29:41.155Z,,,54,,,12.8,
2018-02-01T01:29:51.260Z,,47.3,,,,,
2018-02-01T01:30:01.161Z,,,54,,,12.8,
2018-02-01T01:30:11.162Z,,,54,,,12.8,
2018-02-01T01:30:31.154Z,,,54,,,12.8,
2018-02-01T01:30:51.266Z,,47.2,54,,,12.8,
2018-02-01T01:31:01.184Z,,,54,,,12.8,
2018-02-01T01:31:11.172Z,,,54,,,12.8,
2018-02-01T01:31:31.158Z,,,54,,,12.8,
2018-02-01T01:31:51.303Z,,,54,,,12.8,
2018-02-01T01:32:01.160Z,,,54,,,12.8,
2018-02-01T01:32:11.154Z,,47.1,,,,,
2018-02-01T01:32:21.184Z,,,54,,,12.8,
2018-02-01T01:32:31.202Z,,,54,,,12.8,
2018-02-01T01:32:51.255Z,,,54,,,12.6,
2018-02-01T01:33:01.175Z,,,54,,,12.6,
2018-02-01T01:33:11.160Z,,47,54,,,12.6,
2018-02-01T01:33:21.165Z,,,54,,,12.6,
2018-02-01T01:33:31.376Z,,,54,,,12.5,
2018-02-01T01:33:51.350Z,,,54,,,12.5,
2018-02-01T01:34:01.156Z,,,54,,,12.5,
2018-02-01T01:34:11.160Z,,47,,,,,
2018-02-01T01:34:21.194Z,,46.9,54,,,12.3,
2018-02-01T01:34:31.272Z,,,54,,,12.3,
2018-02-01T01:34:51.294Z,,,54,,,12.3,
2018-02-01T01:35:01.227Z,,,54,,,12.3,
2018-02-01T01:35:11.183Z,0,40.8,,0,0,,
2018-02-01T01:35:21.165Z,,42.4,54,,,26.3,
2018-02-01T01:35:31.219Z,,40.7,54,,,29.8,
2018-02-01T01:35:41.162Z,,39.8,54,,,35.2,
2018-02-01T01:35:51.291Z,,,54,,,39.7,
2018-02-01T01:36:01.167Z,,40.5,,,,,
2018-02-01T01:36:11.181Z,,41.2,54,,5,40,
2018-02-01T01:36:21.168Z,,,54,,,40.1,
2018-02-01T01:36:31.170Z,,41.6,,,,,
2018-02-01T01:36:41.176Z,,42.1,54,,,40.1,
2018-02-01T01:36:51.298Z,,,54,,,39.9,
2018-02-01T01:37:01.239Z,,42.2,,,,,
2018-02-01T01:37:11.173Z,,,54,,,39.2,
2018-02-01T01:37:21.159Z,,,54,,,38.1,
2018-02-01T01:37:31.163Z,,42.3,54,,,36.8,
2018-02-01T01:37:41.160Z,,,54,,,35.2,
2018-02-01T01:37:51.283Z,,,54,,,33.7,
2018-02-01T01:38:01.250Z,,,54,,,30.9,
2018-02-01T01:38:11.185Z,,,54,,,30.9,
2018-02-01T01:38:21.161Z,,,54,,,29.7,
2018-02-01T01:38:31.157Z,,42.2,54,,,27.5,
2018-02-01T01:38:41.181Z,,42.3,,,,,
2018-02-01T01:38:51.257Z,,,54,,,26.7,
2018-02-01T01:39:01.244Z,,,54,,,26,
2018-02-01T01:39:11.167Z,,,54,,,25.3,
2018-02-01T01:39:21.164Z,,,54,,,24.7,
2018-02-01T01:39:31.162Z,,,54,,,24.2,
2018-02-01T01:39:41.164Z,,,54,,,23.7,
2018-02-01T01:39:51.318Z,,42.2,54,,,23.2,
2018-02-01T01:40:01.248Z,,42.3,54,,,22.8,
2018-02-01T01:40:11.196Z,,,54,,,22.5,
2018-02-01T01:40:21.180Z,,,54,,,22.1,
2018-02-01T01:40:31.173Z,,,54,,,21.5,
2018-02-01T01:40:51.273Z,,,54,,,21.2,
2018-02-01T01:41:01.164Z,,,54,,,20.9,
2018-02-01T01:41:11.175Z,,,54,,,20.6,
2018-02-01T01:41:21.169Z,,,54,,,20.4,
2018-02-01T01:41:31.174Z,,,54,,,20.1,
2018-02-01T01:41:41.162Z,,42.2,54,,,19.8,
2018-02-01T01:41:51.290Z,,,54,,,19.7,
2018-02-01T01:42:01.170Z,,,54,,,19.4,
2018-02-01T01:42:11.189Z,,,54,,,19.3,
2018-02-01T01:42:21.253Z,,,54,,,19,
2018-02-01T01:42:31.161Z,,,54,,,18.9,
2018-02-01T01:42:41.196Z,,,54,,,18.8,
2018-02-01T01:42:51.306Z,,,54,,,18.6,
2018-02-01T01:43:01.161Z,,,54,,,18.5,
2018-02-01T01:43:11.166Z,,,54,,,18.4,
2018-02-01T01:43:21.218Z,,,54,,,18.2,
2018-02-01T01:43:31.162Z,,,54,,,18.1,
2018-02-01T01:43:41.177Z,,42.1,54,,,17.9,
2018-02-01T01:43:51.429Z,,,54,,,17.8,
2018-02-01T01:44:01.161Z,,,54,,,17.7,
2018-02-01T01:44:11.181Z,,,54,,,17.7,
2018-02-01T01:44:21.162Z,,,54,,,17.5,
2018-02-01T01:44:31.162Z,,,54,,,17.5,
2018-02-01T01:44:41.209Z,,,54,,,17.4,
2018-02-01T01:44:51.282Z,,,54,,,17.3,
2018-02-01T01:45:01.194Z,,,54,,,17.3,
2018-02-01T01:45:11.160Z,,42,54,,,17.1,
2018-02-01T01:45:21.176Z,,,54,,,17.1,
2018-02-01T01:45:31.186Z,,,54,,,17.1,
2018-02-01T01:45:41.197Z,,,54,,,17,
2018-02-01T01:45:51.348Z,,,54,,,17,
2018-02-01T01:46:01.186Z,,,54,,,16.8,
2018-02-01T01:46:11.179Z,,42,54,,,16.8,
2018-02-01T01:46:21.164Z,,41.9,54,,,16.8,
2018-02-01T01:46:31.188Z,,,54,,,16.7,
2018-02-01T01:46:41.171Z,,,54,,,16.7,
2018-02-01T01:46:51.274Z,,,54,,,16.7,
2018-02-01T01:47:01.163Z,,,54,,,16.7,
2018-02-01T01:47:11.203Z,,,54,,,16.5,
2018-02-01T01:47:21.163Z,,,54,,,16.5,
2018-02-01T01:47:31.175Z,,41.8,54,,,16.5,
2018-02-01T01:47:41.233Z,,,54,,,16.4,
2018-02-01T01:47:51.281Z,,,54,,,16.4,
2018-02-01T01:48:01.176Z,,,54,,,16.4,
2018-02-01T01:48:11.170Z,,,54,,,16.2,
2018-02-01T01:48:21.196Z,,,54,,,16.2,
2018-02-01T01:48:31.262Z,,,54,,,16.2,
2018-02-01T01:48:41.172Z,,,54,,,16.1,
2018-02-01T01:48:51.283Z,,41.7,54,,,16.1,
2018-02-01T01:49:01.168Z,,,54,,,16.1,
2018-02-01T01:49:11.184Z,,,54,,,16.1,
2018-02-01T01:49:21.189Z,,,54,,,15.9,
2018-02-01T01:49:31.167Z,,,54,,,15.9,
2018-02-01T01:49:41.181Z,,,54,,,15.9,
2018-02-01T01:49:51.293Z,,,54,,,15.7,
2018-02-01T01:50:01.232Z,,,54,,,15.7,
2018-02-01T01:50:11.171Z,,41.6,54,,,15.7,
2018-02-01T01:50:21.197Z,,,54,,,15.7,
2018-02-01T01:50:31.178Z,,,54,,,15.6,
2018-02-01T01:50:41.164Z,,,54,,,15.6,
2018-02-01T01:50:51.270Z,,,54,,,15.6,
2018-02-01T01:51:01.196Z,,,54,,,15.6,
2018-02-01T01:51:11.170Z,,,54,,,15.6,
2018-02-01T01:51:21.200Z,,,54,,,15.4,
2018-02-01T01:51:31.166Z,,,54,,,15.4,
2018-02-01T01:51:41.171Z,,41.5,54,,,15.4,
2018-02-01T01:51:51.265Z,,,54,,,15.4,
2018-02-01T01:52:01.165Z,,,54,,,15.4,
2018-02-01T01:52:11.194Z,,,54,,,15.4,
2018-02-01T01:52:21.208Z,,,54,,,15.3,
2018-02-01T01:52:31.245Z,,,54,,,15.3,
2018-02-01T01:52:41.177Z,,,54,,,15.3,
2018-02-01T01:52:51.301Z,,,54,,,15.3,
2018-02-01T01:53:01.168Z,,41.4,54,,,15.3,
2018-02-01T01:53:11.180Z,,,54,,,15.3,
2018-02-01T01:53:21.222Z,,,54,,,15.1,
2018-02-01T01:53:31.179Z,,,54,,,15.1,
2018-02-01T01:53:41.186Z,,,54,,,15.1,
2018-02-01T01:53:51.279Z,,,54,,,15.1,
2018-02-01T01:54:01.169Z,,,54,,,15.1,
2018-02-01T01:54:11.182Z,,,54,,,15.1,
2018-02-01T01:54:21.199Z,,41.3,54,,,15.1,
2018-02-01T01:54:31.184Z,,,54,,,15.1,
2018-02-01T01:54:41.169Z,,,54,,,15,
2018-02-01T01:54:51.363Z,,,54,,,15,
2018-02-01T01:55:01.260Z,,,54,,,15,
2018-02-01T01:55:11.173Z,,,54,,,15,
2018-02-01T01:55:21.183Z,0,41.3,54,0,5,15,0
2018-02-01T01:55:31.188Z,,,54,,,15,
2018-02-01T01:55:41.169Z,,41.2,54,,,15,
2018-02-01T01:55:51.335Z,,,54,,,15,
2018-02-01T01:56:01.177Z,,,54,,,15,
2018-02-01T01:56:11.201Z,,,54,,,15,
2018-02-01T01:56:21.181Z,,,54,,,15,
2018-02-01T01:56:31.171Z,,,54,,,14.8,
2018-02-01T01:56:41.172Z,,,54,,,14.8,
2018-02-01T01:56:51.292Z,,,54,,,14.8,
2018-02-01T01:57:01.173Z,,,54,,,14.8,
2018-02-01T01:57:11.283Z,,41.1,54,,,14.8,
2018-02-01T01:57:21.206Z,,,54,,,14.8,
2018-02-01T01:57:31.181Z,,,54,,,14.8,
2018-02-01T01:57:41.182Z,,,54,,,14.8,
2018-02-01T01:57:51.317Z,,,54,,,14.8,
2018-02-01T01:58:01.168Z,,,54,,,14.8,
2018-02-01T01:58:11.219Z,,,54,,,14.8,
2018-02-01T01:58:21.178Z,,,54,,,14.7,
2018-02-01T01:58:31.176Z,,,54,,,14.7,
2018-02-01T01:58:41.223Z,,41,54,,,14.7,
2018-02-01T01:58:51.285Z,,,54,,,14.5,
2018-02-01T01:59:01.180Z,,,54,,,14.5,
2018-02-01T01:59:11.191Z,,,54,,,14.5,
2018-02-01T01:59:21.244Z,,,54,,,14.5,
2018-02-01T01:59:31.173Z,,,54,,,14.3,
2018-02-01T01:59:41.186Z,,,54,,,14.3,
2018-02-01T01:59:51.293Z,,,54,,,14.3,
2018-02-01T02:00:01.177Z,,40.9,54,,,14.2,
2018-02-01T02:00:11.224Z,,41,54,,,14.2,
2018-02-01T02:00:21.247Z,,40.9,54,,,14.2,
2018-02-01T02:00:31.177Z,,,54,,,14,
2018-02-01T02:00:41.206Z,,,54,,,14,
2018-02-01T02:00:51.297Z,,,54,,,14,
2018-02-01T02:01:01.181Z,,,54,,,14,
2018-02-01T02:01:11.177Z,,,54,,,13.9,
2018-02-01T02:01:21.170Z,,,54,,,13.9,
2018-02-01T02:01:31.191Z,,,54,,,13.9,
2018-02-01T02:01:41.178Z,,40.8,54,,,13.9,
2018-02-01T02:01:51.278Z,,,54,,,13.9,
2018-02-01T02:02:01.170Z,,,54,,,13.7,
2018-02-01T02:02:11.176Z,,,54,,,13.7,
2018-02-01T02:02:21.183Z,,,54,,,13.7,
2018-02-01T02:02:31.216Z,,,54,,,13.7,
2018-02-01T02:02:41.177Z,,,54,,,13.7,
2018-02-01T02:02:51.276Z,,,54,,,13.7,
2018-02-01T02:03:01.198Z,,40.7,54,,,13.7,
2018-02-01T02:03:11.172Z,,,54,,,13.7,
2018-02-01T02:03:21.176Z,,,54,,,13.7,
2018-02-01T02:03:31.173Z,,,54,,,13.7,
2018-02-01T02:03:41.194Z,,,54,,,13.7,
2018-02-01T02:03:51.290Z,,,54,,,13.7,
2018-02-01T02:04:01.180Z,,,54,,,13.7,
2018-02-01T02:04:11.181Z,,,54,,,13.7,
2018-02-01T02:04:21.181Z,,,54,,,13.7,
2018-02-01T02:04:31.181Z,,40.6,54,,,13.7,
2018-02-01T02:04:41.175Z,,,54,,,13.7,
2018-02-01T02:04:51.285Z,,,54,,,13.7,
2018-02-01T02:05:01.192Z,,,54,,,13.9,
2018-02-01T02:05:11.180Z,,,54,,,13.7,
2018-02-01T02:05:21.174Z,,,54,,,13.7,
2018-02-01T02:05:31.223Z,,,54,,,13.7,
2018-02-01T02:05:41.243Z,,,54,,,13.7,
2018-02-01T02:05:51.273Z,,,54,,,13.7,
2018-02-01T02:06:01.213Z,,40.5,54,,,13.9,
2018-02-01T02:06:11.197Z,,,54,,,13.9,
2018-02-01T02:06:21.180Z,,,54,,,13.9,
2018-02-01T02:06:31.191Z,,,54,,,13.9,
2018-02-01T02:06:41.182Z,,,54,,,13.9,
2018-02-01T02:06:51.310Z,,,54,,,13.9,
2018-02-01T02:07:01.200Z,,,54,,,13.9,
2018-02-01T02:07:11.177Z,,,54,,,13.9,
2018-02-01T02:07:21.173Z,,40.4,54,,,13.9,
2018-02-01T02:07:31.192Z,,,54,,,13.9,
2018-02-01T02:07:41.176Z,,,54,,,13.9,
2018-02-01T02:07:51.278Z,,,54,,,13.9,
2018-02-01T02:08:01.205Z,,,54,,,13.9,
2018-02-01T02:08:11.176Z,,,54,,,13.9,
2018-02-01T02:08:21.175Z,,,54,,,13.9,
2018-02-01T02:08:31.251Z,,,54,,,13.9,
2018-02-01T02:08:41.195Z,,,54,,,13.9,
2018-02-01T02:08:51.276Z,,,54,,,13.9,
2018-02-01T02:09:01.186Z,,40.3,54,,,13.9,
2018-02-01T02:09:11.183Z,,,54,,,13.9,
2018-02-01T02:09:21.190Z,,,54,,,13.9,
2018-02-01T02:09:31.211Z,,,54,,,13.9,
2018-02-01T02:09:41.201Z,,,54,,,13.9,
2018-02-01T02:09:51.295Z,,,54,,,13.9,
2018-02-01T02:10:01.178Z,,,54,,,13.9,
2018-02-01T02:10:11.186Z,,,54,,,13.9,
2018-02-01T02:10:26.308Z,,,54,,,13.9,
2018-02-01T02:10:31.186Z,,40.2,54,,,13.9,
2018-02-01T02:10:41.179Z,,,54,,,13.9,
2018-02-01T02:10:51.279Z,,,54,,,13.9,
2018-02-01T02:11:01.219Z,,,54,,,13.9,
2018-02-01T02:11:11.180Z,,,54,,,13.9,
2018-02-01T02:11:21.465Z,,,54,,,13.9,
2018-02-01T02:11:31.185Z,,,54,,,13.9,
2018-02-01T02:11:41.180Z,,,54,,,13.9,
2018-02-01T02:11:51.340Z,,,54,,,13.9,
2018-02-01T02:12:01.177Z,,40.1,54,,,13.7,
2018-02-01T02:12:11.194Z,,,54,,,13.7,
2018-02-01T02:12:21.179Z,,,54,,,13.7,
2018-02-01T02:12:31.215Z,,,54,,,13.7,
2018-02-01T02:12:41.179Z,,,54,,,13.7,
2018-02-01T02:12:51.400Z,,,54,,,13.7,
2018-02-01T02:13:01.201Z,,,54,,,13.7,
2018-02-01T02:13:11.217Z,,,54,,,13.7,
2018-02-01T02:13:21.181Z,,,54,,,13.7,
2018-02-01T02:13:31.196Z,,40,54,,,13.7,
2018-02-01T02:13:41.217Z,,,54,,,13.7,
2018-02-01T02:13:51.352Z,,,54,,,13.7,
2018-02-01T02:14:01.182Z,,,54,,,13.7,
2018-02-01T02:14:11.182Z,,,54,,,13.7,
2018-02-01T02:14:21.202Z,,,54,,,13.7,
2018-02-01T02:14:31.196Z,,,54,,,13.7,
2018-02-01T02:14:41.213Z,,,54,,,13.7,
2018-02-01T02:14:51.302Z,,39.9,54,,,13.7,
2018-02-01T02:15:01.198Z,,39.9,54,,,13.7,
2018-02-01T02:15:11.209Z,,,54,,,13.7,
2018-02-01T02:15:21.244Z,,,54,,,13.7,
2018-02-01T02:15:31.181Z,,,54,,,13.7,
2018-02-01T02:15:41.218Z,,,54,,,13.7,
2018-02-01T02:15:51.366Z,,,54,,,13.7,
2018-02-01T02:16:01.364Z,,,54,,,13.7,
2018-02-01T02:16:11.202Z,,,54,,,13.7,
2018-02-01T02:16:21.185Z,,,54,,,13.7,
2018-02-01T02:16:31.203Z,,39.8,54,,,13.7,
2018-02-01T02:16:41.180Z,,,54,,,13.7,
2018-02-01T02:16:51.378Z,,,54,,,13.7,
2018-02-01T02:17:01.205Z,,,54,,,13.7,
2018-02-01T02:17:11.228Z,,,54,,,13.7,
2018-02-01T02:17:21.181Z,,,54,,,13.7,
2018-02-01T02:17:31.186Z,,,54,,,13.7,
2018-02-01T02:17:41.211Z,,,54,,,13.7,
2018-02-01T02:17:51.293Z,,,54,,,13.7,
2018-02-01T02:18:01.266Z,,,54,,,13.7,
2018-02-01T02:18:11.211Z,,39.7,54,,,13.7,
2018-02-01T02:18:21.196Z,,,54,,,13.7,
2018-02-01T02:18:31.418Z,,,54,,,13.7,
2018-02-01T02:18:41.502Z,,,54,,,13.7,
2018-02-01T02:18:51.392Z,,,54,,,13.7,
2018-02-01T02:19:01.184Z,,,54,,,13.7,
2018-02-01T02:19:11.219Z,,,54,,,13.7,
2018-02-01T02:19:21.489Z,,,54,,,13.7,
2018-02-01T02:19:31.238Z,,,54,,,13.7,
2018-02-01T02:19:41.198Z,,39.6,54,,,13.7,
2018-02-01T02:19:51.338Z,,,54,,,13.7,
2018-02-01T02:20:01.207Z,,,54,,,13.7,
2018-02-01T02:20:11.199Z,,,54,,,13.7,
2018-02-01T02:20:21.201Z,,,54,,,13.7,
2018-02-01T02:20:31.219Z,,,54,,,13.7,
2018-02-01T02:20:41.185Z,,,54,,,13.7,
2018-02-01T02:20:51.285Z,,,54,,,13.7,
2018-02-01T02:21:01.184Z,,,54,,,13.7,
2018-02-01T02:21:11.200Z,,,54,,,13.7,
2018-02-01T02:21:21.191Z,,,54,,,13.7,
2018-02-01T02:21:31.211Z,,39.5,54,,,13.7,
2018-02-01T02:21:41.197Z,,,54,,,13.7,
2018-02-01T02:21:51.294Z,,,54,,,13.7,
2018-02-01T02:22:01.183Z,,,54,,,13.7,
2018-02-01T02:22:11.219Z,,,54,,,13.7,
2018-02-01T02:22:21.344Z,,,54,,,13.7,
2018-02-01T02:22:31.181Z,,,54,,,13.7,
2018-02-01T02:22:41.225Z,,,54,,,13.7,
2018-02-01T02:22:51.322Z,,39.4,54,,,13.7,
2018-02-01T02:23:01.183Z,,,54,,,13.7,
2018-02-01T02:23:11.183Z,,,54,,,13.7,
2018-02-01T02:23:21.244Z,,,54,,,13.7,
2018-02-01T02:23:31.192Z,,,54,,,13.7,
2018-02-01T02:23:41.185Z,,,54,,,13.7,
2018-02-01T02:23:51.303Z,,,54,,,13.7,
2018-02-01T02:24:01.183Z,,,54,,,13.7,
2018-02-01T02:24:11.274Z,,,54,,,13.7,
2018-02-01T02:24:21.208Z,,39.3,54,,,13.7,
2018-02-01T02:24:31.229Z,,39.4,54,,,13.7,
2018-02-01T02:24:41.202Z,,39.3,54,,,13.7,
2018-02-01T02:24:51.469Z,,,54,,,13.7,
2018-02-01T02:25:01.221Z,,,54,,,13.7,
2018-02-01T02:25:11.192Z,,,54,,,13.7,
2018-02-01T02:25:21.211Z,,,54,,,13.7,
2018-02-01T02:25:31.185Z,,,54,,,13.7,
2018-02-01T02:25:41.186Z,,,54,,,13.7,
2018-02-01T02:25:51.302Z,,,54,,,13.7,
2018-02-01T02:26:01.187Z,,39.2,54,,,13.7,
2018-02-01T02:26:11.246Z,,,54,,,13.7,
2018-02-01T02:26:21.186Z,,,54,,,13.7,
2018-02-01T02:26:31.186Z,,,54,,,13.7,
2018-02-01T02:26:41.240Z,,,54,,,13.7,
2018-02-01T02:26:51.328Z,,,54,,,13.7,
2018-02-01T02:27:01.196Z,,,54,,,13.7,
2018-02-01T02:27:11.190Z,,,54,,,13.7,
2018-02-01T02:27:21.256Z,,,54,,,13.7,
2018-02-01T02:27:31.187Z,,,54,,,13.7,
2018-02-01T02:27:41.197Z,,39.1,54,,,13.7,
2018-02-01T02:27:51.331Z,,,54,,,13.7,
2018-02-01T02:28:01.192Z,,,54,,,13.7,
2018-02-01T02:28:11.195Z,,,54,,,13.6,
2018-02-01T02:28:21.278Z,,,54,,,13.7,
2018-02-01T02:28:31.254Z,,,54,,,13.7,
2018-02-01T02:28:41.195Z,,,54,,,13.7,
2018-02-01T02:28:51.307Z,,,54,,,13.7,
2018-02-01T02:29:01.187Z,,39.1,54,,,13.7,
2018-02-01T02:29:11.209Z,,39.1,54,,,13.6,
2018-02-01T02:29:21.189Z,,38.9,54,,,13.7,
2018-02-01T02:29:31.235Z,,,54,,,13.7,
2018-02-01T02:29:41.229Z,,,54,,,13.7,
2018-02-01T02:29:51.404Z,,,54,,,13.6,
2018-02-01T02:30:01.191Z,,,54,,,13.6,
2018-02-01T02:30:11.211Z,,,54,,,13.7,
2018-02-01T02:30:21.190Z,,,54,,,13.7,
2018-02-01T02:30:31.220Z,,,54,,,13.6,
2018-02-01T02:30:41.209Z,,,54,,,13.7,
2018-02-01T02:30:51.316Z,,38.8,54,,,13.6,
2018-02-01T02:31:01.202Z,,,54,,,13.6,
2018-02-01T02:31:11.240Z,,,54,,,13.6,
2018-02-01T02:31:21.207Z,,,54,,,13.6,
2018-02-01T02:31:31.189Z,,,54,,,13.6,
2018-02-01T02:31:41.291Z,,,54,,,13.6,
2018-02-01T02:31:51.330Z,,,54,,,13.6,
2018-02-01T02:32:01.291Z,,,54,,,13.6,
2018-02-01T02:32:11.203Z,,,54,,,13.6,
2018-02-01T02:32:21.189Z,,,54,,,13.6,
2018-02-01T02:32:31.232Z,,38.7,54,,,13.6,
2018-02-01T02:32:41.351Z,,,54,,,13.6,
2018-02-01T02:32:51.351Z,,,54,,,13.6,
2018-02-01T02:33:01.192Z,,,54,,,13.6,
2018-02-01T02:33:11.202Z,,,54,,,13.6,
2018-02-01T02:33:21.191Z,,,54,,,13.6,
2018-02-01T02:33:31.240Z,,,54,,,13.6,
2018-02-01T02:33:41.265Z,,,54,,,13.6,
2018-02-01T02:33:51.334Z,,,54,,,13.6,
2018-02-01T02:34:01.298Z,,,54,,,13.6,
2018-02-01T02:34:11.316Z,,38.6,54,,,13.6,
2018-02-01T02:34:21.398Z,,,54,,,13.6,
2018-02-01T02:34:31.205Z,,,54,,,13.6,
2018-02-01T02:34:41.346Z,,,54,,,13.6,
2018-02-01T02:34:51.314Z,,,54,,,13.6,
2018-02-01T02:35:01.209Z,,,54,,,13.6,
2018-02-01T02:35:11.242Z,,,54,,,13.6,
2018-02-01T02:35:21.493Z,,,54,,,13.6,
2018-02-01T02:35:31.352Z,,,54,,,13.6,
2018-02-01T02:35:41.189Z,,,54,,,13.6,
2018-02-01T02:35:51.315Z,,38.5,54,,,13.6,
2018-02-01T02:36:01.233Z,,,54,,,13.6,
2018-02-01T02:36:11.269Z,,,54,,,13.6,
2018-02-01T02:36:21.284Z,,,54,,,13.6,
2018-02-01T02:36:31.204Z,,,54,,,13.6,
2018-02-01T02:36:41.228Z,,,54,,,13.6,
2018-02-01T02:36:51.328Z,,,54,,,13.6,
2018-02-01T02:37:01.248Z,,,54,,,13.6,
2018-02-01T02:37:11.207Z,,,54,,,13.6,
2018-02-01T02:37:21.368Z,,,54,,,13.6,
2018-02-01T02:37:31.191Z,,38.4,54,,,13.6,
2018-02-01T02:37:41.262Z,,,54,,,13.6,
2018-02-01T02:37:51.335Z,,,54,,,13.6,
2018-02-01T02:38:01.192Z,,,54,,,13.6,
2018-02-01T02:38:11.202Z,,,54,,,13.6,
2018-02-01T02:38:21.225Z,,,54,,,13.6,
2018-02-01T02:38:31.196Z,,,54,,,13.6,
2018-02-01T02:38:41.197Z,,,54,,,13.6,
2018-02-01T02:38:51.327Z,,,54,,,13.6,
2018-02-01T02:39:01.207Z,,,54,,,13.6,
2018-02-01T02:39:11.198Z,,38.3,54,,,13.6,
2018-02-01T02:39:21.340Z,,,54,,,13.6,
2018-02-01T02:39:31.193Z,,,54,,,13.6,
2018-02-01T02:39:41.251Z,,,54,,,13.6,
2018-02-01T02:39:56.587Z,,,54,,,13.6,
2018-02-01T02:40:01.371Z,,,54,,,13.6,
2018-02-01T02:40:11.202Z,,,54,,,13.6,
2018-02-01T02:40:21.213Z,,,54,,,13.6,
2018-02-01T02:40:31.194Z,,,54,,,13.6,
2018-02-01T02:40:41.236Z,,,54,,,13.6,
2018-02-01T02:40:51.415Z,,38.2,54,,,13.6,
2018-02-01T02:41:01.282Z,,,54,,,13.6,
2018-02-01T02:41:11.203Z,,,54,,,13.6,
2018-02-01T02:41:21.224Z,,,54,,,13.6,
2018-02-01T02:41:31.199Z,,,54,,,13.4,
2018-02-01T02:41:41.233Z,,,54,,,13.4,
2018-02-01T02:41:51.302Z,,,54,,,13.6,
2018-02-01T02:42:01.226Z,,,54,,,13.6,
2018-02-01T02:42:11.234Z,,,54,,,13.6,
2018-02-01T02:42:21.223Z,0,38.1,54,2,61,13.6,
2018-02-01T02:42:31.264Z,0,38.1,54,0,5,13.4,
2018-02-01T02:42:41.292Z,0,,54,2,61,13.6,
2018-02-01T02:42:51.295Z,,,54,,,13.6,
2018-02-01T02:43:01.215Z,0,,54,0,5,13.4,
2018-02-01T02:43:11.210Z,,,54,,,13.6,
2018-02-01T02:43:21.195Z,,,54,,,13.6,
2018-02-01T02:43:31.225Z,,,54,,,13.4,
2018-02-01T02:43:41.198Z,,,54,,,13.4,
2018-02-01T02:43:51.299Z,,,54,,,13.6,
2018-02-01T02:44:01.200Z,,,54,,,13.4,
2018-02-01T02:44:11.228Z,0,38,54,2,61,13.4,
2018-02-01T02:44:21.237Z,,,54,,,13.4,
2018-02-01T02:44:31.196Z,0,,54,0,5,13.4,
2018-02-01T02:44:41.201Z,0,,54,2,61,13.4,
2018-02-01T02:44:51.314Z,,,54,,,13.4,
2018-02-01T02:45:01.284Z,,,54,,,13.4,
2018-02-01T02:45:11.227Z,,,54,,,13.4,
2018-02-01T02:45:26.297Z,,,54,,,13.4,
2018-02-01T02:45:31.207Z,,,54,,,13.4,
2018-02-01T02:45:41.237Z,,37.9,54,,,13.4,
2018-02-01T02:45:51.322Z,,37.9,54,,,13.4,
