Time,ChActive,PrimT,ActPow,HwActive,HwTOutlet,PrimTSet,HwTSet
2018-02-11T01:18:46.470Z,,41,30,,18.1,,54
2018-02-11T01:18:56.406Z,,39.9,29,,18.2,,54
2018-02-11T01:19:06.403Z,,40.1,,,18.8,,54
2018-02-11T01:19:16.461Z,,41,,,19.4,,54
2018-02-11T01:19:26.471Z,,41.2,,,19.8,,54
2018-02-11T01:19:36.406Z,,41.7,,,20.1,,54
2018-02-11T01:19:46.512Z,,42,,,20.5,,54
2018-02-11T01:19:56.483Z,,42.3,,,20.8,,54
2018-02-11T01:20:06.421Z,,42.6,,,21.1,,54
2018-02-11T01:20:16.423Z,,42.8,,,21.2,,54
2018-02-11T01:20:26.463Z,,43,,,21.3,,54
2018-02-11T01:20:36.422Z,,43.2,,,21.5,,54
2018-02-11T01:20:46.413Z,,43.4,,,21.6,,54
2018-02-11T01:20:56.443Z,,43.6,,,21.7,,54
2018-02-11T01:21:06.437Z,,43.7,,,21.9,,54
2018-02-11T01:21:16.534Z,,43.9,,,22.1,,54
2018-02-11T01:21:26.449Z,,44,,,22.1,,54
2018-02-11T01:21:36.421Z,,44.1,,,22.2,,54
2018-02-11T01:21:46.465Z,,44.3,,,22.4,,54
2018-02-11T01:21:56.630Z,,44.4,,,22.5,,54
2018-02-11T01:22:06.478Z,,44.5,,,22.5,,54
2018-02-11T01:22:16.693Z,,44.7,,,22.6,,54
2018-02-11T01:22:26.414Z,,44.8,30,,22.8,,54
2018-02-11T01:22:36.483Z,,45,30,,23,,54
2018-02-11T01:22:46.525Z,,,29,,23.1,,54
2018-02-11T01:22:56.415Z,,45.2,,,23.1,,54
2018-02-11T01:23:06.444Z,,45.3,,,23.3,,54
2018-02-11T01:23:16.436Z,,45.4,,,23.4,,54
2018-02-11T01:23:26.487Z,,45.6,,,23.4,,54
2018-02-11T01:23:36.415Z,,45.7,30,,23.6,,54
2018-02-11T01:23:46.419Z,,45.8,29,,23.7,,54
2018-02-11T01:23:56.453Z,,45.9,,,23.8,,54
2018-02-11T01:24:06.408Z,,46,,,23.9,,54
2018-02-11T01:24:16.458Z,,46.1,,,24,,54
2018-02-11T01:24:26.408Z,,46.3,,,24.2,,54
2018-02-11T01:24:36.451Z,,46.4,,,24.2,,54
2018-02-11T01:24:46.409Z,,46.5,,,24.3,,54
2018-02-11T01:24:56.593Z,,46.6,,,24.3,,54
2018-02-11T01:25:06.498Z,,46.7,30,,24.3,,54
2018-02-11T01:25:16.413Z,,46.8,29,,24.4,,54
2018-02-11T01:25:26.443Z,,47,,,24.5,,54
2018-02-11T01:25:36.421Z,,47.1,,,24.5,,54
2018-02-11T01:25:46.815Z,,47.2,,,24.7,,54
2018-02-11T01:25:56.503Z,,47.3,,,24.7,,54
2018-02-11T01:26:06.431Z,,47.4,,,24.8,,54
2018-02-11T01:26:16.409Z,,47.6,,,24.8,,54
2018-02-11T01:26:26.432Z,,47.8,,,24.9,,54
2018-02-11T01:26:36.515Z,,47.9,,,24.9,,54
2018-02-11T01:26:46.555Z,,48,30,,24.9,,54
2018-02-11T01:26:56.605Z,,48.1,29,,25,,54
2018-02-11T01:27:06.447Z,,48.2,,,25,,54
2018-02-11T01:27:16.414Z,,48.3,,,25,,54
2018-02-11T01:27:26.414Z,,48.4,,,25,,54
2018-02-11T01:27:36.625Z,,48.5,,,25.1,,54
2018-02-11T01:27:46.412Z,,48.6,,,25.1,,54
2018-02-11T01:27:56.475Z,,48.7,,,25.1,,54
2018-02-11T01:28:06.412Z,,48.8,,,25.3,,54
2018-02-11T01:28:16.682Z,,49,,,25.4,,54
2018-02-11T01:28:26.763Z,,,,,25.4,,54
2018-02-11T01:28:36.546Z,,49.1,,,25.5,,54
2018-02-11T01:28:46.428Z,,49.2,,,25.5,,54
2018-02-11T01:28:56.533Z,,49.3,30,,25.5,,54
2018-02-11T01:29:06.446Z,,49.4,,,25.6,,54
2018-02-11T01:29:16.477Z,,49.5,29,,25.6,,54
2018-02-11T01:29:26.419Z,,49.6,,,25.7,,54
2018-02-11T01:29:36.453Z,,49.7,,,25.7,,54
2018-02-11T01:29:46.418Z,,49.8,,,25.9,,54
2018-02-11T01:29:56.413Z,,49.9,,,25.9,,54
2018-02-11T01:30:06.413Z,,,,,25.9,,54
2018-02-11T01:30:16.414Z,,50,,,26,,54
2018-02-11T01:30:26.424Z,,50.1,,,26,,54
2018-02-11T01:30:36.415Z,,50.2,,,26.1,,54
2018-02-11T01:30:46.413Z,,50.3,,,26,,54
2018-02-11T01:30:56.435Z,,50.4,,,26,,54
2018-02-11T01:31:06.463Z,,,,,25.9,,54
2018-02-11T01:31:16.475Z,,50.5,,,26.2,,54
2018-02-11T01:31:26.483Z,,50.6,,,26.1,,54
2018-02-11T01:31:36.565Z,,50.7,,,26.2,,54
2018-02-11T01:31:46.496Z,1,50.9,0,0,26.1,,54
2018-02-11T01:31:56.416Z,,48.5,,,26,,54
2018-02-11T01:32:06.476Z,,46.9,,,25.7,,54
2018-02-11T01:32:16.417Z,,46.3,,,25.9,,54
2018-02-11T01:32:26.424Z,,45.5,,,25.5,,54
2018-02-11T01:32:36.493Z,,44.9,,,25.4,,54
2018-02-11T01:32:46.427Z,,44.5,,,25.9,,54
2018-02-11T01:32:56.473Z,,43.9,,,25.1,,54
2018-02-11T01:33:06.415Z,,43.6,,,25,,54
2018-02-11T01:33:16.476Z,,43.3,,,25,,54
2018-02-11T01:33:26.430Z,,42.9,,,25.5,,54
2018-02-11T01:33:36.586Z,,42.6,,,25.5,,54
2018-02-11T01:33:46.559Z,,42.3,,,25.5,,54
2018-02-11T01:33:56.411Z,,42,,,25.4,,54
2018-02-11T01:34:06.550Z,,41.8,,,25.3,,54
2018-02-11T01:34:16.527Z,,41.6,,,25.1,,54
2018-02-11T01:34:26.437Z,,41.4,,,25,,54
2018-02-11T01:34:36.415Z,,41.2,,,25,,54
2018-02-11T01:34:46.420Z,,41,,,24.9,,54
2018-02-11T01:34:56.414Z,,,,,24.8,,54
2018-02-11T01:35:06.414Z,,,,,24.4,,54
2018-02-11T01:35:16.490Z,,,,,24.4,,54
2018-02-11T01:35:26.661Z,,41,,,24.4,,54
2018-02-11T01:35:36.492Z,,40.9,,,24.2,,54
2018-02-11T01:35:46.503Z,,,,,23.8,,54
2018-02-11T01:35:56.573Z,,,,,23.4,,54
2018-02-11T01:36:06.414Z,,,,,23.1,,54
2018-02-11T01:36:16.426Z,,,,,22.7,,54
2018-02-11T01:36:26.420Z,,,,,22.5,,54
2018-02-11T01:36:36.447Z,,41,,,22.1,,54
2018-02-11T01:36:46.433Z,,,,,22,,54
2018-02-11T01:36:56.469Z,,,,,21.7,,54
2018-02-11T01:37:06.418Z,,41.1,,,21.5,,54
2018-02-11T01:37:16.438Z,,,,,21.2,,54
2018-02-11T01:37:26.621Z,,41.2,,,21.1,,54
2018-02-11T01:37:36.705Z,,,,,20.9,,54
2018-02-11T01:37:46.906Z,,41.3,,,20.6,,54
2018-02-11T01:37:56.473Z,,,,,20.5,,54
2018-02-11T01:38:06.454Z,,41.4,,,20.2,,54
2018-02-11T01:38:16.546Z,,,,,20.2,,54
2018-02-11T01:38:26.429Z,1,41.5,,0,20.1,,54
2018-02-11T01:38:36.511Z,,45,38,,20,,54
2018-02-11T01:38:46.434Z,,46.7,29,,19.8,,54
2018-02-11T01:38:56.439Z,,45.2,,,20.5,,54
2018-02-11T01:39:06.430Z,,46.1,,,21.3,,54
2018-02-11T01:39:16.428Z,,46.6,,,21.7,,54
2018-02-11T01:39:26.592Z,,46.7,,,22.2,,54
2018-02-11T01:39:36.585Z,,47,30,,22.7,,54
2018-02-11T01:39:46.464Z,,,29,,23,,54
2018-02-11T01:39:56.417Z,,47.2,,,23.2,,54
2018-02-11T01:40:06.514Z,,47.3,,,23.3,,54
2018-02-11T01:40:16.415Z,,47.6,,,23.6,,54
2018-02-11T01:40:26.465Z,,47.7,,,23.6,,54
2018-02-11T01:40:36.497Z,,47.8,30,,23.7,,54
2018-02-11T01:40:46.449Z,,48,29,,23.7,,54
2018-02-11T01:40:56.477Z,,48.1,,,23.8,,54
2018-02-11T01:41:06.479Z,,,,,23.9,,54
2018-02-11T01:41:16.436Z,,48.2,30,,23.9,,54
2018-02-11T01:41:26.597Z,,48.3,29,,24,,54
2018-02-11T01:41:36.540Z,,48.4,30,,24.2,,54
2018-02-11T01:41:46.437Z,,,29,,24.2,,54
2018-02-11T01:41:56.420Z,,48.5,,,24.3,,54
2018-02-11T01:42:06.438Z,,48.6,30,,24.5,,54
2018-02-11T01:42:16.454Z,,48.7,29,,24.7,,54
2018-02-11T01:42:26.419Z,,48.8,,,24.7,,54
2018-02-11T01:42:36.438Z,,48.9,,,24.7,,54
2018-02-11T01:42:46.465Z,,49,29,,24.8,,54
2018-02-11T01:42:56.425Z,,,,,24.9,,54
2018-02-11T01:43:06.418Z,,49.2,,,24.9,,54
2018-02-11T01:43:16.488Z,,49.3,,,25,,54
2018-02-11T01:43:26.483Z,,,,,25.1,,54
2018-02-11T01:43:36.422Z,,49.4,,,25.3,,54
2018-02-11T01:43:46.416Z,,49.5,,,25.3,,54
2018-02-11T01:43:56.451Z,,49.6,30,,25.4,,54
2018-02-11T01:44:06.457Z,,49.7,29,,25.4,,54
2018-02-11T01:44:16.560Z,,49.8,30,,25.5,,54
2018-02-11T01:44:26.421Z,,49.9,29,,25.5,,54
2018-02-11T01:44:36.553Z,,50,29,,25.5,,54
2018-02-11T01:44:46.421Z,,,30,,25.6,,54
2018-02-11T01:44:56.475Z,,50.1,29,,25.6,,54
2018-02-11T01:45:06.463Z,,50.2,,,25.7,,54
2018-02-11T01:45:16.421Z,,50.3,30,,25.7,,54
2018-02-11T01:45:26.437Z,,50.4,29,,25.7,,54
2018-02-11T01:45:36.577Z,,50.5,,,25.9,,54
2018-02-11T01:45:46.730Z,,,,,25.9,,54
2018-02-11T01:45:56.455Z,,50.6,,,25.9,,54
2018-02-11T01:46:06.462Z,,50.7,,,26,,54
2018-02-11T01:46:16.576Z,,50.9,,,26,,54
2018-02-11T01:46:26.531Z,,51,30,,26.1,,54
2018-02-11T01:46:36.530Z,,51.1,29,,26.1,,54
2018-02-11T01:46:46.592Z,,,30,,26.1,,54
2018-02-11T01:46:56.433Z,,51.2,29,,26.1,,54
2018-02-11T01:47:06.420Z,,51.3,,,26.2,,54
2018-02-11T01:47:16.422Z,,,,,26.2,,54
2018-02-11T01:47:26.534Z,,51.4,,,26.3,,54
2018-02-11T01:47:36.422Z,,51.5,,,26.3,,54
2018-02-11T01:47:46.514Z,,51.6,,,26.3,,54
2018-02-11T01:47:56.437Z,,,,,26.3,,54
2018-02-11T01:48:06.426Z,,51.7,,,26.5,,54
2018-02-11T01:48:16.425Z,,51.8,,,26.5,,54
2018-02-11T01:48:26.475Z,,51.9,30,,26.5,,54
2018-02-11T01:48:36.420Z,,,29,,26.6,,54
2018-02-11T01:48:46.500Z,,52,,,26.6,,54
2018-02-11T01:48:56.471Z,,52.1,,,26.7,,54
2018-02-11T01:49:06.428Z,,,30,,26.7,,54
2018-02-11T01:49:16.436Z,,52.2,29,,26.7,,54
2018-02-11T01:49:26.586Z,,52.3,,,26.8,,54
2018-02-11T01:49:36.563Z,,,,,26.8,,54
2018-02-11T01:49:46.425Z,,52.4,,,26.9,,54
2018-02-11T01:49:56.505Z,,,30,,26.9,,54
2018-02-11T01:50:06.533Z,,52.6,29,,26.9,,54
2018-02-11T01:50:16.577Z,,52.7,,,27.1,,54
2018-02-11T01:50:26.455Z,,,30,,26.9,,54
2018-02-11T01:50:36.427Z,,52.8,29,,27.1,,54
2018-02-11T01:50:46.427Z,,,,,27.1,,54
2018-02-11T01:50:56.460Z,,52.9,,,27.2,,54
2018-02-11T01:51:06.422Z,1,,0,0,27.2,,54
2018-02-11T01:51:16.427Z,,50.6,,,27.2,,54
2018-02-11T01:51:26.445Z,,49.1,,,27.2,,54
2018-02-11T01:51:36.618Z,,48.4,,,26.8,,54
2018-02-11T01:51:46.429Z,,47.6,,,26.6,,54
2018-02-11T01:51:56.526Z,,46.9,,,26.5,,54
2018-02-11T01:52:06.423Z,,46.4,,,26.3,,54
2018-02-11T01:52:16.427Z,,45.9,,,26.1,,54
2018-02-11T01:52:26.442Z,,45.5,,,26,,54
2018-02-11T01:52:36.430Z,,45.2,,,26,,54
2018-02-11T01:52:46.510Z,,44.9,,,25.7,,54
2018-02-11T01:52:56.488Z,,44.6,,,25.7,,54
2018-02-11T01:53:06.428Z,,44.3,,,25.6,,54
2018-02-11T01:53:16.470Z,,44.1,,,25.4,,54
2018-02-11T01:53:26.450Z,,43.9,,,25.4,,54
2018-02-11T01:53:36.469Z,,43.6,,,25.3,,54
2018-02-11T01:53:46.447Z,,43.4,,,25.1,,54
2018-02-11T01:53:56.460Z,,43.3,,,25,,54
2018-02-11T01:54:06.482Z,,43.1,,,24.9,,54
2018-02-11T01:54:16.461Z,,,,,24.8,,54
2018-02-11T01:54:26.492Z,,43,,,24.5,,54
2018-02-11T01:54:36.425Z,,,,,24.4,,54
2018-02-11T01:54:46.512Z,,,,,24.4,,54
2018-02-11T01:54:56.485Z,,,,,24.2,,54
2018-02-11T01:55:06.427Z,,,,,23.9,,54
2018-02-11T01:55:16.500Z,,,,,23.4,,54
2018-02-11T01:55:26.461Z,,,,,23.2,,54
2018-02-11T01:55:36.523Z,,,,,22.8,,54
2018-02-11T01:55:46.439Z,,,,,22.6,,54
2018-02-11T01:55:56.433Z,,,,,22.4,,54
2018-02-11T01:56:06.466Z,,43.1,,,22.1,,54
2018-02-11T01:56:16.446Z,,,,,21.9,,54
2018-02-11T01:56:26.612Z,,43.2,,,21.7,,54
2018-02-11T01:56:36.503Z,,,,,21.5,,54
2018-02-11T01:56:46.452Z,,43.3,,,21.2,,54
2018-02-11T01:56:56.503Z,,,,,21.1,,54
2018-02-11T01:57:06.553Z,1,43.6,45,0,20.9,,54
2018-02-11T01:57:16.444Z,,48.3,34,,20.8,,54
2018-02-11T01:57:26.436Z,,47.8,30,,20.9,,54
2018-02-11T01:57:36.450Z,,47.3,29,,21.9,,54
2018-02-11T01:57:46.446Z,,48.7,,,22.4,,54
2018-02-11T01:57:56.427Z,,48.6,,,22.7,,54
2018-02-11T01:58:06.453Z,,48.9,,,23.2,,54
2018-02-11T01:58:16.425Z,,49,,,23.7,,54
2018-02-11T01:58:26.436Z,,49.1,,,23.9,,54
2018-02-11T01:58:36.507Z,,49.2,,,24.2,,54
2018-02-11T01:58:46.474Z,,49.3,,,24.3,,54
2018-02-11T01:58:56.435Z,,49.5,,,24.5,,54
2018-02-11T01:59:06.511Z,,49.6,,,24.5,,54
2018-02-11T01:59:16.438Z,,49.7,,,24.5,,54
2018-02-11T01:59:26.431Z,,49.8,,,24.7,,54
2018-02-11T01:59:36.448Z,,49.9,,,24.8,,54
2018-02-11T01:59:46.488Z,,50,,,24.9,,54
2018-02-11T01:59:56.501Z,,50.1,,,24.9,,54
2018-02-11T02:00:06.428Z,,,,,25,,54
2018-02-11T02:00:16.477Z,,50.2,,,25.1,,54
2018-02-11T02:00:26.596Z,,50.3,,,25,,54
2018-02-11T02:00:36.434Z,,50.4,,,25.1,,54
2018-02-11T02:00:46.458Z,,,,,25.4,,54
2018-02-11T02:00:56.429Z,,50.5,30,,25.5,,54
2018-02-11T02:01:06.434Z,,50.6,29,,25.6,,54
2018-02-11T02:01:16.447Z,,50.7,,,25.6,,54
2018-02-11T02:01:26.450Z,,50.9,,,25.7,,54
2018-02-11T02:01:36.543Z,,51,,,25.9,,54
2018-02-11T02:01:46.463Z,,,,,26,,54
2018-02-11T02:01:56.430Z,1,49.5,0,0,26.1,,54
2018-02-11T02:02:06.471Z,,47.7,,,26.1,,54
2018-02-11T02:02:16.429Z,,46.8,,,26.1,,54
2018-02-11T02:02:26.469Z,,45.9,,,25.7,,54
2018-02-11T02:02:36.531Z,,45.3,,,25.6,,54
2018-02-11T02:02:46.551Z,,44.8,,,25.5,,54
2018-02-11T02:02:56.429Z,,44.3,,,25.4,,54
2018-02-11T02:03:06.461Z,,43.9,,,25.3,,54
2018-02-11T02:03:16.474Z,,43.5,,,25.1,,54
2018-02-11T02:03:26.652Z,,43.1,,,25,,54
2018-02-11T02:03:36.636Z,,42.8,,,24.9,,54
2018-02-11T02:03:46.510Z,,42.6,,,24.8,,54
2018-02-11T02:03:56.443Z,,42.3,,,24.7,,54
2018-02-11T02:04:06.443Z,,42.1,,,24.7,,54
2018-02-11T02:04:16.482Z,,41.9,,,24.5,,54
2018-02-11T02:04:26.567Z,,41.7,,,24.4,,54
2018-02-11T02:04:36.594Z,,41.5,,,24.3,,54
2018-02-11T02:04:46.598Z,,41.3,,,24.3,,54
2018-02-11T02:04:56.488Z,,41.3,,,24,,54
2018-02-11T02:05:06.501Z,,41.2,,,23.9,,54
2018-02-11T02:05:16.450Z,,,,,23.8,,54
2018-02-11T02:05:26.448Z,,,,,23.9,,54
2018-02-11T02:05:41.460Z,,,,,23.8,,54
2018-02-11T02:05:46.505Z,,,,,23.4,,54
2018-02-11T02:05:56.631Z,,,,,23.1,,54
2018-02-11T02:06:06.523Z,,,,,22.8,,54
2018-02-11T02:06:16.572Z,,,,,22.5,,54
2018-02-11T02:06:26.561Z,,,,,22.2,,54
2018-02-11T02:06:36.586Z,,,,,22,,54
2018-02-11T02:06:46.446Z,,,,,21.7,,54
2018-02-11T02:06:56.556Z,,41.3,,,21.5,,54
2018-02-11T02:07:06.468Z,,,,,21.2,,54
2018-02-11T02:07:16.433Z,,41.4,,,21.1,,54
2018-02-11T02:07:26.437Z,,41.5,,,20.8,,54
2018-02-11T02:07:36.438Z,,,,,20.6,,54
2018-02-11T02:07:46.437Z,,,,,20.5,,54
2018-02-11T02:07:56.472Z,,41.6,,,20.4,,54
2018-02-11T02:08:06.565Z,,,,,20.1,,54
2018-02-11T02:08:16.472Z,,41.7,,,20,,54
2018-02-11T02:08:26.472Z,,,,,20,,54
2018-02-11T02:08:36.433Z,,,,,19.8,,54
2018-02-11T02:08:46.431Z,,,,,19.7,,54
2018-02-11T02:08:56.431Z,,41.8,,,19.6,,54
2018-02-11T02:09:06.460Z,1,45.3,39,0,19.4,,54
2018-02-11T02:09:16.453Z,,46.9,29,,19.4,,54
2018-02-11T02:09:26.614Z,,45.3,,,20,,54
2018-02-11T02:09:36.587Z,,46.3,,,20.8,,54
2018-02-11T02:09:46.435Z,,46.8,,,21.2,,54
2018-02-11T02:09:56.437Z,,,,,21.9,,54
2018-02-11T02:10:06.536Z,,47,,,22.4,,54
2018-02-11T02:10:16.540Z,,47.1,,,22.8,,54
2018-02-11T02:10:26.440Z,,47.2,,,23.1,,54
2018-02-11T02:10:36.533Z,,47.3,,,23.2,,54
2018-02-11T02:10:46.434Z,,47.4,,,23.3,,54
2018-02-11T02:10:56.547Z,,47.7,,,23.4,,54
2018-02-11T02:11:06.433Z,,47.8,,,23.6,,54
2018-02-11T02:11:16.560Z,,47.9,,,23.6,,54
2018-02-11T02:11:26.492Z,,48,30,,23.7,,54
2018-02-11T02:11:36.542Z,,48.1,,,23.8,,54
2018-02-11T02:11:46.447Z,,48.2,29,,23.8,,54
2018-02-11T02:11:56.481Z,,48.3,30,,23.9,,54
2018-02-11T02:12:06.442Z,,48.4,,,24,,54
2018-02-11T02:12:16.435Z,,48.5,29,,24.2,,54
2018-02-11T02:12:26.452Z,,48.6,,,24.4,,54
2018-02-11T02:12:36.444Z,,48.7,,,24.4,,54
2018-02-11T02:12:46.479Z,,48.8,,,24.5,,54
2018-02-11T02:12:56.451Z,,48.9,,,24.7,,54
2018-02-11T02:13:06.451Z,,49,,,24.8,,54
2018-02-11T02:13:16.472Z,,49.1,,,24.8,,54
2018-02-11T02:13:26.470Z,,49.2,,,24.9,,54
2018-02-11T02:13:36.534Z,,49.3,,,25,,54
2018-02-11T02:13:46.574Z,,49.4,30,,25.1,,54
2018-02-11T02:13:56.614Z,,49.5,,,25.1,,54
2018-02-11T02:14:06.445Z,,49.6,29,,25.3,,54
2018-02-11T02:14:16.474Z,,49.7,,,25.4,,54
2018-02-11T02:14:26.545Z,,49.8,30,,25.4,,54
2018-02-11T02:14:36.482Z,,49.9,29,,25.5,,54
2018-02-11T02:14:46.479Z,,50,,,25.5,,54
2018-02-11T02:14:56.438Z,,50.1,,,25.6,,54
2018-02-11T02:15:06.480Z,,50.2,,,25.6,,54
2018-02-11T02:15:16.488Z,,50.3,,,25.7,,54
2018-02-11T02:15:26.487Z,,50.4,,,25.9,,54
2018-02-11T02:15:36.487Z,1,50.5,30,0,25.9,61,54
2018-02-11T02:15:46.456Z,,,29,,26,,54
2018-02-11T02:15:56.522Z,,50.6,,,26,,54
2018-02-11T02:16:06.437Z,,50.7,,,26,,54
2018-02-11T02:16:16.437Z,,50.9,,,26.1,,54
2018-02-11T02:16:26.435Z,,51,,,26.1,,54
2018-02-11T02:16:36.446Z,,51.1,,,26.2,,54
2018-02-11T02:16:46.528Z,,,30,,26.2,,54
2018-02-11T02:16:56.438Z,,51.3,29,,26.2,,54
2018-02-11T02:17:06.465Z,,51.4,,,26.2,,54
2018-02-11T02:17:16.608Z,,,,,26.3,,54
2018-02-11T02:17:26.437Z,,51.5,30,,26.3,,54
2018-02-11T02:17:36.445Z,,51.6,29,,26.3,,54
2018-02-11T02:17:46.449Z,,51.7,30,,26.3,,54
2018-02-11T02:17:56.505Z,,51.8,,,26.5,,54
2018-02-11T02:18:06.589Z,,51.9,29,,26.5,,54
2018-02-11T02:18:16.440Z,,,,,26.5,,54
2018-02-11T02:18:26.467Z,,52,,,26.6,,54
2018-02-11T02:18:36.532Z,,52.1,,,26.6,,54
2018-02-11T02:18:46.519Z,,52.2,,,26.7,,54
2018-02-11T02:18:56.508Z,,,,,26.7,,54
2018-02-11T02:19:06.562Z,,52.3,,,26.7,,54
2018-02-11T02:19:16.618Z,,52.4,,,26.7,,54
2018-02-11T02:19:26.541Z,,52.6,,,26.8,,54
2018-02-11T02:19:36.449Z,,52.7,,,26.8,,54
2018-02-11T02:19:46.521Z,,,,,26.8,,54
2018-02-11T02:19:56.442Z,,52.8,,,26.9,,54
2018-02-11T02:20:06.522Z,,,,,26.9,,54
2018-02-11T02:20:16.512Z,,52.9,,,27.1,,54
2018-02-11T02:20:26.473Z,,53,,,26.9,,54
2018-02-11T02:20:36.490Z,1,52.3,0,0,27.1,,54
2018-02-11T02:20:46.491Z,,49.8,,,27.2,,54
2018-02-11T02:20:56.464Z,,49.1,,,27.1,,54
2018-02-11T02:21:06.443Z,,48.5,,,26.8,,54
2018-02-11T02:21:16.483Z,,47.7,,,26.5,,54
2018-02-11T02:21:26.473Z,,47,,,26.3,,54
2018-02-11T02:21:36.469Z,,46.6,,,26,,54
2018-02-11T02:21:46.537Z,,46.1,,,25.7,,54
2018-02-11T02:21:56.440Z,,45.7,,,25.5,,54
2018-02-11T02:22:06.441Z,,45.4,,,25.5,,54
2018-02-11T02:22:16.458Z,,45,,,25.5,,54
2018-02-11T02:22:26.471Z,,44.8,,,25.4,,54
2018-02-11T02:22:37.342Z,,44.5,,,25.3,,54
2018-02-11T02:22:46.524Z,,44.3,,,25.7,,54
2018-02-11T02:22:56.441Z,,44.1,,,25.5,,54
2018-02-11T02:23:06.605Z,,43.9,,,25.4,,54
2018-02-11T02:23:16.443Z,,43.7,,,25.3,,54
2018-02-11T02:23:26.565Z,,43.5,,,25.3,,54
2018-02-11T02:23:36.508Z,,43.3,,,25.1,,54
2018-02-11T02:23:46.457Z,,43.4,,,25,,54
2018-02-11T02:23:56.496Z,,43.3,,,24.7,,54
2018-02-11T02:24:06.480Z,,,,,24.8,,54
2018-02-11T02:24:16.450Z,,,,,24.7,,54
2018-02-11T02:24:26.441Z,,,,,24.3,,54
2018-02-11T02:24:36.451Z,,43.2,,,24,,54
2018-02-11T02:24:46.523Z,,,,,23.6,,54
2018-02-11T02:24:56.443Z,,43.3,,,23.2,,54
2018-02-11T02:25:06.523Z,,,,,23,,54
2018-02-11T02:25:16.445Z,,,,,22.7,,54
2018-02-11T02:25:26.525Z,,,,,22.4,,54
2018-02-11T02:25:36.494Z,,43.4,,,22.1,,54
2018-02-11T02:25:46.464Z,,,,,21.9,,54
2018-02-11T02:25:56.467Z,,43.5,,,21.6,,54
2018-02-11T02:26:06.445Z,,,,,21.3,,54
2018-02-11T02:26:16.558Z,,43.6,,,21.2,,54
2018-02-11T02:26:26.442Z,,,,,20.9,,54
2018-02-11T02:26:36.811Z,,43.7,,,20.6,,54
2018-02-11T02:26:46.529Z,,,,,20.5,,54
2018-02-11T02:26:56.512Z,,43.8,,,20.2,,54
2018-02-11T02:27:06.443Z,,,,,20.1,,54
2018-02-11T02:27:16.451Z,,,,,20,,54
2018-02-11T02:27:26.497Z,,,,,19.7,,54
2018-02-11T02:27:36.474Z,,,,,19.6,,54
2018-02-11T02:27:46.530Z,,,,,19.4,,54
2018-02-11T02:27:56.460Z,,,,,19.3,,54
2018-02-11T02:28:06.444Z,1,43.9,45,0,19.2,,54
2018-02-11T02:28:16.485Z,,48.3,34,,19,,54
2018-02-11T02:28:26.532Z,,47.8,29,,19.2,,54
2018-02-11T02:28:36.546Z,,47.3,,,20,,54
2018-02-11T02:28:46.450Z,,48.7,30,,20.6,,54
2018-02-11T02:28:56.488Z,,48.5,29,,21.2,,54
2018-02-11T02:29:06.548Z,,48.8,,,21.7,,54
2018-02-11T02:29:16.480Z,,48.9,,,22.2,,54
2018-02-11T02:29:26.491Z,,49,,,22.6,,54
2018-02-11T02:29:36.537Z,,49.1,,,22.7,,54
2018-02-11T02:29:46.451Z,,,,,23,,54
2018-02-11T02:29:56.571Z,,49.3,30,,23.1,,54
2018-02-11T02:30:06.462Z,,,29,,23.2,,54
2018-02-11T02:30:16.483Z,,49.5,,,23.3,,54
2018-02-11T02:30:26.509Z,,49.6,30,,23.3,,54
2018-02-11T02:30:36.462Z,,49.7,29,,23.4,,54
2018-02-11T02:30:46.447Z,,49.8,,,23.6,,54
2018-02-11T02:30:56.513Z,,49.9,30,,23.7,,54
2018-02-11T02:31:06.455Z,,50,30,,23.7,,54
2018-02-11T02:31:16.464Z,,50.2,29,,23.8,,54
2018-02-11T02:31:26.527Z,,50.3,,,23.9,,54
2018-02-11T02:31:36.456Z,,50.4,,,24,,54
2018-02-11T02:31:46.469Z,,50.5,,,24.2,,54
2018-02-11T02:31:56.465Z,,50.6,30,,24.3,,54
2018-02-11T02:32:06.465Z,,50.7,29,,24.4,,54
2018-02-11T02:32:16.501Z,,50.9,,,24.5,,54
2018-02-11T02:32:26.511Z,,51,29,,24.7,,54
2018-02-11T02:32:36.544Z,,51.1,,,24.8,,54
2018-02-11T02:32:46.562Z,,51.2,,,24.8,,54
2018-02-11T02:32:56.515Z,,,,,24.9,,54
2018-02-11T02:33:06.484Z,,51.3,30,,25,,54
2018-02-11T02:33:16.455Z,,51.4,,,25.1,,54
2018-02-11T02:33:26.532Z,,51.5,29,,25.3,,54
2018-02-11T02:33:36.447Z,,51.6,30,,25.3,,54
2018-02-11T02:33:51.555Z,,51.7,29,,25.5,,54
2018-02-11T02:33:56.458Z,,51.8,,,25.6,,54
2018-02-11T02:34:06.477Z,,51.9,,,25.6,,54
2018-02-11T02:34:16.552Z,,,30,,25.7,,54
2018-02-11T02:34:26.489Z,,52,29,,25.7,,54
2018-02-11T02:34:36.459Z,,52.1,,,25.9,,54
2018-02-11T02:34:46.569Z,,52.2,30,,25.9,,54
2018-02-11T02:34:56.459Z,,52.3,29,,26,,54
2018-02-11T02:35:06.479Z,,52.4,,,26.1,,54
2018-02-11T02:35:16.453Z,,52.6,,,26.1,,54
2018-02-11T02:35:26.477Z,,52.7,,,26.1,,54
