Time,HwActive,ActPow,HwTSet,PrimT,PrimTSet,ChActive,HwTOutlet
2017-11-11T06:05:45.829Z,,,54,62.5,,,31.3
2017-11-11T06:05:55.826Z,,,54,63.1,,,31.4
2017-11-11T06:06:05.824Z,,,54,63.4,,,31.3
2017-11-11T06:06:15.924Z,,,54,63.8,,,31.4
2017-11-11T06:06:25.829Z,,,54,64,,,31.5
2017-11-11T06:06:35.824Z,,,54,64.2,,,31.6
2017-11-11T06:06:50.927Z,,,54,64.5,,,31.6
2017-11-11T06:06:55.827Z,,,54,64.7,,,31.6
2017-11-11T06:07:05.826Z,,,54,64.9,,,31.8
2017-11-11T06:07:15.916Z,0,0,54,62.8,,2,31.9
2017-11-11T06:07:25.829Z,,,54,61.6,,,31.8
2017-11-11T06:07:35.826Z,,,54,60.8,,,31.6
2017-11-11T06:07:45.827Z,,,54,58.9,,,31.6
2017-11-11T06:07:55.827Z,,,54,58.5,,,31.4
2017-11-11T06:08:05.827Z,,,54,57.7,,,31.4
2017-11-11T06:08:15.923Z,,,54,56.8,,,31.3
2017-11-11T06:08:25.825Z,,,54,55.9,,,31.3
2017-11-11T06:08:35.825Z,,,54,55.4,,,31.5
2017-11-11T06:08:45.826Z,,,54,54.8,,,31.4
2017-11-11T06:08:55.825Z,,,54,54.3,,,31.4
2017-11-11T06:09:05.827Z,,,54,53.7,,,31.5
2017-11-11T06:09:15.937Z,,,54,53.1,,,31.4
2017-11-11T06:09:25.836Z,0,42,54,55.4,,2,31.3
2017-11-11T06:09:35.825Z,,32,54,57.1,,,31.3
2017-11-11T06:09:45.828Z,,29,54,57,,,31
2017-11-11T06:09:55.830Z,,,54,58.2,,,31
2017-11-11T06:10:05.827Z,,,54,59,,,31
2017-11-11T06:10:15.918Z,,,54,59.5,,,31.2
2017-11-11T06:10:25.829Z,,,54,60.1,,,31.3
2017-11-11T06:10:35.830Z,,30,54,60.6,,,31.2
2017-11-11T06:10:45.829Z,,29,54,61.2,,,31.4
2017-11-11T06:10:55.834Z,,,54,61.5,,,31.4
2017-11-11T06:11:05.830Z,,,54,62,,,31.4
2017-11-11T06:11:15.929Z,,,54,62.2,,,31.6
2017-11-11T06:11:25.826Z,,,54,62.6,,,31.6
2017-11-11T06:11:35.830Z,,,54,62.8,,,31.6
2017-11-11T06:11:45.830Z,,29,54,63.1,,,31.6
2017-11-11T06:11:55.826Z,,,54,63.3,,,31.6
2017-11-11T06:12:05.829Z,,,54,63.5,,,31.8
2017-11-11T06:12:15.929Z,,,54,63.6,,,31.6
2017-11-11T06:12:25.830Z,,29,54,64,,,31.6
2017-11-11T06:12:35.831Z,,,54,,,,31.6
2017-11-11T06:12:50.922Z,,,54,64.2,,,31.5
2017-11-11T06:12:55.832Z,,,54,64.4,,,31.8
2017-11-11T06:13:05.827Z,,,54,64.6,,,31.8
2017-11-11T06:13:15.922Z,,,54,64.7,,,31.8
2017-11-11T06:13:25.832Z,,,54,64.8,,,31.9
2017-11-11T06:13:35.830Z,0,0,54,64.9,,2,32
2017-11-11T06:13:45.833Z,,,54,61.9,,,32
2017-11-11T06:13:55.836Z,,,54,60.9,,,31.9
2017-11-11T06:14:05.830Z,,,54,59.9,,,31.9
2017-11-11T06:14:16.017Z,,,54,58.9,,,31.9
2017-11-11T06:14:25.838Z,,,54,57.9,,,32
2017-11-11T06:14:35.829Z,,,54,57.4,,,31.8
2017-11-11T06:14:45.830Z,,,54,56.8,,,31.8
2017-11-11T06:14:55.831Z,,,54,55.9,,,31.9
2017-11-11T06:15:05.828Z,,,54,55.6,,,31.9
2017-11-11T06:15:15.920Z,,,54,55.2,,,31.9
2017-11-11T06:15:25.843Z,0,42,54,57.2,,2,31.8
2017-11-11T06:15:35.832Z,,31,54,59,,,31.6
2017-11-11T06:15:45.832Z,,29,54,59,,,31.4
2017-11-11T06:15:55.835Z,,,54,60,,,31.3
2017-11-11T06:16:05.834Z,,29,54,61.1,,,31.3
2017-11-11T06:16:15.935Z,,,54,61.5,,,31.4
2017-11-11T06:16:25.835Z,,,54,62.2,,,31.6
2017-11-11T06:16:35.836Z,,,54,63.1,,,31.8
2017-11-11T06:16:45.831Z,,,54,63.4,,,31.8
2017-11-11T06:16:55.836Z,,,54,64,,,31.9
2017-11-11T06:17:05.836Z,,,54,64.2,,,31.9
2017-11-11T06:17:15.924Z,,,54,64.6,,,32
2017-11-11T06:17:25.831Z,,,54,65.1,,,32
2017-11-11T06:17:35.834Z,0,0,54,62.7,,2,31.9
2017-11-11T06:17:51.105Z,,,54,61.8,,,32
2017-11-11T06:18:01.016Z,,,54,60.2,,,32
2017-11-11T06:18:05.833Z,,,54,59.7,,,31.9
2017-11-11T06:18:15.934Z,,,54,58.9,,,31.8
2017-11-11T06:18:25.833Z,,,54,57.9,,,31.9
2017-11-11T06:18:35.838Z,,,54,57.4,,,31.6
2017-11-11T06:18:45.836Z,,,54,56.8,,,31.8
2017-11-11T06:18:55.834Z,,,54,56.3,,,31.8
2017-11-11T06:19:05.837Z,,,54,55.7,,,31.9
2017-11-11T06:19:16.125Z,,,54,55.3,,,31.8
2017-11-11T06:19:25.839Z,,,54,54.9,,,31.8
2017-11-11T06:19:35.839Z,,,54,54.6,,,31.6
2017-11-11T06:19:45.834Z,,,54,54.3,,,31.6
2017-11-11T06:19:55.831Z,,,54,53.9,,,31.5
2017-11-11T06:20:05.832Z,,,54,53.7,,,31.5
2017-11-11T06:20:20.971Z,,,54,53.5,,,31.3
2017-11-11T06:20:30.941Z,0,42,54,56,,2,31.2
2017-11-11T06:20:35.830Z,,35,54,57.6,,,31
2017-11-11T06:20:45.835Z,,29,54,58,,,30.8
2017-11-11T06:20:55.831Z,,,54,59,,,30.8
2017-11-11T06:21:05.835Z,,29,54,60,,,30.9
2017-11-11T06:21:15.923Z,,,54,60.6,,,31
2017-11-11T06:21:25.832Z,,,54,61.3,,,31.2
2017-11-11T06:21:35.838Z,,30,54,62,,,31.4
2017-11-11T06:21:45.836Z,,29,54,62.5,,,31.5
2017-11-11T06:21:55.838Z,,,54,63.1,,,31.5
2017-11-11T06:22:05.838Z,,,54,63.4,,,31.4
2017-11-11T06:22:15.928Z,,,54,63.8,,,31.4
2017-11-11T06:22:25.838Z,,,54,64.1,,,31.4
2017-11-11T06:22:35.842Z,,,54,64.4,,,31.5
2017-11-11T06:22:45.840Z,,,54,64.6,,,31.6
2017-11-11T06:22:55.833Z,,,54,64.9,,,31.6
2017-11-11T06:23:05.838Z,0,0,54,62.7,,2,31.6
2017-11-11T06:23:15.933Z,,,54,61.6,,,31.8
2017-11-11T06:23:25.840Z,,,54,60.7,,,31.9
2017-11-11T06:23:35.836Z,,,54,59.6,,,31.8
2017-11-11T06:23:50.928Z,,,54,58.8,,,31.6
2017-11-11T06:23:55.838Z,,,54,57.9,,,31.6
2017-11-11T06:24:05.832Z,,,54,56.9,,,31.8
2017-11-11T06:24:15.929Z,,,54,56.6,,,31.5
2017-11-11T06:24:25.840Z,,,54,55.9,,,31.6
2017-11-11T06:24:35.835Z,,,54,55.5,,,31.8
2017-11-11T06:24:45.834Z,,,54,55.1,,,31.8
2017-11-11T06:24:55.835Z,,,54,54.7,,,31.8
2017-11-11T06:25:05.836Z,,,54,54.4,,,31.8
2017-11-11T06:25:15.936Z,,,54,53.9,,,31.8
2017-11-11T06:25:25.837Z,0,44,54,55.2,,2,31.6
2017-11-11T06:25:35.838Z,,34,54,58,,,31.5
2017-11-11T06:25:45.836Z,,29,54,58.1,,,31.3
2017-11-11T06:25:55.845Z,,,54,59.1,,,31.3
2017-11-11T06:26:05.843Z,,30,54,60.1,,,31.2
2017-11-11T06:26:15.927Z,,29,54,61.1,,,31.3
2017-11-11T06:26:25.835Z,,,54,61.6,,,31.3
2017-11-11T06:26:35.837Z,,,54,62.2,,,31.6
2017-11-11T06:26:45.838Z,,30,54,63.1,,,31.6
2017-11-11T06:26:55.840Z,,29,54,63.4,,,31.8
2017-11-11T06:27:05.837Z,,,54,64,,,31.8
2017-11-11T06:27:15.928Z,,,54,64.2,,,31.9
2017-11-11T06:27:25.840Z,,,54,64.6,,,31.9
2017-11-11T06:27:35.839Z,,0,54,65.1,,,32
2017-11-11T06:27:45.839Z,0,,54,62.9,,2,32.1
2017-11-11T06:27:55.839Z,,,54,61.8,,,32.1
2017-11-11T06:28:05.840Z,,,54,60.4,,,32
2017-11-11T06:28:15.926Z,,,54,59.8,,,31.9
2017-11-11T06:28:25.841Z,,,54,58.8,,,31.6
2017-11-11T06:28:40.927Z,,,54,57.9,,,31.4
2017-11-11T06:28:45.836Z,,,54,57.4,,,31.5
2017-11-11T06:28:55.844Z,,,54,56.9,,,31.6
2017-11-11T06:29:05.839Z,,,54,56.3,,,31.6
2017-11-11T06:29:15.931Z,,,54,55.9,,,31.6
2017-11-11T06:29:25.837Z,,,54,55.3,,,31.6
2017-11-11T06:29:35.837Z,,,54,54.9,,,31.6
2017-11-11T06:29:45.841Z,,,54,54.7,,,31.4
2017-11-11T06:29:55.836Z,,,54,54.4,,,31.4
2017-11-11T06:30:05.843Z,,,54,53.9,,,31.2
2017-11-11T06:30:15.941Z,,,54,53.7,,,31.4
2017-11-11T06:30:25.858Z,0,43,54,55.6,,2,31.3
2017-11-11T06:30:35.842Z,,33,54,58,,,31.2
2017-11-11T06:30:45.843Z,,29,54,58,,,31
2017-11-11T06:30:55.845Z,,,54,59.3,,,30.9
2017-11-11T06:31:05.837Z,,,54,60,,,31
2017-11-11T06:31:15.958Z,,29,54,61.1,,,30.9
2017-11-11T06:31:30.943Z,,,54,61.6,,,30.9
2017-11-11T06:31:35.839Z,,,54,62.2,,,31
2017-11-11T06:31:46.303Z,,,54,63.1,,,31
2017-11-11T06:31:55.841Z,,,54,63.4,,,31
2017-11-11T06:32:05.839Z,,,54,64,,,31.3
2017-11-11T06:32:21.033Z,,,54,64.2,,,31.5
2017-11-11T06:32:25.845Z,,,54,64.7,,,31.8
2017-11-11T06:32:35.843Z,0,0,54,64.9,,2,31.9
2017-11-11T06:32:45.844Z,,,54,62.6,,,31.9
2017-11-11T06:32:55.841Z,,,54,61.5,,,31.9
2017-11-11T06:33:05.845Z,,,54,60.2,,,31.8
2017-11-11T06:33:15.937Z,,,54,59.5,,,31.6
2017-11-11T06:33:25.842Z,,,54,58.7,,,31.6
2017-11-11T06:33:35.839Z,,,54,57.9,,,31.6
2017-11-11T06:33:45.843Z,,,54,57.3,,,31.6
2017-11-11T06:33:55.846Z,,,54,56.7,,,31.6
2017-11-11T06:34:05.846Z,,,54,56.2,,,31.6
2017-11-11T06:34:15.931Z,,,54,55.7,,,31.6
2017-11-11T06:34:25.847Z,,,54,55.2,,,31.6
2017-11-11T06:34:35.916Z,,,54,54.9,,,31.6
2017-11-11T06:34:45.843Z,,,54,54.5,,,31.4
2017-11-11T06:34:55.847Z,,,54,54.1,,,31.6
2017-11-11T06:35:05.844Z,,,54,53.9,,,31.4
2017-11-11T06:35:15.934Z,,,54,53.6,,,31.4
2017-11-11T06:35:25.860Z,0,44,54,55.5,,2,31
2017-11-11T06:35:35.846Z,,31,54,58,,,31.2
2017-11-11T06:35:46.296Z,,29,54,58,,,30.9
2017-11-11T06:35:55.847Z,,,54,59.1,,,30.9
2017-11-11T06:36:05.848Z,,,54,60,,,30.8
2017-11-11T06:36:15.949Z,,,54,61.1,,,31
2017-11-11T06:36:25.846Z,,30,54,61.5,,,31
2017-11-11T06:36:35.849Z,,29,54,62.2,,,31.2
2017-11-11T06:36:45.850Z,,,54,63.1,,,31.3
2017-11-11T06:36:55.841Z,,,54,63.3,,,31.4
2017-11-11T06:37:05.847Z,,,54,64,,,31.4
2017-11-11T06:37:15.944Z,,,54,64.2,,,31.5
2017-11-11T06:37:25.847Z,,,54,64.6,,,31.5
2017-11-11T06:37:40.935Z,,,54,65.1,,,31.5
2017-11-11T06:37:45.854Z,0,0,54,62.7,,2,31.5
2017-11-11T06:37:55.846Z,,,54,61.6,,,31.5
2017-11-11T06:38:05.841Z,,,54,60.4,,,31.6
2017-11-11T06:38:15.934Z,,,54,59.7,,,31.5
2017-11-11T06:38:25.842Z,,,54,58.8,,,31.3
2017-11-11T06:38:35.845Z,,,54,57.9,,,31
2017-11-11T06:38:45.843Z,,,54,57.4,,,31.2
2017-11-11T06:38:55.843Z,,,54,56.8,,,31.2
2017-11-11T06:39:05.842Z,,,54,56.3,,,31.4
2017-11-11T06:39:15.943Z,,,54,55.7,,,31.4
2017-11-11T06:39:25.851Z,,,54,55.3,,,31.3
2017-11-11T06:39:35.845Z,,,54,54.9,,,31.4
2017-11-11T06:39:45.843Z,,,54,54.6,,,31.4
2017-11-11T06:39:55.843Z,,,54,54.3,,,31.2
2017-11-11T06:40:05.849Z,,,54,53.9,,,31.2
2017-11-11T06:40:15.953Z,,,54,53.6,,,31.3
2017-11-11T06:40:25.853Z,0,42,54,55.5,,2,30.9
2017-11-11T06:40:35.844Z,,32,54,58,,,30.9
2017-11-11T06:40:45.844Z,,29,54,58,,,30.8
2017-11-11T06:40:55.844Z,,30,54,59.1,,,30.8
2017-11-11T06:41:05.849Z,,29,54,60,,,30.8
2017-11-11T06:41:15.942Z,,,54,61.1,,,30.9
2017-11-11T06:41:25.848Z,,,54,61.5,,,30.9
2017-11-11T06:41:40.934Z,,30,54,62.2,,,30.9
2017-11-11T06:41:45.845Z,,29,54,63.1,,,31
2017-11-11T06:41:55.845Z,,,54,63.3,,,31.3
2017-11-11T06:42:05.843Z,,,54,64,,,31.4
2017-11-11T06:42:15.947Z,,,54,64.2,,,31.4
2017-11-11T06:42:25.854Z,,,54,64.6,,,31.5
2017-11-11T06:42:35.843Z,,,54,64.8,,,31.6
2017-11-11T06:42:45.846Z,0,0,54,62.8,,2,31.4
2017-11-11T06:42:55.846Z,,,54,61.8,,,31.4
2017-11-11T06:43:10.937Z,,,54,60.9,,,31.5
2017-11-11T06:43:15.937Z,,,54,59.8,,,31.6
2017-11-11T06:43:25.844Z,,,54,58.8,,,31.5
2017-11-11T06:43:35.847Z,,,54,57.9,,,31.4
2017-11-11T06:43:45.848Z,,,54,57.4,,,31.3
2017-11-11T06:43:55.846Z,,,54,56.8,,,31.5
2017-11-11T06:44:05.848Z,,,54,56.2,,,31.8
2017-11-11T06:44:15.938Z,,,54,55.6,,,31.6
2017-11-11T06:44:25.848Z,,,54,55.2,,,31.4
2017-11-11T06:44:35.845Z,,,54,54.8,,,31.4
2017-11-11T06:44:45.849Z,,,54,54.4,,,31.4
2017-11-11T06:44:55.849Z,,,54,53.9,,,31.4
2017-11-11T06:45:05.846Z,,,54,53.7,,,31
2017-11-11T06:45:15.936Z,,,54,53.4,,,30.9
2017-11-11T06:45:25.859Z,0,43,54,55.2,,2,30.9
2017-11-11T06:45:35.849Z,,35,54,57.3,,,31
2017-11-11T06:45:45.845Z,,29,54,57.4,,,31
2017-11-11T06:46:00.946Z,,,54,59,,,30.9
2017-11-11T06:46:05.850Z,,,54,59.6,,,31
2017-11-11T06:46:15.943Z,,,54,60.2,,,30.8
2017-11-11T06:46:30.946Z,,,54,61.1,,,30.9
2017-11-11T06:46:35.848Z,,,54,61.5,,,31
2017-11-11T06:46:45.856Z,,,54,62.1,,,31.3
2017-11-11T06:46:55.847Z,,,54,62.6,,,31.3
2017-11-11T06:47:05.847Z,,30,54,63.1,,,31.3
2017-11-11T06:47:15.949Z,,,54,63.4,,,31.3
2017-11-11T06:47:25.846Z,,29,54,63.6,,,31.4
2017-11-11T06:47:35.850Z,,,54,64,,,31.3
2017-11-11T06:47:45.853Z,,,54,64.1,,,31.4
2017-11-11T06:48:00.938Z,,,54,64.4,,,31.5
2017-11-11T06:48:10.942Z,,,54,64.6,,,31.6
2017-11-11T06:48:15.962Z,,,54,64.8,,,31.6
2017-11-11T06:48:30.950Z,,0,54,65.1,,,31.8
2017-11-11T06:48:35.854Z,0,,54,62.8,,2,31.9
2017-11-11T06:48:45.853Z,,,54,61.4,,,31.9
2017-11-11T06:48:55.851Z,,,54,59.9,,,31.6
2017-11-11T06:49:05.853Z,,,54,58.9,,,31.6
2017-11-11T06:49:15.939Z,,,54,58.4,,,31.6
2017-11-11T06:49:25.847Z,,,54,57.6,,,31.6
2017-11-11T06:49:35.854Z,,,54,56.8,,,31.8
2017-11-11T06:49:45.852Z,,,54,55.9,,,31.9
2017-11-11T06:49:55.851Z,,,54,55.5,,,31.9
2017-11-11T06:50:05.854Z,,,54,54.9,,,31.8
2017-11-11T06:50:15.944Z,,,54,54.5,,,31.6
2017-11-11T06:50:25.865Z,0,43,54,56.2,,2,31.5
2017-11-11T06:50:35.868Z,,35,54,58.1,,,31.6
2017-11-11T06:50:50.939Z,,29,54,58.2,,,31.3
2017-11-11T06:50:55.849Z,,30,54,59.3,,,31.3
2017-11-11T06:51:05.856Z,,29,54,60.1,,,31.3
2017-11-11T06:51:20.991Z,,,54,61.1,,,31.4
2017-11-11T06:51:25.854Z,,,54,61.6,,,31.4
2017-11-11T06:51:35.852Z,,,54,62.2,,,31.6
2017-11-11T06:51:45.855Z,,,54,63.1,,,31.5
2017-11-11T06:51:55.853Z,,,54,63.3,,,31.8
2017-11-11T06:52:05.854Z,,,54,63.8,,,31.9
2017-11-11T06:52:15.965Z,,29,54,64.1,,,31.9
2017-11-11T06:52:25.857Z,,,54,64.5,,,31.8
2017-11-11T06:52:35.852Z,,,54,64.7,,,31.9
2017-11-11T06:52:45.856Z,0,0,54,64.9,,2,32
2017-11-11T06:52:55.858Z,,,54,62.6,,,32
2017-11-11T06:53:05.858Z,,,54,61.5,,,32
2017-11-11T06:53:15.944Z,,,54,60.1,,,31.9
2017-11-11T06:53:25.859Z,,,54,59.4,,,31.6
2017-11-11T06:53:35.853Z,,,54,58.6,,,31.9
2017-11-11T06:53:45.852Z,,,54,57.8,,,32
2017-11-11T06:53:55.852Z,,,54,56.9,,,32.2
2017-11-11T06:54:05.853Z,,,54,56.5,,,32.2
2017-11-11T06:54:15.943Z,,,54,55.9,,,32.1
2017-11-11T06:54:25.855Z,,,54,55.5,,,31.9
2017-11-11T06:54:35.853Z,,,54,55.1,,,32
2017-11-11T06:54:45.856Z,,,54,54.7,,,31.9
2017-11-11T06:54:55.855Z,,,54,54.4,,,31.9
2017-11-11T06:55:05.854Z,,,54,53.9,,,31.9
2017-11-11T06:55:20.990Z,,,54,53.7,,,31.6
2017-11-11T06:55:25.872Z,0,42,54,55.5,,2,31.5
2017-11-11T06:55:35.859Z,,35,54,57.7,,,31.3
2017-11-11T06:55:45.851Z,,29,54,58,,,31.2
2017-11-11T06:55:55.852Z,,,54,59,,,31.2
2017-11-11T06:56:11.060Z,,,54,59.7,,,31.2
2017-11-11T06:56:15.951Z,,,54,60.2,,,31.2
2017-11-11T06:56:25.851Z,,,54,61.1,,,31.3
2017-11-11T06:56:35.860Z,,,54,61.5,,,31.5
2017-11-11T06:56:45.862Z,,,54,62,,,31.5
2017-11-11T06:56:55.854Z,,,54,62.4,,,31.5
2017-11-11T06:57:05.863Z,,,54,62.7,,,31.5
2017-11-11T06:57:15.953Z,,,54,63.1,,,31.5
2017-11-11T06:57:25.856Z,,,54,63.2,,,31.6
2017-11-11T06:57:35.855Z,,,54,63.4,,,31.9
2017-11-11T06:57:45.853Z,,,54,63.5,,,32
2017-11-11T06:57:55.858Z,,,54,63.8,,,31.8
2017-11-11T06:58:05.857Z,,30,54,63.9,,,31.9
2017-11-11T06:58:15.967Z,,29,54,64,,,31.9
2017-11-11T06:58:25.856Z,,,54,64.1,,,32.1
2017-11-11T06:58:35.861Z,,,54,64.2,,,32.2
2017-11-11T06:58:45.854Z,,,54,,,,32
2017-11-11T06:58:55.856Z,,,54,64.4,,,32
2017-11-11T06:59:05.865Z,,,54,,,,32.1
2017-11-11T06:59:15.954Z,,30,54,64.5,,,32
2017-11-11T06:59:25.863Z,,29,54,,,,32.1
2017-11-11T06:59:35.855Z,,,54,64.6,,,32.2
2017-11-11T06:59:45.855Z,,,54,,,,32.3
2017-11-11T06:59:55.856Z,,,54,,,,32.3
2017-11-11T07:00:05.856Z,,,54,64.7,,,32.4
2017-11-11T07:00:15.948Z,,,54,64.8,,,32.4
2017-11-11T07:00:25.859Z,,30,54,,,,32.5
2017-11-11T07:00:35.856Z,,,54,64.9,,,32.5
2017-11-11T07:00:45.859Z,0,0,54,63.6,,2,32.4
2017-11-11T07:01:00.947Z,,,54,61.8,,,32.4
2017-11-11T07:01:05.857Z,,,54,60.8,,,32.4
2017-11-11T07:01:15.946Z,,,54,59.7,,,32.2
2017-11-11T07:01:25.857Z,,,54,58.7,,,32.3
2017-11-11T07:01:35.857Z,,,54,57.8,,,32.6
2017-11-11T07:01:50.948Z,,,54,56.9,,,32.7
2017-11-11T07:01:55.858Z,,,54,56.5,,,32.6
2017-11-11T07:02:05.865Z,,,54,55.9,,,32.5
2017-11-11T07:02:15.945Z,,,54,55.3,,,32.5
2017-11-11T07:02:25.864Z,,,54,54.8,,,32.3
2017-11-11T07:02:35.857Z,0,39,54,58.2,,2,32.3
2017-11-11T07:02:45.858Z,,29,54,58.9,,,32.3
2017-11-11T07:02:55.857Z,,,54,59.3,,,32
2017-11-11T07:03:05.859Z,,,54,60.5,,,32
2017-11-11T07:03:15.969Z,0,29,54,61.2,61,2,32.1
2017-11-11T07:03:25.860Z,,,54,62,,,32.3
2017-11-11T07:03:35.860Z,,,54,62.5,,,32.2
2017-11-11T07:03:45.857Z,,,54,63.2,,,32.3
2017-11-11T07:03:55.856Z,,,54,63.5,,,32.3
2017-11-11T07:04:05.860Z,,,54,64,,,32.4
2017-11-11T07:04:15.948Z,,,54,64.4,,,32.5
2017-11-11T07:04:25.859Z,,,54,64.7,,,32.6
2017-11-11T07:04:35.861Z,,,54,65.1,,,32.6
2017-11-11T07:05:01.170Z,0,0,54,62.7,,2,32.9
2017-11-11T07:05:01.241Z,,,54,60.9,,,32.5
2017-11-11T07:05:10.970Z,,,54,60.2,,,32.4
2017-11-11T07:05:21.002Z,,,54,59.5,,,32.2
2017-11-11T07:05:25.860Z,,,54,58.7,,,32.2
2017-11-11T07:05:35.862Z,,,54,57.9,,,32.2
2017-11-11T07:05:45.856Z,,,54,57.2,,,32.3
2017-11-11T07:05:55.862Z,,,54,56.7,,,32.5
2017-11-11T07:06:05.863Z,,,54,56.2,,,32.7
2017-11-11T07:06:26.077Z,,,54,55.6,,,32.2
2017-11-11T07:06:26.147Z,,,54,55.2,,,32.3
2017-11-11T07:06:41.072Z,,,54,54.9,,,32.3
2017-11-11T07:06:51.072Z,,,54,54.5,,,32.1
2017-11-11T07:06:55.865Z,,,54,54.1,,,32
2017-11-11T07:07:10.954Z,,,54,53.9,,,32.1
2017-11-11T07:07:16.002Z,,,54,53.7,,,32
2017-11-11T07:07:25.865Z,,,54,53.4,,,31.9
2017-11-11T07:07:40.973Z,0,39,54,57.1,,2,31.9
2017-11-11T07:07:50.949Z,,30,54,57.9,,,31.6
2017-11-11T07:07:55.866Z,,29,54,58.4,,,31.5
2017-11-11T07:08:10.973Z,,,54,59.7,,,31.5
2017-11-11T07:08:21.048Z,,,54,60.2,,,31.5
2017-11-11T07:08:25.862Z,,,54,61.1,,,31.4
2017-11-11T07:08:35.866Z,,,54,61.8,,,31.8
2017-11-11T07:08:45.865Z,,29,54,62.4,,,31.8
2017-11-11T07:08:55.864Z,,,54,62.8,,,31.9
2017-11-11T07:09:10.958Z,,,54,63.3,,,31.9
2017-11-11T07:09:21.075Z,,,54,63.6,,,31.9
2017-11-11T07:09:30.886Z,,,54,64,,,31.9
2017-11-11T07:09:40.982Z,,,54,64.2,,,32
2017-11-11T07:09:45.864Z,,,54,64.5,,,31.9
2017-11-11T07:10:00.987Z,,,54,64.8,,,32
2017-11-11T07:10:05.883Z,0,0,54,64.9,,2,32
2017-11-11T07:10:21.031Z,,,54,61.9,,,32.1
2017-11-11T07:10:25.885Z,,,54,61.3,,,32
2017-11-11T07:10:35.861Z,,,54,59.9,,,32.1
2017-11-11T07:10:45.861Z,,,54,58.9,,,32
2017-11-11T07:10:55.862Z,,,54,58.4,,,31.9
2017-11-11T07:11:05.862Z,,,54,57.6,,,31.9
2017-11-11T07:11:15.950Z,,,54,56.9,,,32
2017-11-11T07:11:25.869Z,,,54,56.3,,,32
2017-11-11T07:11:35.860Z,,,54,55.7,,,32.1
2017-11-11T07:11:45.865Z,,,54,55.3,,,32
2017-11-11T07:11:55.863Z,,,54,54.9,,,32.1
2017-11-11T07:12:05.860Z,,,54,54.5,,,31.9
2017-11-11T07:12:15.958Z,,,54,54.1,,,32
2017-11-11T07:12:25.870Z,,,54,53.7,,,31.8
2017-11-11T07:12:35.864Z,0,40,54,57,,2,31.9
2017-11-11T07:12:45.865Z,,29,54,58.1,,,31.8
2017-11-11T07:12:55.882Z,,,54,58.5,,,31.4
2017-11-11T07:13:05.861Z,,,54,59.8,,,31.4
2017-11-11T07:13:15.950Z,,,54,60.4,,,31.4
2017-11-11T07:13:25.869Z,,,54,61.3,,,31.5
2017-11-11T07:13:35.863Z,,,54,62,,,31.6
2017-11-11T07:13:45.864Z,,,54,62.5,,,31.8
2017-11-11T07:13:55.865Z,,,54,63.1,,,31.9
2017-11-11T07:14:05.868Z,,,54,63.5,,,32
2017-11-11T07:14:15.962Z,,,54,64,,,32.1
2017-11-11T07:14:25.862Z,,,54,64.4,,,32
2017-11-11T07:14:35.861Z,,,54,64.6,,,32
2017-11-11T07:14:45.864Z,,,54,65.1,,,32
2017-11-11T07:14:55.865Z,0,0,54,62.7,,2,32
2017-11-11T07:15:05.863Z,,,54,61.5,,,32
2017-11-11T07:15:15.970Z,,,54,60.2,,,32
2017-11-11T07:15:25.870Z,,,54,59.6,,,31.9
2017-11-11T07:15:35.871Z,,,54,58.8,,,32.1
2017-11-11T07:15:45.862Z,,,54,57.9,,,32
2017-11-11T07:15:55.867Z,,,54,57.3,,,32
2017-11-11T07:16:05.879Z,,,54,56.7,,,31.9
2017-11-11T07:16:15.952Z,,,54,56.2,,,32.1
2017-11-11T07:16:25.875Z,,,54,55.7,,,32.1
2017-11-11T07:16:35.879Z,,,54,55.3,,,32.1
2017-11-11T07:16:45.866Z,,,54,54.9,,,31.9
2017-11-11T07:17:00.965Z,,,54,54.6,,,31.9
2017-11-11T07:17:05.870Z,,,54,54.3,,,31.9
2017-11-11T07:17:15.975Z,,,54,53.9,,,31.9
2017-11-11T07:17:25.864Z,,,54,53.6,,,31.9
2017-11-11T07:17:35.870Z,0,39,54,57.2,,2,31.5
2017-11-11T07:17:45.871Z,,29,54,58.1,,,31.3
2017-11-11T07:17:55.868Z,,,54,58.5,,,31.3
2017-11-11T07:18:05.867Z,,,54,60,,,31.5
2017-11-11T07:18:15.957Z,,,54,60.5,,,31.6
2017-11-11T07:18:25.872Z,,29,54,61.3,,,31.5
2017-11-11T07:18:35.870Z,,,54,62,,,31.8
2017-11-11T07:18:45.967Z,,,54,62.7,,,31.8
2017-11-11T07:18:55.864Z,,,54,63.2,,,31.8
2017-11-11T07:19:05.868Z,,,54,63.6,,,31.9
2017-11-11T07:19:15.969Z,,,54,64.1,,,31.8
2017-11-11T07:19:25.869Z,,,54,64.5,,,31.9
2017-11-11T07:19:35.868Z,,,54,64.8,,,32
2017-11-11T07:19:45.869Z,0,0,54,63.8,,2,32
2017-11-11T07:19:55.868Z,,,54,61.9,,,32
2017-11-11T07:20:05.867Z,,,54,60.9,,,32.2
2017-11-11T07:20:15.961Z,,,54,59.9,,,32
2017-11-11T07:20:25.869Z,,,54,58.9,,,31.9
2017-11-11T07:20:35.869Z,,,54,58.4,,,31.9
2017-11-11T07:20:45.874Z,,,54,57.7,,,32.1
2017-11-11T07:20:55.869Z,,,54,56.9,,,31.9
2017-11-11T07:21:05.870Z,,,54,56.5,,,32
