Time,PrimT,HwActive,ChActive,PrimTSet,HwTSet,ActPow,HwTOutlet
2018-01-15T01:17:56.170Z,50.4,,,,54,,39.1
2018-01-15T01:18:06.098Z,50.5,,,,54,30,39.1
2018-01-15T01:18:16.213Z,,,,,54,29,39.2
2018-01-15T01:18:26.070Z,50.6,,,,54,,39.3
2018-01-15T01:18:36.073Z,,,,,54,,39.3
2018-01-15T01:18:46.071Z,50.7,,,,54,,39.4
2018-01-15T01:18:56.061Z,,,,,54,,39.4
2018-01-15T01:19:06.124Z,50.9,,,,54,30,39.5
2018-01-15T01:19:16.204Z,51,,,,54,29,39.5
2018-01-15T01:19:26.064Z,,,,,54,,39.6
2018-01-15T01:19:36.104Z,51.1,,,,54,,39.7
2018-01-15T01:19:46.056Z,,,,,54,,39.7
2018-01-15T01:19:56.086Z,51.2,,,,54,,39.8
2018-01-15T01:20:06.132Z,51.3,,,,54,,39.9
2018-01-15T01:20:16.239Z,51.4,,,,54,,39.9
2018-01-15T01:20:26.074Z,,,,,54,,39.9
2018-01-15T01:20:36.062Z,51.5,,,,54,,40
2018-01-15T01:20:46.059Z,,,,,54,,40.1
2018-01-15T01:20:56.090Z,51.6,,,,54,,40.1
2018-01-15T01:21:06.133Z,51.6,0,2,61,54,29,40.1
2018-01-15T01:21:16.216Z,51.7,,,,54,,40.2
2018-01-15T01:21:26.062Z,51.8,,,,54,,40.2
2018-01-15T01:21:36.102Z,,,,,54,,40.3
2018-01-15T01:21:46.071Z,,,,,54,30,40.3
2018-01-15T01:21:56.105Z,51.9,,,,54,29,40.4
2018-01-15T01:22:06.095Z,,,,,54,,40.4
2018-01-15T01:22:16.175Z,52,,,,54,,40.5
2018-01-15T01:22:26.066Z,,,,,54,,40.5
2018-01-15T01:22:36.058Z,52.1,,,,54,,40.6
2018-01-15T01:22:46.076Z,52.2,,,,54,,40.6
2018-01-15T01:22:56.057Z,,,,,54,,40.7
2018-01-15T01:23:06.243Z,,,,,54,,40.7
2018-01-15T01:23:16.194Z,52.3,,,,54,,40.8
2018-01-15T01:23:26.080Z,52.4,,,,54,,40.8
2018-01-15T01:23:36.061Z,52.6,,,,54,,40.8
2018-01-15T01:23:46.056Z,,,,,54,,40.9
2018-01-15T01:23:56.069Z,52.7,,,,54,,40.9
2018-01-15T01:24:06.138Z,,,,,54,30,41.1
2018-01-15T01:24:16.169Z,,,,,54,29,41.1
2018-01-15T01:24:26.105Z,52.8,,,,54,,41.2
2018-01-15T01:24:36.062Z,,,,,54,,41.2
2018-01-15T01:24:46.079Z,52.9,,,,54,,41.3
2018-01-15T01:24:56.060Z,53,,,,54,,41.3
2018-01-15T01:25:06.167Z,,,,,54,,41.4
2018-01-15T01:25:16.193Z,,,,,54,30,41.4
2018-01-15T01:25:26.060Z,,,,,54,29,41.4
2018-01-15T01:25:36.066Z,,,,,54,,41.5
2018-01-15T01:25:46.060Z,,,,,54,,41.5
2018-01-15T01:25:56.135Z,53.2,,,,54,,41.6
2018-01-15T01:26:06.062Z,,,,,54,,41.6
2018-01-15T01:26:16.172Z,,,,,54,,41.6
2018-01-15T01:26:26.092Z,53.3,,,,54,,41.7
2018-01-15T01:26:36.062Z,,,,,54,,41.7
2018-01-15T01:26:46.102Z,53.4,,,,54,,41.8
2018-01-15T01:26:56.062Z,53.5,,,,54,,41.8
2018-01-15T01:27:06.083Z,,,,,54,,41.9
2018-01-15T01:27:16.203Z,,,,,54,,41.9
2018-01-15T01:27:26.068Z,,,,,54,,41.9
2018-01-15T01:27:36.060Z,53.6,,,,54,,42
2018-01-15T01:27:46.118Z,,,,,54,,42
2018-01-15T01:27:56.141Z,53.7,,,,54,,42.1
2018-01-15T01:28:06.071Z,,,,,54,,42.1
2018-01-15T01:28:16.165Z,53.8,,,,54,,42.2
2018-01-15T01:28:26.243Z,52.8,0,2,,54,0,42.2
2018-01-15T01:28:36.074Z,50.7,,,,54,,42.3
2018-01-15T01:28:46.062Z,49.9,,,,54,,42.3
2018-01-15T01:28:56.144Z,49.3,,,,54,,42.4
2018-01-15T01:29:06.072Z,48.5,,,,54,,42.4
2018-01-15T01:29:16.205Z,47.9,,,,54,,42.4
2018-01-15T01:29:26.124Z,47.3,,,,54,,42.4
2018-01-15T01:29:36.087Z,46.8,,,,54,,42.4
2018-01-15T01:29:46.065Z,46.4,,,,54,,42.3
2018-01-15T01:29:56.063Z,45.9,,,,54,,42.3
2018-01-15T01:30:06.065Z,45.7,,,,54,,42.2
2018-01-15T01:30:16.224Z,45.4,,,,54,,42.2
2018-01-15T01:30:26.077Z,45.1,,,,54,,42.1
2018-01-15T01:30:36.072Z,44.9,,,,54,,42
2018-01-15T01:30:46.233Z,44.6,,,,54,,42
2018-01-15T01:30:56.063Z,44.4,,,,54,,41.9
2018-01-15T01:31:06.104Z,44.2,,,,54,,41.8
2018-01-15T01:31:16.180Z,43.9,,,,54,,41.7
2018-01-15T01:31:26.067Z,43.8,,,,54,,41.6
2018-01-15T01:31:36.075Z,,,,,54,,41.5
2018-01-15T01:31:46.064Z,,,,,54,,41.4
2018-01-15T01:31:56.068Z,,,,,54,,41.3
2018-01-15T01:32:06.108Z,,,,,54,,41.3
2018-01-15T01:32:16.252Z,,,,,54,,41.2
2018-01-15T01:32:26.158Z,43.7,,,,54,,41.2
2018-01-15T01:32:36.106Z,,,,,54,,41.1
2018-01-15T01:32:46.145Z,,,,,54,,41.1
2018-01-15T01:32:56.068Z,,,,,54,,40.9
2018-01-15T01:33:06.112Z,,,,,54,,40.9
2018-01-15T01:33:16.190Z,,,,,54,,40.8
2018-01-15T01:33:26.076Z,,,,,54,,40.7
2018-01-15T01:33:36.124Z,,,,,54,,40.7
2018-01-15T01:33:46.145Z,,,,,54,,40.6
2018-01-15T01:33:56.080Z,,,,,54,,40.5
2018-01-15T01:34:06.116Z,44.2,0,2,,54,45,40.3
2018-01-15T01:34:16.177Z,49.1,,,,54,35,40.2
2018-01-15T01:34:26.170Z,48.9,,,,54,29,40.1
2018-01-15T01:34:36.068Z,48.1,,,,54,30,40
2018-01-15T01:34:46.089Z,49,,,,54,30,39.9
2018-01-15T01:34:56.070Z,49.5,,,,54,,39.8
2018-01-15T01:35:06.131Z,49.6,,,,54,29,39.8
2018-01-15T01:35:16.182Z,49.7,,,,54,,39.7
2018-01-15T01:35:26.067Z,,,,,54,,39.7
2018-01-15T01:35:36.087Z,49.8,,,,54,,39.7
2018-01-15T01:35:46.072Z,50,,,,54,,39.8
2018-01-15T01:35:56.189Z,50.1,,,,54,,39.8
2018-01-15T01:36:06.132Z,,,,,54,,39.8
2018-01-15T01:36:16.219Z,50.3,,,,54,,39.8
2018-01-15T01:36:26.066Z,,,,,54,,39.9
2018-01-15T01:36:36.083Z,50.4,,,,54,,39.9
2018-01-15T01:36:46.066Z,50.5,,,,54,,39.9
2018-01-15T01:36:56.111Z,,,,,54,,39.9
2018-01-15T01:37:06.072Z,50.6,,,,54,,39.9
2018-01-15T01:37:16.208Z,50.7,,,,54,,39.9
2018-01-15T01:37:26.111Z,,,,,54,,39.9
2018-01-15T01:37:36.144Z,50.9,,,,54,,40
2018-01-15T01:37:46.070Z,51,,,,54,,40
2018-01-15T01:37:56.110Z,49.9,0,2,,54,0,40
2018-01-15T01:38:06.091Z,47.9,,,,54,,40
2018-01-15T01:38:16.180Z,46.9,,,,54,,40.1
2018-01-15T01:38:26.110Z,46.3,,,,54,,40.1
2018-01-15T01:38:36.072Z,45.5,,,,54,,40.1
2018-01-15T01:38:46.076Z,44.9,,,,54,,40.1
2018-01-15T01:38:56.117Z,44.4,,,,54,,40.1
2018-01-15T01:39:06.154Z,43.9,,,,54,,40
2018-01-15T01:39:16.185Z,43.5,,,,54,,40
2018-01-15T01:39:26.109Z,43.1,,,,54,,39.9
2018-01-15T01:39:36.077Z,42.8,,,,54,,39.9
2018-01-15T01:39:46.109Z,42.4,,,,54,,39.8
2018-01-15T01:39:56.067Z,42.1,,,,54,,39.8
2018-01-15T01:40:06.120Z,41.9,,,,54,,39.7
2018-01-15T01:40:16.286Z,41.7,,,,54,,39.6
2018-01-15T01:40:26.071Z,41.6,,,,54,,39.5
2018-01-15T01:40:36.091Z,41.4,,,,54,,39.5
2018-01-15T01:40:46.070Z,41.2,,,,54,,39.4
2018-01-15T01:40:56.078Z,41.1,,,,54,,39.3
2018-01-15T01:41:06.073Z,,,,,54,,39.2
2018-01-15T01:41:16.178Z,41,,,,54,,39.2
2018-01-15T01:41:26.079Z,,,,,54,,39.1
2018-01-15T01:41:36.072Z,,,,,54,,38.9
2018-01-15T01:41:46.095Z,,,,,54,,38.9
2018-01-15T01:41:56.076Z,,,,,54,,38.8
2018-01-15T01:42:06.070Z,,,,,54,,38.8
2018-01-15T01:42:16.248Z,40.9,,,,54,,38.7
2018-01-15T01:42:26.079Z,,,,,54,,38.7
2018-01-15T01:42:36.070Z,,,,,54,,38.7
2018-01-15T01:42:46.105Z,,,,,54,,38.6
2018-01-15T01:42:56.140Z,,,,,54,,38.6
2018-01-15T01:43:07.305Z,,,,,54,,38.5
2018-01-15T01:43:16.141Z,40.9,,,,54,,38.4
2018-01-15T01:43:26.090Z,41,,,,54,,38.3
2018-01-15T01:43:36.070Z,,,,,54,,38.3
2018-01-15T01:43:46.124Z,,,,,54,,38.2
2018-01-15T01:43:56.071Z,,,,,54,,38.1
2018-01-15T01:44:06.075Z,41.1,,,,54,,38
2018-01-15T01:44:16.229Z,,,,,54,,37.9
2018-01-15T01:44:26.127Z,41.2,,,,54,,37.8
2018-01-15T01:44:36.093Z,,,,,54,,37.7
2018-01-15T01:44:46.073Z,,,,,54,,37.6
2018-01-15T01:44:56.072Z,41.3,,,,54,,37.5
2018-01-15T01:45:06.179Z,,,,,54,,37.4
2018-01-15T01:45:16.271Z,41.4,,,,54,,37.3
2018-01-15T01:45:26.091Z,,,,,54,,37.2
2018-01-15T01:45:36.092Z,,,,,54,,37.1
2018-01-15T01:45:46.096Z,45.4,0,2,,54,39,36.9
2018-01-15T01:45:56.156Z,46.9,,,,54,30,36.8
2018-01-15T01:46:06.087Z,44.9,,,,54,29,36.7
2018-01-15T01:46:16.250Z,46,,,,54,29,36.6
2018-01-15T01:46:26.162Z,46.4,,,,54,,36.6
2018-01-15T01:46:36.104Z,46.3,,,,54,,36.5
2018-01-15T01:46:46.146Z,46.5,,,,54,,36.5
2018-01-15T01:46:56.164Z,,,,,54,,36.5
2018-01-15T01:47:06.101Z,46.6,,,,54,,36.6
2018-01-15T01:47:16.208Z,46.7,,,,54,,36.6
2018-01-15T01:47:26.075Z,,,,,54,,36.7
2018-01-15T01:47:36.114Z,46.8,,,,54,30,36.7
2018-01-15T01:47:46.104Z,47,,,,54,29,36.8
2018-01-15T01:47:56.076Z,,,,,54,,36.8
2018-01-15T01:48:06.076Z,47.1,,,,54,,36.9
2018-01-15T01:48:16.223Z,47.2,,,,54,,36.9
2018-01-15T01:48:26.077Z,47.3,,,,54,,36.9
2018-01-15T01:48:36.113Z,,,,,54,,37.1
2018-01-15T01:48:46.081Z,47.4,,,,54,,37.1
2018-01-15T01:48:56.085Z,47.6,,,,54,,37.1
2018-01-15T01:49:06.086Z,47.7,,,,54,,37.1
2018-01-15T01:49:16.256Z,47.8,,,,54,,37.2
2018-01-15T01:49:26.102Z,,,,,54,30,37.2
2018-01-15T01:49:36.078Z,48,,,,54,29,37.2
2018-01-15T01:49:46.128Z,,,,,54,,37.3
2018-01-15T01:49:56.081Z,48.1,,,,54,,37.3
2018-01-15T01:50:06.080Z,,,,,54,,37.3
2018-01-15T01:50:16.193Z,48.2,,,,54,,37.4
2018-01-15T01:50:26.081Z,48.3,,,,54,,37.4
2018-01-15T01:50:36.102Z,48.4,,,,54,,37.5
2018-01-15T01:50:46.139Z,48.5,,,,54,,37.5
2018-01-15T01:50:56.105Z,48.6,,,,54,30,37.6
2018-01-15T01:51:06.124Z,48.8,,,,54,29,37.6
2018-01-15T01:51:16.180Z,48.9,,,,54,,37.7
2018-01-15T01:51:26.105Z,49,,,,54,,37.7
2018-01-15T01:51:36.136Z,,,,,54,,37.8
2018-01-15T01:51:46.105Z,49.1,,,,54,,37.8
2018-01-15T01:51:56.108Z,49.2,,,,54,,37.9
2018-01-15T01:52:06.174Z,,,,,54,,37.9
2018-01-15T01:52:16.236Z,49.3,,,,54,,38
2018-01-15T01:52:26.079Z,49.4,,,,54,,38
2018-01-15T01:52:36.078Z,49.5,,,,54,,38.1
2018-01-15T01:52:46.100Z,49.6,,,,54,30,38.1
2018-01-15T01:52:56.082Z,49.7,,,,54,29,38.2
2018-01-15T01:53:06.142Z,49.8,,,,54,,38.2
2018-01-15T01:53:16.217Z,,,,,54,,38.3
2018-01-15T01:53:26.082Z,49.9,,,,54,,38.4
2018-01-15T01:53:36.184Z,50,,,,54,,38.4
2018-01-15T01:53:46.082Z,,,,,54,,38.5
2018-01-15T01:53:56.112Z,50.1,,,,54,,38.5
2018-01-15T01:54:06.146Z,,,,,54,,38.6
2018-01-15T01:54:16.184Z,50.2,,,,54,,38.7
2018-01-15T01:54:26.318Z,50.3,,,,54,,38.7
2018-01-15T01:54:36.078Z,,,,,54,,38.8
2018-01-15T01:54:46.078Z,50.4,,,,54,,38.8
2018-01-15T01:54:56.213Z,50.5,,,,54,,38.9
2018-01-15T01:55:06.081Z,,,,,54,,38.9
2018-01-15T01:55:16.188Z,50.6,,,,54,,39.1
2018-01-15T01:55:26.129Z,,,,,54,,39.2
2018-01-15T01:55:36.318Z,50.7,,,,54,,39.2
2018-01-15T01:55:46.103Z,50.9,,,,54,,39.3
2018-01-15T01:55:56.084Z,51,,,,54,,39.3
2018-01-15T01:56:06.107Z,51.1,,,,54,,39.4
2018-01-15T01:56:16.225Z,,,,,54,,39.5
2018-01-15T01:56:26.098Z,51.2,,,,54,,39.5
2018-01-15T01:56:36.098Z,51.3,,,,54,,39.6
2018-01-15T01:56:46.077Z,,,,,54,,39.6
2018-01-15T01:56:56.096Z,51.4,,,,54,,39.7
2018-01-15T01:57:06.078Z,,,,,54,,39.7
2018-01-15T01:57:16.189Z,51.5,,,,54,,39.8
2018-01-15T01:57:26.260Z,51.6,,,,54,,39.8
2018-01-15T01:57:36.166Z,,,,,54,,39.9
2018-01-15T01:57:46.108Z,51.7,,,,54,,40
2018-01-15T01:57:56.082Z,,,,,54,,40
2018-01-15T01:58:06.104Z,51.8,,,,54,,40
2018-01-15T01:58:16.194Z,,,,,54,,40.1
2018-01-15T01:58:26.216Z,51.9,,,,54,,40.2
2018-01-15T01:58:36.096Z,,,,,54,30,40.2
2018-01-15T01:58:46.115Z,52,,,,54,29,40.2
2018-01-15T01:58:56.158Z,,,,,54,,40.3
2018-01-15T01:59:06.091Z,,,,,54,,40.4
2018-01-15T01:59:16.268Z,52.1,,,,54,,40.4
2018-01-15T01:59:26.148Z,,,,,54,,40.5
2018-01-15T01:59:36.095Z,52.2,,,,54,,40.5
2018-01-15T01:59:46.110Z,52.3,,,,54,,40.6
2018-01-15T01:59:56.084Z,,,,,54,30,40.6
2018-01-15T02:00:06.079Z,52.4,,,,54,29,40.7
2018-01-15T02:00:16.187Z,52.6,,,,54,30,40.7
2018-01-15T02:00:26.127Z,,,,,54,29,40.8
2018-01-15T02:00:36.083Z,52.7,,,,54,,40.9
2018-01-15T02:00:46.094Z,,,,,54,,40.9
2018-01-15T02:00:56.169Z,52.8,,,,54,,40.9
2018-01-15T02:01:06.081Z,,,,,54,,41.1
2018-01-15T02:01:16.224Z,52.9,,,,54,30,41.1
2018-01-15T02:01:26.134Z,53,,,,54,29,41.2
2018-01-15T02:01:36.147Z,52.9,,,,54,30,41.2
2018-01-15T02:01:46.118Z,51.9,0,2,,54,0,41.3
2018-01-15T02:01:56.093Z,49.9,,,,54,,41.3
2018-01-15T02:02:06.104Z,48.9,,,,54,,41.4
2018-01-15T02:02:16.245Z,48.4,,,,54,,41.4
2018-01-15T02:02:26.091Z,47.4,,,,54,,41.5
2018-01-15T02:02:36.203Z,46.9,,,,54,,41.5
2018-01-15T02:02:46.092Z,46.4,,,,54,,41.5
2018-01-15T02:02:56.081Z,45.9,,,,54,,41.4
2018-01-15T02:03:06.080Z,45.5,,,,54,,41.4
2018-01-15T02:03:16.215Z,45.1,,,,54,,41.3
2018-01-15T02:03:26.110Z,44.8,,,,54,,41.3
2018-01-15T02:03:36.092Z,44.5,,,,54,,41.2
2018-01-15T02:03:46.120Z,44.3,,,,54,,41.1
2018-01-15T02:03:56.091Z,43.9,,,,54,,41.1
2018-01-15T02:04:06.179Z,43.8,,,,54,,40.9
2018-01-15T02:04:16.234Z,43.6,,,,54,,40.8
2018-01-15T02:04:26.101Z,43.4,,,,54,,40.8
2018-01-15T02:04:36.125Z,43.2,,,,54,,40.7
2018-01-15T02:04:46.260Z,43.1,,,,54,,40.6
2018-01-15T02:04:56.091Z,,,,,54,,40.5
2018-01-15T02:05:06.125Z,,,,,54,,40.5
2018-01-15T02:05:16.264Z,,,,,54,,40.4
2018-01-15T02:05:26.099Z,43,,,,54,,40.3
2018-01-15T02:05:36.206Z,,,,,54,,40.3
2018-01-15T02:05:46.161Z,,,,,54,,40.2
2018-01-15T02:05:56.095Z,,,,,54,,40.2
2018-01-15T02:06:06.136Z,,,,,54,,40.1
2018-01-15T02:06:16.277Z,42.9,,,,54,,40.1
2018-01-15T02:06:26.102Z,42.9,,,,54,,40.1
2018-01-15T02:06:36.130Z,42.9,,,,54,,40
2018-01-15T02:06:46.090Z,43,,,,54,,39.9
2018-01-15T02:06:56.109Z,,,,,54,,39.8
2018-01-15T02:07:06.100Z,43,,,,54,,39.7
2018-01-15T02:07:16.187Z,,,,,54,,39.6
2018-01-15T02:07:26.166Z,,,,,54,,39.6
2018-01-15T02:07:36.167Z,43.1,,,,54,,39.4
2018-01-15T02:07:46.088Z,,,,,54,,39.4
2018-01-15T02:07:56.105Z,43.2,,,,54,,39.2
2018-01-15T02:08:06.137Z,,,,,54,,39.1
2018-01-15T02:08:16.261Z,43.3,,,,54,,38.9
2018-01-15T02:08:26.119Z,43.5,0,2,,54,45,38.8
2018-01-15T02:08:36.089Z,48.3,,,,54,35,38.7
2018-01-15T02:08:46.098Z,47.9,,,,54,29,38.5
2018-01-15T02:08:56.189Z,47,,,,54,,38.4
2018-01-15T02:09:06.148Z,48.1,,,,54,,38.3
2018-01-15T02:09:16.212Z,48.4,,,,54,,38.3
2018-01-15T02:09:26.239Z,,,,,54,,38.2
2018-01-15T02:09:36.108Z,48.5,,,,54,,38.2
2018-01-15T02:09:46.089Z,,,,,54,,38.2
2018-01-15T02:09:56.120Z,48.6,,,,54,,38.3
2018-01-15T02:10:06.204Z,,,,,54,,38.3
2018-01-15T02:10:16.192Z,48.7,,,,54,30,38.4
2018-01-15T02:10:26.090Z,48.9,,,,54,29,38.4
2018-01-15T02:10:36.087Z,48.8,,,,54,30,38.5
2018-01-15T02:10:46.101Z,49,,,,54,30,38.5
2018-01-15T02:10:56.114Z,,,,,54,29,38.5
2018-01-15T02:11:06.096Z,49.1,,,,54,,38.6
2018-01-15T02:11:16.210Z,49.2,,,,54,,38.6
2018-01-15T02:11:26.095Z,,,,,54,,38.6
2018-01-15T02:11:36.132Z,49.3,,,,54,,38.7
2018-01-15T02:11:46.102Z,49.4,,,,54,,38.7
2018-01-15T02:11:56.192Z,49.5,,,,54,,38.7
2018-01-15T02:12:06.120Z,49.4,,,,54,,38.8
2018-01-15T02:12:16.249Z,49.5,,,,54,,38.8
2018-01-15T02:12:26.148Z,49.6,,,,54,,38.8
2018-01-15T02:12:36.183Z,49.7,,,,54,,38.8
2018-01-15T02:12:46.105Z,,,,,54,,38.9
2018-01-15T02:12:56.139Z,49.8,,,,54,,38.9
2018-01-15T02:13:06.094Z,49.9,,,,54,,38.9
2018-01-15T02:13:16.189Z,50,,,,54,,38.9
2018-01-15T02:13:26.147Z,,,,,54,,39.1
2018-01-15T02:13:36.087Z,50.1,,,,54,,39.1
2018-01-15T02:13:46.094Z,50.2,,,,54,,39.1
2018-01-15T02:13:56.191Z,50.3,,,,54,,39.2
2018-01-15T02:14:06.177Z,,,,,54,,39.2
2018-01-15T02:14:16.236Z,50.4,,,,54,,39.3
2018-01-15T02:14:26.145Z,50.5,,,,54,,39.3
2018-01-15T02:14:36.093Z,,,,,54,,39.4
2018-01-15T02:14:46.126Z,50.6,,,,54,,39.4
2018-01-15T02:14:56.125Z,50.7,,,,54,,39.5
2018-01-15T02:15:06.093Z,50.9,,,,54,,39.5
2018-01-15T02:15:16.196Z,51,,,,54,,39.6
2018-01-15T02:15:26.097Z,,,,,54,,39.6
2018-01-15T02:15:36.096Z,51.1,,,,54,,39.7
2018-01-15T02:15:46.137Z,51.2,,,,54,,39.7
2018-01-15T02:15:56.092Z,51.3,,,,54,30,39.8
2018-01-15T02:16:06.097Z,,,,,54,,39.8
2018-01-15T02:16:16.196Z,,,,,54,,39.9
2018-01-15T02:16:26.091Z,51.4,,,,54,29,39.9
2018-01-15T02:16:36.092Z,51.5,,,,54,,40
2018-01-15T02:16:46.120Z,,,,,54,,40
2018-01-15T02:16:56.164Z,51.6,,,,54,,40
2018-01-15T02:17:06.108Z,,,,,54,,40.1
2018-01-15T02:17:16.200Z,51.5,,,,54,30,40.1
2018-01-15T02:17:26.174Z,51.7,,,,54,29,40.2
2018-01-15T02:17:36.338Z,,,,,54,,40.2
2018-01-15T02:17:46.139Z,51.8,,,,54,,40.3
2018-01-15T02:17:56.107Z,51.9,,,,54,,40.3
2018-01-15T02:18:06.113Z,50.6,0,2,,54,0,40.4
2018-01-15T02:18:16.198Z,48.9,,,,54,,40.4
2018-01-15T02:18:26.169Z,47.9,,,,54,,40.5
2018-01-15T02:18:36.107Z,47.3,,,,54,,40.5
2018-01-15T02:18:46.121Z,46.5,,,,54,,40.6
2018-01-15T02:18:56.244Z,45.9,,,,54,,40.6
2018-01-15T02:19:06.129Z,45.4,,,,54,,40.6
2018-01-15T02:19:16.260Z,44.9,,,,54,,40.6
2018-01-15T02:19:26.110Z,44.6,,,,54,,40.6
2018-01-15T02:19:36.099Z,44.2,,,,54,,40.5
2018-01-15T02:19:46.155Z,43.9,,,,54,,40.5
2018-01-15T02:19:56.151Z,43.6,,,,54,,40.4
2018-01-15T02:20:06.123Z,43.3,,,,54,,40.3
2018-01-15T02:20:16.222Z,43.1,,,,54,,40.3
2018-01-15T02:20:26.174Z,42.9,,,,54,,40.2
2018-01-15T02:20:36.122Z,42.7,,,,54,,40.2
2018-01-15T02:20:46.152Z,42.4,,,,54,,40.1
2018-01-15T02:20:56.105Z,42.3,,,,54,,40
2018-01-15T02:21:06.126Z,42.1,0,2,61,54,0,40
2018-01-15T02:21:16.289Z,,,,,54,,39.9
2018-01-15T02:21:26.111Z,,,,,54,,39.8
2018-01-15T02:21:36.126Z,,,,,54,,39.7
2018-01-15T02:21:46.168Z,,,,,54,,39.7
2018-01-15T02:21:56.111Z,42,,,,54,,39.6
2018-01-15T02:22:06.094Z,,,,,54,,39.6
2018-01-15T02:22:16.192Z,,,,,54,,39.6
2018-01-15T02:22:26.112Z,,,,,54,,39.5
2018-01-15T02:22:36.147Z,,,,,54,,39.5
2018-01-15T02:22:46.170Z,,,,,54,,39.4
2018-01-15T02:22:56.105Z,,,,,54,,39.4
2018-01-15T02:23:06.140Z,,,,,54,,39.3
2018-01-15T02:23:16.234Z,,,,,54,,39.2
2018-01-15T02:23:26.109Z,,,,,54,,39.1
2018-01-15T02:23:36.104Z,,,,,54,,38.9
2018-01-15T02:23:46.106Z,43.2,0,2,,54,45,38.8
2018-01-15T02:23:56.109Z,48.1,,,,54,33,38.8
2018-01-15T02:24:06.095Z,46.8,,,,54,29,38.7
2018-01-15T02:24:16.232Z,47.1,,,,54,,38.5
2018-01-15T02:24:26.125Z,48,,,,54,,38.5
2018-01-15T02:24:36.119Z,48,,,,54,,38.4
2018-01-15T02:24:46.189Z,,,,,54,,38.4
2018-01-15T02:24:56.130Z,48.2,,,,54,30,38.4
2018-01-15T02:25:06.157Z,48.3,,,,54,,38.4
2018-01-15T02:25:16.231Z,48.5,,,,54,29,38.4
2018-01-15T02:25:26.105Z,48.6,,,,54,,38.4
2018-01-15T02:25:36.154Z,48.8,,,,54,,38.5
2018-01-15T02:25:46.177Z,48.9,,,,54,,38.5
2018-01-15T02:25:56.133Z,49,,,,54,,38.5
2018-01-15T02:26:06.109Z,49.1,,,,54,30,38.6
2018-01-15T02:26:16.199Z,49.2,,,,54,,38.6
2018-01-15T02:26:26.125Z,47.8,0,2,,54,0,38.6
2018-01-15T02:26:36.148Z,45.8,,,,54,,38.6
2018-01-15T02:26:46.097Z,44.9,,,,54,,38.6
2018-01-15T02:26:56.345Z,44.4,,,,54,,38.6
2018-01-15T02:27:06.123Z,43.5,,,,54,,38.6
2018-01-15T02:27:16.236Z,42.9,,,,54,,38.6
2018-01-15T02:27:26.098Z,42.4,,,,54,,38.6
2018-01-15T02:27:36.118Z,41.9,,,,54,,38.6
2018-01-15T02:27:46.112Z,41.5,,,,54,,38.5
2018-01-15T02:27:56.141Z,41.2,,,,54,,38.5
2018-01-15T02:28:06.106Z,40.9,,,,54,,38.4
2018-01-15T02:28:16.197Z,40.6,,,,54,,38.3
2018-01-15T02:28:26.147Z,40.4,,,,54,,38.3
2018-01-15T02:28:36.180Z,40.2,,,,54,,38.2
2018-01-15T02:28:46.104Z,41.1,0,2,,54,44,38.1
2018-01-15T02:28:56.148Z,45.3,,,,54,34,38
2018-01-15T02:29:06.180Z,44.9,,,,54,29,38
2018-01-15T02:29:16.223Z,46,,,,54,30,37.9
2018-01-15T02:29:26.101Z,46.3,,,,54,29,37.8
2018-01-15T02:29:36.102Z,46.7,,,,54,,37.8
2018-01-15T02:29:46.118Z,47.1,,,,54,,37.7
2018-01-15T02:29:56.152Z,47.3,,,,54,,37.7
2018-01-15T02:30:06.140Z,47.9,,,,54,,37.7
2018-01-15T02:30:16.284Z,48.1,,,,54,,37.8
2018-01-15T02:30:26.128Z,48.3,,,,54,,37.8
2018-01-15T02:30:36.096Z,48.5,,,,54,,37.8
2018-01-15T02:30:46.107Z,48.7,,,,54,,37.9
2018-01-15T02:30:56.158Z,48.9,,,,54,,37.9
2018-01-15T02:31:06.098Z,49,,,,54,,38
2018-01-15T02:31:16.209Z,49.1,,,,54,,38
2018-01-15T02:31:26.260Z,49.2,,,,54,,38.1
2018-01-15T02:31:36.162Z,49.3,,,,54,,38.2
2018-01-15T02:31:46.097Z,,,,,54,,38.2
2018-01-15T02:31:56.144Z,49.4,,,,54,,38.3
2018-01-15T02:32:06.104Z,,,,,54,,38.3
2018-01-15T02:32:16.230Z,49.5,,,,54,,38.4
2018-01-15T02:32:26.104Z,,,,,54,,38.4
2018-01-15T02:32:36.106Z,49.6,,,,54,,38.5
2018-01-15T02:32:46.101Z,49.7,,,,54,,38.5
2018-01-15T02:32:56.186Z,,,,,54,,38.5
2018-01-15T02:33:06.105Z,,,,,54,30,38.6
2018-01-15T02:33:16.206Z,49.8,,,,54,29,38.6
2018-01-15T02:33:26.103Z,,,,,54,,38.6
2018-01-15T02:33:36.103Z,,,,,54,,38.7
2018-01-15T02:33:46.099Z,49.9,,,,54,,38.7
2018-01-15T02:33:56.254Z,,,,,54,,38.8
2018-01-15T02:34:06.137Z,50,,,,54,,38.9
2018-01-15T02:34:16.243Z,50.1,,,,54,,38.9
2018-01-15T02:34:26.167Z,,,,,54,,39.1
2018-01-15T02:34:36.424Z,50.2,,,,54,,39.1
2018-01-15T02:34:46.151Z,50.3,,,,54,,39.1
2018-01-15T02:34:56.138Z,,,,,54,,39.2
2018-01-15T02:35:06.279Z,50.4,,,,54,,39.2
2018-01-15T02:35:16.315Z,,,,,54,,39.3
