Time,ActPow,HwTSet,HwActive,PrimTSet,PrimT,HwTOutlet,ChActive
2017-11-28T08:08:03.269Z,,54,,,,23.4,
2017-11-28T08:08:08.065Z,,54,,,,23.2,
2017-11-28T08:08:18.100Z,,54,,,,23,
2017-11-28T08:08:28.119Z,,54,,,49.1,22.7,
2017-11-28T08:08:38.060Z,,54,,,,22.6,
2017-11-28T08:08:48.058Z,,54,,,49.2,22.4,
2017-11-28T08:08:58.025Z,,54,,,,22.2,
2017-11-28T08:09:08.069Z,,54,,,49.3,22.1,
2017-11-28T08:09:17.989Z,,54,,,,21.9,
2017-11-28T08:09:28.103Z,,54,,,,21.7,
2017-11-28T08:09:38.045Z,,54,,,49.4,21.6,
2017-11-28T08:09:48.001Z,,54,,,,21.5,
2017-11-28T08:10:03.101Z,,54,,,,21.5,
2017-11-28T08:10:07.997Z,43,54,0,,51.3,21.2,2
2017-11-28T08:10:18.058Z,32,54,,,54.5,21.2,
2017-11-28T08:10:28.170Z,29,54,,,52.9,21.5,
2017-11-28T08:10:38.019Z,,54,,,53.2,22.7,
2017-11-28T08:10:47.981Z,,54,,,54.3,23.2,
2017-11-28T08:10:57.981Z,,54,,,54.5,23.9,
2017-11-28T08:11:08.003Z,,54,,,54.7,24.3,
2017-11-28T08:11:18.069Z,,54,,,54.8,24.4,
2017-11-28T08:11:28.098Z,,54,,,54.9,24.8,
2017-11-28T08:11:38.002Z,,54,,,,25.1,
2017-11-28T08:11:48.024Z,,54,,,55,25.3,
2017-11-28T08:11:57.982Z,,54,,,55.1,25.3,
2017-11-28T08:12:07.982Z,,54,,,55.2,25.1,
2017-11-28T08:12:18.072Z,,54,,,55.3,25.1,
2017-11-28T08:12:28.116Z,,54,,,55.4,25.1,
2017-11-28T08:12:37.993Z,,54,,,55.5,25.1,
2017-11-28T08:12:48.110Z,,54,,,55.6,25.4,
2017-11-28T08:12:58.010Z,,54,,,55.7,25.5,
2017-11-28T08:13:08.026Z,,54,,,56,25.5,
2017-11-28T08:13:18.021Z,,54,,,56.1,25.4,
2017-11-28T08:13:28.108Z,30,54,,,56.2,25.6,
2017-11-28T08:13:38.004Z,29,54,,,56.3,25.5,
2017-11-28T08:13:48.029Z,30,54,,,56.4,25.6,
2017-11-28T08:13:57.996Z,29,54,,,56.5,25.6,
2017-11-28T08:14:08.003Z,,54,,,56.6,25.7,
2017-11-28T08:14:18.002Z,,54,,,56.7,26,
2017-11-28T08:14:28.219Z,,54,,,56.8,26.1,
2017-11-28T08:14:38.022Z,,54,,,56.9,26,
2017-11-28T08:14:48.069Z,,54,,,57,25.9,
2017-11-28T08:14:58.102Z,,54,,,,25.7,
2017-11-28T08:15:07.992Z,,54,,,57.1,26,
2017-11-28T08:15:18.005Z,,54,,,57.2,26,
2017-11-28T08:15:28.286Z,,54,,,57.3,26.2,
2017-11-28T08:15:38.087Z,,54,,,57.4,26.2,
2017-11-28T08:15:54.211Z,,54,,,,26.1,
2017-11-28T08:15:58.097Z,,54,,,57.6,26.1,
2017-11-28T08:16:08.012Z,,54,,,57.7,26.2,
2017-11-28T08:16:18.028Z,,54,,,57.8,26.5,
2017-11-28T08:16:28.164Z,,54,,,57.9,26.5,
2017-11-28T08:16:38.081Z,,54,,,58,26.3,
2017-11-28T08:16:48.093Z,30,54,,,,26.3,
2017-11-28T08:16:58.005Z,29,54,,,58.1,26.3,
2017-11-28T08:17:08.074Z,,54,,,58.2,26.5,
2017-11-28T08:17:17.995Z,,54,,,58.3,26.5,
2017-11-28T08:17:28.233Z,,54,,,,26.3,
2017-11-28T08:17:38.099Z,,54,,,58.4,26.5,
2017-11-28T08:17:48.026Z,,54,,,58.5,26.6,
2017-11-28T08:17:58.053Z,,54,,,58.6,26.6,
2017-11-28T08:18:08.018Z,30,54,,,58.7,26.9,
2017-11-28T08:18:18.015Z,29,54,,,,26.8,
2017-11-28T08:18:28.125Z,,54,,,58.8,26.8,
2017-11-28T08:18:38.085Z,,54,,,58.9,26.9,
2017-11-28T08:18:48.015Z,29,54,,,59,26.8,
2017-11-28T08:19:03.068Z,,54,,,,26.7,
2017-11-28T08:19:08.021Z,30,54,,,59.1,26.7,
2017-11-28T08:19:17.997Z,29,54,,,59.3,26.9,
2017-11-28T08:19:28.105Z,,54,,,59.4,27.2,
2017-11-28T08:19:38.000Z,,54,,,59.5,26.9,
2017-11-28T08:19:47.990Z,,54,,,,27.1,
2017-11-28T08:19:57.993Z,,54,,,59.6,27.3,
2017-11-28T08:20:07.990Z,,54,,,59.7,27.2,
2017-11-28T08:20:18.012Z,30,54,,,,27.3,
2017-11-28T08:20:28.100Z,,54,,,59.8,27.3,
2017-11-28T08:20:37.988Z,29,54,,,59.9,27.3,
2017-11-28T08:20:47.996Z,,54,,,60,27.3,
2017-11-28T08:20:58.066Z,30,54,,,,27.2,
2017-11-28T08:21:08.000Z,29,54,,,,27.1,
2017-11-28T08:21:17.996Z,,54,,,60.1,27.2,
2017-11-28T08:21:28.105Z,30,54,,,60.2,27.2,
2017-11-28T08:21:37.991Z,,54,,,,27.1,
2017-11-28T08:21:47.990Z,29,54,,,60.4,27.3,
2017-11-28T08:21:57.992Z,,54,,,60.5,27.2,
2017-11-28T08:22:08.013Z,,54,,,,27.3,
2017-11-28T08:22:18.017Z,,54,,,60.6,27.4,
2017-11-28T08:22:28.079Z,,54,,,,27.4,
2017-11-28T08:22:37.995Z,,54,,,60.7,27.4,
2017-11-28T08:22:47.994Z,,54,,,60.8,27.7,
2017-11-28T08:22:57.996Z,,54,,,,27.5,
2017-11-28T08:23:07.993Z,,54,,,60.9,27.8,
2017-11-28T08:23:18.001Z,,54,,,,27.5,
2017-11-28T08:23:28.086Z,,54,,,61.1,27.7,
2017-11-28T08:23:37.998Z,,54,,,,27.7,
2017-11-28T08:23:47.993Z,,54,,,61.2,27.7,
2017-11-28T08:24:03.172Z,30,54,,,,27.7,
2017-11-28T08:24:08.011Z,29,54,,,61.3,27.7,
2017-11-28T08:24:18.012Z,,54,,,,27.9,
2017-11-28T08:24:28.078Z,,54,,,61.4,27.8,
2017-11-28T08:24:37.994Z,,54,,,,27.8,
2017-11-28T08:24:47.997Z,,54,,,61.5,27.8,
2017-11-28T08:24:57.994Z,,54,,,,27.8,
2017-11-28T08:25:07.994Z,,54,,,61.6,27.9,
2017-11-28T08:25:17.995Z,,54,,,,28,
2017-11-28T08:25:28.087Z,,54,,,61.8,28,
2017-11-28T08:25:37.996Z,,54,,,,28.1,
2017-11-28T08:25:47.998Z,,54,,,61.9,28,
2017-11-28T08:25:57.990Z,30,54,,,,28.1,
2017-11-28T08:26:07.999Z,29,54,,,62,28.1,
2017-11-28T08:26:17.994Z,,54,,,,28,
2017-11-28T08:26:28.090Z,,54,,,,28.3,
2017-11-28T08:26:37.996Z,0,54,,,62.1,28.3,
2017-11-28T08:26:47.997Z,,54,0,,59.8,28.4,2
2017-11-28T08:26:57.992Z,,54,,,58.8,27.9,
2017-11-28T08:27:08.003Z,,54,,,57.8,27.8,
2017-11-28T08:27:17.993Z,,54,,,56.9,27.4,
2017-11-28T08:27:28.099Z,,54,,,56.3,27.3,
2017-11-28T08:27:38.018Z,,54,,,55.6,26.8,
2017-11-28T08:27:47.995Z,,54,,,54.9,26.8,
2017-11-28T08:27:57.990Z,,54,,,54.5,26.8,
2017-11-28T08:28:08.000Z,,54,,,53.9,26.8,
2017-11-28T08:28:17.996Z,,54,,,53.5,26.3,
2017-11-28T08:28:28.087Z,,54,,,52.9,26.1,
2017-11-28T08:28:38.100Z,,54,,,52.7,26.1,
2017-11-28T08:28:47.995Z,,54,,,52.3,26.5,
2017-11-28T08:28:58.053Z,,54,,,51.9,26.5,
2017-11-28T08:29:08.040Z,,54,,,51.7,26,
2017-11-28T08:29:17.995Z,,54,,,51.4,26,
2017-11-28T08:29:28.191Z,,54,,,51.1,26.1,
2017-11-28T08:29:38.001Z,,54,,,50.7,26,
2017-11-28T08:29:47.997Z,,54,,,,25.9,
2017-11-28T08:29:57.996Z,,54,,,,25.5,
2017-11-28T08:30:07.997Z,0,54,0,61,50.6,25.5,2
2017-11-28T08:30:17.995Z,,54,,,,25.1,
2017-11-28T08:30:28.274Z,,54,,,,24.5,
2017-11-28T08:30:38.087Z,,54,,,,24.2,
2017-11-28T08:30:48.237Z,,54,,,,23.8,
2017-11-28T08:30:57.994Z,,54,,,,23.6,
2017-11-28T08:31:07.992Z,,54,,,,23.3,
2017-11-28T08:31:17.997Z,,54,,,,23.1,
2017-11-28T08:31:28.107Z,,54,,,50.7,22.8,
2017-11-28T08:31:38.001Z,,54,,,50.9,22.6,
2017-11-28T08:31:47.994Z,,54,,,,22.5,
2017-11-28T08:31:58.030Z,,54,,,51,22.4,
2017-11-28T08:32:07.998Z,,54,,,,22.2,
2017-11-28T08:32:18.129Z,,54,,,,22.1,
2017-11-28T08:32:28.054Z,,54,,,51.1,22,
2017-11-28T08:32:38.038Z,,54,,,,21.9,
2017-11-28T08:32:48.124Z,,54,,,,21.7,
2017-11-28T08:32:58.004Z,,54,,,,21.6,
2017-11-28T08:33:08.000Z,,54,,,,21.5,
2017-11-28T08:33:17.994Z,,54,,,,21.2,
2017-11-28T08:33:28.084Z,,54,,,,21.1,
2017-11-28T08:33:37.998Z,,54,,,,21.1,
2017-11-28T08:33:48.002Z,,54,,,,20.9,
2017-11-28T08:33:58.001Z,,54,,,,20.8,
2017-11-28T08:34:08.006Z,,54,,,,20.8,
2017-11-28T08:34:18.001Z,,54,,,,20.6,
2017-11-28T08:34:28.129Z,39,54,0,,54.6,20.5,2
2017-11-28T08:34:38.043Z,32,54,,,55.9,20.5,
2017-11-28T08:34:48.000Z,29,54,,,53.9,21.1,
2017-11-28T08:34:58.009Z,29,54,,,54.5,22.4,
2017-11-28T08:35:08.062Z,29,54,,,55.2,23.1,
2017-11-28T08:35:18.060Z,,54,,,,23.9,
2017-11-28T08:35:29.052Z,30,54,,,55.4,24.2,
2017-11-28T08:35:37.994Z,29,54,,,,24.4,
2017-11-28T08:35:48.004Z,,54,,,55.3,24.8,
2017-11-28T08:35:57.998Z,,54,,,,24.9,
2017-11-28T08:36:08.316Z,,54,,,55.4,24.9,
2017-11-28T08:36:18.037Z,,54,,,,25,
2017-11-28T08:36:28.050Z,,54,,,55.5,25.1,
2017-11-28T08:36:38.006Z,,54,,,55.6,25.1,
2017-11-28T08:36:47.998Z,,54,,,55.7,25.3,
2017-11-28T08:36:58.011Z,,54,,,56,25.5,
2017-11-28T08:37:08.005Z,,54,,,,25.6,
2017-11-28T08:37:18.001Z,,54,,,56.1,25.5,
2017-11-28T08:37:28.128Z,,54,,,56.2,25.6,
2017-11-28T08:37:38.020Z,,54,,,56.4,25.4,
2017-11-28T08:37:48.021Z,30,54,,,56.5,25.6,
2017-11-28T08:37:58.046Z,29,54,,,56.6,25.7,
2017-11-28T08:38:08.019Z,,54,,,56.7,25.7,
2017-11-28T08:38:18.038Z,,54,,,56.8,25.7,
2017-11-28T08:38:28.095Z,,54,,,57,25.7,
2017-11-28T08:38:38.041Z,,54,,,,25.9,
2017-11-28T08:38:48.007Z,,54,,,57.1,25.7,
2017-11-28T08:38:57.996Z,,54,,,57.3,25.7,
2017-11-28T08:39:08.001Z,,54,,,57.4,26,
2017-11-28T08:39:18.015Z,,54,,,57.6,26.1,
2017-11-28T08:39:28.092Z,,54,,,57.7,26.1,
2017-11-28T08:39:38.005Z,30,54,,,57.8,26.5,
2017-11-28T08:39:47.997Z,,54,,,57.9,26.6,
2017-11-28T08:39:58.004Z,29,54,,,58,26.6,
2017-11-28T08:40:08.040Z,30,54,,,,26.3,
2017-11-28T08:40:18.018Z,29,54,,,58.1,26.5,
2017-11-28T08:40:28.133Z,,54,,,58.2,26.6,
2017-11-28T08:40:38.008Z,,54,,,58.3,26.5,
2017-11-28T08:40:48.242Z,,54,,,58.4,26.2,
2017-11-28T08:40:58.001Z,,54,,,58.5,26.5,
2017-11-28T08:41:08.007Z,,54,,,58.6,26.5,
2017-11-28T08:41:18.032Z,,54,,,58.7,26.6,
2017-11-28T08:41:28.120Z,30,54,,,58.8,26.6,
2017-11-28T08:41:38.075Z,29,54,,,58.9,26.5,
2017-11-28T08:41:53.095Z,,54,,,58.9,26.6,
2017-11-28T08:41:58.045Z,,54,,,59,26.6,
2017-11-28T08:42:08.024Z,,54,,,59.1,26.6,
2017-11-28T08:42:18.027Z,,54,,,59.3,26.8,
2017-11-28T08:42:28.115Z,,54,,,59.4,26.8,
2017-11-28T08:42:38.030Z,,54,,,59.5,26.8,
2017-11-28T08:42:48.004Z,30,54,,,59.6,26.8,
2017-11-28T08:42:58.002Z,29,54,,,,26.9,
2017-11-28T08:43:08.030Z,,54,,,59.7,27.2,
2017-11-28T08:43:18.004Z,,54,,,59.8,27.1,
2017-11-28T08:43:28.089Z,,54,,,59.9,26.9,
2017-11-28T08:43:38.010Z,,54,,,60,26.9,
2017-11-28T08:43:47.999Z,,54,,,,26.9,
2017-11-28T08:43:58.012Z,,54,,,60.1,26.9,
2017-11-28T08:44:08.003Z,,54,,,60.2,26.9,
2017-11-28T08:44:18.010Z,,54,,,60.4,26.8,
2017-11-28T08:44:33.154Z,30,54,,,,27.1,
2017-11-28T08:44:38.020Z,29,54,,,60.5,27.2,
2017-11-28T08:44:48.043Z,,54,,,60.6,27.2,
2017-11-28T08:44:58.027Z,,54,,,60.7,27.2,
2017-11-28T08:45:08.008Z,,54,,,,27.4,
2017-11-28T08:45:18.005Z,,54,,,60.8,27.4,
2017-11-28T08:45:28.102Z,,54,,,60.9,27.4,
2017-11-28T08:45:38.025Z,30,54,,,61.1,27.3,
2017-11-28T08:45:48.011Z,0,54,0,,58.8,27.5,2
2017-11-28T08:45:58.008Z,,54,,,57.8,27.3,
2017-11-28T08:46:08.269Z,,54,,,56.7,26.6,
2017-11-28T08:46:18.010Z,,54,,,55.9,26.2,
2017-11-28T08:46:33.146Z,,54,,,54.9,26.2,
2017-11-28T08:46:38.011Z,,54,,,54.6,26.2,
2017-11-28T08:46:48.033Z,,54,,,53.9,25.6,
2017-11-28T08:46:58.100Z,,54,,,53.4,25.9,
2017-11-28T08:47:08.016Z,,54,,,52.9,26.3,
2017-11-28T08:47:18.087Z,,54,,,52.6,26.2,
2017-11-28T08:47:28.277Z,,54,,,51.9,26,
2017-11-28T08:47:38.033Z,,54,,,51.7,25.9,
2017-11-28T08:47:48.003Z,,54,,,51.4,25.4,
2017-11-28T08:47:58.047Z,,54,,,51.1,25.1,
2017-11-28T08:48:08.122Z,,54,,,50.7,25,
2017-11-28T08:48:18.012Z,,54,,,50.5,25.3,
2017-11-28T08:48:28.102Z,,54,,,50.2,25.1,
2017-11-28T08:48:38.260Z,,54,,,50,25.1,
2017-11-28T08:48:48.005Z,,54,,,49.9,25.3,
2017-11-28T08:49:03.102Z,,54,,,,25,
2017-11-28T08:49:08.003Z,,54,,,49.8,24.9,
2017-11-28T08:49:18.008Z,,54,,,,24.5,
2017-11-28T08:49:28.103Z,,54,,,,24,
2017-11-28T08:49:38.010Z,,54,,,,23.8,
2017-11-28T08:49:48.009Z,,54,,,,23.6,
2017-11-28T08:49:58.009Z,,54,,,,23.3,
2017-11-28T08:50:08.006Z,,54,,,,23.1,
2017-11-28T08:50:18.004Z,,54,,,49.9,22.8,
2017-11-28T08:50:28.125Z,,54,,,,22.7,
2017-11-28T08:50:38.031Z,,54,,,50,22.5,
2017-11-28T08:50:48.043Z,,54,,,,22.4,
2017-11-28T08:50:58.005Z,41,54,0,,53.3,22.1,2
2017-11-28T08:51:08.008Z,33,54,,,55.5,22,
2017-11-28T08:51:18.010Z,29,54,,,54.6,22.4,
2017-11-28T08:51:28.231Z,,54,,,55,23.1,
2017-11-28T08:51:38.044Z,,54,,,55.6,23.9,
2017-11-28T08:51:48.010Z,,54,,,55.7,24.5,
2017-11-28T08:51:58.006Z,29,54,,,56.2,25,
2017-11-28T08:52:08.019Z,,54,,,56.4,25.1,
2017-11-28T08:52:18.005Z,,54,,,56.5,25.6,
2017-11-28T08:52:28.110Z,,54,,,56.6,25.6,
2017-11-28T08:52:38.051Z,,54,,,56.7,25.6,
2017-11-28T08:52:48.016Z,,54,,,56.8,25.9,
2017-11-28T08:52:58.008Z,,54,,,57,25.7,
2017-11-28T08:53:08.010Z,,54,,,57.1,25.7,
2017-11-28T08:53:18.017Z,,54,,,57.2,25.6,
2017-11-28T08:53:28.103Z,,54,,,57.3,25.6,
2017-11-28T08:53:38.040Z,,54,,,57.6,25.6,
2017-11-28T08:53:48.006Z,30,54,,,57.7,25.7,
2017-11-28T08:53:58.010Z,29,54,,,57.8,25.6,
2017-11-28T08:54:08.013Z,,54,,,57.9,25.7,
2017-11-28T08:54:18.010Z,,54,,,58,26,
2017-11-28T08:54:28.935Z,,54,,,58.1,26,
2017-11-28T08:54:38.118Z,,54,,,58.3,26.1,
2017-11-28T08:54:48.096Z,30,54,,,58.4,26.2,
2017-11-28T08:54:58.026Z,29,54,,,,26.2,
2017-11-28T08:55:08.011Z,,54,,,58.5,26.1,
2017-11-28T08:55:18.012Z,,54,,,58.6,26.1,
2017-11-28T08:55:28.097Z,,54,,,58.7,26.1,
2017-11-28T08:55:38.029Z,,54,,,58.8,26.2,
2017-11-28T08:55:48.006Z,,54,,,58.9,26.3,
2017-11-28T08:55:58.020Z,,54,,,59,26.7,
2017-11-28T08:56:08.009Z,,54,,,59.1,26.7,
2017-11-28T08:56:18.267Z,,54,,,59.3,26.8,
2017-11-28T08:56:28.103Z,,54,,,,26.8,
2017-11-28T08:56:38.022Z,,54,,,59.4,26.8,
2017-11-28T08:56:48.011Z,,54,,,59.5,26.9,
2017-11-28T08:56:58.011Z,,54,,,59.6,26.8,
2017-11-28T08:57:08.008Z,,54,,,59.7,26.8,
2017-11-28T08:57:23.139Z,30,54,,,59.8,26.9,
2017-11-28T08:57:28.103Z,29,54,,,59.9,26.8,
2017-11-28T08:57:38.017Z,30,54,,,60,26.9,
2017-11-28T08:57:48.011Z,29,54,,,60.1,26.9,
2017-11-28T08:57:58.012Z,,54,,,,27.2,
2017-11-28T08:58:08.008Z,,54,,,60.2,27.2,
2017-11-28T08:58:18.014Z,,54,,,60.4,26.8,
2017-11-28T08:58:28.101Z,,54,,,60.5,26.8,
2017-11-28T08:58:38.016Z,,54,,,60.6,26.9,
2017-11-28T08:58:48.008Z,30,54,,,60.7,26.9,
2017-11-28T08:58:58.014Z,29,54,,,,26.9,
2017-11-28T08:59:13.124Z,30,54,,,60.8,27.3,
2017-11-28T08:59:23.101Z,29,54,,,60.9,27.4,
2017-11-28T08:59:28.104Z,29,54,,,61.1,27.4,
2017-11-28T08:59:38.030Z,,54,,,61.2,27.5,
2017-11-28T08:59:48.013Z,,54,,,,27.5,
2017-11-28T08:59:58.010Z,,54,,,61.3,27.5,
2017-11-28T09:00:13.246Z,,54,,,61.4,27.3,
2017-11-28T09:00:18.019Z,30,54,,,61.5,27.3,
2017-11-28T09:00:33.158Z,29,54,,,,27.3,
2017-11-28T09:00:43.299Z,,54,,,61.6,27.4,
2017-11-28T09:00:53.231Z,,54,,,61.8,27.4,
2017-11-28T09:01:03.204Z,30,54,,,,27.7,
2017-11-28T09:01:18.205Z,29,54,,,61.9,27.8,
2017-11-28T09:01:23.406Z,,54,,,62,27.5,
2017-11-28T09:01:28.141Z,,54,,,62.1,27.7,
2017-11-28T09:01:38.257Z,,54,,,,27.7,
2017-11-28T09:01:48.010Z,,54,,,62.2,27.5,
2017-11-28T09:01:58.052Z,,54,,,62.4,27.8,
2017-11-28T09:02:08.017Z,,54,,,,27.9,
2017-11-28T09:02:18.045Z,,54,,,62.5,27.9,
2017-11-28T09:02:28.100Z,,54,,,62.6,27.9,
2017-11-28T09:02:38.019Z,,54,,,,27.9,
2017-11-28T09:02:48.010Z,,54,,,62.7,27.9,
2017-11-28T09:02:58.017Z,,54,,,62.8,27.8,
2017-11-28T09:03:08.016Z,,54,,,,28,
2017-11-28T09:03:18.018Z,,54,,,62.9,28.3,
2017-11-28T09:03:28.103Z,,54,,,63.1,28,
2017-11-28T09:03:38.020Z,,54,,,,27.8,
2017-11-28T09:03:48.016Z,,54,,,63.2,27.9,
2017-11-28T09:03:58.020Z,,54,,,,28.1,
2017-11-28T09:04:13.106Z,30,54,,,63.3,28.1,
2017-11-28T09:04:18.027Z,29,54,,,,28.3,
2017-11-28T09:04:28.105Z,,54,,,63.4,28.6,
2017-11-28T09:04:38.016Z,,54,,,63.5,28.9,
2017-11-28T09:04:48.019Z,,54,,,,28.4,
2017-11-28T09:04:58.063Z,,54,,,63.6,28.1,
2017-11-28T09:05:08.027Z,,54,,,,28,
2017-11-28T09:05:18.016Z,0,54,0,,62.8,28.1,2
2017-11-28T09:05:28.112Z,,54,,,60.8,28.3,
2017-11-28T09:05:38.030Z,,54,,,59.8,27.9,
2017-11-28T09:05:48.060Z,,54,,,58.9,27.8,
2017-11-28T09:05:58.016Z,,54,,,57.9,27.4,
2017-11-28T09:06:08.019Z,,54,,,57.4,27.4,
2017-11-28T09:06:18.013Z,,54,,,56.8,26.8,
2017-11-28T09:06:28.113Z,,54,,,56.2,26.6,
2017-11-28T09:06:38.016Z,,54,,,55.6,26.6,
2017-11-28T09:06:48.022Z,,54,,,55.2,26.3,
2017-11-28T09:06:58.253Z,,54,,,54.7,26.7,
2017-11-28T09:07:08.013Z,,54,,,54.3,26.8,
2017-11-28T09:07:18.020Z,,54,,,53.9,26.7,
2017-11-28T09:07:28.104Z,,54,,,53.6,26.8,
2017-11-28T09:07:38.014Z,,54,,,53.2,26.7,
2017-11-28T09:07:48.019Z,,54,,,52.9,26.7,
2017-11-28T09:07:58.083Z,,54,,,52.7,26.3,
2017-11-28T09:08:08.015Z,,54,,,52.4,25.7,
2017-11-28T09:08:18.025Z,,54,,,52.1,25.7,
2017-11-28T09:08:28.120Z,,54,,,,25.7,
2017-11-28T09:08:38.018Z,,54,,,,26,
2017-11-28T09:08:48.022Z,,54,,,52,25.7,
2017-11-28T09:08:58.019Z,,54,,,,25.3,
2017-11-28T09:09:08.014Z,,54,,,,24.8,
2017-11-28T09:09:18.014Z,,54,,,,24.4,
2017-11-28T09:09:28.125Z,,54,,,,23.9,
2017-11-28T09:09:38.020Z,,54,,,,23.7,
2017-11-28T09:09:48.021Z,,54,,,,23.4,
2017-11-28T09:09:58.020Z,,54,,,52.1,23.2,
2017-11-28T09:10:08.022Z,,54,,,,23,
2017-11-28T09:10:18.086Z,,54,,,52.2,22.8,
2017-11-28T09:10:28.108Z,,54,,,,22.6,
2017-11-28T09:10:38.034Z,,54,,,52.3,22.5,
2017-11-28T09:10:48.017Z,,54,,,,22.2,
2017-11-28T09:10:58.016Z,,54,,,,22.1,
2017-11-28T09:11:08.019Z,,54,,,,22.1,
2017-11-28T09:11:18.021Z,,54,,,,22,
2017-11-28T09:11:28.126Z,,54,,,,21.9,
2017-11-28T09:11:38.027Z,,54,,,,21.7,
2017-11-28T09:11:48.017Z,,54,,,,21.6,
2017-11-28T09:11:58.016Z,,54,,,,21.5,
2017-11-28T09:12:08.024Z,,54,,,,21.3,
2017-11-28T09:12:18.246Z,,54,,,,21.2,
2017-11-28T09:12:28.110Z,,54,,,,21.1,
2017-11-28T09:12:38.025Z,,54,,,,21.1,
2017-11-28T09:12:48.024Z,,54,,,,20.9,
2017-11-28T09:12:58.081Z,,54,,,,20.8,
2017-11-28T09:13:08.024Z,,54,,,,20.8,
2017-11-28T09:13:18.032Z,,54,,,52.2,20.6,
2017-11-28T09:13:28.111Z,,54,,,,20.5,
2017-11-28T09:13:38.027Z,,54,,,,20.4,
2017-11-28T09:13:53.109Z,,54,,,,20.2,
2017-11-28T09:13:58.020Z,,54,,,,20.1,
2017-11-28T09:14:08.028Z,,54,,,52.1,20,
2017-11-28T09:14:18.055Z,,54,,,,20,
2017-11-28T09:14:28.139Z,,54,,,,19.8,
2017-11-28T09:14:38.033Z,,54,,,,19.7,
2017-11-28T09:14:48.026Z,,54,,,,19.7,
2017-11-28T09:14:58.025Z,,54,,,52,19.6,
2017-11-28T09:15:08.020Z,,54,,,,19.4,
2017-11-28T09:15:18.042Z,,54,,,,19.4,
2017-11-28T09:15:28.112Z,,54,,,51.9,19.3,
2017-11-28T09:15:38.095Z,,54,,,,19.2,
2017-11-28T09:15:48.024Z,,54,,,,19,
2017-11-28T09:15:58.021Z,,54,,,,18.9,
2017-11-28T09:16:08.058Z,,54,,,,18.9,
2017-11-28T09:16:18.028Z,,54,,,51.8,18.9,
2017-11-28T09:16:33.168Z,38,54,0,,56.1,18.8,2
2017-11-28T09:16:38.032Z,29,54,,,55.9,18.9,
2017-11-28T09:16:48.023Z,29,54,,,53.7,19.4,
2017-11-28T09:16:58.073Z,,54,,,55,20.8,
2017-11-28T09:17:08.035Z,,54,,,55.3,21.3,
2017-11-28T09:17:18.036Z,,54,,,55.1,22.2,
2017-11-28T09:17:28.258Z,,54,,,,22.8,
2017-11-28T09:17:38.248Z,,54,,,54.9,23.2,
2017-11-28T09:17:48.023Z,,54,,,54.7,23.4,
2017-11-28T09:17:58.023Z,,54,,,54.6,23.6,
2017-11-28T09:18:08.031Z,,54,,,,23.7,
2017-11-28T09:18:18.020Z,,54,,,,23.9,
2017-11-28T09:18:28.121Z,,54,,,,24.3,
2017-11-28T09:18:38.031Z,,54,,,54.7,24.7,
2017-11-28T09:18:53.122Z,30,54,,,54.8,24.8,
2017-11-28T09:18:58.023Z,29,54,,,54.9,24.9,
2017-11-28T09:19:08.023Z,30,54,,,55,25.1,
2017-11-28T09:19:18.106Z,,54,,,55.1,25,
2017-11-28T09:19:28.308Z,29,54,,,55.2,25,
2017-11-28T09:19:38.103Z,,54,,,55.3,25,
2017-11-28T09:19:48.054Z,,54,,,55.5,25,
2017-11-28T09:19:58.032Z,,54,,,55.6,25.1,
2017-11-28T09:20:08.020Z,,54,,,55.7,25.1,
2017-11-28T09:20:23.198Z,,54,,,56,25.1,
2017-11-28T09:20:33.165Z,,54,,,56.1,25.3,
2017-11-28T09:20:43.201Z,,54,,,56.2,25.4,
2017-11-28T09:20:53.117Z,,54,,,56.3,25.5,
2017-11-28T09:20:58.029Z,,54,,,56.5,25.4,
2017-11-28T09:21:08.030Z,,54,,,56.6,25.4,
2017-11-28T09:21:18.023Z,,54,,,56.7,25.6,
2017-11-28T09:21:28.159Z,30,54,,,56.8,25.6,
2017-11-28T09:21:38.087Z,29,54,,,56.9,25.7,
2017-11-28T09:21:48.022Z,30,54,,,57,25.7,
2017-11-28T09:21:58.050Z,29,54,,,57.1,25.6,
2017-11-28T09:22:08.026Z,,54,,,57.2,25.7,
2017-11-28T09:22:18.038Z,,54,,,57.3,25.9,
2017-11-28T09:22:28.173Z,,54,,,57.4,26.2,
2017-11-28T09:22:38.033Z,,54,,,57.6,26.2,
2017-11-28T09:22:48.033Z,,54,,,57.7,26.1,
2017-11-28T09:22:58.026Z,,54,,,57.8,26.1,
2017-11-28T09:23:08.023Z,30,54,,,57.9,25.9,
2017-11-28T09:23:18.030Z,29,54,,,58,25.9,
2017-11-28T09:23:28.115Z,30,54,,,,25.9,
2017-11-28T09:23:38.040Z,29,54,,,58.1,26,
2017-11-28T09:23:48.023Z,,54,,,58.2,26.1,
2017-11-28T09:23:58.029Z,,54,,,58.3,26.1,
2017-11-28T09:24:08.025Z,,54,,,,26.3,
2017-11-28T09:24:18.032Z,,54,,,58.4,26.3,
2017-11-28T09:24:28.168Z,,54,,,58.5,26.7,
2017-11-28T09:24:38.030Z,,54,,,,26.5,
2017-11-28T09:24:48.029Z,,54,,,58.6,26.2,
2017-11-28T09:24:58.033Z,30,54,,,58.7,26.2,
2017-11-28T09:25:08.031Z,29,54,,,,26.2,
