Time,ActPow,PrimT,HwTSet,HwTOutlet,PrimTSet,HwActive,ChActive
2017-11-07T12:04:21.740Z,,53.7,54,33.7,,,
2017-11-07T12:04:31.714Z,43,55.2,54,33.6,,0,2
2017-11-07T12:04:41.722Z,30,58,54,33.6,,,
2017-11-07T12:04:51.714Z,29,58.1,,,,,
2017-11-07T12:05:01.707Z,,59.5,54,33.6,,,
2017-11-07T12:05:11.722Z,30,60.1,54,33.6,,,
2017-11-07T12:05:21.783Z,29,60.9,54,33.7,,,
2017-11-07T12:05:31.762Z,,61.6,,,,,
2017-11-07T12:05:41.724Z,,62.1,54,33.6,,,
2017-11-07T12:05:51.752Z,,,54,33.6,,,
2017-11-07T12:06:01.819Z,,63.2,54,33.7,,,
2017-11-07T12:06:11.763Z,,63.6,54,33.8,,,
2017-11-07T12:06:21.767Z,30,64,,,,,
2017-11-07T12:06:31.861Z,,64.4,54,33.7,,,
2017-11-07T12:06:41.757Z,29,64.7,54,33.7,,,
2017-11-07T12:06:51.743Z,30,64.9,,,,,
2017-11-07T12:07:01.754Z,0,63.1,54,34,,0,2
2017-11-07T12:07:11.795Z,,61.6,,,,,
2017-11-07T12:07:26.840Z,,60.8,54,34,,,
2017-11-07T12:07:31.778Z,,59.6,54,34.1,,,
2017-11-07T12:07:41.789Z,,58.8,54,34,,,
2017-11-07T12:07:51.815Z,,58,54,33.9,,,
2017-11-07T12:08:01.785Z,,57.3,54,33.8,,,
2017-11-07T12:08:11.816Z,,56.8,54,33.8,,,
2017-11-07T12:08:21.788Z,,56.2,54,33.9,,,
2017-11-07T12:08:31.796Z,,55.7,,,,,
2017-11-07T12:08:41.826Z,,55.2,54,33.8,,,
2017-11-07T12:08:51.805Z,,54.9,,,,,
2017-11-07T12:09:01.772Z,,54.5,54,33.7,,,
2017-11-07T12:09:11.882Z,,,54,33.7,,,
2017-11-07T12:09:21.811Z,,53.8,,,,,
2017-11-07T12:09:31.810Z,43,55.5,54,33.5,,0,2
2017-11-07T12:09:41.824Z,30,58.1,,,,,
2017-11-07T12:09:51.822Z,29,58.3,54,33.4,,,
2017-11-07T12:10:01.831Z,30,59.6,,,,,
2017-11-07T12:10:11.786Z,29,60.2,54,33.4,,,
2017-11-07T12:10:21.795Z,,61.1,54,33.5,,,
2017-11-07T12:10:31.813Z,,61.8,54,33.7,,,
2017-11-07T12:10:41.827Z,,62.4,54,33.7,,,
2017-11-07T12:10:51.808Z,,,54,33.8,,,
2017-11-07T12:11:01.791Z,,63.4,,,,,
2017-11-07T12:11:11.846Z,,63.9,54,33.9,,,
2017-11-07T12:11:21.780Z,,64.2,,,,,
2017-11-07T12:11:31.751Z,,,54,33.9,,,
2017-11-07T12:11:41.836Z,29,64.8,54,33.9,,,
2017-11-07T12:11:51.881Z,0,65.1,54,34,,,
2017-11-07T12:12:01.766Z,,62.2,54,34,,0,2
2017-11-07T12:12:11.777Z,,61.4,54,33.9,,,
2017-11-07T12:12:21.779Z,,60.2,54,34,,,
2017-11-07T12:12:31.740Z,,59.3,54,33.9,,,
2017-11-07T12:12:41.759Z,,58.5,54,33.9,,,
2017-11-07T12:12:51.734Z,,57.8,54,34.1,,,
2017-11-07T12:13:01.734Z,,57.1,54,34,,,
2017-11-07T12:13:11.787Z,,56.6,54,34.1,,,
2017-11-07T12:13:21.742Z,,56.1,54,33.8,,,
2017-11-07T12:13:31.746Z,,55.5,,,,,
2017-11-07T12:13:41.772Z,,,54,33.8,,,
2017-11-07T12:13:51.724Z,,54.8,,,,,
2017-11-07T12:14:01.744Z,,54.4,54,33.8,,,
2017-11-07T12:14:11.725Z,,54,54,33.7,,,
2017-11-07T12:14:21.759Z,,53.8,,,,,
2017-11-07T12:14:31.796Z,43,55.4,54,33.6,,0,2
2017-11-07T12:14:41.768Z,30,58.1,54,33.6,,,
2017-11-07T12:14:51.788Z,,,54,33.6,,,
2017-11-07T12:15:01.815Z,29,59,,,,,
2017-11-07T12:15:11.807Z,29,60.2,54,33.6,,,
2017-11-07T12:15:21.757Z,,,54,33.8,,,
2017-11-07T12:15:36.819Z,30,61.8,,,,,
2017-11-07T12:15:41.747Z,29,62.4,54,33.9,,,
2017-11-07T12:15:51.751Z,,,54,33.8,,,
2017-11-07T12:16:01.740Z,,63.4,,,,,
2017-11-07T12:16:11.755Z,,63.8,54,33.8,,,
2017-11-07T12:16:21.782Z,,64.2,,,,,
2017-11-07T12:16:31.936Z,30,64.5,54,34.1,,,
2017-11-07T12:16:41.758Z,,,54,33.9,,,
2017-11-07T12:16:51.796Z,0,64.4,,,,0,2
2017-11-07T12:17:01.844Z,,61.9,54,34,,,
2017-11-07T12:17:11.759Z,,61.2,54,34,,,
2017-11-07T12:17:21.738Z,,59.9,54,34.2,,,
2017-11-07T12:17:31.745Z,,59,54,34.2,,,
2017-11-07T12:17:41.741Z,,58.3,54,34.2,,,
2017-11-07T12:17:51.763Z,,57.6,54,34.1,,,
2017-11-07T12:18:01.776Z,,57,54,33.9,,,
2017-11-07T12:18:11.759Z,,56.4,54,33.8,,,
2017-11-07T12:18:21.761Z,,,54,33.8,,,
2017-11-07T12:18:31.763Z,,55.4,,,,,
2017-11-07T12:18:41.763Z,,,54,33.7,,,
2017-11-07T12:18:51.769Z,,54.7,,,,,
2017-11-07T12:19:01.769Z,,54.4,54,33.6,,,
2017-11-07T12:19:11.819Z,,,54,33.5,,,
2017-11-07T12:19:21.807Z,,53.7,54,33.4,,,
2017-11-07T12:19:31.866Z,44,54.1,54,33.2,,0,2
2017-11-07T12:19:41.749Z,32,58,54,33.2,,,
2017-11-07T12:19:56.816Z,29,58.2,54,33.3,,,
2017-11-07T12:20:01.736Z,,59,54,33.4,,,
2017-11-07T12:20:11.734Z,,60.2,54,33.5,,,
2017-11-07T12:20:21.742Z,,,54,33.6,,,
2017-11-07T12:20:31.740Z,,61.8,,,,,
2017-11-07T12:20:41.741Z,,62.4,54,33.6,,,
2017-11-07T12:20:51.732Z,,,54,33.7,,,
2017-11-07T12:21:01.737Z,30,63.1,54,33.6,,,
2017-11-07T12:21:11.774Z,29,63.4,54,33.7,,,
2017-11-07T12:21:21.792Z,,64,54,33.7,,,
2017-11-07T12:21:31.736Z,,64.2,54,33.7,,,
2017-11-07T12:21:46.847Z,,64.6,54,33.8,,,
2017-11-07T12:21:51.873Z,0,64.9,54,33.9,,0,2
2017-11-07T12:22:01.741Z,,61.9,54,33.9,,,
2017-11-07T12:22:11.741Z,,61.8,54,33.9,,,
2017-11-07T12:22:21.738Z,,59.9,54,34,,,
2017-11-07T12:22:31.976Z,,59.8,54,34.1,,,
2017-11-07T12:22:41.741Z,,58.2,54,33.9,,,
2017-11-07T12:22:51.747Z,,57.4,54,33.8,,,
2017-11-07T12:23:01.754Z,,56.9,54,33.9,,,
2017-11-07T12:23:11.761Z,,,54,33.9,,,
2017-11-07T12:23:21.743Z,,55.9,,,,,
2017-11-07T12:23:31.732Z,,,54,33.7,,,
2017-11-07T12:23:41.729Z,,55.3,54,33.6,,,
2017-11-07T12:23:51.750Z,,54.9,54,33.7,,,
2017-11-07T12:24:01.729Z,,54.3,54,33.6,,,
2017-11-07T12:24:11.729Z,,53.9,54,33.6,,,
2017-11-07T12:24:21.739Z,,,54,33.6,,,
2017-11-07T12:24:31.736Z,43,55.3,54,33.4,,0,2
2017-11-07T12:24:46.845Z,31,58,54,33.4,,,
2017-11-07T12:24:51.731Z,30,58.1,54,33.2,,,
2017-11-07T12:25:01.834Z,29,59.1,54,33.1,,,
2017-11-07T12:25:11.777Z,,60,54,33.3,,,
2017-11-07T12:25:21.727Z,,60.1,54,33.6,,,
2017-11-07T12:25:31.775Z,,61.1,,,,,
2017-11-07T12:25:41.748Z,30,62,54,33.9,,,
2017-11-07T12:25:51.720Z,29,62.4,54,33.9,,,
2017-11-07T12:26:01.756Z,,63.4,54,33.9,,,
2017-11-07T12:26:16.788Z,,,54,33.9,,,
2017-11-07T12:26:21.722Z,,64.2,,,,,
2017-11-07T12:26:36.827Z,,,54,33.9,,,
2017-11-07T12:26:41.727Z,,64.5,,,,,
2017-11-07T12:26:51.726Z,0,64.8,54,33.8,,0,2
2017-11-07T12:27:01.761Z,,62.9,54,33.9,,,
2017-11-07T12:27:11.735Z,,61.8,54,34,,,
2017-11-07T12:27:21.721Z,,60.2,54,34,,,
2017-11-07T12:27:31.734Z,,59,54,34,,,
2017-11-07T12:27:41.731Z,,58.9,54,34.1,,,
2017-11-07T12:27:51.729Z,,57.9,54,34,,,
2017-11-07T12:28:06.782Z,,56.9,54,33.9,,,
2017-11-07T12:28:11.737Z,,,54,33.8,,,
2017-11-07T12:28:21.769Z,,55.9,,,,,
2017-11-07T12:28:31.722Z,,55.7,54,33.8,,,
2017-11-07T12:28:41.722Z,,54.9,54,33.8,,,
2017-11-07T12:28:51.721Z,,,54,33.8,,,
2017-11-07T12:29:01.723Z,,54.5,,,,,
2017-11-07T12:29:11.723Z,,53.9,54,33.7,,,
2017-11-07T12:29:21.723Z,,53.8,54,33.7,,,
2017-11-07T12:29:31.825Z,44,54,54,33.6,,0,2
2017-11-07T12:29:41.746Z,39,57.1,54,33.4,,,
2017-11-07T12:29:51.750Z,31,57.9,54,33.4,,,
2017-11-07T12:30:06.853Z,30,59,54,33.3,,,
2017-11-07T12:30:11.731Z,29,60,54,33.3,,,
2017-11-07T12:30:21.734Z,,60.1,54,33.3,,,
2017-11-07T12:30:31.735Z,,61.1,54,33.5,,,
2017-11-07T12:30:41.749Z,30,62,54,33.6,,,
2017-11-07T12:30:51.733Z,29,62.2,54,33.7,,,
2017-11-07T12:31:01.747Z,30,63.1,54,33.8,,,
2017-11-07T12:31:11.727Z,29,63.3,54,33.7,,,
2017-11-07T12:31:21.734Z,,64,54,33.7,,,
2017-11-07T12:31:31.730Z,,64.1,54,33.7,,,
2017-11-07T12:31:41.752Z,,64.5,54,33.6,,,
2017-11-07T12:31:51.797Z,,64.7,54,33.8,,,
2017-11-07T12:32:01.748Z,0,62.8,54,33.7,,0,2
2017-11-07T12:32:11.731Z,,61.9,54,33.8,,,
2017-11-07T12:32:21.751Z,,60.9,54,33.9,,,
2017-11-07T12:32:31.723Z,,59.9,54,33.9,,,
2017-11-07T12:32:41.741Z,,58.9,54,34,,,
2017-11-07T12:32:51.723Z,,57.9,54,34,,,
2017-11-07T12:33:01.774Z,,57.8,54,34.2,,,
2017-11-07T12:33:11.772Z,,56.9,54,33.8,,,
2017-11-07T12:33:21.729Z,,56.5,54,33.7,,,
2017-11-07T12:33:31.739Z,,55.9,54,33.7,,,
2017-11-07T12:33:41.743Z,,55.4,54,33.7,,,
2017-11-07T12:33:51.748Z,,54.9,54,33.6,,,
2017-11-07T12:34:01.728Z,,54.6,54,33.6,,,
2017-11-07T12:34:11.735Z,,53.9,54,33.5,,,
2017-11-07T12:34:21.763Z,,53.8,54,33.3,,,
2017-11-07T12:34:31.735Z,45,54.6,54,33.4,,0,2
2017-11-07T12:34:41.771Z,39,57,54,33.3,,,
2017-11-07T12:34:51.752Z,31,57.8,54,33.4,,,
2017-11-07T12:35:01.754Z,29,59,54,33.5,,,
2017-11-07T12:35:11.734Z,,59.3,54,33.5,,,
2017-11-07T12:35:21.740Z,,60,54,33.7,,,
2017-11-07T12:35:31.733Z,,61.1,54,33.7,,,
2017-11-07T12:35:41.730Z,,61.4,54,33.5,,,
2017-11-07T12:35:51.730Z,,62,54,33.7,,,
2017-11-07T12:36:01.731Z,,62.5,54,33.6,,,
2017-11-07T12:36:11.729Z,29,63.1,54,33.7,,,
2017-11-07T12:36:21.730Z,,63.3,54,33.8,,,
2017-11-07T12:36:31.724Z,,63.6,54,33.8,,,
2017-11-07T12:36:41.735Z,,64,54,33.8,,,
2017-11-07T12:36:51.727Z,,64.2,54,33.8,,,
2017-11-07T12:37:01.740Z,,64.5,54,33.8,,,
2017-11-07T12:37:11.758Z,,64.7,54,33.7,,,
2017-11-07T12:37:21.774Z,0,63.5,54,33.8,,0,2
2017-11-07T12:37:31.793Z,,61.9,54,33.9,,,
2017-11-07T12:37:41.762Z,,60.9,54,33.8,,,
2017-11-07T12:37:51.826Z,,59.9,54,34,,,
2017-11-07T12:38:01.781Z,,58.9,54,34,,,
2017-11-07T12:38:11.746Z,,57.9,54,34.1,,,
2017-11-07T12:38:21.767Z,,57.7,54,34.1,,,
2017-11-07T12:38:31.745Z,,56.8,54,34.1,,,
2017-11-07T12:38:41.744Z,,55.9,54,34,,,
2017-11-07T12:38:51.733Z,,55.6,54,33.9,,,
2017-11-07T12:39:01.732Z,,54.9,54,33.8,,,
2017-11-07T12:39:11.739Z,,54.6,54,33.8,,,
2017-11-07T12:39:21.742Z,,53.9,54,34,,,
2017-11-07T12:39:31.737Z,45,54.1,54,33.9,,0,2
2017-11-07T12:39:41.731Z,39,57.1,54,33.7,,,
2017-11-07T12:39:51.748Z,31,57.9,54,33.6,,,
2017-11-07T12:40:01.728Z,29,59.1,54,33.5,,,
2017-11-07T12:40:16.838Z,,59.3,54,33.6,,,
2017-11-07T12:40:21.728Z,,60,54,33.7,,,
2017-11-07T12:40:31.736Z,30,61.1,54,33.8,,,
2017-11-07T12:40:41.736Z,,61.3,54,33.8,,,
2017-11-07T12:40:51.725Z,29,62,54,33.8,,,
2017-11-07T12:41:01.754Z,,62.4,54,33.8,,,
2017-11-07T12:41:16.820Z,,63.1,54,33.7,,,
2017-11-07T12:41:21.774Z,,63.2,54,33.9,,,
2017-11-07T12:41:36.870Z,,63.5,54,33.9,,,
2017-11-07T12:41:41.763Z,,64,54,34,,,
2017-11-07T12:41:51.754Z,,64.1,54,34,,,
2017-11-07T12:42:01.756Z,,64.4,54,34,,,
2017-11-07T12:42:11.803Z,30,64.6,54,34,,,
2017-11-07T12:42:21.804Z,0,65.1,54,34.1,,,
2017-11-07T12:42:31.777Z,,62.9,54,34.1,,0,2
2017-11-07T12:42:41.737Z,,61.8,54,34.1,,,
2017-11-07T12:42:51.731Z,,60.1,54,34,,,
2017-11-07T12:43:01.729Z,,59.8,54,34.1,,,
2017-11-07T12:43:11.754Z,,58.9,54,34.3,,,
2017-11-07T12:43:21.732Z,,57.9,54,34.1,,,
2017-11-07T12:43:31.739Z,,56.9,54,34,,,
2017-11-07T12:43:41.846Z,,56.7,54,34,,,
2017-11-07T12:43:51.755Z,,55.9,54,33.8,,,
2017-11-07T12:44:01.737Z,,55.5,54,33.7,,,
2017-11-07T12:44:11.733Z,,54.9,54,33.8,,,
2017-11-07T12:44:21.733Z,,54.6,54,33.9,,,
2017-11-07T12:44:31.741Z,44,55.3,54,34,,0,2
2017-11-07T12:44:41.743Z,35,58,54,33.9,,,
2017-11-07T12:44:51.732Z,30,58.3,54,33.9,,,
2017-11-07T12:45:06.793Z,29,59,54,33.7,,,
2017-11-07T12:45:11.729Z,,60,54,33.5,,,
2017-11-07T12:45:21.886Z,29,61.1,54,33.6,,,
2017-11-07T12:45:31.740Z,,61.2,54,33.6,,,
2017-11-07T12:45:41.741Z,29,62,54,33.7,,,
2017-11-07T12:45:51.753Z,,62.4,54,34,,,
2017-11-07T12:46:01.755Z,,63.1,54,33.9,,,
2017-11-07T12:46:11.745Z,30,63.4,54,33.9,,,
2017-11-07T12:46:26.840Z,29,64,54,33.9,,,
2017-11-07T12:46:31.740Z,,64.1,54,33.9,,,
2017-11-07T12:46:41.747Z,30,64.5,54,33.8,,,
2017-11-07T12:46:51.779Z,,64.7,54,33.8,,,
2017-11-07T12:47:01.755Z,0,62.7,54,33.8,,0,2
2017-11-07T12:47:11.749Z,,61.9,54,34.1,,,
2017-11-07T12:47:21.747Z,,60.9,54,34,,,
2017-11-07T12:47:31.748Z,,59.9,54,34.1,,,
2017-11-07T12:47:41.743Z,,58.9,54,34.4,,,
2017-11-07T12:47:51.740Z,,57.9,54,34.2,,,
2017-11-07T12:48:01.751Z,,57.8,54,34.1,,,
2017-11-07T12:48:11.765Z,,56.9,54,34,,,
2017-11-07T12:48:21.745Z,,56.5,54,33.9,,,
2017-11-07T12:48:31.752Z,,55.9,54,33.8,,,
2017-11-07T12:48:41.744Z,,55.4,54,33.9,,,
2017-11-07T12:48:51.793Z,,54.9,54,33.8,,,
2017-11-07T12:49:01.748Z,,54.6,54,33.9,,,
2017-11-07T12:49:11.745Z,,53.9,54,33.7,,,
2017-11-07T12:49:21.757Z,,,54,33.6,,,
2017-11-07T12:49:31.761Z,44,54.1,54,33.3,,0,2
2017-11-07T12:49:41.771Z,38,57.1,54,33.4,,,
2017-11-07T12:49:51.818Z,29,58,54,33.4,,,
2017-11-07T12:50:01.854Z,,59,54,33.4,,,
2017-11-07T12:50:11.768Z,29,60,54,33.6,,,
2017-11-07T12:50:21.845Z,,60.1,54,33.7,,,
2017-11-07T12:50:31.863Z,30,61.1,54,33.7,,,
2017-11-07T12:50:41.758Z,29,62,54,33.7,,,
2017-11-07T12:50:51.755Z,,62.2,54,33.9,,,
2017-11-07T12:51:01.757Z,29,63.1,54,33.8,,,
2017-11-07T12:51:16.892Z,,63.2,54,33.7,,,
2017-11-07T12:51:21.806Z,30,64,54,33.8,,,
2017-11-07T12:51:31.759Z,29,,54,33.8,,,
2017-11-07T12:51:41.766Z,30,64.4,54,33.8,,,
2017-11-07T12:51:51.754Z,29,64.7,54,33.8,,,
2017-11-07T12:52:01.763Z,0,64.9,54,34,,0,2
2017-11-07T12:52:11.773Z,,61.9,54,33.8,,,
2017-11-07T12:52:22.106Z,,61.6,54,33.9,,,
2017-11-07T12:52:31.788Z,,59.8,54,34.1,,,
2017-11-07T12:52:41.808Z,,58.9,54,33.9,,,
2017-11-07T12:52:51.759Z,,58.8,54,33.9,,,
2017-11-07T12:53:01.769Z,,57.9,54,33.7,,,
2017-11-07T12:53:11.797Z,,56.9,54,33.7,,,
2017-11-07T12:53:21.769Z,,56.7,54,33.8,,,
2017-11-07T12:53:31.764Z,,55.9,54,33.8,,,
2017-11-07T12:53:41.799Z,,55.6,54,33.8,,,
2017-11-07T12:53:51.828Z,,54.9,54,33.9,,,
2017-11-07T12:54:06.893Z,,54.7,54,33.9,,,
2017-11-07T12:54:11.767Z,,54.4,54,33.9,,,
2017-11-07T12:54:21.778Z,,53.9,54,33.8,,,
2017-11-07T12:54:31.791Z,44,54.1,54,33.6,,0,2
2017-11-07T12:54:41.765Z,32,58,54,33.6,,,
2017-11-07T12:54:51.768Z,29,58,54,33.5,,,
2017-11-07T12:55:01.795Z,,59.1,54,33.5,,,
2017-11-07T12:55:11.831Z,,60,54,33.5,,,
2017-11-07T12:55:21.834Z,,60.1,54,33.6,,,
2017-11-07T12:55:31.778Z,,61.1,54,33.6,,,
2017-11-07T12:55:41.773Z,30,62,54,33.8,,,
2017-11-07T12:55:51.782Z,29,62.2,54,33.7,,,
2017-11-07T12:56:01.774Z,,63.1,54,33.9,,,
2017-11-07T12:56:11.776Z,,63.3,54,34.1,,,
2017-11-07T12:56:21.860Z,,64,54,34,,,
2017-11-07T12:56:31.788Z,,64.1,54,33.8,,,
2017-11-07T12:56:46.899Z,,64.5,54,33.8,,,
2017-11-07T12:56:51.777Z,,64.7,54,33.8,,,
2017-11-07T12:57:01.780Z,0,62.8,54,33.9,,0,2
2017-11-07T12:57:11.803Z,,61.9,54,33.9,,,
2017-11-07T12:57:21.789Z,0,60.9,54,34.1,61,0,2
2017-11-07T12:57:31.784Z,,59.9,54,34.1,,,
2017-11-07T12:57:41.777Z,,58.9,54,34.2,,,
2017-11-07T12:57:51.778Z,,57.9,54,34.3,,,
2017-11-07T12:58:01.774Z,,57.8,54,34.1,,,
2017-11-07T12:58:11.778Z,,56.9,54,34.2,,,
2017-11-07T12:58:21.802Z,,56.5,54,34,,,
2017-11-07T12:58:31.783Z,,55.6,54,33.8,0,1,0
2017-11-07T12:58:41.782Z,,57.1,54,32,,0,0
2017-11-07T12:58:51.787Z,,56.9,54,31.6,,,
2017-11-07T12:59:01.785Z,,56.8,54,32.9,,,
2017-11-07T12:59:11.783Z,,56.7,54,40.4,,,
2017-11-07T12:59:21.785Z,,,54,46.3,,,
2017-11-07T12:59:31.846Z,,56.6,54,49.8,,,
2017-11-07T12:59:41.784Z,,56.5,54,51.6,61,0,2
2017-11-07T12:59:51.844Z,34,59,54,51.9,,,
2017-11-07T13:00:01.791Z,29,59.8,54,51.2,,,
2017-11-07T13:00:11.782Z,30,59.3,54,50.5,,,
2017-11-07T13:00:21.785Z,29,60,54,50,,,
2017-11-07T13:00:31.785Z,,61.1,54,49.1,,,
2017-11-07T13:00:41.786Z,,61.4,54,48.2,,,
2017-11-07T13:00:51.841Z,,62,54,47.1,,,
2017-11-07T13:01:01.787Z,,62.6,54,46.4,,,
2017-11-07T13:01:11.789Z,29,63.1,54,45.6,,,
2017-11-07T13:01:21.820Z,,63.3,54,44.6,,,
2017-11-07T13:01:31.786Z,,63.5,54,43.7,,,
2017-11-07T13:01:41.797Z,30,64,54,43,,,
2017-11-07T13:01:51.780Z,29,64.1,54,42.3,,,
2017-11-07T13:02:01.802Z,,64.4,54,41.7,,,
2017-11-07T13:02:11.869Z,,64.7,54,41.4,,,
2017-11-07T13:02:21.798Z,0,63.5,54,40.7,,0,2
2017-11-07T13:02:31.783Z,,61.9,54,40.1,,,
2017-11-07T13:02:41.778Z,,60.9,54,39.9,,,
2017-11-07T13:02:51.772Z,,59.9,54,39.7,,,
2017-11-07T13:03:01.770Z,,58.9,54,39.3,,,
2017-11-07T13:03:11.793Z,,58.8,54,38.8,,,
2017-11-07T13:03:21.799Z,,57.9,54,38.4,,,
2017-11-07T13:03:31.772Z,,56.9,54,37.8,,,
2017-11-07T13:03:41.770Z,,56.8,54,37.5,,,
2017-11-07T13:03:51.798Z,,55.9,54,37.3,,,
2017-11-07T13:04:01.771Z,,55.7,54,37.1,,,
2017-11-07T13:04:11.773Z,,54.9,54,37.2,,,
2017-11-07T13:04:26.861Z,,,54,36.4,,,
2017-11-07T13:04:31.775Z,,54.5,54,36.3,,,
2017-11-07T13:04:41.776Z,42,56.4,54,36,,0,2
2017-11-07T13:04:51.822Z,36,58.1,54,35.9,,,
2017-11-07T13:05:01.785Z,29,58.4,54,35.8,,,
2017-11-07T13:05:11.800Z,0,59.4,54,36.5,0,0,0
2017-11-07T13:05:21.796Z,,60.8,54,28.4,,,
2017-11-07T13:05:31.768Z,,60.2,54,28.7,,,
2017-11-07T13:05:41.795Z,,59.9,54,35.6,,,
2017-11-07T13:05:51.765Z,,,54,45.1,,,
2017-11-07T13:06:01.789Z,,59.8,54,49.3,,,
2017-11-07T13:06:11.793Z,,59.6,54,52.4,61,0,2
2017-11-07T13:06:21.774Z,44,59.7,54,53.8,,,
2017-11-07T13:06:31.776Z,33,61.2,54,53.2,,,
2017-11-07T13:06:46.868Z,29,61.3,54,52.3,,,
2017-11-07T13:06:51.774Z,,62,54,51.9,,,
2017-11-07T13:07:01.792Z,,62.2,54,51,,,
2017-11-07T13:07:11.779Z,30,63.1,54,50.2,,,
2017-11-07T13:07:21.792Z,,63.2,54,48.9,,,
2017-11-07T13:07:31.769Z,29,63.6,54,47.9,,,
2017-11-07T13:07:41.787Z,,64,54,47.2,,,
2017-11-07T13:07:51.814Z,30,,54,46.3,,,
2017-11-07T13:08:01.783Z,,64.2,54,45.6,,,
2017-11-07T13:08:11.866Z,29,64.4,54,44.8,,,
2017-11-07T13:08:21.783Z,,64.6,54,44.1,,,
2017-11-07T13:08:31.793Z,,64.7,54,43.4,,,
2017-11-07T13:08:41.789Z,0,63.8,54,42.9,,0,2
2017-11-07T13:08:51.772Z,,61.9,54,42.4,,,
2017-11-07T13:09:01.793Z,,60.9,54,41.9,,,
2017-11-07T13:09:11.798Z,,59.9,54,41.5,,,
2017-11-07T13:09:21.787Z,,58.9,54,40.9,,,
2017-11-07T13:09:31.807Z,,57.9,54,40.5,,,
2017-11-07T13:09:46.870Z,,57.8,54,40,,,
2017-11-07T13:09:51.775Z,,56.9,54,39.7,,,
2017-11-07T13:10:01.886Z,,56.5,54,39.4,,,
2017-11-07T13:10:11.798Z,,55.9,54,38.9,,,
2017-11-07T13:10:21.862Z,,55.4,54,38.6,,,
2017-11-07T13:10:31.800Z,,54.9,54,38.3,,,
2017-11-07T13:10:46.895Z,,54.6,54,38,,,
2017-11-07T13:10:51.776Z,,53.9,54,37.7,,,
2017-11-07T13:11:01.785Z,,53.8,54,37.5,,,
2017-11-07T13:11:11.785Z,,53.5,54,37.2,,0,2
2017-11-07T13:11:21.790Z,38,57.2,54,36.8,,,
2017-11-07T13:11:31.781Z,33,57.8,54,36.6,,,
2017-11-07T13:11:41.774Z,29,58,54,36.5,,,
2017-11-07T13:11:51.776Z,,59.3,54,36.3,,,
2017-11-07T13:12:01.815Z,,60.1,54,36.2,,,
2017-11-07T13:12:11.774Z,,61.1,54,36.1,,,
2017-11-07T13:12:21.779Z,,62,54,36.1,,,
2017-11-07T13:12:31.835Z,,62.2,54,36.1,,,
2017-11-07T13:12:41.772Z,,63.1,54,36.1,,,
2017-11-07T13:12:51.787Z,,63.3,54,36.1,,,
2017-11-07T13:13:01.828Z,,64,54,35.9,,,
2017-11-07T13:13:11.776Z,30,64.1,54,35.8,,,
2017-11-07T13:13:21.778Z,29,64.5,54,35.8,,,
2017-11-07T13:13:31.773Z,30,64.7,54,35.9,,,
2017-11-07T13:13:41.777Z,0,62.9,54,35.8,,0,2
2017-11-07T13:13:51.777Z,,61.9,54,35.8,,,
2017-11-07T13:14:01.790Z,,60.8,54,35.9,,,
2017-11-07T13:14:11.793Z,,59.9,54,35.7,,,
2017-11-07T13:14:21.846Z,,58.9,54,35.7,,,
2017-11-07T13:14:31.901Z,,57.9,54,35.5,,,
2017-11-07T13:14:41.892Z,,57.7,54,35.3,,,
2017-11-07T13:14:51.830Z,,56.9,54,35.2,,,
2017-11-07T13:15:01.788Z,,56.4,54,35.2,,,
2017-11-07T13:15:11.979Z,,55.9,54,34.8,,,
2017-11-07T13:15:21.959Z,,55.4,54,34.8,,,
2017-11-07T13:15:31.816Z,,54.9,54,34.7,,,
2017-11-07T13:15:41.791Z,,54.6,54,34.5,,,
2017-11-07T13:15:56.891Z,,53.9,54,34.5,,,
2017-11-07T13:16:01.800Z,,,54,34.5,,,
2017-11-07T13:16:11.797Z,,53.5,54,34.4,,0,2
2017-11-07T13:16:21.817Z,39,57,54,34.3,,,
2017-11-07T13:16:32.010Z,29,57.9,54,34.3,,,
2017-11-07T13:16:41.804Z,,59,54,34.2,,,
2017-11-07T13:16:51.810Z,,59.3,54,34.2,,,
2017-11-07T13:17:01.830Z,,60,54,34.2,,,
2017-11-07T13:17:11.792Z,30,61.1,54,34.3,,,
2017-11-07T13:17:21.809Z,29,62,54,34.3,,,
2017-11-07T13:17:32.341Z,,62.2,54,34.4,,,
2017-11-07T13:17:41.805Z,,63.1,54,34.5,,,
2017-11-07T13:17:51.825Z,30,63.3,54,34.6,,,
2017-11-07T13:18:01.784Z,29,64,54,34.6,,,
2017-11-07T13:18:11.801Z,30,64.1,54,34.6,,,
2017-11-07T13:18:21.803Z,29,64.5,54,34.7,,,
2017-11-07T13:18:31.794Z,,64.7,54,34.8,,,
2017-11-07T13:18:41.804Z,0,62.9,54,34.9,,0,2
2017-11-07T13:18:51.869Z,,61.9,54,35.1,,,
2017-11-07T13:19:01.817Z,,60.9,54,34.9,,,
2017-11-07T13:19:11.956Z,,59.9,54,34.8,,,
2017-11-07T13:19:23.319Z,,58.9,54,34.9,,,
2017-11-07T13:19:32.017Z,,57.9,54,34.8,,,
2017-11-07T13:19:41.797Z,,57.8,54,34.8,,,
2017-11-07T13:19:51.820Z,,56.9,54,34.8,,,
2017-11-07T13:20:01.855Z,,56.5,54,34.9,,,
2017-11-07T13:20:11.803Z,,55.9,54,34.9,,,
