Time,HwTOutlet,ChActive,ActPow,PrimTSet,PrimT,HwTSet,HwActive
2017-12-07T05:18:38.578Z,27.9,,,,,54,
2017-12-07T05:18:43.778Z,27.7,,,,57.8,54,
2017-12-07T05:18:58.578Z,27.5,,,,,54,
2017-12-07T05:19:08.578Z,27.7,,,,,54,
2017-12-07T05:19:13.325Z,27.7,,,,,54,
2017-12-07T05:19:23.328Z,27.7,,,,57.9,54,
2017-12-07T05:19:38.433Z,27.8,,29,,58,54,
2017-12-07T05:19:43.329Z,27.9,,,,,54,
2017-12-07T05:19:53.327Z,27.9,,,,,54,
2017-12-07T05:20:03.434Z,27.8,,,,,54,
2017-12-07T05:20:13.323Z,27.8,,,,,54,
2017-12-07T05:20:23.325Z,28,,,,,54,
2017-12-07T05:20:33.325Z,28.1,,29,,57.9,54,
2017-12-07T05:20:43.326Z,27.9,,,,58,54,
2017-12-07T05:20:53.326Z,28,,,,,54,
2017-12-07T05:21:03.430Z,28.1,,30,,,54,
2017-12-07T05:21:13.328Z,27.8,,29,,58.1,54,
2017-12-07T05:21:23.616Z,28,,,,58.2,54,
2017-12-07T05:21:33.339Z,28,,,,58.3,54,
2017-12-07T05:21:43.330Z,28,,,,,54,
2017-12-07T05:21:53.329Z,28,,,,58.4,54,
2017-12-07T05:22:03.435Z,28.1,,,,,54,
2017-12-07T05:22:13.330Z,28.1,,,,58.5,54,
2017-12-07T05:22:23.327Z,28.3,1,0,,57.8,54,0
2017-12-07T05:22:33.333Z,28.3,,,,55.9,54,
2017-12-07T05:22:43.392Z,28.3,,,,54.9,54,
2017-12-07T05:22:58.436Z,27.8,,,,54.6,54,
2017-12-07T05:23:03.434Z,27.5,,,,53.9,54,
2017-12-07T05:23:13.330Z,27.3,,,,52.9,54,
2017-12-07T05:23:23.386Z,26.9,,,,52.6,54,
2017-12-07T05:23:33.328Z,26.8,,,,51.9,54,
2017-12-07T05:23:43.325Z,26.5,,,,51.4,54,
2017-12-07T05:23:53.325Z,26.3,,,,50.9,54,
2017-12-07T05:24:03.447Z,26.2,,,,50.4,54,
2017-12-07T05:24:13.397Z,26.2,,,,49.9,54,
2017-12-07T05:24:23.332Z,26.1,,,,49.7,54,
2017-12-07T05:24:33.327Z,25.9,,,,49.3,54,
2017-12-07T05:24:48.453Z,25.9,,,,48.9,54,
2017-12-07T05:24:53.336Z,25.7,,,,48.7,54,
2017-12-07T05:25:03.437Z,25.7,,,,48.4,54,
2017-12-07T05:25:13.327Z,25.7,,,,48.2,54,
2017-12-07T05:25:23.329Z,25.6,,,,47.8,54,
2017-12-07T05:25:33.327Z,25.6,,,,,54,
2017-12-07T05:25:43.326Z,25.5,,,,,54,
2017-12-07T05:25:53.330Z,25.7,,,,,54,
2017-12-07T05:26:03.428Z,25.5,,,,,54,
2017-12-07T05:26:13.328Z,24.9,,,,,54,
2017-12-07T05:26:23.328Z,24.5,,,,47.7,54,
2017-12-07T05:26:33.330Z,24.4,,,,,54,
2017-12-07T05:26:43.329Z,23.9,,,,,54,
2017-12-07T05:26:53.340Z,23.7,,,,47.8,54,
2017-12-07T05:27:03.428Z,23.4,,,,,54,
2017-12-07T05:27:18.437Z,23.2,,,,47.9,54,
2017-12-07T05:27:23.334Z,23.1,,,,48,54,
2017-12-07T05:27:33.329Z,22.8,,,,,54,
2017-12-07T05:27:43.355Z,22.7,,,,48.1,54,
2017-12-07T05:27:53.330Z,22.5,,,,,54,
2017-12-07T05:28:03.440Z,22.2,,,,48.2,54,
2017-12-07T05:28:13.330Z,22,,,,,54,
2017-12-07T05:28:23.346Z,21.9,,,,48.3,54,
2017-12-07T05:28:33.330Z,21.7,,,,,54,
2017-12-07T05:28:43.328Z,21.6,,,,,54,
2017-12-07T05:28:53.341Z,21.6,1,38,,52.1,54,0
2017-12-07T05:29:03.441Z,21.5,,29,,52.9,54,
2017-12-07T05:29:13.330Z,21.7,,30,,51.9,54,
2017-12-07T05:29:23.329Z,22.7,,29,,53,54,
2017-12-07T05:29:33.342Z,23.6,,,,53.1,54,
2017-12-07T05:29:43.331Z,24.2,,,,53.2,54,
2017-12-07T05:29:53.332Z,24.9,,,,53.5,54,
2017-12-07T05:30:03.442Z,25,,,,53.7,54,
2017-12-07T05:30:13.336Z,25.4,,,,53.8,54,
2017-12-07T05:30:23.336Z,25.5,,,,53.9,54,
2017-12-07T05:30:33.332Z,25.5,,30,,54,54,
2017-12-07T05:30:43.329Z,25.5,,29,,,54,
2017-12-07T05:30:53.355Z,25.7,,,,,54,
2017-12-07T05:31:03.439Z,25.6,,30,,54.3,54,
2017-12-07T05:31:13.333Z,25.7,,29,,,54,
2017-12-07T05:31:23.334Z,25.7,,,,54.5,54,
2017-12-07T05:31:33.334Z,25.9,,30,,54.6,54,
2017-12-07T05:31:43.335Z,25.9,,29,,54.8,54,
2017-12-07T05:31:53.332Z,25.9,,,,55,54,
2017-12-07T05:32:03.433Z,26.1,,,,55.1,54,
2017-12-07T05:32:13.333Z,26,,,,55.2,54,
2017-12-07T05:32:23.333Z,26.1,,,,55.3,54,
2017-12-07T05:32:33.337Z,26.1,,,,,54,
2017-12-07T05:32:43.340Z,26.2,,,,55.4,54,
2017-12-07T05:32:53.334Z,26.3,,,,55.5,54,
2017-12-07T05:33:03.435Z,26.6,,,,,54,
2017-12-07T05:33:13.333Z,26.7,,,,,54,
2017-12-07T05:33:23.336Z,26.7,,,,55.6,54,
2017-12-07T05:33:33.331Z,26.7,,,,,54,
2017-12-07T05:33:43.339Z,26.6,,,,55.7,54,
2017-12-07T05:33:53.337Z,26.7,,,,,54,
2017-12-07T05:34:03.436Z,26.7,,,,,54,
2017-12-07T05:34:13.331Z,27.1,,,,55.9,54,
2017-12-07T05:34:23.332Z,26.9,,,,,54,
2017-12-07T05:34:33.332Z,26.7,,,,56,54,
2017-12-07T05:34:43.339Z,26.9,,30,,,54,
2017-12-07T05:34:54.169Z,26.7,,29,,56.1,54,
2017-12-07T05:35:03.448Z,26.7,,,,,54,
2017-12-07T05:35:13.367Z,26.7,,,,56.2,54,
2017-12-07T05:35:23.336Z,27.1,,,,56.3,54,
2017-12-07T05:35:33.333Z,26.9,,,,,54,
2017-12-07T05:35:43.331Z,26.8,,,,,54,
2017-12-07T05:35:53.335Z,27.1,,,,56.4,54,
2017-12-07T05:36:03.450Z,27.1,,30,,56.5,54,
2017-12-07T05:36:13.338Z,26.9,,29,,,54,
2017-12-07T05:36:23.336Z,27.1,,30,,56.6,54,
2017-12-07T05:36:33.344Z,27.1,,29,,,54,
2017-12-07T05:36:43.334Z,27.1,,,,56.7,54,
2017-12-07T05:36:53.345Z,27.1,,,,56.8,54,
2017-12-07T05:37:03.442Z,27.3,,,,,54,
2017-12-07T05:37:13.334Z,27.1,,30,,56.9,54,
2017-12-07T05:37:28.445Z,27.3,,30,,57,54,
2017-12-07T05:37:33.332Z,27.4,,29,,,54,
2017-12-07T05:37:43.336Z,27.3,,,,57.1,54,
2017-12-07T05:37:53.333Z,27.4,,,,,54,
2017-12-07T05:38:03.437Z,27.4,,,,57.2,54,
2017-12-07T05:38:13.338Z,27.5,,,,,54,
2017-12-07T05:38:23.341Z,27.8,,,,57.3,54,
2017-12-07T05:38:33.339Z,27.7,,,,,54,
2017-12-07T05:38:43.342Z,27.5,,,,57.4,54,
2017-12-07T05:38:53.336Z,27.5,,,,,54,
2017-12-07T05:39:03.441Z,27.5,,,,57.6,54,
2017-12-07T05:39:13.336Z,27.5,,,,,54,
2017-12-07T05:39:23.339Z,27.5,,,,57.7,54,
2017-12-07T05:39:33.343Z,27.7,,,,,54,
2017-12-07T05:39:43.340Z,27.7,,,,57.8,54,
2017-12-07T05:39:53.334Z,27.7,,,,,54,
2017-12-07T05:40:03.439Z,27.8,,,,,54,
2017-12-07T05:40:14.175Z,28,,,,57.9,54,
2017-12-07T05:40:23.376Z,27.8,,,,58,54,
2017-12-07T05:40:33.390Z,28,,29,,58,54,
2017-12-07T05:40:43.366Z,27.9,,,,,54,
2017-12-07T05:40:53.339Z,27.9,,,,58.1,54,
2017-12-07T05:41:03.451Z,28.1,,,,,54,
2017-12-07T05:41:13.349Z,28.1,,,,,54,
2017-12-07T05:41:23.341Z,28,,,,,54,
2017-12-07T05:41:33.335Z,28.1,,,,,54,
2017-12-07T05:41:43.335Z,28,,,,58.2,54,
2017-12-07T05:41:53.335Z,28,,,,,54,
2017-12-07T05:42:03.440Z,28,,,,,54,
2017-12-07T05:42:13.337Z,28,,,,58.3,54,
2017-12-07T05:42:23.345Z,27.9,,,,,54,
2017-12-07T05:42:33.340Z,27.9,,,,58.4,54,
2017-12-07T05:42:43.337Z,28,,,,,54,
2017-12-07T05:42:53.371Z,28.1,,,,,54,
2017-12-07T05:43:03.438Z,28.1,,,,58.5,54,
2017-12-07T05:43:13.341Z,28.1,1,0,,56.7,54,0
2017-12-07T05:43:23.337Z,28.1,,,,55.7,54,
2017-12-07T05:43:33.339Z,27.8,,,,54.9,54,
2017-12-07T05:43:43.361Z,27.4,,,,53.9,54,
2017-12-07T05:43:53.341Z,27.3,,,,52.9,54,
2017-12-07T05:44:03.446Z,26.9,,,,52.7,54,
2017-12-07T05:44:18.464Z,26.8,,,,51.9,54,
2017-12-07T05:44:23.341Z,26.6,,,,51.5,54,
2017-12-07T05:44:33.343Z,26.6,1,0,61,50.9,54,0
2017-12-07T05:44:43.337Z,26.5,,,,50.5,54,
2017-12-07T05:44:53.339Z,26.5,,,,49.9,54,
2017-12-07T05:45:03.438Z,26.3,,,,49.7,54,
2017-12-07T05:45:13.336Z,26.3,,,,49.3,54,
2017-12-07T05:45:23.338Z,26.2,,,,48.9,54,
2017-12-07T05:45:33.349Z,26.2,,,,48.7,54,
2017-12-07T05:45:43.342Z,26,,,,48.4,54,
2017-12-07T05:45:53.339Z,26,,,,47.9,54,
2017-12-07T05:46:03.441Z,25.9,,,,47.8,54,
2017-12-07T05:46:13.344Z,25.9,,,,47.6,54,
2017-12-07T05:46:23.415Z,25.6,,,,,54,
2017-12-07T05:46:33.342Z,25.7,,,,,54,
2017-12-07T05:46:43.348Z,25.6,,,,47.4,54,
2017-12-07T05:46:53.340Z,25.3,,,,,54,
2017-12-07T05:47:03.457Z,25,,,,,54,
2017-12-07T05:47:13.341Z,24.5,,,,,54,
2017-12-07T05:47:23.343Z,24.2,,,,,54,
2017-12-07T05:47:33.337Z,23.8,,,,,54,
2017-12-07T05:47:43.342Z,23.6,,,,47.6,54,
2017-12-07T05:47:53.342Z,23.3,,,,,54,
2017-12-07T05:48:08.508Z,23.1,,,,47.7,54,
2017-12-07T05:48:13.342Z,23,,,,,54,
2017-12-07T05:48:28.450Z,22.8,,,,47.8,54,
2017-12-07T05:48:33.342Z,22.7,,,,47.9,54,
2017-12-07T05:48:43.341Z,22.6,,,,48,54,
2017-12-07T05:48:53.339Z,22.5,,,,,54,
2017-12-07T05:49:03.442Z,22.4,,,,,54,
2017-12-07T05:49:13.342Z,22.2,,,,48.1,54,
2017-12-07T05:49:23.343Z,22,,,,,54,
2017-12-07T05:49:33.344Z,21.9,1,43,,49.5,54,0
2017-12-07T05:49:43.344Z,21.7,,32,,53,54,
2017-12-07T05:49:53.343Z,21.7,,30,,51.8,54,
2017-12-07T05:50:03.445Z,22.4,,29,,52,54,
2017-12-07T05:50:13.344Z,23.2,,29,,53,54,
2017-12-07T05:50:23.347Z,23.8,,30,,53,54,
2017-12-07T05:50:33.341Z,24.2,,29,,53.1,54,
2017-12-07T05:50:43.350Z,24.5,,30,,53.3,54,
2017-12-07T05:50:53.343Z,25.1,,29,,53.4,54,
2017-12-07T05:51:03.452Z,25.6,,,,53.5,54,
2017-12-07T05:51:13.340Z,25.7,,,,,54,
2017-12-07T05:51:23.342Z,25.7,,,,53.6,54,
2017-12-07T05:51:33.357Z,25.7,,,,53.7,54,
2017-12-07T05:51:43.343Z,25.7,,,,53.8,54,
2017-12-07T05:51:53.344Z,25.9,,,,,54,
2017-12-07T05:52:03.444Z,25.7,,,,,54,
2017-12-07T05:52:13.340Z,25.9,,,,54,54,
2017-12-07T05:52:23.347Z,26,,,,54.1,54,
2017-12-07T05:52:33.347Z,26,,,,54,54,
2017-12-07T05:52:43.342Z,26,,,,54.1,54,
2017-12-07T05:52:53.351Z,26.1,,,,54.4,54,
2017-12-07T05:53:03.440Z,26.3,,,,54.5,54,
2017-12-07T05:53:13.346Z,26.2,,,,54.6,54,
2017-12-07T05:53:23.347Z,26.3,,30,,54.7,54,
2017-12-07T05:53:33.345Z,26.5,,29,,,54,
2017-12-07T05:53:43.351Z,26.6,,,,54.8,54,
2017-12-07T05:53:53.342Z,26.7,,30,,,54,
2017-12-07T05:54:03.453Z,26.6,,29,,,54,
2017-12-07T05:54:13.347Z,26.7,,,,,54,
2017-12-07T05:54:23.344Z,26.8,,30,,54.9,54,
2017-12-07T05:54:33.345Z,26.8,,29,,55,54,
2017-12-07T05:54:43.365Z,26.8,,,,55.1,54,
2017-12-07T05:54:53.361Z,26.8,,,,,54,
2017-12-07T05:55:03.457Z,26.9,,,,55.2,54,
2017-12-07T05:55:13.346Z,26.9,,,,,54,
2017-12-07T05:55:23.348Z,27.1,,30,,55.3,54,
2017-12-07T05:55:33.358Z,27.1,,29,,55.4,54,
2017-12-07T05:55:43.342Z,26.9,,,,,54,
2017-12-07T05:55:53.347Z,26.9,,30,,,54,
2017-12-07T05:56:03.455Z,26.8,,29,,55.5,54,
2017-12-07T05:56:13.472Z,26.9,,,,55.6,54,
2017-12-07T05:56:23.353Z,26.9,,,,,54,
2017-12-07T05:56:33.343Z,26.9,,,,55.7,54,
2017-12-07T05:56:43.352Z,26.9,,,,55.9,54,
2017-12-07T05:56:53.349Z,27.1,,30,,56,54,
2017-12-07T05:57:03.443Z,27.2,,,,,54,
2017-12-07T05:57:13.390Z,27.2,,29,,,54,
2017-12-07T05:57:23.349Z,27.1,,,,56.1,54,
2017-12-07T05:57:33.350Z,27.3,,,,56.2,54,
2017-12-07T05:57:43.348Z,27.4,,30,,,54,
2017-12-07T05:57:53.347Z,27.5,,29,,,54,
2017-12-07T05:58:08.518Z,27.4,,,,56.3,54,
2017-12-07T05:58:13.346Z,27.3,,,,,54,
2017-12-07T05:58:23.349Z,27.4,,,,56.4,54,
2017-12-07T05:58:33.346Z,27.5,,,,56.5,54,
2017-12-07T05:58:43.350Z,27.4,,,,,54,
2017-12-07T05:58:53.345Z,27.5,,,,56.6,54,
2017-12-07T05:59:03.453Z,27.5,,30,,56.7,54,
2017-12-07T05:59:13.344Z,27.5,,29,,,54,
2017-12-07T05:59:23.344Z,27.5,,,,,54,
2017-12-07T05:59:33.354Z,27.5,,,,56.8,54,
2017-12-07T05:59:43.346Z,27.7,,,,,54,
2017-12-07T05:59:53.355Z,27.5,,30,,57,54,
2017-12-07T06:00:03.447Z,27.5,,29,,,54,
2017-12-07T06:00:13.347Z,27.5,,,,,54,
2017-12-07T06:00:23.350Z,27.5,,,,57.1,54,
2017-12-07T06:00:33.347Z,27.7,,,,,54,
2017-12-07T06:00:43.351Z,27.8,,,,57.2,54,
2017-12-07T06:00:53.353Z,27.7,,,,57.3,54,
2017-12-07T06:01:03.447Z,27.7,,30,,,54,
2017-12-07T06:01:13.347Z,27.7,,29,,57.4,54,
2017-12-07T06:01:23.353Z,27.9,,30,,,54,
2017-12-07T06:01:38.464Z,27.7,,,,,54,
2017-12-07T06:01:43.361Z,27.8,,29,,,54,
2017-12-07T06:01:53.430Z,27.7,,,,57.6,54,
2017-12-07T06:02:03.476Z,27.8,,,,57.7,54,
2017-12-07T06:02:13.370Z,27.8,,,,,54,
2017-12-07T06:02:28.562Z,27.9,,,,,54,
2017-12-07T06:02:33.353Z,27.9,,,,,54,
2017-12-07T06:02:43.359Z,28.1,,,,57.8,54,
2017-12-07T06:02:53.419Z,27.9,,30,,,54,
2017-12-07T06:03:03.459Z,26.2,0,30,0,58.2,54,2
2017-12-07T06:03:13.367Z,29.2,,36,,55.2,54,
2017-12-07T06:03:23.350Z,50.9,,,,53.7,54,
2017-12-07T06:03:38.458Z,49.2,,85,,54.1,54,
2017-12-07T06:03:43.351Z,52.1,,67,,56,54,
2017-12-07T06:03:53.351Z,53.6,,64,,56.5,54,
2017-12-07T06:04:03.572Z,54.6,,60,,57.1,54,
2017-12-07T06:04:13.350Z,54.8,,52,,56.9,54,
2017-12-07T06:04:23.353Z,54.2,,55,,56.6,54,
2017-12-07T06:04:33.355Z,54.2,,53,,56.4,54,
2017-12-07T06:04:43.351Z,54.1,,,,56.3,54,
2017-12-07T06:04:53.347Z,53.9,,55,,56.1,54,
2017-12-07T06:05:03.452Z,53.7,,57,,56,54,
2017-12-07T06:05:13.349Z,53.6,,59,,56.1,54,
2017-12-07T06:05:23.362Z,53.7,,,,56.2,54,
2017-12-07T06:05:33.349Z,53.9,,,,56.3,54,
2017-12-07T06:05:43.357Z,54,,58,,,54,
2017-12-07T06:05:53.356Z,54.2,,57,,56.4,54,
2017-12-07T06:06:03.451Z,54.3,,54,,56.3,54,
2017-12-07T06:06:13.350Z,54.2,,,,56.2,54,
2017-12-07T06:06:23.351Z,54.1,,55,,55.9,54,
2017-12-07T06:06:33.352Z,53.8,,56,,,54,
2017-12-07T06:06:43.353Z,53.7,,,,55.7,54,
2017-12-07T06:06:58.461Z,53.6,,59,,56,54,
2017-12-07T06:07:03.455Z,53.8,,,,,54,
2017-12-07T06:07:13.386Z,53.9,,,,56.1,54,
2017-12-07T06:07:23.359Z,54,,67,,56.3,54,
2017-12-07T06:07:33.364Z,54.2,,58,,56.5,54,
2017-12-07T06:07:43.375Z,54.3,,57,,,54,
2017-12-07T06:07:54.193Z,54.2,,,,56.4,54,
2017-12-07T06:08:03.453Z,54.1,,,,56.2,54,
2017-12-07T06:08:13.351Z,53.9,,,,56.1,54,
2017-12-07T06:08:23.366Z,53.8,,56,,55.9,54,
2017-12-07T06:08:33.352Z,53.8,0,0,,55.7,54,0
2017-12-07T06:08:43.439Z,53.6,,,,54.4,54,
2017-12-07T06:08:53.354Z,53.6,,,,54.3,54,
2017-12-07T06:09:03.449Z,53.8,,,,54.6,54,
2017-12-07T06:09:13.353Z,54,,,,54.5,54,
2017-12-07T06:09:23.393Z,54.1,,,,,54,
2017-12-07T06:09:33.356Z,54.1,1,,61,54.4,54,0
2017-12-07T06:09:43.359Z,54.1,,,,,54,
2017-12-07T06:09:53.353Z,54.1,,,,,54,
2017-12-07T06:10:03.462Z,54,,,,54.3,54,
2017-12-07T06:10:13.357Z,53.4,,,,,54,
2017-12-07T06:10:23.353Z,52.3,,,,,54,
2017-12-07T06:10:33.356Z,50.5,,,,54.1,54,
2017-12-07T06:10:43.357Z,48.8,,,,,54,
2017-12-07T06:10:53.353Z,47.7,0,,0,54,54,2
2017-12-07T06:11:03.472Z,41.4,0,,,50.2,54,0
2017-12-07T06:11:14.213Z,49,0,74,,48.5,54,2
2017-12-07T06:11:23.359Z,44.7,,75,,49.1,54,
2017-12-07T06:11:33.358Z,44.7,,124,,53.2,54,
2017-12-07T06:11:48.473Z,48.9,,123,,57.1,54,
2017-12-07T06:11:53.370Z,52.6,0,0,,58.4,54,0
2017-12-07T06:12:03.456Z,53,,,,57.8,54,
2017-12-07T06:12:13.357Z,53.6,,,,55.9,54,
2017-12-07T06:12:23.358Z,55.3,,,,55.2,54,
2017-12-07T06:12:33.358Z,55.9,,,,,54,
2017-12-07T06:12:43.357Z,56,,,,57,54,
2017-12-07T06:12:53.360Z,55.8,1,,61,57.4,54,0
2017-12-07T06:13:03.474Z,55.6,,,,58,54,
2017-12-07T06:13:13.353Z,55.5,,,,,54,
2017-12-07T06:13:23.359Z,55.5,,,,58.1,54,
2017-12-07T06:13:33.360Z,55.4,,,,58.2,54,
2017-12-07T06:13:43.356Z,55.1,,,,,54,
2017-12-07T06:13:53.357Z,53.8,,,,,54,
2017-12-07T06:14:03.467Z,52,,,,58.1,54,
2017-12-07T06:14:13.358Z,50.2,,,,,54,
2017-12-07T06:14:23.361Z,48,,,,,54,
2017-12-07T06:14:33.355Z,46.2,,,,58,54,
2017-12-07T06:14:43.353Z,44.8,,,,,54,
2017-12-07T06:14:53.360Z,43.2,,,,,54,
2017-12-07T06:15:03.459Z,41.7,,,,57.9,54,
2017-12-07T06:15:13.356Z,40.3,,,,,54,
2017-12-07T06:15:23.364Z,39.2,,,,,54,
2017-12-07T06:15:38.642Z,38.1,,,,,54,
2017-12-07T06:15:43.380Z,37.2,,,,57.8,54,
2017-12-07T06:15:53.355Z,36.4,,,,,54,
2017-12-07T06:16:08.533Z,35.6,,,,,54,
2017-12-07T06:16:13.447Z,34.8,,,,,54,
2017-12-07T06:16:28.643Z,34.1,,,,,54,
2017-12-07T06:16:33.447Z,33.5,,,,,54,
2017-12-07T06:16:48.559Z,32.8,,,,57.7,54,
2017-12-07T06:16:53.469Z,32.3,,,,,54,
2017-12-07T06:17:03.470Z,31.8,,,,,54,
2017-12-07T06:17:18.543Z,31.4,,,,,54,
2017-12-07T06:17:28.645Z,30.8,,,,,54,
2017-12-07T06:17:33.492Z,30.4,,,,,54,
2017-12-07T06:17:48.572Z,30.1,,,,57.6,54,
2017-12-07T06:17:58.691Z,29.6,,,,,54,
2017-12-07T06:18:08.801Z,29.2,,,,,54,
2017-12-07T06:18:18.544Z,28.7,,,,,54,
2017-12-07T06:18:23.355Z,28.4,,,,,54,
2017-12-07T06:18:33.359Z,28.1,,,,57.4,54,
2017-12-07T06:18:43.355Z,27.9,,,,,54,
2017-12-07T06:18:53.354Z,27.7,,,,,54,
2017-12-07T06:19:03.466Z,27.4,,,,57.3,54,
2017-12-07T06:19:13.357Z,27.2,,,,,54,
2017-12-07T06:19:23.361Z,26.9,,,,57.2,54,
2017-12-07T06:19:33.356Z,26.6,,,,,54,
2017-12-07T06:19:43.370Z,26.3,,,,,54,
2017-12-07T06:19:53.366Z,26.2,,,,57.1,54,
2017-12-07T06:20:03.456Z,26.1,,,,,54,
2017-12-07T06:20:13.358Z,25.9,,,,57,54,
2017-12-07T06:20:23.361Z,25.7,,,,,54,
2017-12-07T06:20:33.359Z,25.5,,,,,54,
2017-12-07T06:20:43.355Z,25.4,,,,56.9,54,
2017-12-07T06:20:53.359Z,25.3,,,,,54,
2017-12-07T06:21:03.461Z,25.1,,,,56.8,54,
2017-12-07T06:21:13.357Z,25,,,,,54,
2017-12-07T06:21:23.359Z,24.8,,,,56.7,54,
2017-12-07T06:21:33.507Z,24.7,,,,,54,
2017-12-07T06:21:43.359Z,24.5,,,,56.6,54,
2017-12-07T06:21:53.359Z,24.4,,,,,54,
2017-12-07T06:22:03.469Z,24.3,,,,,54,
2017-12-07T06:22:13.360Z,24.3,,,,56.5,54,
2017-12-07T06:22:23.400Z,24.2,,,,,54,
2017-12-07T06:22:33.361Z,24.2,,,,56.4,54,
2017-12-07T06:22:43.362Z,24,,,,,54,
2017-12-07T06:22:58.468Z,23.9,,,,56.3,54,
2017-12-07T06:23:03.468Z,23.9,1,40,,59,54,0
2017-12-07T06:23:13.369Z,23.7,,29,,56.6,54,
2017-12-07T06:23:23.438Z,24,,,,52.7,54,
2017-12-07T06:23:33.390Z,24.7,,30,,54,54,
2017-12-07T06:23:43.446Z,25.4,,29,,52.8,54,
2017-12-07T06:23:53.403Z,26.1,,,,51.9,54,
2017-12-07T06:24:03.463Z,26.9,,,,50.7,54,
2017-12-07T06:24:13.371Z,27.5,,,,49.9,54,
2017-12-07T06:24:23.358Z,28,,,,49.6,54,
2017-12-07T06:24:33.362Z,28.1,,,,48.9,54,
2017-12-07T06:24:43.360Z,28.1,,,,48.6,54,
2017-12-07T06:24:53.358Z,28.3,,,,48.2,54,
2017-12-07T06:25:03.484Z,28.3,,,,47.9,54,
2017-12-07T06:25:13.361Z,28.1,,,,47.8,54,
2017-12-07T06:25:23.373Z,28.3,,,,47.6,54,
2017-12-07T06:25:33.363Z,28.5,,,,47.4,54,
2017-12-07T06:25:43.365Z,28.6,,,,47.6,54,
2017-12-07T06:25:53.364Z,28.7,,,,,54,
2017-12-07T06:26:03.469Z,28.6,,,,,54,
2017-12-07T06:26:13.372Z,28.4,,,,47.7,54,
2017-12-07T06:26:23.362Z,28.1,,,,47.8,54,
2017-12-07T06:26:33.365Z,28,,,,47.9,54,
2017-12-07T06:26:43.366Z,28,,,,48,54,
2017-12-07T06:26:53.361Z,28.1,,,,48.1,54,
2017-12-07T06:27:03.478Z,28.1,,,,48.2,54,
2017-12-07T06:27:13.364Z,28.1,,,,48.3,54,
2017-12-07T06:27:23.366Z,28,,,,48.5,54,
2017-12-07T06:27:33.366Z,28,,,,,54,
2017-12-07T06:27:43.361Z,28,,,,48.7,54,
2017-12-07T06:27:53.362Z,28,,,,49,54,
2017-12-07T06:28:03.483Z,27.8,,,,49.1,54,
2017-12-07T06:28:13.364Z,27.5,,,,49.2,54,
2017-12-07T06:28:23.365Z,27.5,,,,49.4,54,
2017-12-07T06:28:33.365Z,27.5,,,,49.6,54,
2017-12-07T06:28:43.360Z,27.5,,,,49.7,54,
2017-12-07T06:28:53.364Z,27.5,,,,50,54,
2017-12-07T06:29:03.477Z,27.7,,,,50.1,54,
2017-12-07T06:29:13.368Z,27.5,,,,50.2,54,
2017-12-07T06:29:23.367Z,27.4,,,,50.3,54,
2017-12-07T06:29:33.363Z,27.5,,,,50.4,54,
2017-12-07T06:29:44.230Z,27.3,,,,50.6,54,
2017-12-07T06:29:53.378Z,27.3,,,,50.7,54,
2017-12-07T06:30:03.482Z,27.3,,,,51,54,
2017-12-07T06:30:13.370Z,27.3,,30,,,54,
2017-12-07T06:30:23.383Z,27.3,,29,,51.2,54,
2017-12-07T06:30:33.364Z,27.3,,,,,54,
2017-12-07T06:30:43.367Z,27.3,,30,,51.3,54,
2017-12-07T06:30:53.428Z,27.3,,,,51.4,54,
2017-12-07T06:31:03.477Z,27.3,,,,51.5,54,
2017-12-07T06:31:13.373Z,27.3,,29,,51.6,54,
2017-12-07T06:31:23.365Z,27.2,,30,,51.7,54,
2017-12-07T06:31:38.473Z,27.3,,29,,51.8,54,
2017-12-07T06:31:43.366Z,27.3,,,,52,54,
2017-12-07T06:31:53.364Z,27.2,,,,,54,
2017-12-07T06:32:03.475Z,27.2,,,,52.1,54,
2017-12-07T06:32:13.362Z,27.3,,,,52.2,54,
2017-12-07T06:32:23.369Z,27.3,,,,52.3,54,
2017-12-07T06:32:38.489Z,27.4,,30,,52.4,54,
2017-12-07T06:32:43.371Z,27.5,,,,52.6,54,
2017-12-07T06:32:53.378Z,27.5,,29,,52.7,54,
2017-12-07T06:33:03.492Z,27.4,1,0,,52.4,54,0
2017-12-07T06:33:13.370Z,27.3,,,,50.9,54,
2017-12-07T06:33:23.402Z,27.3,,,,48.9,54,
2017-12-07T06:33:33.414Z,27.2,0,30,0,48.7,54,2
2017-12-07T06:33:43.414Z,27.4,,37,,48.4,54,
2017-12-07T06:33:53.432Z,46.6,,89,,49,54,
2017-12-07T06:34:03.474Z,45.4,,108,,53,54,
2017-12-07T06:34:13.383Z,49,0,0,,53.8,54,0
2017-12-07T06:34:23.365Z,53.3,,,,52.9,54,
2017-12-07T06:34:45.301Z,51.8,,,,51.8,54,
2017-12-07T06:34:45.304Z,44.9,,,,50.9,54,
2017-12-07T06:34:53.365Z,33.9,,,,50.7,54,
2017-12-07T06:35:04.433Z,25.9,,,,,54,
2017-12-07T06:35:13.383Z,18.9,0,42,,48.4,54,2
2017-12-07T06:35:23.380Z,46.6,,,,48.5,54,
2017-12-07T06:35:33.373Z,46.9,0,0,,49.8,54,0
2017-12-07T06:35:43.364Z,47.4,,,,49.3,54,
2017-12-07T06:35:58.475Z,47.7,,,,49.6,54,
2017-12-07T06:36:03.471Z,48.3,,,,50,54,
