Time,HwTSet,PrimT,HwTOutlet,HwActive,ActPow,PrimTSet,ChActive
2017-11-17T01:14:55.643Z,54,54.7,25.7,,,,
2017-11-17T01:15:05.733Z,54,58.2,25.6,0,38,,2
2017-11-17T01:15:15.643Z,54,58.8,25.5,,32,,
2017-11-17T01:15:25.649Z,54,59,25.9,,29,,
2017-11-17T01:15:35.642Z,54,60,26,,,,
2017-11-17T01:15:45.641Z,54,60.6,25.9,,,,
2017-11-17T01:15:55.645Z,54,61.3,26.1,,,,
2017-11-17T01:16:05.748Z,54,62,26.1,,,,
2017-11-17T01:16:15.653Z,54,62.5,26.2,,,,
2017-11-17T01:16:25.645Z,54,63.1,26.5,,,,
2017-11-17T01:16:35.652Z,54,63.4,26.3,,,,
2017-11-17T01:16:45.654Z,54,64,26.5,,,,
2017-11-17T01:16:55.645Z,54,64.1,26.6,,,,
2017-11-17T01:17:05.732Z,54,64.5,26.5,,,,
2017-11-17T01:17:15.643Z,54,64.7,26.6,,,,
2017-11-17T01:17:25.651Z,54,64.9,26.8,0,0,,2
2017-11-17T01:17:35.646Z,54,62.7,26.9,,,,
2017-11-17T01:17:45.651Z,54,61.4,26.8,,,,
2017-11-17T01:17:55.645Z,54,59.9,26.8,,,,
2017-11-17T01:18:05.731Z,54,58.9,26.8,,,,
2017-11-17T01:18:15.647Z,54,57.9,26.9,,,,
2017-11-17T01:18:25.643Z,54,57.4,26.1,,,,
2017-11-17T01:18:35.648Z,54,56.8,26.1,,,,
2017-11-17T01:18:45.642Z,54,55.9,26,,,,
2017-11-17T01:18:55.656Z,54,55.5,26.2,,,,
2017-11-17T01:19:05.745Z,54,54.9,26,,,,
2017-11-17T01:19:15.656Z,54,54.5,25.9,,,,
2017-11-17T01:19:25.645Z,54,53.9,26,,,,
2017-11-17T01:19:35.643Z,54,53.6,25.5,,,,
2017-11-17T01:19:45.643Z,54,53.3,25.4,,,,
2017-11-17T01:19:55.644Z,54,52.9,24.9,,,,
2017-11-17T01:20:05.741Z,54,56.3,24.9,0,40,,2
2017-11-17T01:20:15.643Z,54,57.3,25,,32,,
2017-11-17T01:20:25.646Z,54,58,25,,29,,
2017-11-17T01:20:35.647Z,54,59,25.1,,29,,
2017-11-17T01:20:45.646Z,54,59.5,25.3,,,,
2017-11-17T01:20:55.648Z,54,60.2,25.7,,,,
2017-11-17T01:21:05.744Z,54,61.1,25.6,,,,
2017-11-17T01:21:15.649Z,54,61.6,25.7,,,,
2017-11-17T01:21:25.647Z,54,62.2,25.7,,,,
2017-11-17T01:21:35.651Z,54,62.7,26.1,,,,
2017-11-17T01:21:45.645Z,54,63.1,26.1,,,,
2017-11-17T01:21:55.644Z,54,63.4,26.2,,,,
2017-11-17T01:22:05.736Z,54,63.8,26.3,,,,
2017-11-17T01:22:15.648Z,54,64,26.6,,,,
2017-11-17T01:22:25.645Z,54,64.4,26.5,,,,
2017-11-17T01:22:35.647Z,54,64.6,26.6,,,,
2017-11-17T01:22:45.647Z,54,64.7,26.5,,,,
2017-11-17T01:22:55.650Z,54,64.8,26.6,0,0,,2
2017-11-17T01:23:05.736Z,54,62.6,26.7,,,,
2017-11-17T01:23:15.656Z,54,60.9,26.7,,,,
2017-11-17T01:23:25.655Z,54,59.8,26.6,,,,
2017-11-17T01:23:35.646Z,54,58.9,26.2,,,,
2017-11-17T01:23:45.648Z,54,57.9,26,,,,
2017-11-17T01:23:55.643Z,54,57.3,26.5,,,,
2017-11-17T01:24:05.750Z,54,56.5,25.6,,,,
2017-11-17T01:24:15.660Z,54,55.7,25.7,,,,
2017-11-17T01:24:25.650Z,54,55.2,25.7,,,,
2017-11-17T01:24:35.652Z,54,54.7,25.7,,,,
2017-11-17T01:24:45.650Z,54,54.1,25.5,,,,
2017-11-17T01:24:55.652Z,54,53.6,25.5,,,,
2017-11-17T01:25:05.755Z,54,56.2,25.5,0,41,,2
2017-11-17T01:25:15.664Z,54,57.9,25.3,,29,,
2017-11-17T01:25:25.646Z,54,58,25.4,,,,
2017-11-17T01:25:35.650Z,54,59.3,25.3,,,,
2017-11-17T01:25:45.656Z,54,60,25.5,,30,,
2017-11-17T01:25:55.650Z,54,61.1,25.7,,29,,
2017-11-17T01:26:05.755Z,54,61.4,25.7,,30,,
2017-11-17T01:26:15.652Z,54,62,25.9,,29,,
2017-11-17T01:26:25.647Z,54,62.6,26,,,,
2017-11-17T01:26:35.651Z,54,63.1,26,,,,
2017-11-17T01:26:45.647Z,54,63.4,26.2,,,,
2017-11-17T01:26:55.648Z,54,64,26.1,,,,
2017-11-17T01:27:05.746Z,54,64.1,26.1,,,,
2017-11-17T01:27:15.653Z,54,64.5,26.2,,,,
2017-11-17T01:27:25.650Z,54,64.7,26.3,,,,
2017-11-17T01:27:35.666Z,54,65.1,26.6,,0,,
2017-11-17T01:27:45.654Z,54,62.9,26.5,0,,,2
2017-11-17T01:27:55.646Z,54,61.4,26.6,,,,
2017-11-17T01:28:05.748Z,54,59.9,26.6,,,,
2017-11-17T01:28:15.649Z,54,58.9,26.6,,,,
2017-11-17T01:28:25.647Z,54,58.4,26.2,,,,
2017-11-17T01:28:35.649Z,54,57.4,26,,,,
2017-11-17T01:28:45.649Z,54,56.7,26.2,,,,
2017-11-17T01:28:55.667Z,54,55.9,26,,,,
2017-11-17T01:29:05.740Z,54,55.4,25.5,,,,
2017-11-17T01:29:15.653Z,54,54.9,25.4,,,,
2017-11-17T01:29:25.651Z,54,54.4,25.3,,,,
2017-11-17T01:29:35.654Z,54,53.9,25.3,,,,
2017-11-17T01:29:45.649Z,54,53.5,25,,,,
2017-11-17T01:29:55.650Z,54,53.1,25.1,,,,
2017-11-17T01:30:05.760Z,54,56.1,24.9,0,40,,2
2017-11-17T01:30:15.651Z,54,57.4,25.1,,31,,
2017-11-17T01:30:25.651Z,54,58.1,24.8,,29,,
2017-11-17T01:30:35.648Z,54,59,25.6,,30,,
2017-11-17T01:30:45.649Z,54,59.6,25.5,,29,,
2017-11-17T01:30:55.651Z,54,60.4,25.9,,,,
2017-11-17T01:31:05.753Z,54,61.1,26,,30,,
2017-11-17T01:31:15.649Z,54,61.6,26,,29,,
2017-11-17T01:31:25.653Z,54,62.2,26,,30,,
2017-11-17T01:31:35.652Z,54,62.7,26.1,,29,,
2017-11-17T01:31:45.653Z,54,63.2,25.9,,,,
2017-11-17T01:31:55.653Z,54,63.5,26.1,,,,
2017-11-17T01:32:05.764Z,54,64,26.3,,,,
2017-11-17T01:32:15.664Z,54,64.1,26.5,,,,
2017-11-17T01:32:25.654Z,54,64.4,26.2,,30,,
2017-11-17T01:32:35.795Z,54,64.6,26.3,,,,
2017-11-17T01:32:45.651Z,54,64.8,26.6,,29,,
2017-11-17T01:32:55.654Z,54,63.6,26.8,0,0,,2
2017-11-17T01:33:05.770Z,54,61.9,26.6,,,,
2017-11-17T01:33:15.654Z,54,60.8,26.5,,,,
2017-11-17T01:33:25.660Z,54,59.7,26.6,,,,
2017-11-17T01:33:35.650Z,54,58.7,26.3,,,,
2017-11-17T01:33:45.652Z,54,57.9,26.5,,,,
2017-11-17T01:33:55.652Z,54,56.9,25.7,,,,
2017-11-17T01:34:05.742Z,54,56.3,25.9,,,,
2017-11-17T01:34:15.653Z,54,55.6,25.9,,,,
2017-11-17T01:34:25.655Z,54,54.9,25.5,,,,
2017-11-17T01:34:35.652Z,54,54.5,25.4,,,,
2017-11-17T01:34:45.653Z,54,53.9,25.3,,,,
2017-11-17T01:34:55.650Z,54,53.5,25.4,,,,
2017-11-17T01:35:05.757Z,54,56,25.3,0,41,,2
2017-11-17T01:35:15.651Z,54,57.9,25,,31,,
2017-11-17T01:35:25.654Z,54,58,25,,29,,
2017-11-17T01:35:35.652Z,54,59.1,25.4,,,,
2017-11-17T01:35:45.657Z,54,60,25.1,,,,
2017-11-17T01:35:55.652Z,54,60.6,25.4,,,,
2017-11-17T01:36:05.741Z,54,61.3,25.7,,,,
2017-11-17T01:36:15.651Z,54,62,25.7,,29,,
2017-11-17T01:36:25.652Z,54,62.5,25.9,,,,
2017-11-17T01:36:35.652Z,54,63.1,26,,,,
2017-11-17T01:36:50.758Z,54,63.4,26.1,,30,,
2017-11-17T01:36:55.663Z,54,63.8,26.2,,29,,
2017-11-17T01:37:05.770Z,54,64.1,26.3,,,,
2017-11-17T01:37:15.653Z,54,64.4,26.2,,,,
2017-11-17T01:37:25.652Z,54,64.6,26.5,,,,
2017-11-17T01:37:35.657Z,54,64.8,26.5,,,,
2017-11-17T01:37:45.655Z,54,63.8,26.8,0,0,,2
2017-11-17T01:37:55.668Z,54,61.8,26.7,,,,
2017-11-17T01:38:05.753Z,54,60.9,26.7,,,,
2017-11-17T01:38:15.669Z,54,59.7,26.5,,,,
2017-11-17T01:38:25.653Z,54,58.6,26.5,,,,
2017-11-17T01:38:35.656Z,54,57.8,25.9,,,,
2017-11-17T01:38:45.654Z,54,56.9,25.5,,,,
2017-11-17T01:38:55.660Z,54,56.3,26,,,,
2017-11-17T01:39:05.746Z,54,55.6,25.7,,,,
2017-11-17T01:39:15.655Z,54,54.9,25.9,,,,
2017-11-17T01:39:25.654Z,54,54.6,25.6,,,,
2017-11-17T01:39:35.655Z,54,53.9,25.4,,,,
2017-11-17T01:39:45.654Z,54,53.6,25.1,,,,
2017-11-17T01:39:55.655Z,54,53.2,24.8,,,,
2017-11-17T01:40:05.746Z,54,56.2,25,0,40,,2
2017-11-17T01:40:15.676Z,54,57.6,25,,31,,
2017-11-17T01:40:25.659Z,54,58,25.7,,29,,
2017-11-17T01:40:35.656Z,54,59,25.7,,,,
2017-11-17T01:40:45.656Z,54,59.7,25.9,,,,
2017-11-17T01:40:55.661Z,54,60.5,25.6,,,,
2017-11-17T01:41:05.752Z,54,61.2,25.9,,,,
2017-11-17T01:41:15.656Z,54,62,26,,,,
2017-11-17T01:41:25.657Z,54,62.4,26,,,,
2017-11-17T01:41:35.659Z,54,62.8,26.1,,30,,
2017-11-17T01:41:45.654Z,54,63.3,25.9,,29,,
2017-11-17T01:41:55.655Z,54,63.6,26.1,,,,
2017-11-17T01:42:05.764Z,54,64,26.3,,,,
2017-11-17T01:42:20.762Z,54,64.2,26.2,,,,
2017-11-17T01:42:25.661Z,54,64.5,26.2,,,,
2017-11-17T01:42:35.665Z,54,64.7,26.5,,,,
2017-11-17T01:42:45.656Z,54,64.9,26.6,,,,
2017-11-17T01:42:55.668Z,54,62.8,26.7,0,0,,2
2017-11-17T01:43:05.781Z,54,61.5,26.8,,,,
2017-11-17T01:43:15.670Z,54,60.7,26.6,,,,
2017-11-17T01:43:25.664Z,54,58.9,26.7,,,,
2017-11-17T01:43:35.657Z,54,58.4,26.9,,,,
2017-11-17T01:43:45.663Z,54,57.6,26.5,,,,
2017-11-17T01:43:55.658Z,54,56.8,26.1,,,,
2017-11-17T01:44:05.764Z,54,55.9,25.9,,,,
2017-11-17T01:44:15.656Z,54,55.4,25.5,,,,
2017-11-17T01:44:25.657Z,54,54.9,25.5,,,,
2017-11-17T01:44:35.659Z,54,54.4,25.5,,,,
2017-11-17T01:44:45.663Z,54,53.9,25.7,,,,
2017-11-17T01:44:55.676Z,54,53.4,25.3,,,,
2017-11-17T01:45:05.771Z,54,56.4,25.1,0,41,,2
2017-11-17T01:45:15.663Z,54,57.8,25,,31,,
2017-11-17T01:45:25.808Z,54,58,24.9,,29,,
2017-11-17T01:45:35.668Z,54,59.1,25.3,,,,
2017-11-17T01:45:45.657Z,54,60,25.5,,,,
2017-11-17T01:45:55.658Z,54,60.6,25.5,,,,
2017-11-17T01:46:06.808Z,54,61.3,25.7,,,,
2017-11-17T01:46:15.664Z,54,62,25.6,,,,
2017-11-17T01:46:25.658Z,54,62.5,25.7,,,,
2017-11-17T01:46:35.663Z,54,63.1,25.7,,,,
2017-11-17T01:46:45.660Z,54,63.3,26,,,,
2017-11-17T01:46:55.663Z,54,63.6,25.9,,,,
2017-11-17T01:47:05.766Z,54,64,26,,29,,
2017-11-17T01:47:15.663Z,54,64.4,26.2,,,,
2017-11-17T01:47:25.658Z,54,64.6,26.5,,,,
2017-11-17T01:47:35.658Z,54,64.8,26.5,,,,
2017-11-17T01:47:45.662Z,54,64.9,26.5,0,0,,2
2017-11-17T01:47:55.659Z,54,61.9,26.3,,,,
2017-11-17T01:48:05.751Z,54,60.9,26.6,,,,
2017-11-17T01:48:15.667Z,54,59.8,26.6,,,,
2017-11-17T01:48:25.659Z,54,58.9,26.6,,,,
2017-11-17T01:48:35.661Z,54,57.9,26.8,,,,
2017-11-17T01:48:45.662Z,54,56.9,26,,,,
2017-11-17T01:48:55.662Z,54,56.5,26.3,,,,
2017-11-17T01:49:05.760Z,54,55.9,26.1,,,,
2017-11-17T01:49:15.662Z,54,55.2,26.1,,,,
2017-11-17T01:49:25.663Z,54,54.7,25.7,,,,
2017-11-17T01:49:35.663Z,54,54.1,25.6,,,,
2017-11-17T01:49:45.661Z,54,53.7,25.5,,,,
2017-11-17T01:49:55.663Z,54,53.3,25.1,,,,
2017-11-17T01:50:05.752Z,54,56.3,25.4,0,41,,2
2017-11-17T01:50:15.666Z,54,57.7,25.1,,31,,
2017-11-17T01:50:25.664Z,54,58.1,25.1,,29,,
2017-11-17T01:50:35.664Z,54,59.1,25,,,,
2017-11-17T01:50:45.664Z,54,60,25.4,,,,
2017-11-17T01:51:00.761Z,54,60.5,25.5,,,,
2017-11-17T01:51:05.754Z,54,61.2,25.6,,,,
2017-11-17T01:51:15.663Z,54,62,25.9,,,,
2017-11-17T01:51:25.664Z,54,62.4,25.9,,,,
2017-11-17T01:51:35.669Z,54,63.1,25.7,,29,,
2017-11-17T01:51:45.666Z,54,63.3,25.9,,,,
2017-11-17T01:51:55.660Z,54,63.6,26.1,,,,
2017-11-17T01:52:05.779Z,54,64,26.2,,,,
2017-11-17T01:52:15.668Z,54,64.2,26.1,,,,
2017-11-17T01:52:25.664Z,54,64.5,26.3,,,,
2017-11-17T01:52:35.663Z,54,64.7,26.3,,,,
2017-11-17T01:52:45.672Z,54,64.9,26.6,,,,
2017-11-17T01:52:55.681Z,54,62.9,26.6,0,0,,2
2017-11-17T01:53:05.758Z,54,61.5,26.7,,,,
2017-11-17T01:53:15.668Z,54,60.6,26.6,,,,
2017-11-17T01:53:25.667Z,54,58.9,26.5,,,,
2017-11-17T01:53:35.663Z,54,58.3,26.3,,,,
2017-11-17T01:53:50.766Z,54,57.4,26.2,,,,
2017-11-17T01:53:55.672Z,54,56.7,26.1,,,,
2017-11-17T01:54:05.755Z,54,55.9,26,,,,
2017-11-17T01:54:15.669Z,54,55.3,25.7,,,,
2017-11-17T01:54:25.669Z,54,54.8,25.5,,,,
2017-11-17T01:54:35.677Z,54,54.3,25.3,,,,
2017-11-17T01:54:45.664Z,54,53.8,25.3,,,,
2017-11-17T01:54:55.667Z,54,53.2,25.1,,,,
2017-11-17T01:55:05.767Z,54,56.2,25,0,41,,2
2017-11-17T01:55:15.669Z,54,57.6,24.8,,32,,
2017-11-17T01:55:25.666Z,54,58,24.7,,29,,
2017-11-17T01:55:35.663Z,54,59,25.1,,30,,
2017-11-17T01:55:45.665Z,54,59.6,25.4,,29,,
2017-11-17T01:55:55.669Z,54,60.4,25.5,,,,
2017-11-17T01:56:05.783Z,54,61.1,25.3,,30,,
2017-11-17T01:56:15.663Z,54,61.5,25.6,,29,,
2017-11-17T01:56:25.664Z,54,62,25.6,,,,
2017-11-17T01:56:40.770Z,54,62.5,25.7,,,,
2017-11-17T01:56:45.666Z,54,62.8,25.9,,,,
2017-11-17T01:56:55.667Z,54,63.2,25.9,,,,
2017-11-17T01:57:05.772Z,54,63.4,26.1,,,,
2017-11-17T01:57:15.673Z,54,63.6,26.2,,,,
2017-11-17T01:57:25.668Z,54,63.9,26.2,,,,
2017-11-17T01:57:35.669Z,54,64,26.5,,,,
2017-11-17T01:57:45.665Z,54,64.2,26.3,,,,
2017-11-17T01:57:55.666Z,54,64.4,26.3,,,,
2017-11-17T01:58:05.785Z,54,64.5,26.6,,,,
2017-11-17T01:58:15.665Z,54,64.6,26.6,,,,
2017-11-17T01:58:25.665Z,54,64.7,26.7,,,,
2017-11-17T01:58:35.672Z,54,,26.7,,,,
2017-11-17T01:58:45.668Z,54,64.8,26.7,,30,,
2017-11-17T01:58:55.666Z,54,64.9,26.8,,29,,
2017-11-17T01:59:05.759Z,54,,26.8,,,,
2017-11-17T01:59:20.777Z,54,62.9,26.9,0,0,,2
2017-11-17T01:59:25.669Z,54,61.4,26.9,,,,
2017-11-17T01:59:35.665Z,54,60.5,26.8,,,,
2017-11-17T01:59:45.669Z,54,58.9,26.5,,,,
2017-11-17T01:59:55.670Z,54,57.9,25.9,,,,
2017-11-17T02:00:05.756Z,54,56.9,26.5,,,,
2017-11-17T02:00:15.665Z,54,56.3,26.3,,,,
2017-11-17T02:00:25.672Z,54,55.5,25.5,,,,
2017-11-17T02:00:40.770Z,54,54.8,25.4,0,,,2
2017-11-17T02:00:45.673Z,54,58.2,26.2,,39,,
2017-11-17T02:00:55.666Z,54,58.7,26.2,,29,,
2017-11-17T02:01:05.761Z,54,59.1,26.3,,,,
2017-11-17T02:01:15.681Z,54,60.1,26.1,,,,
2017-11-17T02:01:25.670Z,54,60.6,26.1,,,,
2017-11-17T02:01:35.668Z,54,61.3,26.1,,,,
2017-11-17T02:01:45.678Z,54,62,26.3,,30,,
2017-11-17T02:01:55.677Z,54,62.5,26.2,,29,,
2017-11-17T02:02:05.760Z,54,63.1,26.2,,,,
2017-11-17T02:02:15.672Z,54,63.3,26.3,,,,
2017-11-17T02:02:25.672Z,54,63.6,26.2,,,,
2017-11-17T02:02:35.690Z,54,64,26.2,,,,
2017-11-17T02:02:45.694Z,54,64.2,26.6,,,,
2017-11-17T02:02:55.668Z,54,64.5,26.8,,,,
2017-11-17T02:03:05.757Z,54,64.7,26.8,,,,
2017-11-17T02:03:15.670Z,54,64.9,26.8,,,,
2017-11-17T02:03:25.672Z,54,62.7,26.8,0,0,,2
2017-11-17T02:03:35.670Z,54,61.6,26.8,,,,
2017-11-17T02:03:45.835Z,54,60.7,26.9,,,,
2017-11-17T02:03:55.673Z,54,59.5,26.9,,,,
2017-11-17T02:04:05.767Z,54,58.5,26.6,,,,
2017-11-17T02:04:15.674Z,54,57.7,26.3,,,,
2017-11-17T02:04:25.674Z,54,56.9,26.3,,,,
2017-11-17T02:04:35.669Z,54,56.3,25.9,,,,
2017-11-17T02:04:45.672Z,54,55.7,25.6,,,,
2017-11-17T02:04:55.670Z,54,55.2,25.5,,,,
2017-11-17T02:05:05.759Z,54,54.8,25.7,,,,
2017-11-17T02:05:15.674Z,54,54.4,25.5,,,,
2017-11-17T02:05:25.671Z,54,53.9,25.6,,,,
2017-11-17T02:05:35.672Z,54,53.5,25.4,0,,,2
2017-11-17T02:05:45.675Z,54,57.2,25.3,,39,,
2017-11-17T02:05:55.671Z,54,57.9,25.5,,29,,
2017-11-17T02:06:05.761Z,54,58.5,25.3,,29,,
2017-11-17T02:06:15.680Z,54,59.6,26.1,,,,
2017-11-17T02:06:25.672Z,54,60.2,26.2,,,,
2017-11-17T02:06:35.674Z,54,61.1,26.2,,,,
2017-11-17T02:06:45.677Z,54,61.5,26.3,,,,
2017-11-17T02:06:55.673Z,54,62.1,26.3,,,,
2017-11-17T02:07:05.776Z,54,62.6,26.6,,,,
2017-11-17T02:07:15.675Z,54,63.1,26.3,,,,
2017-11-17T02:07:25.676Z,54,63.4,26.3,,,,
2017-11-17T02:07:35.830Z,54,63.8,26.5,,,,
2017-11-17T02:07:45.672Z,54,64,26.3,,,,
2017-11-17T02:07:55.678Z,54,64.2,26.6,,,,
2017-11-17T02:08:05.760Z,54,64.5,26.6,,,,
2017-11-17T02:08:15.676Z,54,64.7,26.5,,,,
2017-11-17T02:08:25.672Z,54,64.8,26.7,,30,,
2017-11-17T02:08:35.675Z,54,63.6,26.8,0,0,,2
2017-11-17T02:08:45.675Z,54,61.6,26.8,,,,
2017-11-17T02:08:55.706Z,54,60.7,26.6,,,,
2017-11-17T02:09:05.766Z,54,59.4,26.7,,,,
2017-11-17T02:09:15.674Z,54,58.4,26.6,,,,
2017-11-17T02:09:25.673Z,54,57.6,26.6,,,,
2017-11-17T02:09:35.674Z,54,56.8,26.5,,,,
2017-11-17T02:09:45.674Z,54,56.2,26.6,,,,
2017-11-17T02:09:55.682Z,54,55.5,26.5,,,,
2017-11-17T02:10:05.774Z,54,54.9,26.5,,,,
2017-11-17T02:10:15.677Z,54,54.5,26.2,,,,
2017-11-17T02:10:25.673Z,54,53.9,25.4,,,,
2017-11-17T02:10:35.678Z,54,53.5,25.4,0,,,2
2017-11-17T02:10:50.772Z,54,57.2,25.3,,38,,
2017-11-17T02:10:55.675Z,54,57.9,25.1,,29,,
2017-11-17T02:11:05.762Z,54,58.4,25.3,,,,
2017-11-17T02:11:15.680Z,54,59.6,25.4,,,,
2017-11-17T02:11:25.677Z,54,60.1,25.5,,30,,
2017-11-17T02:11:40.777Z,54,61.1,25.6,,29,,
2017-11-17T02:11:45.686Z,54,61.5,25.7,,,,
2017-11-17T02:11:55.676Z,54,62,26,,,,
2017-11-17T02:12:05.778Z,54,62.5,26,,,,
2017-11-17T02:12:15.676Z,54,63.1,26,,,,
2017-11-17T02:12:25.680Z,54,63.3,25.9,0,29,61,2
2017-11-17T02:12:35.682Z,54,63.6,26,,,,
2017-11-17T02:12:45.677Z,54,64,26.1,,,,
2017-11-17T02:12:55.674Z,54,64.2,26.3,,,,
2017-11-17T02:13:05.770Z,54,64.5,26.1,,,,
2017-11-17T02:13:15.680Z,54,64.7,26.3,,30,,
2017-11-17T02:13:25.674Z,54,64.8,26.5,,29,,
2017-11-17T02:13:35.685Z,54,64.8,26.7,0,0,,2
2017-11-17T02:13:45.836Z,54,61.8,26.7,,,,
2017-11-17T02:13:55.678Z,54,60.9,26.8,,,,
2017-11-17T02:14:05.767Z,54,59.7,26.7,,,,
2017-11-17T02:14:15.680Z,54,58.7,26.6,,,,
2017-11-17T02:14:25.676Z,54,57.8,26.6,,,,
2017-11-17T02:14:35.683Z,54,56.9,26.7,,,,
2017-11-17T02:14:45.675Z,54,56.3,26.6,,,,
2017-11-17T02:14:55.677Z,54,55.6,26.5,,,,
2017-11-17T02:15:05.822Z,54,54.9,26.2,,,,
2017-11-17T02:15:15.677Z,54,54.6,25.9,,,,
2017-11-17T02:15:25.680Z,54,54.1,25.5,,,,
2017-11-17T02:15:35.683Z,54,53.6,25.3,0,,,2
2017-11-17T02:15:45.680Z,54,57.3,25.4,,38,,
2017-11-17T02:15:55.679Z,54,57.9,25.1,,29,,
2017-11-17T02:16:05.807Z,54,58.5,25.1,,29,,
2017-11-17T02:16:15.682Z,54,59.7,25.7,,,,
2017-11-17T02:16:25.683Z,54,60.2,25.7,,,,
2017-11-17T02:16:35.684Z,54,61.1,25.9,,,,
2017-11-17T02:16:45.676Z,54,61.6,26,,,,
2017-11-17T02:16:55.680Z,54,62.2,26.2,,,,
2017-11-17T02:17:05.768Z,54,62.7,26.1,,,,
2017-11-17T02:17:15.682Z,54,63.1,26.1,,30,,
2017-11-17T02:17:25.682Z,54,63.4,26.3,,29,,
2017-11-17T02:17:35.679Z,54,63.8,26.5,,,,
2017-11-17T02:17:45.683Z,54,64.1,26.6,,,,
2017-11-17T02:17:55.678Z,54,64.4,26.7,,,,
2017-11-17T02:18:05.776Z,54,64.6,26.6,,,,
2017-11-17T02:18:15.686Z,54,64.8,26.6,,,,
2017-11-17T02:18:25.678Z,54,65.1,26.8,,30,,
2017-11-17T02:18:35.676Z,54,62.7,26.7,0,0,,2
2017-11-17T02:18:45.679Z,54,61.2,26.6,,,,
2017-11-17T02:18:55.677Z,54,59.8,26.5,,,,
2017-11-17T02:19:05.767Z,54,58.8,26.3,,,,
2017-11-17T02:19:15.683Z,54,57.9,25.6,,,,
2017-11-17T02:19:25.685Z,54,57.2,26.1,,,,
2017-11-17T02:19:35.681Z,54,56.5,25.9,,,,
2017-11-17T02:19:45.679Z,54,55.9,25.6,,,,
2017-11-17T02:19:55.680Z,54,55.3,25.7,,,,
2017-11-17T02:20:05.772Z,54,54.7,25.7,,,,
2017-11-17T02:20:15.685Z,54,54.3,25.6,,,,
2017-11-17T02:20:25.683Z,54,53.8,25.4,,,,
2017-11-17T02:20:35.689Z,54,53.3,25.3,0,,,2
2017-11-17T02:20:45.682Z,54,57,25.3,,38,,
2017-11-17T02:20:55.687Z,54,57.8,25.3,,30,,
2017-11-17T02:21:05.780Z,54,58.3,25.1,,29,,
2017-11-17T02:21:15.692Z,54,59.5,25.3,,,,
2017-11-17T02:21:30.779Z,54,60,25.4,,29,,
2017-11-17T02:21:35.679Z,54,61.1,25.3,,,,
2017-11-17T02:21:45.680Z,54,61.5,25.7,,,,
2017-11-17T02:21:55.688Z,54,62.1,26.1,,,,
2017-11-17T02:22:05.792Z,54,62.6,26,,,,
2017-11-17T02:22:15.690Z,54,63.1,25.9,,30,,
2017-11-17T02:22:25.682Z,54,63.4,26.1,,,,
2017-11-17T02:22:35.681Z,54,63.8,26.1,,29,,
2017-11-17T02:22:45.680Z,54,64.1,26.5,,,,
2017-11-17T02:22:55.680Z,54,64.4,26.5,,,,
2017-11-17T02:23:05.776Z,54,64.6,26.6,,,,
2017-11-17T02:23:15.681Z,54,64.8,26.5,,,,
2017-11-17T02:23:25.685Z,54,63.9,26.7,0,0,,2
2017-11-17T02:23:35.694Z,54,61.8,26.7,,,,
2017-11-17T02:23:45.700Z,54,60.8,26.3,,,,
2017-11-17T02:23:55.682Z,54,59.7,26.2,,,,
2017-11-17T02:24:05.780Z,54,58.7,26.7,,,,
2017-11-17T02:24:15.686Z,54,57.7,26.8,,,,
2017-11-17T02:24:25.680Z,54,56.9,26.3,,,,
2017-11-17T02:24:35.681Z,54,56.3,26.6,,,,
2017-11-17T02:24:45.683Z,54,55.6,26.5,,,,
2017-11-17T02:24:55.691Z,54,54.9,26.3,,,,
2017-11-17T02:25:05.774Z,54,54.6,26.3,,,,
2017-11-17T02:25:15.687Z,54,53.9,25.9,,,,
2017-11-17T02:25:25.681Z,54,53.6,26,,,,
2017-11-17T02:25:35.686Z,54,53.2,25.1,0,,,2
2017-11-17T02:25:45.683Z,54,57.1,25.1,,37,,
2017-11-17T02:25:55.689Z,54,57.7,25,,29,,
2017-11-17T02:26:05.772Z,54,58.2,25.1,,,,
2017-11-17T02:26:15.687Z,54,59.4,25.3,,,,
2017-11-17T02:26:25.685Z,54,60,25.7,,,,
2017-11-17T02:26:35.690Z,54,61.1,25.7,,,,
2017-11-17T02:26:45.682Z,54,61.4,25.7,,,,
2017-11-17T02:26:55.691Z,54,62,26.1,,,,
2017-11-17T02:27:05.774Z,54,62.6,26.2,,,,
2017-11-17T02:27:15.689Z,54,63.1,26.1,,,,
2017-11-17T02:27:25.684Z,54,63.4,26,,,,
2017-11-17T02:27:35.682Z,54,63.8,26.3,,,,
2017-11-17T02:27:45.695Z,54,64.1,26.2,,,,
2017-11-17T02:27:55.685Z,54,64.4,26.3,,,,
2017-11-17T02:28:05.776Z,54,64.6,26.5,,,,
2017-11-17T02:28:15.688Z,54,64.8,26.7,,,,
2017-11-17T02:28:25.684Z,54,64.8,26.7,0,0,,2
2017-11-17T02:28:35.687Z,54,61.8,26.7,,,,
2017-11-17T02:28:45.686Z,54,60.9,26.3,,,,
2017-11-17T02:28:55.683Z,54,59.7,26.7,,,,
2017-11-17T02:29:05.774Z,54,58.7,26.7,,,,
2017-11-17T02:29:15.689Z,54,57.8,26.5,,,,
2017-11-17T02:29:25.689Z,54,56.9,26.3,,,,
2017-11-17T02:29:35.686Z,54,56.3,25.9,,,,
2017-11-17T02:29:45.688Z,54,55.6,26.1,,,,
