Time,HwActive,HwTSet,HwTOutlet,ChActive,PrimTSet,ActPow,PrimT
2017-11-09T05:04:44.233Z,,54,47.4,,,,59.6
2017-11-09T05:04:54.319Z,,54,47.4,,,29,60.2
2017-11-09T05:05:04.147Z,,54,47.4,,,,61.1
2017-11-09T05:05:14.135Z,,54,47.4,,,,61.5
2017-11-09T05:05:24.134Z,,54,47.4,,,30,62.1
2017-11-09T05:05:34.135Z,,54,47.4,,,29,62.6
2017-11-09T05:05:44.129Z,,54,47.5,,,29,63.1
2017-11-09T05:05:54.139Z,,54,47.5,,,,63.4
2017-11-09T05:06:04.124Z,,54,47.6,,,,63.8
2017-11-09T05:06:14.135Z,,54,47.6,,,30,64
2017-11-09T05:06:24.134Z,,54,47.7,,,29,64.2
2017-11-09T05:06:34.137Z,,54,47.7,,,,64.5
2017-11-09T05:06:44.135Z,,54,47.8,,,,64.7
2017-11-09T05:06:54.136Z,,54,47.8,,,,64.9
2017-11-09T05:07:04.145Z,0,54,47.9,2,,0,63.8
2017-11-09T05:07:14.139Z,,54,48,,,,61.8
2017-11-09T05:07:24.130Z,,54,48,,,,60.8
2017-11-09T05:07:34.138Z,,54,48.1,,,,59.6
2017-11-09T05:07:49.228Z,,54,48.1,,,,58.6
2017-11-09T05:07:54.135Z,,54,48.2,,,,57.8
2017-11-09T05:08:04.140Z,,54,48.2,,,,56.9
2017-11-09T05:08:14.140Z,,54,48.1,,,,56.3
2017-11-09T05:08:24.135Z,,54,48.1,,,,55.6
2017-11-09T05:08:34.139Z,,54,48.1,,,,54.9
2017-11-09T05:08:44.138Z,,54,48,,,,54.6
2017-11-09T05:08:54.135Z,,54,48,,,,54.1
2017-11-09T05:09:04.142Z,0,54,47.9,2,,44,55.1
2017-11-09T05:09:14.134Z,,54,47.8,,,33,58
2017-11-09T05:09:24.140Z,,54,47.8,,,29,58
2017-11-09T05:09:34.136Z,,54,47.7,,,,59
2017-11-09T05:09:44.138Z,,54,47.6,,,,60
2017-11-09T05:09:54.129Z,,54,47.6,,,,60.4
2017-11-09T05:10:04.135Z,,54,47.6,,,30,61.2
2017-11-09T05:10:14.133Z,,54,47.6,,,30,62
2017-11-09T05:10:24.126Z,,54,47.6,,,29,62.2
2017-11-09T05:10:34.141Z,,54,47.6,,,,62.8
2017-11-09T05:10:44.139Z,,54,47.7,,,29,63.2
2017-11-09T05:10:54.140Z,,54,47.7,,,,63.5
2017-11-09T05:11:04.135Z,,54,47.8,,,,64
2017-11-09T05:11:14.139Z,,54,47.9,,,,64.1
2017-11-09T05:11:24.158Z,,54,47.9,,,,64.4
2017-11-09T05:11:34.135Z,,54,48,,,,64.6
2017-11-09T05:11:44.135Z,,54,48,,,,64.8
2017-11-09T05:11:54.137Z,0,54,48.1,2,,0,64.9
2017-11-09T05:12:04.136Z,,54,48.1,,,,61.9
2017-11-09T05:12:14.140Z,,54,48.2,,,,60.9
2017-11-09T05:12:24.136Z,,54,48.2,,,,59.8
2017-11-09T05:12:39.236Z,,54,48.2,,,,58.8
2017-11-09T05:12:44.140Z,,54,48.2,,,,57.9
2017-11-09T05:12:54.142Z,,54,48.2,,,,56.9
2017-11-09T05:13:04.143Z,,54,48.2,,,,56.5
2017-11-09T05:13:14.137Z,,54,48.2,,,,55.9
2017-11-09T05:13:24.150Z,,54,48.1,,,,55.3
2017-11-09T05:13:34.142Z,,54,48,,,,54.8
2017-11-09T05:13:44.130Z,,54,48,,,,54.3
2017-11-09T05:13:54.136Z,,54,47.9,,,,53.9
2017-11-09T05:14:04.144Z,0,54,47.8,2,,44,54.3
2017-11-09T05:14:14.133Z,,54,47.7,,,37,57.4
2017-11-09T05:14:24.133Z,,54,47.7,,,30,57.8
2017-11-09T05:14:34.138Z,,54,47.6,,,29,59
2017-11-09T05:14:44.135Z,,54,47.5,,,,59.6
2017-11-09T05:14:54.135Z,,54,47.5,,,,60.2
2017-11-09T05:15:04.143Z,,54,47.5,,,30,61.2
2017-11-09T05:15:14.137Z,,54,47.5,,,29,61.6
2017-11-09T05:15:24.144Z,,54,47.5,,,,62.2
2017-11-09T05:15:34.146Z,,54,47.5,,,,62.7
2017-11-09T05:15:44.156Z,,54,47.5,,,,63.1
2017-11-09T05:15:54.139Z,,54,47.6,,,,63.4
2017-11-09T05:16:04.140Z,,54,47.6,,,,63.8
2017-11-09T05:16:14.140Z,,54,47.7,,,30,64
2017-11-09T05:16:24.135Z,,54,47.7,,,29,64.2
2017-11-09T05:16:34.138Z,,54,47.8,,,30,64.5
2017-11-09T05:16:44.147Z,,54,47.9,,,,64.7
2017-11-09T05:16:54.136Z,,54,48,,,29,64.9
2017-11-09T05:17:04.153Z,0,54,48,2,,0,62.8
2017-11-09T05:17:19.191Z,,54,48.1,,,,61.6
2017-11-09T05:17:24.135Z,,54,48.1,,,,60.8
2017-11-09T05:17:34.133Z,,54,48.2,,,,59.5
2017-11-09T05:17:44.133Z,,54,48.2,,,,58.6
2017-11-09T05:17:54.135Z,,54,48.2,,,,57.8
2017-11-09T05:18:04.133Z,,54,48.2,,,,56.8
2017-11-09T05:18:14.138Z,,54,48.2,,,,56.3
2017-11-09T05:18:24.133Z,,54,48.2,,,,55.6
2017-11-09T05:18:34.136Z,,54,48.1,,,,54.9
2017-11-09T05:18:44.138Z,,54,48.1,,,,54.6
2017-11-09T05:18:54.136Z,,54,48,,,,53.9
2017-11-09T05:19:04.160Z,0,54,47.9,2,,45,55.1
2017-11-09T05:19:14.136Z,,54,47.8,,,33,58
2017-11-09T05:19:24.139Z,,54,47.8,,,29,58
2017-11-09T05:19:34.140Z,,54,47.7,,,,59
2017-11-09T05:19:44.139Z,,54,47.6,,,,59.7
2017-11-09T05:19:54.151Z,,54,47.6,,,,60.4
2017-11-09T05:20:04.233Z,,54,47.6,,,,61.1
2017-11-09T05:20:14.140Z,,54,47.6,,,,61.6
2017-11-09T05:20:24.136Z,,54,47.6,,,,62.2
2017-11-09T05:20:34.141Z,,54,47.6,,,,62.7
2017-11-09T05:20:49.247Z,,54,47.7,,,,63.1
2017-11-09T05:20:54.136Z,,54,47.7,,,,63.4
2017-11-09T05:21:04.143Z,,54,47.8,,,,63.8
2017-11-09T05:21:14.135Z,,54,47.8,,,,64
2017-11-09T05:21:24.142Z,,54,47.9,,,,64.2
2017-11-09T05:21:34.142Z,,54,47.9,,,,64.4
2017-11-09T05:21:44.138Z,,54,47.9,,,,64.6
2017-11-09T05:21:54.136Z,,54,48,,,,64.7
2017-11-09T05:22:04.154Z,,54,48,,,,64.9
2017-11-09T05:22:14.136Z,0,54,48,2,,0,62.8
2017-11-09T05:22:24.136Z,,54,48.1,,,,61.5
2017-11-09T05:22:34.141Z,,54,48.1,,,,60.7
2017-11-09T05:22:49.246Z,,54,48.2,,,,58.9
2017-11-09T05:22:54.137Z,,54,48.2,,,,58.3
2017-11-09T05:23:04.150Z,,54,48.2,,,,57.4
2017-11-09T05:23:14.147Z,,54,48.2,,,,56.6
2017-11-09T05:23:29.233Z,,54,48.2,,,,55.9
2017-11-09T05:23:34.141Z,,54,48.2,,,,55.3
2017-11-09T05:23:44.153Z,,54,48.2,,,,54.7
2017-11-09T05:23:54.147Z,,54,48.1,,,,53.9
2017-11-09T05:24:04.149Z,0,54,48,2,,44,55
2017-11-09T05:24:14.139Z,,54,48,,,36,57.6
2017-11-09T05:24:24.153Z,,54,47.9,,,29,57.7
2017-11-09T05:24:34.137Z,,54,47.8,,,,59
2017-11-09T05:24:44.138Z,,54,47.7,,,,59.5
2017-11-09T05:24:54.145Z,,54,47.7,,,,60
2017-11-09T05:25:04.142Z,,54,47.6,,,,60.6
2017-11-09T05:25:14.137Z,,54,47.6,,,,61.1
2017-11-09T05:25:24.146Z,,54,47.6,,,,61.5
2017-11-09T05:25:34.141Z,,54,47.7,,,,62
2017-11-09T05:25:44.140Z,,54,47.7,,,,62.2
2017-11-09T05:25:54.141Z,,54,47.7,,,,62.6
2017-11-09T05:26:04.202Z,,54,47.8,,,30,62.8
2017-11-09T05:26:14.149Z,,54,47.8,,,29,63.1
2017-11-09T05:26:24.138Z,,54,47.9,,,,63.2
2017-11-09T05:26:34.142Z,,54,47.9,,,30,63.4
2017-11-09T05:26:44.142Z,,54,48,,,29,63.5
2017-11-09T05:26:54.143Z,,54,48,,,30,63.6
2017-11-09T05:27:04.141Z,,54,48,,,29,63.8
2017-11-09T05:27:14.155Z,,54,48.1,,,,63.9
2017-11-09T05:27:24.142Z,,54,48.1,,,,64
2017-11-09T05:27:34.140Z,,54,48.2,,,,64.1
2017-11-09T05:27:44.172Z,,54,48.2,,,,64.2
2017-11-09T05:27:54.142Z,,54,48.2,,,,64.4
2017-11-09T05:28:04.150Z,,54,48.3,,,,
2017-11-09T05:28:14.158Z,,54,48.3,,,,64.5
2017-11-09T05:28:24.140Z,,54,48.4,,,30,64.6
2017-11-09T05:28:34.144Z,,54,48.4,,,29,64.7
2017-11-09T05:28:44.144Z,,54,48.5,,,,64.8
2017-11-09T05:28:54.142Z,,54,48.5,,,30,64.9
2017-11-09T05:29:04.144Z,0,54,48.5,2,,0,64.9
2017-11-09T05:29:14.142Z,,54,48.6,,,,61.8
2017-11-09T05:29:24.137Z,,54,48.6,,,,60.9
2017-11-09T05:29:34.140Z,,54,48.6,,,,59.7
2017-11-09T05:29:44.141Z,,54,48.7,,,,58.6
2017-11-09T05:29:54.146Z,,54,48.7,,,,57.8
2017-11-09T05:30:04.141Z,,54,48.6,,,,56.9
2017-11-09T05:30:14.142Z,,54,48.6,,,,56.3
2017-11-09T05:30:24.142Z,,54,48.6,,,,55.6
2017-11-09T05:30:34.142Z,,54,48.6,,,,54.9
2017-11-09T05:30:44.145Z,0,54,48.5,2,,39,58
2017-11-09T05:30:54.144Z,,54,48.4,,,31,58.9
2017-11-09T05:31:04.166Z,,54,48.3,,,29,59.1
2017-11-09T05:31:14.152Z,,54,48.3,,,,60.1
2017-11-09T05:31:24.146Z,,54,48.2,,,,60.6
2017-11-09T05:31:34.147Z,,54,48.2,,,29,61.3
2017-11-09T05:31:44.152Z,,54,48.1,,,,62
2017-11-09T05:31:54.140Z,,54,48.1,,,,62.5
2017-11-09T05:32:04.146Z,,54,48.1,,,,63.1
2017-11-09T05:32:14.181Z,,54,48.2,,,,63.4
2017-11-09T05:32:24.141Z,,54,48.2,,,,63.8
2017-11-09T05:32:34.141Z,,54,48.2,,,,64
2017-11-09T05:32:44.153Z,,54,48.2,,,,64.2
2017-11-09T05:32:54.142Z,,54,48.3,,,,64.6
2017-11-09T05:33:04.155Z,,54,48.3,,,,64.7
2017-11-09T05:33:14.143Z,,54,48.4,,,0,65.1
2017-11-09T05:33:24.145Z,0,54,48.4,2,,,62.8
2017-11-09T05:33:34.145Z,,54,48.5,,,,61.4
2017-11-09T05:33:44.141Z,,54,48.5,,,,59.9
2017-11-09T05:33:54.160Z,,54,48.6,,,,58.9
2017-11-09T05:34:04.160Z,,54,48.6,,,,58.4
2017-11-09T05:34:14.146Z,,54,48.6,,,,57.6
2017-11-09T05:34:24.141Z,,54,48.6,,,,56.8
2017-11-09T05:34:34.142Z,,54,48.6,,,,56.2
2017-11-09T05:34:44.180Z,,54,48.6,,,,55.6
2017-11-09T05:34:54.152Z,,54,48.5,,,,54.9
2017-11-09T05:35:04.143Z,,54,48.5,,,,54.6
2017-11-09T05:35:14.143Z,,54,48.4,,,,54.1
2017-11-09T05:35:24.142Z,,54,48.3,,,,53.8
2017-11-09T05:35:34.145Z,,54,48.2,,,,53.3
2017-11-09T05:35:44.158Z,0,54,48.2,2,,41,56.2
2017-11-09T05:35:54.142Z,,54,48.1,,,31,57.7
2017-11-09T05:36:04.152Z,,54,48,,,29,58.1
2017-11-09T05:36:14.142Z,,54,47.9,,,,59
2017-11-09T05:36:24.146Z,,54,47.8,,,,59.7
2017-11-09T05:36:34.147Z,,54,47.8,,,30,60.4
2017-11-09T05:36:44.144Z,,54,47.8,,,29,61.1
2017-11-09T05:36:54.143Z,,54,47.8,,,,61.6
2017-11-09T05:37:04.157Z,,54,47.8,,,,62.2
2017-11-09T05:37:14.144Z,,54,47.8,,,,62.6
2017-11-09T05:37:24.144Z,,54,47.9,,,,63.1
2017-11-09T05:37:34.144Z,,54,47.9,,,,63.4
2017-11-09T05:37:44.148Z,,54,47.9,,,,63.6
2017-11-09T05:37:54.144Z,,54,48,,,29,64
2017-11-09T05:38:04.148Z,,54,48,,,,64.1
2017-11-09T05:38:14.145Z,,54,48.1,,,,64.4
2017-11-09T05:38:24.145Z,,54,48.2,,,30,64.6
2017-11-09T05:38:34.144Z,,54,48.2,,,29,64.8
2017-11-09T05:38:44.143Z,0,54,48.3,2,,0,64.9
2017-11-09T05:38:54.163Z,,54,48.3,,,,61.9
2017-11-09T05:39:04.145Z,,54,48.4,,,,60.9
2017-11-09T05:39:14.146Z,,54,48.5,,,,59.9
2017-11-09T05:39:24.146Z,,54,48.5,,,,58.8
2017-11-09T05:39:34.152Z,,54,48.5,,,,57.9
2017-11-09T05:39:44.147Z,,54,48.5,,,,56.9
2017-11-09T05:39:54.147Z,,54,48.5,,,,56.5
2017-11-09T05:40:04.152Z,,54,48.4,,,,55.7
2017-11-09T05:40:14.144Z,,54,48.4,,,,55.3
2017-11-09T05:40:24.148Z,,54,48.3,,,,54.8
2017-11-09T05:40:34.146Z,,54,48.2,,,,54.1
2017-11-09T05:40:44.148Z,0,54,48.1,2,,39,57.3
2017-11-09T05:40:54.148Z,,54,48.1,,,31,58.3
2017-11-09T05:41:04.152Z,,54,48,,,30,
2017-11-09T05:41:14.148Z,,54,47.9,,,29,59.5
2017-11-09T05:41:24.145Z,,54,47.9,,,29,60.1
2017-11-09T05:41:34.148Z,,54,47.9,,,,61.1
2017-11-09T05:41:44.160Z,,54,47.9,,,,61.5
2017-11-09T05:41:54.149Z,,54,47.9,,,,62.1
2017-11-09T05:42:04.154Z,,54,48,,,,62.7
2017-11-09T05:42:14.148Z,,54,48.1,,,,63.1
2017-11-09T05:42:24.149Z,,54,48.1,,,,63.5
2017-11-09T05:42:34.149Z,,54,48.2,,,,63.9
2017-11-09T05:42:44.154Z,,54,48.3,,,,64.1
2017-11-09T05:42:54.147Z,,54,48.3,,,,64.4
2017-11-09T05:43:04.150Z,,54,48.3,,,,64.6
2017-11-09T05:43:14.157Z,,54,48.3,,,,64.8
2017-11-09T05:43:24.148Z,0,54,48.3,2,,0,64.9
2017-11-09T05:43:34.150Z,,54,48.4,,,,61.9
2017-11-09T05:43:44.151Z,,54,48.4,,,,60.9
2017-11-09T05:43:54.158Z,,54,48.4,,,,59.8
2017-11-09T05:44:04.154Z,,54,48.4,,,,58.8
2017-11-09T05:44:14.147Z,,54,48.4,,,,57.9
2017-11-09T05:44:24.152Z,,54,48.4,,,,57.2
2017-11-09T05:44:34.148Z,,54,48.4,,,,56.5
2017-11-09T05:44:44.153Z,,54,48.3,,,,55.9
2017-11-09T05:44:54.150Z,,54,48.3,,,,55.3
2017-11-09T05:45:04.154Z,,54,48.2,,,,54.8
2017-11-09T05:45:14.153Z,,54,48.2,,,,54.4
2017-11-09T05:45:24.153Z,,54,48.1,,,,53.9
2017-11-09T05:45:34.152Z,,54,48,,,,53.4
2017-11-09T05:45:44.155Z,0,54,47.9,2,,41,56.3
2017-11-09T05:45:54.186Z,,54,47.8,,,32,57.8
2017-11-09T05:46:04.158Z,,54,47.7,,,29,58
2017-11-09T05:46:19.212Z,,54,47.6,,,,59.1
2017-11-09T05:46:24.155Z,,54,47.6,,,,59.8
2017-11-09T05:46:34.154Z,,54,47.5,,,,60.5
2017-11-09T05:46:44.155Z,,54,47.5,,,,61.2
2017-11-09T05:46:54.151Z,,54,47.5,,,,61.8
2017-11-09T05:47:04.156Z,,54,47.6,,,,62.4
2017-11-09T05:47:14.154Z,,54,47.6,,,,62.7
2017-11-09T05:47:24.154Z,,54,47.6,,,,63.2
2017-11-09T05:47:34.150Z,,54,47.7,,,,63.5
2017-11-09T05:47:44.149Z,,54,47.7,,,30,63.8
2017-11-09T05:47:54.152Z,,54,47.7,,,29,64
2017-11-09T05:48:04.152Z,,54,47.8,,,,64.2
2017-11-09T05:48:14.150Z,,54,47.9,,,,64.5
2017-11-09T05:48:24.149Z,,54,47.9,,,,64.7
2017-11-09T05:48:34.154Z,,54,48,,,,64.9
2017-11-09T05:48:44.154Z,0,54,48,2,,0,62.9
2017-11-09T05:48:54.151Z,,54,48.1,,,,61.6
2017-11-09T05:49:04.156Z,,54,48.1,,,,60.7
2017-11-09T05:49:14.156Z,,54,48.2,,,,59.5
2017-11-09T05:49:24.159Z,,54,48.2,,,,58.5
2017-11-09T05:49:34.158Z,,54,48.3,,,,57.7
2017-11-09T05:49:49.268Z,,54,48.3,,,,56.9
2017-11-09T05:49:54.151Z,,54,48.2,,,,56.2
2017-11-09T05:50:04.158Z,,54,48.2,,,,55.5
2017-11-09T05:50:19.212Z,,54,48.2,,,,54.9
2017-11-09T05:50:24.155Z,,54,48.1,,,,54.6
2017-11-09T05:50:34.159Z,,54,48,,,,53.9
2017-11-09T05:50:44.157Z,0,54,48,2,,42,56.3
2017-11-09T05:50:54.154Z,,54,47.9,,,32,58.1
2017-11-09T05:51:04.155Z,,54,47.8,,,29,
2017-11-09T05:51:14.155Z,,54,47.8,,,,59.4
2017-11-09T05:51:24.155Z,,54,47.7,,,,60
2017-11-09T05:51:34.156Z,,54,47.7,,,,60.7
2017-11-09T05:51:44.153Z,,54,47.7,,,,61.4
2017-11-09T05:51:54.158Z,,54,47.7,,,,62
2017-11-09T05:52:04.159Z,,54,47.7,,,,62.5
2017-11-09T05:52:14.155Z,,54,47.7,,,,63.1
2017-11-09T05:52:24.150Z,,54,47.7,,,,63.3
2017-11-09T05:52:34.161Z,,54,47.8,,,,63.6
2017-11-09T05:52:44.156Z,,54,47.9,,,,64
2017-11-09T05:52:54.152Z,,54,47.9,,,,64.2
2017-11-09T05:53:04.152Z,,54,48,,,,64.5
2017-11-09T05:53:14.200Z,,54,48.1,,,,64.7
2017-11-09T05:53:24.162Z,,54,48.1,,,,64.8
2017-11-09T05:53:34.156Z,0,54,48.2,2,,0,63.8
2017-11-09T05:53:44.152Z,,54,48.3,,,,61.8
2017-11-09T05:53:54.163Z,,54,48.3,,,,60.8
2017-11-09T05:54:04.173Z,,54,48.4,,,,59.6
2017-11-09T05:54:14.154Z,,54,48.4,,,,58.6
2017-11-09T05:54:24.161Z,,54,48.4,,,,57.8
2017-11-09T05:54:34.163Z,,54,48.4,,,,56.9
2017-11-09T05:54:44.156Z,,54,48.4,,,,56.4
2017-11-09T05:54:54.161Z,,54,48.4,,,,55.7
2017-11-09T05:55:04.160Z,,54,48.3,,,,55.1
2017-11-09T05:55:14.158Z,,54,48.3,,,,54.7
2017-11-09T05:55:24.156Z,,54,48.2,,,,54.1
2017-11-09T05:55:34.163Z,,54,48.1,,,,53.7
2017-11-09T05:55:44.160Z,0,54,48.1,2,,42,56.1
2017-11-09T05:55:54.164Z,,54,48,,,29,57.9
2017-11-09T05:56:04.165Z,,54,47.9,,,29,58.1
2017-11-09T05:56:14.175Z,,54,47.8,,,,59.1
2017-11-09T05:56:24.159Z,,54,47.7,,,,60
2017-11-09T05:56:34.157Z,,54,47.7,,,,60.6
2017-11-09T05:56:44.158Z,,54,47.7,,,,61.3
2017-11-09T05:56:54.156Z,,54,47.7,,,,62
2017-11-09T05:57:04.159Z,,54,47.7,,,,62.4
2017-11-09T05:57:14.164Z,,54,47.7,,,,62.8
2017-11-09T05:57:24.156Z,,54,47.7,,,,63.2
2017-11-09T05:57:34.157Z,,54,47.7,,,,63.5
2017-11-09T05:57:44.161Z,,54,47.7,,,,63.9
2017-11-09T05:57:54.174Z,,54,47.8,,,,64.1
2017-11-09T05:58:04.166Z,,54,47.8,,,,64.4
2017-11-09T05:58:14.155Z,,54,47.9,,,,64.6
2017-11-09T05:58:24.158Z,,54,47.9,,,,64.8
2017-11-09T05:58:34.174Z,,54,48,,,,65.1
2017-11-09T05:58:44.163Z,0,54,48.1,2,,0,62.7
2017-11-09T05:58:54.161Z,,54,48.2,,,,61.4
2017-11-09T05:59:04.158Z,,54,48.2,,,,60
2017-11-09T05:59:14.160Z,,54,48.3,,,,58.9
2017-11-09T05:59:24.156Z,,54,48.3,,,,58.3
2017-11-09T05:59:34.160Z,,54,48.3,,,,57.4
2017-11-09T05:59:44.159Z,,54,48.3,,,,56.7
2017-11-09T05:59:54.170Z,,54,48.3,,,,55.9
2017-11-09T06:00:04.164Z,0,54,48.3,2,61,0,55.4
2017-11-09T06:00:14.165Z,,54,48.2,,,,54.9
2017-11-09T06:00:24.163Z,,54,48.2,,,,54.5
2017-11-09T06:00:34.251Z,,54,48.1,,,,53.8
2017-11-09T06:00:44.173Z,0,54,48,2,,42,56.3
2017-11-09T06:00:54.283Z,,54,48,,,32,58.1
2017-11-09T06:01:04.164Z,,54,47.9,,,29,58
2017-11-09T06:01:14.168Z,,54,47.8,,,,59.4
2017-11-09T06:01:24.157Z,,54,47.7,,,,60
2017-11-09T06:01:34.161Z,,54,47.7,,,,60.7
2017-11-09T06:01:44.161Z,,54,47.6,,,,61.4
2017-11-09T06:01:54.163Z,,54,47.6,,,,62
2017-11-09T06:02:04.163Z,,54,47.6,,,,62.5
2017-11-09T06:02:14.161Z,,54,47.6,,,,63.1
2017-11-09T06:02:24.161Z,,54,47.7,,,,63.3
2017-11-09T06:02:34.164Z,,54,47.7,,,,63.6
2017-11-09T06:02:44.177Z,,54,47.7,,,,64
2017-11-09T06:02:54.169Z,,54,47.8,,,,64.2
2017-11-09T06:03:04.171Z,,54,47.8,,,,64.4
2017-11-09T06:03:19.314Z,,54,47.8,,,,64.6
2017-11-09T06:03:24.246Z,,54,47.9,,,30,64.8
2017-11-09T06:03:34.163Z,0,54,47.9,2,,0,64.8
2017-11-09T06:03:44.184Z,,54,48,,,,61.9
2017-11-09T06:03:54.175Z,,54,48.1,,,,60.9
2017-11-09T06:04:04.161Z,,54,48.2,,,,59.7
2017-11-09T06:04:14.175Z,,54,48.3,,,,58.8
2017-11-09T06:04:24.174Z,,54,48.3,,,,57.9
2017-11-09T06:04:34.167Z,,54,48.4,,,,57.2
2017-11-09T06:04:44.172Z,,54,48.4,,,,56.5
2017-11-09T06:04:54.165Z,,54,48.3,,,,55.7
2017-11-09T06:05:04.164Z,,54,48.3,,,,55.3
2017-11-09T06:05:14.174Z,,54,48.3,,,,54.8
2017-11-09T06:05:24.173Z,,54,48.3,,,,54.4
2017-11-09T06:05:34.240Z,,54,48.2,,,,53.7
2017-11-09T06:05:44.172Z,0,54,48.2,2,,41,56.4
2017-11-09T06:05:54.170Z,,54,48.1,,,30,58
2017-11-09T06:06:04.167Z,,54,48,,,29,58.2
2017-11-09T06:06:14.163Z,,54,48,,,,59.3
2017-11-09T06:06:24.169Z,,54,47.9,,,,60
2017-11-09T06:06:34.164Z,,54,47.9,,,,60.6
2017-11-09T06:06:44.166Z,,54,47.9,,,,61.3
2017-11-09T06:06:54.168Z,,54,47.9,,,,62
2017-11-09T06:07:04.165Z,,54,47.9,,,,62.5
2017-11-09T06:07:14.180Z,,54,47.9,,,,62.8
2017-11-09T06:07:24.162Z,,54,47.9,,,,63.3
2017-11-09T06:07:34.164Z,,54,48,,,,63.6
2017-11-09T06:07:44.176Z,,54,48,,,,64
2017-11-09T06:07:54.166Z,,54,48,,,,64.1
2017-11-09T06:08:04.168Z,,54,48.1,,,30,64.4
2017-11-09T06:08:14.161Z,,54,48.1,,,29,64.6
2017-11-09T06:08:24.173Z,,54,48.2,,,,64.8
2017-11-09T06:08:34.167Z,0,54,48.2,2,,0,64.8
2017-11-09T06:08:44.175Z,,54,48.3,,,,61.9
2017-11-09T06:08:54.168Z,,54,48.4,,,,60.9
2017-11-09T06:09:04.170Z,,54,48.4,,,,59.8
2017-11-09T06:09:14.168Z,,54,48.5,,,,58.8
2017-11-09T06:09:24.216Z,,54,48.5,,,,57.9
2017-11-09T06:09:34.170Z,,54,48.5,,,,57.2
2017-11-09T06:09:44.163Z,,54,48.5,,,,56.6
2017-11-09T06:09:54.217Z,,54,48.5,,,,55.9
2017-11-09T06:10:04.170Z,,54,48.5,,,,55.3
2017-11-09T06:10:14.163Z,,54,48.5,,,,54.8
2017-11-09T06:10:24.164Z,,54,48.4,,,,54.4
2017-11-09T06:10:34.165Z,,54,48.4,,,,53.8
2017-11-09T06:10:44.168Z,0,54,48.3,2,,41,56.3
2017-11-09T06:10:54.184Z,,54,48.2,,,31,58
2017-11-09T06:11:04.195Z,,54,48.1,,,30,58.2
2017-11-09T06:11:14.165Z,,54,48.1,,,29,59.3
2017-11-09T06:11:24.172Z,,54,48,,,,60
2017-11-09T06:11:34.164Z,,54,48,,,30,60.7
2017-11-09T06:11:44.162Z,,54,47.9,,,29,61.3
2017-11-09T06:11:54.165Z,,54,47.9,,,30,62
2017-11-09T06:12:04.174Z,,54,47.9,,,29,62.5
2017-11-09T06:12:14.166Z,,54,47.9,,,30,62.8
2017-11-09T06:12:24.183Z,,54,47.9,,,29,63.3
2017-11-09T06:12:34.175Z,,54,48,,,,63.6
2017-11-09T06:12:44.163Z,,54,48,,,,63.9
2017-11-09T06:12:54.164Z,,54,48.1,,,,64.1
2017-11-09T06:13:04.166Z,,54,48.2,,,30,64.5
2017-11-09T06:13:14.204Z,,54,48.2,,,29,64.6
2017-11-09T06:13:24.168Z,,54,48.3,,,,64.8
2017-11-09T06:13:34.166Z,0,54,48.3,2,,0,64.9
2017-11-09T06:13:49.266Z,,54,48.4,,,,61.9
2017-11-09T06:13:54.174Z,,54,48.5,,,,60.9
2017-11-09T06:14:04.171Z,,54,48.6,,,,59.7
2017-11-09T06:14:14.168Z,,54,48.6,,,,58.8
2017-11-09T06:14:24.166Z,,54,48.6,,,,57.9
2017-11-09T06:14:34.166Z,,54,48.6,,,,56.9
2017-11-09T06:14:44.172Z,,54,48.6,,,,56.5
2017-11-09T06:14:54.168Z,,54,48.6,,,,55.9
2017-11-09T06:15:04.165Z,,54,48.6,,,,55.2
2017-11-09T06:15:14.166Z,,54,48.5,,,,54.7
2017-11-09T06:15:24.175Z,,54,48.5,,,,54.3
2017-11-09T06:15:34.168Z,,54,48.4,,,,53.8
2017-11-09T06:15:44.175Z,0,54,48.3,2,,42,56.2
2017-11-09T06:15:54.167Z,,54,48.2,,,30,58
2017-11-09T06:16:04.173Z,,54,48.1,,,29,58.1
2017-11-09T06:16:19.231Z,,54,48.1,,,,59.3
2017-11-09T06:16:24.169Z,,54,48,,,,60
2017-11-09T06:16:34.169Z,,54,48,,,,60.6
2017-11-09T06:16:44.182Z,,54,48,,,,61.3
2017-11-09T06:16:54.168Z,,54,48,,,,62
2017-11-09T06:17:04.173Z,,54,48,,,30,62.4
2017-11-09T06:17:14.168Z,,54,48,,,29,62.8
2017-11-09T06:17:24.169Z,,54,48,,,,63.2
2017-11-09T06:17:34.169Z,,54,48,,,,63.5
2017-11-09T06:17:44.169Z,,54,48.1,,,,63.9
2017-11-09T06:17:54.169Z,,54,48.1,,,,64.1
2017-11-09T06:18:04.171Z,,54,48.2,,,30,64.4
2017-11-09T06:18:14.169Z,,54,48.3,,,29,64.6
2017-11-09T06:18:24.169Z,,54,48.3,,,,64.8
2017-11-09T06:18:34.169Z,,54,48.4,,,29,65.1
2017-11-09T06:18:44.174Z,0,54,48.4,2,,0,62.7
2017-11-09T06:18:54.170Z,,54,48.5,,,,61.3
2017-11-09T06:19:04.177Z,,54,48.6,,,,60
2017-11-09T06:19:14.171Z,,54,48.6,,,,58.9
2017-11-09T06:19:24.170Z,,54,48.7,,,,58.2
2017-11-09T06:19:34.172Z,,54,48.7,,,,57.3
2017-11-09T06:19:44.168Z,,54,48.7,,,,56.6
